"","date","SLRC"
"546","2012-04-09",21.799999
"547","2012-04-10",21.110001
"548","2012-04-11",21.42
"549","2012-04-12",21.450001
"550","2012-04-13",20.9
"551","2012-04-16",20.48
"552","2012-04-17",20.77
"553","2012-04-18",20.52
"554","2012-04-19",20.49
"555","2012-04-20",20.58
"556","2012-04-23",20.4
"557","2012-04-24",20.610001
"558","2012-04-25",20.75
"559","2012-04-26",20.73
"560","2012-04-27",20.9
"561","2012-04-30",20.76
"562","2012-05-01",20.77
"563","2012-05-02",21.9
"564","2012-05-03",21.790001
"565","2012-05-04",21.440001
"566","2012-05-07",21.700001
"567","2012-05-08",21.74
"568","2012-05-09",21.9
"569","2012-05-10",22.129999
"570","2012-05-11",21.92
"571","2012-05-14",21.620001
"572","2012-05-15",21.629999
"573","2012-05-16",21.58
"574","2012-05-17",21.299999
"575","2012-05-18",20.9
"576","2012-05-21",21.49
"577","2012-05-22",21.33
"578","2012-05-23",21.620001
"579","2012-05-24",21.73
"580","2012-05-25",21.73
"581","2012-05-29",21.639999
"582","2012-05-30",21.700001
"583","2012-05-31",21.77
"584","2012-06-01",21.48
"585","2012-06-04",21.549999
"586","2012-06-05",21.799999
"587","2012-06-06",21.99
"588","2012-06-07",22
"589","2012-06-08",22.16
"590","2012-06-11",22.01
"591","2012-06-12",22.129999
"592","2012-06-13",21.98
"593","2012-06-14",22.02
"594","2012-06-15",21.4
"595","2012-06-18",21.41
"596","2012-06-19",21.85
"597","2012-06-20",21.629999
"598","2012-06-21",21.5
"599","2012-06-22",21.83
"600","2012-06-25",21.5
"601","2012-06-26",21.58
"602","2012-06-27",22.09
"603","2012-06-28",22.4
"604","2012-06-29",22.26
"605","2012-07-02",22.530001
"606","2012-07-03",22.790001
"607","2012-07-05",22.780001
"608","2012-07-06",22.74
"609","2012-07-09",22.83
"610","2012-07-10",22.85
"611","2012-07-11",22.879999
"612","2012-07-12",23.01
"613","2012-07-13",23.209999
"614","2012-07-16",23.26
"615","2012-07-17",23.27
"616","2012-07-18",23.33
"617","2012-07-19",23.02
"618","2012-07-20",22.98
"619","2012-07-23",22.799999
"620","2012-07-24",22.709999
"621","2012-07-25",22.76
"622","2012-07-26",22.9
"623","2012-07-27",22.76
"624","2012-07-30",22.91
"625","2012-07-31",22.77
"626","2012-08-01",22.35
"627","2012-08-02",22.26
"628","2012-08-03",22.309999
"629","2012-08-06",22.93
"630","2012-08-07",22.629999
"631","2012-08-08",22.85
"632","2012-08-09",22.91
"633","2012-08-10",22.799999
"634","2012-08-13",22.950001
"635","2012-08-14",22.92
"636","2012-08-15",22.959999
"637","2012-08-16",23.1
"638","2012-08-17",23.07
"639","2012-08-20",23.07
"640","2012-08-21",23.049999
"641","2012-08-22",22.99
"642","2012-08-23",22.73
"643","2012-08-24",23.01
"644","2012-08-27",23.059999
"645","2012-08-28",22.959999
"646","2012-08-29",23.24
"647","2012-08-30",23.08
"648","2012-08-31",23.129999
"649","2012-09-04",23.43
"650","2012-09-05",23.309999
"651","2012-09-06",23.370001
"652","2012-09-07",23.469999
"653","2012-09-10",23.42
"654","2012-09-11",23.49
"655","2012-09-12",23.5
"656","2012-09-13",23.6
"657","2012-09-14",23.66
"658","2012-09-17",23.610001
"659","2012-09-18",23.139999
"660","2012-09-19",22.870001
"661","2012-09-20",22.84
"662","2012-09-21",23.17
"663","2012-09-24",23.030001
"664","2012-09-25",22.49
"665","2012-09-26",22.73
"666","2012-09-27",22.98
"667","2012-09-28",22.92
"668","2012-10-01",22.76
"669","2012-10-02",22.799999
"670","2012-10-03",22.620001
"671","2012-10-04",22.709999
"672","2012-10-05",22.76
"673","2012-10-08",22.73
"674","2012-10-09",22.540001
"675","2012-10-10",22.440001
"676","2012-10-11",22.530001
"677","2012-10-12",22.43
"678","2012-10-15",22.41
"679","2012-10-16",22.85
"680","2012-10-17",22.969999
"681","2012-10-18",22.91
"682","2012-10-19",22.57
"683","2012-10-22",22.6
"684","2012-10-23",22.57
"685","2012-10-24",22.870001
"686","2012-10-25",23.02
"687","2012-10-26",22.9
"688","2012-10-31",22.790001
"689","2012-11-01",22.83
"690","2012-11-02",22.93
"691","2012-11-05",22.969999
"692","2012-11-06",22.99
"693","2012-11-07",22.66
"694","2012-11-08",22.51
"695","2012-11-09",22.459999
"696","2012-11-12",22.639999
"697","2012-11-13",22.49
"698","2012-11-14",21.450001
"699","2012-11-15",21.790001
"700","2012-11-16",22.48
"701","2012-11-19",22.76
"702","2012-11-20",22.59
"703","2012-11-21",22.58
"704","2012-11-23",22.73
"705","2012-11-26",22.610001
"706","2012-11-27",22.57
"707","2012-11-28",22.469999
"708","2012-11-29",22.860001
"709","2012-11-30",22.9
"710","2012-12-03",22.91
"711","2012-12-04",22.82
"712","2012-12-05",22.860001
"713","2012-12-06",22.83
"714","2012-12-07",22.870001
"715","2012-12-10",22.93
"716","2012-12-11",23.030001
"717","2012-12-12",22.879999
"718","2012-12-13",23.02
"719","2012-12-14",23.110001
"720","2012-12-17",23.280001
"721","2012-12-18",23.549999
"722","2012-12-19",23.639999
"723","2012-12-20",23.93
"724","2012-12-21",23.74
"725","2012-12-24",23.629999
"726","2012-12-26",23.67
"727","2012-12-27",23.67
"728","2012-12-28",23.620001
"729","2012-12-31",23.91
"730","2013-01-02",24.440001
"731","2013-01-03",24.639999
"732","2013-01-04",24.76
"733","2013-01-07",24.9
"734","2013-01-08",23.83
"735","2013-01-09",24.43
"736","2013-01-10",24.5
"737","2013-01-11",24.65
"738","2013-01-14",24.52
"739","2013-01-15",24.639999
"740","2013-01-16",24.700001
"741","2013-01-17",24.77
"742","2013-01-18",24.790001
"743","2013-01-22",24.85
"744","2013-01-23",24.92
"745","2013-01-24",24.67
"746","2013-01-25",24.67
"747","2013-01-28",24.780001
"748","2013-01-29",24.790001
"749","2013-01-30",24.9
"750","2013-01-31",25.27
"751","2013-02-01",25.09
"752","2013-02-04",25.07
"753","2013-02-05",25.09
"754","2013-02-06",25.040001
"755","2013-02-07",24.92
"756","2013-02-08",25.01
"757","2013-02-11",24.98
"758","2013-02-12",25.07
"759","2013-02-13",25.290001
"760","2013-02-14",25.43
"761","2013-02-15",25.530001
"762","2013-02-19",25.639999
"763","2013-02-20",25.379999
"764","2013-02-21",24.98
"765","2013-02-22",25.290001
"766","2013-02-25",24.74
"767","2013-02-26",24.620001
"768","2013-02-27",24.690001
"769","2013-02-28",24.51
"770","2013-03-01",24.32
"771","2013-03-04",23.93
"772","2013-03-05",23.870001
"773","2013-03-06",23.809999
"774","2013-03-07",24.41
"775","2013-03-08",24.709999
"776","2013-03-11",24.799999
"777","2013-03-12",24.540001
"778","2013-03-13",24.620001
"779","2013-03-14",24.790001
"780","2013-03-15",24.65
"781","2013-03-18",24.530001
"782","2013-03-19",23.610001
"783","2013-03-20",23.77
"784","2013-03-21",23.57
"785","2013-03-22",23.700001
"786","2013-03-25",23.66
"787","2013-03-26",23.559999
"788","2013-03-27",23.610001
"789","2013-03-28",23.49
"790","2013-04-01",23.200001
"791","2013-04-02",23.23
"792","2013-04-03",22.809999
"793","2013-04-04",23.110001
"794","2013-04-05",23.18
"795","2013-04-08",23.67
"796","2013-04-09",23.34
"797","2013-04-10",23.459999
"798","2013-04-11",23.41
"799","2013-04-12",23.17
"800","2013-04-15",22.620001
"801","2013-04-16",22.98
"802","2013-04-17",22.65
"803","2013-04-18",22.65
"804","2013-04-19",22.870001
"805","2013-04-22",23.02
"806","2013-04-23",23.379999
"807","2013-04-24",23.459999
"808","2013-04-25",23.5
"809","2013-04-26",23.57
"810","2013-04-29",23.889999
"811","2013-04-30",23.93
"812","2013-05-01",23.4
"813","2013-05-02",23.59
"814","2013-05-03",23.74
"815","2013-05-06",23.68
"816","2013-05-07",23.690001
"817","2013-05-08",24.1
"818","2013-05-09",23.91
"819","2013-05-10",24.02
"820","2013-05-13",24.110001
"821","2013-05-14",24.17
"822","2013-05-15",24.040001
"823","2013-05-16",24.129999
"824","2013-05-17",24.07
"825","2013-05-20",24.24
"826","2013-05-21",24.32
"827","2013-05-22",24.110001
"828","2013-05-23",24.030001
"829","2013-05-24",24.23
"830","2013-05-28",23.9
"831","2013-05-29",23.67
"832","2013-05-30",23.76
"833","2013-05-31",23
"834","2013-06-03",23.08
"835","2013-06-04",22.870001
"836","2013-06-05",22.549999
"837","2013-06-06",22.82
"838","2013-06-07",22.98
"839","2013-06-10",23.26
"840","2013-06-11",22.969999
"841","2013-06-12",22.82
"842","2013-06-13",23.07
"843","2013-06-14",23.49
"844","2013-06-17",23.620001
"845","2013-06-18",23.09
"846","2013-06-19",23.02
"847","2013-06-20",22.700001
"848","2013-06-21",22.65
"849","2013-06-24",22.110001
"850","2013-06-25",22.540001
"851","2013-06-26",22.83
"852","2013-06-27",23.32
"853","2013-06-28",23.09
"854","2013-07-01",23.5
"855","2013-07-02",23.6
"856","2013-07-03",23.389999
"857","2013-07-05",23.469999
"858","2013-07-08",23.52
"859","2013-07-09",23.49
"860","2013-07-10",23.620001
"861","2013-07-11",24.1
"862","2013-07-12",24.209999
"863","2013-07-15",24.4
"864","2013-07-16",24.4
"865","2013-07-17",24.41
"866","2013-07-18",24.549999
"867","2013-07-19",24.5
"868","2013-07-22",24.700001
"869","2013-07-23",25.030001
"870","2013-07-24",22.809999
"871","2013-07-25",22.42
"872","2013-07-26",22.23
"873","2013-07-29",22.23
"874","2013-07-30",22.110001
"875","2013-07-31",22.030001
"876","2013-08-01",22.23
"877","2013-08-02",22.17
"878","2013-08-05",22.27
"879","2013-08-06",22.209999
"880","2013-08-07",22.23
"881","2013-08-08",22.33
"882","2013-08-09",22.25
"883","2013-08-12",22.059999
"884","2013-08-13",22.17
"885","2013-08-14",22.09
"886","2013-08-15",22.030001
"887","2013-08-16",21.959999
"888","2013-08-19",21.870001
"889","2013-08-20",21.950001
"890","2013-08-21",21.889999
"891","2013-08-22",22.02
"892","2013-08-23",22.07
"893","2013-08-26",21.99
"894","2013-08-27",21.74
"895","2013-08-28",21.74
"896","2013-08-29",21.959999
"897","2013-08-30",21.950001
"898","2013-09-03",21.85
"899","2013-09-04",21.99
"900","2013-09-05",22
"901","2013-09-06",22.059999
"902","2013-09-09",22.219999
"903","2013-09-10",22.379999
"904","2013-09-11",22.43
"905","2013-09-12",22.41
"906","2013-09-13",22.370001
"907","2013-09-16",22.5
"908","2013-09-17",22.040001
"909","2013-09-18",21.99
"910","2013-09-19",22.049999
"911","2013-09-20",21.9
"912","2013-09-23",21.870001
"913","2013-09-24",21.99
"914","2013-09-25",21.99
"915","2013-09-26",22.030001
"916","2013-09-27",21.98
"917","2013-09-30",22.18
"918","2013-10-01",22.139999
"919","2013-10-02",21.889999
"920","2013-10-03",21.91
"921","2013-10-04",21.98
"922","2013-10-07",21.959999
"923","2013-10-08",21.940001
"924","2013-10-09",22.049999
"925","2013-10-10",22.440001
"926","2013-10-11",22.620001
"927","2013-10-14",22.549999
"928","2013-10-15",22.190001
"929","2013-10-16",22.17
"930","2013-10-17",22.5
"931","2013-10-18",22.639999
"932","2013-10-21",22.49
"933","2013-10-22",22.549999
"934","2013-10-23",22.780001
"935","2013-10-24",22.91
"936","2013-10-25",23.059999
"937","2013-10-28",23.120001
"938","2013-10-29",23.16
"939","2013-10-30",22.879999
"940","2013-10-31",22.969999
"941","2013-11-01",22.040001
"942","2013-11-04",22.299999
"943","2013-11-05",22.33
"944","2013-11-06",22.42
"945","2013-11-07",22.219999
"946","2013-11-08",22.549999
"947","2013-11-11",22.15
"948","2013-11-12",22.09
"949","2013-11-13",22.290001
"950","2013-11-14",22.35
"951","2013-11-15",22.280001
"952","2013-11-18",22.5
"953","2013-11-19",22.440001
"954","2013-11-20",22.43
"955","2013-11-21",22.870001
"956","2013-11-22",23.040001
"957","2013-11-25",23.1
"958","2013-11-26",23.059999
"959","2013-11-27",23.110001
"960","2013-11-29",23.15
"961","2013-12-02",22.75
"962","2013-12-03",22.73
"963","2013-12-04",22.75
"964","2013-12-05",22.67
"965","2013-12-06",22.959999
"966","2013-12-09",22.940001
"967","2013-12-10",22.77
"968","2013-12-11",22.66
"969","2013-12-12",22.52
"970","2013-12-13",22.6
"971","2013-12-16",22.59
