"","date","CDZI"
"755","2009-12-30",12.1
"756","2009-12-31",11.97
"757","2010-01-04",12.03
"758","2010-01-05",12.13
"759","2010-01-06",11.96
"760","2010-01-07",11.99
"761","2010-01-08",11.34
"762","2010-01-11",11.47
"763","2010-01-12",11.41
"764","2010-01-13",11.43
"765","2010-01-14",11.25
"766","2010-01-15",10.98
"767","2010-01-19",11.77
"768","2010-01-20",11.6
"769","2010-01-21",11.4
"770","2010-01-22",11.54
"771","2010-01-25",11.48
"772","2010-01-26",11.5
"773","2010-01-27",11.65
"774","2010-01-28",11.57
"775","2010-01-29",11.93
"776","2010-02-01",11.96
"777","2010-02-02",11.59
"778","2010-02-03",11.51
"779","2010-02-04",10.96
"780","2010-02-05",11.48
"781","2010-02-08",11.83
"782","2010-02-09",11.58
"783","2010-02-10",11.84
"784","2010-02-11",11.63
"785","2010-02-12",11.73
"786","2010-02-16",11.46
"787","2010-02-17",11.66
"788","2010-02-18",11.75
"789","2010-02-19",11.69
"790","2010-02-22",11.69
"791","2010-02-23",11.88
"792","2010-02-24",11.96
"793","2010-02-25",11.96
"794","2010-02-26",11.85
"795","2010-03-01",12.06
"796","2010-03-02",12.35
"797","2010-03-03",12.4
"798","2010-03-04",12.37
"799","2010-03-05",12.76
"800","2010-03-08",12.87
"801","2010-03-09",12.7
"802","2010-03-10",13
"803","2010-03-11",12.99
"804","2010-03-12",13.11
"805","2010-03-15",13.07
"806","2010-03-16",12.81
"807","2010-03-17",12.93
"808","2010-03-18",12.8
"809","2010-03-19",12.48
"810","2010-03-22",12.35
"811","2010-03-23",12.77
"812","2010-03-24",12.64
"813","2010-03-25",12.65
"814","2010-03-26",12.65
"815","2010-03-29",12.63
"816","2010-03-30",12.62
"817","2010-03-31",12.77
"818","2010-04-01",12.59
"819","2010-04-05",12.61
"820","2010-04-06",12.56
"821","2010-04-07",12.04
"822","2010-04-08",12.7
"823","2010-04-09",12.07
"824","2010-04-12",12.44
"825","2010-04-13",12.53
"826","2010-04-14",12.78
"827","2010-04-15",12.78
"828","2010-04-16",12.48
"829","2010-04-19",12.35
"830","2010-04-20",12.78
"831","2010-04-21",12.8
"832","2010-04-22",12.8
"833","2010-04-23",12.79
"834","2010-04-26",12.83
"835","2010-04-27",12.8
"836","2010-04-28",12.66
"837","2010-04-29",12.88
"838","2010-04-30",12.47
"839","2010-05-03",12.78
"840","2010-05-04",12.68
"841","2010-05-05",13.84
"842","2010-05-06",13.34
"843","2010-05-07",13.46
"844","2010-05-10",14.3
"845","2010-05-11",14.48
"846","2010-05-12",14.96
"847","2010-05-13",14.6
"848","2010-05-14",14.27
"849","2010-05-17",14.26
"850","2010-05-18",14.18
"851","2010-05-19",13.27
"852","2010-05-20",13.26
"853","2010-05-21",12.85
"854","2010-05-24",13.3
"855","2010-05-25",13.43
"856","2010-05-26",12.47
"857","2010-05-27",13.5
"858","2010-05-28",12.92
"859","2010-06-01",12.3
"860","2010-06-02",13.32
"861","2010-06-03",13.55
"862","2010-06-04",12.02
"863","2010-06-07",11.83
"864","2010-06-08",12.17
"865","2010-06-09",12.29
"866","2010-06-10",12.63
"867","2010-06-11",12.78
"868","2010-06-14",12.14
"869","2010-06-15",13.22
"870","2010-06-16",12.98
"871","2010-06-17",12.8
"872","2010-06-18",12.64
"873","2010-06-21",11.78
"874","2010-06-22",11.26
"875","2010-06-23",12
"876","2010-06-24",13.12
"877","2010-06-25",13.37
"878","2010-06-28",12.98
"879","2010-06-29",12.41
"880","2010-06-30",12.07
"881","2010-07-01",12.51
"882","2010-07-02",12.15
"883","2010-07-06",11.69
"884","2010-07-07",11.92
"885","2010-07-08",11.81
"886","2010-07-09",11.14
"887","2010-07-12",11.58
"888","2010-07-13",12.85
"889","2010-07-14",13.13
"890","2010-07-15",13.33
"891","2010-07-16",13.35
"892","2010-07-19",12.46
"893","2010-07-20",11.74
"894","2010-07-21",10.99
"895","2010-07-22",11.77
"896","2010-07-23",12.3
"897","2010-07-26",12.28
"898","2010-07-27",12
"899","2010-07-28",11.92
"900","2010-07-29",12.43
"901","2010-07-30",13.19
"902","2010-08-02",12.95
"903","2010-08-03",12.81
"904","2010-08-04",12.59
"905","2010-08-05",12.35
"906","2010-08-06",11.66
"907","2010-08-09",12.01
"908","2010-08-10",11.51
"909","2010-08-11",10.92
"910","2010-08-12",10.95
"911","2010-08-13",11
"912","2010-08-16",11.5
"913","2010-08-17",10.97
"914","2010-08-18",10.95
"915","2010-08-19",10.5
"916","2010-08-20",10.71
"917","2010-08-23",10.55
"918","2010-08-24",10.14
"919","2010-08-25",10.39
"920","2010-08-26",10.01
"921","2010-08-27",11.44
"922","2010-08-30",10.65
"923","2010-08-31",10.99
"924","2010-09-01",10.94
"925","2010-09-02",10.72
"926","2010-09-03",10.96
"927","2010-09-07",10.38
"928","2010-09-08",10.1
"929","2010-09-09",10.04
"930","2010-09-10",10.06
"931","2010-09-13",10.3
"932","2010-09-14",10.08
"933","2010-09-15",9.99
"934","2010-09-16",10
"935","2010-09-17",9.64
"936","2010-09-20",10
"937","2010-09-21",10
"938","2010-09-22",10.02
"939","2010-09-23",9.74
"940","2010-09-24",10.03
"941","2010-09-27",9.5
"942","2010-09-28",9.63
"943","2010-09-29",9.78
"944","2010-09-30",10.26
"945","2010-10-01",10.32
"946","2010-10-04",9.92
"947","2010-10-05",10.2
"948","2010-10-06",11.19
"949","2010-10-07",11.44
"950","2010-10-08",11.68
"951","2010-10-11",11.75
"952","2010-10-12",11.71
"953","2010-10-13",11.88
"954","2010-10-14",11.89
"955","2010-10-15",11.92
"956","2010-10-18",11.49
"957","2010-10-19",10.51
"958","2010-10-20",10.89
"959","2010-10-21",10.89
"960","2010-10-22",10.75
"961","2010-10-25",10.56
"962","2010-10-26",10.63
"963","2010-10-27",10.6
"964","2010-10-28",10.63
"965","2010-10-29",10.87
"966","2010-11-01",10.68
"967","2010-11-02",10.8
"968","2010-11-03",10.87
"969","2010-11-04",11.21
"970","2010-11-05",11.64
"971","2010-11-08",11.85
"972","2010-11-09",10.9
"973","2010-11-10",10.92
"974","2010-11-11",10.86
"975","2010-11-12",10.83
"976","2010-11-15",11.32
"977","2010-11-16",11.13
"978","2010-11-17",10.53
"979","2010-11-18",10.83
"980","2010-11-19",10.65
"981","2010-11-22",11.07
"982","2010-11-23",11.14
"983","2010-11-24",11.39
"984","2010-11-26",10.75
"985","2010-11-29",11.2
"986","2010-11-30",11.28
"987","2010-12-01",11.23
"988","2010-12-02",11.07
"989","2010-12-03",11.23
