"","date","ATSG"
"1001","2010-12-21",7.95
"1002","2010-12-22",7.86
"1003","2010-12-23",7.91
"1004","2010-12-27",8.01
"1005","2010-12-28",7.84
"1006","2010-12-29",7.88
"1007","2010-12-30",7.79
"1008","2010-12-31",7.9
"1009","2011-01-03",8.04
"1010","2011-01-04",7.96
"1011","2011-01-05",7.99
"1012","2011-01-06",7.82
"1013","2011-01-07",7.73
"1014","2011-01-10",7.71
"1015","2011-01-11",8.03
"1016","2011-01-12",7.83
"1017","2011-01-13",7.82
"1018","2011-01-14",7.93
"1019","2011-01-18",7.84
"1020","2011-01-19",7.7
"1021","2011-01-20",7.7
"1022","2011-01-21",7.53
"1023","2011-01-24",7.51
"1024","2011-01-25",7.57
"1025","2011-01-26",7.63
"1026","2011-01-27",7.47
"1027","2011-01-28",7.28
"1028","2011-01-31",7.4
"1029","2011-02-01",7.81
"1030","2011-02-02",7.84
"1031","2011-02-03",7.71
"1032","2011-02-04",7.68
"1033","2011-02-07",7.71
"1034","2011-02-08",7.5
"1035","2011-02-09",7.3
"1036","2011-02-10",7.28
"1037","2011-02-11",8.02
"1038","2011-02-14",8.48
"1039","2011-02-15",8.34
"1040","2011-02-16",8.32
"1041","2011-02-17",8.31
"1042","2011-02-18",8.29
"1043","2011-02-22",7.77
"1044","2011-02-23",7.5
"1045","2011-02-24",7.62
"1046","2011-02-25",7.89
"1047","2011-02-28",7.85
"1048","2011-03-01",7.63
"1049","2011-03-02",7.82
"1050","2011-03-03",8.06
"1051","2011-03-04",8.43
"1052","2011-03-07",8.16
"1053","2011-03-08",8.25
"1054","2011-03-09",8.26
"1055","2011-03-10",7.89
"1056","2011-03-11",7.78
"1057","2011-03-14",7.69
"1058","2011-03-15",7.36
"1059","2011-03-16",7.25
"1060","2011-03-17",7.21
"1061","2011-03-18",7.58
"1062","2011-03-21",7.77
"1063","2011-03-22",7.77
"1064","2011-03-23",7.91
"1065","2011-03-24",7.92
"1066","2011-03-25",7.91
"1067","2011-03-28",8.01
"1068","2011-03-29",8.06
"1069","2011-03-30",8.15
"1070","2011-03-31",8.45
"1071","2011-04-01",8.31
"1072","2011-04-04",8.29
"1073","2011-04-05",8.17
"1074","2011-04-06",8.19
"1075","2011-04-07",8.2
"1076","2011-04-08",7.97
"1077","2011-04-11",7.82
"1078","2011-04-12",7.65
"1079","2011-04-13",7.71
"1080","2011-04-14",7.73
"1081","2011-04-15",7.6
"1082","2011-04-18",7.41
"1083","2011-04-19",7.16
"1084","2011-04-20",7.44
"1085","2011-04-21",7.55
"1086","2011-04-25",7.61
"1087","2011-04-26",8.03
"1088","2011-04-27",8.04
"1089","2011-04-28",8.11
"1090","2011-04-29",8.18
"1091","2011-05-02",8.1
"1092","2011-05-03",7.81
"1093","2011-05-04",7.66
"1094","2011-05-05",7.6
"1095","2011-05-06",7.73
"1096","2011-05-09",7.69
"1097","2011-05-10",7.87
"1098","2011-05-11",7.84
"1099","2011-05-12",7.91
"1100","2011-05-13",7.63
"1101","2011-05-16",7.53
"1102","2011-05-17",7.53
"1103","2011-05-18",7.61
"1104","2011-05-19",7.67
"1105","2011-05-20",7.69
"1106","2011-05-23",7.59
"1107","2011-05-24",7.28
"1108","2011-05-25",7.35
"1109","2011-05-26",7.48
"1110","2011-05-27",7.59
"1111","2011-05-31",7.45
"1112","2011-06-01",7.02
"1113","2011-06-02",7.13
"1114","2011-06-03",6.96
"1115","2011-06-06",6.84
"1116","2011-06-07",6.85
"1117","2011-06-08",6.64
"1118","2011-06-09",6.79
"1119","2011-06-10",6.75
"1120","2011-06-13",6.58
"1121","2011-06-14",6.79
"1122","2011-06-15",6.5
"1123","2011-06-16",6.31
"1124","2011-06-17",6.33
"1125","2011-06-20",6.27
"1126","2011-06-21",6.42
"1127","2011-06-22",6.5
"1128","2011-06-23",6.5
"1129","2011-06-24",6.3
"1130","2011-06-27",6.51
"1131","2011-06-28",6.7
"1132","2011-06-29",6.73
"1133","2011-06-30",6.85
"1134","2011-07-01",6.89
"1135","2011-07-05",6.9
"1136","2011-07-06",6.81
"1137","2011-07-07",6.96
"1138","2011-07-08",6.92
"1139","2011-07-11",6.64
"1140","2011-07-12",6.56
"1141","2011-07-13",6.57
"1142","2011-07-14",6.34
"1143","2011-07-15",6.24
"1144","2011-07-18",5.95
"1145","2011-07-19",6.01
"1146","2011-07-20",5.9
"1147","2011-07-21",5.89
"1148","2011-07-22",5.39
"1149","2011-07-25",5.35
"1150","2011-07-26",5.18
"1151","2011-07-27",5.05
"1152","2011-07-28",5.02
"1153","2011-07-29",4.98
"1154","2011-08-01",4.99
"1155","2011-08-02",4.9
"1156","2011-08-03",4.85
"1157","2011-08-04",5.65
"1158","2011-08-05",5.55
"1159","2011-08-08",4.81
"1160","2011-08-09",5.22
"1161","2011-08-10",4.78
"1162","2011-08-11",5.14
"1163","2011-08-12",5.05
"1164","2011-08-15",5.07
"1165","2011-08-16",5.04
"1166","2011-08-17",4.88
"1167","2011-08-18",4.57
"1168","2011-08-19",4.46
"1169","2011-08-22",4.41
"1170","2011-08-23",4.57
"1171","2011-08-24",4.63
"1172","2011-08-25",4.99
"1173","2011-08-26",5.36
"1174","2011-08-29",5.55
"1175","2011-08-30",5.57
"1176","2011-08-31",5.39
"1177","2011-09-01",5.34
"1178","2011-09-02",5.18
"1179","2011-09-06",5.1
"1180","2011-09-07",5.15
"1181","2011-09-08",5.08
"1182","2011-09-09",4.99
"1183","2011-09-12",4.99
"1184","2011-09-13",5.02
"1185","2011-09-14",5.07
"1186","2011-09-15",5.13
"1187","2011-09-16",5.23
"1188","2011-09-19",5.07
"1189","2011-09-20",5
"1190","2011-09-21",4.78
"1191","2011-09-22",4.4
"1192","2011-09-23",4.39
"1193","2011-09-26",4.69
"1194","2011-09-27",4.88
"1195","2011-09-28",4.56
"1196","2011-09-29",4.54
"1197","2011-09-30",4.33
"1198","2011-10-03",3.87
"1199","2011-10-04",4.58
"1200","2011-10-05",4.75
"1201","2011-10-06",5.03
"1202","2011-10-07",4.8
"1203","2011-10-10",4.89
"1204","2011-10-11",5.07
"1205","2011-10-12",5.19
"1206","2011-10-13",5.25
"1207","2011-10-14",5.25
"1208","2011-10-17",4.91
"1209","2011-10-18",5.01
"1210","2011-10-19",4.84
"1211","2011-10-20",4.9
"1212","2011-10-21",5.17
"1213","2011-10-24",5.35
"1214","2011-10-25",5.43
"1215","2011-10-26",5.32
"1216","2011-10-27",5.65
"1217","2011-10-28",5.81
"1218","2011-10-31",5.54
"1219","2011-11-01",5.16
"1220","2011-11-02",5.33
"1221","2011-11-03",5.29
"1222","2011-11-04",5.17
"1223","2011-11-07",5.33
"1224","2011-11-08",5.67
"1225","2011-11-09",5.14
"1226","2011-11-10",5.26
"1227","2011-11-11",5.4
"1228","2011-11-14",5.15
"1229","2011-11-15",5.35
"1230","2011-11-16",5.35
"1231","2011-11-17",5.19
"1232","2011-11-18",5.14
"1233","2011-11-21",4.79
"1234","2011-11-22",4.82
"1235","2011-11-23",4.57
"1236","2011-11-25",4.5
"1237","2011-11-28",4.71
"1238","2011-11-29",4.56
"1239","2011-11-30",4.84
"1240","2011-12-01",4.79
"1241","2011-12-02",5.06
"1242","2011-12-05",5.12
"1243","2011-12-06",5.15
"1244","2011-12-07",5.11
"1245","2011-12-08",5.07
"1246","2011-12-09",5.1
"1247","2011-12-12",4.95
"1248","2011-12-13",4.77
"1249","2011-12-14",4.7
"1250","2011-12-15",4.84
"1251","2011-12-16",4.89
"1252","2011-12-19",4.6
"1253","2011-12-20",4.69
"1254","2011-12-21",4.79
"1255","2011-12-22",4.76
"1256","2011-12-23",4.79
"1257","2011-12-27",4.73
"1258","2011-12-28",4.66
"1259","2011-12-29",4.75
"1260","2011-12-30",4.72
"1261","2012-01-03",4.84
"1262","2012-01-04",4.84
"1263","2012-01-05",4.8
"1264","2012-01-06",4.82
"1265","2012-01-09",4.77
"1266","2012-01-10",4.82
"1267","2012-01-11",4.85
"1268","2012-01-12",4.9
"1269","2012-01-13",4.9
"1270","2012-01-17",4.84
"1271","2012-01-18",4.86
"1272","2012-01-19",5.03
"1273","2012-01-20",5.6
"1274","2012-01-23",5.77
"1275","2012-01-24",5.84
"1276","2012-01-25",5.95
"1277","2012-01-26",5.8
"1278","2012-01-27",5.96
"1279","2012-01-30",6.08
"1280","2012-01-31",6.02
"1281","2012-02-01",6.34
"1282","2012-02-02",6.38
"1283","2012-02-03",6.67
"1284","2012-02-06",6.69
"1285","2012-02-07",6.73
"1286","2012-02-08",6.6
"1287","2012-02-09",5.99
"1288","2012-02-10",5.87
"1289","2012-02-13",5.95
"1290","2012-02-14",5.88
"1291","2012-02-15",5.53
"1292","2012-02-16",5.89
"1293","2012-02-17",5.95
"1294","2012-02-21",5.89
"1295","2012-02-22",5.7
"1296","2012-02-23",5.68
"1297","2012-02-24",5.54
"1298","2012-02-27",5.69
"1299","2012-02-28",5.59
"1300","2012-02-29",5.43
"1301","2012-03-01",5.62
"1302","2012-03-02",5.4
"1303","2012-03-05",5.63
"1304","2012-03-06",5.42
"1305","2012-03-07",5.64
"1306","2012-03-08",5.63
"1307","2012-03-09",5.68
"1308","2012-03-12",5.65
"1309","2012-03-13",5.81
"1310","2012-03-14",5.79
"1311","2012-03-15",5.79
"1312","2012-03-16",5.74
"1313","2012-03-19",5.76
"1314","2012-03-20",5.73
"1315","2012-03-21",5.66
"1316","2012-03-22",5.67
"1317","2012-03-23",5.67
"1318","2012-03-26",5.76
"1319","2012-03-27",5.65
"1320","2012-03-28",5.73
"1321","2012-03-29",5.8
"1322","2012-03-30",5.79
"1323","2012-04-02",5.72
"1324","2012-04-03",5.55
"1325","2012-04-04",5.37
"1326","2012-04-05",5.3
"1327","2012-04-09",5.19
"1328","2012-04-10",5.02
"1329","2012-04-11",5.19
"1330","2012-04-12",5.44
"1331","2012-04-13",5.35
"1332","2012-04-16",5.37
"1333","2012-04-17",5.51
"1334","2012-04-18",5.29
"1335","2012-04-19",5.09
"1336","2012-04-20",5.14
"1337","2012-04-23",5.1
"1338","2012-04-24",5.19
"1339","2012-04-25",5.31
"1340","2012-04-26",5.23
"1341","2012-04-27",5.44
"1342","2012-04-30",5.3
"1343","2012-05-01",5.36
"1344","2012-05-02",5.41
"1345","2012-05-03",5.45
"1346","2012-05-04",5.36
"1347","2012-05-07",5.15
"1348","2012-05-08",5.46
"1349","2012-05-09",5.34
"1350","2012-05-10",5.15
"1351","2012-05-11",5.58
"1352","2012-05-14",5.6
"1353","2012-05-15",5.79
"1354","2012-05-16",5.52
"1355","2012-05-17",5.2
"1356","2012-05-18",5.14
"1357","2012-05-21",5.29
"1358","2012-05-22",5.05
"1359","2012-05-23",5.07
"1360","2012-05-24",5.09
"1361","2012-05-25",5.05
"1362","2012-05-29",5.09
"1363","2012-05-30",5
"1364","2012-05-31",5.07
"1365","2012-06-01",4.79
"1366","2012-06-04",4.76
"1367","2012-06-05",4.87
"1368","2012-06-06",4.98
"1369","2012-06-07",5.03
"1370","2012-06-08",5.13
"1371","2012-06-11",4.99
"1372","2012-06-12",5.04
"1373","2012-06-13",4.97
"1374","2012-06-14",5.07
"1375","2012-06-15",5.06
"1376","2012-06-18",5.06
"1377","2012-06-19",5.28
"1378","2012-06-20",5.17
"1379","2012-06-21",5.02
"1380","2012-06-22",5.19
"1381","2012-06-25",4.94
"1382","2012-06-26",4.93
"1383","2012-06-27",4.91
"1384","2012-06-28",4.93
"1385","2012-06-29",5.2
"1386","2012-07-02",5.17
"1387","2012-07-03",5.36
"1388","2012-07-05",5.56
"1389","2012-07-06",5.61
"1390","2012-07-09",5.63
"1391","2012-07-10",5.38
"1392","2012-07-11",5.39
"1393","2012-07-12",5.53
"1394","2012-07-13",5.63
"1395","2012-07-16",5.46
"1396","2012-07-17",5.5
"1397","2012-07-18",5.51
"1398","2012-07-19",5.36
"1399","2012-07-20",5.13
"1400","2012-07-23",4.9
"1401","2012-07-24",4.68
"1402","2012-07-25",4.81
"1403","2012-07-26",4.94
"1404","2012-07-27",5.13
"1405","2012-07-30",4.86
"1406","2012-07-31",4.83
"1407","2012-08-01",4.65
"1408","2012-08-02",4.82
"1409","2012-08-03",3.91
"1410","2012-08-06",4.06
"1411","2012-08-07",4.09
"1412","2012-08-08",4.33
"1413","2012-08-09",4.53
"1414","2012-08-10",4.71
"1415","2012-08-13",4.7
"1416","2012-08-14",4.7
"1417","2012-08-15",4.77
"1418","2012-08-16",4.74
"1419","2012-08-17",4.75
"1420","2012-08-20",4.8
"1421","2012-08-21",4.78
"1422","2012-08-22",4.78
"1423","2012-08-23",4.65
"1424","2012-08-24",4.63
"1425","2012-08-27",4.74
"1426","2012-08-28",4.71
"1427","2012-08-29",4.73
"1428","2012-08-30",4.71
"1429","2012-08-31",4.65
"1430","2012-09-04",4.49
"1431","2012-09-05",4.46
"1432","2012-09-06",4.47
"1433","2012-09-07",4.73
"1434","2012-09-10",4.66
"1435","2012-09-11",4.67
"1436","2012-09-12",4.74
"1437","2012-09-13",4.76
"1438","2012-09-14",4.75
"1439","2012-09-17",4.76
"1440","2012-09-18",4.62
"1441","2012-09-19",4.68
"1442","2012-09-20",4.51
"1443","2012-09-21",4.61
"1444","2012-09-24",4.67
"1445","2012-09-25",4.56
"1446","2012-09-26",4.46
"1447","2012-09-27",4.47
"1448","2012-09-28",4.41
"1449","2012-10-01",4.49
"1450","2012-10-02",4.32
"1451","2012-10-03",4.22
"1452","2012-10-04",4.15
"1453","2012-10-05",4.07
"1454","2012-10-08",3.95
"1455","2012-10-09",3.95
"1456","2012-10-10",3.95
"1457","2012-10-11",4.05
"1458","2012-10-12",4.02
"1459","2012-10-15",4
"1460","2012-10-16",3.99
"1461","2012-10-17",4.01
"1462","2012-10-18",4
"1463","2012-10-19",3.94
"1464","2012-10-22",3.96
"1465","2012-10-23",3.89
"1466","2012-10-24",3.8
"1467","2012-10-25",3.84
"1468","2012-10-26",3.85
"1469","2012-10-31",3.85
"1470","2012-11-01",3.87
"1471","2012-11-02",3.92
"1472","2012-11-05",3.89
"1473","2012-11-06",4.07
"1474","2012-11-07",3.88
"1475","2012-11-08",3.77
"1476","2012-11-09",3.56
"1477","2012-11-12",3.45
"1478","2012-11-13",3.55
"1479","2012-11-14",3.48
"1480","2012-11-15",3.5
"1481","2012-11-16",3.46
"1482","2012-11-19",3.6
"1483","2012-11-20",3.51
"1484","2012-11-21",3.57
"1485","2012-11-23",3.58
"1486","2012-11-26",3.54
"1487","2012-11-27",3.55
"1488","2012-11-28",3.57
"1489","2012-11-29",3.71
"1490","2012-11-30",3.79
"1491","2012-12-03",3.74
"1492","2012-12-04",3.61
"1493","2012-12-05",3.69
"1494","2012-12-06",3.68
"1495","2012-12-07",3.67
"1496","2012-12-10",3.66
"1497","2012-12-11",3.71
"1498","2012-12-12",3.74
"1499","2012-12-13",3.77
"1500","2012-12-14",3.74
"1501","2012-12-17",3.75
"1502","2012-12-18",4.02
"1503","2012-12-19",3.91
"1504","2012-12-20",3.9
"1505","2012-12-21",3.8
"1506","2012-12-24",3.88
"1507","2012-12-26",3.89
"1508","2012-12-27",3.93
"1509","2012-12-28",3.89
"1510","2012-12-31",4.01
"1511","2013-01-02",4.26
"1512","2013-01-03",4.19
"1513","2013-01-04",4.25
"1514","2013-01-07",4.23
"1515","2013-01-08",4.15
"1516","2013-01-09",4.22
"1517","2013-01-10",4.29
"1518","2013-01-11",4.36
"1519","2013-01-14",4.39
"1520","2013-01-15",4.37
"1521","2013-01-16",4.3
"1522","2013-01-17",4.24
"1523","2013-01-18",4.23
"1524","2013-01-22",4.22
"1525","2013-01-23",4.31
"1526","2013-01-24",4.48
"1527","2013-01-25",4.44
"1528","2013-01-28",4.59
"1529","2013-01-29",4.64
"1530","2013-01-30",4.49
"1531","2013-01-31",4.65
"1532","2013-02-01",4.68
"1533","2013-02-04",4.6
"1534","2013-02-05",4.67
"1535","2013-02-06",4.64
"1536","2013-02-07",4.6
"1537","2013-02-08",4.58
"1538","2013-02-11",4.74
"1539","2013-02-12",4.89
"1540","2013-02-13",4.99
"1541","2013-02-14",4.91
"1542","2013-02-15",4.85
"1543","2013-02-19",4.91
"1544","2013-02-20",4.79
"1545","2013-02-21",4.73
"1546","2013-02-22",4.81
"1547","2013-02-25",4.62
"1548","2013-02-26",4.62
"1549","2013-02-27",4.77
"1550","2013-02-28",5.52
"1551","2013-03-01",5.52
"1552","2013-03-04",5.46
"1553","2013-03-05",5.54
"1554","2013-03-06",5.44
"1555","2013-03-07",5.46
"1556","2013-03-08",5.54
"1557","2013-03-11",5.91
"1558","2013-03-12",5.86
"1559","2013-03-13",5.71
"1560","2013-03-14",5.94
"1561","2013-03-15",5.92
"1562","2013-03-18",6
"1563","2013-03-19",6
"1564","2013-03-20",6.01
"1565","2013-03-21",5.8
"1566","2013-03-22",5.96
"1567","2013-03-25",6.02
"1568","2013-03-26",6
"1569","2013-03-27",5.95
"1570","2013-03-28",5.83
"1571","2013-04-01",5.69
"1572","2013-04-02",5.6
"1573","2013-04-03",5.67
"1574","2013-04-04",5.57
"1575","2013-04-05",5.69
"1576","2013-04-08",5.77
"1577","2013-04-09",5.7
"1578","2013-04-10",5.76
"1579","2013-04-11",5.64
"1580","2013-04-12",5.69
"1581","2013-04-15",5.36
"1582","2013-04-16",5.58
"1583","2013-04-17",5.36
"1584","2013-04-18",5.43
"1585","2013-04-19",5.53
"1586","2013-04-22",5.47
"1587","2013-04-23",5.56
"1588","2013-04-24",5.63
"1589","2013-04-25",5.63
"1590","2013-04-26",5.6
"1591","2013-04-29",5.68
"1592","2013-04-30",5.77
"1593","2013-05-01",5.44
"1594","2013-05-02",5.6
"1595","2013-05-03",5.83
"1596","2013-05-06",5.98
"1597","2013-05-07",5.98
"1598","2013-05-08",5.99
"1599","2013-05-09",5.95
"1600","2013-05-10",5.96
"1601","2013-05-13",6
"1602","2013-05-14",6.11
"1603","2013-05-15",6.2
"1604","2013-05-16",6.18
"1605","2013-05-17",6.15
"1606","2013-05-20",6.11
"1607","2013-05-21",6.11
"1608","2013-05-22",5.85
"1609","2013-05-23",6.06
"1610","2013-05-24",5.94
"1611","2013-05-28",6.22
"1612","2013-05-29",6.18
"1613","2013-05-30",6.23
"1614","2013-05-31",6.05
"1615","2013-06-03",6.23
"1616","2013-06-04",6.11
"1617","2013-06-05",6.01
"1618","2013-06-06",5.98
"1619","2013-06-07",6.1
"1620","2013-06-10",6.12
"1621","2013-06-11",6.12
"1622","2013-06-12",6.14
"1623","2013-06-13",6.8
"1624","2013-06-14",6.61
"1625","2013-06-17",6.47
"1626","2013-06-18",6.66
"1627","2013-06-19",6.49
"1628","2013-06-20",6.49
"1629","2013-06-21",6.51
"1630","2013-06-24",6.38
"1631","2013-06-25",6.5
"1632","2013-06-26",6.39
"1633","2013-06-27",6.62
"1634","2013-06-28",6.61
"1635","2013-07-01",6.71
"1636","2013-07-02",6.51
"1637","2013-07-03",6.44
"1638","2013-07-05",6.5
"1639","2013-07-08",6.47
"1640","2013-07-09",6.47
"1641","2013-07-10",6.49
"1642","2013-07-11",6.62
"1643","2013-07-12",6.65
"1644","2013-07-15",6.74
"1645","2013-07-16",6.77
"1646","2013-07-17",6.91
"1647","2013-07-18",7.04
"1648","2013-07-19",6.76
"1649","2013-07-22",6.78
"1650","2013-07-23",6.72
"1651","2013-07-24",6.59
"1652","2013-07-25",6.83
"1653","2013-07-26",6.71
"1654","2013-07-29",6.55
"1655","2013-07-30",6.53
"1656","2013-07-31",6.68
"1657","2013-08-01",6.76
"1658","2013-08-02",6.84
"1659","2013-08-05",6.87
"1660","2013-08-06",6.75
"1661","2013-08-07",6.8
"1662","2013-08-08",6.87
"1663","2013-08-09",6.12
"1664","2013-08-12",6.14
"1665","2013-08-13",6.06
"1666","2013-08-14",6.1
"1667","2013-08-15",6.02
"1668","2013-08-16",6.05
"1669","2013-08-19",6.08
"1670","2013-08-20",6.31
"1671","2013-08-21",6.22
"1672","2013-08-22",6.55
"1673","2013-08-23",6.56
"1674","2013-08-26",6.72
"1675","2013-08-27",6.47
"1676","2013-08-28",6.57
"1677","2013-08-29",6.64
"1678","2013-08-30",6.41
"1679","2013-09-03",6.43
"1680","2013-09-04",6.37
"1681","2013-09-05",6.55
"1682","2013-09-06",6.44
"1683","2013-09-09",6.97
"1684","2013-09-10",6.94
"1685","2013-09-11",6.87
"1686","2013-09-12",6.75
"1687","2013-09-13",6.73
"1688","2013-09-16",6.81
"1689","2013-09-17",6.94
"1690","2013-09-18",6.92
"1691","2013-09-19",6.98
"1692","2013-09-20",7.12
"1693","2013-09-23",7.35
"1694","2013-09-24",7.53
"1695","2013-09-25",7.55
"1696","2013-09-26",7.47
"1697","2013-09-27",7.56
"1698","2013-09-30",7.49
"1699","2013-10-01",7.51
"1700","2013-10-02",7.43
"1701","2013-10-03",7.15
"1702","2013-10-04",7.21
"1703","2013-10-07",7.01
"1704","2013-10-08",6.75
"1705","2013-10-09",6.83
"1706","2013-10-10",7.13
"1707","2013-10-11",7.4
"1708","2013-10-14",7.3
"1709","2013-10-15",7.27
"1710","2013-10-16",7.32
"1711","2013-10-17",7.41
"1712","2013-10-18",7.79
"1713","2013-10-21",7.72
"1714","2013-10-22",7.67
"1715","2013-10-23",7.67
"1716","2013-10-24",7.81
"1717","2013-10-25",7.79
"1718","2013-10-28",7.89
"1719","2013-10-29",7.9
"1720","2013-10-30",7.72
"1721","2013-10-31",7.24
"1722","2013-11-01",7.18
"1723","2013-11-04",7.61
"1724","2013-11-05",7.26
"1725","2013-11-06",7.24
"1726","2013-11-07",6.84
"1727","2013-11-08",7.25
"1728","2013-11-11",7.18
"1729","2013-11-12",7.08
"1730","2013-11-13",6.93
"1731","2013-11-14",7.01
"1732","2013-11-15",7.2
"1733","2013-11-18",7.11
"1734","2013-11-19",7.12
"1735","2013-11-20",7.06
"1736","2013-11-21",7.31
"1737","2013-11-22",7.46
"1738","2013-11-25",7.56
"1739","2013-11-26",7.72
"1740","2013-11-27",7.7
"1741","2013-11-29",7.78
"1742","2013-12-02",7.55
"1743","2013-12-03",7.57
"1744","2013-12-04",7.51
"1745","2013-12-05",7.49
"1746","2013-12-06",7.52
"1747","2013-12-09",7.52
"1748","2013-12-10",7.41
"1749","2013-12-11",7.44
"1750","2013-12-12",7.39
"1751","2013-12-13",7.4
"1752","2013-12-16",7.68
"1753","2013-12-17",7.6
"1754","2013-12-18",7.66
"1755","2013-12-19",7.7
"1756","2013-12-20",7.94
"1757","2013-12-23",7.95
"1758","2013-12-24",7.99
"1759","2013-12-26",8.06
"1760","2013-12-27",8.08
"1761","2013-12-30",8.05
"1762","2013-12-31",8.09
"1763","2014-01-02",7.94
"1764","2014-01-03",7.98
"1765","2014-01-06",7.77
"1766","2014-01-07",7.87
"1767","2014-01-08",7.66
"1768","2014-01-09",7.6
"1769","2014-01-10",7.75
"1770","2014-01-13",7.45
"1771","2014-01-14",7.54
"1772","2014-01-15",7.52
"1773","2014-01-16",7.49
"1774","2014-01-17",7.27
"1775","2014-01-21",7.25
"1776","2014-01-22",7.21
"1777","2014-01-23",7
"1778","2014-01-24",6.47
"1779","2014-01-27",6.44
"1780","2014-01-28",6.51
"1781","2014-01-29",6.45
"1782","2014-01-30",6.51
"1783","2014-01-31",6.29
"1784","2014-02-03",6.08
"1785","2014-02-04",6.11
"1786","2014-02-05",6.11
"1787","2014-02-06",6.11
"1788","2014-02-07",5.96
"1789","2014-02-10",5.93
"1790","2014-02-11",6.06
"1791","2014-02-12",6.17
"1792","2014-02-13",6.27
"1793","2014-02-14",6.28
"1794","2014-02-18",6.29
"1795","2014-02-19",6.14
"1796","2014-02-20",6.25
"1797","2014-02-21",6.3
"1798","2014-02-24",6.42
"1799","2014-02-25",6.17
"1800","2014-02-26",6.27
"1801","2014-02-27",6.55
"1802","2014-02-28",6.39
"1803","2014-03-03",6.38
"1804","2014-03-04",6.73
"1805","2014-03-05",6.7
"1806","2014-03-06",7.04
"1807","2014-03-07",7.02
"1808","2014-03-10",7.44
"1809","2014-03-11",7.36
"1810","2014-03-12",7.43
"1811","2014-03-13",7.41
"1812","2014-03-14",7.4
"1813","2014-03-17",7.44
"1814","2014-03-18",7.53
"1815","2014-03-19",7.62
"1816","2014-03-20",7.63
"1817","2014-03-21",7.82
"1818","2014-03-24",7.85
"1819","2014-03-25",7.84
"1820","2014-03-26",7.77
"1821","2014-03-27",7.7
"1822","2014-03-28",7.74
"1823","2014-03-31",7.85
"1824","2014-04-01",7.92
"1825","2014-04-02",8
"1826","2014-04-03",8.03
"1827","2014-04-04",7.79
"1828","2014-04-07",7.7
"1829","2014-04-08",7.7
"1830","2014-04-09",7.84
"1831","2014-04-10",7.66
"1832","2014-04-11",7.58
"1833","2014-04-14",7.63
"1834","2014-04-15",7.62
"1835","2014-04-16",7.74
"1836","2014-04-17",7.9
"1837","2014-04-21",7.81
"1838","2014-04-22",7.89
"1839","2014-04-23",7.9
"1840","2014-04-24",8.01
"1841","2014-04-25",7.88
"1842","2014-04-28",7.81
"1843","2014-04-29",7.68
"1844","2014-04-30",7.83
"1845","2014-05-01",7.83
"1846","2014-05-02",8.02
"1847","2014-05-05",7.84
"1848","2014-05-06",7.66
"1849","2014-05-07",9.25
"1850","2014-05-08",9.23
"1851","2014-05-09",9.35
"1852","2014-05-12",9.22
"1853","2014-05-13",9.18
"1854","2014-05-14",8.77
"1855","2014-05-15",8.64
"1856","2014-05-16",8.72
"1857","2014-05-19",9.1
"1858","2014-05-20",8.85
"1859","2014-05-21",8.81
"1860","2014-05-22",8.93
"1861","2014-05-23",9.25
"1862","2014-05-27",9.28
"1863","2014-05-28",9.13
"1864","2014-05-29",9.25
"1865","2014-05-30",9.08
"1866","2014-06-02",9
"1867","2014-06-03",9.11
"1868","2014-06-04",8.95
"1869","2014-06-05",9.18
"1870","2014-06-06",9.25
"1871","2014-06-09",9.24
"1872","2014-06-10",9.13
"1873","2014-06-11",8.97
"1874","2014-06-12",8.75
"1875","2014-06-13",8.61
"1876","2014-06-16",8.49
"1877","2014-06-17",8.5
"1878","2014-06-18",8.5
"1879","2014-06-19",8.29
"1880","2014-06-20",8.29
"1881","2014-06-23",8.17
"1882","2014-06-24",8.14
"1883","2014-06-25",8.34
"1884","2014-06-26",8.25
"1885","2014-06-27",8.34
"1886","2014-06-30",8.37
"1887","2014-07-01",8.68
"1888","2014-07-02",8.64
"1889","2014-07-03",8.8
"1890","2014-07-07",8.5
"1891","2014-07-08",8.32
"1892","2014-07-09",8.25
"1893","2014-07-10",8.17
"1894","2014-07-11",8.13
"1895","2014-07-14",8.18
"1896","2014-07-15",8.18
"1897","2014-07-16",8.25
"1898","2014-07-17",8.04
"1899","2014-07-18",8.12
"1900","2014-07-21",8.03
"1901","2014-07-22",8.1
"1902","2014-07-23",8.12
"1903","2014-07-24",8.09
"1904","2014-07-25",8
"1905","2014-07-28",7.93
"1906","2014-07-29",7.91
"1907","2014-07-30",7.95
"1908","2014-07-31",7.67
"1909","2014-08-01",7.54
"1910","2014-08-04",7.71
"1911","2014-08-05",7.52
"1912","2014-08-06",8.52
"1913","2014-08-07",8.48
"1914","2014-08-08",8.58
"1915","2014-08-11",8.6
"1916","2014-08-12",8.47
"1917","2014-08-13",8.46
"1918","2014-08-14",8.49
"1919","2014-08-15",8.37
"1920","2014-08-18",8.49
"1921","2014-08-19",8.6
"1922","2014-08-20",8.53
"1923","2014-08-21",8.76
"1924","2014-08-22",8.68
"1925","2014-08-25",8.55
"1926","2014-08-26",8.48
"1927","2014-08-27",8.26
"1928","2014-08-28",8.1
"1929","2014-08-29",8.17
"1930","2014-09-02",8.21
"1931","2014-09-03",8.19
"1932","2014-09-04",8.31
"1933","2014-09-05",8.4
"1934","2014-09-08",8.6
