"","date","CSPI"
"1003","2010-12-23",4
"1004","2010-12-27",3.9
"1005","2010-12-28",3.85
"1006","2010-12-29",3.9
"1007","2010-12-30",3.89
"1008","2010-12-31",3.7
"1009","2011-01-03",3.84
"1010","2011-01-04",3.92
"1011","2011-01-05",4.15
"1012","2011-01-06",4.08
"1013","2011-01-07",4.01
"1014","2011-01-10",4.1
"1015","2011-01-11",4.1
"1016","2011-01-12",3.96
"1017","2011-01-13",3.99
"1018","2011-01-14",3.99
"1019","2011-01-18",3.98
"1020","2011-01-19",3.95
"1021","2011-01-20",3.95
"1022","2011-01-21",3.87
"1023","2011-01-24",3.96
"1024","2011-01-25",3.96
"1025","2011-01-26",3.94
"1026","2011-01-27",3.95
"1027","2011-01-28",3.94
"1028","2011-01-31",3.96
"1029","2011-02-01",4
"1030","2011-02-02",3.9
"1031","2011-02-03",3.9
"1032","2011-02-04",3.86
"1033","2011-02-07",4
"1034","2011-02-08",4.3
"1035","2011-02-09",4.27
"1036","2011-02-10",4.38
"1037","2011-02-11",4.45
"1038","2011-02-14",4.38
"1039","2011-02-15",4.39
"1040","2011-02-16",4.42
"1041","2011-02-17",4.41
"1042","2011-02-18",4.32
"1043","2011-02-22",4.18
"1044","2011-02-23",4.05
"1045","2011-02-24",4.18
"1046","2011-02-25",4.24
"1047","2011-02-28",4.12
"1048","2011-03-01",4.25
"1049","2011-03-02",4.3
"1050","2011-03-03",4.37
"1051","2011-03-04",4.26
"1052","2011-03-07",4.26
"1053","2011-03-08",4.27
"1054","2011-03-09",4.33
"1055","2011-03-10",4.25
"1056","2011-03-11",4.25
"1057","2011-03-14",4.24
"1058","2011-03-15",4.19
"1059","2011-03-16",4.19
"1060","2011-03-17",4.25
"1061","2011-03-18",4.25
"1062","2011-03-21",4.25
"1063","2011-03-22",4.31
"1064","2011-03-23",4.34
"1065","2011-03-24",4.34
"1066","2011-03-25",4.29
"1067","2011-03-28",4.36
"1068","2011-03-29",4.41
"1069","2011-03-30",4.59
"1070","2011-03-31",4.58
"1071","2011-04-01",4.58
"1072","2011-04-04",4.64
"1073","2011-04-05",4.65
"1074","2011-04-06",4.6
"1075","2011-04-07",4.69
"1076","2011-04-08",4.63
"1077","2011-04-11",4.67
"1078","2011-04-12",4.74
"1079","2011-04-13",4.75
"1080","2011-04-14",4.75
"1081","2011-04-15",4.75
"1082","2011-04-18",4.6
"1083","2011-04-19",4.74
"1084","2011-04-20",4.68
"1085","2011-04-21",4.75
"1086","2011-04-25",4.76
"1087","2011-04-26",4.82
"1088","2011-04-27",4.76
"1089","2011-04-28",4.82
"1090","2011-04-29",4.76
"1091","2011-05-02",4.84
"1092","2011-05-03",4.76
"1093","2011-05-04",4.69
"1094","2011-05-05",4.69
"1095","2011-05-06",4.62
"1096","2011-05-09",4.6
"1097","2011-05-10",4.58
"1098","2011-05-11",4.54
"1099","2011-05-12",4.59
"1100","2011-05-13",4.55
"1101","2011-05-16",4.51
"1102","2011-05-17",4.51
"1103","2011-05-18",4.51
"1104","2011-05-19",4.5
"1105","2011-05-20",4.38
"1106","2011-05-23",4.39
"1107","2011-05-24",4.43
"1108","2011-05-25",4.37
"1109","2011-05-26",4.42
"1110","2011-05-27",4.41
"1111","2011-05-31",4.44
"1112","2011-06-01",4.35
"1113","2011-06-02",4.44
"1114","2011-06-03",4.46
"1115","2011-06-06",4.38
"1116","2011-06-07",4.35
"1117","2011-06-08",4.35
"1118","2011-06-09",4.33
"1119","2011-06-10",4.37
"1120","2011-06-13",4.27
"1121","2011-06-14",4.2
"1122","2011-06-15",4.2
"1123","2011-06-16",4.1
"1124","2011-06-17",4.34
"1125","2011-06-20",4.34
"1126","2011-06-21",4.48
"1127","2011-06-22",4.37
"1128","2011-06-23",4.44
"1129","2011-06-24",4.46
"1130","2011-06-27",4.35
"1131","2011-06-28",4.35
"1132","2011-06-29",4.36
"1133","2011-06-30",4.36
"1134","2011-07-01",4.36
"1135","2011-07-05",4.32
"1136","2011-07-06",4.32
"1137","2011-07-07",4.31
"1138","2011-07-08",4.39
"1139","2011-07-11",4.3
"1140","2011-07-12",4.32
"1141","2011-07-13",4.32
"1142","2011-07-14",4.45
"1143","2011-07-15",4.52
"1144","2011-07-18",4.52
"1145","2011-07-19",4.4
"1146","2011-07-20",4.34
"1147","2011-07-21",4.35
"1148","2011-07-22",4.3
"1149","2011-07-25",4.29
"1150","2011-07-26",4.25
"1151","2011-07-27",4.13
"1152","2011-07-28",4.2
"1153","2011-07-29",4.15
"1154","2011-08-01",4.13
"1155","2011-08-02",4.15
"1156","2011-08-03",3.9
"1157","2011-08-04",3.65
"1158","2011-08-05",3.84
"1159","2011-08-08",3.69
"1160","2011-08-09",3.9
"1161","2011-08-10",3.86
"1162","2011-08-11",3.88
"1163","2011-08-12",3.88
"1164","2011-08-15",3.7
"1165","2011-08-16",3.71
"1166","2011-08-17",3.62
"1167","2011-08-18",3.6
"1168","2011-08-19",3.5
"1169","2011-08-22",3.36
"1170","2011-08-23",3.36
"1171","2011-08-24",3.49
"1172","2011-08-25",3.48
"1173","2011-08-26",3.48
"1174","2011-08-29",3.42
"1175","2011-08-30",3.44
"1176","2011-08-31",3.5
"1177","2011-09-01",3.44
"1178","2011-09-02",3.42
"1179","2011-09-06",3.33
"1180","2011-09-07",3.46
"1181","2011-09-08",3.42
"1182","2011-09-09",3.49
"1183","2011-09-12",3.37
"1184","2011-09-13",3.41
"1185","2011-09-14",3.63
"1186","2011-09-15",3.63
"1187","2011-09-16",3.71
"1188","2011-09-19",3.7
"1189","2011-09-20",3.74
"1190","2011-09-21",3.6
"1191","2011-09-22",3.45
"1192","2011-09-23",3.5
"1193","2011-09-26",3.52
"1194","2011-09-27",3.58
"1195","2011-09-28",3.57
"1196","2011-09-29",3.5
"1197","2011-09-30",3.5
"1198","2011-10-03",3.34
"1199","2011-10-04",3.25
"1200","2011-10-05",3.25
"1201","2011-10-06",3.25
"1202","2011-10-07",3.5
"1203","2011-10-10",3.56
"1204","2011-10-11",3.4
"1205","2011-10-12",3.57
"1206","2011-10-13",3.45
"1207","2011-10-14",3.49
"1208","2011-10-17",3.49
"1209","2011-10-18",3.37
"1210","2011-10-19",3.37
"1211","2011-10-20",3.37
"1212","2011-10-21",3.32
"1213","2011-10-24",3.37
"1214","2011-10-25",3.37
"1215","2011-10-26",3.37
"1216","2011-10-27",3.37
"1217","2011-10-28",3.37
"1218","2011-10-31",3.49
"1219","2011-11-01",3.44
"1220","2011-11-02",3.5
"1221","2011-11-03",3.5
"1222","2011-11-04",3.5
"1223","2011-11-07",3.4
"1224","2011-11-08",3.4
"1225","2011-11-09",3.4
"1226","2011-11-10",3.4
"1227","2011-11-11",3.48
"1228","2011-11-14",3.48
"1229","2011-11-15",3.49
"1230","2011-11-16",3.38
"1231","2011-11-17",3.31
"1232","2011-11-18",3.31
"1233","2011-11-21",3.46
"1234","2011-11-22",3.46
"1235","2011-11-23",3.41
"1236","2011-11-25",3.41
"1237","2011-11-28",3.41
"1238","2011-11-29",3.5
"1239","2011-11-30",3.49
"1240","2011-12-01",3.49
"1241","2011-12-02",3.49
"1242","2011-12-05",3.48
"1243","2011-12-06",3.48
"1244","2011-12-07",3.37
"1245","2011-12-08",3.38
"1246","2011-12-09",3.42
"1247","2011-12-12",3.42
"1248","2011-12-13",3.38
"1249","2011-12-14",3.45
"1250","2011-12-15",3.4
"1251","2011-12-16",3.4
"1252","2011-12-19",3.4
"1253","2011-12-20",3.3
"1254","2011-12-21",3.4
"1255","2011-12-22",3.41
"1256","2011-12-23",3.45
"1257","2011-12-27",3.5
"1258","2011-12-28",3.34
"1259","2011-12-29",3.25
"1260","2011-12-30",3.22
"1261","2012-01-03",3.28
"1262","2012-01-04",3.3
"1263","2012-01-05",3.2
"1264","2012-01-06",3.32
"1265","2012-01-09",3.26
"1266","2012-01-10",3.45
"1267","2012-01-11",3.17
"1268","2012-01-12",3.32
"1269","2012-01-13",3.43
"1270","2012-01-17",3.68
"1271","2012-01-18",3.64
"1272","2012-01-19",3.64
"1273","2012-01-20",3.78
"1274","2012-01-23",3.83
"1275","2012-01-24",3.8
"1276","2012-01-25",3.8
"1277","2012-01-26",3.79
"1278","2012-01-27",3.79
"1279","2012-01-30",3.79
"1280","2012-01-31",3.85
"1281","2012-02-01",3.67
"1282","2012-02-02",3.6
"1283","2012-02-03",3.69
"1284","2012-02-06",3.85
"1285","2012-02-07",3.84
"1286","2012-02-08",3.92
"1287","2012-02-09",3.88
"1288","2012-02-10",3.91
"1289","2012-02-13",3.97
"1290","2012-02-14",3.98
"1291","2012-02-15",3.93
"1292","2012-02-16",4
"1293","2012-02-17",4.16
"1294","2012-02-21",4.2
"1295","2012-02-22",4.33
"1296","2012-02-23",4.22
"1297","2012-02-24",4.05
"1298","2012-02-27",3.7
"1299","2012-02-28",3.75
"1300","2012-02-29",3.85
"1301","2012-03-01",3.79
"1302","2012-03-02",3.76
"1303","2012-03-05",3.77
"1304","2012-03-06",3.99
"1305","2012-03-07",3.9
"1306","2012-03-08",3.95
"1307","2012-03-09",3.95
"1308","2012-03-12",4.07
"1309","2012-03-13",4.1
"1310","2012-03-14",4.1
"1311","2012-03-15",4.08
"1312","2012-03-16",4.14
"1313","2012-03-19",4.15
"1314","2012-03-20",4.15
"1315","2012-03-21",4.11
"1316","2012-03-22",4.04
"1317","2012-03-23",4
"1318","2012-03-26",4.09
"1319","2012-03-27",4.09
"1320","2012-03-28",3.95
"1321","2012-03-29",3.9
"1322","2012-03-30",4.02
"1323","2012-04-02",4.15
"1324","2012-04-03",3.93
"1325","2012-04-04",3.93
"1326","2012-04-05",4.1
"1327","2012-04-09",4.1
"1328","2012-04-10",3.97
"1329","2012-04-11",4.1
"1330","2012-04-12",4.15
"1331","2012-04-13",4.1
"1332","2012-04-16",4.08
"1333","2012-04-17",4.15
"1334","2012-04-18",4.1
"1335","2012-04-19",4.13
"1336","2012-04-20",4.01
"1337","2012-04-23",4.15
"1338","2012-04-24",4.14
"1339","2012-04-25",4.14
"1340","2012-04-26",4.14
"1341","2012-04-27",4.15
"1342","2012-04-30",4.1
"1343","2012-05-01",4.09
"1344","2012-05-02",4.2
"1345","2012-05-03",4.2
"1346","2012-05-04",4.11
"1347","2012-05-07",4.07
"1348","2012-05-08",4.2
"1349","2012-05-09",4.38
"1350","2012-05-10",4.5
"1351","2012-05-11",4.45
"1352","2012-05-14",4.38
"1353","2012-05-15",4.38
"1354","2012-05-16",4.25
"1355","2012-05-17",4.23
"1356","2012-05-18",4.18
"1357","2012-05-21",4.18
"1358","2012-05-22",4.36
"1359","2012-05-23",4.48
"1360","2012-05-24",4.43
"1361","2012-05-25",4.45
"1362","2012-05-29",4.43
"1363","2012-05-30",4.27
"1364","2012-05-31",4.34
"1365","2012-06-01",4.2
"1366","2012-06-04",4.2
"1367","2012-06-05",4.2
"1368","2012-06-06",4.05
"1369","2012-06-07",4.23
"1370","2012-06-08",4.22
"1371","2012-06-11",4.12
"1372","2012-06-12",4.12
"1373","2012-06-13",4.05
"1374","2012-06-14",4.14
"1375","2012-06-15",4.24
"1376","2012-06-18",4.21
"1377","2012-06-19",4.09
"1378","2012-06-20",4.04
"1379","2012-06-21",4.09
"1380","2012-06-22",4.09
"1381","2012-06-25",4
"1382","2012-06-26",4
"1383","2012-06-27",4.04
"1384","2012-06-28",4.04
"1385","2012-06-29",4
"1386","2012-07-02",4.04
"1387","2012-07-03",4.04
"1388","2012-07-05",4.01
"1389","2012-07-06",4.01
"1390","2012-07-09",4.1
"1391","2012-07-10",4.2
"1392","2012-07-11",4.2
"1393","2012-07-12",4.03
"1394","2012-07-13",4.03
"1395","2012-07-16",4.07
"1396","2012-07-17",4.01
"1397","2012-07-18",4.1
"1398","2012-07-19",4.15
"1399","2012-07-20",4.25
"1400","2012-07-23",4.18
"1401","2012-07-24",4.15
"1402","2012-07-25",4.15
"1403","2012-07-26",4.2
"1404","2012-07-27",4.14
"1405","2012-07-30",4.16
"1406","2012-07-31",4.1
"1407","2012-08-01",4.1
"1408","2012-08-02",4.1
"1409","2012-08-03",4.04
"1410","2012-08-06",4.1
"1411","2012-08-07",4.15
"1412","2012-08-08",4.94
"1413","2012-08-09",4.87
"1414","2012-08-10",4.61
"1415","2012-08-13",4.57
"1416","2012-08-14",4.26
"1417","2012-08-15",4.5
"1418","2012-08-16",4.53
"1419","2012-08-17",4.55
"1420","2012-08-20",4.65
"1421","2012-08-21",4.62
"1422","2012-08-22",4.32
"1423","2012-08-23",4.38
"1424","2012-08-24",4.43
"1425","2012-08-27",4.49
"1426","2012-08-28",4.5
"1427","2012-08-29",4.55
"1428","2012-08-30",4.55
"1429","2012-08-31",4.68
"1430","2012-09-04",4.61
"1431","2012-09-05",4.61
"1432","2012-09-06",4.64
"1433","2012-09-07",4.65
"1434","2012-09-10",4.62
"1435","2012-09-11",4.72
"1436","2012-09-12",4.71
"1437","2012-09-13",4.73
"1438","2012-09-14",4.8
"1439","2012-09-17",4.8
"1440","2012-09-18",4.75
"1441","2012-09-19",4.75
"1442","2012-09-20",4.7
"1443","2012-09-21",4.89
"1444","2012-09-24",4.75
"1445","2012-09-25",4.7
"1446","2012-09-26",4.71
"1447","2012-09-27",4.68
"1448","2012-09-28",4.48
"1449","2012-10-01",4.51
"1450","2012-10-02",4.52
"1451","2012-10-03",4.82
"1452","2012-10-04",4.77
"1453","2012-10-05",4.82
"1454","2012-10-08",4.76
"1455","2012-10-09",4.76
"1456","2012-10-10",4.85
"1457","2012-10-11",4.6
"1458","2012-10-12",4.75
"1459","2012-10-15",4.85
"1460","2012-10-16",4.9
"1461","2012-10-17",5
"1462","2012-10-18",5.35
"1463","2012-10-19",5.24
"1464","2012-10-22",5.25
"1465","2012-10-23",5.12
"1466","2012-10-24",5.2
"1467","2012-10-25",5.06
"1468","2012-10-26",5.06
"1469","2012-10-31",5.03
"1470","2012-11-01",5.15
"1471","2012-11-02",5.16
"1472","2012-11-05",5.06
"1473","2012-11-06",5.19
"1474","2012-11-07",5.12
"1475","2012-11-08",5.13
"1476","2012-11-09",5.21
"1477","2012-11-12",5.31
"1478","2012-11-13",5.31
"1479","2012-11-14",5.17
"1480","2012-11-15",5.2
"1481","2012-11-16",5
"1482","2012-11-19",4.99
"1483","2012-11-20",5.22
"1484","2012-11-21",5.15
"1485","2012-11-23",5.15
"1486","2012-11-26",5.07
"1487","2012-11-27",5.16
"1488","2012-11-28",5.05
"1489","2012-11-29",5.19
"1490","2012-11-30",5.4
"1491","2012-12-03",5.48
"1492","2012-12-04",5.43
"1493","2012-12-05",5.71
"1494","2012-12-06",5.75
"1495","2012-12-07",6.23
"1496","2012-12-10",6.38
"1497","2012-12-11",6.15
"1498","2012-12-12",6.29
"1499","2012-12-13",5.59
"1500","2012-12-14",5.35
"1501","2012-12-17",5.71
"1502","2012-12-18",5.48
"1503","2012-12-19",5.4
"1504","2012-12-20",5.7
"1505","2012-12-21",5.63
"1506","2012-12-24",5.57
"1507","2012-12-26",5.71
"1508","2012-12-27",5.74
"1509","2012-12-28",6.02
"1510","2012-12-31",6.38
"1511","2013-01-02",6.55
"1512","2013-01-03",6.62
"1513","2013-01-04",6.7
"1514","2013-01-07",6.61
"1515","2013-01-08",6.74
"1516","2013-01-09",6.78
"1517","2013-01-10",6.58
"1518","2013-01-11",6.71
"1519","2013-01-14",6.65
"1520","2013-01-15",6.06
"1521","2013-01-16",6.06
"1522","2013-01-17",6.03
"1523","2013-01-18",5.83
"1524","2013-01-22",5.85
"1525","2013-01-23",6.21
"1526","2013-01-24",6.28
"1527","2013-01-25",6.2
"1528","2013-01-28",6.26
"1529","2013-01-29",6.26
"1530","2013-01-30",6.27
"1531","2013-01-31",6.25
"1532","2013-02-01",6.22
"1533","2013-02-04",6.12
"1534","2013-02-05",6.23
"1535","2013-02-06",6.12
"1536","2013-02-07",6.6
"1537","2013-02-08",6.59
"1538","2013-02-11",6.68
"1539","2013-02-12",6.47
"1540","2013-02-13",6.63
"1541","2013-02-14",6.67
"1542","2013-02-15",6.69
"1543","2013-02-19",6.7
"1544","2013-02-20",6.7
"1545","2013-02-21",6.69
"1546","2013-02-22",6.65
"1547","2013-02-25",6.66
"1548","2013-02-26",6.83
"1549","2013-02-27",6.68
"1550","2013-02-28",6.77
"1551","2013-03-01",5.96
"1552","2013-03-04",6.14
"1553","2013-03-05",6.15
"1554","2013-03-06",6.18
"1555","2013-03-07",6.05
"1556","2013-03-08",5.93
"1557","2013-03-11",5.65
"1558","2013-03-12",5.79
"1559","2013-03-13",5.72
"1560","2013-03-14",5.85
"1561","2013-03-15",5.87
"1562","2013-03-18",5.83
"1563","2013-03-19",5.78
"1564","2013-03-20",5.63
"1565","2013-03-21",5.61
"1566","2013-03-22",5.28
"1567","2013-03-25",5.11
"1568","2013-03-26",5.24
"1569","2013-03-27",5.6
"1570","2013-03-28",5.85
"1571","2013-04-01",5.84
"1572","2013-04-02",5.84
"1573","2013-04-03",5.84
"1574","2013-04-04",5.89
"1575","2013-04-05",5.89
"1576","2013-04-08",5.83
"1577","2013-04-09",5.84
"1578","2013-04-10",5.82
"1579","2013-04-11",5.82
"1580","2013-04-12",5.83
"1581","2013-04-15",5.9
"1582","2013-04-16",5.9
"1583","2013-04-17",5.89
"1584","2013-04-18",5.9
"1585","2013-04-19",5.9
"1586","2013-04-22",5.79
"1587","2013-04-23",5.8
"1588","2013-04-24",5.4
"1589","2013-04-25",5.72
"1590","2013-04-26",5.66
"1591","2013-04-29",5.5
"1592","2013-04-30",5.56
"1593","2013-05-01",5.56
"1594","2013-05-02",5.61
"1595","2013-05-03",5.72
"1596","2013-05-06",5.8
"1597","2013-05-07",5.83
"1598","2013-05-08",7.45
"1599","2013-05-09",8.37
"1600","2013-05-10",8.44
"1601","2013-05-13",8.52
"1602","2013-05-14",8.35
"1603","2013-05-15",8.47
"1604","2013-05-16",8.48
"1605","2013-05-17",8.47
"1606","2013-05-20",8.43
"1607","2013-05-21",8.43
"1608","2013-05-22",8.22
"1609","2013-05-23",8.34
"1610","2013-05-24",7.87
"1611","2013-05-28",7.86
"1612","2013-05-29",8.07
"1613","2013-05-30",8.06
"1614","2013-05-31",8.14
"1615","2013-06-03",8.13
"1616","2013-06-04",8.5
"1617","2013-06-05",8.32
"1618","2013-06-06",8.3
"1619","2013-06-07",8.47
"1620","2013-06-10",9.19
"1621","2013-06-11",9.08
"1622","2013-06-12",9.2
"1623","2013-06-13",9.19
"1624","2013-06-14",9.15
"1625","2013-06-17",9.04
"1626","2013-06-18",9.18
"1627","2013-06-19",9.16
"1628","2013-06-20",8.89
"1629","2013-06-21",8.76
"1630","2013-06-24",8.92
"1631","2013-06-25",8.91
"1632","2013-06-26",8.92
"1633","2013-06-27",8.97
"1634","2013-06-28",8.9
"1635","2013-07-01",8.63
"1636","2013-07-02",8.87
"1637","2013-07-03",8.85
"1638","2013-07-05",8.82
"1639","2013-07-08",8.86
"1640","2013-07-09",8.89
"1641","2013-07-10",8.9
"1642","2013-07-11",8.9
"1643","2013-07-12",8.86
"1644","2013-07-15",8.8
"1645","2013-07-16",8.87
"1646","2013-07-17",8.85
"1647","2013-07-18",8.86
"1648","2013-07-19",8.78
"1649","2013-07-22",8.87
"1650","2013-07-23",8.87
"1651","2013-07-24",8.84
"1652","2013-07-25",8.87
"1653","2013-07-26",8.84
"1654","2013-07-29",8.83
"1655","2013-07-30",8.82
"1656","2013-07-31",8.73
"1657","2013-08-01",8.8
"1658","2013-08-02",8.79
"1659","2013-08-05",8.8
"1660","2013-08-06",8.75
"1661","2013-08-07",6.87
"1662","2013-08-08",7.04
"1663","2013-08-09",6.85
"1664","2013-08-12",6.84
"1665","2013-08-13",6.95
"1666","2013-08-14",6.99
"1667","2013-08-15",6.96
"1668","2013-08-16",7
"1669","2013-08-19",6.87
"1670","2013-08-20",6.91
"1671","2013-08-21",6.95
"1672","2013-08-22",6.94
"1673","2013-08-23",7
"1674","2013-08-26",7.03
"1675","2013-08-27",7.04
"1676","2013-08-28",7.03
"1677","2013-08-29",7.13
"1678","2013-08-30",7.08
"1679","2013-09-03",7.09
"1680","2013-09-04",7.1
"1681","2013-09-05",7.05
"1682","2013-09-06",7.13
"1683","2013-09-09",7.03
"1684","2013-09-10",7.33
"1685","2013-09-11",7.15
"1686","2013-09-12",7.06
"1687","2013-09-13",7.09
"1688","2013-09-16",7.16
"1689","2013-09-17",7.03
"1690","2013-09-18",7.14
"1691","2013-09-19",7.12
"1692","2013-09-20",7.13
"1693","2013-09-23",7.1
"1694","2013-09-24",7.08
"1695","2013-09-25",7.15
"1696","2013-09-26",7.09
"1697","2013-09-27",7.15
"1698","2013-09-30",7.07
"1699","2013-10-01",7.09
"1700","2013-10-02",7.09
"1701","2013-10-03",7.01
"1702","2013-10-04",6.99
"1703","2013-10-07",7.03
"1704","2013-10-08",7.07
"1705","2013-10-09",6.99
"1706","2013-10-10",6.99
"1707","2013-10-11",7
"1708","2013-10-14",6.96
"1709","2013-10-15",6.89
"1710","2013-10-16",6.9
"1711","2013-10-17",6.9
"1712","2013-10-18",6.89
"1713","2013-10-21",6.92
"1714","2013-10-22",6.89
"1715","2013-10-23",6.73
"1716","2013-10-24",6.91
"1717","2013-10-25",6.75
"1718","2013-10-28",6.95
"1719","2013-10-29",6.97
"1720","2013-10-30",7.06
"1721","2013-10-31",7.56
"1722","2013-11-01",7.67
"1723","2013-11-04",7.79
"1724","2013-11-05",7.6
"1725","2013-11-06",7.93
"1726","2013-11-07",7.79
"1727","2013-11-08",7.93
"1728","2013-11-11",7.9
"1729","2013-11-12",7.83
"1730","2013-11-13",7.9
"1731","2013-11-14",7.9
"1732","2013-11-15",7.85
"1733","2013-11-18",7.97
"1734","2013-11-19",7.98
"1735","2013-11-20",7.97
"1736","2013-11-21",7.85
"1737","2013-11-22",7.8
"1738","2013-11-25",7.73
"1739","2013-11-26",7.73
"1740","2013-11-27",8.15
"1741","2013-11-29",8.1
"1742","2013-12-02",8.2
"1743","2013-12-03",8.25
"1744","2013-12-04",8.17
"1745","2013-12-05",8.24
"1746","2013-12-06",8.1
"1747","2013-12-09",8.12
"1748","2013-12-10",8.08
"1749","2013-12-11",8.16
"1750","2013-12-12",8.13
"1751","2013-12-13",8.2
"1752","2013-12-16",8.07
"1753","2013-12-17",8
"1754","2013-12-18",8.18
"1755","2013-12-19",8.19
"1756","2013-12-20",8.21
"1757","2013-12-23",8.3
"1758","2013-12-24",8.25
"1759","2013-12-26",8.11
"1760","2013-12-27",8.13
"1761","2013-12-30",8.02
"1762","2013-12-31",8.09
"1763","2014-01-02",7.97
"1764","2014-01-03",8.03
"1765","2014-01-06",7.98
"1766","2014-01-07",8.16
"1767","2014-01-08",8.11
"1768","2014-01-09",7.99
"1769","2014-01-10",7.99
"1770","2014-01-13",7.96
"1771","2014-01-14",8.05
"1772","2014-01-15",8.19
"1773","2014-01-16",8.35
"1774","2014-01-17",8.34
"1775","2014-01-21",8.16
"1776","2014-01-22",8
"1777","2014-01-23",8
"1778","2014-01-24",7.77
"1779","2014-01-27",7.92
"1780","2014-01-28",7.81
"1781","2014-01-29",7.7
"1782","2014-01-30",7.99
"1783","2014-01-31",7.91
"1784","2014-02-03",7.89
"1785","2014-02-04",8
"1786","2014-02-05",7.98
"1787","2014-02-06",8.12
"1788","2014-02-07",8.07
"1789","2014-02-10",8.13
"1790","2014-02-11",8.14
"1791","2014-02-12",7.91
"1792","2014-02-13",7.85
"1793","2014-02-14",7.59
"1794","2014-02-18",7.67
"1795","2014-02-19",7.59
"1796","2014-02-20",7.6
"1797","2014-02-21",7.75
"1798","2014-02-24",8.35
"1799","2014-02-25",8.53
"1800","2014-02-26",8.1
"1801","2014-02-27",8.36
"1802","2014-02-28",8.28
"1803","2014-03-03",8.13
"1804","2014-03-04",8.27
"1805","2014-03-05",8.24
"1806","2014-03-06",8.44
"1807","2014-03-07",8.53
"1808","2014-03-10",8.09
"1809","2014-03-11",7.65
"1810","2014-03-12",7.85
"1811","2014-03-13",7.75
"1812","2014-03-14",7.8
"1813","2014-03-17",8.11
"1814","2014-03-18",8.03
"1815","2014-03-19",8.12
"1816","2014-03-20",8.02
"1817","2014-03-21",7.9
"1818","2014-03-24",7.85
"1819","2014-03-25",7.86
"1820","2014-03-26",7.84
"1821","2014-03-27",7.75
"1822","2014-03-28",7.97
"1823","2014-03-31",7.71
"1824","2014-04-01",7.72
"1825","2014-04-02",7.27
"1826","2014-04-03",7.3
"1827","2014-04-04",7.43
"1828","2014-04-07",7.65
"1829","2014-04-08",7.43
"1830","2014-04-09",7.72
"1831","2014-04-10",7.46
"1832","2014-04-11",7.53
"1833","2014-04-14",7.53
"1834","2014-04-15",7.61
"1835","2014-04-16",7.69
"1836","2014-04-17",7.48
"1837","2014-04-21",7.57
"1838","2014-04-22",7.65
"1839","2014-04-23",7.79
"1840","2014-04-24",7.78
"1841","2014-04-25",7.57
"1842","2014-04-28",7.62
"1843","2014-04-29",7.74
"1844","2014-04-30",7.58
"1845","2014-05-01",7.33
"1846","2014-05-02",7.33
"1847","2014-05-05",7.37
"1848","2014-05-06",7.45
"1849","2014-05-07",7.33
"1850","2014-05-08",7.47
"1851","2014-05-09",7.54
"1852","2014-05-12",7.38
"1853","2014-05-13",7.41
"1854","2014-05-14",7.22
"1855","2014-05-15",7.22
"1856","2014-05-16",7.22
"1857","2014-05-19",6.81
"1858","2014-05-20",6.75
"1859","2014-05-21",6.72
"1860","2014-05-22",6.7
"1861","2014-05-23",6.79
"1862","2014-05-27",6.81
"1863","2014-05-28",6.69
"1864","2014-05-29",6.76
"1865","2014-05-30",6.63
"1866","2014-06-02",6.65
"1867","2014-06-03",6.77
"1868","2014-06-04",6.57
"1869","2014-06-05",6.55
"1870","2014-06-06",6.58
"1871","2014-06-09",6.73
"1872","2014-06-10",6.79
"1873","2014-06-11",7.1
"1874","2014-06-12",6.8
"1875","2014-06-13",6.92
"1876","2014-06-16",6.85
"1877","2014-06-17",6.85
"1878","2014-06-18",6.94
"1879","2014-06-19",6.92
"1880","2014-06-20",6.92
"1881","2014-06-23",6.86
"1882","2014-06-24",6.92
"1883","2014-06-25",6.82
"1884","2014-06-26",6.99
"1885","2014-06-27",6.85
"1886","2014-06-30",6.97
"1887","2014-07-01",7.16
"1888","2014-07-02",7.04
"1889","2014-07-03",6.92
"1890","2014-07-07",6.98
"1891","2014-07-08",6.9
"1892","2014-07-09",6.91
"1893","2014-07-10",6.83
"1894","2014-07-11",7.19
"1895","2014-07-14",7.31
"1896","2014-07-15",7.27
"1897","2014-07-16",7.29
"1898","2014-07-17",7.21
"1899","2014-07-18",7.48
"1900","2014-07-21",7.56
"1901","2014-07-22",7.44
"1902","2014-07-23",7.36
"1903","2014-07-24",7.32
"1904","2014-07-25",7.72
"1905","2014-07-28",7.49
"1906","2014-07-29",7.55
"1907","2014-07-30",7.5
"1908","2014-07-31",7.71
"1909","2014-08-01",7.4
"1910","2014-08-04",7.45
"1911","2014-08-05",7.64
"1912","2014-08-06",7.67
"1913","2014-08-07",7.5
"1914","2014-08-08",7.57
"1915","2014-08-11",7.67
"1916","2014-08-12",7.65
"1917","2014-08-13",7.57
"1918","2014-08-14",7.4
"1919","2014-08-15",7.18
"1920","2014-08-18",7.39
"1921","2014-08-19",7.28
"1922","2014-08-20",7.12
"1923","2014-08-21",7.14
"1924","2014-08-22",7.48
"1925","2014-08-25",7.49
"1926","2014-08-26",7.73
"1927","2014-08-27",7.65
"1928","2014-08-28",7.77
"1929","2014-08-29",7.9
"1930","2014-09-02",7.92
"1931","2014-09-03",8.05
"1932","2014-09-04",7.88
"1933","2014-09-05",7.97
"1934","2014-09-08",7.89
"1935","2014-09-09",8.04
"1936","2014-09-10",8.01
