"","date","WILC"
"1003","2010-12-23",6.23
"1004","2010-12-27",6.37
"1005","2010-12-28",6.29
"1006","2010-12-29",6.38
"1007","2010-12-30",6.35
"1008","2010-12-31",6.48
"1009","2011-01-03",6.55
"1010","2011-01-04",6.56
"1011","2011-01-05",6.75
"1012","2011-01-06",6.83
"1013","2011-01-07",6.82
"1014","2011-01-10",6.87
"1015","2011-01-11",6.85
"1016","2011-01-12",6.91
"1017","2011-01-13",7
"1018","2011-01-14",6.9
"1019","2011-01-18",6.93
"1020","2011-01-19",7.03
"1021","2011-01-20",7.1
"1022","2011-01-21",7.1
"1023","2011-01-24",7.15
"1024","2011-01-25",7.26
"1025","2011-01-26",7.25
"1026","2011-01-27",7.25
"1027","2011-01-28",7.01
"1028","2011-01-31",7.21
"1029","2011-02-01",7.44
"1030","2011-02-02",7.35
"1031","2011-02-03",7.27
"1032","2011-02-04",7.27
"1033","2011-02-07",7.29
"1034","2011-02-08",7.31
"1035","2011-02-09",7.39
"1036","2011-02-10",7.4
"1037","2011-02-11",7.4
"1038","2011-02-14",7.55
"1039","2011-02-15",7.5
"1040","2011-02-16",7.48
"1041","2011-02-17",7.5
"1042","2011-02-18",7.44
"1043","2011-02-22",7.5
"1044","2011-02-23",7.55
"1045","2011-02-24",7.5
"1046","2011-02-25",7.52
"1047","2011-02-28",7.54
"1048","2011-03-01",7.4
"1049","2011-03-02",7.4
"1050","2011-03-03",7.37
"1051","2011-03-04",7.24
"1052","2011-03-07",7.25
"1053","2011-03-08",7.25
"1054","2011-03-09",7.35
"1055","2011-03-10",7.3
"1056","2011-03-11",7.3
"1057","2011-03-14",7.31
"1058","2011-03-15",7.64
"1059","2011-03-16",7.64
"1060","2011-03-17",7.65
"1061","2011-03-18",7.65
"1062","2011-03-21",7.78
"1063","2011-03-22",7.9
"1064","2011-03-23",7.89
"1065","2011-03-24",7.86
"1066","2011-03-25",7.85
"1067","2011-03-28",7.85
"1068","2011-03-29",7.8
"1069","2011-03-30",7.67
"1070","2011-03-31",7.84
"1071","2011-04-01",7.79
"1072","2011-04-04",7.81
"1073","2011-04-05",7.79
"1074","2011-04-06",7.79
"1075","2011-04-07",7.85
"1076","2011-04-08",7.79
"1077","2011-04-11",7.77
"1078","2011-04-12",7.73
"1079","2011-04-13",7.72
"1080","2011-04-14",7.65
"1081","2011-04-15",7.64
"1082","2011-04-18",7.59
"1083","2011-04-19",7.57
"1084","2011-04-20",7.4
"1085","2011-04-21",7.44
"1086","2011-04-25",7.49
"1087","2011-04-26",7.5
"1088","2011-04-27",7.5
"1089","2011-04-28",7.51
"1090","2011-04-29",7.49
"1091","2011-05-02",7.34
"1092","2011-05-03",7.3
"1093","2011-05-04",7.49
"1094","2011-05-05",7.46
"1095","2011-05-06",7.6
"1096","2011-05-09",7.76
"1097","2011-05-10",7.75
"1098","2011-05-11",7.76
"1099","2011-05-12",7.75
"1100","2011-05-13",7.72
"1101","2011-05-16",7.77
"1102","2011-05-17",7.75
"1103","2011-05-18",7.75
"1104","2011-05-19",7.72
"1105","2011-05-20",7.76
"1106","2011-05-23",7.43
"1107","2011-05-24",7.41
"1108","2011-05-25",7.5
"1109","2011-05-26",7.39
"1110","2011-05-27",7.48
"1111","2011-05-31",7.4
"1112","2011-06-01",7.39
"1113","2011-06-02",7.33
"1114","2011-06-03",7.31
"1115","2011-06-06",7.41
"1116","2011-06-07",7.25
"1117","2011-06-08",7.15
"1118","2011-06-09",7.26
"1119","2011-06-10",7.19
"1120","2011-06-13",7.1
"1121","2011-06-14",6.99
"1122","2011-06-15",7.05
"1123","2011-06-16",7.09
"1124","2011-06-17",7.11
"1125","2011-06-20",7.05
"1126","2011-06-21",7.04
"1127","2011-06-22",7.04
"1128","2011-06-23",7.04
"1129","2011-06-24",6.94
"1130","2011-06-27",7.04
"1131","2011-06-28",7.01
"1132","2011-06-29",7.05
"1133","2011-06-30",7.08
"1134","2011-07-01",7.06
"1135","2011-07-05",7.06
"1136","2011-07-06",7.1
"1137","2011-07-07",7.1
"1138","2011-07-08",7.08
"1139","2011-07-11",7.03
"1140","2011-07-12",7.02
"1141","2011-07-13",6.97
"1142","2011-07-14",6.97
"1143","2011-07-15",7.01
"1144","2011-07-18",6.98
"1145","2011-07-19",6.9
"1146","2011-07-20",6.87
"1147","2011-07-21",6.94
"1148","2011-07-22",6.94
"1149","2011-07-25",6.54
"1150","2011-07-26",6.66
"1151","2011-07-27",6.57
"1152","2011-07-28",6.5
"1153","2011-07-29",6.48
"1154","2011-08-01",6.34
"1155","2011-08-02",6.28
"1156","2011-08-03",6.4
"1157","2011-08-04",6.33
"1158","2011-08-05",5.97
"1159","2011-08-08",5.55
"1160","2011-08-09",5.57
"1161","2011-08-10",5.87
"1162","2011-08-11",5.85
"1163","2011-08-12",5.82
"1164","2011-08-15",6.15
"1165","2011-08-16",6.05
"1166","2011-08-17",5.8
"1167","2011-08-18",5.67
"1168","2011-08-19",5.7
"1169","2011-08-22",5.67
"1170","2011-08-23",5.75
"1171","2011-08-24",5.74
"1172","2011-08-25",5.64
"1173","2011-08-26",5.65
"1174","2011-08-29",5.74
"1175","2011-08-30",5.83
"1176","2011-08-31",6
"1177","2011-09-01",6.15
"1178","2011-09-02",6.15
"1179","2011-09-06",6.12
"1180","2011-09-07",6.27
"1181","2011-09-08",6.35
"1182","2011-09-09",6.28
"1183","2011-09-12",6.15
"1184","2011-09-13",6.25
"1185","2011-09-14",6.25
"1186","2011-09-15",6.33
"1187","2011-09-16",6.32
"1188","2011-09-19",6.31
"1189","2011-09-20",6.19
"1190","2011-09-21",6.17
"1191","2011-09-22",5.88
"1192","2011-09-23",5.87
"1193","2011-09-26",5.96
"1194","2011-09-27",6.18
"1195","2011-09-28",5.99
"1196","2011-09-29",5.99
"1197","2011-09-30",5.94
"1198","2011-10-03",5.73
"1199","2011-10-04",5.63
"1200","2011-10-05",5.67
"1201","2011-10-06",5.81
"1202","2011-10-07",5.82
"1203","2011-10-10",5.92
"1204","2011-10-11",6.02
"1205","2011-10-12",6
"1206","2011-10-13",5.94
"1207","2011-10-14",6.05
"1208","2011-10-17",5.85
"1209","2011-10-18",5.73
"1210","2011-10-19",5.75
"1211","2011-10-20",5.68
"1212","2011-10-21",5.72
"1213","2011-10-24",5.77
"1214","2011-10-25",5.76
"1215","2011-10-26",5.74
"1216","2011-10-27",5.73
"1217","2011-10-28",5.72
"1218","2011-10-31",5.65
"1219","2011-11-01",5.52
"1220","2011-11-02",5.5
"1221","2011-11-03",5.55
"1222","2011-11-04",5.5
"1223","2011-11-07",5.47
"1224","2011-11-08",5.53
"1225","2011-11-09",5.6
"1226","2011-11-10",5.41
"1227","2011-11-11",5.65
"1228","2011-11-14",5.6
"1229","2011-11-15",5.51
"1230","2011-11-16",5.48
"1231","2011-11-17",5.45
"1232","2011-11-18",5.4
"1233","2011-11-21",5.3
"1234","2011-11-22",5.35
"1235","2011-11-23",5.45
"1236","2011-11-25",5.45
"1237","2011-11-28",4.68
"1238","2011-11-29",4.55
"1239","2011-11-30",4.53
"1240","2011-12-01",4.41
"1241","2011-12-02",4.47
"1242","2011-12-05",4.4
"1243","2011-12-06",4.48
"1244","2011-12-07",4.48
"1245","2011-12-08",4.59
"1246","2011-12-09",4.56
"1247","2011-12-12",4.59
"1248","2011-12-13",4.63
"1249","2011-12-14",4.56
"1250","2011-12-15",4.52
"1251","2011-12-16",4.7
"1252","2011-12-19",4.59
"1253","2011-12-20",4.58
"1254","2011-12-21",4.52
"1255","2011-12-22",4.72
"1256","2011-12-23",4.59
"1257","2011-12-27",4.58
"1258","2011-12-28",4.62
"1259","2011-12-29",4.65
"1260","2011-12-30",4.57
"1261","2012-01-03",4.62
"1262","2012-01-04",4.78
"1263","2012-01-05",4.7
"1264","2012-01-06",4.78
"1265","2012-01-09",4.85
"1266","2012-01-10",4.79
"1267","2012-01-11",4.84
"1268","2012-01-12",4.84
"1269","2012-01-13",4.86
"1270","2012-01-17",4.85
"1271","2012-01-18",4.74
"1272","2012-01-19",4.69
"1273","2012-01-20",4.66
"1274","2012-01-23",4.68
"1275","2012-01-24",4.55
"1276","2012-01-25",4.52
"1277","2012-01-26",4.55
"1278","2012-01-27",4.59
"1279","2012-01-30",4.63
"1280","2012-01-31",4.6
"1281","2012-02-01",4.65
"1282","2012-02-02",4.68
"1283","2012-02-03",4.71
"1284","2012-02-06",4.7
"1285","2012-02-07",4.75
"1286","2012-02-08",4.76
"1287","2012-02-09",4.6
"1288","2012-02-10",4.6
"1289","2012-02-13",4.78
"1290","2012-02-14",4.8
"1291","2012-02-15",4.87
"1292","2012-02-16",4.82
"1293","2012-02-17",4.85
"1294","2012-02-21",4.95
"1295","2012-02-22",4.98
"1296","2012-02-23",4.91
"1297","2012-02-24",4.96
"1298","2012-02-27",4.95
"1299","2012-02-28",5
"1300","2012-02-29",4.93
"1301","2012-03-01",5.01
"1302","2012-03-02",4.9
"1303","2012-03-05",4.91
"1304","2012-03-06",4.93
"1305","2012-03-07",4.92
"1306","2012-03-08",4.99
"1307","2012-03-09",5.01
"1308","2012-03-12",4.93
"1309","2012-03-13",4.93
"1310","2012-03-14",4.86
"1311","2012-03-15",4.84
"1312","2012-03-16",4.7
"1313","2012-03-19",4.85
"1314","2012-03-20",4.85
"1315","2012-03-21",4.85
"1316","2012-03-22",4.7
"1317","2012-03-23",4.87
"1318","2012-03-26",4.76
"1319","2012-03-27",4.79
"1320","2012-03-28",4.9
"1321","2012-03-29",4.52
"1322","2012-03-30",4.43
"1323","2012-04-02",4.44
"1324","2012-04-03",4.44
"1325","2012-04-04",4.39
"1326","2012-04-05",4.38
"1327","2012-04-09",4.28
"1328","2012-04-10",4.43
"1329","2012-04-11",4.44
"1330","2012-04-12",4.45
"1331","2012-04-13",4.5
"1332","2012-04-16",4.5
"1333","2012-04-17",4.53
"1334","2012-04-18",4.52
"1335","2012-04-19",4.5
"1336","2012-04-20",4.68
"1337","2012-04-23",4.6
"1338","2012-04-24",4.46
"1339","2012-04-25",4.63
"1340","2012-04-26",4.66
"1341","2012-04-27",4.51
"1342","2012-04-30",4.58
"1343","2012-05-01",4.7
"1344","2012-05-02",4.7
"1345","2012-05-03",4.7
"1346","2012-05-04",4.51
"1347","2012-05-07",4.59
"1348","2012-05-08",4.63
"1349","2012-05-09",4.65
"1350","2012-05-10",4.53
"1351","2012-05-11",4.48
"1352","2012-05-14",4.6
"1353","2012-05-15",4.59
"1354","2012-05-16",4.5
"1355","2012-05-17",4.54
"1356","2012-05-18",4.4
"1357","2012-05-21",4.5
"1358","2012-05-22",4.6
"1359","2012-05-23",4.44
"1360","2012-05-24",4.48
"1361","2012-05-25",4.4
"1362","2012-05-29",4.6
"1363","2012-05-30",4.62
"1364","2012-05-31",4.5
"1365","2012-06-01",4.6
"1366","2012-06-04",4.59
"1367","2012-06-05",4.55
"1368","2012-06-06",4.55
"1369","2012-06-07",4.55
"1370","2012-06-08",4.48
"1371","2012-06-11",4.55
"1372","2012-06-12",4.51
"1373","2012-06-13",4.5
"1374","2012-06-14",4.58
"1375","2012-06-15",4.56
"1376","2012-06-18",4.62
"1377","2012-06-19",4.55
"1378","2012-06-20",4.57
"1379","2012-06-21",4.51
"1380","2012-06-22",4.54
"1381","2012-06-25",4.5
"1382","2012-06-26",4.41
"1383","2012-06-27",4.4
"1384","2012-06-28",4.44
"1385","2012-06-29",4.44
"1386","2012-07-02",4.44
"1387","2012-07-03",4.44
"1388","2012-07-05",4.25
"1389","2012-07-06",4.2
"1390","2012-07-09",4.1
"1391","2012-07-10",4.11
"1392","2012-07-11",4
"1393","2012-07-12",4
"1394","2012-07-13",4.12
"1395","2012-07-16",4.3
"1396","2012-07-17",4.14
"1397","2012-07-18",4.12
"1398","2012-07-19",4.07
"1399","2012-07-20",4.08
"1400","2012-07-23",4.19
"1401","2012-07-24",4.19
"1402","2012-07-25",4.23
"1403","2012-07-26",4.15
"1404","2012-07-27",4.3
"1405","2012-07-30",4.3
"1406","2012-07-31",4.27
"1407","2012-08-01",4.27
"1408","2012-08-02",4.34
"1409","2012-08-03",4.3
"1410","2012-08-06",4.22
"1411","2012-08-07",4.09
"1412","2012-08-08",4.11
"1413","2012-08-09",4.11
"1414","2012-08-10",4.11
"1415","2012-08-13",4.07
"1416","2012-08-14",4.21
"1417","2012-08-15",4.18
"1418","2012-08-16",4.18
"1419","2012-08-17",4.18
"1420","2012-08-20",4.04
"1421","2012-08-21",4.01
"1422","2012-08-22",4.02
"1423","2012-08-23",4.13
"1424","2012-08-24",4.01
"1425","2012-08-27",4.03
"1426","2012-08-28",4.1
"1427","2012-08-29",4.12
"1428","2012-08-30",4.16
"1429","2012-08-31",4.17
"1430","2012-09-04",4.12
"1431","2012-09-05",4.12
"1432","2012-09-06",4.02
"1433","2012-09-07",4.01
"1434","2012-09-10",4.11
"1435","2012-09-11",4.01
"1436","2012-09-12",4.05
"1437","2012-09-13",4.11
"1438","2012-09-14",4.05
"1439","2012-09-17",4.08
"1440","2012-09-18",4.05
"1441","2012-09-19",4.1
"1442","2012-09-20",4.1
"1443","2012-09-21",4.12
"1444","2012-09-24",4.09
"1445","2012-09-25",4.08
"1446","2012-09-26",4.12
"1447","2012-09-27",4.14
"1448","2012-09-28",4.14
"1449","2012-10-01",4.1
"1450","2012-10-02",4.1
"1451","2012-10-03",4
"1452","2012-10-04",4.1
"1453","2012-10-05",4.1
"1454","2012-10-08",4.1
"1455","2012-10-09",4.02
"1456","2012-10-10",4.11
"1457","2012-10-11",4.08
"1458","2012-10-12",4.13
"1459","2012-10-15",4.11
"1460","2012-10-16",4.1
"1461","2012-10-17",4.17
"1462","2012-10-18",4.17
"1463","2012-10-19",4.19
"1464","2012-10-22",4.24
"1465","2012-10-23",4.2
"1466","2012-10-24",4.16
"1467","2012-10-25",4.15
"1468","2012-10-26",4.2
"1469","2012-10-31",4.21
"1470","2012-11-01",4.25
"1471","2012-11-02",4.2
"1472","2012-11-05",4.2
"1473","2012-11-06",4.19
"1474","2012-11-07",4.37
"1475","2012-11-08",4.37
"1476","2012-11-09",4.37
"1477","2012-11-12",4.23
"1478","2012-11-13",4.26
"1479","2012-11-14",4.29
"1480","2012-11-15",4.23
"1481","2012-11-16",4.11
"1482","2012-11-19",4.02
"1483","2012-11-20",4.06
"1484","2012-11-21",4.27
"1485","2012-11-23",4.18
"1486","2012-11-26",4.08
"1487","2012-11-27",4.23
"1488","2012-11-28",4.89
"1489","2012-11-29",4.78
"1490","2012-11-30",4.95
"1491","2012-12-03",4.86
"1492","2012-12-04",4.97
"1493","2012-12-05",4.91
"1494","2012-12-06",4.77
"1495","2012-12-07",4.77
"1496","2012-12-10",4.61
"1497","2012-12-11",4.79
"1498","2012-12-12",4.64
"1499","2012-12-13",4.64
"1500","2012-12-14",4.7
"1501","2012-12-17",4.78
"1502","2012-12-18",4.69
"1503","2012-12-19",4.55
"1504","2012-12-20",4.81
"1505","2012-12-21",4.75
"1506","2012-12-24",4.77
"1507","2012-12-26",4.75
"1508","2012-12-27",4.8
"1509","2012-12-28",4.75
"1510","2012-12-31",4.75
"1511","2013-01-02",4.93
"1512","2013-01-03",4.95
"1513","2013-01-04",4.93
"1514","2013-01-07",4.93
"1515","2013-01-08",5
"1516","2013-01-09",4.91
"1517","2013-01-10",5.23
"1518","2013-01-11",5.49
"1519","2013-01-14",5.26
"1520","2013-01-15",5.39
"1521","2013-01-16",5.39
"1522","2013-01-17",5.42
"1523","2013-01-18",5.47
"1524","2013-01-22",5.55
"1525","2013-01-23",5.45
"1526","2013-01-24",5.5
"1527","2013-01-25",5.4
"1528","2013-01-28",5.31
"1529","2013-01-29",5.37
"1530","2013-01-30",5.37
"1531","2013-01-31",5.37
"1532","2013-02-01",5.26
"1533","2013-02-04",5.47
"1534","2013-02-05",5.65
"1535","2013-02-06",5.67
"1536","2013-02-07",5.4
"1537","2013-02-08",5.5
"1538","2013-02-11",5.55
"1539","2013-02-12",5.65
"1540","2013-02-13",5.5
"1541","2013-02-14",5.51
"1542","2013-02-15",5.5
"1543","2013-02-19",5.55
"1544","2013-02-20",5.65
"1545","2013-02-21",5.57
"1546","2013-02-22",5.56
"1547","2013-02-25",5.59
"1548","2013-02-26",5.5
"1549","2013-02-27",5.5
"1550","2013-02-28",5.85
"1551","2013-03-01",6.04
"1552","2013-03-04",5.99
"1553","2013-03-05",5.83
"1554","2013-03-06",6.02
"1555","2013-03-07",6.05
"1556","2013-03-08",6
"1557","2013-03-11",6.08
"1558","2013-03-12",6.05
"1559","2013-03-13",6.05
"1560","2013-03-14",5.99
"1561","2013-03-15",6.1
"1562","2013-03-18",6.66
"1563","2013-03-19",6.35
"1564","2013-03-20",6.48
"1565","2013-03-21",6.55
"1566","2013-03-22",6.67
"1567","2013-03-25",6.54
"1568","2013-03-26",6.5
"1569","2013-03-27",6.55
"1570","2013-03-28",6.63
"1571","2013-04-01",6.54
"1572","2013-04-02",6.48
"1573","2013-04-03",6.4
"1574","2013-04-04",6.35
"1575","2013-04-05",6.26
"1576","2013-04-08",6.4
"1577","2013-04-09",6.55
"1578","2013-04-10",6.5
"1579","2013-04-11",6.7
"1580","2013-04-12",6.85
"1581","2013-04-15",6.77
"1582","2013-04-16",6.68
"1583","2013-04-17",6.7
"1584","2013-04-18",6.62
"1585","2013-04-19",6.79
"1586","2013-04-22",6.73
"1587","2013-04-23",6.79
"1588","2013-04-24",6.77
"1589","2013-04-25",6.82
"1590","2013-04-26",6.87
"1591","2013-04-29",6.9
"1592","2013-04-30",6.82
"1593","2013-05-01",6.8
"1594","2013-05-02",6.89
"1595","2013-05-03",6.84
"1596","2013-05-06",6.88
"1597","2013-05-07",6.88
"1598","2013-05-08",6.85
"1599","2013-05-09",6.85
"1600","2013-05-10",6.85
"1601","2013-05-13",6.85
"1602","2013-05-14",6.9
"1603","2013-05-15",6.84
"1604","2013-05-16",6.92
"1605","2013-05-17",6.93
"1606","2013-05-20",7.05
"1607","2013-05-21",6.94
"1608","2013-05-22",6.94
"1609","2013-05-23",7.02
"1610","2013-05-24",6.95
"1611","2013-05-28",6.91
"1612","2013-05-29",6.81
"1613","2013-05-30",6.81
"1614","2013-05-31",6.83
"1615","2013-06-03",6.98
"1616","2013-06-04",6.83
"1617","2013-06-05",6.92
"1618","2013-06-06",6.91
"1619","2013-06-07",6.92
"1620","2013-06-10",7
"1621","2013-06-11",6.99
"1622","2013-06-12",6.93
"1623","2013-06-13",7
"1624","2013-06-14",6.84
"1625","2013-06-17",6.92
"1626","2013-06-18",6.86
"1627","2013-06-19",6.9
"1628","2013-06-20",6.82
"1629","2013-06-21",6.82
"1630","2013-06-24",6.91
"1631","2013-06-25",6.82
"1632","2013-06-26",6.85
"1633","2013-06-27",6.85
"1634","2013-06-28",6.86
"1635","2013-07-01",6.64
"1636","2013-07-02",6.96
"1637","2013-07-03",6.88
"1638","2013-07-05",6.94
"1639","2013-07-08",7.24
"1640","2013-07-09",6.99
"1641","2013-07-10",7.06
"1642","2013-07-11",7
"1643","2013-07-12",7.02
"1644","2013-07-15",7.15
"1645","2013-07-16",7.05
"1646","2013-07-17",7.05
"1647","2013-07-18",7.2
"1648","2013-07-19",7.15
"1649","2013-07-22",7.05
"1650","2013-07-23",7.18
"1651","2013-07-24",7.17
"1652","2013-07-25",7.2
"1653","2013-07-26",7.02
"1654","2013-07-29",7
"1655","2013-07-30",7.15
"1656","2013-07-31",7.15
"1657","2013-08-01",7.15
"1658","2013-08-02",7.17
"1659","2013-08-05",7.19
"1660","2013-08-06",7.27
"1661","2013-08-07",7.3
"1662","2013-08-08",7.3
"1663","2013-08-09",7.25
"1664","2013-08-12",7.24
"1665","2013-08-13",7.16
"1666","2013-08-14",7.09
"1667","2013-08-15",7.01
"1668","2013-08-16",6.99
"1669","2013-08-19",6.93
"1670","2013-08-20",6.94
"1671","2013-08-21",6.96
"1672","2013-08-22",7.18
"1673","2013-08-23",7.1
"1674","2013-08-26",7.19
"1675","2013-08-27",7.06
"1676","2013-08-28",7.01
"1677","2013-08-29",7.06
"1678","2013-08-30",7.06
"1679","2013-09-03",7.09
"1680","2013-09-04",7.13
"1681","2013-09-05",7.08
"1682","2013-09-06",7.01
"1683","2013-09-09",7.13
"1684","2013-09-10",7.12
"1685","2013-09-11",7.01
"1686","2013-09-12",6.98
"1687","2013-09-13",7.04
"1688","2013-09-16",7.06
"1689","2013-09-17",7.07
"1690","2013-09-18",7.17
"1691","2013-09-19",7.13
"1692","2013-09-20",7.17
"1693","2013-09-23",7.14
"1694","2013-09-24",7.14
"1695","2013-09-25",7.12
"1696","2013-09-26",7.11
"1697","2013-09-27",7.09
"1698","2013-09-30",7.22
"1699","2013-10-01",7.25
"1700","2013-10-02",7.25
"1701","2013-10-03",7.19
"1702","2013-10-04",7.2
"1703","2013-10-07",7.2
"1704","2013-10-08",7.18
"1705","2013-10-09",7.1
"1706","2013-10-10",7.15
"1707","2013-10-11",7.15
"1708","2013-10-14",7.15
"1709","2013-10-15",7.15
"1710","2013-10-16",7.34
"1711","2013-10-17",7.4
"1712","2013-10-18",7.39
"1713","2013-10-21",7.34
"1714","2013-10-22",7.31
"1715","2013-10-23",7.24
"1716","2013-10-24",7.22
"1717","2013-10-25",7.17
"1718","2013-10-28",7.29
"1719","2013-10-29",7.3
"1720","2013-10-30",7.29
"1721","2013-10-31",7.2
"1722","2013-11-01",7.13
"1723","2013-11-04",7.49
"1724","2013-11-05",7.29
"1725","2013-11-06",7.53
"1726","2013-11-07",7.77
"1727","2013-11-08",7.6
"1728","2013-11-11",7.99
"1729","2013-11-12",8.35
"1730","2013-11-13",8.25
"1731","2013-11-14",8.29
"1732","2013-11-15",8.23
"1733","2013-11-18",8.31
"1734","2013-11-19",8.26
"1735","2013-11-20",8.26
"1736","2013-11-21",8.25
"1737","2013-11-22",8.3
"1738","2013-11-25",8.3
"1739","2013-11-26",8.4
"1740","2013-11-27",8.2
"1741","2013-11-29",8.2
"1742","2013-12-02",8.29
"1743","2013-12-03",8.2
"1744","2013-12-04",8.11
"1745","2013-12-05",8.19
"1746","2013-12-06",8.18
"1747","2013-12-09",8.2
"1748","2013-12-10",8.06
"1749","2013-12-11",8.1
"1750","2013-12-12",8.08
"1751","2013-12-13",8.11
"1752","2013-12-16",8.1
"1753","2013-12-17",8.05
"1754","2013-12-18",8.05
"1755","2013-12-19",8.05
"1756","2013-12-20",7.96
"1757","2013-12-23",7.9
"1758","2013-12-24",7.78
"1759","2013-12-26",7.74
"1760","2013-12-27",7.88
"1761","2013-12-30",8.19
"1762","2013-12-31",8.19
"1763","2014-01-02",8.28
"1764","2014-01-03",8.26
"1765","2014-01-06",8.48
"1766","2014-01-07",8.46
"1767","2014-01-08",8.56
"1768","2014-01-09",8.64
"1769","2014-01-10",8.83
"1770","2014-01-13",8.36
"1771","2014-01-14",8.37
"1772","2014-01-15",8.26
"1773","2014-01-16",8.25
"1774","2014-01-17",8.2
"1775","2014-01-21",8.3
"1776","2014-01-22",8.35
"1777","2014-01-23",8.42
"1778","2014-01-24",8.32
"1779","2014-01-27",8.26
"1780","2014-01-28",8.3
"1781","2014-01-29",8.14
"1782","2014-01-30",8.19
"1783","2014-01-31",8.18
"1784","2014-02-03",7.86
"1785","2014-02-04",7.9
"1786","2014-02-05",7.86
"1787","2014-02-06",8
"1788","2014-02-07",7.88
"1789","2014-02-10",7.99
"1790","2014-02-11",7.99
"1791","2014-02-12",8.01
"1792","2014-02-13",8.06
"1793","2014-02-14",8.08
"1794","2014-02-18",8.29
"1795","2014-02-19",8.1
"1796","2014-02-20",8.28
"1797","2014-02-21",8.14
"1798","2014-02-24",7.95
"1799","2014-02-25",7.87
"1800","2014-02-26",7.98
"1801","2014-02-27",7.93
"1802","2014-02-28",7.98
"1803","2014-03-03",7.5
"1804","2014-03-04",7.25
"1805","2014-03-05",7.26
"1806","2014-03-06",7.37
"1807","2014-03-07",7.31
"1808","2014-03-10",7.32
"1809","2014-03-11",7.38
"1810","2014-03-12",7.47
"1811","2014-03-13",7.39
"1812","2014-03-14",7.34
"1813","2014-03-17",7.27
"1814","2014-03-18",7.42
"1815","2014-03-19",7.35
"1816","2014-03-20",7.35
"1817","2014-03-21",7.75
"1818","2014-03-24",7.92
"1819","2014-03-25",7.89
"1820","2014-03-26",7.77
"1821","2014-03-27",7.82
"1822","2014-03-28",7.73
"1823","2014-03-31",7.7
"1824","2014-04-01",7.68
"1825","2014-04-02",7.62
"1826","2014-04-03",7.69
"1827","2014-04-04",7.65
"1828","2014-04-07",7.6
"1829","2014-04-08",7.61
"1830","2014-04-09",7.62
"1831","2014-04-10",7.5
"1832","2014-04-11",7.5
"1833","2014-04-14",7.53
"1834","2014-04-15",7.51
"1835","2014-04-16",7.58
"1836","2014-04-17",7.51
"1837","2014-04-21",7.58
"1838","2014-04-22",7.52
"1839","2014-04-23",7.59
"1840","2014-04-24",7.61
"1841","2014-04-25",7.59
"1842","2014-04-28",7.55
"1843","2014-04-29",7.58
"1844","2014-04-30",7.52
"1845","2014-05-01",7.54
"1846","2014-05-02",7.55
"1847","2014-05-05",7.5
"1848","2014-05-06",7.46
"1849","2014-05-07",7.49
"1850","2014-05-08",7.44
"1851","2014-05-09",7.38
"1852","2014-05-12",7.39
"1853","2014-05-13",7.41
"1854","2014-05-14",7.28
"1855","2014-05-15",7.24
"1856","2014-05-16",7.2
"1857","2014-05-19",7.12
"1858","2014-05-20",7.02
"1859","2014-05-21",6.79
"1860","2014-05-22",6.63
"1861","2014-05-23",6.5
"1862","2014-05-27",6.93
"1863","2014-05-28",6.44
"1864","2014-05-29",6.45
"1865","2014-05-30",6.47
"1866","2014-06-02",6.66
"1867","2014-06-03",6.7
"1868","2014-06-04",6.68
"1869","2014-06-05",6.68
"1870","2014-06-06",6.67
"1871","2014-06-09",6.59
"1872","2014-06-10",6.68
"1873","2014-06-11",6.74
"1874","2014-06-12",6.78
"1875","2014-06-13",6.9
"1876","2014-06-16",6.8
"1877","2014-06-17",6.84
"1878","2014-06-18",6.89
"1879","2014-06-19",6.9
"1880","2014-06-20",7.04
"1881","2014-06-23",7.39
"1882","2014-06-24",7.23
"1883","2014-06-25",7.14
"1884","2014-06-26",7.23
"1885","2014-06-27",7.29
"1886","2014-06-30",7.48
"1887","2014-07-01",7.4
"1888","2014-07-02",7.43
"1889","2014-07-03",7.32
"1890","2014-07-07",7.34
"1891","2014-07-08",7.4
"1892","2014-07-09",7.37
"1893","2014-07-10",7.27
"1894","2014-07-11",7.34
"1895","2014-07-14",7.23
"1896","2014-07-15",7.25
"1897","2014-07-16",7.33
"1898","2014-07-17",7.29
"1899","2014-07-18",7.35
"1900","2014-07-21",7.36
"1901","2014-07-22",7.34
"1902","2014-07-23",7.44
"1903","2014-07-24",7.44
"1904","2014-07-25",7.47
"1905","2014-07-28",7.32
"1906","2014-07-29",7.37
"1907","2014-07-30",7.4
"1908","2014-07-31",7.3
"1909","2014-08-01",7.32
"1910","2014-08-04",7.32
"1911","2014-08-05",7.38
"1912","2014-08-06",7.43
"1913","2014-08-07",7.36
"1914","2014-08-08",7.4
"1915","2014-08-11",7.4
"1916","2014-08-12",7.29
"1917","2014-08-13",7.29
"1918","2014-08-14",7.3
"1919","2014-08-15",7.3
"1920","2014-08-18",7.38
"1921","2014-08-19",7.28
"1922","2014-08-20",7.18
"1923","2014-08-21",7.33
"1924","2014-08-22",7.3
"1925","2014-08-25",7.3
"1926","2014-08-26",7.29
"1927","2014-08-27",7.3
"1928","2014-08-28",7.3
"1929","2014-08-29",7.26
"1930","2014-09-02",7.28
"1931","2014-09-03",7.31
"1932","2014-09-04",7.21
"1933","2014-09-05",7.29
"1934","2014-09-08",7.23
"1935","2014-09-09",7.2
"1936","2014-09-10",7.2
