"","date","CNC"
"967","2010-11-02",5.715
"968","2010-11-03",5.5925
"969","2010-11-04",5.7075
"970","2010-11-05",5.6575
"971","2010-11-08",5.6625
"972","2010-11-09",5.5525
"973","2010-11-10",5.4575
"974","2010-11-11",5.52
"975","2010-11-12",5.5125
"976","2010-11-15",5.51
"977","2010-11-16",5.485
"978","2010-11-17",5.65
"979","2010-11-18",5.685
"980","2010-11-19",5.655
"981","2010-11-22",5.7925
"982","2010-11-23",5.75
"983","2010-11-24",5.8675
"984","2010-11-26",5.7825
"985","2010-11-29",5.85
"986","2010-11-30",5.8125
"987","2010-12-01",5.8925
"988","2010-12-02",5.955
"989","2010-12-03",5.9925
"990","2010-12-06",5.9925
"991","2010-12-07",5.965
"992","2010-12-08",6.1725
"993","2010-12-09",5.9925
"994","2010-12-10",6.06
"995","2010-12-13",5.97
"996","2010-12-14",6.0825
"997","2010-12-15",6.145
"998","2010-12-16",6.2725
"999","2010-12-17",6.35
"1000","2010-12-20",6.4625
"1001","2010-12-21",6.5175
"1002","2010-12-22",6.52
"1003","2010-12-23",6.5125
"1004","2010-12-27",6.4975
"1005","2010-12-28",6.46
"1006","2010-12-29",6.5775
"1007","2010-12-30",6.43
"1008","2010-12-31",6.335
"1009","2011-01-03",6.605
"1010","2011-01-04",6.56
"1011","2011-01-05",6.525
"1012","2011-01-06",6.8825
"1013","2011-01-07",6.935
"1014","2011-01-10",6.945
"1015","2011-01-11",6.94
"1016","2011-01-12",6.8925
"1017","2011-01-13",6.9775
"1018","2011-01-14",7.2875
"1019","2011-01-18",7.285
"1020","2011-01-19",6.7425
"1021","2011-01-20",6.45
"1022","2011-01-21",6.37
"1023","2011-01-24",6.41
"1024","2011-01-25",6.6625
"1025","2011-01-26",6.925
"1026","2011-01-27",7.0025
"1027","2011-01-28",6.82
"1028","2011-01-31",6.93
"1029","2011-02-01",7.0725
"1030","2011-02-02",6.9525
"1031","2011-02-03",7.045
"1032","2011-02-04",6.985
"1033","2011-02-07",6.9375
"1034","2011-02-08",7.3025
"1035","2011-02-09",7.39
"1036","2011-02-10",7.3425
"1037","2011-02-11",7.3925
"1038","2011-02-14",7.43
"1039","2011-02-15",7.38
"1040","2011-02-16",7.4825
"1041","2011-02-17",7.47
"1042","2011-02-18",7.5925
"1043","2011-02-22",7.39
"1044","2011-02-23",7.1025
"1045","2011-02-24",7.325
"1046","2011-02-25",7.55
"1047","2011-02-28",7.6175
"1048","2011-03-01",7.37
"1049","2011-03-02",7.4975
"1050","2011-03-03",7.7025
"1051","2011-03-04",7.665
"1052","2011-03-07",7.665
"1053","2011-03-08",7.8075
"1054","2011-03-09",7.895
"1055","2011-03-10",7.75
"1056","2011-03-11",7.7025
"1057","2011-03-14",7.5125
"1058","2011-03-15",7.4275
"1059","2011-03-16",7.2625
"1060","2011-03-17",7.3225
"1061","2011-03-18",7.3825
"1062","2011-03-21",7.5725
"1063","2011-03-22",7.515
"1064","2011-03-23",7.5
"1065","2011-03-24",7.715
"1066","2011-03-25",7.7625
"1067","2011-03-28",7.8675
"1068","2011-03-29",8.0575
"1069","2011-03-30",8.18
"1070","2011-03-31",8.245
"1071","2011-04-01",8.375
"1072","2011-04-04",8.4925
"1073","2011-04-05",8.3575
"1074","2011-04-06",8.235
"1075","2011-04-07",8.17
"1076","2011-04-08",8.0275
"1077","2011-04-11",8.0375
"1078","2011-04-12",8.005
"1079","2011-04-13",8.0725
"1080","2011-04-14",8.0725
"1081","2011-04-15",8.165
"1082","2011-04-18",7.865
"1083","2011-04-19",7.98
"1084","2011-04-20",8.035
"1085","2011-04-21",8.235
"1086","2011-04-25",8.0375
"1087","2011-04-26",8.545
"1088","2011-04-27",8.915
"1089","2011-04-28",8.95
"1090","2011-04-29",9.0575
"1091","2011-05-02",9.1
"1092","2011-05-03",8.875
"1093","2011-05-04",8.64
"1094","2011-05-05",8.555
"1095","2011-05-06",8.695
"1096","2011-05-09",8.825
"1097","2011-05-10",8.8875
"1098","2011-05-11",9.3075
"1099","2011-05-12",8.6375
"1100","2011-05-13",8.7225
"1101","2011-05-16",8.6225
"1102","2011-05-17",8.5775
"1103","2011-05-18",8.7525
"1104","2011-05-19",8.9525
"1105","2011-05-20",8.81
"1106","2011-05-23",8.5525
"1107","2011-05-24",8.5525
"1108","2011-05-25",8.5275
"1109","2011-05-26",8.675
"1110","2011-05-27",8.6675
"1111","2011-05-31",8.7
"1112","2011-06-01",8.5375
"1113","2011-06-02",8.735
"1114","2011-06-03",8.6
"1115","2011-06-06",8.4125
"1116","2011-06-07",8.47
"1117","2011-06-08",8.45
"1118","2011-06-09",8.41
"1119","2011-06-10",8.245
"1120","2011-06-13",8.29
"1121","2011-06-14",8.4875
"1122","2011-06-15",8.3275
"1123","2011-06-16",8.3175
"1124","2011-06-17",8.16
"1125","2011-06-20",8.37
"1126","2011-06-21",8.58
"1127","2011-06-22",8.4675
"1128","2011-06-23",8.5825
"1129","2011-06-24",8.4625
"1130","2011-06-27",8.6175
"1131","2011-06-28",8.9175
"1132","2011-06-29",8.94
"1133","2011-06-30",8.8825
"1134","2011-07-01",8.9825
"1135","2011-07-05",9.1025
"1136","2011-07-06",9.1875
"1137","2011-07-07",9.4675
"1138","2011-07-08",9.25
"1139","2011-07-11",9.035
"1140","2011-07-12",9.095
"1141","2011-07-13",9.0925
"1142","2011-07-14",8.9475
"1143","2011-07-15",8.8175
"1144","2011-07-18",8.71
"1145","2011-07-19",8.815
"1146","2011-07-20",8.8475
"1147","2011-07-21",9.0225
"1148","2011-07-22",8.925
"1149","2011-07-25",8.5625
"1150","2011-07-26",9.0825
"1151","2011-07-27",8.8425
"1152","2011-07-28",8.7875
"1153","2011-07-29",8.2025
"1154","2011-08-01",7.8975
"1155","2011-08-02",7.675
"1156","2011-08-03",7.71
"1157","2011-08-04",7.4175
"1158","2011-08-05",7.225
"1159","2011-08-08",6.58
"1160","2011-08-09",7.0025
"1161","2011-08-10",6.71
"1162","2011-08-11",7.225
"1163","2011-08-12",7.425
"1164","2011-08-15",7.6175
"1165","2011-08-16",7.565
"1166","2011-08-17",7.61
"1167","2011-08-18",7.1725
"1168","2011-08-19",7.155
"1169","2011-08-22",7.04
"1170","2011-08-23",7.4775
"1171","2011-08-24",7.575
"1172","2011-08-25",7.3425
"1173","2011-08-26",7.59
"1174","2011-08-29",7.8575
"1175","2011-08-30",7.9625
"1176","2011-08-31",7.9725
"1177","2011-09-01",7.915
"1178","2011-09-02",7.72
"1179","2011-09-06",7.6975
"1180","2011-09-07",7.9925
"1181","2011-09-08",7.775
"1182","2011-09-09",7.4625
"1183","2011-09-12",7.3975
"1184","2011-09-13",7.51
"1185","2011-09-14",7.4
"1186","2011-09-15",7.7525
"1187","2011-09-16",7.8475
"1188","2011-09-19",7.7875
"1189","2011-09-20",7.8025
"1190","2011-09-21",7.565
"1191","2011-09-22",7.315
"1192","2011-09-23",7.3975
"1193","2011-09-26",7.55
"1194","2011-09-27",7.755
"1195","2011-09-28",7.435
"1196","2011-09-29",7.2975
"1197","2011-09-30",7.1675
"1198","2011-10-03",6.635
"1199","2011-10-04",6.78
"1200","2011-10-05",6.8825
"1201","2011-10-06",7.0475
"1202","2011-10-07",6.8425
"1203","2011-10-10",7.1175
"1204","2011-10-11",7.045
"1205","2011-10-12",7.05
"1206","2011-10-13",7.105
"1207","2011-10-14",7.1275
"1208","2011-10-17",6.825
"1209","2011-10-18",6.8575
"1210","2011-10-19",6.85
"1211","2011-10-20",6.96
"1212","2011-10-21",7.0575
"1213","2011-10-24",7.2675
"1214","2011-10-25",7.935
"1215","2011-10-26",8.185
"1216","2011-10-27",8.6975
"1217","2011-10-28",8.89
"1218","2011-10-31",8.7875
"1219","2011-11-01",8.575
"1220","2011-11-02",8.715
"1221","2011-11-03",8.7875
"1222","2011-11-04",8.83
"1223","2011-11-07",8.815
"1224","2011-11-08",8.865
"1225","2011-11-09",8.565
"1226","2011-11-10",8.555
"1227","2011-11-11",8.865
"1228","2011-11-14",8.8675
"1229","2011-11-15",9.085
"1230","2011-11-16",9.0525
"1231","2011-11-17",9.08
"1232","2011-11-18",9.125
"1233","2011-11-21",9.07
"1234","2011-11-22",9.1725
"1235","2011-11-23",9.0075
"1236","2011-11-25",8.7425
"1237","2011-11-28",9.1825
"1238","2011-11-29",9.235
"1239","2011-11-30",9.6775
"1240","2011-12-01",9.58
"1241","2011-12-02",9.4425
"1242","2011-12-05",9.67
"1243","2011-12-06",9.4875
"1244","2011-12-07",9.5525
"1245","2011-12-08",9.145
"1246","2011-12-09",9.39
"1247","2011-12-12",9.08
"1248","2011-12-13",8.9425
"1249","2011-12-14",8.84
"1250","2011-12-15",8.9075
"1251","2011-12-16",9.5775
"1252","2011-12-19",9.61
"1253","2011-12-20",10.0525
"1254","2011-12-21",9.965
"1255","2011-12-22",9.935
"1256","2011-12-23",10.0025
"1257","2011-12-27",10.135
"1258","2011-12-28",9.845
"1259","2011-12-29",10.04
"1260","2011-12-30",9.8975
"1261","2012-01-03",10.0025
"1262","2012-01-04",9.8375
"1263","2012-01-05",10.275
"1264","2012-01-06",10.59
"1265","2012-01-09",10.9
"1266","2012-01-10",10.9
"1267","2012-01-11",10.9725
"1268","2012-01-12",11.015
"1269","2012-01-13",10.9675
"1270","2012-01-17",11.1225
"1271","2012-01-18",11.1425
"1272","2012-01-19",11.09
"1273","2012-01-20",10.9675
"1274","2012-01-23",10.8425
"1275","2012-01-24",11.0075
"1276","2012-01-25",10.915
"1277","2012-01-26",10.7525
"1278","2012-01-27",11.07
"1279","2012-01-30",10.9375
"1280","2012-01-31",11.3
"1281","2012-02-01",11.585
"1282","2012-02-02",11.66
"1283","2012-02-03",11.57
"1284","2012-02-06",11.4
"1285","2012-02-07",11.4425
"1286","2012-02-08",11.915
"1287","2012-02-09",11.77
"1288","2012-02-10",11.83
"1289","2012-02-13",12.2675
"1290","2012-02-14",12.1675
"1291","2012-02-15",12.175
"1292","2012-02-16",12.4375
"1293","2012-02-17",12.435
"1294","2012-02-21",12.4425
"1295","2012-02-22",12.1275
"1296","2012-02-23",12.12
"1297","2012-02-24",12.225
"1298","2012-02-27",12.1475
"1299","2012-02-28",12.31
"1300","2012-02-29",12.2
"1301","2012-03-01",12.26
"1302","2012-03-02",11.6475
"1303","2012-03-05",11.64
"1304","2012-03-06",11.37
"1305","2012-03-07",11.4675
"1306","2012-03-08",11.515
"1307","2012-03-09",11.695
"1308","2012-03-12",11.4025
"1309","2012-03-13",11.4125
"1310","2012-03-14",11.37
"1311","2012-03-15",11.5725
"1312","2012-03-16",11.365
"1313","2012-03-19",11.48
"1314","2012-03-20",11.19
"1315","2012-03-21",11.175
"1316","2012-03-22",11.1
"1317","2012-03-23",11.2225
"1318","2012-03-26",11.975
"1319","2012-03-27",11.6925
"1320","2012-03-28",11.9325
"1321","2012-03-29",11.8625
"1322","2012-03-30",12.2425
"1323","2012-04-02",12.36
"1324","2012-04-03",12.5175
"1325","2012-04-04",12.4
"1326","2012-04-05",12.7
"1327","2012-04-09",10.7425
"1328","2012-04-10",10.3175
"1329","2012-04-11",10.47
"1330","2012-04-12",10.925
"1331","2012-04-13",11.0075
"1332","2012-04-16",10.7675
"1333","2012-04-17",11.005
"1334","2012-04-18",10.975
"1335","2012-04-19",11.4075
"1336","2012-04-20",11.6
"1337","2012-04-23",11.215
"1338","2012-04-24",10.55
"1339","2012-04-25",10.5375
"1340","2012-04-26",10.5425
"1341","2012-04-27",10.015
"1342","2012-04-30",9.8975
"1343","2012-05-01",10.09
"1344","2012-05-02",10.0875
"1345","2012-05-03",9.905
"1346","2012-05-04",9.505
"1347","2012-05-07",9.5775
"1348","2012-05-08",9.52
"1349","2012-05-09",9.3425
"1350","2012-05-10",9.4175
"1351","2012-05-11",9.2975
"1352","2012-05-14",9.1075
"1353","2012-05-15",9.1225
"1354","2012-05-16",8.94
"1355","2012-05-17",8.755
"1356","2012-05-18",8.63
"1357","2012-05-21",8.975
"1358","2012-05-22",8.7475
"1359","2012-05-23",8.7925
"1360","2012-05-24",9.0275
"1361","2012-05-25",9.325
"1362","2012-05-29",9.255
"1363","2012-05-30",9.2075
"1364","2012-05-31",9.035
"1365","2012-06-01",8.6875
"1366","2012-06-04",8.6525
"1367","2012-06-05",8.9175
"1368","2012-06-06",9.3325
"1369","2012-06-07",8.21
"1370","2012-06-08",8.8675
"1371","2012-06-11",6.895
"1372","2012-06-12",6.725
"1373","2012-06-13",6.71
"1374","2012-06-14",7.05
"1375","2012-06-15",7.05
"1376","2012-06-18",7.0875
"1377","2012-06-19",7.2625
"1378","2012-06-20",7.475
"1379","2012-06-21",7.6125
"1380","2012-06-22",7.6625
"1381","2012-06-25",7.435
"1382","2012-06-26",7.5775
"1383","2012-06-27",7.4775
"1384","2012-06-28",7.6475
"1385","2012-06-29",7.54
"1386","2012-07-02",7.4725
"1387","2012-07-03",7.425
"1388","2012-07-05",7.435
"1389","2012-07-06",7.2325
"1390","2012-07-09",8.69
"1391","2012-07-10",8.6025
"1392","2012-07-11",8.685
"1393","2012-07-12",8.725
"1394","2012-07-13",8.98
"1395","2012-07-16",8.84
"1396","2012-07-17",9.0975
"1397","2012-07-18",9.3475
"1398","2012-07-19",9.395
"1399","2012-07-20",9.23
"1400","2012-07-23",8.66
"1401","2012-07-24",9.19
"1402","2012-07-25",9.26
"1403","2012-07-26",9.4225
"1404","2012-07-27",9.95
"1405","2012-07-30",9.75
"1406","2012-07-31",9.51
"1407","2012-08-01",9.37
"1408","2012-08-02",9.26
"1409","2012-08-03",9.19
"1410","2012-08-06",9.405
"1411","2012-08-07",9.8325
"1412","2012-08-08",9.985
"1413","2012-08-09",10.07
"1414","2012-08-10",9.94
"1415","2012-08-13",9.8825
"1416","2012-08-14",9.7725
"1417","2012-08-15",10.1675
"1418","2012-08-16",10.26
"1419","2012-08-17",10.4525
"1420","2012-08-20",9.975
"1421","2012-08-21",9.7175
"1422","2012-08-22",10.055
"1423","2012-08-23",10.0925
"1424","2012-08-24",10.005
"1425","2012-08-27",10.175
"1426","2012-08-28",10.19
"1427","2012-08-29",10.215
"1428","2012-08-30",10.1625
"1429","2012-08-31",10.1525
"1430","2012-09-04",10.355
"1431","2012-09-05",10.3675
"1432","2012-09-06",10.4625
"1433","2012-09-07",10.385
"1434","2012-09-10",10.12
"1435","2012-09-11",10.0375
"1436","2012-09-12",9.335
"1437","2012-09-13",9.3575
"1438","2012-09-14",9.325
"1439","2012-09-17",9.52
"1440","2012-09-18",9.4125
"1441","2012-09-19",9.255
"1442","2012-09-20",9.0475
"1443","2012-09-21",9.335
"1444","2012-09-24",9.2475
"1445","2012-09-25",9.0975
"1446","2012-09-26",9.1275
"1447","2012-09-27",9.285
"1448","2012-09-28",9.3525
"1449","2012-10-01",9.2575
"1450","2012-10-02",9.1
"1451","2012-10-03",9.215
"1452","2012-10-04",9.15
"1453","2012-10-05",9.0675
"1454","2012-10-08",9.035
"1455","2012-10-09",8.905
"1456","2012-10-10",8.9225
"1457","2012-10-11",8.955
"1458","2012-10-12",8.8975
"1459","2012-10-15",8.885
"1460","2012-10-16",8.745
"1461","2012-10-17",9.7025
"1462","2012-10-18",9.7125
"1463","2012-10-19",9.62
"1464","2012-10-22",9.6025
"1465","2012-10-23",9.625
"1466","2012-10-24",9.6325
"1467","2012-10-25",9.62
"1468","2012-10-26",9.57
"1469","2012-10-31",9.495
"1470","2012-11-01",9.695
"1471","2012-11-02",9.7325
"1472","2012-11-05",9.8125
"1473","2012-11-06",9.9675
"1474","2012-11-07",10.97
"1475","2012-11-08",10.585
"1476","2012-11-09",10.6225
"1477","2012-11-12",10.665
"1478","2012-11-13",10.64
"1479","2012-11-14",10.5475
"1480","2012-11-15",10.5625
"1481","2012-11-16",10.6025
"1482","2012-11-19",10.7375
"1483","2012-11-20",10.74
"1484","2012-11-21",10.775
"1485","2012-11-23",10.8575
"1486","2012-11-26",10.8025
"1487","2012-11-27",10.66
"1488","2012-11-28",10.7325
"1489","2012-11-29",10.9325
"1490","2012-11-30",10.9775
"1491","2012-12-03",11.365
"1492","2012-12-04",11.345
"1493","2012-12-05",11.3225
"1494","2012-12-06",11.21
"1495","2012-12-07",11.285
"1496","2012-12-10",11.425
"1497","2012-12-11",11.43
"1498","2012-12-12",11.3725
"1499","2012-12-13",11.2425
"1500","2012-12-14",10.18
"1501","2012-12-17",10.5025
"1502","2012-12-18",10.3425
"1503","2012-12-19",10.26
"1504","2012-12-20",10.285
"1505","2012-12-21",10.1425
"1506","2012-12-24",10.015
"1507","2012-12-26",10.095
"1508","2012-12-27",10.085
"1509","2012-12-28",9.8375
"1510","2012-12-31",10.25
"1511","2013-01-02",10.34
"1512","2013-01-03",10.2275
"1513","2013-01-04",10.4
"1514","2013-01-07",10.62
"1515","2013-01-08",10.33
"1516","2013-01-09",10.32
"1517","2013-01-10",10.4725
"1518","2013-01-11",10.4125
"1519","2013-01-14",10.2675
"1520","2013-01-15",10.5
"1521","2013-01-16",10.5825
"1522","2013-01-17",10.67
"1523","2013-01-18",10.7725
"1524","2013-01-22",11.1425
"1525","2013-01-23",11.135
"1526","2013-01-24",11.0575
"1527","2013-01-25",11.115
"1528","2013-01-28",11.0175
"1529","2013-01-29",11.1125
"1530","2013-01-30",10.93
"1531","2013-01-31",10.79
"1532","2013-02-01",10.95
"1533","2013-02-04",10.635
"1534","2013-02-05",11.2475
"1535","2013-02-06",11.285
"1536","2013-02-07",11.195
"1537","2013-02-08",11.51
"1538","2013-02-11",11.125
"1539","2013-02-12",11.195
"1540","2013-02-13",11.29
"1541","2013-02-14",11.3775
"1542","2013-02-15",11.49
"1543","2013-02-19",11.495
"1544","2013-02-20",11.375
"1545","2013-02-21",11.4425
"1546","2013-02-22",11.355
"1547","2013-02-25",11.0875
"1548","2013-02-26",11.0325
"1549","2013-02-27",11.2425
"1550","2013-02-28",11.255
"1551","2013-03-01",11.425
"1552","2013-03-04",11.1725
"1553","2013-03-05",11.3575
"1554","2013-03-06",11.5125
"1555","2013-03-07",11.75
"1556","2013-03-08",11.98
"1557","2013-03-11",11.845
"1558","2013-03-12",11.625
"1559","2013-03-13",11.755
"1560","2013-03-14",11.3675
"1561","2013-03-15",11.4475
"1562","2013-03-18",11.3575
"1563","2013-03-19",11.275
"1564","2013-03-20",11.3675
"1565","2013-03-21",11.2475
"1566","2013-03-22",11.1875
"1567","2013-03-25",11.1475
"1568","2013-03-26",11.13
"1569","2013-03-27",11.0425
"1570","2013-03-28",11.01
"1571","2013-04-01",11.145
"1572","2013-04-02",11.1425
"1573","2013-04-03",10.94
"1574","2013-04-04",10.9025
"1575","2013-04-05",10.5625
"1576","2013-04-08",10.595
"1577","2013-04-09",11.3025
"1578","2013-04-10",11.45
"1579","2013-04-11",11.8375
"1580","2013-04-12",11.925
"1581","2013-04-15",11.4825
"1582","2013-04-16",11.5875
"1583","2013-04-17",11.2775
"1584","2013-04-18",11.0725
"1585","2013-04-19",11.3725
"1586","2013-04-22",11.3375
"1587","2013-04-23",11.7675
"1588","2013-04-24",11.835
"1589","2013-04-25",11.91
"1590","2013-04-26",11.795
"1591","2013-04-29",11.65
"1592","2013-04-30",11.55
"1593","2013-05-01",11.6
"1594","2013-05-02",11.7725
"1595","2013-05-03",11.8825
"1596","2013-05-06",11.955
"1597","2013-05-07",12.03
"1598","2013-05-08",12.1875
"1599","2013-05-09",12.305
"1600","2013-05-10",12.655
"1601","2013-05-13",12.7275
"1602","2013-05-14",12.8725
"1603","2013-05-15",12.9225
"1604","2013-05-16",13.0375
"1605","2013-05-17",12.965
"1606","2013-05-20",12.6225
"1607","2013-05-21",12.6925
"1608","2013-05-22",12.7225
"1609","2013-05-23",12.835
"1610","2013-05-24",12.515
"1611","2013-05-28",12.8075
"1612","2013-05-29",12.7325
"1613","2013-05-30",12.8125
"1614","2013-05-31",12.375
"1615","2013-06-03",12.2175
"1616","2013-06-04",12.27
"1617","2013-06-05",11.9825
"1618","2013-06-06",12.0775
"1619","2013-06-07",12.4275
"1620","2013-06-10",12.5475
"1621","2013-06-11",12.3875
"1622","2013-06-12",12.335
"1623","2013-06-13",12.5425
"1624","2013-06-14",12.61
"1625","2013-06-17",12.7025
"1626","2013-06-18",12.995
"1627","2013-06-19",12.915
"1628","2013-06-20",12.595
"1629","2013-06-21",12.52
"1630","2013-06-24",12.46
"1631","2013-06-25",12.3275
"1632","2013-06-26",12.3425
"1633","2013-06-27",12.99
"1634","2013-06-28",13.115
"1635","2013-07-01",13.135
"1636","2013-07-02",13.285
"1637","2013-07-03",13.205
"1638","2013-07-05",13.44
"1639","2013-07-08",13.6225
"1640","2013-07-09",13.6775
"1641","2013-07-10",13.64
"1642","2013-07-11",13.64
"1643","2013-07-12",13.605
"1644","2013-07-15",13.745
"1645","2013-07-16",13.85
"1646","2013-07-17",13.78
"1647","2013-07-18",13.8075
"1648","2013-07-19",13.87
"1649","2013-07-22",13.98
"1650","2013-07-23",14.5525
"1651","2013-07-24",14.6925
"1652","2013-07-25",14.315
"1653","2013-07-26",14.02
"1654","2013-07-29",14.0125
"1655","2013-07-30",14.0225
"1656","2013-07-31",13.8675
"1657","2013-08-01",14.025
"1658","2013-08-02",14.2475
"1659","2013-08-05",14.4125
"1660","2013-08-06",14.47
"1661","2013-08-07",14.21
"1662","2013-08-08",14.3225
"1663","2013-08-09",14.4025
"1664","2013-08-12",14.2775
"1665","2013-08-13",14.3025
"1666","2013-08-14",14.13
"1667","2013-08-15",13.8825
"1668","2013-08-16",13.9875
"1669","2013-08-19",14.065
"1670","2013-08-20",14.23
"1671","2013-08-21",14.1
"1672","2013-08-22",14.225
"1673","2013-08-23",14.4
"1674","2013-08-26",14.4375
"1675","2013-08-27",14.325
"1676","2013-08-28",14.375
"1677","2013-08-29",14.5625
"1678","2013-08-30",14.2875
"1679","2013-09-03",14.47
"1680","2013-09-04",14.835
"1681","2013-09-05",14.8325
"1682","2013-09-06",14.6875
"1683","2013-09-09",14.6775
"1684","2013-09-10",14.665
"1685","2013-09-11",14.9725
"1686","2013-09-12",14.8975
"1687","2013-09-13",15.2
"1688","2013-09-16",15.34
"1689","2013-09-17",15.195
"1690","2013-09-18",15.1225
"1691","2013-09-19",14.75
"1692","2013-09-20",14.63
"1693","2013-09-23",15.2975
"1694","2013-09-24",16.190001
"1695","2013-09-25",15.9875
"1696","2013-09-26",16.0425
"1697","2013-09-27",16.157499
"1698","2013-09-30",15.99
"1699","2013-10-01",16.2425
"1700","2013-10-02",16.075001
"1701","2013-10-03",16.1425
"1702","2013-10-04",16.387501
"1703","2013-10-07",16.202499
"1704","2013-10-08",16.047501
"1705","2013-10-09",16.049999
"1706","2013-10-10",16.440001
"1707","2013-10-11",16.5
"1708","2013-10-14",16.514999
"1709","2013-10-15",16.355
"1710","2013-10-16",16.594999
"1711","2013-10-17",16.375
"1712","2013-10-18",16.52
"1713","2013-10-21",16.5275
"1714","2013-10-22",16.48
"1715","2013-10-23",15.845
"1716","2013-10-24",15.02
"1717","2013-10-25",14.7625
"1718","2013-10-28",14.7425
"1719","2013-10-29",14.6575
"1720","2013-10-30",14.3825
"1721","2013-10-31",14.04
"1722","2013-11-01",14
"1723","2013-11-04",14.4825
"1724","2013-11-05",14.3425
"1725","2013-11-06",14.3075
"1726","2013-11-07",13.9
"1727","2013-11-08",14.1975
"1728","2013-11-11",14.36
"1729","2013-11-12",14.225
"1730","2013-11-13",14.4975
"1731","2013-11-14",14.445
"1732","2013-11-15",14.2425
"1733","2013-11-18",14.3925
"1734","2013-11-19",14.4375
"1735","2013-11-20",14.3325
"1736","2013-11-21",14.28
"1737","2013-11-22",14.6325
"1738","2013-11-25",14.8575
"1739","2013-11-26",14.885
"1740","2013-11-27",14.9375
"1741","2013-11-29",14.9325
"1742","2013-12-02",15.005
"1743","2013-12-03",15.285
"1744","2013-12-04",15.2325
"1745","2013-12-05",14.9925
"1746","2013-12-06",15.0475
"1747","2013-12-09",14.33
"1748","2013-12-10",14.155
"1749","2013-12-11",13.9325
"1750","2013-12-12",13.565
"1751","2013-12-13",14.395
"1752","2013-12-16",14.2025
"1753","2013-12-17",14.0275
"1754","2013-12-18",14.2775
"1755","2013-12-19",14.0675
"1756","2013-12-20",14.2825
"1757","2013-12-23",14.3
"1758","2013-12-24",14.3525
"1759","2013-12-26",14.37
"1760","2013-12-27",14.35
"1761","2013-12-30",14.5275
"1762","2013-12-31",14.7375
"1763","2014-01-02",14.76
"1764","2014-01-03",14.73
"1765","2014-01-06",14.665
"1766","2014-01-07",15.0475
"1767","2014-01-08",15.36
"1768","2014-01-09",15.43
"1769","2014-01-10",15.0575
"1770","2014-01-13",15.1425
"1771","2014-01-14",15.29
"1772","2014-01-15",15.535
"1773","2014-01-16",15.5
"1774","2014-01-17",15.43
"1775","2014-01-21",15.41
"1776","2014-01-22",15.365
"1777","2014-01-23",15.635
"1778","2014-01-24",15.37
"1779","2014-01-27",15.2625
"1780","2014-01-28",15.075
"1781","2014-01-29",15.075
"1782","2014-01-30",15.2275
"1783","2014-01-31",15.15
"1784","2014-02-03",14.7775
"1785","2014-02-04",14.6975
"1786","2014-02-05",15.4475
"1787","2014-02-06",15.385
"1788","2014-02-07",15.345
"1789","2014-02-10",15.3625
"1790","2014-02-11",15.285
"1791","2014-02-12",14.555
"1792","2014-02-13",14.865
"1793","2014-02-14",15.225
"1794","2014-02-18",15.395
"1795","2014-02-19",15.0775
"1796","2014-02-20",15.3175
"1797","2014-02-21",15.3825
"1798","2014-02-24",15.845
"1799","2014-02-25",15.64
"1800","2014-02-26",15.7
"1801","2014-02-27",15.7125
"1802","2014-02-28",15.92
"1803","2014-03-03",15.68
"1804","2014-03-04",15.97
"1805","2014-03-05",15.7875
"1806","2014-03-06",15.7075
"1807","2014-03-07",15.8575
"1808","2014-03-10",16.040001
"1809","2014-03-11",15.9975
"1810","2014-03-12",16.102501
"1811","2014-03-13",15.905
"1812","2014-03-14",15.765
"1813","2014-03-17",15.9375
"1814","2014-03-18",16.120001
"1815","2014-03-19",16.192499
"1816","2014-03-20",16.299999
"1817","2014-03-21",16.2925
"1818","2014-03-24",15.95
"1819","2014-03-25",15.755
"1820","2014-03-26",15.715
"1821","2014-03-27",15.35
"1822","2014-03-28",15.445
"1823","2014-03-31",15.5625
"1824","2014-04-01",15.625
"1825","2014-04-02",15.3375
"1826","2014-04-03",15.3025
"1827","2014-04-04",14.7825
"1828","2014-04-07",14.5125
"1829","2014-04-08",14.9075
"1830","2014-04-09",14.9425
"1831","2014-04-10",14.5475
"1832","2014-04-11",14.575
"1833","2014-04-14",14.5225
"1834","2014-04-15",14.4875
"1835","2014-04-16",14.2375
"1836","2014-04-17",13.915
"1837","2014-04-21",14.3225
"1838","2014-04-22",16.0725
"1839","2014-04-23",16.295
"1840","2014-04-24",16.6775
"1841","2014-04-25",16.625
"1842","2014-04-28",16.5
"1843","2014-04-29",16.377501
"1844","2014-04-30",16.6
"1845","2014-05-01",16.502501
"1846","2014-05-02",16.58
"1847","2014-05-05",16.875
"1848","2014-05-06",16.875
"1849","2014-05-07",17.139999
"1850","2014-05-08",16.9475
"1851","2014-05-09",17.309999
"1852","2014-05-12",17.737499
"1853","2014-05-13",17.592501
"1854","2014-05-14",17.452499
"1855","2014-05-15",17.602501
"1856","2014-05-16",17.5175
"1857","2014-05-19",17.719999
"1858","2014-05-20",17.6975
"1859","2014-05-21",17.762501
"1860","2014-05-22",17.797501
"1861","2014-05-23",17.75
"1862","2014-05-27",18.504999
"1863","2014-05-28",18.307501
"1864","2014-05-29",18.4375
"1865","2014-05-30",18.629999
"1866","2014-06-02",18.922501
"1867","2014-06-03",18.0975
"1868","2014-06-04",18.282499
"1869","2014-06-05",18.34
"1870","2014-06-06",18.5725
"1871","2014-06-09",18.35
