"","date","OCSL"
"1001","2012-05-31",9.51
"1002","2012-06-01",9.43
"1003","2012-06-04",9.29
"1004","2012-06-05",9.45
"1005","2012-06-06",9.58
"1006","2012-06-07",9.51
"1007","2012-06-08",9.7
"1008","2012-06-11",9.66
"1009","2012-06-12",9.72
"1010","2012-06-13",9.55
"1011","2012-06-14",9.61
"1012","2012-06-15",9.61
"1013","2012-06-18",9.6
"1014","2012-06-19",9.8
"1015","2012-06-20",9.76
"1016","2012-06-21",9.72
"1017","2012-06-22",9.82
"1018","2012-06-25",9.74
"1019","2012-06-26",9.68
"1020","2012-06-27",9.88
"1021","2012-06-28",9.88
"1022","2012-06-29",9.98
"1023","2012-07-02",10.14
"1024","2012-07-03",10.24
"1025","2012-07-05",10.26
"1026","2012-07-06",10.23
"1027","2012-07-09",10.29
"1028","2012-07-10",10.21
"1029","2012-07-11",10.06
"1030","2012-07-12",10.01
"1031","2012-07-13",10.13
"1032","2012-07-16",10.16
"1033","2012-07-17",10.1
"1034","2012-07-18",10.09
"1035","2012-07-19",10.09
"1036","2012-07-20",10.06
"1037","2012-07-23",10.02
"1038","2012-07-24",9.99
"1039","2012-07-25",10.05
"1040","2012-07-26",10.15
"1041","2012-07-27",10.21
"1042","2012-07-30",10.21
"1043","2012-07-31",10.11
"1044","2012-08-01",10.07
"1045","2012-08-02",10.2
"1046","2012-08-03",10.41
"1047","2012-08-06",10.43
"1048","2012-08-07",10.46
"1049","2012-08-08",10.46
"1050","2012-08-09",10.43
"1051","2012-08-10",10.51
"1052","2012-08-13",10.34
"1053","2012-08-14",10.32
"1054","2012-08-15",10.44
"1055","2012-08-16",10.47
"1056","2012-08-17",10.46
"1057","2012-08-20",10.41
"1058","2012-08-21",10.41
"1059","2012-08-22",10.41
"1060","2012-08-23",10.38
"1061","2012-08-24",10.43
"1062","2012-08-27",10.45
"1063","2012-08-28",10.49
"1064","2012-08-29",10.54
"1065","2012-08-30",10.45
"1066","2012-08-31",10.49
"1067","2012-09-04",10.62
"1068","2012-09-05",10.64
"1069","2012-09-06",10.73
"1070","2012-09-07",10.77
"1071","2012-09-10",10.95
"1072","2012-09-11",10.77
"1073","2012-09-12",10.8
"1074","2012-09-13",10.84
"1075","2012-09-14",10.89
"1076","2012-09-17",10.87
"1077","2012-09-18",10.8
"1078","2012-09-19",10.86
"1079","2012-09-20",10.86
"1080","2012-09-21",10.97
"1081","2012-09-24",10.97
"1082","2012-09-25",10.81
"1083","2012-09-26",10.79
"1084","2012-09-27",10.91
"1085","2012-09-28",10.98
"1086","2012-10-01",10.87
"1087","2012-10-02",10.9
"1088","2012-10-03",10.91
"1089","2012-10-04",10.95
"1090","2012-10-05",11.03
"1091","2012-10-08",11.03
"1092","2012-10-09",10.99
"1093","2012-10-10",10.9
"1094","2012-10-11",10.81
"1095","2012-10-12",10.7
"1096","2012-10-15",10.74
"1097","2012-10-16",10.77
"1098","2012-10-17",10.79
"1099","2012-10-18",10.8
"1100","2012-10-19",10.7
"1101","2012-10-22",10.66
"1102","2012-10-23",10.57
"1103","2012-10-24",10.59
"1104","2012-10-25",10.69
"1105","2012-10-26",10.72
"1106","2012-10-31",10.92
"1107","2012-11-01",11
"1108","2012-11-02",10.88
"1109","2012-11-05",10.95
"1110","2012-11-06",10.94
"1111","2012-11-07",10.56
"1112","2012-11-08",10.6
"1113","2012-11-09",10.52
"1114","2012-11-12",10.62
"1115","2012-11-13",10.2
"1116","2012-11-14",10
"1117","2012-11-15",10.06
"1118","2012-11-16",10.44
"1119","2012-11-19",10.65
"1120","2012-11-20",10.38
"1121","2012-11-21",10.58
"1122","2012-11-23",10.77
"1123","2012-11-26",10.84
"1124","2012-11-27",10.69
"1125","2012-11-28",10.66
"1126","2012-11-29",10.74
"1127","2012-11-30",10.78
"1128","2012-12-03",10.84
"1129","2012-12-04",10.45
"1130","2012-12-05",10.43
"1131","2012-12-06",10.65
"1132","2012-12-07",10.65
"1133","2012-12-10",10.69
"1134","2012-12-11",10.61
"1135","2012-12-12",10.49
"1136","2012-12-13",10.45
"1137","2012-12-14",10.4
"1138","2012-12-17",10.52
"1139","2012-12-18",10.53
"1140","2012-12-19",10.49
"1141","2012-12-20",10.52
"1142","2012-12-21",10.44
"1143","2012-12-24",10.38
"1144","2012-12-26",10.35
"1145","2012-12-27",10.21
"1146","2012-12-28",10.19
"1147","2012-12-31",10.42
"1148","2013-01-02",10.72
"1149","2013-01-03",10.73
"1150","2013-01-04",10.85
"1151","2013-01-07",10.71
"1152","2013-01-08",10.8
"1153","2013-01-09",10.85
"1154","2013-01-10",10.82
"1155","2013-01-11",10.76
"1156","2013-01-14",10.67
"1157","2013-01-15",10.62
"1158","2013-01-16",10.63
"1159","2013-01-17",10.63
"1160","2013-01-18",10.66
"1161","2013-01-22",10.75
"1162","2013-01-23",10.71
"1163","2013-01-24",10.66
"1164","2013-01-25",10.69
"1165","2013-01-28",10.69
"1166","2013-01-29",10.84
"1167","2013-01-30",10.75
"1168","2013-01-31",10.85
"1169","2013-02-01",10.86
"1170","2013-02-04",10.86
"1171","2013-02-05",10.86
"1172","2013-02-06",10.82
"1173","2013-02-07",10.73
"1174","2013-02-08",10.85
"1175","2013-02-11",10.96
"1176","2013-02-12",10.95
"1177","2013-02-13",10.88
"1178","2013-02-14",10.98
"1179","2013-02-15",10.75
"1180","2013-02-19",10.72
"1181","2013-02-20",10.56
"1182","2013-02-21",10.43
"1183","2013-02-22",10.66
"1184","2013-02-25",10.45
"1185","2013-02-26",10.55
"1186","2013-02-27",10.71
"1187","2013-02-28",10.7
"1188","2013-03-01",10.71
"1189","2013-03-04",10.74
"1190","2013-03-05",10.85
"1191","2013-03-06",10.81
"1192","2013-03-07",10.88
"1193","2013-03-08",10.97
"1194","2013-03-11",10.99
"1195","2013-03-12",10.94
"1196","2013-03-13",10.84
"1197","2013-03-14",10.92
"1198","2013-03-15",10.88
"1199","2013-03-18",10.76
"1200","2013-03-19",10.67
"1201","2013-03-20",10.7
"1202","2013-03-21",10.68
"1203","2013-03-22",10.78
"1204","2013-03-25",10.85
"1205","2013-03-26",10.87
"1206","2013-03-27",10.94
"1207","2013-03-28",11.02
"1208","2013-04-01",10.95
"1209","2013-04-02",11.03
"1210","2013-04-03",10.85
"1211","2013-04-04",10.93
"1212","2013-04-05",10.91
"1213","2013-04-08",11.02
"1214","2013-04-09",10.94
"1215","2013-04-10",11.07
"1216","2013-04-11",10.7
"1217","2013-04-12",10.76
"1218","2013-04-15",10.35
"1219","2013-04-16",10.58
"1220","2013-04-17",10.39
"1221","2013-04-18",10.35
"1222","2013-04-19",10.58
"1223","2013-04-22",10.76
"1224","2013-04-23",10.86
"1225","2013-04-24",10.91
"1226","2013-04-25",10.91
"1227","2013-04-26",10.95
"1228","2013-04-29",11.03
"1229","2013-04-30",11.04
"1230","2013-05-01",10.83
"1231","2013-05-02",10.96
"1232","2013-05-03",10.98
"1233","2013-05-06",10.96
"1234","2013-05-07",10.99
"1235","2013-05-08",11.05
"1236","2013-05-09",10.94
"1237","2013-05-10",10.86
"1238","2013-05-13",10.76
"1239","2013-05-14",10.79
"1240","2013-05-15",10.73
"1241","2013-05-16",10.8
"1242","2013-05-17",10.87
"1243","2013-05-20",10.84
"1244","2013-05-21",10.81
"1245","2013-05-22",10.55
"1246","2013-05-23",10.61
"1247","2013-05-24",10.72
"1248","2013-05-28",10.69
"1249","2013-05-29",10.58
"1250","2013-05-30",10.56
"1251","2013-05-31",10.5
"1252","2013-06-03",10.48
"1253","2013-06-04",10.43
"1254","2013-06-05",10.3
"1255","2013-06-06",10.4
"1256","2013-06-07",10.51
"1257","2013-06-10",10.5
"1258","2013-06-11",10.43
"1259","2013-06-12",10.14
"1260","2013-06-13",10.32
"1261","2013-06-14",10.26
"1262","2013-06-17",10.3
"1263","2013-06-18",10.36
"1264","2013-06-19",10.19
"1265","2013-06-20",10
"1266","2013-06-21",10.08
"1267","2013-06-24",9.87
"1268","2013-06-25",10.08
"1269","2013-06-26",10.29
"1270","2013-06-27",10.46
"1271","2013-06-28",10.45
"1272","2013-07-01",10.54
"1273","2013-07-02",10.6
"1274","2013-07-03",10.57
"1275","2013-07-05",10.57
"1276","2013-07-08",10.7
"1277","2013-07-09",10.74
"1278","2013-07-10",10.7
"1279","2013-07-11",10.72
"1280","2013-07-12",10.7
"1281","2013-07-15",10.79
"1282","2013-07-16",10.69
"1283","2013-07-17",10.7
"1284","2013-07-18",10.81
"1285","2013-07-19",10.83
"1286","2013-07-22",10.83
"1287","2013-07-23",10.91
"1288","2013-07-24",10.85
"1289","2013-07-25",10.96
"1290","2013-07-26",10.9
"1291","2013-07-29",10.87
"1292","2013-07-30",10.88
"1293","2013-07-31",10.84
"1294","2013-08-01",10.79
"1295","2013-08-02",10.81
"1296","2013-08-05",10.78
"1297","2013-08-06",10.75
"1298","2013-08-07",10.72
"1299","2013-08-08",10.83
"1300","2013-08-09",10.81
"1301","2013-08-12",10.78
"1302","2013-08-13",10.63
"1303","2013-08-14",10.49
"1304","2013-08-15",10.36
"1305","2013-08-16",10.37
"1306","2013-08-19",10.26
"1307","2013-08-20",10.44
"1308","2013-08-21",10.43
"1309","2013-08-22",10.56
"1310","2013-08-23",10.55
"1311","2013-08-26",10.57
"1312","2013-08-27",10.41
"1313","2013-08-28",10.37
"1314","2013-08-29",10.48
"1315","2013-08-30",10.36
"1316","2013-09-03",10.41
"1317","2013-09-04",10.49
"1318","2013-09-05",10.43
"1319","2013-09-06",10.53
"1320","2013-09-09",10.57
"1321","2013-09-10",10.7
"1322","2013-09-11",10.62
"1323","2013-09-12",10.54
"1324","2013-09-13",10.49
"1325","2013-09-16",10.5
"1326","2013-09-17",10.53
"1327","2013-09-18",10.52
"1328","2013-09-19",10.2
"1329","2013-09-20",10.2
"1330","2013-09-23",10.3
"1331","2013-09-24",10.29
"1332","2013-09-25",10.31
"1333","2013-09-26",10.25
"1334","2013-09-27",10.28
"1335","2013-09-30",10.29
"1336","2013-10-01",10.29
"1337","2013-10-02",10.26
"1338","2013-10-03",10.18
"1339","2013-10-04",10.26
"1340","2013-10-07",10.22
"1341","2013-10-08",10.19
"1342","2013-10-09",10.16
"1343","2013-10-10",10.15
"1344","2013-10-11",10.18
"1345","2013-10-14",10.11
"1346","2013-10-15",10.06
"1347","2013-10-16",10.08
"1348","2013-10-17",10.15
"1349","2013-10-18",10.2
"1350","2013-10-21",10.19
"1351","2013-10-22",10.25
"1352","2013-10-23",10.31
"1353","2013-10-24",10.27
"1354","2013-10-25",10.28
"1355","2013-10-28",10.25
"1356","2013-10-29",10.36
"1357","2013-10-30",10.26
"1358","2013-10-31",10.21
"1359","2013-11-01",10.19
"1360","2013-11-04",10.25
"1361","2013-11-05",10.23
"1362","2013-11-06",10.23
"1363","2013-11-07",10.16
"1364","2013-11-08",10.23
"1365","2013-11-11",10.22
"1366","2013-11-12",10.21
"1367","2013-11-13",10.15
"1368","2013-11-14",10.19
"1369","2013-11-15",10.19
"1370","2013-11-18",10.16
"1371","2013-11-19",10.17
"1372","2013-11-20",10.14
"1373","2013-11-21",10.17
"1374","2013-11-22",10.19
"1375","2013-11-25",10.17
"1376","2013-11-26",9.66
"1377","2013-11-27",9.7
"1378","2013-11-29",9.56
"1379","2013-12-02",9.39
"1380","2013-12-03",9.29
"1381","2013-12-04",9.43
"1382","2013-12-05",9.38
"1383","2013-12-06",9.37
"1384","2013-12-09",9.34
"1385","2013-12-10",9.25
"1386","2013-12-11",9.11
"1387","2013-12-12",9.01
"1388","2013-12-13",9.2
"1389","2013-12-16",9.18
"1390","2013-12-17",9.18
"1391","2013-12-18",9.24
"1392","2013-12-19",9.13
"1393","2013-12-20",9.25
"1394","2013-12-23",9.2
"1395","2013-12-24",9.17
"1396","2013-12-26",9.19
"1397","2013-12-27",9.21
"1398","2013-12-30",9.18
"1399","2013-12-31",9.25
"1400","2014-01-02",9.23
"1401","2014-01-03",9.26
"1402","2014-01-06",9.25
"1403","2014-01-07",9.29
"1404","2014-01-08",9.32
"1405","2014-01-09",9.42
"1406","2014-01-10",9.46
"1407","2014-01-13",9.38
"1408","2014-01-14",9.31
"1409","2014-01-15",9.34
"1410","2014-01-16",9.35
"1411","2014-01-17",9.35
"1412","2014-01-21",9.45
"1413","2014-01-22",9.45
"1414","2014-01-23",9.45
"1415","2014-01-24",9.39
"1416","2014-01-27",9.31
"1417","2014-01-28",9.32
"1418","2014-01-29",9.27
"1419","2014-01-30",9.54
"1420","2014-01-31",9.41
"1421","2014-02-03",9.43
"1422","2014-02-04",9.44
"1423","2014-02-05",9.41
"1424","2014-02-06",9.56
"1425","2014-02-07",9.61
"1426","2014-02-10",9.63
"1427","2014-02-11",9.65
"1428","2014-02-12",9.61
"1429","2014-02-13",9.64
"1430","2014-02-14",9.64
"1431","2014-02-18",9.74
"1432","2014-02-19",9.6
"1433","2014-02-20",9.68
"1434","2014-02-21",9.71
"1435","2014-02-24",9.71
"1436","2014-02-25",9.62
"1437","2014-02-26",9.72
"1438","2014-02-27",9.8
"1439","2014-02-28",9.82
"1440","2014-03-03",9.86
"1441","2014-03-04",9.71
"1442","2014-03-05",9.65
"1443","2014-03-06",9.6
"1444","2014-03-07",9.49
"1445","2014-03-10",9.59
"1446","2014-03-11",9.53
"1447","2014-03-12",9.43
"1448","2014-03-13",9.45
"1449","2014-03-14",9.4
"1450","2014-03-17",9.38
"1451","2014-03-18",9.36
"1452","2014-03-19",9.38
"1453","2014-03-20",9.42
"1454","2014-03-21",9.44
"1455","2014-03-24",9.48
"1456","2014-03-25",9.52
"1457","2014-03-26",9.44
"1458","2014-03-27",9.49
"1459","2014-03-28",9.49
"1460","2014-03-31",9.46
"1461","2014-04-01",9.55
"1462","2014-04-02",9.58
"1463","2014-04-03",9.6
"1464","2014-04-04",9.59
"1465","2014-04-07",9.53
"1466","2014-04-08",9.54
"1467","2014-04-09",9.6
"1468","2014-04-10",9.52
"1469","2014-04-11",9.35
"1470","2014-04-14",9.35
"1471","2014-04-15",9.38
"1472","2014-04-16",9.39
"1473","2014-04-17",9.39
"1474","2014-04-21",9.4
"1475","2014-04-22",9.48
"1476","2014-04-23",9.47
"1477","2014-04-24",9.51
"1478","2014-04-25",9.45
"1479","2014-04-28",9.36
"1480","2014-04-29",9.36
"1481","2014-04-30",9.31
"1482","2014-05-01",9.31
"1483","2014-05-02",9.34
"1484","2014-05-05",9.38
"1485","2014-05-06",9.29
"1486","2014-05-07",9.31
"1487","2014-05-08",9.08
"1488","2014-05-09",9.27
"1489","2014-05-12",9.35
"1490","2014-05-13",9.19
"1491","2014-05-14",9.11
"1492","2014-05-15",9.21
"1493","2014-05-16",9.25
"1494","2014-05-19",9.3
"1495","2014-05-20",9.27
"1496","2014-05-21",9.3
"1497","2014-05-22",9.27
"1498","2014-05-23",9.33
"1499","2014-05-27",9.32
"1500","2014-05-28",9.36
"1501","2014-05-29",9.32
"1502","2014-05-30",9.29
"1503","2014-06-02",9.26
"1504","2014-06-03",9.25
"1505","2014-06-04",9.24
"1506","2014-06-05",9.33
"1507","2014-06-06",9.4
"1508","2014-06-09",9.45
"1509","2014-06-10",9.47
"1510","2014-06-11",9.42
"1511","2014-06-12",9.39
"1512","2014-06-13",9.35
"1513","2014-06-16",9.38
"1514","2014-06-17",9.43
"1515","2014-06-18",9.48
"1516","2014-06-19",9.49
"1517","2014-06-20",9.47
"1518","2014-06-23",9.56
"1519","2014-06-24",9.51
"1520","2014-06-25",9.52
"1521","2014-06-26",9.6
"1522","2014-06-27",9.8
"1523","2014-06-30",9.83
"1524","2014-07-01",9.91
"1525","2014-07-02",9.94
"1526","2014-07-03",9.95
"1527","2014-07-07",9.97
"1528","2014-07-08",10.03
"1529","2014-07-09",10.06
"1530","2014-07-10",10.1
"1531","2014-07-11",9.73
"1532","2014-07-14",9.82
"1533","2014-07-15",9.84
"1534","2014-07-16",9.79
"1535","2014-07-17",9.77
"1536","2014-07-18",9.76
"1537","2014-07-21",9.81
"1538","2014-07-22",9.74
"1539","2014-07-23",9.82
"1540","2014-07-24",9.81
"1541","2014-07-25",9.86
"1542","2014-07-28",9.87
"1543","2014-07-29",9.86
"1544","2014-07-30",9.86
"1545","2014-07-31",9.67
"1546","2014-08-01",9.65
"1547","2014-08-04",9.71
"1548","2014-08-05",9.62
"1549","2014-08-06",9.64
"1550","2014-08-07",9.7
"1551","2014-08-08",9.84
"1552","2014-08-11",9.89
"1553","2014-08-12",9.86
"1554","2014-08-13",9.8
"1555","2014-08-14",9.76
"1556","2014-08-15",9.7
"1557","2014-08-18",9.75
"1558","2014-08-19",9.7
"1559","2014-08-20",9.76
"1560","2014-08-21",9.71
"1561","2014-08-22",9.71
"1562","2014-08-25",9.76
"1563","2014-08-26",9.77
"1564","2014-08-27",9.78
"1565","2014-08-28",9.79
"1566","2014-08-29",9.83
"1567","2014-09-02",9.85
"1568","2014-09-03",9.85
"1569","2014-09-04",9.84
"1570","2014-09-05",9.86
"1571","2014-09-08",9.86
"1572","2014-09-09",9.85
"1573","2014-09-10",9.87
"1574","2014-09-11",9.82
"1575","2014-09-12",9.76
"1576","2014-09-15",9.6
"1577","2014-09-16",9.58
"1578","2014-09-17",9.57
"1579","2014-09-18",9.52
"1580","2014-09-19",9.42
"1581","2014-09-22",9.33
"1582","2014-09-23",9.33
"1583","2014-09-24",9.37
"1584","2014-09-25",9.28
"1585","2014-09-26",9.38
"1586","2014-09-29",9.26
"1587","2014-09-30",9.18
"1588","2014-10-01",9.23
"1589","2014-10-02",9.23
"1590","2014-10-03",9.24
"1591","2014-10-06",9.27
"1592","2014-10-07",9.17
"1593","2014-10-08",9.25
"1594","2014-10-09",9.2
"1595","2014-10-10",8.88
"1596","2014-10-13",8.7
"1597","2014-10-14",8.58
"1598","2014-10-15",8.38
"1599","2014-10-16",8.51
"1600","2014-10-17",8.65
"1601","2014-10-20",8.68
"1602","2014-10-21",8.78
"1603","2014-10-22",8.76
"1604","2014-10-23",8.7
"1605","2014-10-24",8.71
"1606","2014-10-27",8.71
"1607","2014-10-28",8.78
"1608","2014-10-29",8.81
"1609","2014-10-30",8.86
"1610","2014-10-31",8.9
"1611","2014-11-03",8.92
"1612","2014-11-04",8.88
"1613","2014-11-05",8.9
"1614","2014-11-06",8.89
"1615","2014-11-07",8.92
"1616","2014-11-10",8.9
"1617","2014-11-11",8.86
"1618","2014-11-12",8.82
"1619","2014-11-13",8.81
"1620","2014-11-14",8.76
"1621","2014-11-17",8.69
"1622","2014-11-18",8.74
"1623","2014-11-19",8.74
"1624","2014-11-20",8.79
"1625","2014-11-21",8.8
"1626","2014-11-24",8.8
"1627","2014-11-25",8.82
"1628","2014-11-26",8.84
"1629","2014-11-28",8.87
"1630","2014-12-01",8.52
"1631","2014-12-02",8.48
"1632","2014-12-03",8.53
"1633","2014-12-04",8.58
"1634","2014-12-05",8.56
"1635","2014-12-08",8.24
"1636","2014-12-09",8.41
"1637","2014-12-10",8.25
"1638","2014-12-11",8.18
"1639","2014-12-12",7.93
"1640","2014-12-15",7.91
"1641","2014-12-16",7.82
"1642","2014-12-17",7.92
"1643","2014-12-18",8.1
"1644","2014-12-19",8.16
"1645","2014-12-22",8.05
"1646","2014-12-23",8.07
"1647","2014-12-24",8.08
"1648","2014-12-26",8.09
"1649","2014-12-29",7.96
"1650","2014-12-30",8
"1651","2014-12-31",8.01
"1652","2015-01-02",8.08
"1653","2015-01-05",8.06
"1654","2015-01-06",7.93
"1655","2015-01-07",7.97
"1656","2015-01-08",8.04
"1657","2015-01-09",8.06
"1658","2015-01-12",8.02
"1659","2015-01-13",7.91
"1660","2015-01-14",7.84
"1661","2015-01-15",7.74
"1662","2015-01-16",7.81
"1663","2015-01-20",7.72
"1664","2015-01-21",7.88
"1665","2015-01-22",7.92
"1666","2015-01-23",7.92
"1667","2015-01-26",7.98
"1668","2015-01-27",7.98
"1669","2015-01-28",7.91
"1670","2015-01-29",7.89
"1671","2015-01-30",7.84
"1672","2015-02-02",7.88
"1673","2015-02-03",8.12
"1674","2015-02-04",8.26
"1675","2015-02-05",8.39
"1676","2015-02-06",8.49
"1677","2015-02-09",7.22
"1678","2015-02-10",6.95
"1679","2015-02-11",6.86
"1680","2015-02-12",7.11
"1681","2015-02-13",7.23
"1682","2015-02-17",7.21
"1683","2015-02-18",7.22
"1684","2015-02-19",7.22
"1685","2015-02-20",7.21
"1686","2015-02-23",7.18
"1687","2015-02-24",7.17
"1688","2015-02-25",7.14
"1689","2015-02-26",7.09
"1690","2015-02-27",7.08
"1691","2015-03-02",7.09
"1692","2015-03-03",7.17
"1693","2015-03-04",7.22
"1694","2015-03-05",7.16
"1695","2015-03-06",7.14
"1696","2015-03-09",7.09
"1697","2015-03-10",7.06
"1698","2015-03-11",7.06
"1699","2015-03-12",7.03
"1700","2015-03-13",7.02
"1701","2015-03-16",6.95
"1702","2015-03-17",6.97
"1703","2015-03-18",7.07
"1704","2015-03-19",7.09
"1705","2015-03-20",7.18
"1706","2015-03-23",7.15
"1707","2015-03-24",7.11
"1708","2015-03-25",7.14
"1709","2015-03-26",7.23
"1710","2015-03-27",7.22
"1711","2015-03-30",7.29
"1712","2015-03-31",7.3
"1713","2015-04-01",7.12
"1714","2015-04-02",7.11
"1715","2015-04-06",7.17
"1716","2015-04-07",7.19
"1717","2015-04-08",7.14
"1718","2015-04-09",7.17
"1719","2015-04-10",7.09
"1720","2015-04-13",7.09
"1721","2015-04-14",7.1
"1722","2015-04-15",7.11
"1723","2015-04-16",7.08
"1724","2015-04-17",7.09
"1725","2015-04-20",7.11
"1726","2015-04-21",7.08
"1727","2015-04-22",7.1
"1728","2015-04-23",7.15
"1729","2015-04-24",7.15
"1730","2015-04-27",7.1
"1731","2015-04-28",7.1
"1732","2015-04-29",7.11
"1733","2015-04-30",7.13
"1734","2015-05-01",7.19
"1735","2015-05-04",7.13
"1736","2015-05-05",7.06
"1737","2015-05-06",7.02
"1738","2015-05-07",7.05
"1739","2015-05-08",6.98
"1740","2015-05-11",7.03
"1741","2015-05-12",7.09
"1742","2015-05-13",7.08
"1743","2015-05-14",7.05
"1744","2015-05-15",7.05
"1745","2015-05-18",7.01
"1746","2015-05-19",7
"1747","2015-05-20",6.98
"1748","2015-05-21",6.98
"1749","2015-05-22",6.95
"1750","2015-05-26",6.89
"1751","2015-05-27",6.91
"1752","2015-05-28",6.99
"1753","2015-05-29",6.94
"1754","2015-06-01",6.97
"1755","2015-06-02",6.94
"1756","2015-06-03",6.94
"1757","2015-06-04",6.9
"1758","2015-06-05",6.91
"1759","2015-06-08",6.88
"1760","2015-06-09",6.88
"1761","2015-06-10",6.88
"1762","2015-06-11",6.82
"1763","2015-06-12",6.8
"1764","2015-06-15",6.74
"1765","2015-06-16",6.72
"1766","2015-06-17",6.71
"1767","2015-06-18",6.77
"1768","2015-06-19",6.75
"1769","2015-06-22",6.78
"1770","2015-06-23",6.85
"1771","2015-06-24",6.88
"1772","2015-06-25",6.8
"1773","2015-06-26",6.71
"1774","2015-06-29",6.64
"1775","2015-06-30",6.55
"1776","2015-07-01",6.53
"1777","2015-07-02",6.48
"1778","2015-07-06",6.46
"1779","2015-07-07",6.45
"1780","2015-07-08",6.44
"1781","2015-07-09",6.49
"1782","2015-07-10",6.54
"1783","2015-07-13",6.52
"1784","2015-07-14",6.56
"1785","2015-07-15",6.57
"1786","2015-07-16",6.61
"1787","2015-07-17",6.55
"1788","2015-07-20",6.4
"1789","2015-07-21",6.36
"1790","2015-07-22",6.37
"1791","2015-07-23",6.33
"1792","2015-07-24",6.25
"1793","2015-07-27",6.22
"1794","2015-07-28",6.23
"1795","2015-07-29",6.26
"1796","2015-07-30",6.25
"1797","2015-07-31",6.25
"1798","2015-08-03",6.19
"1799","2015-08-04",6.18
"1800","2015-08-05",6.18
"1801","2015-08-06",6.23
"1802","2015-08-07",6.11
"1803","2015-08-10",6.59
"1804","2015-08-11",6.63
"1805","2015-08-12",6.53
"1806","2015-08-13",6.55
"1807","2015-08-14",6.54
"1808","2015-08-17",6.53
"1809","2015-08-18",6.48
"1810","2015-08-19",6.45
"1811","2015-08-20",6.54
"1812","2015-08-21",6.42
"1813","2015-08-24",6.17
"1814","2015-08-25",6.14
"1815","2015-08-26",6.2
"1816","2015-08-27",6.38
"1817","2015-08-28",6.45
"1818","2015-08-31",6.54
"1819","2015-09-01",6.46
"1820","2015-09-02",6.5
"1821","2015-09-03",6.58
"1822","2015-09-04",6.46
"1823","2015-09-08",6.54
"1824","2015-09-09",6.5
"1825","2015-09-10",6.5
"1826","2015-09-11",6.41
"1827","2015-09-14",6.36
"1828","2015-09-15",6.4
"1829","2015-09-16",6.52
"1830","2015-09-17",6.5
"1831","2015-09-18",6.51
"1832","2015-09-21",6.55
"1833","2015-09-22",6.51
"1834","2015-09-23",6.53
"1835","2015-09-24",6.63
"1836","2015-09-25",6.6
"1837","2015-09-28",6.25
"1838","2015-09-29",6.13
"1839","2015-09-30",6.17
"1840","2015-10-01",6.39
"1841","2015-10-02",6.25
"1842","2015-10-05",6.28
"1843","2015-10-06",6.35
"1844","2015-10-07",6.5
"1845","2015-10-08",6.47
"1846","2015-10-09",6.4
"1847","2015-10-12",6.31
"1848","2015-10-13",6.22
"1849","2015-10-14",6.18
"1850","2015-10-15",6.11
"1851","2015-10-16",6.03
"1852","2015-10-19",6
"1853","2015-10-20",5.9
"1854","2015-10-21",5.69
"1855","2015-10-22",5.55
"1856","2015-10-23",5.64
"1857","2015-10-26",5.67
"1858","2015-10-27",5.63
"1859","2015-10-28",5.68
"1860","2015-10-29",5.68
"1861","2015-10-30",5.73
"1862","2015-11-02",5.83
"1863","2015-11-03",5.91
"1864","2015-11-04",6
"1865","2015-11-05",6.09
"1866","2015-11-06",6.18
"1867","2015-11-09",6.11
"1868","2015-11-10",6.1
"1869","2015-11-11",6.09
"1870","2015-11-12",6.04
"1871","2015-11-13",6.05
"1872","2015-11-16",6.01
"1873","2015-11-17",6.19
"1874","2015-11-18",6.27
"1875","2015-11-19",6.44
"1876","2015-11-20",6.37
"1877","2015-11-23",6.43
"1878","2015-11-24",6.36
"1879","2015-11-25",6.42
"1880","2015-11-27",6.43
"1881","2015-11-30",6.47
"1882","2015-12-01",6.45
"1883","2015-12-02",6.38
"1884","2015-12-03",6.34
"1885","2015-12-04",6.42
"1886","2015-12-07",6.3
"1887","2015-12-08",6.31
"1888","2015-12-09",6.3
"1889","2015-12-10",6.45
"1890","2015-12-11",6.27
"1891","2015-12-14",5.96
"1892","2015-12-15",6.06
"1893","2015-12-16",6.13
"1894","2015-12-17",6.08
"1895","2015-12-18",6.03
"1896","2015-12-21",6.14
"1897","2015-12-22",6.07
"1898","2015-12-23",6.29
"1899","2015-12-24",6.46
"1900","2015-12-28",6.16
"1901","2015-12-29",6.3
"1902","2015-12-30",6.29
"1903","2015-12-31",6.38
"1904","2016-01-04",6.41
"1905","2016-01-05",6.39
"1906","2016-01-06",6.47
"1907","2016-01-07",6.17
"1908","2016-01-08",6.06
"1909","2016-01-11",5.84
"1910","2016-01-12",5.6
"1911","2016-01-13",5.24
"1912","2016-01-14",5.24
"1913","2016-01-15",5.13
"1914","2016-01-19",5.15
"1915","2016-01-20",4.92
"1916","2016-01-21",4.99
"1917","2016-01-22",5.26
"1918","2016-01-25",5.28
"1919","2016-01-26",5.45
"1920","2016-01-27",5.47
"1921","2016-01-28",5.68
"1922","2016-01-29",5.74
"1923","2016-02-01",5.98
"1924","2016-02-02",5.71
"1925","2016-02-03",5.87
"1926","2016-02-04",5.74
"1927","2016-02-05",5.86
"1928","2016-02-08",5.63
"1929","2016-02-09",5.16
"1930","2016-02-10",4.78
"1931","2016-02-11",4.63
"1932","2016-02-12",4.69
"1933","2016-02-16",4.74
