"","date","PFMT"
"1002","2016-08-04",1.9
"1003","2016-08-05",2.14
"1004","2016-08-08",2.14
"1005","2016-08-09",2.07
"1006","2016-08-10",1.96
"1007","2016-08-11",1.99
"1008","2016-08-12",2.06
"1009","2016-08-15",2.02
"1010","2016-08-16",1.99
"1011","2016-08-17",2.05
"1012","2016-08-18",2.11
"1013","2016-08-19",2.12
"1014","2016-08-22",2.15
"1015","2016-08-23",2.07
"1016","2016-08-24",2.13
"1017","2016-08-25",2.1
"1018","2016-08-26",2.1
"1019","2016-08-29",2.12
"1020","2016-08-30",2.15
"1021","2016-08-31",2.18
"1022","2016-09-01",2.09
"1023","2016-09-02",2.11
"1024","2016-09-06",2.05
"1025","2016-09-07",2.15
"1026","2016-09-08",2.38
"1027","2016-09-09",2.67
"1028","2016-09-12",2.66
"1029","2016-09-13",2.66
"1030","2016-09-14",2.56
"1031","2016-09-15",2.46
"1032","2016-09-16",2.64
"1033","2016-09-19",2.68
"1034","2016-09-20",2.68
"1035","2016-09-21",2.75
"1036","2016-09-22",2.67
"1037","2016-09-23",2.6
"1038","2016-09-26",2.6
"1039","2016-09-27",3
"1040","2016-09-28",3.22
"1041","2016-09-29",3.08
"1042","2016-09-30",2.95
"1043","2016-10-03",3.16
"1044","2016-10-04",3.27
"1045","2016-10-05",3.11
"1046","2016-10-06",3.13
"1047","2016-10-07",3.09
"1048","2016-10-10",3.15
"1049","2016-10-11",3.13
"1050","2016-10-12",3.08
"1051","2016-10-13",2.98
"1052","2016-10-14",3.04
"1053","2016-10-17",3.05
"1054","2016-10-18",3.06
"1055","2016-10-19",3.14
"1056","2016-10-20",3.16
"1057","2016-10-21",3.16
"1058","2016-10-24",3.18
"1059","2016-10-25",3.08
"1060","2016-10-26",3.15
"1061","2016-10-27",3.25
"1062","2016-10-28",3.14
"1063","2016-10-31",3.02
"1064","2016-11-01",3.56
"1065","2016-11-02",3.64
"1066","2016-11-03",3.57
"1067","2016-11-04",3.8
"1068","2016-11-07",3.85
"1069","2016-11-08",3.74
"1070","2016-11-09",3.86
"1071","2016-11-10",3.87
"1072","2016-11-11",3.8
"1073","2016-11-14",3.93
"1074","2016-11-15",4
"1075","2016-11-16",3.95
"1076","2016-11-17",3.76
"1077","2016-11-18",3.9
"1078","2016-11-21",3.92
"1079","2016-11-22",3.91
"1080","2016-11-23",3.94
"1081","2016-11-25",3.98
"1082","2016-11-28",3.9
"1083","2016-11-29",3.75
"1084","2016-11-30",3.58
"1085","2016-12-01",3.5
"1086","2016-12-02",3.55
"1087","2016-12-05",3.58
"1088","2016-12-06",3.64
"1089","2016-12-07",3.79
"1090","2016-12-08",3.77
"1091","2016-12-09",3.86
"1092","2016-12-12",2.2
"1093","2016-12-13",2.04
"1094","2016-12-14",1.95
"1095","2016-12-15",2.09
"1096","2016-12-16",2.16
"1097","2016-12-19",2.3
"1098","2016-12-20",2.29
"1099","2016-12-21",2.22
"1100","2016-12-22",2.12
"1101","2016-12-23",2.24
"1102","2016-12-27",2.26
"1103","2016-12-28",2.25
"1104","2016-12-29",2.31
"1105","2016-12-30",2.35
"1106","2017-01-03",2.2
"1107","2017-01-04",2.24
"1108","2017-01-05",2.25
"1109","2017-01-06",2.24
"1110","2017-01-09",2.17
"1111","2017-01-10",2.2
"1112","2017-01-11",2.23
"1113","2017-01-12",2.23
"1114","2017-01-13",2.23
"1115","2017-01-17",2.16
"1116","2017-01-18",2.16
"1117","2017-01-19",2.14
"1118","2017-01-20",2.1
"1119","2017-01-23",2.13
"1120","2017-01-24",2.12
"1121","2017-01-25",2.12
"1122","2017-01-26",2.08
"1123","2017-01-27",2.09
"1124","2017-01-30",2.08
"1125","2017-01-31",2.08
"1126","2017-02-01",2.08
"1127","2017-02-02",2.01
"1128","2017-02-03",1.96
"1129","2017-02-06",1.93
"1130","2017-02-07",1.81
"1131","2017-02-08",1.72
"1132","2017-02-09",1.65
"1133","2017-02-10",1.63
"1134","2017-02-13",1.66
"1135","2017-02-14",1.77
"1136","2017-02-15",1.79
"1137","2017-02-16",1.81
"1138","2017-02-17",1.8
"1139","2017-02-21",1.8
"1140","2017-02-22",1.81
"1141","2017-02-23",1.8
"1142","2017-02-24",1.79
"1143","2017-02-27",1.81
"1144","2017-02-28",1.8
"1145","2017-03-01",1.77
"1146","2017-03-02",1.75
"1147","2017-03-03",1.71
"1148","2017-03-06",1.65
"1149","2017-03-07",1.65
"1150","2017-03-08",1.62
"1151","2017-03-09",1.6
"1152","2017-03-10",1.58
"1153","2017-03-13",1.58
"1154","2017-03-14",1.53
"1155","2017-03-15",1.53
"1156","2017-03-16",1.6
"1157","2017-03-17",1.65
"1158","2017-03-20",1.64
"1159","2017-03-21",1.68
"1160","2017-03-22",1.86
"1161","2017-03-23",1.95
"1162","2017-03-24",2.01
"1163","2017-03-27",1.95
"1164","2017-03-28",1.83
"1165","2017-03-29",2.41
"1166","2017-03-30",2.78
"1167","2017-03-31",2.93
"1168","2017-04-03",2.78
"1169","2017-04-04",2.51
"1170","2017-04-05",2.55
"1171","2017-04-06",2.57
"1172","2017-04-07",2.43
"1173","2017-04-10",2.41
"1174","2017-04-11",2.35
"1175","2017-04-12",2.29
"1176","2017-04-13",2.26
"1177","2017-04-17",2.22
"1178","2017-04-18",2.18
"1179","2017-04-19",2.17
"1180","2017-04-20",2.19
"1181","2017-04-21",2.12
"1182","2017-04-24",2.13
"1183","2017-04-25",2.21
"1184","2017-04-26",2.26
"1185","2017-04-27",2.36
"1186","2017-04-28",2.28
"1187","2017-05-01",2.26
"1188","2017-05-02",2.24
"1189","2017-05-03",2.2
"1190","2017-05-04",2.2
"1191","2017-05-05",2.27
"1192","2017-05-08",2.25
"1193","2017-05-09",2.26
"1194","2017-05-10",2.34
"1195","2017-05-11",2.32
"1196","2017-05-12",2.37
"1197","2017-05-15",2.39
"1198","2017-05-16",2.25
"1199","2017-05-17",2.21
"1200","2017-05-18",2.28
"1201","2017-05-19",2.39
"1202","2017-05-22",2.34
"1203","2017-05-23",2.28
"1204","2017-05-24",2.21
"1205","2017-05-25",2.21
"1206","2017-05-26",2.23
"1207","2017-05-30",2.24
"1208","2017-05-31",2.25
"1209","2017-06-01",2.27
"1210","2017-06-02",2.23
"1211","2017-06-05",2.28
"1212","2017-06-06",2.3
"1213","2017-06-07",2.34
"1214","2017-06-08",2.4
"1215","2017-06-09",2.5
"1216","2017-06-12",2.48
"1217","2017-06-13",2.67
"1218","2017-06-14",2.61
"1219","2017-06-15",2.53
"1220","2017-06-16",2.52
"1221","2017-06-19",1.81
"1222","2017-06-20",1.83
"1223","2017-06-21",1.81
"1224","2017-06-22",1.82
"1225","2017-06-23",1.8
"1226","2017-06-26",1.82
"1227","2017-06-27",1.81
"1228","2017-06-28",1.89
"1229","2017-06-29",1.95
"1230","2017-06-30",2.09
"1231","2017-07-03",2.19
"1232","2017-07-05",2.02
"1233","2017-07-06",2.07
"1234","2017-07-07",2.16
"1235","2017-07-10",2.09
"1236","2017-07-11",2.06
"1237","2017-07-12",2.01
"1238","2017-07-13",1.93
"1239","2017-07-14",1.91
"1240","2017-07-17",2.02
"1241","2017-07-18",2
"1242","2017-07-19",1.99
"1243","2017-07-20",1.97
"1244","2017-07-21",1.98
"1245","2017-07-24",1.9
"1246","2017-07-25",1.97
"1247","2017-07-26",1.99
"1248","2017-07-27",1.94
"1249","2017-07-28",2
"1250","2017-07-31",2
"1251","2017-08-01",2
"1252","2017-08-02",1.99
"1253","2017-08-03",2.02
"1254","2017-08-04",2.03
"1255","2017-08-07",2
"1256","2017-08-08",2
"1257","2017-08-09",1.93
"1258","2017-08-10",1.8
"1259","2017-08-11",1.85
"1260","2017-08-14",1.85
"1261","2017-08-15",1.8
"1262","2017-08-16",1.82
"1263","2017-08-17",1.8
"1264","2017-08-18",1.81
"1265","2017-08-21",1.82
"1266","2017-08-22",1.8
"1267","2017-08-23",1.8
"1268","2017-08-24",1.8
"1269","2017-08-25",1.83
"1270","2017-08-28",1.79
"1271","2017-08-29",1.77
"1272","2017-08-30",1.77
"1273","2017-08-31",1.76
"1274","2017-09-01",1.74
"1275","2017-09-05",1.74
"1276","2017-09-06",1.79
"1277","2017-09-07",1.72
"1278","2017-09-08",1.67
"1279","2017-09-11",1.8
"1280","2017-09-12",1.84
"1281","2017-09-13",1.84
"1282","2017-09-14",1.83
"1283","2017-09-15",1.87
"1284","2017-09-18",1.86
"1285","2017-09-19",1.81
"1286","2017-09-20",1.85
"1287","2017-09-21",1.86
"1288","2017-09-22",1.94
"1289","2017-09-25",1.93
"1290","2017-09-26",1.94
"1291","2017-09-27",1.82
"1292","2017-09-28",1.86
"1293","2017-09-29",1.82
"1294","2017-10-02",1.78
"1295","2017-10-03",1.92
"1296","2017-10-04",1.81
"1297","2017-10-05",1.83
"1298","2017-10-06",1.89
"1299","2017-10-09",1.91
"1300","2017-10-10",1.95
"1301","2017-10-11",1.92
"1302","2017-10-12",1.92
"1303","2017-10-13",1.93
"1304","2017-10-16",1.84
"1305","2017-10-17",1.8
"1306","2017-10-18",1.8
"1307","2017-10-19",1.8
"1308","2017-10-20",1.82
"1309","2017-10-23",1.78
"1310","2017-10-24",1.81
"1311","2017-10-25",1.85
"1312","2017-10-26",1.85
"1313","2017-10-27",1.94
"1314","2017-10-30",1.86
"1315","2017-10-31",1.85
"1316","2017-11-01",1.85
"1317","2017-11-02",1.81
"1318","2017-11-03",1.83
"1319","2017-11-06",1.89
"1320","2017-11-07",1.86
"1321","2017-11-08",1.81
"1322","2017-11-09",1.8
"1323","2017-11-10",1.8
"1324","2017-11-13",1.82
"1325","2017-11-14",1.85
"1326","2017-11-15",1.86
"1327","2017-11-16",1.83
"1328","2017-11-17",1.84
"1329","2017-11-20",1.86
"1330","2017-11-21",1.85
"1331","2017-11-22",1.82
"1332","2017-11-24",1.82
"1333","2017-11-27",1.82
"1334","2017-11-28",1.82
"1335","2017-11-29",1.8
"1336","2017-11-30",1.8
"1337","2017-12-01",1.81
"1338","2017-12-04",1.82
"1339","2017-12-05",1.81
"1340","2017-12-06",1.81
"1341","2017-12-07",1.8
"1342","2017-12-08",1.8
"1343","2017-12-11",1.8
"1344","2017-12-12",1.8
"1345","2017-12-13",1.78
"1346","2017-12-14",1.7
"1347","2017-12-15",1.61
"1348","2017-12-18",1.67
"1349","2017-12-19",1.68
"1350","2017-12-20",1.59
"1351","2017-12-21",1.61
"1352","2017-12-22",1.64
"1353","2017-12-26",1.63
"1354","2017-12-27",1.63
"1355","2017-12-28",1.63
"1356","2017-12-29",1.65
"1357","2018-01-02",1.62
"1358","2018-01-03",1.61
"1359","2018-01-04",1.62
"1360","2018-01-05",1.74
"1361","2018-01-08",1.67
"1362","2018-01-09",1.62
"1363","2018-01-10",1.61
"1364","2018-01-11",1.94
"1365","2018-01-12",2.31
"1366","2018-01-16",2.42
"1367","2018-01-17",2.37
"1368","2018-01-18",2.51
"1369","2018-01-19",2.51
"1370","2018-01-22",2.56
"1371","2018-01-23",2.57
"1372","2018-01-24",2.57
"1373","2018-01-25",2.59
"1374","2018-01-26",2.6
"1375","2018-01-29",2.55
"1376","2018-01-30",2.57
"1377","2018-01-31",2.55
"1378","2018-02-01",2.63
"1379","2018-02-02",2.59
"1380","2018-02-05",2.55
"1381","2018-02-06",2.56
"1382","2018-02-07",2.69
"1383","2018-02-08",2.68
"1384","2018-02-09",2.63
"1385","2018-02-12",2.66
"1386","2018-02-13",2.76
"1387","2018-02-14",2.86
"1388","2018-02-15",2.68
"1389","2018-02-16",2.68
"1390","2018-02-20",2.74
"1391","2018-02-21",2.79
"1392","2018-02-22",2.77
"1393","2018-02-23",2.79
"1394","2018-02-26",2.8
"1395","2018-02-27",2.72
"1396","2018-02-28",2.67
"1397","2018-03-01",2.67
"1398","2018-03-02",2.67
"1399","2018-03-05",2.65
"1400","2018-03-06",2.73
"1401","2018-03-07",2.86
"1402","2018-03-08",2.88
"1403","2018-03-09",2.85
"1404","2018-03-12",2.95
"1405","2018-03-13",2.96
"1406","2018-03-14",3.02
"1407","2018-03-15",3.06
"1408","2018-03-16",3.24
"1409","2018-03-19",3.24
"1410","2018-03-20",3.23
"1411","2018-03-21",3.17
"1412","2018-03-22",3.12
"1413","2018-03-23",3.09
"1414","2018-03-26",3.09
"1415","2018-03-27",2.96
"1416","2018-03-28",2.89
"1417","2018-03-29",3
"1418","2018-04-02",2.9
"1419","2018-04-03",2.95
"1420","2018-04-04",2.94
"1421","2018-04-05",3.03
"1422","2018-04-06",3.14
"1423","2018-04-09",3.07
"1424","2018-04-10",3.1
"1425","2018-04-11",3.08
"1426","2018-04-12",3.01
"1427","2018-04-13",2.95
"1428","2018-04-16",2.93
"1429","2018-04-17",2.9
"1430","2018-04-18",3.03
"1431","2018-04-19",3.05
"1432","2018-04-20",2.99
"1433","2018-04-23",3.1
"1434","2018-04-24",3.11
"1435","2018-04-25",3.08
"1436","2018-04-26",3.05
"1437","2018-04-27",3.05
"1438","2018-04-30",3.02
"1439","2018-05-01",3.1
"1440","2018-05-02",3.09
"1441","2018-05-03",3.09
"1442","2018-05-04",2.66
"1443","2018-05-07",2.79
"1444","2018-05-08",2.79
"1445","2018-05-09",2.82
"1446","2018-05-10",2.94
"1447","2018-05-11",2.91
"1448","2018-05-14",2.74
"1449","2018-05-15",2.65
"1450","2018-05-16",2.62
"1451","2018-05-17",2.62
"1452","2018-05-18",2.58
"1453","2018-05-21",2.46
"1454","2018-05-22",2.23
"1455","2018-05-23",2.21
"1456","2018-05-24",2.19
"1457","2018-05-25",2.22
"1458","2018-05-29",2.21
"1459","2018-05-30",2.22
"1460","2018-05-31",2.22
"1461","2018-06-01",2.21
"1462","2018-06-04",2.19
"1463","2018-06-05",2.22
"1464","2018-06-06",2.21
"1465","2018-06-07",2.19
"1466","2018-06-08",2.21
"1467","2018-06-11",2.2
"1468","2018-06-12",2.14
"1469","2018-06-13",2.16
"1470","2018-06-14",2.25
"1471","2018-06-15",2.22
"1472","2018-06-18",2.21
"1473","2018-06-19",2.26
"1474","2018-06-20",2.25
"1475","2018-06-21",2.15
"1476","2018-06-22",2.15
"1477","2018-06-25",2.15
"1478","2018-06-26",2.21
"1479","2018-06-27",2.13
"1480","2018-06-28",2.14
"1481","2018-06-29",2.15
"1482","2018-07-02",2.19
"1483","2018-07-03",2.17
"1484","2018-07-05",2.19
"1485","2018-07-06",2.13
"1486","2018-07-09",2.18
"1487","2018-07-10",2.2
"1488","2018-07-11",2.2
"1489","2018-07-12",2.19
"1490","2018-07-13",2.19
"1491","2018-07-16",2.22
"1492","2018-07-17",2.2
"1493","2018-07-18",2.2
"1494","2018-07-19",2.16
"1495","2018-07-20",2.2
"1496","2018-07-23",2.25
"1497","2018-07-24",2.12
"1498","2018-07-25",2.19
"1499","2018-07-26",2.16
"1500","2018-07-27",2.2
"1501","2018-07-30",2.17
"1502","2018-07-31",2.15
"1503","2018-08-01",2.17
"1504","2018-08-02",2.14
"1505","2018-08-03",2.05
"1506","2018-08-06",2.17
"1507","2018-08-07",2.15
"1508","2018-08-08",2.16
"1509","2018-08-09",2.09
"1510","2018-08-10",2.11
"1511","2018-08-13",2.11
"1512","2018-08-14",2.08
"1513","2018-08-15",1.96
"1514","2018-08-16",1.9
"1515","2018-08-17",1.91
"1516","2018-08-20",1.97
"1517","2018-08-21",1.98
"1518","2018-08-22",2.1
"1519","2018-08-23",2.14
"1520","2018-08-24",2.17
"1521","2018-08-27",2.35
"1522","2018-08-28",2.5
"1523","2018-08-29",2.39
"1524","2018-08-30",2.5
"1525","2018-08-31",2.42
"1526","2018-09-04",2.35
"1527","2018-09-05",2.21
"1528","2018-09-06",2.17
"1529","2018-09-07",2.26
"1530","2018-09-10",1.95
"1531","2018-09-11",1.91
"1532","2018-09-12",1.92
"1533","2018-09-13",1.9
"1534","2018-09-14",1.82
"1535","2018-09-17",1.78
"1536","2018-09-18",1.8
"1537","2018-09-19",1.75
"1538","2018-09-20",1.8
"1539","2018-09-21",1.86
"1540","2018-09-24",1.78
"1541","2018-09-25",1.83
"1542","2018-09-26",1.87
"1543","2018-09-27",2.09
"1544","2018-09-28",2.12
"1545","2018-10-01",1.94
"1546","2018-10-02",1.98
"1547","2018-10-03",2.06
"1548","2018-10-04",2.02
"1549","2018-10-05",1.85
"1550","2018-10-08",2
"1551","2018-10-09",2.02
"1552","2018-10-10",1.89
"1553","2018-10-11",1.91
"1554","2018-10-12",1.93
"1555","2018-10-15",1.93
"1556","2018-10-16",2.05
"1557","2018-10-17",1.94
"1558","2018-10-18",1.99
"1559","2018-10-19",2.02
"1560","2018-10-22",1.96
"1561","2018-10-23",1.88
"1562","2018-10-24",1.74
"1563","2018-10-25",1.83
"1564","2018-10-26",1.91
"1565","2018-10-29",1.65
"1566","2018-10-30",1.59
"1567","2018-10-31",2.08
"1568","2018-11-01",1.73
"1569","2018-11-02",1.73
"1570","2018-11-05",1.72
"1571","2018-11-06",1.62
"1572","2018-11-07",1.62
"1573","2018-11-08",1.55
"1574","2018-11-09",1.53
"1575","2018-11-12",1.44
"1576","2018-11-13",1.5
"1577","2018-11-14",1.42
"1578","2018-11-15",1.33
"1579","2018-11-16",1.4
"1580","2018-11-19",1.38
"1581","2018-11-20",1.34
"1582","2018-11-21",1.35
"1583","2018-11-23",1.36
"1584","2018-11-26",1.41
"1585","2018-11-27",1.42
"1586","2018-11-28",1.45
"1587","2018-11-29",1.77
"1588","2018-11-30",1.72
"1589","2018-12-03",1.68
"1590","2018-12-04",1.73
"1591","2018-12-06",1.49
"1592","2018-12-07",1.4
"1593","2018-12-10",1.5
"1594","2018-12-11",1.51
"1595","2018-12-12",1.51
"1596","2018-12-13",1.44
"1597","2018-12-14",1.45
"1598","2018-12-17",1.53
"1599","2018-12-18",1.58
"1600","2018-12-19",1.5
"1601","2018-12-20",1.5
"1602","2018-12-21",1.45
"1603","2018-12-24",1.45
"1604","2018-12-26",1.45
"1605","2018-12-27",1.45
"1606","2018-12-28",1.5
"1607","2018-12-31",2.25
"1608","2019-01-02",1.9
"1609","2019-01-03",1.9
"1610","2019-01-04",1.99
"1611","2019-01-07",1.95
"1612","2019-01-08",1.79
"1613","2019-01-09",1.86
"1614","2019-01-10",1.96
"1615","2019-01-11",1.99
"1616","2019-01-14",1.74
"1617","2019-01-15",1.99
"1618","2019-01-16",1.87
"1619","2019-01-17",1.97
"1620","2019-01-18",1.98
"1621","2019-01-22",1.98
"1622","2019-01-23",2.1
"1623","2019-01-24",2
"1624","2019-01-25",2.05
"1625","2019-01-28",2.05
"1626","2019-01-29",2.05
"1627","2019-01-30",2.09
"1628","2019-01-31",2.15
"1629","2019-02-01",2.2
"1630","2019-02-04",2.09
"1631","2019-02-05",2.14
"1632","2019-02-06",2.1
"1633","2019-02-07",2.19
"1634","2019-02-08",2.13
"1635","2019-02-11",2.12
"1636","2019-02-12",2.19
"1637","2019-02-13",2.2
"1638","2019-02-14",2.19
"1639","2019-02-15",2.42
"1640","2019-02-19",2.52
"1641","2019-02-20",2.46
"1642","2019-02-21",2.5
"1643","2019-02-22",2.44
"1644","2019-02-25",2.35
"1645","2019-02-26",2.18
"1646","2019-02-27",2.39
"1647","2019-02-28",2.3
"1648","2019-03-01",2.21
"1649","2019-03-04",2.24
"1650","2019-03-05",2.17
"1651","2019-03-06",2.26
"1652","2019-03-07",2.1
"1653","2019-03-08",2
"1654","2019-03-11",1.95
"1655","2019-03-12",1.92
"1656","2019-03-13",1.92
"1657","2019-03-14",1.95
"1658","2019-03-15",2
"1659","2019-03-18",2.03
"1660","2019-03-19",1.95
"1661","2019-03-20",2
"1662","2019-03-21",2
"1663","2019-03-22",2.1
"1664","2019-03-25",2.03
"1665","2019-03-26",2.08
"1666","2019-03-27",2.18
"1667","2019-03-28",2.09
"1668","2019-03-29",2.07
"1669","2019-04-01",2.12
"1670","2019-04-02",2.17
"1671","2019-04-03",2.07
"1672","2019-04-04",2.18
"1673","2019-04-05",2.24
"1674","2019-04-08",2.13
"1675","2019-04-09",2.22
"1676","2019-04-10",2.14
"1677","2019-04-11",2.25
"1678","2019-04-12",2.16
"1679","2019-04-15",2.12
"1680","2019-04-16",2.03
"1681","2019-04-17",2.07
"1682","2019-04-18",2.14
"1683","2019-04-22",2.14
"1684","2019-04-23",2.01
"1685","2019-04-24",1.9
"1686","2019-04-25",2.08
"1687","2019-04-26",1.97
"1688","2019-04-29",2.05
"1689","2019-04-30",1.99
"1690","2019-05-01",2.05
"1691","2019-05-02",1.99
"1692","2019-05-03",1.87
"1693","2019-05-06",1.81
"1694","2019-05-07",1.7
"1695","2019-05-08",1.77
"1696","2019-05-09",1.75
"1697","2019-05-10",1.74
"1698","2019-05-13",1.63
"1699","2019-05-14",1.69
"1700","2019-05-15",1.75
"1701","2019-05-16",1.63
"1702","2019-05-17",1.64
"1703","2019-05-20",1.4
"1704","2019-05-21",1.38
"1705","2019-05-22",1.45
"1706","2019-05-23",1.45
"1707","2019-05-24",1.52
"1708","2019-05-28",1.62
"1709","2019-05-29",1.69
"1710","2019-05-30",1.68
"1711","2019-05-31",1.61
"1712","2019-06-03",1.45
"1713","2019-06-04",1.41
"1714","2019-06-05",1.54
"1715","2019-06-06",1.42
"1716","2019-06-07",1.46
"1717","2019-06-10",1.41
"1718","2019-06-11",1.39
"1719","2019-06-12",1.17
"1720","2019-06-13",1.37
"1721","2019-06-14",1.11
"1722","2019-06-17",1.19
"1723","2019-06-18",1.15
"1724","2019-06-19",1.19
"1725","2019-06-20",1.18
"1726","2019-06-21",1.13
"1727","2019-06-24",1.16
"1728","2019-06-25",1.12
"1729","2019-06-26",1.13
"1730","2019-06-27",1.07
"1731","2019-06-28",1.05
"1732","2019-07-01",1.02
"1733","2019-07-02",1.1
"1734","2019-07-03",1.2
"1735","2019-07-05",1.19
"1736","2019-07-08",1.2
"1737","2019-07-09",1.25
"1738","2019-07-10",1.25
"1739","2019-07-11",1.3
"1740","2019-07-12",1.27
"1741","2019-07-15",1.22
"1742","2019-07-16",1.31
"1743","2019-07-17",1.32
"1744","2019-07-18",1.31
"1745","2019-07-19",1.32
"1746","2019-07-22",1.3
"1747","2019-07-23",1.35
"1748","2019-07-24",1.24
"1749","2019-07-25",1.27
"1750","2019-07-26",1.28
"1751","2019-07-29",1.15
"1752","2019-07-30",1.27
"1753","2019-07-31",1.22
"1754","2019-08-01",1.29
"1755","2019-08-02",1.18
"1756","2019-08-05",1.15
"1757","2019-08-06",1.11
"1758","2019-08-07",1.17
"1759","2019-08-08",1.11
"1760","2019-08-09",1.18
"1761","2019-08-12",1.25
"1762","2019-08-13",1.14
"1763","2019-08-14",1.18
"1764","2019-08-15",1.18
"1765","2019-08-16",1.2
"1766","2019-08-19",1.18
"1767","2019-08-20",1.11
"1768","2019-08-21",1.13
"1769","2019-08-22",1.13
"1770","2019-08-23",1.13
"1771","2019-08-26",1.1
"1772","2019-08-27",1.17
"1773","2019-08-28",1.15
"1774","2019-08-29",1.1
"1775","2019-08-30",1.06
"1776","2019-09-03",1.06
"1777","2019-09-04",1.11
"1778","2019-09-05",1.07
"1779","2019-09-06",1.07
"1780","2019-09-09",1.11
"1781","2019-09-10",1.16
"1782","2019-09-11",1.2
"1783","2019-09-12",1.15
"1784","2019-09-13",1.17
"1785","2019-09-16",1.16
"1786","2019-09-17",1.21
"1787","2019-09-18",1.13
"1788","2019-09-19",1.17
"1789","2019-09-20",1.1
"1790","2019-09-23",1.1
"1791","2019-09-24",1.03
"1792","2019-09-25",1.1
"1793","2019-09-26",1.1
"1794","2019-09-27",1.09
"1795","2019-09-30",1.1
"1796","2019-10-01",1.1
"1797","2019-10-02",1.05
"1798","2019-10-03",1.08
"1799","2019-10-04",1.1
"1800","2019-10-07",1.05
"1801","2019-10-08",1.06
"1802","2019-10-09",1
"1803","2019-10-10",0.99
"1804","2019-10-11",1.03
"1805","2019-10-14",1.05
"1806","2019-10-15",1
"1807","2019-10-16",1.09
"1808","2019-10-17",1.07
"1809","2019-10-18",1.03
"1810","2019-10-21",1.03
"1811","2019-10-22",1.05
"1812","2019-10-23",1.02
"1813","2019-10-24",1.05
"1814","2019-10-25",1.05
"1815","2019-10-28",1.03
"1816","2019-10-29",1.03
"1817","2019-10-30",1.05
"1818","2019-10-31",1.03
"1819","2019-11-01",1.03
"1820","2019-11-04",1.01
"1821","2019-11-05",1.03
"1822","2019-11-06",1.03
"1823","2019-11-07",1.03
"1824","2019-11-08",1.1
"1825","2019-11-11",1.03
"1826","2019-11-12",1.04
"1827","2019-11-13",0.94
"1828","2019-11-14",1
"1829","2019-11-15",0.95
"1830","2019-11-18",1
"1831","2019-11-19",0.95
"1832","2019-11-20",0.93
"1833","2019-11-21",0.95
"1834","2019-11-22",0.95
"1835","2019-11-25",0.93
"1836","2019-11-26",0.95
"1837","2019-11-27",0.95
"1838","2019-11-29",0.95
"1839","2019-12-02",0.95
"1840","2019-12-03",0.85
"1841","2019-12-04",0.8
"1842","2019-12-05",0.8
"1843","2019-12-06",0.8
"1844","2019-12-09",0.85
"1845","2019-12-10",0.85
"1846","2019-12-11",0.85
"1847","2019-12-12",0.8
"1848","2019-12-13",0.8
"1849","2019-12-16",0.85
"1850","2019-12-17",0.85
"1851","2019-12-18",0.84
"1852","2019-12-19",0.82
"1853","2019-12-20",0.83
"1854","2019-12-23",0.85
"1855","2019-12-24",0.91
"1856","2019-12-26",0.91
"1857","2019-12-27",0.9
"1858","2019-12-30",0.91
"1859","2019-12-31",1.02
"1860","2020-01-02",1.12
"1861","2020-01-03",1.11
"1862","2020-01-06",1.11
"1863","2020-01-07",1.12
"1864","2020-01-08",1.11
"1865","2020-01-09",1.16
"1866","2020-01-10",1.01
"1867","2020-01-13",1.01
"1868","2020-01-14",1.12
"1869","2020-01-15",1.06
"1870","2020-01-16",1.1
"1871","2020-01-17",1.1
"1872","2020-01-21",1.18
"1873","2020-01-22",1.13
"1874","2020-01-23",1.13
"1875","2020-01-24",1.15
"1876","2020-01-27",1.09
"1877","2020-01-28",1.14
"1878","2020-01-29",0.93
"1879","2020-01-30",0.94
"1880","2020-01-31",1
"1881","2020-02-03",0.95
"1882","2020-02-04",1
"1883","2020-02-05",1.09
"1884","2020-02-06",1.09
"1885","2020-02-07",1.14
"1886","2020-02-10",1.18
"1887","2020-02-11",1.18
"1888","2020-02-12",1.16
"1889","2020-02-13",1.16
"1890","2020-02-14",1.19
"1891","2020-02-18",1.13
"1892","2020-02-19",1.17
"1893","2020-02-20",1.17
"1894","2020-02-21",1.18
"1895","2020-02-24",1.16
"1896","2020-02-25",1.15
"1897","2020-02-26",1.02
"1898","2020-02-27",1.02
"1899","2020-02-28",1.01
"1900","2020-03-02",0.95
"1901","2020-03-03",1.02
"1902","2020-03-04",0.95
"1903","2020-03-05",1.02
"1904","2020-03-06",0.97
"1905","2020-03-09",1
"1906","2020-03-10",0.99
"1907","2020-03-11",0.95
"1908","2020-03-12",0.98
"1909","2020-03-13",0.84
"1910","2020-03-16",0.85
"1911","2020-03-17",0.9
"1912","2020-03-18",0.9
"1913","2020-03-19",0.9
"1914","2020-03-20",0.8
"1915","2020-03-23",0.9
"1916","2020-03-24",0.89
"1917","2020-03-25",0.82
"1918","2020-03-26",0.85
"1919","2020-03-27",0.8
"1920","2020-03-30",0.8
"1921","2020-03-31",0.9
"1922","2020-04-01",0.75
"1923","2020-04-02",0.72
"1924","2020-04-03",0.66
"1925","2020-04-06",0.65
"1926","2020-04-07",0.69
"1927","2020-04-08",0.72
"1928","2020-04-09",0.71
"1929","2020-04-13",0.73
"1930","2020-04-14",0.71
"1931","2020-04-15",0.66
"1932","2020-04-16",0.69
"1933","2020-04-17",0.74
"1934","2020-04-20",0.73
"1935","2020-04-21",0.77
"1936","2020-04-22",0.77
