"","date","PPBI"
"1005","2010-12-28",6.08
"1006","2010-12-29",6.24
"1007","2010-12-30",6.25
"1008","2010-12-31",6.48
"1009","2011-01-03",6.26
"1010","2011-01-04",6.41
"1011","2011-01-05",6.3
"1012","2011-01-06",6.2
"1013","2011-01-07",6.23
"1014","2011-01-10",6.29
"1015","2011-01-11",6.33
"1016","2011-01-12",6.3
"1017","2011-01-13",6.31
"1018","2011-01-14",6.4
"1019","2011-01-18",6.4
"1020","2011-01-19",6.36
"1021","2011-01-20",6.65
"1022","2011-01-21",6.57
"1023","2011-01-24",6.55
"1024","2011-01-25",6.5
"1025","2011-01-26",6.6
"1026","2011-01-27",6.55
"1027","2011-01-28",6.58
"1028","2011-01-31",6.67
"1029","2011-02-01",6.81
"1030","2011-02-02",6.75
"1031","2011-02-03",6.71
"1032","2011-02-04",6.7
"1033","2011-02-07",6.8
"1034","2011-02-08",6.75
"1035","2011-02-09",6.65
"1036","2011-02-10",6.8
"1037","2011-02-11",6.9
"1038","2011-02-14",7.15
"1039","2011-02-15",7.14
"1040","2011-02-16",7.08
"1041","2011-02-17",6.96
"1042","2011-02-18",6.96
"1043","2011-02-22",6.9
"1044","2011-02-23",6.9
"1045","2011-02-24",6.9
"1046","2011-02-25",6.9
"1047","2011-02-28",6.86
"1048","2011-03-01",6.89
"1049","2011-03-02",6.85
"1050","2011-03-03",6.85
"1051","2011-03-04",6.87
"1052","2011-03-07",6.88
"1053","2011-03-08",6.91
"1054","2011-03-09",6.9
"1055","2011-03-10",6.9
"1056","2011-03-11",6.86
"1057","2011-03-14",6.89
"1058","2011-03-15",6.82
"1059","2011-03-16",6.84
"1060","2011-03-17",6.83
"1061","2011-03-18",6.82
"1062","2011-03-21",6.8
"1063","2011-03-22",6.92
"1064","2011-03-23",6.8
"1065","2011-03-24",6.92
"1066","2011-03-25",6.91
"1067","2011-03-28",6.75
"1068","2011-03-29",6.88
"1069","2011-03-30",6.81
"1070","2011-03-31",6.82
"1071","2011-04-01",6.74
"1072","2011-04-04",6.74
"1073","2011-04-05",6.72
"1074","2011-04-06",6.73
"1075","2011-04-07",6.59
"1076","2011-04-08",6.55
"1077","2011-04-11",6.68
"1078","2011-04-12",6.78
"1079","2011-04-13",6.76
"1080","2011-04-14",6.75
"1081","2011-04-15",6.7
"1082","2011-04-18",6.66
"1083","2011-04-19",6.72
"1084","2011-04-20",6.79
"1085","2011-04-21",6.87
"1086","2011-04-25",6.85
"1087","2011-04-26",6.8
"1088","2011-04-27",6.83
"1089","2011-04-28",6.96
"1090","2011-04-29",7
"1091","2011-05-02",7.03
"1092","2011-05-03",7
"1093","2011-05-04",7
"1094","2011-05-05",7
"1095","2011-05-06",6.92
"1096","2011-05-09",7
"1097","2011-05-10",7
"1098","2011-05-11",6.98
"1099","2011-05-12",7
"1100","2011-05-13",6.95
"1101","2011-05-16",6.9
"1102","2011-05-17",6.87
"1103","2011-05-18",7.05
"1104","2011-05-19",7
"1105","2011-05-20",7
"1106","2011-05-23",7
"1107","2011-05-24",6.94
"1108","2011-05-25",6.92
"1109","2011-05-26",6.9
"1110","2011-05-27",6.8
"1111","2011-05-31",6.84
"1112","2011-06-01",6.84
"1113","2011-06-02",6.81
"1114","2011-06-03",6.76
"1115","2011-06-06",6.75
"1116","2011-06-07",6.71
"1117","2011-06-08",6.7
"1118","2011-06-09",6.69
"1119","2011-06-10",6.65
"1120","2011-06-13",6.6
"1121","2011-06-14",6.5
"1122","2011-06-15",6.38
"1123","2011-06-16",6.2
"1124","2011-06-17",6.4
"1125","2011-06-20",6.5
"1126","2011-06-21",6.55
"1127","2011-06-22",6.53
"1128","2011-06-23",6.53
"1129","2011-06-24",6.4
"1130","2011-06-27",6.46
"1131","2011-06-28",6.46
"1132","2011-06-29",6.49
"1133","2011-06-30",6.4
"1134","2011-07-01",6.45
"1135","2011-07-05",6.42
"1136","2011-07-06",6.44
"1137","2011-07-07",6.5
"1138","2011-07-08",6.52
"1139","2011-07-11",6.5
"1140","2011-07-12",6.5
"1141","2011-07-13",6.49
"1142","2011-07-14",6.5
"1143","2011-07-15",6.42
"1144","2011-07-18",6.4
"1145","2011-07-19",6.45
"1146","2011-07-20",6.42
"1147","2011-07-21",6.42
"1148","2011-07-22",6.44
"1149","2011-07-25",6.4
"1150","2011-07-26",6.41
"1151","2011-07-27",6.5
"1152","2011-07-28",6.44
"1153","2011-07-29",6.59
"1154","2011-08-01",6.76
"1155","2011-08-02",6.72
"1156","2011-08-03",6.66
"1157","2011-08-04",6.63
"1158","2011-08-05",6.55
"1159","2011-08-08",6.41
"1160","2011-08-09",6.43
"1161","2011-08-10",6.57
"1162","2011-08-11",6.46
"1163","2011-08-12",6.36
"1164","2011-08-15",6.46
"1165","2011-08-16",6.45
"1166","2011-08-17",6.45
"1167","2011-08-18",6.44
"1168","2011-08-19",6.44
"1169","2011-08-22",6.25
"1170","2011-08-23",6.18
"1171","2011-08-24",6.18
"1172","2011-08-25",6.15
"1173","2011-08-26",6.09
"1174","2011-08-29",6.45
"1175","2011-08-30",6.45
"1176","2011-08-31",6.4
"1177","2011-09-01",6.32
"1178","2011-09-02",6.3
"1179","2011-09-06",6.3
"1180","2011-09-07",6.35
"1181","2011-09-08",6.27
"1182","2011-09-09",6.11
"1183","2011-09-12",6.15
"1184","2011-09-13",6.1
"1185","2011-09-14",6.08
"1186","2011-09-15",6.07
"1187","2011-09-16",6.15
"1188","2011-09-19",6.1
"1189","2011-09-20",6.06
"1190","2011-09-21",6.01
"1191","2011-09-22",5.85
"1192","2011-09-23",5.86
"1193","2011-09-26",6.03
"1194","2011-09-27",6.01
"1195","2011-09-28",5.91
"1196","2011-09-29",5.94
"1197","2011-09-30",5.9
"1198","2011-10-03",5.8
"1199","2011-10-04",5.73
"1200","2011-10-05",5.73
"1201","2011-10-06",5.78
"1202","2011-10-07",5.8
"1203","2011-10-10",5.86
"1204","2011-10-11",5.88
"1205","2011-10-12",5.9
"1206","2011-10-13",5.75
"1207","2011-10-14",5.78
"1208","2011-10-17",5.66
"1209","2011-10-18",5.83
"1210","2011-10-19",5.8
"1211","2011-10-20",6.29
"1212","2011-10-21",6.44
"1213","2011-10-24",6.49
"1214","2011-10-25",6.4
"1215","2011-10-26",6.4
"1216","2011-10-27",6.45
"1217","2011-10-28",6.27
"1218","2011-10-31",6.35
"1219","2011-11-01",6.37
"1220","2011-11-02",6.46
"1221","2011-11-03",6.46
"1222","2011-11-04",6.49
"1223","2011-11-07",6.64
"1224","2011-11-08",6.93
"1225","2011-11-09",6.75
"1226","2011-11-10",7.1
"1227","2011-11-11",7.1
"1228","2011-11-14",6.93
"1229","2011-11-15",6.95
"1230","2011-11-16",6.48
"1231","2011-11-17",6.61
"1232","2011-11-18",6.64
"1233","2011-11-21",6.61
"1234","2011-11-22",6.5
"1235","2011-11-23",6.45
"1236","2011-11-25",6.45
"1237","2011-11-28",6.45
"1238","2011-11-29",6.45
"1239","2011-11-30",6.59
"1240","2011-12-01",6.54
"1241","2011-12-02",6.48
"1242","2011-12-05",6.26
"1243","2011-12-06",6.45
"1244","2011-12-07",6.45
"1245","2011-12-08",6.31
"1246","2011-12-09",6.4
"1247","2011-12-12",6.25
"1248","2011-12-13",6.2
"1249","2011-12-14",6.26
"1250","2011-12-15",6.15
"1251","2011-12-16",6.19
"1252","2011-12-19",6.18
"1253","2011-12-20",6.18
"1254","2011-12-21",6.25
"1255","2011-12-22",6.22
"1256","2011-12-23",6.22
"1257","2011-12-27",6.24
"1258","2011-12-28",6.24
"1259","2011-12-29",6.3
"1260","2011-12-30",6.34
"1261","2012-01-03",6.35
"1262","2012-01-04",6.35
"1263","2012-01-05",6.45
"1264","2012-01-06",6.4
"1265","2012-01-09",6.38
"1266","2012-01-10",6.35
"1267","2012-01-11",6.57
"1268","2012-01-12",6.55
"1269","2012-01-13",6.55
"1270","2012-01-17",6.7
"1271","2012-01-18",6.75
"1272","2012-01-19",6.6
"1273","2012-01-20",6.75
"1274","2012-01-23",6.75
"1275","2012-01-24",7.25
"1276","2012-01-25",7.58
"1277","2012-01-26",7.45
"1278","2012-01-27",7.69
"1279","2012-01-30",7.55
"1280","2012-01-31",7.56
"1281","2012-02-01",7.48
"1282","2012-02-02",7.7
"1283","2012-02-03",7.6
"1284","2012-02-06",7.6
"1285","2012-02-07",7.59
"1286","2012-02-08",7.55
"1287","2012-02-09",7.58
"1288","2012-02-10",7.24
"1289","2012-02-13",7.34
"1290","2012-02-14",7.57
"1291","2012-02-15",7.6
"1292","2012-02-16",7.61
"1293","2012-02-17",7.51
"1294","2012-02-21",7.4
"1295","2012-02-22",7.42
"1296","2012-02-23",7.49
"1297","2012-02-24",7.53
"1298","2012-02-27",7.41
"1299","2012-02-28",7.49
"1300","2012-02-29",7.51
"1301","2012-03-01",7.59
"1302","2012-03-02",7.5
"1303","2012-03-05",7.52
"1304","2012-03-06",7.57
"1305","2012-03-07",7.59
"1306","2012-03-08",7.75
"1307","2012-03-09",7.75
"1308","2012-03-12",7.81
"1309","2012-03-13",8.01
"1310","2012-03-14",8.18
"1311","2012-03-15",8.2
"1312","2012-03-16",8.19
"1313","2012-03-19",8.15
"1314","2012-03-20",8.1
"1315","2012-03-21",8.15
"1316","2012-03-22",8.1
"1317","2012-03-23",8.1
"1318","2012-03-26",8.08
"1319","2012-03-27",8.1
"1320","2012-03-28",8.25
"1321","2012-03-29",8.07
"1322","2012-03-30",8
"1323","2012-04-02",7.83
"1324","2012-04-03",8.1
"1325","2012-04-04",8.06
"1326","2012-04-05",8
"1327","2012-04-09",8
"1328","2012-04-10",8.03
"1329","2012-04-11",8.05
"1330","2012-04-12",8.11
"1331","2012-04-13",8.1
"1332","2012-04-16",8.08
"1333","2012-04-17",8.05
"1334","2012-04-18",8
"1335","2012-04-19",8
"1336","2012-04-20",7.83
"1337","2012-04-23",7.75
"1338","2012-04-24",7.89
"1339","2012-04-25",7.9
"1340","2012-04-26",7.78
"1341","2012-04-27",7.68
"1342","2012-04-30",7.78
"1343","2012-05-01",7.61
"1344","2012-05-02",7.73
"1345","2012-05-03",7.75
"1346","2012-05-04",7.8
"1347","2012-05-07",7.94
"1348","2012-05-08",7.9
"1349","2012-05-09",8.2
"1350","2012-05-10",8.23
"1351","2012-05-11",8.19
"1352","2012-05-14",8.12
"1353","2012-05-15",8.14
"1354","2012-05-16",8.06
"1355","2012-05-17",8
"1356","2012-05-18",8.09
"1357","2012-05-21",8.01
"1358","2012-05-22",8
"1359","2012-05-23",8
"1360","2012-05-24",7.99
"1361","2012-05-25",7.99
"1362","2012-05-29",7.91
"1363","2012-05-30",7.85
"1364","2012-05-31",7.9
"1365","2012-06-01",7.8
"1366","2012-06-04",7.85
"1367","2012-06-05",7.87
"1368","2012-06-06",7.8
"1369","2012-06-07",7.82
"1370","2012-06-08",7.84
"1371","2012-06-11",7.86
"1372","2012-06-12",7.85
"1373","2012-06-13",7.66
"1374","2012-06-14",7.71
"1375","2012-06-15",7.75
"1376","2012-06-18",7.7
"1377","2012-06-19",7.8
"1378","2012-06-20",8
"1379","2012-06-21",7.97
"1380","2012-06-22",8.35
"1381","2012-06-25",8.48
"1382","2012-06-26",8.25
"1383","2012-06-27",8.3
"1384","2012-06-28",8.29
"1385","2012-06-29",8.4
"1386","2012-07-02",8.14
"1387","2012-07-03",8.47
"1388","2012-07-05",8.35
"1389","2012-07-06",8.33
"1390","2012-07-09",8.29
"1391","2012-07-10",8.22
"1392","2012-07-11",8.3
"1393","2012-07-12",8.3
"1394","2012-07-13",8.3
"1395","2012-07-16",8.19
"1396","2012-07-17",8.39
"1397","2012-07-18",8.55
"1398","2012-07-19",8.88
"1399","2012-07-20",8.72
"1400","2012-07-23",8.8
"1401","2012-07-24",8.8
"1402","2012-07-25",8.64
"1403","2012-07-26",8.8
"1404","2012-07-27",8.79
"1405","2012-07-30",8.82
"1406","2012-07-31",8.9
"1407","2012-08-01",8.99
"1408","2012-08-02",8.79
"1409","2012-08-03",8.79
"1410","2012-08-06",8.86
"1411","2012-08-07",8.95
"1412","2012-08-08",8.93
"1413","2012-08-09",8.71
"1414","2012-08-10",8.87
"1415","2012-08-13",8.87
"1416","2012-08-14",8.78
"1417","2012-08-15",8.96
"1418","2012-08-16",8.95
"1419","2012-08-17",9.1
"1420","2012-08-20",9.08
"1421","2012-08-21",9.02
"1422","2012-08-22",9.09
"1423","2012-08-23",9.1
"1424","2012-08-24",9.16
"1425","2012-08-27",9
"1426","2012-08-28",9.1
"1427","2012-08-29",9.2
"1428","2012-08-30",9.25
"1429","2012-08-31",9.01
"1430","2012-09-04",9.24
"1431","2012-09-05",9.22
"1432","2012-09-06",9.27
"1433","2012-09-07",9.35
"1434","2012-09-10",9.3
"1435","2012-09-11",9.33
"1436","2012-09-12",9.25
"1437","2012-09-13",9.23
"1438","2012-09-14",9.23
"1439","2012-09-17",9.3
"1440","2012-09-18",9.15
"1441","2012-09-19",9
"1442","2012-09-20",9.19
"1443","2012-09-21",9.25
"1444","2012-09-24",9.24
"1445","2012-09-25",9.23
"1446","2012-09-26",9.6
"1447","2012-09-27",9.57
"1448","2012-09-28",9.54
"1449","2012-10-01",9.65
"1450","2012-10-02",9.6
"1451","2012-10-03",9.59
"1452","2012-10-04",9.65
"1453","2012-10-05",9.59
"1454","2012-10-08",9.65
"1455","2012-10-09",9.65
"1456","2012-10-10",9.65
"1457","2012-10-11",9.87
"1458","2012-10-12",10.19
"1459","2012-10-15",10.53
"1460","2012-10-16",11.13
"1461","2012-10-17",11.11
"1462","2012-10-18",11.34
"1463","2012-10-19",11.42
"1464","2012-10-22",11.37
"1465","2012-10-23",11.28
"1466","2012-10-24",11.35
"1467","2012-10-25",11.33
"1468","2012-10-26",11.19
"1469","2012-10-31",11.22
"1470","2012-11-01",11.4
"1471","2012-11-02",11.18
"1472","2012-11-05",11.14
"1473","2012-11-06",10.97
"1474","2012-11-07",10.67
"1475","2012-11-08",10.62
"1476","2012-11-09",10.61
"1477","2012-11-12",10.56
"1478","2012-11-13",10.64
"1479","2012-11-14",10.5
"1480","2012-11-15",10.3
"1481","2012-11-16",10.21
"1482","2012-11-19",10.29
"1483","2012-11-20",10.25
"1484","2012-11-21",10.4
"1485","2012-11-23",10.56
"1486","2012-11-26",10.52
"1487","2012-11-27",10.63
"1488","2012-11-28",10.41
"1489","2012-11-29",10.47
"1490","2012-11-30",10.37
"1491","2012-12-03",10.37
"1492","2012-12-04",10.23
"1493","2012-12-05",10.21
"1494","2012-12-06",9.93
"1495","2012-12-07",10.02
"1496","2012-12-10",10
"1497","2012-12-11",10.05
"1498","2012-12-12",10.02
"1499","2012-12-13",10.16
"1500","2012-12-14",10.14
"1501","2012-12-17",10.09
"1502","2012-12-18",10.07
"1503","2012-12-19",10.12
"1504","2012-12-20",10.01
"1505","2012-12-21",10.02
"1506","2012-12-24",10.05
"1507","2012-12-26",10.06
"1508","2012-12-27",10.05
"1509","2012-12-28",10.06
"1510","2012-12-31",10.24
"1511","2013-01-02",10.44
"1512","2013-01-03",10.57
"1513","2013-01-04",10.49
"1514","2013-01-07",10.55
"1515","2013-01-08",10.63
"1516","2013-01-09",10.62
"1517","2013-01-10",10.6
"1518","2013-01-11",10.59
"1519","2013-01-14",10.55
"1520","2013-01-15",10.57
"1521","2013-01-16",10.51
"1522","2013-01-17",10.56
"1523","2013-01-18",10.56
"1524","2013-01-22",10.55
"1525","2013-01-23",11.27
"1526","2013-01-24",11.2
"1527","2013-01-25",11.32
"1528","2013-01-28",11.42
"1529","2013-01-29",11.48
"1530","2013-01-30",11.49
"1531","2013-01-31",11.53
"1532","2013-02-01",11.75
"1533","2013-02-04",11.74
"1534","2013-02-05",11.25
"1535","2013-02-06",11.09
"1536","2013-02-07",10.99
"1537","2013-02-08",11.4
"1538","2013-02-11",11.19
"1539","2013-02-12",11.35
"1540","2013-02-13",11.33
"1541","2013-02-14",11.74
"1542","2013-02-15",11.74
"1543","2013-02-19",12.09
"1544","2013-02-20",11.98
"1545","2013-02-21",12
"1546","2013-02-22",12.06
"1547","2013-02-25",11.97
"1548","2013-02-26",11.95
"1549","2013-02-27",11.92
"1550","2013-02-28",11.97
"1551","2013-03-01",11.89
"1552","2013-03-04",12.22
"1553","2013-03-05",12.4
"1554","2013-03-06",12.36
"1555","2013-03-07",12.68
"1556","2013-03-08",12.93
"1557","2013-03-11",13.26
"1558","2013-03-12",12.94
"1559","2013-03-13",12.84
"1560","2013-03-14",12.54
"1561","2013-03-15",12.46
"1562","2013-03-18",12.59
"1563","2013-03-19",12.69
"1564","2013-03-20",12.96
"1565","2013-03-21",12.83
"1566","2013-03-22",12.97
"1567","2013-03-25",12.71
"1568","2013-03-26",12.74
"1569","2013-03-27",12.76
"1570","2013-03-28",13.15
"1571","2013-04-01",13
"1572","2013-04-02",12.95
"1573","2013-04-03",12.85
"1574","2013-04-04",12.79
"1575","2013-04-05",12.74
"1576","2013-04-08",12.64
"1577","2013-04-09",12.66
"1578","2013-04-10",12.68
"1579","2013-04-11",12.58
"1580","2013-04-12",12.21
"1581","2013-04-15",12.04
"1582","2013-04-16",12.04
"1583","2013-04-17",11.92
"1584","2013-04-18",12.04
"1585","2013-04-19",12.15
"1586","2013-04-22",12.54
"1587","2013-04-23",12.75
"1588","2013-04-24",12.34
"1589","2013-04-25",12.2
"1590","2013-04-26",12.15
"1591","2013-04-29",12.16
"1592","2013-04-30",12.15
"1593","2013-05-01",12
"1594","2013-05-02",12.13
"1595","2013-05-03",12.25
"1596","2013-05-06",12.16
"1597","2013-05-07",12.29
"1598","2013-05-08",12.34
"1599","2013-05-09",12.52
"1600","2013-05-10",12.4
"1601","2013-05-13",12.35
"1602","2013-05-14",12.04
"1603","2013-05-15",12.1
"1604","2013-05-16",12.01
"1605","2013-05-17",12.06
"1606","2013-05-20",11.95
"1607","2013-05-21",11.9
"1608","2013-05-22",12
"1609","2013-05-23",12
"1610","2013-05-24",12.02
"1611","2013-05-28",12.02
"1612","2013-05-29",11.76
"1613","2013-05-30",11.83
"1614","2013-05-31",11.81
"1615","2013-06-03",11.6
"1616","2013-06-04",11.81
"1617","2013-06-05",11.61
"1618","2013-06-06",11.61
"1619","2013-06-07",11.6
"1620","2013-06-10",11.56
"1621","2013-06-11",11.61
"1622","2013-06-12",11.5
"1623","2013-06-13",11.63
"1624","2013-06-14",11.55
"1625","2013-06-17",11.71
"1626","2013-06-18",11.71
"1627","2013-06-19",11.66
"1628","2013-06-20",11.63
"1629","2013-06-21",11.73
"1630","2013-06-24",12
"1631","2013-06-25",12.24
"1632","2013-06-26",12.25
"1633","2013-06-27",12.08
"1634","2013-06-28",12.22
"1635","2013-07-01",12.18
"1636","2013-07-02",12.15
"1637","2013-07-03",12.1
"1638","2013-07-05",12.25
"1639","2013-07-08",12.27
"1640","2013-07-09",12.45
"1641","2013-07-10",12.59
"1642","2013-07-11",12.71
"1643","2013-07-12",12.71
"1644","2013-07-15",12.76
"1645","2013-07-16",12.86
"1646","2013-07-17",12.81
"1647","2013-07-18",12.89
"1648","2013-07-19",13.19
"1649","2013-07-22",13.7
"1650","2013-07-23",13.68
"1651","2013-07-24",13.09
"1652","2013-07-25",13.25
"1653","2013-07-26",13.15
"1654","2013-07-29",13
"1655","2013-07-30",12.96
"1656","2013-07-31",13.03
"1657","2013-08-01",12.92
"1658","2013-08-02",13.01
"1659","2013-08-05",13.06
"1660","2013-08-06",12.84
"1661","2013-08-07",12.74
"1662","2013-08-08",12.73
"1663","2013-08-09",12.56
"1664","2013-08-12",12.84
"1665","2013-08-13",12.75
"1666","2013-08-14",12.7
"1667","2013-08-15",12.7
"1668","2013-08-16",13.02
"1669","2013-08-19",13.25
"1670","2013-08-20",13.4
"1671","2013-08-21",13.52
"1672","2013-08-22",13.73
"1673","2013-08-23",13.82
"1674","2013-08-26",13.55
"1675","2013-08-27",13.12
"1676","2013-08-28",13.09
"1677","2013-08-29",13.24
"1678","2013-08-30",13.27
"1679","2013-09-03",13.24
"1680","2013-09-04",13.31
"1681","2013-09-05",13.31
"1682","2013-09-06",13.05
"1683","2013-09-09",13.15
"1684","2013-09-10",13.12
"1685","2013-09-11",13.02
"1686","2013-09-12",13.07
"1687","2013-09-13",13.12
"1688","2013-09-16",13.13
"1689","2013-09-17",13.19
"1690","2013-09-18",13.32
"1691","2013-09-19",13.32
"1692","2013-09-20",13.3
"1693","2013-09-23",13.22
"1694","2013-09-24",13.01
"1695","2013-09-25",12.9
"1696","2013-09-26",12.98
"1697","2013-09-27",12.98
"1698","2013-09-30",13.42
"1699","2013-10-01",13.6
"1700","2013-10-02",13.42
"1701","2013-10-03",13.1
"1702","2013-10-04",13.42
"1703","2013-10-07",13.33
"1704","2013-10-08",13.24
"1705","2013-10-09",13.43
"1706","2013-10-10",13.54
"1707","2013-10-11",13.75
"1708","2013-10-14",13.73
"1709","2013-10-15",13.72
"1710","2013-10-16",13.87
"1711","2013-10-17",13.86
"1712","2013-10-18",13.9
"1713","2013-10-21",13.93
"1714","2013-10-22",14.13
"1715","2013-10-23",13.88
"1716","2013-10-24",13.98
"1717","2013-10-25",13.95
"1718","2013-10-28",13.98
"1719","2013-10-29",13.95
"1720","2013-10-30",13.88
"1721","2013-10-31",13.91
"1722","2013-11-01",13.82
"1723","2013-11-04",13.9
"1724","2013-11-05",13.94
"1725","2013-11-06",13.75
"1726","2013-11-07",13.72
"1727","2013-11-08",14.15
"1728","2013-11-11",13.94
"1729","2013-11-12",14.13
"1730","2013-11-13",14.09
"1731","2013-11-14",13.96
"1732","2013-11-15",13.97
"1733","2013-11-18",14.13
"1734","2013-11-19",14.15
"1735","2013-11-20",14.06
"1736","2013-11-21",14.26
"1737","2013-11-22",14.3
"1738","2013-11-25",14.26
"1739","2013-11-26",14.58
"1740","2013-11-27",14.56
"1741","2013-11-29",14.54
"1742","2013-12-02",14.55
"1743","2013-12-03",14.47
"1744","2013-12-04",14.5
"1745","2013-12-05",14.49
"1746","2013-12-06",14.63
"1747","2013-12-09",14.65
"1748","2013-12-10",14.57
"1749","2013-12-11",14.57
"1750","2013-12-12",14.68
"1751","2013-12-13",14.68
"1752","2013-12-16",14.72
"1753","2013-12-17",14.63
"1754","2013-12-18",14.84
"1755","2013-12-19",15.99
"1756","2013-12-20",15.96
"1757","2013-12-23",16.02
"1758","2013-12-24",16.129999
"1759","2013-12-26",16.18
"1760","2013-12-27",15.77
"1761","2013-12-30",15.64
"1762","2013-12-31",15.74
"1763","2014-01-02",15.68
"1764","2014-01-03",15.71
"1765","2014-01-06",15.66
"1766","2014-01-07",15.63
"1767","2014-01-08",15.41
"1768","2014-01-09",15.46
"1769","2014-01-10",15.66
"1770","2014-01-13",15.58
"1771","2014-01-14",15.72
"1772","2014-01-15",15.85
"1773","2014-01-16",16.059999
"1774","2014-01-17",16.09
"1775","2014-01-21",15.95
"1776","2014-01-22",16.25
"1777","2014-01-23",16.360001
"1778","2014-01-24",16.030001
"1779","2014-01-27",16.040001
"1780","2014-01-28",15.93
"1781","2014-01-29",15.66
"1782","2014-01-30",15.78
"1783","2014-01-31",15.87
"1784","2014-02-03",15.67
"1785","2014-02-04",15.97
"1786","2014-02-05",15.66
"1787","2014-02-06",15.76
"1788","2014-02-07",15.7
"1789","2014-02-10",15.75
"1790","2014-02-11",15.61
"1791","2014-02-12",15.71
"1792","2014-02-13",15.97
"1793","2014-02-14",15.83
"1794","2014-02-18",16.129999
"1795","2014-02-19",15.72
"1796","2014-02-20",15.93
"1797","2014-02-21",15.97
"1798","2014-02-24",16.25
"1799","2014-02-25",15.87
"1800","2014-02-26",15.88
"1801","2014-02-27",15.82
"1802","2014-02-28",15.9
"1803","2014-03-03",15.85
"1804","2014-03-04",16.879999
"1805","2014-03-05",16.799999
"1806","2014-03-06",16.41
"1807","2014-03-07",16.559999
"1808","2014-03-10",16.530001
"1809","2014-03-11",16.190001
"1810","2014-03-12",16.33
"1811","2014-03-13",16.549999
"1812","2014-03-14",16.82
"1813","2014-03-17",16.879999
"1814","2014-03-18",17.16
"1815","2014-03-19",17.209999
"1816","2014-03-20",17.360001
"1817","2014-03-21",17.27
"1818","2014-03-24",17.09
"1819","2014-03-25",16.870001
"1820","2014-03-26",16.459999
"1821","2014-03-27",16.190001
"1822","2014-03-28",16.059999
"1823","2014-03-31",16.139999
"1824","2014-04-01",16.35
"1825","2014-04-02",16.6
"1826","2014-04-03",16.610001
"1827","2014-04-04",15.94
"1828","2014-04-07",15.68
"1829","2014-04-08",16.01
"1830","2014-04-09",16.450001
"1831","2014-04-10",16.139999
"1832","2014-04-11",16.120001
"1833","2014-04-14",15.89
"1834","2014-04-15",15.71
"1835","2014-04-16",15.99
"1836","2014-04-17",16.09
"1837","2014-04-21",16.370001
"1838","2014-04-22",16.139999
"1839","2014-04-23",14.85
"1840","2014-04-24",14.27
"1841","2014-04-25",13.92
"1842","2014-04-28",13.99
"1843","2014-04-29",13.85
"1844","2014-04-30",13.65
"1845","2014-05-01",14.12
"1846","2014-05-02",14.12
"1847","2014-05-05",14.1
"1848","2014-05-06",14.02
"1849","2014-05-07",14.07
"1850","2014-05-08",14.06
"1851","2014-05-09",14.15
"1852","2014-05-12",14.21
"1853","2014-05-13",14.1
"1854","2014-05-14",13.99
"1855","2014-05-15",14
"1856","2014-05-16",14
"1857","2014-05-19",14
"1858","2014-05-20",13.97
"1859","2014-05-21",14.02
"1860","2014-05-22",14.15
"1861","2014-05-23",14.12
"1862","2014-05-27",14.21
"1863","2014-05-28",14.09
"1864","2014-05-29",14.22
"1865","2014-05-30",14.12
"1866","2014-06-02",14.08
"1867","2014-06-03",13.68
"1868","2014-06-04",13.9
"1869","2014-06-05",14.25
"1870","2014-06-06",14.72
"1871","2014-06-09",14.88
"1872","2014-06-10",14.75
"1873","2014-06-11",14.71
"1874","2014-06-12",14.48
"1875","2014-06-13",14.32
"1876","2014-06-16",14.27
"1877","2014-06-17",14.41
"1878","2014-06-18",14.37
"1879","2014-06-19",14.35
"1880","2014-06-20",14.25
"1881","2014-06-23",13.95
"1882","2014-06-24",13.96
"1883","2014-06-25",14.02
"1884","2014-06-26",14.02
"1885","2014-06-27",14.36
"1886","2014-06-30",14.09
"1887","2014-07-01",14.42
"1888","2014-07-02",14.48
"1889","2014-07-03",14.64
"1890","2014-07-07",14.32
"1891","2014-07-08",14.08
"1892","2014-07-09",14.19
"1893","2014-07-10",14.04
"1894","2014-07-11",14
"1895","2014-07-14",14.21
"1896","2014-07-15",14.19
"1897","2014-07-16",14.01
"1898","2014-07-17",13.88
"1899","2014-07-18",14.04
"1900","2014-07-21",13.98
"1901","2014-07-22",14.11
"1902","2014-07-23",14.65
"1903","2014-07-24",14.39
"1904","2014-07-25",14.36
"1905","2014-07-28",14.34
"1906","2014-07-29",14.39
"1907","2014-07-30",14.42
"1908","2014-07-31",14.3
"1909","2014-08-01",14.27
"1910","2014-08-04",14.5
"1911","2014-08-05",14.48
"1912","2014-08-06",14.72
"1913","2014-08-07",14.73
"1914","2014-08-08",14.83
"1915","2014-08-11",14.88
"1916","2014-08-12",14.65
"1917","2014-08-13",14.6
"1918","2014-08-14",14.63
"1919","2014-08-15",14.74
"1920","2014-08-18",14.93
"1921","2014-08-19",14.83
"1922","2014-08-20",14.56
"1923","2014-08-21",14.64
"1924","2014-08-22",14.72
"1925","2014-08-25",14.77
"1926","2014-08-26",14.89
"1927","2014-08-27",14.69
"1928","2014-08-28",14.69
"1929","2014-08-29",14.85
"1930","2014-09-02",14.98
"1931","2014-09-03",14.89
"1932","2014-09-04",14.87
"1933","2014-09-05",14.92
"1934","2014-09-08",15.27
"1935","2014-09-09",15.3
"1936","2014-09-10",15.33
"1937","2014-09-11",15.24
"1938","2014-09-12",15.03
"1939","2014-09-15",14.8
