"","date","MRKR"
"1113","2011-06-02",228
"1114","2011-06-03",216
"1115","2011-06-06",204
"1116","2011-06-07",204
"1117","2011-06-08",204
"1118","2011-06-09",204
"1119","2011-06-10",204
"1120","2011-06-13",180
"1121","2011-06-14",180
"1122","2011-06-15",216
"1123","2011-06-16",276
"1124","2011-06-17",240
"1125","2011-06-20",228
"1126","2011-06-21",240
"1127","2011-06-22",288
"1128","2011-06-23",312
"1129","2011-06-24",348
"1130","2011-06-27",324
"1131","2011-06-28",336
"1132","2011-06-29",324
"1133","2011-06-30",300
"1134","2011-07-01",324
"1135","2011-07-05",324
"1136","2011-07-06",288
"1137","2011-07-07",312
"1138","2011-07-08",312
"1139","2011-07-11",336
"1140","2011-07-12",300
"1141","2011-07-13",300
"1142","2011-07-14",264
"1143","2011-07-15",288
"1144","2011-07-18",336
"1145","2011-07-19",300
"1146","2011-07-20",300
"1147","2011-07-21",324
"1148","2011-07-22",324
"1149","2011-07-25",312
"1150","2011-07-26",324
"1151","2011-07-27",312
"1152","2011-07-28",312
"1153","2011-07-29",312
"1154","2011-08-01",312
"1155","2011-08-02",300
"1156","2011-08-03",300
"1157","2011-08-04",336
"1158","2011-08-05",300
"1159","2011-08-08",276
"1160","2011-08-09",264
"1161","2011-08-10",276
"1162","2011-08-11",288
"1163","2011-08-12",300
"1164","2011-08-15",252
"1165","2011-08-16",252
"1166","2011-08-17",240
"1167","2011-08-18",240
"1168","2011-08-19",240
"1169","2011-08-22",240
"1170","2011-08-23",240
"1171","2011-08-24",240
"1172","2011-08-25",228
"1173","2011-08-26",228
"1174","2011-08-29",240
"1175","2011-08-30",252
"1176","2011-08-31",240
"1177","2011-09-01",240
"1178","2011-09-02",240
"1179","2011-09-06",252
"1180","2011-09-07",216
"1181","2011-09-08",252
"1182","2011-09-09",252
"1183","2011-09-12",228
"1184","2011-09-13",240
"1185","2011-09-14",252
"1186","2011-09-15",240
"1187","2011-09-16",240
"1188","2011-09-19",240
"1189","2011-09-20",228
"1190","2011-09-21",204
"1191","2011-09-22",204
"1192","2011-09-23",228
"1193","2011-09-26",228
"1194","2011-09-27",228
"1195","2011-09-28",204
"1196","2011-09-29",192
"1197","2011-09-30",180
"1198","2011-10-03",180
"1199","2011-10-04",192
"1200","2011-10-05",192
"1201","2011-10-06",192
"1202","2011-10-07",204
"1203","2011-10-10",228
"1204","2011-10-11",240
"1205","2011-10-12",228
"1206","2011-10-13",240
"1207","2011-10-14",240
"1208","2011-10-17",204
"1209","2011-10-18",240
"1210","2011-10-19",228
"1211","2011-10-20",228
"1212","2011-10-21",228
"1213","2011-10-24",252
"1214","2011-10-25",264
"1215","2011-10-26",252
"1216","2011-10-27",276
"1217","2011-10-28",300
"1218","2011-10-31",264
"1219","2011-11-01",276
"1220","2011-11-02",264
"1221","2011-11-03",240
"1222","2011-11-04",240
"1223","2011-11-07",240
"1224","2011-11-08",240
"1225","2011-11-09",228
"1226","2011-11-10",216
"1227","2011-11-11",228
"1228","2011-11-14",204
"1229","2011-11-15",228
"1230","2011-11-16",216
"1231","2011-11-17",204
"1232","2011-11-18",288
"1233","2011-11-21",288
"1234","2011-11-22",276
"1235","2011-11-23",288
"1236","2011-11-25",264
"1237","2011-11-28",264
"1238","2011-11-29",264
"1239","2011-11-30",276
"1240","2011-12-01",264
"1241","2011-12-02",276
"1242","2011-12-05",264
"1243","2011-12-06",240
"1244","2011-12-07",252
"1245","2011-12-08",240
"1246","2011-12-09",240
"1247","2011-12-12",228
"1248","2011-12-13",228
"1249","2011-12-14",204
"1250","2011-12-15",192
"1251","2011-12-16",204
"1252","2011-12-19",192
"1253","2011-12-20",192
"1254","2011-12-21",192
"1255","2011-12-22",204
"1256","2011-12-23",216
"1257","2011-12-27",180
"1258","2011-12-28",180
"1259","2011-12-29",204
"1260","2011-12-30",180
"1261","2012-01-03",180
"1262","2012-01-04",204
"1263","2012-01-05",216
"1264","2012-01-06",192
"1265","2012-01-09",192
"1266","2012-01-10",192
"1267","2012-01-11",192
"1268","2012-01-12",192
"1269","2012-01-13",204
"1270","2012-01-17",204
"1271","2012-01-18",216
"1272","2012-01-19",192
"1273","2012-01-20",192
"1274","2012-01-23",204
"1275","2012-01-24",192
"1276","2012-01-25",192
"1277","2012-01-26",180
"1278","2012-01-27",192
"1279","2012-01-30",204
"1280","2012-01-31",192
"1281","2012-02-01",192
"1282","2012-02-02",192
"1283","2012-02-03",204
"1284","2012-02-06",192
"1285","2012-02-07",192
"1286","2012-02-08",204
"1287","2012-02-09",204
"1288","2012-02-10",204
"1289","2012-02-13",216
"1290","2012-02-14",216
"1291","2012-02-15",216
"1292","2012-02-16",216
"1293","2012-02-17",192
"1294","2012-02-21",192
"1295","2012-02-22",204
"1296","2012-02-23",204
"1297","2012-02-24",204
"1298","2012-02-27",204
"1299","2012-02-28",192
"1300","2012-02-29",192
"1301","2012-03-01",192
"1302","2012-03-02",192
"1303","2012-03-05",192
"1304","2012-03-06",192
"1305","2012-03-07",204
"1306","2012-03-08",192
"1307","2012-03-09",192
"1308","2012-03-12",180
"1309","2012-03-13",192
"1310","2012-03-14",192
"1311","2012-03-15",180
"1312","2012-03-16",192
"1313","2012-03-19",180
"1314","2012-03-20",204
"1315","2012-03-21",204
"1316","2012-03-22",180
"1317","2012-03-23",204
"1318","2012-03-26",192
"1319","2012-03-27",180
"1320","2012-03-28",192
"1321","2012-03-29",192
"1322","2012-03-30",180
"1323","2012-04-02",180
"1324","2012-04-03",204
"1325","2012-04-04",228
"1326","2012-04-05",288
"1327","2012-04-09",288
"1328","2012-04-10",276
"1329","2012-04-11",300
"1330","2012-04-12",312
"1331","2012-04-13",312
"1332","2012-04-16",264
"1333","2012-04-17",264
"1334","2012-04-18",288
"1335","2012-04-19",264
"1336","2012-04-20",240
"1337","2012-04-23",240
"1338","2012-04-24",228
"1339","2012-04-25",240
"1340","2012-04-26",216
"1341","2012-04-27",240
"1342","2012-04-30",228
"1343","2012-05-01",216
"1344","2012-05-02",228
"1345","2012-05-03",216
"1346","2012-05-04",204
"1347","2012-05-07",216
"1348","2012-05-08",204
"1349","2012-05-09",216
"1350","2012-05-10",204
"1351","2012-05-11",204
"1352","2012-05-14",192
"1353","2012-05-15",192
"1354","2012-05-16",192
"1355","2012-05-17",180
"1356","2012-05-18",192
"1357","2012-05-21",180
"1358","2012-05-22",204
"1359","2012-05-23",180
"1360","2012-05-24",180
"1361","2012-05-25",180
"1362","2012-05-29",180
"1363","2012-05-30",168
"1364","2012-05-31",168
"1365","2012-06-01",144
"1366","2012-06-04",156
"1367","2012-06-05",156
"1368","2012-06-06",156
"1369","2012-06-07",168
"1370","2012-06-08",168
"1371","2012-06-11",168
"1372","2012-06-12",144
"1373","2012-06-13",144
"1374","2012-06-14",168
"1375","2012-06-15",156
"1376","2012-06-18",156
"1377","2012-06-19",144
"1378","2012-06-20",144
"1379","2012-06-21",132
"1380","2012-06-22",144
"1381","2012-06-25",132
"1382","2012-06-26",144
"1383","2012-06-27",144
"1384","2012-06-28",156
"1385","2012-06-29",144
"1386","2012-07-02",144
"1387","2012-07-03",132
"1388","2012-07-05",132
"1389","2012-07-06",132
"1390","2012-07-09",144
"1391","2012-07-10",144
"1392","2012-07-11",132
"1393","2012-07-12",144
"1394","2012-07-13",132
"1395","2012-07-16",132
"1396","2012-07-17",120
"1397","2012-07-18",120
"1398","2012-07-19",108
"1399","2012-07-20",120
"1400","2012-07-23",120
"1401","2012-07-24",108
"1402","2012-07-25",120
"1403","2012-07-26",120
"1404","2012-07-27",120
"1405","2012-07-30",120
"1406","2012-07-31",108
"1407","2012-08-01",108
"1408","2012-08-02",108
"1409","2012-08-03",120
"1410","2012-08-06",168
"1411","2012-08-07",144
"1412","2012-08-08",144
"1413","2012-08-09",156
"1414","2012-08-10",132
"1415","2012-08-13",120
"1416","2012-08-14",144
"1417","2012-08-15",156
"1418","2012-08-16",144
"1419","2012-08-17",180
"1420","2012-08-20",192
"1421","2012-08-21",156
"1422","2012-08-22",156
"1423","2012-08-23",144
"1424","2012-08-24",168
"1425","2012-08-27",168
"1426","2012-08-28",168
"1427","2012-08-29",168
"1428","2012-08-30",144
"1429","2012-08-31",144
"1430","2012-09-04",156
"1431","2012-09-05",156
"1432","2012-09-06",156
"1433","2012-09-07",156
"1434","2012-09-10",156
"1435","2012-09-11",156
"1436","2012-09-12",144
"1437","2012-09-13",144
"1438","2012-09-14",156
"1439","2012-09-17",156
"1440","2012-09-18",156
"1441","2012-09-19",156
"1442","2012-09-20",156
"1443","2012-09-21",156
"1444","2012-09-24",156
"1445","2012-09-25",156
"1446","2012-09-26",144
"1447","2012-09-27",144
"1448","2012-09-28",144
"1449","2012-10-01",156
"1450","2012-10-02",144
"1451","2012-10-03",144
"1452","2012-10-04",144
"1453","2012-10-05",144
"1454","2012-10-08",144
"1455","2012-10-09",132
"1456","2012-10-10",144
"1457","2012-10-11",144
"1458","2012-10-12",132
"1459","2012-10-15",144
"1460","2012-10-16",132
"1461","2012-10-17",132
"1462","2012-10-18",132
"1463","2012-10-19",132
"1464","2012-10-22",132
"1465","2012-10-23",132
"1466","2012-10-24",120
"1467","2012-10-25",108
"1468","2012-10-26",96
"1469","2012-10-31",132
"1470","2012-11-01",132
"1471","2012-11-02",132
"1472","2012-11-05",144
"1473","2012-11-06",132
"1474","2012-11-07",144
"1475","2012-11-08",144
"1476","2012-11-09",156
"1477","2012-11-12",156
"1478","2012-11-13",144
"1479","2012-11-14",156
"1480","2012-11-15",156
"1481","2012-11-16",132
"1482","2012-11-19",132
"1483","2012-11-20",144
"1484","2012-11-21",132
"1485","2012-11-23",144
"1486","2012-11-26",144
"1487","2012-11-27",132
"1488","2012-11-28",132
"1489","2012-11-29",120
"1490","2012-11-30",108
"1491","2012-12-03",108
"1492","2012-12-04",120
"1493","2012-12-05",132
"1494","2012-12-06",120
"1495","2012-12-07",120
"1496","2012-12-10",108
"1497","2012-12-11",120
"1498","2012-12-12",108
"1499","2012-12-13",96
"1500","2012-12-14",108
"1501","2012-12-17",120
"1502","2012-12-18",144
"1503","2012-12-19",132
"1504","2012-12-20",120
"1505","2012-12-21",120
"1506","2012-12-24",120
"1507","2012-12-26",120
"1508","2012-12-27",120
"1509","2012-12-28",144
"1510","2012-12-31",144
"1511","2013-01-02",132
"1512","2013-01-03",156
"1513","2013-01-04",144
"1514","2013-01-07",144
"1515","2013-01-08",156
"1516","2013-01-09",156
"1517","2013-01-10",144
"1518","2013-01-11",144
"1519","2013-01-14",132
"1520","2013-01-15",120
"1521","2013-01-16",132
"1522","2013-01-17",120
"1523","2013-01-18",120
"1524","2013-01-22",144
"1525","2013-01-23",156
"1526","2013-01-24",156
"1527","2013-01-25",168
"1528","2013-01-28",180
"1529","2013-01-29",180
"1530","2013-01-30",192
"1531","2013-01-31",180
"1532","2013-02-01",168
"1533","2013-02-04",168
"1534","2013-02-05",168
"1535","2013-02-06",144
"1536","2013-02-07",144
"1537","2013-02-08",144
"1538","2013-02-11",156
"1539","2013-02-12",144
"1540","2013-02-13",144
"1541","2013-02-14",156
"1542","2013-02-15",144
"1543","2013-02-19",144
"1544","2013-02-20",144
"1545","2013-02-21",144
"1546","2013-02-22",144
"1547","2013-02-25",132
"1548","2013-02-26",144
"1549","2013-02-27",132
"1550","2013-02-28",120
"1551","2013-03-01",120
"1552","2013-03-04",108
"1553","2013-03-05",120
"1554","2013-03-06",132
"1555","2013-03-07",132
"1556","2013-03-08",144
"1557","2013-03-11",144
"1558","2013-03-12",144
"1559","2013-03-13",144
"1560","2013-03-14",132
"1561","2013-03-15",144
"1562","2013-03-18",120
"1563","2013-03-19",132
"1564","2013-03-20",132
"1565","2013-03-21",132
"1566","2013-03-22",120
"1567","2013-03-25",120
"1568","2013-03-26",120
"1569","2013-03-27",120
"1570","2013-03-28",120
"1571","2013-04-01",120
"1572","2013-04-02",120
"1573","2013-04-03",120
"1574","2013-04-04",108
"1575","2013-04-05",108
"1576","2013-04-08",108
"1577","2013-04-09",132
"1578","2013-04-10",108
"1579","2013-04-11",108
"1580","2013-04-12",96
"1581","2013-04-15",84
"1582","2013-04-16",96
"1583","2013-04-17",84
"1584","2013-04-18",60
"1585","2013-04-19",60
"1586","2013-04-22",48
"1587","2013-04-23",48
"1588","2013-04-24",48
"1589","2013-04-25",48
"1590","2013-04-26",48
"1591","2013-04-29",36
"1592","2013-04-30",48
"1593","2013-05-01",36
"1594","2013-05-02",48
"1595","2013-05-03",48
"1596","2013-05-06",108
"1597","2013-05-07",84
"1598","2013-05-08",84
"1599","2013-05-09",84
"1600","2013-05-10",72
"1601","2013-05-13",60
"1602","2013-05-14",60
"1603","2013-05-15",72
"1604","2013-05-16",72
"1605","2013-05-17",72
"1606","2013-05-20",60
"1607","2013-05-21",60
"1608","2013-05-22",60
"1609","2013-05-23",72
"1610","2013-05-24",72
"1611","2013-05-28",72
"1612","2013-05-29",60
"1613","2013-05-30",60
"1614","2013-05-31",60
"1615","2013-06-03",72
"1616","2013-06-04",60
"1617","2013-06-05",60
"1618","2013-06-06",48
"1619","2013-06-07",48
"1620","2013-06-10",48
"1621","2013-06-11",48
"1622","2013-06-12",36
"1623","2013-06-13",36
"1624","2013-06-14",36
"1625","2013-06-17",48
"1626","2013-06-18",48
"1627","2013-06-19",48
"1628","2013-06-20",48
"1629","2013-06-21",36
"1630","2013-06-24",36
"1631","2013-06-25",36
"1632","2013-06-26",36
"1633","2013-06-27",36
"1634","2013-06-28",36
"1635","2013-07-01",36
"1636","2013-07-02",36
"1637","2013-07-03",24
"1638","2013-07-05",36
"1639","2013-07-08",36
"1640","2013-07-09",24
"1641","2013-07-10",36
"1642","2013-07-11",24
"1643","2013-07-12",36
"1644","2013-07-15",24
"1645","2013-07-16",36
"1646","2013-07-17",36
"1647","2013-07-18",24
"1648","2013-07-19",24
"1649","2013-07-22",24
"1650","2013-07-23",24
"1651","2013-07-24",24
"1652","2013-07-25",24
"1653","2013-07-26",24
"1654","2013-07-29",24
"1655","2013-07-30",24
"1656","2013-07-31",24
"1657","2013-08-01",24
"1658","2013-08-02",24
"1659","2013-08-05",24
"1660","2013-08-06",24
"1661","2013-08-07",24
"1662","2013-08-08",24
"1663","2013-08-09",24
"1664","2013-08-12",24
"1665","2013-08-13",24
"1666","2013-08-14",24
"1667","2013-08-15",24
"1668","2013-08-16",12
"1669","2013-08-19",12
"1670","2013-08-20",12
"1671","2013-08-21",12
"1672","2013-08-22",12
"1673","2013-08-23",12
"1674","2013-08-26",12
"1675","2013-08-27",12
"1676","2013-08-28",12
"1677","2013-08-29",12
"1678","2013-08-30",12
"1679","2013-09-03",12
"1680","2013-09-04",12
"1681","2013-09-05",12
"1682","2013-09-06",12
"1683","2013-09-09",12
"1684","2013-09-10",12
"1685","2013-09-11",12
"1686","2013-09-12",12
"1687","2013-09-13",12
"1688","2013-09-16",12
"1689","2013-09-17",12
"1690","2013-09-18",12
"1691","2013-09-19",12
"1692","2013-09-20",24
"1693","2013-09-23",12
"1694","2013-09-24",24
"1695","2013-09-25",24
"1696","2013-09-26",24
"1697","2013-09-27",12
"1698","2013-09-30",12
"1699","2013-10-01",12
"1700","2013-10-02",12
"1701","2013-10-03",12
"1702","2013-10-04",12
"1703","2013-10-07",12
"1704","2013-10-08",12
"1705","2013-10-09",12
"1706","2013-10-10",12
"1707","2013-10-11",12
"1708","2013-10-14",12
"1709","2013-10-15",12
"1710","2013-10-16",12
"1711","2013-10-17",12
"1712","2013-10-18",12
"1713","2013-10-21",12
"1714","2013-10-22",12
"1715","2013-10-23",12
"1716","2013-10-24",24
"1717","2013-10-25",24
"1718","2013-10-28",24
"1719","2013-10-29",24
"1720","2013-10-30",12
"1721","2013-10-31",24
"1722","2013-11-01",24
"1723","2013-11-04",12
"1724","2013-11-05",24
"1725","2013-11-06",12
"1726","2013-11-07",12
"1727","2013-11-08",12
"1728","2013-11-11",12
"1729","2013-11-12",12
"1730","2013-11-13",12
"1731","2013-11-14",12
"1732","2013-11-15",12
"1733","2013-11-18",12
"1734","2013-11-19",12
"1735","2013-11-20",24
"1736","2013-11-21",36
"1737","2013-11-22",36
"1738","2013-11-25",36
"1739","2013-11-26",36
"1740","2013-11-27",36
"1741","2013-11-29",36
"1742","2013-12-02",36
"1743","2013-12-03",36
"1744","2013-12-04",24
"1745","2013-12-05",24
"1746","2013-12-06",24
"1747","2013-12-09",24
"1748","2013-12-10",24
"1749","2013-12-11",24
"1750","2013-12-12",24
"1751","2013-12-13",24
"1752","2013-12-16",24
"1753","2013-12-17",24
"1754","2013-12-18",12
"1755","2013-12-19",12
"1756","2013-12-20",24
"1757","2013-12-23",24
"1758","2013-12-24",24
"1759","2013-12-26",24
"1760","2013-12-27",24
"1761","2013-12-30",24
"1762","2013-12-31",24
"1763","2014-01-02",24
"1764","2014-01-03",24
"1765","2014-01-06",24
"1766","2014-01-07",24
"1767","2014-01-08",24
"1768","2014-01-09",24
"1769","2014-01-10",24
"1770","2014-01-13",24
"1771","2014-01-14",24
"1772","2014-01-15",24
"1773","2014-01-16",24
"1774","2014-01-17",24
"1775","2014-01-21",24
"1776","2014-01-22",24
"1777","2014-01-23",24
"1778","2014-01-24",24
"1779","2014-01-27",24
"1780","2014-01-28",24
"1781","2014-01-29",24
"1782","2014-01-30",24
"1783","2014-01-31",24
"1784","2014-02-03",24
"1785","2014-02-04",24
"1786","2014-02-05",24
"1787","2014-02-06",36
"1788","2014-02-07",36
"1789","2014-02-10",36
"1790","2014-02-11",24
"1791","2014-02-12",24
"1792","2014-02-13",24
"1793","2014-02-14",24
"1794","2014-02-18",36
"1795","2014-02-19",24
"1796","2014-02-20",24
"1797","2014-02-21",36
"1798","2014-02-24",36
"1799","2014-02-25",37.200001
"1800","2014-02-26",36.119999
"1801","2014-02-27",48
"1802","2014-02-28",56.400002
"1803","2014-03-03",54
"1804","2014-03-04",42
"1805","2014-03-05",51
"1806","2014-03-06",46.200001
"1807","2014-03-07",51.119999
"1808","2014-03-10",51.599998
"1809","2014-03-11",44.52
"1810","2014-03-12",48
"1811","2014-03-13",45.48
"1812","2014-03-14",46.799999
"1813","2014-03-17",43.560001
"1814","2014-03-18",43.080002
"1815","2014-03-19",69.360001
"1816","2014-03-20",62.400002
"1817","2014-03-21",63
"1818","2014-03-24",55.200001
"1819","2014-03-25",58.200001
"1820","2014-03-26",54.599998
"1821","2014-03-27",48
"1822","2014-03-28",49.32
"1823","2014-03-31",45
"1824","2014-04-01",43.799999
"1825","2014-04-02",48
"1826","2014-04-03",47.759998
"1827","2014-04-04",42.599998
"1828","2014-04-07",42.599998
"1829","2014-04-08",41.52
"1830","2014-04-09",42
"1831","2014-04-10",39.119999
"1832","2014-04-11",39.119999
"1833","2014-04-14",33.599998
"1834","2014-04-15",30
"1835","2014-04-16",35.400002
"1836","2014-04-17",32.400002
"1837","2014-04-21",31.799999
"1838","2014-04-22",32.52
"1839","2014-04-23",32.639999
"1840","2014-04-24",34.200001
"1841","2014-04-25",35.16
"1842","2014-04-28",35.16
"1843","2014-04-29",35.759998
"1844","2014-04-30",38.759998
"1845","2014-05-01",38.639999
"1846","2014-05-02",38.759998
"1847","2014-05-05",38.759998
"1848","2014-05-06",39.599998
"1849","2014-05-07",39.599998
"1850","2014-05-08",38.040001
"1851","2014-05-09",37.200001
"1852","2014-05-12",34.68
"1853","2014-05-13",32.400002
"1854","2014-05-14",32.400002
"1855","2014-05-15",31.08
"1856","2014-05-16",31.200001
"1857","2014-05-19",30.360001
"1858","2014-05-20",28.799999
"1859","2014-05-21",24.120001
"1860","2014-05-22",20.4
"1861","2014-05-23",19.92
"1862","2014-05-27",23.639999
"1863","2014-05-28",23.879999
"1864","2014-05-29",21.6
"1865","2014-05-30",18.6
"1866","2014-06-02",19.799999
"1867","2014-06-03",18.6
"1868","2014-06-04",18.6
"1869","2014-06-05",18.24
"1870","2014-06-06",18
"1871","2014-06-09",15.96
"1872","2014-06-10",17.76
"1873","2014-06-11",16.799999
"1874","2014-06-12",20.4
"1875","2014-06-13",21.6
"1876","2014-06-16",20.040001
"1877","2014-06-17",19.559999
"1878","2014-06-18",18
"1879","2014-06-19",19.559999
"1880","2014-06-20",19.440001
"1881","2014-06-23",19.92
"1882","2014-06-24",18.6
"1883","2014-06-25",19.200001
"1884","2014-06-26",19.32
"1885","2014-06-27",21.6
"1886","2014-06-30",23.16
"1887","2014-07-01",25.559999
"1888","2014-07-02",30
"1889","2014-07-03",28.799999
"1890","2014-07-07",26.4
"1891","2014-07-08",22.799999
"1892","2014-07-09",20.16
"1893","2014-07-10",21.6
"1894","2014-07-11",20.040001
"1895","2014-07-14",19.200001
"1896","2014-07-15",19.200001
"1897","2014-07-16",18.6
"1898","2014-07-17",17.639999
"1899","2014-07-18",17.76
"1900","2014-07-21",18
"1901","2014-07-22",17.4
"1902","2014-07-23",17.280001
"1903","2014-07-24",16.68
"1904","2014-07-25",17.280001
"1905","2014-07-28",16.92
"1906","2014-07-29",17.16
"1907","2014-07-30",17.16
"1908","2014-07-31",17.280001
"1909","2014-08-01",16.32
"1910","2014-08-04",15.6
"1911","2014-08-05",15.6
"1912","2014-08-06",15.48
"1913","2014-08-07",17.4
"1914","2014-08-08",18.6
"1915","2014-08-11",19.200001
"1916","2014-08-12",16.92
"1917","2014-08-13",15.6
"1918","2014-08-14",15
"1919","2014-08-15",15
"1920","2014-08-18",16.440001
"1921","2014-08-19",15
"1922","2014-08-20",15
"1923","2014-08-21",15.6
"1924","2014-08-22",15
"1925","2014-08-25",14.88
"1926","2014-08-26",14.28
"1927","2014-08-27",14.4
"1928","2014-08-28",12.6
"1929","2014-08-29",13.8
"1930","2014-09-02",13.2
"1931","2014-09-03",13.2
"1932","2014-09-04",12.84
"1933","2014-09-05",13.44
"1934","2014-09-08",12.6
"1935","2014-09-09",12.84
"1936","2014-09-10",13.56
"1937","2014-09-11",12.36
"1938","2014-09-12",11.88
"1939","2014-09-15",11.28
"1940","2014-09-16",11.88
"1941","2014-09-17",11.64
"1942","2014-09-18",11.64
"1943","2014-09-19",11.76
"1944","2014-09-22",11.28
"1945","2014-09-23",10.44
"1946","2014-09-24",8.52
"1947","2014-09-25",8.04
"1948","2014-09-26",6.72
"1949","2014-09-29",7.56
"1950","2014-09-30",7.56
"1951","2014-10-01",6.84
"1952","2014-10-02",7.08
"1953","2014-10-03",7.08
"1954","2014-10-06",8.16
"1955","2014-10-07",8.76
"1956","2014-10-08",7.56
"1957","2014-10-09",7.2
"1958","2014-10-10",6.6
"1959","2014-10-13",6.6
"1960","2014-10-14",6
"1961","2014-10-15",5.16
"1962","2014-10-16",4.2
"1963","2014-10-17",4.56
"1964","2014-10-20",4.2
"1965","2014-10-21",4.8
"1966","2014-10-22",3.96
"1967","2014-10-23",3.84
"1968","2014-10-24",3.72
"1969","2014-10-27",3.6
"1970","2014-10-28",5.28
"1971","2014-10-29",3.96
"1972","2014-10-30",4.32
"1973","2014-10-31",4.56
"1974","2014-11-03",4.68
"1975","2014-11-04",4.8
"1976","2014-11-05",4.8
"1977","2014-11-06",4.32
"1978","2014-11-07",4.56
"1979","2014-11-10",4.56
"1980","2014-11-11",4.2
"1981","2014-11-12",3.96
"1982","2014-11-13",3.84
"1983","2014-11-14",3.48
"1984","2014-11-17",4.44
"1985","2014-11-18",5.28
"1986","2014-11-19",5.04
"1987","2014-11-20",4.44
"1988","2014-11-21",4.56
"1989","2014-11-24",4.8
"1990","2014-11-25",4.92
"1991","2014-11-26",4.68
"1992","2014-11-28",4.68
"1993","2014-12-01",4.68
"1994","2014-12-02",4.44
"1995","2014-12-03",4.2
"1996","2014-12-04",4.44
"1997","2014-12-05",4.32
"1998","2014-12-08",4.44
"1999","2014-12-09",4.32
"2000","2014-12-10",4.44
"2001","2014-12-11",4.2
"2002","2014-12-12",4.2
"2003","2014-12-15",3.72
"2004","2014-12-16",3.24
"2005","2014-12-17",3
"2006","2014-12-18",2.4
"2007","2014-12-19",2.64
"2008","2014-12-22",2.88
"2009","2014-12-23",2.88
"2010","2014-12-24",3
"2011","2014-12-26",3.24
"2012","2014-12-29",4.08
"2013","2014-12-30",3.6
"2014","2014-12-31",3.36
"2015","2015-01-02",3.36
"2016","2015-01-05",3.84
"2017","2015-01-06",3.6
"2018","2015-01-07",3.84
"2019","2015-01-08",3.6
"2020","2015-01-09",3.84
"2021","2015-01-12",2.28
"2022","2015-01-13",2.64
"2023","2015-01-14",2.76
"2024","2015-01-15",2.64
"2025","2015-01-16",2.64
"2026","2015-01-20",2.64
"2027","2015-01-21",2.52
"2028","2015-01-22",2.04
"2029","2015-01-23",2.28
"2030","2015-01-26",2.4
"2031","2015-01-27",2.28
"2032","2015-01-28",2.16
"2033","2015-01-29",2.16
"2034","2015-01-30",2.16
"2035","2015-02-02",2.16
"2036","2015-02-03",2.04
"2037","2015-02-04",1.68
"2038","2015-02-05",1.68
"2039","2015-02-06",1.68
"2040","2015-02-09",1.56
"2041","2015-02-10",1.68
"2042","2015-02-11",1.68
"2043","2015-02-12",1.56
"2044","2015-02-13",1.44
"2045","2015-02-17",1.8
"2046","2015-02-18",2.16
"2047","2015-02-19",2.88
"2048","2015-02-20",3.24
"2049","2015-02-23",2.76
"2050","2015-02-24",2.76
"2051","2015-02-25",2.76
"2052","2015-02-26",2.52
"2053","2015-02-27",2.64
"2054","2015-03-02",2.64
"2055","2015-03-03",2.64
"2056","2015-03-04",2.64
"2057","2015-03-05",2.4
"2058","2015-03-06",2.52
"2059","2015-03-09",2.4
"2060","2015-03-10",2.28
"2061","2015-03-11",2.4
"2062","2015-03-12",2.4
"2063","2015-03-13",2.52
"2064","2015-03-16",2.16
"2065","2015-03-17",2.28
"2066","2015-03-18",2.64
"2067","2015-03-19",2.52
"2068","2015-03-20",2.52
"2069","2015-03-23",2.64
"2070","2015-03-24",2.76
"2071","2015-03-25",2.88
"2072","2015-03-26",2.64
"2073","2015-03-27",2.76
"2074","2015-03-30",2.52
"2075","2015-03-31",2.52
"2076","2015-04-01",2.4
"2077","2015-04-02",2.52
"2078","2015-04-06",2.52
"2079","2015-04-07",2.28
"2080","2015-04-08",2.16
"2081","2015-04-09",2.28
"2082","2015-04-10",2.28
"2083","2015-04-13",2.16
"2084","2015-04-14",2.28
"2085","2015-04-15",2.4
"2086","2015-04-16",2.28
"2087","2015-04-17",2.4
"2088","2015-04-20",2.28
"2089","2015-04-21",2.28
"2090","2015-04-22",2.28
"2091","2015-04-23",2.4
"2092","2015-04-24",2.4
"2093","2015-04-27",2.4
"2094","2015-04-28",2.4
"2095","2015-04-29",2.4
"2096","2015-04-30",2.4
"2097","2015-05-01",2.4
"2098","2015-05-04",2.28
"2099","2015-05-05",2.04
"2100","2015-05-06",2.04
"2101","2015-05-07",2.52
"2102","2015-05-08",2.76
"2103","2015-05-11",3.72
"2104","2015-05-12",3.72
"2105","2015-05-13",3.6
"2106","2015-05-14",3.36
"2107","2015-05-15",3.6
"2108","2015-05-18",4.08
"2109","2015-05-19",3.96
"2110","2015-05-20",4.92
"2111","2015-05-21",4.56
"2112","2015-05-22",4.8
"2113","2015-05-26",4.68
"2114","2015-05-27",4.56
"2115","2015-05-28",4.32
"2116","2015-05-29",3.96
"2117","2015-06-01",4.2
"2118","2015-06-02",4.68
"2119","2015-06-03",6.84
"2120","2015-06-04",7.2
"2121","2015-06-05",7.56
"2122","2015-06-08",9.72
"2123","2015-06-09",10.08
"2124","2015-06-10",9.72
"2125","2015-06-11",9.12
"2126","2015-06-12",9.96
"2127","2015-06-15",10.8
"2128","2015-06-16",10.92
"2129","2015-06-17",10.44
"2130","2015-06-18",12.48
"2131","2015-06-19",12.48
"2132","2015-06-22",13.8
"2133","2015-06-23",18.120001
"2134","2015-06-24",17.639999
