"","date","JAZZ"
"999","2011-05-17",27.059999
"1000","2011-05-18",27.99
"1001","2011-05-19",27.42
"1002","2011-05-20",27.690001
"1003","2011-05-23",26.629999
"1004","2011-05-24",26.52
"1005","2011-05-25",27.110001
"1006","2011-05-26",27.9
"1007","2011-05-27",28.209999
"1008","2011-05-31",29.290001
"1009","2011-06-01",29.559999
"1010","2011-06-02",29
"1011","2011-06-03",28.76
"1012","2011-06-06",28.030001
"1013","2011-06-07",28.17
"1014","2011-06-08",27.030001
"1015","2011-06-09",27.469999
"1016","2011-06-10",26.940001
"1017","2011-06-13",26.9
"1018","2011-06-14",27.700001
"1019","2011-06-15",28.709999
"1020","2011-06-16",29.09
"1021","2011-06-17",29.23
"1022","2011-06-20",29.32
"1023","2011-06-21",30.889999
"1024","2011-06-22",31.379999
"1025","2011-06-23",32
"1026","2011-06-24",31.82
"1027","2011-06-27",32.18
"1028","2011-06-28",32.18
"1029","2011-06-29",32.709999
"1030","2011-06-30",33.349998
"1031","2011-07-01",34.799999
"1032","2011-07-05",35.639999
"1033","2011-07-06",35.380001
"1034","2011-07-07",35.169998
"1035","2011-07-08",35.57
"1036","2011-07-11",34.700001
"1037","2011-07-12",34.540001
"1038","2011-07-13",34.98
"1039","2011-07-14",37.07
"1040","2011-07-15",37.040001
"1041","2011-07-18",37.220001
"1042","2011-07-19",38.48
"1043","2011-07-20",37.939999
"1044","2011-07-21",37.560001
"1045","2011-07-22",38.580002
"1046","2011-07-25",37.57
"1047","2011-07-26",36.799999
"1048","2011-07-27",35.279999
"1049","2011-07-28",35.27
"1050","2011-07-29",40.470001
"1051","2011-08-01",41.84
"1052","2011-08-02",39.77
"1053","2011-08-03",38.369999
"1054","2011-08-04",36.099998
"1055","2011-08-05",35.77
"1056","2011-08-08",32.700001
"1057","2011-08-09",36.290001
"1058","2011-08-10",37.610001
"1059","2011-08-11",39.630001
"1060","2011-08-12",39.860001
"1061","2011-08-15",40.810001
"1062","2011-08-16",38.950001
"1063","2011-08-17",38.630001
"1064","2011-08-18",35.880001
"1065","2011-08-19",34.400002
"1066","2011-08-22",34.049999
"1067","2011-08-23",37.32
"1068","2011-08-24",37.27
"1069","2011-08-25",36.700001
"1070","2011-08-26",38.040001
"1071","2011-08-29",40
"1072","2011-08-30",42.5
"1073","2011-08-31",42.889999
"1074","2011-09-01",41.75
"1075","2011-09-02",41.799999
"1076","2011-09-06",41.669998
"1077","2011-09-07",43.610001
"1078","2011-09-08",43.360001
"1079","2011-09-09",41.810001
"1080","2011-09-12",42.990002
"1081","2011-09-13",43.110001
"1082","2011-09-14",42.810001
"1083","2011-09-15",43.459999
"1084","2011-09-16",42.889999
"1085","2011-09-19",43.740002
"1086","2011-09-20",46.799999
"1087","2011-09-21",45.98
"1088","2011-09-22",43.959999
"1089","2011-09-23",43.5
"1090","2011-09-26",43.220001
"1091","2011-09-27",45.040001
"1092","2011-09-28",43.529999
"1093","2011-09-29",41.68
"1094","2011-09-30",41.5
"1095","2011-10-03",37.349998
"1096","2011-10-04",39.580002
"1097","2011-10-05",40.459999
"1098","2011-10-06",41.509998
"1099","2011-10-07",41.66
"1100","2011-10-10",43.709999
"1101","2011-10-11",44.27
"1102","2011-10-12",43.830002
"1103","2011-10-13",43.470001
"1104","2011-10-14",44.139999
"1105","2011-10-17",43.02
"1106","2011-10-18",40.34
"1107","2011-10-19",38.049999
"1108","2011-10-20",37.75
"1109","2011-10-21",39.419998
"1110","2011-10-24",39.049999
"1111","2011-10-25",37.139999
"1112","2011-10-26",38.490002
"1113","2011-10-27",39.860001
"1114","2011-10-28",40.009998
"1115","2011-10-31",38.959999
"1116","2011-11-01",37.799999
"1117","2011-11-02",37.740002
"1118","2011-11-03",37.459999
"1119","2011-11-04",34.990002
"1120","2011-11-07",35.02
"1121","2011-11-08",34.880001
"1122","2011-11-09",34.799999
"1123","2011-11-10",34.950001
"1124","2011-11-11",36.779999
"1125","2011-11-14",38.299999
"1126","2011-11-15",39.41
"1127","2011-11-16",38.43
"1128","2011-11-17",37.880001
"1129","2011-11-18",37.299999
"1130","2011-11-21",37.299999
"1131","2011-11-22",37.43
"1132","2011-11-23",36.93
"1133","2011-11-25",35.77
"1134","2011-11-28",36.509998
"1135","2011-11-29",36.919998
"1136","2011-11-30",39.619999
"1137","2011-12-01",38.740002
"1138","2011-12-02",39.029999
"1139","2011-12-05",40.669998
"1140","2011-12-06",39.84
"1141","2011-12-07",38.959999
"1142","2011-12-08",36.639999
"1143","2011-12-09",36.75
"1144","2011-12-12",35.630001
"1145","2011-12-13",35.689999
"1146","2011-12-14",34.990002
"1147","2011-12-15",36.18
"1148","2011-12-16",36.98
"1149","2011-12-19",36.59
"1150","2011-12-20",37.459999
"1151","2011-12-21",37.549999
"1152","2011-12-22",38.41
"1153","2011-12-23",39.18
"1154","2011-12-27",39.209999
"1155","2011-12-28",38.169998
"1156","2011-12-29",38.389999
"1157","2011-12-30",38.630001
"1158","2012-01-03",38.59
"1159","2012-01-04",40.790001
"1160","2012-01-05",41.459999
"1161","2012-01-06",45.389999
"1162","2012-01-09",48.200001
"1163","2012-01-10",48.52
"1164","2012-01-11",48.599998
"1165","2012-01-12",46.779999
"1166","2012-01-13",46.700001
"1167","2012-01-17",46.639999
"1168","2012-01-18",47.34
"1169","2012-01-19",46.560001
"1170","2012-01-20",45.98
"1171","2012-01-23",47.029999
"1172","2012-01-24",46
"1173","2012-01-25",45.959999
"1174","2012-01-26",46.52
"1175","2012-01-27",47.98
"1176","2012-01-30",46.759998
"1177","2012-01-31",46.5
"1178","2012-02-01",48.439999
"1179","2012-02-02",47.779999
"1180","2012-02-03",48.009998
"1181","2012-02-06",50.369999
"1182","2012-02-07",50.540001
"1183","2012-02-08",49.970001
"1184","2012-02-09",49.240002
"1185","2012-02-10",48.299999
"1186","2012-02-13",49.73
"1187","2012-02-14",49.759998
"1188","2012-02-15",49.400002
"1189","2012-02-16",49.32
"1190","2012-02-17",47.209999
"1191","2012-02-21",46.91
"1192","2012-02-22",47.630001
"1193","2012-02-23",48.57
"1194","2012-02-24",50.810001
"1195","2012-02-27",50.549999
"1196","2012-02-28",51.580002
"1197","2012-02-29",52.470001
"1198","2012-03-01",51.830002
"1199","2012-03-02",51.900002
"1200","2012-03-05",51.330002
"1201","2012-03-06",48.720001
"1202","2012-03-07",48.529999
"1203","2012-03-08",48.990002
"1204","2012-03-09",48.669998
"1205","2012-03-12",47.889999
"1206","2012-03-13",47.91
"1207","2012-03-14",46.48
"1208","2012-03-15",46.759998
"1209","2012-03-16",46.580002
"1210","2012-03-19",46.310001
"1211","2012-03-20",45.75
"1212","2012-03-21",47.240002
"1213","2012-03-22",47.330002
"1214","2012-03-23",48.169998
"1215","2012-03-26",48.889999
"1216","2012-03-27",48.299999
"1217","2012-03-28",47.790001
"1218","2012-03-29",47.82
"1219","2012-03-30",48.470001
"1220","2012-04-02",49.450001
"1221","2012-04-03",49.549999
"1222","2012-04-04",48.860001
"1223","2012-04-05",49.470001
"1224","2012-04-09",49.860001
"1225","2012-04-10",48.880001
"1226","2012-04-11",46.43
"1227","2012-04-12",44.639999
"1228","2012-04-13",45.68
"1229","2012-04-16",44.75
"1230","2012-04-17",45.029999
"1231","2012-04-18",44.77
"1232","2012-04-19",44.27
"1233","2012-04-20",44.029999
"1234","2012-04-23",43.66
"1235","2012-04-24",43.52
"1236","2012-04-25",45.380001
"1237","2012-04-26",45.200001
"1238","2012-04-27",51.720001
"1239","2012-04-30",51.029999
"1240","2012-05-01",51
"1241","2012-05-02",51.509998
"1242","2012-05-03",51.650002
"1243","2012-05-04",50.790001
"1244","2012-05-07",50.77
"1245","2012-05-08",50.369999
"1246","2012-05-09",49.57
"1247","2012-05-10",49.990002
"1248","2012-05-11",50.450001
"1249","2012-05-14",47.869999
"1250","2012-05-15",45.220001
"1251","2012-05-16",45.189999
"1252","2012-05-17",43.139999
"1253","2012-05-18",42.43
"1254","2012-05-21",43.790001
"1255","2012-05-22",43.66
"1256","2012-05-23",43.860001
"1257","2012-05-24",44.919998
"1258","2012-05-25",45.860001
"1259","2012-05-29",46.07
"1260","2012-05-30",44.720001
"1261","2012-05-31",43.200001
"1262","2012-06-01",42.099998
"1263","2012-06-04",42.27
"1264","2012-06-05",43
"1265","2012-06-06",43.700001
"1266","2012-06-07",42.290001
"1267","2012-06-08",43.32
"1268","2012-06-11",41.23
"1269","2012-06-12",42.09
"1270","2012-06-13",42.369999
"1271","2012-06-14",43.060001
"1272","2012-06-15",44.450001
"1273","2012-06-18",45.639999
"1274","2012-06-19",46.349998
"1275","2012-06-20",46.029999
"1276","2012-06-21",45.060001
"1277","2012-06-22",45.709999
"1278","2012-06-25",44.5
"1279","2012-06-26",44.150002
"1280","2012-06-27",44.470001
"1281","2012-06-28",43.970001
"1282","2012-06-29",45.009998
"1283","2012-07-02",45.43
"1284","2012-07-03",46.240002
"1285","2012-07-05",46.470001
"1286","2012-07-06",45.619999
"1287","2012-07-09",45.5
"1288","2012-07-10",44.799999
"1289","2012-07-11",44.400002
"1290","2012-07-12",45.220001
"1291","2012-07-13",46.360001
"1292","2012-07-16",47.290001
"1293","2012-07-17",48.700001
"1294","2012-07-18",48.560001
"1295","2012-07-19",48.919998
"1296","2012-07-20",47.740002
"1297","2012-07-23",46.68
"1298","2012-07-24",45.990002
"1299","2012-07-25",46.169998
"1300","2012-07-26",47.830002
"1301","2012-07-27",48.5
"1302","2012-07-30",48.049999
"1303","2012-07-31",48.07
"1304","2012-08-01",47.34
"1305","2012-08-02",47.110001
"1306","2012-08-03",48.5
"1307","2012-08-06",49.009998
"1308","2012-08-07",48.650002
"1309","2012-08-08",46.599998
"1310","2012-08-09",46.830002
"1311","2012-08-10",47.23
"1312","2012-08-13",47.450001
"1313","2012-08-14",46.709999
"1314","2012-08-15",47.720001
"1315","2012-08-16",47.77
"1316","2012-08-17",48.459999
"1317","2012-08-20",47.560001
"1318","2012-08-21",46.650002
"1319","2012-08-22",46.52
"1320","2012-08-23",46.139999
"1321","2012-08-24",46.5
"1322","2012-08-27",46.32
"1323","2012-08-28",45.84
"1324","2012-08-29",45.599998
"1325","2012-08-30",45.290001
"1326","2012-08-31",45.509998
"1327","2012-09-04",45.41
"1328","2012-09-05",44.93
"1329","2012-09-06",45.119999
"1330","2012-09-07",44.560001
"1331","2012-09-10",43.560001
"1332","2012-09-11",47.84
"1333","2012-09-12",48.549999
"1334","2012-09-13",48.07
"1335","2012-09-14",48.119999
"1336","2012-09-17",55.290001
"1337","2012-09-18",57.049999
"1338","2012-09-19",57.59
"1339","2012-09-20",57.009998
"1340","2012-09-21",58.5
"1341","2012-09-24",57.200001
"1342","2012-09-25",56.639999
"1343","2012-09-26",54.790001
"1344","2012-09-27",57.150002
"1345","2012-09-28",57
"1346","2012-10-01",58.27
"1347","2012-10-02",58.759998
"1348","2012-10-03",58.75
"1349","2012-10-04",59.34
"1350","2012-10-05",58.540001
"1351","2012-10-08",56.959999
"1352","2012-10-09",56.259998
"1353","2012-10-10",56.34
"1354","2012-10-11",57.23
"1355","2012-10-12",56.139999
"1356","2012-10-15",57.029999
"1357","2012-10-16",56.759998
"1358","2012-10-17",58.150002
"1359","2012-10-18",57.470001
"1360","2012-10-19",55.369999
"1361","2012-10-22",54.459999
"1362","2012-10-23",55.610001
"1363","2012-10-24",55.279999
"1364","2012-10-25",55.66
"1365","2012-10-26",54.73
"1366","2012-10-31",53.619999
"1367","2012-11-01",55.389999
"1368","2012-11-02",54.150002
"1369","2012-11-05",55.299999
"1370","2012-11-06",53.5
"1371","2012-11-07",52.740002
"1372","2012-11-08",53.25
"1373","2012-11-09",52.970001
"1374","2012-11-12",51.700001
"1375","2012-11-13",52.990002
"1376","2012-11-14",50.580002
"1377","2012-11-15",49.959999
"1378","2012-11-16",51.73
"1379","2012-11-19",53.189999
"1380","2012-11-20",52.209999
"1381","2012-11-21",52.02
"1382","2012-11-23",52.75
"1383","2012-11-26",51.849998
"1384","2012-11-27",51.91
"1385","2012-11-28",51.07
"1386","2012-11-29",53.580002
"1387","2012-11-30",53.880001
"1388","2012-12-03",52.07
"1389","2012-12-04",51.650002
"1390","2012-12-05",51.299999
"1391","2012-12-06",51
"1392","2012-12-07",51.310001
"1393","2012-12-10",50.310001
"1394","2012-12-11",50.59
"1395","2012-12-12",50.389999
"1396","2012-12-13",50.360001
"1397","2012-12-14",50.990002
"1398","2012-12-17",50.93
"1399","2012-12-18",52.549999
"1400","2012-12-19",52.259998
"1401","2012-12-20",52.900002
"1402","2012-12-21",52.84
"1403","2012-12-24",52.73
"1404","2012-12-26",52.869999
"1405","2012-12-27",53
"1406","2012-12-28",52.75
"1407","2012-12-31",53.25
"1408","2013-01-02",54.580002
"1409","2013-01-03",55.209999
"1410","2013-01-04",55.619999
"1411","2013-01-07",55.5
"1412","2013-01-08",56.009998
"1413","2013-01-09",55.82
"1414","2013-01-10",56.5
"1415","2013-01-11",55.34
"1416","2013-01-14",55.560001
"1417","2013-01-15",56.91
"1418","2013-01-16",56.84
"1419","2013-01-17",56.459999
"1420","2013-01-18",56.689999
"1421","2013-01-22",57.459999
"1422","2013-01-23",57.400002
"1423","2013-01-24",57.41
"1424","2013-01-25",57.349998
"1425","2013-01-28",57.349998
"1426","2013-01-29",57.549999
"1427","2013-01-30",56.959999
"1428","2013-01-31",56.389999
"1429","2013-02-01",56.91
"1430","2013-02-04",56.540001
"1431","2013-02-05",57.43
"1432","2013-02-06",57.5
"1433","2013-02-07",55.790001
"1434","2013-02-08",56.93
"1435","2013-02-11",56.560001
"1436","2013-02-12",56.419998
"1437","2013-02-13",57.09
"1438","2013-02-14",57.560001
"1439","2013-02-15",57.68
"1440","2013-02-19",58.220001
"1441","2013-02-20",57.669998
"1442","2013-02-21",55.639999
"1443","2013-02-22",56.5
"1444","2013-02-25",56.029999
"1445","2013-02-26",56.830002
"1446","2013-02-27",57.779999
"1447","2013-02-28",58.18
"1448","2013-03-01",58.41
"1449","2013-03-04",60
"1450","2013-03-05",59.130001
"1451","2013-03-06",59.119999
"1452","2013-03-07",58.18
"1453","2013-03-08",58.5
"1454","2013-03-11",59.25
"1455","2013-03-12",59.419998
"1456","2013-03-13",59.200001
"1457","2013-03-14",59.110001
"1458","2013-03-15",59.25
"1459","2013-03-18",58.75
"1460","2013-03-19",58.16
"1461","2013-03-20",58.209999
"1462","2013-03-21",56.799999
"1463","2013-03-22",56.98
"1464","2013-03-25",56.439999
"1465","2013-03-26",56.009998
"1466","2013-03-27",56.419998
"1467","2013-03-28",55.91
"1468","2013-04-01",55.169998
"1469","2013-04-02",54.880001
"1470","2013-04-03",54.380001
"1471","2013-04-04",55.029999
"1472","2013-04-05",54.66
"1473","2013-04-08",54.59
"1474","2013-04-09",54.490002
"1475","2013-04-10",54.73
"1476","2013-04-11",55.400002
"1477","2013-04-12",55.950001
"1478","2013-04-15",53.290001
"1479","2013-04-16",52.790001
"1480","2013-04-17",54.700001
"1481","2013-04-18",54.77
"1482","2013-04-19",55.040001
"1483","2013-04-22",55.169998
"1484","2013-04-23",56.029999
"1485","2013-04-24",55.599998
"1486","2013-04-25",57.119999
"1487","2013-04-26",56.25
"1488","2013-04-29",58.18
"1489","2013-04-30",58.349998
"1490","2013-05-01",57.220001
"1491","2013-05-02",59.23
"1492","2013-05-03",58.720001
"1493","2013-05-06",59.5
"1494","2013-05-07",59.509998
"1495","2013-05-08",55.25
"1496","2013-05-09",55.279999
"1497","2013-05-10",57.959999
"1498","2013-05-13",58.689999
"1499","2013-05-14",59
"1500","2013-05-15",58.259998
"1501","2013-05-16",58.32
"1502","2013-05-17",58.360001
"1503","2013-05-20",58.490002
"1504","2013-05-21",60
"1505","2013-05-22",61.529999
"1506","2013-05-23",63
"1507","2013-05-24",63.75
"1508","2013-05-28",66.68
"1509","2013-05-29",66.339996
"1510","2013-05-30",68.440002
"1511","2013-05-31",67.970001
"1512","2013-06-03",68.519997
"1513","2013-06-04",67.309998
"1514","2013-06-05",68.029999
"1515","2013-06-06",68.519997
"1516","2013-06-07",68.57
"1517","2013-06-10",69.050003
"1518","2013-06-11",68.760002
"1519","2013-06-12",67.089996
"1520","2013-06-13",69.790001
"1521","2013-06-14",70.860001
"1522","2013-06-17",69.5
"1523","2013-06-18",69.660004
"1524","2013-06-19",68.279999
"1525","2013-06-20",65.510002
"1526","2013-06-21",67.129997
"1527","2013-06-24",65.769997
"1528","2013-06-25",65.959999
"1529","2013-06-26",68.160004
"1530","2013-06-27",68.639999
"1531","2013-06-28",68.730003
"1532","2013-07-01",69.82
"1533","2013-07-02",69.730003
"1534","2013-07-03",69.849998
"1535","2013-07-05",72.120003
"1536","2013-07-08",72.889999
"1537","2013-07-09",72.459999
"1538","2013-07-10",72.790001
"1539","2013-07-11",73.790001
"1540","2013-07-12",72.75
"1541","2013-07-15",72.610001
"1542","2013-07-16",71.800003
"1543","2013-07-17",71.800003
"1544","2013-07-18",71.010002
"1545","2013-07-19",71.529999
"1546","2013-07-22",72.25
"1547","2013-07-23",71.519997
"1548","2013-07-24",71.040001
"1549","2013-07-25",74.019997
"1550","2013-07-26",74.440002
"1551","2013-07-29",74.139999
"1552","2013-07-30",74.989998
"1553","2013-07-31",75.559998
"1554","2013-08-01",76.330002
"1555","2013-08-02",76.230003
"1556","2013-08-05",78.18
"1557","2013-08-06",77.989998
"1558","2013-08-07",80.730003
"1559","2013-08-08",81.760002
"1560","2013-08-09",80.879997
"1561","2013-08-12",82.139999
"1562","2013-08-13",81.57
"1563","2013-08-14",80.959999
"1564","2013-08-15",78.900002
"1565","2013-08-16",79.910004
"1566","2013-08-19",80.129997
"1567","2013-08-20",81.57
"1568","2013-08-21",83.599998
"1569","2013-08-22",83.519997
"1570","2013-08-23",85.25
"1571","2013-08-26",86.099998
"1572","2013-08-27",83.900002
"1573","2013-08-28",85.290001
"1574","2013-08-29",88.400002
"1575","2013-08-30",87.690002
"1576","2013-09-03",87.970001
"1577","2013-09-04",88
"1578","2013-09-05",87.68
"1579","2013-09-06",87.290001
"1580","2013-09-09",86.720001
"1581","2013-09-10",87.489998
"1582","2013-09-11",86.010002
"1583","2013-09-12",87.330002
"1584","2013-09-13",87.18
"1585","2013-09-16",89.699997
"1586","2013-09-17",90.220001
"1587","2013-09-18",89.470001
"1588","2013-09-19",89.349998
"1589","2013-09-20",88.18
"1590","2013-09-23",87.730003
"1591","2013-09-24",87.940002
"1592","2013-09-25",88.32
"1593","2013-09-26",90.610001
"1594","2013-09-27",89.779999
"1595","2013-09-30",91.970001
"1596","2013-10-01",91.099998
"1597","2013-10-02",90.279999
"1598","2013-10-03",89.529999
"1599","2013-10-04",90.989998
"1600","2013-10-07",88.970001
"1601","2013-10-08",83.779999
"1602","2013-10-09",84.279999
"1603","2013-10-10",84.769997
"1604","2013-10-11",83.510002
"1605","2013-10-14",84.18
"1606","2013-10-15",82.620003
"1607","2013-10-16",82.889999
"1608","2013-10-17",84.029999
"1609","2013-10-18",85.010002
"1610","2013-10-21",85.650002
"1611","2013-10-22",90.510002
"1612","2013-10-23",91.629997
"1613","2013-10-24",94.529999
"1614","2013-10-25",92.699997
"1615","2013-10-28",92.480003
"1616","2013-10-29",92.029999
"1617","2013-10-30",90.709999
"1618","2013-10-31",90.739998
"1619","2013-11-01",90.080002
"1620","2013-11-04",90.599998
"1621","2013-11-05",92.620003
"1622","2013-11-06",93.779999
"1623","2013-11-07",93.739998
"1624","2013-11-08",98.239998
"1625","2013-11-11",99.800003
"1626","2013-11-12",101.190002
"1627","2013-11-13",109.949997
"1628","2013-11-14",108.690002
"1629","2013-11-15",108.389999
"1630","2013-11-18",109.089996
"1631","2013-11-19",110
"1632","2013-11-20",111.959999
"1633","2013-11-21",114.5
"1634","2013-11-22",113.339996
"1635","2013-11-25",115.010002
"1636","2013-11-26",113.650002
"1637","2013-11-27",115.650002
"1638","2013-11-29",116.919998
"1639","2013-12-02",117.75
"1640","2013-12-03",113.809998
"1641","2013-12-04",114.379997
"1642","2013-12-05",114.339996
"1643","2013-12-06",117.040001
"1644","2013-12-09",117.129997
"1645","2013-12-10",119.629997
"1646","2013-12-11",115.220001
"1647","2013-12-12",115.389999
"1648","2013-12-13",114.529999
"1649","2013-12-16",112.190002
"1650","2013-12-17",112.099998
"1651","2013-12-18",113.739998
"1652","2013-12-19",114.720001
"1653","2013-12-20",123.910004
"1654","2013-12-23",125.410004
"1655","2013-12-24",125
"1656","2013-12-26",125.610001
"1657","2013-12-27",123.290001
"1658","2013-12-30",126.790001
"1659","2013-12-31",126.559998
"1660","2014-01-02",126.779999
"1661","2014-01-03",126.349998
"1662","2014-01-06",125.510002
"1663","2014-01-07",130.419998
"1664","2014-01-08",137.820007
"1665","2014-01-09",136.070007
"1666","2014-01-10",138.559998
"1667","2014-01-13",146.839996
"1668","2014-01-14",145.479996
"1669","2014-01-15",147.600006
"1670","2014-01-16",148.899994
"1671","2014-01-17",150.020004
"1672","2014-01-21",153.169998
"1673","2014-01-22",156.720001
"1674","2014-01-23",159.070007
"1675","2014-01-24",149.190002
"1676","2014-01-27",142.710007
"1677","2014-01-28",151.440002
"1678","2014-01-29",151.619995
"1679","2014-01-30",156.570007
"1680","2014-01-31",151.660004
"1681","2014-02-03",147.270004
"1682","2014-02-04",147.279999
"1683","2014-02-05",146.690002
"1684","2014-02-06",143.779999
"1685","2014-02-07",153.100006
"1686","2014-02-10",153.979996
"1687","2014-02-11",156.139999
"1688","2014-02-12",159.389999
"1689","2014-02-13",160.759995
"1690","2014-02-14",160.100006
"1691","2014-02-18",171.910004
"1692","2014-02-19",170.279999
"1693","2014-02-20",170.289993
"1694","2014-02-21",170.029999
"1695","2014-02-24",171.75
"1696","2014-02-25",174.979996
"1697","2014-02-26",162.059998
"1698","2014-02-27",166.619995
"1699","2014-02-28",151.949997
"1700","2014-03-03",156.320007
"1701","2014-03-04",160.720001
"1702","2014-03-05",157.600006
"1703","2014-03-06",151.479996
"1704","2014-03-07",155.240005
"1705","2014-03-10",151.880005
"1706","2014-03-11",151.460007
"1707","2014-03-12",157.479996
"1708","2014-03-13",149.300003
"1709","2014-03-14",149.220001
"1710","2014-03-17",150.490005
"1711","2014-03-18",154.029999
"1712","2014-03-19",151.179993
"1713","2014-03-20",150.259995
"1714","2014-03-21",143.860001
"1715","2014-03-24",137.320007
"1716","2014-03-25",136.710007
"1717","2014-03-26",136.399994
"1718","2014-03-27",138
"1719","2014-03-28",133.460007
"1720","2014-03-31",138.679993
"1721","2014-04-01",139.779999
"1722","2014-04-02",140.139999
"1723","2014-04-03",135.149994
"1724","2014-04-04",126.800003
"1725","2014-04-07",124.629997
"1726","2014-04-08",130.089996
"1727","2014-04-09",136.910004
"1728","2014-04-10",129.610001
"1729","2014-04-11",128.610001
"1730","2014-04-14",128.25
"1731","2014-04-15",130.910004
"1732","2014-04-16",136.100006
"1733","2014-04-17",136.160004
"1734","2014-04-21",138.330002
"1735","2014-04-22",145.350006
"1736","2014-04-23",143.910004
"1737","2014-04-24",141.580002
"1738","2014-04-25",134.919998
"1739","2014-04-28",134.850006
"1740","2014-04-29",134.789993
"1741","2014-04-30",134.899994
"1742","2014-05-01",139.270004
"1743","2014-05-02",139.619995
"1744","2014-05-05",141.979996
"1745","2014-05-06",137.699997
"1746","2014-05-07",137.399994
"1747","2014-05-08",133.690002
"1748","2014-05-09",129.449997
"1749","2014-05-12",130.229996
"1750","2014-05-13",128.839996
"1751","2014-05-14",128.380005
"1752","2014-05-15",127.199997
"1753","2014-05-16",126.540001
"1754","2014-05-19",131.429993
"1755","2014-05-20",128.509995
"1756","2014-05-21",128.389999
"1757","2014-05-22",131.5
"1758","2014-05-23",135.369995
"1759","2014-05-27",142.330002
"1760","2014-05-28",141.850006
"1761","2014-05-29",142.660004
"1762","2014-05-30",141.860001
"1763","2014-06-02",142.970001
"1764","2014-06-03",144.240005
"1765","2014-06-04",145.149994
"1766","2014-06-05",145.100006
"1767","2014-06-06",146.910004
"1768","2014-06-09",143.309998
"1769","2014-06-10",141.380005
"1770","2014-06-11",143.229996
"1771","2014-06-12",141.990005
"1772","2014-06-13",141.889999
"1773","2014-06-16",144.139999
"1774","2014-06-17",149.660004
"1775","2014-06-18",152.029999
"1776","2014-06-19",149.589996
"1777","2014-06-20",154.820007
"1778","2014-06-23",153.5
"1779","2014-06-24",148.119995
"1780","2014-06-25",150.419998
"1781","2014-06-26",149.740005
"1782","2014-06-27",146
"1783","2014-06-30",147.009995
"1784","2014-07-01",151.460007
"1785","2014-07-02",162.020004
"1786","2014-07-03",162.820007
"1787","2014-07-07",156.350006
"1788","2014-07-08",154.889999
"1789","2014-07-09",154.699997
"1790","2014-07-10",152.490005
"1791","2014-07-11",150.800003
"1792","2014-07-14",153.479996
"1793","2014-07-15",147.850006
"1794","2014-07-16",145.369995
"1795","2014-07-17",141.649994
"1796","2014-07-18",142.289993
"1797","2014-07-21",146.210007
"1798","2014-07-22",145.869995
"1799","2014-07-23",147.949997
"1800","2014-07-24",143.320007
"1801","2014-07-25",142.509995
"1802","2014-07-28",136.809998
"1803","2014-07-29",140.100006
"1804","2014-07-30",141.380005
"1805","2014-07-31",139.729996
"1806","2014-08-01",139.729996
"1807","2014-08-04",137.860001
"1808","2014-08-05",135.800003
"1809","2014-08-06",142.839996
"1810","2014-08-07",135.440002
"1811","2014-08-08",136.580002
"1812","2014-08-11",133.860001
"1813","2014-08-12",132.550003
"1814","2014-08-13",144.229996
"1815","2014-08-14",144.300003
"1816","2014-08-15",148.100006
"1817","2014-08-18",152.509995
"1818","2014-08-19",156.869995
"1819","2014-08-20",158.300003
"1820","2014-08-21",157.610001
"1821","2014-08-22",158.830002
"1822","2014-08-25",160.889999
"1823","2014-08-26",163.559998
"1824","2014-08-27",163.110001
"1825","2014-08-28",162.710007
"1826","2014-08-29",162.919998
"1827","2014-09-02",163.050003
"1828","2014-09-03",163.699997
"1829","2014-09-04",156.869995
"1830","2014-09-05",168.020004
"1831","2014-09-08",170.850006
"1832","2014-09-09",170.5
"1833","2014-09-10",174.369995
"1834","2014-09-11",172.139999
"1835","2014-09-12",169.410004
"1836","2014-09-15",160.350006
"1837","2014-09-16",164.350006
"1838","2014-09-17",162.300003
"1839","2014-09-18",163.229996
"1840","2014-09-19",163.639999
"1841","2014-09-22",161.339996
"1842","2014-09-23",158.820007
"1843","2014-09-24",165.050003
"1844","2014-09-25",159.940002
"1845","2014-09-26",160.529999
"1846","2014-09-29",162.160004
"1847","2014-09-30",160.559998
"1848","2014-10-01",155.300003
"1849","2014-10-02",154.550003
"1850","2014-10-03",161.429993
"1851","2014-10-06",158.479996
"1852","2014-10-07",155.279999
"1853","2014-10-08",159.740005
"1854","2014-10-09",155.059998
"1855","2014-10-10",148.949997
"1856","2014-10-13",142.720001
"1857","2014-10-14",143.729996
"1858","2014-10-15",146.309998
"1859","2014-10-16",150.259995
"1860","2014-10-17",152.360001
"1861","2014-10-20",152.389999
"1862","2014-10-21",159.350006
"1863","2014-10-22",157.139999
"1864","2014-10-23",162.300003
"1865","2014-10-24",166.460007
"1866","2014-10-27",164.669998
"1867","2014-10-28",168.350006
"1868","2014-10-29",168.220001
"1869","2014-10-30",169.820007
"1870","2014-10-31",168.839996
"1871","2014-11-03",170.330002
"1872","2014-11-04",168.479996
"1873","2014-11-05",167.179993
"1874","2014-11-06",172.369995
"1875","2014-11-07",170.800003
"1876","2014-11-10",174.429993
"1877","2014-11-11",171.889999
"1878","2014-11-12",173.529999
"1879","2014-11-13",172.979996
"1880","2014-11-14",174.570007
"1881","2014-11-17",169.490005
"1882","2014-11-18",172.320007
"1883","2014-11-19",170.949997
"1884","2014-11-20",169.839996
"1885","2014-11-21",170.100006
"1886","2014-11-24",170.449997
