"","date","CELP"
"454","2015-11-02",11.62
"455","2015-11-03",11.89
"456","2015-11-04",10.77
"457","2015-11-05",10.36
"458","2015-11-06",10.11
"459","2015-11-09",10.7
"460","2015-11-10",10.12
"461","2015-11-11",10.57
"462","2015-11-12",10.59
"463","2015-11-13",11.26
"464","2015-11-16",11.04
"465","2015-11-17",11.09
"466","2015-11-18",11.3
"467","2015-11-19",11.43
"468","2015-11-20",10.93
"469","2015-11-23",11.07
"470","2015-11-24",10.71
"471","2015-11-25",11.02
"472","2015-11-27",10.77
"473","2015-11-30",10.53
"474","2015-12-01",10.17
"475","2015-12-02",10.01
"476","2015-12-03",9.28
"477","2015-12-04",9.57
"478","2015-12-07",7.92
"479","2015-12-08",8.74
"480","2015-12-09",9.21
"481","2015-12-10",9.31
"482","2015-12-11",8.56
"483","2015-12-14",7.6
"484","2015-12-15",7.8
"485","2015-12-16",8.12
"486","2015-12-17",7.48
"487","2015-12-18",7.29
"488","2015-12-21",7.75
"489","2015-12-22",8.2
"490","2015-12-23",9.07
"491","2015-12-24",9.02
"492","2015-12-28",8.93
"493","2015-12-29",8.65
"494","2015-12-30",8.82
"495","2015-12-31",8.8
"496","2016-01-04",8.64
"497","2016-01-05",8.26
"498","2016-01-06",8.21
"499","2016-01-07",7.5
"500","2016-01-08",6.92
"501","2016-01-11",7.04
"502","2016-01-12",6.27
"503","2016-01-13",6.11
"504","2016-01-14",6.23
"505","2016-01-15",5.82
"506","2016-01-19",6.5
"507","2016-01-20",6.07
"508","2016-01-21",7.26
"509","2016-01-22",8.84
"510","2016-01-25",8.13
"511","2016-01-26",9.34
"512","2016-01-27",8.3
"513","2016-01-28",9.45
"514","2016-01-29",9.08
"515","2016-02-01",10.29
"516","2016-02-02",10
"517","2016-02-03",10.34
"518","2016-02-04",10
"519","2016-02-05",10.53
"520","2016-02-08",7.79
"521","2016-02-09",8.06
"522","2016-02-10",7.08
"523","2016-02-11",5.83
"524","2016-02-12",6
"525","2016-02-16",6.02
"526","2016-02-17",6.8
"527","2016-02-18",6.15
"528","2016-02-19",6.38
"529","2016-02-22",6.61
"530","2016-02-23",6.22
"531","2016-02-24",6.42
"532","2016-02-25",5.9
"533","2016-02-26",6.12
"534","2016-02-29",6.08
"535","2016-03-01",6.47
"536","2016-03-02",7.43
"537","2016-03-03",8.05
"538","2016-03-04",9.2
"539","2016-03-07",9.91
"540","2016-03-08",9.3
"541","2016-03-09",9.35
"542","2016-03-10",9.29
"543","2016-03-11",9.03
"544","2016-03-14",9.3
"545","2016-03-15",8.68
"546","2016-03-16",8.57
"547","2016-03-17",8.72
"548","2016-03-18",8.61
"549","2016-03-21",8.56
"550","2016-03-22",8.43
"551","2016-03-23",7.91
"552","2016-03-24",8.86
"553","2016-03-28",8.5
"554","2016-03-29",8.81
"555","2016-03-30",8.44
"556","2016-03-31",8.23
"557","2016-04-01",8.17
"558","2016-04-04",7.87
"559","2016-04-05",7.61
"560","2016-04-06",7.81
"561","2016-04-07",7.68
"562","2016-04-08",8.11
"563","2016-04-11",8.18
"564","2016-04-12",8.62
"565","2016-04-13",8.69
"566","2016-04-14",8.64
"567","2016-04-15",8.46
"568","2016-04-18",8.67
"569","2016-04-19",9.1
"570","2016-04-20",9.26
"571","2016-04-21",9.14
"572","2016-04-22",9.28
"573","2016-04-25",9.25
"574","2016-04-26",9.24
"575","2016-04-27",9.5
"576","2016-04-28",9.9
"577","2016-04-29",9.78
"578","2016-05-02",9.92
"579","2016-05-03",10.02
"580","2016-05-04",9.5
"581","2016-05-05",8.93
"582","2016-05-06",9
"583","2016-05-09",8.13
"584","2016-05-10",8.31
"585","2016-05-11",8.54
"586","2016-05-12",8.98
"587","2016-05-13",8.9
"588","2016-05-16",8.15
"589","2016-05-17",8.18
"590","2016-05-18",8.21
"591","2016-05-19",8.07
"592","2016-05-20",8.12
"593","2016-05-23",8.07
"594","2016-05-24",8.06
"595","2016-05-25",8.11
"596","2016-05-26",8.17
"597","2016-05-27",8.1
"598","2016-05-31",8.03
"599","2016-06-01",8.13
"600","2016-06-02",8.13
"601","2016-06-03",8.16
"602","2016-06-06",8.76
"603","2016-06-07",8.8
"604","2016-06-08",9.66
"605","2016-06-09",9.22
"606","2016-06-10",9.15
"607","2016-06-13",9.39
"608","2016-06-14",9.46
"609","2016-06-15",9.68
"610","2016-06-16",9.55
"611","2016-06-17",9.59
"612","2016-06-20",9.51
"613","2016-06-21",9.63
"614","2016-06-22",9.44
"615","2016-06-23",9.51
"616","2016-06-24",9.64
"617","2016-06-27",8.95
"618","2016-06-28",9.06
"619","2016-06-29",9.43
"620","2016-06-30",9.74
"621","2016-07-01",9.58
"622","2016-07-05",9.4
"623","2016-07-06",9.7
"624","2016-07-07",9.58
"625","2016-07-08",9.85
"626","2016-07-11",10.31
"627","2016-07-12",10.45
"628","2016-07-13",10.54
"629","2016-07-14",10.25
"630","2016-07-15",10.34
"631","2016-07-18",10.83
"632","2016-07-19",10.76
"633","2016-07-20",10.11
"634","2016-07-21",10.55
"635","2016-07-22",10.76
"636","2016-07-25",10.34
"637","2016-07-26",10.26
"638","2016-07-27",11.2
"639","2016-07-28",11.02
"640","2016-07-29",11.29
"641","2016-08-01",11.86
"642","2016-08-02",11.75
"643","2016-08-03",11.15
"644","2016-08-04",10.6
"645","2016-08-05",10.23
"646","2016-08-08",9.99
"647","2016-08-09",9.89
"648","2016-08-10",9.65
"649","2016-08-11",9.91
"650","2016-08-12",9.87
"651","2016-08-15",9.1
"652","2016-08-16",8.25
"653","2016-08-17",8.25
"654","2016-08-18",8.26
"655","2016-08-19",8.25
"656","2016-08-22",8.18
"657","2016-08-23",8.15
"658","2016-08-24",8.15
"659","2016-08-25",8.17
"660","2016-08-26",8.17
"661","2016-08-29",8.21
"662","2016-08-30",8.79
"663","2016-08-31",9.16
"664","2016-09-01",8.93
"665","2016-09-02",8.98
"666","2016-09-06",9.16
"667","2016-09-07",9.11
"668","2016-09-08",8.97
"669","2016-09-09",9.04
"670","2016-09-12",9.21
"671","2016-09-13",8.99
"672","2016-09-14",8.85
"673","2016-09-15",8.37
"674","2016-09-16",8.47
"675","2016-09-19",8.58
"676","2016-09-20",8.4
"677","2016-09-21",8.86
"678","2016-09-22",9.22
"679","2016-09-23",8.97
"680","2016-09-26",8.87
"681","2016-09-27",8.81
"682","2016-09-28",9.52
"683","2016-09-29",9.92
"684","2016-09-30",9.78
"685","2016-10-03",9.51
"686","2016-10-04",9.64
"687","2016-10-05",9.76
"688","2016-10-06",9.84
"689","2016-10-07",9.81
"690","2016-10-10",10
"691","2016-10-11",10.4
"692","2016-10-12",10.36
"693","2016-10-13",10.18
"694","2016-10-14",10.01
"695","2016-10-17",9.6
"696","2016-10-18",9.89
"697","2016-10-19",10.29
"698","2016-10-20",10.19
"699","2016-10-21",10.17
"700","2016-10-24",10.25
"701","2016-10-25",10.2
"702","2016-10-26",10.23
"703","2016-10-27",10.05
"704","2016-10-28",10.31
"705","2016-10-31",10.36
"706","2016-11-01",10.31
"707","2016-11-02",9.85
"708","2016-11-03",9.98
"709","2016-11-04",9.64
"710","2016-11-07",9.15
"711","2016-11-08",9.05
"712","2016-11-09",9.26
"713","2016-11-10",9.37
"714","2016-11-11",9.37
"715","2016-11-14",9.84
"716","2016-11-15",9.86
"717","2016-11-16",10.22
"718","2016-11-17",10.21
"719","2016-11-18",10.35
"720","2016-11-21",10.54
"721","2016-11-22",10.07
"722","2016-11-23",10.07
"723","2016-11-25",10.16
"724","2016-11-28",9.86
"725","2016-11-29",9.84
"726","2016-11-30",10.45
"727","2016-12-01",10.47
"728","2016-12-02",10.4
"729","2016-12-05",10.23
"730","2016-12-06",10.26
"731","2016-12-07",10.37
"732","2016-12-08",10.23
"733","2016-12-09",10.49
"734","2016-12-12",10.54
"735","2016-12-13",10.92
"736","2016-12-14",11.28
"737","2016-12-15",11.26
"738","2016-12-16",10.77
"739","2016-12-19",11.2
"740","2016-12-20",10.58
"741","2016-12-21",10.49
"742","2016-12-22",10.33
"743","2016-12-23",10.47
"744","2016-12-27",10.95
"745","2016-12-28",10.7
"746","2016-12-29",10.65
"747","2016-12-30",10.55
"748","2017-01-03",10.95
"749","2017-01-04",10.95
"750","2017-01-05",11.06
"751","2017-01-06",11.37
"752","2017-01-09",11.31
"753","2017-01-10",11.14
"754","2017-01-11",11.89
"755","2017-01-12",11.67
"756","2017-01-13",11.89
"757","2017-01-17",11.66
"758","2017-01-18",11.29
"759","2017-01-19",11.62
"760","2017-01-20",11.69
"761","2017-01-23",11.62
"762","2017-01-24",12.15
"763","2017-01-25",12.29
"764","2017-01-26",13.18
"765","2017-01-27",13.11
"766","2017-01-30",13.62
"767","2017-01-31",13.64
"768","2017-02-01",13.85
"769","2017-02-02",13.15
"770","2017-02-03",13
"771","2017-02-06",11.9
"772","2017-02-07",11.91
"773","2017-02-08",11.76
"774","2017-02-09",12.06
"775","2017-02-10",13.11
"776","2017-02-13",12.4
"777","2017-02-14",12.21
"778","2017-02-15",12.18
"779","2017-02-16",12.9
"780","2017-02-17",12.82
"781","2017-02-21",12.88
"782","2017-02-22",12.7
"783","2017-02-23",12.75
"784","2017-02-24",12.99
"785","2017-02-27",13.15
"786","2017-02-28",13.25
"787","2017-03-01",14.05
"788","2017-03-02",13.2
"789","2017-03-03",13.25
"790","2017-03-06",11.66
"791","2017-03-07",12.04
"792","2017-03-08",12.14
"793","2017-03-09",11.65
"794","2017-03-10",11.99
"795","2017-03-13",12.35
"796","2017-03-14",11.84
"797","2017-03-15",9.22
"798","2017-03-16",8.78
"799","2017-03-17",8.98
"800","2017-03-20",8.75
"801","2017-03-21",8.33
"802","2017-03-22",8.52
"803","2017-03-23",8.41
"804","2017-03-24",8.24
"805","2017-03-27",8.16
"806","2017-03-28",8.15
"807","2017-03-29",8.5
"808","2017-03-30",8.67
"809","2017-03-31",9.1
"810","2017-04-03",8.61
"811","2017-04-04",8.74
"812","2017-04-05",8.85
"813","2017-04-06",8.91
"814","2017-04-07",8.7
"815","2017-04-10",8.88
"816","2017-04-11",9.03
"817","2017-04-12",9.21
"818","2017-04-13",9.18
"819","2017-04-17",8.84
"820","2017-04-18",8.73
"821","2017-04-19",8.7
"822","2017-04-20",8.9
"823","2017-04-21",8.74
"824","2017-04-24",8.81
"825","2017-04-25",8.88
"826","2017-04-26",8.77
"827","2017-04-27",8.56
"828","2017-04-28",8.78
"829","2017-05-01",8.51
"830","2017-05-02",8.35
"831","2017-05-03",8.63
"832","2017-05-04",8.14
"833","2017-05-05",7.69
"834","2017-05-08",7.75
"835","2017-05-09",7.37
"836","2017-05-10",7.65
"837","2017-05-11",7.62
"838","2017-05-12",7.58
"839","2017-05-15",7.61
"840","2017-05-16",7.55
"841","2017-05-17",7.5
"842","2017-05-18",7.38
"843","2017-05-19",7.45
"844","2017-05-22",7.3
"845","2017-05-23",7.2
"846","2017-05-24",7.25
"847","2017-05-25",7.16
"848","2017-05-26",7.17
"849","2017-05-30",7.02
"850","2017-05-31",7.01
"851","2017-06-01",7.07
"852","2017-06-02",7.19
"853","2017-06-05",7.26
"854","2017-06-06",7.33
"855","2017-06-07",7.15
"856","2017-06-08",7.3
"857","2017-06-09",7.17
"858","2017-06-12",7.51
"859","2017-06-13",7.52
"860","2017-06-14",7.4
"861","2017-06-15",7.15
"862","2017-06-16",7.15
"863","2017-06-19",7.02
"864","2017-06-20",7.12
"865","2017-06-21",7.21
"866","2017-06-22",7.12
"867","2017-06-23",7.22
"868","2017-06-26",7.37
"869","2017-06-27",7.11
"870","2017-06-28",7.49
"871","2017-06-29",7.48
"872","2017-06-30",7.47
"873","2017-07-03",7.49
"874","2017-07-05",7.55
"875","2017-07-06",7.35
"876","2017-07-07",7.26
"877","2017-07-10",7.23
"878","2017-07-11",7.11
"879","2017-07-12",7.11
"880","2017-07-13",6.71
"881","2017-07-14",7.15
"882","2017-07-17",7.28
"883","2017-07-18",7.24
"884","2017-07-19",7.15
"885","2017-07-20",7.28
"886","2017-07-21",7.3
"887","2017-07-24",7.31
"888","2017-07-25",7.28
"889","2017-07-26",7.26
"890","2017-07-27",7.26
"891","2017-07-28",7.3
"892","2017-07-31",7.36
"893","2017-08-01",7.47
"894","2017-08-02",7.39
"895","2017-08-03",7.23
"896","2017-08-04",7.4
"897","2017-08-07",7.21
"898","2017-08-08",7.15
"899","2017-08-09",6.85
"900","2017-08-10",6.23
"901","2017-08-11",6.67
"902","2017-08-14",7
"903","2017-08-15",7.28
"904","2017-08-16",7.35
"905","2017-08-17",7.39
"906","2017-08-18",7.37
"907","2017-08-21",7.24
"908","2017-08-22",7.18
"909","2017-08-23",7.04
"910","2017-08-24",7.22
"911","2017-08-25",7.26
"912","2017-08-28",7.35
"913","2017-08-29",7.39
"914","2017-08-30",7.35
"915","2017-08-31",7.33
"916","2017-09-01",7.19
"917","2017-09-05",7.11
"918","2017-09-06",7.17
"919","2017-09-07",7.26
"920","2017-09-08",7.28
"921","2017-09-11",7.15
"922","2017-09-12",7.39
"923","2017-09-13",7.45
"924","2017-09-14",7.42
"925","2017-09-15",7.41
"926","2017-09-18",7.54
"927","2017-09-19",7.58
"928","2017-09-20",7.98
"929","2017-09-21",7.96
"930","2017-09-22",7.82
"931","2017-09-25",7.9
"932","2017-09-26",7.63
"933","2017-09-27",7.73
"934","2017-09-28",7.84
"935","2017-09-29",7.72
"936","2017-10-02",7.7
"937","2017-10-03",7.62
"938","2017-10-04",7.62
"939","2017-10-05",7.83
"940","2017-10-06",7.68
"941","2017-10-09",7.84
"942","2017-10-10",7.78
"943","2017-10-11",7.82
"944","2017-10-12",7.64
"945","2017-10-13",7.78
"946","2017-10-16",8.2
"947","2017-10-17",8.09
"948","2017-10-18",8.16
"949","2017-10-19",8.04
"950","2017-10-20",7.95
"951","2017-10-23",8.03
"952","2017-10-24",7.96
"953","2017-10-25",7.68
"954","2017-10-26",7.56
"955","2017-10-27",7.24
"956","2017-10-30",7.1
"957","2017-10-31",7.28
"958","2017-11-01",7.4
"959","2017-11-02",7.3
"960","2017-11-03",7.49
"961","2017-11-06",7.18
"962","2017-11-07",7.06
"963","2017-11-08",7.35
"964","2017-11-09",7.3
"965","2017-11-10",7.33
"966","2017-11-13",7.22
"967","2017-11-14",6.35
"968","2017-11-15",6.31
"969","2017-11-16",6.79
"970","2017-11-17",6.95
"971","2017-11-20",6.89
"972","2017-11-21",6.92
"973","2017-11-22",6.86
"974","2017-11-24",6.3
"975","2017-11-27",6.51
"976","2017-11-28",6.4
"977","2017-11-29",6.3
"978","2017-11-30",6.17
"979","2017-12-01",6.35
"980","2017-12-04",6.2
"981","2017-12-05",6.09
"982","2017-12-06",6.05
"983","2017-12-07",6.06
"984","2017-12-08",6.2
"985","2017-12-11",6.15
"986","2017-12-12",5.86
"987","2017-12-13",5.81
"988","2017-12-14",5.83
"989","2017-12-15",6.21
"990","2017-12-18",6.15
"991","2017-12-19",6
