"","date","IPG"
"1002","2010-12-22",10.78
"1003","2010-12-23",10.76
"1004","2010-12-27",10.69
"1005","2010-12-28",10.62
"1006","2010-12-29",10.62
"1007","2010-12-30",10.63
"1008","2010-12-31",10.62
"1009","2011-01-03",10.76
"1010","2011-01-04",10.47
"1011","2011-01-05",10.62
"1012","2011-01-06",10.61
"1013","2011-01-07",11.11
"1014","2011-01-10",11.17
"1015","2011-01-11",11.07
"1016","2011-01-12",11.13
"1017","2011-01-13",11.13
"1018","2011-01-14",11.1
"1019","2011-01-18",11.29
"1020","2011-01-19",11.04
"1021","2011-01-20",10.93
"1022","2011-01-21",10.94
"1023","2011-01-24",10.93
"1024","2011-01-25",10.89
"1025","2011-01-26",10.98
"1026","2011-01-27",11.07
"1027","2011-01-28",10.72
"1028","2011-01-31",10.69
"1029","2011-02-01",10.85
"1030","2011-02-02",10.94
"1031","2011-02-03",11.72
"1032","2011-02-04",11.75
"1033","2011-02-07",11.72
"1034","2011-02-08",11.95
"1035","2011-02-09",11.74
"1036","2011-02-10",11.86
"1037","2011-02-11",12.31
"1038","2011-02-14",12.3
"1039","2011-02-15",12.37
"1040","2011-02-16",12.46
"1041","2011-02-17",12.55
"1042","2011-02-18",12.64
"1043","2011-02-22",11.9
"1044","2011-02-23",11.52
"1045","2011-02-24",11.62
"1046","2011-02-25",12.57
"1047","2011-02-28",13.2
"1048","2011-03-01",12.61
"1049","2011-03-02",12.81
"1050","2011-03-03",13.02
"1051","2011-03-04",13.03
"1052","2011-03-07",12.84
"1053","2011-03-08",13.08
"1054","2011-03-09",13.07
"1055","2011-03-10",12.7
"1056","2011-03-11",12.71
"1057","2011-03-14",12.43
"1058","2011-03-15",12.05
"1059","2011-03-16",11.75
"1060","2011-03-17",12.02
"1061","2011-03-18",11.92
"1062","2011-03-21",12.18
"1063","2011-03-22",11.96
"1064","2011-03-23",11.89
"1065","2011-03-24",11.99
"1066","2011-03-25",12.1
"1067","2011-03-28",12.11
"1068","2011-03-29",12.1
"1069","2011-03-30",12.38
"1070","2011-03-31",12.57
"1071","2011-04-01",12.62
"1072","2011-04-04",12.63
"1073","2011-04-05",12.56
"1074","2011-04-06",12.41
"1075","2011-04-07",12.33
"1076","2011-04-08",12.1
"1077","2011-04-11",11.97
"1078","2011-04-12",11.93
"1079","2011-04-13",12.02
"1080","2011-04-14",11.96
"1081","2011-04-15",11.88
"1082","2011-04-18",11.74
"1083","2011-04-19",11.77
"1084","2011-04-20",11.81
"1085","2011-04-21",12.34
"1086","2011-04-25",12.25
"1087","2011-04-26",12.12
"1088","2011-04-27",12.42
"1089","2011-04-28",11.73
"1090","2011-04-29",11.75
"1091","2011-05-02",11.4
"1092","2011-05-03",11.45
"1093","2011-05-04",11.27
"1094","2011-05-05",11.22
"1095","2011-05-06",11.32
"1096","2011-05-09",11.16
"1097","2011-05-10",11.3
"1098","2011-05-11",11.2
"1099","2011-05-12",11.39
"1100","2011-05-13",11.56
"1101","2011-05-16",11.17
"1102","2011-05-17",11.15
"1103","2011-05-18",11.71
"1104","2011-05-19",11.87
"1105","2011-05-20",11.89
"1106","2011-05-23",11.75
"1107","2011-05-24",11.54
"1108","2011-05-25",11.72
"1109","2011-05-26",11.79
"1110","2011-05-27",11.86
"1111","2011-05-31",11.93
"1112","2011-06-01",11.51
"1113","2011-06-02",11.5
"1114","2011-06-03",11.4
"1115","2011-06-06",11.25
"1116","2011-06-07",11.4
"1117","2011-06-08",11.18
"1118","2011-06-09",11.9
"1119","2011-06-10",11.5
"1120","2011-06-13",11.53
"1121","2011-06-14",11.76
"1122","2011-06-15",11.62
"1123","2011-06-16",11.42
"1124","2011-06-17",11.36
"1125","2011-06-20",11.45
"1126","2011-06-21",11.81
"1127","2011-06-22",11.62
"1128","2011-06-23",11.61
"1129","2011-06-24",11.46
"1130","2011-06-27",11.66
"1131","2011-06-28",12.08
"1132","2011-06-29",12.18
"1133","2011-06-30",12.5
"1134","2011-07-01",12.71
"1135","2011-07-05",12.75
"1136","2011-07-06",12.59
"1137","2011-07-07",12.84
"1138","2011-07-08",12.72
"1139","2011-07-11",12.36
"1140","2011-07-12",12.33
"1141","2011-07-13",12.16
"1142","2011-07-14",11.92
"1143","2011-07-15",12.12
"1144","2011-07-18",11.86
"1145","2011-07-19",12.56
"1146","2011-07-20",12.36
"1147","2011-07-21",12.44
"1148","2011-07-22",12.66
"1149","2011-07-25",12.53
"1150","2011-07-26",12.49
"1151","2011-07-27",12.1
"1152","2011-07-28",10.13
"1153","2011-07-29",9.81
"1154","2011-08-01",9.57
"1155","2011-08-02",9.04
"1156","2011-08-03",9.38
"1157","2011-08-04",8.74
"1158","2011-08-05",8.37
"1159","2011-08-08",7.49
"1160","2011-08-09",8.15
"1161","2011-08-10",7.89
"1162","2011-08-11",8.53
"1163","2011-08-12",8.64
"1164","2011-08-15",8.9
"1165","2011-08-16",8.79
"1166","2011-08-17",8.61
"1167","2011-08-18",7.85
"1168","2011-08-19",7.74
"1169","2011-08-22",7.78
"1170","2011-08-23",8.29
"1171","2011-08-24",8.23
"1172","2011-08-25",7.98
"1173","2011-08-26",8.08
"1174","2011-08-29",8.66
"1175","2011-08-30",8.67
"1176","2011-08-31",8.63
"1177","2011-09-01",8.21
"1178","2011-09-02",7.85
"1179","2011-09-06",7.59
"1180","2011-09-07",8
"1181","2011-09-08",7.75
"1182","2011-09-09",7.49
"1183","2011-09-12",7.45
"1184","2011-09-13",7.64
"1185","2011-09-14",7.84
"1186","2011-09-15",7.96
"1187","2011-09-16",7.96
"1188","2011-09-19",7.51
"1189","2011-09-20",8.13
"1190","2011-09-21",7.67
"1191","2011-09-22",7.24
"1192","2011-09-23",7.24
"1193","2011-09-26",7.45
"1194","2011-09-27",7.91
"1195","2011-09-28",7.27
"1196","2011-09-29",7.41
"1197","2011-09-30",7.2
"1198","2011-10-03",6.95
"1199","2011-10-04",7.45
"1200","2011-10-05",7.61
"1201","2011-10-06",7.79
"1202","2011-10-07",7.6
"1203","2011-10-10",7.85
"1204","2011-10-11",8.04
"1205","2011-10-12",8.21
"1206","2011-10-13",7.89
"1207","2011-10-14",8.01
"1208","2011-10-17",7.44
"1209","2011-10-18",7.99
"1210","2011-10-19",8.06
"1211","2011-10-20",8.3
"1212","2011-10-21",8.43
"1213","2011-10-24",8.75
"1214","2011-10-25",8.39
"1215","2011-10-26",8.6
"1216","2011-10-27",8.92
"1217","2011-10-28",9.92
"1218","2011-10-31",9.48
"1219","2011-11-01",9
"1220","2011-11-02",9.35
"1221","2011-11-03",9.72
"1222","2011-11-04",9.68
"1223","2011-11-07",9.7
"1224","2011-11-08",9.71
"1225","2011-11-09",9.29
"1226","2011-11-10",9.32
"1227","2011-11-11",9.58
"1228","2011-11-14",9.43
"1229","2011-11-15",9.42
"1230","2011-11-16",9.41
"1231","2011-11-17",9.2
"1232","2011-11-18",8.96
"1233","2011-11-21",8.87
"1234","2011-11-22",8.75
"1235","2011-11-23",8.32
"1236","2011-11-25",8.41
"1237","2011-11-28",8.79
"1238","2011-11-29",8.84
"1239","2011-11-30",9.38
"1240","2011-12-01",9.52
"1241","2011-12-02",9.54
"1242","2011-12-05",9.76
"1243","2011-12-06",9.63
"1244","2011-12-07",9.64
"1245","2011-12-08",9.26
"1246","2011-12-09",9.58
"1247","2011-12-12",9.46
"1248","2011-12-13",9.32
"1249","2011-12-14",8.9
"1250","2011-12-15",9.09
"1251","2011-12-16",9.09
"1252","2011-12-19",9.03
"1253","2011-12-20",9.38
"1254","2011-12-21",9.41
"1255","2011-12-22",9.52
"1256","2011-12-23",9.69
"1257","2011-12-27",9.69
"1258","2011-12-28",9.47
"1259","2011-12-29",9.69
"1260","2011-12-30",9.73
"1261","2012-01-03",10.16
"1262","2012-01-04",10.17
"1263","2012-01-05",10.26
"1264","2012-01-06",10.33
"1265","2012-01-09",10.42
"1266","2012-01-10",10.59
"1267","2012-01-11",10.46
"1268","2012-01-12",10.59
"1269","2012-01-13",10.53
"1270","2012-01-17",10.69
"1271","2012-01-18",10.59
"1272","2012-01-19",10.67
"1273","2012-01-20",10.52
"1274","2012-01-23",10.45
"1275","2012-01-24",10.44
"1276","2012-01-25",10.48
"1277","2012-01-26",10.25
"1278","2012-01-27",10.2
"1279","2012-01-30",10.45
"1280","2012-01-31",10.33
"1281","2012-02-01",10.58
"1282","2012-02-02",10.59
"1283","2012-02-03",10.86
"1284","2012-02-06",10.88
"1285","2012-02-07",10.87
"1286","2012-02-08",10.85
"1287","2012-02-09",10.81
"1288","2012-02-10",10.73
"1289","2012-02-13",10.75
"1290","2012-02-14",10.7
"1291","2012-02-15",10.81
"1292","2012-02-16",10.93
"1293","2012-02-17",10.83
"1294","2012-02-21",10.92
"1295","2012-02-22",10.83
"1296","2012-02-23",10.91
"1297","2012-02-24",11.62
"1298","2012-02-27",11.81
"1299","2012-02-28",11.73
"1300","2012-02-29",11.72
"1301","2012-03-01",11.64
"1302","2012-03-02",11.57
"1303","2012-03-05",11.68
"1304","2012-03-06",11.39
"1305","2012-03-07",11.42
"1306","2012-03-08",11.77
"1307","2012-03-09",11.8
"1308","2012-03-12",11.83
"1309","2012-03-13",11.97
"1310","2012-03-14",11.88
"1311","2012-03-15",11.83
"1312","2012-03-16",11.8
"1313","2012-03-19",11.96
"1314","2012-03-20",11.64
"1315","2012-03-21",11.52
"1316","2012-03-22",11.42
"1317","2012-03-23",11.37
"1318","2012-03-26",11.52
"1319","2012-03-27",11.66
"1320","2012-03-28",11.52
"1321","2012-03-29",11.36
"1322","2012-03-30",11.41
"1323","2012-04-02",11.16
"1324","2012-04-03",11.09
"1325","2012-04-04",10.97
"1326","2012-04-05",10.94
"1327","2012-04-09",10.77
"1328","2012-04-10",10.53
"1329","2012-04-11",10.71
"1330","2012-04-12",11
"1331","2012-04-13",10.78
"1332","2012-04-16",10.77
"1333","2012-04-17",10.99
"1334","2012-04-18",10.82
"1335","2012-04-19",10.86
"1336","2012-04-20",10.87
"1337","2012-04-23",10.71
"1338","2012-04-24",10.88
"1339","2012-04-25",11.11
"1340","2012-04-26",11.76
"1341","2012-04-27",11.73
"1342","2012-04-30",11.81
"1343","2012-05-01",11.96
"1344","2012-05-02",11.9
"1345","2012-05-03",11.76
"1346","2012-05-04",11.5
"1347","2012-05-07",11.44
"1348","2012-05-08",11.24
"1349","2012-05-09",11.38
"1350","2012-05-10",11.64
"1351","2012-05-11",11.6
"1352","2012-05-14",11.39
"1353","2012-05-15",11.28
"1354","2012-05-16",11.14
"1355","2012-05-17",10.88
"1356","2012-05-18",10.75
"1357","2012-05-21",10.71
"1358","2012-05-22",10.72
"1359","2012-05-23",10.77
"1360","2012-05-24",10.79
"1361","2012-05-25",10.74
"1362","2012-05-29",10.99
"1363","2012-05-30",10.69
"1364","2012-05-31",10.39
"1365","2012-06-01",10.07
"1366","2012-06-04",10.02
"1367","2012-06-05",10.36
"1368","2012-06-06",10.69
"1369","2012-06-07",10.66
"1370","2012-06-08",10.84
"1371","2012-06-11",10.64
"1372","2012-06-12",10.8
"1373","2012-06-13",10.35
"1374","2012-06-14",10.34
"1375","2012-06-15",10.5
"1376","2012-06-18",10.4
"1377","2012-06-19",10.61
"1378","2012-06-20",10.77
"1379","2012-06-21",10.39
"1380","2012-06-22",10.32
"1381","2012-06-25",10.11
"1382","2012-06-26",10.3
"1383","2012-06-27",10.5
"1384","2012-06-28",10.45
"1385","2012-06-29",10.85
"1386","2012-07-02",11.04
"1387","2012-07-03",11.38
"1388","2012-07-05",11.16
"1389","2012-07-06",10.85
"1390","2012-07-09",10.67
"1391","2012-07-10",10.55
"1392","2012-07-11",10.42
"1393","2012-07-12",10.51
"1394","2012-07-13",10.7
"1395","2012-07-16",10.99
"1396","2012-07-17",11.53
"1397","2012-07-18",11.5
"1398","2012-07-19",11.56
"1399","2012-07-20",11.59
"1400","2012-07-23",11.34
"1401","2012-07-24",11.18
"1402","2012-07-25",10.99
"1403","2012-07-26",9.9
"1404","2012-07-27",10.12
"1405","2012-07-30",9.85
"1406","2012-07-31",9.87
"1407","2012-08-01",9.78
"1408","2012-08-02",9.68
"1409","2012-08-03",10.97
"1410","2012-08-06",10.11
"1411","2012-08-07",10.43
"1412","2012-08-08",10.36
"1413","2012-08-09",10.78
"1414","2012-08-10",10.74
"1415","2012-08-13",10.64
"1416","2012-08-14",10.62
"1417","2012-08-15",10.72
"1418","2012-08-16",11.08
"1419","2012-08-17",11.27
"1420","2012-08-20",11.36
"1421","2012-08-21",11.44
"1422","2012-08-22",11.06
"1423","2012-08-23",10.86
"1424","2012-08-24",10.81
"1425","2012-08-27",10.76
"1426","2012-08-28",10.65
"1427","2012-08-29",10.7
"1428","2012-08-30",10.63
"1429","2012-08-31",10.64
"1430","2012-09-04",10.71
"1431","2012-09-05",10.75
"1432","2012-09-06",11.01
"1433","2012-09-07",10.98
"1434","2012-09-10",11.08
"1435","2012-09-11",11.21
"1436","2012-09-12",11.59
"1437","2012-09-13",11.74
"1438","2012-09-14",11.65
"1439","2012-09-17",11.66
"1440","2012-09-18",11.51
"1441","2012-09-19",11.68
"1442","2012-09-20",11.61
"1443","2012-09-21",11.58
"1444","2012-09-24",11.44
"1445","2012-09-25",11.25
"1446","2012-09-26",11.07
"1447","2012-09-27",11.14
"1448","2012-09-28",11.12
"1449","2012-10-01",11.09
"1450","2012-10-02",11.2
"1451","2012-10-03",11.31
"1452","2012-10-04",11.39
"1453","2012-10-05",11.47
"1454","2012-10-08",11.43
"1455","2012-10-09",11.47
"1456","2012-10-10",11.28
"1457","2012-10-11",11.31
"1458","2012-10-12",11.26
"1459","2012-10-15",11.45
"1460","2012-10-16",11.33
"1461","2012-10-17",11.01
"1462","2012-10-18",11.1
"1463","2012-10-19",10.9
"1464","2012-10-22",10.89
"1465","2012-10-23",10.88
"1466","2012-10-24",10.82
"1467","2012-10-25",10.55
"1468","2012-10-26",10.29
"1469","2012-10-31",10.1
"1470","2012-11-01",10.26
"1471","2012-11-02",9.92
"1472","2012-11-05",10.06
"1473","2012-11-06",10.18
"1474","2012-11-07",10.01
"1475","2012-11-08",9.84
"1476","2012-11-09",9.96
"1477","2012-11-12",9.94
"1478","2012-11-13",9.76
"1479","2012-11-14",9.54
"1480","2012-11-15",9.45
"1481","2012-11-16",9.59
"1482","2012-11-19",9.91
"1483","2012-11-20",9.9
"1484","2012-11-21",9.97
"1485","2012-11-23",10.32
"1486","2012-11-26",10.23
"1487","2012-11-27",10.27
"1488","2012-11-28",10.5
"1489","2012-11-29",10.72
"1490","2012-11-30",10.82
"1491","2012-12-03",10.62
"1492","2012-12-04",10.71
"1493","2012-12-05",10.9
"1494","2012-12-06",10.81
"1495","2012-12-07",10.78
"1496","2012-12-10",10.71
"1497","2012-12-11",11.02
"1498","2012-12-12",10.89
"1499","2012-12-13",10.79
"1500","2012-12-14",10.9
"1501","2012-12-17",10.97
"1502","2012-12-18",11.24
"1503","2012-12-19",11.21
"1504","2012-12-20",11.42
"1505","2012-12-21",11.15
"1506","2012-12-24",11.01
"1507","2012-12-26",10.9
"1508","2012-12-27",10.83
"1509","2012-12-28",10.78
"1510","2012-12-31",11.02
"1511","2013-01-02",11.63
"1512","2013-01-03",11.86
"1513","2013-01-04",11.76
"1514","2013-01-07",11.77
"1515","2013-01-08",11.61
"1516","2013-01-09",11.63
"1517","2013-01-10",11.74
"1518","2013-01-11",11.68
"1519","2013-01-14",11.74
"1520","2013-01-15",11.74
"1521","2013-01-16",11.68
"1522","2013-01-17",11.94
"1523","2013-01-18",11.94
"1524","2013-01-22",11.86
"1525","2013-01-23",12.01
"1526","2013-01-24",12.16
"1527","2013-01-25",12.17
"1528","2013-01-28",12.13
"1529","2013-01-29",12.12
"1530","2013-01-30",12.04
"1531","2013-01-31",12.11
"1532","2013-02-01",12.25
"1533","2013-02-04",12.03
"1534","2013-02-05",12.16
"1535","2013-02-06",12.22
"1536","2013-02-07",12.08
"1537","2013-02-08",12.16
"1538","2013-02-11",12.15
"1539","2013-02-12",12.24
"1540","2013-02-13",12.4
"1541","2013-02-14",12.49
"1542","2013-02-15",12.57
"1543","2013-02-19",12.58
"1544","2013-02-20",12.48
"1545","2013-02-21",12.25
"1546","2013-02-22",12.58
"1547","2013-02-25",12.34
"1548","2013-02-26",12.42
"1549","2013-02-27",12.7
"1550","2013-02-28",12.78
"1551","2013-03-01",12.79
"1552","2013-03-04",12.83
"1553","2013-03-05",12.94
"1554","2013-03-06",12.84
"1555","2013-03-07",13.01
"1556","2013-03-08",13.1
"1557","2013-03-11",13.09
"1558","2013-03-12",13.03
"1559","2013-03-13",13.38
"1560","2013-03-14",13.38
"1561","2013-03-15",13.31
"1562","2013-03-18",13.12
"1563","2013-03-19",12.95
"1564","2013-03-20",13.09
"1565","2013-03-21",12.95
"1566","2013-03-22",13.04
"1567","2013-03-25",12.98
"1568","2013-03-26",13.07
"1569","2013-03-27",13.04
"1570","2013-03-28",13.03
"1571","2013-04-01",12.91
"1572","2013-04-02",13
"1573","2013-04-03",12.93
"1574","2013-04-04",13.01
"1575","2013-04-05",13.18
"1576","2013-04-08",13.35
"1577","2013-04-09",13.33
"1578","2013-04-10",13.65
"1579","2013-04-11",13.64
"1580","2013-04-12",13.65
"1581","2013-04-15",12.97
"1582","2013-04-16",13.2
"1583","2013-04-17",13.05
"1584","2013-04-18",12.92
"1585","2013-04-19",13.47
"1586","2013-04-22",13.56
"1587","2013-04-23",13.89
"1588","2013-04-24",13.99
"1589","2013-04-25",14.19
"1590","2013-04-26",13.97
"1591","2013-04-29",13.76
"1592","2013-04-30",13.84
"1593","2013-05-01",13.58
"1594","2013-05-02",13.94
"1595","2013-05-03",14.05
"1596","2013-05-06",14.12
"1597","2013-05-07",14.47
"1598","2013-05-08",14.49
"1599","2013-05-09",14.75
"1600","2013-05-10",14.88
"1601","2013-05-13",14.86
"1602","2013-05-14",14.94
"1603","2013-05-15",14.9
"1604","2013-05-16",14.7
"1605","2013-05-17",14.78
"1606","2013-05-20",14.71
"1607","2013-05-21",14.55
"1608","2013-05-22",14.44
"1609","2013-05-23",14.33
"1610","2013-05-24",14.56
"1611","2013-05-28",14.68
"1612","2013-05-29",14.4
"1613","2013-05-30",14.44
"1614","2013-05-31",14.22
"1615","2013-06-03",14.16
"1616","2013-06-04",14.19
"1617","2013-06-05",13.82
"1618","2013-06-06",14.13
"1619","2013-06-07",14.66
"1620","2013-06-10",14.44
"1621","2013-06-11",14.34
"1622","2013-06-12",14.29
"1623","2013-06-13",14.71
"1624","2013-06-14",14.51
"1625","2013-06-17",14.64
"1626","2013-06-18",14.79
"1627","2013-06-19",14.58
"1628","2013-06-20",14.28
"1629","2013-06-21",14.27
"1630","2013-06-24",14.18
"1631","2013-06-25",14.32
"1632","2013-06-26",14.47
"1633","2013-06-27",14.65
"1634","2013-06-28",14.55
"1635","2013-07-01",14.71
"1636","2013-07-02",14.69
"1637","2013-07-03",14.87
"1638","2013-07-05",15.04
"1639","2013-07-08",15.25
"1640","2013-07-09",15.36
"1641","2013-07-10",15.42
"1642","2013-07-11",15.59
"1643","2013-07-12",15.71
"1644","2013-07-15",15.62
"1645","2013-07-16",15.64
"1646","2013-07-17",15.64
"1647","2013-07-18",15.79
"1648","2013-07-19",15.58
"1649","2013-07-22",15.64
"1650","2013-07-23",15.78
"1651","2013-07-24",15.76
"1652","2013-07-25",15.67
"1653","2013-07-26",15.87
"1654","2013-07-29",16.610001
"1655","2013-07-30",16.77
"1656","2013-07-31",16.450001
"1657","2013-08-01",16.5
"1658","2013-08-02",16.4
"1659","2013-08-05",16.33
"1660","2013-08-06",16.01
"1661","2013-08-07",15.96
"1662","2013-08-08",16.01
"1663","2013-08-09",16.129999
"1664","2013-08-12",16.24
"1665","2013-08-13",16.1
"1666","2013-08-14",16.07
"1667","2013-08-15",15.83
"1668","2013-08-16",15.92
"1669","2013-08-19",15.85
"1670","2013-08-20",16.030001
"1671","2013-08-21",15.89
"1672","2013-08-22",16
"1673","2013-08-23",16.01
"1674","2013-08-26",16.01
"1675","2013-08-27",15.66
"1676","2013-08-28",15.65
"1677","2013-08-29",15.89
"1678","2013-08-30",15.72
"1679","2013-09-03",16.040001
"1680","2013-09-04",16.17
"1681","2013-09-05",16.139999
"1682","2013-09-06",16.16
"1683","2013-09-09",16.299999
"1684","2013-09-10",16.549999
"1685","2013-09-11",16.860001
"1686","2013-09-12",16.73
"1687","2013-09-13",16.860001
"1688","2013-09-16",16.9
"1689","2013-09-17",16.92
"1690","2013-09-18",17.02
"1691","2013-09-19",17.51
"1692","2013-09-20",17.280001
"1693","2013-09-23",17.07
"1694","2013-09-24",17.08
"1695","2013-09-25",17.1
"1696","2013-09-26",17.280001
"1697","2013-09-27",17.15
"1698","2013-09-30",17.18
"1699","2013-10-01",17.15
"1700","2013-10-02",17.110001
"1701","2013-10-03",16.83
"1702","2013-10-04",16.99
"1703","2013-10-07",16.74
"1704","2013-10-08",16.57
"1705","2013-10-09",16.4
"1706","2013-10-10",16.68
"1707","2013-10-11",16.93
"1708","2013-10-14",16.93
"1709","2013-10-15",16.860001
"1710","2013-10-16",17.01
"1711","2013-10-17",16.889999
"1712","2013-10-18",16.040001
"1713","2013-10-21",15.82
"1714","2013-10-22",15.67
"1715","2013-10-23",15.4
"1716","2013-10-24",15.91
"1717","2013-10-25",16.15
"1718","2013-10-28",16.34
"1719","2013-10-29",16.620001
"1720","2013-10-30",16.620001
"1721","2013-10-31",16.799999
"1722","2013-11-01",16.91
"1723","2013-11-04",16.889999
"1724","2013-11-05",16.74
"1725","2013-11-06",17
"1726","2013-11-07",16.700001
"1727","2013-11-08",16.940001
"1728","2013-11-11",16.940001
"1729","2013-11-12",16.85
"1730","2013-11-13",17.040001
"1731","2013-11-14",17.280001
"1732","2013-11-15",16.950001
"1733","2013-11-18",17.049999
"1734","2013-11-19",17.030001
"1735","2013-11-20",16.959999
"1736","2013-11-21",17.299999
"1737","2013-11-22",17.34
"1738","2013-11-25",17.08
"1739","2013-11-26",17.280001
"1740","2013-11-27",17.379999
"1741","2013-11-29",17.4
"1742","2013-12-02",17.23
"1743","2013-12-03",16.959999
"1744","2013-12-04",16.99
"1745","2013-12-05",16.77
"1746","2013-12-06",16.879999
"1747","2013-12-09",17.110001
"1748","2013-12-10",17.059999
"1749","2013-12-11",16.76
"1750","2013-12-12",16.68
"1751","2013-12-13",16.5
"1752","2013-12-16",16.43
"1753","2013-12-17",16.370001
"1754","2013-12-18",16.82
"1755","2013-12-19",16.780001
"1756","2013-12-20",16.9
"1757","2013-12-23",17
"1758","2013-12-24",17.190001
"1759","2013-12-26",17.33
"1760","2013-12-27",17.42
"1761","2013-12-30",17.57
"1762","2013-12-31",17.700001
"1763","2014-01-02",17.6
"1764","2014-01-03",17.620001
"1765","2014-01-06",17.370001
"1766","2014-01-07",17.5
"1767","2014-01-08",17.52
"1768","2014-01-09",17.4
"1769","2014-01-10",17.629999
"1770","2014-01-13",17.41
"1771","2014-01-14",17.74
"1772","2014-01-15",17.719999
"1773","2014-01-16",17.540001
"1774","2014-01-17",17.459999
"1775","2014-01-21",17.530001
"1776","2014-01-22",17.559999
"1777","2014-01-23",17.209999
"1778","2014-01-24",16.790001
"1779","2014-01-27",16.469999
"1780","2014-01-28",16.780001
"1781","2014-01-29",16.440001
"1782","2014-01-30",16.57
"1783","2014-01-31",16.32
"1784","2014-02-03",16.049999
"1785","2014-02-04",16.370001
"1786","2014-02-05",16.27
"1787","2014-02-06",16.700001
"1788","2014-02-07",16.6
"1789","2014-02-10",16.6
"1790","2014-02-11",16.549999
"1791","2014-02-12",16.959999
"1792","2014-02-13",17.129999
"1793","2014-02-14",16.48
"1794","2014-02-18",16.42
"1795","2014-02-19",16.700001
"1796","2014-02-20",17.02
"1797","2014-02-21",16.84
"1798","2014-02-24",17.17
"1799","2014-02-25",17.190001
"1800","2014-02-26",17.110001
"1801","2014-02-27",17.49
"1802","2014-02-28",17.719999
"1803","2014-03-03",17.219999
"1804","2014-03-04",17.33
"1805","2014-03-05",17.32
"1806","2014-03-06",17.59
"1807","2014-03-07",17.75
"1808","2014-03-10",17.459999
"1809","2014-03-11",17.49
"1810","2014-03-12",17.459999
"1811","2014-03-13",17.389999
"1812","2014-03-14",17.1
"1813","2014-03-17",17.120001
"1814","2014-03-18",17.34
"1815","2014-03-19",17.110001
"1816","2014-03-20",17.15
"1817","2014-03-21",17.01
"1818","2014-03-24",16.959999
"1819","2014-03-25",16.93
"1820","2014-03-26",16.620001
"1821","2014-03-27",16.76
"1822","2014-03-28",17.040001
"1823","2014-03-31",17.139999
"1824","2014-04-01",17.299999
"1825","2014-04-02",17.23
"1826","2014-04-03",17.09
"1827","2014-04-04",16.92
"1828","2014-04-07",16.49
"1829","2014-04-08",16.49
"1830","2014-04-09",16.74
"1831","2014-04-10",16.48
"1832","2014-04-11",16.280001
"1833","2014-04-14",16.33
"1834","2014-04-15",16.299999
"1835","2014-04-16",16.98
"1836","2014-04-17",16.93
"1837","2014-04-21",16.870001
"1838","2014-04-22",17.360001
"1839","2014-04-23",17.43
"1840","2014-04-24",17.299999
"1841","2014-04-25",17.200001
"1842","2014-04-28",16.9
"1843","2014-04-29",17.139999
"1844","2014-04-30",17.42
"1845","2014-05-01",17.34
"1846","2014-05-02",17.4
"1847","2014-05-05",17.42
"1848","2014-05-06",17.48
"1849","2014-05-07",17.49
"1850","2014-05-08",17.450001
"1851","2014-05-09",17.84
"1852","2014-05-12",17.91
"1853","2014-05-13",17.940001
"1854","2014-05-14",17.74
"1855","2014-05-15",17.559999
"1856","2014-05-16",17.799999
"1857","2014-05-19",17.82
"1858","2014-05-20",17.93
"1859","2014-05-21",18.24
"1860","2014-05-22",18.549999
"1861","2014-05-23",18.559999
"1862","2014-05-27",18.82
"1863","2014-05-28",18.93
"1864","2014-05-29",19.110001
"1865","2014-05-30",19.120001
"1866","2014-06-02",19.24
"1867","2014-06-03",19.32
"1868","2014-06-04",19.32
"1869","2014-06-05",19.58
"1870","2014-06-06",19.5
"1871","2014-06-09",19.629999
"1872","2014-06-10",19.58
"1873","2014-06-11",19.690001
"1874","2014-06-12",19.559999
"1875","2014-06-13",19.559999
"1876","2014-06-16",19.549999
"1877","2014-06-17",19.620001
"1878","2014-06-18",19.540001
"1879","2014-06-19",19.5
"1880","2014-06-20",19.66
"1881","2014-06-23",19.549999
"1882","2014-06-24",19.35
"1883","2014-06-25",19.459999
"1884","2014-06-26",19.4
"1885","2014-06-27",19.530001
"1886","2014-06-30",19.51
"1887","2014-07-01",19.49
"1888","2014-07-02",19.379999
"1889","2014-07-03",19.389999
"1890","2014-07-07",19.299999
"1891","2014-07-08",18.969999
"1892","2014-07-09",19.280001
"1893","2014-07-10",19.129999
"1894","2014-07-11",19.32
"1895","2014-07-14",19.41
"1896","2014-07-15",19.27
"1897","2014-07-16",19.280001
"1898","2014-07-17",19.030001
"1899","2014-07-18",19.4
"1900","2014-07-21",19.75
"1901","2014-07-22",19.83
"1902","2014-07-23",19.85
"1903","2014-07-24",20.15
"1904","2014-07-25",19.99
"1905","2014-07-28",20.23
"1906","2014-07-29",20.540001
"1907","2014-07-30",20.17
"1908","2014-07-31",19.709999
"1909","2014-08-01",19.540001
"1910","2014-08-04",19.780001
"1911","2014-08-05",19.719999
"1912","2014-08-06",19.48
"1913","2014-08-07",19.25
"1914","2014-08-08",19.370001
"1915","2014-08-11",19.5
"1916","2014-08-12",19.530001
"1917","2014-08-13",19.85
"1918","2014-08-14",19.85
"1919","2014-08-15",19.82
"1920","2014-08-18",20.08
"1921","2014-08-19",19.969999
"1922","2014-08-20",19.969999
"1923","2014-08-21",19.92
"1924","2014-08-22",19.84
"1925","2014-08-25",19.809999
"1926","2014-08-26",19.73
