"","date","ESPR"
"978","2017-05-12",36.509998
"979","2017-05-15",36.93
"980","2017-05-16",37.310001
"981","2017-05-17",35.619999
"982","2017-05-18",36.259998
"983","2017-05-19",33.310001
"984","2017-05-22",33.759998
"985","2017-05-23",32.970001
"986","2017-05-24",33.189999
"987","2017-05-25",33.279999
"988","2017-05-26",32.830002
"989","2017-05-30",31.530001
"990","2017-05-31",32.02
"991","2017-06-01",32.450001
"992","2017-06-02",33.98
"993","2017-06-05",34.16
"994","2017-06-06",35.830002
"995","2017-06-07",36.16
"996","2017-06-08",36.34
"997","2017-06-09",35.650002
"998","2017-06-12",35.189999
"999","2017-06-13",35.209999
"1000","2017-06-14",35.66
"1001","2017-06-15",34.560001
"1002","2017-06-16",33.389999
"1003","2017-06-19",34.43
"1004","2017-06-20",34.41
"1005","2017-06-21",41.02
"1006","2017-06-22",42.310001
"1007","2017-06-23",44.34
"1008","2017-06-26",42.869999
"1009","2017-06-27",43.740002
"1010","2017-06-28",48.279999
"1011","2017-06-29",47.209999
"1012","2017-06-30",46.279999
"1013","2017-07-03",45.970001
"1014","2017-07-05",47.48
"1015","2017-07-06",47.18
"1016","2017-07-07",46.75
"1017","2017-07-10",46.43
"1018","2017-07-11",46.59
"1019","2017-07-12",46.34
"1020","2017-07-13",47.450001
"1021","2017-07-14",48.75
"1022","2017-07-17",48.290001
"1023","2017-07-18",47.299999
"1024","2017-07-19",46.200001
"1025","2017-07-20",48.799999
"1026","2017-07-21",47.709999
"1027","2017-07-24",48.799999
"1028","2017-07-25",48.830002
"1029","2017-07-26",49.650002
"1030","2017-07-27",46.860001
"1031","2017-07-28",47.299999
"1032","2017-07-31",45.290001
"1033","2017-08-01",44.939999
"1034","2017-08-02",45.150002
"1035","2017-08-03",45.330002
"1036","2017-08-04",46.560001
"1037","2017-08-07",45.169998
"1038","2017-08-08",52.130001
"1039","2017-08-09",50.540001
"1040","2017-08-10",48.139999
"1041","2017-08-11",49.330002
"1042","2017-08-14",48.43
"1043","2017-08-15",48.610001
"1044","2017-08-16",48.310001
"1045","2017-08-17",44.98
"1046","2017-08-18",44.740002
"1047","2017-08-21",43.84
"1048","2017-08-22",44.560001
"1049","2017-08-23",43.799999
"1050","2017-08-24",46.049999
"1051","2017-08-25",48.27
"1052","2017-08-28",48.900002
"1053","2017-08-29",48.27
"1054","2017-08-30",48.080002
"1055","2017-08-31",49.419998
"1056","2017-09-01",52.77
"1057","2017-09-05",50.09
"1058","2017-09-06",49.27
"1059","2017-09-07",49.889999
"1060","2017-09-08",50.389999
"1061","2017-09-11",50.25
"1062","2017-09-12",51.43
"1063","2017-09-13",51.43
"1064","2017-09-14",50.669998
"1065","2017-09-15",51.93
"1066","2017-09-18",50.509998
"1067","2017-09-19",49.57
"1068","2017-09-20",49.669998
"1069","2017-09-21",49.369999
"1070","2017-09-22",49.310001
"1071","2017-09-25",49.27
"1072","2017-09-26",49.25
"1073","2017-09-27",51.060001
"1074","2017-09-28",49.950001
"1075","2017-09-29",50.119999
"1076","2017-10-02",52.220001
"1077","2017-10-03",54.040001
"1078","2017-10-04",54.950001
"1079","2017-10-05",55.360001
"1080","2017-10-06",56.209999
"1081","2017-10-09",56.240002
"1082","2017-10-10",55.639999
"1083","2017-10-11",56.830002
"1084","2017-10-12",55.540001
"1085","2017-10-13",53.919998
"1086","2017-10-16",52.98
"1087","2017-10-17",52.209999
"1088","2017-10-18",48.080002
"1089","2017-10-19",47.630001
"1090","2017-10-20",47.189999
"1091","2017-10-23",45.5
"1092","2017-10-24",44.049999
"1093","2017-10-25",43.630001
"1094","2017-10-26",43.470001
"1095","2017-10-27",47.27
"1096","2017-10-30",44.900002
"1097","2017-10-31",45.740002
"1098","2017-11-01",45.09
"1099","2017-11-02",46
"1100","2017-11-03",47.619999
"1101","2017-11-06",48.509998
"1102","2017-11-07",49.150002
"1103","2017-11-08",47.599998
"1104","2017-11-09",48.400002
"1105","2017-11-10",48.529999
"1106","2017-11-13",47.220001
"1107","2017-11-14",46.279999
"1108","2017-11-15",47.720001
"1109","2017-11-16",49.490002
"1110","2017-11-17",49.189999
"1111","2017-11-20",53.16
"1112","2017-11-21",55.580002
"1113","2017-11-22",55.810001
"1114","2017-11-24",56.509998
"1115","2017-11-27",58.68
"1116","2017-11-28",59.560001
"1117","2017-11-29",58.619999
"1118","2017-11-30",61.509998
"1119","2017-12-01",63.889999
"1120","2017-12-04",60.66
"1121","2017-12-05",58.650002
"1122","2017-12-06",53.139999
"1123","2017-12-07",54.669998
"1124","2017-12-08",56.970001
"1125","2017-12-11",57.130001
"1126","2017-12-12",56.080002
"1127","2017-12-13",57.130001
"1128","2017-12-14",57.759998
"1129","2017-12-15",58.380001
"1130","2017-12-18",61.549999
"1131","2017-12-19",59.959999
"1132","2017-12-20",60.970001
"1133","2017-12-21",58.52
"1134","2017-12-22",59.360001
"1135","2017-12-26",64.379997
"1136","2017-12-27",65.580002
"1137","2017-12-28",67.43
"1138","2017-12-29",65.839996
"1139","2018-01-02",66.5
"1140","2018-01-03",67.120003
"1141","2018-01-04",66.980003
"1142","2018-01-05",68.839996
"1143","2018-01-08",67.669998
"1144","2018-01-09",66.169998
"1145","2018-01-10",68.5
"1146","2018-01-11",69.910004
"1147","2018-01-12",73.260002
"1148","2018-01-16",71.910004
"1149","2018-01-17",75.839996
"1150","2018-01-18",74.959999
"1151","2018-01-19",77.199997
"1152","2018-01-22",77.93
"1153","2018-01-23",80.760002
"1154","2018-01-24",71.82
"1155","2018-01-25",73.07
"1156","2018-01-26",74.879997
"1157","2018-01-29",73.120003
"1158","2018-01-30",71.620003
"1159","2018-01-31",72.510002
"1160","2018-02-01",69.220001
"1161","2018-02-02",70.459999
"1162","2018-02-05",65.940002
"1163","2018-02-06",67.440002
"1164","2018-02-07",67.110001
"1165","2018-02-08",67.150002
"1166","2018-02-09",69.459999
"1167","2018-02-12",68.220001
"1168","2018-02-13",69.989998
"1169","2018-02-14",73.760002
"1170","2018-02-15",74.580002
"1171","2018-02-16",74.919998
"1172","2018-02-20",75.790001
"1173","2018-02-21",75.830002
"1174","2018-02-22",77.940002
"1175","2018-02-23",78.900002
"1176","2018-02-26",80.75
"1177","2018-02-27",80.059998
"1178","2018-02-28",80.410004
"1179","2018-03-01",76.959999
"1180","2018-03-02",78.93
"1181","2018-03-05",77.919998
"1182","2018-03-06",77.940002
"1183","2018-03-07",76.290001
"1184","2018-03-08",73.139999
"1185","2018-03-09",75.260002
"1186","2018-03-12",80.050003
"1187","2018-03-13",78.029999
"1188","2018-03-14",79.169998
"1189","2018-03-15",77.529999
"1190","2018-03-16",76.529999
"1191","2018-03-19",73.989998
"1192","2018-03-20",74.010002
"1193","2018-03-21",75.32
"1194","2018-03-22",70.370003
"1195","2018-03-23",70.169998
"1196","2018-03-26",71.790001
"1197","2018-03-27",72.660004
"1198","2018-03-28",72.279999
"1199","2018-03-29",72.330002
"1200","2018-04-02",68.330002
"1201","2018-04-03",68.849998
"1202","2018-04-04",70.690002
"1203","2018-04-05",69.080002
"1204","2018-04-06",66.43
"1205","2018-04-09",67.290001
"1206","2018-04-10",69.709999
"1207","2018-04-11",73.309998
"1208","2018-04-12",74.260002
"1209","2018-04-13",75.720001
"1210","2018-04-16",74.489998
"1211","2018-04-17",76.400002
"1212","2018-04-18",74.959999
"1213","2018-04-19",74.160004
"1214","2018-04-20",73.690002
"1215","2018-04-23",73.269997
"1216","2018-04-24",69.949997
"1217","2018-04-25",69.25
"1218","2018-04-26",68.779999
"1219","2018-04-27",71.690002
"1220","2018-04-30",70.010002
"1221","2018-05-01",70.5
"1222","2018-05-02",45.75
"1223","2018-05-03",36.93
"1224","2018-05-04",41.540001
"1225","2018-05-07",41.02
"1226","2018-05-08",40.490002
"1227","2018-05-09",41.740002
"1228","2018-05-10",40.599998
"1229","2018-05-11",42.209999
"1230","2018-05-14",40.880001
"1231","2018-05-15",41
"1232","2018-05-16",41.560001
"1233","2018-05-17",42.779999
"1234","2018-05-18",42.139999
"1235","2018-05-21",37.889999
"1236","2018-05-22",39.740002
"1237","2018-05-23",38.32
"1238","2018-05-24",37.689999
"1239","2018-05-25",37.540001
"1240","2018-05-29",36.200001
"1241","2018-05-30",36.669998
"1242","2018-05-31",38.490002
"1243","2018-06-01",38
"1244","2018-06-04",37.57
"1245","2018-06-05",38.330002
"1246","2018-06-06",38.43
"1247","2018-06-07",37.93
"1248","2018-06-08",39.009998
"1249","2018-06-11",39.32
"1250","2018-06-12",40.09
"1251","2018-06-13",40.599998
"1252","2018-06-14",41.310001
"1253","2018-06-15",39.830002
"1254","2018-06-18",40.330002
"1255","2018-06-19",41.330002
"1256","2018-06-20",42
"1257","2018-06-21",38.279999
"1258","2018-06-22",38.889999
"1259","2018-06-25",37.200001
"1260","2018-06-26",38.259998
"1261","2018-06-27",37.189999
"1262","2018-06-28",38.5
"1263","2018-06-29",39.189999
"1264","2018-07-02",40.740002
"1265","2018-07-03",43.91
"1266","2018-07-05",44.09
"1267","2018-07-06",44.619999
"1268","2018-07-09",43.860001
"1269","2018-07-10",41.549999
"1270","2018-07-11",41.23
"1271","2018-07-12",42.549999
"1272","2018-07-13",42.349998
"1273","2018-07-16",42.16
"1274","2018-07-17",42.639999
"1275","2018-07-18",43.759998
"1276","2018-07-19",43.130001
"1277","2018-07-20",43.23
"1278","2018-07-23",43.740002
"1279","2018-07-24",43.080002
"1280","2018-07-25",42.98
"1281","2018-07-26",42.830002
"1282","2018-07-27",42.93
"1283","2018-07-30",42.959999
"1284","2018-07-31",44.939999
"1285","2018-08-01",44.75
"1286","2018-08-02",47.720001
"1287","2018-08-03",46.200001
"1288","2018-08-06",46.509998
"1289","2018-08-07",46.610001
"1290","2018-08-08",46.360001
"1291","2018-08-09",46.220001
"1292","2018-08-10",46.07
"1293","2018-08-13",45.52
"1294","2018-08-14",47.080002
"1295","2018-08-15",45.959999
"1296","2018-08-16",46.669998
"1297","2018-08-17",48.119999
"1298","2018-08-20",47.509998
"1299","2018-08-21",49.259998
"1300","2018-08-22",48.43
"1301","2018-08-23",48.84
"1302","2018-08-24",49.080002
"1303","2018-08-27",51.41
"1304","2018-08-28",50.869999
"1305","2018-08-29",49.73
"1306","2018-08-30",49.77
"1307","2018-08-31",49.490002
"1308","2018-09-04",49.93
"1309","2018-09-05",50.470001
"1310","2018-09-06",49.799999
"1311","2018-09-07",50.18
"1312","2018-09-10",49.540001
"1313","2018-09-11",48.689999
"1314","2018-09-12",46.950001
"1315","2018-09-13",47.57
"1316","2018-09-14",48
"1317","2018-09-17",47.189999
"1318","2018-09-18",47.259998
"1319","2018-09-19",45.57
"1320","2018-09-20",45.75
"1321","2018-09-21",43.16
"1322","2018-09-24",42.779999
"1323","2018-09-25",43.970001
"1324","2018-09-26",44.720001
"1325","2018-09-27",44.970001
"1326","2018-09-28",44.369999
"1327","2018-10-01",45.310001
"1328","2018-10-02",45.790001
"1329","2018-10-03",47.02
"1330","2018-10-04",45.790001
"1331","2018-10-05",43.700001
"1332","2018-10-08",44.48
"1333","2018-10-09",45.490002
"1334","2018-10-10",45.439999
"1335","2018-10-11",46.119999
"1336","2018-10-12",46.220001
"1337","2018-10-15",44.939999
"1338","2018-10-16",49.91
"1339","2018-10-17",49.939999
"1340","2018-10-18",48.25
"1341","2018-10-19",44.98
"1342","2018-10-22",46.970001
"1343","2018-10-23",46.09
"1344","2018-10-24",40.810001
"1345","2018-10-25",36.990002
"1346","2018-10-26",41.880001
"1347","2018-10-29",40.209999
"1348","2018-10-30",42.68
"1349","2018-10-31",45.43
"1350","2018-11-01",49.939999
"1351","2018-11-02",55.880001
"1352","2018-11-05",59.110001
"1353","2018-11-06",58.799999
"1354","2018-11-07",58.860001
"1355","2018-11-08",58.459999
"1356","2018-11-09",54.490002
"1357","2018-11-12",50.27
"1358","2018-11-13",50.029999
"1359","2018-11-14",46.32
"1360","2018-11-15",46.470001
"1361","2018-11-16",48.470001
"1362","2018-11-19",47.130001
"1363","2018-11-20",45.689999
"1364","2018-11-21",48.869999
"1365","2018-11-23",50.169998
"1366","2018-11-26",51.889999
"1367","2018-11-27",50.650002
"1368","2018-11-28",52.380001
"1369","2018-11-29",51.529999
"1370","2018-11-30",53.16
"1371","2018-12-03",57.560001
"1372","2018-12-04",53.509998
"1373","2018-12-06",54.110001
"1374","2018-12-07",51.490002
"1375","2018-12-10",52.93
"1376","2018-12-11",52.900002
"1377","2018-12-12",55.119999
"1378","2018-12-13",50.950001
"1379","2018-12-14",47.970001
"1380","2018-12-17",46.279999
"1381","2018-12-18",46.450001
"1382","2018-12-19",45.040001
"1383","2018-12-20",41.299999
"1384","2018-12-21",39.259998
"1385","2018-12-24",40
"1386","2018-12-26",43.610001
"1387","2018-12-27",43.75
"1388","2018-12-28",44.169998
"1389","2018-12-31",46
"1390","2019-01-02",45.709999
"1391","2019-01-03",44.450001
"1392","2019-01-04",41.73
"1393","2019-01-07",42.169998
"1394","2019-01-08",40.220001
"1395","2019-01-09",40.700001
"1396","2019-01-10",42.220001
"1397","2019-01-11",43.900002
"1398","2019-01-14",42.560001
"1399","2019-01-15",43.099998
"1400","2019-01-16",43
"1401","2019-01-17",43.959999
"1402","2019-01-18",43.049999
"1403","2019-01-22",42
"1404","2019-01-23",42.009998
"1405","2019-01-24",43.32
"1406","2019-01-25",44.700001
"1407","2019-01-28",43.189999
"1408","2019-01-29",44.209999
"1409","2019-01-30",45.150002
"1410","2019-01-31",46.450001
"1411","2019-02-01",46.34
"1412","2019-02-04",47.970001
"1413","2019-02-05",46.189999
"1414","2019-02-06",46.599998
"1415","2019-02-07",45.169998
"1416","2019-02-08",45.27
"1417","2019-02-11",44.759998
"1418","2019-02-12",46.790001
"1419","2019-02-13",46.560001
"1420","2019-02-14",44.5
"1421","2019-02-15",45.540001
"1422","2019-02-19",43.540001
"1423","2019-02-20",43.880001
"1424","2019-02-21",44.16
"1425","2019-02-22",46.540001
"1426","2019-02-25",46.849998
"1427","2019-02-26",45.799999
"1428","2019-02-27",46.73
"1429","2019-02-28",46.099998
"1430","2019-03-01",47.279999
"1431","2019-03-04",46.209999
"1432","2019-03-05",47.060001
"1433","2019-03-06",46.34
"1434","2019-03-07",46.970001
"1435","2019-03-08",47.049999
"1436","2019-03-11",49.869999
"1437","2019-03-12",49.810001
"1438","2019-03-13",53.57
"1439","2019-03-14",49.029999
"1440","2019-03-15",49.869999
"1441","2019-03-18",48.529999
"1442","2019-03-19",43.950001
"1443","2019-03-20",43.18
"1444","2019-03-21",44.23
"1445","2019-03-22",41.389999
"1446","2019-03-25",41.630001
"1447","2019-03-26",42.130001
"1448","2019-03-27",40.970001
"1449","2019-03-28",40.110001
"1450","2019-03-29",40.150002
"1451","2019-04-01",40.189999
"1452","2019-04-02",43.419998
"1453","2019-04-03",43.639999
"1454","2019-04-04",41.880001
"1455","2019-04-05",42.959999
"1456","2019-04-08",43.060001
"1457","2019-04-09",41.759998
"1458","2019-04-10",42.889999
"1459","2019-04-11",42.34
"1460","2019-04-12",41.27
"1461","2019-04-15",41.599998
"1462","2019-04-16",41.639999
"1463","2019-04-17",40.099998
"1464","2019-04-18",40.939999
"1465","2019-04-22",41.720001
"1466","2019-04-23",43.5
"1467","2019-04-24",41.91
"1468","2019-04-25",43.110001
"1469","2019-04-26",44.549999
"1470","2019-04-29",43.209999
"1471","2019-04-30",43.099998
"1472","2019-05-01",42
"1473","2019-05-02",42.740002
"1474","2019-05-03",43.240002
"1475","2019-05-06",48.240002
"1476","2019-05-07",48.389999
"1477","2019-05-08",50.459999
"1478","2019-05-09",50.830002
"1479","2019-05-10",50.169998
"1480","2019-05-13",48.529999
"1481","2019-05-14",49.77
"1482","2019-05-15",48.970001
"1483","2019-05-16",50.970001
"1484","2019-05-17",51.73
"1485","2019-05-20",50.080002
"1486","2019-05-21",51.57
"1487","2019-05-22",51.049999
"1488","2019-05-23",50.950001
"1489","2019-05-24",52.330002
"1490","2019-05-28",51.82
"1491","2019-05-29",50.330002
"1492","2019-05-30",48.630001
"1493","2019-05-31",47.599998
"1494","2019-06-03",48.669998
"1495","2019-06-04",50.080002
"1496","2019-06-05",49.57
"1497","2019-06-06",48.009998
"1498","2019-06-07",49.59
"1499","2019-06-10",50.060001
"1500","2019-06-11",48.93
"1501","2019-06-12",49.580002
"1502","2019-06-13",50.09
"1503","2019-06-14",49.169998
"1504","2019-06-17",51.310001
"1505","2019-06-18",51.009998
"1506","2019-06-19",50.630001
"1507","2019-06-20",50.540001
"1508","2019-06-21",50.529999
"1509","2019-06-24",48.639999
"1510","2019-06-25",49.009998
"1511","2019-06-26",48.630001
"1512","2019-06-27",48.830002
"1513","2019-06-28",46.52
"1514","2019-07-01",45.580002
"1515","2019-07-02",46.790001
"1516","2019-07-03",47.209999
"1517","2019-07-05",47.23
"1518","2019-07-08",46.529999
"1519","2019-07-09",47.290001
"1520","2019-07-10",47.529999
"1521","2019-07-11",46.75
"1522","2019-07-12",45.509998
"1523","2019-07-15",45.610001
"1524","2019-07-16",44.240002
"1525","2019-07-17",43.779999
"1526","2019-07-18",44.189999
"1527","2019-07-19",43.099998
"1528","2019-07-22",43.34
"1529","2019-07-23",42.549999
"1530","2019-07-24",42.259998
"1531","2019-07-25",42.07
"1532","2019-07-26",41.77
"1533","2019-07-29",41
"1534","2019-07-30",41.34
"1535","2019-07-31",39.689999
"1536","2019-08-01",38.779999
"1537","2019-08-02",38.669998
"1538","2019-08-05",37.59
"1539","2019-08-06",39.060001
"1540","2019-08-07",38.48
"1541","2019-08-08",39.02
"1542","2019-08-09",37.709999
"1543","2019-08-12",36.990002
"1544","2019-08-13",37.610001
"1545","2019-08-14",37.540001
"1546","2019-08-15",37.290001
"1547","2019-08-16",38.41
"1548","2019-08-19",38.970001
"1549","2019-08-20",38
"1550","2019-08-21",38.619999
"1551","2019-08-22",39.09
"1552","2019-08-23",36.869999
"1553","2019-08-26",37.25
"1554","2019-08-27",36.73
"1555","2019-08-28",35.970001
"1556","2019-08-29",36.57
"1557","2019-08-30",36.639999
"1558","2019-09-03",34.919998
"1559","2019-09-04",34.470001
"1560","2019-09-05",35.52
"1561","2019-09-06",34.799999
"1562","2019-09-09",35.34
"1563","2019-09-10",37.130001
"1564","2019-09-11",36.75
"1565","2019-09-12",36.740002
"1566","2019-09-13",36.560001
"1567","2019-09-16",37.400002
"1568","2019-09-17",36.779999
"1569","2019-09-18",36.84
"1570","2019-09-19",36.470001
"1571","2019-09-20",36.23
"1572","2019-09-23",36.25
"1573","2019-09-24",36.419998
"1574","2019-09-25",37.41
"1575","2019-09-26",37.509998
"1576","2019-09-27",37.779999
"1577","2019-09-30",36.66
"1578","2019-10-01",35.900002
"1579","2019-10-02",36.5
"1580","2019-10-03",37.490002
"1581","2019-10-04",37.52
"1582","2019-10-07",37.290001
"1583","2019-10-08",36.610001
"1584","2019-10-09",35.400002
"1585","2019-10-10",37
"1586","2019-10-11",38.41
"1587","2019-10-14",38.529999
"1588","2019-10-15",38.970001
"1589","2019-10-16",39.009998
"1590","2019-10-17",39.360001
"1591","2019-10-18",39.139999
"1592","2019-10-21",39.720001
"1593","2019-10-22",39.02
"1594","2019-10-23",39.16
"1595","2019-10-24",39.810001
"1596","2019-10-25",39.970001
"1597","2019-10-28",41.02
"1598","2019-10-29",41.580002
"1599","2019-10-30",40.459999
"1600","2019-10-31",39.77
"1601","2019-11-01",41.009998
"1602","2019-11-04",40.740002
"1603","2019-11-05",40.830002
"1604","2019-11-06",37.299999
"1605","2019-11-07",37.57
"1606","2019-11-08",37.82
"1607","2019-11-11",38.720001
"1608","2019-11-12",39.990002
"1609","2019-11-13",40.560001
"1610","2019-11-14",39.91
"1611","2019-11-15",40.470001
"1612","2019-11-18",44.5
"1613","2019-11-19",45.650002
"1614","2019-11-20",44.759998
"1615","2019-11-21",47.080002
"1616","2019-11-22",49.549999
"1617","2019-11-25",51.529999
"1618","2019-11-26",51.189999
"1619","2019-11-27",51.810001
"1620","2019-11-29",51.360001
"1621","2019-12-02",51.630001
"1622","2019-12-03",51.490002
"1623","2019-12-04",51.59
"1624","2019-12-05",47
"1625","2019-12-06",49.959999
"1626","2019-12-09",49.630001
"1627","2019-12-10",50.290001
"1628","2019-12-11",50.130001
"1629","2019-12-12",51.349998
"1630","2019-12-13",49.66
"1631","2019-12-16",52.029999
"1632","2019-12-17",52
"1633","2019-12-18",52.68
"1634","2019-12-19",53.32
"1635","2019-12-20",53.900002
"1636","2019-12-23",55.790001
"1637","2019-12-24",57.240002
"1638","2019-12-26",58.82
"1639","2019-12-27",59.560001
"1640","2019-12-30",59.82
"1641","2019-12-31",59.630001
"1642","2020-01-02",61.34
"1643","2020-01-03",60.02
"1644","2020-01-06",61.380001
"1645","2020-01-07",60.040001
"1646","2020-01-08",60.849998
"1647","2020-01-09",60.310001
"1648","2020-01-10",59.439999
"1649","2020-01-13",57.130001
"1650","2020-01-14",58.34
"1651","2020-01-15",58.57
"1652","2020-01-16",58.470001
"1653","2020-01-17",57.43
"1654","2020-01-21",56.220001
"1655","2020-01-22",54.349998
"1656","2020-01-23",51.84
"1657","2020-01-24",49.099998
"1658","2020-01-27",51.290001
"1659","2020-01-28",54.080002
"1660","2020-01-29",55.040001
"1661","2020-01-30",54.630001
"1662","2020-01-31",54.080002
"1663","2020-02-03",57.150002
"1664","2020-02-04",59.360001
"1665","2020-02-05",59.490002
"1666","2020-02-06",57.98
"1667","2020-02-07",61.740002
"1668","2020-02-10",66.029999
"1669","2020-02-11",66.199997
"1670","2020-02-12",70.110001
"1671","2020-02-13",73.839996
"1672","2020-02-14",70.5
"1673","2020-02-18",70.139999
"1674","2020-02-19",70.540001
"1675","2020-02-20",68.349998
"1676","2020-02-21",61.759998
"1677","2020-02-24",62.860001
"1678","2020-02-25",59.91
"1679","2020-02-26",57.049999
"1680","2020-02-27",52.299999
"1681","2020-02-28",50.490002
"1682","2020-03-02",52.189999
"1683","2020-03-03",53.950001
"1684","2020-03-04",55.740002
"1685","2020-03-05",53.799999
"1686","2020-03-06",50.459999
"1687","2020-03-09",44.849998
"1688","2020-03-10",46.779999
"1689","2020-03-11",42.93
"1690","2020-03-12",34.98
"1691","2020-03-13",34.43
"1692","2020-03-16",27.440001
"1693","2020-03-17",30.940001
"1694","2020-03-18",33.580002
"1695","2020-03-19",36.950001
"1696","2020-03-20",34.16
"1697","2020-03-23",35.75
"1698","2020-03-24",37.77
"1699","2020-03-25",37.240002
"1700","2020-03-26",37.389999
"1701","2020-03-27",35.290001
"1702","2020-03-30",33.98
"1703","2020-03-31",31.530001
"1704","2020-04-01",30.040001
"1705","2020-04-02",32.970001
"1706","2020-04-03",30.76
"1707","2020-04-06",31.940001
"1708","2020-04-07",33.029999
"1709","2020-04-08",35.990002
"1710","2020-04-09",35.560001
"1711","2020-04-13",35.77
"1712","2020-04-14",36.740002
"1713","2020-04-15",34.419998
"1714","2020-04-16",35.860001
"1715","2020-04-17",37.509998
"1716","2020-04-20",40.189999
"1717","2020-04-21",41.060001
"1718","2020-04-22",39.759998
"1719","2020-04-23",38.990002
"1720","2020-04-24",40.130001
"1721","2020-04-27",40.549999
"1722","2020-04-28",40
"1723","2020-04-29",41.619999
"1724","2020-04-30",39.599998
"1725","2020-05-01",37.450001
"1726","2020-05-04",39.380001
"1727","2020-05-05",40.540001
"1728","2020-05-06",40.599998
"1729","2020-05-07",44.119999
"1730","2020-05-08",46.57
"1731","2020-05-11",48.279999
"1732","2020-05-12",50.709999
"1733","2020-05-13",46.669998
"1734","2020-05-14",44.619999
"1735","2020-05-15",45.439999
"1736","2020-05-18",44.310001
"1737","2020-05-19",42.110001
"1738","2020-05-20",45.369999
"1739","2020-05-21",43.919998
"1740","2020-05-22",43.509998
"1741","2020-05-26",41.130001
"1742","2020-05-27",39.75
"1743","2020-05-28",40.939999
"1744","2020-05-29",42.369999
"1745","2020-06-01",42.060001
"1746","2020-06-02",42.630001
"1747","2020-06-03",42.200001
"1748","2020-06-04",43.450001
"1749","2020-06-05",45.349998
"1750","2020-06-08",47.790001
"1751","2020-06-09",47.68
"1752","2020-06-10",46.59
"1753","2020-06-11",42.259998
"1754","2020-06-12",43.48
"1755","2020-06-15",43.950001
"1756","2020-06-16",44.66
"1757","2020-06-17",44.700001
"1758","2020-06-18",43.630001
"1759","2020-06-19",43.529999
"1760","2020-06-22",46.98
"1761","2020-06-23",47.419998
"1762","2020-06-24",45.540001
"1763","2020-06-25",46.970001
"1764","2020-06-26",45.900002
"1765","2020-06-29",47.639999
"1766","2020-06-30",51.310001
"1767","2020-07-01",51.119999
"1768","2020-07-02",50.959999
"1769","2020-07-06",50.82
"1770","2020-07-07",51.029999
"1771","2020-07-08",52.709999
"1772","2020-07-09",51.700001
"1773","2020-07-10",51.040001
"1774","2020-07-13",47.580002
"1775","2020-07-14",47.419998
"1776","2020-07-15",49.009998
"1777","2020-07-16",47.450001
"1778","2020-07-17",48.200001
"1779","2020-07-20",46.91
"1780","2020-07-21",46.84
"1781","2020-07-22",46.029999
"1782","2020-07-23",44.09
"1783","2020-07-24",39.970001
"1784","2020-07-27",40.860001
"1785","2020-07-28",39.130001
"1786","2020-07-29",39.07
"1787","2020-07-30",39.779999
"1788","2020-07-31",37.630001
"1789","2020-08-03",40.419998
"1790","2020-08-04",39.52
"1791","2020-08-05",38.869999
"1792","2020-08-06",38.57
"1793","2020-08-07",38
"1794","2020-08-10",37
"1795","2020-08-11",33.48
"1796","2020-08-12",33.689999
"1797","2020-08-13",33.220001
"1798","2020-08-14",32.810001
"1799","2020-08-17",33.380001
"1800","2020-08-18",33.630001
"1801","2020-08-19",33.740002
"1802","2020-08-20",33.939999
"1803","2020-08-21",32.209999
"1804","2020-08-24",31.18
"1805","2020-08-25",32.080002
"1806","2020-08-26",32.73
"1807","2020-08-27",34
"1808","2020-08-28",32.48
"1809","2020-08-31",36.099998
"1810","2020-09-01",35.75
"1811","2020-09-02",36.889999
"1812","2020-09-03",36.060001
"1813","2020-09-04",38
"1814","2020-09-08",37.700001
"1815","2020-09-09",37.98
"1816","2020-09-10",38.540001
"1817","2020-09-11",37.84
"1818","2020-09-14",38.799999
"1819","2020-09-15",37.130001
"1820","2020-09-16",37.349998
"1821","2020-09-17",37.84
"1822","2020-09-18",39.200001
"1823","2020-09-21",37.389999
"1824","2020-09-22",37.41
"1825","2020-09-23",35.310001
"1826","2020-09-24",36.049999
"1827","2020-09-25",37.52
"1828","2020-09-28",37.119999
"1829","2020-09-29",37.459999
"1830","2020-09-30",37.169998
"1831","2020-10-01",35.759998
"1832","2020-10-02",34.18
"1833","2020-10-05",35.549999
"1834","2020-10-06",34.759998
"1835","2020-10-07",34.900002
"1836","2020-10-08",33.740002
"1837","2020-10-09",33.810001
"1838","2020-10-12",32.610001
"1839","2020-10-13",32.119999
"1840","2020-10-14",33.779999
"1841","2020-10-15",34.720001
"1842","2020-10-16",35.119999
"1843","2020-10-19",33.950001
"1844","2020-10-20",33.509998
"1845","2020-10-21",32.240002
"1846","2020-10-22",31.85
"1847","2020-10-23",32.310001
"1848","2020-10-26",31.68
"1849","2020-10-27",31.4
"1850","2020-10-28",30.49
"1851","2020-10-29",31.360001
"1852","2020-10-30",29.969999
"1853","2020-11-02",28.99
"1854","2020-11-03",24.200001
"1855","2020-11-04",25.629999
"1856","2020-11-05",27.120001
"1857","2020-11-06",25.25
"1858","2020-11-09",27.76
"1859","2020-11-10",28.9
"1860","2020-11-11",27.58
"1861","2020-11-12",27.83
"1862","2020-11-13",28.690001
"1863","2020-11-16",30.08
"1864","2020-11-17",30.129999
"1865","2020-11-18",29.139999
"1866","2020-11-19",29.52
"1867","2020-11-20",27.809999
"1868","2020-11-23",27.34
"1869","2020-11-24",27.549999
"1870","2020-11-25",26.98
