"","date","CRUS"
"1906","2014-07-29",23.18
"1907","2014-07-30",23.370001
"1908","2014-07-31",22.43
"1909","2014-08-01",22.610001
"1910","2014-08-04",22.65
"1911","2014-08-05",22.48
"1912","2014-08-06",22.48
"1913","2014-08-07",22.129999
"1914","2014-08-08",22.33
"1915","2014-08-11",22.629999
"1916","2014-08-12",22.6
"1917","2014-08-13",22.82
"1918","2014-08-14",22.719999
"1919","2014-08-15",22.9
"1920","2014-08-18",23.110001
"1921","2014-08-19",23.639999
"1922","2014-08-20",23.91
"1923","2014-08-21",24.1
"1924","2014-08-22",24.209999
"1925","2014-08-25",24
"1926","2014-08-26",23.74
"1927","2014-08-27",23.860001
"1928","2014-08-28",23.799999
"1929","2014-08-29",24.18
"1930","2014-09-02",24.34
"1931","2014-09-03",23.700001
"1932","2014-09-04",23.17
"1933","2014-09-05",23.52
"1934","2014-09-08",23.360001
"1935","2014-09-09",23.129999
"1936","2014-09-10",23.129999
"1937","2014-09-11",23.129999
"1938","2014-09-12",22.59
"1939","2014-09-15",22.209999
"1940","2014-09-16",22.68
"1941","2014-09-17",22.77
"1942","2014-09-18",23.4
"1943","2014-09-19",22.200001
"1944","2014-09-22",21.799999
"1945","2014-09-23",21.77
"1946","2014-09-24",21.870001
"1947","2014-09-25",21.190001
"1948","2014-09-26",21.4
"1949","2014-09-29",21.549999
"1950","2014-09-30",20.85
"1951","2014-10-01",20.370001
"1952","2014-10-02",20.620001
"1953","2014-10-03",20.610001
"1954","2014-10-06",19.889999
"1955","2014-10-07",19.360001
"1956","2014-10-08",20.280001
"1957","2014-10-09",19.700001
"1958","2014-10-10",19.129999
"1959","2014-10-13",19
"1960","2014-10-14",19.610001
"1961","2014-10-15",19.940001
"1962","2014-10-16",20.030001
"1963","2014-10-17",20.120001
"1964","2014-10-20",21.030001
"1965","2014-10-21",21.16
"1966","2014-10-22",20.540001
"1967","2014-10-23",21.09
"1968","2014-10-24",21.57
"1969","2014-10-27",21.360001
"1970","2014-10-28",22.049999
"1971","2014-10-29",21.889999
"1972","2014-10-30",19.26
"1973","2014-10-31",19.299999
"1974","2014-11-03",19.52
"1975","2014-11-04",20.209999
"1976","2014-11-05",20.18
"1977","2014-11-06",19.809999
"1978","2014-11-07",19.549999
"1979","2014-11-10",19.690001
"1980","2014-11-11",19.59
"1981","2014-11-12",19.559999
"1982","2014-11-13",19.02
"1983","2014-11-14",19.15
"1984","2014-11-17",18.219999
"1985","2014-11-18",18.299999
"1986","2014-11-19",17.780001
"1987","2014-11-20",18.120001
"1988","2014-11-21",18.139999
"1989","2014-11-24",18.41
"1990","2014-11-25",18.16
"1991","2014-11-26",18.34
"1992","2014-11-28",18.290001
"1993","2014-12-01",17.879999
"1994","2014-12-02",16.879999
"1995","2014-12-03",17.23
"1996","2014-12-04",17.950001
"1997","2014-12-05",18.18
"1998","2014-12-08",18.459999
"1999","2014-12-09",18.98
"2000","2014-12-10",18.99
"2001","2014-12-11",18.959999
"2002","2014-12-12",18.84
"2003","2014-12-15",22.959999
"2004","2014-12-16",22.889999
"2005","2014-12-17",22.389999
"2006","2014-12-18",22.68
"2007","2014-12-19",22.73
"2008","2014-12-22",23.76
"2009","2014-12-23",23.6
"2010","2014-12-24",23.6
"2011","2014-12-26",23.65
"2012","2014-12-29",23.629999
"2013","2014-12-30",23.549999
"2014","2014-12-31",23.57
"2015","2015-01-02",23.709999
"2016","2015-01-05",23.33
"2017","2015-01-06",22.91
"2018","2015-01-07",23.08
"2019","2015-01-08",23.440001
"2020","2015-01-09",23.65
"2021","2015-01-12",23.549999
"2022","2015-01-13",23.940001
"2023","2015-01-14",24.26
"2024","2015-01-15",24.02
"2025","2015-01-16",23.969999
"2026","2015-01-20",24.15
"2027","2015-01-21",24.85
"2028","2015-01-22",25.110001
"2029","2015-01-23",25.08
"2030","2015-01-26",26.299999
"2031","2015-01-27",26.030001
"2032","2015-01-28",27.549999
"2033","2015-01-29",26.139999
"2034","2015-01-30",26.5
"2035","2015-02-02",27.35
"2036","2015-02-03",27.65
"2037","2015-02-04",28.48
"2038","2015-02-05",28
"2039","2015-02-06",27.969999
"2040","2015-02-09",28.58
"2041","2015-02-10",29.540001
"2042","2015-02-11",28.959999
"2043","2015-02-12",29.35
"2044","2015-02-13",29.360001
"2045","2015-02-17",29.620001
"2046","2015-02-18",29.700001
"2047","2015-02-19",29.83
"2048","2015-02-20",29.82
"2049","2015-02-23",29.780001
"2050","2015-02-24",30.4
"2051","2015-02-25",29.66
"2052","2015-02-26",30.23
"2053","2015-02-27",30.110001
"2054","2015-03-02",31.4
"2055","2015-03-03",30.860001
"2056","2015-03-04",31.299999
"2057","2015-03-05",32.240002
"2058","2015-03-06",32.779999
"2059","2015-03-09",32.860001
"2060","2015-03-10",32.509998
"2061","2015-03-11",32.919998
"2062","2015-03-12",34.209999
"2063","2015-03-13",33.490002
"2064","2015-03-16",34.369999
"2065","2015-03-17",33.48
"2066","2015-03-18",33.389999
"2067","2015-03-19",33.380001
"2068","2015-03-20",33.720001
"2069","2015-03-23",33.779999
"2070","2015-03-24",33.560001
"2071","2015-03-25",32.290001
"2072","2015-03-26",32.490002
"2073","2015-03-27",33.290001
"2074","2015-03-30",33.200001
"2075","2015-03-31",33.259998
"2076","2015-04-01",32.080002
"2077","2015-04-02",32.720001
"2078","2015-04-06",32.880001
"2079","2015-04-07",32.869999
"2080","2015-04-08",33.84
"2081","2015-04-09",33.389999
"2082","2015-04-10",33.889999
"2083","2015-04-13",33.560001
"2084","2015-04-14",33.669998
"2085","2015-04-15",33.790001
"2086","2015-04-16",33.860001
"2087","2015-04-17",33.299999
"2088","2015-04-20",34.400002
"2089","2015-04-21",34.189999
"2090","2015-04-22",33.970001
"2091","2015-04-23",34.360001
"2092","2015-04-24",33.77
"2093","2015-04-27",33.549999
"2094","2015-04-28",35.130001
"2095","2015-04-29",34.970001
"2096","2015-04-30",33.779999
"2097","2015-05-01",35.799999
"2098","2015-05-04",35.75
"2099","2015-05-05",34.810001
"2100","2015-05-06",34.880001
"2101","2015-05-07",35.889999
"2102","2015-05-08",36.360001
"2103","2015-05-11",36.27
"2104","2015-05-12",36.150002
"2105","2015-05-13",35.869999
"2106","2015-05-14",35.950001
"2107","2015-05-15",35.790001
"2108","2015-05-18",36.66
"2109","2015-05-19",37
"2110","2015-05-20",36.619999
"2111","2015-05-21",36.799999
"2112","2015-05-22",38.139999
"2113","2015-05-26",35.970001
"2114","2015-05-27",37.849998
"2115","2015-05-28",37.799999
"2116","2015-05-29",37.75
"2117","2015-06-01",37.66
"2118","2015-06-02",37.080002
"2119","2015-06-03",37.23
"2120","2015-06-04",37.110001
"2121","2015-06-05",35.669998
"2122","2015-06-08",34.919998
"2123","2015-06-09",35.060001
"2124","2015-06-10",36.18
"2125","2015-06-11",35.77
"2126","2015-06-12",35.07
"2127","2015-06-15",35.720001
"2128","2015-06-16",35.57
"2129","2015-06-17",36.16
"2130","2015-06-18",35.73
"2131","2015-06-19",35.400002
"2132","2015-06-22",35.43
"2133","2015-06-23",36.07
"2134","2015-06-24",35.330002
"2135","2015-06-25",35.57
"2136","2015-06-26",34.439999
"2137","2015-06-29",33.099998
"2138","2015-06-30",34.029999
"2139","2015-07-01",33.689999
"2140","2015-07-02",33.66
"2141","2015-07-06",32.73
"2142","2015-07-07",32.849998
"2143","2015-07-08",32.040001
"2144","2015-07-09",30.74
"2145","2015-07-10",31.34
"2146","2015-07-13",32.099998
"2147","2015-07-14",32.27
"2148","2015-07-15",32.439999
"2149","2015-07-16",32.66
"2150","2015-07-17",32.529999
"2151","2015-07-20",32.459999
"2152","2015-07-21",32.310001
"2153","2015-07-22",30.709999
"2154","2015-07-23",35.73
"2155","2015-07-24",34.209999
"2156","2015-07-27",32.900002
"2157","2015-07-28",34.220001
"2158","2015-07-29",33.380001
"2159","2015-07-30",33.41
"2160","2015-07-31",33.009998
"2161","2015-08-03",31.43
"2162","2015-08-04",29.41
"2163","2015-08-05",29.98
"2164","2015-08-06",29.530001
"2165","2015-08-07",29.6
"2166","2015-08-10",30.700001
"2167","2015-08-11",29.33
"2168","2015-08-12",29.610001
"2169","2015-08-13",29.42
"2170","2015-08-14",29.35
"2171","2015-08-17",29.629999
"2172","2015-08-18",29.030001
"2173","2015-08-19",28.950001
"2174","2015-08-20",28
"2175","2015-08-21",27.459999
"2176","2015-08-24",27.280001
"2177","2015-08-25",27.030001
"2178","2015-08-26",28.6
"2179","2015-08-27",30.139999
"2180","2015-08-28",30.209999
"2181","2015-08-31",30.16
"2182","2015-09-01",28.99
"2183","2015-09-02",29.440001
"2184","2015-09-03",30.299999
"2185","2015-09-04",29.370001
"2186","2015-09-08",30.74
"2187","2015-09-09",30.42
"2188","2015-09-10",30.01
"2189","2015-09-11",30.25
"2190","2015-09-14",30.49
"2191","2015-09-15",30.540001
"2192","2015-09-16",30.360001
"2193","2015-09-17",30.01
"2194","2015-09-18",29.219999
"2195","2015-09-21",28.93
"2196","2015-09-22",27.1
"2197","2015-09-23",26.76
"2198","2015-09-24",27.129999
"2199","2015-09-25",31.030001
"2200","2015-09-28",30.639999
"2201","2015-09-29",30.450001
"2202","2015-09-30",31.51
"2203","2015-10-01",30.92
"2204","2015-10-02",31.879999
"2205","2015-10-05",30.440001
"2206","2015-10-06",30.129999
"2207","2015-10-07",30.129999
"2208","2015-10-08",29.26
"2209","2015-10-09",28.84
"2210","2015-10-12",29.17
"2211","2015-10-13",29
"2212","2015-10-14",29.879999
"2213","2015-10-15",30.59
"2214","2015-10-16",30
"2215","2015-10-19",30.27
"2216","2015-10-20",30.73
"2217","2015-10-21",32.889999
"2218","2015-10-22",32.439999
"2219","2015-10-23",33.740002
"2220","2015-10-26",29.02
"2221","2015-10-27",29.370001
"2222","2015-10-28",31.620001
"2223","2015-10-29",30.33
"2224","2015-10-30",30.83
"2225","2015-11-02",31.700001
"2226","2015-11-03",31.370001
"2227","2015-11-04",31.25
"2228","2015-11-05",31.809999
"2229","2015-11-06",32.169998
"2230","2015-11-09",32.209999
"2231","2015-11-10",29.43
"2232","2015-11-11",29.540001
"2233","2015-11-12",28.32
"2234","2015-11-13",28.92
"2235","2015-11-16",28.77
"2236","2015-11-17",28.93
"2237","2015-11-18",29.780001
"2238","2015-11-19",28.77
"2239","2015-11-20",28.76
"2240","2015-11-23",28.959999
"2241","2015-11-24",29.459999
"2242","2015-11-25",29.68
"2243","2015-11-27",30.34
"2244","2015-11-30",33.060001
"2245","2015-12-01",32.990002
"2246","2015-12-02",34.240002
"2247","2015-12-03",34.330002
"2248","2015-12-04",35.470001
"2249","2015-12-07",34.919998
"2250","2015-12-08",35.209999
"2251","2015-12-09",34.610001
"2252","2015-12-10",34.75
"2253","2015-12-11",33.110001
"2254","2015-12-14",32.740002
"2255","2015-12-15",31.030001
"2256","2015-12-16",30.620001
"2257","2015-12-17",30.799999
"2258","2015-12-18",30.549999
"2259","2015-12-21",31.540001
"2260","2015-12-22",31.16
"2261","2015-12-23",31.280001
"2262","2015-12-24",31.799999
"2263","2015-12-28",31.48
"2264","2015-12-29",31.18
"2265","2015-12-30",30.690001
"2266","2015-12-31",29.530001
"2267","2016-01-04",29.299999
"2268","2016-01-05",27.559999
"2269","2016-01-06",26.799999
"2270","2016-01-07",26.799999
"2271","2016-01-08",27.799999
"2272","2016-01-11",26.860001
"2273","2016-01-12",26.41
"2274","2016-01-13",25.76
"2275","2016-01-14",27.469999
"2276","2016-01-15",26.940001
"2277","2016-01-19",26.219999
"2278","2016-01-20",27.41
"2279","2016-01-21",26.950001
"2280","2016-01-22",28.99
"2281","2016-01-25",28.09
"2282","2016-01-26",28.07
"2283","2016-01-27",27.959999
"2284","2016-01-28",32.540001
"2285","2016-01-29",34.720001
"2286","2016-02-01",34.869999
"2287","2016-02-02",34.029999
"2288","2016-02-03",33.639999
"2289","2016-02-04",34.040001
"2290","2016-02-05",32.57
"2291","2016-02-08",31.870001
"2292","2016-02-09",32.23
"2293","2016-02-10",32.150002
"2294","2016-02-11",31.879999
"2295","2016-02-12",32.049999
"2296","2016-02-16",32.540001
"2297","2016-02-17",32.509998
"2298","2016-02-18",32.549999
"2299","2016-02-19",33.169998
"2300","2016-02-22",34.490002
"2301","2016-02-23",33.720001
"2302","2016-02-24",34.490002
"2303","2016-02-25",34.919998
"2304","2016-02-26",35.119999
"2305","2016-02-29",35.23
"2306","2016-03-01",35.959999
"2307","2016-03-02",36.220001
"2308","2016-03-03",36.150002
"2309","2016-03-04",36.349998
"2310","2016-03-07",36.099998
"2311","2016-03-08",34.360001
"2312","2016-03-09",33.990002
"2313","2016-03-10",33.779999
"2314","2016-03-11",34.93
"2315","2016-03-14",34.799999
"2316","2016-03-15",34.98
"2317","2016-03-16",35.25
"2318","2016-03-17",35.349998
"2319","2016-03-18",35.900002
"2320","2016-03-21",35.549999
"2321","2016-03-22",35.060001
"2322","2016-03-23",34.580002
"2323","2016-03-24",34.470001
"2324","2016-03-28",34.580002
"2325","2016-03-29",35.68
"2326","2016-03-30",36.330002
"2327","2016-03-31",36.41
"2328","2016-04-01",37.16
"2329","2016-04-04",36.799999
"2330","2016-04-05",36.18
"2331","2016-04-06",36.580002
"2332","2016-04-07",36.099998
"2333","2016-04-08",35.490002
"2334","2016-04-11",35.459999
"2335","2016-04-12",35.639999
"2336","2016-04-13",36.950001
"2337","2016-04-14",36.610001
"2338","2016-04-15",36.450001
"2339","2016-04-18",36.049999
"2340","2016-04-19",35.380001
"2341","2016-04-20",35.279999
"2342","2016-04-21",34.220001
"2343","2016-04-22",34.200001
"2344","2016-04-25",33.91
"2345","2016-04-26",33.91
"2346","2016-04-27",38.110001
"2347","2016-04-28",36.43
"2348","2016-04-29",36.099998
"2349","2016-05-02",36.32
"2350","2016-05-03",35.84
"2351","2016-05-04",35.330002
"2352","2016-05-05",33.549999
"2353","2016-05-06",32.990002
"2354","2016-05-09",32.93
"2355","2016-05-10",33.419998
"2356","2016-05-11",32.82
"2357","2016-05-12",31.370001
"2358","2016-05-13",31.360001
"2359","2016-05-16",32.029999
"2360","2016-05-17",32.060001
"2361","2016-05-18",33.580002
"2362","2016-05-19",32.759998
"2363","2016-05-20",33.310001
"2364","2016-05-23",34.25
"2365","2016-05-24",35.900002
"2366","2016-05-25",35.990002
"2367","2016-05-26",36.509998
"2368","2016-05-27",35.740002
"2369","2016-05-31",36
"2370","2016-06-01",36.330002
"2371","2016-06-02",36.150002
"2372","2016-06-03",36.009998
"2373","2016-06-06",36.490002
"2374","2016-06-07",36.990002
"2375","2016-06-08",37.310001
"2376","2016-06-09",37.869999
"2377","2016-06-10",37.150002
"2378","2016-06-13",36.790001
"2379","2016-06-14",37.32
"2380","2016-06-15",37.360001
"2381","2016-06-16",37.57
"2382","2016-06-17",37.48
"2383","2016-06-20",38.34
"2384","2016-06-21",39.740002
"2385","2016-06-22",39.490002
"2386","2016-06-23",40.98
"2387","2016-06-24",37.77
"2388","2016-06-27",36.389999
"2389","2016-06-28",37.82
"2390","2016-06-29",37.900002
"2391","2016-06-30",38.790001
"2392","2016-07-01",38.040001
"2393","2016-07-05",35.759998
"2394","2016-07-06",35.610001
"2395","2016-07-07",36.959999
"2396","2016-07-08",38.209999
"2397","2016-07-11",38.560001
"2398","2016-07-12",39.34
"2399","2016-07-13",39.34
"2400","2016-07-14",40.470001
"2401","2016-07-15",40.16
"2402","2016-07-18",40.360001
"2403","2016-07-19",40.450001
"2404","2016-07-20",40.419998
"2405","2016-07-21",40.200001
"2406","2016-07-22",40.209999
"2407","2016-07-25",40.18
"2408","2016-07-26",40.75
"2409","2016-07-27",41.77
"2410","2016-07-28",49.82
"2411","2016-07-29",48.59
"2412","2016-08-01",49.459999
"2413","2016-08-02",48.57
"2414","2016-08-03",48.299999
"2415","2016-08-04",49.009998
"2416","2016-08-05",50.459999
"2417","2016-08-08",50.91
"2418","2016-08-09",50.950001
"2419","2016-08-10",50.75
"2420","2016-08-11",50.900002
"2421","2016-08-12",51.18
"2422","2016-08-15",51.889999
"2423","2016-08-16",51.48
"2424","2016-08-17",51.419998
"2425","2016-08-18",51.610001
"2426","2016-08-19",52.150002
"2427","2016-08-22",52.119999
"2428","2016-08-23",52
"2429","2016-08-24",51.639999
"2430","2016-08-25",51.43
"2431","2016-08-26",51.330002
"2432","2016-08-29",51.189999
"2433","2016-08-30",50.880001
"2434","2016-08-31",50.75
"2435","2016-09-01",51.950001
"2436","2016-09-02",52.150002
"2437","2016-09-06",51.360001
"2438","2016-09-07",51.630001
"2439","2016-09-08",51.549999
"2440","2016-09-09",48.450001
"2441","2016-09-12",49.669998
"2442","2016-09-13",49.18
"2443","2016-09-14",51.290001
"2444","2016-09-15",55.169998
"2445","2016-09-16",54.82
"2446","2016-09-19",55.32
"2447","2016-09-20",55.799999
"2448","2016-09-21",55.889999
"2449","2016-09-22",55.220001
"2450","2016-09-23",52.389999
"2451","2016-09-26",51.32
"2452","2016-09-27",51.939999
"2453","2016-09-28",51.830002
"2454","2016-09-29",51.509998
"2455","2016-09-30",53.150002
"2456","2016-10-03",52.18
"2457","2016-10-04",52.459999
"2458","2016-10-05",53.41
"2459","2016-10-06",54.099998
"2460","2016-10-07",54.060001
"2461","2016-10-10",55.310001
"2462","2016-10-11",54.02
"2463","2016-10-12",54.099998
"2464","2016-10-13",53.169998
"2465","2016-10-14",53.330002
"2466","2016-10-17",53.290001
"2467","2016-10-18",53.549999
"2468","2016-10-19",53.279999
"2469","2016-10-20",53.91
"2470","2016-10-21",53.990002
"2471","2016-10-24",55.240002
"2472","2016-10-25",53.740002
"2473","2016-10-26",52.650002
"2474","2016-10-27",51.790001
"2475","2016-10-28",55.34
"2476","2016-10-31",53.98
"2477","2016-11-01",56.16
"2478","2016-11-02",54.650002
"2479","2016-11-03",54.93
"2480","2016-11-04",54.77
"2481","2016-11-07",55.790001
"2482","2016-11-08",56.119999
"2483","2016-11-09",56.240002
"2484","2016-11-10",53.540001
"2485","2016-11-11",54.610001
"2486","2016-11-14",53.169998
"2487","2016-11-15",53.59
"2488","2016-11-16",54.639999
"2489","2016-11-17",56.419998
"2490","2016-11-18",57.790001
"2491","2016-11-21",57.150002
"2492","2016-11-22",57.610001
"2493","2016-11-23",57.75
"2494","2016-11-25",57.470001
"2495","2016-11-28",57.549999
"2496","2016-11-29",57.279999
"2497","2016-11-30",55
"2498","2016-12-01",49.330002
"2499","2016-12-02",50.099998
"2500","2016-12-05",51.84
"2501","2016-12-06",54.43
"2502","2016-12-07",55.599998
"2503","2016-12-08",58.169998
"2504","2016-12-09",57.360001
"2505","2016-12-12",57.66
"2506","2016-12-13",57.639999
"2507","2016-12-14",57.040001
"2508","2016-12-15",57.689999
"2509","2016-12-16",57.540001
"2510","2016-12-19",57.740002
"2511","2016-12-20",58.299999
"2512","2016-12-21",58.990002
"2513","2016-12-22",58.68
"2514","2016-12-23",58.68
"2515","2016-12-27",59.349998
"2516","2016-12-28",58.349998
"2517","2016-12-29",58.009998
"2518","2016-12-30",56.540001
"2519","2017-01-03",57.23
"2520","2017-01-04",57.049999
"2521","2017-01-05",55.77
"2522","2017-01-06",57.23
"2523","2017-01-09",57.759998
"2524","2017-01-10",57.73
"2525","2017-01-11",57.529999
"2526","2017-01-12",56.110001
"2527","2017-01-13",57.380001
"2528","2017-01-17",55.77
"2529","2017-01-18",56.150002
"2530","2017-01-19",55.599998
"2531","2017-01-20",58.25
"2532","2017-01-23",58.439999
"2533","2017-01-24",61.740002
"2534","2017-01-25",60.310001
"2535","2017-01-26",60.34
"2536","2017-01-27",60.689999
"2537","2017-01-30",60.52
"2538","2017-01-31",60.32
"2539","2017-02-01",63.959999
"2540","2017-02-02",55
"2541","2017-02-03",56.110001
"2542","2017-02-06",55.490002
"2543","2017-02-07",56.139999
"2544","2017-02-08",56.110001
"2545","2017-02-09",55.369999
"2546","2017-02-10",54.189999
"2547","2017-02-13",53.509998
"2548","2017-02-14",53.360001
"2549","2017-02-15",54.080002
"2550","2017-02-16",54.919998
"2551","2017-02-17",55.330002
"2552","2017-02-21",55.169998
"2553","2017-02-22",55.630001
"2554","2017-02-23",55.5
"2555","2017-02-24",55.66
"2556","2017-02-27",55.689999
"2557","2017-02-28",54.080002
"2558","2017-03-01",54.259998
"2559","2017-03-02",54.25
"2560","2017-03-03",53.650002
"2561","2017-03-06",53.32
"2562","2017-03-07",53.73
"2563","2017-03-08",54.330002
"2564","2017-03-09",54.290001
"2565","2017-03-10",54.759998
"2566","2017-03-13",54.580002
"2567","2017-03-14",55.41
"2568","2017-03-15",56.580002
"2569","2017-03-16",57.91
"2570","2017-03-17",58.43
"2571","2017-03-20",59.25
"2572","2017-03-21",58.439999
"2573","2017-03-22",59.110001
"2574","2017-03-23",59.369999
"2575","2017-03-24",60.060001
"2576","2017-03-27",60.490002
"2577","2017-03-28",60.700001
"2578","2017-03-29",59.830002
"2579","2017-03-30",60.66
"2580","2017-03-31",60.689999
"2581","2017-04-03",60.48
"2582","2017-04-04",63.470001
"2583","2017-04-05",62.939999
"2584","2017-04-06",63.630001
"2585","2017-04-07",64.629997
"2586","2017-04-10",64.690002
"2587","2017-04-11",63.380001
"2588","2017-04-12",61.91
"2589","2017-04-13",61.639999
"2590","2017-04-17",62.82
"2591","2017-04-18",62.959999
"2592","2017-04-19",63.200001
"2593","2017-04-20",64.190002
"2594","2017-04-21",63.919998
"2595","2017-04-24",65.050003
"2596","2017-04-25",65.839996
"2597","2017-04-26",65.129997
"2598","2017-04-27",65.629997
"2599","2017-04-28",64.349998
"2600","2017-05-01",65.18
"2601","2017-05-02",64.660004
"2602","2017-05-03",64.419998
"2603","2017-05-04",64.489998
"2604","2017-05-05",63.709999
"2605","2017-05-08",62.990002
"2606","2017-05-09",63.540001
"2607","2017-05-10",64.169998
"2608","2017-05-11",64.32
"2609","2017-05-12",63.98
"2610","2017-05-15",64.860001
"2611","2017-05-16",67.089996
"2612","2017-05-17",62.950001
"2613","2017-05-18",63.549999
"2614","2017-05-19",64.699997
"2615","2017-05-22",65.07
"2616","2017-05-23",64.989998
"2617","2017-05-24",65.389999
"2618","2017-05-25",65.839996
"2619","2017-05-26",66.43
"2620","2017-05-30",65.860001
"2621","2017-05-31",65.949997
"2622","2017-06-01",67.980003
"2623","2017-06-02",67.480003
"2624","2017-06-05",68.169998
"2625","2017-06-06",68.849998
"2626","2017-06-07",69.57
"2627","2017-06-08",71.160004
"2628","2017-06-09",67.300003
"2629","2017-06-12",64.599998
"2630","2017-06-13",65.019997
"2631","2017-06-14",64.099998
"2632","2017-06-15",62.970001
"2633","2017-06-16",62.610001
"2634","2017-06-19",64.860001
"2635","2017-06-20",63.099998
"2636","2017-06-21",64.889999
"2637","2017-06-22",64.93
"2638","2017-06-23",66.010002
"2639","2017-06-26",65.050003
"2640","2017-06-27",63.779999
"2641","2017-06-28",64.940002
"2642","2017-06-29",63.279999
"2643","2017-06-30",62.720001
"2644","2017-07-03",63.220001
"2645","2017-07-05",63.32
"2646","2017-07-06",62.59
"2647","2017-07-07",63.700001
"2648","2017-07-10",63.950001
"2649","2017-07-11",64.300003
"2650","2017-07-12",64.629997
"2651","2017-07-13",64.919998
"2652","2017-07-14",65.529999
"2653","2017-07-17",65.300003
"2654","2017-07-18",61.720001
"2655","2017-07-19",63.669998
"2656","2017-07-20",63.84
"2657","2017-07-21",63.34
"2658","2017-07-24",63.07
"2659","2017-07-25",64.059998
"2660","2017-07-26",64.489998
"2661","2017-07-27",63.5
"2662","2017-07-28",62.16
"2663","2017-07-31",61.439999
"2664","2017-08-01",63.080002
"2665","2017-08-02",63.369999
"2666","2017-08-03",59
"2667","2017-08-04",57.450001
"2668","2017-08-07",57.549999
"2669","2017-08-08",56.77
"2670","2017-08-09",56.880001
"2671","2017-08-10",55.459999
"2672","2017-08-11",55.130001
"2673","2017-08-14",56.75
"2674","2017-08-15",55.759998
"2675","2017-08-16",56.07
"2676","2017-08-17",54.75
"2677","2017-08-18",54.630001
"2678","2017-08-21",54.25
"2679","2017-08-22",54.93
"2680","2017-08-23",55.73
"2681","2017-08-24",55.34
"2682","2017-08-25",55.330002
"2683","2017-08-28",55.68
"2684","2017-08-29",56.049999
"2685","2017-08-30",57.689999
"2686","2017-08-31",57.98
"2687","2017-09-01",58.830002
"2688","2017-09-05",57.900002
"2689","2017-09-06",56.93
"2690","2017-09-07",56.5
"2691","2017-09-08",55.919998
"2692","2017-09-11",57.330002
"2693","2017-09-12",57.009998
"2694","2017-09-13",56.82
"2695","2017-09-14",57.200001
"2696","2017-09-15",57.849998
"2697","2017-09-18",55.709999
"2698","2017-09-19",56.82
"2699","2017-09-20",55.119999
"2700","2017-09-21",54.150002
"2701","2017-09-22",53.439999
"2702","2017-09-25",51.060001
"2703","2017-09-26",51.349998
"2704","2017-09-27",53.060001
"2705","2017-09-28",53.439999
"2706","2017-09-29",53.32
"2707","2017-10-02",55.029999
"2708","2017-10-03",54.470001
"2709","2017-10-04",54.77
"2710","2017-10-05",54.040001
"2711","2017-10-06",54.299999
"2712","2017-10-09",54.369999
"2713","2017-10-10",54.610001
"2714","2017-10-11",55.02
"2715","2017-10-12",54.560001
"2716","2017-10-13",54.48
"2717","2017-10-16",53.82
"2718","2017-10-17",54.830002
"2719","2017-10-18",55.400002
"2720","2017-10-19",53.310001
"2721","2017-10-20",52.939999
"2722","2017-10-23",53.32
"2723","2017-10-24",53.599998
"2724","2017-10-25",53.439999
"2725","2017-10-26",54.259998
"2726","2017-10-27",57.02
"2727","2017-10-30",56.310001
"2728","2017-10-31",56
"2729","2017-11-01",55.720001
"2730","2017-11-02",56.66
"2731","2017-11-03",56.419998
"2732","2017-11-06",57.639999
"2733","2017-11-07",56.84
"2734","2017-11-08",57.540001
"2735","2017-11-09",57.119999
"2736","2017-11-10",56.689999
"2737","2017-11-13",55.91
"2738","2017-11-14",55.720001
"2739","2017-11-15",54.779999
"2740","2017-11-16",55.259998
"2741","2017-11-17",55.77
"2742","2017-11-20",56.220001
"2743","2017-11-21",56.93
"2744","2017-11-22",56.450001
"2745","2017-11-24",56.470001
"2746","2017-11-27",55.529999
"2747","2017-11-28",55.330002
"2748","2017-11-29",55.049999
"2749","2017-11-30",55.240002
"2750","2017-12-01",53.16
"2751","2017-12-04",51.130001
"2752","2017-12-05",50.400002
"2753","2017-12-06",49.709999
"2754","2017-12-07",49.84
"2755","2017-12-08",49.98
"2756","2017-12-11",50.200001
"2757","2017-12-12",50.389999
"2758","2017-12-13",49.790001
"2759","2017-12-14",49.57
"2760","2017-12-15",50.68
"2761","2017-12-18",51.84
"2762","2017-12-19",52.119999
"2763","2017-12-20",52.619999
"2764","2017-12-21",52.43
"2765","2017-12-22",52.380001
"2766","2017-12-26",51.560001
"2767","2017-12-27",51.959999
"2768","2017-12-28",52.279999
"2769","2017-12-29",51.860001
"2770","2018-01-02",53.23
"2771","2018-01-03",54.02
"2772","2018-01-04",53.860001
"2773","2018-01-05",53.889999
"2774","2018-01-08",53.720001
"2775","2018-01-09",53.009998
"2776","2018-01-10",51.470001
"2777","2018-01-11",52.34
"2778","2018-01-12",52.84
"2779","2018-01-16",53.209999
"2780","2018-01-17",53.990002
"2781","2018-01-18",54.799999
"2782","2018-01-19",52.759998
"2783","2018-01-22",51.599998
"2784","2018-01-23",51.740002
"2785","2018-01-24",51.650002
"2786","2018-01-25",50.59
"2787","2018-01-26",51.349998
"2788","2018-01-29",51.220001
"2789","2018-01-30",50.369999
"2790","2018-01-31",49.57
"2791","2018-02-01",50.75
"2792","2018-02-02",46.75
"2793","2018-02-05",44.889999
"2794","2018-02-06",43.400002
"2795","2018-02-07",42.119999
"2796","2018-02-08",40.27
"2797","2018-02-09",42.380001
"2798","2018-02-12",42.57
"2799","2018-02-13",42.150002
