"","date","AJX"
"1003","2019-02-07",13.1
"1004","2019-02-08",13.19
"1005","2019-02-11",13.18
"1006","2019-02-12",13.1
"1007","2019-02-13",12.95
"1008","2019-02-14",12.81
"1009","2019-02-15",12.9
"1010","2019-02-19",13.03
"1011","2019-02-20",12.84
"1012","2019-02-21",13.03
"1013","2019-02-22",13.06
"1014","2019-02-25",13.11
"1015","2019-02-26",13.06
"1016","2019-02-27",13.17
"1017","2019-02-28",13.23
"1018","2019-03-01",13.39
"1019","2019-03-04",13.36
"1020","2019-03-05",13.34
"1021","2019-03-06",13.39
"1022","2019-03-07",13.35
"1023","2019-03-08",13.42
"1024","2019-03-11",13.6
"1025","2019-03-12",13.59
"1026","2019-03-13",13.73
"1027","2019-03-14",13.45
"1028","2019-03-15",13.47
"1029","2019-03-18",13.51
"1030","2019-03-19",13.5
"1031","2019-03-20",13.5
"1032","2019-03-21",13.55
"1033","2019-03-22",13.35
"1034","2019-03-25",13.43
"1035","2019-03-26",13.59
"1036","2019-03-27",13.64
"1037","2019-03-28",13.7
"1038","2019-03-29",13.74
"1039","2019-04-01",13.73
"1040","2019-04-02",13.74
"1041","2019-04-03",13.7
"1042","2019-04-04",13.77
"1043","2019-04-05",13.78
"1044","2019-04-08",13.77
"1045","2019-04-09",13.66
"1046","2019-04-10",13.68
"1047","2019-04-11",13.84
"1048","2019-04-12",13.72
"1049","2019-04-15",13.81
"1050","2019-04-16",13.8
"1051","2019-04-17",13.81
"1052","2019-04-18",13.86
"1053","2019-04-22",13.86
"1054","2019-04-23",14
"1055","2019-04-24",14.11
"1056","2019-04-25",14.08
"1057","2019-04-26",14.13
"1058","2019-04-29",14.19
"1059","2019-04-30",14.32
"1060","2019-05-01",14.18
"1061","2019-05-02",14.07
"1062","2019-05-03",14.2
"1063","2019-05-06",14.2
"1064","2019-05-07",14.13
"1065","2019-05-08",14.12
"1066","2019-05-09",14.08
"1067","2019-05-10",14.18
"1068","2019-05-13",14.07
"1069","2019-05-14",14.15
"1070","2019-05-15",14.19
"1071","2019-05-16",13.95
"1072","2019-05-17",13.82
"1073","2019-05-20",13.9
"1074","2019-05-21",13.88
"1075","2019-05-22",13.83
"1076","2019-05-23",13.82
"1077","2019-05-24",13.61
"1078","2019-05-28",13.49
"1079","2019-05-29",13.03
"1080","2019-05-30",12.91
"1081","2019-05-31",12.7
"1082","2019-06-03",12.95
"1083","2019-06-04",12.88
"1084","2019-06-05",12.85
"1085","2019-06-06",12.89
"1086","2019-06-07",12.93
"1087","2019-06-10",12.92
"1088","2019-06-11",12.91
"1089","2019-06-12",12.95
"1090","2019-06-13",13.01
"1091","2019-06-14",13.2
"1092","2019-06-17",13.2
"1093","2019-06-18",13.23
"1094","2019-06-19",13.22
"1095","2019-06-20",13.25
"1096","2019-06-21",13.42
"1097","2019-06-24",13.35
"1098","2019-06-25",13.5
"1099","2019-06-26",13.36
"1100","2019-06-27",13.45
"1101","2019-06-28",14
"1102","2019-07-01",13.8
"1103","2019-07-02",13.57
"1104","2019-07-03",13.64
"1105","2019-07-05",13.75
"1106","2019-07-08",13.8
"1107","2019-07-09",13.83
"1108","2019-07-10",13.85
"1109","2019-07-11",13.77
"1110","2019-07-12",13.75
"1111","2019-07-15",13.82
"1112","2019-07-16",13.82
"1113","2019-07-17",13.61
"1114","2019-07-18",13.58
"1115","2019-07-19",13.62
"1116","2019-07-22",13.8
"1117","2019-07-23",13.94
"1118","2019-07-24",13.97
"1119","2019-07-25",13.91
"1120","2019-07-26",13.98
"1121","2019-07-29",13.96
"1122","2019-07-30",14.01
"1123","2019-07-31",13.91
"1124","2019-08-01",13.94
"1125","2019-08-02",13.84
"1126","2019-08-05",13.69
"1127","2019-08-06",13.73
"1128","2019-08-07",14.11
"1129","2019-08-08",14.45
"1130","2019-08-09",14.49
"1131","2019-08-12",14.45
"1132","2019-08-13",14.82
"1133","2019-08-14",14.49
"1134","2019-08-15",14.67
"1135","2019-08-16",14.33
"1136","2019-08-19",14.55
"1137","2019-08-20",14.52
"1138","2019-08-21",14.61
"1139","2019-08-22",14.54
"1140","2019-08-23",14.32
"1141","2019-08-26",14.45
"1142","2019-08-27",14.3
"1143","2019-08-28",14.39
"1144","2019-08-29",14.6
"1145","2019-08-30",14.58
"1146","2019-09-03",15.04
"1147","2019-09-04",15.24
"1148","2019-09-05",15.3
"1149","2019-09-06",15.4
"1150","2019-09-09",15.54
"1151","2019-09-10",15.45
"1152","2019-09-11",15.42
"1153","2019-09-12",15.36
"1154","2019-09-13",15.4
"1155","2019-09-16",15.33
"1156","2019-09-17",15.31
"1157","2019-09-18",15.25
"1158","2019-09-19",15.19
"1159","2019-09-20",15.1
"1160","2019-09-23",15.32
"1161","2019-09-24",15.2
"1162","2019-09-25",15.4
"1163","2019-09-26",15.37
"1164","2019-09-27",15.28
"1165","2019-09-30",15.5
"1166","2019-10-01",15.32
"1167","2019-10-02",15.51
"1168","2019-10-03",15.36
"1169","2019-10-04",15.35
"1170","2019-10-07",15.42
"1171","2019-10-08",15.38
"1172","2019-10-09",15.5
"1173","2019-10-10",15.5
"1174","2019-10-11",15.59
"1175","2019-10-14",15.51
"1176","2019-10-15",15.67
"1177","2019-10-16",15.66
"1178","2019-10-17",15.79
"1179","2019-10-18",15.6
"1180","2019-10-21",15.92
"1181","2019-10-22",15.73
"1182","2019-10-23",15.65
"1183","2019-10-24",15.6
"1184","2019-10-25",15.37
"1185","2019-10-28",15.56
"1186","2019-10-29",15.69
"1187","2019-10-30",15.71
"1188","2019-10-31",15.65
"1189","2019-11-01",15.79
"1190","2019-11-04",15.82
"1191","2019-11-05",15.7
"1192","2019-11-06",15.19
"1193","2019-11-07",15.43
"1194","2019-11-08",15.42
"1195","2019-11-11",15.51
"1196","2019-11-12",15.63
"1197","2019-11-13",15.47
"1198","2019-11-14",14.94
"1199","2019-11-15",15.04
"1200","2019-11-18",15.04
"1201","2019-11-19",15.06
"1202","2019-11-20",15.09
"1203","2019-11-21",15.05
"1204","2019-11-22",15.12
"1205","2019-11-25",15.15
"1206","2019-11-26",15.16
"1207","2019-11-27",15.2
"1208","2019-11-29",15.23
"1209","2019-12-02",15.19
"1210","2019-12-03",15.18
"1211","2019-12-04",15.12
"1212","2019-12-05",15.06
"1213","2019-12-06",15.1
"1214","2019-12-09",15.13
"1215","2019-12-10",15.15
"1216","2019-12-11",15.14
"1217","2019-12-12",15.09
"1218","2019-12-13",15.12
"1219","2019-12-16",15.1
"1220","2019-12-17",15.15
"1221","2019-12-18",15.16
"1222","2019-12-19",15.17
"1223","2019-12-20",14.93
"1224","2019-12-23",14.97
"1225","2019-12-24",14.99
"1226","2019-12-26",14.98
"1227","2019-12-27",14.87
"1228","2019-12-30",14.8
"1229","2019-12-31",14.81
"1230","2020-01-02",14.71
"1231","2020-01-03",14.81
"1232","2020-01-06",14.83
"1233","2020-01-07",14.81
"1234","2020-01-08",14.73
"1235","2020-01-09",14.8
"1236","2020-01-10",14.81
"1237","2020-01-13",14.95
"1238","2020-01-14",15.01
"1239","2020-01-15",15.06
"1240","2020-01-16",15.08
"1241","2020-01-17",15.06
"1242","2020-01-21",15.05
"1243","2020-01-22",15.07
"1244","2020-01-23",15.14
"1245","2020-01-24",15.08
"1246","2020-01-27",15.02
"1247","2020-01-28",15.08
"1248","2020-01-29",15.11
"1249","2020-01-30",15.1
"1250","2020-01-31",15.09
"1251","2020-02-03",15.12
"1252","2020-02-04",15.16
"1253","2020-02-05",15.34
"1254","2020-02-06",15.27
"1255","2020-02-07",15.22
"1256","2020-02-10",15.24
"1257","2020-02-11",15.24
"1258","2020-02-12",15.25
"1259","2020-02-13",15.29
"1260","2020-02-14",15.26
"1261","2020-02-18",15.27
"1262","2020-02-19",15.19
"1263","2020-02-20",15.26
"1264","2020-02-21",15.19
"1265","2020-02-24",14.95
"1266","2020-02-25",14.5
"1267","2020-02-26",14.68
"1268","2020-02-27",14.3
"1269","2020-02-28",14.13
"1270","2020-03-02",14.54
"1271","2020-03-03",14.47
"1272","2020-03-04",14.25
"1273","2020-03-05",14.15
"1274","2020-03-06",13.9
"1275","2020-03-09",12.76
"1276","2020-03-10",12.89
"1277","2020-03-11",12.73
"1278","2020-03-12",11.46
"1279","2020-03-13",11.09
"1280","2020-03-16",9.51
"1281","2020-03-17",9.14
"1282","2020-03-18",4.11
"1283","2020-03-19",5.71
"1284","2020-03-20",6.11
"1285","2020-03-23",5.96
"1286","2020-03-24",5.02
"1287","2020-03-25",5.77
"1288","2020-03-26",7.5
"1289","2020-03-27",6.92
"1290","2020-03-30",6.02
"1291","2020-03-31",6.36
"1292","2020-04-01",5.32
"1293","2020-04-02",4.43
"1294","2020-04-03",4.49
"1295","2020-04-06",5.46
"1296","2020-04-07",6.3
"1297","2020-04-08",7.05
"1298","2020-04-09",7.51
"1299","2020-04-13",7.55
"1300","2020-04-14",7.8
"1301","2020-04-15",7.67
"1302","2020-04-16",7.04
"1303","2020-04-17",7.89
"1304","2020-04-20",7.68
"1305","2020-04-21",7.57
"1306","2020-04-22",7.34
"1307","2020-04-23",7.39
"1308","2020-04-24",7.06
"1309","2020-04-27",7.46
"1310","2020-04-28",7.78
"1311","2020-04-29",8.88
"1312","2020-04-30",8.7
"1313","2020-05-01",8.37
"1314","2020-05-04",8.48
"1315","2020-05-05",8.5
"1316","2020-05-06",8.02
"1317","2020-05-07",8.45
"1318","2020-05-08",8.24
"1319","2020-05-11",7.8
"1320","2020-05-12",7.79
"1321","2020-05-13",7.3
"1322","2020-05-14",7.34
"1323","2020-05-15",7.32
"1324","2020-05-18",7.69
"1325","2020-05-19",7.71
"1326","2020-05-20",8.1
"1327","2020-05-21",8.11
"1328","2020-05-22",8.13
"1329","2020-05-26",8.16
"1330","2020-05-27",8.42
"1331","2020-05-28",8.2
"1332","2020-05-29",8.2
"1333","2020-06-01",8.59
"1334","2020-06-02",8.7
"1335","2020-06-03",9.17
"1336","2020-06-04",9.47
"1337","2020-06-05",9.86
"1338","2020-06-08",10.71
"1339","2020-06-09",9.74
"1340","2020-06-10",9.58
"1341","2020-06-11",8.79
"1342","2020-06-12",9.27
"1343","2020-06-15",9.31
"1344","2020-06-16",9.61
"1345","2020-06-17",9.27
"1346","2020-06-18",8.98
"1347","2020-06-19",9.01
"1348","2020-06-22",8.95
"1349","2020-06-23",9.23
"1350","2020-06-24",9.01
"1351","2020-06-25",9.27
"1352","2020-06-26",8.8
"1353","2020-06-29",9.17
"1354","2020-06-30",9.2
"1355","2020-07-01",8.95
"1356","2020-07-02",8.69
"1357","2020-07-06",8.93
"1358","2020-07-07",8.49
"1359","2020-07-08",8.68
"1360","2020-07-09",8.06
"1361","2020-07-10",8.14
"1362","2020-07-13",8
"1363","2020-07-14",8.17
"1364","2020-07-15",8.7
"1365","2020-07-16",8.73
"1366","2020-07-17",8.68
"1367","2020-07-20",8.67
"1368","2020-07-21",9.01
"1369","2020-07-22",9.1
"1370","2020-07-23",8.89
"1371","2020-07-24",8.68
"1372","2020-07-27",8.58
"1373","2020-07-28",8.49
"1374","2020-07-29",8.64
"1375","2020-07-30",8.56
"1376","2020-07-31",8.62
"1377","2020-08-03",8.72
"1378","2020-08-04",8.84
"1379","2020-08-05",9.52
"1380","2020-08-06",9.4
"1381","2020-08-07",9.48
"1382","2020-08-10",9.81
"1383","2020-08-11",9.93
"1384","2020-08-12",9.81
"1385","2020-08-13",9.55
"1386","2020-08-14",9.64
"1387","2020-08-17",9.57
"1388","2020-08-18",9.37
"1389","2020-08-19",9.4
"1390","2020-08-20",9.38
"1391","2020-08-21",9.76
"1392","2020-08-24",9.92
"1393","2020-08-25",9.89
"1394","2020-08-26",9.34
"1395","2020-08-27",9.31
"1396","2020-08-28",9.36
"1397","2020-08-31",9.12
"1398","2020-09-01",9.22
"1399","2020-09-02",9.2
"1400","2020-09-03",8.86
"1401","2020-09-04",9.07
"1402","2020-09-08",9.29
"1403","2020-09-09",9.34
"1404","2020-09-10",9.18
"1405","2020-09-11",9.19
"1406","2020-09-14",9.37
"1407","2020-09-15",9.37
"1408","2020-09-16",9.64
"1409","2020-09-17",9.68
"1410","2020-09-18",9.73
"1411","2020-09-21",9.37
"1412","2020-09-22",9.49
"1413","2020-09-23",8.95
"1414","2020-09-24",9.2
"1415","2020-09-25",9.32
"1416","2020-09-28",8.46
"1417","2020-09-29",8.31
"1418","2020-09-30",8.29
"1419","2020-10-01",8.69
"1420","2020-10-02",8.72
"1421","2020-10-05",8.4
"1422","2020-10-06",8.42
"1423","2020-10-07",8.55
"1424","2020-10-08",8.69
"1425","2020-10-09",8.63
"1426","2020-10-12",8.51
"1427","2020-10-13",8.53
"1428","2020-10-14",8.3
"1429","2020-10-15",8.39
"1430","2020-10-16",8.28
"1431","2020-10-19",8.09
"1432","2020-10-20",8.16
"1433","2020-10-21",8.05
"1434","2020-10-22",7.98
"1435","2020-10-23",8.16
"1436","2020-10-26",7.98
"1437","2020-10-27",7.92
"1438","2020-10-28",7.81
"1439","2020-10-29",7.69
"1440","2020-10-30",7.68
"1441","2020-11-02",7.86
"1442","2020-11-03",8.03
"1443","2020-11-04",7.91
"1444","2020-11-05",7.97
"1445","2020-11-06",8.22
"1446","2020-11-09",8.89
"1447","2020-11-10",9.49
"1448","2020-11-11",9.44
"1449","2020-11-12",9.3
"1450","2020-11-13",9.59
"1451","2020-11-16",9.84
"1452","2020-11-17",9.85
"1453","2020-11-18",9.74
"1454","2020-11-19",9.78
"1455","2020-11-20",9.8
"1456","2020-11-23",9.79
"1457","2020-11-24",10.29
"1458","2020-11-25",10.19
"1459","2020-11-27",10.26
