"","date","CCU"
"994","2010-12-10",23.868
"995","2010-12-13",23.628
"996","2010-12-14",23.524
"997","2010-12-15",23.576
"998","2010-12-16",23.6
"999","2010-12-17",24.004
"1000","2010-12-20",24.072001
"1001","2010-12-21",24.232
"1002","2010-12-22",24.18
"1003","2010-12-23",23.924
"1004","2010-12-27",23.455999
"1005","2010-12-28",23.115999
"1006","2010-12-29",23.416
"1007","2010-12-30",24.24
"1008","2010-12-31",24.139999
"1009","2011-01-03",24.132
"1010","2011-01-04",23.148001
"1011","2011-01-05",23.18
"1012","2011-01-06",23.172001
"1013","2011-01-07",22.636
"1014","2011-01-10",22.4
"1015","2011-01-11",22.732
"1016","2011-01-12",23.188
"1017","2011-01-13",23.264
"1018","2011-01-14",23.459999
"1019","2011-01-18",23.156
"1020","2011-01-19",22.98
"1021","2011-01-20",22.26
"1022","2011-01-21",22.059999
"1023","2011-01-24",21.92
"1024","2011-01-25",21.58
"1025","2011-01-26",21.695999
"1026","2011-01-27",21.532
"1027","2011-01-28",21.472
"1028","2011-01-31",21.708
"1029","2011-02-01",21.396
"1030","2011-02-02",20.563999
"1031","2011-02-03",21.34
"1032","2011-02-04",21.448
"1033","2011-02-07",21.427999
"1034","2011-02-08",21.808001
"1035","2011-02-09",21.743999
"1036","2011-02-10",21.719999
"1037","2011-02-11",21.875999
"1038","2011-02-14",21.775999
"1039","2011-02-15",21.884001
"1040","2011-02-16",21.82
"1041","2011-02-17",21.844
"1042","2011-02-18",21.868
"1043","2011-02-22",21.624001
"1044","2011-02-23",21.136
"1045","2011-02-24",20.98
"1046","2011-02-25",20.924
"1047","2011-02-28",21.66
"1048","2011-03-01",21.440001
"1049","2011-03-02",21.535999
"1050","2011-03-03",22.379999
"1051","2011-03-04",22.299999
"1052","2011-03-07",21.988001
"1053","2011-03-08",21.964001
"1054","2011-03-09",21.792
"1055","2011-03-10",21.379999
"1056","2011-03-11",21.264
"1057","2011-03-14",21.455999
"1058","2011-03-15",21.112
"1059","2011-03-16",20.92
"1060","2011-03-17",20.875999
"1061","2011-03-18",20.959999
"1062","2011-03-21",21.299999
"1063","2011-03-22",21.455999
"1064","2011-03-23",21.996
"1065","2011-03-24",22.587999
"1066","2011-03-25",22.587999
"1067","2011-03-28",22.34
"1068","2011-03-29",22.488001
"1069","2011-03-30",22.927999
"1070","2011-03-31",23.639999
"1071","2011-04-01",23.924
"1072","2011-04-04",23.856001
"1073","2011-04-05",23.799999
"1074","2011-04-06",23.412001
"1075","2011-04-07",23.436001
"1076","2011-04-08",23
"1077","2011-04-11",22.799999
"1078","2011-04-12",22.576
"1079","2011-04-13",22.9
"1080","2011-04-14",23.236
"1081","2011-04-15",22.851999
"1082","2011-04-18",22.976
"1083","2011-04-19",23.572001
"1084","2011-04-20",24.228001
"1085","2011-04-21",24.299999
"1086","2011-04-25",24.120001
"1087","2011-04-26",23.672001
"1088","2011-04-27",23.612
"1089","2011-04-28",23.6
"1090","2011-04-29",24
"1091","2011-05-02",24.011999
"1092","2011-05-03",23.940001
"1093","2011-05-04",23.796
"1094","2011-05-05",23.188
"1095","2011-05-06",23.98
"1096","2011-05-09",24.200001
"1097","2011-05-10",24.559999
"1098","2011-05-11",24.52
"1099","2011-05-12",24.424
"1100","2011-05-13",24.360001
"1101","2011-05-16",24.059999
"1102","2011-05-17",24.112
"1103","2011-05-18",24.34
"1104","2011-05-19",24.368
"1105","2011-05-20",24.176001
"1106","2011-05-23",23.719999
"1107","2011-05-24",23.403999
"1108","2011-05-25",23.059999
"1109","2011-05-26",23.403999
"1110","2011-05-27",23.620001
"1111","2011-05-31",23.280001
"1112","2011-06-01",23.02
"1113","2011-06-02",23.104
"1114","2011-06-03",23.16
"1115","2011-06-06",23.468
"1116","2011-06-07",23.719999
"1117","2011-06-08",24.048
"1118","2011-06-09",23.98
"1119","2011-06-10",23.548
"1120","2011-06-13",23.440001
"1121","2011-06-14",23.708
"1122","2011-06-15",23.256001
"1123","2011-06-16",22.98
"1124","2011-06-17",23.191999
"1125","2011-06-20",23.115999
"1126","2011-06-21",22.98
"1127","2011-06-22",22.908001
"1128","2011-06-23",22.799999
"1129","2011-06-24",22.84
"1130","2011-06-27",23.128
"1131","2011-06-28",22.940001
"1132","2011-06-29",23.243999
"1133","2011-06-30",23.516001
"1134","2011-07-01",23.403999
"1135","2011-07-05",23.176001
"1136","2011-07-06",23.164
"1137","2011-07-07",23.204
"1138","2011-07-08",23.408001
"1139","2011-07-11",23.323999
"1140","2011-07-12",23.392
"1141","2011-07-13",23.704
"1142","2011-07-14",23.628
"1143","2011-07-15",23.812
"1144","2011-07-18",23.351999
"1145","2011-07-19",23.784
"1146","2011-07-20",23.468
"1147","2011-07-21",23.768
"1148","2011-07-22",23.940001
"1149","2011-07-25",24
"1150","2011-07-26",23.903999
"1151","2011-07-27",23.424
"1152","2011-07-28",23.035999
"1153","2011-07-29",22.704
"1154","2011-08-01",22.587999
"1155","2011-08-02",22.375999
"1156","2011-08-03",21.931999
"1157","2011-08-04",20.768
"1158","2011-08-05",21.24
"1159","2011-08-08",20.327999
"1160","2011-08-09",21.068001
"1161","2011-08-10",20.84
"1162","2011-08-11",20.924
"1163","2011-08-12",21.200001
"1164","2011-08-15",21.464001
"1165","2011-08-16",21.028
"1166","2011-08-17",21.344
"1167","2011-08-18",21.167999
"1168","2011-08-19",20.724001
"1169","2011-08-22",20.916
"1170","2011-08-23",21.712
"1171","2011-08-24",22.16
"1172","2011-08-25",21.836
"1173","2011-08-26",21.66
"1174","2011-08-29",22.191999
"1175","2011-08-30",22.468
"1176","2011-08-31",22.924
"1177","2011-09-01",23.360001
"1178","2011-09-02",23.275999
"1179","2011-09-06",22.4
"1180","2011-09-07",22.403999
"1181","2011-09-08",21.996
"1182","2011-09-09",21.344
"1183","2011-09-12",21.076
"1184","2011-09-13",20.875999
"1185","2011-09-14",20.875999
"1186","2011-09-15",21.156
"1187","2011-09-16",21.076
"1188","2011-09-19",20.931999
"1189","2011-09-20",21.507999
"1190","2011-09-21",20.799999
"1191","2011-09-22",19.639999
"1192","2011-09-23",19.431999
"1193","2011-09-26",19.804001
"1194","2011-09-27",21.275999
"1195","2011-09-28",20.388
"1196","2011-09-29",20.66
"1197","2011-09-30",20.66
"1198","2011-10-03",19.804001
"1199","2011-10-04",19.6
"1200","2011-10-05",19.364
"1201","2011-10-06",20.356001
"1202","2011-10-07",20.243999
"1203","2011-10-10",20.9
"1204","2011-10-11",21.9
"1205","2011-10-12",21.931999
"1206","2011-10-13",21.392
"1207","2011-10-14",21.332001
"1208","2011-10-17",20.955999
"1209","2011-10-18",21.136
"1210","2011-10-19",20.736
"1211","2011-10-20",20.688
"1212","2011-10-21",21.528
"1213","2011-10-24",22.216
"1214","2011-10-25",21.92
"1215","2011-10-26",22.204
"1216","2011-10-27",22.636
"1217","2011-10-28",22.688
"1218","2011-10-31",22.912001
"1219","2011-11-01",22.408001
"1220","2011-11-02",22.200001
"1221","2011-11-03",22.172001
"1222","2011-11-04",21.888
"1223","2011-11-07",22.712
"1224","2011-11-08",22.924
"1225","2011-11-09",22.572001
"1226","2011-11-10",22.1
"1227","2011-11-11",22.624001
"1228","2011-11-14",22.396
"1229","2011-11-15",22.700001
"1230","2011-11-16",22.392
"1231","2011-11-17",22.42
"1232","2011-11-18",22.384001
"1233","2011-11-21",22.667999
"1234","2011-11-22",22.028
"1235","2011-11-23",21.667999
"1236","2011-11-25",21.535999
"1237","2011-11-28",22.528
"1238","2011-11-29",22.299999
"1239","2011-11-30",22.892
"1240","2011-12-01",23.587999
"1241","2011-12-02",23.796
"1242","2011-12-05",24.396
"1243","2011-12-06",23.948
"1244","2011-12-07",23.780001
"1245","2011-12-08",23.775999
"1246","2011-12-09",23.764
"1247","2011-12-12",23.799999
"1248","2011-12-13",23.799999
"1249","2011-12-14",23.455999
"1250","2011-12-15",24.052
"1251","2011-12-16",24.228001
"1252","2011-12-19",23.968
"1253","2011-12-20",24.243999
"1254","2011-12-21",24.572001
"1255","2011-12-22",24.424
"1256","2011-12-23",24.403999
"1257","2011-12-27",25
"1258","2011-12-28",25.011999
"1259","2011-12-29",25.072001
"1260","2011-12-30",25.24
"1261","2012-01-03",25.216
"1262","2012-01-04",24.76
"1263","2012-01-05",24.691999
"1264","2012-01-06",24.736
"1265","2012-01-09",24.959999
"1266","2012-01-10",25.172001
"1267","2012-01-11",25.188
"1268","2012-01-12",25.188
"1269","2012-01-13",24.712
"1270","2012-01-17",24.948
"1271","2012-01-18",25.396
"1272","2012-01-19",25.452
"1273","2012-01-20",25.271999
"1274","2012-01-23",25.228001
"1275","2012-01-24",25.195999
"1276","2012-01-25",24.788
"1277","2012-01-26",24.959999
"1278","2012-01-27",25.4
"1279","2012-01-30",25.08
"1280","2012-01-31",25.063999
"1281","2012-02-01",26.052
"1282","2012-02-02",27.096001
"1283","2012-02-03",27.812
"1284","2012-02-06",27.652
"1285","2012-02-07",27.532
"1286","2012-02-08",27.16
"1287","2012-02-09",27.492001
"1288","2012-02-10",27.216
"1289","2012-02-13",27.6
"1290","2012-02-14",27.552
"1291","2012-02-15",27.48
"1292","2012-02-16",27.496
"1293","2012-02-17",27.5
"1294","2012-02-21",27.591999
"1295","2012-02-22",28.068001
"1296","2012-02-23",28.584
"1297","2012-02-24",28.68
"1298","2012-02-27",29.132
"1299","2012-02-28",29.548
"1300","2012-02-29",28.768
"1301","2012-03-01",28.652
"1302","2012-03-02",28.408001
"1303","2012-03-05",28.24
"1304","2012-03-06",27.752001
"1305","2012-03-07",27.875999
"1306","2012-03-08",28.280001
"1307","2012-03-09",28.472
"1308","2012-03-12",28.548
"1309","2012-03-13",28.780001
"1310","2012-03-14",28.4
"1311","2012-03-15",28.788
"1312","2012-03-16",28.375999
"1313","2012-03-19",28.247999
"1314","2012-03-20",28.124001
"1315","2012-03-21",28.128
"1316","2012-03-22",27.983999
"1317","2012-03-23",27.959999
"1318","2012-03-26",29.1
"1319","2012-03-27",30.115999
"1320","2012-03-28",31.228001
"1321","2012-03-29",30.927999
"1322","2012-03-30",31.476
"1323","2012-04-02",32.400002
"1324","2012-04-03",31.087999
"1325","2012-04-04",30.208
"1326","2012-04-05",30.108
"1327","2012-04-09",29
"1328","2012-04-10",29.128
"1329","2012-04-11",29.096001
"1330","2012-04-12",29.152
"1331","2012-04-13",29.044001
"1332","2012-04-16",29.200001
"1333","2012-04-17",28.92
"1334","2012-04-18",28.76
"1335","2012-04-19",28.968
"1336","2012-04-20",29.104
"1337","2012-04-23",28.736
"1338","2012-04-24",28.84
"1339","2012-04-25",28.983999
"1340","2012-04-26",28.983999
"1341","2012-04-27",28.996
"1342","2012-04-30",28.648001
"1343","2012-05-01",28.74
"1344","2012-05-02",28.848
"1345","2012-05-03",27.788
"1346","2012-05-04",27.68
"1347","2012-05-07",27.936001
"1348","2012-05-08",27.879999
"1349","2012-05-09",27.024
"1350","2012-05-10",26.964001
"1351","2012-05-11",27.139999
"1352","2012-05-14",26.76
"1353","2012-05-15",26.368
"1354","2012-05-16",26.528
"1355","2012-05-17",26.408001
"1356","2012-05-18",26.639999
"1357","2012-05-21",26.472
"1358","2012-05-22",26.620001
"1359","2012-05-23",26.167999
"1360","2012-05-24",25.74
"1361","2012-05-25",25.375999
"1362","2012-05-29",25.968
"1363","2012-05-30",25.483999
"1364","2012-05-31",25.988001
"1365","2012-06-01",25.879999
"1366","2012-06-04",25.5
"1367","2012-06-05",25.756001
"1368","2012-06-06",26.156
"1369","2012-06-07",26.24
"1370","2012-06-08",26.396
"1371","2012-06-11",25.624001
"1372","2012-06-12",24.996
"1373","2012-06-13",24.764
"1374","2012-06-14",25.556
"1375","2012-06-15",25.360001
"1376","2012-06-18",25.348
"1377","2012-06-19",25.584
"1378","2012-06-20",25.327999
"1379","2012-06-21",24.848
"1380","2012-06-22",24.656
"1381","2012-06-25",24.719999
"1382","2012-06-26",24.552
"1383","2012-06-27",24.284
"1384","2012-06-28",24.312
"1385","2012-06-29",24.944
"1386","2012-07-02",25.768
"1387","2012-07-03",26.424
"1388","2012-07-05",25.996
"1389","2012-07-06",25.700001
"1390","2012-07-09",25.716
"1391","2012-07-10",25.584
"1392","2012-07-11",25.700001
"1393","2012-07-12",25.68
"1394","2012-07-13",25.884001
"1395","2012-07-16",25.775999
"1396","2012-07-17",25.752001
"1397","2012-07-18",26.011999
"1398","2012-07-19",26.167999
"1399","2012-07-20",26.059999
"1400","2012-07-23",25.952
"1401","2012-07-24",25.988001
"1402","2012-07-25",26.34
"1403","2012-07-26",26.48
"1404","2012-07-27",26.532
"1405","2012-07-30",26.724001
"1406","2012-07-31",26.492001
"1407","2012-08-01",26.323999
"1408","2012-08-02",24.959999
"1409","2012-08-03",25.312
"1410","2012-08-06",25.643999
"1411","2012-08-07",26.375999
"1412","2012-08-08",26.427999
"1413","2012-08-09",26.884001
"1414","2012-08-10",26.504
"1415","2012-08-13",26.040001
"1416","2012-08-14",26.068001
"1417","2012-08-15",25.996
"1418","2012-08-16",25.972
"1419","2012-08-17",26.1
"1420","2012-08-20",26.191999
"1421","2012-08-21",26.115999
"1422","2012-08-22",26.200001
"1423","2012-08-23",26.312
"1424","2012-08-24",26.388
"1425","2012-08-27",26.392
"1426","2012-08-28",26.68
"1427","2012-08-29",26.524
"1428","2012-08-30",26.236
"1429","2012-08-31",26.035999
"1430","2012-09-04",26.035999
"1431","2012-09-05",26.044001
"1432","2012-09-06",26.372
"1433","2012-09-07",26.68
"1434","2012-09-10",26.492001
"1435","2012-09-11",26.704
"1436","2012-09-12",26.76
"1437","2012-09-13",27.072001
"1438","2012-09-14",26.799999
"1439","2012-09-17",26.747999
"1440","2012-09-18",26.823999
"1441","2012-09-19",27.1
"1442","2012-09-20",27.636
"1443","2012-09-21",28.535999
"1444","2012-09-24",27.988001
"1445","2012-09-25",27.808001
"1446","2012-09-26",27.988001
"1447","2012-09-27",28
"1448","2012-09-28",28.532
"1449","2012-10-01",28.664
"1450","2012-10-02",29.167999
"1451","2012-10-03",28.716
"1452","2012-10-04",28.700001
"1453","2012-10-05",28.532
"1454","2012-10-08",28.308001
"1455","2012-10-09",27.931999
"1456","2012-10-10",28
"1457","2012-10-11",27.832001
"1458","2012-10-12",27.992001
"1459","2012-10-15",28.004
"1460","2012-10-16",27.959999
"1461","2012-10-17",27.98
"1462","2012-10-18",28.232
"1463","2012-10-19",28.271999
"1464","2012-10-22",27.972
"1465","2012-10-23",27.691999
"1466","2012-10-24",28.608
"1467","2012-10-25",28.931999
"1468","2012-10-26",28.872
"1469","2012-10-31",28.372
"1470","2012-11-01",28.908001
"1471","2012-11-02",29.156
"1472","2012-11-05",29.236
"1473","2012-11-06",29.292
"1474","2012-11-07",29.243999
"1475","2012-11-08",29.172001
"1476","2012-11-09",28.799999
"1477","2012-11-12",28.667999
"1478","2012-11-13",28.120001
"1479","2012-11-14",28.304001
"1480","2012-11-15",28.216
"1481","2012-11-16",28.136
"1482","2012-11-19",28.559999
"1483","2012-11-20",28.396
"1484","2012-11-21",28.58
"1485","2012-11-23",28.200001
"1486","2012-11-26",28.336
"1487","2012-11-27",28.280001
"1488","2012-11-28",28.312
"1489","2012-11-29",28.587999
"1490","2012-11-30",29.360001
"1491","2012-12-03",28.872
"1492","2012-12-04",29.628
"1493","2012-12-05",30.436001
"1494","2012-12-06",30.68
"1495","2012-12-07",30.768
"1496","2012-12-10",31.152
"1497","2012-12-11",30.872
"1498","2012-12-12",31.004
"1499","2012-12-13",30.76
"1500","2012-12-14",31.472
"1501","2012-12-17",30.927999
"1502","2012-12-18",31.256001
"1503","2012-12-19",31.448
"1504","2012-12-20",31.99
"1505","2012-12-21",31.48
"1506","2012-12-24",31.639999
"1507","2012-12-26",31.360001
"1508","2012-12-27",31.33
"1509","2012-12-28",31.34
"1510","2012-12-31",31.629999
"1511","2013-01-02",31.77
"1512","2013-01-03",31.49
"1513","2013-01-04",31.459999
"1514","2013-01-07",31.52
"1515","2013-01-08",31.67
"1516","2013-01-09",31.75
"1517","2013-01-10",31.73
"1518","2013-01-11",31.43
"1519","2013-01-14",31.75
"1520","2013-01-15",31.75
"1521","2013-01-16",31.75
"1522","2013-01-17",31.98
"1523","2013-01-18",32.299999
"1524","2013-01-22",32.029999
"1525","2013-01-23",31.969999
"1526","2013-01-24",32.349998
"1527","2013-01-25",32.240002
"1528","2013-01-28",32.380001
"1529","2013-01-29",32.439999
"1530","2013-01-30",32.57
"1531","2013-01-31",31.950001
"1532","2013-02-01",32.119999
"1533","2013-02-04",32.139999
"1534","2013-02-05",32.16
"1535","2013-02-06",31.870001
"1536","2013-02-07",31.469999
"1537","2013-02-08",31.27
"1538","2013-02-11",31.17
"1539","2013-02-12",31.450001
"1540","2013-02-13",31.83
"1541","2013-02-14",32.009998
"1542","2013-02-15",31.99
"1543","2013-02-19",31.940001
"1544","2013-02-20",32.040001
"1545","2013-02-21",31.9
"1546","2013-02-22",32.360001
"1547","2013-02-25",32.150002
"1548","2013-02-26",32.23
"1549","2013-02-27",32.189999
"1550","2013-02-28",32.689999
"1551","2013-03-01",32.939999
"1552","2013-03-04",32.849998
"1553","2013-03-05",33
"1554","2013-03-06",32.57
"1555","2013-03-07",32.029999
"1556","2013-03-08",32.639999
"1557","2013-03-11",32.98
"1558","2013-03-12",33.02
"1559","2013-03-13",33.009998
"1560","2013-03-14",33.02
"1561","2013-03-15",32.779999
"1562","2013-03-18",32.43
"1563","2013-03-19",32.360001
"1564","2013-03-20",32.509998
"1565","2013-03-21",32.880001
"1566","2013-03-22",33.82
"1567","2013-03-25",33.02
"1568","2013-03-26",33.02
"1569","2013-03-27",33.009998
"1570","2013-03-28",33.080002
"1571","2013-04-01",33.02
"1572","2013-04-02",32.759998
"1573","2013-04-03",32.400002
"1574","2013-04-04",32.400002
"1575","2013-04-05",32.25
"1576","2013-04-08",32.5
"1577","2013-04-09",32.029999
"1578","2013-04-10",32.209999
"1579","2013-04-11",31.85
"1580","2013-04-12",31.76
"1581","2013-04-15",31.17
"1582","2013-04-16",31.48
"1583","2013-04-17",32.099998
"1584","2013-04-18",31.68
"1585","2013-04-19",32.310001
"1586","2013-04-22",31.879999
"1587","2013-04-23",32.580002
"1588","2013-04-24",32.639999
"1589","2013-04-25",33.02
"1590","2013-04-26",33.470001
"1591","2013-04-29",33.860001
"1592","2013-04-30",34.529999
"1593","2013-05-01",34.130001
"1594","2013-05-02",34.700001
"1595","2013-05-03",33.18
"1596","2013-05-06",33.150002
"1597","2013-05-07",33.32
"1598","2013-05-08",33.09
"1599","2013-05-09",33.049999
"1600","2013-05-10",32.93
"1601","2013-05-13",33.299999
"1602","2013-05-14",33.380001
"1603","2013-05-15",33.450001
"1604","2013-05-16",32.580002
"1605","2013-05-17",32.349998
"1606","2013-05-20",31.25
"1607","2013-05-21",30.690001
"1608","2013-05-22",29.99
"1609","2013-05-23",29.879999
"1610","2013-05-24",29.200001
"1611","2013-05-28",28
"1612","2013-05-29",27.59
"1613","2013-05-30",27.42
"1614","2013-05-31",26.67
"1615","2013-06-03",26.18
"1616","2013-06-04",27.200001
"1617","2013-06-05",27.450001
"1618","2013-06-06",26.84
"1619","2013-06-07",26.27
"1620","2013-06-10",26.370001
"1621","2013-06-11",26.940001
"1622","2013-06-12",27.08
"1623","2013-06-13",27.49
"1624","2013-06-14",27.190001
"1625","2013-06-17",27.790001
"1626","2013-06-18",27.459999
"1627","2013-06-19",27.09
"1628","2013-06-20",25.9
"1629","2013-06-21",26.049999
"1630","2013-06-24",25.700001
"1631","2013-06-25",26.219999
"1632","2013-06-26",27.35
"1633","2013-06-27",28
"1634","2013-06-28",28.610001
"1635","2013-07-01",28.549999
"1636","2013-07-02",28.01
"1637","2013-07-03",28
"1638","2013-07-05",27.6
"1639","2013-07-08",28.24
"1640","2013-07-09",28.290001
"1641","2013-07-10",28.24
"1642","2013-07-11",28.540001
"1643","2013-07-12",28.59
"1644","2013-07-15",29
"1645","2013-07-16",28.700001
"1646","2013-07-17",28.799999
"1647","2013-07-18",29.1
"1648","2013-07-19",29.280001
"1649","2013-07-22",29.73
"1650","2013-07-23",29.459999
"1651","2013-07-24",28.98
"1652","2013-07-25",28.440001
"1653","2013-07-26",28.48
"1654","2013-07-29",28.07
"1655","2013-07-30",27.26
"1656","2013-07-31",27.190001
"1657","2013-08-01",27.52
"1658","2013-08-02",27.440001
"1659","2013-08-05",27.82
"1660","2013-08-06",27.780001
"1661","2013-08-07",27.530001
"1662","2013-08-08",28.74
"1663","2013-08-09",29.09
"1664","2013-08-12",29.610001
"1665","2013-08-13",30
"1666","2013-08-14",29.42
"1667","2013-08-15",28.74
"1668","2013-08-16",28.190001
"1669","2013-08-19",27.74
"1670","2013-08-20",27.639999
"1671","2013-08-21",26.879999
"1672","2013-08-22",26.43
"1673","2013-08-23",26.459999
"1674","2013-08-26",26.85
"1675","2013-08-27",26.559999
"1676","2013-08-28",26.51
"1677","2013-08-29",26.540001
"1678","2013-08-30",26.41
"1679","2013-09-03",26.76
"1680","2013-09-04",26.549999
"1681","2013-09-05",26.67
"1682","2013-09-06",28.5
"1683","2013-09-09",28.549999
"1684","2013-09-10",28.120001
"1685","2013-09-11",26.959999
"1686","2013-09-12",26.68
"1687","2013-09-13",26.4
"1688","2013-09-16",26.59
"1689","2013-09-17",26.52
"1690","2013-09-18",26.879999
"1691","2013-09-19",26.9
"1692","2013-09-20",26.690001
"1693","2013-09-23",26.82
"1694","2013-09-24",26.76
"1695","2013-09-25",26.58
"1696","2013-09-26",26.58
"1697","2013-09-27",26.5
"1698","2013-09-30",26.610001
"1699","2013-10-01",27.040001
"1700","2013-10-02",27.6
"1701","2013-10-03",27.27
"1702","2013-10-04",27.190001
"1703","2013-10-07",26.92
"1704","2013-10-08",26.77
"1705","2013-10-09",26.889999
"1706","2013-10-10",27.59
"1707","2013-10-11",27.299999
"1708","2013-10-14",27.35
"1709","2013-10-15",27.139999
"1710","2013-10-16",27.33
"1711","2013-10-17",27.530001
"1712","2013-10-18",27.24
"1713","2013-10-21",27.49
"1714","2013-10-22",27.57
"1715","2013-10-23",27.23
"1716","2013-10-24",27.139999
"1717","2013-10-25",27.379999
"1718","2013-10-28",27.049999
"1719","2013-10-29",26.83
"1720","2013-10-30",26.870001
"1721","2013-10-31",26.690001
"1722","2013-11-01",26.51
"1723","2013-11-04",26.940001
"1724","2013-11-05",26.559999
"1725","2013-11-06",26.370001
"1726","2013-11-07",26.200001
"1727","2013-11-08",25.799999
"1728","2013-11-11",25.49
"1729","2013-11-12",25.389999
"1730","2013-11-13",24.790001
"1731","2013-11-14",24.73
"1732","2013-11-15",24.91
"1733","2013-11-18",24.93
"1734","2013-11-19",24.5
"1735","2013-11-20",24.040001
"1736","2013-11-21",23.82
"1737","2013-11-22",23.959999
"1738","2013-11-25",23.91
"1739","2013-11-26",23.780001
"1740","2013-11-27",24.1
"1741","2013-11-29",24.280001
"1742","2013-12-02",23.540001
"1743","2013-12-03",23.33
"1744","2013-12-04",23.299999
"1745","2013-12-05",23.549999
"1746","2013-12-06",23.74
"1747","2013-12-09",23.639999
"1748","2013-12-10",23.450001
"1749","2013-12-11",23.440001
"1750","2013-12-12",23.200001
"1751","2013-12-13",23.67
"1752","2013-12-16",24.280001
"1753","2013-12-17",24.23
"1754","2013-12-18",24.02
"1755","2013-12-19",23.309999
"1756","2013-12-20",23.02
"1757","2013-12-23",23.32
"1758","2013-12-24",23.58
"1759","2013-12-26",23.370001
"1760","2013-12-27",23.719999
"1761","2013-12-30",23.889999
"1762","2013-12-31",24.110001
"1763","2014-01-02",23.75
"1764","2014-01-03",23.68
"1765","2014-01-06",23.51
"1766","2014-01-07",23.629999
"1767","2014-01-08",23.190001
"1768","2014-01-09",22.969999
"1769","2014-01-10",22.93
"1770","2014-01-13",22.57
"1771","2014-01-14",22.49
"1772","2014-01-15",22.620001
"1773","2014-01-16",22.59
"1774","2014-01-17",22.34
"1775","2014-01-21",22.639999
"1776","2014-01-22",23.110001
"1777","2014-01-23",21.76
"1778","2014-01-24",21.309999
"1779","2014-01-27",21.610001
"1780","2014-01-28",21.389999
"1781","2014-01-29",21.370001
"1782","2014-01-30",21.6
"1783","2014-01-31",21.4
"1784","2014-02-03",20.93
"1785","2014-02-04",21.42
"1786","2014-02-05",20.65
"1787","2014-02-06",20.709999
"1788","2014-02-07",21.370001
"1789","2014-02-10",21.27
"1790","2014-02-11",21.41
"1791","2014-02-12",21.450001
"1792","2014-02-13",21.57
"1793","2014-02-14",21.83
"1794","2014-02-18",21.709999
"1795","2014-02-19",21.450001
"1796","2014-02-20",21.57
"1797","2014-02-21",21.26
"1798","2014-02-24",21.549999
"1799","2014-02-25",21.58
"1800","2014-02-26",21.969999
"1801","2014-02-27",22.08
"1802","2014-02-28",22.469999
"1803","2014-03-03",21.92
"1804","2014-03-04",22.280001
"1805","2014-03-05",22.24
"1806","2014-03-06",22.549999
"1807","2014-03-07",22.200001
"1808","2014-03-10",21.85
"1809","2014-03-11",21.690001
"1810","2014-03-12",21.629999
"1811","2014-03-13",21.59
"1812","2014-03-14",21.450001
"1813","2014-03-17",21.57
"1814","2014-03-18",22.16
"1815","2014-03-19",22.059999
"1816","2014-03-20",22.209999
"1817","2014-03-21",21.91
"1818","2014-03-24",22.09
"1819","2014-03-25",22.299999
"1820","2014-03-26",22.41
"1821","2014-03-27",23.02
"1822","2014-03-28",23
"1823","2014-03-31",22.379999
"1824","2014-04-01",21.92
"1825","2014-04-02",21.450001
"1826","2014-04-03",21.24
"1827","2014-04-04",21.17
"1828","2014-04-07",21.48
"1829","2014-04-08",21.870001
"1830","2014-04-09",21.83
"1831","2014-04-10",22.059999
"1832","2014-04-11",22.309999
"1833","2014-04-14",22.219999
"1834","2014-04-15",22.309999
"1835","2014-04-16",22.809999
"1836","2014-04-17",22.91
"1837","2014-04-21",22.52
"1838","2014-04-22",22.950001
"1839","2014-04-23",23.290001
"1840","2014-04-24",23.209999
"1841","2014-04-25",22.690001
"1842","2014-04-28",22.889999
"1843","2014-04-29",23
"1844","2014-04-30",23.57
"1845","2014-05-01",23.24
"1846","2014-05-02",23.42
"1847","2014-05-05",22.9
"1848","2014-05-06",22.719999
"1849","2014-05-07",22.709999
"1850","2014-05-08",23.34
"1851","2014-05-09",23.18
"1852","2014-05-12",23.32
"1853","2014-05-13",23.5
"1854","2014-05-14",23.51
"1855","2014-05-15",23.52
"1856","2014-05-16",23.58
"1857","2014-05-19",23.52
"1858","2014-05-20",23.299999
"1859","2014-05-21",23.389999
"1860","2014-05-22",23.540001
"1861","2014-05-23",23.52
"1862","2014-05-27",23.24
"1863","2014-05-28",23.42
"1864","2014-05-29",23.5
"1865","2014-05-30",23.559999
"1866","2014-06-02",23.35
"1867","2014-06-03",23.280001
"1868","2014-06-04",23.190001
"1869","2014-06-05",23.389999
"1870","2014-06-06",23.57
"1871","2014-06-09",23.5
"1872","2014-06-10",23.4
"1873","2014-06-11",23.290001
"1874","2014-06-12",23.34
"1875","2014-06-13",23.280001
"1876","2014-06-16",23.34
"1877","2014-06-17",23.110001
"1878","2014-06-18",23.66
"1879","2014-06-19",23.790001
"1880","2014-06-20",23.66
"1881","2014-06-23",23.530001
"1882","2014-06-24",23.639999
"1883","2014-06-25",23.809999
"1884","2014-06-26",23.42
"1885","2014-06-27",23.58
"1886","2014-06-30",23.42
"1887","2014-07-01",23.540001
"1888","2014-07-02",23.52
"1889","2014-07-03",23.49
"1890","2014-07-07",23.1
"1891","2014-07-08",23.07
"1892","2014-07-09",23
"1893","2014-07-10",22.9
"1894","2014-07-11",22.700001
"1895","2014-07-14",22.780001
"1896","2014-07-15",22.6
"1897","2014-07-16",22.629999
"1898","2014-07-17",22.59
"1899","2014-07-18",22.59
