"","date","TRST"
"1001","2010-12-21",6.33
"1002","2010-12-22",6.57
"1003","2010-12-23",6.48
"1004","2010-12-27",6.57
"1005","2010-12-28",6.52
"1006","2010-12-29",6.5
"1007","2010-12-30",6.42
"1008","2010-12-31",6.34
"1009","2011-01-03",6.55
"1010","2011-01-04",6.4
"1011","2011-01-05",6.46
"1012","2011-01-06",6.29
"1013","2011-01-07",6.22
"1014","2011-01-10",6.21
"1015","2011-01-11",6.25
"1016","2011-01-12",6.26
"1017","2011-01-13",6.24
"1018","2011-01-14",6.3
"1019","2011-01-18",6.26
"1020","2011-01-19",6.04
"1021","2011-01-20",6.11
"1022","2011-01-21",6.04
"1023","2011-01-24",6.1
"1024","2011-01-25",6.16
"1025","2011-01-26",6.31
"1026","2011-01-27",6.27
"1027","2011-01-28",6.05
"1028","2011-01-31",5.99
"1029","2011-02-01",6.11
"1030","2011-02-02",6.03
"1031","2011-02-03",6.06
"1032","2011-02-04",5.98
"1033","2011-02-07",6.02
"1034","2011-02-08",6.03
"1035","2011-02-09",5.99
"1036","2011-02-10",6
"1037","2011-02-11",6.16
"1038","2011-02-14",6.12
"1039","2011-02-15",5.95
"1040","2011-02-16",6.03
"1041","2011-02-17",6.06
"1042","2011-02-18",6.08
"1043","2011-02-22",5.98
"1044","2011-02-23",5.87
"1045","2011-02-24",5.92
"1046","2011-02-25",5.94
"1047","2011-02-28",6.03
"1048","2011-03-01",5.97
"1049","2011-03-02",6
"1050","2011-03-03",6.1
"1051","2011-03-04",6.03
"1052","2011-03-07",5.94
"1053","2011-03-08",6.05
"1054","2011-03-09",6.06
"1055","2011-03-10",5.87
"1056","2011-03-11",5.82
"1057","2011-03-14",5.71
"1058","2011-03-15",5.71
"1059","2011-03-16",5.6
"1060","2011-03-17",5.6
"1061","2011-03-18",5.5
"1062","2011-03-21",5.65
"1063","2011-03-22",5.7
"1064","2011-03-23",5.74
"1065","2011-03-24",5.71
"1066","2011-03-25",5.82
"1067","2011-03-28",5.72
"1068","2011-03-29",5.82
"1069","2011-03-30",5.88
"1070","2011-03-31",5.93
"1071","2011-04-01",6.01
"1072","2011-04-04",6.12
"1073","2011-04-05",6.11
"1074","2011-04-06",6.2
"1075","2011-04-07",6.13
"1076","2011-04-08",6
"1077","2011-04-11",5.96
"1078","2011-04-12",5.88
"1079","2011-04-13",5.78
"1080","2011-04-14",5.87
"1081","2011-04-15",5.95
"1082","2011-04-18",5.83
"1083","2011-04-19",5.87
"1084","2011-04-20",5.89
"1085","2011-04-21",5.93
"1086","2011-04-25",5.88
"1087","2011-04-26",5.94
"1088","2011-04-27",5.94
"1089","2011-04-28",5.99
"1090","2011-04-29",6
"1091","2011-05-02",5.86
"1092","2011-05-03",5.8
"1093","2011-05-04",5.77
"1094","2011-05-05",5.78
"1095","2011-05-06",5.74
"1096","2011-05-09",5.75
"1097","2011-05-10",5.83
"1098","2011-05-11",5.71
"1099","2011-05-12",5.8
"1100","2011-05-13",5.67
"1101","2011-05-16",5.6
"1102","2011-05-17",5.69
"1103","2011-05-18",5.75
"1104","2011-05-19",5.69
"1105","2011-05-20",5.62
"1106","2011-05-23",5.55
"1107","2011-05-24",5.51
"1108","2011-05-25",5.69
"1109","2011-05-26",5.7
"1110","2011-05-27",5.77
"1111","2011-05-31",5.92
"1112","2011-06-01",5.68
"1113","2011-06-02",5.64
"1114","2011-06-03",5.53
"1115","2011-06-06",5.48
"1116","2011-06-07",5.52
"1117","2011-06-08",5.39
"1118","2011-06-09",5.34
"1119","2011-06-10",5.23
"1120","2011-06-13",5.24
"1121","2011-06-14",5.25
"1122","2011-06-15",5.09
"1123","2011-06-16",5.12
"1124","2011-06-17",5.13
"1125","2011-06-20",5.21
"1126","2011-06-21",5.26
"1127","2011-06-22",5.15
"1128","2011-06-23",5.06
"1129","2011-06-24",4.98
"1130","2011-06-27",5.13
"1131","2011-06-28",5.07
"1132","2011-06-29",4.98
"1133","2011-06-30",4.9
"1134","2011-07-01",4.9
"1135","2011-07-05",4.87
"1136","2011-07-06",4.87
"1137","2011-07-07",4.98
"1138","2011-07-08",4.91
"1139","2011-07-11",4.89
"1140","2011-07-12",4.94
"1141","2011-07-13",5
"1142","2011-07-14",4.88
"1143","2011-07-15",4.83
"1144","2011-07-18",4.82
"1145","2011-07-19",4.93
"1146","2011-07-20",4.89
"1147","2011-07-21",4.97
"1148","2011-07-22",4.93
"1149","2011-07-25",4.86
"1150","2011-07-26",4.85
"1151","2011-07-27",4.74
"1152","2011-07-28",4.69
"1153","2011-07-29",4.62
"1154","2011-08-01",4.66
"1155","2011-08-02",4.55
"1156","2011-08-03",4.63
"1157","2011-08-04",4.5
"1158","2011-08-05",4.47
"1159","2011-08-08",4.07
"1160","2011-08-09",4.47
"1161","2011-08-10",4.13
"1162","2011-08-11",4.24
"1163","2011-08-12",4.23
"1164","2011-08-15",4.38
"1165","2011-08-16",4.28
"1166","2011-08-17",4.31
"1167","2011-08-18",4.1
"1168","2011-08-19",3.95
"1169","2011-08-22",3.98
"1170","2011-08-23",4.31
"1171","2011-08-24",4.43
"1172","2011-08-25",4.26
"1173","2011-08-26",4.3
"1174","2011-08-29",4.61
"1175","2011-08-30",4.61
"1176","2011-08-31",4.67
"1177","2011-09-01",4.56
"1178","2011-09-02",4.37
"1179","2011-09-06",4.33
"1180","2011-09-07",4.51
"1181","2011-09-08",4.36
"1182","2011-09-09",4.29
"1183","2011-09-12",4.33
"1184","2011-09-13",4.44
"1185","2011-09-14",4.48
"1186","2011-09-15",4.52
"1187","2011-09-16",4.57
"1188","2011-09-19",4.41
"1189","2011-09-20",4.4
"1190","2011-09-21",4.24
"1191","2011-09-22",4.25
"1192","2011-09-23",4.35
"1193","2011-09-26",4.5
"1194","2011-09-27",4.49
"1195","2011-09-28",4.31
"1196","2011-09-29",4.56
"1197","2011-09-30",4.46
"1198","2011-10-03",4.27
"1199","2011-10-04",4.68
"1200","2011-10-05",4.62
"1201","2011-10-06",4.66
"1202","2011-10-07",4.42
"1203","2011-10-10",4.63
"1204","2011-10-11",4.62
"1205","2011-10-12",4.74
"1206","2011-10-13",4.68
"1207","2011-10-14",4.75
"1208","2011-10-17",4.58
"1209","2011-10-18",4.76
"1210","2011-10-19",4.75
"1211","2011-10-20",4.76
"1212","2011-10-21",4.85
"1213","2011-10-24",4.84
"1214","2011-10-25",4.66
"1215","2011-10-26",4.84
"1216","2011-10-27",5.14
"1217","2011-10-28",5.02
"1218","2011-10-31",4.96
"1219","2011-11-01",4.85
"1220","2011-11-02",5.02
"1221","2011-11-03",5.1
"1222","2011-11-04",5.09
"1223","2011-11-07",5.16
"1224","2011-11-08",5.18
"1225","2011-11-09",4.9
"1226","2011-11-10",5.01
"1227","2011-11-11",5.14
"1228","2011-11-14",5.04
"1229","2011-11-15",5.14
"1230","2011-11-16",5.05
"1231","2011-11-17",5.05
"1232","2011-11-18",5.05
"1233","2011-11-21",4.94
"1234","2011-11-22",4.93
"1235","2011-11-23",4.76
"1236","2011-11-25",4.74
"1237","2011-11-28",5.1
"1238","2011-11-29",5.06
"1239","2011-11-30",5.27
"1240","2011-12-01",5.18
"1241","2011-12-02",5.28
"1242","2011-12-05",5.32
"1243","2011-12-06",5.32
"1244","2011-12-07",5.44
"1245","2011-12-08",5.25
"1246","2011-12-09",5.43
"1247","2011-12-12",5.41
"1248","2011-12-13",5.3
"1249","2011-12-14",5.21
"1250","2011-12-15",5.35
"1251","2011-12-16",5.31
"1252","2011-12-19",5.31
"1253","2011-12-20",5.54
"1254","2011-12-21",5.56
"1255","2011-12-22",5.6
"1256","2011-12-23",5.59
"1257","2011-12-27",5.6
"1258","2011-12-28",5.55
"1259","2011-12-29",5.66
"1260","2011-12-30",5.61
"1261","2012-01-03",5.72
"1262","2012-01-04",5.67
"1263","2012-01-05",5.7
"1264","2012-01-06",5.68
"1265","2012-01-09",5.74
"1266","2012-01-10",5.75
"1267","2012-01-11",5.75
"1268","2012-01-12",5.79
"1269","2012-01-13",5.71
"1270","2012-01-17",5.64
"1271","2012-01-18",5.66
"1272","2012-01-19",5.65
"1273","2012-01-20",5.75
"1274","2012-01-23",5.78
"1275","2012-01-24",5.61
"1276","2012-01-25",5.62
"1277","2012-01-26",5.53
"1278","2012-01-27",5.6
"1279","2012-01-30",5.61
"1280","2012-01-31",5.58
"1281","2012-02-01",5.69
"1282","2012-02-02",5.74
"1283","2012-02-03",5.92
"1284","2012-02-06",5.86
"1285","2012-02-07",5.78
"1286","2012-02-08",5.78
"1287","2012-02-09",5.75
"1288","2012-02-10",5.58
"1289","2012-02-13",5.65
"1290","2012-02-14",5.59
"1291","2012-02-15",5.5
"1292","2012-02-16",5.72
"1293","2012-02-17",5.72
"1294","2012-02-21",5.65
"1295","2012-02-22",5.56
"1296","2012-02-23",5.67
"1297","2012-02-24",5.6
"1298","2012-02-27",5.54
"1299","2012-02-28",5.55
"1300","2012-02-29",5.36
"1301","2012-03-01",5.36
"1302","2012-03-02",5.2
"1303","2012-03-05",5.28
"1304","2012-03-06",5.15
"1305","2012-03-07",5.23
"1306","2012-03-08",5.27
"1307","2012-03-09",5.36
"1308","2012-03-12",5.36
"1309","2012-03-13",5.6
"1310","2012-03-14",5.53
"1311","2012-03-15",5.58
"1312","2012-03-16",5.54
"1313","2012-03-19",5.62
"1314","2012-03-20",5.56
"1315","2012-03-21",5.57
"1316","2012-03-22",5.44
"1317","2012-03-23",5.5
"1318","2012-03-26",5.59
"1319","2012-03-27",5.61
"1320","2012-03-28",5.67
"1321","2012-03-29",5.67
"1322","2012-03-30",5.71
"1323","2012-04-02",5.86
"1324","2012-04-03",5.83
"1325","2012-04-04",5.76
"1326","2012-04-05",5.78
"1327","2012-04-09",5.69
"1328","2012-04-10",5.58
"1329","2012-04-11",5.65
"1330","2012-04-12",5.75
"1331","2012-04-13",5.58
"1332","2012-04-16",5.63
"1333","2012-04-17",5.74
"1334","2012-04-18",5.59
"1335","2012-04-19",5.59
"1336","2012-04-20",5.63
"1337","2012-04-23",5.56
"1338","2012-04-24",5.59
"1339","2012-04-25",5.6
"1340","2012-04-26",5.58
"1341","2012-04-27",5.57
"1342","2012-04-30",5.47
"1343","2012-05-01",5.45
"1344","2012-05-02",5.4
"1345","2012-05-03",5.36
"1346","2012-05-04",5.3
"1347","2012-05-07",5.41
"1348","2012-05-08",5.46
"1349","2012-05-09",5.44
"1350","2012-05-10",5.43
"1351","2012-05-11",5.37
"1352","2012-05-14",5.32
"1353","2012-05-15",5.34
"1354","2012-05-16",5.34
"1355","2012-05-17",5.31
"1356","2012-05-18",5.26
"1357","2012-05-21",5.27
"1358","2012-05-22",5.19
"1359","2012-05-23",5.21
"1360","2012-05-24",5.3
"1361","2012-05-25",5.27
"1362","2012-05-29",5.3
"1363","2012-05-30",5.15
"1364","2012-05-31",5.18
"1365","2012-06-01",5.02
"1366","2012-06-04",5.12
"1367","2012-06-05",5.13
"1368","2012-06-06",5.16
"1369","2012-06-07",5.19
"1370","2012-06-08",5.25
"1371","2012-06-11",5.18
"1372","2012-06-12",5.16
"1373","2012-06-13",5.16
"1374","2012-06-14",5.26
"1375","2012-06-15",5.38
"1376","2012-06-18",5.28
"1377","2012-06-19",5.39
"1378","2012-06-20",5.38
"1379","2012-06-21",5.24
"1380","2012-06-22",5.35
"1381","2012-06-25",5.25
"1382","2012-06-26",5.18
"1383","2012-06-27",5.32
"1384","2012-06-28",5.32
"1385","2012-06-29",5.46
"1386","2012-07-02",5.57
"1387","2012-07-03",5.6
"1388","2012-07-05",5.62
"1389","2012-07-06",5.62
"1390","2012-07-09",5.62
"1391","2012-07-10",5.65
"1392","2012-07-11",5.66
"1393","2012-07-12",5.68
"1394","2012-07-13",5.74
"1395","2012-07-16",5.71
"1396","2012-07-17",5.72
"1397","2012-07-18",5.72
"1398","2012-07-19",5.66
"1399","2012-07-20",5.62
"1400","2012-07-23",5.52
"1401","2012-07-24",5.51
"1402","2012-07-25",5.48
"1403","2012-07-26",5.49
"1404","2012-07-27",5.58
"1405","2012-07-30",5.53
"1406","2012-07-31",5.51
"1407","2012-08-01",5.4
"1408","2012-08-02",5.37
"1409","2012-08-03",5.5
"1410","2012-08-06",5.51
"1411","2012-08-07",5.55
"1412","2012-08-08",5.58
"1413","2012-08-09",5.59
"1414","2012-08-10",5.69
"1415","2012-08-13",5.71
"1416","2012-08-14",5.67
"1417","2012-08-15",5.71
"1418","2012-08-16",5.7
"1419","2012-08-17",5.75
"1420","2012-08-20",5.74
"1421","2012-08-21",5.69
"1422","2012-08-22",5.64
"1423","2012-08-23",5.57
"1424","2012-08-24",5.59
"1425","2012-08-27",5.6
"1426","2012-08-28",5.6
"1427","2012-08-29",5.64
"1428","2012-08-30",5.6
"1429","2012-08-31",5.58
"1430","2012-09-04",5.62
"1431","2012-09-05",5.57
"1432","2012-09-06",5.7
"1433","2012-09-07",5.73
"1434","2012-09-10",5.73
"1435","2012-09-11",5.71
"1436","2012-09-12",5.77
"1437","2012-09-13",5.82
"1438","2012-09-14",5.89
"1439","2012-09-17",5.83
"1440","2012-09-18",5.89
"1441","2012-09-19",5.87
"1442","2012-09-20",5.86
"1443","2012-09-21",5.91
"1444","2012-09-24",5.9
"1445","2012-09-25",5.81
"1446","2012-09-26",5.82
"1447","2012-09-27",5.77
"1448","2012-09-28",5.71
"1449","2012-10-01",5.77
"1450","2012-10-02",5.8
"1451","2012-10-03",5.77
"1452","2012-10-04",5.82
"1453","2012-10-05",5.82
"1454","2012-10-08",5.84
"1455","2012-10-09",5.72
"1456","2012-10-10",5.75
"1457","2012-10-11",5.75
"1458","2012-10-12",5.7
"1459","2012-10-15",5.75
"1460","2012-10-16",5.72
"1461","2012-10-17",5.76
"1462","2012-10-18",5.7
"1463","2012-10-19",5.7
"1464","2012-10-22",5.66
"1465","2012-10-23",5.6
"1466","2012-10-24",5.62
"1467","2012-10-25",5.68
"1468","2012-10-26",5.65
"1469","2012-10-31",5.58
"1470","2012-11-01",5.65
"1471","2012-11-02",5.56
"1472","2012-11-05",5.56
"1473","2012-11-06",5.6
"1474","2012-11-07",5.41
"1475","2012-11-08",5.35
"1476","2012-11-09",5.34
"1477","2012-11-12",5.36
"1478","2012-11-13",5.29
"1479","2012-11-14",5.09
"1480","2012-11-15",5.11
"1481","2012-11-16",5.13
"1482","2012-11-19",5.2
"1483","2012-11-20",5.17
"1484","2012-11-21",5.16
"1485","2012-11-23",5.26
"1486","2012-11-26",5.28
"1487","2012-11-27",5.22
"1488","2012-11-28",5.19
"1489","2012-11-29",5.28
"1490","2012-11-30",5.27
"1491","2012-12-03",5.23
"1492","2012-12-04",5.27
"1493","2012-12-05",5.23
"1494","2012-12-06",5.18
"1495","2012-12-07",5.12
"1496","2012-12-10",5.15
"1497","2012-12-11",5.18
"1498","2012-12-12",5.18
"1499","2012-12-13",5.12
"1500","2012-12-14",5.1
"1501","2012-12-17",5.18
"1502","2012-12-18",5.28
"1503","2012-12-19",5.28
"1504","2012-12-20",5.34
"1505","2012-12-21",5.24
"1506","2012-12-24",5.24
"1507","2012-12-26",5.17
"1508","2012-12-27",5.24
"1509","2012-12-28",5.22
"1510","2012-12-31",5.28
"1511","2013-01-02",5.46
"1512","2013-01-03",5.44
"1513","2013-01-04",5.43
"1514","2013-01-07",5.34
"1515","2013-01-08",5.31
"1516","2013-01-09",5.36
"1517","2013-01-10",5.35
"1518","2013-01-11",5.18
"1519","2013-01-14",5.2
"1520","2013-01-15",5.23
"1521","2013-01-16",5.21
"1522","2013-01-17",5.24
"1523","2013-01-18",5.25
"1524","2013-01-22",5.28
"1525","2013-01-23",5.21
"1526","2013-01-24",5.18
"1527","2013-01-25",5.15
"1528","2013-01-28",5.18
"1529","2013-01-29",5.27
"1530","2013-01-30",5.2
"1531","2013-01-31",5.29
"1532","2013-02-01",5.29
"1533","2013-02-04",5.23
"1534","2013-02-05",5.27
"1535","2013-02-06",5.26
"1536","2013-02-07",5.25
"1537","2013-02-08",5.23
"1538","2013-02-11",5.25
"1539","2013-02-12",5.32
"1540","2013-02-13",5.28
"1541","2013-02-14",5.29
"1542","2013-02-15",5.33
"1543","2013-02-19",5.43
"1544","2013-02-20",5.34
"1545","2013-02-21",5.33
"1546","2013-02-22",5.39
"1547","2013-02-25",5.33
"1548","2013-02-26",5.37
"1549","2013-02-27",5.32
"1550","2013-02-28",5.2
"1551","2013-03-01",5.28
"1552","2013-03-04",5.26
"1553","2013-03-05",5.3
"1554","2013-03-06",5.31
"1555","2013-03-07",5.3
"1556","2013-03-08",5.33
"1557","2013-03-11",5.35
"1558","2013-03-12",5.36
"1559","2013-03-13",5.37
"1560","2013-03-14",5.41
"1561","2013-03-15",5.43
"1562","2013-03-18",5.45
"1563","2013-03-19",5.49
"1564","2013-03-20",5.6
"1565","2013-03-21",5.58
"1566","2013-03-22",5.61
"1567","2013-03-25",5.62
"1568","2013-03-26",5.64
"1569","2013-03-27",5.63
"1570","2013-03-28",5.58
"1571","2013-04-01",5.48
"1572","2013-04-02",5.46
"1573","2013-04-03",5.41
"1574","2013-04-04",5.41
"1575","2013-04-05",5.39
"1576","2013-04-08",5.39
"1577","2013-04-09",5.31
"1578","2013-04-10",5.42
"1579","2013-04-11",5.39
"1580","2013-04-12",5.38
"1581","2013-04-15",5.25
"1582","2013-04-16",5.29
"1583","2013-04-17",5.22
"1584","2013-04-18",5.18
"1585","2013-04-19",5.22
"1586","2013-04-22",5.27
"1587","2013-04-23",5.35
"1588","2013-04-24",5.31
"1589","2013-04-25",5.31
"1590","2013-04-26",5.25
"1591","2013-04-29",5.29
"1592","2013-04-30",5.36
"1593","2013-05-01",5.23
"1594","2013-05-02",5.32
"1595","2013-05-03",5.41
"1596","2013-05-06",5.45
"1597","2013-05-07",5.55
"1598","2013-05-08",5.56
"1599","2013-05-09",5.54
"1600","2013-05-10",5.48
"1601","2013-05-13",5.45
"1602","2013-05-14",5.54
"1603","2013-05-15",5.57
"1604","2013-05-16",5.6
"1605","2013-05-17",5.65
"1606","2013-05-20",5.63
"1607","2013-05-21",5.65
"1608","2013-05-22",5.56
"1609","2013-05-23",5.6
"1610","2013-05-24",5.64
"1611","2013-05-28",5.69
"1612","2013-05-29",5.65
"1613","2013-05-30",5.63
"1614","2013-05-31",5.59
"1615","2013-06-03",5.69
"1616","2013-06-04",5.6
"1617","2013-06-05",5.49
"1618","2013-06-06",5.54
"1619","2013-06-07",5.58
"1620","2013-06-10",5.6
"1621","2013-06-11",5.47
"1622","2013-06-12",5.39
"1623","2013-06-13",5.41
"1624","2013-06-14",5.36
"1625","2013-06-17",5.36
"1626","2013-06-18",5.41
"1627","2013-06-19",5.4
"1628","2013-06-20",5.33
"1629","2013-06-21",5.35
"1630","2013-06-24",5.4
"1631","2013-06-25",5.5
"1632","2013-06-26",5.43
"1633","2013-06-27",5.47
"1634","2013-06-28",5.44
"1635","2013-07-01",5.57
"1636","2013-07-02",5.54
"1637","2013-07-03",5.6
"1638","2013-07-05",5.72
"1639","2013-07-08",5.7
"1640","2013-07-09",5.75
"1641","2013-07-10",5.75
"1642","2013-07-11",5.75
"1643","2013-07-12",5.78
"1644","2013-07-15",5.84
"1645","2013-07-16",5.81
"1646","2013-07-17",5.82
"1647","2013-07-18",5.88
"1648","2013-07-19",5.92
"1649","2013-07-22",5.97
"1650","2013-07-23",6.25
"1651","2013-07-24",6.12
"1652","2013-07-25",6.14
"1653","2013-07-26",6.06
"1654","2013-07-29",5.96
"1655","2013-07-30",5.96
"1656","2013-07-31",5.94
"1657","2013-08-01",5.9
"1658","2013-08-02",5.96
"1659","2013-08-05",5.99
"1660","2013-08-06",5.98
"1661","2013-08-07",6
"1662","2013-08-08",6.1
"1663","2013-08-09",6.14
"1664","2013-08-12",6.23
"1665","2013-08-13",6.24
"1666","2013-08-14",6.26
"1667","2013-08-15",6.18
"1668","2013-08-16",6.21
"1669","2013-08-19",6.17
"1670","2013-08-20",6.23
"1671","2013-08-21",6.22
"1672","2013-08-22",6.21
"1673","2013-08-23",6.08
"1674","2013-08-26",6.05
"1675","2013-08-27",5.91
"1676","2013-08-28",5.92
"1677","2013-08-29",5.95
"1678","2013-08-30",5.84
"1679","2013-09-03",5.86
"1680","2013-09-04",5.81
"1681","2013-09-05",5.86
"1682","2013-09-06",5.83
"1683","2013-09-09",5.9
"1684","2013-09-10",6
"1685","2013-09-11",6.06
"1686","2013-09-12",6.04
"1687","2013-09-13",6.09
"1688","2013-09-16",6
"1689","2013-09-17",6.07
"1690","2013-09-18",6.04
"1691","2013-09-19",5.98
"1692","2013-09-20",6.08
"1693","2013-09-23",6.06
"1694","2013-09-24",6.09
"1695","2013-09-25",6.08
"1696","2013-09-26",6.05
"1697","2013-09-27",6
"1698","2013-09-30",5.95
"1699","2013-10-01",6.09
"1700","2013-10-02",6.01
"1701","2013-10-03",5.9
"1702","2013-10-04",5.92
"1703","2013-10-07",5.86
"1704","2013-10-08",5.86
"1705","2013-10-09",5.87
"1706","2013-10-10",6.05
"1707","2013-10-11",6.27
"1708","2013-10-14",6.43
"1709","2013-10-15",6.41
"1710","2013-10-16",6.5
"1711","2013-10-17",6.53
"1712","2013-10-18",6.59
"1713","2013-10-21",6.61
"1714","2013-10-22",6.61
"1715","2013-10-23",6.79
"1716","2013-10-24",6.84
"1717","2013-10-25",6.76
"1718","2013-10-28",6.82
"1719","2013-10-29",6.82
"1720","2013-10-30",6.82
"1721","2013-10-31",6.72
"1722","2013-11-01",6.61
"1723","2013-11-04",6.67
"1724","2013-11-05",6.65
"1725","2013-11-06",6.69
"1726","2013-11-07",6.62
"1727","2013-11-08",6.8
"1728","2013-11-11",6.77
"1729","2013-11-12",6.79
"1730","2013-11-13",6.8
"1731","2013-11-14",6.85
"1732","2013-11-15",6.83
"1733","2013-11-18",6.98
"1734","2013-11-19",7.05
"1735","2013-11-20",7.08
"1736","2013-11-21",7.28
"1737","2013-11-22",7.33
"1738","2013-11-25",7.45
"1739","2013-11-26",7.5
"1740","2013-11-27",7.6
"1741","2013-11-29",7.6
"1742","2013-12-02",7.43
"1743","2013-12-03",7.18
"1744","2013-12-04",7.16
"1745","2013-12-05",7.14
"1746","2013-12-06",7.22
"1747","2013-12-09",7.15
"1748","2013-12-10",7.1
"1749","2013-12-11",6.94
"1750","2013-12-12",6.96
"1751","2013-12-13",6.97
"1752","2013-12-16",7.07
"1753","2013-12-17",7.01
"1754","2013-12-18",7.09
"1755","2013-12-19",7.06
"1756","2013-12-20",7.24
"1757","2013-12-23",7.36
"1758","2013-12-24",7.37
"1759","2013-12-26",7.43
"1760","2013-12-27",7.35
"1761","2013-12-30",7.26
"1762","2013-12-31",7.18
"1763","2014-01-02",7.13
"1764","2014-01-03",7.13
"1765","2014-01-06",7.04
"1766","2014-01-07",7.1
"1767","2014-01-08",7.06
"1768","2014-01-09",7.13
"1769","2014-01-10",7.06
"1770","2014-01-13",6.98
"1771","2014-01-14",6.99
"1772","2014-01-15",7.03
"1773","2014-01-16",6.95
"1774","2014-01-17",6.97
"1775","2014-01-21",6.95
"1776","2014-01-22",6.98
"1777","2014-01-23",6.99
"1778","2014-01-24",6.81
"1779","2014-01-27",6.75
"1780","2014-01-28",6.74
"1781","2014-01-29",6.59
"1782","2014-01-30",6.7
"1783","2014-01-31",6.53
"1784","2014-02-03",6.27
"1785","2014-02-04",6.37
"1786","2014-02-05",6.3
"1787","2014-02-06",6.32
"1788","2014-02-07",6.31
"1789","2014-02-10",6.31
"1790","2014-02-11",6.47
"1791","2014-02-12",6.52
"1792","2014-02-13",6.59
"1793","2014-02-14",6.56
"1794","2014-02-18",6.58
"1795","2014-02-19",6.37
"1796","2014-02-20",6.46
"1797","2014-02-21",6.49
"1798","2014-02-24",6.61
"1799","2014-02-25",6.6
"1800","2014-02-26",6.66
"1801","2014-02-27",6.68
"1802","2014-02-28",6.76
"1803","2014-03-03",6.77
"1804","2014-03-04",6.97
"1805","2014-03-05",6.82
"1806","2014-03-06",6.85
"1807","2014-03-07",6.91
"1808","2014-03-10",6.95
"1809","2014-03-11",6.85
"1810","2014-03-12",6.93
"1811","2014-03-13",6.91
"1812","2014-03-14",6.98
"1813","2014-03-17",7.07
"1814","2014-03-18",7.13
"1815","2014-03-19",7.17
"1816","2014-03-20",7.23
"1817","2014-03-21",7.14
"1818","2014-03-24",7.11
"1819","2014-03-25",7.11
"1820","2014-03-26",6.98
"1821","2014-03-27",6.91
"1822","2014-03-28",6.89
"1823","2014-03-31",7.04
"1824","2014-04-01",7.19
"1825","2014-04-02",7.19
"1826","2014-04-03",7.18
"1827","2014-04-04",6.97
"1828","2014-04-07",6.94
"1829","2014-04-08",6.93
"1830","2014-04-09",6.91
"1831","2014-04-10",6.74
"1832","2014-04-11",6.66
"1833","2014-04-14",6.72
"1834","2014-04-15",6.76
"1835","2014-04-16",6.79
"1836","2014-04-17",6.87
"1837","2014-04-21",6.84
"1838","2014-04-22",6.89
"1839","2014-04-23",6.85
"1840","2014-04-24",6.69
"1841","2014-04-25",6.65
"1842","2014-04-28",6.65
"1843","2014-04-29",6.56
"1844","2014-04-30",6.61
"1845","2014-05-01",6.63
"1846","2014-05-02",6.64
"1847","2014-05-05",6.56
"1848","2014-05-06",6.47
"1849","2014-05-07",6.57
"1850","2014-05-08",6.55
"1851","2014-05-09",6.71
"1852","2014-05-12",6.86
"1853","2014-05-13",6.73
"1854","2014-05-14",6.51
"1855","2014-05-15",6.48
"1856","2014-05-16",6.48
"1857","2014-05-19",6.57
"1858","2014-05-20",6.47
"1859","2014-05-21",6.54
"1860","2014-05-22",6.54
"1861","2014-05-23",6.65
"1862","2014-05-27",6.78
"1863","2014-05-28",6.5
"1864","2014-05-29",6.44
"1865","2014-05-30",6.43
"1866","2014-06-02",6.47
"1867","2014-06-03",6.45
"1868","2014-06-04",6.35
"1869","2014-06-05",6.54
"1870","2014-06-06",6.64
"1871","2014-06-09",6.69
"1872","2014-06-10",6.69
"1873","2014-06-11",6.57
"1874","2014-06-12",6.53
"1875","2014-06-13",6.51
"1876","2014-06-16",6.43
"1877","2014-06-17",6.53
"1878","2014-06-18",6.5
"1879","2014-06-19",6.5
"1880","2014-06-20",6.7
"1881","2014-06-23",6.55
"1882","2014-06-24",6.54
"1883","2014-06-25",6.61
"1884","2014-06-26",6.63
"1885","2014-06-27",6.7
"1886","2014-06-30",6.68
"1887","2014-07-01",6.78
"1888","2014-07-02",6.7
"1889","2014-07-03",6.79
"1890","2014-07-07",6.71
"1891","2014-07-08",6.65
"1892","2014-07-09",6.63
"1893","2014-07-10",6.55
"1894","2014-07-11",6.49
"1895","2014-07-14",6.5
"1896","2014-07-15",6.5
"1897","2014-07-16",6.54
"1898","2014-07-17",6.5
"1899","2014-07-18",6.6
"1900","2014-07-21",6.54
"1901","2014-07-22",6.64
"1902","2014-07-23",6.81
"1903","2014-07-24",6.82
"1904","2014-07-25",6.84
"1905","2014-07-28",6.81
"1906","2014-07-29",6.74
"1907","2014-07-30",6.76
"1908","2014-07-31",6.59
"1909","2014-08-01",6.57
"1910","2014-08-04",6.63
"1911","2014-08-05",6.6
"1912","2014-08-06",6.68
"1913","2014-08-07",6.6
"1914","2014-08-08",6.66
"1915","2014-08-11",6.74
"1916","2014-08-12",6.72
"1917","2014-08-13",6.77
"1918","2014-08-14",6.87
"1919","2014-08-15",6.81
"1920","2014-08-18",6.92
"1921","2014-08-19",6.88
"1922","2014-08-20",6.8
"1923","2014-08-21",6.92
"1924","2014-08-22",6.89
"1925","2014-08-25",6.92
"1926","2014-08-26",7
"1927","2014-08-27",6.97
"1928","2014-08-28",6.96
"1929","2014-08-29",7.02
"1930","2014-09-02",7.05
"1931","2014-09-03",7.01
"1932","2014-09-04",7.01
"1933","2014-09-05",7.06
"1934","2014-09-08",7.03
