"","date","IIN"
"1947","2014-09-25",6.22
"1948","2014-09-26",6.2
"1949","2014-09-29",5.95
"1950","2014-09-30",5.99
"1951","2014-10-01",5.95
"1952","2014-10-02",6.26
"1953","2014-10-03",6
"1954","2014-10-06",6.13
"1955","2014-10-07",6.11
"1956","2014-10-08",6.15
"1957","2014-10-09",6.06
"1958","2014-10-10",5.98
"1959","2014-10-13",5.98
"1960","2014-10-14",5.98
"1961","2014-10-15",6.04
"1962","2014-10-16",6.05
"1963","2014-10-17",5.75
"1964","2014-10-20",5.85
"1965","2014-10-21",6.12
"1966","2014-10-22",5.75
"1967","2014-10-23",5.82
"1968","2014-10-24",5.95
"1969","2014-10-27",5.8
"1970","2014-10-28",6
"1971","2014-10-29",6.01
"1972","2014-10-30",6.51
"1973","2014-10-31",6.13
"1974","2014-11-03",6.21
"1975","2014-11-04",6.11
"1976","2014-11-05",6.2
"1977","2014-11-06",6
"1978","2014-11-07",5.91
"1979","2014-11-10",5.78
"1980","2014-11-11",5.73
"1981","2014-11-12",6.3
"1982","2014-11-13",6.35
"1983","2014-11-14",5.85
"1984","2014-11-17",6.02
"1985","2014-11-18",5.85
"1986","2014-11-19",5.9
"1987","2014-11-20",6
"1988","2014-11-21",6
"1989","2014-11-24",5.97
"1990","2014-11-25",6.2
"1991","2014-11-26",5.93
"1992","2014-11-28",6.25
"1993","2014-12-01",6.15
"1994","2014-12-02",6.2
"1995","2014-12-03",6.31
"1996","2014-12-04",6.35
"1997","2014-12-05",6.6
"1998","2014-12-08",6.55
"1999","2014-12-09",6.4
"2000","2014-12-10",6.11
"2001","2014-12-11",6.18
"2002","2014-12-12",6.35
"2003","2014-12-15",6.3
"2004","2014-12-16",6.2
"2005","2014-12-17",6.14
"2006","2014-12-18",6.35
"2007","2014-12-19",6.45
"2008","2014-12-22",6.35
"2009","2014-12-23",6.3
"2010","2014-12-24",6.44
"2011","2014-12-26",6.49
"2012","2014-12-29",6.69
"2013","2014-12-30",6.59
"2014","2014-12-31",6.87
"2015","2015-01-02",6.79
"2016","2015-01-05",6.99
"2017","2015-01-06",7.17
"2018","2015-01-07",7.7
"2019","2015-01-08",7.77
"2020","2015-01-09",7.76
"2021","2015-01-12",7.54
"2022","2015-01-13",7.12
"2023","2015-01-14",7.12
"2024","2015-01-15",7.27
"2025","2015-01-16",7.27
"2026","2015-01-20",7.16
"2027","2015-01-21",7.83
"2028","2015-01-22",7.58
"2029","2015-01-23",7.49
"2030","2015-01-26",7.31
"2031","2015-01-27",7.33
"2032","2015-01-28",7.6
"2033","2015-01-29",7.83
"2034","2015-01-30",7.4
"2035","2015-02-02",7.75
"2036","2015-02-03",7.57
"2037","2015-02-04",7.42
"2038","2015-02-05",7.24
"2039","2015-02-06",7.29
"2040","2015-02-09",7.05
"2041","2015-02-10",7.09
"2042","2015-02-11",7.28
"2043","2015-02-12",7.95
"2044","2015-02-13",8
"2045","2015-02-17",8.32
"2046","2015-02-18",8.14
"2047","2015-02-19",8.09
"2048","2015-02-20",7.85
"2049","2015-02-23",7.69
"2050","2015-02-24",7.29
"2051","2015-02-25",7.32
"2052","2015-02-26",7.44
"2053","2015-02-27",7.31
"2054","2015-03-02",7.51
"2055","2015-03-03",7.62
"2056","2015-03-04",7.76
"2057","2015-03-05",7.86
"2058","2015-03-06",8.04
"2059","2015-03-09",8.04
"2060","2015-03-10",8
"2061","2015-03-11",8.1
"2062","2015-03-12",8.11
"2063","2015-03-13",8.01
"2064","2015-03-16",8.13
"2065","2015-03-17",8.09
"2066","2015-03-18",7.87
"2067","2015-03-19",7.82
"2068","2015-03-20",7.9
"2069","2015-03-23",7.6
"2070","2015-03-24",7.57
"2071","2015-03-25",7.74
"2072","2015-03-26",8.04
"2073","2015-03-27",7.99
"2074","2015-03-30",8.14
"2075","2015-03-31",8.01
"2076","2015-04-01",7.9
"2077","2015-04-02",7.95
"2078","2015-04-06",7.93
"2079","2015-04-07",8.15
"2080","2015-04-08",8
"2081","2015-04-09",8
"2082","2015-04-10",7.91
"2083","2015-04-13",7.81
"2084","2015-04-14",7.76
"2085","2015-04-15",7.75
"2086","2015-04-16",7.76
"2087","2015-04-17",7.69
"2088","2015-04-20",7.8
"2089","2015-04-21",7.81
"2090","2015-04-22",7.84
"2091","2015-04-23",7.93
"2092","2015-04-24",7.96
"2093","2015-04-27",7.9
"2094","2015-04-28",7.65
"2095","2015-04-29",7.65
"2096","2015-04-30",7.74
"2097","2015-05-01",7.85
"2098","2015-05-04",7.75
"2099","2015-05-05",7.77
"2100","2015-05-06",7.72
"2101","2015-05-07",7.72
"2102","2015-05-08",7.51
"2103","2015-05-11",7.55
"2104","2015-05-12",7.54
"2105","2015-05-13",7.52
"2106","2015-05-14",7.47
"2107","2015-05-15",7.46
"2108","2015-05-18",7.23
"2109","2015-05-19",7.48
"2110","2015-05-20",7.41
"2111","2015-05-21",7.42
"2112","2015-05-22",7.54
"2113","2015-05-26",7.58
"2114","2015-05-27",7.75
"2115","2015-05-28",7.74
"2116","2015-05-29",7.95
"2117","2015-06-01",7.82
"2118","2015-06-02",7.54
"2119","2015-06-03",7.59
"2120","2015-06-04",7.7
"2121","2015-06-05",7.4
"2122","2015-06-08",7.8
"2123","2015-06-09",7.79
"2124","2015-06-10",7.78
"2125","2015-06-11",7.64
"2126","2015-06-12",7.79
"2127","2015-06-15",7.68
"2128","2015-06-16",7.6
"2129","2015-06-17",7.5
"2130","2015-06-18",7.47
"2131","2015-06-19",7.29
"2132","2015-06-22",7.31
"2133","2015-06-23",7.35
"2134","2015-06-24",7.3
"2135","2015-06-25",7.59
"2136","2015-06-26",7.38
"2137","2015-06-29",7.08
"2138","2015-06-30",7.32
"2139","2015-07-01",7.51
"2140","2015-07-02",7.06
"2141","2015-07-06",7.06
"2142","2015-07-07",6.98
"2143","2015-07-08",6.82
"2144","2015-07-09",6.91
"2145","2015-07-10",7.2
"2146","2015-07-13",7.1
"2147","2015-07-14",7.15
"2148","2015-07-15",7.15
"2149","2015-07-16",7
"2150","2015-07-17",7
"2151","2015-07-20",7.02
"2152","2015-07-21",6.99
"2153","2015-07-22",6.96
"2154","2015-07-23",6.83
"2155","2015-07-24",6.79
"2156","2015-07-27",6.81
"2157","2015-07-28",6.81
"2158","2015-07-29",6.81
"2159","2015-07-30",6.81
"2160","2015-07-31",7.1
"2161","2015-08-03",6.9
"2162","2015-08-04",6.95
"2163","2015-08-05",6.79
"2164","2015-08-06",6.38
"2165","2015-08-07",5.9
"2166","2015-08-10",6.13
"2167","2015-08-11",5.91
"2168","2015-08-12",6.39
"2169","2015-08-13",6.64
"2170","2015-08-14",6.85
"2171","2015-08-17",6.25
"2172","2015-08-18",6.31
"2173","2015-08-19",6.72
"2174","2015-08-20",6.4
"2175","2015-08-21",6.38
"2176","2015-08-24",6.31
"2177","2015-08-25",6
"2178","2015-08-26",6.02
"2179","2015-08-27",6.07
"2180","2015-08-28",6.39
"2181","2015-08-31",6.9
"2182","2015-09-01",6.49
"2183","2015-09-02",6.49
"2184","2015-09-03",6.94
"2185","2015-09-04",6.88
"2186","2015-09-08",6.5
"2187","2015-09-09",6.5
"2188","2015-09-10",7
"2189","2015-09-11",6.97
"2190","2015-09-14",7.34
"2191","2015-09-15",7.56
"2192","2015-09-16",7.51
"2193","2015-09-17",7.7
"2194","2015-09-18",7.9
"2195","2015-09-21",7.87
"2196","2015-09-22",7.6
"2197","2015-09-23",7.72
"2198","2015-09-24",7.76
"2199","2015-09-25",7.9
"2200","2015-09-28",7.65
"2201","2015-09-29",7.65
"2202","2015-09-30",8.11
"2203","2015-10-01",7.98
"2204","2015-10-02",7.9
"2205","2015-10-05",7.9
"2206","2015-10-06",7.98
"2207","2015-10-07",8.02
"2208","2015-10-08",8
"2209","2015-10-09",8
"2210","2015-10-12",8
"2211","2015-10-13",8.03
"2212","2015-10-14",8.03
"2213","2015-10-15",8.3
"2214","2015-10-16",8.24
"2215","2015-10-19",8.24
"2216","2015-10-20",8.3
"2217","2015-10-21",8.15
"2218","2015-10-22",8.16
"2219","2015-10-23",8.48
"2220","2015-10-26",8.26
"2221","2015-10-27",8.28
"2222","2015-10-28",8.5
"2223","2015-10-29",8.28
"2224","2015-10-30",8.25
"2225","2015-11-02",8.15
"2226","2015-11-03",8.3
"2227","2015-11-04",7.93
"2228","2015-11-05",7.76
"2229","2015-11-06",7.76
"2230","2015-11-09",7.75
"2231","2015-11-10",7.31
"2232","2015-11-11",7.7
"2233","2015-11-12",7.4
"2234","2015-11-13",7.37
"2235","2015-11-16",7.6
"2236","2015-11-17",7.61
"2237","2015-11-18",7.3
"2238","2015-11-19",7.55
"2239","2015-11-20",7.78
"2240","2015-11-23",7.78
"2241","2015-11-24",7.78
"2242","2015-11-25",7.58
"2243","2015-11-27",7.56
"2244","2015-11-30",7.41
"2245","2015-12-01",7.5
"2246","2015-12-02",7.5
"2247","2015-12-03",7.4
"2248","2015-12-04",7.65
"2249","2015-12-07",7.39
"2250","2015-12-08",7.47
"2251","2015-12-09",7.5
"2252","2015-12-10",7.65
"2253","2015-12-11",7.6
"2254","2015-12-14",6.92
"2255","2015-12-15",7.08
"2256","2015-12-16",6.53
"2257","2015-12-17",6.54
"2258","2015-12-18",6.7
"2259","2015-12-21",6.5
"2260","2015-12-22",7
"2261","2015-12-23",6.85
"2262","2015-12-24",7.15
"2263","2015-12-28",7.22
"2264","2015-12-29",7.19
"2265","2015-12-30",7.42
"2266","2015-12-31",7.58
"2267","2016-01-04",6.96
"2268","2016-01-05",6.73
"2269","2016-01-06",7.07
"2270","2016-01-07",6.99
"2271","2016-01-08",6.99
"2272","2016-01-11",6.71
"2273","2016-01-12",6.36
"2274","2016-01-13",6.4
"2275","2016-01-14",6.45
"2276","2016-01-15",6.38
"2277","2016-01-19",6.2
"2278","2016-01-20",6.1
"2279","2016-01-21",6.25
"2280","2016-01-22",6.07
"2281","2016-01-25",6.1
"2282","2016-01-26",6.19
"2283","2016-01-27",6.23
"2284","2016-01-28",6.84
"2285","2016-01-29",7.5
"2286","2016-02-01",7.81
"2287","2016-02-02",7.7
"2288","2016-02-03",7.5
"2289","2016-02-04",7.5
"2290","2016-02-05",7.5
"2291","2016-02-08",6.9
"2292","2016-02-09",6.96
"2293","2016-02-10",6.96
"2294","2016-02-11",7
"2295","2016-02-12",7.25
"2296","2016-02-16",7.24
"2297","2016-02-17",6.45
"2298","2016-02-18",6.98
"2299","2016-02-19",7.23
"2300","2016-02-22",7.23
"2301","2016-02-23",7.23
"2302","2016-02-24",7
"2303","2016-02-25",7
"2304","2016-02-26",7.21
"2305","2016-02-29",7.02
"2306","2016-03-01",7.02
"2307","2016-03-02",7.02
"2308","2016-03-03",7.47
"2309","2016-03-04",6.65
"2310","2016-03-07",6.45
"2311","2016-03-08",6.8
"2312","2016-03-09",6.8
"2313","2016-03-10",6.85
"2314","2016-03-11",6.85
"2315","2016-03-14",6.5
"2316","2016-03-15",6.5
"2317","2016-03-16",6.5
"2318","2016-03-17",6.87
"2319","2016-03-18",6.54
"2320","2016-03-21",6.51
"2321","2016-03-22",6.47
"2322","2016-03-23",6.45
"2323","2016-03-24",6.47
"2324","2016-03-28",6.45
"2325","2016-03-29",6.39
"2326","2016-03-30",6.42
"2327","2016-03-31",6.37
"2328","2016-04-01",6.45
"2329","2016-04-04",6.45
"2330","2016-04-05",6.42
"2331","2016-04-06",6.37
"2332","2016-04-07",6.39
"2333","2016-04-08",6.54
"2334","2016-04-11",6.41
"2335","2016-04-12",6.76
"2336","2016-04-13",6.78
"2337","2016-04-14",6.72
"2338","2016-04-15",6.57
"2339","2016-04-18",6.45
"2340","2016-04-19",6.45
"2341","2016-04-20",6.45
"2342","2016-04-21",6.45
"2343","2016-04-22",6.35
"2344","2016-04-25",6.36
"2345","2016-04-26",6.41
"2346","2016-04-27",5.88
"2347","2016-04-28",5.85
"2348","2016-04-29",5.72
"2349","2016-05-02",5.75
"2350","2016-05-03",5.57
"2351","2016-05-04",5.84
"2352","2016-05-05",5.6
"2353","2016-05-06",5.69
"2354","2016-05-09",5.75
"2355","2016-05-10",5.75
"2356","2016-05-11",5.75
"2357","2016-05-12",5.49
"2358","2016-05-13",5.29
"2359","2016-05-16",5.35
"2360","2016-05-17",5.3
"2361","2016-05-18",5.37
"2362","2016-05-19",5.29
"2363","2016-05-20",5.25
"2364","2016-05-23",5.4
"2365","2016-05-24",5.39
"2366","2016-05-25",5.4
"2367","2016-05-26",5.4
"2368","2016-05-27",5.4
"2369","2016-05-31",5.4
"2370","2016-06-01",5.47
"2371","2016-06-02",5.5
"2372","2016-06-03",5.26
"2373","2016-06-06",5.26
"2374","2016-06-07",5.25
"2375","2016-06-08",5.27
"2376","2016-06-09",5.35
"2377","2016-06-10",5.38
"2378","2016-06-13",5.25
"2379","2016-06-14",5.26
"2380","2016-06-15",5.3
"2381","2016-06-16",5.39
"2382","2016-06-17",5.58
"2383","2016-06-20",5.62
"2384","2016-06-21",5.51
"2385","2016-06-22",5.6
"2386","2016-06-23",5.57
"2387","2016-06-24",5.57
"2388","2016-06-27",5.5
"2389","2016-06-28",5.34
"2390","2016-06-29",5.35
"2391","2016-06-30",5.34
"2392","2016-07-01",4.89
"2393","2016-07-05",4.56
"2394","2016-07-06",4.36
"2395","2016-07-07",4.45
"2396","2016-07-08",4.42
"2397","2016-07-11",4.23
"2398","2016-07-12",4.26
"2399","2016-07-13",4.22
"2400","2016-07-14",4.28
"2401","2016-07-15",4.25
"2402","2016-07-18",4.18
"2403","2016-07-19",4.33
"2404","2016-07-20",4.58
"2405","2016-07-21",4.88
"2406","2016-07-22",4.81
"2407","2016-07-25",4.58
"2408","2016-07-26",4.61
"2409","2016-07-27",5.03
"2410","2016-07-28",5.22
"2411","2016-07-29",5.38
"2412","2016-08-01",5.11
"2413","2016-08-02",4.98
"2414","2016-08-03",4.71
"2415","2016-08-04",4.82
"2416","2016-08-05",4.97
"2417","2016-08-08",4.74
"2418","2016-08-09",4.92
"2419","2016-08-10",4.8
"2420","2016-08-11",5
"2421","2016-08-12",5
"2422","2016-08-15",4.97
"2423","2016-08-16",4.87
"2424","2016-08-17",4.83
"2425","2016-08-18",4.55
"2426","2016-08-19",4.38
"2427","2016-08-22",4.74
"2428","2016-08-23",4.58
"2429","2016-08-24",4.61
"2430","2016-08-25",4.6
"2431","2016-08-26",4.51
"2432","2016-08-29",4.57
"2433","2016-08-30",4.6
"2434","2016-08-31",4.52
"2435","2016-09-01",4.47
"2436","2016-09-02",4.4
"2437","2016-09-06",4.62
"2438","2016-09-07",4.57
"2439","2016-09-08",4.57
"2440","2016-09-09",4.4
"2441","2016-09-12",4.5
"2442","2016-09-13",4.35
"2443","2016-09-14",4.51
"2444","2016-09-15",4.68
"2445","2016-09-16",4.98
"2446","2016-09-19",4.89
"2447","2016-09-20",5.15
"2448","2016-09-21",5.5
"2449","2016-09-22",5.61
"2450","2016-09-23",5.6
"2451","2016-09-26",5.52
"2452","2016-09-27",5.52
"2453","2016-09-28",5.46
"2454","2016-09-29",5.52
"2455","2016-09-30",5.79
"2456","2016-10-03",5.8
"2457","2016-10-04",6.14
"2458","2016-10-05",5.79
"2459","2016-10-06",5.79
"2460","2016-10-07",6.14
"2461","2016-10-10",5.92
"2462","2016-10-11",5.9
"2463","2016-10-12",5.97
"2464","2016-10-13",5.86
"2465","2016-10-14",5.83
"2466","2016-10-17",5.75
"2467","2016-10-18",6
"2468","2016-10-19",6.15
"2469","2016-10-20",6.2
"2470","2016-10-21",6.25
"2471","2016-10-24",6.35
"2472","2016-10-25",6.95
"2473","2016-10-26",6.25
"2474","2016-10-27",6.17
"2475","2016-10-28",6.05
"2476","2016-10-31",6.06
"2477","2016-11-01",5.7
"2478","2016-11-02",5.55
"2479","2016-11-03",5.55
"2480","2016-11-04",5.85
"2481","2016-11-07",5.8
"2482","2016-11-08",6.35
"2483","2016-11-09",6.15
"2484","2016-11-10",6.16
"2485","2016-11-11",6.05
"2486","2016-11-14",5.85
"2487","2016-11-15",5.9
"2488","2016-11-16",6
"2489","2016-11-17",6
"2490","2016-11-18",6.5
"2491","2016-11-21",6.5
"2492","2016-11-22",6.45
"2493","2016-11-23",6.15
"2494","2016-11-25",6.05
"2495","2016-11-28",6.15
"2496","2016-11-29",6.3
"2497","2016-11-30",6.3
"2498","2016-12-01",6
"2499","2016-12-02",6.3
"2500","2016-12-05",6.4
"2501","2016-12-06",6.4
"2502","2016-12-07",6.45
"2503","2016-12-08",6.5
"2504","2016-12-09",6.5
"2505","2016-12-12",6.6
"2506","2016-12-13",6.5
"2507","2016-12-14",6.6
"2508","2016-12-15",6.6
"2509","2016-12-16",6.65
"2510","2016-12-19",6.65
"2511","2016-12-20",6.7
"2512","2016-12-21",6.65
"2513","2016-12-22",6.75
"2514","2016-12-23",6.75
"2515","2016-12-27",6.85
"2516","2016-12-28",6.8
"2517","2016-12-29",6.7
"2518","2016-12-30",6.9
"2519","2017-01-03",6.7
"2520","2017-01-04",6.55
"2521","2017-01-05",6.6
"2522","2017-01-06",6.6
"2523","2017-01-09",6.95
"2524","2017-01-10",6.85
"2525","2017-01-11",6.85
"2526","2017-01-12",6.85
"2527","2017-01-13",7.45
"2528","2017-01-17",7.4
"2529","2017-01-18",7.45
"2530","2017-01-19",7.45
"2531","2017-01-20",7.35
"2532","2017-01-23",7.25
"2533","2017-01-24",7.4
"2534","2017-01-25",7.15
"2535","2017-01-26",7.2
"2536","2017-01-27",6.95
"2537","2017-01-30",6.9
"2538","2017-01-31",7
"2539","2017-02-01",7.1
"2540","2017-02-02",7.3
"2541","2017-02-03",7.35
"2542","2017-02-06",7.35
"2543","2017-02-07",7.4
"2544","2017-02-08",7.3
"2545","2017-02-09",7.35
"2546","2017-02-10",7.45
"2547","2017-02-13",7.38
"2548","2017-02-14",7.4
"2549","2017-02-15",7.55
"2550","2017-02-16",7.7
"2551","2017-02-17",7.5
"2552","2017-02-21",7.65
"2553","2017-02-22",7.9
"2554","2017-02-23",7.95
"2555","2017-02-24",7.95
"2556","2017-02-27",8.05
"2557","2017-02-28",7.95
"2558","2017-03-01",7.85
"2559","2017-03-02",8.03
"2560","2017-03-03",8.1
"2561","2017-03-06",8.25
"2562","2017-03-07",8.05
"2563","2017-03-08",8.1
"2564","2017-03-09",8.05
"2565","2017-03-10",8
"2566","2017-03-13",7.65
"2567","2017-03-14",7.75
"2568","2017-03-15",8
"2569","2017-03-16",8.15
"2570","2017-03-17",8.25
"2571","2017-03-20",8.15
"2572","2017-03-21",8.13
"2573","2017-03-22",8.05
"2574","2017-03-23",8.18
"2575","2017-03-24",8.4
"2576","2017-03-27",8.9
"2577","2017-03-28",8.65
"2578","2017-03-29",8.75
"2579","2017-03-30",9.1
"2580","2017-03-31",9.1
"2581","2017-04-03",8.9
"2582","2017-04-04",8.65
"2583","2017-04-05",8.45
"2584","2017-04-06",8.4
"2585","2017-04-07",8.5
"2586","2017-04-10",8.35
"2587","2017-04-11",8.9
"2588","2017-04-12",9.1
"2589","2017-04-13",9.15
"2590","2017-04-17",9.25
"2591","2017-04-18",9.15
"2592","2017-04-19",9.4
"2593","2017-04-20",9.6
"2594","2017-04-21",9.55
"2595","2017-04-24",9.2
"2596","2017-04-25",9
"2597","2017-04-26",8.95
"2598","2017-04-27",8.8
"2599","2017-04-28",8.9
"2600","2017-05-01",9
"2601","2017-05-02",9.1
"2602","2017-05-03",9
"2603","2017-05-04",9
"2604","2017-05-05",9
"2605","2017-05-08",8.95
"2606","2017-05-09",9
"2607","2017-05-10",8.87
"2608","2017-05-11",8.8
"2609","2017-05-12",8.65
"2610","2017-05-15",8.1
"2611","2017-05-16",7.9
"2612","2017-05-17",7.7
"2613","2017-05-18",7.75
"2614","2017-05-19",7.75
"2615","2017-05-22",7.6
"2616","2017-05-23",7.8
"2617","2017-05-24",7.85
"2618","2017-05-25",7.95
"2619","2017-05-26",7.9
"2620","2017-05-30",8.7
"2621","2017-05-31",8.3
"2622","2017-06-01",8.1
"2623","2017-06-02",8.1
"2624","2017-06-05",8.15
"2625","2017-06-06",7.9
"2626","2017-06-07",7.8
"2627","2017-06-08",7.85
"2628","2017-06-09",7.6
"2629","2017-06-12",7.75
"2630","2017-06-13",7.8
"2631","2017-06-14",8.05
"2632","2017-06-15",7.85
"2633","2017-06-16",7.75
"2634","2017-06-19",7.85
"2635","2017-06-20",7.25
"2636","2017-06-21",7.01
"2637","2017-06-22",6.55
"2638","2017-06-23",8.35
"2639","2017-06-26",8.23
"2640","2017-06-27",7.95
"2641","2017-06-28",7.9
"2642","2017-06-29",8
"2643","2017-06-30",8.18
"2644","2017-07-03",8.35
"2645","2017-07-05",8.1
"2646","2017-07-06",8.3
"2647","2017-07-07",8.5
"2648","2017-07-10",8.2
"2649","2017-07-11",7.8
"2650","2017-07-12",8.05
"2651","2017-07-13",7.9
"2652","2017-07-14",7.75
"2653","2017-07-17",7.9
"2654","2017-07-18",7.65
"2655","2017-07-19",7.9
"2656","2017-07-20",7.8
"2657","2017-07-21",7.69
"2658","2017-07-24",7.5
"2659","2017-07-25",7.3
"2660","2017-07-26",7.05
"2661","2017-07-27",7.3
"2662","2017-07-28",7.58
"2663","2017-07-31",7.45
"2664","2017-08-01",7.5
"2665","2017-08-02",7.05
"2666","2017-08-03",9.07
"2667","2017-08-04",9
"2668","2017-08-07",9
"2669","2017-08-08",8.8
"2670","2017-08-09",8.75
"2671","2017-08-10",8.56
"2672","2017-08-11",8.6
"2673","2017-08-14",8.8
"2674","2017-08-15",8.9
"2675","2017-08-16",8.85
"2676","2017-08-17",8.5
"2677","2017-08-18",8.75
"2678","2017-08-21",8.5
"2679","2017-08-22",8.5
"2680","2017-08-23",8.65
"2681","2017-08-24",8.55
"2682","2017-08-25",8.7
"2683","2017-08-28",8.6
"2684","2017-08-29",8.45
"2685","2017-08-30",8.5
"2686","2017-08-31",8.4
"2687","2017-09-01",8.05
"2688","2017-09-05",8.8
"2689","2017-09-06",9
"2690","2017-09-07",9
"2691","2017-09-08",8.95
"2692","2017-09-11",10.25
"2693","2017-09-12",11.25
"2694","2017-09-13",11
"2695","2017-09-14",11.4
"2696","2017-09-15",11.35
"2697","2017-09-18",11.75
"2698","2017-09-19",12.75
"2699","2017-09-20",12.1
"2700","2017-09-21",12.4
"2701","2017-09-22",12.2
"2702","2017-09-25",12.1
"2703","2017-09-26",12.2
"2704","2017-09-27",11.95
"2705","2017-09-28",11.85
"2706","2017-09-29",12.1
"2707","2017-10-02",12.75
"2708","2017-10-03",12.35
"2709","2017-10-04",12.25
"2710","2017-10-05",12.35
"2711","2017-10-06",11.9
"2712","2017-10-09",11.75
"2713","2017-10-10",11.6
"2714","2017-10-11",11.7
"2715","2017-10-12",11.7
"2716","2017-10-13",11.7
"2717","2017-10-16",11.6
"2718","2017-10-17",11.65
"2719","2017-10-18",11.6
"2720","2017-10-19",11.4
"2721","2017-10-20",11.05
"2722","2017-10-23",10.7
"2723","2017-10-24",11.5
"2724","2017-10-25",11.65
"2725","2017-10-26",11.55
"2726","2017-10-27",11.4
"2727","2017-10-30",11.15
"2728","2017-10-31",11.45
"2729","2017-11-01",11.25
"2730","2017-11-02",11.35
"2731","2017-11-03",11.95
"2732","2017-11-06",12.1
"2733","2017-11-07",13.7
"2734","2017-11-08",13.95
"2735","2017-11-09",14.45
"2736","2017-11-10",14.4
"2737","2017-11-13",15.65
"2738","2017-11-14",15.5
"2739","2017-11-15",15.45
"2740","2017-11-16",16.049999
"2741","2017-11-17",16
"2742","2017-11-20",16
"2743","2017-11-21",16.049999
"2744","2017-11-22",16.450001
"2745","2017-11-24",17.6
"2746","2017-11-27",17.4
"2747","2017-11-28",16.9
"2748","2017-11-29",16.6
"2749","2017-11-30",17.549999
"2750","2017-12-01",17.35
"2751","2017-12-04",16.799999
"2752","2017-12-05",17.25
"2753","2017-12-06",16.85
"2754","2017-12-07",17
"2755","2017-12-08",17.75
"2756","2017-12-11",17.65
"2757","2017-12-12",17.700001
"2758","2017-12-13",17.85
"2759","2017-12-14",18.200001
"2760","2017-12-15",18.549999
"2761","2017-12-18",19.15
"2762","2017-12-19",20.1
"2763","2017-12-20",20.950001
"2764","2017-12-21",20.9
"2765","2017-12-22",19.950001
"2766","2017-12-26",19
"2767","2017-12-27",19.65
"2768","2017-12-28",19.799999
"2769","2017-12-29",19.799999
"2770","2018-01-02",20.049999
"2771","2018-01-03",19.9
"2772","2018-01-04",19.9
"2773","2018-01-05",20.25
"2774","2018-01-08",21.85
"2775","2018-01-09",21.4
"2776","2018-01-10",20.799999
"2777","2018-01-11",21
"2778","2018-01-12",21.75
"2779","2018-01-16",22.85
"2780","2018-01-17",22.85
"2781","2018-01-18",22.65
"2782","2018-01-19",22.700001
"2783","2018-01-22",22.799999
"2784","2018-01-23",22.4
"2785","2018-01-24",20.25
"2786","2018-01-25",19.25
"2787","2018-01-26",20.35
"2788","2018-01-29",20.25
"2789","2018-01-30",19.950001
"2790","2018-01-31",18.85
"2791","2018-02-01",17.549999
"2792","2018-02-02",18.200001
"2793","2018-02-05",17.25
"2794","2018-02-06",17.200001
"2795","2018-02-07",17.950001
"2796","2018-02-08",17.549999
"2797","2018-02-09",17.65
"2798","2018-02-12",18.15
"2799","2018-02-13",19.75
"2800","2018-02-14",19.950001
"2801","2018-02-15",20.049999
"2802","2018-02-16",20.25
"2803","2018-02-20",20.1
"2804","2018-02-21",19.75
"2805","2018-02-22",19.299999
"2806","2018-02-23",19.700001
"2807","2018-02-26",19.700001
"2808","2018-02-27",19.25
"2809","2018-02-28",18.6
"2810","2018-03-01",17.85
"2811","2018-03-02",18.15
"2812","2018-03-05",18.4
"2813","2018-03-06",18.4
"2814","2018-03-07",18.049999
"2815","2018-03-08",17.75
"2816","2018-03-09",17.950001
"2817","2018-03-12",17.85
"2818","2018-03-13",18.049999
"2819","2018-03-14",18.25
"2820","2018-03-15",18.450001
"2821","2018-03-16",20.299999
"2822","2018-03-19",19.65
"2823","2018-03-20",19.6
"2824","2018-03-21",20.049999
"2825","2018-03-22",19.5
"2826","2018-03-23",18.85
"2827","2018-03-26",20.200001
"2828","2018-03-27",19.9
"2829","2018-03-28",19.4
"2830","2018-03-29",20
"2831","2018-04-02",19.9
"2832","2018-04-03",19.700001
"2833","2018-04-04",19.950001
"2834","2018-04-05",20.4
"2835","2018-04-06",20.049999
"2836","2018-04-09",19.049999
"2837","2018-04-10",19.35
"2838","2018-04-11",19.65
"2839","2018-04-12",19.700001
"2840","2018-04-13",19.629999
"2841","2018-04-16",19.6
"2842","2018-04-17",23.700001
"2843","2018-04-18",24.85
"2844","2018-04-19",24.25
"2845","2018-04-20",23.4
"2846","2018-04-23",23.200001
"2847","2018-04-24",23.049999
"2848","2018-04-25",23.9
"2849","2018-04-26",23.5
"2850","2018-04-27",23.25
"2851","2018-04-30",23.299999
"2852","2018-05-01",23.700001
"2853","2018-05-02",23.700001
"2854","2018-05-03",23.200001
"2855","2018-05-04",23.5
"2856","2018-05-07",24.950001
"2857","2018-05-08",29.1
"2858","2018-05-09",29.4
"2859","2018-05-10",28.799999
"2860","2018-05-11",29.700001
"2861","2018-05-14",29.6
"2862","2018-05-15",30
"2863","2018-05-16",30.5
"2864","2018-05-17",30.85
"2865","2018-05-18",31.299999
"2866","2018-05-21",31.35
"2867","2018-05-22",29.700001
"2868","2018-05-23",30.299999
"2869","2018-05-24",31.15
"2870","2018-05-25",31.35
"2871","2018-05-29",31.75
"2872","2018-05-30",31.299999
"2873","2018-05-31",31.85
"2874","2018-06-01",33.150002
"2875","2018-06-04",33.450001
"2876","2018-06-05",35.099998
"2877","2018-06-06",36
"2878","2018-06-07",35.049999
"2879","2018-06-08",35.599998
"2880","2018-06-11",38.150002
"2881","2018-06-12",38.849998
