"","date","VIPS"
"986","2016-02-24",12.69
"987","2016-02-25",11.33
"988","2016-02-26",11.28
"989","2016-02-29",11.11
"990","2016-03-01",11.32
"991","2016-03-02",11
"992","2016-03-03",10.95
"993","2016-03-04",11.54
"994","2016-03-07",11.65
"995","2016-03-08",11.92
"996","2016-03-09",11.83
"997","2016-03-10",11.75
"998","2016-03-11",12.66
"999","2016-03-14",12.49
"1000","2016-03-15",12.26
"1001","2016-03-16",12.56
"1002","2016-03-17",12.3
"1003","2016-03-18",12.29
"1004","2016-03-21",12.86
"1005","2016-03-22",12.78
"1006","2016-03-23",12.41
"1007","2016-03-24",12.58
"1008","2016-03-28",12.13
"1009","2016-03-29",12.17
"1010","2016-03-30",12.59
"1011","2016-03-31",12.88
"1012","2016-04-01",13.08
"1013","2016-04-04",12.9
"1014","2016-04-05",12.89
"1015","2016-04-06",12.86
"1016","2016-04-07",12.94
"1017","2016-04-08",12.95
"1018","2016-04-11",13.38
"1019","2016-04-12",14.29
"1020","2016-04-13",14.63
"1021","2016-04-14",14.57
"1022","2016-04-15",14.67
"1023","2016-04-18",14.57
"1024","2016-04-19",13.98
"1025","2016-04-20",14.12
"1026","2016-04-21",13.45
"1027","2016-04-22",13.3
"1028","2016-04-25",13.15
"1029","2016-04-26",13.33
"1030","2016-04-27",13.46
"1031","2016-04-28",13.74
"1032","2016-04-29",13.64
"1033","2016-05-02",13.23
"1034","2016-05-03",13.05
"1035","2016-05-04",12.92
"1036","2016-05-05",12.93
"1037","2016-05-06",12.6
"1038","2016-05-09",12.63
"1039","2016-05-10",12.5
"1040","2016-05-11",12.26
"1041","2016-05-12",12.17
"1042","2016-05-13",12
"1043","2016-05-16",12.44
"1044","2016-05-17",12.31
"1045","2016-05-18",10.81
"1046","2016-05-19",10.52
"1047","2016-05-20",10.49
"1048","2016-05-23",10.35
"1049","2016-05-24",10.88
"1050","2016-05-25",11.12
"1051","2016-05-26",10.94
"1052","2016-05-27",11.3
"1053","2016-05-31",11.67
"1054","2016-06-01",11.36
"1055","2016-06-02",11.21
"1056","2016-06-03",11.1
"1057","2016-06-06",11.75
"1058","2016-06-07",11.99
"1059","2016-06-08",11.72
"1060","2016-06-09",11.75
"1061","2016-06-10",11.56
"1062","2016-06-13",11.57
"1063","2016-06-14",11.43
"1064","2016-06-15",11.44
"1065","2016-06-16",11.07
"1066","2016-06-17",10.89
"1067","2016-06-20",11.22
"1068","2016-06-21",11.43
"1069","2016-06-22",11.35
"1070","2016-06-23",11.38
"1071","2016-06-24",11.02
"1072","2016-06-27",10.42
"1073","2016-06-28",10.72
"1074","2016-06-29",10.8
"1075","2016-06-30",11.17
"1076","2016-07-01",11.22
"1077","2016-07-05",11.33
"1078","2016-07-06",11.46
"1079","2016-07-07",11.81
"1080","2016-07-08",12.25
"1081","2016-07-11",12.74
"1082","2016-07-12",12.74
"1083","2016-07-13",12.58
"1084","2016-07-14",12.88
"1085","2016-07-15",12.62
"1086","2016-07-18",12.9
"1087","2016-07-19",13.2
"1088","2016-07-20",13.63
"1089","2016-07-21",13.69
"1090","2016-07-22",13.51
"1091","2016-07-25",13.39
"1092","2016-07-26",14.01
"1093","2016-07-27",14.02
"1094","2016-07-28",14.25
"1095","2016-07-29",14.23
"1096","2016-08-01",14.33
"1097","2016-08-02",13.91
"1098","2016-08-03",13.9
"1099","2016-08-04",13.87
"1100","2016-08-05",14.26
"1101","2016-08-08",14.07
"1102","2016-08-09",14.41
"1103","2016-08-10",14.56
"1104","2016-08-11",14.93
"1105","2016-08-12",15.52
"1106","2016-08-15",16.01
"1107","2016-08-16",16.07
"1108","2016-08-17",16.25
"1109","2016-08-18",15.88
"1110","2016-08-19",15.98
"1111","2016-08-22",15.5
"1112","2016-08-23",15.44
"1113","2016-08-24",14.74
"1114","2016-08-25",14.8
"1115","2016-08-26",14.8
"1116","2016-08-29",14.47
"1117","2016-08-30",14.71
"1118","2016-08-31",14.16
"1119","2016-09-01",14.21
"1120","2016-09-02",14.12
"1121","2016-09-06",14.21
"1122","2016-09-07",13.9
"1123","2016-09-08",13.78
"1124","2016-09-09",13.43
"1125","2016-09-12",13.54
"1126","2016-09-13",13.68
"1127","2016-09-14",13.48
"1128","2016-09-15",14.22
"1129","2016-09-16",13.68
"1130","2016-09-19",13.46
"1131","2016-09-20",13.73
"1132","2016-09-21",13.96
"1133","2016-09-22",15.35
"1134","2016-09-23",15.25
"1135","2016-09-26",14.85
"1136","2016-09-27",15.18
"1137","2016-09-28",14.95
"1138","2016-09-29",14.85
"1139","2016-09-30",14.67
"1140","2016-10-03",15.11
"1141","2016-10-04",15.92
"1142","2016-10-05",15.69
"1143","2016-10-06",15.39
"1144","2016-10-07",15.23
"1145","2016-10-10",15.84
"1146","2016-10-11",14.86
"1147","2016-10-12",15
"1148","2016-10-13",14.31
"1149","2016-10-14",14.33
"1150","2016-10-17",14.17
"1151","2016-10-18",14.25
"1152","2016-10-19",14.36
"1153","2016-10-20",13.84
"1154","2016-10-21",13.59
"1155","2016-10-24",13.56
"1156","2016-10-25",13.61
"1157","2016-10-26",13.9
"1158","2016-10-27",13.66
"1159","2016-10-28",13.58
"1160","2016-10-31",13.67
"1161","2016-11-01",13.44
"1162","2016-11-02",12.84
"1163","2016-11-03",12.83
"1164","2016-11-04",12.82
"1165","2016-11-07",13.18
"1166","2016-11-08",13.17
"1167","2016-11-09",12.92
"1168","2016-11-10",12.9
"1169","2016-11-11",13.54
"1170","2016-11-14",13.3
"1171","2016-11-15",13.39
"1172","2016-11-16",13.74
"1173","2016-11-17",13.79
"1174","2016-11-18",13.67
"1175","2016-11-21",14.17
"1176","2016-11-22",12.07
"1177","2016-11-23",12.38
"1178","2016-11-25",12.07
"1179","2016-11-28",11.5
"1180","2016-11-29",11.46
"1181","2016-11-30",11.22
"1182","2016-12-01",11.47
"1183","2016-12-02",11.44
"1184","2016-12-05",11.8
"1185","2016-12-06",11.58
"1186","2016-12-07",11.71
"1187","2016-12-08",11.91
"1188","2016-12-09",11.97
"1189","2016-12-12",11.69
"1190","2016-12-13",11.96
"1191","2016-12-14",11.71
"1192","2016-12-15",11.2
"1193","2016-12-16",11.16
"1194","2016-12-19",11.15
"1195","2016-12-20",11.12
"1196","2016-12-21",11.37
"1197","2016-12-22",11.21
"1198","2016-12-23",11.11
"1199","2016-12-27",11.33
"1200","2016-12-28",11.11
"1201","2016-12-29",11.07
"1202","2016-12-30",11.01
"1203","2017-01-03",11.23
"1204","2017-01-04",11.22
"1205","2017-01-05",11.4
"1206","2017-01-06",11.69
"1207","2017-01-09",11.64
"1208","2017-01-10",11.56
"1209","2017-01-11",11.21
"1210","2017-01-12",11
"1211","2017-01-13",11.05
"1212","2017-01-17",10.94
"1213","2017-01-18",10.79
"1214","2017-01-19",10.92
"1215","2017-01-20",10.58
"1216","2017-01-23",10.75
"1217","2017-01-24",10.92
"1218","2017-01-25",11.13
"1219","2017-01-26",10.89
"1220","2017-01-27",10.91
"1221","2017-01-30",11.06
"1222","2017-01-31",11.32
"1223","2017-02-01",11.49
"1224","2017-02-02",11.49
"1225","2017-02-03",11.53
"1226","2017-02-06",11.5
"1227","2017-02-07",11.5
"1228","2017-02-08",11.86
"1229","2017-02-09",12.1
"1230","2017-02-10",12.48
"1231","2017-02-13",12.29
"1232","2017-02-14",12.43
"1233","2017-02-15",12.58
"1234","2017-02-16",12.29
"1235","2017-02-17",12.16
"1236","2017-02-21",13.03
"1237","2017-02-22",13.41
"1238","2017-02-23",13.37
"1239","2017-02-24",13.04
"1240","2017-02-27",13.08
"1241","2017-02-28",13.01
"1242","2017-03-01",12.99
"1243","2017-03-02",13.15
"1244","2017-03-03",12.92
"1245","2017-03-06",13
"1246","2017-03-07",13.01
"1247","2017-03-08",13.19
"1248","2017-03-09",12.77
"1249","2017-03-10",13.02
"1250","2017-03-13",13.36
"1251","2017-03-14",13.46
"1252","2017-03-15",13.7
"1253","2017-03-16",14.38
"1254","2017-03-17",14.1
"1255","2017-03-20",14.27
"1256","2017-03-21",13.54
"1257","2017-03-22",13.77
"1258","2017-03-23",13.8
"1259","2017-03-24",13.8
"1260","2017-03-27",13.87
"1261","2017-03-28",13.98
"1262","2017-03-29",13.79
"1263","2017-03-30",13.42
"1264","2017-03-31",13.34
"1265","2017-04-03",13.37
"1266","2017-04-04",12.86
"1267","2017-04-05",12.73
"1268","2017-04-06",13.49
"1269","2017-04-07",13.3
"1270","2017-04-10",13.33
"1271","2017-04-11",13.31
"1272","2017-04-12",13.29
"1273","2017-04-13",13.15
"1274","2017-04-17",13.51
"1275","2017-04-18",13.42
"1276","2017-04-19",13.42
"1277","2017-04-20",13.47
"1278","2017-04-21",13.8
"1279","2017-04-24",13.96
"1280","2017-04-25",14.12
"1281","2017-04-26",13.8
"1282","2017-04-27",13.91
"1283","2017-04-28",13.87
"1284","2017-05-01",13.99
"1285","2017-05-02",13.86
"1286","2017-05-03",13.85
"1287","2017-05-04",13.78
"1288","2017-05-05",13.78
"1289","2017-05-08",13.66
"1290","2017-05-09",14.23
"1291","2017-05-10",14.48
"1292","2017-05-11",14.46
"1293","2017-05-12",14.91
"1294","2017-05-15",14.78
"1295","2017-05-16",13.76
"1296","2017-05-17",13.82
"1297","2017-05-18",13.18
"1298","2017-05-19",13.38
"1299","2017-05-22",13.54
"1300","2017-05-23",13.18
"1301","2017-05-24",13.05
"1302","2017-05-25",13.15
"1303","2017-05-26",12.87
"1304","2017-05-30",12.49
"1305","2017-05-31",12.37
"1306","2017-06-01",13.16
"1307","2017-06-02",13.43
"1308","2017-06-05",13
"1309","2017-06-06",12.71
"1310","2017-06-07",13.34
"1311","2017-06-08",12.91
"1312","2017-06-09",12.61
"1313","2017-06-12",12.28
"1314","2017-06-13",12.1
"1315","2017-06-14",11.98
"1316","2017-06-15",11.79
"1317","2017-06-16",11.79
"1318","2017-06-19",11.89
"1319","2017-06-20",11.58
"1320","2017-06-21",11.73
"1321","2017-06-22",11.7
"1322","2017-06-23",11.87
"1323","2017-06-26",11.77
"1324","2017-06-27",11.57
"1325","2017-06-28",11.63
"1326","2017-06-29",11.53
"1327","2017-06-30",10.55
"1328","2017-07-03",10.23
"1329","2017-07-05",10.32
"1330","2017-07-06",10.05
"1331","2017-07-07",10.05
"1332","2017-07-10",10.06
"1333","2017-07-11",10.26
"1334","2017-07-12",10.61
"1335","2017-07-13",11.33
"1336","2017-07-14",11.25
"1337","2017-07-17",11.05
"1338","2017-07-18",11.49
"1339","2017-07-19",11.93
"1340","2017-07-20",11.94
"1341","2017-07-21",12.02
"1342","2017-07-24",11.77
"1343","2017-07-25",11.72
"1344","2017-07-26",12
"1345","2017-07-27",12.14
"1346","2017-07-28",12.31
"1347","2017-07-31",12.3
"1348","2017-08-01",12.25
"1349","2017-08-02",11.93
"1350","2017-08-03",11.67
"1351","2017-08-04",11.83
"1352","2017-08-07",12.22
"1353","2017-08-08",12.11
"1354","2017-08-09",11.73
"1355","2017-08-10",11.34
"1356","2017-08-11",11.44
"1357","2017-08-14",11.21
"1358","2017-08-15",11.17
"1359","2017-08-16",11.1
"1360","2017-08-17",10.2
"1361","2017-08-18",9.86
"1362","2017-08-21",9.27
"1363","2017-08-22",9.34
"1364","2017-08-23",9.19
"1365","2017-08-24",9.2
"1366","2017-08-25",9
"1367","2017-08-28",8.88
"1368","2017-08-29",9.04
"1369","2017-08-30",9.27
"1370","2017-08-31",9.31
"1371","2017-09-01",9.12
"1372","2017-09-05",9.07
"1373","2017-09-06",9.12
"1374","2017-09-07",9.25
"1375","2017-09-08",9.21
"1376","2017-09-11",9.46
"1377","2017-09-12",9.82
"1378","2017-09-13",9.89
"1379","2017-09-14",9.88
"1380","2017-09-15",10.03
"1381","2017-09-18",10.11
"1382","2017-09-19",9.85
"1383","2017-09-20",9.55
"1384","2017-09-21",9.32
"1385","2017-09-22",9.35
"1386","2017-09-25",9.01
"1387","2017-09-26",9.01
"1388","2017-09-27",9.17
"1389","2017-09-28",9.2
"1390","2017-09-29",8.79
"1391","2017-10-02",8.71
"1392","2017-10-03",8.74
"1393","2017-10-04",8.7
"1394","2017-10-05",8.53
"1395","2017-10-06",8.35
"1396","2017-10-09",8.16
"1397","2017-10-10",8.28
"1398","2017-10-11",8.15
"1399","2017-10-12",7.9
"1400","2017-10-13",7.88
"1401","2017-10-16",8.34
"1402","2017-10-17",8.35
"1403","2017-10-18",8.4
"1404","2017-10-19",8.13
"1405","2017-10-20",8.25
"1406","2017-10-23",8.03
"1407","2017-10-24",8.04
"1408","2017-10-25",7.97
"1409","2017-10-26",8.35
"1410","2017-10-27",8.2
"1411","2017-10-30",7.87
"1412","2017-10-31",7.9
"1413","2017-11-01",8.24
"1414","2017-11-02",8.29
"1415","2017-11-03",8.33
"1416","2017-11-06",8.36
"1417","2017-11-07",8.29
"1418","2017-11-08",8.44
"1419","2017-11-09",8.47
"1420","2017-11-10",8.21
"1421","2017-11-13",8.23
"1422","2017-11-14",8.11
"1423","2017-11-15",8.37
"1424","2017-11-16",8.88
"1425","2017-11-17",9.78
"1426","2017-11-20",9.25
"1427","2017-11-21",8.22
"1428","2017-11-22",8.44
"1429","2017-11-24",8.14
"1430","2017-11-27",8.02
"1431","2017-11-28",8
"1432","2017-11-29",8.01
"1433","2017-11-30",8.23
"1434","2017-12-01",8.41
"1435","2017-12-04",8.5
"1436","2017-12-05",8.27
"1437","2017-12-06",8.19
"1438","2017-12-07",8.23
"1439","2017-12-08",8.46
"1440","2017-12-11",8.46
"1441","2017-12-12",8.18
"1442","2017-12-13",8.42
"1443","2017-12-14",8.36
"1444","2017-12-15",8.44
"1445","2017-12-18",11.75
"1446","2017-12-19",12.01
"1447","2017-12-20",12.02
"1448","2017-12-21",12.08
"1449","2017-12-22",12.21
"1450","2017-12-26",12.2
"1451","2017-12-27",11.99
"1452","2017-12-28",11.91
"1453","2017-12-29",11.72
"1454","2018-01-02",12.5
"1455","2018-01-03",12.2
"1456","2018-01-04",12.01
"1457","2018-01-05",12.37
"1458","2018-01-08",13.58
"1459","2018-01-09",13.23
"1460","2018-01-10",13.09
"1461","2018-01-11",13.62
"1462","2018-01-12",14.51
"1463","2018-01-16",16.040001
"1464","2018-01-17",15.14
"1465","2018-01-18",15.67
"1466","2018-01-19",15.93
"1467","2018-01-22",16
"1468","2018-01-23",15.99
"1469","2018-01-24",16.440001
"1470","2018-01-25",16.83
"1471","2018-01-26",17.65
"1472","2018-01-29",17.280001
"1473","2018-01-30",16.719999
"1474","2018-01-31",16.530001
"1475","2018-02-01",15.96
"1476","2018-02-02",15.65
"1477","2018-02-05",15.21
"1478","2018-02-06",15.51
"1479","2018-02-07",15.97
"1480","2018-02-08",15.31
"1481","2018-02-09",15.34
"1482","2018-02-12",16.389999
"1483","2018-02-13",17.49
"1484","2018-02-14",18.92
"1485","2018-02-15",18.16
"1486","2018-02-16",18.1
"1487","2018-02-20",18.379999
"1488","2018-02-21",18.389999
"1489","2018-02-22",18.35
"1490","2018-02-23",18.950001
"1491","2018-02-26",18.26
"1492","2018-02-27",17.33
"1493","2018-02-28",17.389999
"1494","2018-03-01",17.68
"1495","2018-03-02",18.209999
"1496","2018-03-05",17.700001
"1497","2018-03-06",16.85
"1498","2018-03-07",17.059999
"1499","2018-03-08",17.33
"1500","2018-03-09",17.98
"1501","2018-03-12",18.459999
"1502","2018-03-13",17.65
"1503","2018-03-14",18.110001
"1504","2018-03-15",17.91
"1505","2018-03-16",18.16
"1506","2018-03-19",18.040001
"1507","2018-03-20",18.23
"1508","2018-03-21",18.870001
"1509","2018-03-22",17.02
"1510","2018-03-23",17
"1511","2018-03-26",18
"1512","2018-03-27",16.83
"1513","2018-03-28",16.200001
"1514","2018-03-29",16.620001
"1515","2018-04-02",16.139999
"1516","2018-04-03",16.08
"1517","2018-04-04",16.48
"1518","2018-04-05",16.440001
"1519","2018-04-06",16.700001
"1520","2018-04-09",16.68
"1521","2018-04-10",17.030001
"1522","2018-04-11",16.75
"1523","2018-04-12",16.549999
"1524","2018-04-13",16.110001
"1525","2018-04-16",15.66
"1526","2018-04-17",16
"1527","2018-04-18",15.95
"1528","2018-04-19",16.08
"1529","2018-04-20",15.7
"1530","2018-04-23",15.46
"1531","2018-04-24",15.3
"1532","2018-04-25",15.26
"1533","2018-04-26",14.51
"1534","2018-04-27",15.37
"1535","2018-04-30",15.48
"1536","2018-05-01",15.47
"1537","2018-05-02",15.68
"1538","2018-05-03",15.77
"1539","2018-05-04",15.75
"1540","2018-05-07",15.86
"1541","2018-05-08",15.98
"1542","2018-05-09",15.36
"1543","2018-05-10",15.17
"1544","2018-05-11",15.11
"1545","2018-05-14",15.09
"1546","2018-05-15",12.08
"1547","2018-05-16",12.66
"1548","2018-05-17",12.15
"1549","2018-05-18",12.05
"1550","2018-05-21",12.03
"1551","2018-05-22",12.12
"1552","2018-05-23",11.98
"1553","2018-05-24",11.93
"1554","2018-05-25",11.82
"1555","2018-05-29",11.62
"1556","2018-05-30",11.79
"1557","2018-05-31",11.68
"1558","2018-06-01",11.96
"1559","2018-06-04",12.09
"1560","2018-06-05",12.28
"1561","2018-06-06",12.41
"1562","2018-06-07",12.19
"1563","2018-06-08",11.98
"1564","2018-06-11",11.77
"1565","2018-06-12",11.33
"1566","2018-06-13",11.25
"1567","2018-06-14",11.11
"1568","2018-06-15",11.23
"1569","2018-06-18",11.66
"1570","2018-06-19",11.44
"1571","2018-06-20",11.37
"1572","2018-06-21",11.37
"1573","2018-06-22",11.23
"1574","2018-06-25",10.95
"1575","2018-06-26",10.97
"1576","2018-06-27",10.7
"1577","2018-06-28",10.82
"1578","2018-06-29",10.85
"1579","2018-07-02",10.8
"1580","2018-07-03",10.82
"1581","2018-07-05",10.72
"1582","2018-07-06",10.9
"1583","2018-07-09",10.99
"1584","2018-07-10",10.69
"1585","2018-07-11",10.35
"1586","2018-07-12",10.32
"1587","2018-07-13",10.24
"1588","2018-07-16",10.09
"1589","2018-07-17",10.03
"1590","2018-07-18",10.03
"1591","2018-07-19",9.92
"1592","2018-07-20",10.03
"1593","2018-07-23",10.08
"1594","2018-07-24",9.97
"1595","2018-07-25",10.15
"1596","2018-07-26",10.07
"1597","2018-07-27",9.85
"1598","2018-07-30",9.65
"1599","2018-07-31",9.65
"1600","2018-08-01",9.54
"1601","2018-08-02",9.41
"1602","2018-08-03",9.38
"1603","2018-08-06",9.19
"1604","2018-08-07",9.21
"1605","2018-08-08",9.1
"1606","2018-08-09",9.13
"1607","2018-08-10",9.14
"1608","2018-08-13",9.01
"1609","2018-08-14",7.55
"1610","2018-08-15",7.09
"1611","2018-08-16",7.15
"1612","2018-08-17",7.15
"1613","2018-08-20",7.5
"1614","2018-08-21",7.31
"1615","2018-08-22",7.3
"1616","2018-08-23",7
"1617","2018-08-24",6.88
"1618","2018-08-27",7.24
"1619","2018-08-28",7.05
"1620","2018-08-29",7.1
"1621","2018-08-30",6.86
"1622","2018-08-31",6.98
"1623","2018-09-04",6.72
"1624","2018-09-05",6.59
"1625","2018-09-06",6.62
"1626","2018-09-07",6.28
"1627","2018-09-10",5.86
"1628","2018-09-11",5.86
"1629","2018-09-12",6.05
"1630","2018-09-13",6.38
"1631","2018-09-14",6.21
"1632","2018-09-17",5.99
"1633","2018-09-18",6.11
"1634","2018-09-19",6.33
"1635","2018-09-20",6.55
"1636","2018-09-21",6.55
"1637","2018-09-24",6.05
"1638","2018-09-25",6.04
"1639","2018-09-26",6.32
"1640","2018-09-27",6.28
"1641","2018-09-28",6.24
"1642","2018-10-01",6.18
"1643","2018-10-02",5.93
"1644","2018-10-03",5.99
"1645","2018-10-04",5.75
"1646","2018-10-05",5.53
"1647","2018-10-08",5.5
"1648","2018-10-09",5.34
"1649","2018-10-10",5.01
"1650","2018-10-11",5.06
"1651","2018-10-12",5.41
"1652","2018-10-15",5.31
"1653","2018-10-16",5.61
"1654","2018-10-17",5.43
"1655","2018-10-18",5.16
"1656","2018-10-19",5.06
"1657","2018-10-22",5.21
"1658","2018-10-23",4.98
"1659","2018-10-24",4.68
"1660","2018-10-25",4.81
"1661","2018-10-26",4.71
"1662","2018-10-29",4.5
"1663","2018-10-30",4.53
"1664","2018-10-31",4.86
"1665","2018-11-01",5.7
"1666","2018-11-02",5.83
"1667","2018-11-05",5.68
"1668","2018-11-06",5.58
"1669","2018-11-07",5.97
"1670","2018-11-08",5.4
"1671","2018-11-09",5.06
"1672","2018-11-12",5.08
"1673","2018-11-13",5.24
"1674","2018-11-14",5.35
"1675","2018-11-15",5.66
"1676","2018-11-16",5.84
"1677","2018-11-19",5.7
"1678","2018-11-20",5.47
"1679","2018-11-21",5.55
"1680","2018-11-23",5.29
"1681","2018-11-26",5.37
"1682","2018-11-27",5.56
"1683","2018-11-28",5.59
"1684","2018-11-29",5.51
"1685","2018-11-30",5.77
"1686","2018-12-03",5.61
"1687","2018-12-04",5.54
"1688","2018-12-06",5.25
"1689","2018-12-07",5.2
"1690","2018-12-10",5.3
"1691","2018-12-11",5.31
"1692","2018-12-12",5.63
"1693","2018-12-13",5.63
"1694","2018-12-14",5.31
"1695","2018-12-17",5.18
"1696","2018-12-18",5.26
"1697","2018-12-19",5.17
"1698","2018-12-20",5.2
"1699","2018-12-21",5.2
"1700","2018-12-24",5.27
"1701","2018-12-26",5.66
"1702","2018-12-27",5.51
"1703","2018-12-28",5.6
"1704","2018-12-31",5.46
"1705","2019-01-02",5.45
"1706","2019-01-03",5.28
"1707","2019-01-04",5.67
"1708","2019-01-07",5.91
"1709","2019-01-08",6.05
"1710","2019-01-09",6.16
"1711","2019-01-10",5.93
"1712","2019-01-11",5.99
"1713","2019-01-14",5.84
"1714","2019-01-15",5.91
"1715","2019-01-16",6.15
"1716","2019-01-17",6.56
"1717","2019-01-18",6.87
"1718","2019-01-22",6.46
"1719","2019-01-23",7.08
"1720","2019-01-24",7.19
"1721","2019-01-25",7.62
"1722","2019-01-28",7.35
"1723","2019-01-29",7.29
"1724","2019-01-30",7.53
"1725","2019-01-31",7.69
"1726","2019-02-01",7.64
"1727","2019-02-04",7.59
"1728","2019-02-05",7.88
"1729","2019-02-06",7.73
"1730","2019-02-07",7.46
"1731","2019-02-08",7.39
"1732","2019-02-11",7.42
"1733","2019-02-12",7.36
"1734","2019-02-13",7.16
"1735","2019-02-14",7.07
"1736","2019-02-15",7
"1737","2019-02-19",6.95
"1738","2019-02-20",7.31
"1739","2019-02-21",6.3
"1740","2019-02-22",6.64
"1741","2019-02-25",6.81
"1742","2019-02-26",7.18
"1743","2019-02-27",7.27
"1744","2019-02-28",7.18
"1745","2019-03-01",7.03
"1746","2019-03-04",7.39
"1747","2019-03-05",7.94
"1748","2019-03-06",7.71
"1749","2019-03-07",7.58
"1750","2019-03-08",7.23
"1751","2019-03-11",7.84
"1752","2019-03-12",7.93
"1753","2019-03-13",7.88
"1754","2019-03-14",7.62
"1755","2019-03-15",7.8
"1756","2019-03-18",7.74
"1757","2019-03-19",7.6
"1758","2019-03-20",7.36
"1759","2019-03-21",7.39
"1760","2019-03-22",6.95
"1761","2019-03-25",7.12
"1762","2019-03-26",7.25
"1763","2019-03-27",7.63
"1764","2019-03-28",7.8
"1765","2019-03-29",8.03
"1766","2019-04-01",8.38
"1767","2019-04-02",8.04
"1768","2019-04-03",8.25
"1769","2019-04-04",8.29
"1770","2019-04-05",8.65
"1771","2019-04-08",8.53
"1772","2019-04-09",8.27
"1773","2019-04-10",8.05
"1774","2019-04-11",8.22
"1775","2019-04-12",8.38
"1776","2019-04-15",7.91
"1777","2019-04-16",7.88
"1778","2019-04-17",7.82
"1779","2019-04-18",7.93
"1780","2019-04-22",7.76
"1781","2019-04-23",8.04
"1782","2019-04-24",8.1
"1783","2019-04-25",7.99
"1784","2019-04-26",7.99
"1785","2019-04-29",8.12
"1786","2019-04-30",8.61
"1787","2019-05-01",8.74
"1788","2019-05-02",9.11
"1789","2019-05-03",9.16
"1790","2019-05-06",8.87
"1791","2019-05-07",8.75
"1792","2019-05-08",8.61
"1793","2019-05-09",8.58
"1794","2019-05-10",8.5
"1795","2019-05-13",7.7
"1796","2019-05-14",8.17
"1797","2019-05-15",8.33
"1798","2019-05-16",8.45
"1799","2019-05-17",8.22
"1800","2019-05-20",7.58
"1801","2019-05-21",7.66
"1802","2019-05-22",7.27
"1803","2019-05-23",7.5
"1804","2019-05-24",7.65
"1805","2019-05-28",7.66
"1806","2019-05-29",7.68
"1807","2019-05-30",7.85
"1808","2019-05-31",7.54
"1809","2019-06-03",7.57
"1810","2019-06-04",7.75
"1811","2019-06-05",7.28
"1812","2019-06-06",7.01
"1813","2019-06-07",7.23
"1814","2019-06-10",7.5
"1815","2019-06-11",7.74
"1816","2019-06-12",7.72
"1817","2019-06-13",7.8
"1818","2019-06-14",7.69
"1819","2019-06-17",7.87
"1820","2019-06-18",8.19
"1821","2019-06-19",8.2
"1822","2019-06-20",8.38
"1823","2019-06-21",8.02
"1824","2019-06-24",7.92
"1825","2019-06-25",7.93
"1826","2019-06-26",8.31
"1827","2019-06-27",8.46
"1828","2019-06-28",8.63
"1829","2019-07-01",8.86
"1830","2019-07-02",8.82
"1831","2019-07-03",8.66
"1832","2019-07-05",8.69
"1833","2019-07-08",8.42
"1834","2019-07-09",8.52
"1835","2019-07-10",7.88
"1836","2019-07-11",7.7
"1837","2019-07-12",7.73
"1838","2019-07-15",7.81
"1839","2019-07-16",7.85
"1840","2019-07-17",7.67
"1841","2019-07-18",7.5
"1842","2019-07-19",7.51
"1843","2019-07-22",7.41
"1844","2019-07-23",7.56
"1845","2019-07-24",7.93
"1846","2019-07-25",7.87
"1847","2019-07-26",7.93
"1848","2019-07-29",7.94
"1849","2019-07-30",7.7
"1850","2019-07-31",7.6
"1851","2019-08-01",7.32
"1852","2019-08-02",7.2
"1853","2019-08-05",6.6
"1854","2019-08-06",6.7
"1855","2019-08-07",6.66
"1856","2019-08-08",6.75
"1857","2019-08-09",6.49
"1858","2019-08-12",6.34
"1859","2019-08-13",6.57
"1860","2019-08-14",6.26
"1861","2019-08-15",7.2
"1862","2019-08-16",7.91
"1863","2019-08-19",8.33
"1864","2019-08-20",8.61
"1865","2019-08-21",8.46
"1866","2019-08-22",8.02
"1867","2019-08-23",7.85
"1868","2019-08-26",7.81
"1869","2019-08-27",7.9
"1870","2019-08-28",8.13
"1871","2019-08-29",8.37
"1872","2019-08-30",8.37
"1873","2019-09-03",8.12
"1874","2019-09-04",8.41
"1875","2019-09-05",8.56
"1876","2019-09-06",8.59
"1877","2019-09-09",8.95
"1878","2019-09-10",9.2
"1879","2019-09-11",9.53
"1880","2019-09-12",9.67
"1881","2019-09-13",9.68
"1882","2019-09-16",9.45
"1883","2019-09-17",9.64
"1884","2019-09-18",9.57
"1885","2019-09-19",9.81
"1886","2019-09-20",9.75
"1887","2019-09-23",9.43
"1888","2019-09-24",9.2
"1889","2019-09-25",9.27
"1890","2019-09-26",9.29
"1891","2019-09-27",8.94
"1892","2019-09-30",8.92
"1893","2019-10-01",8.9
"1894","2019-10-02",8.99
"1895","2019-10-03",9.13
"1896","2019-10-04",9.17
"1897","2019-10-07",9.06
"1898","2019-10-08",8.71
"1899","2019-10-09",8.67
"1900","2019-10-10",8.8
"1901","2019-10-11",9.02
"1902","2019-10-14",9.04
"1903","2019-10-15",9.11
"1904","2019-10-16",9.54
"1905","2019-10-17",9.74
"1906","2019-10-18",9.43
"1907","2019-10-21",9.76
"1908","2019-10-22",9.65
"1909","2019-10-23",9.76
"1910","2019-10-24",10.04
"1911","2019-10-25",11.47
"1912","2019-10-28",11.69
"1913","2019-10-29",11.66
"1914","2019-10-30",11.96
"1915","2019-10-31",11.54
"1916","2019-11-01",11.42
"1917","2019-11-04",11.66
"1918","2019-11-05",11.6
