"","date","FBRX"
"378","2018-10-11",190.5
"379","2018-10-12",192.149994
"380","2018-10-15",191.550003
"381","2018-10-16",201.600006
"382","2018-10-17",198
"383","2018-10-18",190.050003
"384","2018-10-19",177.449997
"385","2018-10-22",175.350006
"386","2018-10-23",170.699997
"387","2018-10-24",150.300003
"388","2018-10-25",158.850006
"389","2018-10-26",160.649994
"390","2018-10-29",155.25
"391","2018-10-30",159.449997
"392","2018-10-31",156.899994
"393","2018-11-01",169.649994
"394","2018-11-02",174.600006
"395","2018-11-05",172.199997
"396","2018-11-06",175.050003
"397","2018-11-07",180.899994
"398","2018-11-08",184.5
"399","2018-11-09",196.199997
"400","2018-11-12",174.149994
"401","2018-11-13",182.699997
"402","2018-11-14",178.050003
"403","2018-11-15",185.100006
"404","2018-11-16",185.850006
"405","2018-11-19",177.300003
"406","2018-11-20",175.050003
"407","2018-11-21",180
"408","2018-11-23",170.550003
"409","2018-11-26",175.199997
"410","2018-11-27",172.800003
"411","2018-11-28",181.199997
"412","2018-11-29",185.850006
"413","2018-11-30",193.5
"414","2018-12-03",204.824997
"415","2018-12-04",207.449997
"416","2018-12-06",198.899994
"417","2018-12-07",193.800003
"418","2018-12-10",190.649994
"419","2018-12-11",192.300003
"420","2018-12-12",168.449997
"421","2018-12-13",149.25
"422","2018-12-14",136.949997
"423","2018-12-17",131.25
"424","2018-12-18",123.300003
"425","2018-12-19",124.949997
"426","2018-12-20",112.050003
"427","2018-12-21",105.449997
"428","2018-12-24",108.150002
"429","2018-12-26",112.949997
"430","2018-12-27",106.349998
"431","2018-12-28",119.25
"432","2018-12-31",123.150002
"433","2019-01-02",127.650002
"434","2019-01-03",129.600006
"435","2019-01-04",133.649994
"436","2019-01-07",139.350006
"437","2019-01-08",139.350006
"438","2019-01-09",141.75
"439","2019-01-10",140.100006
"440","2019-01-11",139.050003
"441","2019-01-14",130.199997
"442","2019-01-15",133.800003
"443","2019-01-16",127.5
"444","2019-01-17",128.399994
"445","2019-01-18",132.899994
"446","2019-01-22",130.949997
"447","2019-01-23",133.949997
"448","2019-01-24",132
"449","2019-01-25",150.300003
"450","2019-01-28",150
"451","2019-01-29",158.850006
"452","2019-01-30",163.050003
"453","2019-01-31",168.899994
"454","2019-02-01",169.350006
"455","2019-02-04",169.199997
"456","2019-02-05",168.600006
"457","2019-02-06",166.050003
"458","2019-02-07",164.399994
"459","2019-02-08",162.75
"460","2019-02-11",165.149994
"461","2019-02-12",164.25
"462","2019-02-13",163.350006
"463","2019-02-14",162.75
"464","2019-02-15",164.550003
"465","2019-02-19",162.899994
"466","2019-02-20",155.699997
"467","2019-02-21",157.5
"468","2019-02-22",163.800003
"469","2019-02-25",165
"470","2019-02-26",164.699997
"471","2019-02-27",168.600006
"472","2019-02-28",163.800003
"473","2019-03-01",165
"474","2019-03-04",174.600006
"475","2019-03-05",172.949997
"476","2019-03-06",166.050003
"477","2019-03-07",162.149994
"478","2019-03-08",155.25
"479","2019-03-11",152.399994
"480","2019-03-12",159.600006
"481","2019-03-13",159.149994
"482","2019-03-14",157.199997
"483","2019-03-15",155.850006
"484","2019-03-18",162
"485","2019-03-19",161.100006
"486","2019-03-20",163.800003
"487","2019-03-21",165.149994
"488","2019-03-22",155.850006
"489","2019-03-25",151.649994
"490","2019-03-26",157.649994
"491","2019-03-27",155.550003
"492","2019-03-28",157.800003
"493","2019-03-29",163.050003
"494","2019-04-01",161.550003
"495","2019-04-02",163.949997
"496","2019-04-03",162.899994
"497","2019-04-04",163.5
"498","2019-04-05",165
"499","2019-04-08",162.75
"500","2019-04-09",156.600006
"501","2019-04-10",155.850006
"502","2019-04-11",153.899994
"503","2019-04-12",153.899994
"504","2019-04-15",149.100006
"505","2019-04-16",135.600006
"506","2019-04-17",129.899994
"507","2019-04-18",127.050003
"508","2019-04-22",129.75
"509","2019-04-23",128.699997
"510","2019-04-24",127.800003
"511","2019-04-25",136.949997
"512","2019-04-26",156
"513","2019-04-29",154.800003
"514","2019-04-30",148.199997
"515","2019-05-01",146.25
"516","2019-05-02",147
"517","2019-05-03",151.199997
"518","2019-05-06",149.699997
"519","2019-05-07",146.550003
"520","2019-05-08",159
"521","2019-05-09",150.449997
"522","2019-05-10",139.800003
"523","2019-05-13",132.300003
"524","2019-05-14",133.949997
"525","2019-05-15",132.75
"526","2019-05-16",133.199997
"527","2019-05-17",133.199997
"528","2019-05-20",134.699997
"529","2019-05-21",132.300003
"530","2019-05-22",81.150002
"531","2019-05-23",68.849998
"532","2019-05-24",68.849998
"533","2019-05-28",64.800003
"534","2019-05-29",63.299999
"535","2019-05-30",76.800003
"536","2019-05-31",76.349998
"537","2019-06-03",68.25
"538","2019-06-04",74.099998
"539","2019-06-05",74.849998
"540","2019-06-06",73.199997
"541","2019-06-07",79.949997
"542","2019-06-10",77.550003
"543","2019-06-11",76.800003
"544","2019-06-12",89.099998
"545","2019-06-13",93.300003
"546","2019-06-14",86.849998
"547","2019-06-17",86.849998
"548","2019-06-18",91.650002
"549","2019-06-19",96.150002
"550","2019-06-20",90.599998
"551","2019-06-21",91.050003
"552","2019-06-24",87.900002
"553","2019-06-25",95.099998
"554","2019-06-26",96.449997
"555","2019-06-27",96.75
"556","2019-06-28",100.199997
"557","2019-07-01",96.150002
"558","2019-07-02",91.800003
"559","2019-07-03",91.650002
"560","2019-07-05",92.400002
"561","2019-07-08",92.849998
"562","2019-07-09",90
"563","2019-07-10",88.650002
"564","2019-07-11",86.699997
"565","2019-07-12",88.949997
"566","2019-07-15",86.849998
"567","2019-07-16",89.25
"568","2019-07-17",88.949997
"569","2019-07-18",88.050003
"570","2019-07-19",85.349998
"571","2019-07-22",82.800003
"572","2019-07-23",80.099998
"573","2019-07-24",84.75
"574","2019-07-25",81.150002
"575","2019-07-26",81.900002
"576","2019-07-29",77.849998
"577","2019-07-30",80.849998
"578","2019-07-31",79.800003
"579","2019-08-01",77.400002
"580","2019-08-02",78.300003
"581","2019-08-05",70.949997
"582","2019-08-06",68.550003
"583","2019-08-07",72
"584","2019-08-08",76.199997
"585","2019-08-09",70.949997
"586","2019-08-12",70.650002
"587","2019-08-13",67.800003
"588","2019-08-14",64.5
"589","2019-08-15",65.400002
"590","2019-08-16",67.800003
"591","2019-08-19",71.099998
"592","2019-08-20",71.099998
"593","2019-08-21",71.849998
"594","2019-08-22",67.5
"595","2019-08-23",62.099998
"596","2019-08-26",58.049999
"597","2019-08-27",53.549999
"598","2019-08-28",55.125
"599","2019-08-29",52.200001
"600","2019-08-30",48.75
"601","2019-09-03",51.299999
"602","2019-09-04",45.599998
"603","2019-09-05",45
"604","2019-09-06",47.400002
"605","2019-09-09",51.450001
"606","2019-09-10",56.25
"607","2019-09-11",62.700001
"608","2019-09-12",13.95
"609","2019-09-13",15.45
"610","2019-09-16",14.19
"611","2019-09-17",13.335
"612","2019-09-18",12.75
"613","2019-09-19",12.15
"614","2019-09-20",11.46
"615","2019-09-23",12.12
"616","2019-09-24",11.1
"617","2019-09-25",10.605
"618","2019-09-26",9.93
"619","2019-09-27",10.065
"620","2019-09-30",9.93
"621","2019-10-01",9.21
"622","2019-10-02",8.775
"623","2019-10-03",10.5
"624","2019-10-04",9.585
"625","2019-10-07",9.915
"626","2019-10-08",9.345
"627","2019-10-09",9.345
"628","2019-10-10",8.415
"629","2019-10-11",8.52
"630","2019-10-14",8.295
"631","2019-10-15",8.4
"632","2019-10-16",9.15
"633","2019-10-17",8.94
"634","2019-10-18",8.85
"635","2019-10-21",9.735
"636","2019-10-22",9
"637","2019-10-23",9.06
"638","2019-10-24",9.6
"639","2019-10-25",9.9
"640","2019-10-28",10.755
"641","2019-10-29",10.965
"642","2019-10-30",10.305
"643","2019-10-31",9.465
"644","2019-11-01",9.735
"645","2019-11-04",9.945
"646","2019-11-05",9.69
"647","2019-11-06",9.81
"648","2019-11-07",9.87
"649","2019-11-08",9.525
"650","2019-11-11",9.36
"651","2019-11-12",9.585
"652","2019-11-13",9.285
"653","2019-11-14",9.015
"654","2019-11-15",8.94
"655","2019-11-18",8.61
"656","2019-11-19",8.715
"657","2019-11-20",9.45
"658","2019-11-21",9.3
"659","2019-11-22",11.235
"660","2019-11-25",9.6
"661","2019-11-26",9.6
"662","2019-11-27",9.72
"663","2019-11-29",9.825
"664","2019-12-02",9.12
"665","2019-12-03",9.645
"666","2019-12-04",9.525
"667","2019-12-05",9.3
"668","2019-12-06",9.585
"669","2019-12-09",9.315
"670","2019-12-10",9.15
"671","2019-12-11",10.83
"672","2019-12-12",7.965
"673","2019-12-13",8.205
"674","2019-12-16",7.38
"675","2019-12-17",6.675
"676","2019-12-18",6.795
"677","2019-12-19",6.645
"678","2019-12-20",7.77
"679","2019-12-23",7.065
"680","2019-12-24",7.05
"681","2019-12-26",7.86
"682","2019-12-27",7.665
"683","2019-12-30",7.605
"684","2019-12-31",7.995
"685","2020-01-02",7.95
"686","2020-01-03",8.04
"687","2020-01-06",8.7
"688","2020-01-07",8.1
"689","2020-01-08",7.8
"690","2020-01-09",7.815
"691","2020-01-10",7.695
"692","2020-01-13",7.635
"693","2020-01-14",8.85
"694","2020-01-15",8.025
"695","2020-01-16",8.46
"696","2020-01-17",9.045
"697","2020-01-21",9.195
"698","2020-01-22",8.865
"699","2020-01-23",8.67
"700","2020-01-24",8.445
"701","2020-01-27",8.1
"702","2020-01-28",8.1
"703","2020-01-29",7.815
"704","2020-01-30",7.695
"705","2020-01-31",7.5
"706","2020-02-03",7.35
"707","2020-02-04",7.8
"708","2020-02-05",7.695
"709","2020-02-06",7.365
"710","2020-02-07",7.29
"711","2020-02-10",6.975
"712","2020-02-11",7.395
"713","2020-02-12",7.035
"714","2020-02-13",6.915
"715","2020-02-14",7.26
"716","2020-02-18",8.16
"717","2020-02-19",7.275
"718","2020-02-20",13.5
"719","2020-02-21",28.5
"720","2020-02-24",31.35
"721","2020-02-25",26.549999
"722","2020-02-26",25.5
"723","2020-02-27",24.15
"724","2020-02-28",21.299999
"725","2020-03-02",28.725
"726","2020-03-03",24.9
"727","2020-03-04",28.950001
"728","2020-03-05",27.6
"729","2020-03-06",43.200001
"730","2020-03-09",31.65
"731","2020-03-10",25.799999
"732","2020-03-11",23.25
"733","2020-03-12",24.15
"734","2020-03-13",24.6
"735","2020-03-16",23.700001
"736","2020-03-17",24.75
"737","2020-03-18",22.5
"738","2020-03-19",22.65
"739","2020-03-20",21.299999
"740","2020-03-23",19.049999
"741","2020-03-24",21.299999
"742","2020-03-25",22.5
"743","2020-03-26",21.450001
"744","2020-03-27",19.5
"745","2020-03-30",17.4
"746","2020-03-31",18.299999
"747","2020-04-01",15
"748","2020-04-02",15.45
"749","2020-04-03",14.25
"750","2020-04-06",15.449992
"751","2020-04-07",14.324993
"752","2020-04-08",15.449992
"753","2020-04-09",16.499992
"754","2020-04-13",16.499992
"755","2020-04-14",19.49999
"756","2020-04-15",19.349991
"757","2020-04-16",19.199991
"758","2020-04-17",19.199991
"759","2020-04-20",17.99999
"760","2020-04-21",17.099991
"761","2020-04-22",17.849991
"762","2020-04-23",17.399992
"763","2020-04-24",18.89999
"764","2020-04-27",17.699991
"765","2020-04-28",17.399992
"766","2020-04-29",18.74999
"767","2020-04-30",17.549992
"768","2020-05-01",17.549992
"769","2020-05-04",17.99999
"770","2020-05-05",17.399992
"771","2020-05-06",16.949991
"772","2020-05-07",16.199991
"773","2020-05-08",16.049992
"774","2020-05-11",17.399992
"775","2020-05-12",17.24999
"776","2020-05-13",17.549992
"777","2020-05-14",17.549992
"778","2020-05-15",17.699991
"779","2020-05-18",23.549988
"780","2020-05-19",21.29999
"781","2020-05-20",22.349989
"782","2020-05-21",22.349989
"783","2020-05-22",22.499989
"784","2020-05-26",22.04999
"785","2020-05-27",21.14999
"786","2020-05-28",19.64999
"787","2020-05-29",18.15
"788","2020-06-01",18.299999
"789","2020-06-02",18.9
"790","2020-06-03",19.049999
"791","2020-06-04",19.049999
"792","2020-06-05",19.65
"793","2020-06-08",21.15
"794","2020-06-09",24.6
"795","2020-06-10",20.1
"796","2020-06-11",18.9
"797","2020-06-12",19.65
"798","2020-06-15",18.9
"799","2020-06-16",16.799999
"800","2020-06-17",16.440001
"801","2020-06-18",14.66
"802","2020-06-19",14.31
"803","2020-06-22",14.63
"804","2020-06-23",15.59
"805","2020-06-24",14.56
"806","2020-06-25",13.9
"807","2020-06-26",14.81
"808","2020-06-29",14.2
"809","2020-06-30",14.58
"810","2020-07-01",15.25
"811","2020-07-02",15.06
"812","2020-07-06",14.9
"813","2020-07-07",14.96
"814","2020-07-08",14.95
"815","2020-07-09",15.05
"816","2020-07-10",15.05
"817","2020-07-13",14.87
"818","2020-07-14",14.71
"819","2020-07-15",14.97
"820","2020-07-16",15.08
"821","2020-07-17",15.99
"822","2020-07-20",15.61
"823","2020-07-21",15.875
"824","2020-07-22",20.959999
"825","2020-07-23",20.120001
"826","2020-07-24",21.360001
"827","2020-07-27",21.709999
"828","2020-07-28",20.610001
"829","2020-07-29",21.299999
"830","2020-07-30",21.58
"831","2020-07-31",18.85
"832","2020-08-03",20.01
"833","2020-08-04",18.92
"834","2020-08-05",19.25
"835","2020-08-06",18.92
"836","2020-08-07",20.440001
"837","2020-08-10",22.209999
"838","2020-08-11",19.139999
"839","2020-08-12",18.889999
"840","2020-08-13",21.33
"841","2020-08-14",21.309999
"842","2020-08-17",21.440001
"843","2020-08-18",21.6
"844","2020-08-19",22.6
"845","2020-08-20",22.040001
"846","2020-08-21",22.190001
"847","2020-08-24",24.700001
"848","2020-08-25",26.26
"849","2020-08-26",27.040001
"850","2020-08-27",26.690001
"851","2020-08-28",29.860001
"852","2020-08-31",31.25
"853","2020-09-01",30.17
"854","2020-09-02",28.709999
"855","2020-09-03",27.540001
"856","2020-09-04",26.629999
"857","2020-09-08",29.049999
"858","2020-09-09",31.799999
"859","2020-09-10",35.34
"860","2020-09-11",35.91
"861","2020-09-14",40.419998
"862","2020-09-15",41.610001
"863","2020-09-16",43.709999
"864","2020-09-17",47.5
"865","2020-09-18",49.509998
"866","2020-09-21",42
"867","2020-09-22",43
"868","2020-09-23",46.52
"869","2020-09-24",45.599998
"870","2020-09-25",49
"871","2020-09-28",50.689999
"872","2020-09-29",49.080002
"873","2020-09-30",48.509998
"874","2020-10-01",43.75
"875","2020-10-02",46.400002
"876","2020-10-05",44.810001
"877","2020-10-06",46.130001
"878","2020-10-07",46.790001
"879","2020-10-08",46.610001
"880","2020-10-09",45.16
"881","2020-10-12",41.799999
"882","2020-10-13",39.900002
"883","2020-10-14",37.68
"884","2020-10-15",36.799999
"885","2020-10-16",38.799999
"886","2020-10-19",35.560001
"887","2020-10-20",34.759998
"888","2020-10-21",33.720001
"889","2020-10-22",32.77
"890","2020-10-23",34.509998
"891","2020-10-26",33.27
"892","2020-10-27",33.919998
"893","2020-10-28",28.66
"894","2020-10-29",36.380001
"895","2020-10-30",38.16
"896","2020-11-02",38.810001
"897","2020-11-03",35.049999
"898","2020-11-04",34.330002
"899","2020-11-05",34.299999
"900","2020-11-06",34.610001
"901","2020-11-09",34.919998
"902","2020-11-10",34.200001
"903","2020-11-11",34.830002
"904","2020-11-12",34.639999
"905","2020-11-13",34.080002
"906","2020-11-16",37.91
"907","2020-11-17",37.419998
"908","2020-11-18",37.599998
"909","2020-11-19",39.630001
"910","2020-11-20",40.27
"911","2020-11-23",39.200001
"912","2020-11-24",37.110001
"913","2020-11-25",38.200001
"914","2020-11-27",36.889999
