"","date","HCCI"
"1000","2012-02-28",22.450001
"1001","2012-02-29",22.110001
"1002","2012-03-01",20.879999
"1003","2012-03-02",18.469999
"1004","2012-03-05",20.02
"1005","2012-03-06",19.450001
"1006","2012-03-07",19.49
"1007","2012-03-08",18.969999
"1008","2012-03-09",20.959999
"1009","2012-03-12",21.34
"1010","2012-03-13",21.379999
"1011","2012-03-14",20.790001
"1012","2012-03-15",21.059999
"1013","2012-03-16",20.57
"1014","2012-03-19",20.370001
"1015","2012-03-20",20.780001
"1016","2012-03-21",20.719999
"1017","2012-03-22",20.120001
"1018","2012-03-23",20.799999
"1019","2012-03-26",20.93
"1020","2012-03-27",20.23
"1021","2012-03-28",20.23
"1022","2012-03-29",20.049999
"1023","2012-03-30",19.950001
"1024","2012-04-02",20.4
"1025","2012-04-03",21.540001
"1026","2012-04-04",21.02
"1027","2012-04-05",21.120001
"1028","2012-04-09",21.299999
"1029","2012-04-10",21.17
"1030","2012-04-11",21.92
"1031","2012-04-12",22.17
"1032","2012-04-13",21.719999
"1033","2012-04-16",20.74
"1034","2012-04-17",19.200001
"1035","2012-04-18",19.02
"1036","2012-04-19",21.34
"1037","2012-04-20",20.25
"1038","2012-04-23",19.9
"1039","2012-04-24",20.4
"1040","2012-04-25",20.59
"1041","2012-04-26",21.17
"1042","2012-04-27",21.280001
"1043","2012-04-30",21.15
"1044","2012-05-01",20.27
"1045","2012-05-02",20.549999
"1046","2012-05-03",20.309999
"1047","2012-05-04",20.559999
"1048","2012-05-07",20.85
"1049","2012-05-08",21.01
"1050","2012-05-09",20.43
"1051","2012-05-10",19.23
"1052","2012-05-11",19.33
"1053","2012-05-14",18.35
"1054","2012-05-15",18.76
"1055","2012-05-16",18.76
"1056","2012-05-17",17.870001
"1057","2012-05-18",17.99
"1058","2012-05-21",18.84
"1059","2012-05-22",19.26
"1060","2012-05-23",18.889999
"1061","2012-05-24",18.25
"1062","2012-05-25",18.360001
"1063","2012-05-29",18.799999
"1064","2012-05-30",19.07
"1065","2012-05-31",19.559999
"1066","2012-06-01",18.799999
"1067","2012-06-04",17.610001
"1068","2012-06-05",17.91
"1069","2012-06-06",17.09
"1070","2012-06-07",16.17
"1071","2012-06-08",17.120001
"1072","2012-06-11",17.41
"1073","2012-06-12",17.5
"1074","2012-06-13",17.530001
"1075","2012-06-14",17.76
"1076","2012-06-15",18.49
"1077","2012-06-18",18.27
"1078","2012-06-19",18.35
"1079","2012-06-20",18.040001
"1080","2012-06-21",17.83
"1081","2012-06-22",17.49
"1082","2012-06-25",17.32
"1083","2012-06-26",17.190001
"1084","2012-06-27",17.299999
"1085","2012-06-28",16.6
"1086","2012-06-29",16.35
"1087","2012-07-02",17.57
"1088","2012-07-03",17.98
"1089","2012-07-05",17.49
"1090","2012-07-06",17.57
"1091","2012-07-09",17.6
"1092","2012-07-10",17.76
"1093","2012-07-11",17.780001
"1094","2012-07-12",18.01
"1095","2012-07-13",18.35
"1096","2012-07-16",18.110001
"1097","2012-07-17",18.790001
"1098","2012-07-18",18.389999
"1099","2012-07-19",17.82
"1100","2012-07-20",16.6
"1101","2012-07-23",16.23
"1102","2012-07-24",15.97
"1103","2012-07-25",15.99
"1104","2012-07-26",15.81
"1105","2012-07-27",16.66
"1106","2012-07-30",17
"1107","2012-07-31",17.48
"1108","2012-08-01",17.129999
"1109","2012-08-02",17.24
"1110","2012-08-03",17.02
"1111","2012-08-06",17.33
"1112","2012-08-07",18.07
"1113","2012-08-08",18.129999
"1114","2012-08-09",18.280001
"1115","2012-08-10",18.309999
"1116","2012-08-13",18.280001
"1117","2012-08-14",17.93
"1118","2012-08-15",18.389999
"1119","2012-08-16",19.09
"1120","2012-08-17",19.360001
"1121","2012-08-20",19.629999
"1122","2012-08-21",19.290001
"1123","2012-08-22",19.23
"1124","2012-08-23",19.299999
"1125","2012-08-24",19.459999
"1126","2012-08-27",19.379999
"1127","2012-08-28",19.4
"1128","2012-08-29",19
"1129","2012-08-30",18.1
"1130","2012-08-31",17.99
"1131","2012-09-04",18.32
"1132","2012-09-05",18.629999
"1133","2012-09-06",18.719999
"1134","2012-09-07",19.26
"1135","2012-09-10",19.5
"1136","2012-09-11",19.809999
"1137","2012-09-12",19.889999
"1138","2012-09-13",20.059999
"1139","2012-09-14",20.299999
"1140","2012-09-17",19.549999
"1141","2012-09-18",19.5
"1142","2012-09-19",19.27
"1143","2012-09-20",19.190001
"1144","2012-09-21",20.290001
"1145","2012-09-24",20.290001
"1146","2012-09-25",20.110001
"1147","2012-09-26",20.09
"1148","2012-09-27",20.07
"1149","2012-09-28",19.85
"1150","2012-10-01",19.940001
"1151","2012-10-02",19.790001
"1152","2012-10-03",19.879999
"1153","2012-10-04",19.98
"1154","2012-10-05",19.75
"1155","2012-10-08",19.15
"1156","2012-10-09",18.48
"1157","2012-10-10",18.18
"1158","2012-10-11",18.290001
"1159","2012-10-12",17.780001
"1160","2012-10-15",18.059999
"1161","2012-10-16",18.200001
"1162","2012-10-17",17.27
"1163","2012-10-18",17.48
"1164","2012-10-19",17.110001
"1165","2012-10-22",17.1
"1166","2012-10-23",17.23
"1167","2012-10-24",17.219999
"1168","2012-10-25",17.219999
"1169","2012-10-26",17.559999
"1170","2012-10-31",17.700001
"1171","2012-11-01",17.42
"1172","2012-11-02",16.5
"1173","2012-11-05",16.629999
"1174","2012-11-06",16.889999
"1175","2012-11-07",16.200001
"1176","2012-11-08",15.76
"1177","2012-11-09",15.79
"1178","2012-11-12",15.76
"1179","2012-11-13",15.64
"1180","2012-11-14",14.97
"1181","2012-11-15",14.55
"1182","2012-11-16",14.64
"1183","2012-11-19",15.06
"1184","2012-11-20",14.96
"1185","2012-11-21",14.96
"1186","2012-11-23",15.29
"1187","2012-11-26",14.97
"1188","2012-11-27",14.91
"1189","2012-11-28",14.97
"1190","2012-11-29",14.95
"1191","2012-11-30",14.98
"1192","2012-12-03",14.97
"1193","2012-12-04",14.97
"1194","2012-12-05",15.07
"1195","2012-12-06",15.08
"1196","2012-12-07",15.05
"1197","2012-12-10",15.05
"1198","2012-12-11",14.99
"1199","2012-12-12",14.93
"1200","2012-12-13",15
"1201","2012-12-14",15.15
"1202","2012-12-17",15.08
"1203","2012-12-18",14.95
"1204","2012-12-19",15
"1205","2012-12-20",14.92
"1206","2012-12-21",14.82
"1207","2012-12-24",14.84
"1208","2012-12-26",15.03
"1209","2012-12-27",15.07
"1210","2012-12-28",14.9
"1211","2012-12-31",15.01
"1212","2013-01-02",16.030001
"1213","2013-01-03",16.040001
"1214","2013-01-04",16.370001
"1215","2013-01-07",15.88
"1216","2013-01-08",16.18
"1217","2013-01-09",15.5
"1218","2013-01-10",15.34
"1219","2013-01-11",15.24
"1220","2013-01-14",14.71
"1221","2013-01-15",14.72
"1222","2013-01-16",14.67
"1223","2013-01-17",14.9
"1224","2013-01-18",14.65
"1225","2013-01-22",14.99
"1226","2013-01-23",14.78
"1227","2013-01-24",15.03
"1228","2013-01-25",15.25
"1229","2013-01-28",15.56
"1230","2013-01-29",15.72
"1231","2013-01-30",15.76
"1232","2013-01-31",15.73
"1233","2013-02-01",15.98
"1234","2013-02-04",15.66
"1235","2013-02-05",15.81
"1236","2013-02-06",15.62
"1237","2013-02-07",15.23
"1238","2013-02-08",15.45
"1239","2013-02-11",15.68
"1240","2013-02-12",15.54
"1241","2013-02-13",15.48
"1242","2013-02-14",15.05
"1243","2013-02-15",15.24
"1244","2013-02-19",15.31
"1245","2013-02-20",15.22
"1246","2013-02-21",15.02
"1247","2013-02-22",15.05
"1248","2013-02-25",14.92
"1249","2013-02-26",15.04
"1250","2013-02-27",14.9
"1251","2013-02-28",14.75
"1252","2013-03-01",14.76
"1253","2013-03-04",14.79
"1254","2013-03-05",14.9
"1255","2013-03-06",14.87
"1256","2013-03-07",15.05
"1257","2013-03-08",15.1
"1258","2013-03-11",15.15
"1259","2013-03-12",15.34
"1260","2013-03-13",16.209999
"1261","2013-03-14",16
"1262","2013-03-15",15.94
"1263","2013-03-18",15.29
"1264","2013-03-19",15.52
"1265","2013-03-20",15.72
"1266","2013-03-21",15.63
"1267","2013-03-22",15.53
"1268","2013-03-25",15.49
"1269","2013-03-26",15.34
"1270","2013-03-27",15.14
"1271","2013-03-28",15.1
"1272","2013-04-01",14.96
"1273","2013-04-02",15.05
"1274","2013-04-03",14.6
"1275","2013-04-04",14.64
"1276","2013-04-05",14.07
"1277","2013-04-08",14.07
"1278","2013-04-09",13.96
"1279","2013-04-10",14.56
"1280","2013-04-11",14.7
"1281","2013-04-12",14.23
"1282","2013-04-15",13.92
"1283","2013-04-16",14.35
"1284","2013-04-17",13.59
"1285","2013-04-18",13.16
"1286","2013-04-19",14.11
"1287","2013-04-22",14.55
"1288","2013-04-23",15.01
"1289","2013-04-24",15.07
"1290","2013-04-25",15.29
"1291","2013-04-26",15.24
"1292","2013-04-29",15.39
"1293","2013-04-30",15.55
"1294","2013-05-01",14.9
"1295","2013-05-02",15.16
"1296","2013-05-03",15.27
"1297","2013-05-06",14.98
"1298","2013-05-07",14.82
"1299","2013-05-08",14.62
"1300","2013-05-09",14.4
"1301","2013-05-10",14.27
"1302","2013-05-13",14.52
"1303","2013-05-14",14.52
"1304","2013-05-15",14.35
"1305","2013-05-16",14.26
"1306","2013-05-17",14.97
"1307","2013-05-20",14.59
"1308","2013-05-21",14.49
"1309","2013-05-22",14.56
"1310","2013-05-23",14.53
"1311","2013-05-24",14.5
"1312","2013-05-28",15.25
"1313","2013-05-29",14.85
"1314","2013-05-30",14.96
"1315","2013-05-31",15.05
"1316","2013-06-03",15.27
"1317","2013-06-04",15.14
"1318","2013-06-05",15.06
"1319","2013-06-06",15.06
"1320","2013-06-07",15.17
"1321","2013-06-10",15.53
"1322","2013-06-11",15.14
"1323","2013-06-12",15.08
"1324","2013-06-13",15.58
"1325","2013-06-14",14.88
"1326","2013-06-17",14.68
"1327","2013-06-18",15.34
"1328","2013-06-19",15.1
"1329","2013-06-20",14.84
"1330","2013-06-21",15.26
"1331","2013-06-24",15.09
"1332","2013-06-25",14.81
"1333","2013-06-26",14.78
"1334","2013-06-27",14.75
"1335","2013-06-28",14.61
"1336","2013-07-01",14.22
"1337","2013-07-02",14.26
"1338","2013-07-03",14.48
"1339","2013-07-05",14.46
"1340","2013-07-08",14.43
"1341","2013-07-09",14.05
"1342","2013-07-10",14.11
"1343","2013-07-11",14.02
"1344","2013-07-12",14
"1345","2013-07-15",14.1
"1346","2013-07-16",14.07
"1347","2013-07-17",14.09
"1348","2013-07-18",14.08
"1349","2013-07-19",14.08
"1350","2013-07-22",14.05
"1351","2013-07-23",14.04
"1352","2013-07-24",13.5
"1353","2013-07-25",14.39
"1354","2013-07-26",14.93
"1355","2013-07-29",15.31
"1356","2013-07-30",15.44
"1357","2013-07-31",15.54
"1358","2013-08-01",15.09
"1359","2013-08-02",15.21
"1360","2013-08-05",15.21
"1361","2013-08-06",15.31
"1362","2013-08-07",15.35
"1363","2013-08-08",15.35
"1364","2013-08-09",15.26
"1365","2013-08-12",15.34
"1366","2013-08-13",15.32
"1367","2013-08-14",15.33
"1368","2013-08-15",15.05
"1369","2013-08-16",15.01
"1370","2013-08-19",15.23
"1371","2013-08-20",15.26
"1372","2013-08-21",15.09
"1373","2013-08-22",15.25
"1374","2013-08-23",15.25
"1375","2013-08-26",15.22
"1376","2013-08-27",15.03
"1377","2013-08-28",15.24
"1378","2013-08-29",15.24
"1379","2013-08-30",15.19
"1380","2013-09-03",15.45
"1381","2013-09-04",15.69
"1382","2013-09-05",15.67
"1383","2013-09-06",15.84
"1384","2013-09-09",16.34
"1385","2013-09-10",16.66
"1386","2013-09-11",16.91
"1387","2013-09-12",16.66
"1388","2013-09-13",16.629999
"1389","2013-09-16",16.92
"1390","2013-09-17",17.049999
"1391","2013-09-18",17.41
"1392","2013-09-19",17.860001
"1393","2013-09-20",17.790001
"1394","2013-09-23",18.01
"1395","2013-09-24",17.889999
"1396","2013-09-25",17.440001
"1397","2013-09-26",17.98
"1398","2013-09-27",18.02
"1399","2013-09-30",18
"1400","2013-10-01",18.370001
"1401","2013-10-02",17.969999
"1402","2013-10-03",18.1
"1403","2013-10-04",18.02
"1404","2013-10-07",18.790001
"1405","2013-10-08",18.42
"1406","2013-10-09",17.940001
"1407","2013-10-10",18.01
"1408","2013-10-11",18.139999
"1409","2013-10-14",18.1
"1410","2013-10-15",17.860001
"1411","2013-10-16",18.120001
"1412","2013-10-17",18
"1413","2013-10-18",18.209999
"1414","2013-10-21",18.15
"1415","2013-10-22",18.219999
"1416","2013-10-23",18.200001
"1417","2013-10-24",18.030001
"1418","2013-10-25",18.43
"1419","2013-10-28",17.98
"1420","2013-10-29",18.1
"1421","2013-10-30",17.799999
"1422","2013-10-31",17.67
"1423","2013-11-01",17.52
"1424","2013-11-04",17.610001
"1425","2013-11-05",17.59
"1426","2013-11-06",17.26
"1427","2013-11-07",17.120001
"1428","2013-11-08",17.82
"1429","2013-11-11",17.98
"1430","2013-11-12",18.190001
"1431","2013-11-13",18.82
"1432","2013-11-14",17.82
"1433","2013-11-15",17.610001
"1434","2013-11-18",17.32
"1435","2013-11-19",17.719999
"1436","2013-11-20",17.540001
"1437","2013-11-21",17.48
"1438","2013-11-22",17.84
"1439","2013-11-25",17.65
"1440","2013-11-26",18.17
"1441","2013-11-27",18.17
"1442","2013-11-29",18.610001
"1443","2013-12-02",17.879999
"1444","2013-12-03",18
"1445","2013-12-04",17.950001
"1446","2013-12-05",18
"1447","2013-12-06",18.6
"1448","2013-12-09",18.120001
"1449","2013-12-10",18.16
"1450","2013-12-11",18.34
"1451","2013-12-12",18.200001
"1452","2013-12-13",18.540001
"1453","2013-12-16",19.09
"1454","2013-12-17",18.91
"1455","2013-12-18",18.889999
"1456","2013-12-19",19.16
"1457","2013-12-20",19.370001
"1458","2013-12-23",19.950001
"1459","2013-12-24",20.469999
"1460","2013-12-26",20
"1461","2013-12-27",19.84
"1462","2013-12-30",20.52
"1463","2013-12-31",20.49
"1464","2014-01-02",20.120001
"1465","2014-01-03",19.07
"1466","2014-01-06",18.49
"1467","2014-01-07",19.02
"1468","2014-01-08",18.9
"1469","2014-01-09",18.940001
"1470","2014-01-10",19
"1471","2014-01-13",18.26
"1472","2014-01-14",18.26
"1473","2014-01-15",17.780001
"1474","2014-01-16",17.299999
"1475","2014-01-17",17.440001
"1476","2014-01-21",17.639999
"1477","2014-01-22",17.469999
"1478","2014-01-23",17.4
"1479","2014-01-24",17.26
"1480","2014-01-27",17.120001
"1481","2014-01-28",17.290001
"1482","2014-01-29",16.5
"1483","2014-01-30",16.889999
"1484","2014-01-31",16.620001
"1485","2014-02-03",16.129999
"1486","2014-02-04",16.200001
"1487","2014-02-05",16.209999
"1488","2014-02-06",16.209999
"1489","2014-02-07",16.200001
"1490","2014-02-10",16.280001
"1491","2014-02-11",16.58
"1492","2014-02-12",16.889999
"1493","2014-02-13",17.200001
"1494","2014-02-14",16.969999
"1495","2014-02-18",17.17
"1496","2014-02-19",16.66
"1497","2014-02-20",16.809999
"1498","2014-02-21",18.25
"1499","2014-02-24",19.139999
"1500","2014-02-25",18.66
"1501","2014-02-26",18.42
"1502","2014-02-27",18.99
"1503","2014-02-28",18.1
"1504","2014-03-03",18.540001
"1505","2014-03-04",19.389999
"1506","2014-03-05",18.700001
"1507","2014-03-06",18.700001
"1508","2014-03-07",18.799999
"1509","2014-03-10",18.459999
"1510","2014-03-11",18.34
"1511","2014-03-12",18.379999
"1512","2014-03-13",18.17
"1513","2014-03-14",17.92
"1514","2014-03-17",18
"1515","2014-03-18",18.1
"1516","2014-03-19",18
"1517","2014-03-20",17.99
"1518","2014-03-21",18.09
"1519","2014-03-24",17.540001
"1520","2014-03-25",18.129999
"1521","2014-03-26",17.620001
"1522","2014-03-27",17.889999
"1523","2014-03-28",17.620001
"1524","2014-03-31",18.129999
"1525","2014-04-01",18.33
"1526","2014-04-02",17.959999
"1527","2014-04-03",17.57
"1528","2014-04-04",17.299999
"1529","2014-04-07",17
"1530","2014-04-08",17.6
"1531","2014-04-09",17.49
"1532","2014-04-10",17.5
"1533","2014-04-11",17.040001
"1534","2014-04-14",16.66
"1535","2014-04-15",17.309999
"1536","2014-04-16",16.83
"1537","2014-04-17",16.950001
"1538","2014-04-21",17.17
"1539","2014-04-22",17.200001
"1540","2014-04-23",16.969999
"1541","2014-04-24",16.9
"1542","2014-04-25",16.18
"1543","2014-04-28",16.42
"1544","2014-04-29",16.15
"1545","2014-04-30",16
"1546","2014-05-01",16.040001
"1547","2014-05-02",15.84
"1548","2014-05-05",15.65
"1549","2014-05-06",15
"1550","2014-05-07",14.79
"1551","2014-05-08",14.8
"1552","2014-05-09",14.89
"1553","2014-05-12",15.22
"1554","2014-05-13",15.07
"1555","2014-05-14",15.07
"1556","2014-05-15",15.05
"1557","2014-05-16",15.24
"1558","2014-05-19",15.42
"1559","2014-05-20",15.17
"1560","2014-05-21",15.75
"1561","2014-05-22",16.540001
"1562","2014-05-23",16.93
"1563","2014-05-27",17.33
"1564","2014-05-28",16.73
"1565","2014-05-29",17.030001
"1566","2014-05-30",16.690001
"1567","2014-06-02",16.969999
"1568","2014-06-03",16.950001
"1569","2014-06-04",17.01
"1570","2014-06-05",17.24
"1571","2014-06-06",17.43
"1572","2014-06-09",17.290001
"1573","2014-06-10",17.209999
"1574","2014-06-11",17.209999
"1575","2014-06-12",17.299999
"1576","2014-06-13",17.08
"1577","2014-06-16",16.950001
"1578","2014-06-17",16.98
"1579","2014-06-18",17.09
"1580","2014-06-19",17.299999
"1581","2014-06-20",17.57
"1582","2014-06-23",17.82
"1583","2014-06-24",17.790001
"1584","2014-06-25",17.879999
"1585","2014-06-26",18.32
"1586","2014-06-27",19.809999
"1587","2014-06-30",19.629999
"1588","2014-07-01",19.040001
"1589","2014-07-02",19.120001
"1590","2014-07-03",18.959999
"1591","2014-07-07",18.379999
"1592","2014-07-08",17.709999
"1593","2014-07-09",17.530001
"1594","2014-07-10",17.17
"1595","2014-07-11",17.040001
"1596","2014-07-14",17.309999
"1597","2014-07-15",17.09
"1598","2014-07-16",17.08
"1599","2014-07-17",17
"1600","2014-07-18",17.129999
"1601","2014-07-21",17.049999
"1602","2014-07-22",17.049999
"1603","2014-07-23",17.059999
"1604","2014-07-24",17.25
"1605","2014-07-25",17.68
"1606","2014-07-28",17.43
"1607","2014-07-29",17.27
"1608","2014-07-30",17.549999
"1609","2014-07-31",16.959999
"1610","2014-08-01",16.93
"1611","2014-08-04",16.83
"1612","2014-08-05",17.139999
"1613","2014-08-06",16.92
"1614","2014-08-07",16.82
"1615","2014-08-08",16.99
"1616","2014-08-11",16.67
"1617","2014-08-12",16.35
"1618","2014-08-13",16.440001
"1619","2014-08-14",16.32
"1620","2014-08-15",15.67
"1621","2014-08-18",15.99
"1622","2014-08-19",16.049999
"1623","2014-08-20",15.88
"1624","2014-08-21",15.54
"1625","2014-08-22",15.19
"1626","2014-08-25",15.02
"1627","2014-08-26",15.2
"1628","2014-08-27",15.69
"1629","2014-08-28",15.58
"1630","2014-08-29",16.01
"1631","2014-09-02",17.110001
"1632","2014-09-03",16.75
"1633","2014-09-04",17.1
"1634","2014-09-05",16.889999
"1635","2014-09-08",16.67
"1636","2014-09-09",16.5
"1637","2014-09-10",16.459999
"1638","2014-09-11",16.24
"1639","2014-09-12",15.79
"1640","2014-09-15",15.82
"1641","2014-09-16",15.98
"1642","2014-09-17",15.46
"1643","2014-09-18",15.71
"1644","2014-09-19",15.63
"1645","2014-09-22",15.38
"1646","2014-09-23",15.39
"1647","2014-09-24",15.64
"1648","2014-09-25",14.89
"1649","2014-09-26",15.06
"1650","2014-09-29",14.53
"1651","2014-09-30",14.86
"1652","2014-10-01",14.56
"1653","2014-10-02",14.69
"1654","2014-10-03",14.7
"1655","2014-10-06",14.3
"1656","2014-10-07",13.97
"1657","2014-10-08",14.38
"1658","2014-10-09",14.27
"1659","2014-10-10",14.18
"1660","2014-10-13",14.62
"1661","2014-10-14",14.66
"1662","2014-10-15",14.32
"1663","2014-10-16",14.56
"1664","2014-10-17",16
"1665","2014-10-20",15.9
"1666","2014-10-21",17.299999
"1667","2014-10-22",17.35
"1668","2014-10-23",17.780001
"1669","2014-10-24",18.34
"1670","2014-10-27",18.01
"1671","2014-10-28",19.08
"1672","2014-10-29",18.33
"1673","2014-10-30",18.559999
"1674","2014-10-31",18.139999
"1675","2014-11-03",18.5
"1676","2014-11-04",18.379999
"1677","2014-11-05",18.49
"1678","2014-11-06",18.5
"1679","2014-11-07",18.610001
"1680","2014-11-10",18.559999
"1681","2014-11-11",18.469999
"1682","2014-11-12",18.75
"1683","2014-11-13",18.99
"1684","2014-11-14",17.77
"1685","2014-11-17",18.469999
"1686","2014-11-18",17.6
"1687","2014-11-19",17.65
"1688","2014-11-20",17.5
"1689","2014-11-21",17.57
"1690","2014-11-24",17.57
"1691","2014-11-25",17.52
"1692","2014-11-26",17.75
"1693","2014-11-28",16.5
"1694","2014-12-01",16.610001
"1695","2014-12-02",16.9
"1696","2014-12-03",15.19
"1697","2014-12-04",14.21
"1698","2014-12-05",13.99
"1699","2014-12-08",13.62
"1700","2014-12-09",12.76
"1701","2014-12-10",12.15
"1702","2014-12-11",10.9
"1703","2014-12-12",9.73
"1704","2014-12-15",10.09
"1705","2014-12-16",10.44
"1706","2014-12-17",11
"1707","2014-12-18",11.36
"1708","2014-12-19",11.7
"1709","2014-12-22",11.9
"1710","2014-12-23",12.17
"1711","2014-12-24",11.76
"1712","2014-12-26",12.03
"1713","2014-12-29",12.37
"1714","2014-12-30",12.45
"1715","2014-12-31",12.33
"1716","2015-01-02",12.29
"1717","2015-01-05",12.04
"1718","2015-01-06",12.2
"1719","2015-01-07",12.68
"1720","2015-01-08",12.88
"1721","2015-01-09",12.38
"1722","2015-01-12",12.22
"1723","2015-01-13",12.5
"1724","2015-01-14",12.54
"1725","2015-01-15",12.57
"1726","2015-01-16",13.02
"1727","2015-01-20",12
"1728","2015-01-21",12.38
"1729","2015-01-22",12.66
"1730","2015-01-23",12.52
"1731","2015-01-26",12.65
"1732","2015-01-27",12.68
"1733","2015-01-28",12.08
"1734","2015-01-29",12.43
"1735","2015-01-30",12.75
"1736","2015-02-02",12.91
"1737","2015-02-03",13.34
"1738","2015-02-04",12.41
"1739","2015-02-05",12.86
"1740","2015-02-06",12.64
"1741","2015-02-09",12.65
"1742","2015-02-10",12.73
"1743","2015-02-11",12.28
"1744","2015-02-12",12.19
"1745","2015-02-13",12.05
"1746","2015-02-17",12.35
"1747","2015-02-18",12.82
"1748","2015-02-19",12.66
"1749","2015-02-20",12.5
"1750","2015-02-23",12.35
"1751","2015-02-24",13.29
"1752","2015-02-25",12.94
"1753","2015-02-26",12.6
"1754","2015-02-27",12.3
"1755","2015-03-02",12.61
"1756","2015-03-03",12.57
"1757","2015-03-04",12.61
"1758","2015-03-05",12.61
"1759","2015-03-06",12.57
"1760","2015-03-09",12.6
"1761","2015-03-10",12.47
"1762","2015-03-11",12.48
"1763","2015-03-12",13.04
"1764","2015-03-13",13.19
"1765","2015-03-16",13.11
"1766","2015-03-17",13.04
"1767","2015-03-18",12.84
"1768","2015-03-19",11.6
"1769","2015-03-20",12.13
"1770","2015-03-23",11.79
"1771","2015-03-24",11.89
"1772","2015-03-25",11
"1773","2015-03-26",11.62
"1774","2015-03-27",11.44
"1775","2015-03-30",12.08
"1776","2015-03-31",11.7
"1777","2015-04-01",12.33
"1778","2015-04-02",12.65
"1779","2015-04-06",12.86
"1780","2015-04-07",12.94
"1781","2015-04-08",13.01
"1782","2015-04-09",13.34
"1783","2015-04-10",13.48
"1784","2015-04-13",13.43
"1785","2015-04-14",13.76
"1786","2015-04-15",13.69
"1787","2015-04-16",13.68
"1788","2015-04-17",12.81
"1789","2015-04-20",12.74
"1790","2015-04-21",12.27
"1791","2015-04-22",12.02
"1792","2015-04-23",12.17
"1793","2015-04-24",12.03
"1794","2015-04-27",12.11
"1795","2015-04-28",12.03
"1796","2015-04-29",12
"1797","2015-04-30",11.72
"1798","2015-05-01",11.71
"1799","2015-05-04",11.51
"1800","2015-05-05",11.3
"1801","2015-05-06",11.26
"1802","2015-05-07",11.79
"1803","2015-05-08",12.59
"1804","2015-05-11",12.83
"1805","2015-05-12",13.06
"1806","2015-05-13",12.99
"1807","2015-05-14",13.16
"1808","2015-05-15",13.18
"1809","2015-05-18",13.25
"1810","2015-05-19",13.8
"1811","2015-05-20",13.64
"1812","2015-05-21",13.78
"1813","2015-05-22",13.66
"1814","2015-05-26",13.8
"1815","2015-05-27",13.85
"1816","2015-05-28",14.11
"1817","2015-05-29",14.21
"1818","2015-06-01",14.67
"1819","2015-06-02",14.91
"1820","2015-06-03",15.64
"1821","2015-06-04",15.32
"1822","2015-06-05",15.31
"1823","2015-06-08",15.5
"1824","2015-06-09",15.32
"1825","2015-06-10",15.54
"1826","2015-06-11",15.36
"1827","2015-06-12",15.44
"1828","2015-06-15",15.2
"1829","2015-06-16",15.47
"1830","2015-06-17",15.47
"1831","2015-06-18",15.47
"1832","2015-06-19",15.55
"1833","2015-06-22",15.83
"1834","2015-06-23",15.69
"1835","2015-06-24",15.24
"1836","2015-06-25",15.21
"1837","2015-06-26",15.24
"1838","2015-06-29",14.61
"1839","2015-06-30",14.7
"1840","2015-07-01",14.71
"1841","2015-07-02",14.47
"1842","2015-07-06",14.19
"1843","2015-07-07",14.17
"1844","2015-07-08",13.65
"1845","2015-07-09",13.41
"1846","2015-07-10",13.49
"1847","2015-07-13",14.11
"1848","2015-07-14",13.78
"1849","2015-07-15",13.84
"1850","2015-07-16",13.87
"1851","2015-07-17",14.17
"1852","2015-07-20",13.58
"1853","2015-07-21",13.6
"1854","2015-07-22",13.67
"1855","2015-07-23",13.12
"1856","2015-07-24",12.79
"1857","2015-07-27",12.69
"1858","2015-07-28",12.76
"1859","2015-07-29",13.09
"1860","2015-07-30",12.63
"1861","2015-07-31",12.85
"1862","2015-08-03",12.5
"1863","2015-08-04",12.52
"1864","2015-08-05",12.54
"1865","2015-08-06",12.81
"1866","2015-08-07",11.94
"1867","2015-08-10",12.39
"1868","2015-08-11",12.62
"1869","2015-08-12",12.68
"1870","2015-08-13",12.69
"1871","2015-08-14",12.7
"1872","2015-08-17",12.85
"1873","2015-08-18",12.55
"1874","2015-08-19",12.11
"1875","2015-08-20",11.76
"1876","2015-08-21",11.65
"1877","2015-08-24",11.03
"1878","2015-08-25",10.49
"1879","2015-08-26",11
"1880","2015-08-27",11.06
"1881","2015-08-28",11.25
"1882","2015-08-31",11.92
"1883","2015-09-01",11.46
"1884","2015-09-02",11.82
"1885","2015-09-03",11.72
"1886","2015-09-04",11.57
"1887","2015-09-08",12.09
"1888","2015-09-09",11.67
"1889","2015-09-10",11.55
"1890","2015-09-11",11.79
"1891","2015-09-14",11.36
"1892","2015-09-15",11.71
"1893","2015-09-16",11.87
"1894","2015-09-17",11.93
"1895","2015-09-18",11.79
"1896","2015-09-21",11.48
"1897","2015-09-22",11.21
"1898","2015-09-23",11.23
"1899","2015-09-24",11.13
"1900","2015-09-25",10.78
"1901","2015-09-28",10.6
"1902","2015-09-29",10.17
"1903","2015-09-30",10.27
"1904","2015-10-01",10.03
"1905","2015-10-02",9.98
"1906","2015-10-05",10.21
"1907","2015-10-06",10.04
"1908","2015-10-07",10.46
"1909","2015-10-08",10.73
"1910","2015-10-09",10.89
"1911","2015-10-12",10.79
"1912","2015-10-13",10.35
"1913","2015-10-14",9.78
"1914","2015-10-15",9.81
"1915","2015-10-16",9.91
"1916","2015-10-19",9.86
"1917","2015-10-20",9.84
"1918","2015-10-21",10.98
"1919","2015-10-22",12.39
"1920","2015-10-23",12.49
"1921","2015-10-26",12.33
