"","date","USCR"
"995","2014-09-29",26.48
"996","2014-09-30",26.139999
"997","2014-10-01",25.57
"998","2014-10-02",25.860001
"999","2014-10-03",25.85
"1000","2014-10-06",25.52
"1001","2014-10-07",25.5
"1002","2014-10-08",25.18
"1003","2014-10-09",24.98
"1004","2014-10-10",23.299999
"1005","2014-10-13",22.65
"1006","2014-10-14",22.4
"1007","2014-10-15",22.629999
"1008","2014-10-16",23.110001
"1009","2014-10-17",22.860001
"1010","2014-10-20",22.690001
"1011","2014-10-21",23.950001
"1012","2014-10-22",23.92
"1013","2014-10-23",24.17
"1014","2014-10-24",23.84
"1015","2014-10-27",23.23
"1016","2014-10-28",24.6
"1017","2014-10-29",24.4
"1018","2014-10-30",24.790001
"1019","2014-10-31",24.700001
"1020","2014-11-03",25.08
"1021","2014-11-04",24.85
"1022","2014-11-05",24.690001
"1023","2014-11-06",26.709999
"1024","2014-11-07",27.25
"1025","2014-11-10",27.25
"1026","2014-11-11",26.719999
"1027","2014-11-12",26.68
"1028","2014-11-13",25.959999
"1029","2014-11-14",26.049999
"1030","2014-11-17",26
"1031","2014-11-18",25.99
"1032","2014-11-19",26.41
"1033","2014-11-20",27.540001
"1034","2014-11-21",27.959999
"1035","2014-11-24",28.690001
"1036","2014-11-25",28.75
"1037","2014-11-26",28.66
"1038","2014-11-28",28.219999
"1039","2014-12-01",27.059999
"1040","2014-12-02",27.969999
"1041","2014-12-03",27.99
"1042","2014-12-04",28.469999
"1043","2014-12-05",28.57
"1044","2014-12-08",28.65
"1045","2014-12-09",28.75
"1046","2014-12-10",28
"1047","2014-12-11",28.030001
"1048","2014-12-12",27.950001
"1049","2014-12-15",27.85
"1050","2014-12-16",27.33
"1051","2014-12-17",27.77
"1052","2014-12-18",28.610001
"1053","2014-12-19",27.860001
"1054","2014-12-22",28.26
"1055","2014-12-23",28.25
"1056","2014-12-24",28.24
"1057","2014-12-26",28.75
"1058","2014-12-29",28.950001
"1059","2014-12-30",28.83
"1060","2014-12-31",28.450001
"1061","2015-01-02",29.73
"1062","2015-01-05",28.969999
"1063","2015-01-06",28.629999
"1064","2015-01-07",28.709999
"1065","2015-01-08",29.110001
"1066","2015-01-09",29.040001
"1067","2015-01-12",28.530001
"1068","2015-01-13",27.940001
"1069","2015-01-14",27
"1070","2015-01-15",26.190001
"1071","2015-01-16",26.66
"1072","2015-01-20",26.15
"1073","2015-01-21",25.48
"1074","2015-01-22",26.129999
"1075","2015-01-23",26.290001
"1076","2015-01-26",26.700001
"1077","2015-01-27",26.440001
"1078","2015-01-28",25.610001
"1079","2015-01-29",25.879999
"1080","2015-01-30",25.34
"1081","2015-02-02",25.290001
"1082","2015-02-03",25.809999
"1083","2015-02-04",26.040001
"1084","2015-02-05",26.42
"1085","2015-02-06",26.15
"1086","2015-02-09",26.549999
"1087","2015-02-10",27.51
"1088","2015-02-11",27.24
"1089","2015-02-12",28.01
"1090","2015-02-13",28.41
"1091","2015-02-17",29.07
"1092","2015-02-18",29.379999
"1093","2015-02-19",28.48
"1094","2015-02-20",29.700001
"1095","2015-02-23",29.799999
"1096","2015-02-24",30.370001
"1097","2015-02-25",30.969999
"1098","2015-02-26",30.950001
"1099","2015-02-27",30.5
"1100","2015-03-02",30.799999
"1101","2015-03-03",31
"1102","2015-03-04",30.469999
"1103","2015-03-05",32.099998
"1104","2015-03-06",31.9
"1105","2015-03-09",32.080002
"1106","2015-03-10",32.040001
"1107","2015-03-11",32.25
"1108","2015-03-12",32.75
"1109","2015-03-13",32.990002
"1110","2015-03-16",33.93
"1111","2015-03-17",33.900002
"1112","2015-03-18",33.93
"1113","2015-03-19",33.810001
"1114","2015-03-20",33.98
"1115","2015-03-23",33.77
"1116","2015-03-24",33.830002
"1117","2015-03-25",32.75
"1118","2015-03-26",33.369999
"1119","2015-03-27",33.389999
"1120","2015-03-30",34.119999
"1121","2015-03-31",33.880001
"1122","2015-04-01",34.200001
"1123","2015-04-02",35.549999
"1124","2015-04-06",35.439999
"1125","2015-04-07",34.040001
"1126","2015-04-08",34.16
"1127","2015-04-09",33.139999
"1128","2015-04-10",33.43
"1129","2015-04-13",33.310001
"1130","2015-04-14",33.189999
"1131","2015-04-15",33.880001
"1132","2015-04-16",34.119999
"1133","2015-04-17",34.290001
"1134","2015-04-20",35.560001
"1135","2015-04-21",36.009998
"1136","2015-04-22",35.73
"1137","2015-04-23",36.029999
"1138","2015-04-24",36.27
"1139","2015-04-27",36.459999
"1140","2015-04-28",36.93
"1141","2015-04-29",36.950001
"1142","2015-04-30",36.299999
"1143","2015-05-01",36.310001
"1144","2015-05-04",36.5
"1145","2015-05-05",36.549999
"1146","2015-05-06",36.490002
"1147","2015-05-07",38.75
"1148","2015-05-08",38.279999
"1149","2015-05-11",38.369999
"1150","2015-05-12",37.599998
"1151","2015-05-13",40.110001
"1152","2015-05-14",40.16
"1153","2015-05-15",39.470001
"1154","2015-05-18",39.189999
"1155","2015-05-19",39.400002
"1156","2015-05-20",38.700001
"1157","2015-05-21",38.049999
"1158","2015-05-22",37.73
"1159","2015-05-26",37.93
"1160","2015-05-27",38.290001
"1161","2015-05-28",38.18
"1162","2015-05-29",37.790001
"1163","2015-06-01",37.700001
"1164","2015-06-02",37.240002
"1165","2015-06-03",37.259998
"1166","2015-06-04",36.509998
"1167","2015-06-05",37.5
"1168","2015-06-08",37.43
"1169","2015-06-09",37.619999
"1170","2015-06-10",38.630001
"1171","2015-06-11",38.650002
"1172","2015-06-12",38.540001
"1173","2015-06-15",38.610001
"1174","2015-06-16",38.279999
"1175","2015-06-17",38.32
"1176","2015-06-18",39.200001
"1177","2015-06-19",40.240002
"1178","2015-06-22",40.27
"1179","2015-06-23",40.330002
"1180","2015-06-24",40.450001
"1181","2015-06-25",40.52
"1182","2015-06-26",39.470001
"1183","2015-06-29",37.889999
"1184","2015-06-30",37.889999
"1185","2015-07-01",38.259998
"1186","2015-07-02",37.560001
"1187","2015-07-06",37.490002
"1188","2015-07-07",37.389999
"1189","2015-07-08",36.830002
"1190","2015-07-09",37.560001
"1191","2015-07-10",39.41
"1192","2015-07-13",40.18
"1193","2015-07-14",40.849998
"1194","2015-07-15",43.349998
"1195","2015-07-16",43.25
"1196","2015-07-17",43.43
"1197","2015-07-20",44.459999
"1198","2015-07-21",43.529999
"1199","2015-07-22",43.68
"1200","2015-07-23",42.279999
"1201","2015-07-24",42.450001
"1202","2015-07-27",41.849998
"1203","2015-07-28",42.150002
"1204","2015-07-29",42.02
"1205","2015-07-30",41.400002
"1206","2015-07-31",42.330002
"1207","2015-08-03",42.23
"1208","2015-08-04",43.290001
"1209","2015-08-05",44.77
"1210","2015-08-06",50.959999
"1211","2015-08-07",53.189999
"1212","2015-08-10",54.16
"1213","2015-08-11",54.639999
"1214","2015-08-12",55.700001
"1215","2015-08-13",56
"1216","2015-08-14",56.450001
"1217","2015-08-17",56.490002
"1218","2015-08-18",54.689999
"1219","2015-08-19",53.919998
"1220","2015-08-20",52.220001
"1221","2015-08-21",49.889999
"1222","2015-08-24",47.279999
"1223","2015-08-25",47.810001
"1224","2015-08-26",49.900002
"1225","2015-08-27",50.77
"1226","2015-08-28",50.779999
"1227","2015-08-31",51.779999
"1228","2015-09-01",50.939999
"1229","2015-09-02",52.720001
"1230","2015-09-03",52.07
"1231","2015-09-04",52.299999
"1232","2015-09-08",50.779999
"1233","2015-09-09",50.48
"1234","2015-09-10",49.889999
"1235","2015-09-11",51.529999
"1236","2015-09-14",50.099998
"1237","2015-09-15",50.599998
"1238","2015-09-16",49.970001
"1239","2015-09-17",51.07
"1240","2015-09-18",50.450001
"1241","2015-09-21",48.810001
"1242","2015-09-22",49.5
"1243","2015-09-23",49.869999
"1244","2015-09-24",47.720001
"1245","2015-09-25",46.18
"1246","2015-09-28",45.880001
"1247","2015-09-29",45.599998
"1248","2015-09-30",47.790001
"1249","2015-10-01",50.110001
"1250","2015-10-02",51.16
"1251","2015-10-05",51.990002
"1252","2015-10-06",53.91
"1253","2015-10-07",56.459999
"1254","2015-10-08",56.41
"1255","2015-10-09",54.959999
"1256","2015-10-12",54.080002
"1257","2015-10-13",54.470001
"1258","2015-10-14",52.560001
"1259","2015-10-15",53.560001
"1260","2015-10-16",53.349998
"1261","2015-10-19",54
"1262","2015-10-20",54.799999
"1263","2015-10-21",52.759998
"1264","2015-10-22",51.299999
"1265","2015-10-23",53.299999
"1266","2015-10-26",53.709999
"1267","2015-10-27",53.259998
"1268","2015-10-28",56.009998
"1269","2015-10-29",55.950001
"1270","2015-10-30",55.459999
"1271","2015-11-02",57.990002
"1272","2015-11-03",52.5
"1273","2015-11-04",54.580002
"1274","2015-11-05",59.130001
"1275","2015-11-06",60.049999
"1276","2015-11-09",57.689999
"1277","2015-11-10",58.630001
"1278","2015-11-11",59.599998
"1279","2015-11-12",60.07
"1280","2015-11-13",59.84
"1281","2015-11-16",57.119999
"1282","2015-11-17",57.540001
"1283","2015-11-18",58.68
"1284","2015-11-19",59.389999
"1285","2015-11-20",58.669998
"1286","2015-11-23",59.849998
"1287","2015-11-24",60.419998
"1288","2015-11-25",59.959999
"1289","2015-11-27",59.869999
"1290","2015-11-30",58.73
"1291","2015-12-01",59.049999
"1292","2015-12-02",58.66
"1293","2015-12-03",56.470001
"1294","2015-12-04",59.82
"1295","2015-12-07",57.060001
"1296","2015-12-08",57.139999
"1297","2015-12-09",54.560001
"1298","2015-12-10",54.950001
"1299","2015-12-11",54.459999
"1300","2015-12-14",54.529999
"1301","2015-12-15",53.419998
"1302","2015-12-16",54.68
"1303","2015-12-17",52.779999
"1304","2015-12-18",52.75
"1305","2015-12-21",53.59
"1306","2015-12-22",53.279999
"1307","2015-12-23",55.18
"1308","2015-12-24",53.959999
"1309","2015-12-28",52.959999
"1310","2015-12-29",52.639999
"1311","2015-12-30",52.139999
"1312","2015-12-31",52.66
"1313","2016-01-04",48.98
"1314","2016-01-05",49.279999
"1315","2016-01-06",49.220001
"1316","2016-01-07",47.459999
"1317","2016-01-08",46.450001
"1318","2016-01-11",44.110001
"1319","2016-01-12",43.880001
"1320","2016-01-13",42.169998
"1321","2016-01-14",47.959999
"1322","2016-01-15",47
"1323","2016-01-19",43.66
"1324","2016-01-20",42.57
"1325","2016-01-21",42.939999
"1326","2016-01-22",44.099998
"1327","2016-01-25",43.07
"1328","2016-01-26",44.310001
"1329","2016-01-27",43.48
"1330","2016-01-28",42.27
"1331","2016-01-29",45.48
"1332","2016-02-01",45.110001
"1333","2016-02-02",43.279999
"1334","2016-02-03",43.700001
"1335","2016-02-04",46.259998
"1336","2016-02-05",45.59
"1337","2016-02-08",44.75
"1338","2016-02-09",44.880001
"1339","2016-02-10",46.939999
"1340","2016-02-11",46.5
"1341","2016-02-12",49.02
"1342","2016-02-16",53.450001
"1343","2016-02-17",53.540001
"1344","2016-02-18",51.529999
"1345","2016-02-19",52.240002
"1346","2016-02-22",53.490002
"1347","2016-02-23",52.740002
"1348","2016-02-24",56.02
"1349","2016-02-25",55.299999
"1350","2016-02-26",54.240002
"1351","2016-02-29",53.75
"1352","2016-03-01",53.119999
"1353","2016-03-02",55.950001
"1354","2016-03-03",53.709999
"1355","2016-03-04",54.75
"1356","2016-03-07",54.490002
"1357","2016-03-08",53.009998
"1358","2016-03-09",54.779999
"1359","2016-03-10",53.889999
"1360","2016-03-11",54.029999
"1361","2016-03-14",54.759998
"1362","2016-03-15",54.630001
"1363","2016-03-16",55.099998
"1364","2016-03-17",55.759998
"1365","2016-03-18",57.689999
"1366","2016-03-21",60.279999
"1367","2016-03-22",62.049999
"1368","2016-03-23",61.490002
"1369","2016-03-24",61.029999
"1370","2016-03-28",62.349998
"1371","2016-03-29",62.720001
"1372","2016-03-30",59.93
"1373","2016-03-31",59.580002
"1374","2016-04-01",61.849998
"1375","2016-04-04",62.470001
"1376","2016-04-05",61.830002
"1377","2016-04-06",63.110001
"1378","2016-04-07",61.389999
"1379","2016-04-08",62.5
"1380","2016-04-11",60.889999
"1381","2016-04-12",61.799999
"1382","2016-04-13",63.009998
"1383","2016-04-14",64
"1384","2016-04-15",64.129997
"1385","2016-04-18",64.720001
"1386","2016-04-19",66.25
"1387","2016-04-20",65.010002
"1388","2016-04-21",65.470001
"1389","2016-04-22",67
"1390","2016-04-25",67.139999
"1391","2016-04-26",68.370003
"1392","2016-04-27",66.419998
"1393","2016-04-28",65.519997
"1394","2016-04-29",61.759998
"1395","2016-05-02",62.439999
"1396","2016-05-03",64.529999
"1397","2016-05-04",62.830002
"1398","2016-05-05",64.129997
"1399","2016-05-06",64.529999
"1400","2016-05-09",63.700001
"1401","2016-05-10",66.650002
"1402","2016-05-11",64.93
"1403","2016-05-12",65.489998
"1404","2016-05-13",64.25
"1405","2016-05-16",65.449997
"1406","2016-05-17",65.879997
"1407","2016-05-18",63.139999
"1408","2016-05-19",59.73
"1409","2016-05-20",61.639999
"1410","2016-05-23",63.23
"1411","2016-05-24",64.239998
"1412","2016-05-25",63.720001
"1413","2016-05-26",63.25
"1414","2016-05-27",62.450001
"1415","2016-05-31",64.139999
"1416","2016-06-01",63.27
"1417","2016-06-02",62.07
"1418","2016-06-03",60.240002
"1419","2016-06-06",61.950001
"1420","2016-06-07",62.630001
"1421","2016-06-08",64.18
"1422","2016-06-09",64.459999
"1423","2016-06-10",64.57
"1424","2016-06-13",61.900002
"1425","2016-06-14",60.34
"1426","2016-06-15",60.68
"1427","2016-06-16",60
"1428","2016-06-17",59.810001
"1429","2016-06-20",60.790001
"1430","2016-06-21",57.540001
"1431","2016-06-22",57.849998
"1432","2016-06-23",59.099998
"1433","2016-06-24",57.59
"1434","2016-06-27",55.419998
"1435","2016-06-28",57.279999
"1436","2016-06-29",59.119999
"1437","2016-06-30",60.91
"1438","2016-07-01",60.490002
"1439","2016-07-05",59.540001
"1440","2016-07-06",61.25
"1441","2016-07-07",60.810001
"1442","2016-07-08",61.740002
"1443","2016-07-11",62.060001
"1444","2016-07-12",64.089996
"1445","2016-07-13",63.049999
"1446","2016-07-14",62.75
"1447","2016-07-15",64.349998
"1448","2016-07-18",65.419998
"1449","2016-07-19",65.470001
"1450","2016-07-20",65.959999
"1451","2016-07-21",64.82
"1452","2016-07-22",66.220001
"1453","2016-07-25",65.849998
"1454","2016-07-26",65.169998
"1455","2016-07-27",66.360001
"1456","2016-07-28",66.029999
"1457","2016-07-29",64.5
"1458","2016-08-01",62.240002
"1459","2016-08-02",61.400002
"1460","2016-08-03",62.43
"1461","2016-08-04",58.330002
"1462","2016-08-05",55.91
"1463","2016-08-08",57.330002
"1464","2016-08-09",53.849998
"1465","2016-08-10",54.68
"1466","2016-08-11",56.310001
"1467","2016-08-12",56.23
"1468","2016-08-15",57.43
"1469","2016-08-16",56.790001
"1470","2016-08-17",55.57
"1471","2016-08-18",55.259998
"1472","2016-08-19",55.060001
"1473","2016-08-22",56.91
"1474","2016-08-23",57.049999
"1475","2016-08-24",56.25
"1476","2016-08-25",56.189999
"1477","2016-08-26",54.779999
"1478","2016-08-29",56.099998
"1479","2016-08-30",57.200001
"1480","2016-08-31",53.02
"1481","2016-09-01",50.900002
"1482","2016-09-02",52.369999
"1483","2016-09-06",50.52
"1484","2016-09-07",49.48
"1485","2016-09-08",50.91
"1486","2016-09-09",48.98
"1487","2016-09-12",48.110001
"1488","2016-09-13",47.080002
"1489","2016-09-14",48.77
"1490","2016-09-15",50.349998
"1491","2016-09-16",50.41
"1492","2016-09-19",49.259998
"1493","2016-09-20",46.490002
"1494","2016-09-21",47.389999
"1495","2016-09-22",48.990002
"1496","2016-09-23",48.34
"1497","2016-09-26",47.830002
"1498","2016-09-27",47.02
"1499","2016-09-28",47.32
"1500","2016-09-29",46.27
"1501","2016-09-30",46.07
"1502","2016-10-03",44.259998
"1503","2016-10-04",43.900002
"1504","2016-10-05",44.490002
"1505","2016-10-06",46.66
"1506","2016-10-07",46.130001
"1507","2016-10-10",47.75
"1508","2016-10-11",48.029999
"1509","2016-10-12",47.77
"1510","2016-10-13",49.130001
"1511","2016-10-14",49.799999
"1512","2016-10-17",49.599998
"1513","2016-10-18",49.290001
"1514","2016-10-19",49.450001
"1515","2016-10-20",48.799999
"1516","2016-10-21",49.240002
"1517","2016-10-24",50.09
"1518","2016-10-25",49.32
"1519","2016-10-26",49.279999
"1520","2016-10-27",48.950001
"1521","2016-10-28",49.66
"1522","2016-10-31",49.900002
"1523","2016-11-01",49.5
"1524","2016-11-02",48.599998
"1525","2016-11-03",45.400002
"1526","2016-11-04",48.799999
"1527","2016-11-07",48.700001
"1528","2016-11-08",48.849998
"1529","2016-11-09",54.150002
"1530","2016-11-10",58.099998
"1531","2016-11-11",57.400002
"1532","2016-11-14",57.299999
"1533","2016-11-15",56.25
"1534","2016-11-16",56.450001
"1535","2016-11-17",56.950001
"1536","2016-11-18",56.849998
"1537","2016-11-21",57.5
"1538","2016-11-22",58.5
"1539","2016-11-23",61.099998
"1540","2016-11-25",60.849998
"1541","2016-11-28",58
"1542","2016-11-29",56.950001
"1543","2016-11-30",56.849998
"1544","2016-12-01",57.75
"1545","2016-12-02",59
"1546","2016-12-05",60.450001
"1547","2016-12-06",60.950001
"1548","2016-12-07",63.349998
"1549","2016-12-08",64.099998
"1550","2016-12-09",63.650002
"1551","2016-12-12",62.200001
"1552","2016-12-13",62.700001
"1553","2016-12-14",63.799999
"1554","2016-12-15",64.650002
"1555","2016-12-16",63.700001
"1556","2016-12-19",65.449997
"1557","2016-12-20",66.050003
"1558","2016-12-21",67.050003
"1559","2016-12-22",66.800003
"1560","2016-12-23",67.400002
"1561","2016-12-27",67.400002
"1562","2016-12-28",66.449997
"1563","2016-12-29",65.650002
"1564","2016-12-30",65.5
"1565","2017-01-03",66.349998
"1566","2017-01-04",65.25
"1567","2017-01-05",63.5
"1568","2017-01-06",60.450001
"1569","2017-01-09",59.849998
"1570","2017-01-10",61
"1571","2017-01-11",60.599998
"1572","2017-01-12",60.599998
"1573","2017-01-13",62.400002
"1574","2017-01-17",61.650002
"1575","2017-01-18",61.849998
"1576","2017-01-19",60.549999
"1577","2017-01-20",61.650002
"1578","2017-01-23",62.549999
"1579","2017-01-24",66.050003
"1580","2017-01-25",68.949997
"1581","2017-01-26",67.050003
"1582","2017-01-27",67.099998
"1583","2017-01-30",66
"1584","2017-01-31",65.5
"1585","2017-02-01",65.099998
"1586","2017-02-02",64.5
"1587","2017-02-03",66.150002
"1588","2017-02-06",65.400002
"1589","2017-02-07",64.199997
"1590","2017-02-08",63.25
"1591","2017-02-09",64.25
"1592","2017-02-10",65.599998
"1593","2017-02-13",65.449997
"1594","2017-02-14",64.650002
"1595","2017-02-15",64.949997
"1596","2017-02-16",62.700001
"1597","2017-02-17",62.450001
"1598","2017-02-21",62.650002
"1599","2017-02-22",62.75
"1600","2017-02-23",58.549999
"1601","2017-02-24",60
"1602","2017-02-27",61.099998
"1603","2017-02-28",63
"1604","2017-03-01",66.650002
"1605","2017-03-02",67.599998
"1606","2017-03-03",67.800003
"1607","2017-03-06",68.150002
"1608","2017-03-07",66.75
"1609","2017-03-08",67.949997
"1610","2017-03-09",67.900002
"1611","2017-03-10",68.449997
"1612","2017-03-13",69.800003
"1613","2017-03-14",68.599998
"1614","2017-03-15",69.650002
"1615","2017-03-16",69.900002
"1616","2017-03-17",70.349998
"1617","2017-03-20",69.349998
"1618","2017-03-21",66.800003
"1619","2017-03-22",66.550003
"1620","2017-03-23",66.699997
"1621","2017-03-24",60.799999
"1622","2017-03-27",60.200001
"1623","2017-03-28",61.150002
"1624","2017-03-29",63.099998
"1625","2017-03-30",63.299999
"1626","2017-03-31",64.550003
"1627","2017-04-03",63.599998
"1628","2017-04-04",63
"1629","2017-04-05",61.950001
"1630","2017-04-06",62.5
"1631","2017-04-07",63.049999
"1632","2017-04-10",63.700001
"1633","2017-04-11",63.299999
"1634","2017-04-12",62.400002
"1635","2017-04-13",61.950001
"1636","2017-04-17",61.5
"1637","2017-04-18",60.75
"1638","2017-04-19",61.029999
"1639","2017-04-20",62.650002
"1640","2017-04-21",63
"1641","2017-04-24",63.650002
"1642","2017-04-25",62.849998
"1643","2017-04-26",63.049999
"1644","2017-04-27",63.5
"1645","2017-04-28",62
"1646","2017-05-01",63.5
"1647","2017-05-02",63.5
"1648","2017-05-03",61.900002
"1649","2017-05-04",70.75
"1650","2017-05-05",69.949997
"1651","2017-05-08",70.050003
"1652","2017-05-09",70.150002
"1653","2017-05-10",71.25
"1654","2017-05-11",69.699997
"1655","2017-05-12",68.650002
"1656","2017-05-15",69.650002
"1657","2017-05-16",68.25
"1658","2017-05-17",66.449997
"1659","2017-05-18",66.900002
"1660","2017-05-19",68.25
"1661","2017-05-22",69.849998
"1662","2017-05-23",69.550003
"1663","2017-05-24",67.550003
"1664","2017-05-25",67.949997
"1665","2017-05-26",66.949997
"1666","2017-05-30",66.849998
"1667","2017-05-31",66.099998
"1668","2017-06-01",67.449997
"1669","2017-06-02",68.349998
"1670","2017-06-05",68.050003
"1671","2017-06-06",68.129997
"1672","2017-06-07",69.150002
"1673","2017-06-08",69.699997
"1674","2017-06-09",69.800003
"1675","2017-06-12",69.949997
"1676","2017-06-13",71.050003
"1677","2017-06-14",69.650002
"1678","2017-06-15",69.449997
"1679","2017-06-16",71.400002
"1680","2017-06-19",73.349998
"1681","2017-06-20",73.099998
"1682","2017-06-21",74.300003
"1683","2017-06-22",76.5
"1684","2017-06-23",77.949997
"1685","2017-06-26",78.5
"1686","2017-06-27",77.449997
"1687","2017-06-28",78.900002
"1688","2017-06-29",78.449997
"1689","2017-06-30",78.550003
"1690","2017-07-03",78.699997
"1691","2017-07-05",78.949997
"1692","2017-07-06",77.300003
"1693","2017-07-07",78.949997
"1694","2017-07-10",79
"1695","2017-07-11",78.25
"1696","2017-07-12",79.550003
"1697","2017-07-13",79.400002
"1698","2017-07-14",78.599998
"1699","2017-07-17",78
"1700","2017-07-18",77.699997
"1701","2017-07-19",78.75
"1702","2017-07-20",78.150002
"1703","2017-07-21",78.050003
"1704","2017-07-24",77.550003
"1705","2017-07-25",77.650002
"1706","2017-07-26",76.550003
"1707","2017-07-27",76.5
"1708","2017-07-28",77.900002
"1709","2017-07-31",78.349998
"1710","2017-08-01",77.150002
"1711","2017-08-02",77.849998
"1712","2017-08-03",77.550003
"1713","2017-08-04",79.849998
"1714","2017-08-07",77.800003
"1715","2017-08-08",78.5
"1716","2017-08-09",77.349998
"1717","2017-08-10",75.699997
"1718","2017-08-11",76.400002
"1719","2017-08-14",76.449997
"1720","2017-08-15",76.349998
"1721","2017-08-16",78.099998
"1722","2017-08-17",77.199997
"1723","2017-08-18",76.849998
"1724","2017-08-21",76.400002
"1725","2017-08-22",76.449997
"1726","2017-08-23",75.699997
"1727","2017-08-24",72.699997
"1728","2017-08-25",71.199997
"1729","2017-08-28",72.699997
"1730","2017-08-29",74.050003
"1731","2017-08-30",81.400002
"1732","2017-08-31",80.050003
"1733","2017-09-01",83.25
"1734","2017-09-05",79.599998
"1735","2017-09-06",79.75
"1736","2017-09-07",78
"1737","2017-09-08",79.800003
"1738","2017-09-11",75.800003
"1739","2017-09-12",74.400002
"1740","2017-09-13",72.25
"1741","2017-09-14",70.150002
"1742","2017-09-15",70.699997
"1743","2017-09-18",70.900002
"1744","2017-09-19",72
"1745","2017-09-20",74.800003
"1746","2017-09-21",75.650002
"1747","2017-09-22",75.300003
"1748","2017-09-25",73.050003
"1749","2017-09-26",72.199997
"1750","2017-09-27",74.199997
"1751","2017-09-28",75.599998
"1752","2017-09-29",76.300003
"1753","2017-10-02",74.400002
"1754","2017-10-03",76.199997
"1755","2017-10-04",76.599998
"1756","2017-10-05",77.949997
"1757","2017-10-06",77.400002
"1758","2017-10-09",77.650002
"1759","2017-10-10",77.099998
"1760","2017-10-11",76.75
"1761","2017-10-12",76.800003
"1762","2017-10-13",77.699997
"1763","2017-10-16",77.800003
"1764","2017-10-17",76.970001
"1765","2017-10-18",77.25
"1766","2017-10-19",78
"1767","2017-10-20",79.050003
"1768","2017-10-23",79.150002
"1769","2017-10-24",79.75
"1770","2017-10-25",78.25
"1771","2017-10-26",79
"1772","2017-10-27",78.800003
"1773","2017-10-30",77.949997
"1774","2017-10-31",78.199997
"1775","2017-11-01",77.449997
"1776","2017-11-02",77.349998
"1777","2017-11-03",78.150002
"1778","2017-11-06",78.849998
"1779","2017-11-07",78.150002
"1780","2017-11-08",79.199997
"1781","2017-11-09",79.400002
"1782","2017-11-10",78.949997
"1783","2017-11-13",79.349998
"1784","2017-11-14",78.75
"1785","2017-11-15",76.949997
"1786","2017-11-16",77.099998
"1787","2017-11-17",77.5
"1788","2017-11-20",76.849998
"1789","2017-11-21",75.449997
"1790","2017-11-22",74.849998
"1791","2017-11-24",74.300003
"1792","2017-11-27",73.449997
"1793","2017-11-28",75.050003
"1794","2017-11-29",78.400002
"1795","2017-11-30",80.849998
"1796","2017-12-01",80.099998
"1797","2017-12-04",83.349998
"1798","2017-12-05",83.449997
"1799","2017-12-06",81.599998
"1800","2017-12-07",82.150002
"1801","2017-12-08",85.25
"1802","2017-12-11",81.849998
"1803","2017-12-12",79.550003
"1804","2017-12-13",81.349998
"1805","2017-12-14",77.050003
"1806","2017-12-15",76.650002
"1807","2017-12-18",79.699997
"1808","2017-12-19",77.75
"1809","2017-12-20",77.900002
"1810","2017-12-21",80.150002
"1811","2017-12-22",80.75
"1812","2017-12-26",82.5
"1813","2017-12-27",82.849998
"1814","2017-12-28",83.199997
"1815","2017-12-29",83.650002
"1816","2018-01-02",83.599998
"1817","2018-01-03",83.099998
"1818","2018-01-04",84.150002
"1819","2018-01-05",84.199997
"1820","2018-01-08",84.349998
"1821","2018-01-09",83.099998
"1822","2018-01-10",82.75
"1823","2018-01-11",82.550003
"1824","2018-01-12",81.699997
"1825","2018-01-16",79.449997
"1826","2018-01-17",79
"1827","2018-01-18",78.25
"1828","2018-01-19",78.900002
"1829","2018-01-22",81.400002
"1830","2018-01-23",83
"1831","2018-01-24",81.050003
"1832","2018-01-25",83.199997
"1833","2018-01-26",83.75
"1834","2018-01-29",83.25
"1835","2018-01-30",83.050003
"1836","2018-01-31",77.849998
"1837","2018-02-01",79.550003
"1838","2018-02-02",78
"1839","2018-02-05",74.449997
"1840","2018-02-06",75.150002
"1841","2018-02-07",77.050003
"1842","2018-02-08",73.550003
"1843","2018-02-09",74.449997
"1844","2018-02-12",76.449997
"1845","2018-02-13",77.849998
"1846","2018-02-14",78.349998
"1847","2018-02-15",79.400002
"1848","2018-02-16",78
"1849","2018-02-20",75.699997
"1850","2018-02-21",75.25
"1851","2018-02-22",76.050003
"1852","2018-02-23",76.050003
"1853","2018-02-26",76.050003
"1854","2018-02-27",73.449997
"1855","2018-02-28",72.75
"1856","2018-03-01",69.75
"1857","2018-03-02",69.400002
"1858","2018-03-05",69.5
"1859","2018-03-06",69.650002
"1860","2018-03-07",68.900002
"1861","2018-03-08",67.75
"1862","2018-03-09",67.849998
"1863","2018-03-12",66.300003
"1864","2018-03-13",65.199997
"1865","2018-03-14",65.800003
"1866","2018-03-15",63
"1867","2018-03-16",63.25
"1868","2018-03-19",62.049999
"1869","2018-03-20",61.400002
"1870","2018-03-21",61.950001
"1871","2018-03-22",60.200001
"1872","2018-03-23",61.25
"1873","2018-03-26",62.950001
"1874","2018-03-27",61.200001
"1875","2018-03-28",58.700001
"1876","2018-03-29",60.400002
"1877","2018-04-02",59.299999
"1878","2018-04-03",59.700001
"1879","2018-04-04",60
"1880","2018-04-05",60.549999
"1881","2018-04-06",58.849998
"1882","2018-04-09",58.099998
"1883","2018-04-10",60.049999
"1884","2018-04-11",59.099998
"1885","2018-04-12",59.650002
"1886","2018-04-13",58.799999
"1887","2018-04-16",58.650002
"1888","2018-04-17",59.650002
