"","date","HAIN"
"1000","2010-12-20",14.085
"1001","2010-12-21",13.89
"1002","2010-12-22",13.745
"1003","2010-12-23",13.7
"1004","2010-12-27",13.815
"1005","2010-12-28",13.825
"1006","2010-12-29",13.815
"1007","2010-12-30",13.75
"1008","2010-12-31",13.53
"1009","2011-01-03",13.59
"1010","2011-01-04",13.455
"1011","2011-01-05",13.245
"1012","2011-01-06",13.105
"1013","2011-01-07",12.95
"1014","2011-01-10",13.025
"1015","2011-01-11",13.155
"1016","2011-01-12",13.43
"1017","2011-01-13",13.48
"1018","2011-01-14",13.385
"1019","2011-01-18",13.43
"1020","2011-01-19",13.175
"1021","2011-01-20",13.285
"1022","2011-01-21",13.32
"1023","2011-01-24",13.41
"1024","2011-01-25",13.71
"1025","2011-01-26",13.63
"1026","2011-01-27",13.745
"1027","2011-01-28",13.29
"1028","2011-01-31",13.315
"1029","2011-02-01",13.335
"1030","2011-02-02",13.62
"1031","2011-02-03",13.825
"1032","2011-02-04",13.895
"1033","2011-02-07",14.31
"1034","2011-02-08",14.865
"1035","2011-02-09",14.86
"1036","2011-02-10",15.11
"1037","2011-02-11",15.155
"1038","2011-02-14",15.175
"1039","2011-02-15",15.285
"1040","2011-02-16",15.555
"1041","2011-02-17",15.45
"1042","2011-02-18",15.44
"1043","2011-02-22",15.33
"1044","2011-02-23",14.89
"1045","2011-02-24",14.615
"1046","2011-02-25",14.885
"1047","2011-02-28",14.91
"1048","2011-03-01",14.76
"1049","2011-03-02",14.915
"1050","2011-03-03",14.86
"1051","2011-03-04",14.705
"1052","2011-03-07",14.555
"1053","2011-03-08",14.93
"1054","2011-03-09",14.77
"1055","2011-03-10",14.29
"1056","2011-03-11",14.27
"1057","2011-03-14",14.255
"1058","2011-03-15",14.335
"1059","2011-03-16",14.205
"1060","2011-03-17",14.405
"1061","2011-03-18",14.56
"1062","2011-03-21",14.975
"1063","2011-03-22",14.99
"1064","2011-03-23",15.305
"1065","2011-03-24",15.395
"1066","2011-03-25",16.18
"1067","2011-03-28",16.24
"1068","2011-03-29",16.51
"1069","2011-03-30",16.15
"1070","2011-03-31",16.139999
"1071","2011-04-01",16.559999
"1072","2011-04-04",16.254999
"1073","2011-04-05",16.215
"1074","2011-04-06",16.4
"1075","2011-04-07",16.040001
"1076","2011-04-08",15.68
"1077","2011-04-11",15.625
"1078","2011-04-12",15.39
"1079","2011-04-13",15.25
"1080","2011-04-14",16.17
"1081","2011-04-15",16.635
"1082","2011-04-18",16.58
"1083","2011-04-19",16.635
"1084","2011-04-20",16.860001
"1085","2011-04-21",16.719999
"1086","2011-04-25",16.375
"1087","2011-04-26",16.655001
"1088","2011-04-27",16.705
"1089","2011-04-28",16.684999
"1090","2011-04-29",17.004999
"1091","2011-05-02",16.52
"1092","2011-05-03",16.635
"1093","2011-05-04",17.450001
"1094","2011-05-05",17.23
"1095","2011-05-06",17.040001
"1096","2011-05-09",16.940001
"1097","2011-05-10",17.549999
"1098","2011-05-11",17.200001
"1099","2011-05-12",17.295
"1100","2011-05-13",16.945
"1101","2011-05-16",16.639999
"1102","2011-05-17",16.615
"1103","2011-05-18",16.780001
"1104","2011-05-19",16.905001
"1105","2011-05-20",16.76
"1106","2011-05-23",16.85
"1107","2011-05-24",16.635
"1108","2011-05-25",16.915001
"1109","2011-05-26",17.209999
"1110","2011-05-27",17.985001
"1111","2011-05-31",17.879999
"1112","2011-06-01",17.74
"1113","2011-06-02",17.355
"1114","2011-06-03",17
"1115","2011-06-06",16.67
"1116","2011-06-07",16.790001
"1117","2011-06-08",16.325001
"1118","2011-06-09",16.235001
"1119","2011-06-10",15.645
"1120","2011-06-13",15.51
"1121","2011-06-14",15.795
"1122","2011-06-15",15.4
"1123","2011-06-16",15.56
"1124","2011-06-17",15.675
"1125","2011-06-20",15.95
"1126","2011-06-21",16.365
"1127","2011-06-22",16.315001
"1128","2011-06-23",16.16
"1129","2011-06-24",16.004999
"1130","2011-06-27",16.030001
"1131","2011-06-28",16.415001
"1132","2011-06-29",16.504999
"1133","2011-06-30",16.68
"1134","2011-07-01",16.875
"1135","2011-07-05",17.155001
"1136","2011-07-06",17
"1137","2011-07-07",17
"1138","2011-07-08",16.82
"1139","2011-07-11",16.49
"1140","2011-07-12",16.415001
"1141","2011-07-13",16.530001
"1142","2011-07-14",16.57
"1143","2011-07-15",16.67
"1144","2011-07-18",16.584999
"1145","2011-07-19",16.885
"1146","2011-07-20",16.674999
"1147","2011-07-21",16.735001
"1148","2011-07-22",16.735001
"1149","2011-07-25",16.344999
"1150","2011-07-26",16.440001
"1151","2011-07-27",15.88
"1152","2011-07-28",16.105
"1153","2011-07-29",16.165001
"1154","2011-08-01",16.23
"1155","2011-08-02",15.79
"1156","2011-08-03",15.8
"1157","2011-08-04",14.765
"1158","2011-08-05",14.785
"1159","2011-08-08",13.3
"1160","2011-08-09",14.125
"1161","2011-08-10",13.77
"1162","2011-08-11",14.2
"1163","2011-08-12",14.585
"1164","2011-08-15",15
"1165","2011-08-16",14.995
"1166","2011-08-17",15.565
"1167","2011-08-18",14.675
"1168","2011-08-19",14.41
"1169","2011-08-22",14.175
"1170","2011-08-23",15.43
"1171","2011-08-24",15.875
"1172","2011-08-25",15.435
"1173","2011-08-26",15.865
"1174","2011-08-29",16.02
"1175","2011-08-30",16.02
"1176","2011-08-31",15.815
"1177","2011-09-01",15.675
"1178","2011-09-02",15.185
"1179","2011-09-06",15.425
"1180","2011-09-07",15.995
"1181","2011-09-08",16.049999
"1182","2011-09-09",15.875
"1183","2011-09-12",15.745
"1184","2011-09-13",16.055
"1185","2011-09-14",16.115
"1186","2011-09-15",16.219999
"1187","2011-09-16",16.15
"1188","2011-09-19",15.84
"1189","2011-09-20",15.895
"1190","2011-09-21",15.82
"1191","2011-09-22",15.485
"1192","2011-09-23",15.445
"1193","2011-09-26",15.5
"1194","2011-09-27",15.495
"1195","2011-09-28",15.02
"1196","2011-09-29",15.19
"1197","2011-09-30",15.275
"1198","2011-10-03",14.155
"1199","2011-10-04",14.585
"1200","2011-10-05",14.615
"1201","2011-10-06",15.07
"1202","2011-10-07",14.96
"1203","2011-10-10",15.585
"1204","2011-10-11",15.34
"1205","2011-10-12",15.365
"1206","2011-10-13",15.33
"1207","2011-10-14",15.65
"1208","2011-10-17",15.375
"1209","2011-10-18",15.76
"1210","2011-10-19",15.77
"1211","2011-10-20",15.705
"1212","2011-10-21",15.98
"1213","2011-10-24",15.97
"1214","2011-10-25",16.209999
"1215","2011-10-26",16.545
"1216","2011-10-27",17.285
"1217","2011-10-28",17.075001
"1218","2011-10-31",16.780001
"1219","2011-11-01",16.440001
"1220","2011-11-02",16.559999
"1221","2011-11-03",16.934999
"1222","2011-11-04",16.655001
"1223","2011-11-07",16.639999
"1224","2011-11-08",16.93
"1225","2011-11-09",16.51
"1226","2011-11-10",16.725
"1227","2011-11-11",17.025
"1228","2011-11-14",17.25
"1229","2011-11-15",17.705
"1230","2011-11-16",17.725
"1231","2011-11-17",17.485001
"1232","2011-11-18",17.67
"1233","2011-11-21",17.690001
"1234","2011-11-22",18.25
"1235","2011-11-23",17.635
"1236","2011-11-25",17.620001
"1237","2011-11-28",18.58
"1238","2011-11-29",18.700001
"1239","2011-11-30",18.67
"1240","2011-12-01",18.184999
"1241","2011-12-02",18.309999
"1242","2011-12-05",18.16
"1243","2011-12-06",18.16
"1244","2011-12-07",18.049999
"1245","2011-12-08",17.995001
"1246","2011-12-09",18.23
"1247","2011-12-12",18.059999
"1248","2011-12-13",18
"1249","2011-12-14",18.174999
"1250","2011-12-15",18.395
"1251","2011-12-16",18.385
"1252","2011-12-19",18.25
"1253","2011-12-20",18.9
"1254","2011-12-21",18.995001
"1255","2011-12-22",18.790001
"1256","2011-12-23",18.665001
"1257","2011-12-27",18.825001
"1258","2011-12-28",18.57
"1259","2011-12-29",18.809999
"1260","2011-12-30",18.33
"1261","2012-01-03",18.174999
"1262","2012-01-04",17.66
"1263","2012-01-05",17.23
"1264","2012-01-06",17.5
"1265","2012-01-09",17.615
"1266","2012-01-10",17.635
"1267","2012-01-11",17.665001
"1268","2012-01-12",17.684999
"1269","2012-01-13",17.73
"1270","2012-01-17",18
"1271","2012-01-18",18.309999
"1272","2012-01-19",18.605
"1273","2012-01-20",18.575001
"1274","2012-01-23",18.459999
"1275","2012-01-24",18.615
"1276","2012-01-25",18.684999
"1277","2012-01-26",18.620001
"1278","2012-01-27",18.775
"1279","2012-01-30",19.27
"1280","2012-01-31",19.290001
"1281","2012-02-01",19.379999
"1282","2012-02-02",20.455
"1283","2012-02-03",20.639999
"1284","2012-02-06",20.950001
"1285","2012-02-07",20.68
"1286","2012-02-08",20.450001
"1287","2012-02-09",20.33
"1288","2012-02-10",19.985001
"1289","2012-02-13",20.165001
"1290","2012-02-14",20.075001
"1291","2012-02-15",19.82
"1292","2012-02-16",19.975
"1293","2012-02-17",19.915001
"1294","2012-02-21",20.040001
"1295","2012-02-22",20.045
"1296","2012-02-23",20.469999
"1297","2012-02-24",20.33
"1298","2012-02-27",19.92
"1299","2012-02-28",20.055
"1300","2012-02-29",20.42
"1301","2012-03-01",20.809999
"1302","2012-03-02",20.5
"1303","2012-03-05",20.555
"1304","2012-03-06",20.004999
"1305","2012-03-07",20.26
"1306","2012-03-08",20.309999
"1307","2012-03-09",20.645
"1308","2012-03-12",20.565001
"1309","2012-03-13",21.485001
"1310","2012-03-14",21.43
"1311","2012-03-15",21.4
"1312","2012-03-16",21.415001
"1313","2012-03-19",21.84
"1314","2012-03-20",21.559999
"1315","2012-03-21",21.475
"1316","2012-03-22",21.370001
"1317","2012-03-23",21.66
"1318","2012-03-26",22.155001
"1319","2012-03-27",22.135
"1320","2012-03-28",22.165001
"1321","2012-03-29",21.950001
"1322","2012-03-30",21.905001
"1323","2012-04-02",22.379999
"1324","2012-04-03",22.754999
"1325","2012-04-04",22.84
"1326","2012-04-05",22.33
"1327","2012-04-09",22.014999
"1328","2012-04-10",21.58
"1329","2012-04-11",22.02
"1330","2012-04-12",22.424999
"1331","2012-04-13",22.49
"1332","2012-04-16",22.264999
"1333","2012-04-17",22.440001
"1334","2012-04-18",22.504999
"1335","2012-04-19",22.594999
"1336","2012-04-20",23.195
"1337","2012-04-23",22.594999
"1338","2012-04-24",22.445
"1339","2012-04-25",23.395
"1340","2012-04-26",23.645
"1341","2012-04-27",23.879999
"1342","2012-04-30",23.65
"1343","2012-05-01",23.795
"1344","2012-05-02",24.059999
"1345","2012-05-03",23.655001
"1346","2012-05-04",25.135
"1347","2012-05-07",25.455
"1348","2012-05-08",25.485001
"1349","2012-05-09",26.165001
"1350","2012-05-10",26.549999
"1351","2012-05-11",27.055
"1352","2012-05-14",26.75
"1353","2012-05-15",26.549999
"1354","2012-05-16",27.084999
"1355","2012-05-17",26.42
"1356","2012-05-18",25.950001
"1357","2012-05-21",26.725
"1358","2012-05-22",26.84
"1359","2012-05-23",27.17
"1360","2012-05-24",27.52
"1361","2012-05-25",27.975
"1362","2012-05-29",28.4
"1363","2012-05-30",28.120001
"1364","2012-05-31",27.745001
"1365","2012-06-01",26.879999
"1366","2012-06-04",26.754999
"1367","2012-06-05",26.934999
"1368","2012-06-06",27.285
"1369","2012-06-07",26.780001
"1370","2012-06-08",26.955
"1371","2012-06-11",26.690001
"1372","2012-06-12",26.879999
"1373","2012-06-13",26.735001
"1374","2012-06-14",26.695
"1375","2012-06-15",26.959999
"1376","2012-06-18",27.030001
"1377","2012-06-19",27.184999
"1378","2012-06-20",26.715
"1379","2012-06-21",25.885
"1380","2012-06-22",25.51
"1381","2012-06-25",25.110001
"1382","2012-06-26",25.65
"1383","2012-06-27",26.51
"1384","2012-06-28",26.934999
"1385","2012-06-29",27.52
"1386","2012-07-02",27.865
"1387","2012-07-03",27.695
"1388","2012-07-05",28.004999
"1389","2012-07-06",28.16
"1390","2012-07-09",28.125
"1391","2012-07-10",28.1
"1392","2012-07-11",27.965
"1393","2012-07-12",28.084999
"1394","2012-07-13",28.370001
"1395","2012-07-16",28.360001
"1396","2012-07-17",28.705
"1397","2012-07-18",28.629999
"1398","2012-07-19",28.34
"1399","2012-07-20",27.17
"1400","2012-07-23",26.57
"1401","2012-07-24",26.280001
"1402","2012-07-25",26.834999
"1403","2012-07-26",27.77
"1404","2012-07-27",28.625
"1405","2012-07-30",28.4
"1406","2012-07-31",27.844999
"1407","2012-08-01",27.41
"1408","2012-08-02",27.459999
"1409","2012-08-03",27.975
"1410","2012-08-06",27.865
"1411","2012-08-07",27.58
"1412","2012-08-08",27.52
"1413","2012-08-09",27.684999
"1414","2012-08-10",26.879999
"1415","2012-08-13",25.860001
"1416","2012-08-14",26.355
"1417","2012-08-15",26.965
"1418","2012-08-16",27.184999
"1419","2012-08-17",27.594999
"1420","2012-08-20",27.969999
"1421","2012-08-21",28.375
"1422","2012-08-22",28.455
"1423","2012-08-23",33.884998
"1424","2012-08-24",34.875
"1425","2012-08-27",34.720001
"1426","2012-08-28",34.799999
"1427","2012-08-29",34.27
"1428","2012-08-30",34.255001
"1429","2012-08-31",34.494999
"1430","2012-09-04",35.904999
"1431","2012-09-05",35.654999
"1432","2012-09-06",36.57
"1433","2012-09-07",35.735001
"1434","2012-09-10",35.775002
"1435","2012-09-11",34.895
"1436","2012-09-12",33.900002
"1437","2012-09-13",34.5
"1438","2012-09-14",33.974998
"1439","2012-09-17",34.099998
"1440","2012-09-18",33.575001
"1441","2012-09-19",33.740002
"1442","2012-09-20",33.139999
"1443","2012-09-21",32.619999
"1444","2012-09-24",32.174999
"1445","2012-09-25",31.545
"1446","2012-09-26",31.415001
"1447","2012-09-27",32.064999
"1448","2012-09-28",31.5
"1449","2012-10-01",32.785
"1450","2012-10-02",32.700001
"1451","2012-10-03",32.34
"1452","2012-10-04",31.885
"1453","2012-10-05",32.025002
"1454","2012-10-08",32.099998
"1455","2012-10-09",31.434999
"1456","2012-10-10",31.424999
"1457","2012-10-11",30.525
"1458","2012-10-12",29.459999
"1459","2012-10-15",29.77
"1460","2012-10-16",29.955
"1461","2012-10-17",29.775
"1462","2012-10-18",29.975
"1463","2012-10-19",29.860001
"1464","2012-10-22",29.780001
"1465","2012-10-23",29.215
"1466","2012-10-24",29.33
"1467","2012-10-25",29.115
"1468","2012-10-26",28.73
"1469","2012-10-31",28.9
"1470","2012-11-01",29.469999
"1471","2012-11-02",28.625
"1472","2012-11-05",28.9
"1473","2012-11-06",29.875
"1474","2012-11-07",30.52
"1475","2012-11-08",30.215
"1476","2012-11-09",30.440001
"1477","2012-11-12",30.355
"1478","2012-11-13",30.68
"1479","2012-11-14",29.385
"1480","2012-11-15",29.57
"1481","2012-11-16",29.950001
"1482","2012-11-19",30.950001
"1483","2012-11-20",31
"1484","2012-11-21",30.754999
"1485","2012-11-23",31.1
"1486","2012-11-26",30.1
"1487","2012-11-27",30.41
"1488","2012-11-28",30.334999
"1489","2012-11-29",30.285
"1490","2012-11-30",30.135
"1491","2012-12-03",30.379999
"1492","2012-12-04",30.32
"1493","2012-12-05",29.83
"1494","2012-12-06",29.094999
"1495","2012-12-07",29.1
"1496","2012-12-10",28.73
"1497","2012-12-11",28.76
"1498","2012-12-12",28.645
"1499","2012-12-13",28.125
"1500","2012-12-14",28.01
"1501","2012-12-17",28.174999
"1502","2012-12-18",27.975
"1503","2012-12-19",28.584999
"1504","2012-12-20",27.965
"1505","2012-12-21",27.33
"1506","2012-12-24",26.969999
"1507","2012-12-26",26.639999
"1508","2012-12-27",26.535
"1509","2012-12-28",26.34
"1510","2012-12-31",27.110001
"1511","2013-01-02",28.24
"1512","2013-01-03",28.280001
"1513","2013-01-04",28.26
"1514","2013-01-07",26.77
"1515","2013-01-08",27.065001
"1516","2013-01-09",27.18
"1517","2013-01-10",26.950001
"1518","2013-01-11",26.66
"1519","2013-01-14",26.264999
"1520","2013-01-15",26.865
"1521","2013-01-16",26.68
"1522","2013-01-17",28.065001
"1523","2013-01-18",27.530001
"1524","2013-01-22",27.655001
"1525","2013-01-23",27.16
"1526","2013-01-24",27.625
"1527","2013-01-25",28.754999
"1528","2013-01-28",27.76
"1529","2013-01-29",27.485001
"1530","2013-01-30",27.485001
"1531","2013-01-31",28.5
"1532","2013-02-01",28.66
"1533","2013-02-04",28.719999
"1534","2013-02-05",29.700001
"1535","2013-02-06",29.02
"1536","2013-02-07",30.34
"1537","2013-02-08",30.01
"1538","2013-02-11",29.815001
"1539","2013-02-12",30.200001
"1540","2013-02-13",30.33
"1541","2013-02-14",30.285
"1542","2013-02-15",29.83
"1543","2013-02-19",29.745001
"1544","2013-02-20",29.025
"1545","2013-02-21",28.825001
"1546","2013-02-22",27.469999
"1547","2013-02-25",26.514999
"1548","2013-02-26",27.030001
"1549","2013-02-27",27.040001
"1550","2013-02-28",27.379999
"1551","2013-03-01",27.469999
"1552","2013-03-04",27.815001
"1553","2013-03-05",28.135
"1554","2013-03-06",28.040001
"1555","2013-03-07",28.059999
"1556","2013-03-08",28.41
"1557","2013-03-11",28.290001
"1558","2013-03-12",28.559999
"1559","2013-03-13",28.700001
"1560","2013-03-14",28.889999
"1561","2013-03-15",29.075001
"1562","2013-03-18",28.565001
"1563","2013-03-19",30.469999
"1564","2013-03-20",30.334999
"1565","2013-03-21",30.66
"1566","2013-03-22",30.950001
"1567","2013-03-25",30.76
"1568","2013-03-26",31.084999
"1569","2013-03-27",30.790001
"1570","2013-03-28",30.540001
"1571","2013-04-01",30.395
"1572","2013-04-02",30.73
"1573","2013-04-03",29.969999
"1574","2013-04-04",30.174999
"1575","2013-04-05",30.045
"1576","2013-04-08",30.379999
"1577","2013-04-09",30.495001
"1578","2013-04-10",31.049999
"1579","2013-04-11",30.709999
"1580","2013-04-12",30.695
"1581","2013-04-15",30
"1582","2013-04-16",30.254999
"1583","2013-04-17",30.025
"1584","2013-04-18",30.025
"1585","2013-04-19",30.530001
"1586","2013-04-22",32.055
"1587","2013-04-23",32.029999
"1588","2013-04-24",31.540001
"1589","2013-04-25",32.435001
"1590","2013-04-26",32.639999
"1591","2013-04-29",32.544998
"1592","2013-04-30",32.625
"1593","2013-05-01",32.299999
"1594","2013-05-02",32.75
"1595","2013-05-03",31.705
"1596","2013-05-06",31.75
"1597","2013-05-07",31.49
"1598","2013-05-08",31.434999
"1599","2013-05-09",31.16
"1600","2013-05-10",31.014999
"1601","2013-05-13",31.135
"1602","2013-05-14",31.924999
"1603","2013-05-15",32.52
"1604","2013-05-16",33.150002
"1605","2013-05-17",33.43
"1606","2013-05-20",33.485001
"1607","2013-05-21",33.93
"1608","2013-05-22",33.759998
"1609","2013-05-23",34.52
"1610","2013-05-24",34.220001
"1611","2013-05-28",34.59
"1612","2013-05-29",34.060001
"1613","2013-05-30",33.950001
"1614","2013-05-31",33.310001
"1615","2013-06-03",33.669998
"1616","2013-06-04",33.455002
"1617","2013-06-05",32.549999
"1618","2013-06-06",32.330002
"1619","2013-06-07",32.735001
"1620","2013-06-10",33.195
"1621","2013-06-11",33.16
"1622","2013-06-12",33.119999
"1623","2013-06-13",33.634998
"1624","2013-06-14",33.639999
"1625","2013-06-17",33.665001
"1626","2013-06-18",34.044998
"1627","2013-06-19",33.560001
"1628","2013-06-20",32.244999
"1629","2013-06-21",32.044998
"1630","2013-06-24",31.905001
"1631","2013-06-25",32.209999
"1632","2013-06-26",32.549999
"1633","2013-06-27",32.705002
"1634","2013-06-28",32.505001
"1635","2013-07-01",32.924999
"1636","2013-07-02",32.974998
"1637","2013-07-03",32.900002
"1638","2013-07-05",33.165001
"1639","2013-07-08",33.845001
"1640","2013-07-09",34.25
"1641","2013-07-10",34.294998
"1642","2013-07-11",35.355
"1643","2013-07-12",35.314999
"1644","2013-07-15",35.884998
"1645","2013-07-16",37.060001
"1646","2013-07-17",37.279999
"1647","2013-07-18",36.77
"1648","2013-07-19",36.384998
"1649","2013-07-22",36.924999
"1650","2013-07-23",36.685001
"1651","2013-07-24",36.400002
"1652","2013-07-25",37.395
"1653","2013-07-26",37.259998
"1654","2013-07-29",37.345001
"1655","2013-07-30",37.044998
"1656","2013-07-31",36.48
"1657","2013-08-01",36.674999
"1658","2013-08-02",36.945
"1659","2013-08-05",37.25
"1660","2013-08-06",37.119999
"1661","2013-08-07",36.650002
"1662","2013-08-08",36.700001
"1663","2013-08-09",36.955002
"1664","2013-08-12",37.994999
"1665","2013-08-13",38.285
"1666","2013-08-14",38.009998
"1667","2013-08-15",36.645
"1668","2013-08-16",36.224998
"1669","2013-08-19",36.805
"1670","2013-08-20",36.93
"1671","2013-08-21",36.450001
"1672","2013-08-22",40.445
"1673","2013-08-23",40.919998
"1674","2013-08-26",40.924999
"1675","2013-08-27",40.139999
"1676","2013-08-28",39.970001
"1677","2013-08-29",40.915001
"1678","2013-08-30",40.889999
"1679","2013-09-03",40.939999
"1680","2013-09-04",40.105
"1681","2013-09-05",39.645
"1682","2013-09-06",39.325001
"1683","2013-09-09",39.810001
"1684","2013-09-10",39.5
"1685","2013-09-11",39.709999
"1686","2013-09-12",39.674999
"1687","2013-09-13",39.700001
"1688","2013-09-16",40.095001
"1689","2013-09-17",40.325001
"1690","2013-09-18",40.514999
"1691","2013-09-19",40.575001
"1692","2013-09-20",38.994999
"1693","2013-09-23",38.744999
"1694","2013-09-24",38.389999
"1695","2013-09-25",38.134998
"1696","2013-09-26",38.52
"1697","2013-09-27",38.645
"1698","2013-09-30",38.560001
"1699","2013-10-01",39.23
"1700","2013-10-02",39.34
"1701","2013-10-03",39.150002
"1702","2013-10-04",39.09
"1703","2013-10-07",39.779999
"1704","2013-10-08",37.665001
"1705","2013-10-09",36.959999
"1706","2013-10-10",38.185001
"1707","2013-10-11",38.91
"1708","2013-10-14",38.889999
"1709","2013-10-15",38.375
"1710","2013-10-16",39.064999
"1711","2013-10-17",39.674999
"1712","2013-10-18",40.134998
"1713","2013-10-21",40.150002
"1714","2013-10-22",40.785
"1715","2013-10-23",41.235001
"1716","2013-10-24",41.669998
"1717","2013-10-25",42.314999
"1718","2013-10-28",42.84
"1719","2013-10-29",43.130001
"1720","2013-10-30",42.389999
"1721","2013-10-31",41.595001
"1722","2013-11-01",40.945
"1723","2013-11-04",41.535
"1724","2013-11-05",41.685001
"1725","2013-11-06",43.125
"1726","2013-11-07",41.419998
"1727","2013-11-08",41.849998
"1728","2013-11-11",41.889999
"1729","2013-11-12",41.705002
"1730","2013-11-13",42.5
"1731","2013-11-14",42.404999
"1732","2013-11-15",42.255001
"1733","2013-11-18",42.130001
"1734","2013-11-19",41.700001
"1735","2013-11-20",41.165001
"1736","2013-11-21",41.755001
"1737","2013-11-22",41.834999
"1738","2013-11-25",39.924999
"1739","2013-11-26",41.224998
"1740","2013-11-27",41.450001
"1741","2013-11-29",41.345001
"1742","2013-12-02",41.029999
"1743","2013-12-03",40.654999
"1744","2013-12-04",41.27
"1745","2013-12-05",41.424999
"1746","2013-12-06",41.634998
"1747","2013-12-09",42.060001
"1748","2013-12-10",41.310001
"1749","2013-12-11",40.950001
"1750","2013-12-12",40.330002
"1751","2013-12-13",40.959999
"1752","2013-12-16",41.424999
"1753","2013-12-17",41.810001
"1754","2013-12-18",41.935001
"1755","2013-12-19",42.564999
"1756","2013-12-20",43.674999
"1757","2013-12-23",44.66
"1758","2013-12-24",44.584999
"1759","2013-12-26",44.950001
"1760","2013-12-27",44.814999
"1761","2013-12-30",44.830002
"1762","2013-12-31",45.389999
"1763","2014-01-02",44.849998
"1764","2014-01-03",45.34
"1765","2014-01-06",44.875
"1766","2014-01-07",45.365002
"1767","2014-01-08",45.095001
"1768","2014-01-09",45.075001
"1769","2014-01-10",45.060001
"1770","2014-01-13",45.755001
"1771","2014-01-14",48.445
"1772","2014-01-15",48.904999
"1773","2014-01-16",48.634998
"1774","2014-01-17",48.790001
"1775","2014-01-21",47.869999
"1776","2014-01-22",47.299999
"1777","2014-01-23",47.764999
"1778","2014-01-24",47.005001
"1779","2014-01-27",46.275002
"1780","2014-01-28",46.529999
"1781","2014-01-29",46.185001
"1782","2014-01-30",46.849998
"1783","2014-01-31",45.945
"1784","2014-02-03",44.735001
"1785","2014-02-04",45.494999
"1786","2014-02-05",42.720001
"1787","2014-02-06",43.345001
"1788","2014-02-07",43.174999
"1789","2014-02-10",43.215
"1790","2014-02-11",42.825001
"1791","2014-02-12",42.445
"1792","2014-02-13",42.240002
"1793","2014-02-14",42.790001
"1794","2014-02-18",43.154999
"1795","2014-02-19",42.84
"1796","2014-02-20",43.82
"1797","2014-02-21",43.75
"1798","2014-02-24",44.220001
"1799","2014-02-25",44.75
"1800","2014-02-26",44.369999
"1801","2014-02-27",44.435001
"1802","2014-02-28",44.650002
"1803","2014-03-03",44.264999
"1804","2014-03-04",45.615002
"1805","2014-03-05",45.895
"1806","2014-03-06",46.919998
"1807","2014-03-07",47.084999
"1808","2014-03-10",47.154999
"1809","2014-03-11",46.650002
"1810","2014-03-12",47.5
"1811","2014-03-13",46.970001
"1812","2014-03-14",46.785
"1813","2014-03-17",46.955002
"1814","2014-03-18",47.23
"1815","2014-03-19",46.880001
"1816","2014-03-20",47.154999
"1817","2014-03-21",46.735001
"1818","2014-03-24",45.93
"1819","2014-03-25",46.130001
"1820","2014-03-26",45.25
"1821","2014-03-27",45.09
"1822","2014-03-28",44.73
"1823","2014-03-31",45.715
"1824","2014-04-01",46.419998
"1825","2014-04-02",47.224998
"1826","2014-04-03",47.150002
"1827","2014-04-04",45.5
"1828","2014-04-07",44.77
"1829","2014-04-08",44.735001
"1830","2014-04-09",45.285
"1831","2014-04-10",43.064999
"1832","2014-04-11",42.125
"1833","2014-04-14",42.525002
"1834","2014-04-15",42.490002
"1835","2014-04-16",42.825001
"1836","2014-04-17",43.415001
"1837","2014-04-21",43.599998
"1838","2014-04-22",43.924999
"1839","2014-04-23",43.34
"1840","2014-04-24",42.384998
"1841","2014-04-25",42.244999
"1842","2014-04-28",41.75
"1843","2014-04-29",41.965
"1844","2014-04-30",43.009998
"1845","2014-05-01",43.220001
"1846","2014-05-02",43.634998
"1847","2014-05-05",44.064999
"1848","2014-05-06",43.415001
"1849","2014-05-07",42.580002
"1850","2014-05-08",44.380001
"1851","2014-05-09",45.990002
"1852","2014-05-12",47.195
"1853","2014-05-13",46.904999
"1854","2014-05-14",46.040001
"1855","2014-05-15",45.904999
"1856","2014-05-16",45.825001
"1857","2014-05-19",45.564999
"1858","2014-05-20",45.290001
"1859","2014-05-21",45.41
"1860","2014-05-22",45.695
"1861","2014-05-23",45.794998
"1862","2014-05-27",45.990002
"1863","2014-05-28",45.400002
"1864","2014-05-29",45.84
"1865","2014-05-30",45.360001
"1866","2014-06-02",45.895
"1867","2014-06-03",45.215
"1868","2014-06-04",45.990002
"1869","2014-06-05",46.575001
"1870","2014-06-06",46.564999
"1871","2014-06-09",46.330002
"1872","2014-06-10",45.52
"1873","2014-06-11",44.395
"1874","2014-06-12",44.130001
"1875","2014-06-13",43.695
"1876","2014-06-16",43.825001
"1877","2014-06-17",43.895
"1878","2014-06-18",44.814999
"1879","2014-06-19",44.695
"1880","2014-06-20",44.41
"1881","2014-06-23",43.665001
"1882","2014-06-24",43.275002
"1883","2014-06-25",43.375
"1884","2014-06-26",43.014999
"1885","2014-06-27",42.974998
"1886","2014-06-30",44.369999
"1887","2014-07-01",45.235001
"1888","2014-07-02",45.880001
"1889","2014-07-03",45.790001
"1890","2014-07-07",45.705002
"1891","2014-07-08",45.049999
"1892","2014-07-09",44.724998
"1893","2014-07-10",44.580002
"1894","2014-07-11",44.494999
"1895","2014-07-14",44.209999
"1896","2014-07-15",43.884998
"1897","2014-07-16",43.209999
"1898","2014-07-17",42.540001
"1899","2014-07-18",42.924999
"1900","2014-07-21",42.810001
"1901","2014-07-22",43.895
"1902","2014-07-23",43.580002
