"","date","AGNC"
"968","2012-03-16",29.34
"969","2012-03-19",29.219999
"970","2012-03-20",29.379999
"971","2012-03-21",29.57
"972","2012-03-22",29.309999
"973","2012-03-23",29.290001
"974","2012-03-26",29.48
"975","2012-03-27",29.32
"976","2012-03-28",29.23
"977","2012-03-29",29.309999
"978","2012-03-30",29.540001
"979","2012-04-02",29.91
"980","2012-04-03",30.059999
"981","2012-04-04",30.02
"982","2012-04-05",30.07
"983","2012-04-09",30.08
"984","2012-04-10",29.709999
"985","2012-04-11",29.889999
"986","2012-04-12",30.049999
"987","2012-04-13",30.110001
"988","2012-04-16",30.09
"989","2012-04-17",30.32
"990","2012-04-18",30.52
"991","2012-04-19",30.700001
"992","2012-04-20",30.620001
"993","2012-04-23",30.719999
"994","2012-04-24",30.75
"995","2012-04-25",30.77
"996","2012-04-26",30.9
"997","2012-04-27",31.01
"998","2012-04-30",31.24
"999","2012-05-01",31.129999
"1000","2012-05-02",31.139999
"1001","2012-05-03",31.65
"1002","2012-05-04",31.66
"1003","2012-05-07",31.610001
"1004","2012-05-08",31.52
"1005","2012-05-09",31.74
"1006","2012-05-10",32.040001
"1007","2012-05-11",32.330002
"1008","2012-05-14",32.16
"1009","2012-05-15",32.080002
"1010","2012-05-16",31.780001
"1011","2012-05-17",30.98
"1012","2012-05-18",31.030001
"1013","2012-05-21",31.93
"1014","2012-05-22",32.049999
"1015","2012-05-23",32.27
"1016","2012-05-24",32.130001
"1017","2012-05-25",32.220001
"1018","2012-05-29",32.540001
"1019","2012-05-30",32.490002
"1020","2012-05-31",32.669998
"1021","2012-06-01",32.299999
"1022","2012-06-04",32.220001
"1023","2012-06-05",32.560001
"1024","2012-06-06",32.939999
"1025","2012-06-07",32.610001
"1026","2012-06-08",32.73
"1027","2012-06-11",32.900002
"1028","2012-06-12",33.27
"1029","2012-06-13",33.419998
"1030","2012-06-14",33.580002
"1031","2012-06-15",33.599998
"1032","2012-06-18",33.610001
"1033","2012-06-19",32.490002
"1034","2012-06-20",32.16
"1035","2012-06-21",32.34
"1036","2012-06-22",32.529999
"1037","2012-06-25",32.330002
"1038","2012-06-26",32.52
"1039","2012-06-27",32.950001
"1040","2012-06-28",33.240002
"1041","2012-06-29",33.610001
"1042","2012-07-02",33.560001
"1043","2012-07-03",33.939999
"1044","2012-07-05",34.02
"1045","2012-07-06",34.259998
"1046","2012-07-09",34.700001
"1047","2012-07-10",34.580002
"1048","2012-07-11",34.27
"1049","2012-07-12",34.41
"1050","2012-07-13",34.669998
"1051","2012-07-16",35.080002
"1052","2012-07-17",35.290001
"1053","2012-07-18",33.919998
"1054","2012-07-19",34.150002
"1055","2012-07-20",34.330002
"1056","2012-07-23",34.599998
"1057","2012-07-24",34.990002
"1058","2012-07-25",34.939999
"1059","2012-07-26",34.98
"1060","2012-07-27",35.380001
"1061","2012-07-30",35.150002
"1062","2012-07-31",35.139999
"1063","2012-08-01",34.970001
"1064","2012-08-02",35.040001
"1065","2012-08-03",34.830002
"1066","2012-08-06",34.07
"1067","2012-08-07",32.959999
"1068","2012-08-08",33.560001
"1069","2012-08-09",33.970001
"1070","2012-08-10",33.889999
"1071","2012-08-13",34.189999
"1072","2012-08-14",34.529999
"1073","2012-08-15",34.040001
"1074","2012-08-16",33.5
"1075","2012-08-17",33.779999
"1076","2012-08-20",34.049999
"1077","2012-08-21",34.080002
"1078","2012-08-22",33.970001
"1079","2012-08-23",33.880001
"1080","2012-08-24",34.169998
"1081","2012-08-27",34.34
"1082","2012-08-28",34.400002
"1083","2012-08-29",34.689999
"1084","2012-08-30",34.650002
"1085","2012-08-31",34.84
"1086","2012-09-04",34.82
"1087","2012-09-05",34.790001
"1088","2012-09-06",34.900002
"1089","2012-09-07",35.02
"1090","2012-09-10",35.439999
"1091","2012-09-11",35.66
"1092","2012-09-12",35.939999
"1093","2012-09-13",36.16
"1094","2012-09-14",36.490002
"1095","2012-09-17",36.68
"1096","2012-09-18",36.400002
"1097","2012-09-19",34.84
"1098","2012-09-20",35.049999
"1099","2012-09-21",35.169998
"1100","2012-09-24",34.93
"1101","2012-09-25",34.639999
"1102","2012-09-26",34.560001
"1103","2012-09-27",34.360001
"1104","2012-09-28",34.599998
"1105","2012-10-01",34.650002
"1106","2012-10-02",35
"1107","2012-10-03",35.130001
"1108","2012-10-04",34.91
"1109","2012-10-05",34.900002
"1110","2012-10-08",34.599998
"1111","2012-10-09",33.689999
"1112","2012-10-10",33.07
"1113","2012-10-11",33.200001
"1114","2012-10-12",32.59
"1115","2012-10-15",32
"1116","2012-10-16",32
"1117","2012-10-17",32.52
"1118","2012-10-18",33
"1119","2012-10-19",33.040001
"1120","2012-10-22",32.639999
"1121","2012-10-23",32.330002
"1122","2012-10-24",32.450001
"1123","2012-10-25",32.299999
"1124","2012-10-26",32
"1125","2012-10-31",33
"1126","2012-11-01",32.869999
"1127","2012-11-02",32.450001
"1128","2012-11-05",32.330002
"1129","2012-11-06",31.700001
"1130","2012-11-07",30.73
"1131","2012-11-08",30.950001
"1132","2012-11-09",30.82
"1133","2012-11-12",30.43
"1134","2012-11-13",29.58
"1135","2012-11-14",28.690001
"1136","2012-11-15",29.84
"1137","2012-11-16",30.99
"1138","2012-11-19",31.129999
"1139","2012-11-20",31.209999
"1140","2012-11-21",31.42
"1141","2012-11-23",31.66
"1142","2012-11-26",31.450001
"1143","2012-11-27",31.34
"1144","2012-11-28",31.360001
"1145","2012-11-29",31.459999
"1146","2012-11-30",31.549999
"1147","2012-12-03",31.610001
"1148","2012-12-04",31.469999
"1149","2012-12-05",30.99
"1150","2012-12-06",31.02
"1151","2012-12-07",31.110001
"1152","2012-12-10",31.530001
"1153","2012-12-11",31.43
"1154","2012-12-12",30.84
"1155","2012-12-13",30.5
"1156","2012-12-14",30.200001
"1157","2012-12-17",30.940001
"1158","2012-12-18",31.129999
"1159","2012-12-19",31.6
"1160","2012-12-20",31.67
"1161","2012-12-21",31.15
"1162","2012-12-24",29.92
"1163","2012-12-26",29.5
"1164","2012-12-27",29.09
"1165","2012-12-28",29
"1166","2012-12-31",28.9
"1167","2013-01-02",30.219999
"1168","2013-01-03",30.51
"1169","2013-01-04",31.049999
"1170","2013-01-07",30.719999
"1171","2013-01-08",30.76
"1172","2013-01-09",30.889999
"1173","2013-01-10",30.959999
"1174","2013-01-11",31.030001
"1175","2013-01-14",31.049999
"1176","2013-01-15",31.030001
"1177","2013-01-16",31.120001
"1178","2013-01-17",31.25
"1179","2013-01-18",31.48
"1180","2013-01-22",31.82
"1181","2013-01-23",31.860001
"1182","2013-01-24",31.629999
"1183","2013-01-25",31.33
"1184","2013-01-28",31.540001
"1185","2013-01-29",31.73
"1186","2013-01-30",31.719999
"1187","2013-01-31",31.620001
"1188","2013-02-01",31.620001
"1189","2013-02-04",31.59
"1190","2013-02-05",31.48
"1191","2013-02-06",31.450001
"1192","2013-02-07",31.200001
"1193","2013-02-08",32.130001
"1194","2013-02-11",32.290001
"1195","2013-02-12",32.32
"1196","2013-02-13",32.560001
"1197","2013-02-14",32.549999
"1198","2013-02-15",32.509998
"1199","2013-02-19",32.639999
"1200","2013-02-20",32.459999
"1201","2013-02-21",31.799999
"1202","2013-02-22",32.18
"1203","2013-02-25",32.18
"1204","2013-02-26",32.810001
"1205","2013-02-27",32.779999
"1206","2013-02-28",31.709999
"1207","2013-03-01",31.74
"1208","2013-03-04",31.91
"1209","2013-03-05",32.279999
"1210","2013-03-06",32.279999
"1211","2013-03-07",32.209999
"1212","2013-03-08",32.470001
"1213","2013-03-11",32.75
"1214","2013-03-12",33.060001
"1215","2013-03-13",32.990002
"1216","2013-03-14",33.200001
"1217","2013-03-15",33.119999
"1218","2013-03-18",31.98
"1219","2013-03-19",31.639999
"1220","2013-03-20",31.65
"1221","2013-03-21",31.940001
"1222","2013-03-22",32.360001
"1223","2013-03-25",31.82
"1224","2013-03-26",32.209999
"1225","2013-03-27",32.509998
"1226","2013-03-28",32.779999
"1227","2013-04-01",32.830002
"1228","2013-04-02",32.68
"1229","2013-04-03",32.240002
"1230","2013-04-04",32.650002
"1231","2013-04-05",32.790001
"1232","2013-04-08",32.810001
"1233","2013-04-09",33.040001
"1234","2013-04-10",32.900002
"1235","2013-04-11",32.709999
"1236","2013-04-12",32.650002
"1237","2013-04-15",31.969999
"1238","2013-04-16",32.34
"1239","2013-04-17",31.91
"1240","2013-04-18",31.93
"1241","2013-04-19",31.799999
"1242","2013-04-22",32.18
"1243","2013-04-23",32.650002
"1244","2013-04-24",32.720001
"1245","2013-04-25",32.779999
"1246","2013-04-26",32.790001
"1247","2013-04-29",33.169998
"1248","2013-04-30",33.310001
"1249","2013-05-01",33.02
"1250","2013-05-02",33.099998
"1251","2013-05-03",30.66
"1252","2013-05-06",30.940001
"1253","2013-05-07",30.889999
"1254","2013-05-08",30.889999
"1255","2013-05-09",30.889999
"1256","2013-05-10",30.040001
"1257","2013-05-13",29.049999
"1258","2013-05-14",28.91
"1259","2013-05-15",29.24
"1260","2013-05-16",29.52
"1261","2013-05-17",29.65
"1262","2013-05-20",28.98
"1263","2013-05-21",28.549999
"1264","2013-05-22",28.290001
"1265","2013-05-23",28.049999
"1266","2013-05-24",27.719999
"1267","2013-05-28",26.41
"1268","2013-05-29",26.4
"1269","2013-05-30",26.66
"1270","2013-05-31",25.799999
"1271","2013-06-03",25.43
"1272","2013-06-04",25.85
"1273","2013-06-05",25.34
"1274","2013-06-06",26.200001
"1275","2013-06-07",25.559999
"1276","2013-06-10",24.82
"1277","2013-06-11",24.67
"1278","2013-06-12",24.49
"1279","2013-06-13",25.790001
"1280","2013-06-14",25.52
"1281","2013-06-17",25.33
"1282","2013-06-18",25.34
"1283","2013-06-19",24.440001
"1284","2013-06-20",23.4
"1285","2013-06-21",23.450001
"1286","2013-06-24",22.620001
"1287","2013-06-25",23.209999
"1288","2013-06-26",22.41
"1289","2013-06-27",22.780001
"1290","2013-06-28",23.01
"1291","2013-07-01",22.799999
"1292","2013-07-02",22.469999
"1293","2013-07-03",21.93
"1294","2013-07-05",20.76
"1295","2013-07-08",21.110001
"1296","2013-07-09",21.17
"1297","2013-07-10",20.74
"1298","2013-07-11",22.66
"1299","2013-07-12",21.9
"1300","2013-07-15",22.459999
"1301","2013-07-16",22.17
"1302","2013-07-17",22.450001
"1303","2013-07-18",21.98
"1304","2013-07-19",22.049999
"1305","2013-07-22",22.139999
"1306","2013-07-23",22.07
"1307","2013-07-24",21.35
"1308","2013-07-25",21.51
"1309","2013-07-26",21.639999
"1310","2013-07-29",21.85
"1311","2013-07-30",23.09
"1312","2013-07-31",22.540001
"1313","2013-08-01",22.120001
"1314","2013-08-02",22.59
"1315","2013-08-05",22.51
"1316","2013-08-06",22.51
"1317","2013-08-07",22.709999
"1318","2013-08-08",23.209999
"1319","2013-08-09",23.110001
"1320","2013-08-12",23.33
"1321","2013-08-13",22.709999
"1322","2013-08-14",22.66
"1323","2013-08-15",22.35
"1324","2013-08-16",21.82
"1325","2013-08-19",20.43
"1326","2013-08-20",21.49
"1327","2013-08-21",21.459999
"1328","2013-08-22",21.58
"1329","2013-08-23",22.82
"1330","2013-08-26",22.65
"1331","2013-08-27",22.950001
"1332","2013-08-28",22.57
"1333","2013-08-29",22.940001
"1334","2013-08-30",22.76
"1335","2013-09-03",22.51
"1336","2013-09-04",22.799999
"1337","2013-09-05",22.26
"1338","2013-09-06",22.74
"1339","2013-09-09",23.139999
"1340","2013-09-10",22.67
"1341","2013-09-11",23.190001
"1342","2013-09-12",23.32
"1343","2013-09-13",23.74
"1344","2013-09-16",23.290001
"1345","2013-09-17",23.18
"1346","2013-09-18",24.41
"1347","2013-09-19",23.76
"1348","2013-09-20",23.190001
"1349","2013-09-23",23.709999
"1350","2013-09-24",24.040001
"1351","2013-09-25",24.040001
"1352","2013-09-26",22.9
"1353","2013-09-27",22.879999
"1354","2013-09-30",22.58
"1355","2013-10-01",22.860001
"1356","2013-10-02",23.02
"1357","2013-10-03",23.049999
"1358","2013-10-04",23.049999
"1359","2013-10-07",23
"1360","2013-10-08",22.559999
"1361","2013-10-09",22.49
"1362","2013-10-10",22.5
"1363","2013-10-11",22.48
"1364","2013-10-14",22.190001
"1365","2013-10-15",22.370001
"1366","2013-10-16",22.459999
"1367","2013-10-17",23.469999
"1368","2013-10-18",23.5
"1369","2013-10-21",23.379999
"1370","2013-10-22",23.77
"1371","2013-10-23",24.01
"1372","2013-10-24",24.120001
"1373","2013-10-25",24.049999
"1374","2013-10-28",23.870001
"1375","2013-10-29",21.870001
"1376","2013-10-30",21.540001
"1377","2013-10-31",21.709999
"1378","2013-11-01",21.959999
"1379","2013-11-04",21.82
"1380","2013-11-05",21.73
"1381","2013-11-06",21.799999
"1382","2013-11-07",21.639999
"1383","2013-11-08",21.049999
"1384","2013-11-11",20.690001
"1385","2013-11-12",21.07
"1386","2013-11-13",21.43
"1387","2013-11-14",21.67
"1388","2013-11-15",21.42
"1389","2013-11-18",21.120001
"1390","2013-11-19",20.91
"1391","2013-11-20",20.719999
"1392","2013-11-21",20.52
"1393","2013-11-22",20.360001
"1394","2013-11-25",20.540001
"1395","2013-11-26",19.92
"1396","2013-11-27",20.52
"1397","2013-11-29",20.379999
"1398","2013-12-02",19.98
"1399","2013-12-03",19.84
"1400","2013-12-04",19.75
"1401","2013-12-05",19.459999
"1402","2013-12-06",19.280001
"1403","2013-12-09",19.799999
"1404","2013-12-10",20.209999
"1405","2013-12-11",19.809999
"1406","2013-12-12",19.9
"1407","2013-12-13",20.02
"1408","2013-12-16",19.48
"1409","2013-12-17",19.75
"1410","2013-12-18",19.76
"1411","2013-12-19",19.469999
"1412","2013-12-20",19.870001
"1413","2013-12-23",20.02
"1414","2013-12-24",19.93
"1415","2013-12-26",19.93
"1416","2013-12-27",19.209999
"1417","2013-12-30",19.129999
"1418","2013-12-31",19.290001
"1419","2014-01-02",19.4
"1420","2014-01-03",19.59
"1421","2014-01-06",19.76
"1422","2014-01-07",19.950001
"1423","2014-01-08",19.870001
"1424","2014-01-09",19.780001
"1425","2014-01-10",20.139999
"1426","2014-01-13",20.450001
"1427","2014-01-14",20.16
"1428","2014-01-15",20.15
"1429","2014-01-16",20.280001
"1430","2014-01-17",20.25
"1431","2014-01-21",20.57
"1432","2014-01-22",20.559999
"1433","2014-01-23",20.84
"1434","2014-01-24",20.809999
"1435","2014-01-27",20.67
"1436","2014-01-28",20.68
"1437","2014-01-29",20.75
"1438","2014-01-30",20.719999
"1439","2014-01-31",20.950001
"1440","2014-02-03",21.059999
"1441","2014-02-04",21.33
"1442","2014-02-05",21.77
"1443","2014-02-06",21.65
"1444","2014-02-07",21.98
"1445","2014-02-10",22.129999
"1446","2014-02-11",21.959999
"1447","2014-02-12",22
"1448","2014-02-13",22.120001
"1449","2014-02-14",22.040001
"1450","2014-02-18",22.48
"1451","2014-02-19",22.309999
"1452","2014-02-20",22.16
"1453","2014-02-21",22.02
"1454","2014-02-24",22.049999
"1455","2014-02-25",22.129999
"1456","2014-02-26",22.309999
"1457","2014-02-27",22.379999
"1458","2014-02-28",22.290001
"1459","2014-03-03",22.6
"1460","2014-03-04",22.59
"1461","2014-03-05",22.65
"1462","2014-03-06",22.549999
"1463","2014-03-07",22.01
"1464","2014-03-10",22.1
"1465","2014-03-11",22.02
"1466","2014-03-12",22.440001
"1467","2014-03-13",22.66
"1468","2014-03-14",22.559999
"1469","2014-03-17",22.5
"1470","2014-03-18",22.639999
"1471","2014-03-19",22.07
"1472","2014-03-20",21.950001
"1473","2014-03-21",22.48
"1474","2014-03-24",22.219999
"1475","2014-03-25",22.030001
"1476","2014-03-26",21.9
"1477","2014-03-27",21.26
"1478","2014-03-28",21.25
"1479","2014-03-31",21.49
"1480","2014-04-01",21.639999
"1481","2014-04-02",21.5
"1482","2014-04-03",21.51
"1483","2014-04-04",21.809999
"1484","2014-04-07",21.959999
"1485","2014-04-08",22.07
"1486","2014-04-09",22.309999
"1487","2014-04-10",22.33
"1488","2014-04-11",22.389999
"1489","2014-04-14",22.219999
"1490","2014-04-15",22.219999
"1491","2014-04-16",22.110001
"1492","2014-04-17",21.879999
"1493","2014-04-21",22.129999
"1494","2014-04-22",22.360001
"1495","2014-04-23",22.379999
"1496","2014-04-24",22.57
"1497","2014-04-25",22.77
"1498","2014-04-28",22.59
"1499","2014-04-29",22.4
"1500","2014-04-30",22.709999
"1501","2014-05-01",22.85
"1502","2014-05-02",22.51
"1503","2014-05-05",22.690001
"1504","2014-05-06",22.709999
"1505","2014-05-07",23.1
"1506","2014-05-08",23.02
"1507","2014-05-09",23.1
"1508","2014-05-12",22.940001
"1509","2014-05-13",22.98
"1510","2014-05-14",23.18
"1511","2014-05-15",23.23
"1512","2014-05-16",23.200001
"1513","2014-05-19",23.34
"1514","2014-05-20",23.25
"1515","2014-05-21",23.34
"1516","2014-05-22",23.43
"1517","2014-05-23",23.58
"1518","2014-05-27",23.790001
"1519","2014-05-28",23.65
"1520","2014-05-29",23.559999
"1521","2014-05-30",23.73
"1522","2014-06-02",23.709999
"1523","2014-06-03",23.450001
"1524","2014-06-04",23.360001
"1525","2014-06-05",23.629999
"1526","2014-06-06",23.76
"1527","2014-06-09",23.82
"1528","2014-06-10",23.549999
"1529","2014-06-11",23.59
"1530","2014-06-12",23.68
"1531","2014-06-13",23.68
"1532","2014-06-16",23.65
"1533","2014-06-17",23.4
"1534","2014-06-18",23.459999
"1535","2014-06-19",23.73
"1536","2014-06-20",23.73
"1537","2014-06-23",23.92
"1538","2014-06-24",23.870001
"1539","2014-06-25",23.76
"1540","2014-06-26",23.34
"1541","2014-06-27",23.32
"1542","2014-06-30",23.41
"1543","2014-07-01",23.129999
"1544","2014-07-02",23
"1545","2014-07-03",22.75
"1546","2014-07-07",22.68
"1547","2014-07-08",23
"1548","2014-07-09",22.959999
"1549","2014-07-10",23.01
"1550","2014-07-11",22.93
"1551","2014-07-14",22.98
"1552","2014-07-15",23.01
"1553","2014-07-16",23.08
"1554","2014-07-17",23.1
"1555","2014-07-18",23.139999
"1556","2014-07-21",23.24
"1557","2014-07-22",23.389999
"1558","2014-07-23",23.51
"1559","2014-07-24",23.450001
"1560","2014-07-25",23.58
"1561","2014-07-28",23.690001
"1562","2014-07-29",23.48
"1563","2014-07-30",22.93
"1564","2014-07-31",23.120001
"1565","2014-08-01",23.26
"1566","2014-08-04",23.129999
"1567","2014-08-05",23.18
"1568","2014-08-06",23.200001
"1569","2014-08-07",23.219999
"1570","2014-08-08",23.219999
"1571","2014-08-11",23.190001
"1572","2014-08-12",23.18
"1573","2014-08-13",23.25
"1574","2014-08-14",23.309999
"1575","2014-08-15",23.42
"1576","2014-08-18",23.34
"1577","2014-08-19",23.290001
"1578","2014-08-20",23.360001
"1579","2014-08-21",23.459999
"1580","2014-08-22",23.360001
"1581","2014-08-25",23.379999
"1582","2014-08-26",23.5
"1583","2014-08-27",23.52
"1584","2014-08-28",23.51
"1585","2014-08-29",23.65
"1586","2014-09-02",23.58
"1587","2014-09-03",23.6
"1588","2014-09-04",23.48
"1589","2014-09-05",23.700001
"1590","2014-09-08",23.68
"1591","2014-09-09",23.379999
"1592","2014-09-10",23.18
"1593","2014-09-11",23.299999
"1594","2014-09-12",22.709999
"1595","2014-09-15",22.73
"1596","2014-09-16",22.610001
"1597","2014-09-17",22.540001
"1598","2014-09-18",22.129999
"1599","2014-09-19",22.459999
"1600","2014-09-22",22.25
"1601","2014-09-23",22.17
"1602","2014-09-24",22.09
"1603","2014-09-25",22.1
"1604","2014-09-26",21.450001
"1605","2014-09-29",21.450001
"1606","2014-09-30",21.25
"1607","2014-10-01",21.610001
"1608","2014-10-02",21.450001
"1609","2014-10-03",21.459999
"1610","2014-10-06",21.709999
"1611","2014-10-07",21.98
"1612","2014-10-08",22.440001
"1613","2014-10-09",22.559999
"1614","2014-10-10",22.620001
"1615","2014-10-13",22.940001
"1616","2014-10-14",22.940001
"1617","2014-10-15",22.58
"1618","2014-10-16",22.280001
"1619","2014-10-17",22.450001
"1620","2014-10-20",22.66
"1621","2014-10-21",22.84
"1622","2014-10-22",22.959999
"1623","2014-10-23",22.9
"1624","2014-10-24",23.02
"1625","2014-10-27",23.200001
"1626","2014-10-28",23.120001
"1627","2014-10-29",22.48
"1628","2014-10-30",22.690001
"1629","2014-10-31",22.74
"1630","2014-11-03",22.65
"1631","2014-11-04",22.48
"1632","2014-11-05",22.4
"1633","2014-11-06",22.42
"1634","2014-11-07",22.549999
"1635","2014-11-10",22.5
"1636","2014-11-11",22.52
"1637","2014-11-12",22.52
"1638","2014-11-13",22.67
"1639","2014-11-14",22.870001
"1640","2014-11-17",23.08
"1641","2014-11-18",23.120001
"1642","2014-11-19",23.120001
"1643","2014-11-20",23.190001
"1644","2014-11-21",23.17
"1645","2014-11-24",23.290001
"1646","2014-11-25",22.98
"1647","2014-11-26",23.049999
"1648","2014-11-28",23.08
"1649","2014-12-01",22.92
"1650","2014-12-02",23.139999
"1651","2014-12-03",23.15
"1652","2014-12-04",23.139999
"1653","2014-12-05",22.66
"1654","2014-12-08",22.290001
"1655","2014-12-09",22.59
"1656","2014-12-10",22.309999
"1657","2014-12-11",22.48
"1658","2014-12-12",22.24
"1659","2014-12-15",21.860001
"1660","2014-12-16",21.780001
"1661","2014-12-17",21.92
"1662","2014-12-18",22
"1663","2014-12-19",22.299999
"1664","2014-12-22",22.41
"1665","2014-12-23",22.219999
"1666","2014-12-24",22.139999
"1667","2014-12-26",22.299999
"1668","2014-12-29",22.32
"1669","2014-12-30",22.129999
"1670","2014-12-31",21.83
"1671","2015-01-02",22.32
"1672","2015-01-05",22.110001
"1673","2015-01-06",22.120001
"1674","2015-01-07",22.09
"1675","2015-01-08",22.01
"1676","2015-01-09",21.940001
"1677","2015-01-12",21.9
"1678","2015-01-13",21.639999
"1679","2015-01-14",21.530001
"1680","2015-01-15",21.48
"1681","2015-01-16",21.799999
"1682","2015-01-20",21.469999
"1683","2015-01-21",21.6
"1684","2015-01-22",22.07
"1685","2015-01-23",21.879999
"1686","2015-01-26",22.059999
"1687","2015-01-27",21.91
"1688","2015-01-28",21.549999
"1689","2015-01-29",21.52
"1690","2015-01-30",21.549999
"1691","2015-02-02",21.450001
"1692","2015-02-03",21.73
"1693","2015-02-04",21.43
"1694","2015-02-05",21.690001
"1695","2015-02-06",21.549999
"1696","2015-02-09",21.68
"1697","2015-02-10",21.51
"1698","2015-02-11",21.48
"1699","2015-02-12",21.74
"1700","2015-02-13",21.950001
"1701","2015-02-17",21.92
"1702","2015-02-18",21.860001
"1703","2015-02-19",21.870001
"1704","2015-02-20",21.940001
"1705","2015-02-23",21.85
"1706","2015-02-24",21.780001
"1707","2015-02-25",21.459999
"1708","2015-02-26",21.27
"1709","2015-02-27",21.440001
"1710","2015-03-02",21.35
"1711","2015-03-03",21.35
"1712","2015-03-04",21.379999
"1713","2015-03-05",21.360001
"1714","2015-03-06",21.049999
"1715","2015-03-09",21.049999
"1716","2015-03-10",20.98
"1717","2015-03-11",20.780001
"1718","2015-03-12",21.02
"1719","2015-03-13",21.139999
"1720","2015-03-16",21.42
"1721","2015-03-17",21.52
"1722","2015-03-18",21.799999
"1723","2015-03-19",21.74
"1724","2015-03-20",21.790001
"1725","2015-03-23",21.870001
"1726","2015-03-24",21.76
"1727","2015-03-25",21.809999
"1728","2015-03-26",21.76
"1729","2015-03-27",21.58
"1730","2015-03-30",21.41
"1731","2015-03-31",21.33
"1732","2015-04-01",21.459999
"1733","2015-04-02",21.42
"1734","2015-04-06",21.66
"1735","2015-04-07",21.58
"1736","2015-04-08",21.73
"1737","2015-04-09",21.629999
"1738","2015-04-10",21.700001
"1739","2015-04-13",21.59
"1740","2015-04-14",21.73
"1741","2015-04-15",21.530001
"1742","2015-04-16",21.67
"1743","2015-04-17",21.6
"1744","2015-04-20",21.639999
"1745","2015-04-21",21.639999
"1746","2015-04-22",21.65
"1747","2015-04-23",21.6
"1748","2015-04-24",21.58
"1749","2015-04-27",21.5
"1750","2015-04-28",20.809999
"1751","2015-04-29",20.540001
"1752","2015-04-30",20.639999
"1753","2015-05-01",20.75
"1754","2015-05-04",20.790001
"1755","2015-05-05",20.540001
"1756","2015-05-06",20.4
"1757","2015-05-07",20.469999
"1758","2015-05-08",20.629999
"1759","2015-05-11",20.549999
"1760","2015-05-12",20.6
"1761","2015-05-13",20.52
"1762","2015-05-14",20.639999
"1763","2015-05-15",20.74
"1764","2015-05-18",20.780001
"1765","2015-05-19",20.709999
"1766","2015-05-20",20.719999
"1767","2015-05-21",20.799999
"1768","2015-05-22",20.75
"1769","2015-05-26",20.73
"1770","2015-05-27",20.540001
"1771","2015-05-28",20.67
"1772","2015-05-29",20.860001
"1773","2015-06-01",20.709999
"1774","2015-06-02",20.450001
"1775","2015-06-03",20.24
"1776","2015-06-04",20.25
"1777","2015-06-05",19.77
"1778","2015-06-08",19.639999
"1779","2015-06-09",19.450001
"1780","2015-06-10",19.49
"1781","2015-06-11",19.950001
"1782","2015-06-12",20.110001
"1783","2015-06-15",19.85
"1784","2015-06-16",19.860001
"1785","2015-06-17",19.940001
"1786","2015-06-18",19.950001
"1787","2015-06-19",19.82
"1788","2015-06-22",19.82
"1789","2015-06-23",19.75
"1790","2015-06-24",19.65
"1791","2015-06-25",19.42
"1792","2015-06-26",18.719999
"1793","2015-06-29",18.59
"1794","2015-06-30",18.370001
"1795","2015-07-01",18.52
"1796","2015-07-02",18.620001
"1797","2015-07-06",18.809999
"1798","2015-07-07",19.379999
"1799","2015-07-08",19.32
"1800","2015-07-09",19.049999
"1801","2015-07-10",18.799999
"1802","2015-07-13",18.85
"1803","2015-07-14",18.92
"1804","2015-07-15",19.01
"1805","2015-07-16",19
"1806","2015-07-17",19.040001
"1807","2015-07-20",19.02
"1808","2015-07-21",19.049999
"1809","2015-07-22",19.030001
"1810","2015-07-23",18.889999
"1811","2015-07-24",18.639999
"1812","2015-07-27",18.73
"1813","2015-07-28",18.959999
"1814","2015-07-29",18.959999
"1815","2015-07-30",19.219999
"1816","2015-07-31",19.26
"1817","2015-08-03",19.34
"1818","2015-08-04",19.200001
"1819","2015-08-05",19.25
"1820","2015-08-06",19.25
"1821","2015-08-07",19.24
"1822","2015-08-10",19.26
"1823","2015-08-11",19.549999
"1824","2015-08-12",19.85
"1825","2015-08-13",19.75
"1826","2015-08-14",19.940001
"1827","2015-08-17",19.9
"1828","2015-08-18",19.84
"1829","2015-08-19",19.889999
"1830","2015-08-20",19.98
"1831","2015-08-21",19.530001
"1832","2015-08-24",19.209999
"1833","2015-08-25",19.08
"1834","2015-08-26",19.32
"1835","2015-08-27",19.549999
"1836","2015-08-28",19.360001
"1837","2015-08-31",19.129999
"1838","2015-09-01",19.08
"1839","2015-09-02",19.110001
"1840","2015-09-03",19.190001
"1841","2015-09-04",18.98
"1842","2015-09-08",19.09
"1843","2015-09-09",18.860001
"1844","2015-09-10",18.82
"1845","2015-09-11",19.08
"1846","2015-09-14",18.99
"1847","2015-09-15",19.030001
"1848","2015-09-16",19.049999
"1849","2015-09-17",19.450001
"1850","2015-09-18",19.42
"1851","2015-09-21",19.719999
"1852","2015-09-22",19.459999
"1853","2015-09-23",19.639999
"1854","2015-09-24",19.67
"1855","2015-09-25",19.389999
"1856","2015-09-28",18.969999
"1857","2015-09-29",18.629999
"1858","2015-09-30",18.700001
"1859","2015-10-01",18.860001
"1860","2015-10-02",19.110001
"1861","2015-10-05",19.41
"1862","2015-10-06",19.459999
"1863","2015-10-07",19.48
"1864","2015-10-08",19.440001
"1865","2015-10-09",19.360001
"1866","2015-10-12",19.440001
"1867","2015-10-13",19.32
"1868","2015-10-14",19.27
"1869","2015-10-15",19.209999
"1870","2015-10-16",19.16
"1871","2015-10-19",19.1
