"","date","YRCW"
"2018","2015-01-07",19.200001
"2019","2015-01-08",19.9
"2020","2015-01-09",19.559999
"2021","2015-01-12",19.57
"2022","2015-01-13",19.33
"2023","2015-01-14",18.43
"2024","2015-01-15",17.629999
"2025","2015-01-16",17.700001
"2026","2015-01-20",17.540001
"2027","2015-01-21",17.200001
"2028","2015-01-22",17.370001
"2029","2015-01-23",17.32
"2030","2015-01-26",17.790001
"2031","2015-01-27",17.43
"2032","2015-01-28",16.129999
"2033","2015-01-29",15.94
"2034","2015-01-30",15.86
"2035","2015-02-02",16.07
"2036","2015-02-03",16.82
"2037","2015-02-04",16.42
"2038","2015-02-05",17.92
"2039","2015-02-06",18.379999
"2040","2015-02-09",17.43
"2041","2015-02-10",18.219999
"2042","2015-02-11",18.360001
"2043","2015-02-12",19.440001
"2044","2015-02-13",19.65
"2045","2015-02-17",20.389999
"2046","2015-02-18",19.85
"2047","2015-02-19",20.120001
"2048","2015-02-20",19.959999
"2049","2015-02-23",20.09
"2050","2015-02-24",19.969999
"2051","2015-02-25",20
"2052","2015-02-26",20.02
"2053","2015-02-27",19.709999
"2054","2015-03-02",19.379999
"2055","2015-03-03",18.370001
"2056","2015-03-04",18.719999
"2057","2015-03-05",18.809999
"2058","2015-03-06",18.52
"2059","2015-03-09",18.23
"2060","2015-03-10",17.540001
"2061","2015-03-11",17.84
"2062","2015-03-12",17.77
"2063","2015-03-13",17.719999
"2064","2015-03-16",17.85
"2065","2015-03-17",18.469999
"2066","2015-03-18",18.889999
"2067","2015-03-19",19.190001
"2068","2015-03-20",18.98
"2069","2015-03-23",19.280001
"2070","2015-03-24",18.75
"2071","2015-03-25",18.209999
"2072","2015-03-26",18.23
"2073","2015-03-27",18.23
"2074","2015-03-30",17.790001
"2075","2015-03-31",17.959999
"2076","2015-04-01",17.540001
"2077","2015-04-02",16.870001
"2078","2015-04-06",16.540001
"2079","2015-04-07",16.219999
"2080","2015-04-08",16.33
"2081","2015-04-09",16.26
"2082","2015-04-10",16.42
"2083","2015-04-13",16.58
"2084","2015-04-14",16.48
"2085","2015-04-15",16.76
"2086","2015-04-16",16.51
"2087","2015-04-17",16.08
"2088","2015-04-20",16.74
"2089","2015-04-21",16.77
"2090","2015-04-22",17.17
"2091","2015-04-23",17.32
"2092","2015-04-24",16.860001
"2093","2015-04-27",16.57
"2094","2015-04-28",16.709999
"2095","2015-04-29",15.93
"2096","2015-04-30",15.6
"2097","2015-05-01",14.09
"2098","2015-05-04",14.2
"2099","2015-05-05",14.03
"2100","2015-05-06",14.16
"2101","2015-05-07",14.53
"2102","2015-05-08",14.57
"2103","2015-05-11",14.79
"2104","2015-05-12",14.86
"2105","2015-05-13",14.75
"2106","2015-05-14",14.6
"2107","2015-05-15",14.61
"2108","2015-05-18",14.9
"2109","2015-05-19",14.32
"2110","2015-05-20",14.39
"2111","2015-05-21",14.4
"2112","2015-05-22",14.13
"2113","2015-05-26",13.88
"2114","2015-05-27",13.94
"2115","2015-05-28",13.68
"2116","2015-05-29",13.15
"2117","2015-06-01",13.2
"2118","2015-06-02",12.98
"2119","2015-06-03",13.96
"2120","2015-06-04",14.12
"2121","2015-06-05",15.02
"2122","2015-06-08",14.37
"2123","2015-06-09",14.08
"2124","2015-06-10",14.74
"2125","2015-06-11",14.24
"2126","2015-06-12",14.03
"2127","2015-06-15",14.07
"2128","2015-06-16",13.73
"2129","2015-06-17",13.62
"2130","2015-06-18",13.8
"2131","2015-06-19",14.08
"2132","2015-06-22",13.98
"2133","2015-06-23",13.9
"2134","2015-06-24",13.52
"2135","2015-06-25",13.65
"2136","2015-06-26",13.46
"2137","2015-06-29",13
"2138","2015-06-30",12.98
"2139","2015-07-01",12.67
"2140","2015-07-02",12.45
"2141","2015-07-06",12.56
"2142","2015-07-07",12.68
"2143","2015-07-08",12.27
"2144","2015-07-09",12.78
"2145","2015-07-10",13.01
"2146","2015-07-13",13.31
"2147","2015-07-14",13.08
"2148","2015-07-15",12.62
"2149","2015-07-16",12.88
"2150","2015-07-17",13.21
"2151","2015-07-20",12.9
"2152","2015-07-21",13.32
"2153","2015-07-22",13.06
"2154","2015-07-23",12.79
"2155","2015-07-24",12.39
"2156","2015-07-27",12.54
"2157","2015-07-28",13.08
"2158","2015-07-29",15.06
"2159","2015-07-30",15.28
"2160","2015-07-31",19.299999
"2161","2015-08-03",20.459999
"2162","2015-08-04",20.540001
"2163","2015-08-05",20.889999
"2164","2015-08-06",20.1
"2165","2015-08-07",19.719999
"2166","2015-08-10",19.959999
"2167","2015-08-11",19.879999
"2168","2015-08-12",19.780001
"2169","2015-08-13",19.540001
"2170","2015-08-14",19.530001
"2171","2015-08-17",19.58
"2172","2015-08-18",19.67
"2173","2015-08-19",18.440001
"2174","2015-08-20",17.860001
"2175","2015-08-21",17.34
"2176","2015-08-24",16.200001
"2177","2015-08-25",15.41
"2178","2015-08-26",15.79
"2179","2015-08-27",16.24
"2180","2015-08-28",16.5
"2181","2015-08-31",16.709999
"2182","2015-09-01",15.28
"2183","2015-09-02",15.55
"2184","2015-09-03",15.67
"2185","2015-09-04",15.54
"2186","2015-09-08",15.9
"2187","2015-09-09",15.18
"2188","2015-09-10",16.290001
"2189","2015-09-11",16.09
"2190","2015-09-14",15.7
"2191","2015-09-15",16.700001
"2192","2015-09-16",16.41
"2193","2015-09-17",16.209999
"2194","2015-09-18",15.71
"2195","2015-09-21",15.58
"2196","2015-09-22",14.74
"2197","2015-09-23",14.47
"2198","2015-09-24",13.99
"2199","2015-09-25",13.84
"2200","2015-09-28",13.26
"2201","2015-09-29",13.75
"2202","2015-09-30",13.26
"2203","2015-10-01",13.83
"2204","2015-10-02",14.16
"2205","2015-10-05",14.73
"2206","2015-10-06",14.83
"2207","2015-10-07",15.28
"2208","2015-10-08",15.67
"2209","2015-10-09",16.389999
"2210","2015-10-12",16.09
"2211","2015-10-13",15.52
"2212","2015-10-14",15.54
"2213","2015-10-15",16.1
"2214","2015-10-16",16.139999
"2215","2015-10-19",16.120001
"2216","2015-10-20",16.43
"2217","2015-10-21",16.309999
"2218","2015-10-22",16.52
"2219","2015-10-23",16.42
"2220","2015-10-26",16.52
"2221","2015-10-27",14.64
"2222","2015-10-28",13.43
"2223","2015-10-29",13.85
"2224","2015-10-30",18.26
"2225","2015-11-02",17.84
"2226","2015-11-03",17.040001
"2227","2015-11-04",16.68
"2228","2015-11-05",17.08
"2229","2015-11-06",17.549999
"2230","2015-11-09",16.73
"2231","2015-11-10",17.469999
"2232","2015-11-11",16.940001
"2233","2015-11-12",16.58
"2234","2015-11-13",16.68
"2235","2015-11-16",16.309999
"2236","2015-11-17",16.370001
"2237","2015-11-18",16.33
"2238","2015-11-19",16.83
"2239","2015-11-20",16.59
"2240","2015-11-23",16.52
"2241","2015-11-24",17
"2242","2015-11-25",17.49
"2243","2015-11-27",17.639999
"2244","2015-11-30",16.93
"2245","2015-12-01",17.1
"2246","2015-12-02",16.129999
"2247","2015-12-03",15.68
"2248","2015-12-04",15.87
"2249","2015-12-07",14.99
"2250","2015-12-08",14.97
"2251","2015-12-09",14.58
"2252","2015-12-10",14.97
"2253","2015-12-11",14.48
"2254","2015-12-14",14.3
"2255","2015-12-15",14.7
"2256","2015-12-16",15.42
"2257","2015-12-17",15.24
"2258","2015-12-18",13.73
"2259","2015-12-21",13.41
"2260","2015-12-22",13.77
"2261","2015-12-23",14.24
"2262","2015-12-24",14.12
"2263","2015-12-28",13.79
"2264","2015-12-29",13.95
"2265","2015-12-30",13.93
"2266","2015-12-31",14.18
"2267","2016-01-04",14
"2268","2016-01-05",14.23
"2269","2016-01-06",13.41
"2270","2016-01-07",12.45
"2271","2016-01-08",12.19
"2272","2016-01-11",11.4
"2273","2016-01-12",11.29
"2274","2016-01-13",10.25
"2275","2016-01-14",10.01
"2276","2016-01-15",9.94
"2277","2016-01-19",9.32
"2278","2016-01-20",9.03
"2279","2016-01-21",9.68
"2280","2016-01-22",10.54
"2281","2016-01-25",9.72
"2282","2016-01-26",11.1
"2283","2016-01-27",10.98
"2284","2016-01-28",9.82
"2285","2016-01-29",10.34
"2286","2016-02-01",10.42
"2287","2016-02-02",9.85
"2288","2016-02-03",9.87
"2289","2016-02-04",10.71
"2290","2016-02-05",7.47
"2291","2016-02-08",6.76
"2292","2016-02-09",6.84
"2293","2016-02-10",6.99
"2294","2016-02-11",6.78
"2295","2016-02-12",7
"2296","2016-02-16",7.94
"2297","2016-02-17",8.33
"2298","2016-02-18",8.38
"2299","2016-02-19",8.09
"2300","2016-02-22",8.31
"2301","2016-02-23",8.12
"2302","2016-02-24",7.91
"2303","2016-02-25",8
"2304","2016-02-26",8.43
"2305","2016-02-29",8.05
"2306","2016-03-01",8.64
"2307","2016-03-02",8.44
"2308","2016-03-03",8.84
"2309","2016-03-04",9.28
"2310","2016-03-07",9.38
"2311","2016-03-08",8.94
"2312","2016-03-09",9.1
"2313","2016-03-10",8.83
"2314","2016-03-11",9.47
"2315","2016-03-14",9.25
"2316","2016-03-15",9.05
"2317","2016-03-16",9.36
"2318","2016-03-17",9.79
"2319","2016-03-18",10.21
"2320","2016-03-21",10.21
"2321","2016-03-22",9.85
"2322","2016-03-23",9.34
"2323","2016-03-24",9.61
"2324","2016-03-28",9.14
"2325","2016-03-29",9.47
"2326","2016-03-30",9.1
"2327","2016-03-31",9.32
"2328","2016-04-01",9.02
"2329","2016-04-04",9.12
"2330","2016-04-05",8.92
"2331","2016-04-06",8.84
"2332","2016-04-07",8.75
"2333","2016-04-08",8.95
"2334","2016-04-11",8.91
"2335","2016-04-12",8.79
"2336","2016-04-13",9.39
"2337","2016-04-14",9.36
"2338","2016-04-15",9.21
"2339","2016-04-18",9.24
"2340","2016-04-19",9.34
"2341","2016-04-20",9.62
"2342","2016-04-21",9.37
"2343","2016-04-22",9.58
"2344","2016-04-25",9.12
"2345","2016-04-26",9.38
"2346","2016-04-27",9.83
"2347","2016-04-28",8.89
"2348","2016-04-29",9.2
"2349","2016-05-02",8.86
"2350","2016-05-03",8.7
"2351","2016-05-04",8.19
"2352","2016-05-05",8.12
"2353","2016-05-06",8.24
"2354","2016-05-09",8.34
"2355","2016-05-10",8.63
"2356","2016-05-11",8.42
"2357","2016-05-12",8.31
"2358","2016-05-13",8.21
"2359","2016-05-16",8.26
"2360","2016-05-17",8.4
"2361","2016-05-18",8.28
"2362","2016-05-19",8.28
"2363","2016-05-20",8.6
"2364","2016-05-23",8.41
"2365","2016-05-24",8.55
"2366","2016-05-25",9.09
"2367","2016-05-26",9.17
"2368","2016-05-27",9.35
"2369","2016-05-31",9.21
"2370","2016-06-01",9.2
"2371","2016-06-02",9.23
"2372","2016-06-03",9.1
"2373","2016-06-06",9.53
"2374","2016-06-07",9.47
"2375","2016-06-08",9.53
"2376","2016-06-09",9.31
"2377","2016-06-10",9.01
"2378","2016-06-13",8.9
"2379","2016-06-14",8.82
"2380","2016-06-15",9.04
"2381","2016-06-16",9.02
"2382","2016-06-17",9.08
"2383","2016-06-20",9.68
"2384","2016-06-21",9.34
"2385","2016-06-22",9.1
"2386","2016-06-23",9.37
"2387","2016-06-24",8.63
"2388","2016-06-27",7.96
"2389","2016-06-28",8.38
"2390","2016-06-29",8.85
"2391","2016-06-30",8.8
"2392","2016-07-01",9.01
"2393","2016-07-05",8.85
"2394","2016-07-06",8.96
"2395","2016-07-07",9
"2396","2016-07-08",9.57
"2397","2016-07-11",9.85
"2398","2016-07-12",10.21
"2399","2016-07-13",10.42
"2400","2016-07-14",10.4
"2401","2016-07-15",10.34
"2402","2016-07-18",10.24
"2403","2016-07-19",9.98
"2404","2016-07-20",9.87
"2405","2016-07-21",9.77
"2406","2016-07-22",9.92
"2407","2016-07-25",9.76
"2408","2016-07-26",9.94
"2409","2016-07-27",10.02
"2410","2016-07-28",9.9
"2411","2016-07-29",11.87
"2412","2016-08-01",11.68
"2413","2016-08-02",11.58
"2414","2016-08-03",12.12
"2415","2016-08-04",12.02
"2416","2016-08-05",12.4
"2417","2016-08-08",12.52
"2418","2016-08-09",12.1
"2419","2016-08-10",11.53
"2420","2016-08-11",11.49
"2421","2016-08-12",11.28
"2422","2016-08-15",11.48
"2423","2016-08-16",11.24
"2424","2016-08-17",11.32
"2425","2016-08-18",11.52
"2426","2016-08-19",11.38
"2427","2016-08-22",11.31
"2428","2016-08-23",11.4
"2429","2016-08-24",11.41
"2430","2016-08-25",11.2
"2431","2016-08-26",11.16
"2432","2016-08-29",11.32
"2433","2016-08-30",11.74
"2434","2016-08-31",11.59
"2435","2016-09-01",11.58
"2436","2016-09-02",11.67
"2437","2016-09-06",11.54
"2438","2016-09-07",11.72
"2439","2016-09-08",12.09
"2440","2016-09-09",11.51
"2441","2016-09-12",11.73
"2442","2016-09-13",11.47
"2443","2016-09-14",11.66
"2444","2016-09-15",11.99
"2445","2016-09-16",11.65
"2446","2016-09-19",11.75
"2447","2016-09-20",11.68
"2448","2016-09-21",11.9
"2449","2016-09-22",12.26
"2450","2016-09-23",12.35
"2451","2016-09-26",12.19
"2452","2016-09-27",12.11
"2453","2016-09-28",12.3
"2454","2016-09-29",12.07
"2455","2016-09-30",12.32
"2456","2016-10-03",12.47
"2457","2016-10-04",12.51
"2458","2016-10-05",12.77
"2459","2016-10-06",12.63
"2460","2016-10-07",12.42
"2461","2016-10-10",12.64
"2462","2016-10-11",12.42
"2463","2016-10-12",12.4
"2464","2016-10-13",12.16
"2465","2016-10-14",11.84
"2466","2016-10-17",12.09
"2467","2016-10-18",12.37
"2468","2016-10-19",12.38
"2469","2016-10-20",12.42
"2470","2016-10-21",12.44
"2471","2016-10-24",13.2
"2472","2016-10-25",13.33
"2473","2016-10-26",13.45
"2474","2016-10-27",13.53
"2475","2016-10-28",9.75
"2476","2016-10-31",8.88
"2477","2016-11-01",8.4
"2478","2016-11-02",8.02
"2479","2016-11-03",8.71
"2480","2016-11-04",9.08
"2481","2016-11-07",9.5
"2482","2016-11-08",9.65
"2483","2016-11-09",10.05
"2484","2016-11-10",10.67
"2485","2016-11-11",11.51
"2486","2016-11-14",11.88
"2487","2016-11-15",11.89
"2488","2016-11-16",10.94
"2489","2016-11-17",11.37
"2490","2016-11-18",11.49
"2491","2016-11-21",11.65
"2492","2016-11-22",12
"2493","2016-11-23",12.75
"2494","2016-11-25",12.63
"2495","2016-11-28",12.14
"2496","2016-11-29",12.02
"2497","2016-11-30",12.68
"2498","2016-12-01",13.15
"2499","2016-12-02",13.51
"2500","2016-12-05",13.89
"2501","2016-12-06",14.72
"2502","2016-12-07",15.97
"2503","2016-12-08",16.51
"2504","2016-12-09",16.049999
"2505","2016-12-12",15.61
"2506","2016-12-13",15.55
"2507","2016-12-14",15.15
"2508","2016-12-15",15.12
"2509","2016-12-16",14.72
"2510","2016-12-19",14.21
"2511","2016-12-20",14.42
"2512","2016-12-21",14.33
"2513","2016-12-22",14.12
"2514","2016-12-23",14.24
"2515","2016-12-27",14.31
"2516","2016-12-28",14.01
"2517","2016-12-29",13.6
"2518","2016-12-30",13.28
"2519","2017-01-03",13.54
"2520","2017-01-04",14.14
"2521","2017-01-05",13.85
"2522","2017-01-06",13.66
"2523","2017-01-09",13.32
"2524","2017-01-10",13.15
"2525","2017-01-11",13.18
"2526","2017-01-12",13.6
"2527","2017-01-13",14.63
"2528","2017-01-17",14.3
"2529","2017-01-18",14.29
"2530","2017-01-19",13.85
"2531","2017-01-20",13.64
"2532","2017-01-23",13.28
"2533","2017-01-24",13.71
"2534","2017-01-25",15.34
"2535","2017-01-26",14.98
"2536","2017-01-27",15.14
"2537","2017-01-30",14.99
"2538","2017-01-31",14.93
"2539","2017-02-01",14.78
"2540","2017-02-02",14.75
"2541","2017-02-03",15.22
"2542","2017-02-06",15.02
"2543","2017-02-07",13.19
"2544","2017-02-08",12.97
"2545","2017-02-09",13.21
"2546","2017-02-10",13.45
"2547","2017-02-13",13.33
"2548","2017-02-14",13.25
"2549","2017-02-15",13.28
"2550","2017-02-16",13.05
"2551","2017-02-17",13.17
"2552","2017-02-21",13.26
"2553","2017-02-22",12.92
"2554","2017-02-23",12.56
"2555","2017-02-24",12.58
"2556","2017-02-27",13.06
"2557","2017-02-28",12.84
"2558","2017-03-01",13.19
"2559","2017-03-02",12.78
"2560","2017-03-03",13.02
"2561","2017-03-06",12.8
"2562","2017-03-07",12.12
"2563","2017-03-08",11.99
"2564","2017-03-09",11.67
"2565","2017-03-10",11.61
"2566","2017-03-13",11.64
"2567","2017-03-14",11.46
"2568","2017-03-15",11.74
"2569","2017-03-16",11.83
"2570","2017-03-17",11.65
"2571","2017-03-20",11.46
"2572","2017-03-21",11.07
"2573","2017-03-22",10.82
"2574","2017-03-23",10.74
"2575","2017-03-24",10.65
"2576","2017-03-27",10.6
"2577","2017-03-28",10.86
"2578","2017-03-29",10.98
"2579","2017-03-30",11.08
"2580","2017-03-31",11.01
"2581","2017-04-03",10.8
"2582","2017-04-04",10.83
"2583","2017-04-05",10.67
"2584","2017-04-06",10.65
"2585","2017-04-07",10.47
"2586","2017-04-10",10.99
"2587","2017-04-11",10.74
"2588","2017-04-12",10.3
"2589","2017-04-13",10.02
"2590","2017-04-17",10.25
"2591","2017-04-18",10.27
"2592","2017-04-19",10.2
"2593","2017-04-20",10.41
"2594","2017-04-21",10.51
"2595","2017-04-24",10.97
"2596","2017-04-25",10.9
"2597","2017-04-26",10.94
"2598","2017-04-27",11.17
"2599","2017-04-28",10.66
"2600","2017-05-01",10.93
"2601","2017-05-02",11.25
"2602","2017-05-03",11.07
"2603","2017-05-04",10.69
"2604","2017-05-05",8.57
"2605","2017-05-08",8.15
"2606","2017-05-09",8.48
"2607","2017-05-10",8.45
"2608","2017-05-11",8.18
"2609","2017-05-12",7.93
"2610","2017-05-15",7.85
"2611","2017-05-16",7.74
"2612","2017-05-17",7.57
"2613","2017-05-18",8.17
"2614","2017-05-19",8.75
"2615","2017-05-22",9.23
"2616","2017-05-23",9.39
"2617","2017-05-24",9.38
"2618","2017-05-25",9.44
"2619","2017-05-26",9.27
"2620","2017-05-30",9.29
"2621","2017-05-31",9.19
"2622","2017-06-01",9.51
"2623","2017-06-02",9.74
"2624","2017-06-05",9.67
"2625","2017-06-06",9.68
"2626","2017-06-07",10.32
"2627","2017-06-08",10.41
"2628","2017-06-09",10.5
"2629","2017-06-12",10.39
"2630","2017-06-13",10.7
"2631","2017-06-14",10.34
"2632","2017-06-15",10.36
"2633","2017-06-16",10.35
"2634","2017-06-19",10.41
"2635","2017-06-20",10.14
"2636","2017-06-21",9.93
"2637","2017-06-22",10.01
"2638","2017-06-23",10.18
"2639","2017-06-26",10.31
"2640","2017-06-27",10.23
"2641","2017-06-28",10.8
"2642","2017-06-29",11.12
"2643","2017-06-30",11.12
"2644","2017-07-03",11.57
"2645","2017-07-05",11.4
"2646","2017-07-06",11.13
"2647","2017-07-07",11.55
"2648","2017-07-10",12.1
"2649","2017-07-11",11.89
"2650","2017-07-12",12.18
"2651","2017-07-13",12.18
"2652","2017-07-14",12.35
"2653","2017-07-17",12.29
"2654","2017-07-18",12.13
"2655","2017-07-19",12.33
"2656","2017-07-20",12.27
"2657","2017-07-21",12.38
"2658","2017-07-24",12.59
"2659","2017-07-25",13.12
"2660","2017-07-26",13.02
"2661","2017-07-27",12.81
"2662","2017-07-28",13.25
"2663","2017-07-31",13.29
"2664","2017-08-01",12.89
"2665","2017-08-02",12.45
"2666","2017-08-03",12.38
"2667","2017-08-04",12.78
"2668","2017-08-07",12.66
"2669","2017-08-08",12.55
"2670","2017-08-09",12.49
"2671","2017-08-10",12.08
"2672","2017-08-11",12.27
"2673","2017-08-14",12.57
"2674","2017-08-15",12.13
"2675","2017-08-16",12.04
"2676","2017-08-17",11.78
"2677","2017-08-18",11.8
"2678","2017-08-21",11.75
"2679","2017-08-22",12.08
"2680","2017-08-23",11.96
"2681","2017-08-24",11.56
"2682","2017-08-25",11.86
"2683","2017-08-28",12.55
"2684","2017-08-29",13
"2685","2017-08-30",13.37
"2686","2017-08-31",13.39
"2687","2017-09-01",13.63
"2688","2017-09-05",13.45
"2689","2017-09-06",13.41
"2690","2017-09-07",13.38
"2691","2017-09-08",13.46
"2692","2017-09-11",13.34
"2693","2017-09-12",13.41
"2694","2017-09-13",13.03
"2695","2017-09-14",12.62
"2696","2017-09-15",12.35
"2697","2017-09-18",12.37
"2698","2017-09-19",12.63
"2699","2017-09-20",13.24
"2700","2017-09-21",13.33
"2701","2017-09-22",13.3
"2702","2017-09-25",13.09
"2703","2017-09-26",13.18
"2704","2017-09-27",13.61
"2705","2017-09-28",13.42
"2706","2017-09-29",13.8
"2707","2017-10-02",14.18
"2708","2017-10-03",14.38
"2709","2017-10-04",14.01
"2710","2017-10-05",13.76
"2711","2017-10-06",13.89
"2712","2017-10-09",13.27
"2713","2017-10-10",13.34
"2714","2017-10-11",13.17
"2715","2017-10-12",13.17
"2716","2017-10-13",12.69
"2717","2017-10-16",12.24
"2718","2017-10-17",12.1
"2719","2017-10-18",12.47
"2720","2017-10-19",13.1
"2721","2017-10-20",13.37
"2722","2017-10-23",12.97
"2723","2017-10-24",13.12
"2724","2017-10-25",12.83
"2725","2017-10-26",13.5
"2726","2017-10-27",13.64
"2727","2017-10-30",13.28
"2728","2017-10-31",13.47
"2729","2017-11-01",13.14
"2730","2017-11-02",13.57
"2731","2017-11-03",12.94
"2732","2017-11-06",13.45
"2733","2017-11-07",13.53
"2734","2017-11-08",13.08
"2735","2017-11-09",12.1
"2736","2017-11-10",12.22
"2737","2017-11-13",12.27
"2738","2017-11-14",12.35
"2739","2017-11-15",10.77
"2740","2017-11-16",11.09
"2741","2017-11-17",10.82
"2742","2017-11-20",11.21
"2743","2017-11-21",11.57
"2744","2017-11-22",11.66
"2745","2017-11-24",11.78
"2746","2017-11-27",11.49
"2747","2017-11-28",11.73
"2748","2017-11-29",12.12
"2749","2017-11-30",12.32
"2750","2017-12-01",12.42
"2751","2017-12-04",12.97
"2752","2017-12-05",12.91
"2753","2017-12-06",13.31
"2754","2017-12-07",13.95
"2755","2017-12-08",14.24
"2756","2017-12-11",14.05
"2757","2017-12-12",14.4
"2758","2017-12-13",14.7
"2759","2017-12-14",13.92
"2760","2017-12-15",14.14
"2761","2017-12-18",14.5
"2762","2017-12-19",14.59
"2763","2017-12-20",14.57
"2764","2017-12-21",14.65
"2765","2017-12-22",15.04
"2766","2017-12-26",14.84
"2767","2017-12-27",14.71
"2768","2017-12-28",14.54
"2769","2017-12-29",14.38
"2770","2018-01-02",14.99
"2771","2018-01-03",14.71
"2772","2018-01-04",14.51
"2773","2018-01-05",14.35
"2774","2018-01-08",14.62
"2775","2018-01-09",14.77
"2776","2018-01-10",15.09
"2777","2018-01-11",15.72
"2778","2018-01-12",15.55
"2779","2018-01-16",15.34
"2780","2018-01-17",15.51
"2781","2018-01-18",16.290001
"2782","2018-01-19",17.01
"2783","2018-01-22",17.450001
"2784","2018-01-23",17.370001
"2785","2018-01-24",17.059999
"2786","2018-01-25",16.93
"2787","2018-01-26",17.16
"2788","2018-01-29",16.379999
"2789","2018-01-30",15.77
"2790","2018-01-31",15.97
"2791","2018-02-01",15.81
"2792","2018-02-02",12.34
"2793","2018-02-05",10.93
"2794","2018-02-06",10.45
"2795","2018-02-07",10.41
"2796","2018-02-08",9.63
"2797","2018-02-09",10.09
"2798","2018-02-12",9.88
"2799","2018-02-13",10.16
"2800","2018-02-14",10.06
"2801","2018-02-15",9.92
"2802","2018-02-16",9.85
"2803","2018-02-20",9.6
"2804","2018-02-21",9.62
"2805","2018-02-22",9.52
"2806","2018-02-23",9.36
"2807","2018-02-26",9.42
"2808","2018-02-27",9.11
"2809","2018-02-28",8.72
"2810","2018-03-01",8.75
"2811","2018-03-02",8.82
"2812","2018-03-05",8.86
"2813","2018-03-06",9.07
"2814","2018-03-07",9.07
"2815","2018-03-08",9.09
"2816","2018-03-09",10.11
"2817","2018-03-12",9.79
"2818","2018-03-13",9.76
"2819","2018-03-14",9.72
"2820","2018-03-15",9.66
"2821","2018-03-16",9.6
"2822","2018-03-19",9.68
"2823","2018-03-20",9.69
"2824","2018-03-21",9.7
"2825","2018-03-22",9.28
"2826","2018-03-23",9.09
"2827","2018-03-26",8.88
"2828","2018-03-27",8.51
"2829","2018-03-28",8.48
"2830","2018-03-29",8.83
"2831","2018-04-02",8.6
"2832","2018-04-03",8.56
"2833","2018-04-04",8.61
"2834","2018-04-05",8.71
"2835","2018-04-06",8.38
"2836","2018-04-09",8.07
"2837","2018-04-10",8.38
"2838","2018-04-11",8.32
"2839","2018-04-12",8.32
"2840","2018-04-13",8.29
"2841","2018-04-16",8.7
"2842","2018-04-17",8.86
"2843","2018-04-18",8.97
"2844","2018-04-19",8.79
"2845","2018-04-20",8.72
"2846","2018-04-23",8.79
"2847","2018-04-24",8.62
"2848","2018-04-25",8.68
"2849","2018-04-26",8.43
"2850","2018-04-27",8.52
"2851","2018-04-30",8.32
"2852","2018-05-01",8.25
"2853","2018-05-02",8.44
"2854","2018-05-03",9.99
"2855","2018-05-04",9.77
"2856","2018-05-07",9.83
"2857","2018-05-08",9.99
"2858","2018-05-09",10.08
"2859","2018-05-10",10.3
"2860","2018-05-11",10.89
"2861","2018-05-14",10.62
"2862","2018-05-15",10.36
"2863","2018-05-16",10.51
"2864","2018-05-17",10.57
"2865","2018-05-18",10.45
"2866","2018-05-21",11
"2867","2018-05-22",10.63
"2868","2018-05-23",10.53
"2869","2018-05-24",10.56
"2870","2018-05-25",10.74
"2871","2018-05-29",10.65
"2872","2018-05-30",10.79
"2873","2018-05-31",10.72
"2874","2018-06-01",10.91
"2875","2018-06-04",10.55
"2876","2018-06-05",10.67
"2877","2018-06-06",10.78
"2878","2018-06-07",10.92
"2879","2018-06-08",11
"2880","2018-06-11",11.45
"2881","2018-06-12",11.73
"2882","2018-06-13",11.31
"2883","2018-06-14",11.08
"2884","2018-06-15",11.24
"2885","2018-06-18",11.25
"2886","2018-06-19",10.91
"2887","2018-06-20",11.24
"2888","2018-06-21",11.14
"2889","2018-06-22",11.05
"2890","2018-06-25",10.23
"2891","2018-06-26",10.17
"2892","2018-06-27",10.02
"2893","2018-06-28",9.99
"2894","2018-06-29",10.05
"2895","2018-07-02",10.18
"2896","2018-07-03",10.1
"2897","2018-07-05",10.24
"2898","2018-07-06",10.29
"2899","2018-07-09",10.66
"2900","2018-07-10",10.74
"2901","2018-07-11",10.61
"2902","2018-07-12",10.53
"2903","2018-07-13",10.61
"2904","2018-07-16",10.38
"2905","2018-07-17",10.48
"2906","2018-07-18",10.7
"2907","2018-07-19",10.81
"2908","2018-07-20",10.67
"2909","2018-07-23",10.82
"2910","2018-07-24",10.06
"2911","2018-07-25",9.92
"2912","2018-07-26",9.99
"2913","2018-07-27",9.76
"2914","2018-07-30",9.45
"2915","2018-07-31",9.74
"2916","2018-08-01",9.2
"2917","2018-08-02",9.99
"2918","2018-08-03",9.21
"2919","2018-08-06",9.3
"2920","2018-08-07",9.54
"2921","2018-08-08",9.25
"2922","2018-08-09",9.01
"2923","2018-08-10",9.11
"2924","2018-08-13",8.93
"2925","2018-08-14",8.95
"2926","2018-08-15",8.79
"2927","2018-08-16",8.98
"2928","2018-08-17",9
"2929","2018-08-20",9.1
"2930","2018-08-21",9.18
"2931","2018-08-22",10.08
"2932","2018-08-23",9.89
"2933","2018-08-24",9.66
"2934","2018-08-27",9.75
"2935","2018-08-28",9.78
"2936","2018-08-29",9.83
"2937","2018-08-30",9.61
"2938","2018-08-31",9.57
"2939","2018-09-04",9.25
"2940","2018-09-05",9.43
"2941","2018-09-06",9.25
"2942","2018-09-07",9.33
"2943","2018-09-10",9.54
"2944","2018-09-11",9.27
"2945","2018-09-12",9.69
"2946","2018-09-13",9.56
