"","date","ELOX"
"1103","2011-05-18",560
"1104","2011-05-19",560
"1105","2011-05-20",560
"1106","2011-05-23",540
"1107","2011-05-24",540
"1108","2011-05-25",540
"1109","2011-05-26",540
"1110","2011-05-27",540
"1111","2011-05-31",580
"1112","2011-06-01",580
"1113","2011-06-02",560
"1114","2011-06-03",540
"1115","2011-06-06",540
"1116","2011-06-07",520
"1117","2011-06-08",520
"1118","2011-06-09",520
"1119","2011-06-10",500
"1120","2011-06-13",520
"1121","2011-06-14",500
"1122","2011-06-15",500
"1123","2011-06-16",540
"1124","2011-06-17",520
"1125","2011-06-20",560
"1126","2011-06-21",600
"1127","2011-06-22",580
"1128","2011-06-23",580
"1129","2011-06-24",560
"1130","2011-06-27",540
"1131","2011-06-28",560
"1132","2011-06-29",560
"1133","2011-06-30",560
"1134","2011-07-01",580
"1135","2011-07-05",580
"1136","2011-07-06",580
"1137","2011-07-07",600
"1138","2011-07-08",620
"1139","2011-07-11",580
"1140","2011-07-12",560
"1141","2011-07-13",560
"1142","2011-07-14",560
"1143","2011-07-15",560
"1144","2011-07-18",540
"1145","2011-07-19",560
"1146","2011-07-20",560
"1147","2011-07-21",540
"1148","2011-07-22",540
"1149","2011-07-25",560
"1150","2011-07-26",540
"1151","2011-07-27",520
"1152","2011-07-28",500
"1153","2011-07-29",520
"1154","2011-08-01",500
"1155","2011-08-02",500
"1156","2011-08-03",540
"1157","2011-08-04",500
"1158","2011-08-05",500
"1159","2011-08-08",460
"1160","2011-08-09",460
"1161","2011-08-10",520
"1162","2011-08-11",480
"1163","2011-08-12",480
"1164","2011-08-15",480
"1165","2011-08-16",460
"1166","2011-08-17",460
"1167","2011-08-18",440
"1168","2011-08-19",460
"1169","2011-08-22",480
"1170","2011-08-23",500
"1171","2011-08-24",500
"1172","2011-08-25",500
"1173","2011-08-26",480
"1174","2011-08-29",500
"1175","2011-08-30",500
"1176","2011-08-31",500
"1177","2011-09-01",520
"1178","2011-09-02",500
"1179","2011-09-06",520
"1180","2011-09-07",520
"1181","2011-09-08",520
"1182","2011-09-09",500
"1183","2011-09-12",460
"1184","2011-09-13",460
"1185","2011-09-14",480
"1186","2011-09-15",520
"1187","2011-09-16",520
"1188","2011-09-19",500
"1189","2011-09-20",460
"1190","2011-09-21",460
"1191","2011-09-22",440
"1192","2011-09-23",400
"1193","2011-09-26",420
"1194","2011-09-27",420
"1195","2011-09-28",400
"1196","2011-09-29",440
"1197","2011-09-30",460
"1198","2011-10-03",440
"1199","2011-10-04",400
"1200","2011-10-05",420
"1201","2011-10-06",420
"1202","2011-10-07",400
"1203","2011-10-10",420
"1204","2011-10-11",400
"1205","2011-10-12",360
"1206","2011-10-13",400
"1207","2011-10-14",400
"1208","2011-10-17",360
"1209","2011-10-18",400
"1210","2011-10-19",380
"1211","2011-10-20",380
"1212","2011-10-21",340
"1213","2011-10-24",380
"1214","2011-10-25",380
"1215","2011-10-26",400
"1216","2011-10-27",440
"1217","2011-10-28",480
"1218","2011-10-31",480
"1219","2011-11-01",460
"1220","2011-11-02",460
"1221","2011-11-03",560
"1222","2011-11-04",540
"1223","2011-11-07",520
"1224","2011-11-08",500
"1225","2011-11-09",460
"1226","2011-11-10",440
"1227","2011-11-11",420
"1228","2011-11-14",400
"1229","2011-11-15",400
"1230","2011-11-16",400
"1231","2011-11-17",440
"1232","2011-11-18",440
"1233","2011-11-21",400
"1234","2011-11-22",440
"1235","2011-11-23",460
"1236","2011-11-25",440
"1237","2011-11-28",420
"1238","2011-11-29",440
"1239","2011-11-30",460
"1240","2011-12-01",560
"1241","2011-12-02",500
"1242","2011-12-05",460
"1243","2011-12-06",460
"1244","2011-12-07",480
"1245","2011-12-08",480
"1246","2011-12-09",500
"1247","2011-12-12",500
"1248","2011-12-13",500
"1249","2011-12-14",480
"1250","2011-12-15",460
"1251","2011-12-16",440
"1252","2011-12-19",420
"1253","2011-12-20",420
"1254","2011-12-21",400
"1255","2011-12-22",440
"1256","2011-12-23",460
"1257","2011-12-27",460
"1258","2011-12-28",460
"1259","2011-12-29",500
"1260","2011-12-30",520
"1261","2012-01-03",540
"1262","2012-01-04",500
"1263","2012-01-05",520
"1264","2012-01-06",480
"1265","2012-01-09",480
"1266","2012-01-10",480
"1267","2012-01-11",500
"1268","2012-01-12",480
"1269","2012-01-13",500
"1270","2012-01-17",480
"1271","2012-01-18",500
"1272","2012-01-19",480
"1273","2012-01-20",500
"1274","2012-01-23",500
"1275","2012-01-24",500
"1276","2012-01-25",500
"1277","2012-01-26",520
"1278","2012-01-27",500
"1279","2012-01-30",500
"1280","2012-01-31",500
"1281","2012-02-01",500
"1282","2012-02-02",520
"1283","2012-02-03",520
"1284","2012-02-06",500
"1285","2012-02-07",480
"1286","2012-02-08",480
"1287","2012-02-09",480
"1288","2012-02-10",520
"1289","2012-02-13",500
"1290","2012-02-14",500
"1291","2012-02-15",480
"1292","2012-02-16",480
"1293","2012-02-17",460
"1294","2012-02-21",480
"1295","2012-02-22",480
"1296","2012-02-23",500
"1297","2012-02-24",500
"1298","2012-02-27",520
"1299","2012-02-28",500
"1300","2012-02-29",520
"1301","2012-03-01",480
"1302","2012-03-02",480
"1303","2012-03-05",480
"1304","2012-03-06",480
"1305","2012-03-07",520
"1306","2012-03-08",500
"1307","2012-03-09",520
"1308","2012-03-12",520
"1309","2012-03-13",520
"1310","2012-03-14",520
"1311","2012-03-15",480
"1312","2012-03-16",480
"1313","2012-03-19",480
"1314","2012-03-20",500
"1315","2012-03-21",460
"1316","2012-03-22",460
"1317","2012-03-23",440
"1318","2012-03-26",480
"1319","2012-03-27",500
"1320","2012-03-28",520
"1321","2012-03-29",500
"1322","2012-03-30",500
"1323","2012-04-02",500
"1324","2012-04-03",460
"1325","2012-04-04",440
"1326","2012-04-05",500
"1327","2012-04-09",440
"1328","2012-04-10",460
"1329","2012-04-11",440
"1330","2012-04-12",460
"1331","2012-04-13",500
"1332","2012-04-16",460
"1333","2012-04-17",440
"1334","2012-04-18",440
"1335","2012-04-19",460
"1336","2012-04-20",460
"1337","2012-04-23",440
"1338","2012-04-24",440
"1339","2012-04-25",460
"1340","2012-04-26",440
"1341","2012-04-27",460
"1342","2012-04-30",440
"1343","2012-05-01",460
"1344","2012-05-02",460
"1345","2012-05-03",460
"1346","2012-05-04",460
"1347","2012-05-07",460
"1348","2012-05-08",460
"1349","2012-05-09",440
"1350","2012-05-10",440
"1351","2012-05-11",440
"1352","2012-05-14",420
"1353","2012-05-15",420
"1354","2012-05-16",380
"1355","2012-05-17",400
"1356","2012-05-18",420
"1357","2012-05-21",420
"1358","2012-05-22",420
"1359","2012-05-23",440
"1360","2012-05-24",400
"1361","2012-05-25",400
"1362","2012-05-29",400
"1363","2012-05-30",400
"1364","2012-05-31",460
"1365","2012-06-01",480
"1366","2012-06-04",460
"1367","2012-06-05",460
"1368","2012-06-06",420
"1369","2012-06-07",440
"1370","2012-06-08",420
"1371","2012-06-11",400
"1372","2012-06-12",400
"1373","2012-06-13",400
"1374","2012-06-14",400
"1375","2012-06-15",400
"1376","2012-06-18",420
"1377","2012-06-19",420
"1378","2012-06-20",400
"1379","2012-06-21",400
"1380","2012-06-22",400
"1381","2012-06-25",420
"1382","2012-06-26",400
"1383","2012-06-27",420
"1384","2012-06-28",400
"1385","2012-06-29",420
"1386","2012-07-02",400
"1387","2012-07-03",400
"1388","2012-07-05",400
"1389","2012-07-06",420
"1390","2012-07-09",420
"1391","2012-07-10",440
"1392","2012-07-11",420
"1393","2012-07-12",460
"1394","2012-07-13",460
"1395","2012-07-16",480
"1396","2012-07-17",440
"1397","2012-07-18",480
"1398","2012-07-19",480
"1399","2012-07-20",500
"1400","2012-07-23",500
"1401","2012-07-24",480
"1402","2012-07-25",460
"1403","2012-07-26",500
"1404","2012-07-27",520
"1405","2012-07-30",520
"1406","2012-07-31",520
"1407","2012-08-01",480
"1408","2012-08-02",520
"1409","2012-08-03",600
"1410","2012-08-06",540
"1411","2012-08-07",580
"1412","2012-08-08",560
"1413","2012-08-09",600
"1414","2012-08-10",520
"1415","2012-08-13",460
"1416","2012-08-14",400
"1417","2012-08-15",480
"1418","2012-08-16",500
"1419","2012-08-17",520
"1420","2012-08-20",520
"1421","2012-08-21",500
"1422","2012-08-22",460
"1423","2012-08-23",500
"1424","2012-08-24",500
"1425","2012-08-27",500
"1426","2012-08-28",440
"1427","2012-08-29",440
"1428","2012-08-30",440
"1429","2012-08-31",460
"1430","2012-09-04",440
"1431","2012-09-05",440
"1432","2012-09-06",400
"1433","2012-09-07",420
"1434","2012-09-10",460
"1435","2012-09-11",420
"1436","2012-09-12",440
"1437","2012-09-13",440
"1438","2012-09-14",420
"1439","2012-09-17",420
"1440","2012-09-18",420
"1441","2012-09-19",420
"1442","2012-09-20",400
"1443","2012-09-21",440
"1444","2012-09-24",400
"1445","2012-09-25",400
"1446","2012-09-26",420
"1447","2012-09-27",420
"1448","2012-09-28",420
"1449","2012-10-01",440
"1450","2012-10-02",440
"1451","2012-10-03",400
"1452","2012-10-04",420
"1453","2012-10-05",420
"1454","2012-10-08",400
"1455","2012-10-09",400
"1456","2012-10-10",400
"1457","2012-10-11",380
"1458","2012-10-12",380
"1459","2012-10-15",380
"1460","2012-10-16",380
"1461","2012-10-17",400
"1462","2012-10-18",400
"1463","2012-10-19",400
"1464","2012-10-22",380
"1465","2012-10-23",380
"1466","2012-10-24",380
"1467","2012-10-25",400
"1468","2012-10-26",420
"1469","2012-10-31",400
"1470","2012-11-01",420
"1471","2012-11-02",400
"1472","2012-11-05",440
"1473","2012-11-06",420
"1474","2012-11-07",400
"1475","2012-11-08",400
"1476","2012-11-09",400
"1477","2012-11-12",400
"1478","2012-11-13",400
"1479","2012-11-14",380
"1480","2012-11-15",380
"1481","2012-11-16",320
"1482","2012-11-19",300
"1483","2012-11-20",240
"1484","2012-11-21",360
"1485","2012-11-23",360
"1486","2012-11-26",320
"1487","2012-11-27",300
"1488","2012-11-28",360
"1489","2012-11-29",360
"1490","2012-11-30",380
"1491","2012-12-03",380
"1492","2012-12-04",400
"1493","2012-12-05",380
"1494","2012-12-06",380
"1495","2012-12-07",340
"1496","2012-12-10",320
"1497","2012-12-11",360
"1498","2012-12-12",340
"1499","2012-12-13",340
"1500","2012-12-14",340
"1501","2012-12-17",320
"1502","2012-12-18",340
"1503","2012-12-19",340
"1504","2012-12-20",320
"1505","2012-12-21",320
"1506","2012-12-24",320
"1507","2012-12-26",320
"1508","2012-12-27",320
"1509","2012-12-28",320
"1510","2012-12-31",320
"1511","2013-01-02",280
"1512","2013-01-03",280
"1513","2013-01-04",300
"1514","2013-01-07",280
"1515","2013-01-08",260
"1516","2013-01-09",280
"1517","2013-01-10",280
"1518","2013-01-11",260
"1519","2013-01-14",260
"1520","2013-01-15",260
"1521","2013-01-16",320
"1522","2013-01-17",320
"1523","2013-01-18",320
"1524","2013-01-22",300
"1525","2013-01-23",320
"1526","2013-01-24",300
"1527","2013-01-25",300
"1528","2013-01-28",300
"1529","2013-01-29",300
"1530","2013-01-30",300
"1531","2013-01-31",300
"1532","2013-02-01",280
"1533","2013-02-04",280
"1534","2013-02-05",300
"1535","2013-02-06",320
"1536","2013-02-07",300
"1537","2013-02-08",320
"1538","2013-02-11",280
"1539","2013-02-12",260
"1540","2013-02-13",220
"1541","2013-02-14",240
"1542","2013-02-15",260
"1543","2013-02-19",260
"1544","2013-02-20",260
"1545","2013-02-21",240
"1546","2013-02-22",200
"1547","2013-02-25",200
"1548","2013-02-26",220
"1549","2013-02-27",200
"1550","2013-02-28",200
"1551","2013-03-01",180
"1552","2013-03-04",220
"1553","2013-03-05",180
"1554","2013-03-06",200
"1555","2013-03-07",180
"1556","2013-03-08",180
"1557","2013-03-11",180
"1558","2013-03-12",180
"1559","2013-03-13",200
"1560","2013-03-14",180
"1561","2013-03-15",180
"1562","2013-03-18",180
"1563","2013-03-19",200
"1564","2013-03-20",180
"1565","2013-03-21",180
"1566","2013-03-22",180
"1567","2013-03-25",180
"1568","2013-03-26",160
"1569","2013-03-27",180
"1570","2013-03-28",160
"1571","2013-04-01",160
"1572","2013-04-02",160
"1573","2013-04-03",160
"1574","2013-04-04",160
"1575","2013-04-05",140
"1576","2013-04-08",160
"1577","2013-04-09",160
"1578","2013-04-10",140
"1579","2013-04-11",160
"1580","2013-04-12",140
"1581","2013-04-15",140
"1582","2013-04-16",140
"1583","2013-04-17",140
"1584","2013-04-18",120
"1585","2013-04-19",120
"1586","2013-04-22",120
"1587","2013-04-23",160
"1588","2013-04-24",140
"1589","2013-04-25",120
"1590","2013-04-26",120
"1591","2013-04-29",120
"1592","2013-04-30",100
"1593","2013-05-01",120
"1594","2013-05-02",100
"1595","2013-05-03",100
"1596","2013-05-06",100
"1597","2013-05-07",120
"1598","2013-05-08",100
"1599","2013-05-09",100
"1600","2013-05-10",100
"1601","2013-05-13",80
"1602","2013-05-14",80
"1603","2013-05-15",80
"1604","2013-05-16",80
"1605","2013-05-17",80
"1606","2013-05-20",80
"1607","2013-05-21",80
"1608","2013-05-22",80
"1609","2013-05-23",80
"1610","2013-05-24",80
"1611","2013-05-28",80
"1612","2013-05-29",80
"1613","2013-05-30",80
"1614","2013-05-31",80
"1615","2013-06-03",80
"1616","2013-06-04",80
"1617","2013-06-05",80
"1618","2013-06-06",60
"1619","2013-06-07",80
"1620","2013-06-10",60
"1621","2013-06-11",60
"1622","2013-06-12",60
"1623","2013-06-13",60
"1624","2013-06-14",60
"1625","2013-06-17",60
"1626","2013-06-18",60
"1627","2013-06-19",60
"1628","2013-06-20",60
"1629","2013-06-21",60
"1630","2013-06-24",60
"1631","2013-06-25",60
"1632","2013-06-26",60
"1633","2013-06-27",60
"1634","2013-06-28",60
"1635","2013-07-01",60
"1636","2013-07-02",60
"1637","2013-07-03",60
"1638","2013-07-05",60
"1639","2013-07-08",60
"1640","2013-07-09",40
"1641","2013-07-10",60
"1642","2013-07-11",60
"1643","2013-07-12",40
"1644","2013-07-15",40
"1645","2013-07-16",60
"1646","2013-07-17",60
"1647","2013-07-18",40
"1648","2013-07-19",40
"1649","2013-07-22",40
"1650","2013-07-23",40
"1651","2013-07-24",40
"1652","2013-07-25",40
"1653","2013-07-26",60
"1654","2013-07-29",60
"1655","2013-07-30",60
"1656","2013-07-31",60
"1657","2013-08-01",60
"1658","2013-08-02",60
"1659","2013-08-05",60
"1660","2013-08-06",100
"1661","2013-08-07",100
"1662","2013-08-08",100
"1663","2013-08-09",100
"1664","2013-08-12",100
"1665","2013-08-13",100
"1666","2013-08-14",100
"1667","2013-08-15",80
"1668","2013-08-16",80
"1669","2013-08-19",80
"1670","2013-08-20",100
"1671","2013-08-21",100
"1672","2013-08-22",100
"1673","2013-08-23",100
"1674","2013-08-26",100
"1675","2013-08-27",100
"1676","2013-08-28",100
"1677","2013-08-29",100
"1678","2013-08-30",100
"1679","2013-09-03",100
"1680","2013-09-04",100
"1681","2013-09-05",100
"1682","2013-09-06",100
"1683","2013-09-09",120
"1684","2013-09-10",120
"1685","2013-09-11",120
"1686","2013-09-12",100
"1687","2013-09-13",100
"1688","2013-09-16",120
"1689","2013-09-17",100
"1690","2013-09-18",100
"1691","2013-09-19",100
"1692","2013-09-20",100
"1693","2013-09-23",100
"1694","2013-09-24",80
"1695","2013-09-25",80
"1696","2013-09-26",80
"1697","2013-09-27",80
"1698","2013-09-30",80
"1699","2013-10-01",80
"1700","2013-10-02",80
"1701","2013-10-03",80
"1702","2013-10-04",80
"1703","2013-10-07",80
"1704","2013-10-08",80
"1705","2013-10-09",80
"1706","2013-10-10",80
"1707","2013-10-11",80
"1708","2013-10-14",80
"1709","2013-10-15",60
"1710","2013-10-16",60
"1711","2013-10-17",60
"1712","2013-10-18",60
"1713","2013-10-21",61
"1714","2013-10-22",61
"1715","2013-10-23",61
"1716","2013-10-24",61
"1717","2013-10-25",61
"1718","2013-10-28",93
"1719","2013-10-29",90
"1720","2013-10-30",86
"1721","2013-10-31",89.800003
"1722","2013-11-01",100
"1723","2013-11-04",119.800003
"1724","2013-11-05",108
"1725","2013-11-06",101.199997
"1726","2013-11-07",94
"1727","2013-11-08",90.199997
"1728","2013-11-11",93
"1729","2013-11-12",98.599998
"1730","2013-11-13",93.400002
"1731","2013-11-14",92.599998
"1732","2013-11-15",96
"1733","2013-11-18",99.199997
"1734","2013-11-19",99
"1735","2013-11-20",96
"1736","2013-11-21",98
"1737","2013-11-22",96.400002
"1738","2013-11-25",101.400002
"1739","2013-11-26",96
"1740","2013-11-27",101
"1741","2013-11-29",97.800003
"1742","2013-12-02",98
"1743","2013-12-03",99.599998
"1744","2013-12-04",100
"1745","2013-12-05",102
"1746","2013-12-06",109
"1747","2013-12-09",97.400002
"1748","2013-12-10",97.599998
"1749","2013-12-11",93
"1750","2013-12-12",92
"1751","2013-12-13",79
"1752","2013-12-16",83
"1753","2013-12-17",93
"1754","2013-12-18",85
"1755","2013-12-19",83.800003
"1756","2013-12-20",83.400002
"1757","2013-12-23",86.599998
"1758","2013-12-24",88
"1759","2013-12-26",99.599998
"1760","2013-12-27",113.199997
"1761","2013-12-30",125
"1762","2013-12-31",120.199997
"1763","2014-01-02",116.800003
"1764","2014-01-03",106.199997
"1765","2014-01-06",94
"1766","2014-01-07",94
"1767","2014-01-08",96.400002
"1768","2014-01-09",99
"1769","2014-01-10",102.800003
"1770","2014-01-13",107
"1771","2014-01-14",109
"1772","2014-01-15",103.400002
"1773","2014-01-16",102.400002
"1774","2014-01-17",103
"1775","2014-01-21",100
"1776","2014-01-22",99
"1777","2014-01-23",95
"1778","2014-01-24",94
"1779","2014-01-27",85.800003
"1780","2014-01-28",86
"1781","2014-01-29",86
"1782","2014-01-30",88.400002
"1783","2014-01-31",88.800003
"1784","2014-02-03",83.599998
"1785","2014-02-04",83.400002
"1786","2014-02-05",86
"1787","2014-02-06",86
"1788","2014-02-07",82.800003
"1789","2014-02-10",83.199997
"1790","2014-02-11",83.400002
"1791","2014-02-12",80
"1792","2014-02-13",84
"1793","2014-02-14",82
"1794","2014-02-18",83.800003
"1795","2014-02-19",84.199997
"1796","2014-02-20",81.800003
"1797","2014-02-21",81.199997
"1798","2014-02-24",77.599998
"1799","2014-02-25",74.599998
"1800","2014-02-26",80
"1801","2014-02-27",82.599998
"1802","2014-02-28",80
"1803","2014-03-03",76
"1804","2014-03-04",79
"1805","2014-03-05",79
"1806","2014-03-06",77.599998
"1807","2014-03-07",81.800003
"1808","2014-03-10",78.400002
"1809","2014-03-11",76
"1810","2014-03-12",79.599998
"1811","2014-03-13",80
"1812","2014-03-14",79
"1813","2014-03-17",79.800003
"1814","2014-03-18",77
"1815","2014-03-19",74.800003
"1816","2014-03-20",77.400002
"1817","2014-03-21",77
"1818","2014-03-24",74
"1819","2014-03-25",75
"1820","2014-03-26",77
"1821","2014-03-27",68
"1822","2014-03-28",72
"1823","2014-03-31",67
"1824","2014-04-01",68
"1825","2014-04-02",69
"1826","2014-04-03",69
"1827","2014-04-04",70
"1828","2014-04-07",72
"1829","2014-04-08",69
"1830","2014-04-09",69
"1831","2014-04-10",66.199997
"1832","2014-04-11",65
"1833","2014-04-14",69.800003
"1834","2014-04-15",66
"1835","2014-04-16",66
"1836","2014-04-17",63
"1837","2014-04-21",63.400002
"1838","2014-04-22",64
"1839","2014-04-23",65
"1840","2014-04-24",62.400002
"1841","2014-04-25",63.200001
"1842","2014-04-28",62.400002
"1843","2014-04-29",60.400002
"1844","2014-04-30",61.200001
"1845","2014-05-01",65
"1846","2014-05-02",61
"1847","2014-05-05",61.400002
"1848","2014-05-06",65
"1849","2014-05-07",64
"1850","2014-05-08",62
"1851","2014-05-09",57.599998
"1852","2014-05-12",60
"1853","2014-05-13",53
"1854","2014-05-14",55.400002
"1855","2014-05-15",50.400002
"1856","2014-05-16",53
"1857","2014-05-19",52.599998
"1858","2014-05-20",54
"1859","2014-05-21",53.200001
"1860","2014-05-22",53.599998
"1861","2014-05-23",55
"1862","2014-05-27",54.400002
"1863","2014-05-28",55.599998
"1864","2014-05-29",56
"1865","2014-05-30",60.599998
"1866","2014-06-02",64
"1867","2014-06-03",58
"1868","2014-06-04",58
"1869","2014-06-05",57
"1870","2014-06-06",55.799999
"1871","2014-06-09",52.400002
"1872","2014-06-10",56
"1873","2014-06-11",56
"1874","2014-06-12",56
"1875","2014-06-13",54
"1876","2014-06-16",53
"1877","2014-06-17",53.799999
"1878","2014-06-18",53
"1879","2014-06-19",53
"1880","2014-06-20",52.400002
"1881","2014-06-23",54
"1882","2014-06-24",55
"1883","2014-06-25",53.200001
"1884","2014-06-26",53.400002
"1885","2014-06-27",54
"1886","2014-06-30",56
"1887","2014-07-01",54.799999
"1888","2014-07-02",54.799999
"1889","2014-07-03",54
"1890","2014-07-07",54
"1891","2014-07-08",51.200001
"1892","2014-07-09",50.799999
"1893","2014-07-10",50.599998
"1894","2014-07-11",49.400002
"1895","2014-07-14",48
"1896","2014-07-15",42.400002
"1897","2014-07-16",43.400002
"1898","2014-07-17",42.400002
"1899","2014-07-18",42.400002
"1900","2014-07-21",44
"1901","2014-07-22",43.599998
"1902","2014-07-23",43.400002
"1903","2014-07-24",43.400002
"1904","2014-07-25",43.599998
"1905","2014-07-28",43
"1906","2014-07-29",41.200001
"1907","2014-07-30",41.599998
"1908","2014-07-31",41
"1909","2014-08-01",40.400002
"1910","2014-08-04",39
"1911","2014-08-05",40.599998
"1912","2014-08-06",39
"1913","2014-08-07",36
"1914","2014-08-08",35.400002
"1915","2014-08-11",37
"1916","2014-08-12",36.599998
"1917","2014-08-13",35.200001
"1918","2014-08-14",35
"1919","2014-08-15",36
"1920","2014-08-18",35.400002
"1921","2014-08-19",34.599998
"1922","2014-08-20",34
"1923","2014-08-21",34
"1924","2014-08-22",35.599998
"1925","2014-08-25",36
"1926","2014-08-26",34.200001
"1927","2014-08-27",34.599998
"1928","2014-08-28",34.400002
"1929","2014-08-29",34.799999
"1930","2014-09-02",31.6
"1931","2014-09-03",32
"1932","2014-09-04",33.400002
"1933","2014-09-05",35.400002
"1934","2014-09-08",34.599998
"1935","2014-09-09",33.400002
"1936","2014-09-10",34
"1937","2014-09-11",34.599998
"1938","2014-09-12",34.599998
"1939","2014-09-15",32.799999
"1940","2014-09-16",34.799999
"1941","2014-09-17",32.400002
"1942","2014-09-18",32.200001
"1943","2014-09-19",32
"1944","2014-09-22",29.4
"1945","2014-09-23",29.4
"1946","2014-09-24",29.6
"1947","2014-09-25",32
"1948","2014-09-26",34.799999
"1949","2014-09-29",33
"1950","2014-09-30",31.799999
"1951","2014-10-01",32
"1952","2014-10-02",31.799999
"1953","2014-10-03",32
"1954","2014-10-06",32
"1955","2014-10-07",29
"1956","2014-10-08",30
"1957","2014-10-09",27
"1958","2014-10-10",26.799999
"1959","2014-10-13",23
"1960","2014-10-14",26
"1961","2014-10-15",25
"1962","2014-10-16",28.799999
"1963","2014-10-17",24.6
"1964","2014-10-20",25
"1965","2014-10-21",26.799999
"1966","2014-10-22",26
"1967","2014-10-23",25
"1968","2014-10-24",26
"1969","2014-10-27",21.4
"1970","2014-10-28",18.4
"1971","2014-10-29",17
"1972","2014-10-30",16
"1973","2014-10-31",20.4
"1974","2014-11-03",22
"1975","2014-11-04",19.6
"1976","2014-11-05",20.6
"1977","2014-11-06",20.6
"1978","2014-11-07",20.6
"1979","2014-11-10",21.4
"1980","2014-11-11",21.6
"1981","2014-11-12",20
"1982","2014-11-13",19
"1983","2014-11-14",19.200001
"1984","2014-11-17",18.799999
"1985","2014-11-18",16.6
"1986","2014-11-19",16.799999
"1987","2014-11-20",16.6
"1988","2014-11-21",16.6
"1989","2014-11-24",15.2
"1990","2014-11-25",16.4
"1991","2014-11-26",16.4
"1992","2014-11-28",16
"1993","2014-12-01",15
"1994","2014-12-02",14.2
"1995","2014-12-03",12.4
"1996","2014-12-04",12.6
"1997","2014-12-05",11.6
"1998","2014-12-08",12.6
"1999","2014-12-09",16.799999
"2000","2014-12-10",16.4
"2001","2014-12-11",13
"2002","2014-12-12",12.2
"2003","2014-12-15",11
"2004","2014-12-16",11
"2005","2014-12-17",12.4
"2006","2014-12-18",12.2
"2007","2014-12-19",14
"2008","2014-12-22",22.200001
"2009","2014-12-23",20.799999
"2010","2014-12-24",21.6
"2011","2014-12-26",19.200001
"2012","2014-12-29",17
"2013","2014-12-30",17
"2014","2014-12-31",16.4
"2015","2015-01-02",18
"2016","2015-01-05",18
"2017","2015-01-06",16.4
"2018","2015-01-07",16.799999
"2019","2015-01-08",17
"2020","2015-01-09",16.200001
"2021","2015-01-12",15.8
"2022","2015-01-13",15.4
"2023","2015-01-14",10.6
"2024","2015-01-15",11.4
"2025","2015-01-16",12.4
"2026","2015-01-20",13
"2027","2015-01-21",12.8
"2028","2015-01-22",12
"2029","2015-01-23",12
"2030","2015-01-26",12.2
"2031","2015-01-27",11.2
"2032","2015-01-28",11.4
"2033","2015-01-29",11.6
"2034","2015-01-30",12.6
"2035","2015-02-02",11.2
"2036","2015-02-03",12
"2037","2015-02-04",12.6
"2038","2015-02-05",12.6
"2039","2015-02-06",12
"2040","2015-02-09",12.6
"2041","2015-02-10",12
"2042","2015-02-11",13
"2043","2015-02-12",12.8
"2044","2015-02-13",12.4
"2045","2015-02-17",12.2
"2046","2015-02-18",12.2
"2047","2015-02-19",10.8
"2048","2015-02-20",11.8
"2049","2015-02-23",11.2
"2050","2015-02-24",15.6
"2051","2015-02-25",17
"2052","2015-02-26",16.6
"2053","2015-02-27",15
"2054","2015-03-02",14.8
"2055","2015-03-03",17.200001
"2056","2015-03-04",17
"2057","2015-03-05",16.4
"2058","2015-03-06",15.8
"2059","2015-03-09",15
"2060","2015-03-10",14.8
"2061","2015-03-11",13.2
"2062","2015-03-12",15.6
"2063","2015-03-13",15.8
"2064","2015-03-16",14
"2065","2015-03-17",13.2
"2066","2015-03-18",12.6
"2067","2015-03-19",13
"2068","2015-03-20",12.8
"2069","2015-03-23",12.8
"2070","2015-03-24",13.4
"2071","2015-03-25",13.8
"2072","2015-03-26",12.6
"2073","2015-03-27",12.8
"2074","2015-03-30",12.8
"2075","2015-03-31",12.8
"2076","2015-04-01",12.6
"2077","2015-04-02",12.6
"2078","2015-04-06",14
"2079","2015-04-07",13.6
"2080","2015-04-08",12.8
"2081","2015-04-09",13
"2082","2015-04-10",28
"2083","2015-04-13",21
"2084","2015-04-14",17.799999
"2085","2015-04-15",22.6
"2086","2015-04-16",20.6
"2087","2015-04-17",22
"2088","2015-04-20",24.200001
"2089","2015-04-21",26
"2090","2015-04-22",26
"2091","2015-04-23",23.200001
"2092","2015-04-24",21
"2093","2015-04-27",20.4
"2094","2015-04-28",17
"2095","2015-04-29",17.6
"2096","2015-04-30",16.200001
"2097","2015-05-01",15.4
"2098","2015-05-04",18
"2099","2015-05-05",16
"2100","2015-05-06",22
"2101","2015-05-07",23.200001
"2102","2015-05-08",21.6
"2103","2015-05-11",21.200001
"2104","2015-05-12",22
"2105","2015-05-13",21
"2106","2015-05-14",21
"2107","2015-05-15",19
"2108","2015-05-18",19.4
"2109","2015-05-19",18
"2110","2015-05-20",20.200001
"2111","2015-05-21",18.6
"2112","2015-05-22",17.200001
"2113","2015-05-26",14.4
"2114","2015-05-27",16.799999
"2115","2015-05-28",17.4
"2116","2015-05-29",17
"2117","2015-06-01",17
"2118","2015-06-02",16
"2119","2015-06-03",16.6
"2120","2015-06-04",17
"2121","2015-06-05",17.200001
"2122","2015-06-08",16.4
"2123","2015-06-09",17
"2124","2015-06-10",18.6
"2125","2015-06-11",19
"2126","2015-06-12",20.799999
"2127","2015-06-15",23
"2128","2015-06-16",21.4
"2129","2015-06-17",18.799999
"2130","2015-06-18",18.6
"2131","2015-06-19",19
