"","date","HALO"
"1002","2010-12-22",7.71
"1003","2010-12-23",7.75
"1004","2010-12-27",7.83
"1005","2010-12-28",7.89
"1006","2010-12-29",7.91
"1007","2010-12-30",7.89
"1008","2010-12-31",7.92
"1009","2011-01-03",7.9
"1010","2011-01-04",7.8
"1011","2011-01-05",7.95
"1012","2011-01-06",7.86
"1013","2011-01-07",7.91
"1014","2011-01-10",7.69
"1015","2011-01-11",7.66
"1016","2011-01-12",7.79
"1017","2011-01-13",7.64
"1018","2011-01-14",7.53
"1019","2011-01-18",7.49
"1020","2011-01-19",7.23
"1021","2011-01-20",7.14
"1022","2011-01-21",7.1
"1023","2011-01-24",7.04
"1024","2011-01-25",6.99
"1025","2011-01-26",7.08
"1026","2011-01-27",7.17
"1027","2011-01-28",6.68
"1028","2011-01-31",6.67
"1029","2011-02-01",6.92
"1030","2011-02-02",7.04
"1031","2011-02-03",7.14
"1032","2011-02-04",7.08
"1033","2011-02-07",7.02
"1034","2011-02-08",7.14
"1035","2011-02-09",6.99
"1036","2011-02-10",7.06
"1037","2011-02-11",6.99
"1038","2011-02-14",6.99
"1039","2011-02-15",6.94
"1040","2011-02-16",7
"1041","2011-02-17",6.98
"1042","2011-02-18",6.84
"1043","2011-02-22",6.82
"1044","2011-02-23",6.6
"1045","2011-02-24",6.61
"1046","2011-02-25",6.9
"1047","2011-02-28",6.91
"1048","2011-03-01",6.81
"1049","2011-03-02",6.75
"1050","2011-03-03",6.78
"1051","2011-03-04",6.74
"1052","2011-03-07",6.67
"1053","2011-03-08",6.97
"1054","2011-03-09",6.89
"1055","2011-03-10",6.48
"1056","2011-03-11",6.64
"1057","2011-03-14",6.41
"1058","2011-03-15",6.3
"1059","2011-03-16",6.26
"1060","2011-03-17",6.31
"1061","2011-03-18",6.33
"1062","2011-03-21",6.2
"1063","2011-03-22",6.06
"1064","2011-03-23",6.43
"1065","2011-03-24",6.81
"1066","2011-03-25",6.68
"1067","2011-03-28",6.53
"1068","2011-03-29",6.68
"1069","2011-03-30",6.68
"1070","2011-03-31",6.71
"1071","2011-04-01",6.99
"1072","2011-04-04",6.82
"1073","2011-04-05",7.03
"1074","2011-04-06",7.07
"1075","2011-04-07",6.92
"1076","2011-04-08",6.85
"1077","2011-04-11",6.77
"1078","2011-04-12",6.63
"1079","2011-04-13",6.55
"1080","2011-04-14",6.45
"1081","2011-04-15",6.43
"1082","2011-04-18",6.34
"1083","2011-04-19",6.23
"1084","2011-04-20",6.48
"1085","2011-04-21",6.45
"1086","2011-04-25",6.42
"1087","2011-04-26",6.52
"1088","2011-04-27",6.63
"1089","2011-04-28",6.74
"1090","2011-04-29",6.63
"1091","2011-05-02",6.5
"1092","2011-05-03",6.39
"1093","2011-05-04",6.11
"1094","2011-05-05",6.21
"1095","2011-05-06",6.34
"1096","2011-05-09",6.53
"1097","2011-05-10",6.67
"1098","2011-05-11",6.77
"1099","2011-05-12",6.88
"1100","2011-05-13",6.83
"1101","2011-05-16",6.57
"1102","2011-05-17",6.57
"1103","2011-05-18",6.48
"1104","2011-05-19",6.46
"1105","2011-05-20",6.35
"1106","2011-05-23",6.34
"1107","2011-05-24",6.3
"1108","2011-05-25",6.53
"1109","2011-05-26",6.65
"1110","2011-05-27",6.72
"1111","2011-05-31",6.74
"1112","2011-06-01",6.31
"1113","2011-06-02",6.32
"1114","2011-06-03",6.15
"1115","2011-06-06",6.09
"1116","2011-06-07",6.23
"1117","2011-06-08",6.15
"1118","2011-06-09",6.21
"1119","2011-06-10",6.21
"1120","2011-06-13",6.3
"1121","2011-06-14",6.46
"1122","2011-06-15",6.31
"1123","2011-06-16",6.57
"1124","2011-06-17",6.49
"1125","2011-06-20",6.59
"1126","2011-06-21",6.66
"1127","2011-06-22",6.6
"1128","2011-06-23",6.67
"1129","2011-06-24",6.55
"1130","2011-06-27",6.65
"1131","2011-06-28",6.98
"1132","2011-06-29",6.87
"1133","2011-06-30",6.91
"1134","2011-07-01",7.02
"1135","2011-07-05",7.12
"1136","2011-07-06",7.08
"1137","2011-07-07",7.15
"1138","2011-07-08",7.14
"1139","2011-07-11",7
"1140","2011-07-12",6.97
"1141","2011-07-13",7.17
"1142","2011-07-14",7.06
"1143","2011-07-15",7.13
"1144","2011-07-18",7.06
"1145","2011-07-19",7.29
"1146","2011-07-20",7.13
"1147","2011-07-21",7.26
"1148","2011-07-22",7.12
"1149","2011-07-25",7.02
"1150","2011-07-26",7
"1151","2011-07-27",6.8
"1152","2011-07-28",6.87
"1153","2011-07-29",6.94
"1154","2011-08-01",6.95
"1155","2011-08-02",6.67
"1156","2011-08-03",6.58
"1157","2011-08-04",5.81
"1158","2011-08-05",6.15
"1159","2011-08-08",5.62
"1160","2011-08-09",6.08
"1161","2011-08-10",6.02
"1162","2011-08-11",6.26
"1163","2011-08-12",6.38
"1164","2011-08-15",6.68
"1165","2011-08-16",6.55
"1166","2011-08-17",6.59
"1167","2011-08-18",6.3
"1168","2011-08-19",6.27
"1169","2011-08-22",6.24
"1170","2011-08-23",6.71
"1171","2011-08-24",6.82
"1172","2011-08-25",6.63
"1173","2011-08-26",6.75
"1174","2011-08-29",6.91
"1175","2011-08-30",6.97
"1176","2011-08-31",6.8
"1177","2011-09-01",6.56
"1178","2011-09-02",6.26
"1179","2011-09-06",6.35
"1180","2011-09-07",6.55
"1181","2011-09-08",6.36
"1182","2011-09-09",6.11
"1183","2011-09-12",6.04
"1184","2011-09-13",6.3
"1185","2011-09-14",6.57
"1186","2011-09-15",6.6
"1187","2011-09-16",6.48
"1188","2011-09-19",6.23
"1189","2011-09-20",6.21
"1190","2011-09-21",6.11
"1191","2011-09-22",6.01
"1192","2011-09-23",6.15
"1193","2011-09-26",6.2
"1194","2011-09-27",6.22
"1195","2011-09-28",6.07
"1196","2011-09-29",6.14
"1197","2011-09-30",6.14
"1198","2011-10-03",5.72
"1199","2011-10-04",6.04
"1200","2011-10-05",6.16
"1201","2011-10-06",6.32
"1202","2011-10-07",6.12
"1203","2011-10-10",6.4
"1204","2011-10-11",6.26
"1205","2011-10-12",6.27
"1206","2011-10-13",6.1
"1207","2011-10-14",6.09
"1208","2011-10-17",6.2
"1209","2011-10-18",7.35
"1210","2011-10-19",7.19
"1211","2011-10-20",7.72
"1212","2011-10-21",8.22
"1213","2011-10-24",8.42
"1214","2011-10-25",8.23
"1215","2011-10-26",8.47
"1216","2011-10-27",8.97
"1217","2011-10-28",8.55
"1218","2011-10-31",8.43
"1219","2011-11-01",8.21
"1220","2011-11-02",8.31
"1221","2011-11-03",8.5
"1222","2011-11-04",8.48
"1223","2011-11-07",8.42
"1224","2011-11-08",8.8
"1225","2011-11-09",8.3
"1226","2011-11-10",7.88
"1227","2011-11-11",8.19
"1228","2011-11-14",8.12
"1229","2011-11-15",8.18
"1230","2011-11-16",8.16
"1231","2011-11-17",8.45
"1232","2011-11-18",8.27
"1233","2011-11-21",8.01
"1234","2011-11-22",8.16
"1235","2011-11-23",8.01
"1236","2011-11-25",8.1
"1237","2011-11-28",8.75
"1238","2011-11-29",9.05
"1239","2011-11-30",9.48
"1240","2011-12-01",9.35
"1241","2011-12-02",9.31
"1242","2011-12-05",9.4
"1243","2011-12-06",9.45
"1244","2011-12-07",9.29
"1245","2011-12-08",9.12
"1246","2011-12-09",9.73
"1247","2011-12-12",9.44
"1248","2011-12-13",9.58
"1249","2011-12-14",9.07
"1250","2011-12-15",9.19
"1251","2011-12-16",9.23
"1252","2011-12-19",9.23
"1253","2011-12-20",9.48
"1254","2011-12-21",9.6
"1255","2011-12-22",9.73
"1256","2011-12-23",9.58
"1257","2011-12-27",9.61
"1258","2011-12-28",9.43
"1259","2011-12-29",9.59
"1260","2011-12-30",9.51
"1261","2012-01-03",9.54
"1262","2012-01-04",9.25
"1263","2012-01-05",9.3
"1264","2012-01-06",9.22
"1265","2012-01-09",9.33
"1266","2012-01-10",9.56
"1267","2012-01-11",9.97
"1268","2012-01-12",9.86
"1269","2012-01-13",9.8
"1270","2012-01-17",10.31
"1271","2012-01-18",10.45
"1272","2012-01-19",10.72
"1273","2012-01-20",10.72
"1274","2012-01-23",10.31
"1275","2012-01-24",10.25
"1276","2012-01-25",10.46
"1277","2012-01-26",10.32
"1278","2012-01-27",10.46
"1279","2012-01-30",10.63
"1280","2012-01-31",10.56
"1281","2012-02-01",11.26
"1282","2012-02-02",11.29
"1283","2012-02-03",11.5
"1284","2012-02-06",11.35
"1285","2012-02-07",11.37
"1286","2012-02-08",11.28
"1287","2012-02-09",11.11
"1288","2012-02-10",11.14
"1289","2012-02-13",11.24
"1290","2012-02-14",11.56
"1291","2012-02-15",11.27
"1292","2012-02-16",11.74
"1293","2012-02-17",11.73
"1294","2012-02-21",11.52
"1295","2012-02-22",10.97
"1296","2012-02-23",11.65
"1297","2012-02-24",11.66
"1298","2012-02-27",11.76
"1299","2012-02-28",11.77
"1300","2012-02-29",11.51
"1301","2012-03-01",11.39
"1302","2012-03-02",11.29
"1303","2012-03-05",11.29
"1304","2012-03-06",10.97
"1305","2012-03-07",11.19
"1306","2012-03-08",11.51
"1307","2012-03-09",11.39
"1308","2012-03-12",11.38
"1309","2012-03-13",11.76
"1310","2012-03-14",12.04
"1311","2012-03-15",12.21
"1312","2012-03-16",11.96
"1313","2012-03-19",12.33
"1314","2012-03-20",11.99
"1315","2012-03-21",12.18
"1316","2012-03-22",11.94
"1317","2012-03-23",12
"1318","2012-03-26",12.81
"1319","2012-03-27",13.35
"1320","2012-03-28",13.09
"1321","2012-03-29",12.84
"1322","2012-03-30",12.76
"1323","2012-04-02",13
"1324","2012-04-03",12.81
"1325","2012-04-04",12.58
"1326","2012-04-05",12.57
"1327","2012-04-09",12.15
"1328","2012-04-10",10.63
"1329","2012-04-11",10.9
"1330","2012-04-12",11.36
"1331","2012-04-13",11.27
"1332","2012-04-16",8.56
"1333","2012-04-17",8.29
"1334","2012-04-18",8.11
"1335","2012-04-19",8.09
"1336","2012-04-20",8.07
"1337","2012-04-23",8
"1338","2012-04-24",8
"1339","2012-04-25",8.14
"1340","2012-04-26",8.09
"1341","2012-04-27",8.2
"1342","2012-04-30",8.08
"1343","2012-05-01",7.94
"1344","2012-05-02",8.3
"1345","2012-05-03",8.04
"1346","2012-05-04",7.82
"1347","2012-05-07",7.86
"1348","2012-05-08",7.66
"1349","2012-05-09",7.45
"1350","2012-05-10",7.37
"1351","2012-05-11",7.46
"1352","2012-05-14",7.25
"1353","2012-05-15",7.4
"1354","2012-05-16",7.45
"1355","2012-05-17",7.56
"1356","2012-05-18",7.9
"1357","2012-05-21",8.35
"1358","2012-05-22",8.1
"1359","2012-05-23",8.09
"1360","2012-05-24",8.2
"1361","2012-05-25",8.31
"1362","2012-05-29",8.17
"1363","2012-05-30",7.66
"1364","2012-05-31",7.64
"1365","2012-06-01",7.4
"1366","2012-06-04",7.52
"1367","2012-06-05",7.67
"1368","2012-06-06",8.3
"1369","2012-06-07",8.1
"1370","2012-06-08",8.39
"1371","2012-06-11",8.12
"1372","2012-06-12",8.58
"1373","2012-06-13",8.4
"1374","2012-06-14",8.72
"1375","2012-06-15",8.91
"1376","2012-06-18",8.82
"1377","2012-06-19",8.95
"1378","2012-06-20",8.98
"1379","2012-06-21",8.93
"1380","2012-06-22",9.01
"1381","2012-06-25",8.7
"1382","2012-06-26",8.69
"1383","2012-06-27",8.95
"1384","2012-06-28",8.53
"1385","2012-06-29",8.86
"1386","2012-07-02",9.51
"1387","2012-07-03",9.72
"1388","2012-07-05",9.63
"1389","2012-07-06",9.3
"1390","2012-07-09",9.17
"1391","2012-07-10",9.06
"1392","2012-07-11",8.84
"1393","2012-07-12",9.16
"1394","2012-07-13",8.68
"1395","2012-07-16",8.71
"1396","2012-07-17",8.95
"1397","2012-07-18",9.32
"1398","2012-07-19",9.2
"1399","2012-07-20",8.96
"1400","2012-07-23",8.57
"1401","2012-07-24",8.5
"1402","2012-07-25",8.63
"1403","2012-07-26",9.33
"1404","2012-07-27",9.78
"1405","2012-07-30",9.38
"1406","2012-07-31",9.02
"1407","2012-08-01",8.56
"1408","2012-08-02",4.3
"1409","2012-08-03",4.61
"1410","2012-08-06",4.82
"1411","2012-08-07",6.06
"1412","2012-08-08",5.98
"1413","2012-08-09",5.89
"1414","2012-08-10",5.4
"1415","2012-08-13",5.63
"1416","2012-08-14",5.56
"1417","2012-08-15",5.99
"1418","2012-08-16",5.99
"1419","2012-08-17",6
"1420","2012-08-20",5.91
"1421","2012-08-21",5.78
"1422","2012-08-22",5.75
"1423","2012-08-23",5.74
"1424","2012-08-24",5.73
"1425","2012-08-27",5.7
"1426","2012-08-28",5.68
"1427","2012-08-29",5.65
"1428","2012-08-30",5.71
"1429","2012-08-31",5.8
"1430","2012-09-04",5.9
"1431","2012-09-05",5.91
"1432","2012-09-06",6.05
"1433","2012-09-07",5.93
"1434","2012-09-10",5.89
"1435","2012-09-11",5.8
"1436","2012-09-12",5.95
"1437","2012-09-13",6.18
"1438","2012-09-14",6.34
"1439","2012-09-17",6.33
"1440","2012-09-18",6.42
"1441","2012-09-19",6.38
"1442","2012-09-20",6.41
"1443","2012-09-21",7.95
"1444","2012-09-24",8.01
"1445","2012-09-25",7.78
"1446","2012-09-26",7.78
"1447","2012-09-27",7.86
"1448","2012-09-28",7.54
"1449","2012-10-01",7.41
"1450","2012-10-02",7.07
"1451","2012-10-03",6.94
"1452","2012-10-04",6.79
"1453","2012-10-05",6.79
"1454","2012-10-08",6.59
"1455","2012-10-09",6.28
"1456","2012-10-10",6.29
"1457","2012-10-11",6.27
"1458","2012-10-12",6.15
"1459","2012-10-15",6.1
"1460","2012-10-16",6.14
"1461","2012-10-17",6.23
"1462","2012-10-18",6.04
"1463","2012-10-19",5.79
"1464","2012-10-22",5.65
"1465","2012-10-23",5.59
"1466","2012-10-24",5.41
"1467","2012-10-25",5.5
"1468","2012-10-26",5.23
"1469","2012-10-31",5.29
"1470","2012-11-01",5.37
"1471","2012-11-02",5.27
"1472","2012-11-05",5.49
"1473","2012-11-06",5.44
"1474","2012-11-07",5.16
"1475","2012-11-08",5.13
"1476","2012-11-09",4.82
"1477","2012-11-12",5.09
"1478","2012-11-13",5.15
"1479","2012-11-14",5.07
"1480","2012-11-15",5.32
"1481","2012-11-16",5.31
"1482","2012-11-19",5.44
"1483","2012-11-20",5.67
"1484","2012-11-21",5.69
"1485","2012-11-23",5.72
"1486","2012-11-26",5.73
"1487","2012-11-27",5.56
"1488","2012-11-28",5.5
"1489","2012-11-29",5.71
"1490","2012-11-30",6.23
"1491","2012-12-03",5.91
"1492","2012-12-04",6.01
"1493","2012-12-05",5.88
"1494","2012-12-06",5.73
"1495","2012-12-07",5.74
"1496","2012-12-10",5.94
"1497","2012-12-11",5.97
"1498","2012-12-12",5.67
"1499","2012-12-13",5.4
"1500","2012-12-14",5.52
"1501","2012-12-17",5.48
"1502","2012-12-18",5.59
"1503","2012-12-19",5.67
"1504","2012-12-20",5.52
"1505","2012-12-21",7.01
"1506","2012-12-24",6.7
"1507","2012-12-26",6.76
"1508","2012-12-27",6.62
"1509","2012-12-28",6.65
"1510","2012-12-31",6.71
"1511","2013-01-02",6.79
"1512","2013-01-03",6.57
"1513","2013-01-04",6.93
"1514","2013-01-07",7.08
"1515","2013-01-08",6.94
"1516","2013-01-09",7.43
"1517","2013-01-10",7.26
"1518","2013-01-11",7.21
"1519","2013-01-14",8.34
"1520","2013-01-15",8.24
"1521","2013-01-16",8.04
"1522","2013-01-17",8.16
"1523","2013-01-18",8.13
"1524","2013-01-22",8.21
"1525","2013-01-23",8.35
"1526","2013-01-24",8.3
"1527","2013-01-25",8.31
"1528","2013-01-28",8.16
"1529","2013-01-29",8.03
"1530","2013-01-30",7.09
"1531","2013-01-31",6.69
"1532","2013-02-01",6.53
"1533","2013-02-04",6.55
"1534","2013-02-05",6.45
"1535","2013-02-06",6.58
"1536","2013-02-07",6.5
"1537","2013-02-08",6.44
"1538","2013-02-11",6.21
"1539","2013-02-12",6.18
"1540","2013-02-13",6.09
"1541","2013-02-14",5.82
"1542","2013-02-15",5.96
"1543","2013-02-19",6
"1544","2013-02-20",5.85
"1545","2013-02-21",5.81
"1546","2013-02-22",5.91
"1547","2013-02-25",5.72
"1548","2013-02-26",5.17
"1549","2013-02-27",5.28
"1550","2013-02-28",5.45
"1551","2013-03-01",5.51
"1552","2013-03-04",5.33
"1553","2013-03-05",5.54
"1554","2013-03-06",5.46
"1555","2013-03-07",5.77
"1556","2013-03-08",5.85
"1557","2013-03-11",6.05
"1558","2013-03-12",5.7
"1559","2013-03-13",5.7
"1560","2013-03-14",5.74
"1561","2013-03-15",5.54
"1562","2013-03-18",5.54
"1563","2013-03-19",5.36
"1564","2013-03-20",5.34
"1565","2013-03-21",5.27
"1566","2013-03-22",6.9
"1567","2013-03-25",6.06
"1568","2013-03-26",6.02
"1569","2013-03-27",5.86
"1570","2013-03-28",5.77
"1571","2013-04-01",5.37
"1572","2013-04-02",5.49
"1573","2013-04-03",5.23
"1574","2013-04-04",5.19
"1575","2013-04-05",5.16
"1576","2013-04-08",5.11
"1577","2013-04-09",5.4
"1578","2013-04-10",5.61
"1579","2013-04-11",5.92
"1580","2013-04-12",5.97
"1581","2013-04-15",5.94
"1582","2013-04-16",5.74
"1583","2013-04-17",5.74
"1584","2013-04-18",5.56
"1585","2013-04-19",6.08
"1586","2013-04-22",6.03
"1587","2013-04-23",6.54
"1588","2013-04-24",6.25
"1589","2013-04-25",6.33
"1590","2013-04-26",6.28
"1591","2013-04-29",6.29
"1592","2013-04-30",6.04
"1593","2013-05-01",5.77
"1594","2013-05-02",5.93
"1595","2013-05-03",6.04
"1596","2013-05-06",6.14
"1597","2013-05-07",6.01
"1598","2013-05-08",6.01
"1599","2013-05-09",6.01
"1600","2013-05-10",6.43
"1601","2013-05-13",6.44
"1602","2013-05-14",6.71
"1603","2013-05-15",6.74
"1604","2013-05-16",7.98
"1605","2013-05-17",7.96
"1606","2013-05-20",7.57
"1607","2013-05-21",7.59
"1608","2013-05-22",7.17
"1609","2013-05-23",7.45
"1610","2013-05-24",7.42
"1611","2013-05-28",7.43
"1612","2013-05-29",7.25
"1613","2013-05-30",7.18
"1614","2013-05-31",7.06
"1615","2013-06-03",6.82
"1616","2013-06-04",6.47
"1617","2013-06-05",6.27
"1618","2013-06-06",6.36
"1619","2013-06-07",6.56
"1620","2013-06-10",6.6
"1621","2013-06-11",6.64
"1622","2013-06-12",6.4
"1623","2013-06-13",6.54
"1624","2013-06-14",6.43
"1625","2013-06-17",6.22
"1626","2013-06-18",6.41
"1627","2013-06-19",6.32
"1628","2013-06-20",5.97
"1629","2013-06-21",6.15
"1630","2013-06-24",6.69
"1631","2013-06-25",6.4
"1632","2013-06-26",6.48
"1633","2013-06-27",6.37
"1634","2013-06-28",7.95
"1635","2013-07-01",7.69
"1636","2013-07-02",7.88
"1637","2013-07-03",7.69
"1638","2013-07-05",8.04
"1639","2013-07-08",8.26
"1640","2013-07-09",7.97
"1641","2013-07-10",8.05
"1642","2013-07-11",8.37
"1643","2013-07-12",8.44
"1644","2013-07-15",8.68
"1645","2013-07-16",8.42
"1646","2013-07-17",8.34
"1647","2013-07-18",8.44
"1648","2013-07-19",8.14
"1649","2013-07-22",8.49
"1650","2013-07-23",8.37
"1651","2013-07-24",8.18
"1652","2013-07-25",8.42
"1653","2013-07-26",8.4
"1654","2013-07-29",8.27
"1655","2013-07-30",8.25
"1656","2013-07-31",8.51
"1657","2013-08-01",7.32
"1658","2013-08-02",7.05
"1659","2013-08-05",7.24
"1660","2013-08-06",7.1
"1661","2013-08-07",7.01
"1662","2013-08-08",6.75
"1663","2013-08-09",6.72
"1664","2013-08-12",6.85
"1665","2013-08-13",6.73
"1666","2013-08-14",6.86
"1667","2013-08-15",6.92
"1668","2013-08-16",6.8
"1669","2013-08-19",7.2
"1670","2013-08-20",7.1
"1671","2013-08-21",7.26
"1672","2013-08-22",7.46
"1673","2013-08-23",7.49
"1674","2013-08-26",7.84
"1675","2013-08-27",7.36
"1676","2013-08-28",8.14
"1677","2013-08-29",8.25
"1678","2013-08-30",8.31
"1679","2013-09-03",8.55
"1680","2013-09-04",8.69
"1681","2013-09-05",8.83
"1682","2013-09-06",8.98
"1683","2013-09-09",9.3
"1684","2013-09-10",9.24
"1685","2013-09-11",9.13
"1686","2013-09-12",9.09
"1687","2013-09-13",9.14
"1688","2013-09-16",9.1
"1689","2013-09-17",9.86
"1690","2013-09-18",10.1
"1691","2013-09-19",10.1
"1692","2013-09-20",9.83
"1693","2013-09-23",9.67
"1694","2013-09-24",9.87
"1695","2013-09-25",9.75
"1696","2013-09-26",10.57
"1697","2013-09-27",11.3
"1698","2013-09-30",11.04
"1699","2013-10-01",11.03
"1700","2013-10-02",11.02
"1701","2013-10-03",10.69
"1702","2013-10-04",10.93
"1703","2013-10-07",10.58
"1704","2013-10-08",9.87
"1705","2013-10-09",9.66
"1706","2013-10-10",10.26
"1707","2013-10-11",10.1
"1708","2013-10-14",10.52
"1709","2013-10-15",10.71
"1710","2013-10-16",11.74
"1711","2013-10-17",12.05
"1712","2013-10-18",12.05
"1713","2013-10-21",11.59
"1714","2013-10-22",12.18
"1715","2013-10-23",12.23
"1716","2013-10-24",12.22
"1717","2013-10-25",11.8
"1718","2013-10-28",11.61
"1719","2013-10-29",11.54
"1720","2013-10-30",11.4
"1721","2013-10-31",11.65
"1722","2013-11-01",11.58
"1723","2013-11-04",11.91
"1724","2013-11-05",11.88
"1725","2013-11-06",11.5
"1726","2013-11-07",10.87
"1727","2013-11-08",12.9
"1728","2013-11-11",13.21
"1729","2013-11-12",12.99
"1730","2013-11-13",13.42
"1731","2013-11-14",13.28
"1732","2013-11-15",13.53
"1733","2013-11-18",12.98
"1734","2013-11-19",13.17
"1735","2013-11-20",13.1
"1736","2013-11-21",13.96
"1737","2013-11-22",14.09
"1738","2013-11-25",14.28
"1739","2013-11-26",14.61
"1740","2013-11-27",14.93
"1741","2013-11-29",14.76
"1742","2013-12-02",15.11
"1743","2013-12-03",14.82
"1744","2013-12-04",14.74
"1745","2013-12-05",14.39
"1746","2013-12-06",14.46
"1747","2013-12-09",13.7
"1748","2013-12-10",14.01
"1749","2013-12-11",12.79
"1750","2013-12-12",13.35
"1751","2013-12-13",13.1
"1752","2013-12-16",13.08
"1753","2013-12-17",12.65
"1754","2013-12-18",14.75
"1755","2013-12-19",14.86
"1756","2013-12-20",14.85
"1757","2013-12-23",15.38
"1758","2013-12-24",15.57
"1759","2013-12-26",15.7
"1760","2013-12-27",15.25
"1761","2013-12-30",15.22
"1762","2013-12-31",14.99
"1763","2014-01-02",15.01
"1764","2014-01-03",15.03
"1765","2014-01-06",14.66
"1766","2014-01-07",14.97
"1767","2014-01-08",15.76
"1768","2014-01-09",16.15
"1769","2014-01-10",16.440001
"1770","2014-01-13",15.55
"1771","2014-01-14",16.059999
"1772","2014-01-15",16.09
"1773","2014-01-16",17.219999
"1774","2014-01-17",17.030001
"1775","2014-01-21",17.219999
"1776","2014-01-22",17.469999
"1777","2014-01-23",17.57
"1778","2014-01-24",16.549999
"1779","2014-01-27",15.87
"1780","2014-01-28",16.49
"1781","2014-01-29",15.92
"1782","2014-01-30",15.96
"1783","2014-01-31",15.66
"1784","2014-02-03",14.74
"1785","2014-02-04",13.78
"1786","2014-02-05",13.14
"1787","2014-02-06",13.1
"1788","2014-02-07",14.08
"1789","2014-02-10",14.7
"1790","2014-02-11",14.82
"1791","2014-02-12",15.06
"1792","2014-02-13",15.14
"1793","2014-02-14",15.12
"1794","2014-02-18",15.46
"1795","2014-02-19",14.69
"1796","2014-02-20",15.1
"1797","2014-02-21",15.65
"1798","2014-02-24",16.049999
"1799","2014-02-25",16.219999
"1800","2014-02-26",16.040001
"1801","2014-02-27",16.02
"1802","2014-02-28",14.09
"1803","2014-03-03",13.84
"1804","2014-03-04",14.97
"1805","2014-03-05",15.22
"1806","2014-03-06",14.22
"1807","2014-03-07",13.83
"1808","2014-03-10",13.85
"1809","2014-03-11",13.7
"1810","2014-03-12",13.79
"1811","2014-03-13",13.45
"1812","2014-03-14",13.45
"1813","2014-03-17",13.5
"1814","2014-03-18",14.02
"1815","2014-03-19",14
"1816","2014-03-20",14.01
"1817","2014-03-21",13.54
"1818","2014-03-24",12.46
"1819","2014-03-25",12.61
"1820","2014-03-26",12.18
"1821","2014-03-27",12.3
"1822","2014-03-28",12.11
"1823","2014-03-31",12.71
"1824","2014-04-01",12.31
"1825","2014-04-02",12.14
"1826","2014-04-03",11.59
"1827","2014-04-04",8.43
"1828","2014-04-07",8.26
"1829","2014-04-08",8.29
"1830","2014-04-09",8.12
"1831","2014-04-10",7.49
"1832","2014-04-11",7.42
"1833","2014-04-14",7.19
"1834","2014-04-15",7.39
"1835","2014-04-16",7.55
"1836","2014-04-17",7.57
"1837","2014-04-21",7.69
"1838","2014-04-22",7.83
"1839","2014-04-23",7.59
"1840","2014-04-24",7.5
"1841","2014-04-25",7.21
"1842","2014-04-28",7.22
"1843","2014-04-29",7.41
"1844","2014-04-30",7.45
"1845","2014-05-01",7.32
"1846","2014-05-02",7.25
"1847","2014-05-05",7.33
"1848","2014-05-06",7.23
"1849","2014-05-07",7.17
"1850","2014-05-08",7.09
"1851","2014-05-09",7.37
"1852","2014-05-12",7.52
"1853","2014-05-13",8.04
"1854","2014-05-14",7.95
"1855","2014-05-15",7.66
"1856","2014-05-16",7.67
"1857","2014-05-19",7.77
"1858","2014-05-20",7.5
"1859","2014-05-21",7.27
"1860","2014-05-22",7.63
"1861","2014-05-23",7.96
"1862","2014-05-27",8.07
"1863","2014-05-28",8.01
"1864","2014-05-29",8.09
"1865","2014-05-30",7.9
"1866","2014-06-02",7.96
"1867","2014-06-03",7.89
"1868","2014-06-04",8.08
"1869","2014-06-05",9.05
"1870","2014-06-06",8.89
"1871","2014-06-09",9.17
"1872","2014-06-10",9.48
"1873","2014-06-11",9.39
"1874","2014-06-12",10.1
"1875","2014-06-13",10.07
"1876","2014-06-16",10.15
"1877","2014-06-17",10.19
"1878","2014-06-18",10.19
"1879","2014-06-19",10.15
"1880","2014-06-20",10.17
"1881","2014-06-23",10.21
"1882","2014-06-24",10
"1883","2014-06-25",10.14
"1884","2014-06-26",9.94
"1885","2014-06-27",9.93
"1886","2014-06-30",9.88
"1887","2014-07-01",10.13
"1888","2014-07-02",10.07
"1889","2014-07-03",10.2
"1890","2014-07-07",9.73
"1891","2014-07-08",9.29
"1892","2014-07-09",9.56
"1893","2014-07-10",9.29
"1894","2014-07-11",9.77
"1895","2014-07-14",9.61
"1896","2014-07-15",9.22
"1897","2014-07-16",9.19
"1898","2014-07-17",8.67
"1899","2014-07-18",9.18
"1900","2014-07-21",9.08
"1901","2014-07-22",9.07
"1902","2014-07-23",9.29
"1903","2014-07-24",9.2
"1904","2014-07-25",9.1
"1905","2014-07-28",8.91
"1906","2014-07-29",9.51
"1907","2014-07-30",9.23
"1908","2014-07-31",9.74
"1909","2014-08-01",9.28
"1910","2014-08-04",9.18
"1911","2014-08-05",9.29
"1912","2014-08-06",9.72
"1913","2014-08-07",9.57
"1914","2014-08-08",9.73
"1915","2014-08-11",10.06
"1916","2014-08-12",9.9
"1917","2014-08-13",9.89
"1918","2014-08-14",9.97
"1919","2014-08-15",9.87
"1920","2014-08-18",10.08
"1921","2014-08-19",10.02
"1922","2014-08-20",9.75
"1923","2014-08-21",9.43
"1924","2014-08-22",9.48
"1925","2014-08-25",9.71
"1926","2014-08-26",9.89
"1927","2014-08-27",9.74
"1928","2014-08-28",9.46
"1929","2014-08-29",9.5
"1930","2014-09-02",9.45
"1931","2014-09-03",9.76
"1932","2014-09-04",9.28
"1933","2014-09-05",9.2
"1934","2014-09-08",9.3
