"","date","CYRN"
"1002","2010-12-22",3.59
"1003","2010-12-23",3.66
"1004","2010-12-27",3.64
"1005","2010-12-28",3.64
"1006","2010-12-29",3.71
"1007","2010-12-30",3.72
"1008","2010-12-31",3.72
"1009","2011-01-03",3.84
"1010","2011-01-04",3.77
"1011","2011-01-05",3.78
"1012","2011-01-06",3.86
"1013","2011-01-07",3.88
"1014","2011-01-10",3.82
"1015","2011-01-11",3.92
"1016","2011-01-12",3.9
"1017","2011-01-13",3.84
"1018","2011-01-14",3.88
"1019","2011-01-18",3.95
"1020","2011-01-19",3.95
"1021","2011-01-20",3.8
"1022","2011-01-21",3.75
"1023","2011-01-24",3.84
"1024","2011-01-25",3.87
"1025","2011-01-26",3.9
"1026","2011-01-27",3.9
"1027","2011-01-28",3.84
"1028","2011-01-31",3.88
"1029","2011-02-01",3.87
"1030","2011-02-02",3.84
"1031","2011-02-03",3.86
"1032","2011-02-04",3.84
"1033","2011-02-07",3.9
"1034","2011-02-08",3.95
"1035","2011-02-09",3.95
"1036","2011-02-10",3.9
"1037","2011-02-11",3.87
"1038","2011-02-14",3.9
"1039","2011-02-15",3.89
"1040","2011-02-16",3.94
"1041","2011-02-17",3.98
"1042","2011-02-18",3.94
"1043","2011-02-22",3.82
"1044","2011-02-23",3.75
"1045","2011-02-24",3.7
"1046","2011-02-25",3.75
"1047","2011-02-28",3.67
"1048","2011-03-01",3.71
"1049","2011-03-02",3.69
"1050","2011-03-03",3.72
"1051","2011-03-04",3.67
"1052","2011-03-07",3.57
"1053","2011-03-08",3.62
"1054","2011-03-09",3.55
"1055","2011-03-10",3.54
"1056","2011-03-11",3.5
"1057","2011-03-14",3.43
"1058","2011-03-15",3.33
"1059","2011-03-16",3.35
"1060","2011-03-17",3.23
"1061","2011-03-18",3.43
"1062","2011-03-21",3.5
"1063","2011-03-22",3.49
"1064","2011-03-23",3.49
"1065","2011-03-24",3.55
"1066","2011-03-25",3.58
"1067","2011-03-28",3.5
"1068","2011-03-29",3.49
"1069","2011-03-30",3.54
"1070","2011-03-31",3.58
"1071","2011-04-01",3.47
"1072","2011-04-04",3.46
"1073","2011-04-05",3.47
"1074","2011-04-06",3.41
"1075","2011-04-07",3.35
"1076","2011-04-08",3.34
"1077","2011-04-11",3.49
"1078","2011-04-12",3.43
"1079","2011-04-13",3.45
"1080","2011-04-14",3.45
"1081","2011-04-15",3.43
"1082","2011-04-18",3.43
"1083","2011-04-19",3.48
"1084","2011-04-20",3.41
"1085","2011-04-21",3.48
"1086","2011-04-25",3.52
"1087","2011-04-26",3.5
"1088","2011-04-27",3.49
"1089","2011-04-28",3.41
"1090","2011-04-29",3.5
"1091","2011-05-02",3.4
"1092","2011-05-03",3.36
"1093","2011-05-04",3.4
"1094","2011-05-05",3.46
"1095","2011-05-06",3.41
"1096","2011-05-09",3.4
"1097","2011-05-10",3.36
"1098","2011-05-11",3.36
"1099","2011-05-12",3.37
"1100","2011-05-13",3.37
"1101","2011-05-16",3.3
"1102","2011-05-17",3.2
"1103","2011-05-18",3.29
"1104","2011-05-19",3.39
"1105","2011-05-20",3.35
"1106","2011-05-23",3.36
"1107","2011-05-24",3.36
"1108","2011-05-25",3.42
"1109","2011-05-26",3.4
"1110","2011-05-27",3.44
"1111","2011-05-31",3.5
"1112","2011-06-01",3.59
"1113","2011-06-02",3.48
"1114","2011-06-03",3.46
"1115","2011-06-06",3.33
"1116","2011-06-07",3.5
"1117","2011-06-08",3.37
"1118","2011-06-09",3.41
"1119","2011-06-10",3.37
"1120","2011-06-13",3.29
"1121","2011-06-14",3.26
"1122","2011-06-15",3.26
"1123","2011-06-16",3.25
"1124","2011-06-17",3.25
"1125","2011-06-20",3.25
"1126","2011-06-21",3.25
"1127","2011-06-22",3.27
"1128","2011-06-23",3.25
"1129","2011-06-24",3.3
"1130","2011-06-27",3.24
"1131","2011-06-28",3.29
"1132","2011-06-29",3.3
"1133","2011-06-30",3.37
"1134","2011-07-01",3.39
"1135","2011-07-05",3.39
"1136","2011-07-06",3.46
"1137","2011-07-07",3.51
"1138","2011-07-08",3.48
"1139","2011-07-11",3.42
"1140","2011-07-12",3.48
"1141","2011-07-13",3.52
"1142","2011-07-14",3.6
"1143","2011-07-15",3.66
"1144","2011-07-18",3.65
"1145","2011-07-19",3.62
"1146","2011-07-20",3.6
"1147","2011-07-21",3.61
"1148","2011-07-22",3.6
"1149","2011-07-25",3.6
"1150","2011-07-26",3.6
"1151","2011-07-27",3.58
"1152","2011-07-28",3.62
"1153","2011-07-29",3.64
"1154","2011-08-01",3.58
"1155","2011-08-02",3.5
"1156","2011-08-03",3.6
"1157","2011-08-04",3.45
"1158","2011-08-05",3.45
"1159","2011-08-08",3.23
"1160","2011-08-09",3.08
"1161","2011-08-10",3.14
"1162","2011-08-11",3.16
"1163","2011-08-12",3.16
"1164","2011-08-15",3.24
"1165","2011-08-16",3.22
"1166","2011-08-17",3.21
"1167","2011-08-18",3.12
"1168","2011-08-19",3.12
"1169","2011-08-22",3.12
"1170","2011-08-23",3.28
"1171","2011-08-24",3.29
"1172","2011-08-25",3.18
"1173","2011-08-26",3.22
"1174","2011-08-29",3.31
"1175","2011-08-30",3.32
"1176","2011-08-31",3.35
"1177","2011-09-01",3.37
"1178","2011-09-02",3.23
"1179","2011-09-06",3.1
"1180","2011-09-07",3.25
"1181","2011-09-08",3.12
"1182","2011-09-09",3.14
"1183","2011-09-12",3.09
"1184","2011-09-13",3.03
"1185","2011-09-14",3.25
"1186","2011-09-15",3.2
"1187","2011-09-16",3.29
"1188","2011-09-19",3.28
"1189","2011-09-20",3.24
"1190","2011-09-21",3.23
"1191","2011-09-22",3.07
"1192","2011-09-23",2.95
"1193","2011-09-26",3.17
"1194","2011-09-27",3.2
"1195","2011-09-28",3.2
"1196","2011-09-29",3.11
"1197","2011-09-30",3.15
"1198","2011-10-03",2.93
"1199","2011-10-04",2.94
"1200","2011-10-05",3.2
"1201","2011-10-06",3.22
"1202","2011-10-07",3.28
"1203","2011-10-10",3.22
"1204","2011-10-11",3.18
"1205","2011-10-12",3.29
"1206","2011-10-13",3.27
"1207","2011-10-14",3.27
"1208","2011-10-17",3.16
"1209","2011-10-18",3.21
"1210","2011-10-19",3.15
"1211","2011-10-20",3.21
"1212","2011-10-21",3.21
"1213","2011-10-24",3.33
"1214","2011-10-25",3.28
"1215","2011-10-26",3.4
"1216","2011-10-27",3.43
"1217","2011-10-28",3.46
"1218","2011-10-31",3.5
"1219","2011-11-01",3.48
"1220","2011-11-02",3.49
"1221","2011-11-03",3.52
"1222","2011-11-04",3.41
"1223","2011-11-07",3.48
"1224","2011-11-08",3.45
"1225","2011-11-09",3.47
"1226","2011-11-10",3.43
"1227","2011-11-11",3.52
"1228","2011-11-14",3.51
"1229","2011-11-15",3.49
"1230","2011-11-16",3.36
"1231","2011-11-17",3.42
"1232","2011-11-18",3.54
"1233","2011-11-21",3.47
"1234","2011-11-22",3.55
"1235","2011-11-23",3.55
"1236","2011-11-25",3.55
"1237","2011-11-28",3.54
"1238","2011-11-29",3.53
"1239","2011-11-30",3.55
"1240","2011-12-01",3.54
"1241","2011-12-02",3.53
"1242","2011-12-05",3.52
"1243","2011-12-06",3.6
"1244","2011-12-07",3.6
"1245","2011-12-08",3.52
"1246","2011-12-09",3.6
"1247","2011-12-12",3.55
"1248","2011-12-13",3.6
"1249","2011-12-14",3.38
"1250","2011-12-15",3.46
"1251","2011-12-16",3.43
"1252","2011-12-19",3.4
"1253","2011-12-20",3.35
"1254","2011-12-21",3.35
"1255","2011-12-22",3.29
"1256","2011-12-23",3.28
"1257","2011-12-27",3.3
"1258","2011-12-28",3.27
"1259","2011-12-29",3.3
"1260","2011-12-30",3.25
"1261","2012-01-03",3.3
"1262","2012-01-04",3.38
"1263","2012-01-05",3.35
"1264","2012-01-06",3.4
"1265","2012-01-09",3.38
"1266","2012-01-10",3.31
"1267","2012-01-11",3.35
"1268","2012-01-12",3.35
"1269","2012-01-13",3.35
"1270","2012-01-17",3.34
"1271","2012-01-18",3.39
"1272","2012-01-19",3.4
"1273","2012-01-20",3.4
"1274","2012-01-23",3.35
"1275","2012-01-24",3.38
"1276","2012-01-25",3.4
"1277","2012-01-26",3.36
"1278","2012-01-27",3.3
"1279","2012-01-30",3.33
"1280","2012-01-31",3.35
"1281","2012-02-01",3.35
"1282","2012-02-02",3.35
"1283","2012-02-03",3.4
"1284","2012-02-06",3.36
"1285","2012-02-07",3.28
"1286","2012-02-08",3.33
"1287","2012-02-09",3.25
"1288","2012-02-10",3.38
"1289","2012-02-13",3.35
"1290","2012-02-14",3.29
"1291","2012-02-15",3.22
"1292","2012-02-16",3.16
"1293","2012-02-17",3.16
"1294","2012-02-21",3.12
"1295","2012-02-22",3.19
"1296","2012-02-23",3.16
"1297","2012-02-24",3.16
"1298","2012-02-27",3.13
"1299","2012-02-28",3.06
"1300","2012-02-29",3.05
"1301","2012-03-01",3.2
"1302","2012-03-02",3.13
"1303","2012-03-05",3.03
"1304","2012-03-06",3.02
"1305","2012-03-07",2.96
"1306","2012-03-08",3
"1307","2012-03-09",3.03
"1308","2012-03-12",2.98
"1309","2012-03-13",3.06
"1310","2012-03-14",3
"1311","2012-03-15",3
"1312","2012-03-16",3.04
"1313","2012-03-19",3.04
"1314","2012-03-20",3.04
"1315","2012-03-21",3.05
"1316","2012-03-22",2.99
"1317","2012-03-23",3.03
"1318","2012-03-26",3
"1319","2012-03-27",2.98
"1320","2012-03-28",2.95
"1321","2012-03-29",2.9
"1322","2012-03-30",2.92
"1323","2012-04-02",2.87
"1324","2012-04-03",2.91
"1325","2012-04-04",2.96
"1326","2012-04-05",2.88
"1327","2012-04-09",2.9
"1328","2012-04-10",2.82
"1329","2012-04-11",2.92
"1330","2012-04-12",2.84
"1331","2012-04-13",2.89
"1332","2012-04-16",2.82
"1333","2012-04-17",2.88
"1334","2012-04-18",2.88
"1335","2012-04-19",2.91
"1336","2012-04-20",2.85
"1337","2012-04-23",2.82
"1338","2012-04-24",2.99
"1339","2012-04-25",2.88
"1340","2012-04-26",2.73
"1341","2012-04-27",2.85
"1342","2012-04-30",2.85
"1343","2012-05-01",2.88
"1344","2012-05-02",2.68
"1345","2012-05-03",2.52
"1346","2012-05-04",2.51
"1347","2012-05-07",2.56
"1348","2012-05-08",2.46
"1349","2012-05-09",2.5
"1350","2012-05-10",2.53
"1351","2012-05-11",2.5
"1352","2012-05-14",2.46
"1353","2012-05-15",2.44
"1354","2012-05-16",2.42
"1355","2012-05-17",2.59
"1356","2012-05-18",2.5
"1357","2012-05-21",2.67
"1358","2012-05-22",2.62
"1359","2012-05-23",2.63
"1360","2012-05-24",2.7
"1361","2012-05-25",2.67
"1362","2012-05-29",2.84
"1363","2012-05-30",2.92
"1364","2012-05-31",2.95
"1365","2012-06-01",3
"1366","2012-06-04",3.07
"1367","2012-06-05",3.15
"1368","2012-06-06",3.21
"1369","2012-06-07",3.15
"1370","2012-06-08",3.2
"1371","2012-06-11",3.01
"1372","2012-06-12",2.99
"1373","2012-06-13",2.9
"1374","2012-06-14",2.85
"1375","2012-06-15",2.94
"1376","2012-06-18",2.87
"1377","2012-06-19",2.89
"1378","2012-06-20",2.83
"1379","2012-06-21",2.85
"1380","2012-06-22",2.85
"1381","2012-06-25",2.77
"1382","2012-06-26",2.72
"1383","2012-06-27",2.7
"1384","2012-06-28",2.65
"1385","2012-06-29",2.71
"1386","2012-07-02",2.73
"1387","2012-07-03",2.77
"1388","2012-07-05",2.71
"1389","2012-07-06",2.72
"1390","2012-07-09",2.69
"1391","2012-07-10",2.7
"1392","2012-07-11",2.64
"1393","2012-07-12",2.65
"1394","2012-07-13",2.65
"1395","2012-07-16",2.62
"1396","2012-07-17",2.62
"1397","2012-07-18",2.59
"1398","2012-07-19",2.54
"1399","2012-07-20",2.54
"1400","2012-07-23",2.58
"1401","2012-07-24",2.55
"1402","2012-07-25",2.57
"1403","2012-07-26",2.69
"1404","2012-07-27",2.61
"1405","2012-07-30",2.65
"1406","2012-07-31",2.94
"1407","2012-08-01",2.88
"1408","2012-08-02",2.9
"1409","2012-08-03",2.91
"1410","2012-08-06",2.91
"1411","2012-08-07",2.91
"1412","2012-08-08",2.92
"1413","2012-08-09",2.88
"1414","2012-08-10",2.91
"1415","2012-08-13",2.86
"1416","2012-08-14",2.89
"1417","2012-08-15",2.99
"1418","2012-08-16",2.91
"1419","2012-08-17",3
"1420","2012-08-20",2.92
"1421","2012-08-21",2.94
"1422","2012-08-22",2.85
"1423","2012-08-23",2.78
"1424","2012-08-24",2.83
"1425","2012-08-27",2.74
"1426","2012-08-28",2.8
"1427","2012-08-29",2.72
"1428","2012-08-30",2.74
"1429","2012-08-31",2.69
"1430","2012-09-04",2.74
"1431","2012-09-05",2.8
"1432","2012-09-06",2.86
"1433","2012-09-07",2.86
"1434","2012-09-10",2.71
"1435","2012-09-11",2.79
"1436","2012-09-12",2.86
"1437","2012-09-13",2.96
"1438","2012-09-14",2.9
"1439","2012-09-17",2.93
"1440","2012-09-18",2.86
"1441","2012-09-19",2.86
"1442","2012-09-20",2.76
"1443","2012-09-21",2.79
"1444","2012-09-24",2.74
"1445","2012-09-25",2.67
"1446","2012-09-26",2.67
"1447","2012-09-27",2.58
"1448","2012-09-28",2.48
"1449","2012-10-01",2.52
"1450","2012-10-02",2.54
"1451","2012-10-03",2.64
"1452","2012-10-04",2.57
"1453","2012-10-05",2.5
"1454","2012-10-08",2.47
"1455","2012-10-09",2.48
"1456","2012-10-10",2.47
"1457","2012-10-11",2.36
"1458","2012-10-12",2.42
"1459","2012-10-15",2.44
"1460","2012-10-16",2.65
"1461","2012-10-17",2.7
"1462","2012-10-18",2.57
"1463","2012-10-19",2.5
"1464","2012-10-22",2.61
"1465","2012-10-23",2.54
"1466","2012-10-24",2.45
"1467","2012-10-25",2.68
"1468","2012-10-26",2.58
"1469","2012-10-31",2.57
"1470","2012-11-01",2.6
"1471","2012-11-02",2.67
"1472","2012-11-05",2.61
"1473","2012-11-06",2.65
"1474","2012-11-07",2.63
"1475","2012-11-08",2.58
"1476","2012-11-09",2.62
"1477","2012-11-12",2.65
"1478","2012-11-13",2.6
"1479","2012-11-14",2.52
"1480","2012-11-15",2.46
"1481","2012-11-16",2.44
"1482","2012-11-19",2.46
"1483","2012-11-20",2.6
"1484","2012-11-21",2.95
"1485","2012-11-23",3.19
"1486","2012-11-26",3.09
"1487","2012-11-27",3
"1488","2012-11-28",2.99
"1489","2012-11-29",3.07
"1490","2012-11-30",3.15
"1491","2012-12-03",3.08
"1492","2012-12-04",3.13
"1493","2012-12-05",3.16
"1494","2012-12-06",3.14
"1495","2012-12-07",3.19
"1496","2012-12-10",3.2
"1497","2012-12-11",3.17
"1498","2012-12-12",3.17
"1499","2012-12-13",3.18
"1500","2012-12-14",3.1
"1501","2012-12-17",3.09
"1502","2012-12-18",3.08
"1503","2012-12-19",3
"1504","2012-12-20",3.1
"1505","2012-12-21",3.06
"1506","2012-12-24",3.08
"1507","2012-12-26",3.02
"1508","2012-12-27",3.1
"1509","2012-12-28",3.1
"1510","2012-12-31",3.1
"1511","2013-01-02",3.19
"1512","2013-01-03",3.13
"1513","2013-01-04",3.1
"1514","2013-01-07",3.11
"1515","2013-01-08",3.03
"1516","2013-01-09",2.92
"1517","2013-01-10",2.96
"1518","2013-01-11",3.07
"1519","2013-01-14",3
"1520","2013-01-15",2.97
"1521","2013-01-16",3.04
"1522","2013-01-17",2.99
"1523","2013-01-18",2.99
"1524","2013-01-22",2.99
"1525","2013-01-23",3
"1526","2013-01-24",2.98
"1527","2013-01-25",3.05
"1528","2013-01-28",3.06
"1529","2013-01-29",3
"1530","2013-01-30",3.05
"1531","2013-01-31",2.95
"1532","2013-02-01",3.04
"1533","2013-02-04",3.17
"1534","2013-02-05",3.34
"1535","2013-02-06",3.28
"1536","2013-02-07",3.46
"1537","2013-02-08",3.7
"1538","2013-02-11",3.87
"1539","2013-02-12",3.68
"1540","2013-02-13",3.75
"1541","2013-02-14",3.7
"1542","2013-02-15",3.7
"1543","2013-02-19",3.66
"1544","2013-02-20",3.59
"1545","2013-02-21",3.32
"1546","2013-02-22",3.42
"1547","2013-02-25",3.3
"1548","2013-02-26",3.23
"1549","2013-02-27",3.35
"1550","2013-02-28",3.47
"1551","2013-03-01",3.44
"1552","2013-03-04",3.43
"1553","2013-03-05",3.47
"1554","2013-03-06",3.49
"1555","2013-03-07",3.44
"1556","2013-03-08",3.5
"1557","2013-03-11",3.46
"1558","2013-03-12",3.44
"1559","2013-03-13",3.33
"1560","2013-03-14",3.35
"1561","2013-03-15",3.27
"1562","2013-03-18",3.19
"1563","2013-03-19",3.1
"1564","2013-03-20",3.06
"1565","2013-03-21",3
"1566","2013-03-22",3.07
"1567","2013-03-25",2.92
"1568","2013-03-26",2.98
"1569","2013-03-27",2.94
"1570","2013-03-28",2.91
"1571","2013-04-01",2.91
"1572","2013-04-02",2.98
"1573","2013-04-03",2.93
"1574","2013-04-04",3.01
"1575","2013-04-05",3.01
"1576","2013-04-08",3
"1577","2013-04-09",3
"1578","2013-04-10",3.04
"1579","2013-04-11",3
"1580","2013-04-12",3
"1581","2013-04-15",2.87
"1582","2013-04-16",2.95
"1583","2013-04-17",2.86
"1584","2013-04-18",2.78
"1585","2013-04-19",2.79
"1586","2013-04-22",2.8
"1587","2013-04-23",2.81
"1588","2013-04-24",2.74
"1589","2013-04-25",2.77
"1590","2013-04-26",2.84
"1591","2013-04-29",3
"1592","2013-04-30",2.99
"1593","2013-05-01",2.91
"1594","2013-05-02",2.94
"1595","2013-05-03",2.94
"1596","2013-05-06",2.93
"1597","2013-05-07",2.97
"1598","2013-05-08",2.93
"1599","2013-05-09",2.93
"1600","2013-05-10",2.93
"1601","2013-05-13",2.9
"1602","2013-05-14",2.8
"1603","2013-05-15",2.76
"1604","2013-05-16",2.92
"1605","2013-05-17",2.94
"1606","2013-05-20",2.95
"1607","2013-05-21",2.91
"1608","2013-05-22",2.93
"1609","2013-05-23",2.82
"1610","2013-05-24",2.85
"1611","2013-05-28",2.9
"1612","2013-05-29",2.84
"1613","2013-05-30",2.8
"1614","2013-05-31",2.85
"1615","2013-06-03",2.81
"1616","2013-06-04",2.76
"1617","2013-06-05",2.8
"1618","2013-06-06",2.76
"1619","2013-06-07",2.77
"1620","2013-06-10",2.85
"1621","2013-06-11",2.82
"1622","2013-06-12",2.95
"1623","2013-06-13",2.9
"1624","2013-06-14",3.08
"1625","2013-06-17",3.03
"1626","2013-06-18",3.17
"1627","2013-06-19",3.13
"1628","2013-06-20",3.07
"1629","2013-06-21",3.08
"1630","2013-06-24",3
"1631","2013-06-25",3.1
"1632","2013-06-26",3.14
"1633","2013-06-27",3.12
"1634","2013-06-28",3.21
"1635","2013-07-01",3.28
"1636","2013-07-02",3.22
"1637","2013-07-03",3.28
"1638","2013-07-05",3.24
"1639","2013-07-08",3.12
"1640","2013-07-09",3.08
"1641","2013-07-10",3.02
"1642","2013-07-11",2.99
"1643","2013-07-12",3
"1644","2013-07-15",3.1
"1645","2013-07-16",3.16
"1646","2013-07-17",3.09
"1647","2013-07-18",3.09
"1648","2013-07-19",3.06
"1649","2013-07-22",3.03
"1650","2013-07-23",3
"1651","2013-07-24",3.04
"1652","2013-07-25",3.04
"1653","2013-07-26",3.03
"1654","2013-07-29",3.03
"1655","2013-07-30",3.03
"1656","2013-07-31",3
"1657","2013-08-01",3.01
"1658","2013-08-02",3
"1659","2013-08-05",3.03
"1660","2013-08-06",2.56
"1661","2013-08-07",2.45
"1662","2013-08-08",2.5
"1663","2013-08-09",2.31
"1664","2013-08-12",2.38
"1665","2013-08-13",2.45
"1666","2013-08-14",2.45
"1667","2013-08-15",2.42
"1668","2013-08-16",2.46
"1669","2013-08-19",2.52
"1670","2013-08-20",2.47
"1671","2013-08-21",2.45
"1672","2013-08-22",2.49
"1673","2013-08-23",2.49
"1674","2013-08-26",2.6
"1675","2013-08-27",2.54
"1676","2013-08-28",2.57
"1677","2013-08-29",2.59
"1678","2013-08-30",2.66
"1679","2013-09-03",2.67
"1680","2013-09-04",2.67
"1681","2013-09-05",2.69
"1682","2013-09-06",2.66
"1683","2013-09-09",2.68
"1684","2013-09-10",2.57
"1685","2013-09-11",2.6
"1686","2013-09-12",2.6
"1687","2013-09-13",2.66
"1688","2013-09-16",2.65
"1689","2013-09-17",2.61
"1690","2013-09-18",2.65
"1691","2013-09-19",2.7
"1692","2013-09-20",2.64
"1693","2013-09-23",2.62
"1694","2013-09-24",2.65
"1695","2013-09-25",2.77
"1696","2013-09-26",2.82
"1697","2013-09-27",2.76
"1698","2013-09-30",2.69
"1699","2013-10-01",2.88
"1700","2013-10-02",2.79
"1701","2013-10-03",2.75
"1702","2013-10-04",2.75
"1703","2013-10-07",2.73
"1704","2013-10-08",2.67
"1705","2013-10-09",2.59
"1706","2013-10-10",2.75
"1707","2013-10-11",2.75
"1708","2013-10-14",2.88
"1709","2013-10-15",2.84
"1710","2013-10-16",2.78
"1711","2013-10-17",2.79
"1712","2013-10-18",2.8
"1713","2013-10-21",2.81
"1714","2013-10-22",2.85
"1715","2013-10-23",2.78
"1716","2013-10-24",2.78
"1717","2013-10-25",2.72
"1718","2013-10-28",2.7
"1719","2013-10-29",2.73
"1720","2013-10-30",2.65
"1721","2013-10-31",2.68
"1722","2013-11-01",2.63
"1723","2013-11-04",2.67
"1724","2013-11-05",2.65
"1725","2013-11-06",2.6
"1726","2013-11-07",2.56
"1727","2013-11-08",2.61
"1728","2013-11-11",2.69
"1729","2013-11-12",2.7
"1730","2013-11-13",2.79
"1731","2013-11-14",2.73
"1732","2013-11-15",2.64
"1733","2013-11-18",2.71
"1734","2013-11-19",2.7
"1735","2013-11-20",2.62
"1736","2013-11-21",2.59
"1737","2013-11-22",2.58
"1738","2013-11-25",2.74
"1739","2013-11-26",2.68
"1740","2013-11-27",2.61
"1741","2013-11-29",2.64
"1742","2013-12-02",2.6
"1743","2013-12-03",2.67
"1744","2013-12-04",2.66
"1745","2013-12-05",2.67
"1746","2013-12-06",2.69
"1747","2013-12-09",2.73
"1748","2013-12-10",2.65
"1749","2013-12-11",2.71
"1750","2013-12-12",2.7
"1751","2013-12-13",2.65
"1752","2013-12-16",2.64
"1753","2013-12-17",2.66
"1754","2013-12-18",2.68
"1755","2013-12-19",2.74
"1756","2013-12-20",2.68
"1757","2013-12-23",2.65
"1758","2013-12-24",2.66
"1759","2013-12-26",2.68
"1760","2013-12-27",3.04
"1761","2013-12-30",2.96
"1762","2013-12-31",3.11
"1763","2014-01-02",2.98
"1764","2014-01-03",2.99
"1765","2014-01-06",2.97
"1766","2014-01-07",3
"1767","2014-01-08",2.9
"1768","2014-01-09",2.95
"1769","2014-01-10",2.98
"1770","2014-01-13",2.98
"1771","2014-01-14",3.02
"1772","2014-01-15",3.13
"1773","2014-01-16",3.11
"1774","2014-01-17",3.18
"1775","2014-01-21",3.32
"1776","2014-01-22",3.53
"1777","2014-01-23",3.58
"1778","2014-01-24",3.58
"1779","2014-01-27",3.65
"1780","2014-01-28",3.66
"1781","2014-01-29",3.68
"1782","2014-01-30",3.64
"1783","2014-01-31",3.66
"1784","2014-02-03",3.55
"1785","2014-02-04",3.78
"1786","2014-02-05",3.67
"1787","2014-02-06",3.7
"1788","2014-02-07",3.73
"1789","2014-02-10",3.74
"1790","2014-02-11",3.71
"1791","2014-02-12",3.72
"1792","2014-02-13",3.6
"1793","2014-02-14",3.6
"1794","2014-02-18",3.94
"1795","2014-02-19",3.92
"1796","2014-02-20",4.04
"1797","2014-02-21",4.09
"1798","2014-02-24",3.6
"1799","2014-02-25",3.76
"1800","2014-02-26",3.87
"1801","2014-02-27",3.79
"1802","2014-02-28",3.76
"1803","2014-03-03",3.82
"1804","2014-03-04",3.96
"1805","2014-03-05",3.41
"1806","2014-03-06",3.63
"1807","2014-03-07",3.49
"1808","2014-03-10",3.38
"1809","2014-03-11",3.45
"1810","2014-03-12",3.84
"1811","2014-03-13",3.7
"1812","2014-03-14",3.66
"1813","2014-03-17",3.64
"1814","2014-03-18",3.79
"1815","2014-03-19",3.81
"1816","2014-03-20",3.79
"1817","2014-03-21",3.73
"1818","2014-03-24",3.68
"1819","2014-03-25",3.63
"1820","2014-03-26",3.51
"1821","2014-03-27",3.57
"1822","2014-03-28",3.59
"1823","2014-03-31",3.61
"1824","2014-04-01",3.64
"1825","2014-04-02",3.56
"1826","2014-04-03",3.52
"1827","2014-04-04",3.5
"1828","2014-04-07",3.34
"1829","2014-04-08",3.54
"1830","2014-04-09",3.46
"1831","2014-04-10",3.41
"1832","2014-04-11",3.3
"1833","2014-04-14",3.24
"1834","2014-04-15",3.27
"1835","2014-04-16",3.28
"1836","2014-04-17",3.27
"1837","2014-04-21",3.23
"1838","2014-04-22",3.12
"1839","2014-04-23",3.13
"1840","2014-04-24",3.12
"1841","2014-04-25",3.04
"1842","2014-04-28",3.07
"1843","2014-04-29",2.98
"1844","2014-04-30",2.97
"1845","2014-05-01",2.95
"1846","2014-05-02",2.99
"1847","2014-05-05",3.01
"1848","2014-05-06",2.99
"1849","2014-05-07",2.88
"1850","2014-05-08",3.22
"1851","2014-05-09",3.38
"1852","2014-05-12",3.4
"1853","2014-05-13",3.34
"1854","2014-05-14",3.32
"1855","2014-05-15",3.05
"1856","2014-05-16",2.97
"1857","2014-05-19",3
"1858","2014-05-20",3.05
"1859","2014-05-21",3.04
"1860","2014-05-22",2.99
"1861","2014-05-23",2.97
"1862","2014-05-27",2.91
"1863","2014-05-28",2.9
"1864","2014-05-29",2.96
"1865","2014-05-30",2.99
"1866","2014-06-02",2.9
"1867","2014-06-03",2.94
"1868","2014-06-04",2.97
"1869","2014-06-05",3.03
"1870","2014-06-06",3.05
"1871","2014-06-09",3.04
"1872","2014-06-10",3.14
"1873","2014-06-11",3.08
"1874","2014-06-12",3.11
"1875","2014-06-13",3.13
"1876","2014-06-16",3.14
"1877","2014-06-17",3.25
"1878","2014-06-18",3.24
"1879","2014-06-19",3.18
"1880","2014-06-20",3.19
"1881","2014-06-23",3.03
"1882","2014-06-24",2.92
"1883","2014-06-25",2.91
"1884","2014-06-26",2.93
"1885","2014-06-27",3
"1886","2014-06-30",2.88
"1887","2014-07-01",2.91
"1888","2014-07-02",2.95
"1889","2014-07-03",2.94
"1890","2014-07-07",2.98
"1891","2014-07-08",2.87
"1892","2014-07-09",2.86
"1893","2014-07-10",2.72
"1894","2014-07-11",2.71
"1895","2014-07-14",2.72
"1896","2014-07-15",2.66
"1897","2014-07-16",2.68
"1898","2014-07-17",2.68
"1899","2014-07-18",2.68
"1900","2014-07-21",2.66
"1901","2014-07-22",2.66
"1902","2014-07-23",2.72
"1903","2014-07-24",2.68
"1904","2014-07-25",2.28
"1905","2014-07-28",2.32
"1906","2014-07-29",2.36
"1907","2014-07-30",2.36
"1908","2014-07-31",2.33
"1909","2014-08-01",2.31
"1910","2014-08-04",2.29
"1911","2014-08-05",2.31
"1912","2014-08-06",2.26
"1913","2014-08-07",2.28
"1914","2014-08-08",2.3
"1915","2014-08-11",2.33
"1916","2014-08-12",2.29
"1917","2014-08-13",2.27
"1918","2014-08-14",2.34
"1919","2014-08-15",2.35
"1920","2014-08-18",2.38
"1921","2014-08-19",2.33
"1922","2014-08-20",2.31
"1923","2014-08-21",2.37
"1924","2014-08-22",2.33
"1925","2014-08-25",2.34
"1926","2014-08-26",2.36
"1927","2014-08-27",2.36
"1928","2014-08-28",2.38
"1929","2014-08-29",2.43
"1930","2014-09-02",2.49
"1931","2014-09-03",2.44
"1932","2014-09-04",2.37
"1933","2014-09-05",2.39
"1934","2014-09-08",2.41
"1935","2014-09-09",2.31
"1936","2014-09-10",2.33
"1937","2014-09-11",2.34
