"","date","VG"
"1002","2010-12-22",2.47
"1003","2010-12-23",2.41
"1004","2010-12-27",2.37
"1005","2010-12-28",2.31
"1006","2010-12-29",2.25
"1007","2010-12-30",2.27
"1008","2010-12-31",2.24
"1009","2011-01-03",2.3
"1010","2011-01-04",2.3
"1011","2011-01-05",2.63
"1012","2011-01-06",2.74
"1013","2011-01-07",2.78
"1014","2011-01-10",3
"1015","2011-01-11",3.12
"1016","2011-01-12",3.26
"1017","2011-01-13",3.18
"1018","2011-01-14",3.19
"1019","2011-01-18",3.33
"1020","2011-01-19",3.22
"1021","2011-01-20",3.23
"1022","2011-01-21",3.17
"1023","2011-01-24",3.25
"1024","2011-01-25",3.27
"1025","2011-01-26",3.29
"1026","2011-01-27",3.3
"1027","2011-01-28",3.18
"1028","2011-01-31",3.28
"1029","2011-02-01",3.47
"1030","2011-02-02",3.45
"1031","2011-02-03",3.51
"1032","2011-02-04",3.63
"1033","2011-02-07",3.76
"1034","2011-02-08",3.82
"1035","2011-02-09",3.75
"1036","2011-02-10",3.69
"1037","2011-02-11",3.67
"1038","2011-02-14",3.81
"1039","2011-02-15",4.57
"1040","2011-02-16",4.64
"1041","2011-02-17",4.62
"1042","2011-02-18",4.26
"1043","2011-02-22",4.14
"1044","2011-02-23",4.04
"1045","2011-02-24",3.97
"1046","2011-02-25",4.29
"1047","2011-02-28",4.42
"1048","2011-03-01",4.2
"1049","2011-03-02",4.26
"1050","2011-03-03",4.25
"1051","2011-03-04",4.2
"1052","2011-03-07",4.17
"1053","2011-03-08",4.49
"1054","2011-03-09",4.3
"1055","2011-03-10",4.22
"1056","2011-03-11",4.36
"1057","2011-03-14",3.99
"1058","2011-03-15",3.93
"1059","2011-03-16",3.92
"1060","2011-03-17",3.89
"1061","2011-03-18",4.18
"1062","2011-03-21",4.1
"1063","2011-03-22",4.09
"1064","2011-03-23",4.2
"1065","2011-03-24",4.13
"1066","2011-03-25",4.14
"1067","2011-03-28",4.2
"1068","2011-03-29",4.27
"1069","2011-03-30",4.37
"1070","2011-03-31",4.56
"1071","2011-04-01",4.65
"1072","2011-04-04",4.73
"1073","2011-04-05",4.74
"1074","2011-04-06",4.56
"1075","2011-04-07",4.57
"1076","2011-04-08",4.59
"1077","2011-04-11",4.69
"1078","2011-04-12",4.65
"1079","2011-04-13",4.78
"1080","2011-04-14",4.88
"1081","2011-04-15",5
"1082","2011-04-18",4.79
"1083","2011-04-19",4.72
"1084","2011-04-20",4.95
"1085","2011-04-21",5.15
"1086","2011-04-25",5.11
"1087","2011-04-26",5.25
"1088","2011-04-27",5.18
"1089","2011-04-28",5.2
"1090","2011-04-29",5.16
"1091","2011-05-02",5.05
"1092","2011-05-03",5.21
"1093","2011-05-04",4.77
"1094","2011-05-05",4.89
"1095","2011-05-06",4.78
"1096","2011-05-09",4.68
"1097","2011-05-10",4.82
"1098","2011-05-11",4.55
"1099","2011-05-12",4.84
"1100","2011-05-13",4.66
"1101","2011-05-16",4.6
"1102","2011-05-17",4.41
"1103","2011-05-18",4.68
"1104","2011-05-19",4.75
"1105","2011-05-20",4.69
"1106","2011-05-23",4.56
"1107","2011-05-24",4.61
"1108","2011-05-25",4.63
"1109","2011-05-26",4.54
"1110","2011-05-27",4.67
"1111","2011-05-31",4.77
"1112","2011-06-01",4.69
"1113","2011-06-02",4.73
"1114","2011-06-03",4.8
"1115","2011-06-06",4.54
"1116","2011-06-07",4.45
"1117","2011-06-08",4.28
"1118","2011-06-09",4.39
"1119","2011-06-10",4.27
"1120","2011-06-13",3.99
"1121","2011-06-14",4.25
"1122","2011-06-15",4.12
"1123","2011-06-16",4.08
"1124","2011-06-17",4.08
"1125","2011-06-20",4.12
"1126","2011-06-21",4.22
"1127","2011-06-22",4.2
"1128","2011-06-23",4.44
"1129","2011-06-24",4.42
"1130","2011-06-27",4.44
"1131","2011-06-28",4.73
"1132","2011-06-29",4.62
"1133","2011-06-30",4.41
"1134","2011-07-01",4.54
"1135","2011-07-05",4.7
"1136","2011-07-06",4.65
"1137","2011-07-07",4.67
"1138","2011-07-08",4.78
"1139","2011-07-11",4.74
"1140","2011-07-12",4.61
"1141","2011-07-13",4.69
"1142","2011-07-14",4.54
"1143","2011-07-15",4.41
"1144","2011-07-18",4.22
"1145","2011-07-19",4.35
"1146","2011-07-20",4.07
"1147","2011-07-21",4.17
"1148","2011-07-22",4.19
"1149","2011-07-25",4.14
"1150","2011-07-26",4.03
"1151","2011-07-27",4.08
"1152","2011-07-28",4.01
"1153","2011-07-29",4.01
"1154","2011-08-01",3.73
"1155","2011-08-02",3.71
"1156","2011-08-03",3.59
"1157","2011-08-04",3.33
"1158","2011-08-05",3.09
"1159","2011-08-08",2.88
"1160","2011-08-09",3.02
"1161","2011-08-10",3.06
"1162","2011-08-11",3.11
"1163","2011-08-12",3.21
"1164","2011-08-15",3.3
"1165","2011-08-16",3.25
"1166","2011-08-17",3.25
"1167","2011-08-18",2.85
"1168","2011-08-19",2.84
"1169","2011-08-22",2.62
"1170","2011-08-23",3.09
"1171","2011-08-24",3.15
"1172","2011-08-25",3.19
"1173","2011-08-26",3.28
"1174","2011-08-29",3.48
"1175","2011-08-30",3.58
"1176","2011-08-31",3.62
"1177","2011-09-01",3.29
"1178","2011-09-02",3.15
"1179","2011-09-06",3.2
"1180","2011-09-07",3.25
"1181","2011-09-08",3.13
"1182","2011-09-09",3.02
"1183","2011-09-12",3
"1184","2011-09-13",3.04
"1185","2011-09-14",3.13
"1186","2011-09-15",3.17
"1187","2011-09-16",3.01
"1188","2011-09-19",3.06
"1189","2011-09-20",2.88
"1190","2011-09-21",2.75
"1191","2011-09-22",2.65
"1192","2011-09-23",2.79
"1193","2011-09-26",2.82
"1194","2011-09-27",2.82
"1195","2011-09-28",2.67
"1196","2011-09-29",2.61
"1197","2011-09-30",2.6
"1198","2011-10-03",2.52
"1199","2011-10-04",2.57
"1200","2011-10-05",2.56
"1201","2011-10-06",2.76
"1202","2011-10-07",2.59
"1203","2011-10-10",2.76
"1204","2011-10-11",2.83
"1205","2011-10-12",2.9
"1206","2011-10-13",2.89
"1207","2011-10-14",2.9
"1208","2011-10-17",2.79
"1209","2011-10-18",2.91
"1210","2011-10-19",2.85
"1211","2011-10-20",2.91
"1212","2011-10-21",3.04
"1213","2011-10-24",3.18
"1214","2011-10-25",3.17
"1215","2011-10-26",3.29
"1216","2011-10-27",3.39
"1217","2011-10-28",3.41
"1218","2011-10-31",3.35
"1219","2011-11-01",3.13
"1220","2011-11-02",2.64
"1221","2011-11-03",2.77
"1222","2011-11-04",2.78
"1223","2011-11-07",2.76
"1224","2011-11-08",2.82
"1225","2011-11-09",2.69
"1226","2011-11-10",2.72
"1227","2011-11-11",2.8
"1228","2011-11-14",2.72
"1229","2011-11-15",2.78
"1230","2011-11-16",2.7
"1231","2011-11-17",2.64
"1232","2011-11-18",2.64
"1233","2011-11-21",2.48
"1234","2011-11-22",2.4
"1235","2011-11-23",2.26
"1236","2011-11-25",2.2
"1237","2011-11-28",2.38
"1238","2011-11-29",2.39
"1239","2011-11-30",2.58
"1240","2011-12-01",2.38
"1241","2011-12-02",2.58
"1242","2011-12-05",2.65
"1243","2011-12-06",2.51
"1244","2011-12-07",2.5
"1245","2011-12-08",2.38
"1246","2011-12-09",2.45
"1247","2011-12-12",2.37
"1248","2011-12-13",2.36
"1249","2011-12-14",2.14
"1250","2011-12-15",2.2
"1251","2011-12-16",2.36
"1252","2011-12-19",2.28
"1253","2011-12-20",2.31
"1254","2011-12-21",2.34
"1255","2011-12-22",2.47
"1256","2011-12-23",2.48
"1257","2011-12-27",2.53
"1258","2011-12-28",2.46
"1259","2011-12-29",2.5
"1260","2011-12-30",2.45
"1261","2012-01-03",2.58
"1262","2012-01-04",2.5
"1263","2012-01-05",2.38
"1264","2012-01-06",2.39
"1265","2012-01-09",2.28
"1266","2012-01-10",2.23
"1267","2012-01-11",2.19
"1268","2012-01-12",2.44
"1269","2012-01-13",2.38
"1270","2012-01-17",2.33
"1271","2012-01-18",2.33
"1272","2012-01-19",2.34
"1273","2012-01-20",2.34
"1274","2012-01-23",2.33
"1275","2012-01-24",2.31
"1276","2012-01-25",2.34
"1277","2012-01-26",2.36
"1278","2012-01-27",2.39
"1279","2012-01-30",2.4
"1280","2012-01-31",2.53
"1281","2012-02-01",2.53
"1282","2012-02-02",2.54
"1283","2012-02-03",2.61
"1284","2012-02-06",2.58
"1285","2012-02-07",2.6
"1286","2012-02-08",2.75
"1287","2012-02-09",2.92
"1288","2012-02-10",3.07
"1289","2012-02-13",2.94
"1290","2012-02-14",2.73
"1291","2012-02-15",2.4
"1292","2012-02-16",2.44
"1293","2012-02-17",2.45
"1294","2012-02-21",2.51
"1295","2012-02-22",2.48
"1296","2012-02-23",2.46
"1297","2012-02-24",2.48
"1298","2012-02-27",2.47
"1299","2012-02-28",2.49
"1300","2012-02-29",2.39
"1301","2012-03-01",2.36
"1302","2012-03-02",2.32
"1303","2012-03-05",2.25
"1304","2012-03-06",2.15
"1305","2012-03-07",2.2
"1306","2012-03-08",2.24
"1307","2012-03-09",2.19
"1308","2012-03-12",2.16
"1309","2012-03-13",2.16
"1310","2012-03-14",2.23
"1311","2012-03-15",2.35
"1312","2012-03-16",2.3
"1313","2012-03-19",2.29
"1314","2012-03-20",2.26
"1315","2012-03-21",2.27
"1316","2012-03-22",2.22
"1317","2012-03-23",2.22
"1318","2012-03-26",2.21
"1319","2012-03-27",2.21
"1320","2012-03-28",2.18
"1321","2012-03-29",2.16
"1322","2012-03-30",2.21
"1323","2012-04-02",2.25
"1324","2012-04-03",2.23
"1325","2012-04-04",2.16
"1326","2012-04-05",2.15
"1327","2012-04-09",2.11
"1328","2012-04-10",1.99
"1329","2012-04-11",2.11
"1330","2012-04-12",2.14
"1331","2012-04-13",2.04
"1332","2012-04-16",1.99
"1333","2012-04-17",2.12
"1334","2012-04-18",2.11
"1335","2012-04-19",2.07
"1336","2012-04-20",2.06
"1337","2012-04-23",2.05
"1338","2012-04-24",2.07
"1339","2012-04-25",2.07
"1340","2012-04-26",2.06
"1341","2012-04-27",2.04
"1342","2012-04-30",2.04
"1343","2012-05-01",2.05
"1344","2012-05-02",1.9
"1345","2012-05-03",1.87
"1346","2012-05-04",1.85
"1347","2012-05-07",1.82
"1348","2012-05-08",1.79
"1349","2012-05-09",1.78
"1350","2012-05-10",1.79
"1351","2012-05-11",1.76
"1352","2012-05-14",1.72
"1353","2012-05-15",1.7
"1354","2012-05-16",1.7
"1355","2012-05-17",1.7
"1356","2012-05-18",1.7
"1357","2012-05-21",1.75
"1358","2012-05-22",1.7
"1359","2012-05-23",1.75
"1360","2012-05-24",1.73
"1361","2012-05-25",1.7
"1362","2012-05-29",1.78
"1363","2012-05-30",1.79
"1364","2012-05-31",1.83
"1365","2012-06-01",1.71
"1366","2012-06-04",1.7
"1367","2012-06-05",1.77
"1368","2012-06-06",1.79
"1369","2012-06-07",1.78
"1370","2012-06-08",1.79
"1371","2012-06-11",1.68
"1372","2012-06-12",1.75
"1373","2012-06-13",1.76
"1374","2012-06-14",1.78
"1375","2012-06-15",1.81
"1376","2012-06-18",1.91
"1377","2012-06-19",1.92
"1378","2012-06-20",1.96
"1379","2012-06-21",1.92
"1380","2012-06-22",1.88
"1381","2012-06-25",1.88
"1382","2012-06-26",1.91
"1383","2012-06-27",2.09
"1384","2012-06-28",1.95
"1385","2012-06-29",2.01
"1386","2012-07-02",2
"1387","2012-07-03",1.99
"1388","2012-07-05",2.07
"1389","2012-07-06",2.04
"1390","2012-07-09",2.03
"1391","2012-07-10",1.99
"1392","2012-07-11",1.99
"1393","2012-07-12",1.93
"1394","2012-07-13",1.9
"1395","2012-07-16",1.86
"1396","2012-07-17",1.82
"1397","2012-07-18",1.89
"1398","2012-07-19",1.89
"1399","2012-07-20",1.88
"1400","2012-07-23",1.84
"1401","2012-07-24",1.77
"1402","2012-07-25",1.71
"1403","2012-07-26",1.67
"1404","2012-07-27",1.65
"1405","2012-07-30",1.75
"1406","2012-07-31",1.79
"1407","2012-08-01",2
"1408","2012-08-02",1.98
"1409","2012-08-03",1.96
"1410","2012-08-06",1.95
"1411","2012-08-07",1.98
"1412","2012-08-08",2.01
"1413","2012-08-09",2.12
"1414","2012-08-10",2.11
"1415","2012-08-13",2.1
"1416","2012-08-14",2.11
"1417","2012-08-15",2.13
"1418","2012-08-16",2.16
"1419","2012-08-17",2.15
"1420","2012-08-20",2.11
"1421","2012-08-21",2.08
"1422","2012-08-22",2.06
"1423","2012-08-23",2.1
"1424","2012-08-24",2.11
"1425","2012-08-27",2.12
"1426","2012-08-28",2.09
"1427","2012-08-29",2.12
"1428","2012-08-30",2.11
"1429","2012-08-31",2.14
"1430","2012-09-04",2.11
"1431","2012-09-05",2.17
"1432","2012-09-06",2.25
"1433","2012-09-07",2.28
"1434","2012-09-10",2.32
"1435","2012-09-11",2.34
"1436","2012-09-12",2.38
"1437","2012-09-13",2.4
"1438","2012-09-14",2.47
"1439","2012-09-17",2.48
"1440","2012-09-18",2.44
"1441","2012-09-19",2.49
"1442","2012-09-20",2.5
"1443","2012-09-21",2.4
"1444","2012-09-24",2.27
"1445","2012-09-25",2.29
"1446","2012-09-26",2.27
"1447","2012-09-27",2.28
"1448","2012-09-28",2.28
"1449","2012-10-01",2.28
"1450","2012-10-02",2.28
"1451","2012-10-03",2.3
"1452","2012-10-04",2.33
"1453","2012-10-05",2.31
"1454","2012-10-08",2.32
"1455","2012-10-09",2.25
"1456","2012-10-10",2.21
"1457","2012-10-11",2.27
"1458","2012-10-12",2.26
"1459","2012-10-15",2.24
"1460","2012-10-16",2.2
"1461","2012-10-17",2.17
"1462","2012-10-18",2.19
"1463","2012-10-19",2.16
"1464","2012-10-22",2.17
"1465","2012-10-23",2.17
"1466","2012-10-24",2.2
"1467","2012-10-25",2.22
"1468","2012-10-26",2.24
"1469","2012-10-31",2.27
"1470","2012-11-01",2.25
"1471","2012-11-02",2.25
"1472","2012-11-05",2.3
"1473","2012-11-06",2.31
"1474","2012-11-07",2.28
"1475","2012-11-08",2.28
"1476","2012-11-09",2.26
"1477","2012-11-12",2.27
"1478","2012-11-13",2.26
"1479","2012-11-14",2.25
"1480","2012-11-15",2.21
"1481","2012-11-16",2.23
"1482","2012-11-19",2.21
"1483","2012-11-20",2.21
"1484","2012-11-21",2.21
"1485","2012-11-23",2.24
"1486","2012-11-26",2.3
"1487","2012-11-27",2.28
"1488","2012-11-28",2.32
"1489","2012-11-29",2.4
"1490","2012-11-30",2.43
"1491","2012-12-03",2.42
"1492","2012-12-04",2.46
"1493","2012-12-05",2.45
"1494","2012-12-06",2.47
"1495","2012-12-07",2.46
"1496","2012-12-10",2.48
"1497","2012-12-11",2.45
"1498","2012-12-12",2.46
"1499","2012-12-13",2.4
"1500","2012-12-14",2.4
"1501","2012-12-17",2.4
"1502","2012-12-18",2.4
"1503","2012-12-19",2.38
"1504","2012-12-20",2.36
"1505","2012-12-21",2.32
"1506","2012-12-24",2.27
"1507","2012-12-26",2.31
"1508","2012-12-27",2.3
"1509","2012-12-28",2.3
"1510","2012-12-31",2.37
"1511","2013-01-02",2.37
"1512","2013-01-03",2.36
"1513","2013-01-04",2.38
"1514","2013-01-07",2.43
"1515","2013-01-08",2.51
"1516","2013-01-09",2.49
"1517","2013-01-10",2.5
"1518","2013-01-11",2.42
"1519","2013-01-14",2.47
"1520","2013-01-15",2.5
"1521","2013-01-16",2.5
"1522","2013-01-17",2.47
"1523","2013-01-18",2.49
"1524","2013-01-22",2.46
"1525","2013-01-23",2.45
"1526","2013-01-24",2.49
"1527","2013-01-25",2.47
"1528","2013-01-28",2.49
"1529","2013-01-29",2.54
"1530","2013-01-30",2.51
"1531","2013-01-31",2.61
"1532","2013-02-01",2.61
"1533","2013-02-04",2.55
"1534","2013-02-05",2.48
"1535","2013-02-06",2.5
"1536","2013-02-07",2.44
"1537","2013-02-08",2.44
"1538","2013-02-11",2.41
"1539","2013-02-12",2.42
"1540","2013-02-13",2.71
"1541","2013-02-14",2.79
"1542","2013-02-15",2.69
"1543","2013-02-19",2.62
"1544","2013-02-20",2.6
"1545","2013-02-21",2.56
"1546","2013-02-22",2.62
"1547","2013-02-25",2.6
"1548","2013-02-26",2.61
"1549","2013-02-27",2.58
"1550","2013-02-28",2.64
"1551","2013-03-01",2.63
"1552","2013-03-04",2.62
"1553","2013-03-05",2.62
"1554","2013-03-06",2.71
"1555","2013-03-07",2.73
"1556","2013-03-08",2.82
"1557","2013-03-11",2.82
"1558","2013-03-12",2.78
"1559","2013-03-13",2.84
"1560","2013-03-14",2.86
"1561","2013-03-15",2.85
"1562","2013-03-18",2.79
"1563","2013-03-19",2.78
"1564","2013-03-20",2.81
"1565","2013-03-21",2.81
"1566","2013-03-22",2.85
"1567","2013-03-25",2.83
"1568","2013-03-26",2.84
"1569","2013-03-27",2.86
"1570","2013-03-28",2.89
"1571","2013-04-01",2.88
"1572","2013-04-02",2.8
"1573","2013-04-03",2.83
"1574","2013-04-04",2.88
"1575","2013-04-05",2.91
"1576","2013-04-08",2.94
"1577","2013-04-09",2.91
"1578","2013-04-10",2.95
"1579","2013-04-11",2.96
"1580","2013-04-12",2.97
"1581","2013-04-15",2.85
"1582","2013-04-16",2.87
"1583","2013-04-17",2.79
"1584","2013-04-18",2.89
"1585","2013-04-19",2.94
"1586","2013-04-22",3.08
"1587","2013-04-23",3.11
"1588","2013-04-24",3.07
"1589","2013-04-25",3.03
"1590","2013-04-26",3.03
"1591","2013-04-29",3.03
"1592","2013-04-30",3.05
"1593","2013-05-01",2.92
"1594","2013-05-02",2.97
"1595","2013-05-03",2.87
"1596","2013-05-06",2.83
"1597","2013-05-07",2.82
"1598","2013-05-08",2.81
"1599","2013-05-09",2.76
"1600","2013-05-10",2.78
"1601","2013-05-13",2.76
"1602","2013-05-14",2.76
"1603","2013-05-15",2.79
"1604","2013-05-16",2.74
"1605","2013-05-17",2.75
"1606","2013-05-20",2.73
"1607","2013-05-21",2.75
"1608","2013-05-22",2.7
"1609","2013-05-23",2.69
"1610","2013-05-24",2.7
"1611","2013-05-28",2.71
"1612","2013-05-29",2.71
"1613","2013-05-30",2.72
"1614","2013-05-31",2.74
"1615","2013-06-03",2.76
"1616","2013-06-04",2.73
"1617","2013-06-05",2.68
"1618","2013-06-06",2.72
"1619","2013-06-07",2.85
"1620","2013-06-10",2.93
"1621","2013-06-11",2.86
"1622","2013-06-12",2.81
"1623","2013-06-13",2.9
"1624","2013-06-14",2.84
"1625","2013-06-17",2.79
"1626","2013-06-18",2.78
"1627","2013-06-19",2.75
"1628","2013-06-20",2.74
"1629","2013-06-21",2.79
"1630","2013-06-24",2.77
"1631","2013-06-25",2.74
"1632","2013-06-26",2.8
"1633","2013-06-27",2.86
"1634","2013-06-28",2.83
"1635","2013-07-01",2.75
"1636","2013-07-02",2.78
"1637","2013-07-03",2.79
"1638","2013-07-05",2.93
"1639","2013-07-08",2.91
"1640","2013-07-09",2.93
"1641","2013-07-10",2.91
"1642","2013-07-11",2.94
"1643","2013-07-12",3.08
"1644","2013-07-15",3.19
"1645","2013-07-16",3.21
"1646","2013-07-17",3.1
"1647","2013-07-18",3.2
"1648","2013-07-19",3.25
"1649","2013-07-22",3.32
"1650","2013-07-23",3.31
"1651","2013-07-24",3.31
"1652","2013-07-25",3.39
"1653","2013-07-26",3.39
"1654","2013-07-29",3.4
"1655","2013-07-30",3.36
"1656","2013-07-31",3.22
"1657","2013-08-01",3.28
"1658","2013-08-02",3.2
"1659","2013-08-05",3.17
"1660","2013-08-06",3.14
"1661","2013-08-07",3.12
"1662","2013-08-08",3.27
"1663","2013-08-09",3.25
"1664","2013-08-12",3.26
"1665","2013-08-13",3.34
"1666","2013-08-14",3.32
"1667","2013-08-15",3.25
"1668","2013-08-16",3.27
"1669","2013-08-19",3.14
"1670","2013-08-20",3.12
"1671","2013-08-21",3.13
"1672","2013-08-22",3.21
"1673","2013-08-23",3.15
"1674","2013-08-26",3.2
"1675","2013-08-27",3.13
"1676","2013-08-28",3.16
"1677","2013-08-29",3.16
"1678","2013-08-30",3.12
"1679","2013-09-03",3.14
"1680","2013-09-04",3.13
"1681","2013-09-05",3.12
"1682","2013-09-06",3.11
"1683","2013-09-09",3.11
"1684","2013-09-10",3.08
"1685","2013-09-11",3.12
"1686","2013-09-12",3.1
"1687","2013-09-13",3.15
"1688","2013-09-16",3.09
"1689","2013-09-17",3.05
"1690","2013-09-18",3.04
"1691","2013-09-19",3.04
"1692","2013-09-20",3.01
"1693","2013-09-23",3.04
"1694","2013-09-24",3.05
"1695","2013-09-25",3.16
"1696","2013-09-26",3.13
"1697","2013-09-27",3.15
"1698","2013-09-30",3.14
"1699","2013-10-01",3.2
"1700","2013-10-02",3.25
"1701","2013-10-03",3.21
"1702","2013-10-04",3.21
"1703","2013-10-07",3.15
"1704","2013-10-08",3.06
"1705","2013-10-09",3.05
"1706","2013-10-10",3.54
"1707","2013-10-11",3.5
"1708","2013-10-14",3.51
"1709","2013-10-15",3.5
"1710","2013-10-16",3.59
"1711","2013-10-17",3.63
"1712","2013-10-18",3.64
"1713","2013-10-21",3.6
"1714","2013-10-22",3.57
"1715","2013-10-23",3.56
"1716","2013-10-24",3.58
"1717","2013-10-25",3.54
"1718","2013-10-28",3.63
"1719","2013-10-29",3.69
"1720","2013-10-30",3.64
"1721","2013-10-31",3.73
"1722","2013-11-01",3.73
"1723","2013-11-04",3.88
"1724","2013-11-05",3.74
"1725","2013-11-06",3.46
"1726","2013-11-07",3.44
"1727","2013-11-08",3.47
"1728","2013-11-11",3.37
"1729","2013-11-12",3.41
"1730","2013-11-13",3.37
"1731","2013-11-14",3.3
"1732","2013-11-15",3.28
"1733","2013-11-18",3.2
"1734","2013-11-19",3.18
"1735","2013-11-20",3.15
"1736","2013-11-21",3.25
"1737","2013-11-22",3.24
"1738","2013-11-25",3.22
"1739","2013-11-26",3.22
"1740","2013-11-27",3.31
"1741","2013-11-29",3.31
"1742","2013-12-02",3.2
"1743","2013-12-03",3.24
"1744","2013-12-04",3.23
"1745","2013-12-05",3.28
"1746","2013-12-06",3.34
"1747","2013-12-09",3.3
"1748","2013-12-10",3.22
"1749","2013-12-11",3.26
"1750","2013-12-12",3.22
"1751","2013-12-13",3.22
"1752","2013-12-16",3.16
"1753","2013-12-17",3.11
"1754","2013-12-18",3.11
"1755","2013-12-19",3.1
"1756","2013-12-20",3.2
"1757","2013-12-23",3.29
"1758","2013-12-24",3.34
"1759","2013-12-26",3.32
"1760","2013-12-27",3.32
"1761","2013-12-30",3.33
"1762","2013-12-31",3.33
"1763","2014-01-02",3.29
"1764","2014-01-03",3.29
"1765","2014-01-06",3.27
"1766","2014-01-07",3.28
"1767","2014-01-08",3.3
"1768","2014-01-09",3.31
"1769","2014-01-10",3.3
"1770","2014-01-13",3.28
"1771","2014-01-14",3.63
"1772","2014-01-15",3.79
"1773","2014-01-16",3.9
"1774","2014-01-17",3.77
"1775","2014-01-21",3.77
"1776","2014-01-22",4.52
"1777","2014-01-23",4.42
"1778","2014-01-24",4.31
"1779","2014-01-27",4.38
"1780","2014-01-28",4.57
"1781","2014-01-29",4.79
"1782","2014-01-30",4.73
"1783","2014-01-31",4.61
"1784","2014-02-03",4.37
"1785","2014-02-04",4.37
"1786","2014-02-05",4.37
"1787","2014-02-06",4.41
"1788","2014-02-07",4.48
"1789","2014-02-10",4.4
"1790","2014-02-11",4.38
"1791","2014-02-12",4.49
"1792","2014-02-13",4.53
"1793","2014-02-14",4.4
"1794","2014-02-18",4.53
"1795","2014-02-19",4.5
"1796","2014-02-20",4.56
"1797","2014-02-21",4.54
"1798","2014-02-24",4.59
"1799","2014-02-25",4.46
"1800","2014-02-26",4.52
"1801","2014-02-27",4.76
"1802","2014-02-28",4.61
"1803","2014-03-03",4.51
"1804","2014-03-04",4.62
"1805","2014-03-05",4.59
"1806","2014-03-06",4.52
"1807","2014-03-07",4.43
"1808","2014-03-10",4.57
"1809","2014-03-11",4.41
"1810","2014-03-12",4.43
"1811","2014-03-13",4.4
"1812","2014-03-14",4.45
"1813","2014-03-17",4.4
"1814","2014-03-18",4.53
"1815","2014-03-19",4.48
"1816","2014-03-20",4.53
"1817","2014-03-21",4.44
"1818","2014-03-24",4.4
"1819","2014-03-25",4.41
"1820","2014-03-26",4.27
"1821","2014-03-27",4.21
"1822","2014-03-28",4.28
"1823","2014-03-31",4.27
"1824","2014-04-01",4.37
"1825","2014-04-02",4.39
"1826","2014-04-03",4.31
"1827","2014-04-04",4.13
"1828","2014-04-07",4.1
"1829","2014-04-08",4.16
"1830","2014-04-09",4.06
"1831","2014-04-10",3.93
"1832","2014-04-11",3.86
"1833","2014-04-14",3.84
"1834","2014-04-15",3.81
"1835","2014-04-16",3.85
"1836","2014-04-17",4.02
"1837","2014-04-21",3.86
"1838","2014-04-22",3.94
"1839","2014-04-23",3.9
"1840","2014-04-24",3.89
"1841","2014-04-25",3.67
"1842","2014-04-28",3.71
"1843","2014-04-29",3.77
"1844","2014-04-30",3.84
"1845","2014-05-01",4.35
"1846","2014-05-02",4.22
"1847","2014-05-05",4.08
"1848","2014-05-06",3.78
"1849","2014-05-07",3.8
"1850","2014-05-08",3.73
"1851","2014-05-09",3.8
"1852","2014-05-12",3.89
"1853","2014-05-13",3.85
"1854","2014-05-14",3.78
"1855","2014-05-15",3.71
"1856","2014-05-16",3.5
"1857","2014-05-19",3.7
"1858","2014-05-20",3.62
"1859","2014-05-21",3.56
"1860","2014-05-22",3.62
"1861","2014-05-23",3.61
"1862","2014-05-27",3.62
"1863","2014-05-28",3.71
"1864","2014-05-29",3.74
"1865","2014-05-30",3.8
"1866","2014-06-02",3.55
"1867","2014-06-03",3.51
"1868","2014-06-04",3.43
"1869","2014-06-05",3.54
"1870","2014-06-06",3.53
"1871","2014-06-09",3.58
"1872","2014-06-10",3.42
"1873","2014-06-11",3.51
"1874","2014-06-12",3.41
"1875","2014-06-13",3.47
"1876","2014-06-16",3.43
"1877","2014-06-17",3.49
"1878","2014-06-18",3.6
"1879","2014-06-19",3.57
"1880","2014-06-20",3.58
"1881","2014-06-23",3.62
"1882","2014-06-24",3.68
"1883","2014-06-25",3.76
"1884","2014-06-26",3.8
"1885","2014-06-27",3.76
"1886","2014-06-30",3.75
"1887","2014-07-01",3.76
"1888","2014-07-02",3.77
"1889","2014-07-03",3.82
"1890","2014-07-07",3.8
"1891","2014-07-08",3.74
"1892","2014-07-09",3.62
"1893","2014-07-10",3.65
"1894","2014-07-11",3.56
"1895","2014-07-14",3.64
"1896","2014-07-15",3.53
"1897","2014-07-16",3.48
"1898","2014-07-17",3.5
"1899","2014-07-18",3.59
"1900","2014-07-21",3.51
"1901","2014-07-22",3.53
"1902","2014-07-23",3.53
"1903","2014-07-24",3.64
"1904","2014-07-25",3.6
"1905","2014-07-28",3.56
"1906","2014-07-29",3.6
"1907","2014-07-30",4
"1908","2014-07-31",3.48
"1909","2014-08-01",3.49
"1910","2014-08-04",3.46
"1911","2014-08-05",3.52
"1912","2014-08-06",3.47
"1913","2014-08-07",3.42
"1914","2014-08-08",3.36
"1915","2014-08-11",3.41
"1916","2014-08-12",3.38
"1917","2014-08-13",3.37
"1918","2014-08-14",3.34
"1919","2014-08-15",3.26
"1920","2014-08-18",3.22
"1921","2014-08-19",3.22
"1922","2014-08-20",3.22
"1923","2014-08-21",3.24
"1924","2014-08-22",3.24
"1925","2014-08-25",3.24
"1926","2014-08-26",3.23
"1927","2014-08-27",3.38
"1928","2014-08-28",3.38
"1929","2014-08-29",3.45
"1930","2014-09-02",3.55
"1931","2014-09-03",3.5
"1932","2014-09-04",3.48
"1933","2014-09-05",3.5
"1934","2014-09-08",3.5
