"","date","KNX"
"635","2009-07-10",16.290001
"636","2009-07-13",16.52
"637","2009-07-14",16.540001
"638","2009-07-15",16.16
"639","2009-07-16",16.68
"640","2009-07-17",16.459999
"641","2009-07-20",16.52
"642","2009-07-21",16.32
"643","2009-07-22",16.610001
"644","2009-07-23",16.860001
"645","2009-07-24",16.83
"646","2009-07-27",18.49
"647","2009-07-28",17.98
"648","2009-07-29",17.73
"649","2009-07-30",17.719999
"650","2009-07-31",18.139999
"651","2009-08-03",18.34
"652","2009-08-04",18.290001
"653","2009-08-05",18.209999
"654","2009-08-06",18
"655","2009-08-07",18.34
"656","2009-08-10",18.209999
"657","2009-08-11",18.07
"658","2009-08-12",17.969999
"659","2009-08-13",17.889999
"660","2009-08-14",17.370001
"661","2009-08-17",16.77
"662","2009-08-18",17.120001
"663","2009-08-19",16.969999
"664","2009-08-20",17
"665","2009-08-21",17.35
"666","2009-08-24",16.870001
"667","2009-08-25",16.950001
"668","2009-08-26",16.85
"669","2009-08-27",17.049999
"670","2009-08-28",16.639999
"671","2009-08-31",16.49
"672","2009-09-01",16.280001
"673","2009-09-02",16.299999
"674","2009-09-03",16.5
"675","2009-09-04",16.59
"676","2009-09-08",16.620001
"677","2009-09-09",16.799999
"678","2009-09-10",16.98
"679","2009-09-11",17.27
"680","2009-09-14",17.469999
"681","2009-09-15",17.24
"682","2009-09-16",17.26
"683","2009-09-17",17.26
"684","2009-09-18",17.110001
"685","2009-09-21",17.049999
"686","2009-09-22",16.870001
"687","2009-09-23",16.889999
"688","2009-09-24",16.68
"689","2009-09-25",16.77
"690","2009-09-28",16.91
"691","2009-09-29",16.809999
"692","2009-09-30",16.780001
"693","2009-10-01",16.610001
"694","2009-10-02",16.610001
"695","2009-10-05",16.879999
"696","2009-10-06",17.200001
"697","2009-10-07",17.389999
"698","2009-10-08",17.92
"699","2009-10-09",17.879999
"700","2009-10-12",18.17
"701","2009-10-13",17.99
"702","2009-10-14",18.57
"703","2009-10-15",18.27
"704","2009-10-16",18.09
"705","2009-10-19",18.16
"706","2009-10-20",18.469999
"707","2009-10-21",17.790001
"708","2009-10-22",17.48
"709","2009-10-23",16.969999
"710","2009-10-26",16.58
"711","2009-10-27",16.32
"712","2009-10-28",16.08
"713","2009-10-29",16.299999
"714","2009-10-30",16.040001
"715","2009-11-02",16
"716","2009-11-03",16.309999
"717","2009-11-04",16.059999
"718","2009-11-05",16.299999
"719","2009-11-06",16.379999
"720","2009-11-09",16.790001
"721","2009-11-10",16.73
"722","2009-11-11",17.049999
"723","2009-11-12",16.65
"724","2009-11-13",16.799999
"725","2009-11-16",17.4
"726","2009-11-17",17.389999
"727","2009-11-18",17.440001
"728","2009-11-19",17.17
"729","2009-11-20",17.280001
"730","2009-11-23",17.43
"731","2009-11-24",17.18
"732","2009-11-25",17.110001
"733","2009-11-27",16.85
"734","2009-11-30",17.01
"735","2009-12-01",17.41
"736","2009-12-02",17.690001
"737","2009-12-03",17.58
"738","2009-12-04",18.5
"739","2009-12-07",18.09
"740","2009-12-08",18.23
"741","2009-12-09",18.059999
"742","2009-12-10",17.950001
"743","2009-12-11",17.77
"744","2009-12-14",17.99
"745","2009-12-15",17.780001
"746","2009-12-16",17.790001
"747","2009-12-17",18.17
"748","2009-12-18",18.23
"749","2009-12-21",18.610001
"750","2009-12-22",19.08
"751","2009-12-23",19.629999
"752","2009-12-24",19.52
"753","2009-12-28",19.6
"754","2009-12-29",19.950001
"755","2009-12-30",19.73
"756","2009-12-31",19.290001
"757","2010-01-04",19.200001
"758","2010-01-05",19.5
"759","2010-01-06",19.290001
"760","2010-01-07",19.26
"761","2010-01-08",20.110001
"762","2010-01-11",20.530001
"763","2010-01-12",20.379999
"764","2010-01-13",20.51
"765","2010-01-14",20.709999
"766","2010-01-15",20.459999
"767","2010-01-19",20.040001
"768","2010-01-20",19.809999
"769","2010-01-21",19.49
"770","2010-01-22",18.85
"771","2010-01-25",18.66
"772","2010-01-26",19.09
"773","2010-01-27",19.370001
"774","2010-01-28",18.34
"775","2010-01-29",18.1
"776","2010-02-01",18.4
"777","2010-02-02",18.27
"778","2010-02-03",18.58
"779","2010-02-04",18.030001
"780","2010-02-05",18.139999
"781","2010-02-08",17.860001
"782","2010-02-09",18.24
"783","2010-02-10",18.040001
"784","2010-02-11",18.040001
"785","2010-02-12",17.940001
"786","2010-02-16",18.040001
"787","2010-02-17",18.43
"788","2010-02-18",18.5
"789","2010-02-19",18.92
"790","2010-02-22",19.200001
"791","2010-02-23",19.25
"792","2010-02-24",19.440001
"793","2010-02-25",19.58
"794","2010-02-26",19.75
"795","2010-03-01",19.74
"796","2010-03-02",19.950001
"797","2010-03-03",19.75
"798","2010-03-04",19.639999
"799","2010-03-05",20
"800","2010-03-08",20.129999
"801","2010-03-09",20.76
"802","2010-03-10",20.889999
"803","2010-03-11",20.98
"804","2010-03-12",20.48
"805","2010-03-15",20.68
"806","2010-03-16",21.139999
"807","2010-03-17",20.780001
"808","2010-03-18",20.66
"809","2010-03-19",20.290001
"810","2010-03-22",20.48
"811","2010-03-23",20.530001
"812","2010-03-24",20.280001
"813","2010-03-25",20.18
"814","2010-03-26",20.24
"815","2010-03-29",20.370001
"816","2010-03-30",20.370001
"817","2010-03-31",21.09
"818","2010-04-01",20.74
"819","2010-04-05",20.950001
"820","2010-04-06",20.85
"821","2010-04-07",20.74
"822","2010-04-08",20.85
"823","2010-04-09",20.75
"824","2010-04-12",20.459999
"825","2010-04-13",20.709999
"826","2010-04-14",20.98
"827","2010-04-15",21.32
"828","2010-04-16",21.309999
"829","2010-04-19",21.34
"830","2010-04-20",20.959999
"831","2010-04-21",21.610001
"832","2010-04-22",22.030001
"833","2010-04-23",21.969999
"834","2010-04-26",21.870001
"835","2010-04-27",21.35
"836","2010-04-28",21.24
"837","2010-04-29",21.719999
"838","2010-04-30",21.290001
"839","2010-05-03",21.870001
"840","2010-05-04",21.040001
"841","2010-05-05",20.700001
"842","2010-05-06",20.299999
"843","2010-05-07",19.9
"844","2010-05-10",20.83
"845","2010-05-11",20.91
"846","2010-05-12",21.549999
"847","2010-05-13",21.32
"848","2010-05-14",21.030001
"849","2010-05-17",21.1
"850","2010-05-18",21.07
"851","2010-05-19",21.32
"852","2010-05-20",20.25
"853","2010-05-21",19.860001
"854","2010-05-24",19.879999
"855","2010-05-25",19.6
"856","2010-05-26",19.389999
"857","2010-05-27",19.870001
"858","2010-05-28",19.879999
"859","2010-06-01",19.43
"860","2010-06-02",19.870001
"861","2010-06-03",20.27
"862","2010-06-04",19.58
"863","2010-06-07",19.07
"864","2010-06-08",19.549999
"865","2010-06-09",19.85
"866","2010-06-10",20.799999
"867","2010-06-11",21.09
"868","2010-06-14",21.559999
"869","2010-06-15",21.969999
"870","2010-06-16",21.73
"871","2010-06-17",21.57
"872","2010-06-18",21.75
"873","2010-06-21",21.629999
"874","2010-06-22",20.860001
"875","2010-06-23",20.98
"876","2010-06-24",21.02
"877","2010-06-25",21.280001
"878","2010-06-28",21.129999
"879","2010-06-29",20.309999
"880","2010-06-30",20.24
"881","2010-07-01",20.219999
"882","2010-07-02",19.91
"883","2010-07-06",19.610001
"884","2010-07-07",20.639999
"885","2010-07-08",20.879999
"886","2010-07-09",21.02
"887","2010-07-12",21.1
"888","2010-07-13",21.299999
"889","2010-07-14",21.16
"890","2010-07-15",20.790001
"891","2010-07-16",20.9
"892","2010-07-19",21.049999
"893","2010-07-20",21.65
"894","2010-07-21",21.129999
"895","2010-07-22",21.559999
"896","2010-07-23",21.91
"897","2010-07-26",22.18
"898","2010-07-27",21.610001
"899","2010-07-28",21.290001
"900","2010-07-29",20.959999
"901","2010-07-30",20.92
"902","2010-08-02",21.280001
"903","2010-08-03",20.950001
"904","2010-08-04",21.23
"905","2010-08-05",20.73
"906","2010-08-06",20.190001
"907","2010-08-09",20.49
"908","2010-08-10",20.190001
"909","2010-08-11",19.379999
"910","2010-08-12",19.59
"911","2010-08-13",19.48
"912","2010-08-16",19.370001
"913","2010-08-17",19.73
"914","2010-08-18",19.559999
"915","2010-08-19",19.280001
"916","2010-08-20",19.34
"917","2010-08-23",19.059999
"918","2010-08-24",18.82
"919","2010-08-25",18.629999
"920","2010-08-26",18.77
"921","2010-08-27",19.309999
"922","2010-08-30",18.83
"923","2010-08-31",18.84
"924","2010-09-01",19.309999
"925","2010-09-02",19.43
"926","2010-09-03",19.540001
"927","2010-09-07",19.540001
"928","2010-09-08",19.559999
"929","2010-09-09",19.440001
"930","2010-09-10",19.360001
"931","2010-09-13",19.559999
"932","2010-09-14",19.549999
"933","2010-09-15",19.51
"934","2010-09-16",19.59
"935","2010-09-17",19.879999
"936","2010-09-20",19.77
"937","2010-09-21",19.780001
"938","2010-09-22",19.370001
"939","2010-09-23",18.860001
"940","2010-09-24",19.280001
"941","2010-09-27",19.120001
"942","2010-09-28",19.290001
"943","2010-09-29",19.459999
"944","2010-09-30",19.33
"945","2010-10-01",19.08
"946","2010-10-04",18.6
"947","2010-10-05",19.139999
"948","2010-10-06",19.110001
"949","2010-10-07",19.07
"950","2010-10-08",19.18
"951","2010-10-11",19.209999
"952","2010-10-12",19.08
"953","2010-10-13",19.48
"954","2010-10-14",19.200001
"955","2010-10-15",19.309999
"956","2010-10-18",19.200001
"957","2010-10-19",18.33
"958","2010-10-20",18.110001
"959","2010-10-21",18.18
"960","2010-10-22",18.219999
"961","2010-10-25",18.129999
"962","2010-10-26",18.1
"963","2010-10-27",18
"964","2010-10-28",17.77
"965","2010-10-29",17.860001
"966","2010-11-01",17.93
"967","2010-11-02",18.23
"968","2010-11-03",18.17
"969","2010-11-04",18.5
"970","2010-11-05",18.610001
"971","2010-11-08",18.26
"972","2010-11-09",18.059999
"973","2010-11-10",18.280001
"974","2010-11-11",18.200001
