"","date","DLTH"
"973","2019-10-03",8.31
"974","2019-10-04",8.29
"975","2019-10-07",8.45
"976","2019-10-08",8.79
"977","2019-10-09",8.84
"978","2019-10-10",8.805
"979","2019-10-11",9.115
"980","2019-10-14",9.26
"981","2019-10-15",9.415
"982","2019-10-16",9.43
"983","2019-10-17",9.63
"984","2019-10-18",9.205
"985","2019-10-21",9.2
"986","2019-10-22",9.15
"987","2019-10-23",9.05
"988","2019-10-24",9.07
"989","2019-10-25",9.31
"990","2019-10-28",9.29
"991","2019-10-29",9.24
"992","2019-10-30",9.25
"993","2019-10-31",9.24
"994","2019-11-01",9.3
"995","2019-11-04",9.44
"996","2019-11-05",9.435
"997","2019-11-06",9.47
"998","2019-11-07",9.68
"999","2019-11-08",9.63
"1000","2019-11-11",8.93
"1001","2019-11-12",8.795
"1002","2019-11-13",8.63
"1003","2019-11-14",8.84
"1004","2019-11-15",9.22
"1005","2019-11-18",9.68
"1006","2019-11-19",9.18
"1007","2019-11-20",8.81
"1008","2019-11-21",8.85
"1009","2019-11-22",8.94
"1010","2019-11-25",9.11
"1011","2019-11-26",9.355
"1012","2019-11-27",9.56
"1013","2019-11-29",9.23
"1014","2019-12-02",9.05
"1015","2019-12-03",7.71
"1016","2019-12-04",7.81
"1017","2019-12-05",9.73
"1018","2019-12-06",9.47
"1019","2019-12-09",10.055
"1020","2019-12-10",10.15
"1021","2019-12-11",9.99
"1022","2019-12-12",10.37
"1023","2019-12-13",10.215
"1024","2019-12-16",10.49
"1025","2019-12-17",10.11
"1026","2019-12-18",9.845
"1027","2019-12-19",9.56
"1028","2019-12-20",9.76
"1029","2019-12-23",9.78
"1030","2019-12-24",9.98
"1031","2019-12-26",10.2
"1032","2019-12-27",10.32
"1033","2019-12-30",10.2
"1034","2019-12-31",10.53
"1035","2020-01-02",9.74
"1036","2020-01-03",9.67
"1037","2020-01-06",9.89
"1038","2020-01-07",9.87
"1039","2020-01-08",9.81
"1040","2020-01-09",9.26
"1041","2020-01-10",9.06
"1042","2020-01-13",9.28
"1043","2020-01-14",9.51
"1044","2020-01-15",9.56
"1045","2020-01-16",9.69
"1046","2020-01-17",9.39
"1047","2020-01-21",9.15
"1048","2020-01-22",8.96
"1049","2020-01-23",8.9
"1050","2020-01-24",8.66
"1051","2020-01-27",8.51
"1052","2020-01-28",8.66
"1053","2020-01-29",8.68
"1054","2020-01-30",8.7
"1055","2020-01-31",8.45
"1056","2020-02-03",8.51
"1057","2020-02-04",8.55
"1058","2020-02-05",8.96
"1059","2020-02-06",8.705
"1060","2020-02-07",8.54
"1061","2020-02-10",8.4
"1062","2020-02-11",8.35
"1063","2020-02-12",8.25
"1064","2020-02-13",8.2
"1065","2020-02-14",8
"1066","2020-02-18",7.9
"1067","2020-02-19",8.04
"1068","2020-02-20",8.05
"1069","2020-02-21",7.84
"1070","2020-02-24",7.42
"1071","2020-02-25",7.07
"1072","2020-02-26",7.03
"1073","2020-02-27",7.39
"1074","2020-02-28",6.86
"1075","2020-03-02",6.76
"1076","2020-03-03",7.1
"1077","2020-03-04",7.27
"1078","2020-03-05",6.93
"1079","2020-03-06",6.58
"1080","2020-03-09",5.7
"1081","2020-03-10",6.19
"1082","2020-03-11",5.73
"1083","2020-03-12",4.98
"1084","2020-03-13",5.67
"1085","2020-03-16",4.69
"1086","2020-03-17",4.5
"1087","2020-03-18",4.34
"1088","2020-03-19",4.21
"1089","2020-03-20",4.81
"1090","2020-03-23",4.38
"1091","2020-03-24",4.77
"1092","2020-03-25",4.64
"1093","2020-03-26",4.49
"1094","2020-03-27",3.91
"1095","2020-03-30",4.12
"1096","2020-03-31",4.01
"1097","2020-04-01",3.53
"1098","2020-04-02",3.44
"1099","2020-04-03",3.32
"1100","2020-04-06",3.7
"1101","2020-04-07",3.8
"1102","2020-04-08",3.86
"1103","2020-04-09",4.56
"1104","2020-04-13",4.53
"1105","2020-04-14",4.51
"1106","2020-04-15",4.29
"1107","2020-04-16",4.1
"1108","2020-04-17",4.21
"1109","2020-04-20",3.98
"1110","2020-04-21",3.85
"1111","2020-04-22",3.655
"1112","2020-04-23",3.73
"1113","2020-04-24",3.6
"1114","2020-04-27",3.67
"1115","2020-04-28",4.03
"1116","2020-04-29",4.38
"1117","2020-04-30",4.01
"1118","2020-05-01",3.96
"1119","2020-05-04",4.01
"1120","2020-05-05",3.91
"1121","2020-05-06",3.95
"1122","2020-05-07",3.87
"1123","2020-05-08",4.18
"1124","2020-05-11",4.01
"1125","2020-05-12",3.99
"1126","2020-05-13",3.56
"1127","2020-05-14",3.47
"1128","2020-05-15",3.475
"1129","2020-05-18",3.77
"1130","2020-05-19",3.85
"1131","2020-05-20",3.84
"1132","2020-05-21",4.31
"1133","2020-05-22",4.47
"1134","2020-05-26",4.73
"1135","2020-05-27",5.18
"1136","2020-05-28",4.69
"1137","2020-05-29",4.54
"1138","2020-06-01",5.08
"1139","2020-06-02",4.91
"1140","2020-06-03",5.41
"1141","2020-06-04",6.53
"1142","2020-06-05",7.24
"1143","2020-06-08",7.62
"1144","2020-06-09",9.36
"1145","2020-06-10",8.37
"1146","2020-06-11",7.54
"1147","2020-06-12",7.48
"1148","2020-06-15",7.56
"1149","2020-06-16",7.89
"1150","2020-06-17",7.36
"1151","2020-06-18",7.28
"1152","2020-06-19",7.15
"1153","2020-06-22",7.21
"1154","2020-06-23",7.34
"1155","2020-06-24",7.12
"1156","2020-06-25",6.99
"1157","2020-06-26",7.29
"1158","2020-06-29",7.09
"1159","2020-06-30",7.37
"1160","2020-07-01",7.39
"1161","2020-07-02",7.52
"1162","2020-07-06",7.27
"1163","2020-07-07",6.89
"1164","2020-07-08",6.69
"1165","2020-07-09",6.31
"1166","2020-07-10",7.09
"1167","2020-07-13",7.07
"1168","2020-07-14",7.12
"1169","2020-07-15",7.28
"1170","2020-07-16",7.415
"1171","2020-07-17",7.37
"1172","2020-07-20",7.24
"1173","2020-07-21",7.695
"1174","2020-07-22",7.79
"1175","2020-07-23",7.59
"1176","2020-07-24",7.44
"1177","2020-07-27",7.31
"1178","2020-07-28",7.37
"1179","2020-07-29",7.58
"1180","2020-07-30",7.45
"1181","2020-07-31",7.39
"1182","2020-08-03",7.32
"1183","2020-08-04",7.35
"1184","2020-08-05",7.645
"1185","2020-08-06",7.76
"1186","2020-08-07",7.89
"1187","2020-08-10",8.3
"1188","2020-08-11",8.12
"1189","2020-08-12",7.95
"1190","2020-08-13",8.01
"1191","2020-08-14",8.19
"1192","2020-08-17",8.13
"1193","2020-08-18",8.26
"1194","2020-08-19",8.38
"1195","2020-08-20",8.35
"1196","2020-08-21",8.27
"1197","2020-08-24",8.62
"1198","2020-08-25",8.78
"1199","2020-08-26",8.77
"1200","2020-08-27",8.96
"1201","2020-08-28",9.36
"1202","2020-08-31",9.68
"1203","2020-09-01",10.22
"1204","2020-09-02",10.47
"1205","2020-09-03",11.3
"1206","2020-09-04",12.52
"1207","2020-09-08",12.5
"1208","2020-09-09",12.11
"1209","2020-09-10",12.8
"1210","2020-09-11",12.98
"1211","2020-09-14",12.95
"1212","2020-09-15",12.93
"1213","2020-09-16",13.25
"1214","2020-09-17",12.96
"1215","2020-09-18",12.76
"1216","2020-09-21",12.35
"1217","2020-09-22",12.61
"1218","2020-09-23",12.48
"1219","2020-09-24",12.41
"1220","2020-09-25",12.64
"1221","2020-09-28",12.72
"1222","2020-09-29",12.14
"1223","2020-09-30",12.22
"1224","2020-10-01",12.65
"1225","2020-10-02",12.94
"1226","2020-10-05",12.92
"1227","2020-10-06",12.6
"1228","2020-10-07",13.33
"1229","2020-10-08",13.5
"1230","2020-10-09",13.84
"1231","2020-10-12",14.08
"1232","2020-10-13",13.64
"1233","2020-10-14",13.78
"1234","2020-10-15",14.26
"1235","2020-10-16",15.87
"1236","2020-10-19",16.190001
"1237","2020-10-20",15.84
"1238","2020-10-21",15.51
"1239","2020-10-22",16.190001
"1240","2020-10-23",16.879999
"1241","2020-10-26",16.51
"1242","2020-10-27",16.780001
"1243","2020-10-28",15.65
"1244","2020-10-29",15.84
"1245","2020-10-30",15.34
"1246","2020-11-02",16.02
"1247","2020-11-03",15.78
"1248","2020-11-04",15.35
"1249","2020-11-05",15.87
"1250","2020-11-06",16.200001
"1251","2020-11-09",15.67
"1252","2020-11-10",15.42
"1253","2020-11-11",15.42
"1254","2020-11-12",15.12
"1255","2020-11-13",14.52
"1256","2020-11-16",13.9
"1257","2020-11-17",13.44
"1258","2020-11-18",13.15
"1259","2020-11-19",13.31
"1260","2020-11-20",12.98
"1261","2020-11-23",13.92
"1262","2020-11-24",14.57
"1263","2020-11-25",14.55
"1264","2020-11-27",14.92
