"","date","EC"
"964","2012-07-16",55.790001
"965","2012-07-17",55.950001
"966","2012-07-18",56.189999
"967","2012-07-19",55.84
"968","2012-07-20",55.080002
"969","2012-07-23",55.18
"970","2012-07-24",55.450001
"971","2012-07-25",53.959999
"972","2012-07-26",55.150002
"973","2012-07-27",57.52
"974","2012-07-30",57.880001
"975","2012-07-31",57.23
"976","2012-08-01",57.610001
"977","2012-08-02",58.43
"978","2012-08-03",59.080002
"979","2012-08-06",58.439999
"980","2012-08-07",59.23
"981","2012-08-08",57.779999
"982","2012-08-09",58.720001
"983","2012-08-10",59.450001
"984","2012-08-13",59.07
"985","2012-08-14",58.810001
"986","2012-08-15",58.91
"987","2012-08-16",59.540001
"988","2012-08-17",59.549999
"989","2012-08-20",59.43
"990","2012-08-21",59.400002
"991","2012-08-22",59.529999
"992","2012-08-23",59.220001
"993","2012-08-24",58.900002
"994","2012-08-27",58.5
"995","2012-08-28",58.709999
"996","2012-08-29",57.889999
"997","2012-08-30",57.689999
"998","2012-08-31",57.849998
"999","2012-09-04",56.619999
"1000","2012-09-05",57.259998
"1001","2012-09-06",58.490002
"1002","2012-09-07",58.880001
"1003","2012-09-10",58.419998
"1004","2012-09-11",58.459999
"1005","2012-09-12",57.740002
"1006","2012-09-13",58.580002
"1007","2012-09-14",58.98
"1008","2012-09-17",58.400002
"1009","2012-09-18",58.25
"1010","2012-09-19",58.66
"1011","2012-09-20",58.669998
"1012","2012-09-21",59.279999
"1013","2012-09-24",58.099998
"1014","2012-09-25",57.959999
"1015","2012-09-26",58
"1016","2012-09-27",58.529999
"1017","2012-09-28",58.93
"1018","2012-10-01",58.59
"1019","2012-10-02",59.43
"1020","2012-10-03",59.389999
"1021","2012-10-04",59.830002
"1022","2012-10-05",59.509998
"1023","2012-10-08",59.75
"1024","2012-10-09",59.860001
"1025","2012-10-10",60.09
"1026","2012-10-11",60.23
"1027","2012-10-12",60.880001
"1028","2012-10-15",62.189999
"1029","2012-10-16",62.849998
"1030","2012-10-17",63.049999
"1031","2012-10-18",63.700001
"1032","2012-10-19",63.509998
"1033","2012-10-22",63.139999
"1034","2012-10-23",62.419998
"1035","2012-10-24",62.889999
"1036","2012-10-25",62.759998
"1037","2012-10-26",63.119999
"1038","2012-10-31",59.209999
"1039","2012-11-01",58.560001
"1040","2012-11-02",57.419998
"1041","2012-11-05",57.439999
"1042","2012-11-06",57.220001
"1043","2012-11-07",56.549999
"1044","2012-11-08",57.150002
"1045","2012-11-09",56.700001
"1046","2012-11-12",56.200001
"1047","2012-11-13",56.130001
"1048","2012-11-14",56.459999
"1049","2012-11-15",57.259998
"1050","2012-11-16",58.099998
"1051","2012-11-19",58.709999
"1052","2012-11-20",59
"1053","2012-11-21",58.75
"1054","2012-11-23",58.900002
"1055","2012-11-26",58.27
"1056","2012-11-27",57.91
"1057","2012-11-28",58.220001
"1058","2012-11-29",58.189999
"1059","2012-11-30",58.139999
"1060","2012-12-03",57.93
"1061","2012-12-04",57.310001
"1062","2012-12-05",57.419998
"1063","2012-12-06",57.73
"1064","2012-12-07",58.060001
"1065","2012-12-10",58.389999
"1066","2012-12-11",58.599998
"1067","2012-12-12",58.950001
"1068","2012-12-13",58.939999
"1069","2012-12-14",59.290001
"1070","2012-12-17",58.73
"1071","2012-12-18",59.279999
"1072","2012-12-19",59.169998
"1073","2012-12-20",59.560001
"1074","2012-12-21",60.529999
"1075","2012-12-24",60.790001
"1076","2012-12-26",61.110001
"1077","2012-12-27",61.599998
"1078","2012-12-28",60.400002
"1079","2012-12-31",59.669998
"1080","2013-01-02",62.110001
"1081","2013-01-03",62.189999
"1082","2013-01-04",62.18
"1083","2013-01-07",61.91
"1084","2013-01-08",61.27
"1085","2013-01-09",61.84
"1086","2013-01-10",61.970001
"1087","2013-01-11",61.700001
"1088","2013-01-14",62.040001
"1089","2013-01-15",61.619999
"1090","2013-01-16",61.279999
"1091","2013-01-17",61.32
"1092","2013-01-18",61.799999
"1093","2013-01-22",61.59
"1094","2013-01-23",62.59
"1095","2013-01-24",62.860001
"1096","2013-01-25",63.27
"1097","2013-01-28",62.799999
"1098","2013-01-29",63.380001
"1099","2013-01-30",63.290001
"1100","2013-01-31",63.299999
"1101","2013-02-01",63.59
"1102","2013-02-04",63.66
"1103","2013-02-05",63.799999
"1104","2013-02-06",62.740002
"1105","2013-02-07",61.360001
"1106","2013-02-08",61.529999
"1107","2013-02-11",60.84
"1108","2013-02-12",60.959999
"1109","2013-02-13",61.009998
"1110","2013-02-14",61.040001
"1111","2013-02-15",60.450001
"1112","2013-02-19",57.959999
"1113","2013-02-20",57.310001
"1114","2013-02-21",57.84
"1115","2013-02-22",58.23
"1116","2013-02-25",57.790001
"1117","2013-02-26",57.360001
"1118","2013-02-27",57.66
"1119","2013-02-28",57.549999
"1120","2013-03-01",57.16
"1121","2013-03-04",56.709999
"1122","2013-03-05",56.52
"1123","2013-03-06",56.32
"1124","2013-03-07",56.009998
"1125","2013-03-08",56.75
"1126","2013-03-11",57.09
"1127","2013-03-12",56.75
"1128","2013-03-13",56.48
"1129","2013-03-14",56.560001
"1130","2013-03-15",56.209999
"1131","2013-03-18",54.560001
"1132","2013-03-19",54.049999
"1133","2013-03-20",53.709999
"1134","2013-03-21",54.619999
"1135","2013-03-22",54.990002
"1136","2013-03-25",54.52
"1137","2013-03-26",55.349998
"1138","2013-03-27",54.880001
"1139","2013-03-28",54.52
"1140","2013-04-01",54.459999
"1141","2013-04-02",54.700001
"1142","2013-04-03",54.009998
"1143","2013-04-04",53.75
"1144","2013-04-05",54.59
"1145","2013-04-08",54.389999
"1146","2013-04-09",50.810001
"1147","2013-04-10",49.57
"1148","2013-04-11",49.639999
"1149","2013-04-12",48.75
"1150","2013-04-15",45.970001
"1151","2013-04-16",47.810001
"1152","2013-04-17",46.509998
"1153","2013-04-18",46.669998
"1154","2013-04-19",47.25
"1155","2013-04-22",47.330002
"1156","2013-04-23",47.490002
"1157","2013-04-24",47.849998
"1158","2013-04-25",48.009998
"1159","2013-04-26",47.139999
"1160","2013-04-29",47.43
"1161","2013-04-30",47.57
"1162","2013-05-01",46.869999
"1163","2013-05-02",46.799999
"1164","2013-05-03",47.189999
"1165","2013-05-06",45.77
"1166","2013-05-07",45.970001
"1167","2013-05-08",45.830002
"1168","2013-05-09",45.689999
"1169","2013-05-10",45.009998
"1170","2013-05-13",44.650002
"1171","2013-05-14",44.900002
"1172","2013-05-15",44.91
"1173","2013-05-16",44.830002
"1174","2013-05-17",44.290001
"1175","2013-05-20",43.470001
"1176","2013-05-21",43
"1177","2013-05-22",43.27
"1178","2013-05-23",44.130001
"1179","2013-05-24",44.220001
"1180","2013-05-28",44.130001
"1181","2013-05-29",44.439999
"1182","2013-05-30",44.77
"1183","2013-05-31",43.349998
"1184","2013-06-03",43.139999
"1185","2013-06-04",43.220001
"1186","2013-06-05",43.02
"1187","2013-06-06",43
"1188","2013-06-07",43.439999
"1189","2013-06-10",43.07
"1190","2013-06-11",42.73
"1191","2013-06-12",41.599998
"1192","2013-06-13",42.16
"1193","2013-06-14",42.450001
"1194","2013-06-17",43.540001
"1195","2013-06-18",43.700001
"1196","2013-06-19",42.799999
"1197","2013-06-20",40.599998
"1198","2013-06-21",41.459999
"1199","2013-06-24",39.869999
"1200","2013-06-25",40
"1201","2013-06-26",40.48
"1202","2013-06-27",40.459999
"1203","2013-06-28",42.060001
"1204","2013-07-01",42.93
"1205","2013-07-02",42.34
"1206","2013-07-03",42.02
"1207","2013-07-05",41.880001
"1208","2013-07-08",41.91
"1209","2013-07-09",41.119999
"1210","2013-07-10",40.400002
"1211","2013-07-11",42.490002
"1212","2013-07-12",42.509998
"1213","2013-07-15",43.779999
"1214","2013-07-16",44.139999
"1215","2013-07-17",45.040001
"1216","2013-07-18",45.610001
"1217","2013-07-19",46.25
"1218","2013-07-22",46.029999
"1219","2013-07-23",46.299999
"1220","2013-07-24",46.369999
"1221","2013-07-25",46.16
"1222","2013-07-26",45.880001
"1223","2013-07-29",45.599998
"1224","2013-07-30",45.580002
"1225","2013-07-31",45.59
"1226","2013-08-01",45.700001
"1227","2013-08-02",45.869999
"1228","2013-08-05",46.169998
"1229","2013-08-06",47.299999
"1230","2013-08-07",46.400002
"1231","2013-08-08",46.16
"1232","2013-08-09",46.400002
"1233","2013-08-12",46.099998
"1234","2013-08-13",46
"1235","2013-08-14",46.169998
"1236","2013-08-15",45.52
"1237","2013-08-16",45.599998
"1238","2013-08-19",45.209999
"1239","2013-08-20",45.509998
"1240","2013-08-21",44.970001
"1241","2013-08-22",45.349998
"1242","2013-08-23",45.400002
"1243","2013-08-26",45.080002
"1244","2013-08-27",45.18
"1245","2013-08-28",46
"1246","2013-08-29",45.389999
"1247","2013-08-30",44.66
"1248","2013-09-03",44.860001
"1249","2013-09-04",45.290001
"1250","2013-09-05",45.18
"1251","2013-09-06",45.139999
"1252","2013-09-09",45.580002
"1253","2013-09-10",46.360001
"1254","2013-09-11",46.84
"1255","2013-09-12",46.509998
"1256","2013-09-13",46.07
"1257","2013-09-16",46.080002
"1258","2013-09-17",46.060001
"1259","2013-09-18",47.689999
"1260","2013-09-19",46.990002
"1261","2013-09-20",46.709999
"1262","2013-09-23",46.939999
"1263","2013-09-24",46.830002
"1264","2013-09-25",46.75
"1265","2013-09-26",46.509998
"1266","2013-09-27",46.189999
"1267","2013-09-30",46
"1268","2013-10-01",46.41
"1269","2013-10-02",45.84
"1270","2013-10-03",45.93
"1271","2013-10-04",46.009998
"1272","2013-10-07",46.080002
"1273","2013-10-08",45.919998
"1274","2013-10-09",45.599998
"1275","2013-10-10",46.18
"1276","2013-10-11",46.810001
"1277","2013-10-14",47.32
"1278","2013-10-15",47.439999
"1279","2013-10-16",48.110001
"1280","2013-10-17",48.189999
"1281","2013-10-18",48.580002
"1282","2013-10-21",48.400002
"1283","2013-10-22",48.279999
"1284","2013-10-23",48.150002
"1285","2013-10-24",48.91
"1286","2013-10-25",48.799999
"1287","2013-10-28",48.400002
"1288","2013-10-29",48.509998
"1289","2013-10-30",47.279999
"1290","2013-10-31",47.360001
"1291","2013-11-01",46.900002
"1292","2013-11-04",46.630001
"1293","2013-11-05",45.919998
"1294","2013-11-06",46.450001
"1295","2013-11-07",45.639999
"1296","2013-11-08",44
"1297","2013-11-11",43.049999
"1298","2013-11-12",41.93
"1299","2013-11-13",43.119999
"1300","2013-11-14",43.139999
"1301","2013-11-15",42.66
"1302","2013-11-18",42.599998
"1303","2013-11-19",42
"1304","2013-11-20",41.860001
"1305","2013-11-21",41.759998
"1306","2013-11-22",41.790001
"1307","2013-11-25",41.360001
"1308","2013-11-26",40.560001
"1309","2013-11-27",40.419998
"1310","2013-11-29",40.830002
"1311","2013-12-02",41.580002
"1312","2013-12-03",41.540001
"1313","2013-12-04",41.16
"1314","2013-12-05",41.650002
"1315","2013-12-06",42.549999
"1316","2013-12-09",42.970001
"1317","2013-12-10",42.790001
"1318","2013-12-11",42.880001
"1319","2013-12-12",42.650002
"1320","2013-12-13",42.720001
"1321","2013-12-16",39.73
"1322","2013-12-17",39.709999
"1323","2013-12-18",37.959999
"1324","2013-12-19",37.93
"1325","2013-12-20",39.16
"1326","2013-12-23",38.75
"1327","2013-12-24",38.880001
"1328","2013-12-26",38.889999
"1329","2013-12-27",38.849998
"1330","2013-12-30",38
"1331","2013-12-31",38.450001
"1332","2014-01-02",37.970001
"1333","2014-01-03",37.68
"1334","2014-01-06",37.700001
"1335","2014-01-07",36.849998
"1336","2014-01-08",35.75
"1337","2014-01-09",35.41
"1338","2014-01-10",35.400002
"1339","2014-01-13",35.310001
"1340","2014-01-14",35.43
"1341","2014-01-15",35.779999
"1342","2014-01-16",35.41
"1343","2014-01-17",35.560001
"1344","2014-01-21",35.16
"1345","2014-01-22",34.900002
"1346","2014-01-23",34.700001
"1347","2014-01-24",34.040001
"1348","2014-01-27",34.240002
"1349","2014-01-28",34.59
"1350","2014-01-29",33.970001
"1351","2014-01-30",34.82
"1352","2014-01-31",34.259998
"1353","2014-02-03",34.040001
"1354","2014-02-04",34.34
"1355","2014-02-05",34.799999
"1356","2014-02-06",35.41
"1357","2014-02-07",35.040001
"1358","2014-02-10",34.59
"1359","2014-02-11",35.389999
"1360","2014-02-12",36.330002
"1361","2014-02-13",36.299999
"1362","2014-02-14",36.220001
"1363","2014-02-18",36.290001
"1364","2014-02-19",36.630001
"1365","2014-02-20",36
"1366","2014-02-21",35.369999
"1367","2014-02-24",35.560001
"1368","2014-02-25",34.740002
"1369","2014-02-26",33.200001
"1370","2014-02-27",33.740002
"1371","2014-02-28",34.330002
"1372","2014-03-03",33.669998
"1373","2014-03-04",34.279999
"1374","2014-03-05",35.07
"1375","2014-03-06",35.790001
"1376","2014-03-07",35.610001
"1377","2014-03-10",35.360001
"1378","2014-03-11",35.77
"1379","2014-03-12",35.52
"1380","2014-03-13",35.689999
"1381","2014-03-14",35.290001
"1382","2014-03-17",35.459999
"1383","2014-03-18",35.77
"1384","2014-03-19",36.68
"1385","2014-03-20",37.189999
"1386","2014-03-21",37.310001
"1387","2014-03-24",37.990002
"1388","2014-03-25",38.759998
"1389","2014-03-26",38.900002
"1390","2014-03-27",40.130001
"1391","2014-03-28",40.450001
"1392","2014-03-31",40.790001
"1393","2014-04-01",40.84
"1394","2014-04-02",40.990002
"1395","2014-04-03",40.970001
"1396","2014-04-04",40.779999
"1397","2014-04-07",40.77
"1398","2014-04-08",40.200001
"1399","2014-04-09",40.52
"1400","2014-04-10",41.049999
"1401","2014-04-11",40.84
"1402","2014-04-14",41.110001
"1403","2014-04-15",41.16
"1404","2014-04-16",39.919998
"1405","2014-04-17",39.599998
"1406","2014-04-21",40.009998
"1407","2014-04-22",36.959999
"1408","2014-04-23",36.470001
"1409","2014-04-24",36.41
"1410","2014-04-25",36.57
"1411","2014-04-28",35.529999
"1412","2014-04-29",35.82
"1413","2014-04-30",37.490002
"1414","2014-05-01",36.52
"1415","2014-05-02",36.950001
"1416","2014-05-05",35.970001
"1417","2014-05-06",36.360001
"1418","2014-05-07",36.860001
"1419","2014-05-08",36.970001
"1420","2014-05-09",37.09
"1421","2014-05-12",36.73
"1422","2014-05-13",36.540001
"1423","2014-05-14",37
"1424","2014-05-15",37.25
"1425","2014-05-16",37.330002
"1426","2014-05-19",37.889999
"1427","2014-05-20",37.259998
"1428","2014-05-21",37.740002
"1429","2014-05-22",37.290001
"1430","2014-05-23",37.099998
"1431","2014-05-27",36.400002
"1432","2014-05-28",36.18
"1433","2014-05-29",36.700001
"1434","2014-05-30",36.509998
"1435","2014-06-02",36.400002
"1436","2014-06-03",36.75
"1437","2014-06-04",36.759998
"1438","2014-06-05",37.060001
"1439","2014-06-06",37.25
"1440","2014-06-09",37.360001
"1441","2014-06-10",38.48
"1442","2014-06-11",38.68
"1443","2014-06-12",38.639999
"1444","2014-06-13",38.860001
"1445","2014-06-16",38.560001
"1446","2014-06-17",36.98
"1447","2014-06-18",37.169998
"1448","2014-06-19",36.98
"1449","2014-06-20",37.060001
"1450","2014-06-23",37.209999
"1451","2014-06-24",36.880001
"1452","2014-06-25",36.889999
"1453","2014-06-26",36.310001
"1454","2014-06-27",36.34
"1455","2014-06-30",36.049999
"1456","2014-07-01",36.060001
"1457","2014-07-02",35.849998
"1458","2014-07-03",36.389999
"1459","2014-07-07",36.099998
"1460","2014-07-08",34.950001
"1461","2014-07-09",34.049999
"1462","2014-07-10",34.310001
"1463","2014-07-11",34.860001
"1464","2014-07-14",34.200001
"1465","2014-07-15",34.459999
"1466","2014-07-16",35.59
"1467","2014-07-17",35.130001
"1468","2014-07-18",35.330002
"1469","2014-07-21",35.700001
"1470","2014-07-22",35.57
"1471","2014-07-23",35.52
"1472","2014-07-24",34.82
"1473","2014-07-25",35.060001
"1474","2014-07-28",35.439999
"1475","2014-07-29",34.459999
"1476","2014-07-30",34.389999
"1477","2014-07-31",33.740002
"1478","2014-08-01",33.349998
"1479","2014-08-04",33.799999
"1480","2014-08-05",34.240002
"1481","2014-08-06",34.700001
"1482","2014-08-07",34.09
"1483","2014-08-08",34.349998
"1484","2014-08-11",34.439999
"1485","2014-08-12",33.720001
"1486","2014-08-13",33.82
"1487","2014-08-14",33.18
"1488","2014-08-15",33.169998
"1489","2014-08-18",33.419998
"1490","2014-08-19",33.41
"1491","2014-08-20",33.810001
"1492","2014-08-21",33.779999
"1493","2014-08-22",33.130001
"1494","2014-08-25",33.290001
"1495","2014-08-26",33.810001
"1496","2014-08-27",34.529999
"1497","2014-08-28",34.57
"1498","2014-08-29",34.580002
"1499","2014-09-02",34.779999
"1500","2014-09-03",35.02
"1501","2014-09-04",34.73
"1502","2014-09-05",34.84
"1503","2014-09-08",34.23
"1504","2014-09-09",34.279999
"1505","2014-09-10",34.220001
"1506","2014-09-11",33.990002
"1507","2014-09-12",33.68
"1508","2014-09-15",33.779999
"1509","2014-09-16",34.080002
"1510","2014-09-17",34.02
"1511","2014-09-18",33.93
"1512","2014-09-19",33.990002
"1513","2014-09-22",33.02
"1514","2014-09-23",32.599998
"1515","2014-09-24",32.27
"1516","2014-09-25",31.75
"1517","2014-09-26",31.969999
"1518","2014-09-29",31.52
"1519","2014-09-30",31.27
"1520","2014-10-01",30.84
"1521","2014-10-02",30.940001
"1522","2014-10-03",30.67
"1523","2014-10-06",30.67
"1524","2014-10-07",30.209999
"1525","2014-10-08",29.48
"1526","2014-10-09",29.49
"1527","2014-10-10",28.6
"1528","2014-10-13",28.76
"1529","2014-10-14",28.92
"1530","2014-10-15",28.98
"1531","2014-10-16",29.43
"1532","2014-10-17",29.209999
"1533","2014-10-20",29.24
"1534","2014-10-21",29.91
"1535","2014-10-22",28.58
"1536","2014-10-23",28.610001
"1537","2014-10-24",28.370001
"1538","2014-10-27",27.559999
"1539","2014-10-28",27.73
"1540","2014-10-29",27.790001
"1541","2014-10-30",27.43
"1542","2014-10-31",26.799999
"1543","2014-11-03",26.08
"1544","2014-11-04",25.389999
"1545","2014-11-05",25.67
"1546","2014-11-06",25.49
"1547","2014-11-07",25.77
"1548","2014-11-10",25.42
"1549","2014-11-11",25.219999
"1550","2014-11-12",25.24
"1551","2014-11-13",24.629999
"1552","2014-11-14",24.809999
"1553","2014-11-17",24.85
"1554","2014-11-18",24.950001
"1555","2014-11-19",25
"1556","2014-11-20",25.15
"1557","2014-11-21",25.389999
"1558","2014-11-24",24.809999
"1559","2014-11-25",24.49
"1560","2014-11-26",23.83
"1561","2014-11-28",20.290001
"1562","2014-12-01",20.110001
"1563","2014-12-02",19.32
"1564","2014-12-03",19.93
"1565","2014-12-04",19.549999
"1566","2014-12-05",18.860001
"1567","2014-12-08",17.41
"1568","2014-12-09",17.610001
"1569","2014-12-10",15.63
"1570","2014-12-11",15.78
"1571","2014-12-12",15.65
"1572","2014-12-15",14.77
"1573","2014-12-16",15.23
"1574","2014-12-17",16.33
"1575","2014-12-18",16.559999
"1576","2014-12-19",17.290001
"1577","2014-12-22",17.450001
"1578","2014-12-23",17.959999
"1579","2014-12-24",17.74
"1580","2014-12-26",17.540001
"1581","2014-12-29",17.299999
"1582","2014-12-30",16.99
"1583","2014-12-31",17.120001
"1584","2015-01-02",16.5
"1585","2015-01-05",15.07
"1586","2015-01-06",14.93
"1587","2015-01-07",15.44
"1588","2015-01-08",16.26
"1589","2015-01-09",16.299999
"1590","2015-01-12",15.43
"1591","2015-01-13",15.66
"1592","2015-01-14",15.84
"1593","2015-01-15",15.5
"1594","2015-01-16",16.08
"1595","2015-01-20",15.86
"1596","2015-01-21",16.370001
"1597","2015-01-22",16.49
"1598","2015-01-23",16.75
"1599","2015-01-26",17.07
"1600","2015-01-27",17.139999
"1601","2015-01-28",16.709999
"1602","2015-01-29",16.26
"1603","2015-01-30",16.299999
"1604","2015-02-02",17.4
"1605","2015-02-03",19.799999
"1606","2015-02-04",18.33
"1607","2015-02-05",18.860001
"1608","2015-02-06",18.639999
"1609","2015-02-09",18.719999
"1610","2015-02-10",17.66
"1611","2015-02-11",17.01
"1612","2015-02-12",17.92
"1613","2015-02-13",18.5
"1614","2015-02-17",18.290001
"1615","2015-02-18",18.129999
"1616","2015-02-19",17.6
"1617","2015-02-20",17.190001
"1618","2015-02-23",17.1
"1619","2015-02-24",17.309999
"1620","2015-02-25",17.280001
"1621","2015-02-26",16.709999
"1622","2015-02-27",16.719999
"1623","2015-03-02",15.74
"1624","2015-03-03",14.78
"1625","2015-03-04",15.25
"1626","2015-03-05",15.1
"1627","2015-03-06",14.5
"1628","2015-03-09",13.89
"1629","2015-03-10",13.9
"1630","2015-03-11",14.05
"1631","2015-03-12",14.32
"1632","2015-03-13",14.11
"1633","2015-03-16",14.11
"1634","2015-03-17",14.42
"1635","2015-03-18",14.88
"1636","2015-03-19",14.42
"1637","2015-03-20",15.12
"1638","2015-03-23",15.55
"1639","2015-03-24",15.4
"1640","2015-03-25",15.49
"1641","2015-03-26",15.58
"1642","2015-03-27",15.4
"1643","2015-03-30",15.42
"1644","2015-03-31",15.22
"1645","2015-04-01",15.55
"1646","2015-04-02",15.52
"1647","2015-04-06",16.34
"1648","2015-04-07",16.51
"1649","2015-04-08",16.15
"1650","2015-04-09",16.24
"1651","2015-04-10",16.07
"1652","2015-04-13",15.92
"1653","2015-04-14",16.07
"1654","2015-04-15",16.58
"1655","2015-04-16",16.76
"1656","2015-04-17",16.51
"1657","2015-04-20",16.27
"1658","2015-04-21",16.059999
"1659","2015-04-22",16.139999
"1660","2015-04-23",16.530001
"1661","2015-04-24",16.790001
"1662","2015-04-27",17.26
"1663","2015-04-28",17.09
"1664","2015-04-29",17.24
"1665","2015-04-30",17.120001
"1666","2015-05-01",16.809999
"1667","2015-05-04",16.98
"1668","2015-05-05",17.299999
"1669","2015-05-06",17.48
"1670","2015-05-07",16.9
"1671","2015-05-08",16.52
"1672","2015-05-11",15.9
"1673","2015-05-12",15.96
"1674","2015-05-13",16.299999
"1675","2015-05-14",16.51
"1676","2015-05-15",16.309999
"1677","2015-05-18",15.87
"1678","2015-05-19",15.04
"1679","2015-05-20",15.21
"1680","2015-05-21",15.58
"1681","2015-05-22",15.56
"1682","2015-05-26",14.93
"1683","2015-05-27",14.27
"1684","2015-05-28",14.44
"1685","2015-05-29",14.5
"1686","2015-06-01",14.1
"1687","2015-06-02",14.25
"1688","2015-06-03",14.11
"1689","2015-06-04",13.84
"1690","2015-06-05",13.85
"1691","2015-06-08",14.07
"1692","2015-06-09",14.37
"1693","2015-06-10",14.58
"1694","2015-06-11",14.4
"1695","2015-06-12",14.21
"1696","2015-06-15",14.48
"1697","2015-06-16",13.92
"1698","2015-06-17",13.05
"1699","2015-06-18",13.14
"1700","2015-06-19",12.85
"1701","2015-06-22",13.18
"1702","2015-06-23",13.49
"1703","2015-06-24",13.47
"1704","2015-06-25",13.29
"1705","2015-06-26",13.26
"1706","2015-06-29",13.07
"1707","2015-06-30",13.26
"1708","2015-07-01",12.55
"1709","2015-07-02",12.72
"1710","2015-07-06",12.21
"1711","2015-07-07",12.29
"1712","2015-07-08",12
"1713","2015-07-09",12.34
"1714","2015-07-10",12.17
"1715","2015-07-13",12.21
"1716","2015-07-14",12.34
"1717","2015-07-15",12.03
"1718","2015-07-16",11.97
"1719","2015-07-17",11.79
"1720","2015-07-20",11.56
"1721","2015-07-21",11.73
"1722","2015-07-22",11.45
"1723","2015-07-23",11.52
"1724","2015-07-24",11.15
"1725","2015-07-27",10.86
"1726","2015-07-28",11.09
"1727","2015-07-29",11.54
"1728","2015-07-30",11.41
"1729","2015-07-31",11.29
"1730","2015-08-03",10.66
"1731","2015-08-04",10.77
"1732","2015-08-05",10.36
"1733","2015-08-06",10.67
"1734","2015-08-07",10.2
"1735","2015-08-10",10.64
"1736","2015-08-11",10.25
"1737","2015-08-12",10.45
"1738","2015-08-13",10.27
"1739","2015-08-14",10.17
"1740","2015-08-17",10.05
"1741","2015-08-18",10.01
"1742","2015-08-19",9.6
"1743","2015-08-20",9.58
"1744","2015-08-21",9.4
"1745","2015-08-24",8.87
"1746","2015-08-25",8.8
"1747","2015-08-26",8.84
"1748","2015-08-27",9.59
"1749","2015-08-28",10.08
"1750","2015-08-31",10.48
"1751","2015-09-01",9.74
"1752","2015-09-02",9.63
"1753","2015-09-03",9.77
"1754","2015-09-04",9.64
"1755","2015-09-08",9.47
"1756","2015-09-09",9.24
"1757","2015-09-10",9.45
"1758","2015-09-11",9.27
"1759","2015-09-14",9.27
"1760","2015-09-15",9.21
"1761","2015-09-16",9.64
"1762","2015-09-17",9.65
"1763","2015-09-18",9.39
"1764","2015-09-21",9.46
"1765","2015-09-22",9.14
"1766","2015-09-23",8.74
"1767","2015-09-24",8.81
"1768","2015-09-25",8.82
"1769","2015-09-28",8.28
"1770","2015-09-29",8.47
"1771","2015-09-30",8.6
"1772","2015-10-01",8.57
"1773","2015-10-02",8.95
"1774","2015-10-05",9.4
"1775","2015-10-06",9.92
"1776","2015-10-07",10.29
"1777","2015-10-08",10.63
"1778","2015-10-09",10.54
"1779","2015-10-12",10.25
"1780","2015-10-13",10.23
"1781","2015-10-14",10.2
"1782","2015-10-15",10.24
"1783","2015-10-16",10.12
"1784","2015-10-19",9.45
"1785","2015-10-20",9.54
"1786","2015-10-21",9.22
"1787","2015-10-22",9.5
"1788","2015-10-23",9.41
"1789","2015-10-26",9.29
"1790","2015-10-27",9.07
"1791","2015-10-28",9.3
"1792","2015-10-29",9.25
"1793","2015-10-30",9.32
"1794","2015-11-02",9.7
"1795","2015-11-03",10.09
"1796","2015-11-04",9.92
"1797","2015-11-05",9.85
"1798","2015-11-06",9.73
"1799","2015-11-09",9.56
"1800","2015-11-10",9.49
"1801","2015-11-11",9.21
"1802","2015-11-12",8.87
"1803","2015-11-13",8.72
"1804","2015-11-16",9.17
"1805","2015-11-17",8.59
"1806","2015-11-18",8.73
"1807","2015-11-19",8.56
"1808","2015-11-20",8.5
"1809","2015-11-23",8.67
"1810","2015-11-24",8.79
"1811","2015-11-25",8.7
"1812","2015-11-27",8.44
"1813","2015-11-30",8.39
"1814","2015-12-01",8.28
"1815","2015-12-02",7.97
"1816","2015-12-03",7.99
"1817","2015-12-04",7.49
"1818","2015-12-07",7.04
"1819","2015-12-08",6.83
"1820","2015-12-09",7.11
"1821","2015-12-10",6.99
"1822","2015-12-11",6.66
"1823","2015-12-14",6.5
"1824","2015-12-15",7
"1825","2015-12-16",6.96
"1826","2015-12-17",6.85
"1827","2015-12-18",6.84
"1828","2015-12-21",6.88
"1829","2015-12-22",7.02
"1830","2015-12-23",7.46
"1831","2015-12-24",7.4
"1832","2015-12-28",7.22
"1833","2015-12-29",7.12
"1834","2015-12-30",6.83
"1835","2015-12-31",7.01
"1836","2016-01-04",6.92
"1837","2016-01-05",6.82
"1838","2016-01-06",6.52
"1839","2016-01-07",6.23
"1840","2016-01-08",6.17
"1841","2016-01-11",5.88
"1842","2016-01-12",5.81
"1843","2016-01-13",5.84
"1844","2016-01-14",6
"1845","2016-01-15",5.89
"1846","2016-01-19",5.55
"1847","2016-01-20",5.4
"1848","2016-01-21",5.71
"1849","2016-01-22",6.17
"1850","2016-01-25",5.58
"1851","2016-01-26",5.81
"1852","2016-01-27",5.86
"1853","2016-01-28",6.18
"1854","2016-01-29",6.44
"1855","2016-02-01",6.09
"1856","2016-02-02",5.83
"1857","2016-02-03",6.19
"1858","2016-02-04",6.37
"1859","2016-02-05",6.31
"1860","2016-02-08",6.28
"1861","2016-02-09",6.01
"1862","2016-02-10",6.03
"1863","2016-02-11",5.97
"1864","2016-02-12",6.26
"1865","2016-02-16",5.98
"1866","2016-02-17",6.89
"1867","2016-02-18",6.98
"1868","2016-02-19",6.79
"1869","2016-02-22",7.08
"1870","2016-02-23",6.91
