"","date","XHR"
"975","2018-12-17",18.99
"976","2018-12-18",19.389999
"977","2018-12-19",18.52
"978","2018-12-20",17.41
"979","2018-12-21",17.030001
"980","2018-12-24",16.540001
"981","2018-12-26",17.27
"982","2018-12-27",17.17
"983","2018-12-28",17.17
"984","2018-12-31",17.200001
"985","2019-01-02",16.809999
"986","2019-01-03",16.719999
"987","2019-01-04",17.33
"988","2019-01-07",17.33
"989","2019-01-08",17.91
"990","2019-01-09",17.98
"991","2019-01-10",18.09
"992","2019-01-11",18.360001
"993","2019-01-14",18.059999
"994","2019-01-15",18.01
"995","2019-01-16",18.379999
"996","2019-01-17",18.25
"997","2019-01-18",18.26
"998","2019-01-22",18.040001
"999","2019-01-23",18.01
"1000","2019-01-24",18.07
"1001","2019-01-25",18.27
"1002","2019-01-28",18.33
"1003","2019-01-29",18.540001
"1004","2019-01-30",18.65
"1005","2019-01-31",18.77
"1006","2019-02-01",18.84
"1007","2019-02-04",19.1
"1008","2019-02-05",18.950001
"1009","2019-02-06",18.790001
"1010","2019-02-07",18.950001
"1011","2019-02-08",18.6
"1012","2019-02-11",18.59
"1013","2019-02-12",18.389999
"1014","2019-02-13",18.860001
"1015","2019-02-14",18.610001
"1016","2019-02-15",19.08
"1017","2019-02-19",19.040001
"1018","2019-02-20",19.290001
"1019","2019-02-21",19.43
"1020","2019-02-22",19.690001
"1021","2019-02-25",19.5
"1022","2019-02-26",20.07
"1023","2019-02-27",19.530001
"1024","2019-02-28",19.530001
"1025","2019-03-01",19.68
"1026","2019-03-04",19.780001
"1027","2019-03-05",19.780001
"1028","2019-03-06",19.709999
"1029","2019-03-07",19.4
"1030","2019-03-08",19.309999
"1031","2019-03-11",19.719999
"1032","2019-03-12",19.6
"1033","2019-03-13",19.75
"1034","2019-03-14",19.799999
"1035","2019-03-15",19.67
"1036","2019-03-18",19.74
"1037","2019-03-19",19.620001
"1038","2019-03-20",19.92
"1039","2019-03-21",20.24
"1040","2019-03-22",19.48
"1041","2019-03-25",19.549999
"1042","2019-03-26",19.99
"1043","2019-03-27",21.66
"1044","2019-03-28",22.01
"1045","2019-03-29",21.91
"1046","2019-04-01",21.75
"1047","2019-04-02",21.67
"1048","2019-04-03",21.809999
"1049","2019-04-04",21.719999
"1050","2019-04-05",22.040001
"1051","2019-04-08",22.200001
"1052","2019-04-09",21.559999
"1053","2019-04-10",22.25
"1054","2019-04-11",21.790001
"1055","2019-04-12",21.73
"1056","2019-04-15",21.709999
"1057","2019-04-16",21.549999
"1058","2019-04-17",21.299999
"1059","2019-04-18",21.219999
"1060","2019-04-22",20.969999
"1061","2019-04-23",21.209999
"1062","2019-04-24",21.18
"1063","2019-04-25",21.23
"1064","2019-04-26",21.469999
"1065","2019-04-29",21.389999
"1066","2019-04-30",21.65
"1067","2019-05-01",21.549999
"1068","2019-05-02",22.309999
"1069","2019-05-03",22.99
"1070","2019-05-06",23
"1071","2019-05-07",22.620001
"1072","2019-05-08",22.68
"1073","2019-05-09",22.68
"1074","2019-05-10",22.610001
"1075","2019-05-13",21.950001
"1076","2019-05-14",22.35
"1077","2019-05-15",22.51
"1078","2019-05-16",22.59
"1079","2019-05-17",22.16
"1080","2019-05-20",21.709999
"1081","2019-05-21",22.23
"1082","2019-05-22",22.040001
"1083","2019-05-23",21.84
"1084","2019-05-24",21.77
"1085","2019-05-28",21.67
"1086","2019-05-29",21.35
"1087","2019-05-30",21.190001
"1088","2019-05-31",20.91
"1089","2019-06-03",20.969999
"1090","2019-06-04",20.950001
"1091","2019-06-05",21
"1092","2019-06-06",20.85
"1093","2019-06-07",21.01
"1094","2019-06-10",21.120001
"1095","2019-06-11",21.129999
"1096","2019-06-12",21.24
"1097","2019-06-13",21.549999
"1098","2019-06-14",21.129999
"1099","2019-06-17",21.5
"1100","2019-06-18",21.809999
"1101","2019-06-19",21.68
"1102","2019-06-20",21.559999
"1103","2019-06-21",20.959999
"1104","2019-06-24",20.41
"1105","2019-06-25",20.75
"1106","2019-06-26",20.49
"1107","2019-06-27",20.99
"1108","2019-06-28",20.85
"1109","2019-07-01",20.92
"1110","2019-07-02",21.299999
"1111","2019-07-03",21.559999
"1112","2019-07-05",21.379999
"1113","2019-07-08",21.43
"1114","2019-07-09",21.25
"1115","2019-07-10",21.370001
"1116","2019-07-11",20.950001
"1117","2019-07-12",21.24
"1118","2019-07-15",21.1
"1119","2019-07-16",21.27
"1120","2019-07-17",21.08
"1121","2019-07-18",21.139999
"1122","2019-07-19",20.82
"1123","2019-07-22",20.75
"1124","2019-07-23",21.209999
"1125","2019-07-24",21.200001
"1126","2019-07-25",21.200001
"1127","2019-07-26",21.48
"1128","2019-07-29",21.540001
"1129","2019-07-30",21.879999
"1130","2019-07-31",21.43
"1131","2019-08-01",21.120001
"1132","2019-08-02",21.1
"1133","2019-08-05",20.24
"1134","2019-08-06",20.360001
"1135","2019-08-07",20.25
"1136","2019-08-08",21.18
"1137","2019-08-09",21.040001
"1138","2019-08-12",21.049999
"1139","2019-08-13",21.219999
"1140","2019-08-14",20.440001
"1141","2019-08-15",20.200001
"1142","2019-08-16",20.65
"1143","2019-08-19",20.690001
"1144","2019-08-20",20.200001
"1145","2019-08-21",20.059999
"1146","2019-08-22",20.459999
"1147","2019-08-23",19.77
"1148","2019-08-26",19.969999
"1149","2019-08-27",19.85
"1150","2019-08-28",20.040001
"1151","2019-08-29",20.16
"1152","2019-08-30",20.209999
"1153","2019-09-03",20
"1154","2019-09-04",20.290001
"1155","2019-09-05",20.58
"1156","2019-09-06",20.540001
"1157","2019-09-09",21.16
"1158","2019-09-10",21.41
"1159","2019-09-11",21.889999
"1160","2019-09-12",21.4
"1161","2019-09-13",21.66
"1162","2019-09-16",21.67
"1163","2019-09-17",21.360001
"1164","2019-09-18",21.379999
"1165","2019-09-19",21.34
"1166","2019-09-20",21.41
"1167","2019-09-23",21.309999
"1168","2019-09-24",21.24
"1169","2019-09-25",21.559999
"1170","2019-09-26",21.309999
"1171","2019-09-27",21.110001
"1172","2019-09-30",21.120001
"1173","2019-10-01",20.92
"1174","2019-10-02",20.709999
"1175","2019-10-03",20.620001
"1176","2019-10-04",20.74
"1177","2019-10-07",20.870001
"1178","2019-10-08",20.639999
"1179","2019-10-09",20.6
"1180","2019-10-10",20.66
"1181","2019-10-11",20.99
"1182","2019-10-14",20.639999
"1183","2019-10-15",20.809999
"1184","2019-10-16",20.73
"1185","2019-10-17",20.299999
"1186","2019-10-18",20.57
"1187","2019-10-21",20.969999
"1188","2019-10-22",20.940001
"1189","2019-10-23",21
"1190","2019-10-24",20.860001
"1191","2019-10-25",20.549999
"1192","2019-10-28",20.870001
"1193","2019-10-29",20.76
"1194","2019-10-30",20.77
"1195","2019-10-31",21.049999
"1196","2019-11-01",21.77
"1197","2019-11-04",22.25
"1198","2019-11-05",22.030001
"1199","2019-11-06",21.85
"1200","2019-11-07",21.24
"1201","2019-11-08",21.219999
"1202","2019-11-11",21.15
"1203","2019-11-12",20.92
"1204","2019-11-13",20.74
"1205","2019-11-14",20.809999
"1206","2019-11-15",21.200001
"1207","2019-11-18",21.18
"1208","2019-11-19",21.030001
"1209","2019-11-20",21
"1210","2019-11-21",20.75
"1211","2019-11-22",20.690001
"1212","2019-11-25",21.129999
"1213","2019-11-26",21.16
"1214","2019-11-27",21.41
"1215","2019-11-29",21.059999
"1216","2019-12-02",20.950001
"1217","2019-12-03",20.940001
"1218","2019-12-04",20.790001
"1219","2019-12-05",20.860001
"1220","2019-12-06",21.469999
"1221","2019-12-09",21.51
"1222","2019-12-10",21.52
"1223","2019-12-11",21.17
"1224","2019-12-12",21.15
"1225","2019-12-13",21.190001
"1226","2019-12-16",21.25
"1227","2019-12-17",21.299999
"1228","2019-12-18",21.77
"1229","2019-12-19",21.84
"1230","2019-12-20",21.9
"1231","2019-12-23",21.809999
"1232","2019-12-24",21.870001
"1233","2019-12-26",21.799999
"1234","2019-12-27",21.91
"1235","2019-12-30",21.700001
"1236","2019-12-31",21.610001
"1237","2020-01-02",21.48
"1238","2020-01-03",21.370001
"1239","2020-01-06",20.969999
"1240","2020-01-07",20.610001
"1241","2020-01-08",20.58
"1242","2020-01-09",20.129999
"1243","2020-01-10",20.049999
"1244","2020-01-13",20.280001
"1245","2020-01-14",20.190001
"1246","2020-01-15",20.280001
"1247","2020-01-16",20.6
"1248","2020-01-17",20.58
"1249","2020-01-21",20.370001
"1250","2020-01-22",20.58
"1251","2020-01-23",20.290001
"1252","2020-01-24",19.700001
"1253","2020-01-27",19.370001
"1254","2020-01-28",19.559999
"1255","2020-01-29",19.450001
"1256","2020-01-30",19.360001
"1257","2020-01-31",18.690001
"1258","2020-02-03",18.91
"1259","2020-02-04",19.280001
"1260","2020-02-05",19.549999
"1261","2020-02-06",19.41
"1262","2020-02-07",19.299999
"1263","2020-02-10",19.440001
"1264","2020-02-11",19.42
"1265","2020-02-12",19.76
"1266","2020-02-13",19.59
"1267","2020-02-14",19.52
"1268","2020-02-18",19.370001
"1269","2020-02-19",19.02
"1270","2020-02-20",19.040001
"1271","2020-02-21",19.16
"1272","2020-02-24",18.5
"1273","2020-02-25",17.709999
"1274","2020-02-26",17
"1275","2020-02-27",15.7
"1276","2020-02-28",14.96
"1277","2020-03-02",15.61
"1278","2020-03-03",14.99
"1279","2020-03-04",15.33
"1280","2020-03-05",14.4
"1281","2020-03-06",15.05
"1282","2020-03-09",13.03
"1283","2020-03-10",13.89
"1284","2020-03-11",12.37
"1285","2020-03-12",10.41
"1286","2020-03-13",10.93
"1287","2020-03-16",9.86
"1288","2020-03-17",10.3
"1289","2020-03-18",6.81
"1290","2020-03-19",7.87
"1291","2020-03-20",7.9
"1292","2020-03-23",8.5
"1293","2020-03-24",10.02
"1294","2020-03-25",11.81
"1295","2020-03-26",12.35
"1296","2020-03-27",10.41
"1297","2020-03-30",9.88
"1298","2020-03-31",10.3
"1299","2020-04-01",8.96
"1300","2020-04-02",8.57
"1301","2020-04-03",8.24
"1302","2020-04-06",8.74
"1303","2020-04-07",8.41
"1304","2020-04-08",8.95
"1305","2020-04-09",10
"1306","2020-04-13",9.56
"1307","2020-04-14",9.72
"1308","2020-04-15",9.56
"1309","2020-04-16",9.01
"1310","2020-04-17",8.99
"1311","2020-04-20",8.43
"1312","2020-04-21",8.55
"1313","2020-04-22",8.21
"1314","2020-04-23",8.32
"1315","2020-04-24",8.41
"1316","2020-04-27",8.68
"1317","2020-04-28",9.46
"1318","2020-04-29",10.22
"1319","2020-04-30",9.7
"1320","2020-05-01",9.2
"1321","2020-05-04",9.18
"1322","2020-05-05",8.5
"1323","2020-05-06",8.16
"1324","2020-05-07",8.53
"1325","2020-05-08",9.03
"1326","2020-05-11",7.59
"1327","2020-05-12",7.27
"1328","2020-05-13",6.75
"1329","2020-05-14",7.3
"1330","2020-05-15",7.35
"1331","2020-05-18",8.36
"1332","2020-05-19",8.28
"1333","2020-05-20",8.3
"1334","2020-05-21",8.36
"1335","2020-05-22",7.94
"1336","2020-05-26",8.99
"1337","2020-05-27",9.77
"1338","2020-05-28",9.34
"1339","2020-05-29",9
"1340","2020-06-01",9.2
"1341","2020-06-02",9.14
"1342","2020-06-03",9.59
"1343","2020-06-04",10.72
"1344","2020-06-05",12.34
"1345","2020-06-08",14.68
"1346","2020-06-09",13.37
"1347","2020-06-10",11.69
"1348","2020-06-11",10.6
"1349","2020-06-12",11.51
"1350","2020-06-15",11.11
"1351","2020-06-16",11.57
"1352","2020-06-17",10.76
"1353","2020-06-18",10.2
"1354","2020-06-19",9.57
"1355","2020-06-22",9.5
"1356","2020-06-23",9.54
"1357","2020-06-24",9.19
"1358","2020-06-25",9.07
"1359","2020-06-26",8.82
"1360","2020-06-29",9.5
"1361","2020-06-30",9.33
"1362","2020-07-01",9.2
"1363","2020-07-02",9.08
"1364","2020-07-06",9.25
"1365","2020-07-07",8.72
"1366","2020-07-08",8.58
"1367","2020-07-09",8.52
"1368","2020-07-10",8.71
"1369","2020-07-13",8.67
"1370","2020-07-14",8.58
"1371","2020-07-15",9.25
"1372","2020-07-16",9.01
"1373","2020-07-17",8.81
"1374","2020-07-20",8.51
"1375","2020-07-21",8.73
"1376","2020-07-22",8.57
"1377","2020-07-23",8.6
"1378","2020-07-24",8.5
"1379","2020-07-27",8.25
"1380","2020-07-28",8.48
"1381","2020-07-29",8.6
"1382","2020-07-30",8.2
"1383","2020-07-31",7.96
"1384","2020-08-03",7.6
"1385","2020-08-04",8.1
"1386","2020-08-05",8.25
"1387","2020-08-06",8.47
"1388","2020-08-07",9.14
"1389","2020-08-10",9.46
"1390","2020-08-11",9.41
"1391","2020-08-12",9.43
"1392","2020-08-13",9.11
"1393","2020-08-14",9.18
"1394","2020-08-17",8.92
"1395","2020-08-18",8.69
"1396","2020-08-19",8.68
"1397","2020-08-20",8.75
"1398","2020-08-21",8.57
"1399","2020-08-24",9.07
"1400","2020-08-25",9.21
"1401","2020-08-26",8.96
"1402","2020-08-27",9.31
"1403","2020-08-28",9.51
"1404","2020-08-31",8.98
"1405","2020-09-01",8.86
"1406","2020-09-02",8.97
"1407","2020-09-03",9.12
"1408","2020-09-04",9.47
"1409","2020-09-08",9.1
"1410","2020-09-09",8.92
"1411","2020-09-10",8.91
"1412","2020-09-11",8.56
"1413","2020-09-14",9.35
"1414","2020-09-15",9.58
"1415","2020-09-16",9.58
"1416","2020-09-17",9.48
"1417","2020-09-18",9.39
"1418","2020-09-21",8.42
"1419","2020-09-22",8.35
"1420","2020-09-23",8.18
"1421","2020-09-24",8.1
"1422","2020-09-25",8.48
"1423","2020-09-28",9.01
"1424","2020-09-29",8.84
"1425","2020-09-30",8.78
"1426","2020-10-01",9.07
"1427","2020-10-02",9.07
"1428","2020-10-05",9.02
"1429","2020-10-06",9.25
"1430","2020-10-07",9.28
"1431","2020-10-08",9.72
"1432","2020-10-09",9.56
"1433","2020-10-12",9.51
"1434","2020-10-13",8.72
"1435","2020-10-14",8.47
"1436","2020-10-15",8.84
"1437","2020-10-16",8.65
"1438","2020-10-19",8.52
"1439","2020-10-20",8.83
"1440","2020-10-21",8.8
"1441","2020-10-22",9.28
"1442","2020-10-23",9.42
"1443","2020-10-26",9.03
"1444","2020-10-27",8.75
"1445","2020-10-28",8.39
"1446","2020-10-29",8.75
"1447","2020-10-30",8.24
"1448","2020-11-02",8.71
"1449","2020-11-03",9.35
"1450","2020-11-04",8.8
"1451","2020-11-05",9.09
"1452","2020-11-06",8.79
"1453","2020-11-09",11.88
"1454","2020-11-10",12.04
"1455","2020-11-11",11.17
"1456","2020-11-12",10.72
"1457","2020-11-13",11.73
"1458","2020-11-16",12.58
"1459","2020-11-17",13.22
"1460","2020-11-18",13.19
"1461","2020-11-19",13.58
"1462","2020-11-20",13.2
"1463","2020-11-23",14.09
"1464","2020-11-24",15.06
"1465","2020-11-25",14.89
"1466","2020-11-27",14.76
