"","date","MRCY"
"1000","2010-12-20",19.99
"1001","2010-12-21",19.889999
"1002","2010-12-22",19.32
"1003","2010-12-23",19.129999
"1004","2010-12-27",19.35
"1005","2010-12-28",18.860001
"1006","2010-12-29",18.99
"1007","2010-12-30",18.75
"1008","2010-12-31",18.379999
"1009","2011-01-03",18.809999
"1010","2011-01-04",18.27
"1011","2011-01-05",18.129999
"1012","2011-01-06",18.110001
"1013","2011-01-07",18.08
"1014","2011-01-10",18.01
"1015","2011-01-11",18.09
"1016","2011-01-12",18.07
"1017","2011-01-13",18.99
"1018","2011-01-14",19.27
"1019","2011-01-18",19.120001
"1020","2011-01-19",18.83
"1021","2011-01-20",18.4
"1022","2011-01-21",18.110001
"1023","2011-01-24",17.98
"1024","2011-01-25",17.84
"1025","2011-01-26",19.940001
"1026","2011-01-27",19.83
"1027","2011-01-28",18.84
"1028","2011-01-31",18.879999
"1029","2011-02-01",18.879999
"1030","2011-02-02",18.969999
"1031","2011-02-03",18.84
"1032","2011-02-04",18.77
"1033","2011-02-07",18.52
"1034","2011-02-08",18.57
"1035","2011-02-09",18.389999
"1036","2011-02-10",18.370001
"1037","2011-02-11",19.15
"1038","2011-02-14",19.43
"1039","2011-02-15",18.75
"1040","2011-02-16",18.790001
"1041","2011-02-17",18.6
"1042","2011-02-18",18.889999
"1043","2011-02-22",18.51
"1044","2011-02-23",18.440001
"1045","2011-02-24",18.940001
"1046","2011-02-25",19.459999
"1047","2011-02-28",18.98
"1048","2011-03-01",19.42
"1049","2011-03-02",19.610001
"1050","2011-03-03",19.59
"1051","2011-03-04",19.43
"1052","2011-03-07",18.690001
"1053","2011-03-08",19.280001
"1054","2011-03-09",19.02
"1055","2011-03-10",18.530001
"1056","2011-03-11",18.559999
"1057","2011-03-14",18.389999
"1058","2011-03-15",18.299999
"1059","2011-03-16",18.129999
"1060","2011-03-17",18.1
"1061","2011-03-18",18.52
"1062","2011-03-21",19.25
"1063","2011-03-22",19.27
"1064","2011-03-23",19.65
"1065","2011-03-24",20.02
"1066","2011-03-25",20.309999
"1067","2011-03-28",20.190001
"1068","2011-03-29",20.43
"1069","2011-03-30",21.1
"1070","2011-03-31",21.16
"1071","2011-04-01",21.58
"1072","2011-04-04",21.34
"1073","2011-04-05",21.280001
"1074","2011-04-06",21.76
"1075","2011-04-07",21.74
"1076","2011-04-08",21.440001
"1077","2011-04-11",20.93
"1078","2011-04-12",20.27
"1079","2011-04-13",20.280001
"1080","2011-04-14",20.25
"1081","2011-04-15",20.57
"1082","2011-04-18",20.190001
"1083","2011-04-19",20.08
"1084","2011-04-20",20.870001
"1085","2011-04-21",21.040001
"1086","2011-04-25",20.91
"1087","2011-04-26",21.35
"1088","2011-04-27",19.219999
"1089","2011-04-28",19.25
"1090","2011-04-29",19.309999
"1091","2011-05-02",19.07
"1092","2011-05-03",18.809999
"1093","2011-05-04",18.99
"1094","2011-05-05",19.16
"1095","2011-05-06",18.93
"1096","2011-05-09",19.08
"1097","2011-05-10",19.209999
"1098","2011-05-11",19.129999
"1099","2011-05-12",19.209999
"1100","2011-05-13",18.790001
"1101","2011-05-16",18.280001
"1102","2011-05-17",18.120001
"1103","2011-05-18",18.5
"1104","2011-05-19",18.76
"1105","2011-05-20",18.610001
"1106","2011-05-23",18.16
"1107","2011-05-24",18.280001
"1108","2011-05-25",18.360001
"1109","2011-05-26",18.77
"1110","2011-05-27",18.709999
"1111","2011-05-31",19.120001
"1112","2011-06-01",18.780001
"1113","2011-06-02",18.82
"1114","2011-06-03",18.5
"1115","2011-06-06",18.25
"1116","2011-06-07",18.280001
"1117","2011-06-08",18.1
"1118","2011-06-09",18.18
"1119","2011-06-10",17.940001
"1120","2011-06-13",17.889999
"1121","2011-06-14",17.959999
"1122","2011-06-15",17.709999
"1123","2011-06-16",17.49
"1124","2011-06-17",17.42
"1125","2011-06-20",17.5
"1126","2011-06-21",17.57
"1127","2011-06-22",17.610001
"1128","2011-06-23",17.629999
"1129","2011-06-24",17.51
"1130","2011-06-27",17.809999
"1131","2011-06-28",18.02
"1132","2011-06-29",18.440001
"1133","2011-06-30",18.68
"1134","2011-07-01",18.98
"1135","2011-07-05",18.99
"1136","2011-07-06",19.25
"1137","2011-07-07",19.27
"1138","2011-07-08",19.02
"1139","2011-07-11",18.6
"1140","2011-07-12",18.33
"1141","2011-07-13",18.48
"1142","2011-07-14",18.01
"1143","2011-07-15",18.02
"1144","2011-07-18",17.639999
"1145","2011-07-19",17.879999
"1146","2011-07-20",17.77
"1147","2011-07-21",17.57
"1148","2011-07-22",17.809999
"1149","2011-07-25",17.610001
"1150","2011-07-26",17.48
"1151","2011-07-27",16.75
"1152","2011-07-28",16.91
"1153","2011-07-29",16.790001
"1154","2011-08-01",16.549999
"1155","2011-08-02",16.07
"1156","2011-08-03",17.059999
"1157","2011-08-04",16.57
"1158","2011-08-05",16.290001
"1159","2011-08-08",15.15
"1160","2011-08-09",15.78
"1161","2011-08-10",14.6
"1162","2011-08-11",15.01
"1163","2011-08-12",15.09
"1164","2011-08-15",15.37
"1165","2011-08-16",15.13
"1166","2011-08-17",14.74
"1167","2011-08-18",13.98
"1168","2011-08-19",13.29
"1169","2011-08-22",13.26
"1170","2011-08-23",14.18
"1171","2011-08-24",14.07
"1172","2011-08-25",13.38
"1173","2011-08-26",13.76
"1174","2011-08-29",14.06
"1175","2011-08-30",14.22
"1176","2011-08-31",13.91
"1177","2011-09-01",13.84
"1178","2011-09-02",13.06
"1179","2011-09-06",12.87
"1180","2011-09-07",13.45
"1181","2011-09-08",13.01
"1182","2011-09-09",12.97
"1183","2011-09-12",12.98
"1184","2011-09-13",13.26
"1185","2011-09-14",13.33
"1186","2011-09-15",13.46
"1187","2011-09-16",13.47
"1188","2011-09-19",13.05
"1189","2011-09-20",12.74
"1190","2011-09-21",12.54
"1191","2011-09-22",11.9
"1192","2011-09-23",11.84
"1193","2011-09-26",11.86
"1194","2011-09-27",12.08
"1195","2011-09-28",11.49
"1196","2011-09-29",11.65
"1197","2011-09-30",11.5
"1198","2011-10-03",11.35
"1199","2011-10-04",12.62
"1200","2011-10-05",12.42
"1201","2011-10-06",13.33
"1202","2011-10-07",12.83
"1203","2011-10-10",13.35
"1204","2011-10-11",13.44
"1205","2011-10-12",13.67
"1206","2011-10-13",13.62
"1207","2011-10-14",14.12
"1208","2011-10-17",13.55
"1209","2011-10-18",14.16
"1210","2011-10-19",13.69
"1211","2011-10-20",13.67
"1212","2011-10-21",13.87
"1213","2011-10-24",14.21
"1214","2011-10-25",13.86
"1215","2011-10-26",14.79
"1216","2011-10-27",15.69
"1217","2011-10-28",15.29
"1218","2011-10-31",14.6
"1219","2011-11-01",13.94
"1220","2011-11-02",14.29
"1221","2011-11-03",14.76
"1222","2011-11-04",14.62
"1223","2011-11-07",14.38
"1224","2011-11-08",14.62
"1225","2011-11-09",13.56
"1226","2011-11-10",13.56
"1227","2011-11-11",14.1
"1228","2011-11-14",13.99
"1229","2011-11-15",14.18
"1230","2011-11-16",13.82
"1231","2011-11-17",13.89
"1232","2011-11-18",13.89
"1233","2011-11-21",13.56
"1234","2011-11-22",13.25
"1235","2011-11-23",12.62
"1236","2011-11-25",12.31
"1237","2011-11-28",12.53
"1238","2011-11-29",12.58
"1239","2011-11-30",13.79
"1240","2011-12-01",13.29
"1241","2011-12-02",13.23
"1242","2011-12-05",13.22
"1243","2011-12-06",13.14
"1244","2011-12-07",13.02
"1245","2011-12-08",12.4
"1246","2011-12-09",13.15
"1247","2011-12-12",13.11
"1248","2011-12-13",12.79
"1249","2011-12-14",13.03
"1250","2011-12-15",12.87
"1251","2011-12-16",12.77
"1252","2011-12-19",12.39
"1253","2011-12-20",13.08
"1254","2011-12-21",13.28
"1255","2011-12-22",13.19
"1256","2011-12-23",13.33
"1257","2011-12-27",13.83
"1258","2011-12-28",13.53
"1259","2011-12-29",13.64
"1260","2011-12-30",13.29
"1261","2012-01-03",13.7
"1262","2012-01-04",13.64
"1263","2012-01-05",13.55
"1264","2012-01-06",13.91
"1265","2012-01-09",13.86
"1266","2012-01-10",13.61
"1267","2012-01-11",13.5
"1268","2012-01-12",13.47
"1269","2012-01-13",13.35
"1270","2012-01-17",13.59
"1271","2012-01-18",14.11
"1272","2012-01-19",14.26
"1273","2012-01-20",14.63
"1274","2012-01-23",14.93
"1275","2012-01-24",14.98
"1276","2012-01-25",13.4
"1277","2012-01-26",13.44
"1278","2012-01-27",13.5
"1279","2012-01-30",13.45
"1280","2012-01-31",13.39
"1281","2012-02-01",13.86
"1282","2012-02-02",14.04
"1283","2012-02-03",14.51
"1284","2012-02-06",14.35
"1285","2012-02-07",14.56
"1286","2012-02-08",14.62
"1287","2012-02-09",14.37
"1288","2012-02-10",13.92
"1289","2012-02-13",13.85
"1290","2012-02-14",14.09
"1291","2012-02-15",14.14
"1292","2012-02-16",14.78
"1293","2012-02-17",14.95
"1294","2012-02-21",14.8
"1295","2012-02-22",14.5
"1296","2012-02-23",14.78
"1297","2012-02-24",14.81
"1298","2012-02-27",14.79
"1299","2012-02-28",14.77
"1300","2012-02-29",14.37
"1301","2012-03-01",14.41
"1302","2012-03-02",13.98
"1303","2012-03-05",13.83
"1304","2012-03-06",13.4
"1305","2012-03-07",13.57
"1306","2012-03-08",13.61
"1307","2012-03-09",13.79
"1308","2012-03-12",13.71
"1309","2012-03-13",14.05
"1310","2012-03-14",13.64
"1311","2012-03-15",13.72
"1312","2012-03-16",13.64
"1313","2012-03-19",13.59
"1314","2012-03-20",13.38
"1315","2012-03-21",13.14
"1316","2012-03-22",13.01
"1317","2012-03-23",13.09
"1318","2012-03-26",13.67
"1319","2012-03-27",13.5
"1320","2012-03-28",13.49
"1321","2012-03-29",13.28
"1322","2012-03-30",13.25
"1323","2012-04-02",13.92
"1324","2012-04-03",13.64
"1325","2012-04-04",13.33
"1326","2012-04-05",13.27
"1327","2012-04-09",12.91
"1328","2012-04-10",12.6
"1329","2012-04-11",12.87
"1330","2012-04-12",13.16
"1331","2012-04-13",12.62
"1332","2012-04-16",12.59
"1333","2012-04-17",12.89
"1334","2012-04-18",12.49
"1335","2012-04-19",12.28
"1336","2012-04-20",12.41
"1337","2012-04-23",12.11
"1338","2012-04-24",12.17
"1339","2012-04-25",12.66
"1340","2012-04-26",12.97
"1341","2012-04-27",13.18
"1342","2012-04-30",13.2
"1343","2012-05-01",13.13
"1344","2012-05-02",13.25
"1345","2012-05-03",12.63
"1346","2012-05-04",12.41
"1347","2012-05-07",12.37
"1348","2012-05-08",12.13
"1349","2012-05-09",12.22
"1350","2012-05-10",12.31
"1351","2012-05-11",12.34
"1352","2012-05-14",12.28
"1353","2012-05-15",12.25
"1354","2012-05-16",12.11
"1355","2012-05-17",12.06
"1356","2012-05-18",11.79
"1357","2012-05-21",12.11
"1358","2012-05-22",11.77
"1359","2012-05-23",11.82
"1360","2012-05-24",11.61
"1361","2012-05-25",11.76
"1362","2012-05-29",11.81
"1363","2012-05-30",11.65
"1364","2012-05-31",11.85
"1365","2012-06-01",11.63
"1366","2012-06-04",11.71
"1367","2012-06-05",11.7
"1368","2012-06-06",11.82
"1369","2012-06-07",11.73
"1370","2012-06-08",11.68
"1371","2012-06-11",11.74
"1372","2012-06-12",12.03
"1373","2012-06-13",11.82
"1374","2012-06-14",12.05
"1375","2012-06-15",12.72
"1376","2012-06-18",12.8
"1377","2012-06-19",13.18
"1378","2012-06-20",13.25
"1379","2012-06-21",12.63
"1380","2012-06-22",13.09
"1381","2012-06-25",12.59
"1382","2012-06-26",12.58
"1383","2012-06-27",12.68
"1384","2012-06-28",12.56
"1385","2012-06-29",12.93
"1386","2012-07-02",12.92
"1387","2012-07-03",12.89
"1388","2012-07-05",12.92
"1389","2012-07-06",12.7
"1390","2012-07-09",12.72
"1391","2012-07-10",12.64
"1392","2012-07-11",12.55
"1393","2012-07-12",12.55
"1394","2012-07-13",12.61
"1395","2012-07-16",12.54
"1396","2012-07-17",12.54
"1397","2012-07-18",12.54
"1398","2012-07-19",12.03
"1399","2012-07-20",11.81
"1400","2012-07-23",11.37
"1401","2012-07-24",10.91
"1402","2012-07-25",11.13
"1403","2012-07-26",11.45
"1404","2012-07-27",11.96
"1405","2012-07-30",11.68
"1406","2012-07-31",11.67
"1407","2012-08-01",9.84
"1408","2012-08-02",9.17
"1409","2012-08-03",8.89
"1410","2012-08-06",9.08
"1411","2012-08-07",9.06
"1412","2012-08-08",8.9
"1413","2012-08-09",8.77
"1414","2012-08-10",8.81
"1415","2012-08-13",8.95
"1416","2012-08-14",9.06
"1417","2012-08-15",9.49
"1418","2012-08-16",9.72
"1419","2012-08-17",9.87
"1420","2012-08-20",9.75
"1421","2012-08-21",9.68
"1422","2012-08-22",9.58
"1423","2012-08-23",9.49
"1424","2012-08-24",9.43
"1425","2012-08-27",9.56
"1426","2012-08-28",9.67
"1427","2012-08-29",9.83
"1428","2012-08-30",9.67
"1429","2012-08-31",9.76
"1430","2012-09-04",9.69
"1431","2012-09-05",9.59
"1432","2012-09-06",9.82
"1433","2012-09-07",9.86
"1434","2012-09-10",10.07
"1435","2012-09-11",10.06
"1436","2012-09-12",10.13
"1437","2012-09-13",10.21
"1438","2012-09-14",10.44
"1439","2012-09-17",10.24
"1440","2012-09-18",10.64
"1441","2012-09-19",10.5
"1442","2012-09-20",10.59
"1443","2012-09-21",10.8
"1444","2012-09-24",10.83
"1445","2012-09-25",10.58
"1446","2012-09-26",10.59
"1447","2012-09-27",10.6
"1448","2012-09-28",10.62
"1449","2012-10-01",9.99
"1450","2012-10-02",9.6
"1451","2012-10-03",9.34
"1452","2012-10-04",9.64
"1453","2012-10-05",8.3
"1454","2012-10-08",8.72
"1455","2012-10-09",8.46
"1456","2012-10-10",8.53
"1457","2012-10-11",8.54
"1458","2012-10-12",8.52
"1459","2012-10-15",8.62
"1460","2012-10-16",8.78
"1461","2012-10-17",9.05
"1462","2012-10-18",9.34
"1463","2012-10-19",9.06
"1464","2012-10-22",9.01
"1465","2012-10-23",9.38
"1466","2012-10-24",8.76
"1467","2012-10-25",8.64
"1468","2012-10-26",8.65
"1469","2012-10-31",8.2
"1470","2012-11-01",8.02
"1471","2012-11-02",7.98
"1472","2012-11-05",8.08
"1473","2012-11-06",8.05
"1474","2012-11-07",8.05
"1475","2012-11-08",8.01
"1476","2012-11-09",8.02
"1477","2012-11-12",8.04
"1478","2012-11-13",8.18
"1479","2012-11-14",8.38
"1480","2012-11-15",8.28
"1481","2012-11-16",8.18
"1482","2012-11-19",8.32
"1483","2012-11-20",8.37
"1484","2012-11-21",8.45
"1485","2012-11-23",8.75
"1486","2012-11-26",9.04
"1487","2012-11-27",9.09
"1488","2012-11-28",9.04
"1489","2012-11-29",8.99
"1490","2012-11-30",8.79
"1491","2012-12-03",8.79
"1492","2012-12-04",8.73
"1493","2012-12-05",8.73
"1494","2012-12-06",8.79
"1495","2012-12-07",8.66
"1496","2012-12-10",8.6
"1497","2012-12-11",8.6
"1498","2012-12-12",8.38
"1499","2012-12-13",8.32
"1500","2012-12-14",8.22
"1501","2012-12-17",8.46
"1502","2012-12-18",8.95
"1503","2012-12-19",9.07
"1504","2012-12-20",8.84
"1505","2012-12-21",8.92
"1506","2012-12-24",9.1
"1507","2012-12-26",9.02
"1508","2012-12-27",8.88
"1509","2012-12-28",8.87
"1510","2012-12-31",9.2
"1511","2013-01-02",9.31
"1512","2013-01-03",8.71
"1513","2013-01-04",8.56
"1514","2013-01-07",8.49
"1515","2013-01-08",8.39
"1516","2013-01-09",8.4
"1517","2013-01-10",8.19
"1518","2013-01-11",8.13
"1519","2013-01-14",8.07
"1520","2013-01-15",8.13
"1521","2013-01-16",7.92
"1522","2013-01-17",8.06
"1523","2013-01-18",7.86
"1524","2013-01-22",7.94
"1525","2013-01-23",8
"1526","2013-01-24",8
"1527","2013-01-25",7.92
"1528","2013-01-28",7.87
"1529","2013-01-29",7.95
"1530","2013-01-30",7.34
"1531","2013-01-31",7.35
"1532","2013-02-01",7.37
"1533","2013-02-04",7.13
"1534","2013-02-05",6.96
"1535","2013-02-06",7.09
"1536","2013-02-07",6.87
"1537","2013-02-08",6.95
"1538","2013-02-11",6.87
"1539","2013-02-12",6.88
"1540","2013-02-13",6.94
"1541","2013-02-14",7.22
"1542","2013-02-15",7.22
"1543","2013-02-19",7.45
"1544","2013-02-20",7.26
"1545","2013-02-21",7.22
"1546","2013-02-22",7.47
"1547","2013-02-25",7.38
"1548","2013-02-26",7.11
"1549","2013-02-27",6.98
"1550","2013-02-28",6.85
"1551","2013-03-01",6.96
"1552","2013-03-04",7
"1553","2013-03-05",7.24
"1554","2013-03-06",7.1
"1555","2013-03-07",7.3
"1556","2013-03-08",7.4
"1557","2013-03-11",7.4
"1558","2013-03-12",7.4
"1559","2013-03-13",7.6
"1560","2013-03-14",7.6
"1561","2013-03-15",7.54
"1562","2013-03-18",7.36
"1563","2013-03-19",7.42
"1564","2013-03-20",7.43
"1565","2013-03-21",7.39
"1566","2013-03-22",7.42
"1567","2013-03-25",7.39
"1568","2013-03-26",7.36
"1569","2013-03-27",7.56
"1570","2013-03-28",7.37
"1571","2013-04-01",7.35
"1572","2013-04-02",7.34
"1573","2013-04-03",7.42
"1574","2013-04-04",7.47
"1575","2013-04-05",7.42
"1576","2013-04-08",7.42
"1577","2013-04-09",7.5
"1578","2013-04-10",7.62
"1579","2013-04-11",7.66
"1580","2013-04-12",7.68
"1581","2013-04-15",7.5
"1582","2013-04-16",7.6
"1583","2013-04-17",7.49
"1584","2013-04-18",7.54
"1585","2013-04-19",7.53
"1586","2013-04-22",7.51
"1587","2013-04-23",7.68
"1588","2013-04-24",7.67
"1589","2013-04-25",7.72
"1590","2013-04-26",7.68
"1591","2013-04-29",7.74
"1592","2013-04-30",7.73
"1593","2013-05-01",8.19
"1594","2013-05-02",8.53
"1595","2013-05-03",9.23
"1596","2013-05-06",9.15
"1597","2013-05-07",9.17
"1598","2013-05-08",9.07
"1599","2013-05-09",9.03
"1600","2013-05-10",9.06
"1601","2013-05-13",9.02
"1602","2013-05-14",9.07
"1603","2013-05-15",9.1
"1604","2013-05-16",9.02
"1605","2013-05-17",9.24
"1606","2013-05-20",9.29
"1607","2013-05-21",9.35
"1608","2013-05-22",9.02
"1609","2013-05-23",9.29
"1610","2013-05-24",9.36
"1611","2013-05-28",9.45
"1612","2013-05-29",9.17
"1613","2013-05-30",9.22
"1614","2013-05-31",8.74
"1615","2013-06-03",9.21
"1616","2013-06-04",9.4
"1617","2013-06-05",9.34
"1618","2013-06-06",9.36
"1619","2013-06-07",9.32
"1620","2013-06-10",9.54
"1621","2013-06-11",9.6
"1622","2013-06-12",9.33
"1623","2013-06-13",9.51
"1624","2013-06-14",9.26
"1625","2013-06-17",9.4
"1626","2013-06-18",9.55
"1627","2013-06-19",9.3
"1628","2013-06-20",9.36
"1629","2013-06-21",9.44
"1630","2013-06-24",9.26
"1631","2013-06-25",9.15
"1632","2013-06-26",9.17
"1633","2013-06-27",9.2
"1634","2013-06-28",9.22
"1635","2013-07-01",9.31
"1636","2013-07-02",9.25
"1637","2013-07-03",9.27
"1638","2013-07-05",9.59
"1639","2013-07-08",9.6
"1640","2013-07-09",9.9
"1641","2013-07-10",10.2
"1642","2013-07-11",10.26
"1643","2013-07-12",10.37
"1644","2013-07-15",10.3
"1645","2013-07-16",10.27
"1646","2013-07-17",10.39
"1647","2013-07-18",10.16
"1648","2013-07-19",10.03
"1649","2013-07-22",10.08
"1650","2013-07-23",9.87
"1651","2013-07-24",9.94
"1652","2013-07-25",10.39
"1653","2013-07-26",10.23
"1654","2013-07-29",9.87
"1655","2013-07-30",9.85
"1656","2013-07-31",9.28
"1657","2013-08-01",9.53
"1658","2013-08-02",9.5
"1659","2013-08-05",9.38
"1660","2013-08-06",9.6
"1661","2013-08-07",9.5
"1662","2013-08-08",9.44
"1663","2013-08-09",9.3
"1664","2013-08-12",9.48
"1665","2013-08-13",9.44
"1666","2013-08-14",9.44
"1667","2013-08-15",9.22
"1668","2013-08-16",8.85
"1669","2013-08-19",8.88
"1670","2013-08-20",8.99
"1671","2013-08-21",8.92
"1672","2013-08-22",9
"1673","2013-08-23",9.31
"1674","2013-08-26",9.13
"1675","2013-08-27",8.8
"1676","2013-08-28",8.79
"1677","2013-08-29",9.03
"1678","2013-08-30",8.73
"1679","2013-09-03",8.67
"1680","2013-09-04",8.95
"1681","2013-09-05",8.8
"1682","2013-09-06",8.76
"1683","2013-09-09",9.06
"1684","2013-09-10",9.1
"1685","2013-09-11",9.18
"1686","2013-09-12",9.28
"1687","2013-09-13",9.34
"1688","2013-09-16",9.17
"1689","2013-09-17",9.23
"1690","2013-09-18",9.26
"1691","2013-09-19",9.29
"1692","2013-09-20",9.58
"1693","2013-09-23",9.6
"1694","2013-09-24",9.8
"1695","2013-09-25",9.72
"1696","2013-09-26",9.66
"1697","2013-09-27",9.8
"1698","2013-09-30",9.99
"1699","2013-10-01",10.06
"1700","2013-10-02",9.94
"1701","2013-10-03",9.78
"1702","2013-10-04",10.12
"1703","2013-10-07",10.23
"1704","2013-10-08",10
"1705","2013-10-09",9.99
"1706","2013-10-10",10.34
"1707","2013-10-11",8.98
"1708","2013-10-14",9.02
"1709","2013-10-15",8.47
"1710","2013-10-16",8.47
"1711","2013-10-17",8.55
"1712","2013-10-18",8.65
"1713","2013-10-21",8.83
"1714","2013-10-22",8.89
"1715","2013-10-23",8.86
"1716","2013-10-24",8.86
"1717","2013-10-25",8.89
"1718","2013-10-28",8.91
"1719","2013-10-29",9.06
"1720","2013-10-30",9.17
"1721","2013-10-31",9.22
"1722","2013-11-01",9.16
"1723","2013-11-04",9.36
"1724","2013-11-05",9.25
"1725","2013-11-06",9.33
"1726","2013-11-07",9.28
"1727","2013-11-08",9.54
"1728","2013-11-11",9.66
"1729","2013-11-12",9.74
"1730","2013-11-13",9.82
"1731","2013-11-14",9.82
"1732","2013-11-15",10.08
"1733","2013-11-18",10.63
"1734","2013-11-19",10.4
"1735","2013-11-20",10.4
"1736","2013-11-21",10.7
"1737","2013-11-22",10.79
"1738","2013-11-25",10.81
"1739","2013-11-26",10.82
"1740","2013-11-27",10.85
"1741","2013-11-29",10.94
"1742","2013-12-02",10.68
"1743","2013-12-03",10.72
"1744","2013-12-04",10.64
"1745","2013-12-05",10.69
"1746","2013-12-06",10.66
"1747","2013-12-09",10.7
"1748","2013-12-10",10.38
"1749","2013-12-11",10.34
"1750","2013-12-12",10.24
"1751","2013-12-13",10.56
"1752","2013-12-16",10.67
"1753","2013-12-17",10.7
"1754","2013-12-18",10.76
"1755","2013-12-19",10.64
"1756","2013-12-20",10.81
"1757","2013-12-23",11
"1758","2013-12-24",11.04
"1759","2013-12-26",11.08
"1760","2013-12-27",11.1
"1761","2013-12-30",11
"1762","2013-12-31",10.95
"1763","2014-01-02",11
"1764","2014-01-03",10.98
"1765","2014-01-06",10.92
"1766","2014-01-07",10.95
"1767","2014-01-08",10.95
"1768","2014-01-09",10.95
"1769","2014-01-10",10.95
"1770","2014-01-13",10.97
"1771","2014-01-14",11.22
"1772","2014-01-15",11.65
"1773","2014-01-16",11.71
"1774","2014-01-17",11.73
"1775","2014-01-21",11.54
"1776","2014-01-22",11.6
"1777","2014-01-23",11.55
"1778","2014-01-24",11.27
"1779","2014-01-27",10.94
"1780","2014-01-28",10.9
"1781","2014-01-29",10.94
"1782","2014-01-30",10.86
"1783","2014-01-31",10.7
"1784","2014-02-03",10.31
"1785","2014-02-04",10.46
"1786","2014-02-05",10.41
"1787","2014-02-06",10.3
"1788","2014-02-07",10.38
"1789","2014-02-10",10.43
"1790","2014-02-11",10.64
"1791","2014-02-12",10.66
"1792","2014-02-13",10.94
"1793","2014-02-14",11.08
"1794","2014-02-18",11.21
"1795","2014-02-19",10.96
"1796","2014-02-20",11.26
"1797","2014-02-21",11.14
"1798","2014-02-24",11.23
"1799","2014-02-25",10.98
"1800","2014-02-26",11.23
"1801","2014-02-27",11.27
"1802","2014-02-28",11.1
"1803","2014-03-03",11.09
"1804","2014-03-04",11.37
"1805","2014-03-05",11.49
"1806","2014-03-06",11.24
"1807","2014-03-07",11.22
"1808","2014-03-10",11.29
"1809","2014-03-11",11.01
"1810","2014-03-12",11.21
"1811","2014-03-13",11.04
"1812","2014-03-14",11.23
"1813","2014-03-17",11.05
"1814","2014-03-18",13.17
"1815","2014-03-19",12.95
"1816","2014-03-20",12.86
"1817","2014-03-21",13.03
"1818","2014-03-24",13.17
"1819","2014-03-25",12.99
"1820","2014-03-26",12.68
"1821","2014-03-27",12.71
"1822","2014-03-28",12.68
"1823","2014-03-31",13.21
"1824","2014-04-01",13.32
"1825","2014-04-02",13.39
"1826","2014-04-03",13.23
"1827","2014-04-04",13.8
"1828","2014-04-07",13.57
"1829","2014-04-08",13.82
"1830","2014-04-09",13.99
"1831","2014-04-10",13.54
"1832","2014-04-11",13.53
"1833","2014-04-14",13.27
"1834","2014-04-15",13.39
"1835","2014-04-16",13.53
"1836","2014-04-17",13.78
"1837","2014-04-21",13.91
"1838","2014-04-22",14.21
"1839","2014-04-23",13.9
"1840","2014-04-24",13.77
"1841","2014-04-25",13.43
"1842","2014-04-28",13.26
"1843","2014-04-29",13.15
"1844","2014-04-30",13.96
"1845","2014-05-01",13.19
"1846","2014-05-02",13.26
"1847","2014-05-05",13.33
"1848","2014-05-06",12.29
"1849","2014-05-07",12.3
"1850","2014-05-08",11.96
"1851","2014-05-09",12
"1852","2014-05-12",12.41
"1853","2014-05-13",12.15
"1854","2014-05-14",11.82
"1855","2014-05-15",11.99
"1856","2014-05-16",11.93
"1857","2014-05-19",12.13
"1858","2014-05-20",11.95
"1859","2014-05-21",11.96
"1860","2014-05-22",11.9
"1861","2014-05-23",12.11
"1862","2014-05-27",11.91
"1863","2014-05-28",11.86
"1864","2014-05-29",11.91
"1865","2014-05-30",11.72
"1866","2014-06-02",11.47
"1867","2014-06-03",11.21
"1868","2014-06-04",11.28
"1869","2014-06-05",11.74
"1870","2014-06-06",11.68
"1871","2014-06-09",11.75
"1872","2014-06-10",11.84
"1873","2014-06-11",11.79
"1874","2014-06-12",11.74
"1875","2014-06-13",11.8
"1876","2014-06-16",11.84
"1877","2014-06-17",11.98
"1878","2014-06-18",12
"1879","2014-06-19",11.8
"1880","2014-06-20",11.76
"1881","2014-06-23",11.65
"1882","2014-06-24",11.5
"1883","2014-06-25",11.6
"1884","2014-06-26",11.58
"1885","2014-06-27",11.38
"1886","2014-06-30",11.34
"1887","2014-07-01",11.71
"1888","2014-07-02",12
"1889","2014-07-03",12.33
"1890","2014-07-07",11.97
"1891","2014-07-08",11.82
"1892","2014-07-09",11.88
"1893","2014-07-10",11.73
"1894","2014-07-11",11.6
"1895","2014-07-14",11.76
"1896","2014-07-15",11.63
"1897","2014-07-16",11.57
"1898","2014-07-17",11.45
"1899","2014-07-18",11.54
"1900","2014-07-21",11.23
"1901","2014-07-22",11.43
"1902","2014-07-23",11.41
"1903","2014-07-24",11.29
"1904","2014-07-25",11.17
"1905","2014-07-28",11.11
"1906","2014-07-29",11.07
"1907","2014-07-30",11.24
"1908","2014-07-31",11.05
"1909","2014-08-01",11.15
"1910","2014-08-04",11.22
"1911","2014-08-05",11.31
"1912","2014-08-06",11.15
"1913","2014-08-07",11.19
"1914","2014-08-08",11.56
"1915","2014-08-11",11.78
"1916","2014-08-12",11.3
"1917","2014-08-13",11.24
"1918","2014-08-14",11.48
"1919","2014-08-15",11.41
"1920","2014-08-18",11.09
"1921","2014-08-19",10.95
"1922","2014-08-20",10.75
"1923","2014-08-21",10.66
"1924","2014-08-22",10.69
"1925","2014-08-25",10.71
"1926","2014-08-26",10.67
"1927","2014-08-27",10.69
"1928","2014-08-28",11.16
