"","date","FENG"
"1001","2015-05-07",7.15
"1002","2015-05-08",7.27
"1003","2015-05-11",7.44
"1004","2015-05-12",7.12
"1005","2015-05-13",6.94
"1006","2015-05-14",6.67
"1007","2015-05-15",6.74
"1008","2015-05-18",6.99
"1009","2015-05-19",6.96
"1010","2015-05-20",6.9
"1011","2015-05-21",7.03
"1012","2015-05-22",7.36
"1013","2015-05-26",7.44
"1014","2015-05-27",7.33
"1015","2015-05-28",7.22
"1016","2015-05-29",7.08
"1017","2015-06-01",7.18
"1018","2015-06-02",7.42
"1019","2015-06-03",7.84
"1020","2015-06-04",7.92
"1021","2015-06-05",8.09
"1022","2015-06-08",7.95
"1023","2015-06-09",7.91
"1024","2015-06-10",8.37
"1025","2015-06-11",9.2
"1026","2015-06-12",9.51
"1027","2015-06-15",9.5
"1028","2015-06-16",9.38
"1029","2015-06-17",9.49
"1030","2015-06-18",9.2
"1031","2015-06-19",8.78
"1032","2015-06-22",8.8
"1033","2015-06-23",8.87
"1034","2015-06-24",8.79
"1035","2015-06-25",8.61
"1036","2015-06-26",8.24
"1037","2015-06-29",7.73
"1038","2015-06-30",7.92
"1039","2015-07-01",7.81
"1040","2015-07-02",7.63
"1041","2015-07-06",6.9
"1042","2015-07-07",6.51
"1043","2015-07-08",6.56
"1044","2015-07-09",7.44
"1045","2015-07-10",7.26
"1046","2015-07-13",7.29
"1047","2015-07-14",7.27
"1048","2015-07-15",7.06
"1049","2015-07-16",7.06
"1050","2015-07-17",7.21
"1051","2015-07-20",7.22
"1052","2015-07-21",7.44
"1053","2015-07-22",7.44
"1054","2015-07-23",7.43
"1055","2015-07-24",7.27
"1056","2015-07-27",7.02
"1057","2015-07-28",6.7
"1058","2015-07-29",6.77
"1059","2015-07-30",6.77
"1060","2015-07-31",6.68
"1061","2015-08-03",6.7
"1062","2015-08-04",6.6
"1063","2015-08-05",6.69
"1064","2015-08-06",6.68
"1065","2015-08-07",6.66
"1066","2015-08-10",6.7
"1067","2015-08-11",6.33
"1068","2015-08-12",5.86
"1069","2015-08-13",5.81
"1070","2015-08-14",5.83
"1071","2015-08-17",5.86
"1072","2015-08-18",5.68
"1073","2015-08-19",5.51
"1074","2015-08-20",5.18
"1075","2015-08-21",4.75
"1076","2015-08-24",4.45
"1077","2015-08-25",3.95
"1078","2015-08-26",4.01
"1079","2015-08-27",4.37
"1080","2015-08-28",4.96
"1081","2015-08-31",4.79
"1082","2015-09-01",4.64
"1083","2015-09-02",4.66
"1084","2015-09-03",4.64
"1085","2015-09-04",4.59
"1086","2015-09-08",4.62
"1087","2015-09-09",4.78
"1088","2015-09-10",4.71
"1089","2015-09-11",4.75
"1090","2015-09-14",4.54
"1091","2015-09-15",4.74
"1092","2015-09-16",4.89
"1093","2015-09-17",4.85
"1094","2015-09-18",4.63
"1095","2015-09-21",4.5
"1096","2015-09-22",4.46
"1097","2015-09-23",4.5
"1098","2015-09-24",4.41
"1099","2015-09-25",4.4
"1100","2015-09-28",4.3
"1101","2015-09-29",4.27
"1102","2015-09-30",4.38
"1103","2015-10-01",4.52
"1104","2015-10-02",4.62
"1105","2015-10-05",4.66
"1106","2015-10-06",4.65
"1107","2015-10-07",4.61
"1108","2015-10-08",4.51
"1109","2015-10-09",4.58
"1110","2015-10-12",4.57
"1111","2015-10-13",4.6
"1112","2015-10-14",4.42
"1113","2015-10-15",4.55
"1114","2015-10-16",4.54
"1115","2015-10-19",4.6
"1116","2015-10-20",4.68
"1117","2015-10-21",4.66
"1118","2015-10-22",4.75
"1119","2015-10-23",4.9
"1120","2015-10-26",4.85
"1121","2015-10-27",4.77
"1122","2015-10-28",4.81
"1123","2015-10-29",4.85
"1124","2015-10-30",4.85
"1125","2015-11-02",5
"1126","2015-11-03",5.06
"1127","2015-11-04",5.08
"1128","2015-11-05",5.05
"1129","2015-11-06",5.1
"1130","2015-11-09",5.06
"1131","2015-11-10",4.9
"1132","2015-11-11",4.69
"1133","2015-11-12",4.82
"1134","2015-11-13",4.71
"1135","2015-11-16",4.75
"1136","2015-11-17",4.56
"1137","2015-11-18",4.44
"1138","2015-11-19",4.52
"1139","2015-11-20",4.69
"1140","2015-11-23",4.7
"1141","2015-11-24",4.62
"1142","2015-11-25",4.76
"1143","2015-11-27",4.89
"1144","2015-11-30",4.9
"1145","2015-12-01",4.88
"1146","2015-12-02",4.86
"1147","2015-12-03",4.85
"1148","2015-12-04",4.78
"1149","2015-12-07",4.8
"1150","2015-12-08",4.77
"1151","2015-12-09",4.76
"1152","2015-12-10",4.79
"1153","2015-12-11",4.76
"1154","2015-12-14",4.76
"1155","2015-12-15",4.88
"1156","2015-12-16",4.99
"1157","2015-12-17",4.89
"1158","2015-12-18",5.55
"1159","2015-12-21",5.45
"1160","2015-12-22",5.54
"1161","2015-12-23",5.58
"1162","2015-12-24",5.98
"1163","2015-12-28",5.87
"1164","2015-12-29",6
"1165","2015-12-30",5.9
"1166","2015-12-31",6.02
"1167","2016-01-04",5.6
"1168","2016-01-05",5.75
"1169","2016-01-06",5.74
"1170","2016-01-07",5.35
"1171","2016-01-08",5.36
"1172","2016-01-11",4.92
"1173","2016-01-12",4.99
"1174","2016-01-13",4.92
"1175","2016-01-14",4.93
"1176","2016-01-15",4.63
"1177","2016-01-19",5
"1178","2016-01-20",4.83
"1179","2016-01-21",4.75
"1180","2016-01-22",4.71
"1181","2016-01-25",4.74
"1182","2016-01-26",4.77
"1183","2016-01-27",4.52
"1184","2016-01-28",4.44
"1185","2016-01-29",4.47
"1186","2016-02-01",4.26
"1187","2016-02-02",4.07
"1188","2016-02-03",4
"1189","2016-02-04",4
"1190","2016-02-05",3.85
"1191","2016-02-08",3.62
"1192","2016-02-09",3.46
"1193","2016-02-10",3.36
"1194","2016-02-11",3.31
"1195","2016-02-12",3.39
"1196","2016-02-16",3.78
"1197","2016-02-17",3.83
"1198","2016-02-18",4.02
"1199","2016-02-19",3.84
"1200","2016-02-22",3.95
"1201","2016-02-23",3.75
"1202","2016-02-24",3.89
"1203","2016-02-25",3.7
"1204","2016-02-26",3.69
"1205","2016-02-29",3.74
"1206","2016-03-01",3.81
"1207","2016-03-02",3.82
"1208","2016-03-03",3.88
"1209","2016-03-04",3.85
"1210","2016-03-07",3.96
"1211","2016-03-08",3.95
"1212","2016-03-09",4.23
"1213","2016-03-10",4.07
"1214","2016-03-11",4.13
"1215","2016-03-14",4.27
"1216","2016-03-15",4.03
"1217","2016-03-16",4.22
"1218","2016-03-17",4.25
"1219","2016-03-18",4.25
"1220","2016-03-21",4.27
"1221","2016-03-22",4.57
"1222","2016-03-23",4.33
"1223","2016-03-24",4.34
"1224","2016-03-28",4.36
"1225","2016-03-29",4.51
"1226","2016-03-30",4.53
"1227","2016-03-31",4.45
"1228","2016-04-01",4.34
"1229","2016-04-04",4.22
"1230","2016-04-05",4.09
"1231","2016-04-06",4.23
"1232","2016-04-07",4.26
"1233","2016-04-08",4.35
"1234","2016-04-11",4.45
"1235","2016-04-12",4.43
"1236","2016-04-13",4.54
"1237","2016-04-14",4.43
"1238","2016-04-15",4.41
"1239","2016-04-18",4.36
"1240","2016-04-19",4.32
"1241","2016-04-20",4.33
"1242","2016-04-21",4.29
"1243","2016-04-22",4.18
"1244","2016-04-25",4.15
"1245","2016-04-26",4.09
"1246","2016-04-27",4.02
"1247","2016-04-28",4.01
"1248","2016-04-29",4.01
"1249","2016-05-02",4.03
"1250","2016-05-03",3.86
"1251","2016-05-04",3.86
"1252","2016-05-05",3.93
"1253","2016-05-06",3.9
"1254","2016-05-09",3.65
"1255","2016-05-10",3.72
"1256","2016-05-11",3.7
"1257","2016-05-12",3.7
"1258","2016-05-13",3.57
"1259","2016-05-16",3.73
"1260","2016-05-17",3.85
"1261","2016-05-18",3.99
"1262","2016-05-19",3.96
"1263","2016-05-20",3.99
"1264","2016-05-23",3.99
"1265","2016-05-24",3.86
"1266","2016-05-25",3.93
"1267","2016-05-26",3.83
"1268","2016-05-27",3.95
"1269","2016-05-31",3.99
"1270","2016-06-01",3.99
"1271","2016-06-02",3.86
"1272","2016-06-03",3.93
"1273","2016-06-06",3.93
"1274","2016-06-07",3.89
"1275","2016-06-08",3.88
"1276","2016-06-09",3.91
"1277","2016-06-10",3.76
"1278","2016-06-13",3.71
"1279","2016-06-14",3.61
"1280","2016-06-15",3.64
"1281","2016-06-16",3.64
"1282","2016-06-17",3.59
"1283","2016-06-20",3.93
"1284","2016-06-21",3.8
"1285","2016-06-22",3.82
"1286","2016-06-23",3.86
"1287","2016-06-24",3.69
"1288","2016-06-27",3.57
"1289","2016-06-28",3.61
"1290","2016-06-29",3.63
"1291","2016-06-30",3.68
"1292","2016-07-01",3.69
"1293","2016-07-05",3.7
"1294","2016-07-06",3.65
"1295","2016-07-07",3.78
"1296","2016-07-08",3.84
"1297","2016-07-11",3.94
"1298","2016-07-12",3.92
"1299","2016-07-13",3.86
"1300","2016-07-14",4
"1301","2016-07-15",3.94
"1302","2016-07-18",3.96
"1303","2016-07-19",3.9
"1304","2016-07-20",3.87
"1305","2016-07-21",3.78
"1306","2016-07-22",3.76
"1307","2016-07-25",3.73
"1308","2016-07-26",3.91
"1309","2016-07-27",3.81
"1310","2016-07-28",3.95
"1311","2016-07-29",3.89
"1312","2016-08-01",3.96
"1313","2016-08-02",3.99
"1314","2016-08-03",3.99
"1315","2016-08-04",3.95
"1316","2016-08-05",3.88
"1317","2016-08-08",3.95
"1318","2016-08-09",3.93
"1319","2016-08-10",3.65
"1320","2016-08-11",3.72
"1321","2016-08-12",3.63
"1322","2016-08-15",3.63
"1323","2016-08-16",3.52
"1324","2016-08-17",3.52
"1325","2016-08-18",3.52
"1326","2016-08-19",3.54
"1327","2016-08-22",3.58
"1328","2016-08-23",3.6
"1329","2016-08-24",3.53
"1330","2016-08-25",3.57
"1331","2016-08-26",3.57
"1332","2016-08-29",3.56
"1333","2016-08-30",3.6
"1334","2016-08-31",3.56
"1335","2016-09-01",3.54
"1336","2016-09-02",3.58
"1337","2016-09-06",3.59
"1338","2016-09-07",3.57
"1339","2016-09-08",3.57
"1340","2016-09-09",3.55
"1341","2016-09-12",3.51
"1342","2016-09-13",3.46
"1343","2016-09-14",3.48
"1344","2016-09-15",3.52
"1345","2016-09-16",3.43
"1346","2016-09-19",3.46
"1347","2016-09-20",3.44
"1348","2016-09-21",3.52
"1349","2016-09-22",3.76
"1350","2016-09-23",3.76
"1351","2016-09-26",3.8
"1352","2016-09-27",3.85
"1353","2016-09-28",3.88
"1354","2016-09-29",3.87
"1355","2016-09-30",3.9
"1356","2016-10-03",3.8
"1357","2016-10-04",3.84
"1358","2016-10-05",3.84
"1359","2016-10-06",3.79
"1360","2016-10-07",3.76
"1361","2016-10-10",3.79
"1362","2016-10-11",3.68
"1363","2016-10-12",3.67
"1364","2016-10-13",3.63
"1365","2016-10-14",3.61
"1366","2016-10-17",3.61
"1367","2016-10-18",3.63
"1368","2016-10-19",3.63
"1369","2016-10-20",3.65
"1370","2016-10-21",3.62
"1371","2016-10-24",3.68
"1372","2016-10-25",3.61
"1373","2016-10-26",3.62
"1374","2016-10-27",3.65
"1375","2016-10-28",3.72
"1376","2016-10-31",3.61
"1377","2016-11-01",3.6
"1378","2016-11-02",3.61
"1379","2016-11-03",3.61
"1380","2016-11-04",3.6
"1381","2016-11-07",3.62
"1382","2016-11-08",3.56
"1383","2016-11-09",3.72
"1384","2016-11-10",3.89
"1385","2016-11-11",3.94
"1386","2016-11-14",3.81
"1387","2016-11-15",3.85
"1388","2016-11-16",3.9
"1389","2016-11-17",3.83
"1390","2016-11-18",3.86
"1391","2016-11-21",3.9
"1392","2016-11-22",3.86
"1393","2016-11-23",3.81
"1394","2016-11-25",3.79
"1395","2016-11-28",3.8
"1396","2016-11-29",3.78
"1397","2016-11-30",3.86
"1398","2016-12-01",3.78
"1399","2016-12-02",3.86
"1400","2016-12-05",3.79
"1401","2016-12-06",3.78
"1402","2016-12-07",3.8
"1403","2016-12-08",3.76
"1404","2016-12-09",3.75
"1405","2016-12-12",3.67
"1406","2016-12-13",3.69
"1407","2016-12-14",3.67
"1408","2016-12-15",3.57
"1409","2016-12-16",3.56
"1410","2016-12-19",3.52
"1411","2016-12-20",3.66
"1412","2016-12-21",3.5
"1413","2016-12-22",3.36
"1414","2016-12-23",3.47
"1415","2016-12-27",3.32
"1416","2016-12-28",3.31
"1417","2016-12-29",3.22
"1418","2016-12-30",3.14
"1419","2017-01-03",3.21
"1420","2017-01-04",3.38
"1421","2017-01-05",3.35
"1422","2017-01-06",3.15
"1423","2017-01-09",3.23
"1424","2017-01-10",3.28
"1425","2017-01-11",3.3
"1426","2017-01-12",3.23
"1427","2017-01-13",3.39
"1428","2017-01-17",3.36
"1429","2017-01-18",3.28
"1430","2017-01-19",3.38
"1431","2017-01-20",3.48
"1432","2017-01-23",3.49
"1433","2017-01-24",3.43
"1434","2017-01-25",3.54
"1435","2017-01-26",3.58
"1436","2017-01-27",3.5
"1437","2017-01-30",3.43
"1438","2017-01-31",3.39
"1439","2017-02-01",3.38
"1440","2017-02-02",3.38
"1441","2017-02-03",3.49
"1442","2017-02-06",3.42
"1443","2017-02-07",3.47
"1444","2017-02-08",3.53
"1445","2017-02-09",3.51
"1446","2017-02-10",3.52
"1447","2017-02-13",3.57
"1448","2017-02-14",3.5
"1449","2017-02-15",3.5
"1450","2017-02-16",3.51
"1451","2017-02-17",3.8
"1452","2017-02-21",3.97
"1453","2017-02-22",3.96
"1454","2017-02-23",3.89
"1455","2017-02-24",3.95
"1456","2017-02-27",3.9
"1457","2017-02-28",3.84
"1458","2017-03-01",3.87
"1459","2017-03-02",3.85
"1460","2017-03-03",3.85
"1461","2017-03-06",3.73
"1462","2017-03-07",3.66
"1463","2017-03-08",3.7
"1464","2017-03-09",3.67
"1465","2017-03-10",3.7
"1466","2017-03-13",3.68
"1467","2017-03-14",3.66
"1468","2017-03-15",3.61
"1469","2017-03-16",3.59
"1470","2017-03-17",3.58
"1471","2017-03-20",3.52
"1472","2017-03-21",3.47
"1473","2017-03-22",3.48
"1474","2017-03-23",3.55
"1475","2017-03-24",3.58
"1476","2017-03-27",3.56
"1477","2017-03-28",3.62
"1478","2017-03-29",3.54
"1479","2017-03-30",3.48
"1480","2017-03-31",3.49
"1481","2017-04-03",3.48
"1482","2017-04-04",3.48
"1483","2017-04-05",3.44
"1484","2017-04-06",3.51
"1485","2017-04-07",3.55
"1486","2017-04-10",3.55
"1487","2017-04-11",3.59
"1488","2017-04-12",3.56
"1489","2017-04-13",3.57
"1490","2017-04-17",3.65
"1491","2017-04-18",3.56
"1492","2017-04-19",3.56
"1493","2017-04-20",3.6
"1494","2017-04-21",3.57
"1495","2017-04-24",3.51
"1496","2017-04-25",3.52
"1497","2017-04-26",3.57
"1498","2017-04-27",3.53
"1499","2017-04-28",3.49
"1500","2017-05-01",3.39
"1501","2017-05-02",3.38
"1502","2017-05-03",3.36
"1503","2017-05-04",3.34
"1504","2017-05-05",3.3
"1505","2017-05-08",3.32
"1506","2017-05-09",3.36
"1507","2017-05-10",3.43
"1508","2017-05-11",3.44
"1509","2017-05-12",3.38
"1510","2017-05-15",3.35
"1511","2017-05-16",3.21
"1512","2017-05-17",3.18
"1513","2017-05-18",3.1
"1514","2017-05-19",3.14
"1515","2017-05-22",3.12
"1516","2017-05-23",3.07
"1517","2017-05-24",3.06
"1518","2017-05-25",3.04
"1519","2017-05-26",3.02
"1520","2017-05-30",2.96
"1521","2017-05-31",2.95
"1522","2017-06-01",3.03
"1523","2017-06-02",3
"1524","2017-06-05",3.14
"1525","2017-06-06",3.06
"1526","2017-06-07",3.01
"1527","2017-06-08",2.92
"1528","2017-06-09",2.9
"1529","2017-06-12",2.89
"1530","2017-06-13",2.87
"1531","2017-06-14",2.87
"1532","2017-06-15",2.86
"1533","2017-06-16",2.84
"1534","2017-06-19",2.84
"1535","2017-06-20",2.73
"1536","2017-06-21",2.75
"1537","2017-06-22",2.68
"1538","2017-06-23",2.75
"1539","2017-06-26",2.74
"1540","2017-06-27",2.74
"1541","2017-06-28",2.7
"1542","2017-06-29",2.61
"1543","2017-06-30",2.63
"1544","2017-07-03",2.64
"1545","2017-07-05",2.6
"1546","2017-07-06",2.59
"1547","2017-07-07",2.52
"1548","2017-07-10",2.46
"1549","2017-07-11",2.47
"1550","2017-07-12",2.56
"1551","2017-07-13",2.71
"1552","2017-07-14",2.64
"1553","2017-07-17",2.6
"1554","2017-07-18",2.6
"1555","2017-07-19",2.71
"1556","2017-07-20",2.75
"1557","2017-07-21",2.76
"1558","2017-07-24",2.78
"1559","2017-07-25",2.8
"1560","2017-07-26",2.72
"1561","2017-07-27",2.73
"1562","2017-07-28",2.71
"1563","2017-07-31",2.7
"1564","2017-08-01",2.71
"1565","2017-08-02",2.68
"1566","2017-08-03",2.68
"1567","2017-08-04",2.71
"1568","2017-08-07",2.75
"1569","2017-08-08",2.86
"1570","2017-08-09",2.8
"1571","2017-08-10",2.76
"1572","2017-08-11",2.76
"1573","2017-08-14",2.8
"1574","2017-08-15",2.87
"1575","2017-08-16",3.95
"1576","2017-08-17",3.94
"1577","2017-08-18",4.5
"1578","2017-08-21",4.13
"1579","2017-08-22",4.57
"1580","2017-08-23",4.92
"1581","2017-08-24",4.88
"1582","2017-08-25",4.56
"1583","2017-08-28",4.32
"1584","2017-08-29",4.78
"1585","2017-08-30",4.73
"1586","2017-08-31",4.5
"1587","2017-09-01",4.45
"1588","2017-09-05",4.75
"1589","2017-09-06",4.63
"1590","2017-09-07",4.74
"1591","2017-09-08",4.65
"1592","2017-09-11",4.59
"1593","2017-09-12",4.66
"1594","2017-09-13",4.71
"1595","2017-09-14",5.62
"1596","2017-09-15",5.56
"1597","2017-09-18",5.8
"1598","2017-09-19",5.95
"1599","2017-09-20",6.12
"1600","2017-09-21",6.22
"1601","2017-09-22",5.98
"1602","2017-09-25",5.84
"1603","2017-09-26",5.95
"1604","2017-09-27",5.78
"1605","2017-09-28",5.78
"1606","2017-09-29",5.89
"1607","2017-10-02",5.86
"1608","2017-10-03",6
"1609","2017-10-04",5.84
"1610","2017-10-05",5.83
"1611","2017-10-06",5.84
"1612","2017-10-09",5.97
"1613","2017-10-10",5.9
"1614","2017-10-11",6.45
"1615","2017-10-12",6.09
"1616","2017-10-13",6.1
"1617","2017-10-16",6.22
"1618","2017-10-17",5.98
"1619","2017-10-18",5.99
"1620","2017-10-19",5.89
"1621","2017-10-20",5.97
"1622","2017-10-23",5.83
"1623","2017-10-24",5.92
"1624","2017-10-25",5.62
"1625","2017-10-26",5.54
"1626","2017-10-27",5.64
"1627","2017-10-30",5.67
"1628","2017-10-31",5.44
"1629","2017-11-01",5.37
"1630","2017-11-02",5.27
"1631","2017-11-03",5.27
"1632","2017-11-06",5.34
"1633","2017-11-07",5.64
"1634","2017-11-08",5.35
"1635","2017-11-09",5.38
"1636","2017-11-10",5.46
"1637","2017-11-13",5.37
"1638","2017-11-14",6.29
"1639","2017-11-15",6.41
"1640","2017-11-16",6.17
"1641","2017-11-17",5.9
"1642","2017-11-20",6.21
"1643","2017-11-21",8.09
"1644","2017-11-22",7.64
"1645","2017-11-24",7.47
"1646","2017-11-27",6.87
"1647","2017-11-28",6.78
"1648","2017-11-29",6.66
"1649","2017-11-30",6.72
"1650","2017-12-01",6.48
"1651","2017-12-04",6.21
"1652","2017-12-05",6.28
"1653","2017-12-06",6.25
"1654","2017-12-07",6.29
"1655","2017-12-08",6.38
"1656","2017-12-11",6.77
"1657","2017-12-12",6.5
"1658","2017-12-13",6.5
"1659","2017-12-14",6.7
"1660","2017-12-15",7.13
"1661","2017-12-18",6.79
"1662","2017-12-19",6.72
"1663","2017-12-20",6.96
"1664","2017-12-21",6.86
"1665","2017-12-22",6.8
"1666","2017-12-26",6.54
"1667","2017-12-27",6.55
"1668","2017-12-28",6.64
"1669","2017-12-29",6.49
"1670","2018-01-02",6.79
"1671","2018-01-03",6.67
"1672","2018-01-04",6.75
"1673","2018-01-05",7.22
"1674","2018-01-08",7.18
"1675","2018-01-09",7.01
"1676","2018-01-10",6.99
"1677","2018-01-11",7.24
"1678","2018-01-12",7.04
"1679","2018-01-16",6.83
"1680","2018-01-17",7.03
"1681","2018-01-18",7.03
"1682","2018-01-19",7.1
"1683","2018-01-22",6.96
"1684","2018-01-23",6.78
"1685","2018-01-24",6.65
"1686","2018-01-25",6.75
"1687","2018-01-26",6.97
"1688","2018-01-29",6.85
"1689","2018-01-30",6.62
"1690","2018-01-31",6.61
"1691","2018-02-01",6.75
"1692","2018-02-02",6.18
"1693","2018-02-05",5.87
"1694","2018-02-06",5.84
"1695","2018-02-07",5.73
"1696","2018-02-08",5.46
"1697","2018-02-09",5.47
"1698","2018-02-12",5.4
"1699","2018-02-13",5.63
"1700","2018-02-14",5.75
"1701","2018-02-15",5.65
"1702","2018-02-16",5.46
"1703","2018-02-20",5.29
"1704","2018-02-21",5.77
"1705","2018-02-22",5.46
"1706","2018-02-23",5.53
"1707","2018-02-26",5.6
"1708","2018-02-27",5.16
"1709","2018-02-28",5.18
"1710","2018-03-01",5.01
"1711","2018-03-02",5.05
"1712","2018-03-05",5.27
"1713","2018-03-06",5.51
"1714","2018-03-07",5.36
"1715","2018-03-08",5.35
"1716","2018-03-09",5.53
"1717","2018-03-12",5.72
"1718","2018-03-13",5.02
"1719","2018-03-14",4.99
"1720","2018-03-15",4.85
"1721","2018-03-16",4.72
"1722","2018-03-19",4.69
"1723","2018-03-20",4.61
"1724","2018-03-21",4.57
"1725","2018-03-22",4.35
"1726","2018-03-23",4.1
"1727","2018-03-26",4.22
"1728","2018-03-27",4.34
"1729","2018-03-28",4.3
"1730","2018-03-29",4.35
"1731","2018-04-02",4.19
"1732","2018-04-03",4.36
"1733","2018-04-04",4.31
"1734","2018-04-05",4.26
"1735","2018-04-06",4.26
"1736","2018-04-09",4.19
"1737","2018-04-10",4.26
"1738","2018-04-11",4.28
"1739","2018-04-12",4.05
"1740","2018-04-13",4.09
"1741","2018-04-16",4.05
"1742","2018-04-17",4.2
"1743","2018-04-18",4.24
"1744","2018-04-19",4.19
"1745","2018-04-20",4.06
"1746","2018-04-23",4.12
"1747","2018-04-24",3.99
"1748","2018-04-25",3.91
"1749","2018-04-26",3.96
"1750","2018-04-27",3.97
"1751","2018-04-30",4.07
"1752","2018-05-01",4.04
"1753","2018-05-02",4
"1754","2018-05-03",4
"1755","2018-05-04",3.93
"1756","2018-05-07",3.98
"1757","2018-05-08",3.94
"1758","2018-05-09",3.94
"1759","2018-05-10",4.28
"1760","2018-05-11",4.13
"1761","2018-05-14",4.19
"1762","2018-05-15",4.87
"1763","2018-05-16",5.55
"1764","2018-05-17",5.51
"1765","2018-05-18",5.55
"1766","2018-05-21",5.63
"1767","2018-05-22",5.62
"1768","2018-05-23",5.65
"1769","2018-05-24",5.55
"1770","2018-05-25",5.51
"1771","2018-05-29",5.58
"1772","2018-05-30",5.5
"1773","2018-05-31",5.51
"1774","2018-06-01",5.47
"1775","2018-06-04",5.5
"1776","2018-06-05",5.32
"1777","2018-06-06",5.14
"1778","2018-06-07",5.14
"1779","2018-06-08",5.2
"1780","2018-06-11",5.37
"1781","2018-06-12",5.14
"1782","2018-06-13",5.09
"1783","2018-06-14",5.05
"1784","2018-06-15",4.92
"1785","2018-06-18",4.76
"1786","2018-06-19",4.48
"1787","2018-06-20",4.6
"1788","2018-06-21",4.58
"1789","2018-06-22",4.56
"1790","2018-06-25",4.46
"1791","2018-06-26",4.39
"1792","2018-06-27",4.25
"1793","2018-06-28",4.22
"1794","2018-06-29",4.25
"1795","2018-07-02",4.33
"1796","2018-07-03",4.34
"1797","2018-07-05",4.53
"1798","2018-07-06",4.54
"1799","2018-07-09",4.88
"1800","2018-07-10",4.75
"1801","2018-07-11",4.54
"1802","2018-07-12",4.61
"1803","2018-07-13",4.6
"1804","2018-07-16",4.48
"1805","2018-07-17",4.55
"1806","2018-07-18",4.38
"1807","2018-07-19",4.37
"1808","2018-07-20",4.04
"1809","2018-07-23",3.86
"1810","2018-07-24",3.94
"1811","2018-07-25",4.22
"1812","2018-07-26",4.1
"1813","2018-07-27",4.01
"1814","2018-07-30",3.94
"1815","2018-07-31",4.14
"1816","2018-08-01",4.28
"1817","2018-08-02",4.21
"1818","2018-08-03",4.11
"1819","2018-08-06",4.15
"1820","2018-08-07",4.16
"1821","2018-08-08",4.18
"1822","2018-08-09",4.35
"1823","2018-08-10",4.43
"1824","2018-08-13",4.18
"1825","2018-08-14",4.13
"1826","2018-08-15",4.13
"1827","2018-08-16",4.3
"1828","2018-08-17",4.35
"1829","2018-08-20",4.44
"1830","2018-08-21",4.48
"1831","2018-08-22",4.48
"1832","2018-08-23",4.42
"1833","2018-08-24",4.46
"1834","2018-08-27",4.58
"1835","2018-08-28",4.67
"1836","2018-08-29",4.91
"1837","2018-08-30",4.91
"1838","2018-08-31",5.12
"1839","2018-09-04",5.04
"1840","2018-09-05",5.06
"1841","2018-09-06",5.03
"1842","2018-09-07",4.84
"1843","2018-09-10",4.57
"1844","2018-09-11",4.38
"1845","2018-09-12",4.43
"1846","2018-09-13",4.57
"1847","2018-09-14",4.51
"1848","2018-09-17",4.46
"1849","2018-09-18",4.46
"1850","2018-09-19",4.4
"1851","2018-09-20",4.28
"1852","2018-09-21",4.21
"1853","2018-09-24",4.1
"1854","2018-09-25",4.17
"1855","2018-09-26",4.08
"1856","2018-09-27",4.32
"1857","2018-09-28",4.22
"1858","2018-10-01",3.96
"1859","2018-10-02",3.82
"1860","2018-10-03",3.97
"1861","2018-10-04",3.95
"1862","2018-10-05",3.87
"1863","2018-10-08",3.85
"1864","2018-10-09",3.52
"1865","2018-10-10",3.44
"1866","2018-10-11",3.37
"1867","2018-10-12",3.55
"1868","2018-10-15",3.49
"1869","2018-10-16",3.5
"1870","2018-10-17",3.55
"1871","2018-10-18",3.35
"1872","2018-10-19",3.33
"1873","2018-10-22",3.33
"1874","2018-10-23",3.24
"1875","2018-10-24",3.1
"1876","2018-10-25",3.25
"1877","2018-10-26",3.15
"1878","2018-10-29",3.11
"1879","2018-10-30",3.12
"1880","2018-10-31",3.22
"1881","2018-11-01",3.58
"1882","2018-11-02",3.56
"1883","2018-11-05",3.52
"1884","2018-11-06",3.61
"1885","2018-11-07",3.74
"1886","2018-11-08",3.69
"1887","2018-11-09",3.51
"1888","2018-11-12",3.38
"1889","2018-11-13",3.07
"1890","2018-11-14",3.2
"1891","2018-11-15",3.29
"1892","2018-11-16",3.32
"1893","2018-11-19",3.41
"1894","2018-11-20",3.31
"1895","2018-11-21",3.38
"1896","2018-11-23",3.47
"1897","2018-11-26",3.51
"1898","2018-11-27",3.57
"1899","2018-11-28",3.66
"1900","2018-11-29",3.65
"1901","2018-11-30",3.55
"1902","2018-12-03",3.64
"1903","2018-12-04",3.53
"1904","2018-12-06",3.49
"1905","2018-12-07",3.54
"1906","2018-12-10",3.36
"1907","2018-12-11",3.32
"1908","2018-12-12",3.28
"1909","2018-12-13",3.16
"1910","2018-12-14",3.32
"1911","2018-12-17",3.32
"1912","2018-12-18",3.22
"1913","2018-12-19",3.18
"1914","2018-12-20",3.14
"1915","2018-12-21",2.94
"1916","2018-12-24",2.95
"1917","2018-12-26",3.15
"1918","2018-12-27",3.06
"1919","2018-12-28",3.09
"1920","2018-12-31",3.2
"1921","2019-01-02",3.13
"1922","2019-01-03",3.09
"1923","2019-01-04",3.16
"1924","2019-01-07",3.1
"1925","2019-01-08",3.09
"1926","2019-01-09",3.1
"1927","2019-01-10",3.28
"1928","2019-01-11",3.37
"1929","2019-01-14",3.11
"1930","2019-01-15",3.15
"1931","2019-01-16",3.19
"1932","2019-01-17",3.29
"1933","2019-01-18",3.34
"1934","2019-01-22",3.5
