"","date","AXTI"
"1001","2010-12-21",8.73
"1002","2010-12-22",8.93
"1003","2010-12-23",9.17
"1004","2010-12-27",9.23
"1005","2010-12-28",10.08
"1006","2010-12-29",10.3
"1007","2010-12-30",10.52
"1008","2010-12-31",10.44
"1009","2011-01-03",10.31
"1010","2011-01-04",10.03
"1011","2011-01-05",10.31
"1012","2011-01-06",10.37
"1013","2011-01-07",10.46
"1014","2011-01-10",10.9
"1015","2011-01-11",11.04
"1016","2011-01-12",11.06
"1017","2011-01-13",10.97
"1018","2011-01-14",11.7
"1019","2011-01-18",11.71
"1020","2011-01-19",10.7
"1021","2011-01-20",10.45
"1022","2011-01-21",10.71
"1023","2011-01-24",11.02
"1024","2011-01-25",11.09
"1025","2011-01-26",11.29
"1026","2011-01-27",11.19
"1027","2011-01-28",10.81
"1028","2011-01-31",10.83
"1029","2011-02-01",11.41
"1030","2011-02-02",11.42
"1031","2011-02-03",11.23
"1032","2011-02-04",11.28
"1033","2011-02-07",12.08
"1034","2011-02-08",11.98
"1035","2011-02-09",11.78
"1036","2011-02-10",11.18
"1037","2011-02-11",11.22
"1038","2011-02-14",9.67
"1039","2011-02-15",9.18
"1040","2011-02-16",9.2
"1041","2011-02-17",9.03
"1042","2011-02-18",9.15
"1043","2011-02-22",8.72
"1044","2011-02-23",8.36
"1045","2011-02-24",7.06
"1046","2011-02-25",7.42
"1047","2011-02-28",7.42
"1048","2011-03-01",7.09
"1049","2011-03-02",7.21
"1050","2011-03-03",7.25
"1051","2011-03-04",7.14
"1052","2011-03-07",6.66
"1053","2011-03-08",6.75
"1054","2011-03-09",6.44
"1055","2011-03-10",5.91
"1056","2011-03-11",6.25
"1057","2011-03-14",6.09
"1058","2011-03-15",6.07
"1059","2011-03-16",6.26
"1060","2011-03-17",6.5
"1061","2011-03-18",6.48
"1062","2011-03-21",6.49
"1063","2011-03-22",6.48
"1064","2011-03-23",6.66
"1065","2011-03-24",6.89
"1066","2011-03-25",7.04
"1067","2011-03-28",7.15
"1068","2011-03-29",7.1
"1069","2011-03-30",7.08
"1070","2011-03-31",7.17
"1071","2011-04-01",6.74
"1072","2011-04-04",6.76
"1073","2011-04-05",6.73
"1074","2011-04-06",6.7
"1075","2011-04-07",6.73
"1076","2011-04-08",6.53
"1077","2011-04-11",6.19
"1078","2011-04-12",6.03
"1079","2011-04-13",6.08
"1080","2011-04-14",6.15
"1081","2011-04-15",6.06
"1082","2011-04-18",6.01
"1083","2011-04-19",6.1
"1084","2011-04-20",6.52
"1085","2011-04-21",6.63
"1086","2011-04-25",6.68
"1087","2011-04-26",6.96
"1088","2011-04-27",6.86
"1089","2011-04-28",6.78
"1090","2011-04-29",6.99
"1091","2011-05-02",6.67
"1092","2011-05-03",7.19
"1093","2011-05-04",8
"1094","2011-05-05",7.92
"1095","2011-05-06",8.27
"1096","2011-05-09",8.21
"1097","2011-05-10",8.2
"1098","2011-05-11",8
"1099","2011-05-12",8.15
"1100","2011-05-13",7.87
"1101","2011-05-16",7.68
"1102","2011-05-17",7.6
"1103","2011-05-18",7.82
"1104","2011-05-19",7.78
"1105","2011-05-20",7.64
"1106","2011-05-23",7.25
"1107","2011-05-24",7.25
"1108","2011-05-25",7.47
"1109","2011-05-26",7.86
"1110","2011-05-27",7.92
"1111","2011-05-31",8.14
"1112","2011-06-01",7.84
"1113","2011-06-02",7.69
"1114","2011-06-03",7.74
"1115","2011-06-06",7.58
"1116","2011-06-07",7.75
"1117","2011-06-08",7.52
"1118","2011-06-09",7.68
"1119","2011-06-10",7.73
"1120","2011-06-13",7.77
"1121","2011-06-14",8.42
"1122","2011-06-15",8.19
"1123","2011-06-16",7.96
"1124","2011-06-17",8.07
"1125","2011-06-20",7.98
"1126","2011-06-21",8.15
"1127","2011-06-22",7.9
"1128","2011-06-23",8.12
"1129","2011-06-24",7.99
"1130","2011-06-27",7.94
"1131","2011-06-28",8.35
"1132","2011-06-29",8.68
"1133","2011-06-30",8.48
"1134","2011-07-01",8.25
"1135","2011-07-05",8.1
"1136","2011-07-06",8.1
"1137","2011-07-07",8.13
"1138","2011-07-08",8.13
"1139","2011-07-11",7.89
"1140","2011-07-12",7.05
"1141","2011-07-13",7.19
"1142","2011-07-14",7.3
"1143","2011-07-15",7.27
"1144","2011-07-18",7.03
"1145","2011-07-19",7.22
"1146","2011-07-20",7.25
"1147","2011-07-21",7.35
"1148","2011-07-22",7.7
"1149","2011-07-25",7.49
"1150","2011-07-26",7.41
"1151","2011-07-27",7.25
"1152","2011-07-28",8.74
"1153","2011-07-29",8.73
"1154","2011-08-01",9.16
"1155","2011-08-02",8.96
"1156","2011-08-03",8.71
"1157","2011-08-04",8.02
"1158","2011-08-05",7.89
"1159","2011-08-08",7.14
"1160","2011-08-09",8.12
"1161","2011-08-10",8
"1162","2011-08-11",8.34
"1163","2011-08-12",8.21
"1164","2011-08-15",8.45
"1165","2011-08-16",8.18
"1166","2011-08-17",8.17
"1167","2011-08-18",7.39
"1168","2011-08-19",7.1
"1169","2011-08-22",6.99
"1170","2011-08-23",7.69
"1171","2011-08-24",7.66
"1172","2011-08-25",7.33
"1173","2011-08-26",7.43
"1174","2011-08-29",7.89
"1175","2011-08-30",8.21
"1176","2011-08-31",7.77
"1177","2011-09-01",7.63
"1178","2011-09-02",7.32
"1179","2011-09-06",7.61
"1180","2011-09-07",7.34
"1181","2011-09-08",7.11
"1182","2011-09-09",6.92
"1183","2011-09-12",6.83
"1184","2011-09-13",6.83
"1185","2011-09-14",6.64
"1186","2011-09-15",6.19
"1187","2011-09-16",6.17
"1188","2011-09-19",5.94
"1189","2011-09-20",5.82
"1190","2011-09-21",5.67
"1191","2011-09-22",5.27
"1192","2011-09-23",5.33
"1193","2011-09-26",5.39
"1194","2011-09-27",5.4
"1195","2011-09-28",5.4
"1196","2011-09-29",5.33
"1197","2011-09-30",5.03
"1198","2011-10-03",4.61
"1199","2011-10-04",4.93
"1200","2011-10-05",4.98
"1201","2011-10-06",5.09
"1202","2011-10-07",5.1
"1203","2011-10-10",5.2
"1204","2011-10-11",5.09
"1205","2011-10-12",5.16
"1206","2011-10-13",5.54
"1207","2011-10-14",5.36
"1208","2011-10-17",5.33
"1209","2011-10-18",5.39
"1210","2011-10-19",5.12
"1211","2011-10-20",5.23
"1212","2011-10-21",5.34
"1213","2011-10-24",5.88
"1214","2011-10-25",5.55
"1215","2011-10-26",5.92
"1216","2011-10-27",4.6
"1217","2011-10-28",4.79
"1218","2011-10-31",4.7
"1219","2011-11-01",4.49
"1220","2011-11-02",4.68
"1221","2011-11-03",4.51
"1222","2011-11-04",4.69
"1223","2011-11-07",4.73
"1224","2011-11-08",4.79
"1225","2011-11-09",4.57
"1226","2011-11-10",4.5
"1227","2011-11-11",4.73
"1228","2011-11-14",4.56
"1229","2011-11-15",4.58
"1230","2011-11-16",4.55
"1231","2011-11-17",4.42
"1232","2011-11-18",4.26
"1233","2011-11-21",3.98
"1234","2011-11-22",3.94
"1235","2011-11-23",3.8
"1236","2011-11-25",3.74
"1237","2011-11-28",4.02
"1238","2011-11-29",3.97
"1239","2011-11-30",4.19
"1240","2011-12-01",3.92
"1241","2011-12-02",4.05
"1242","2011-12-05",4.03
"1243","2011-12-06",4.08
"1244","2011-12-07",4.01
"1245","2011-12-08",3.9
"1246","2011-12-09",3.95
"1247","2011-12-12",3.85
"1248","2011-12-13",3.75
"1249","2011-12-14",3.84
"1250","2011-12-15",3.88
"1251","2011-12-16",3.87
"1252","2011-12-19",3.82
"1253","2011-12-20",4.01
"1254","2011-12-21",3.96
"1255","2011-12-22",4.08
"1256","2011-12-23",4.26
"1257","2011-12-27",4.26
"1258","2011-12-28",4.16
"1259","2011-12-29",4.22
"1260","2011-12-30",4.17
"1261","2012-01-03",4.54
"1262","2012-01-04",4.5
"1263","2012-01-05",4.52
"1264","2012-01-06",4.42
"1265","2012-01-09",4.51
"1266","2012-01-10",4.64
"1267","2012-01-11",4.91
"1268","2012-01-12",4.83
"1269","2012-01-13",4.72
"1270","2012-01-17",4.5
"1271","2012-01-18",4.78
"1272","2012-01-19",4.9
"1273","2012-01-20",5.02
"1274","2012-01-23",4.99
"1275","2012-01-24",5.17
"1276","2012-01-25",5.13
"1277","2012-01-26",5.09
"1278","2012-01-27",5.41
"1279","2012-01-30",5.31
"1280","2012-01-31",5.13
"1281","2012-02-01",5.39
"1282","2012-02-02",5.57
"1283","2012-02-03",5.45
"1284","2012-02-06",5.51
"1285","2012-02-07",5.37
"1286","2012-02-08",5.55
"1287","2012-02-09",5.23
"1288","2012-02-10",5.15
"1289","2012-02-13",5.12
"1290","2012-02-14",5.11
"1291","2012-02-15",5.07
"1292","2012-02-16",5.23
"1293","2012-02-17",5.32
"1294","2012-02-21",5.16
"1295","2012-02-22",5.01
"1296","2012-02-23",5.1
"1297","2012-02-24",5.68
"1298","2012-02-27",5.73
"1299","2012-02-28",5.84
"1300","2012-02-29",5.73
"1301","2012-03-01",5.61
"1302","2012-03-02",5.35
"1303","2012-03-05",5.27
"1304","2012-03-06",5.23
"1305","2012-03-07",5.26
"1306","2012-03-08",5.34
"1307","2012-03-09",5.61
"1308","2012-03-12",5.57
"1309","2012-03-13",5.63
"1310","2012-03-14",5.79
"1311","2012-03-15",6.15
"1312","2012-03-16",6.53
"1313","2012-03-19",6.43
"1314","2012-03-20",6.3
"1315","2012-03-21",6.23
"1316","2012-03-22",6.49
"1317","2012-03-23",6.54
"1318","2012-03-26",6.51
"1319","2012-03-27",6.65
"1320","2012-03-28",6.74
"1321","2012-03-29",6.56
"1322","2012-03-30",6.35
"1323","2012-04-02",6.33
"1324","2012-04-03",6.22
"1325","2012-04-04",5.99
"1326","2012-04-05",5.99
"1327","2012-04-09",5.84
"1328","2012-04-10",5.63
"1329","2012-04-11",5.89
"1330","2012-04-12",6.14
"1331","2012-04-13",6
"1332","2012-04-16",6.19
"1333","2012-04-17",6.39
"1334","2012-04-18",6.35
"1335","2012-04-19",6.13
"1336","2012-04-20",6.02
"1337","2012-04-23",5.8
"1338","2012-04-24",5.85
"1339","2012-04-25",6.07
"1340","2012-04-26",5.15
"1341","2012-04-27",5.15
"1342","2012-04-30",5.09
"1343","2012-05-01",5.04
"1344","2012-05-02",5.05
"1345","2012-05-03",4.06
"1346","2012-05-04",4.06
"1347","2012-05-07",4.17
"1348","2012-05-08",4.19
"1349","2012-05-09",4.16
"1350","2012-05-10",4.13
"1351","2012-05-11",4.02
"1352","2012-05-14",3.85
"1353","2012-05-15",3.9
"1354","2012-05-16",3.88
"1355","2012-05-17",3.77
"1356","2012-05-18",3.81
"1357","2012-05-21",3.94
"1358","2012-05-22",3.81
"1359","2012-05-23",3.9
"1360","2012-05-24",3.81
"1361","2012-05-25",3.81
"1362","2012-05-29",3.89
"1363","2012-05-30",3.81
"1364","2012-05-31",3.85
"1365","2012-06-01",3.67
"1366","2012-06-04",3.6
"1367","2012-06-05",3.68
"1368","2012-06-06",4.02
"1369","2012-06-07",3.98
"1370","2012-06-08",4.04
"1371","2012-06-11",3.77
"1372","2012-06-12",3.95
"1373","2012-06-13",3.79
"1374","2012-06-14",3.82
"1375","2012-06-15",3.76
"1376","2012-06-18",3.78
"1377","2012-06-19",3.86
"1378","2012-06-20",3.91
"1379","2012-06-21",3.75
"1380","2012-06-22",3.91
"1381","2012-06-25",4
"1382","2012-06-26",3.99
"1383","2012-06-27",4.02
"1384","2012-06-28",3.8
"1385","2012-06-29",3.95
"1386","2012-07-02",4.05
"1387","2012-07-03",4.11
"1388","2012-07-05",4.06
"1389","2012-07-06",3.99
"1390","2012-07-09",3.98
"1391","2012-07-10",3.93
"1392","2012-07-11",3.93
"1393","2012-07-12",3.83
"1394","2012-07-13",3.95
"1395","2012-07-16",3.94
"1396","2012-07-17",3.92
"1397","2012-07-18",3.98
"1398","2012-07-19",3.79
"1399","2012-07-20",3.72
"1400","2012-07-23",3.48
"1401","2012-07-24",3.38
"1402","2012-07-25",3.41
"1403","2012-07-26",3.4
"1404","2012-07-27",3.52
"1405","2012-07-30",3.51
"1406","2012-07-31",3.49
"1407","2012-08-01",3.43
"1408","2012-08-02",2.76
"1409","2012-08-03",2.79
"1410","2012-08-06",2.85
"1411","2012-08-07",2.87
"1412","2012-08-08",2.8
"1413","2012-08-09",2.99
"1414","2012-08-10",3.16
"1415","2012-08-13",3.15
"1416","2012-08-14",3.16
"1417","2012-08-15",3.23
"1418","2012-08-16",3.09
"1419","2012-08-17",3.21
"1420","2012-08-20",3.28
"1421","2012-08-21",3.24
"1422","2012-08-22",3.27
"1423","2012-08-23",3.25
"1424","2012-08-24",3.26
"1425","2012-08-27",3.18
"1426","2012-08-28",3.24
"1427","2012-08-29",3.24
"1428","2012-08-30",3.2
"1429","2012-08-31",3.35
"1430","2012-09-04",3.36
"1431","2012-09-05",3.31
"1432","2012-09-06",3.28
"1433","2012-09-07",3.3
"1434","2012-09-10",3.23
"1435","2012-09-11",3.09
"1436","2012-09-12",3.14
"1437","2012-09-13",3.07
"1438","2012-09-14",3.04
"1439","2012-09-17",3.06
"1440","2012-09-18",3.13
"1441","2012-09-19",3.12
"1442","2012-09-20",3.08
"1443","2012-09-21",3.47
"1444","2012-09-24",3.46
"1445","2012-09-25",3.47
"1446","2012-09-26",3.38
"1447","2012-09-27",3.48
"1448","2012-09-28",3.38
"1449","2012-10-01",3.43
"1450","2012-10-02",3.37
"1451","2012-10-03",3.34
"1452","2012-10-04",3.34
"1453","2012-10-05",3.38
"1454","2012-10-08",3.34
"1455","2012-10-09",3.26
"1456","2012-10-10",3.21
"1457","2012-10-11",3.27
"1458","2012-10-12",3.21
"1459","2012-10-15",3.32
"1460","2012-10-16",3.43
"1461","2012-10-17",3.48
"1462","2012-10-18",3.5
"1463","2012-10-19",3.29
"1464","2012-10-22",3.29
"1465","2012-10-23",3.24
"1466","2012-10-24",3.26
"1467","2012-10-25",3.24
"1468","2012-10-26",3.23
"1469","2012-10-31",3.21
"1470","2012-11-01",3.19
"1471","2012-11-02",2.76
"1472","2012-11-05",2.91
"1473","2012-11-06",3
"1474","2012-11-07",2.84
"1475","2012-11-08",2.82
"1476","2012-11-09",2.91
"1477","2012-11-12",2.94
"1478","2012-11-13",2.97
"1479","2012-11-14",2.74
"1480","2012-11-15",2.73
"1481","2012-11-16",2.76
"1482","2012-11-19",2.77
"1483","2012-11-20",2.79
"1484","2012-11-21",2.84
"1485","2012-11-23",2.85
"1486","2012-11-26",2.8
"1487","2012-11-27",2.8
"1488","2012-11-28",2.8
"1489","2012-11-29",2.8
"1490","2012-11-30",2.82
"1491","2012-12-03",2.85
"1492","2012-12-04",2.89
"1493","2012-12-05",2.9
"1494","2012-12-06",2.98
"1495","2012-12-07",2.97
"1496","2012-12-10",2.98
"1497","2012-12-11",3
"1498","2012-12-12",3.01
"1499","2012-12-13",3.01
"1500","2012-12-14",3.05
"1501","2012-12-17",3.04
"1502","2012-12-18",2.96
"1503","2012-12-19",2.99
"1504","2012-12-20",3
"1505","2012-12-21",2.84
"1506","2012-12-24",2.86
"1507","2012-12-26",2.86
"1508","2012-12-27",2.89
"1509","2012-12-28",2.81
"1510","2012-12-31",2.81
"1511","2013-01-02",2.95
"1512","2013-01-03",3
"1513","2013-01-04",3.09
"1514","2013-01-07",3.05
"1515","2013-01-08",3
"1516","2013-01-09",3.02
"1517","2013-01-10",2.99
"1518","2013-01-11",2.9
"1519","2013-01-14",2.83
"1520","2013-01-15",2.87
"1521","2013-01-16",2.9
"1522","2013-01-17",2.88
"1523","2013-01-18",2.86
"1524","2013-01-22",2.93
"1525","2013-01-23",2.85
"1526","2013-01-24",2.91
"1527","2013-01-25",2.9
"1528","2013-01-28",2.83
"1529","2013-01-29",2.85
"1530","2013-01-30",2.83
"1531","2013-01-31",2.78
"1532","2013-02-01",2.89
"1533","2013-02-04",2.78
"1534","2013-02-05",2.8
"1535","2013-02-06",2.79
"1536","2013-02-07",2.77
"1537","2013-02-08",2.83
"1538","2013-02-11",2.78
"1539","2013-02-12",2.85
"1540","2013-02-13",2.96
"1541","2013-02-14",3.05
"1542","2013-02-15",3.03
"1543","2013-02-19",3.05
"1544","2013-02-20",2.9
"1545","2013-02-21",2.84
"1546","2013-02-22",2.86
"1547","2013-02-25",2.8
"1548","2013-02-26",2.96
"1549","2013-02-27",3.02
"1550","2013-02-28",2.85
"1551","2013-03-01",2.85
"1552","2013-03-04",2.84
"1553","2013-03-05",2.85
"1554","2013-03-06",2.86
"1555","2013-03-07",2.9
"1556","2013-03-08",2.92
"1557","2013-03-11",2.98
"1558","2013-03-12",3
"1559","2013-03-13",3.01
"1560","2013-03-14",3
"1561","2013-03-15",3.01
"1562","2013-03-18",3.09
"1563","2013-03-19",3.21
"1564","2013-03-20",3.3
"1565","2013-03-21",3.08
"1566","2013-03-22",2.98
"1567","2013-03-25",3
"1568","2013-03-26",2.98
"1569","2013-03-27",2.96
"1570","2013-03-28",2.94
"1571","2013-04-01",2.94
"1572","2013-04-02",2.81
"1573","2013-04-03",2.83
"1574","2013-04-04",2.81
"1575","2013-04-05",2.79
"1576","2013-04-08",2.82
"1577","2013-04-09",2.85
"1578","2013-04-10",2.92
"1579","2013-04-11",2.92
"1580","2013-04-12",2.94
"1581","2013-04-15",2.77
"1582","2013-04-16",2.78
"1583","2013-04-17",2.61
"1584","2013-04-18",2.65
"1585","2013-04-19",2.71
"1586","2013-04-22",2.81
"1587","2013-04-23",2.85
"1588","2013-04-24",2.82
"1589","2013-04-25",2.84
"1590","2013-04-26",2.83
"1591","2013-04-29",2.95
"1592","2013-04-30",2.87
"1593","2013-05-01",2.75
"1594","2013-05-02",2.76
"1595","2013-05-03",2.82
"1596","2013-05-06",2.77
"1597","2013-05-07",2.78
"1598","2013-05-08",2.74
"1599","2013-05-09",2.75
"1600","2013-05-10",2.78
"1601","2013-05-13",2.75
"1602","2013-05-14",2.75
"1603","2013-05-15",2.76
"1604","2013-05-16",2.75
"1605","2013-05-17",2.77
"1606","2013-05-20",2.81
"1607","2013-05-21",2.93
"1608","2013-05-22",2.88
"1609","2013-05-23",2.87
"1610","2013-05-24",2.85
"1611","2013-05-28",2.91
"1612","2013-05-29",2.89
"1613","2013-05-30",2.88
"1614","2013-05-31",2.84
"1615","2013-06-03",2.89
"1616","2013-06-04",2.82
"1617","2013-06-05",2.8
"1618","2013-06-06",2.83
"1619","2013-06-07",2.83
"1620","2013-06-10",2.83
"1621","2013-06-11",2.79
"1622","2013-06-12",2.75
"1623","2013-06-13",2.78
"1624","2013-06-14",2.75
"1625","2013-06-17",2.74
"1626","2013-06-18",2.77
"1627","2013-06-19",2.74
"1628","2013-06-20",2.67
"1629","2013-06-21",2.66
"1630","2013-06-24",2.51
"1631","2013-06-25",2.56
"1632","2013-06-26",2.51
"1633","2013-06-27",2.58
"1634","2013-06-28",2.7
"1635","2013-07-01",2.71
"1636","2013-07-02",2.7
"1637","2013-07-03",2.69
"1638","2013-07-05",2.67
"1639","2013-07-08",2.71
"1640","2013-07-09",2.68
"1641","2013-07-10",2.7
"1642","2013-07-11",2.69
"1643","2013-07-12",2.7
"1644","2013-07-15",2.69
"1645","2013-07-16",2.7
"1646","2013-07-17",2.67
"1647","2013-07-18",2.72
"1648","2013-07-19",2.79
"1649","2013-07-22",2.78
"1650","2013-07-23",2.75
"1651","2013-07-24",2.73
"1652","2013-07-25",2.76
"1653","2013-07-26",2.8
"1654","2013-07-29",2.8
"1655","2013-07-30",2.83
"1656","2013-07-31",2.8
"1657","2013-08-01",2.67
"1658","2013-08-02",2.53
"1659","2013-08-05",2.55
"1660","2013-08-06",2.48
"1661","2013-08-07",2.45
"1662","2013-08-08",2.46
"1663","2013-08-09",2.45
"1664","2013-08-12",2.43
"1665","2013-08-13",2.4
"1666","2013-08-14",2.41
"1667","2013-08-15",2.38
"1668","2013-08-16",2.37
"1669","2013-08-19",2.35
"1670","2013-08-20",2.34
"1671","2013-08-21",2.36
"1672","2013-08-22",2.37
"1673","2013-08-23",2.35
"1674","2013-08-26",2.33
"1675","2013-08-27",2.29
"1676","2013-08-28",2.31
"1677","2013-08-29",2.35
"1678","2013-08-30",2.31
"1679","2013-09-03",2.29
"1680","2013-09-04",2.34
"1681","2013-09-05",2.32
"1682","2013-09-06",2.33
"1683","2013-09-09",2.38
"1684","2013-09-10",2.43
"1685","2013-09-11",2.42
"1686","2013-09-12",2.42
"1687","2013-09-13",2.4
"1688","2013-09-16",2.34
"1689","2013-09-17",2.38
"1690","2013-09-18",2.36
"1691","2013-09-19",2.33
"1692","2013-09-20",2.33
"1693","2013-09-23",2.31
"1694","2013-09-24",2.34
"1695","2013-09-25",2.35
"1696","2013-09-26",2.37
"1697","2013-09-27",2.35
"1698","2013-09-30",2.34
"1699","2013-10-01",2.48
"1700","2013-10-02",2.43
"1701","2013-10-03",2.39
"1702","2013-10-04",2.41
"1703","2013-10-07",2.36
"1704","2013-10-08",2.34
"1705","2013-10-09",2.3
"1706","2013-10-10",2.27
"1707","2013-10-11",2.29
"1708","2013-10-14",2.29
"1709","2013-10-15",2.22
"1710","2013-10-16",2.24
"1711","2013-10-17",2.3
"1712","2013-10-18",2.29
"1713","2013-10-21",2.27
"1714","2013-10-22",2.23
"1715","2013-10-23",2.23
"1716","2013-10-24",2.23
"1717","2013-10-25",2.22
"1718","2013-10-28",2.18
"1719","2013-10-29",2.23
"1720","2013-10-30",2.2
"1721","2013-10-31",2.26
"1722","2013-11-01",2.3
"1723","2013-11-04",2.36
"1724","2013-11-05",2.47
"1725","2013-11-06",2.46
"1726","2013-11-07",2.44
"1727","2013-11-08",2.41
"1728","2013-11-11",2.37
"1729","2013-11-12",2.37
"1730","2013-11-13",2.38
"1731","2013-11-14",2.39
"1732","2013-11-15",2.39
"1733","2013-11-18",2.32
"1734","2013-11-19",2.27
"1735","2013-11-20",2.27
"1736","2013-11-21",2.34
"1737","2013-11-22",2.34
"1738","2013-11-25",2.3
"1739","2013-11-26",2.3
"1740","2013-11-27",2.3
"1741","2013-11-29",2.36
"1742","2013-12-02",2.31
"1743","2013-12-03",2.29
"1744","2013-12-04",2.28
"1745","2013-12-05",2.28
"1746","2013-12-06",2.28
"1747","2013-12-09",2.29
"1748","2013-12-10",2.31
"1749","2013-12-11",2.3
"1750","2013-12-12",2.3
"1751","2013-12-13",2.3
"1752","2013-12-16",2.33
"1753","2013-12-17",2.35
"1754","2013-12-18",2.39
"1755","2013-12-19",2.4
"1756","2013-12-20",2.45
"1757","2013-12-23",2.49
"1758","2013-12-24",2.55
"1759","2013-12-26",2.52
"1760","2013-12-27",2.55
"1761","2013-12-30",2.56
"1762","2013-12-31",2.61
"1763","2014-01-02",2.62
"1764","2014-01-03",2.58
"1765","2014-01-06",2.53
"1766","2014-01-07",2.52
"1767","2014-01-08",2.48
"1768","2014-01-09",2.44
"1769","2014-01-10",2.38
"1770","2014-01-13",2.4
"1771","2014-01-14",2.46
"1772","2014-01-15",2.46
"1773","2014-01-16",2.48
"1774","2014-01-17",2.42
"1775","2014-01-21",2.38
"1776","2014-01-22",2.42
"1777","2014-01-23",2.38
"1778","2014-01-24",2.33
"1779","2014-01-27",2.32
"1780","2014-01-28",2.34
"1781","2014-01-29",2.35
"1782","2014-01-30",2.45
"1783","2014-01-31",2.44
"1784","2014-02-03",2.42
"1785","2014-02-04",2.38
"1786","2014-02-05",2.34
"1787","2014-02-06",2.44
"1788","2014-02-07",2.41
"1789","2014-02-10",2.43
"1790","2014-02-11",2.43
"1791","2014-02-12",2.44
"1792","2014-02-13",2.45
"1793","2014-02-14",2.42
"1794","2014-02-18",2.44
"1795","2014-02-19",2.4
"1796","2014-02-20",2.39
"1797","2014-02-21",2.36
"1798","2014-02-24",2.39
"1799","2014-02-25",2.35
"1800","2014-02-26",2.37
"1801","2014-02-27",2.34
"1802","2014-02-28",2.29
"1803","2014-03-03",2.31
"1804","2014-03-04",2.3
"1805","2014-03-05",2.29
"1806","2014-03-06",2.27
"1807","2014-03-07",2.26
"1808","2014-03-10",2.35
"1809","2014-03-11",2.33
"1810","2014-03-12",2.35
"1811","2014-03-13",2.28
"1812","2014-03-14",2.27
"1813","2014-03-17",2.27
"1814","2014-03-18",2.31
"1815","2014-03-19",2.28
"1816","2014-03-20",2.28
"1817","2014-03-21",2.25
"1818","2014-03-24",2.28
"1819","2014-03-25",2.27
"1820","2014-03-26",2.25
"1821","2014-03-27",2.21
"1822","2014-03-28",2.2
"1823","2014-03-31",2.2
"1824","2014-04-01",2.22
"1825","2014-04-02",2.24
"1826","2014-04-03",2.27
"1827","2014-04-04",2.24
"1828","2014-04-07",2.28
"1829","2014-04-08",2.3
"1830","2014-04-09",2.3
"1831","2014-04-10",2.29
"1832","2014-04-11",2.28
"1833","2014-04-14",2.27
"1834","2014-04-15",2.25
"1835","2014-04-16",2.27
"1836","2014-04-17",2.27
"1837","2014-04-21",2.16
"1838","2014-04-22",2.22
"1839","2014-04-23",2.21
"1840","2014-04-24",2.22
"1841","2014-04-25",2.19
"1842","2014-04-28",2.16
"1843","2014-04-29",2.17
"1844","2014-04-30",2.16
"1845","2014-05-01",2.15
"1846","2014-05-02",2.14
"1847","2014-05-05",2.16
"1848","2014-05-06",2.19
"1849","2014-05-07",2.2
"1850","2014-05-08",2.17
"1851","2014-05-09",2.23
"1852","2014-05-12",2.25
"1853","2014-05-13",2.18
"1854","2014-05-14",2.17
"1855","2014-05-15",2.17
"1856","2014-05-16",2.15
"1857","2014-05-19",2.17
"1858","2014-05-20",2.18
"1859","2014-05-21",2.16
"1860","2014-05-22",2.15
"1861","2014-05-23",2.16
"1862","2014-05-27",2.2
"1863","2014-05-28",2.2
"1864","2014-05-29",2.24
"1865","2014-05-30",2.2
"1866","2014-06-02",2.19
"1867","2014-06-03",2.16
"1868","2014-06-04",2.22
"1869","2014-06-05",2.16
"1870","2014-06-06",2.15
"1871","2014-06-09",2.14
"1872","2014-06-10",2.13
"1873","2014-06-11",2.14
"1874","2014-06-12",2.13
"1875","2014-06-13",2.14
"1876","2014-06-16",2.13
"1877","2014-06-17",2.11
"1878","2014-06-18",2.11
"1879","2014-06-19",2.1
"1880","2014-06-20",2.12
"1881","2014-06-23",2.09
"1882","2014-06-24",2.07
"1883","2014-06-25",2.18
"1884","2014-06-26",2.16
"1885","2014-06-27",2.16
"1886","2014-06-30",2.14
"1887","2014-07-01",2.17
"1888","2014-07-02",2.14
"1889","2014-07-03",2.23
"1890","2014-07-07",2.17
"1891","2014-07-08",2.13
"1892","2014-07-09",2.08
"1893","2014-07-10",2.08
"1894","2014-07-11",2.05
"1895","2014-07-14",2.08
"1896","2014-07-15",2.04
"1897","2014-07-16",2.11
"1898","2014-07-17",2.07
"1899","2014-07-18",2.1
"1900","2014-07-21",2.09
"1901","2014-07-22",2.07
"1902","2014-07-23",2.1
"1903","2014-07-24",2.11
"1904","2014-07-25",2.22
"1905","2014-07-28",2.25
"1906","2014-07-29",2.14
"1907","2014-07-30",2.21
"1908","2014-07-31",2.15
"1909","2014-08-01",2.3
"1910","2014-08-04",2.29
"1911","2014-08-05",2.34
"1912","2014-08-06",2.37
"1913","2014-08-07",2.34
"1914","2014-08-08",2.48
"1915","2014-08-11",2.47
"1916","2014-08-12",2.5
"1917","2014-08-13",2.44
"1918","2014-08-14",2.47
"1919","2014-08-15",2.43
"1920","2014-08-18",2.51
"1921","2014-08-19",2.61
"1922","2014-08-20",2.61
"1923","2014-08-21",2.49
"1924","2014-08-22",2.44
"1925","2014-08-25",2.48
"1926","2014-08-26",2.42
"1927","2014-08-27",2.41
"1928","2014-08-28",2.4
"1929","2014-08-29",2.43
"1930","2014-09-02",2.62
"1931","2014-09-03",2.76
"1932","2014-09-04",2.8
"1933","2014-09-05",2.76
"1934","2014-09-08",2.77
