"","date","MGEN"
"988","2018-05-18",112.050003
"989","2018-05-21",112.199997
"990","2018-05-22",108.75
"991","2018-05-23",108.300003
"992","2018-05-24",102.900002
"993","2018-05-25",104.550003
"994","2018-05-29",106.349998
"995","2018-05-30",109.050003
"996","2018-05-31",106.050003
"997","2018-06-01",109.800003
"998","2018-06-04",111.449997
"999","2018-06-05",111.900002
"1000","2018-06-06",112.349998
"1001","2018-06-07",111.599998
"1002","2018-06-08",111
"1003","2018-06-11",111.300003
"1004","2018-06-12",108.599998
"1005","2018-06-13",108.599998
"1006","2018-06-14",109.050003
"1007","2018-06-15",110.25
"1008","2018-06-18",110.849998
"1009","2018-06-19",110.099998
"1010","2018-06-20",109.050003
"1011","2018-06-21",101.699997
"1012","2018-06-22",103.199997
"1013","2018-06-25",96
"1014","2018-06-26",99.150002
"1015","2018-06-27",96.900002
"1016","2018-06-28",95.699997
"1017","2018-06-29",96.150002
"1018","2018-07-02",103.199997
"1019","2018-07-03",107.25
"1020","2018-07-05",109.5
"1021","2018-07-06",109.800003
"1022","2018-07-09",113.699997
"1023","2018-07-10",107.699997
"1024","2018-07-11",104.699997
"1025","2018-07-12",106.949997
"1026","2018-07-13",110.099998
"1027","2018-07-16",109.800003
"1028","2018-07-17",107.400002
"1029","2018-07-18",104.25
"1030","2018-07-19",103.949997
"1031","2018-07-20",103.199997
"1032","2018-07-23",102
"1033","2018-07-24",101.849998
"1034","2018-07-25",100.199997
"1035","2018-07-26",100.199997
"1036","2018-07-27",94.5
"1037","2018-07-30",96.75
"1038","2018-07-31",101.099998
"1039","2018-08-01",101.099998
"1040","2018-08-02",96.900002
"1041","2018-08-03",95.699997
"1042","2018-08-06",95.400002
"1043","2018-08-07",94.349998
"1044","2018-08-08",87.75
"1045","2018-08-09",88.349998
"1046","2018-08-10",88.199997
"1047","2018-08-13",85.650002
"1048","2018-08-14",88.650002
"1049","2018-08-15",87.900002
"1050","2018-08-16",90
"1051","2018-08-17",90.900002
"1052","2018-08-20",90.900002
"1053","2018-08-21",93
"1054","2018-08-22",94.199997
"1055","2018-08-23",92.699997
"1056","2018-08-24",92.699997
"1057","2018-08-27",93.449997
"1058","2018-08-28",88.199997
"1059","2018-08-29",86.099998
"1060","2018-08-30",87.900002
"1061","2018-08-31",93.150002
"1062","2018-09-04",89.099998
"1063","2018-09-05",88.349998
"1064","2018-09-06",88.199997
"1065","2018-09-07",88.650002
"1066","2018-09-10",90.900002
"1067","2018-09-11",88.5
"1068","2018-09-12",83.699997
"1069","2018-09-13",86.699997
"1070","2018-09-14",85.050003
"1071","2018-09-17",86.699997
"1072","2018-09-18",86.25
"1073","2018-09-19",86.550003
"1074","2018-09-20",85.650002
"1075","2018-09-21",84.300003
"1076","2018-09-24",84.599998
"1077","2018-09-25",84.900002
"1078","2018-09-26",84.449997
"1079","2018-09-27",83.849998
"1080","2018-09-28",83.699997
"1081","2018-10-01",81
"1082","2018-10-02",78.300003
"1083","2018-10-03",82.349998
"1084","2018-10-04",81
"1085","2018-10-05",79.650002
"1086","2018-10-08",78.900002
"1087","2018-10-09",78
"1088","2018-10-10",71.699997
"1089","2018-10-11",68.099998
"1090","2018-10-12",67.5
"1091","2018-10-15",69.300003
"1092","2018-10-16",78.449997
"1093","2018-10-17",79.349998
"1094","2018-10-18",73.650002
"1095","2018-10-19",71.25
"1096","2018-10-22",69.150002
"1097","2018-10-23",65.699997
"1098","2018-10-24",61.5
"1099","2018-10-25",60.900002
"1100","2018-10-26",62.849998
"1101","2018-10-29",62.400002
"1102","2018-10-30",64.5
"1103","2018-10-31",64.800003
"1104","2018-11-01",69.449997
"1105","2018-11-02",70.800003
"1106","2018-11-05",66.300003
"1107","2018-11-06",65.550003
"1108","2018-11-07",65.550003
"1109","2018-11-08",62.099998
"1110","2018-11-09",58.650002
"1111","2018-11-12",54.299999
"1112","2018-11-13",54.599998
"1113","2018-11-14",52.650002
"1114","2018-11-15",50.25
"1115","2018-11-16",52.200001
"1116","2018-11-19",49.799999
"1117","2018-11-20",50.400002
"1118","2018-11-21",51.900002
"1119","2018-11-23",50.400002
"1120","2018-11-26",50.549999
"1121","2018-11-27",48.75
"1122","2018-11-28",51.299999
"1123","2018-11-29",52.799999
"1124","2018-11-30",52.200001
"1125","2018-12-03",51.450001
"1126","2018-12-04",49.200001
"1127","2018-12-06",47.25
"1128","2018-12-07",47.549999
"1129","2018-12-10",43.950001
"1130","2018-12-11",46.650002
"1131","2018-12-12",44.700001
"1132","2018-12-13",45
"1133","2018-12-14",44.400002
"1134","2018-12-17",40.5
"1135","2018-12-18",39.75
"1136","2018-12-19",39.599998
"1137","2018-12-20",38.25
"1138","2018-12-21",36
"1139","2018-12-24",35.400002
"1140","2018-12-26",36.599998
"1141","2018-12-27",40.799999
"1142","2018-12-28",40.200001
"1143","2018-12-31",45.450001
"1144","2019-01-02",50.400002
"1145","2019-01-03",47.700001
"1146","2019-01-04",57.75
"1147","2019-01-07",64.650002
"1148","2019-01-08",62.400002
"1149","2019-01-09",62.849998
"1150","2019-01-10",52.950001
"1151","2019-01-11",51.150002
"1152","2019-01-14",51
"1153","2019-01-15",50.325001
"1154","2019-01-16",50.099998
"1155","2019-01-17",47.549999
"1156","2019-01-18",45.299999
"1157","2019-01-22",45
"1158","2019-01-23",45.599998
"1159","2019-01-24",46.5
"1160","2019-01-25",42.75
"1161","2019-01-28",42.150002
"1162","2019-01-29",41.549999
"1163","2019-01-30",43.200001
"1164","2019-01-31",42.900002
"1165","2019-02-01",44.25
"1166","2019-02-04",44.400002
"1167","2019-02-05",43.200001
"1168","2019-02-06",44.400002
"1169","2019-02-07",44.549999
"1170","2019-02-08",43.349998
"1171","2019-02-11",44.099998
"1172","2019-02-12",45.450001
"1173","2019-02-13",45.450001
"1174","2019-02-14",43.650002
"1175","2019-02-15",44.25
"1176","2019-02-19",43.349998
"1177","2019-02-20",43.049999
"1178","2019-02-21",43.349998
"1179","2019-02-22",43.5
"1180","2019-02-25",44.549999
"1181","2019-02-26",44.549999
"1182","2019-02-27",43.799999
"1183","2019-02-28",42
"1184","2019-03-01",40.349998
"1185","2019-03-04",39.150002
"1186","2019-03-05",38.849998
"1187","2019-03-06",36
"1188","2019-03-07",35.700001
"1189","2019-03-08",34.799999
"1190","2019-03-11",36.75
"1191","2019-03-12",38.400002
"1192","2019-03-13",39.75
"1193","2019-03-14",40.799999
"1194","2019-03-15",42
"1195","2019-03-18",42.75
"1196","2019-03-19",49.799999
"1197","2019-03-20",51.150002
"1198","2019-03-21",52.349998
"1199","2019-03-22",47.700001
"1200","2019-03-25",44.700001
"1201","2019-03-26",42.299999
"1202","2019-03-27",43.049999
"1203","2019-03-28",42.150002
"1204","2019-03-29",41.849998
"1205","2019-04-01",43.049999
"1206","2019-04-02",43.950001
"1207","2019-04-03",44.849998
"1208","2019-04-04",47.400002
"1209","2019-04-05",46.799999
"1210","2019-04-08",46.950001
"1211","2019-04-09",46.200001
"1212","2019-04-10",45.900002
"1213","2019-04-11",45
"1214","2019-04-12",44.400002
"1215","2019-04-15",44.549999
"1216","2019-04-16",43.5
"1217","2019-04-17",42.450001
"1218","2019-04-18",40.950001
"1219","2019-04-22",40.950001
"1220","2019-04-23",43.799999
"1221","2019-04-24",42.450001
"1222","2019-04-25",41.400002
"1223","2019-04-26",44.400002
"1224","2019-04-29",45.974998
"1225","2019-04-30",43.950001
"1226","2019-05-01",41.400002
"1227","2019-05-02",41.700001
"1228","2019-05-03",42.450001
"1229","2019-05-06",42.75
"1230","2019-05-07",42.299999
"1231","2019-05-08",42.150002
"1232","2019-05-09",42.150002
"1233","2019-05-10",41.849998
"1234","2019-05-13",41.25
"1235","2019-05-14",42.75
"1236","2019-05-15",44.400002
"1237","2019-05-16",43.349998
"1238","2019-05-17",42.299999
"1239","2019-05-20",42
"1240","2019-05-21",42.599998
"1241","2019-05-22",42.450001
"1242","2019-05-23",40.650002
"1243","2019-05-24",41.700001
"1244","2019-05-28",39.150002
"1245","2019-05-29",36.450001
"1246","2019-05-30",34.950001
"1247","2019-05-31",35.549999
"1248","2019-06-03",34.650002
"1249","2019-06-04",35.849998
"1250","2019-06-05",33.900002
"1251","2019-06-06",33.450001
"1252","2019-06-07",34.950001
"1253","2019-06-10",36.75
"1254","2019-06-11",34.5
"1255","2019-06-12",35.099998
"1256","2019-06-13",32.849998
"1257","2019-06-14",34.799999
"1258","2019-06-17",35.25
"1259","2019-06-18",36.450001
"1260","2019-06-19",35.400002
"1261","2019-06-20",35.549999
"1262","2019-06-21",36.450001
"1263","2019-06-24",35.549999
"1264","2019-06-25",34.799999
"1265","2019-06-26",33.75
"1266","2019-06-27",33.150002
"1267","2019-06-28",30.75
"1268","2019-07-01",33.299999
"1269","2019-07-02",32.549999
"1270","2019-07-03",33
"1271","2019-07-05",33.599998
"1272","2019-07-08",33.450001
"1273","2019-07-09",32.099998
"1274","2019-07-10",31.950001
"1275","2019-07-11",30.9
"1276","2019-07-12",30.75
"1277","2019-07-15",31.65
"1278","2019-07-16",35.099998
"1279","2019-07-17",33.900002
"1280","2019-07-18",34.950001
"1281","2019-07-19",33.75
"1282","2019-07-22",30.450001
"1283","2019-07-23",30.299999
"1284","2019-07-24",31.200001
"1285","2019-07-25",30.75
"1286","2019-07-26",30.299999
"1287","2019-07-29",30
"1288","2019-07-30",30.6
"1289","2019-07-31",30
"1290","2019-08-01",30.6
"1291","2019-08-02",29.549999
"1292","2019-08-05",28.049999
"1293","2019-08-06",19.950001
"1294","2019-08-07",23.549999
"1295","2019-08-08",19.5
"1296","2019-08-09",15.9
"1297","2019-08-12",18.450001
"1298","2019-08-13",17.549999
"1299","2019-08-14",12.645
"1300","2019-08-15",12.465
"1301","2019-08-16",13.65
"1302","2019-08-19",20.4
"1303","2019-08-20",21.15
"1304","2019-08-21",20.1
"1305","2019-08-22",18.450001
"1306","2019-08-23",16.950001
"1307","2019-08-26",17.4
"1308","2019-08-27",16.5
"1309","2019-08-28",17.25
"1310","2019-08-29",16.5
"1311","2019-08-30",17.25
"1312","2019-09-03",17.25
"1313","2019-09-04",17.1
"1314","2019-09-05",16.799999
"1315","2019-09-06",16.35
"1316","2019-09-09",15.15
"1317","2019-09-10",16.049999
"1318","2019-09-11",15.9
"1319","2019-09-12",15.75
"1320","2019-09-13",14.7
"1321","2019-09-16",13.95
"1322","2019-09-17",14.115
"1323","2019-09-18",13.8
"1324","2019-09-19",13.62
"1325","2019-09-20",13.8
"1326","2019-09-23",12.975
"1327","2019-09-24",12.825
"1328","2019-09-25",12.3
"1329","2019-09-26",11.7
"1330","2019-09-27",11.58
"1331","2019-09-30",10.965
"1332","2019-10-01",10.35
"1333","2019-10-02",10.5
"1334","2019-10-03",10.155
"1335","2019-10-04",10.65
"1336","2019-10-07",11.115
"1337","2019-10-08",11.1
"1338","2019-10-09",11.13
"1339","2019-10-10",12.21
"1340","2019-10-11",12.195
"1341","2019-10-14",11.715
"1342","2019-10-15",12.705
"1343","2019-10-16",14.325
"1344","2019-10-17",13.98
"1345","2019-10-18",13.5
"1346","2019-10-21",13.545
"1347","2019-10-22",12.99
"1348","2019-10-23",12.42
"1349","2019-10-24",11.445
"1350","2019-10-25",11.865
"1351","2019-10-28",10.905
"1352","2019-10-29",10.365
"1353","2019-10-30",10.08
"1354","2019-10-31",9.675
"1355","2019-11-01",10.95
"1356","2019-11-04",11.4
"1357","2019-11-05",11.415
"1358","2019-11-06",11.1
"1359","2019-11-07",10.68
"1360","2019-11-08",10.74
"1361","2019-11-11",10.215
"1362","2019-11-12",8.97
"1363","2019-11-13",9.84
"1364","2019-11-14",10.2
"1365","2019-11-15",9.75
"1366","2019-11-18",9.51
"1367","2019-11-19",9.555
"1368","2019-11-20",9.435
"1369","2019-11-21",9.3
"1370","2019-11-22",9.15
"1371","2019-11-25",10.2
"1372","2019-11-26",10.65
"1373","2019-11-27",10.755
"1374","2019-11-29",12
"1375","2019-12-02",12.09
"1376","2019-12-03",11.1
"1377","2019-12-04",10.35
"1378","2019-12-05",9.15
"1379","2019-12-06",8.67
"1380","2019-12-09",9.165
"1381","2019-12-10",9.585
"1382","2019-12-11",10.335
"1383","2019-12-12",9.525
"1384","2019-12-13",9.285
"1385","2019-12-16",8.535
"1386","2019-12-17",7.5
"1387","2019-12-18",7.32
"1388","2019-12-19",6.795
"1389","2019-12-20",6.9
"1390","2019-12-23",7.155
"1391","2019-12-24",7.95
"1392","2019-12-26",7.71
"1393","2019-12-27",7.62
"1394","2019-12-30",7.14
"1395","2019-12-31",7.2
"1396","2020-01-02",7.62
"1397","2020-01-03",8.01
"1398","2020-01-06",8.445
"1399","2020-01-07",8.22
"1400","2020-01-08",8.385
"1401","2020-01-09",9.435
"1402","2020-01-10",10.8
"1403","2020-01-13",10.155
"1404","2020-01-14",10.74
"1405","2020-01-15",10.17
"1406","2020-01-16",10.35
"1407","2020-01-17",9.9
"1408","2020-01-21",9.105
"1409","2020-01-22",8.91
"1410","2020-01-23",10.2
"1411","2020-01-24",14.55
"1412","2020-01-27",21.9
"1413","2020-01-28",23.700001
"1414","2020-01-29",25.35
"1415","2020-01-30",30.6
"1416","2020-01-31",26.25
"1417","2020-02-03",21.525
"1418","2020-02-04",17.85
"1419","2020-02-05",19.950001
"1420","2020-02-06",19.200001
"1421","2020-02-07",11.925
"1422","2020-02-10",12.24
"1423","2020-02-11",12.525
"1424","2020-02-12",11.925
"1425","2020-02-13",11.25
"1426","2020-02-14",10.5
"1427","2020-02-18",12.45
"1428","2020-02-19",12.9
"1429","2020-02-20",13.65
"1430","2020-02-21",12.465
"1431","2020-02-24",11.925
"1432","2020-02-25",11.46
"1433","2020-02-26",11.52
"1434","2020-02-27",9.975
"1435","2020-02-28",11.145
"1436","2020-03-02",11.4
"1437","2020-03-03",10.905
"1438","2020-03-04",13.77
"1439","2020-03-05",12.195
"1440","2020-03-06",11.31
"1441","2020-03-09",10.245
"1442","2020-03-10",10.02
"1443","2020-03-11",9.18
"1444","2020-03-12",7.65
"1445","2020-03-13",7.35
"1446","2020-03-16",6.3
"1447","2020-03-17",5.97
"1448","2020-03-18",5.55
"1449","2020-03-19",5.445
"1450","2020-03-20",5.925
"1451","2020-03-23",6.3
"1452","2020-03-24",5.97
"1453","2020-03-25",7.245
"1454","2020-03-26",8.4
"1455","2020-03-27",7.455
"1456","2020-03-30",6.99
"1457","2020-03-31",6.69
"1458","2020-04-01",6.78
"1459","2020-04-02",6.33
"1460","2020-04-03",5.88
"1461","2020-04-06",6.045
"1462","2020-04-07",6.15
"1463","2020-04-08",6.3
"1464","2020-04-09",6.915
"1465","2020-04-13",7.425
"1466","2020-04-14",8.97
"1467","2020-04-15",8.25
"1468","2020-04-16",7.935
"1469","2020-04-17",8.085
"1470","2020-04-20",8.25
"1471","2020-04-21",7.95
"1472","2020-04-22",7.815
"1473","2020-04-23",8.4
"1474","2020-04-24",8.715
"1475","2020-04-27",9.63
"1476","2020-04-28",10.26
"1477","2020-04-29",9.15
"1478","2020-04-30",9.33
"1479","2020-05-01",8.85
"1480","2020-05-04",8.25
"1481","2020-05-05",8.655
"1482","2020-05-06",8.55
"1483","2020-05-07",8.25
"1484","2020-05-08",8.85
"1485","2020-05-11",9.9
"1486","2020-05-12",10.275
"1487","2020-05-13",9.9
"1488","2020-05-14",9.87
"1489","2020-05-15",9.224996
"1490","2020-05-18",9.599996
"1491","2020-05-19",9.749995
"1492","2020-05-20",9.494995
"1493","2020-05-21",9.389996
"1494","2020-05-22",9.419995
"1495","2020-05-26",10.244995
"1496","2020-05-27",12.749993
"1497","2020-05-28",17.24999
"1498","2020-05-29",14.805
"1499","2020-06-01",15.9
"1500","2020-06-02",15.6
"1501","2020-06-03",13.89
"1502","2020-06-04",13.05
"1503","2020-06-05",13.05
"1504","2020-06-08",13.05
"1505","2020-06-09",13.305
"1506","2020-06-10",15.6
"1507","2020-06-11",13.32
"1508","2020-06-12",13.965
"1509","2020-06-15",15.15
"1510","2020-06-16",14.1
"1511","2020-06-17",18.9
"1512","2020-06-18",17.85
"1513","2020-06-19",19.049999
"1514","2020-06-22",21.299999
"1515","2020-06-23",18.299999
"1516","2020-06-24",17.25
"1517","2020-06-25",16.799999
"1518","2020-06-26",15.45
"1519","2020-06-29",15.9
"1520","2020-06-30",16.65
"1521","2020-07-01",16.65
"1522","2020-07-02",15.9
"1523","2020-07-06",15.45
"1524","2020-07-07",15.75
"1525","2020-07-08",15.15
"1526","2020-07-09",14.415
"1527","2020-07-10",14.07
"1528","2020-07-13",13.05
"1529","2020-07-14",12.525
"1530","2020-07-15",13.755
"1531","2020-07-16",14.55
"1532","2020-07-17",15.9
"1533","2020-07-20",15.3
"1534","2020-07-21",16.65
"1535","2020-07-22",15.45
"1536","2020-07-23",16.424999
"1537","2020-07-24",18.6
"1538","2020-07-27",18.450001
"1539","2020-07-28",16.799999
"1540","2020-07-29",16.049999
"1541","2020-07-30",16.35
"1542","2020-07-31",16.65
"1543","2020-08-03",17.4
"1544","2020-08-04",17.1
"1545","2020-08-05",17.549999
"1546","2020-08-06",16.35
"1547","2020-08-07",16.35
"1548","2020-08-10",17.4
"1549","2020-08-11",17.4
"1550","2020-08-12",16.950001
"1551","2020-08-13",16.799999
"1552","2020-08-14",16.35
"1553","2020-08-17",16.65
"1554","2020-08-18",17.25
"1555","2020-08-19",17.1
"1556","2020-08-20",16.950001
"1557","2020-08-21",16.049999
"1558","2020-08-24",14.85
"1559","2020-08-25",15.3
"1560","2020-08-26",14.4
"1561","2020-08-27",14.475
"1562","2020-08-28",14.085
"1563","2020-08-31",13.89
"1564","2020-09-01",13.05
"1565","2020-09-02",14.115
"1566","2020-09-03",13.65
"1567","2020-09-04",13.5
"1568","2020-09-08",13.5
"1569","2020-09-09",13.935
"1570","2020-09-10",13.8
"1571","2020-09-11",13.635
"1572","2020-09-14",14.1
"1573","2020-09-15",12.3
"1574","2020-09-16",12.63
"1575","2020-09-17",13.2
"1576","2020-09-18",12.705
"1577","2020-09-21",12.45
"1578","2020-09-22",12.3
"1579","2020-09-23",11.625
"1580","2020-09-24",10.965
"1581","2020-09-25",12.12
"1582","2020-09-28",12.165
"1583","2020-09-29",11.97
"1584","2020-09-30",11.625
"1585","2020-10-01",11.34
"1586","2020-10-02",11.1
"1587","2020-10-05",11.4
"1588","2020-10-06",8.73
"1589","2020-10-07",8.775
"1590","2020-10-08",8.97
"1591","2020-10-09",9
"1592","2020-10-12",8.85
"1593","2020-10-13",8.58
"1594","2020-10-14",8.4
"1595","2020-10-15",8.385
"1596","2020-10-16",8.25
"1597","2020-10-19",7.8
"1598","2020-10-20",7.8
"1599","2020-10-21",7.485
"1600","2020-10-22",7.275
"1601","2020-10-23",7.35
"1602","2020-10-26",7.47
"1603","2020-10-27",7.8
"1604","2020-10-28",18.9
"1605","2020-10-29",21
"1606","2020-10-30",19.65
"1607","2020-11-02",17.1
"1608","2020-11-03",18.9
"1609","2020-11-04",19.35
"1610","2020-11-05",18
"1611","2020-11-06",15.6
"1612","2020-11-09",16.950001
"1613","2020-11-10",16.200001
"1614","2020-11-11",16.200001
"1615","2020-11-12",16.049999
"1616","2020-11-13",15.78
"1617","2020-11-16",15.76
"1618","2020-11-17",20.84
"1619","2020-11-18",17.65
"1620","2020-11-19",18.32
"1621","2020-11-20",17.24
"1622","2020-11-23",17.299999
"1623","2020-11-24",16.5
"1624","2020-11-25",16.209999
"1625","2020-11-27",16.93
