"","date","MYRG"
"981","2012-07-03",17.040001
"982","2012-07-05",17
"983","2012-07-06",16.940001
"984","2012-07-09",16.98
"985","2012-07-10",16.76
"986","2012-07-11",16.4
"987","2012-07-12",15.38
"988","2012-07-13",15.56
"989","2012-07-16",15.34
"990","2012-07-17",15.42
"991","2012-07-18",15.55
"992","2012-07-19",14.8
"993","2012-07-20",14.67
"994","2012-07-23",14.34
"995","2012-07-24",14.52
"996","2012-07-25",14.64
"997","2012-07-26",14.37
"998","2012-07-27",14.96
"999","2012-07-30",16.4
"1000","2012-07-31",16.32
"1001","2012-08-01",15.96
"1002","2012-08-02",15.94
"1003","2012-08-03",16.780001
"1004","2012-08-06",16.690001
"1005","2012-08-07",17.08
"1006","2012-08-08",18.15
"1007","2012-08-09",18.68
"1008","2012-08-10",19.27
"1009","2012-08-13",19.42
"1010","2012-08-14",19.620001
"1011","2012-08-15",19.74
"1012","2012-08-16",20.41
"1013","2012-08-17",20.549999
"1014","2012-08-20",20.48
"1015","2012-08-21",20.139999
"1016","2012-08-22",20.360001
"1017","2012-08-23",20.440001
"1018","2012-08-24",20.459999
"1019","2012-08-27",20.65
"1020","2012-08-28",20.65
"1021","2012-08-29",20.379999
"1022","2012-08-30",20.07
"1023","2012-08-31",20.34
"1024","2012-09-04",20.6
"1025","2012-09-05",20.540001
"1026","2012-09-06",20.43
"1027","2012-09-07",20.52
"1028","2012-09-10",20.540001
"1029","2012-09-11",20.549999
"1030","2012-09-12",21
"1031","2012-09-13",21.209999
"1032","2012-09-14",20.84
"1033","2012-09-17",20.57
"1034","2012-09-18",20.6
"1035","2012-09-19",20.49
"1036","2012-09-20",19.969999
"1037","2012-09-21",20.09
"1038","2012-09-24",19.969999
"1039","2012-09-25",19.77
"1040","2012-09-26",19.719999
"1041","2012-09-27",19.82
"1042","2012-09-28",19.950001
"1043","2012-10-01",20.1
"1044","2012-10-02",21.110001
"1045","2012-10-03",20.67
"1046","2012-10-04",21
"1047","2012-10-05",21.49
"1048","2012-10-08",21.1
"1049","2012-10-09",20.530001
"1050","2012-10-10",20.139999
"1051","2012-10-11",20.120001
"1052","2012-10-12",20.27
"1053","2012-10-15",20.110001
"1054","2012-10-16",20.190001
"1055","2012-10-17",20.209999
"1056","2012-10-18",19.959999
"1057","2012-10-19",19.860001
"1058","2012-10-22",19.77
"1059","2012-10-23",19.700001
"1060","2012-10-24",19.139999
"1061","2012-10-25",19.450001
"1062","2012-10-26",19.59
"1063","2012-10-31",21.16
"1064","2012-11-01",21.27
"1065","2012-11-02",20.719999
"1066","2012-11-05",21.68
"1067","2012-11-06",21.6
"1068","2012-11-07",20.799999
"1069","2012-11-08",19.59
"1070","2012-11-09",20.870001
"1071","2012-11-12",20.799999
"1072","2012-11-13",20.889999
"1073","2012-11-14",20.700001
"1074","2012-11-15",20.969999
"1075","2012-11-16",20.809999
"1076","2012-11-19",20.93
"1077","2012-11-20",20.950001
"1078","2012-11-21",20.780001
"1079","2012-11-23",20.76
"1080","2012-11-26",20.700001
"1081","2012-11-27",20.67
"1082","2012-11-28",20.450001
"1083","2012-11-29",20.74
"1084","2012-11-30",21.440001
"1085","2012-12-03",21.940001
"1086","2012-12-04",21.940001
"1087","2012-12-05",22.01
"1088","2012-12-06",22
"1089","2012-12-07",22.27
"1090","2012-12-10",22.35
"1091","2012-12-11",22.280001
"1092","2012-12-12",22.190001
"1093","2012-12-13",21.389999
"1094","2012-12-14",21.440001
"1095","2012-12-17",21.610001
"1096","2012-12-18",21.530001
"1097","2012-12-19",21.41
"1098","2012-12-20",21.610001
"1099","2012-12-21",21.6
"1100","2012-12-24",21.58
"1101","2012-12-26",21.52
"1102","2012-12-27",21.09
"1103","2012-12-28",21.360001
"1104","2012-12-31",22.25
"1105","2013-01-02",21.9
"1106","2013-01-03",21.59
"1107","2013-01-04",21.700001
"1108","2013-01-07",21.49
"1109","2013-01-08",21.59
"1110","2013-01-09",21.540001
"1111","2013-01-10",21.76
"1112","2013-01-11",21.77
"1113","2013-01-14",21.92
"1114","2013-01-15",21.809999
"1115","2013-01-16",21.77
"1116","2013-01-17",21.940001
"1117","2013-01-18",21.969999
"1118","2013-01-22",22.52
"1119","2013-01-23",22.370001
"1120","2013-01-24",21.99
"1121","2013-01-25",22.139999
"1122","2013-01-28",22.440001
"1123","2013-01-29",22.950001
"1124","2013-01-30",22.32
"1125","2013-01-31",22.450001
"1126","2013-02-01",22.950001
"1127","2013-02-04",21.809999
"1128","2013-02-05",21.82
"1129","2013-02-06",22.33
"1130","2013-02-07",22.18
"1131","2013-02-08",23
"1132","2013-02-11",22.92
"1133","2013-02-12",23.17
"1134","2013-02-13",23.66
"1135","2013-02-14",24.120001
"1136","2013-02-15",24.360001
"1137","2013-02-19",24.52
"1138","2013-02-20",23.870001
"1139","2013-02-21",23.17
"1140","2013-02-22",23.5
"1141","2013-02-25",22.459999
"1142","2013-02-26",22.93
"1143","2013-02-27",23.309999
"1144","2013-02-28",23.209999
"1145","2013-03-01",23.17
"1146","2013-03-04",23.530001
"1147","2013-03-05",23.620001
"1148","2013-03-06",24
"1149","2013-03-07",23.18
"1150","2013-03-08",24.07
"1151","2013-03-11",23.92
"1152","2013-03-12",23.950001
"1153","2013-03-13",24.139999
"1154","2013-03-14",25.690001
"1155","2013-03-15",25.049999
"1156","2013-03-18",24.6
"1157","2013-03-19",24.42
"1158","2013-03-20",24.280001
"1159","2013-03-21",25
"1160","2013-03-22",24.74
"1161","2013-03-25",24.68
"1162","2013-03-26",24.389999
"1163","2013-03-27",24.34
"1164","2013-03-28",24.559999
"1165","2013-04-01",23.51
"1166","2013-04-02",23.299999
"1167","2013-04-03",22.540001
"1168","2013-04-04",22.66
"1169","2013-04-05",22.379999
"1170","2013-04-08",22.35
"1171","2013-04-09",22.01
"1172","2013-04-10",22.82
"1173","2013-04-11",22.879999
"1174","2013-04-12",22.76
"1175","2013-04-15",21.82
"1176","2013-04-16",22.530001
"1177","2013-04-17",22.200001
"1178","2013-04-18",21.879999
"1179","2013-04-19",22.33
"1180","2013-04-22",21.74
"1181","2013-04-23",22.15
"1182","2013-04-24",22.27
"1183","2013-04-25",22.559999
"1184","2013-04-26",22.200001
"1185","2013-04-29",22.77
"1186","2013-04-30",22.799999
"1187","2013-05-01",22.459999
"1188","2013-05-02",23.27
"1189","2013-05-03",23.549999
"1190","2013-05-06",23.360001
"1191","2013-05-07",23.32
"1192","2013-05-08",22.75
"1193","2013-05-09",20.799999
"1194","2013-05-10",20.889999
"1195","2013-05-13",20.690001
"1196","2013-05-14",20.48
"1197","2013-05-15",20.629999
"1198","2013-05-16",20.549999
"1199","2013-05-17",20.68
"1200","2013-05-20",20.690001
"1201","2013-05-21",20.469999
"1202","2013-05-22",20.27
"1203","2013-05-23",20.25
"1204","2013-05-24",20.16
"1205","2013-05-28",20.450001
"1206","2013-05-29",20.209999
"1207","2013-05-30",20.620001
"1208","2013-05-31",20.24
"1209","2013-06-03",20.1
"1210","2013-06-04",19.870001
"1211","2013-06-05",19.950001
"1212","2013-06-06",20.01
"1213","2013-06-07",20.030001
"1214","2013-06-10",20.08
"1215","2013-06-11",19.83
"1216","2013-06-12",20.030001
"1217","2013-06-13",20.33
"1218","2013-06-14",20
"1219","2013-06-17",20.049999
"1220","2013-06-18",20.23
"1221","2013-06-19",19.75
"1222","2013-06-20",19.559999
"1223","2013-06-21",20.139999
"1224","2013-06-24",19.76
"1225","2013-06-25",19.360001
"1226","2013-06-26",19.15
"1227","2013-06-27",19.360001
"1228","2013-06-28",19.450001
"1229","2013-07-01",19.059999
"1230","2013-07-02",19.049999
"1231","2013-07-03",19.360001
"1232","2013-07-05",19.35
"1233","2013-07-08",19.25
"1234","2013-07-09",19.629999
"1235","2013-07-10",19.709999
"1236","2013-07-11",20.26
"1237","2013-07-12",20.129999
"1238","2013-07-15",20.34
"1239","2013-07-16",20.33
"1240","2013-07-17",20.200001
"1241","2013-07-18",20.4
"1242","2013-07-19",21.57
"1243","2013-07-22",21.08
"1244","2013-07-23",21.5
"1245","2013-07-24",21.379999
"1246","2013-07-25",21.6
"1247","2013-07-26",21.530001
"1248","2013-07-29",21.6
"1249","2013-07-30",21.559999
"1250","2013-07-31",21.6
"1251","2013-08-01",21.610001
"1252","2013-08-02",21.639999
"1253","2013-08-05",21.82
"1254","2013-08-06",21.629999
"1255","2013-08-07",21.639999
"1256","2013-08-08",22.549999
"1257","2013-08-09",22.290001
"1258","2013-08-12",22.360001
"1259","2013-08-13",22.1
"1260","2013-08-14",22.17
"1261","2013-08-15",21.91
"1262","2013-08-16",22.02
"1263","2013-08-19",21.98
"1264","2013-08-20",22.129999
"1265","2013-08-21",21.98
"1266","2013-08-22",22.309999
"1267","2013-08-23",22.4
"1268","2013-08-26",22.51
"1269","2013-08-27",22.41
"1270","2013-08-28",22.67
"1271","2013-08-29",22.42
"1272","2013-08-30",21.92
"1273","2013-09-03",22.18
"1274","2013-09-04",22.25
"1275","2013-09-05",22.76
"1276","2013-09-06",23.360001
"1277","2013-09-09",23.85
"1278","2013-09-10",24.370001
"1279","2013-09-11",24.389999
"1280","2013-09-12",23.52
"1281","2013-09-13",24.18
"1282","2013-09-16",24.02
"1283","2013-09-17",24.23
"1284","2013-09-18",24.209999
"1285","2013-09-19",23.98
"1286","2013-09-20",24.190001
"1287","2013-09-23",24.040001
"1288","2013-09-24",23.9
"1289","2013-09-25",24.540001
"1290","2013-09-26",24.530001
"1291","2013-09-27",24.27
"1292","2013-09-30",24.299999
"1293","2013-10-01",24.139999
"1294","2013-10-02",23.66
"1295","2013-10-03",23.780001
"1296","2013-10-04",24.02
"1297","2013-10-07",23.67
"1298","2013-10-08",23.450001
"1299","2013-10-09",23.25
"1300","2013-10-10",24.25
"1301","2013-10-11",24.9
"1302","2013-10-14",25.620001
"1303","2013-10-15",25.18
"1304","2013-10-16",25.01
"1305","2013-10-17",25.889999
"1306","2013-10-18",26.530001
"1307","2013-10-21",26.530001
"1308","2013-10-22",26.27
"1309","2013-10-23",26.24
"1310","2013-10-24",26.389999
"1311","2013-10-25",26.1
"1312","2013-10-28",26.17
"1313","2013-10-29",26.49
"1314","2013-10-30",26.75
"1315","2013-10-31",26.450001
"1316","2013-11-01",26.75
"1317","2013-11-04",26.969999
"1318","2013-11-05",26.469999
"1319","2013-11-06",25.5
"1320","2013-11-07",24.26
"1321","2013-11-08",23.67
"1322","2013-11-11",23.65
"1323","2013-11-12",23.99
"1324","2013-11-13",24.299999
"1325","2013-11-14",24.4
"1326","2013-11-15",24.450001
"1327","2013-11-18",24.17
"1328","2013-11-19",24.049999
"1329","2013-11-20",24.280001
"1330","2013-11-21",24.709999
"1331","2013-11-22",25
"1332","2013-11-25",25.110001
"1333","2013-11-26",25.139999
"1334","2013-11-27",25.450001
"1335","2013-11-29",25.41
"1336","2013-12-02",25.08
"1337","2013-12-03",25.15
"1338","2013-12-04",24.52
"1339","2013-12-05",24.67
"1340","2013-12-06",25.32
"1341","2013-12-09",25.33
"1342","2013-12-10",25.459999
"1343","2013-12-11",25.040001
"1344","2013-12-12",25.32
"1345","2013-12-13",25.360001
"1346","2013-12-16",25.27
"1347","2013-12-17",25.370001
"1348","2013-12-18",25.139999
"1349","2013-12-19",24.23
"1350","2013-12-20",24.84
"1351","2013-12-23",25.32
"1352","2013-12-24",25.700001
"1353","2013-12-26",25.370001
"1354","2013-12-27",25.25
"1355","2013-12-30",24.860001
"1356","2013-12-31",25.08
"1357","2014-01-02",24.709999
"1358","2014-01-03",24.74
"1359","2014-01-06",24.65
"1360","2014-01-07",24.780001
"1361","2014-01-08",24.07
"1362","2014-01-09",24.48
"1363","2014-01-10",24.639999
"1364","2014-01-13",24.48
"1365","2014-01-14",24.58
"1366","2014-01-15",24.639999
"1367","2014-01-16",24.6
"1368","2014-01-17",24.799999
"1369","2014-01-21",24.940001
"1370","2014-01-22",25.530001
"1371","2014-01-23",25.690001
"1372","2014-01-24",25.02
"1373","2014-01-27",24.860001
"1374","2014-01-28",25.15
"1375","2014-01-29",24.889999
"1376","2014-01-30",25.58
"1377","2014-01-31",25.07
"1378","2014-02-03",23.809999
"1379","2014-02-04",23.67
"1380","2014-02-05",22.9
"1381","2014-02-06",22.6
"1382","2014-02-07",23.25
"1383","2014-02-10",23.1
"1384","2014-02-11",23.66
"1385","2014-02-12",23.450001
"1386","2014-02-13",23.74
"1387","2014-02-14",23.370001
"1388","2014-02-18",23.68
"1389","2014-02-19",23.6
"1390","2014-02-20",23.860001
"1391","2014-02-21",23.52
"1392","2014-02-24",23.23
"1393","2014-02-25",22.940001
"1394","2014-02-26",23.34
"1395","2014-02-27",22.879999
"1396","2014-02-28",23.27
"1397","2014-03-03",23.32
"1398","2014-03-04",23.82
"1399","2014-03-05",24.540001
"1400","2014-03-06",24.049999
"1401","2014-03-07",24.719999
"1402","2014-03-10",24.66
"1403","2014-03-11",24.59
"1404","2014-03-12",24.92
"1405","2014-03-13",24.65
"1406","2014-03-14",24.790001
"1407","2014-03-17",24.76
"1408","2014-03-18",25.33
"1409","2014-03-19",24.85
"1410","2014-03-20",25.049999
"1411","2014-03-21",25.379999
"1412","2014-03-24",24.719999
"1413","2014-03-25",25.139999
"1414","2014-03-26",24.709999
"1415","2014-03-27",25.23
"1416","2014-03-28",25.09
"1417","2014-03-31",25.32
"1418","2014-04-01",25.91
"1419","2014-04-02",26.02
"1420","2014-04-03",25.540001
"1421","2014-04-04",25
"1422","2014-04-07",24.540001
"1423","2014-04-08",24.68
"1424","2014-04-09",24.58
"1425","2014-04-10",24.299999
"1426","2014-04-11",23.940001
"1427","2014-04-14",24.209999
"1428","2014-04-15",24.34
"1429","2014-04-16",24.379999
"1430","2014-04-17",24.530001
"1431","2014-04-21",24.440001
"1432","2014-04-22",24.48
"1433","2014-04-23",23.969999
"1434","2014-04-24",24.209999
"1435","2014-04-25",24.120001
"1436","2014-04-28",23.35
"1437","2014-04-29",23.25
"1438","2014-04-30",23.459999
"1439","2014-05-01",23.51
"1440","2014-05-02",23.6
"1441","2014-05-05",23.41
"1442","2014-05-06",23.299999
"1443","2014-05-07",23.41
"1444","2014-05-08",22.76
"1445","2014-05-09",23.610001
"1446","2014-05-12",24.59
"1447","2014-05-13",26.02
"1448","2014-05-14",25.76
"1449","2014-05-15",25.059999
"1450","2014-05-16",25.49
"1451","2014-05-19",25.82
"1452","2014-05-20",25.120001
"1453","2014-05-21",25.01
"1454","2014-05-22",25.030001
"1455","2014-05-23",25.43
"1456","2014-05-27",25.49
"1457","2014-05-28",25.280001
"1458","2014-05-29",25.209999
"1459","2014-05-30",25.02
"1460","2014-06-02",25.059999
"1461","2014-06-03",25.049999
"1462","2014-06-04",25.01
"1463","2014-06-05",25
"1464","2014-06-06",25.26
"1465","2014-06-09",25.469999
"1466","2014-06-10",25.65
"1467","2014-06-11",25.27
"1468","2014-06-12",24.92
"1469","2014-06-13",24.719999
"1470","2014-06-16",24.67
"1471","2014-06-17",24.76
"1472","2014-06-18",24.74
"1473","2014-06-19",24.93
"1474","2014-06-20",25.049999
"1475","2014-06-23",24.65
"1476","2014-06-24",24.440001
"1477","2014-06-25",24.75
"1478","2014-06-26",24.82
"1479","2014-06-27",25.23
"1480","2014-06-30",25.33
"1481","2014-07-01",26.15
"1482","2014-07-02",26.15
"1483","2014-07-03",27.16
"1484","2014-07-07",26.99
"1485","2014-07-08",26.799999
"1486","2014-07-09",25.15
"1487","2014-07-10",24.860001
"1488","2014-07-11",24.969999
"1489","2014-07-14",25.200001
"1490","2014-07-15",25.120001
"1491","2014-07-16",25.32
"1492","2014-07-17",25.290001
"1493","2014-07-18",25.440001
"1494","2014-07-21",25.219999
"1495","2014-07-22",25.15
"1496","2014-07-23",25.190001
"1497","2014-07-24",25.07
"1498","2014-07-25",24.93
"1499","2014-07-28",25.059999
"1500","2014-07-29",25
"1501","2014-07-30",25.16
"1502","2014-07-31",24.809999
"1503","2014-08-01",25.110001
"1504","2014-08-04",25.040001
"1505","2014-08-05",25.440001
"1506","2014-08-06",25.780001
"1507","2014-08-07",24.5
"1508","2014-08-08",23.209999
"1509","2014-08-11",23.35
"1510","2014-08-12",23.129999
"1511","2014-08-13",22.940001
"1512","2014-08-14",23.139999
"1513","2014-08-15",23.440001
"1514","2014-08-18",23.879999
"1515","2014-08-19",23.6
"1516","2014-08-20",23.469999
"1517","2014-08-21",23.629999
"1518","2014-08-22",23.32
"1519","2014-08-25",23.309999
"1520","2014-08-26",23.639999
"1521","2014-08-27",23.389999
"1522","2014-08-28",23.360001
"1523","2014-08-29",23.379999
"1524","2014-09-02",23.52
"1525","2014-09-03",23.42
"1526","2014-09-04",23.24
"1527","2014-09-05",23.540001
"1528","2014-09-08",23.99
"1529","2014-09-09",23.73
"1530","2014-09-10",23.85
"1531","2014-09-11",23.959999
"1532","2014-09-12",23.799999
"1533","2014-09-15",24.25
"1534","2014-09-16",24
"1535","2014-09-17",24.84
"1536","2014-09-18",25.17
"1537","2014-09-19",24.93
"1538","2014-09-22",24.969999
"1539","2014-09-23",24.610001
"1540","2014-09-24",24.879999
"1541","2014-09-25",24.700001
"1542","2014-09-26",24.93
"1543","2014-09-29",24.639999
"1544","2014-09-30",24.08
"1545","2014-10-01",23.690001
"1546","2014-10-02",23.690001
"1547","2014-10-03",23.709999
"1548","2014-10-06",23.719999
"1549","2014-10-07",23.35
"1550","2014-10-08",23.59
"1551","2014-10-09",23.4
"1552","2014-10-10",23.379999
"1553","2014-10-13",23.540001
"1554","2014-10-14",23.43
"1555","2014-10-15",23.76
"1556","2014-10-16",24.559999
"1557","2014-10-17",24.360001
"1558","2014-10-20",24.17
"1559","2014-10-21",24.43
"1560","2014-10-22",23.9
"1561","2014-10-23",24.34
"1562","2014-10-24",24.450001
"1563","2014-10-27",24.42
"1564","2014-10-28",25.190001
"1565","2014-10-29",25.200001
"1566","2014-10-30",25.290001
"1567","2014-10-31",25.940001
"1568","2014-11-03",25.860001
"1569","2014-11-04",25.940001
"1570","2014-11-05",26
"1571","2014-11-06",26.799999
"1572","2014-11-07",26.75
"1573","2014-11-10",27.51
"1574","2014-11-11",26.91
"1575","2014-11-12",27.309999
"1576","2014-11-13",26.74
"1577","2014-11-14",26.889999
"1578","2014-11-17",26.200001
"1579","2014-11-18",26.129999
"1580","2014-11-19",26.17
"1581","2014-11-20",26.76
"1582","2014-11-21",26.76
"1583","2014-11-24",26.75
"1584","2014-11-25",26.969999
"1585","2014-11-26",26.6
"1586","2014-11-28",25.950001
"1587","2014-12-01",25.93
"1588","2014-12-02",26.32
"1589","2014-12-03",27.209999
"1590","2014-12-04",27.09
"1591","2014-12-05",27.23
"1592","2014-12-08",26.280001
"1593","2014-12-09",26.280001
"1594","2014-12-10",26.02
"1595","2014-12-11",25.889999
"1596","2014-12-12",25.59
"1597","2014-12-15",25.629999
"1598","2014-12-16",25.620001
"1599","2014-12-17",26.59
"1600","2014-12-18",26.799999
"1601","2014-12-19",26.799999
"1602","2014-12-22",26.93
"1603","2014-12-23",27.43
"1604","2014-12-24",27.5
"1605","2014-12-26",27.809999
"1606","2014-12-29",27.549999
"1607","2014-12-30",27.700001
"1608","2014-12-31",27.4
"1609","2015-01-02",26.73
"1610","2015-01-05",26.309999
"1611","2015-01-06",25.790001
"1612","2015-01-07",26.02
"1613","2015-01-08",26.379999
"1614","2015-01-09",25.68
"1615","2015-01-12",25.379999
"1616","2015-01-13",25.15
"1617","2015-01-14",25.110001
"1618","2015-01-15",24.68
"1619","2015-01-16",25.559999
"1620","2015-01-20",25.15
"1621","2015-01-21",25.360001
"1622","2015-01-22",25.700001
"1623","2015-01-23",25.690001
"1624","2015-01-26",25.52
"1625","2015-01-27",25.6
"1626","2015-01-28",25.290001
"1627","2015-01-29",25.629999
"1628","2015-01-30",25.030001
"1629","2015-02-02",25.790001
"1630","2015-02-03",26.52
"1631","2015-02-04",26.049999
"1632","2015-02-05",26.67
"1633","2015-02-06",26.690001
"1634","2015-02-09",26.389999
"1635","2015-02-10",26.190001
"1636","2015-02-11",26.040001
"1637","2015-02-12",26.379999
"1638","2015-02-13",26.52
"1639","2015-02-17",26.450001
"1640","2015-02-18",26.5
"1641","2015-02-19",26.51
"1642","2015-02-20",26.24
"1643","2015-02-23",26.530001
"1644","2015-02-24",26.74
"1645","2015-02-25",26.91
"1646","2015-02-26",27.030001
"1647","2015-02-27",27.639999
"1648","2015-03-02",27.83
"1649","2015-03-03",27.549999
"1650","2015-03-04",27.059999
"1651","2015-03-05",26.98
"1652","2015-03-06",26.469999
"1653","2015-03-09",26.49
"1654","2015-03-10",26.01
"1655","2015-03-11",26.629999
"1656","2015-03-12",29.1
"1657","2015-03-13",29.290001
"1658","2015-03-16",29.32
"1659","2015-03-17",29.17
"1660","2015-03-18",29.690001
"1661","2015-03-19",29.610001
"1662","2015-03-20",29.459999
"1663","2015-03-23",30.42
"1664","2015-03-24",30.16
"1665","2015-03-25",31.42
"1666","2015-03-26",31.700001
"1667","2015-03-27",31.200001
"1668","2015-03-30",31.91
"1669","2015-03-31",31.34
"1670","2015-04-01",31
"1671","2015-04-02",31.24
"1672","2015-04-06",30.67
"1673","2015-04-07",30.75
"1674","2015-04-08",30.950001
"1675","2015-04-09",30.43
"1676","2015-04-10",30.889999
"1677","2015-04-13",31.040001
"1678","2015-04-14",31.15
"1679","2015-04-15",31.709999
"1680","2015-04-16",30.940001
"1681","2015-04-17",30.4
"1682","2015-04-20",29.700001
"1683","2015-04-21",30.309999
"1684","2015-04-22",30.299999
"1685","2015-04-23",30.190001
"1686","2015-04-24",30.540001
"1687","2015-04-27",30.4
"1688","2015-04-28",30.93
"1689","2015-04-29",30.49
"1690","2015-04-30",29.32
"1691","2015-05-01",29.709999
"1692","2015-05-04",29.549999
"1693","2015-05-05",29.18
"1694","2015-05-06",29.49
"1695","2015-05-07",29.299999
"1696","2015-05-08",30.040001
"1697","2015-05-11",30.02
"1698","2015-05-12",29.469999
"1699","2015-05-13",29.77
"1700","2015-05-14",30.16
"1701","2015-05-15",29.83
"1702","2015-05-18",29.98
"1703","2015-05-19",29.68
"1704","2015-05-20",29.809999
"1705","2015-05-21",29.870001
"1706","2015-05-22",29.4
"1707","2015-05-26",29.09
"1708","2015-05-27",29.700001
"1709","2015-05-28",29.709999
"1710","2015-05-29",29.6
"1711","2015-06-01",29.65
"1712","2015-06-02",29.92
"1713","2015-06-03",30.9
"1714","2015-06-04",30.5
"1715","2015-06-05",30.48
"1716","2015-06-08",29.93
"1717","2015-06-09",29.77
"1718","2015-06-10",30.379999
"1719","2015-06-11",30.48
"1720","2015-06-12",30.139999
"1721","2015-06-15",29.41
"1722","2015-06-16",29.309999
"1723","2015-06-17",28.969999
"1724","2015-06-18",29.34
"1725","2015-06-19",29.299999
"1726","2015-06-22",29.389999
"1727","2015-06-23",29.34
"1728","2015-06-24",29.290001
"1729","2015-06-25",29.24
"1730","2015-06-26",29.23
"1731","2015-06-29",30.959999
"1732","2015-06-30",30.959999
"1733","2015-07-01",31.52
"1734","2015-07-02",30.610001
"1735","2015-07-06",30.65
"1736","2015-07-07",30.57
"1737","2015-07-08",30.32
"1738","2015-07-09",30.379999
"1739","2015-07-10",30.83
"1740","2015-07-13",31.059999
"1741","2015-07-14",31.4
"1742","2015-07-15",30.860001
"1743","2015-07-16",30.889999
"1744","2015-07-17",31.110001
"1745","2015-07-20",31.200001
"1746","2015-07-21",31.370001
"1747","2015-07-22",31.219999
"1748","2015-07-23",30.25
"1749","2015-07-24",29.01
"1750","2015-07-27",29.040001
"1751","2015-07-28",29.4
"1752","2015-07-29",29.559999
"1753","2015-07-30",29.57
"1754","2015-07-31",30.040001
"1755","2015-08-03",30.34
"1756","2015-08-04",30.360001
"1757","2015-08-05",28.950001
"1758","2015-08-06",29.799999
"1759","2015-08-07",29.27
"1760","2015-08-10",29.209999
"1761","2015-08-11",29.059999
"1762","2015-08-12",29.24
"1763","2015-08-13",29.4
"1764","2015-08-14",29.540001
"1765","2015-08-17",29.49
"1766","2015-08-18",29.190001
"1767","2015-08-19",29.15
"1768","2015-08-20",28.85
"1769","2015-08-21",28.57
"1770","2015-08-24",27.200001
"1771","2015-08-25",26.84
"1772","2015-08-26",27.49
"1773","2015-08-27",27.6
"1774","2015-08-28",28.25
"1775","2015-08-31",28.690001
"1776","2015-09-01",28.15
"1777","2015-09-02",27.719999
"1778","2015-09-03",28.26
"1779","2015-09-04",27.84
"1780","2015-09-08",27.9
"1781","2015-09-09",27.610001
"1782","2015-09-10",27.49
"1783","2015-09-11",27.17
"1784","2015-09-14",27.01
"1785","2015-09-15",26.85
"1786","2015-09-16",27.139999
"1787","2015-09-17",27.35
"1788","2015-09-18",26.6
"1789","2015-09-21",26.57
"1790","2015-09-22",26.01
"1791","2015-09-23",26.02
"1792","2015-09-24",25.91
"1793","2015-09-25",25.77
"1794","2015-09-28",25.950001
"1795","2015-09-29",26.040001
"1796","2015-09-30",26.200001
"1797","2015-10-01",25.719999
"1798","2015-10-02",24.280001
"1799","2015-10-05",25.360001
"1800","2015-10-06",25.51
"1801","2015-10-07",25.73
"1802","2015-10-08",26.67
"1803","2015-10-09",27.15
"1804","2015-10-12",27.25
"1805","2015-10-13",27.059999
"1806","2015-10-14",26.57
"1807","2015-10-15",27.42
"1808","2015-10-16",23.040001
"1809","2015-10-19",22.57
"1810","2015-10-20",21.940001
"1811","2015-10-21",21.139999
"1812","2015-10-22",21.870001
"1813","2015-10-23",21.940001
"1814","2015-10-26",22.01
"1815","2015-10-27",21.379999
"1816","2015-10-28",21.969999
"1817","2015-10-29",22.24
"1818","2015-10-30",22.5
"1819","2015-11-02",23.110001
"1820","2015-11-03",22.889999
"1821","2015-11-04",22.6
"1822","2015-11-05",20.25
"1823","2015-11-06",19.41
"1824","2015-11-09",19.42
"1825","2015-11-10",19.42
"1826","2015-11-11",19.879999
"1827","2015-11-12",19.559999
"1828","2015-11-13",19.620001
"1829","2015-11-16",19.889999
"1830","2015-11-17",19.5
"1831","2015-11-18",19.389999
"1832","2015-11-19",19.690001
"1833","2015-11-20",19.469999
"1834","2015-11-23",19.709999
"1835","2015-11-24",20.24
"1836","2015-11-25",20.57
"1837","2015-11-27",20.690001
"1838","2015-11-30",21.200001
"1839","2015-12-01",21.25
"1840","2015-12-02",21.139999
"1841","2015-12-03",20.77
"1842","2015-12-04",20.709999
"1843","2015-12-07",19.4
"1844","2015-12-08",18.879999
"1845","2015-12-09",18.219999
"1846","2015-12-10",19.690001
"1847","2015-12-11",19.76
"1848","2015-12-14",19.709999
"1849","2015-12-15",19.690001
"1850","2015-12-16",20.01
"1851","2015-12-17",20.07
"1852","2015-12-18",20.280001
"1853","2015-12-21",20.190001
"1854","2015-12-22",20.35
"1855","2015-12-23",21.08
"1856","2015-12-24",20.719999
"1857","2015-12-28",20.639999
"1858","2015-12-29",21.18
"1859","2015-12-30",20.85
"1860","2015-12-31",20.610001
"1861","2016-01-04",20.360001
"1862","2016-01-05",20.08
"1863","2016-01-06",20.4
"1864","2016-01-07",19.84
"1865","2016-01-08",19.16
"1866","2016-01-11",19.27
"1867","2016-01-12",19.09
"1868","2016-01-13",18.66
"1869","2016-01-14",19
"1870","2016-01-15",18.790001
"1871","2016-01-19",18.66
"1872","2016-01-20",19.459999
"1873","2016-01-21",19
"1874","2016-01-22",19.379999
"1875","2016-01-25",18.43
"1876","2016-01-26",18.879999
"1877","2016-01-27",18.51
"1878","2016-01-28",18.73
"1879","2016-01-29",20.01
"1880","2016-02-01",19.51
"1881","2016-02-02",19.41
"1882","2016-02-03",19.360001
"1883","2016-02-04",19.32
"1884","2016-02-05",18.82
"1885","2016-02-08",18.49
"1886","2016-02-09",18.219999
"1887","2016-02-10",19.219999
"1888","2016-02-11",20.07
