"","date","VRTU"
"997","2011-07-18",20.6
"998","2011-07-19",21
"999","2011-07-20",20.98
"1000","2011-07-21",21.32
"1001","2011-07-22",20.870001
"1002","2011-07-25",20.889999
"1003","2011-07-26",20.85
"1004","2011-07-27",20.1
"1005","2011-07-28",20.02
"1006","2011-07-29",19.66
"1007","2011-08-01",19.48
"1008","2011-08-02",18.139999
"1009","2011-08-03",18.75
"1010","2011-08-04",17.51
"1011","2011-08-05",16.65
"1012","2011-08-08",14.75
"1013","2011-08-09",15.74
"1014","2011-08-10",14.43
"1015","2011-08-11",14.8
"1016","2011-08-12",14.65
"1017","2011-08-15",15.1
"1018","2011-08-16",14.7
"1019","2011-08-17",14.61
"1020","2011-08-18",13.29
"1021","2011-08-19",12.52
"1022","2011-08-22",12.38
"1023","2011-08-23",14.3
"1024","2011-08-24",14.35
"1025","2011-08-25",14.1
"1026","2011-08-26",15.09
"1027","2011-08-29",15.95
"1028","2011-08-30",15.68
"1029","2011-08-31",15.77
"1030","2011-09-01",14.75
"1031","2011-09-02",14.23
"1032","2011-09-06",14.88
"1033","2011-09-07",15.79
"1034","2011-09-08",14.75
"1035","2011-09-09",14.36
"1036","2011-09-12",14.31
"1037","2011-09-13",14.85
"1038","2011-09-14",14.73
"1039","2011-09-15",15.16
"1040","2011-09-16",15.3
"1041","2011-09-19",14.87
"1042","2011-09-20",14.87
"1043","2011-09-21",13.82
"1044","2011-09-22",13
"1045","2011-09-23",13.69
"1046","2011-09-26",13.75
"1047","2011-09-27",14.64
"1048","2011-09-28",13.45
"1049","2011-09-29",14
"1050","2011-09-30",13.2
"1051","2011-10-03",12.17
"1052","2011-10-04",14.29
"1053","2011-10-05",14.15
"1054","2011-10-06",14.55
"1055","2011-10-07",13.77
"1056","2011-10-10",14.66
"1057","2011-10-11",14.84
"1058","2011-10-12",15.71
"1059","2011-10-13",15.44
"1060","2011-10-14",16.5
"1061","2011-10-17",15.54
"1062","2011-10-18",16.110001
"1063","2011-10-19",15.4
"1064","2011-10-20",15.2
"1065","2011-10-21",15.16
"1066","2011-10-24",15.59
"1067","2011-10-25",14.5
"1068","2011-10-26",15.08
"1069","2011-10-27",16.74
"1070","2011-10-28",16.360001
"1071","2011-10-31",16.290001
"1072","2011-11-01",14.96
"1073","2011-11-02",16.280001
"1074","2011-11-03",15.29
"1075","2011-11-04",15.63
"1076","2011-11-07",15.41
"1077","2011-11-08",15.28
"1078","2011-11-09",14.61
"1079","2011-11-10",14.66
"1080","2011-11-11",14.97
"1081","2011-11-14",14.43
"1082","2011-11-15",14.99
"1083","2011-11-16",14.63
"1084","2011-11-17",14.57
"1085","2011-11-18",14.38
"1086","2011-11-21",13.92
"1087","2011-11-22",13.73
"1088","2011-11-23",13.3
"1089","2011-11-25",12.89
"1090","2011-11-28",13.8
"1091","2011-11-29",13.68
"1092","2011-11-30",15.74
"1093","2011-12-01",15.37
"1094","2011-12-02",15.21
"1095","2011-12-05",15.71
"1096","2011-12-06",15.43
"1097","2011-12-07",15.21
"1098","2011-12-08",14.67
"1099","2011-12-09",15.28
"1100","2011-12-12",15.46
"1101","2011-12-13",14.97
"1102","2011-12-14",15.2
"1103","2011-12-15",15.31
"1104","2011-12-16",15.01
"1105","2011-12-19",14.95
"1106","2011-12-20",15.77
"1107","2011-12-21",15.11
"1108","2011-12-22",15.27
"1109","2011-12-23",15.22
"1110","2011-12-27",15.25
"1111","2011-12-28",14.62
"1112","2011-12-29",14.83
"1113","2011-12-30",14.48
"1114","2012-01-03",14.76
"1115","2012-01-04",14.66
"1116","2012-01-05",14.74
"1117","2012-01-06",14.68
"1118","2012-01-09",14.48
"1119","2012-01-10",15
"1120","2012-01-11",15.1
"1121","2012-01-12",14.99
"1122","2012-01-13",14.72
"1123","2012-01-17",15.05
"1124","2012-01-18",15.29
"1125","2012-01-19",14.92
"1126","2012-01-20",15.62
"1127","2012-01-23",15.75
"1128","2012-01-24",15.86
"1129","2012-01-25",16
"1130","2012-01-26",15.99
"1131","2012-01-27",16
"1132","2012-01-30",15.8
"1133","2012-01-31",15.99
"1134","2012-02-01",15.67
"1135","2012-02-02",15.73
"1136","2012-02-03",16
"1137","2012-02-06",16.059999
"1138","2012-02-07",15.71
"1139","2012-02-08",15.98
"1140","2012-02-09",15.92
"1141","2012-02-10",16.209999
"1142","2012-02-13",16.52
"1143","2012-02-14",16.4
"1144","2012-02-15",16
"1145","2012-02-16",16.4
"1146","2012-02-17",16.1
"1147","2012-02-21",15.69
"1148","2012-02-22",15.34
"1149","2012-02-23",15.94
"1150","2012-02-24",15.77
"1151","2012-02-27",15.66
"1152","2012-02-28",15.68
"1153","2012-02-29",15.63
"1154","2012-03-01",15.03
"1155","2012-03-02",14.69
"1156","2012-03-05",14.66
"1157","2012-03-06",14.22
"1158","2012-03-07",14.61
"1159","2012-03-08",15.06
"1160","2012-03-09",15.33
"1161","2012-03-12",15.03
"1162","2012-03-13",15.32
"1163","2012-03-14",15.24
"1164","2012-03-15",16.01
"1165","2012-03-16",15.59
"1166","2012-03-19",16.18
"1167","2012-03-20",16.02
"1168","2012-03-21",16.290001
"1169","2012-03-22",15.99
"1170","2012-03-23",16.389999
"1171","2012-03-26",17.059999
"1172","2012-03-27",17.1
"1173","2012-03-28",17.120001
"1174","2012-03-29",17.219999
"1175","2012-03-30",17.27
"1176","2012-04-02",17.549999
"1177","2012-04-03",16.889999
"1178","2012-04-04",16.49
"1179","2012-04-05",16.549999
"1180","2012-04-09",16.58
"1181","2012-04-10",16.16
"1182","2012-04-11",16.120001
"1183","2012-04-12",16.34
"1184","2012-04-13",15.84
"1185","2012-04-16",15.72
"1186","2012-04-17",16.09
"1187","2012-04-18",15.62
"1188","2012-04-19",15.15
"1189","2012-04-20",15.32
"1190","2012-04-23",14.91
"1191","2012-04-24",15.45
"1192","2012-04-25",15.03
"1193","2012-04-26",15.33
"1194","2012-04-27",15.65
"1195","2012-04-30",15.09
"1196","2012-05-01",14.6
"1197","2012-05-02",14.39
"1198","2012-05-03",13.84
"1199","2012-05-04",13.71
"1200","2012-05-07",13.06
"1201","2012-05-08",11.86
"1202","2012-05-09",12.53
"1203","2012-05-10",14.67
"1204","2012-05-11",14.21
"1205","2012-05-14",14.33
"1206","2012-05-15",14.31
"1207","2012-05-16",14.36
"1208","2012-05-17",14.27
"1209","2012-05-18",13.93
"1210","2012-05-21",14.36
"1211","2012-05-22",14.13
"1212","2012-05-23",14.03
"1213","2012-05-24",14
"1214","2012-05-25",14.34
"1215","2012-05-29",14.75
"1216","2012-05-30",14.76
"1217","2012-05-31",14.63
"1218","2012-06-01",14.21
"1219","2012-06-04",14.24
"1220","2012-06-05",14.44
"1221","2012-06-06",14.79
"1222","2012-06-07",15.03
"1223","2012-06-08",14.65
"1224","2012-06-11",14.44
"1225","2012-06-12",14.72
"1226","2012-06-13",14.19
"1227","2012-06-14",14.55
"1228","2012-06-15",14.06
"1229","2012-06-18",14.43
"1230","2012-06-19",14.43
"1231","2012-06-20",14.39
"1232","2012-06-21",13.62
"1233","2012-06-22",13.69
"1234","2012-06-25",13.46
"1235","2012-06-26",13.25
"1236","2012-06-27",13.12
"1237","2012-06-28",12.47
"1238","2012-06-29",13.35
"1239","2012-07-02",14.1
"1240","2012-07-03",14.38
"1241","2012-07-05",14.41
"1242","2012-07-06",13.92
"1243","2012-07-09",13.97
"1244","2012-07-10",13.66
"1245","2012-07-11",13.81
"1246","2012-07-12",13.85
"1247","2012-07-13",13.85
"1248","2012-07-16",13.72
"1249","2012-07-17",13.56
"1250","2012-07-18",13.46
"1251","2012-07-19",13.38
"1252","2012-07-20",12.65
"1253","2012-07-23",11.96
"1254","2012-07-24",11.28
"1255","2012-07-25",11.55
"1256","2012-07-26",12.73
"1257","2012-07-27",13.13
"1258","2012-07-30",12.71
"1259","2012-07-31",15.15
"1260","2012-08-01",14.22
"1261","2012-08-02",14.31
"1262","2012-08-03",15.36
"1263","2012-08-06",15.71
"1264","2012-08-07",15.93
"1265","2012-08-08",15.75
"1266","2012-08-09",16
"1267","2012-08-10",16.120001
"1268","2012-08-13",16.450001
"1269","2012-08-14",16.26
"1270","2012-08-15",16.309999
"1271","2012-08-16",16.9
"1272","2012-08-17",16.870001
"1273","2012-08-20",16.83
"1274","2012-08-21",16.969999
"1275","2012-08-22",16.790001
"1276","2012-08-23",16.700001
"1277","2012-08-24",16.799999
"1278","2012-08-27",17.059999
"1279","2012-08-28",16.9
"1280","2012-08-29",16.91
"1281","2012-08-30",16.440001
"1282","2012-08-31",16.9
"1283","2012-09-04",16.969999
"1284","2012-09-05",16.559999
"1285","2012-09-06",17.33
"1286","2012-09-07",17.17
"1287","2012-09-10",17.440001
"1288","2012-09-11",17.440001
"1289","2012-09-12",17.75
"1290","2012-09-13",17.98
"1291","2012-09-14",18
"1292","2012-09-17",17.99
"1293","2012-09-18",18.33
"1294","2012-09-19",18.1
"1295","2012-09-20",18.07
"1296","2012-09-21",18.18
"1297","2012-09-24",18.290001
"1298","2012-09-25",17.870001
"1299","2012-09-26",17.52
"1300","2012-09-27",17.75
"1301","2012-09-28",17.77
"1302","2012-10-01",18.33
"1303","2012-10-02",18.23
"1304","2012-10-03",18.17
"1305","2012-10-04",18.26
"1306","2012-10-05",17.73
"1307","2012-10-08",17.49
"1308","2012-10-09",17.290001
"1309","2012-10-10",17.370001
"1310","2012-10-11",17.34
"1311","2012-10-12",17.440001
"1312","2012-10-15",17.57
"1313","2012-10-16",18.01
"1314","2012-10-17",17.559999
"1315","2012-10-18",17.35
"1316","2012-10-19",16.49
"1317","2012-10-22",16.799999
"1318","2012-10-23",17.08
"1319","2012-10-24",17.01
"1320","2012-10-25",16.889999
"1321","2012-10-26",17.190001
"1322","2012-10-31",17.16
"1323","2012-11-01",17.290001
"1324","2012-11-02",17.200001
"1325","2012-11-05",17.549999
"1326","2012-11-06",16.77
"1327","2012-11-07",15.85
"1328","2012-11-08",15.43
"1329","2012-11-09",15.5
"1330","2012-11-12",14.75
"1331","2012-11-13",15.32
"1332","2012-11-14",15.22
"1333","2012-11-15",14.94
"1334","2012-11-16",15.02
"1335","2012-11-19",15.09
"1336","2012-11-20",14.81
"1337","2012-11-21",15.11
"1338","2012-11-23",15.52
"1339","2012-11-26",15.66
"1340","2012-11-27",15.33
"1341","2012-11-28",15.57
"1342","2012-11-29",15.99
"1343","2012-11-30",15.66
"1344","2012-12-03",15.63
"1345","2012-12-04",15.56
"1346","2012-12-05",15.51
"1347","2012-12-06",15.48
"1348","2012-12-07",15.23
"1349","2012-12-10",15.06
"1350","2012-12-11",15.05
"1351","2012-12-12",15.29
"1352","2012-12-13",15.24
"1353","2012-12-14",15.19
"1354","2012-12-17",15.65
"1355","2012-12-18",15.54
"1356","2012-12-19",15.53
"1357","2012-12-20",16.33
"1358","2012-12-21",16.389999
"1359","2012-12-24",16
"1360","2012-12-26",15.95
"1361","2012-12-27",16.17
"1362","2012-12-28",16.200001
"1363","2012-12-31",16.43
"1364","2013-01-02",16.6
"1365","2013-01-03",16.43
"1366","2013-01-04",16.200001
"1367","2013-01-07",16
"1368","2013-01-08",16.059999
"1369","2013-01-09",16.49
"1370","2013-01-10",16
"1371","2013-01-11",16.07
"1372","2013-01-14",16.059999
"1373","2013-01-15",17
"1374","2013-01-16",17.02
"1375","2013-01-17",17.42
"1376","2013-01-18",17.82
"1377","2013-01-22",18.52
"1378","2013-01-23",18.41
"1379","2013-01-24",19.129999
"1380","2013-01-25",19.370001
"1381","2013-01-28",19.620001
"1382","2013-01-29",19.379999
"1383","2013-01-30",19.43
"1384","2013-01-31",20.709999
"1385","2013-02-01",21.01
"1386","2013-02-04",20.129999
"1387","2013-02-05",20.469999
"1388","2013-02-06",20.4
"1389","2013-02-07",20.51
"1390","2013-02-08",20.51
"1391","2013-02-11",20.559999
"1392","2013-02-12",20.52
"1393","2013-02-13",20.57
"1394","2013-02-14",20.67
"1395","2013-02-15",20.780001
"1396","2013-02-19",22.08
"1397","2013-02-20",22.33
"1398","2013-02-21",21.01
"1399","2013-02-22",21.5
"1400","2013-02-25",20.700001
"1401","2013-02-26",21.24
"1402","2013-02-27",21.129999
"1403","2013-02-28",20.950001
"1404","2013-03-01",21.34
"1405","2013-03-04",21.48
"1406","2013-03-05",22.049999
"1407","2013-03-06",21.959999
"1408","2013-03-07",21.98
"1409","2013-03-08",21.99
"1410","2013-03-11",22.459999
"1411","2013-03-12",22.280001
"1412","2013-03-13",22.889999
"1413","2013-03-14",23.610001
"1414","2013-03-15",23.780001
"1415","2013-03-18",23.82
"1416","2013-03-19",23.959999
"1417","2013-03-20",24.5
"1418","2013-03-21",24.5
"1419","2013-03-22",23.969999
"1420","2013-03-25",23.18
"1421","2013-03-26",23.51
"1422","2013-03-27",23.540001
"1423","2013-03-28",23.76
"1424","2013-04-01",23.719999
"1425","2013-04-02",23.91
"1426","2013-04-03",22.76
"1427","2013-04-04",23.16
"1428","2013-04-05",22.870001
"1429","2013-04-08",23.040001
"1430","2013-04-09",23
"1431","2013-04-10",24.219999
"1432","2013-04-11",23.870001
"1433","2013-04-12",23.610001
"1434","2013-04-15",22.969999
"1435","2013-04-16",22.91
"1436","2013-04-17",22.77
"1437","2013-04-18",22.790001
"1438","2013-04-19",22.719999
"1439","2013-04-22",22.379999
"1440","2013-04-23",22.540001
"1441","2013-04-24",22.17
"1442","2013-04-25",22.139999
"1443","2013-04-26",21.879999
"1444","2013-04-29",22.049999
"1445","2013-04-30",22.209999
"1446","2013-05-01",22.02
"1447","2013-05-02",22.1
"1448","2013-05-03",23.27
"1449","2013-05-06",22.98
"1450","2013-05-07",23.6
"1451","2013-05-08",23.51
"1452","2013-05-09",22.870001
"1453","2013-05-10",24.219999
"1454","2013-05-13",24.290001
"1455","2013-05-14",25.440001
"1456","2013-05-15",25.32
"1457","2013-05-16",25.73
"1458","2013-05-17",26.02
"1459","2013-05-20",26.17
"1460","2013-05-21",25.98
"1461","2013-05-22",25.129999
"1462","2013-05-23",24.65
"1463","2013-05-24",23.860001
"1464","2013-05-28",24
"1465","2013-05-29",23.9
"1466","2013-05-30",23.82
"1467","2013-05-31",23.459999
"1468","2013-06-03",23.99
"1469","2013-06-04",23.780001
"1470","2013-06-05",23.290001
"1471","2013-06-06",23.629999
"1472","2013-06-07",23.889999
"1473","2013-06-10",23.92
"1474","2013-06-11",23.629999
"1475","2013-06-12",22.9
"1476","2013-06-13",23.209999
"1477","2013-06-14",22.4
"1478","2013-06-17",23.02
"1479","2013-06-18",23.27
"1480","2013-06-19",22.49
"1481","2013-06-20",22.299999
"1482","2013-06-21",22.59
"1483","2013-06-24",21.959999
"1484","2013-06-25",21.870001
"1485","2013-06-26",22.120001
"1486","2013-06-27",22.66
"1487","2013-06-28",22.16
"1488","2013-07-01",23.129999
"1489","2013-07-02",23.08
"1490","2013-07-03",23.360001
"1491","2013-07-05",24.309999
"1492","2013-07-08",24.43
"1493","2013-07-09",24.469999
"1494","2013-07-10",25.370001
"1495","2013-07-11",26.219999
"1496","2013-07-12",26.469999
"1497","2013-07-15",26.870001
"1498","2013-07-16",26.59
"1499","2013-07-17",26.5
"1500","2013-07-18",26.690001
"1501","2013-07-19",26.610001
"1502","2013-07-22",26.33
"1503","2013-07-23",26.17
"1504","2013-07-24",25.809999
"1505","2013-07-25",25.950001
"1506","2013-07-26",25.799999
"1507","2013-07-29",25.940001
"1508","2013-07-30",25.98
"1509","2013-07-31",25.780001
"1510","2013-08-01",26.440001
"1511","2013-08-02",25.5
"1512","2013-08-05",25.91
"1513","2013-08-06",25.6
"1514","2013-08-07",25.129999
"1515","2013-08-08",25.73
"1516","2013-08-09",26.27
"1517","2013-08-12",26.42
"1518","2013-08-13",26.25
"1519","2013-08-14",26.1
"1520","2013-08-15",25.41
"1521","2013-08-16",25.74
"1522","2013-08-19",25.559999
"1523","2013-08-20",25.959999
"1524","2013-08-21",25.4
"1525","2013-08-22",25.870001
"1526","2013-08-23",26.110001
"1527","2013-08-26",26.26
"1528","2013-08-27",25.85
"1529","2013-08-28",25.870001
"1530","2013-08-29",26.110001
"1531","2013-08-30",26.32
"1532","2013-09-03",27.200001
"1533","2013-09-04",27.76
"1534","2013-09-05",28.629999
"1535","2013-09-06",29
"1536","2013-09-09",28.99
"1537","2013-09-10",29.41
"1538","2013-09-11",29.82
"1539","2013-09-12",29.43
"1540","2013-09-13",29.200001
"1541","2013-09-16",28.58
"1542","2013-09-17",28.9
"1543","2013-09-18",29.16
"1544","2013-09-19",28.99
"1545","2013-09-20",28.790001
"1546","2013-09-23",28.4
"1547","2013-09-24",28.469999
"1548","2013-09-25",29.26
"1549","2013-09-26",29.129999
"1550","2013-09-27",28.83
"1551","2013-09-30",29.059999
"1552","2013-10-01",29.120001
"1553","2013-10-02",28.65
"1554","2013-10-03",28.530001
"1555","2013-10-04",28.629999
"1556","2013-10-07",28.98
"1557","2013-10-08",28.92
"1558","2013-10-09",29.01
"1559","2013-10-10",29.200001
"1560","2013-10-11",29.959999
"1561","2013-10-14",29.4
"1562","2013-10-15",29.07
"1563","2013-10-16",29.639999
"1564","2013-10-17",29.98
"1565","2013-10-18",31.92
"1566","2013-10-21",31.24
"1567","2013-10-22",31.129999
"1568","2013-10-23",31.51
"1569","2013-10-24",31.190001
"1570","2013-10-25",31.440001
"1571","2013-10-28",31.959999
"1572","2013-10-29",31.799999
"1573","2013-10-30",31.139999
"1574","2013-10-31",31.08
"1575","2013-11-01",30.440001
"1576","2013-11-04",30.959999
"1577","2013-11-05",33.860001
"1578","2013-11-06",33.509998
"1579","2013-11-07",32.689999
"1580","2013-11-08",33
"1581","2013-11-11",33.57
"1582","2013-11-12",33.490002
"1583","2013-11-13",33.990002
"1584","2013-11-14",34.75
"1585","2013-11-15",34.84
"1586","2013-11-18",34.099998
"1587","2013-11-19",34.18
"1588","2013-11-20",34.27
"1589","2013-11-21",35
"1590","2013-11-22",35.169998
"1591","2013-11-25",34.459999
"1592","2013-11-26",34.790001
"1593","2013-11-27",35
"1594","2013-11-29",35.290001
"1595","2013-12-02",34.369999
"1596","2013-12-03",35.599998
"1597","2013-12-04",35.009998
"1598","2013-12-05",34.77
"1599","2013-12-06",36.259998
"1600","2013-12-09",35.470001
"1601","2013-12-10",34.509998
"1602","2013-12-11",34.330002
"1603","2013-12-12",34.66
"1604","2013-12-13",34.439999
"1605","2013-12-16",36.48
"1606","2013-12-17",35.849998
"1607","2013-12-18",36.150002
"1608","2013-12-19",36.34
"1609","2013-12-20",37.619999
"1610","2013-12-23",37.34
"1611","2013-12-24",37.869999
"1612","2013-12-26",37.830002
"1613","2013-12-27",38.18
"1614","2013-12-30",37.959999
"1615","2013-12-31",38.09
"1616","2014-01-02",36.970001
"1617","2014-01-03",36.709999
"1618","2014-01-06",37.41
"1619","2014-01-07",35.900002
"1620","2014-01-08",35
"1621","2014-01-09",34.119999
"1622","2014-01-10",34.84
"1623","2014-01-13",34.200001
"1624","2014-01-14",34.5
"1625","2014-01-15",34.91
"1626","2014-01-16",34.689999
"1627","2014-01-17",34.830002
"1628","2014-01-21",34.869999
"1629","2014-01-22",34.790001
"1630","2014-01-23",35.349998
"1631","2014-01-24",34.77
"1632","2014-01-27",34.200001
"1633","2014-01-28",34.869999
"1634","2014-01-29",34.389999
"1635","2014-01-30",34.82
"1636","2014-01-31",34.279999
"1637","2014-02-03",34.07
"1638","2014-02-04",35.240002
"1639","2014-02-05",35.310001
"1640","2014-02-06",35.400002
"1641","2014-02-07",36.060001
"1642","2014-02-10",36.049999
"1643","2014-02-11",36.41
"1644","2014-02-12",35.759998
"1645","2014-02-13",36.709999
"1646","2014-02-14",36.689999
"1647","2014-02-18",36.900002
"1648","2014-02-19",36.130001
"1649","2014-02-20",36.490002
"1650","2014-02-21",36.279999
"1651","2014-02-24",37.220001
"1652","2014-02-25",36.779999
"1653","2014-02-26",36.150002
"1654","2014-02-27",36.389999
"1655","2014-02-28",36.369999
"1656","2014-03-03",35.68
"1657","2014-03-04",37.290001
"1658","2014-03-05",37.369999
"1659","2014-03-06",37.029999
"1660","2014-03-07",36.779999
"1661","2014-03-10",35.939999
"1662","2014-03-11",35.029999
"1663","2014-03-12",35.759998
"1664","2014-03-13",34.91
"1665","2014-03-14",35.040001
"1666","2014-03-17",35.200001
"1667","2014-03-18",35.400002
"1668","2014-03-19",34.900002
"1669","2014-03-20",34.720001
"1670","2014-03-21",34.619999
"1671","2014-03-24",34.349998
"1672","2014-03-25",34.490002
"1673","2014-03-26",33.66
"1674","2014-03-27",33.119999
"1675","2014-03-28",32.560001
"1676","2014-03-31",33.509998
"1677","2014-04-01",33.720001
"1678","2014-04-02",34.52
"1679","2014-04-03",34.849998
"1680","2014-04-04",33.849998
"1681","2014-04-07",32.529999
"1682","2014-04-08",33.110001
"1683","2014-04-09",33.400002
"1684","2014-04-10",32.279999
"1685","2014-04-11",32.310001
"1686","2014-04-14",32.220001
"1687","2014-04-15",32.34
"1688","2014-04-16",32.650002
"1689","2014-04-17",33.43
"1690","2014-04-21",33.66
"1691","2014-04-22",32.740002
"1692","2014-04-23",32.939999
"1693","2014-04-24",32.84
"1694","2014-04-25",32.32
"1695","2014-04-28",32.299999
"1696","2014-04-29",32.5
"1697","2014-04-30",32.970001
"1698","2014-05-01",32.529999
"1699","2014-05-02",33.09
"1700","2014-05-05",33.290001
"1701","2014-05-06",32.650002
"1702","2014-05-07",33.509998
"1703","2014-05-08",33.310001
"1704","2014-05-09",34.16
"1705","2014-05-12",35.119999
"1706","2014-05-13",35.07
"1707","2014-05-14",34.450001
"1708","2014-05-15",34.330002
"1709","2014-05-16",34.48
"1710","2014-05-19",35.27
"1711","2014-05-20",34.82
"1712","2014-05-21",35.790001
"1713","2014-05-22",35.740002
"1714","2014-05-23",35.630001
"1715","2014-05-27",35.5
"1716","2014-05-28",34.970001
"1717","2014-05-29",35.07
"1718","2014-05-30",34.209999
"1719","2014-06-02",34.049999
"1720","2014-06-03",33.240002
"1721","2014-06-04",33.009998
"1722","2014-06-05",34.060001
"1723","2014-06-06",34.66
"1724","2014-06-09",34.73
"1725","2014-06-10",34.16
"1726","2014-06-11",34.299999
"1727","2014-06-12",34.150002
"1728","2014-06-13",34.529999
"1729","2014-06-16",34.759998
"1730","2014-06-17",34.990002
"1731","2014-06-18",35.389999
"1732","2014-06-19",35.639999
"1733","2014-06-20",36.139999
"1734","2014-06-23",36.009998
"1735","2014-06-24",35.48
"1736","2014-06-25",35.689999
"1737","2014-06-26",35.509998
"1738","2014-06-27",35.73
"1739","2014-06-30",35.799999
"1740","2014-07-01",36.41
"1741","2014-07-02",36.220001
"1742","2014-07-03",36.18
"1743","2014-07-07",35.150002
"1744","2014-07-08",35.060001
"1745","2014-07-09",34.68
"1746","2014-07-10",34.189999
"1747","2014-07-11",33.950001
"1748","2014-07-14",34.07
"1749","2014-07-15",32.919998
"1750","2014-07-16",32.830002
"1751","2014-07-17",32.970001
"1752","2014-07-18",33.66
"1753","2014-07-21",33.110001
"1754","2014-07-22",33.25
"1755","2014-07-23",32.950001
"1756","2014-07-24",32.669998
"1757","2014-07-25",32.27
"1758","2014-07-28",32.189999
"1759","2014-07-29",32.290001
"1760","2014-07-30",32.369999
"1761","2014-07-31",31.280001
"1762","2014-08-01",31.379999
"1763","2014-08-04",31.68
"1764","2014-08-05",31.66
"1765","2014-08-06",33.310001
"1766","2014-08-07",33.150002
"1767","2014-08-08",33.23
"1768","2014-08-11",33.82
"1769","2014-08-12",33.490002
"1770","2014-08-13",33.860001
"1771","2014-08-14",33.919998
"1772","2014-08-15",34.32
"1773","2014-08-18",34.740002
"1774","2014-08-19",35.040001
"1775","2014-08-20",34.23
"1776","2014-08-21",34.439999
"1777","2014-08-22",34.16
"1778","2014-08-25",33.98
"1779","2014-08-26",34.43
"1780","2014-08-27",34.68
"1781","2014-08-28",33.75
"1782","2014-08-29",34.049999
"1783","2014-09-02",34.540001
"1784","2014-09-03",34.490002
"1785","2014-09-04",34.119999
"1786","2014-09-05",34.48
"1787","2014-09-08",34.59
"1788","2014-09-09",35.43
"1789","2014-09-10",35.740002
"1790","2014-09-11",35.689999
"1791","2014-09-12",35.360001
"1792","2014-09-15",34.98
"1793","2014-09-16",34.98
"1794","2014-09-17",35.029999
"1795","2014-09-18",35.720001
"1796","2014-09-19",35.860001
"1797","2014-09-22",35.610001
"1798","2014-09-23",34.98
"1799","2014-09-24",35.459999
"1800","2014-09-25",35.279999
"1801","2014-09-26",35.669998
"1802","2014-09-29",35.630001
"1803","2014-09-30",35.560001
"1804","2014-10-01",35.23
"1805","2014-10-02",35.389999
"1806","2014-10-03",36.18
"1807","2014-10-06",35.66
"1808","2014-10-07",34.709999
"1809","2014-10-08",35.380001
"1810","2014-10-09",34.369999
"1811","2014-10-10",33.919998
"1812","2014-10-13",34.66
"1813","2014-10-14",35.540001
"1814","2014-10-15",36.830002
"1815","2014-10-16",36.560001
"1816","2014-10-17",36.360001
"1817","2014-10-20",35.610001
"1818","2014-10-21",35.799999
"1819","2014-10-22",35.299999
"1820","2014-10-23",36.32
"1821","2014-10-24",36.259998
"1822","2014-10-27",36.349998
"1823","2014-10-28",37.07
"1824","2014-10-29",37.099998
"1825","2014-10-30",38.189999
"1826","2014-10-31",40.98
"1827","2014-11-03",40.84
"1828","2014-11-04",40.209999
"1829","2014-11-05",39.759998
"1830","2014-11-06",40.290001
"1831","2014-11-07",39.790001
"1832","2014-11-10",39.880001
"1833","2014-11-11",39.970001
"1834","2014-11-12",40.43
"1835","2014-11-13",40.540001
"1836","2014-11-14",40.189999
"1837","2014-11-17",39.639999
"1838","2014-11-18",39.09
"1839","2014-11-19",38.740002
"1840","2014-11-20",39.310001
"1841","2014-11-21",39.540001
"1842","2014-11-24",40.099998
"1843","2014-11-25",40.189999
"1844","2014-11-26",40.48
"1845","2014-11-28",40.07
"1846","2014-12-01",39.790001
"1847","2014-12-02",40.119999
"1848","2014-12-03",40.939999
"1849","2014-12-04",40.66
"1850","2014-12-05",41.110001
"1851","2014-12-08",40.540001
"1852","2014-12-09",41.380001
"1853","2014-12-10",41.099998
"1854","2014-12-11",41.389999
"1855","2014-12-12",40.470001
"1856","2014-12-15",40.599998
"1857","2014-12-16",40.369999
"1858","2014-12-17",40.540001
"1859","2014-12-18",40.360001
"1860","2014-12-19",40.34
"1861","2014-12-22",40.959999
"1862","2014-12-23",41.029999
"1863","2014-12-24",41.080002
"1864","2014-12-26",41.240002
"1865","2014-12-29",42.040001
"1866","2014-12-30",41.709999
"1867","2014-12-31",41.669998
"1868","2015-01-02",40.540001
"1869","2015-01-05",39.900002
"1870","2015-01-06",39.360001
"1871","2015-01-07",39.389999
"1872","2015-01-08",40.790001
"1873","2015-01-09",40.689999
"1874","2015-01-12",40.43
"1875","2015-01-13",41.099998
"1876","2015-01-14",40.610001
"1877","2015-01-15",39.93
"1878","2015-01-16",41.209999
"1879","2015-01-20",40.959999
"1880","2015-01-21",39.970001
"1881","2015-01-22",40.25
"1882","2015-01-23",40.369999
"1883","2015-01-26",40.369999
"1884","2015-01-27",38.790001
"1885","2015-01-28",38.25
"1886","2015-01-29",38.779999
"1887","2015-01-30",37.459999
"1888","2015-02-02",37.720001
"1889","2015-02-03",38.509998
"1890","2015-02-04",38.310001
"1891","2015-02-05",38.790001
"1892","2015-02-06",38.580002
"1893","2015-02-09",38.049999
"1894","2015-02-10",38.27
"1895","2015-02-11",38.450001
"1896","2015-02-12",38.66
"1897","2015-02-13",39.080002
"1898","2015-02-17",39.009998
"1899","2015-02-18",39.57
"1900","2015-02-19",39.91
"1901","2015-02-20",39.970001
"1902","2015-02-23",40.09
"1903","2015-02-24",39.700001
"1904","2015-02-25",39.740002
"1905","2015-02-26",39.779999
"1906","2015-02-27",39.360001
