"","date","PRPH"
"1008","2010-12-31",1.2
"1009","2011-01-03",1.21
"1010","2011-01-04",1.21
"1011","2011-01-05",1.35
"1012","2011-01-06",1.32
"1013","2011-01-07",1.35
"1014","2011-01-10",1.4
"1015","2011-01-11",1.44
"1016","2011-01-12",1.41
"1017","2011-01-13",1.45
"1018","2011-01-14",1.32
"1019","2011-01-18",1.25
"1020","2011-01-19",1.44
"1021","2011-01-20",1.39
"1022","2011-01-21",1.39
"1023","2011-01-24",1.4
"1024","2011-01-25",1.4
"1025","2011-01-26",1.32
"1026","2011-01-27",1.32
"1027","2011-01-28",1.38
"1028","2011-01-31",1.31
"1029","2011-02-01",1.29
"1030","2011-02-02",1.51
"1031","2011-02-03",1.5
"1032","2011-02-04",1.41
"1033","2011-02-07",1.49
"1034","2011-02-08",1.5
"1035","2011-02-09",1.48
"1036","2011-02-10",1.49
"1037","2011-02-11",1.41
"1038","2011-02-14",1.4
"1039","2011-02-15",1.44
"1040","2011-02-16",1.63
"1041","2011-02-17",1.41
"1042","2011-02-18",1.38
"1043","2011-02-22",1.4
"1044","2011-02-23",1.43
"1045","2011-02-24",1.39
"1046","2011-02-25",1.39
"1047","2011-02-28",1.44
"1048","2011-03-01",1.47
"1049","2011-03-02",1.43
"1050","2011-03-03",1.35
"1051","2011-03-04",1.4
"1052","2011-03-07",1.39
"1053","2011-03-08",1.34
"1054","2011-03-09",1.3
"1055","2011-03-10",1.26
"1056","2011-03-11",1.23
"1057","2011-03-14",1.12
"1058","2011-03-15",1.19
"1059","2011-03-16",1.2
"1060","2011-03-17",1.24
"1061","2011-03-18",1.28
"1062","2011-03-21",1.23
"1063","2011-03-22",1.12
"1064","2011-03-23",1.09
"1065","2011-03-24",1.25
"1066","2011-03-25",1.18
"1067","2011-03-28",1.08
"1068","2011-03-29",1.4
"1069","2011-03-30",1.36
"1070","2011-03-31",1.2
"1071","2011-04-01",1.22
"1072","2011-04-04",1.19
"1073","2011-04-05",1.15
"1074","2011-04-06",1.17
"1075","2011-04-07",1.19
"1076","2011-04-08",1.22
"1077","2011-04-11",1.19
"1078","2011-04-12",1.15
"1079","2011-04-13",1.07
"1080","2011-04-14",1.1
"1081","2011-04-15",1.13
"1082","2011-04-18",1.14
"1083","2011-04-19",1.12
"1084","2011-04-20",1.14
"1085","2011-04-21",1.08
"1086","2011-04-25",1.08
"1087","2011-04-26",1.07
"1088","2011-04-27",1.06
"1089","2011-04-28",1.1
"1090","2011-04-29",1.04
"1091","2011-05-02",0.99
"1092","2011-05-03",0.99
"1093","2011-05-04",0.99
"1094","2011-05-05",0.93
"1095","2011-05-06",0.99
"1096","2011-05-09",1
"1097","2011-05-10",1.06
"1098","2011-05-11",1.1
"1099","2011-05-12",1.17
"1100","2011-05-13",1.08
"1101","2011-05-16",0.9
"1102","2011-05-17",0.95
"1103","2011-05-18",0.98
"1104","2011-05-19",0.94
"1105","2011-05-20",0.94
"1106","2011-05-23",0.9
"1107","2011-05-24",0.91
"1108","2011-05-25",0.9
"1109","2011-05-26",0.9
"1110","2011-05-27",0.92
"1111","2011-05-31",0.91
"1112","2011-06-01",0.9
"1113","2011-06-02",0.92
"1114","2011-06-03",0.92
"1115","2011-06-06",0.88
"1116","2011-06-07",0.82
"1117","2011-06-08",0.82
"1118","2011-06-09",0.82
"1119","2011-06-10",0.82
"1120","2011-06-13",0.83
"1121","2011-06-14",0.84
"1122","2011-06-15",0.84
"1123","2011-06-16",0.84
"1124","2011-06-17",0.85
"1125","2011-06-20",0.83
"1126","2011-06-21",0.82
"1127","2011-06-22",0.83
"1128","2011-06-23",0.84
"1129","2011-06-24",0.83
"1130","2011-06-27",0.82
"1131","2011-06-28",0.82
"1132","2011-06-29",0.83
"1133","2011-06-30",0.83
"1134","2011-07-01",0.85
"1135","2011-07-05",0.82
"1136","2011-07-06",0.81
"1137","2011-07-07",0.82
"1138","2011-07-08",0.83
"1139","2011-07-11",0.82
"1140","2011-07-12",0.85
"1141","2011-07-13",0.82
"1142","2011-07-14",0.84
"1143","2011-07-15",0.82
"1144","2011-07-18",0.82
"1145","2011-07-19",0.82
"1146","2011-07-20",0.82
"1147","2011-07-21",0.86
"1148","2011-07-22",0.86
"1149","2011-07-25",0.84
"1150","2011-07-26",0.84
"1151","2011-07-27",0.82
"1152","2011-07-28",0.83
"1153","2011-07-29",0.88
"1154","2011-08-01",0.83
"1155","2011-08-02",0.82
"1156","2011-08-03",0.87
"1157","2011-08-04",0.9
"1158","2011-08-05",0.83
"1159","2011-08-08",0.82
"1160","2011-08-09",0.79
"1161","2011-08-10",0.78
"1162","2011-08-11",0.8
"1163","2011-08-12",0.82
"1164","2011-08-15",0.82
"1165","2011-08-16",0.9
"1166","2011-08-17",0.88
"1167","2011-08-18",0.82
"1168","2011-08-19",0.82
"1169","2011-08-22",0.85
"1170","2011-08-23",0.83
"1171","2011-08-24",0.89
"1172","2011-08-25",0.83
"1173","2011-08-26",0.82
"1174","2011-08-29",0.84
"1175","2011-08-30",0.82
"1176","2011-08-31",0.82
"1177","2011-09-01",0.83
"1178","2011-09-02",0.9
"1179","2011-09-06",0.82
"1180","2011-09-07",0.9
"1181","2011-09-08",0.9
"1182","2011-09-09",0.85
"1183","2011-09-12",0.85
"1184","2011-09-13",0.83
"1185","2011-09-14",0.9
"1186","2011-09-15",0.84
"1187","2011-09-16",0.85
"1188","2011-09-19",0.85
"1189","2011-09-20",0.82
"1190","2011-09-21",0.81
"1191","2011-09-22",0.75
"1192","2011-09-23",0.75
"1193","2011-09-26",0.75
"1194","2011-09-27",0.77
"1195","2011-09-28",0.77
"1196","2011-09-29",0.93
"1197","2011-09-30",0.77
"1198","2011-10-03",0.77
"1199","2011-10-04",0.77
"1200","2011-10-05",0.88
"1201","2011-10-06",0.83
"1202","2011-10-07",0.88
"1203","2011-10-10",0.76
"1204","2011-10-11",0.75
"1205","2011-10-12",0.79
"1206","2011-10-13",0.85
"1207","2011-10-14",0.85
"1208","2011-10-17",0.81
"1209","2011-10-18",0.8
"1210","2011-10-19",0.8
"1211","2011-10-20",0.8
"1212","2011-10-21",0.8
"1213","2011-10-24",0.8
"1214","2011-10-25",0.87
"1215","2011-10-26",0.8
"1216","2011-10-27",0.81
"1217","2011-10-28",0.81
"1218","2011-10-31",0.84
"1219","2011-11-01",0.88
"1220","2011-11-02",0.81
"1221","2011-11-03",0.87
"1222","2011-11-04",0.87
"1223","2011-11-07",0.83
"1224","2011-11-08",0.81
"1225","2011-11-09",0.83
"1226","2011-11-10",0.88
"1227","2011-11-11",0.83
"1228","2011-11-14",0.88
"1229","2011-11-15",0.88
"1230","2011-11-16",0.9
"1231","2011-11-17",1.05
"1232","2011-11-18",1.26
"1233","2011-11-21",1.44
"1234","2011-11-22",1.44
"1235","2011-11-23",1.36
"1236","2011-11-25",1.38
"1237","2011-11-28",1.31
"1238","2011-11-29",1.46
"1239","2011-11-30",1.35
"1240","2011-12-01",1.36
"1241","2011-12-02",1.35
"1242","2011-12-05",1.22
"1243","2011-12-06",1.19
"1244","2011-12-07",1.23
"1245","2011-12-08",1.12
"1246","2011-12-09",1.1
"1247","2011-12-12",1.07
"1248","2011-12-13",1.17
"1249","2011-12-14",1.13
"1250","2011-12-15",1.13
"1251","2011-12-16",1.17
"1252","2011-12-19",1.18
"1253","2011-12-20",1.29
"1254","2011-12-21",1.18
"1255","2011-12-22",1.12
"1256","2011-12-23",1.15
"1257","2011-12-27",1.21
"1258","2011-12-28",1.15
"1259","2011-12-29",1.15
"1260","2011-12-30",1.15
"1261","2012-01-03",1.22
"1262","2012-01-04",1.2
"1263","2012-01-05",1.13
"1264","2012-01-06",1.19
"1265","2012-01-09",1.14
"1266","2012-01-10",1.2
"1267","2012-01-11",1.21
"1268","2012-01-12",1.2
"1269","2012-01-13",1.2
"1270","2012-01-17",1.2
"1271","2012-01-18",1.17
"1272","2012-01-19",1.18
"1273","2012-01-20",1.17
"1274","2012-01-23",1.17
"1275","2012-01-24",1.19
"1276","2012-01-25",1.18
"1277","2012-01-26",1.2
"1278","2012-01-27",1.22
"1279","2012-01-30",1.2
"1280","2012-01-31",1.2
"1281","2012-02-01",1.14
"1282","2012-02-02",1.15
"1283","2012-02-03",1.18
"1284","2012-02-06",1.11
"1285","2012-02-07",1.1
"1286","2012-02-08",1.1
"1287","2012-02-09",1.07
"1288","2012-02-10",1.05
"1289","2012-02-13",1.05
"1290","2012-02-14",1.05
"1291","2012-02-15",1.05
"1292","2012-02-16",1.06
"1293","2012-02-17",1.03
"1294","2012-02-21",1.02
"1295","2012-02-22",1.05
"1296","2012-02-23",1.06
"1297","2012-02-24",1.06
"1298","2012-02-27",1.12
"1299","2012-02-28",1
"1300","2012-02-29",1.01
"1301","2012-03-01",1.05
"1302","2012-03-02",1.13
"1303","2012-03-05",1.21
"1304","2012-03-06",1.12
"1305","2012-03-07",1.08
"1306","2012-03-08",1.02
"1307","2012-03-09",1.08
"1308","2012-03-12",1.04
"1309","2012-03-13",1.12
"1310","2012-03-14",1.04
"1311","2012-03-15",1.03
"1312","2012-03-16",1.06
"1313","2012-03-19",1.01
"1314","2012-03-20",1
"1315","2012-03-21",1
"1316","2012-03-22",1
"1317","2012-03-23",1
"1318","2012-03-26",0.9
"1319","2012-03-27",0.94
"1320","2012-03-28",0.94
"1321","2012-03-29",0.97
"1322","2012-03-30",0.97
"1323","2012-04-02",0.95
"1324","2012-04-03",0.95
"1325","2012-04-04",0.95
"1326","2012-04-05",0.97
"1327","2012-04-09",0.96
"1328","2012-04-10",0.94
"1329","2012-04-11",0.94
"1330","2012-04-12",0.93
"1331","2012-04-13",0.93
"1332","2012-04-16",0.93
"1333","2012-04-17",0.95
"1334","2012-04-18",0.95
"1335","2012-04-19",0.95
"1336","2012-04-20",1.01
"1337","2012-04-23",1.02
"1338","2012-04-24",1.03
"1339","2012-04-25",1.03
"1340","2012-04-26",1.03
"1341","2012-04-27",1.03
"1342","2012-04-30",1.04
"1343","2012-05-01",1.04
"1344","2012-05-02",1.05
"1345","2012-05-03",1.01
"1346","2012-05-04",1.01
"1347","2012-05-07",1.01
"1348","2012-05-08",1
"1349","2012-05-09",1
"1350","2012-05-10",0.65
"1351","2012-05-11",1
"1352","2012-05-14",0.92
"1353","2012-05-15",1
"1354","2012-05-16",1.05
"1355","2012-05-17",1.03
"1356","2012-05-18",1.1
"1357","2012-05-21",1.12
"1358","2012-05-22",1.08
"1359","2012-05-23",1.04
"1360","2012-05-24",1.06
"1361","2012-05-25",1.05
"1362","2012-05-29",1.09
"1363","2012-05-30",1.09
"1364","2012-05-31",1.04
"1365","2012-06-01",1.07
"1366","2012-06-04",1.05
"1367","2012-06-05",1.05
"1368","2012-06-06",1
"1369","2012-06-07",1.01
"1370","2012-06-08",1.14
"1371","2012-06-11",1.1
"1372","2012-06-12",1.03
"1373","2012-06-13",1
"1374","2012-06-14",1.02
"1375","2012-06-15",1.12
"1376","2012-06-18",0.98
"1377","2012-06-19",1.13
"1378","2012-06-20",1.08
"1379","2012-06-21",1.05
"1380","2012-06-22",1.09
"1381","2012-06-25",1.09
"1382","2012-06-26",1.1
"1383","2012-06-27",1.1
"1384","2012-06-28",1.03
"1385","2012-06-29",1.08
"1386","2012-07-02",1.09
"1387","2012-07-03",1.05
"1388","2012-07-05",1.07
"1389","2012-07-06",1.15
"1390","2012-07-09",1.2
"1391","2012-07-10",1.17
"1392","2012-07-11",1.18
"1393","2012-07-12",1.18
"1394","2012-07-13",1.17
"1395","2012-07-16",1.23
"1396","2012-07-17",1.25
"1397","2012-07-18",1.25
"1398","2012-07-19",1.25
"1399","2012-07-20",1.17
"1400","2012-07-23",1.11
"1401","2012-07-24",1.05
"1402","2012-07-25",1.04
"1403","2012-07-26",1.05
"1404","2012-07-27",1.25
"1405","2012-07-30",1.2
"1406","2012-07-31",1.2
"1407","2012-08-01",1
"1408","2012-08-02",1.17
"1409","2012-08-03",1.21
"1410","2012-08-06",1.2
"1411","2012-08-07",1.17
"1412","2012-08-08",1.12
"1413","2012-08-09",1.06
"1414","2012-08-10",1.04
"1415","2012-08-13",1.08
"1416","2012-08-14",1.09
"1417","2012-08-15",1.04
"1418","2012-08-16",1.06
"1419","2012-08-17",1.07
"1420","2012-08-20",1.05
"1421","2012-08-21",1.04
"1422","2012-08-22",1.04
"1423","2012-08-23",1.1
"1424","2012-08-24",1.01
"1425","2012-08-27",1.02
"1426","2012-08-28",1.03
"1427","2012-08-29",1.01
"1428","2012-08-30",1.01
"1429","2012-08-31",1.06
"1430","2012-09-04",1
"1431","2012-09-05",1.04
"1432","2012-09-06",1.06
"1433","2012-09-07",1.17
"1434","2012-09-10",1.25
"1435","2012-09-11",1.2
"1436","2012-09-12",1.2
"1437","2012-09-13",1.29
"1438","2012-09-14",1.19
"1439","2012-09-17",1.35
"1440","2012-09-18",1.44
"1441","2012-09-19",1.37
"1442","2012-09-20",1.36
"1443","2012-09-21",1.41
"1444","2012-09-24",1.41
"1445","2012-09-25",1.39
"1446","2012-09-26",1.32
"1447","2012-09-27",1.25
"1448","2012-09-28",1.29
"1449","2012-10-01",1.25
"1450","2012-10-02",1.25
"1451","2012-10-03",1.24
"1452","2012-10-04",1.39
"1453","2012-10-05",1.37
"1454","2012-10-08",1.35
"1455","2012-10-09",1.5
"1456","2012-10-10",1.6
"1457","2012-10-11",1.6
"1458","2012-10-12",1.61
"1459","2012-10-15",1.6
"1460","2012-10-16",1.65
"1461","2012-10-17",1.62
"1462","2012-10-18",1.6
"1463","2012-10-19",1.6
"1464","2012-10-22",1.58
"1465","2012-10-23",1.58
"1466","2012-10-24",1.58
"1467","2012-10-25",1.58
"1468","2012-10-26",1.58
"1469","2012-10-31",1.59
"1470","2012-11-01",1.6
"1471","2012-11-02",1.6
"1472","2012-11-05",1.59
"1473","2012-11-06",1.59
"1474","2012-11-07",1.56
"1475","2012-11-08",1.56
"1476","2012-11-09",1.56
"1477","2012-11-12",1.57
"1478","2012-11-13",1.57
"1479","2012-11-14",1.56
"1480","2012-11-15",1.56
"1481","2012-11-16",1.68
"1482","2012-11-19",1.65
"1483","2012-11-20",1.56
"1484","2012-11-21",1.46
"1485","2012-11-23",1.46
"1486","2012-11-26",1.37
"1487","2012-11-27",1.37
"1488","2012-11-28",1.42
"1489","2012-11-29",1.57
"1490","2012-11-30",1.59
"1491","2012-12-03",1.57
"1492","2012-12-04",1.5
"1493","2012-12-05",1.55
"1494","2012-12-06",1.56
"1495","2012-12-07",1.59
"1496","2012-12-10",1.53
"1497","2012-12-11",1.43
"1498","2012-12-12",1.43
"1499","2012-12-13",1.5
"1500","2012-12-14",1.5
"1501","2012-12-17",1.59
"1502","2012-12-18",1.45
"1503","2012-12-19",1.39
"1504","2012-12-20",1.47
"1505","2012-12-21",1.36
"1506","2012-12-24",1.39
"1507","2012-12-26",1.37
"1508","2012-12-27",1.4
"1509","2012-12-28",1.33
"1510","2012-12-31",1.36
"1511","2013-01-02",1.4
"1512","2013-01-03",1.41
"1513","2013-01-04",1.41
"1514","2013-01-07",1.47
"1515","2013-01-08",1.47
"1516","2013-01-09",1.4
"1517","2013-01-10",1.41
"1518","2013-01-11",1.41
"1519","2013-01-14",1.45
"1520","2013-01-15",1.5
"1521","2013-01-16",1.56
"1522","2013-01-17",1.52
"1523","2013-01-18",1.56
"1524","2013-01-22",1.66
"1525","2013-01-23",1.53
"1526","2013-01-24",1.5
"1527","2013-01-25",1.51
"1528","2013-01-28",1.51
"1529","2013-01-29",1.51
"1530","2013-01-30",1.61
"1531","2013-01-31",1.68
"1532","2013-02-01",1.77
"1533","2013-02-04",1.7
"1534","2013-02-05",1.6
"1535","2013-02-06",1.6
"1536","2013-02-07",1.59
"1537","2013-02-08",1.62
"1538","2013-02-11",1.57
"1539","2013-02-12",1.54
"1540","2013-02-13",1.62
"1541","2013-02-14",1.55
"1542","2013-02-15",1.6
"1543","2013-02-19",1.59
"1544","2013-02-20",1.66
"1545","2013-02-21",1.56
"1546","2013-02-22",1.55
"1547","2013-02-25",1.75
"1548","2013-02-26",2.25
"1549","2013-02-27",1.8
"1550","2013-02-28",1.8
"1551","2013-03-01",1.68
"1552","2013-03-04",1.8
"1553","2013-03-05",1.78
"1554","2013-03-06",1.74
"1555","2013-03-07",1.73
"1556","2013-03-08",1.79
"1557","2013-03-11",1.8
"1558","2013-03-12",1.76
"1559","2013-03-13",1.78
"1560","2013-03-14",1.7
"1561","2013-03-15",1.71
"1562","2013-03-18",1.7
"1563","2013-03-19",1.76
"1564","2013-03-20",1.74
"1565","2013-03-21",1.7
"1566","2013-03-22",1.73
"1567","2013-03-25",1.79
"1568","2013-03-26",1.79
"1569","2013-03-27",1.76
"1570","2013-03-28",1.69
"1571","2013-04-01",1.69
"1572","2013-04-02",1.59
"1573","2013-04-03",1.6
"1574","2013-04-04",1.61
"1575","2013-04-05",1.65
"1576","2013-04-08",1.51
"1577","2013-04-09",1.56
"1578","2013-04-10",1.48
"1579","2013-04-11",1.6
"1580","2013-04-12",1.61
"1581","2013-04-15",1.58
"1582","2013-04-16",1.55
"1583","2013-04-17",1.58
"1584","2013-04-18",1.53
"1585","2013-04-19",1.52
"1586","2013-04-22",1.5
"1587","2013-04-23",1.55
"1588","2013-04-24",1.51
"1589","2013-04-25",1.43
"1590","2013-04-26",1.45
"1591","2013-04-29",1.58
"1592","2013-04-30",1.46
"1593","2013-05-01",1.45
"1594","2013-05-02",1.46
"1595","2013-05-03",1.47
"1596","2013-05-06",1.62
"1597","2013-05-07",1.56
"1598","2013-05-08",1.6
"1599","2013-05-09",1.6
"1600","2013-05-10",1.56
"1601","2013-05-13",1.57
"1602","2013-05-14",1.57
"1603","2013-05-15",1.6
"1604","2013-05-16",1.57
"1605","2013-05-17",1.58
"1606","2013-05-20",1.43
"1607","2013-05-21",1.6
"1608","2013-05-22",1.47
"1609","2013-05-23",1.58
"1610","2013-05-24",1.57
"1611","2013-05-28",1.58
"1612","2013-05-29",1.6
"1613","2013-05-30",1.55
"1614","2013-05-31",1.59
"1615","2013-06-03",1.56
"1616","2013-06-04",1.53
"1617","2013-06-05",1.51
"1618","2013-06-06",1.49
"1619","2013-06-07",1.42
"1620","2013-06-10",1.54
"1621","2013-06-11",1.51
"1622","2013-06-12",1.54
"1623","2013-06-13",1.56
"1624","2013-06-14",1.57
"1625","2013-06-17",1.53
"1626","2013-06-18",1.55
"1627","2013-06-19",1.59
"1628","2013-06-20",1.6
"1629","2013-06-21",1.69
"1630","2013-06-24",1.71
"1631","2013-06-25",1.64
"1632","2013-06-26",1.65
"1633","2013-06-27",1.65
"1634","2013-06-28",1.55
"1635","2013-07-01",1.54
"1636","2013-07-02",1.55
"1637","2013-07-03",1.55
"1638","2013-07-05",1.59
"1639","2013-07-08",1.5
"1640","2013-07-09",1.55
"1641","2013-07-10",1.47
"1642","2013-07-11",1.52
"1643","2013-07-12",1.55
"1644","2013-07-15",1.55
"1645","2013-07-16",1.55
"1646","2013-07-17",1.5
"1647","2013-07-18",1.51
"1648","2013-07-19",1.51
"1649","2013-07-22",1.49
"1650","2013-07-23",1.51
"1651","2013-07-24",1.52
"1652","2013-07-25",1.56
"1653","2013-07-26",1.47
"1654","2013-07-29",1.52
"1655","2013-07-30",1.55
"1656","2013-07-31",1.55
"1657","2013-08-01",1.56
"1658","2013-08-02",1.55
"1659","2013-08-05",1.55
"1660","2013-08-06",1.59
"1661","2013-08-07",1.62
"1662","2013-08-08",1.61
"1663","2013-08-09",1.61
"1664","2013-08-12",1.57
"1665","2013-08-13",1.65
"1666","2013-08-14",1.59
"1667","2013-08-15",1.55
"1668","2013-08-16",1.54
"1669","2013-08-19",1.59
"1670","2013-08-20",1.6
"1671","2013-08-21",1.65
"1672","2013-08-22",1.66
"1673","2013-08-23",1.65
"1674","2013-08-26",1.53
"1675","2013-08-27",1.53
"1676","2013-08-28",1.56
"1677","2013-08-29",1.6
"1678","2013-08-30",1.62
"1679","2013-09-03",1.56
"1680","2013-09-04",1.74
"1681","2013-09-05",1.75
"1682","2013-09-06",1.78
"1683","2013-09-09",1.95
"1684","2013-09-10",1.98
"1685","2013-09-11",1.84
"1686","2013-09-12",1.84
"1687","2013-09-13",1.85
"1688","2013-09-16",1.93
"1689","2013-09-17",1.84
"1690","2013-09-18",2.15
"1691","2013-09-19",2.15
"1692","2013-09-20",1.9
"1693","2013-09-23",2.03
"1694","2013-09-24",2.03
"1695","2013-09-25",2.03
"1696","2013-09-26",2
"1697","2013-09-27",1.91
"1698","2013-09-30",1.9
"1699","2013-10-01",1.9
"1700","2013-10-02",1.88
"1701","2013-10-03",1.87
"1702","2013-10-04",1.87
"1703","2013-10-07",1.85
"1704","2013-10-08",1.85
"1705","2013-10-09",1.85
"1706","2013-10-10",1.85
"1707","2013-10-11",1.87
"1708","2013-10-14",1.83
"1709","2013-10-15",1.8
"1710","2013-10-16",1.8
"1711","2013-10-17",1.8
"1712","2013-10-18",1.85
"1713","2013-10-21",1.8
"1714","2013-10-22",1.8
"1715","2013-10-23",1.77
"1716","2013-10-24",1.77
"1717","2013-10-25",1.64
"1718","2013-10-28",1.52
"1719","2013-10-29",1.66
"1720","2013-10-30",1.66
"1721","2013-10-31",1.66
"1722","2013-11-01",1.84
"1723","2013-11-04",1.86
"1724","2013-11-05",1.85
"1725","2013-11-06",1.83
"1726","2013-11-07",1.7
"1727","2013-11-08",1.75
"1728","2013-11-11",1.84
"1729","2013-11-12",1.83
"1730","2013-11-13",1.8
"1731","2013-11-14",1.87
"1732","2013-11-15",1.87
"1733","2013-11-18",1.95
"1734","2013-11-19",1.87
"1735","2013-11-20",1.87
"1736","2013-11-21",2.01
"1737","2013-11-22",2.16
"1738","2013-11-25",2.15
"1739","2013-11-26",2.05
"1740","2013-11-27",2.01
"1741","2013-11-29",2
"1742","2013-12-02",1.9
"1743","2013-12-03",1.89
"1744","2013-12-04",1.85
"1745","2013-12-05",1.73
"1746","2013-12-06",1.75
"1747","2013-12-09",1.73
"1748","2013-12-10",1.79
"1749","2013-12-11",1.78
"1750","2013-12-12",1.75
"1751","2013-12-13",1.71
"1752","2013-12-16",1.75
"1753","2013-12-17",1.68
"1754","2013-12-18",1.64
"1755","2013-12-19",1.65
"1756","2013-12-20",1.65
"1757","2013-12-23",1.61
"1758","2013-12-24",1.61
"1759","2013-12-26",1.6
"1760","2013-12-27",1.66
"1761","2013-12-30",1.61
"1762","2013-12-31",1.61
"1763","2014-01-02",1.66
"1764","2014-01-03",1.66
"1765","2014-01-06",1.67
"1766","2014-01-07",1.68
"1767","2014-01-08",1.76
"1768","2014-01-09",1.84
"1769","2014-01-10",1.78
"1770","2014-01-13",1.75
"1771","2014-01-14",1.75
"1772","2014-01-15",1.7
"1773","2014-01-16",1.74
"1774","2014-01-17",1.73
"1775","2014-01-21",1.73
"1776","2014-01-22",1.75
"1777","2014-01-23",1.76
"1778","2014-01-24",1.76
"1779","2014-01-27",2.25
"1780","2014-01-28",2.1
"1781","2014-01-29",2
"1782","2014-01-30",2.01
"1783","2014-01-31",2.07
"1784","2014-02-03",2.09
"1785","2014-02-04",2.01
"1786","2014-02-05",1.96
"1787","2014-02-06",2
"1788","2014-02-07",1.96
"1789","2014-02-10",1.99
"1790","2014-02-11",2.09
"1791","2014-02-12",1.99
"1792","2014-02-13",1.98
"1793","2014-02-14",1.99
"1794","2014-02-18",2
"1795","2014-02-19",1.99
"1796","2014-02-20",2.09
"1797","2014-02-21",2.02
"1798","2014-02-24",2.07
"1799","2014-02-25",2
"1800","2014-02-26",2.02
"1801","2014-02-27",2
"1802","2014-02-28",2.01
"1803","2014-03-03",1.97
"1804","2014-03-04",1.98
"1805","2014-03-05",1.91
"1806","2014-03-06",1.9
"1807","2014-03-07",1.82
"1808","2014-03-10",1.81
"1809","2014-03-11",1.8
"1810","2014-03-12",1.78
"1811","2014-03-13",1.78
"1812","2014-03-14",1.77
"1813","2014-03-17",1.85
"1814","2014-03-18",1.82
"1815","2014-03-19",1.8
"1816","2014-03-20",1.8
"1817","2014-03-21",1.9
"1818","2014-03-24",1.86
"1819","2014-03-25",1.84
"1820","2014-03-26",1.89
"1821","2014-03-27",2
"1822","2014-03-28",2.02
"1823","2014-03-31",2
"1824","2014-04-01",1.98
"1825","2014-04-02",1.9
"1826","2014-04-03",2.05
"1827","2014-04-04",1.91
"1828","2014-04-07",1.95
"1829","2014-04-08",1.91
"1830","2014-04-09",1.95
"1831","2014-04-10",1.94
"1832","2014-04-11",1.86
"1833","2014-04-14",1.87
"1834","2014-04-15",1.82
"1835","2014-04-16",1.87
"1836","2014-04-17",1.78
"1837","2014-04-21",1.84
"1838","2014-04-22",1.8
"1839","2014-04-23",1.81
"1840","2014-04-24",1.78
"1841","2014-04-25",1.75
"1842","2014-04-28",1.98
"1843","2014-04-29",1.94
"1844","2014-04-30",1.98
"1845","2014-05-01",1.99
"1846","2014-05-02",2
"1847","2014-05-05",1.96
"1848","2014-05-06",1.97
"1849","2014-05-07",1.99
"1850","2014-05-08",1.96
"1851","2014-05-09",1.96
"1852","2014-05-12",2.05
"1853","2014-05-13",1.94
"1854","2014-05-14",1.93
"1855","2014-05-15",1.85
"1856","2014-05-16",1.85
"1857","2014-05-19",1.91
"1858","2014-05-20",1.9
"1859","2014-05-21",1.86
"1860","2014-05-22",1.89
"1861","2014-05-23",1.87
"1862","2014-05-27",1.89
"1863","2014-05-28",1.94
"1864","2014-05-29",1.89
"1865","2014-05-30",1.91
"1866","2014-06-02",1.89
"1867","2014-06-03",1.85
"1868","2014-06-04",1.85
"1869","2014-06-05",1.85
"1870","2014-06-06",1.84
"1871","2014-06-09",1.84
"1872","2014-06-10",1.84
"1873","2014-06-11",1.85
"1874","2014-06-12",1.86
"1875","2014-06-13",1.89
"1876","2014-06-16",1.8
"1877","2014-06-17",1.64
"1878","2014-06-18",1.59
"1879","2014-06-19",1.61
"1880","2014-06-20",1.5
"1881","2014-06-23",1.57
"1882","2014-06-24",1.56
"1883","2014-06-25",1.6
"1884","2014-06-26",1.63
"1885","2014-06-27",1.66
"1886","2014-06-30",1.69
"1887","2014-07-01",1.66
"1888","2014-07-02",1.62
"1889","2014-07-03",1.65
"1890","2014-07-07",1.67
"1891","2014-07-08",1.65
"1892","2014-07-09",1.65
"1893","2014-07-10",1.65
"1894","2014-07-11",1.64
"1895","2014-07-14",1.67
"1896","2014-07-15",1.67
"1897","2014-07-16",1.63
"1898","2014-07-17",1.64
"1899","2014-07-18",1.64
"1900","2014-07-21",1.67
"1901","2014-07-22",1.68
"1902","2014-07-23",1.66
"1903","2014-07-24",1.65
"1904","2014-07-25",1.61
"1905","2014-07-28",1.6
"1906","2014-07-29",1.56
"1907","2014-07-30",1.54
"1908","2014-07-31",1.55
"1909","2014-08-01",1.55
"1910","2014-08-04",1.59
"1911","2014-08-05",1.55
"1912","2014-08-06",1.59
"1913","2014-08-07",1.63
"1914","2014-08-08",1.63
"1915","2014-08-11",1.66
"1916","2014-08-12",1.57
"1917","2014-08-13",1.54
"1918","2014-08-14",1.59
"1919","2014-08-15",1.59
"1920","2014-08-18",1.58
"1921","2014-08-19",1.59
"1922","2014-08-20",1.56
"1923","2014-08-21",1.58
"1924","2014-08-22",1.58
"1925","2014-08-25",1.49
"1926","2014-08-26",1.52
"1927","2014-08-27",1.5
"1928","2014-08-28",1.52
"1929","2014-08-29",1.49
"1930","2014-09-02",1.49
"1931","2014-09-03",1.5
"1932","2014-09-04",1.47
"1933","2014-09-05",1.44
"1934","2014-09-08",1.52
"1935","2014-09-09",1.54
"1936","2014-09-10",1.54
"1937","2014-09-11",1.56
"1938","2014-09-12",1.5
"1939","2014-09-15",1.45
"1940","2014-09-16",1.41
"1941","2014-09-17",1.42
"1942","2014-09-18",1.43
