"","date","TLYS"
"997","2016-04-21",6.4
"998","2016-04-22",6.42
"999","2016-04-25",6.35
"1000","2016-04-26",6.59
"1001","2016-04-27",6.35
"1002","2016-04-28",6.28
"1003","2016-04-29",6.29
"1004","2016-05-02",6.31
"1005","2016-05-03",6.39
"1006","2016-05-04",6.3
"1007","2016-05-05",5.99
"1008","2016-05-06",5.92
"1009","2016-05-09",6.09
"1010","2016-05-10",5.96
"1011","2016-05-11",5.75
"1012","2016-05-12",5.69
"1013","2016-05-13",5.68
"1014","2016-05-16",5.69
"1015","2016-05-17",5.6
"1016","2016-05-18",5.6
"1017","2016-05-19",5.63
"1018","2016-05-20",5.68
"1019","2016-05-23",5.62
"1020","2016-05-24",5.77
"1021","2016-05-25",5.7
"1022","2016-05-26",6.15
"1023","2016-05-27",6.24
"1024","2016-05-31",5.9
"1025","2016-06-01",6.01
"1026","2016-06-02",6.11
"1027","2016-06-03",6.06
"1028","2016-06-06",6.11
"1029","2016-06-07",6.11
"1030","2016-06-08",6.17
"1031","2016-06-09",6.03
"1032","2016-06-10",5.99
"1033","2016-06-13",6.01
"1034","2016-06-14",5.92
"1035","2016-06-15",6
"1036","2016-06-16",5.97
"1037","2016-06-17",6.08
"1038","2016-06-20",6.02
"1039","2016-06-21",6
"1040","2016-06-22",5.96
"1041","2016-06-23",5.99
"1042","2016-06-24",5.86
"1043","2016-06-27",5.81
"1044","2016-06-28",5.77
"1045","2016-06-29",5.75
"1046","2016-06-30",5.79
"1047","2016-07-01",5.79
"1048","2016-07-05",5.61
"1049","2016-07-06",5.62
"1050","2016-07-07",5.56
"1051","2016-07-08",5.88
"1052","2016-07-11",5.87
"1053","2016-07-12",5.91
"1054","2016-07-13",5.93
"1055","2016-07-14",5.9
"1056","2016-07-15",6
"1057","2016-07-18",6.03
"1058","2016-07-19",5.88
"1059","2016-07-20",5.91
"1060","2016-07-21",5.7
"1061","2016-07-22",5.76
"1062","2016-07-25",5.71
"1063","2016-07-26",5.66
"1064","2016-07-27",5.75
"1065","2016-07-28",5.64
"1066","2016-07-29",5.69
"1067","2016-08-01",5.69
"1068","2016-08-02",5.55
"1069","2016-08-03",5.59
"1070","2016-08-04",5.81
"1071","2016-08-05",5.93
"1072","2016-08-08",5.89
"1073","2016-08-09",5.91
"1074","2016-08-10",6
"1075","2016-08-11",6.1
"1076","2016-08-12",6.17
"1077","2016-08-15",6.34
"1078","2016-08-16",6.37
"1079","2016-08-17",6.36
"1080","2016-08-18",6.44
"1081","2016-08-19",6.5
"1082","2016-08-22",6.62
"1083","2016-08-23",6.61
"1084","2016-08-24",7.08
"1085","2016-08-25",7.48
"1086","2016-08-26",8
"1087","2016-08-29",8.55
"1088","2016-08-30",8.84
"1089","2016-08-31",8.74
"1090","2016-09-01",8.94
"1091","2016-09-02",9.07
"1092","2016-09-06",9.46
"1093","2016-09-07",9.48
"1094","2016-09-08",9.49
"1095","2016-09-09",9.38
"1096","2016-09-12",9.93
"1097","2016-09-13",9.66
"1098","2016-09-14",10.11
"1099","2016-09-15",10.4
"1100","2016-09-16",10.64
"1101","2016-09-19",10.79
"1102","2016-09-20",9.51
"1103","2016-09-21",9.71
"1104","2016-09-22",9.5
"1105","2016-09-23",9.55
"1106","2016-09-26",9.5
"1107","2016-09-27",9.09
"1108","2016-09-28",9.42
"1109","2016-09-29",8.88
"1110","2016-09-30",9.39
"1111","2016-10-03",9.57
"1112","2016-10-04",9.75
"1113","2016-10-05",9.56
"1114","2016-10-06",9.31
"1115","2016-10-07",9.52
"1116","2016-10-10",9.72
"1117","2016-10-11",9.5
"1118","2016-10-12",9.49
"1119","2016-10-13",9.3
"1120","2016-10-14",9.41
"1121","2016-10-17",9.64
"1122","2016-10-18",9.29
"1123","2016-10-19",9.62
"1124","2016-10-20",9.58
"1125","2016-10-21",9.64
"1126","2016-10-24",9.68
"1127","2016-10-25",10.38
"1128","2016-10-26",10.18
"1129","2016-10-27",9.16
"1130","2016-10-28",9.35
"1131","2016-10-31",9.28
"1132","2016-11-01",9.05
"1133","2016-11-02",9.55
"1134","2016-11-03",9.12
"1135","2016-11-04",9.49
"1136","2016-11-07",9.31
"1137","2016-11-08",9.25
"1138","2016-11-09",9.5
"1139","2016-11-10",9.62
"1140","2016-11-11",9.97
"1141","2016-11-14",10.32
"1142","2016-11-15",10.23
"1143","2016-11-16",10.61
"1144","2016-11-17",10.56
"1145","2016-11-18",10.54
"1146","2016-11-21",10.24
"1147","2016-11-22",10.3
"1148","2016-11-23",10.09
"1149","2016-11-25",10.74
"1150","2016-11-28",9.42
"1151","2016-11-29",10.3
"1152","2016-11-30",9.87
"1153","2016-12-01",14
"1154","2016-12-02",14.4
"1155","2016-12-05",13.76
"1156","2016-12-06",14.55
"1157","2016-12-07",14
"1158","2016-12-08",14.07
"1159","2016-12-09",14.89
"1160","2016-12-12",15.11
"1161","2016-12-13",14.33
"1162","2016-12-14",14.37
"1163","2016-12-15",14.38
"1164","2016-12-16",14.08
"1165","2016-12-19",13.54
"1166","2016-12-20",13.82
"1167","2016-12-21",13.47
"1168","2016-12-22",13.29
"1169","2016-12-23",13.44
"1170","2016-12-27",13.49
"1171","2016-12-28",13.38
"1172","2016-12-29",13.33
"1173","2016-12-30",13.19
"1174","2017-01-03",13.69
"1175","2017-01-04",13.64
"1176","2017-01-05",13.05
"1177","2017-01-06",12.53
"1178","2017-01-09",12.68
"1179","2017-01-10",12.75
"1180","2017-01-11",12.97
"1181","2017-01-12",12.93
"1182","2017-01-13",13.03
"1183","2017-01-17",13.09
"1184","2017-01-18",13.02
"1185","2017-01-19",12.3
"1186","2017-01-20",12.18
"1187","2017-01-23",12.25
"1188","2017-01-24",12.19
"1189","2017-01-25",12.45
"1190","2017-01-26",12.01
"1191","2017-01-27",11.91
"1192","2017-01-30",11.9
"1193","2017-01-31",13.4
"1194","2017-02-01",12.98
"1195","2017-02-02",13.09
"1196","2017-02-03",13.19
"1197","2017-02-06",13.01
"1198","2017-02-07",12.45
"1199","2017-02-08",12.32
"1200","2017-02-09",12.99
"1201","2017-02-10",13.24
"1202","2017-02-13",12.18
"1203","2017-02-14",11.97
"1204","2017-02-15",11.9
"1205","2017-02-16",11.14
"1206","2017-02-17",10.88
"1207","2017-02-21",11.01
"1208","2017-02-22",11.16
"1209","2017-02-23",10.55
"1210","2017-02-24",11.06
"1211","2017-02-27",11.1
"1212","2017-02-28",11.03
"1213","2017-03-01",11.32
"1214","2017-03-02",11.5
"1215","2017-03-03",11.11
"1216","2017-03-06",10.94
"1217","2017-03-07",10.92
"1218","2017-03-08",11.13
"1219","2017-03-09",10.83
"1220","2017-03-10",10.26
"1221","2017-03-13",10.04
"1222","2017-03-14",8.97
"1223","2017-03-15",9.28
"1224","2017-03-16",8.99
"1225","2017-03-17",9.05
"1226","2017-03-20",9
"1227","2017-03-21",8.63
"1228","2017-03-22",8.48
"1229","2017-03-23",8.69
"1230","2017-03-24",8.65
"1231","2017-03-27",8.69
"1232","2017-03-28",8.9
"1233","2017-03-29",9.32
"1234","2017-03-30",9.29
"1235","2017-03-31",9.02
"1236","2017-04-03",9
"1237","2017-04-04",8.45
"1238","2017-04-05",8.11
"1239","2017-04-06",8.49
"1240","2017-04-07",8.34
"1241","2017-04-10",8.54
"1242","2017-04-11",8.76
"1243","2017-04-12",8.8
"1244","2017-04-13",8.55
"1245","2017-04-17",8.51
"1246","2017-04-18",8.41
"1247","2017-04-19",8.57
"1248","2017-04-20",8.99
"1249","2017-04-21",9.08
"1250","2017-04-24",9.01
"1251","2017-04-25",8.88
"1252","2017-04-26",9.3
"1253","2017-04-27",9.4
"1254","2017-04-28",9.56
"1255","2017-05-01",9.25
"1256","2017-05-02",9.37
"1257","2017-05-03",9.33
"1258","2017-05-04",9.35
"1259","2017-05-05",9.64
"1260","2017-05-08",9.82
"1261","2017-05-09",10.07
"1262","2017-05-10",10.22
"1263","2017-05-11",9.92
"1264","2017-05-12",9.81
"1265","2017-05-15",9.87
"1266","2017-05-16",9.22
"1267","2017-05-17",8.79
"1268","2017-05-18",8.61
"1269","2017-05-19",8.56
"1270","2017-05-22",8.7
"1271","2017-05-23",8.58
"1272","2017-05-24",9.64
"1273","2017-05-25",10.14
"1274","2017-05-26",10.15
"1275","2017-05-30",10.19
"1276","2017-05-31",10.55
"1277","2017-06-01",10.81
"1278","2017-06-02",10.45
"1279","2017-06-05",10.24
"1280","2017-06-06",10.16
"1281","2017-06-07",10.39
"1282","2017-06-08",10.25
"1283","2017-06-09",10.32
"1284","2017-06-12",10.37
"1285","2017-06-13",10.25
"1286","2017-06-14",10.2
"1287","2017-06-15",10.13
"1288","2017-06-16",10.03
"1289","2017-06-19",10.35
"1290","2017-06-20",9.96
"1291","2017-06-21",9.46
"1292","2017-06-22",9.65
"1293","2017-06-23",9.83
"1294","2017-06-26",9.88
"1295","2017-06-27",9.88
"1296","2017-06-28",9.84
"1297","2017-06-29",10.09
"1298","2017-06-30",10.15
"1299","2017-07-03",10.23
"1300","2017-07-05",9.97
"1301","2017-07-06",9.8
"1302","2017-07-07",9.87
"1303","2017-07-10",9.64
"1304","2017-07-11",9.8
"1305","2017-07-12",9.91
"1306","2017-07-13",10.74
"1307","2017-07-14",10.77
"1308","2017-07-17",11.39
"1309","2017-07-18",10.17
"1310","2017-07-19",10.24
"1311","2017-07-20",10.14
"1312","2017-07-21",9.91
"1313","2017-07-24",9.6
"1314","2017-07-25",10.2
"1315","2017-07-26",9.95
"1316","2017-07-27",10.18
"1317","2017-07-28",10.12
"1318","2017-07-31",9.98
"1319","2017-08-01",10.2
"1320","2017-08-02",10.02
"1321","2017-08-03",10.02
"1322","2017-08-04",10.05
"1323","2017-08-07",10.03
"1324","2017-08-08",10.22
"1325","2017-08-09",9.97
"1326","2017-08-10",9.68
"1327","2017-08-11",9.46
"1328","2017-08-14",9.16
"1329","2017-08-15",8.74
"1330","2017-08-16",8.94
"1331","2017-08-17",8.75
"1332","2017-08-18",8.71
"1333","2017-08-21",8.6
"1334","2017-08-22",8.72
"1335","2017-08-23",9.6
"1336","2017-08-24",9.44
"1337","2017-08-25",10.43
"1338","2017-08-28",10.62
"1339","2017-08-29",10.61
"1340","2017-08-30",10.64
"1341","2017-08-31",11.01
"1342","2017-09-01",11.07
"1343","2017-09-05",11.1
"1344","2017-09-06",11.43
"1345","2017-09-07",11.06
"1346","2017-09-08",11.02
"1347","2017-09-11",11.43
"1348","2017-09-12",11.58
"1349","2017-09-13",11.57
"1350","2017-09-14",11.53
"1351","2017-09-15",11.58
"1352","2017-09-18",11.68
"1353","2017-09-19",11.64
"1354","2017-09-20",11.65
"1355","2017-09-21",11.52
"1356","2017-09-22",11.45
"1357","2017-09-25",11.4
"1358","2017-09-26",11.53
"1359","2017-09-27",12.13
"1360","2017-09-28",11.95
"1361","2017-09-29",11.99
"1362","2017-10-02",12.21
"1363","2017-10-03",12.02
"1364","2017-10-04",11.95
"1365","2017-10-05",12.32
"1366","2017-10-06",12.46
"1367","2017-10-09",12.16
"1368","2017-10-10",12.21
"1369","2017-10-11",11.95
"1370","2017-10-12",11.55
"1371","2017-10-13",11.8
"1372","2017-10-16",11.88
"1373","2017-10-17",12.07
"1374","2017-10-18",12.43
"1375","2017-10-19",12.35
"1376","2017-10-20",12.5
"1377","2017-10-23",12.22
"1378","2017-10-24",12.33
"1379","2017-10-25",12.42
"1380","2017-10-26",12.59
"1381","2017-10-27",12.41
"1382","2017-10-30",11.91
"1383","2017-10-31",11.91
"1384","2017-11-01",11.94
"1385","2017-11-02",12.18
"1386","2017-11-03",11.88
"1387","2017-11-06",11.86
"1388","2017-11-07",11.71
"1389","2017-11-08",11.76
"1390","2017-11-09",11.77
"1391","2017-11-10",12.27
"1392","2017-11-13",12.25
"1393","2017-11-14",12.53
"1394","2017-11-15",12.25
"1395","2017-11-16",12.42
"1396","2017-11-17",13.17
"1397","2017-11-20",13.34
"1398","2017-11-21",13.15
"1399","2017-11-22",13.1
"1400","2017-11-24",13.1
"1401","2017-11-27",12.81
"1402","2017-11-28",13.27
"1403","2017-11-29",13.22
"1404","2017-11-30",16.5
"1405","2017-12-01",16.4
"1406","2017-12-04",15.48
"1407","2017-12-05",15.6
"1408","2017-12-06",15.57
"1409","2017-12-07",15.86
"1410","2017-12-08",15.79
"1411","2017-12-11",15.9
"1412","2017-12-12",15.62
"1413","2017-12-13",15.43
"1414","2017-12-14",14.73
"1415","2017-12-15",14.9
"1416","2017-12-18",15.58
"1417","2017-12-19",15.81
"1418","2017-12-20",15.56
"1419","2017-12-21",15.75
"1420","2017-12-22",15.53
"1421","2017-12-26",15.86
"1422","2017-12-27",15.41
"1423","2017-12-28",15.14
"1424","2017-12-29",14.76
"1425","2018-01-02",14.56
"1426","2018-01-03",14.39
"1427","2018-01-04",14.25
"1428","2018-01-05",14.01
"1429","2018-01-08",13.88
"1430","2018-01-09",14.35
"1431","2018-01-10",14.35
"1432","2018-01-11",14.63
"1433","2018-01-12",14.42
"1434","2018-01-16",14.12
"1435","2018-01-17",13.79
"1436","2018-01-18",13.77
"1437","2018-01-19",14.07
"1438","2018-01-22",14.25
"1439","2018-01-23",14.22
"1440","2018-01-24",13.9
"1441","2018-01-25",15.24
"1442","2018-01-26",15.41
"1443","2018-01-29",15.46
"1444","2018-01-30",15.45
"1445","2018-01-31",14.92
"1446","2018-02-01",14.51
"1447","2018-02-02",14.27
"1448","2018-02-05",13.84
"1449","2018-02-06",14.12
"1450","2018-02-07",14.76
"1451","2018-02-08",13.39
"1452","2018-02-09",13.59
"1453","2018-02-12",13.36
"1454","2018-02-13",13.4
"1455","2018-02-14",13.58
"1456","2018-02-15",13.81
"1457","2018-02-16",13.52
"1458","2018-02-20",13.21
"1459","2018-02-21",13.49
"1460","2018-02-22",13.46
"1461","2018-02-23",13.92
"1462","2018-02-26",13.6
"1463","2018-02-27",13.26
"1464","2018-02-28",13.05
"1465","2018-03-01",13.01
"1466","2018-03-02",13.52
"1467","2018-03-05",13.66
"1468","2018-03-06",13.77
"1469","2018-03-07",13.66
"1470","2018-03-08",13.43
"1471","2018-03-09",13.6
"1472","2018-03-12",14.34
"1473","2018-03-13",11.83
"1474","2018-03-14",11.46
"1475","2018-03-15",11.56
"1476","2018-03-16",11.85
"1477","2018-03-19",11.85
"1478","2018-03-20",11.78
"1479","2018-03-21",11.65
"1480","2018-03-22",11.39
"1481","2018-03-23",11.35
"1482","2018-03-26",11.3
"1483","2018-03-27",11.23
"1484","2018-03-28",11.33
"1485","2018-03-29",11.3
"1486","2018-04-02",11.26
"1487","2018-04-03",11.4
"1488","2018-04-04",11.18
"1489","2018-04-05",11.76
"1490","2018-04-06",11.79
"1491","2018-04-09",11.69
"1492","2018-04-10",11.99
"1493","2018-04-11",12.05
"1494","2018-04-12",12.31
"1495","2018-04-13",12.13
"1496","2018-04-16",12.16
"1497","2018-04-17",11.88
"1498","2018-04-18",11.72
"1499","2018-04-19",11.52
"1500","2018-04-20",11.48
"1501","2018-04-23",11.25
"1502","2018-04-24",11.45
"1503","2018-04-25",11.27
"1504","2018-04-26",11.41
"1505","2018-04-27",11.34
"1506","2018-04-30",11.21
"1507","2018-05-01",11.11
"1508","2018-05-02",11.15
"1509","2018-05-03",11
"1510","2018-05-04",11.17
"1511","2018-05-07",11.13
"1512","2018-05-08",11.14
"1513","2018-05-09",11.03
"1514","2018-05-10",10.96
"1515","2018-05-11",11.09
"1516","2018-05-14",11.12
"1517","2018-05-15",11.26
"1518","2018-05-16",11.41
"1519","2018-05-17",11.86
"1520","2018-05-18",11.97
"1521","2018-05-21",11.61
"1522","2018-05-22",11.62
"1523","2018-05-23",11.66
"1524","2018-05-24",12.08
"1525","2018-05-25",11.76
"1526","2018-05-29",11.88
"1527","2018-05-30",12.21
"1528","2018-05-31",13.76
"1529","2018-06-01",13.92
"1530","2018-06-04",14.63
"1531","2018-06-05",15.31
"1532","2018-06-06",15.2
"1533","2018-06-07",15.66
"1534","2018-06-08",15.65
"1535","2018-06-11",15.29
"1536","2018-06-12",14.9
"1537","2018-06-13",14.89
"1538","2018-06-14",14.72
"1539","2018-06-15",14.85
"1540","2018-06-18",15.16
"1541","2018-06-19",15.02
"1542","2018-06-20",14.81
"1543","2018-06-21",14.94
"1544","2018-06-22",14.74
"1545","2018-06-25",15.03
"1546","2018-06-26",15.22
"1547","2018-06-27",14.98
"1548","2018-06-28",15.22
"1549","2018-06-29",15.15
"1550","2018-07-02",15
"1551","2018-07-03",15.3
"1552","2018-07-05",15.17
"1553","2018-07-06",15.28
"1554","2018-07-09",15.09
"1555","2018-07-10",15.02
"1556","2018-07-11",14.65
"1557","2018-07-12",14.84
"1558","2018-07-13",15.02
"1559","2018-07-16",15.12
"1560","2018-07-17",15.35
"1561","2018-07-18",15.31
"1562","2018-07-19",15.59
"1563","2018-07-20",15.43
"1564","2018-07-23",15.38
"1565","2018-07-24",15.06
"1566","2018-07-25",15.5
"1567","2018-07-26",15.75
"1568","2018-07-27",15.16
"1569","2018-07-30",15.25
"1570","2018-07-31",15.5
"1571","2018-08-01",14.9
"1572","2018-08-02",15.54
"1573","2018-08-03",15.34
"1574","2018-08-06",15.6
"1575","2018-08-07",15.59
"1576","2018-08-08",15.69
"1577","2018-08-09",16.08
"1578","2018-08-10",16.33
"1579","2018-08-13",17.049999
"1580","2018-08-14",17.559999
"1581","2018-08-15",17.08
"1582","2018-08-16",17.35
"1583","2018-08-17",16.860001
"1584","2018-08-20",17.27
"1585","2018-08-21",17.549999
"1586","2018-08-22",17.41
"1587","2018-08-23",17.25
"1588","2018-08-24",17.290001
"1589","2018-08-27",17.860001
"1590","2018-08-28",17.790001
"1591","2018-08-29",18
"1592","2018-08-30",20.629999
"1593","2018-08-31",23.52
"1594","2018-09-04",25.139999
"1595","2018-09-05",22.030001
"1596","2018-09-06",19.73
"1597","2018-09-07",18.610001
"1598","2018-09-10",19.49
"1599","2018-09-11",19.719999
"1600","2018-09-12",19.18
"1601","2018-09-13",18.780001
"1602","2018-09-14",18.559999
"1603","2018-09-17",17.950001
"1604","2018-09-18",18.17
"1605","2018-09-19",18.459999
"1606","2018-09-20",18.85
"1607","2018-09-21",18.889999
"1608","2018-09-24",18.719999
"1609","2018-09-25",18.469999
"1610","2018-09-26",18.709999
"1611","2018-09-27",19.219999
"1612","2018-09-28",18.950001
"1613","2018-10-01",18.879999
"1614","2018-10-02",18.200001
"1615","2018-10-03",17.860001
"1616","2018-10-04",16.83
"1617","2018-10-05",16.67
"1618","2018-10-08",16.360001
"1619","2018-10-09",16.51
"1620","2018-10-10",16.41
"1621","2018-10-11",16.190001
"1622","2018-10-12",16.700001
"1623","2018-10-15",17.07
"1624","2018-10-16",17.379999
"1625","2018-10-17",17.57
"1626","2018-10-18",17.1
"1627","2018-10-19",16.67
"1628","2018-10-22",17.049999
"1629","2018-10-23",16.99
"1630","2018-10-24",17
"1631","2018-10-25",17.360001
"1632","2018-10-26",17.459999
"1633","2018-10-29",17.59
"1634","2018-10-30",17.940001
"1635","2018-10-31",17.74
"1636","2018-11-01",17.48
"1637","2018-11-02",16.68
"1638","2018-11-05",16.67
"1639","2018-11-06",17.540001
"1640","2018-11-07",17.799999
"1641","2018-11-08",18.040001
"1642","2018-11-09",17.290001
"1643","2018-11-12",16.76
"1644","2018-11-13",16.33
"1645","2018-11-14",16.34
"1646","2018-11-15",16.190001
"1647","2018-11-16",15.83
"1648","2018-11-19",15.25
"1649","2018-11-20",14.97
"1650","2018-11-21",15.33
"1651","2018-11-23",15.29
"1652","2018-11-26",15.43
"1653","2018-11-27",14.95
"1654","2018-11-28",15.26
"1655","2018-11-29",12.04
"1656","2018-11-30",11.51
"1657","2018-12-03",11.57
"1658","2018-12-04",10.83
"1659","2018-12-06",11.23
"1660","2018-12-07",11.47
"1661","2018-12-10",11.43
"1662","2018-12-11",11.06
"1663","2018-12-12",10.78
"1664","2018-12-13",10.6
"1665","2018-12-14",10.84
"1666","2018-12-17",10.8
"1667","2018-12-18",10.89
"1668","2018-12-19",10.64
"1669","2018-12-20",10.58
"1670","2018-12-21",10.43
"1671","2018-12-24",10.3
"1672","2018-12-26",10.75
"1673","2018-12-27",10.7
"1674","2018-12-28",10.72
"1675","2018-12-31",10.86
"1676","2019-01-02",11.04
"1677","2019-01-03",10.81
"1678","2019-01-04",11.18
"1679","2019-01-07",11.47
"1680","2019-01-08",11.81
"1681","2019-01-09",12.07
"1682","2019-01-10",11.85
"1683","2019-01-11",11.87
"1684","2019-01-14",11.91
"1685","2019-01-15",11.94
"1686","2019-01-16",11.83
"1687","2019-01-17",11.98
"1688","2019-01-18",12.05
"1689","2019-01-22",11.74
"1690","2019-01-23",11.74
"1691","2019-01-24",11.63
"1692","2019-01-25",11.66
"1693","2019-01-28",11.81
"1694","2019-01-29",11.98
"1695","2019-01-30",11.99
"1696","2019-01-31",12.11
"1697","2019-02-01",12.71
"1698","2019-02-04",12.73
"1699","2019-02-05",13
"1700","2019-02-06",12.81
"1701","2019-02-07",12.53
"1702","2019-02-08",12.52
"1703","2019-02-11",12.71
"1704","2019-02-12",12.78
"1705","2019-02-13",12.85
"1706","2019-02-14",11.81
"1707","2019-02-15",11.86
"1708","2019-02-19",11.81
"1709","2019-02-20",11.94
"1710","2019-02-21",11.69
"1711","2019-02-22",11.82
"1712","2019-02-25",11.94
"1713","2019-02-26",11.94
"1714","2019-02-27",11.93
"1715","2019-02-28",12.13
"1716","2019-03-01",12.18
"1717","2019-03-04",11.85
"1718","2019-03-05",11.71
"1719","2019-03-06",12.03
"1720","2019-03-07",12.08
"1721","2019-03-08",11.43
"1722","2019-03-11",11.74
"1723","2019-03-12",11.52
"1724","2019-03-13",11.74
"1725","2019-03-14",11.46
"1726","2019-03-15",11.42
"1727","2019-03-18",12.25
"1728","2019-03-19",11.41
"1729","2019-03-20",11.31
"1730","2019-03-21",11.63
"1731","2019-03-22",11
"1732","2019-03-25",11.15
"1733","2019-03-26",11.15
"1734","2019-03-27",11.38
"1735","2019-03-28",11.37
"1736","2019-03-29",11.13
"1737","2019-04-01",11.31
"1738","2019-04-02",11.12
"1739","2019-04-03",11.02
"1740","2019-04-04",11.16
"1741","2019-04-05",11.33
"1742","2019-04-08",11.17
"1743","2019-04-09",11.08
"1744","2019-04-10",11.25
"1745","2019-04-11",11
"1746","2019-04-12",11.02
"1747","2019-04-15",11.1
"1748","2019-04-16",11.32
"1749","2019-04-17",11.23
"1750","2019-04-18",11.36
"1751","2019-04-22",11.11
"1752","2019-04-23",11.77
"1753","2019-04-24",12.03
"1754","2019-04-25",11.88
"1755","2019-04-26",11.81
"1756","2019-04-29",12
"1757","2019-04-30",11.76
"1758","2019-05-01",11.89
"1759","2019-05-02",11.9
"1760","2019-05-03",12.06
"1761","2019-05-06",12.06
"1762","2019-05-07",11.81
"1763","2019-05-08",11.71
"1764","2019-05-09",11.69
"1765","2019-05-10",11.49
"1766","2019-05-13",11.15
"1767","2019-05-14",11.16
"1768","2019-05-15",11.32
"1769","2019-05-16",11.23
"1770","2019-05-17",11.07
"1771","2019-05-20",10.94
"1772","2019-05-21",10.84
"1773","2019-05-22",10.64
"1774","2019-05-23",10.45
"1775","2019-05-24",10.51
"1776","2019-05-28",10.27
"1777","2019-05-29",10.13
"1778","2019-05-30",8.32
"1779","2019-05-31",7.8
"1780","2019-06-03",7.91
"1781","2019-06-04",8.09
"1782","2019-06-05",8.05
"1783","2019-06-06",8.06
"1784","2019-06-07",8.12
"1785","2019-06-10",7.94
"1786","2019-06-11",7.78
"1787","2019-06-12",7.77
"1788","2019-06-13",7.85
"1789","2019-06-14",7.81
"1790","2019-06-17",7.97
"1791","2019-06-18",7.91
"1792","2019-06-19",7.99
"1793","2019-06-20",8.12
"1794","2019-06-21",8.11
"1795","2019-06-24",8.01
"1796","2019-06-25",7.71
"1797","2019-06-26",7.73
"1798","2019-06-27",7.78
"1799","2019-06-28",7.63
"1800","2019-07-01",7.8
"1801","2019-07-02",7.76
"1802","2019-07-03",7.83
"1803","2019-07-05",7.94
"1804","2019-07-08",7.95
"1805","2019-07-09",7.91
"1806","2019-07-10",7.93
"1807","2019-07-11",7.99
"1808","2019-07-12",8.14
"1809","2019-07-15",8.14
"1810","2019-07-16",8.25
"1811","2019-07-17",8.11
"1812","2019-07-18",8
"1813","2019-07-19",8.24
"1814","2019-07-22",8.14
"1815","2019-07-23",8.02
"1816","2019-07-24",8.38
"1817","2019-07-25",8.3
"1818","2019-07-26",8.27
"1819","2019-07-29",8.29
"1820","2019-07-30",8.23
"1821","2019-07-31",8.19
"1822","2019-08-01",7.83
"1823","2019-08-02",7.86
"1824","2019-08-05",7.8
"1825","2019-08-06",8.01
"1826","2019-08-07",8.07
"1827","2019-08-08",8.12
"1828","2019-08-09",7.95
"1829","2019-08-12",8.04
"1830","2019-08-13",8.37
"1831","2019-08-14",8.12
"1832","2019-08-15",8.03
"1833","2019-08-16",8.1
"1834","2019-08-19",8.05
"1835","2019-08-20",8.12
"1836","2019-08-21",8.34
"1837","2019-08-22",9.04
"1838","2019-08-23",8.27
"1839","2019-08-26",8.58
"1840","2019-08-27",8.45
"1841","2019-08-28",8.72
"1842","2019-08-29",10.89
"1843","2019-08-30",10.71
"1844","2019-09-03",10.13
"1845","2019-09-04",10.13
"1846","2019-09-05",10.31
"1847","2019-09-06",10.28
"1848","2019-09-09",10.55
"1849","2019-09-10",10.55
"1850","2019-09-11",10.66
"1851","2019-09-12",10.45
"1852","2019-09-13",10.51
"1853","2019-09-16",10.3
"1854","2019-09-17",10.12
"1855","2019-09-18",10.09
"1856","2019-09-19",10.02
"1857","2019-09-20",9.93
"1858","2019-09-23",9.79
"1859","2019-09-24",9.62
"1860","2019-09-25",9.64
"1861","2019-09-26",9.52
"1862","2019-09-27",9.48
"1863","2019-09-30",9.44
"1864","2019-10-01",9.3
"1865","2019-10-02",9.06
"1866","2019-10-03",9.14
"1867","2019-10-04",9.19
"1868","2019-10-07",9.12
"1869","2019-10-08",9.36
"1870","2019-10-09",9.55
"1871","2019-10-10",9.78
"1872","2019-10-11",9.91
"1873","2019-10-14",9.76
"1874","2019-10-15",10.04
"1875","2019-10-16",10.19
"1876","2019-10-17",10.34
"1877","2019-10-18",10.23
"1878","2019-10-21",10.46
"1879","2019-10-22",10.74
"1880","2019-10-23",10.67
"1881","2019-10-24",10.48
"1882","2019-10-25",10.54
"1883","2019-10-28",10.56
"1884","2019-10-29",10.38
"1885","2019-10-30",10.29
"1886","2019-10-31",10.26
"1887","2019-11-01",10.38
"1888","2019-11-04",10.4
"1889","2019-11-05",10.34
"1890","2019-11-06",10.38
"1891","2019-11-07",10.57
"1892","2019-11-08",10.23
"1893","2019-11-11",10.23
"1894","2019-11-12",10.11
"1895","2019-11-13",9.95
"1896","2019-11-14",9.88
"1897","2019-11-15",9.82
"1898","2019-11-18",9.8
"1899","2019-11-19",9.75
"1900","2019-11-20",9.38
"1901","2019-11-21",9.27
"1902","2019-11-22",9.76
"1903","2019-11-25",9.91
"1904","2019-11-26",9.99
"1905","2019-11-27",10.07
"1906","2019-11-29",9.86
"1907","2019-12-02",9.92
"1908","2019-12-03",9.73
"1909","2019-12-04",10.02
"1910","2019-12-05",11.7
"1911","2019-12-06",11.67
"1912","2019-12-09",12.45
"1913","2019-12-10",12.6
"1914","2019-12-11",12.1
"1915","2019-12-12",12.14
"1916","2019-12-13",11.75
"1917","2019-12-16",11.76
"1918","2019-12-17",11.98
"1919","2019-12-18",12.2
"1920","2019-12-19",12.13
"1921","2019-12-20",12.16
"1922","2019-12-23",12.19
"1923","2019-12-24",12.17
"1924","2019-12-26",12.25
"1925","2019-12-27",12.07
"1926","2019-12-30",12.03
"1927","2019-12-31",12.25
"1928","2020-01-02",12.07
