"","date","LMFA"
"988","2019-11-19",0.78
"989","2019-11-20",0.766
"990","2019-11-21",0.787
"991","2019-11-22",0.8
"992","2019-11-25",0.81
"993","2019-11-26",0.84
"994","2019-11-27",0.86
"995","2019-11-29",0.841
"996","2019-12-02",0.836
"997","2019-12-03",0.822
"998","2019-12-04",0.842
"999","2019-12-05",0.84
"1000","2019-12-06",0.825
"1001","2019-12-09",0.84
"1002","2019-12-10",0.78
"1003","2019-12-11",0.775
"1004","2019-12-12",0.792
"1005","2019-12-13",0.81
"1006","2019-12-16",0.8
"1007","2019-12-17",0.766
"1008","2019-12-18",0.793
"1009","2019-12-19",0.8
"1010","2019-12-20",0.829
"1011","2019-12-23",0.82
"1012","2019-12-24",0.819
"1013","2019-12-26",0.809
"1014","2019-12-27",0.79
"1015","2019-12-30",0.81
"1016","2019-12-31",0.775
"1017","2020-01-02",0.83
"1018","2020-01-03",0.85
"1019","2020-01-06",0.803
"1020","2020-01-07",0.803
"1021","2020-01-08",0.85
"1022","2020-01-09",0.884
"1023","2020-01-10",0.921
"1024","2020-01-13",0.88
"1025","2020-01-14",0.81
"1026","2020-01-15",0.79
"1027","2020-01-16",0.78
"1028","2020-01-17",0.773
"1029","2020-01-21",0.777
"1030","2020-01-22",0.82
"1031","2020-01-23",0.839
"1032","2020-01-24",0.818
"1033","2020-01-27",0.8
"1034","2020-01-28",0.81
"1035","2020-01-29",0.82
"1036","2020-01-30",0.84
"1037","2020-01-31",0.83
"1038","2020-02-03",0.8
"1039","2020-02-04",0.94
"1040","2020-02-05",0.92
"1041","2020-02-06",0.93
"1042","2020-02-07",0.93
"1043","2020-02-10",0.87
"1044","2020-02-11",0.862
"1045","2020-02-12",0.88
"1046","2020-02-13",0.832
"1047","2020-02-14",0.902
"1048","2020-02-18",0.881
"1049","2020-02-19",0.893
"1050","2020-02-20",0.88
"1051","2020-02-21",0.891
"1052","2020-02-24",0.83
"1053","2020-02-25",0.793
"1054","2020-02-26",0.83
"1055","2020-02-27",0.81
"1056","2020-02-28",0.86
"1057","2020-03-02",0.854
"1058","2020-03-03",0.79
"1059","2020-03-04",0.83
"1060","2020-03-05",0.821
"1061","2020-03-06",0.82
"1062","2020-03-09",0.79
"1063","2020-03-10",0.74
"1064","2020-03-11",0.7
"1065","2020-03-12",0.52
"1066","2020-03-13",0.56
"1067","2020-03-16",0.528
"1068","2020-03-17",0.49
"1069","2020-03-18",0.428
"1070","2020-03-19",0.446
"1071","2020-03-20",0.568
"1072","2020-03-23",0.47
"1073","2020-03-24",0.535
"1074","2020-03-25",0.56
"1075","2020-03-26",0.53
"1076","2020-03-27",0.59
"1077","2020-03-30",0.57
"1078","2020-03-31",0.58
"1079","2020-04-01",0.48
"1080","2020-04-02",0.45
"1081","2020-04-03",0.441
"1082","2020-04-06",0.422
"1083","2020-04-07",0.49
"1084","2020-04-08",0.512
"1085","2020-04-09",0.5
"1086","2020-04-13",0.537
"1087","2020-04-14",0.6
"1088","2020-04-15",0.698
"1089","2020-04-16",0.698
"1090","2020-04-17",0.67
"1091","2020-04-20",0.64
"1092","2020-04-21",0.633
"1093","2020-04-22",0.687
"1094","2020-04-23",0.674
"1095","2020-04-24",0.67
"1096","2020-04-27",0.621
"1097","2020-04-28",0.64
"1098","2020-04-29",0.64
"1099","2020-04-30",0.62
"1100","2020-05-01",0.621
"1101","2020-05-04",0.68
"1102","2020-05-05",0.796
"1103","2020-05-06",0.92
"1104","2020-05-07",0.85
"1105","2020-05-08",0.74
"1106","2020-05-11",0.76
"1107","2020-05-12",0.775
"1108","2020-05-13",0.81
"1109","2020-05-14",0.84
"1110","2020-05-15",0.85
"1111","2020-05-18",0.96
"1112","2020-05-19",0.91
"1113","2020-05-20",1.15
"1114","2020-05-21",1.05
"1115","2020-05-22",1.09
"1116","2020-05-26",1.035
"1117","2020-05-27",1.085
"1118","2020-05-28",1.02
"1119","2020-05-29",1.02
"1120","2020-06-01",1.03
"1121","2020-06-02",0.92
"1122","2020-06-03",0.941
"1123","2020-06-04",0.959
"1124","2020-06-05",0.91
"1125","2020-06-08",0.93
"1126","2020-06-09",0.932
"1127","2020-06-10",1.14
"1128","2020-06-11",1.03
"1129","2020-06-12",0.96
"1130","2020-06-15",0.94
"1131","2020-06-16",1.07
"1132","2020-06-17",1.51
"1133","2020-06-18",1.48
"1134","2020-06-19",1.79
"1135","2020-06-22",1.85
"1136","2020-06-23",1.59
"1137","2020-06-24",1.46
"1138","2020-06-25",1.53
"1139","2020-06-26",1.31
"1140","2020-06-29",1.23
"1141","2020-06-30",1.37
"1142","2020-07-01",1.34
"1143","2020-07-02",1.27
"1144","2020-07-06",1.99
"1145","2020-07-07",1.77
"1146","2020-07-08",1.63
"1147","2020-07-09",1.64
"1148","2020-07-10",1.55
"1149","2020-07-13",1.32
"1150","2020-07-14",1.25
"1151","2020-07-15",1.36
"1152","2020-07-16",1.4
"1153","2020-07-17",1.36
"1154","2020-07-20",1.38
"1155","2020-07-21",1.31
"1156","2020-07-22",1.54
"1157","2020-07-23",1.43
"1158","2020-07-24",1.41
"1159","2020-07-27",1.42
"1160","2020-07-28",1.37
"1161","2020-07-29",1.38
"1162","2020-07-30",1.38
"1163","2020-07-31",1.36
"1164","2020-08-03",1.29
"1165","2020-08-04",1.33
"1166","2020-08-05",1.37
"1167","2020-08-06",1.4
"1168","2020-08-07",1.68
"1169","2020-08-10",1.54
"1170","2020-08-11",1.35
"1171","2020-08-12",1.46
"1172","2020-08-13",1.07
"1173","2020-08-14",0.8
"1174","2020-08-17",0.78
"1175","2020-08-18",0.758
"1176","2020-08-19",0.7
"1177","2020-08-20",0.691
"1178","2020-08-21",0.691
"1179","2020-08-24",0.74
"1180","2020-08-25",0.71
"1181","2020-08-26",0.705
"1182","2020-08-27",0.657
"1183","2020-08-28",0.65
"1184","2020-08-31",0.654
"1185","2020-09-01",0.628
"1186","2020-09-02",0.65
"1187","2020-09-03",0.647
"1188","2020-09-04",0.623
"1189","2020-09-08",0.595
"1190","2020-09-09",0.615
"1191","2020-09-10",0.612
"1192","2020-09-11",0.6
"1193","2020-09-14",0.605
"1194","2020-09-15",0.609
"1195","2020-09-16",0.608
"1196","2020-09-17",0.59
"1197","2020-09-18",0.583
"1198","2020-09-21",0.57
"1199","2020-09-22",0.58
"1200","2020-09-23",0.54
"1201","2020-09-24",0.559
"1202","2020-09-25",0.614
"1203","2020-09-28",0.76
"1204","2020-09-29",0.87
"1205","2020-09-30",0.657
"1206","2020-10-01",0.646
"1207","2020-10-02",0.65
"1208","2020-10-05",0.599
"1209","2020-10-06",0.609
"1210","2020-10-07",0.629
"1211","2020-10-08",0.626
"1212","2020-10-09",0.61
"1213","2020-10-12",0.65
"1214","2020-10-13",0.69
"1215","2020-10-14",0.66
"1216","2020-10-15",0.68
"1217","2020-10-16",0.69
"1218","2020-10-19",0.65
"1219","2020-10-20",0.635
"1220","2020-10-21",0.669
"1221","2020-10-22",0.64
"1222","2020-10-23",0.64
"1223","2020-10-26",0.599
"1224","2020-10-27",0.59
"1225","2020-10-28",0.563
"1226","2020-10-29",0.575
"1227","2020-10-30",0.565
"1228","2020-11-02",0.568
"1229","2020-11-03",0.59
"1230","2020-11-04",0.566
"1231","2020-11-05",0.568
"1232","2020-11-06",0.55
"1233","2020-11-09",0.557
"1234","2020-11-10",0.558
"1235","2020-11-11",0.57
"1236","2020-11-12",0.614
"1237","2020-11-13",0.574
"1238","2020-11-16",0.588
"1239","2020-11-17",0.596
"1240","2020-11-18",0.608
"1241","2020-11-19",0.593
"1242","2020-11-20",0.629
"1243","2020-11-23",0.616
"1244","2020-11-24",0.659
"1245","2020-11-25",0.685
"1246","2020-11-27",0.717
