"","date","IOVA"
"1103","2015-03-05",9.56
"1104","2015-03-06",9
"1105","2015-03-09",9.14
"1106","2015-03-10",10.24
"1107","2015-03-11",11.28
"1108","2015-03-12",12.4
"1109","2015-03-13",13.12
"1110","2015-03-16",13.23
"1111","2015-03-17",13.5
"1112","2015-03-18",12.99
"1113","2015-03-19",14.49
"1114","2015-03-20",13.59
"1115","2015-03-23",12.17
"1116","2015-03-24",12.24
"1117","2015-03-25",11.06
"1118","2015-03-26",11.59
"1119","2015-03-27",11.2
"1120","2015-03-30",11.62
"1121","2015-03-31",12.11
"1122","2015-04-01",12.55
"1123","2015-04-02",12.94
"1124","2015-04-06",12.82
"1125","2015-04-07",12.64
"1126","2015-04-08",12.39
"1127","2015-04-09",12.39
"1128","2015-04-10",12.39
"1129","2015-04-13",12.49
"1130","2015-04-14",12.23
"1131","2015-04-15",12.25
"1132","2015-04-16",12.2
"1133","2015-04-17",12.15
"1134","2015-04-20",11.98
"1135","2015-04-21",12
"1136","2015-04-22",12.5
"1137","2015-04-23",12.42
"1138","2015-04-24",12.34
"1139","2015-04-27",12
"1140","2015-04-28",12.07
"1141","2015-04-29",12.12
"1142","2015-04-30",11.93
"1143","2015-05-01",12.18
"1144","2015-05-04",12.14
"1145","2015-05-05",11.88
"1146","2015-05-06",11.54
"1147","2015-05-07",11.58
"1148","2015-05-08",11.22
"1149","2015-05-11",10.72
"1150","2015-05-12",10.2
"1151","2015-05-13",10.35
"1152","2015-05-14",10.1
"1153","2015-05-15",10.6
"1154","2015-05-18",10.83
"1155","2015-05-19",10.68
"1156","2015-05-20",10.74
"1157","2015-05-21",10.67
"1158","2015-05-22",10.77
"1159","2015-05-26",10.43
"1160","2015-05-27",10.65
"1161","2015-05-28",10.49
"1162","2015-05-29",11.19
"1163","2015-06-01",10.73
"1164","2015-06-02",10.72
"1165","2015-06-03",10.87
"1166","2015-06-04",10.43
"1167","2015-06-05",10.75
"1168","2015-06-08",10.69
"1169","2015-06-09",10.52
"1170","2015-06-10",10.85
"1171","2015-06-11",10.47
"1172","2015-06-12",11.05
"1173","2015-06-15",11.66
"1174","2015-06-16",11.74
"1175","2015-06-17",10.67
"1176","2015-06-18",9.86
"1177","2015-06-19",9.76
"1178","2015-06-22",9.5
"1179","2015-06-23",9.7
"1180","2015-06-24",9.62
"1181","2015-06-25",9.18
"1182","2015-06-26",8.84
"1183","2015-06-29",8.62
"1184","2015-06-30",9.17
"1185","2015-07-01",9.17
"1186","2015-07-02",8.98
"1187","2015-07-06",9.03
"1188","2015-07-07",9.18
"1189","2015-07-08",9.06
"1190","2015-07-09",8.9
"1191","2015-07-10",9.12
"1192","2015-07-13",9.06
"1193","2015-07-14",9.13
"1194","2015-07-15",9.58
"1195","2015-07-16",9.79
"1196","2015-07-17",10
"1197","2015-07-20",9.98
"1198","2015-07-21",9.77
"1199","2015-07-22",9.89
"1200","2015-07-23",9.47
"1201","2015-07-24",9.43
"1202","2015-07-27",8.79
"1203","2015-07-28",8.81
"1204","2015-07-29",8.41
"1205","2015-07-30",8.16
"1206","2015-07-31",8.56
"1207","2015-08-03",8.17
"1208","2015-08-04",8
"1209","2015-08-05",7.75
"1210","2015-08-06",8.01
"1211","2015-08-07",7.4
"1212","2015-08-10",7.37
"1213","2015-08-11",6.95
"1214","2015-08-12",7.24
"1215","2015-08-13",7.09
"1216","2015-08-14",7.15
"1217","2015-08-17",7.35
"1218","2015-08-18",7.09
"1219","2015-08-19",6.94
"1220","2015-08-20",6.65
"1221","2015-08-21",6.51
"1222","2015-08-24",6.13
"1223","2015-08-25",5.99
"1224","2015-08-26",6.32
"1225","2015-08-27",6.67
"1226","2015-08-28",6.96
"1227","2015-08-31",7.11
"1228","2015-09-01",6.66
"1229","2015-09-02",7.02
"1230","2015-09-03",6.87
"1231","2015-09-04",6.91
"1232","2015-09-08",7.37
"1233","2015-09-09",7.19
"1234","2015-09-10",7.14
"1235","2015-09-11",7.16
"1236","2015-09-14",7.47
"1237","2015-09-15",7.9
"1238","2015-09-16",8.05
"1239","2015-09-17",7.74
"1240","2015-09-18",7.99
"1241","2015-09-21",7.64
"1242","2015-09-22",7.13
"1243","2015-09-23",7
"1244","2015-09-24",6.7
"1245","2015-09-25",6.17
"1246","2015-09-28",5.61
"1247","2015-09-29",5.84
"1248","2015-09-30",5.76
"1249","2015-10-01",5.79
"1250","2015-10-02",5.9
"1251","2015-10-05",5.93
"1252","2015-10-06",5.63
"1253","2015-10-07",6.43
"1254","2015-10-08",6.45
"1255","2015-10-09",6.48
"1256","2015-10-12",6.27
"1257","2015-10-13",6.02
"1258","2015-10-14",6.01
"1259","2015-10-15",6.81
"1260","2015-10-16",6.51
"1261","2015-10-19",6.39
"1262","2015-10-20",6.15
"1263","2015-10-21",6.09
"1264","2015-10-22",6.05
"1265","2015-10-23",6.28
"1266","2015-10-26",6.1
"1267","2015-10-27",6.13
"1268","2015-10-28",6.68
"1269","2015-10-29",6.61
"1270","2015-10-30",6.47
"1271","2015-11-02",6.71
"1272","2015-11-03",7.04
"1273","2015-11-04",6.88
"1274","2015-11-05",7.16
"1275","2015-11-06",7.19
"1276","2015-11-09",7.12
"1277","2015-11-10",7.14
"1278","2015-11-11",6.95
"1279","2015-11-12",6.79
"1280","2015-11-13",6.8
"1281","2015-11-16",6.38
"1282","2015-11-17",6.4
"1283","2015-11-18",6.31
"1284","2015-11-19",6.49
"1285","2015-11-20",6.76
"1286","2015-11-23",6.36
"1287","2015-11-24",6.58
"1288","2015-11-25",7
"1289","2015-11-27",7.18
"1290","2015-11-30",7.28
"1291","2015-12-01",7.34
"1292","2015-12-02",7.38
"1293","2015-12-03",7.45
"1294","2015-12-04",7.41
"1295","2015-12-07",8.02
"1296","2015-12-08",8.01
"1297","2015-12-09",8.03
"1298","2015-12-10",8.09
"1299","2015-12-11",7.77
"1300","2015-12-14",7.84
"1301","2015-12-15",8
"1302","2015-12-16",8.02
"1303","2015-12-17",7.89
"1304","2015-12-18",7.67
"1305","2015-12-21",7.71
"1306","2015-12-22",7.77
"1307","2015-12-23",7.71
"1308","2015-12-24",7.76
"1309","2015-12-28",7.58
"1310","2015-12-29",7.58
"1311","2015-12-30",7.67
"1312","2015-12-31",7.72
"1313","2016-01-04",7.35
"1314","2016-01-05",7.54
"1315","2016-01-06",7.15
"1316","2016-01-07",6.74
"1317","2016-01-08",6.57
"1318","2016-01-11",6.28
"1319","2016-01-12",5.95
"1320","2016-01-13",5.39
"1321","2016-01-14",5.61
"1322","2016-01-15",5.95
"1323","2016-01-19",5.57
"1324","2016-01-20",5.75
"1325","2016-01-21",5.81
"1326","2016-01-22",6.08
"1327","2016-01-25",6.04
"1328","2016-01-26",6.09
"1329","2016-01-27",5.98
"1330","2016-01-28",5.97
"1331","2016-01-29",5.99
"1332","2016-02-01",5.82
"1333","2016-02-02",5.53
"1334","2016-02-03",5.44
"1335","2016-02-04",5.43
"1336","2016-02-05",5.1
"1337","2016-02-08",5.06
"1338","2016-02-09",4.85
"1339","2016-02-10",4.72
"1340","2016-02-11",4.61
"1341","2016-02-12",4.97
"1342","2016-02-16",5.06
"1343","2016-02-17",5.36
"1344","2016-02-18",5.17
"1345","2016-02-19",5.19
"1346","2016-02-22",5.23
"1347","2016-02-23",4.94
"1348","2016-02-24",5.1
"1349","2016-02-25",5.16
"1350","2016-02-26",5.34
"1351","2016-02-29",5.58
"1352","2016-03-01",5.71
"1353","2016-03-02",5.69
"1354","2016-03-03",5.73
"1355","2016-03-04",5.64
"1356","2016-03-07",5.91
"1357","2016-03-08",5.13
"1358","2016-03-09",5.34
"1359","2016-03-10",4.96
"1360","2016-03-11",5.05
"1361","2016-03-14",4.99
"1362","2016-03-15",4.84
"1363","2016-03-16",4.79
"1364","2016-03-17",4.89
"1365","2016-03-18",5
"1366","2016-03-21",5.11
"1367","2016-03-22",5.05
"1368","2016-03-23",4.66
"1369","2016-03-24",4.59
"1370","2016-03-28",4.54
"1371","2016-03-29",4.84
"1372","2016-03-30",4.82
"1373","2016-03-31",5.08
"1374","2016-04-01",5.21
"1375","2016-04-04",5.44
"1376","2016-04-05",5.4
"1377","2016-04-06",5.68
"1378","2016-04-07",5.49
"1379","2016-04-08",5.49
"1380","2016-04-11",5.45
"1381","2016-04-12",5.53
"1382","2016-04-13",5.7
"1383","2016-04-14",5.76
"1384","2016-04-15",5.78
"1385","2016-04-18",5.6
"1386","2016-04-19",5.66
"1387","2016-04-20",5.74
"1388","2016-04-21",6
"1389","2016-04-22",6
"1390","2016-04-25",5.96
"1391","2016-04-26",5.85
"1392","2016-04-27",5.69
"1393","2016-04-28",5.69
"1394","2016-04-29",5.67
"1395","2016-05-02",5.67
"1396","2016-05-03",5.44
"1397","2016-05-04",5.39
"1398","2016-05-05",5.27
"1399","2016-05-06",5.21
"1400","2016-05-09",5.4
"1401","2016-05-10",5.44
"1402","2016-05-11",5.17
"1403","2016-05-12",4.9
"1404","2016-05-13",4.95
"1405","2016-05-16",5.28
"1406","2016-05-17",5
"1407","2016-05-18",5.13
"1408","2016-05-19",5.12
"1409","2016-05-20",5.46
"1410","2016-05-23",5.64
"1411","2016-05-24",5.73
"1412","2016-05-25",5.93
"1413","2016-05-26",5.94
"1414","2016-05-27",5.82
"1415","2016-05-31",5.9
"1416","2016-06-01",5.87
"1417","2016-06-02",6.03
"1418","2016-06-03",8.65
"1419","2016-06-06",8.24
"1420","2016-06-07",8.02
"1421","2016-06-08",8.01
"1422","2016-06-09",7.92
"1423","2016-06-10",7.61
"1424","2016-06-13",7.37
"1425","2016-06-14",7.55
"1426","2016-06-15",7.88
"1427","2016-06-16",7.75
"1428","2016-06-17",7.52
"1429","2016-06-20",8.01
"1430","2016-06-21",7.74
"1431","2016-06-22",7.83
"1432","2016-06-23",8.26
"1433","2016-06-24",7.86
"1434","2016-06-27",7.44
"1435","2016-06-28",7.78
"1436","2016-06-29",7.9
"1437","2016-06-30",8.1
"1438","2016-07-01",8.44
"1439","2016-07-05",8.41
"1440","2016-07-06",8.45
"1441","2016-07-07",8.37
"1442","2016-07-08",8.64
"1443","2016-07-11",8.43
"1444","2016-07-12",8.74
"1445","2016-07-13",8.34
"1446","2016-07-14",8.12
"1447","2016-07-15",8.2
"1448","2016-07-18",8.13
"1449","2016-07-19",7.78
"1450","2016-07-20",8.2
"1451","2016-07-21",8.06
"1452","2016-07-22",8.11
"1453","2016-07-25",8.29
"1454","2016-07-26",8.21
"1455","2016-07-27",8.66
"1456","2016-07-28",8.62
"1457","2016-07-29",8.84
"1458","2016-08-01",9.03
"1459","2016-08-02",8.68
"1460","2016-08-03",9.22
"1461","2016-08-04",9.06
"1462","2016-08-05",9.19
"1463","2016-08-08",9.21
"1464","2016-08-09",9
"1465","2016-08-10",8.71
"1466","2016-08-11",8.91
"1467","2016-08-12",9.05
"1468","2016-08-15",9.29
"1469","2016-08-16",9.1
"1470","2016-08-17",8.96
"1471","2016-08-18",9.18
"1472","2016-08-19",9.2
"1473","2016-08-22",9.15
"1474","2016-08-23",9.19
"1475","2016-08-24",8.6
"1476","2016-08-25",8.52
"1477","2016-08-26",8.57
"1478","2016-08-29",8.2
"1479","2016-08-30",8.37
"1480","2016-08-31",7.96
"1481","2016-09-01",7.97
"1482","2016-09-02",7.97
"1483","2016-09-06",8.04
"1484","2016-09-07",8.17
"1485","2016-09-08",8.2
"1486","2016-09-09",7.93
"1487","2016-09-12",8.26
"1488","2016-09-13",7.91
"1489","2016-09-14",7.93
"1490","2016-09-15",8.18
"1491","2016-09-16",8.38
"1492","2016-09-19",8.34
"1493","2016-09-20",8.29
"1494","2016-09-21",8.31
"1495","2016-09-22",8.2
"1496","2016-09-23",7.99
"1497","2016-09-26",7.89
"1498","2016-09-27",7.97
"1499","2016-09-28",7.95
"1500","2016-09-29",7.87
"1501","2016-09-30",8.23
"1502","2016-10-03",8.07
"1503","2016-10-04",8.05
"1504","2016-10-05",8.02
"1505","2016-10-06",7.75
"1506","2016-10-07",7.54
"1507","2016-10-10",7.6
"1508","2016-10-11",7.25
"1509","2016-10-12",6.7
"1510","2016-10-13",6.8
"1511","2016-10-14",6.35
"1512","2016-10-17",6.4
"1513","2016-10-18",6.4
"1514","2016-10-19",6.4
"1515","2016-10-20",6.5
"1516","2016-10-21",6.45
"1517","2016-10-24",6.45
"1518","2016-10-25",6.3
"1519","2016-10-26",6.1
"1520","2016-10-27",6
"1521","2016-10-28",6.25
"1522","2016-10-31",6.25
"1523","2016-11-01",6.05
"1524","2016-11-02",5.9
"1525","2016-11-03",5.85
"1526","2016-11-04",5.8
"1527","2016-11-07",6.15
"1528","2016-11-08",6.25
"1529","2016-11-09",7
"1530","2016-11-10",7.55
"1531","2016-11-11",7.6
"1532","2016-11-14",7.55
"1533","2016-11-15",7.45
"1534","2016-11-16",7.55
"1535","2016-11-17",7.5
"1536","2016-11-18",7.45
"1537","2016-11-21",7.3
"1538","2016-11-22",7.25
"1539","2016-11-23",7.3
"1540","2016-11-25",7.35
"1541","2016-11-28",6.95
"1542","2016-11-29",6.8
"1543","2016-11-30",6.65
"1544","2016-12-01",6.2
"1545","2016-12-02",6
"1546","2016-12-05",6.35
"1547","2016-12-06",6.63
"1548","2016-12-07",6.5
"1549","2016-12-08",6.6
"1550","2016-12-09",7
"1551","2016-12-12",7.1
"1552","2016-12-13",7
"1553","2016-12-14",7.1
"1554","2016-12-15",7.05
"1555","2016-12-16",7.35
"1556","2016-12-19",7.1
"1557","2016-12-20",7.25
"1558","2016-12-21",7.05
"1559","2016-12-22",7
"1560","2016-12-23",7.3
"1561","2016-12-27",7.05
"1562","2016-12-28",6.95
"1563","2016-12-29",7.1
"1564","2016-12-30",6.95
"1565","2017-01-03",7.25
"1566","2017-01-04",7.4
"1567","2017-01-05",7.25
"1568","2017-01-06",7.15
"1569","2017-01-09",7.25
"1570","2017-01-10",7.3
"1571","2017-01-11",7.2
"1572","2017-01-12",7.15
"1573","2017-01-13",7.2
"1574","2017-01-17",6.9
"1575","2017-01-18",7.15
"1576","2017-01-19",7
"1577","2017-01-20",7.1
"1578","2017-01-23",7.15
"1579","2017-01-24",7.55
"1580","2017-01-25",7.3
"1581","2017-01-26",7.15
"1582","2017-01-27",7
"1583","2017-01-30",6.9
"1584","2017-01-31",7.25
"1585","2017-02-01",7.1
"1586","2017-02-02",7.1
"1587","2017-02-03",7.3
"1588","2017-02-06",7.2
"1589","2017-02-07",7.1
"1590","2017-02-08",7.05
"1591","2017-02-09",7.35
"1592","2017-02-10",7.35
"1593","2017-02-13",7.2
"1594","2017-02-14",7.15
"1595","2017-02-15",7.25
"1596","2017-02-16",7.18
"1597","2017-02-17",7.15
"1598","2017-02-21",7.1
"1599","2017-02-22",7.15
"1600","2017-02-23",7.2
"1601","2017-02-24",7.2
"1602","2017-02-27",7.7
"1603","2017-02-28",7.65
"1604","2017-03-01",8.05
"1605","2017-03-02",8.05
"1606","2017-03-03",7.65
"1607","2017-03-06",7.45
"1608","2017-03-07",7.35
"1609","2017-03-08",7.35
"1610","2017-03-09",7.6
"1611","2017-03-10",7.65
"1612","2017-03-13",7.6
"1613","2017-03-14",7.35
"1614","2017-03-15",7.65
"1615","2017-03-16",7.45
"1616","2017-03-17",7.95
"1617","2017-03-20",7.7
"1618","2017-03-21",7.25
"1619","2017-03-22",7.15
"1620","2017-03-23",7.4
"1621","2017-03-24",7.45
"1622","2017-03-27",7.6
"1623","2017-03-28",7.4
"1624","2017-03-29",7.45
"1625","2017-03-30",7.35
"1626","2017-03-31",7.45
"1627","2017-04-03",7.15
"1628","2017-04-04",6.95
"1629","2017-04-05",6.9
"1630","2017-04-06",6.7
"1631","2017-04-07",6.55
"1632","2017-04-10",6.35
"1633","2017-04-11",6.2
"1634","2017-04-12",6.15
"1635","2017-04-13",6.05
"1636","2017-04-17",6
"1637","2017-04-18",6.05
"1638","2017-04-19",6.3
"1639","2017-04-20",6.65
"1640","2017-04-21",6.6
"1641","2017-04-24",6.65
"1642","2017-04-25",6.95
"1643","2017-04-26",7.2
"1644","2017-04-27",7.05
"1645","2017-04-28",6.85
"1646","2017-05-01",6.9
"1647","2017-05-02",6.18
"1648","2017-05-03",6
"1649","2017-05-04",6.15
"1650","2017-05-05",6.05
"1651","2017-05-08",6
"1652","2017-05-09",6.05
"1653","2017-05-10",6.1
"1654","2017-05-11",6.05
"1655","2017-05-12",6
"1656","2017-05-15",6.05
"1657","2017-05-16",6.15
"1658","2017-05-17",6
"1659","2017-05-18",6.1
"1660","2017-05-19",5.8
"1661","2017-05-22",6.1
"1662","2017-05-23",6.4
"1663","2017-05-24",6.5
"1664","2017-05-25",6.15
"1665","2017-05-26",5.65
"1666","2017-05-30",5.15
"1667","2017-05-31",5.15
"1668","2017-06-01",5.45
"1669","2017-06-02",6.2
"1670","2017-06-05",6.15
"1671","2017-06-06",6.2
"1672","2017-06-07",6.25
"1673","2017-06-08",6.25
"1674","2017-06-09",6.15
"1675","2017-06-12",6.05
"1676","2017-06-13",6.15
"1677","2017-06-14",6.05
"1678","2017-06-15",6
"1679","2017-06-16",6
"1680","2017-06-19",6.65
"1681","2017-06-20",6.55
"1682","2017-06-21",6.65
"1683","2017-06-22",6.7
"1684","2017-06-23",7.35
"1685","2017-06-26",7.15
"1686","2017-06-27",6.95
"1687","2017-06-28",7.1
"1688","2017-06-29",7.2
"1689","2017-06-30",7.35
"1690","2017-07-03",7.45
"1691","2017-07-05",7.3
"1692","2017-07-06",6.95
"1693","2017-07-07",6.8
"1694","2017-07-10",6.65
"1695","2017-07-11",6.45
"1696","2017-07-12",6.6
"1697","2017-07-13",6.5
"1698","2017-07-14",6.5
"1699","2017-07-17",6.25
"1700","2017-07-18",6.35
"1701","2017-07-19",6.35
"1702","2017-07-20",6.25
"1703","2017-07-21",6.35
"1704","2017-07-24",6.4
"1705","2017-07-25",6.15
"1706","2017-07-26",6.05
"1707","2017-07-27",5.75
"1708","2017-07-28",5.8
"1709","2017-07-31",5.85
"1710","2017-08-01",5.7
"1711","2017-08-02",5.55
"1712","2017-08-03",5.4
"1713","2017-08-04",5.6
"1714","2017-08-07",5.6
"1715","2017-08-08",5.65
"1716","2017-08-09",5.5
"1717","2017-08-10",5.35
"1718","2017-08-11",5.15
"1719","2017-08-14",5.05
"1720","2017-08-15",4.7
"1721","2017-08-16",4.45
"1722","2017-08-17",4.65
"1723","2017-08-18",4.7
"1724","2017-08-21",4.55
"1725","2017-08-22",4.7
"1726","2017-08-23",5
"1727","2017-08-24",5.4
"1728","2017-08-25",5.4
"1729","2017-08-28",6
"1730","2017-08-29",5.85
"1731","2017-08-30",5.55
"1732","2017-08-31",5.75
"1733","2017-09-01",6
"1734","2017-09-05",6.5
"1735","2017-09-06",6.65
"1736","2017-09-07",7.1
"1737","2017-09-08",7.3
"1738","2017-09-11",7.4
"1739","2017-09-12",7.25
"1740","2017-09-13",7.45
"1741","2017-09-14",7.65
"1742","2017-09-15",7.85
"1743","2017-09-18",8.25
"1744","2017-09-19",8.55
"1745","2017-09-20",7.15
"1746","2017-09-21",7
"1747","2017-09-22",7.7
"1748","2017-09-25",7.7
"1749","2017-09-26",7.6
"1750","2017-09-27",7.95
"1751","2017-09-28",7.9
"1752","2017-09-29",7.75
"1753","2017-10-02",8
"1754","2017-10-03",8
"1755","2017-10-04",8
"1756","2017-10-05",7.95
"1757","2017-10-06",7.85
"1758","2017-10-09",7.65
"1759","2017-10-10",7.85
"1760","2017-10-11",7.45
"1761","2017-10-12",7.35
"1762","2017-10-13",7.3
"1763","2017-10-16",7.4
"1764","2017-10-17",7.3
"1765","2017-10-18",7.35
"1766","2017-10-19",7.23
"1767","2017-10-20",7.23
"1768","2017-10-23",6.8
"1769","2017-10-24",6.65
"1770","2017-10-25",6.95
"1771","2017-10-26",7.05
"1772","2017-10-27",7.3
"1773","2017-10-30",7.65
"1774","2017-10-31",7.78
"1775","2017-11-01",7.15
"1776","2017-11-02",7.4
"1777","2017-11-03",7.8
"1778","2017-11-06",7.7
"1779","2017-11-07",7.6
"1780","2017-11-08",7.23
"1781","2017-11-09",7.85
"1782","2017-11-10",8.05
"1783","2017-11-13",7.65
"1784","2017-11-14",7.75
"1785","2017-11-15",7.9
"1786","2017-11-16",7.9
"1787","2017-11-17",7.95
"1788","2017-11-20",8.3
"1789","2017-11-21",8.45
"1790","2017-11-22",8.85
"1791","2017-11-24",9
"1792","2017-11-27",8.9
"1793","2017-11-28",9
"1794","2017-11-29",9.05
"1795","2017-11-30",9.05
"1796","2017-12-01",8.8
"1797","2017-12-04",8.7
"1798","2017-12-05",8.35
"1799","2017-12-06",8.2
"1800","2017-12-07",8.55
"1801","2017-12-08",8.75
"1802","2017-12-11",8.85
"1803","2017-12-12",8.9
"1804","2017-12-13",8.7
"1805","2017-12-14",8.15
"1806","2017-12-15",9.05
"1807","2017-12-18",9.25
"1808","2017-12-19",8.95
"1809","2017-12-20",8.9
"1810","2017-12-21",8.55
"1811","2017-12-22",8.25
"1812","2017-12-26",8
"1813","2017-12-27",8
"1814","2017-12-28",8.3
"1815","2017-12-29",8
"1816","2018-01-02",8.1
"1817","2018-01-03",8.2
"1818","2018-01-04",8.15
"1819","2018-01-05",8.35
"1820","2018-01-08",8.3
"1821","2018-01-09",8.55
"1822","2018-01-10",8.6
"1823","2018-01-11",8.9
"1824","2018-01-12",9
"1825","2018-01-16",9.1
"1826","2018-01-17",9.6
"1827","2018-01-18",9.63
"1828","2018-01-19",10.7
"1829","2018-01-22",11.85
"1830","2018-01-23",12.1
"1831","2018-01-24",11.5
"1832","2018-01-25",14.65
"1833","2018-01-26",13.7
"1834","2018-01-29",14.4
"1835","2018-01-30",14.85
"1836","2018-01-31",15.55
"1837","2018-02-01",16.5
"1838","2018-02-02",16.049999
"1839","2018-02-05",16.5
"1840","2018-02-06",16.799999
"1841","2018-02-07",17.200001
"1842","2018-02-08",16.450001
"1843","2018-02-09",16.799999
"1844","2018-02-12",16.65
"1845","2018-02-13",16.65
"1846","2018-02-14",17.4
"1847","2018-02-15",17.4
"1848","2018-02-16",17.950001
"1849","2018-02-20",17.15
"1850","2018-02-21",17.75
"1851","2018-02-22",18.5
"1852","2018-02-23",19
"1853","2018-02-26",19
"1854","2018-02-27",17.450001
"1855","2018-02-28",17.35
"1856","2018-03-01",18.15
"1857","2018-03-02",18.799999
"1858","2018-03-05",19.5
"1859","2018-03-06",18.75
"1860","2018-03-07",18.950001
"1861","2018-03-08",18.299999
"1862","2018-03-09",19.1
"1863","2018-03-12",19.15
"1864","2018-03-13",17.450001
"1865","2018-03-14",17.200001
"1866","2018-03-15",16.200001
"1867","2018-03-16",16.85
"1868","2018-03-19",16.5
"1869","2018-03-20",16.700001
"1870","2018-03-21",17.700001
"1871","2018-03-22",17.35
"1872","2018-03-23",17.1
"1873","2018-03-26",17.9
"1874","2018-03-27",16.450001
"1875","2018-03-28",16.5
"1876","2018-03-29",16.9
"1877","2018-04-02",15.65
"1878","2018-04-03",14.5
"1879","2018-04-04",15.05
"1880","2018-04-05",14.4
"1881","2018-04-06",13.85
"1882","2018-04-09",14.45
"1883","2018-04-10",15.3
"1884","2018-04-11",15.05
"1885","2018-04-12",15.5
"1886","2018-04-13",15.25
"1887","2018-04-16",14.75
"1888","2018-04-17",15.45
"1889","2018-04-18",15.25
"1890","2018-04-19",15.1
"1891","2018-04-20",14.9
"1892","2018-04-23",14.5
"1893","2018-04-24",14.35
"1894","2018-04-25",14.85
"1895","2018-04-26",14.85
"1896","2018-04-27",14.15
"1897","2018-04-30",14.5
"1898","2018-05-01",14.6
"1899","2018-05-02",14.8
"1900","2018-05-03",14.5
"1901","2018-05-04",14.9
"1902","2018-05-07",15.25
"1903","2018-05-08",15
"1904","2018-05-09",15.1
"1905","2018-05-10",14.85
"1906","2018-05-11",15.2
"1907","2018-05-14",15
"1908","2018-05-15",15.25
"1909","2018-05-16",16.450001
"1910","2018-05-17",16.35
"1911","2018-05-18",16.950001
"1912","2018-05-21",16.25
"1913","2018-05-22",16.549999
"1914","2018-05-23",16.5
"1915","2018-05-24",16.549999
"1916","2018-05-25",15.95
"1917","2018-05-29",15.7
"1918","2018-05-30",15.3
"1919","2018-05-31",14.6
"1920","2018-06-01",14.55
"1921","2018-06-04",14.8
"1922","2018-06-05",15
"1923","2018-06-06",13.95
"1924","2018-06-07",13.1
"1925","2018-06-08",12.65
"1926","2018-06-11",12.45
"1927","2018-06-12",12.75
"1928","2018-06-13",13.4
"1929","2018-06-14",13.1
"1930","2018-06-15",13.4
"1931","2018-06-18",13.4
"1932","2018-06-19",13.5
"1933","2018-06-20",13.6
"1934","2018-06-21",13.15
"1935","2018-06-22",13.6
"1936","2018-06-25",13.5
"1937","2018-06-26",13.8
"1938","2018-06-27",12.75
"1939","2018-06-28",12.95
"1940","2018-06-29",12.8
"1941","2018-07-02",13.3
"1942","2018-07-03",13.05
"1943","2018-07-05",13
"1944","2018-07-06",13.75
"1945","2018-07-09",13.4
"1946","2018-07-10",13.05
"1947","2018-07-11",13.3
"1948","2018-07-12",13.85
"1949","2018-07-13",13.8
"1950","2018-07-16",13.85
"1951","2018-07-17",14.45
"1952","2018-07-18",14.3
"1953","2018-07-19",14.65
"1954","2018-07-20",14.9
"1955","2018-07-23",14.45
"1956","2018-07-24",13.8
"1957","2018-07-25",14.1
"1958","2018-07-26",14
"1959","2018-07-27",13.6
"1960","2018-07-30",13.15
"1961","2018-07-31",14.2
"1962","2018-08-01",13.7
"1963","2018-08-02",13.95
"1964","2018-08-03",13.75
"1965","2018-08-06",14.6
"1966","2018-08-07",14.7
"1967","2018-08-08",13.9
"1968","2018-08-09",13.9
"1969","2018-08-10",14.65
"1970","2018-08-13",15
"1971","2018-08-14",15.95
"1972","2018-08-15",16.299999
"1973","2018-08-16",15.85
"1974","2018-08-17",14.9
"1975","2018-08-20",14.35
"1976","2018-08-21",14.3
"1977","2018-08-22",14.95
"1978","2018-08-23",15.93
"1979","2018-08-24",15.98
"1980","2018-08-27",16
"1981","2018-08-28",16
"1982","2018-08-29",16.450001
"1983","2018-08-30",17.65
"1984","2018-08-31",17.700001
"1985","2018-09-04",17.1
"1986","2018-09-05",16.950001
"1987","2018-09-06",12.75
"1988","2018-09-07",12.65
"1989","2018-09-10",12.95
"1990","2018-09-11",13.35
"1991","2018-09-12",13.1
"1992","2018-09-13",13.4
"1993","2018-09-14",13.4
"1994","2018-09-17",13.1
"1995","2018-09-18",13.7
"1996","2018-09-19",13.65
"1997","2018-09-20",13.65
"1998","2018-09-21",13.55
"1999","2018-09-24",13.15
"2000","2018-09-25",12.45
"2001","2018-09-26",11.8
"2002","2018-09-27",11.9
"2003","2018-09-28",11.25
"2004","2018-10-01",11.12
"2005","2018-10-02",10.89
"2006","2018-10-03",11.83
"2007","2018-10-04",11.55
"2008","2018-10-05",11.59
"2009","2018-10-08",10.91
"2010","2018-10-09",11.04
"2011","2018-10-10",10.46
"2012","2018-10-11",9.97
"2013","2018-10-12",11.93
"2014","2018-10-15",10.69
"2015","2018-10-16",11.2
"2016","2018-10-17",10.88
"2017","2018-10-18",10.92
"2018","2018-10-19",9.89
"2019","2018-10-22",9.83
"2020","2018-10-23",9.79
"2021","2018-10-24",9.21
"2022","2018-10-25",9.59
"2023","2018-10-26",9
"2024","2018-10-29",8.67
"2025","2018-10-30",9.02
"2026","2018-10-31",9.08
"2027","2018-11-01",9.62
"2028","2018-11-02",9.82
"2029","2018-11-05",9.45
"2030","2018-11-06",8.8
"2031","2018-11-07",9.15
"2032","2018-11-08",9.61
"2033","2018-11-09",8.97
"2034","2018-11-12",9.38
"2035","2018-11-13",9.17
"2036","2018-11-14",8.8
"2037","2018-11-15",9.54
"2038","2018-11-16",9.58
"2039","2018-11-19",8.89
"2040","2018-11-20",8.8
