"","date","FN"
"988","2014-05-29",18.629999
"989","2014-05-30",19.02
"990","2014-06-02",18.940001
"991","2014-06-03",18.860001
"992","2014-06-04",18.870001
"993","2014-06-05",19.33
"994","2014-06-06",19.52
"995","2014-06-09",20.030001
"996","2014-06-10",20.540001
"997","2014-06-11",20.700001
"998","2014-06-12",20.49
"999","2014-06-13",20.200001
"1000","2014-06-16",20.25
"1001","2014-06-17",20.32
"1002","2014-06-18",20.34
"1003","2014-06-19",20.08
"1004","2014-06-20",20.469999
"1005","2014-06-23",20.4
"1006","2014-06-24",20.459999
"1007","2014-06-25",20.75
"1008","2014-06-26",20.77
"1009","2014-06-27",20.559999
"1010","2014-06-30",20.6
"1011","2014-07-01",20.84
"1012","2014-07-02",20.59
"1013","2014-07-03",20.59
"1014","2014-07-07",20.66
"1015","2014-07-08",20.52
"1016","2014-07-09",20.469999
"1017","2014-07-10",19.68
"1018","2014-07-11",19.690001
"1019","2014-07-14",19.809999
"1020","2014-07-15",19.549999
"1021","2014-07-16",19.49
"1022","2014-07-17",19.17
"1023","2014-07-18",19.93
"1024","2014-07-21",19.690001
"1025","2014-07-22",20.02
"1026","2014-07-23",19.530001
"1027","2014-07-24",19.389999
"1028","2014-07-25",19.280001
"1029","2014-07-28",19.040001
"1030","2014-07-29",18.84
"1031","2014-07-30",18.940001
"1032","2014-07-31",18.6
"1033","2014-08-01",18.700001
"1034","2014-08-04",18.709999
"1035","2014-08-05",18.639999
"1036","2014-08-06",19.25
"1037","2014-08-07",18.940001
"1038","2014-08-08",19.299999
"1039","2014-08-11",19.4
"1040","2014-08-12",19.16
"1041","2014-08-13",18.4
"1042","2014-08-14",17.07
"1043","2014-08-15",17.75
"1044","2014-08-18",14.53
"1045","2014-08-19",14.81
"1046","2014-08-20",14.91
"1047","2014-08-21",15
"1048","2014-08-22",15.7
"1049","2014-08-25",16.25
"1050","2014-08-26",16.5
"1051","2014-08-27",16.299999
"1052","2014-08-28",16.030001
"1053","2014-08-29",16.190001
"1054","2014-09-02",16
"1055","2014-09-03",15.92
"1056","2014-09-04",15.94
"1057","2014-09-05",15.86
"1058","2014-09-08",15.78
"1059","2014-09-09",15.42
"1060","2014-09-10",15.48
"1061","2014-09-11",15.25
"1062","2014-09-12",15.27
"1063","2014-09-15",15.18
"1064","2014-09-16",15.21
"1065","2014-09-17",15.35
"1066","2014-09-18",15.53
"1067","2014-09-19",15.22
"1068","2014-09-22",14.83
"1069","2014-09-23",14.69
"1070","2014-09-24",14.59
"1071","2014-09-25",14.38
"1072","2014-09-26",14.94
"1073","2014-09-29",14.75
"1074","2014-09-30",14.6
"1075","2014-10-01",14.55
"1076","2014-10-02",14.81
"1077","2014-10-03",15.05
"1078","2014-10-06",15.2
"1079","2014-10-07",14.7
"1080","2014-10-08",14.61
"1081","2014-10-09",14.47
"1082","2014-10-10",14.13
"1083","2014-10-13",14.31
"1084","2014-10-14",14.56
"1085","2014-10-15",14.76
"1086","2014-10-16",14.85
"1087","2014-10-17",16.110001
"1088","2014-10-20",16.030001
"1089","2014-10-21",16.6
"1090","2014-10-22",16.32
"1091","2014-10-23",16.75
"1092","2014-10-24",16.73
"1093","2014-10-27",16.59
"1094","2014-10-28",17.110001
"1095","2014-10-29",16.969999
"1096","2014-10-30",17.459999
"1097","2014-10-31",18.209999
"1098","2014-11-03",18.26
"1099","2014-11-04",17.52
"1100","2014-11-05",17.450001
"1101","2014-11-06",17.52
"1102","2014-11-07",17.41
"1103","2014-11-10",17.73
"1104","2014-11-11",17.68
"1105","2014-11-12",17.969999
"1106","2014-11-13",17.5
"1107","2014-11-14",17.809999
"1108","2014-11-17",16.83
"1109","2014-11-18",16.799999
"1110","2014-11-19",16.610001
"1111","2014-11-20",17.01
"1112","2014-11-21",16.99
"1113","2014-11-24",17.25
"1114","2014-11-25",17.16
"1115","2014-11-26",17
"1116","2014-11-28",16.77
"1117","2014-12-01",16.360001
"1118","2014-12-02",16.75
"1119","2014-12-03",17.360001
"1120","2014-12-04",17.25
"1121","2014-12-05",17.860001
"1122","2014-12-08",17.379999
"1123","2014-12-09",17.299999
"1124","2014-12-10",16.6
"1125","2014-12-11",16.370001
"1126","2014-12-12",15.95
"1127","2014-12-15",15.76
"1128","2014-12-16",15.97
"1129","2014-12-17",16.6
"1130","2014-12-18",17.02
"1131","2014-12-19",17.4
"1132","2014-12-22",17.540001
"1133","2014-12-23",17.68
"1134","2014-12-24",17.51
"1135","2014-12-26",17.6
"1136","2014-12-29",17.35
"1137","2014-12-30",17.57
"1138","2014-12-31",17.74
"1139","2015-01-02",17.219999
"1140","2015-01-05",17.34
"1141","2015-01-06",16.809999
"1142","2015-01-07",16.77
"1143","2015-01-08",17.27
"1144","2015-01-09",17.02
"1145","2015-01-12",16.889999
"1146","2015-01-13",16.799999
"1147","2015-01-14",16.68
"1148","2015-01-15",16.17
"1149","2015-01-16",17.129999
"1150","2015-01-20",16.98
"1151","2015-01-21",16.82
"1152","2015-01-22",16.73
"1153","2015-01-23",16.35
"1154","2015-01-26",16.379999
"1155","2015-01-27",16.09
"1156","2015-01-28",16.25
"1157","2015-01-29",16.5
"1158","2015-01-30",16.33
"1159","2015-02-02",16.459999
"1160","2015-02-03",16.83
"1161","2015-02-04",16.190001
"1162","2015-02-05",16.15
"1163","2015-02-06",16.690001
"1164","2015-02-09",16.709999
"1165","2015-02-10",16.860001
"1166","2015-02-11",16.959999
"1167","2015-02-12",16.92
"1168","2015-02-13",16.940001
"1169","2015-02-17",16.889999
"1170","2015-02-18",16.83
"1171","2015-02-19",16.889999
"1172","2015-02-20",16.92
"1173","2015-02-23",16.93
"1174","2015-02-24",17.48
"1175","2015-02-25",17.780001
"1176","2015-02-26",17.950001
"1177","2015-02-27",17.950001
"1178","2015-03-02",17.98
"1179","2015-03-03",17.879999
"1180","2015-03-04",18.07
"1181","2015-03-05",18.219999
"1182","2015-03-06",17.709999
"1183","2015-03-09",18.309999
"1184","2015-03-10",17.99
"1185","2015-03-11",18.129999
"1186","2015-03-12",18.379999
"1187","2015-03-13",18.719999
"1188","2015-03-16",18.790001
"1189","2015-03-17",18.959999
"1190","2015-03-18",19.040001
"1191","2015-03-19",19.030001
"1192","2015-03-20",19.49
"1193","2015-03-23",19.639999
"1194","2015-03-24",19.200001
"1195","2015-03-25",18.58
"1196","2015-03-26",18.49
"1197","2015-03-27",18.51
"1198","2015-03-30",18.9
"1199","2015-03-31",18.99
"1200","2015-04-01",19.18
"1201","2015-04-02",18.92
"1202","2015-04-06",19.139999
"1203","2015-04-07",19.200001
"1204","2015-04-08",19.18
"1205","2015-04-09",18.969999
"1206","2015-04-10",19
"1207","2015-04-13",18.73
"1208","2015-04-14",18.799999
"1209","2015-04-15",18.82
"1210","2015-04-16",18.68
"1211","2015-04-17",18.190001
"1212","2015-04-20",18.639999
"1213","2015-04-21",18.68
"1214","2015-04-22",18.620001
"1215","2015-04-23",18.84
"1216","2015-04-24",18.82
"1217","2015-04-27",18.719999
"1218","2015-04-28",19.16
"1219","2015-04-29",18.65
"1220","2015-04-30",18.110001
"1221","2015-05-01",18.299999
"1222","2015-05-04",18.68
"1223","2015-05-05",18.57
"1224","2015-05-06",18.66
"1225","2015-05-07",18.74
"1226","2015-05-08",18.549999
"1227","2015-05-11",18.41
"1228","2015-05-12",18.57
"1229","2015-05-13",18.41
"1230","2015-05-14",18.549999
"1231","2015-05-15",18.280001
"1232","2015-05-18",18.6
"1233","2015-05-19",18.25
"1234","2015-05-20",18.23
"1235","2015-05-21",18.940001
"1236","2015-05-22",18.68
"1237","2015-05-26",18.32
"1238","2015-05-27",18.299999
"1239","2015-05-28",18.200001
"1240","2015-05-29",18.18
"1241","2015-06-01",18.309999
"1242","2015-06-02",18.280001
"1243","2015-06-03",18.690001
"1244","2015-06-04",18.66
"1245","2015-06-05",18.82
"1246","2015-06-08",18.84
"1247","2015-06-09",18.84
"1248","2015-06-10",19.190001
"1249","2015-06-11",19.48
"1250","2015-06-12",19.440001
"1251","2015-06-15",19.379999
"1252","2015-06-16",19.5
"1253","2015-06-17",19.209999
"1254","2015-06-18",19.4
"1255","2015-06-19",19.98
"1256","2015-06-22",20.48
"1257","2015-06-23",20.68
"1258","2015-06-24",19.82
"1259","2015-06-25",19.969999
"1260","2015-06-26",19.860001
"1261","2015-06-29",19.030001
"1262","2015-06-30",18.73
"1263","2015-07-01",18.75
"1264","2015-07-02",18.5
"1265","2015-07-06",18.73
"1266","2015-07-07",18.68
"1267","2015-07-08",18.24
"1268","2015-07-09",17.879999
"1269","2015-07-10",18.52
"1270","2015-07-13",18.77
"1271","2015-07-14",18.790001
"1272","2015-07-15",18.639999
"1273","2015-07-16",18.809999
"1274","2015-07-17",18.52
"1275","2015-07-20",18.24
"1276","2015-07-21",18.129999
"1277","2015-07-22",18.1
"1278","2015-07-23",18.209999
"1279","2015-07-24",18.18
"1280","2015-07-27",18.030001
"1281","2015-07-28",17.99
"1282","2015-07-29",18.540001
"1283","2015-07-30",18.49
"1284","2015-07-31",18.559999
"1285","2015-08-03",18.280001
"1286","2015-08-04",18.09
"1287","2015-08-05",18.389999
"1288","2015-08-06",18.43
"1289","2015-08-07",18.700001
"1290","2015-08-10",19.27
"1291","2015-08-11",18.889999
"1292","2015-08-12",18.629999
"1293","2015-08-13",18.620001
"1294","2015-08-14",18.950001
"1295","2015-08-17",18.870001
"1296","2015-08-18",20.219999
"1297","2015-08-19",19.85
"1298","2015-08-20",19.5
"1299","2015-08-21",19.629999
"1300","2015-08-24",19
"1301","2015-08-25",18.790001
"1302","2015-08-26",19.549999
"1303","2015-08-27",19.700001
"1304","2015-08-28",19.969999
"1305","2015-08-31",19.879999
"1306","2015-09-01",19.690001
"1307","2015-09-02",19.91
"1308","2015-09-03",19.59
"1309","2015-09-04",19.209999
"1310","2015-09-08",19.469999
"1311","2015-09-09",18.959999
"1312","2015-09-10",19.129999
"1313","2015-09-11",18.75
"1314","2015-09-14",18.43
"1315","2015-09-15",18.76
"1316","2015-09-16",19.17
"1317","2015-09-17",19.01
"1318","2015-09-18",19.25
"1319","2015-09-21",19.639999
"1320","2015-09-22",19.02
"1321","2015-09-23",18.99
"1322","2015-09-24",19.07
"1323","2015-09-25",19.07
"1324","2015-09-28",18.77
"1325","2015-09-29",19.02
"1326","2015-09-30",18.33
"1327","2015-10-01",18.34
"1328","2015-10-02",18.52
"1329","2015-10-05",19.59
"1330","2015-10-06",19.799999
"1331","2015-10-07",19.93
"1332","2015-10-08",20.16
"1333","2015-10-09",20.33
"1334","2015-10-12",20.65
"1335","2015-10-13",20.68
"1336","2015-10-14",20.58
"1337","2015-10-15",20.709999
"1338","2015-10-16",20.9
"1339","2015-10-19",20.719999
"1340","2015-10-20",21
"1341","2015-10-21",20.889999
"1342","2015-10-22",21.790001
"1343","2015-10-23",22.07
"1344","2015-10-26",21.59
"1345","2015-10-27",20.98
"1346","2015-10-28",21.75
"1347","2015-10-29",21.440001
"1348","2015-10-30",21.67
"1349","2015-11-02",21.110001
"1350","2015-11-03",23.73
"1351","2015-11-04",22.959999
"1352","2015-11-05",23
"1353","2015-11-06",22.99
"1354","2015-11-09",22.620001
"1355","2015-11-10",22.549999
"1356","2015-11-11",23.07
"1357","2015-11-12",23.26
"1358","2015-11-13",23.26
"1359","2015-11-16",23.33
"1360","2015-11-17",22.690001
"1361","2015-11-18",22.940001
"1362","2015-11-19",23.110001
"1363","2015-11-20",23.65
"1364","2015-11-23",23.629999
"1365","2015-11-24",23.42
"1366","2015-11-25",23.450001
"1367","2015-11-27",23.469999
"1368","2015-11-30",23.93
"1369","2015-12-01",23.76
"1370","2015-12-02",23.4
"1371","2015-12-03",23.18
"1372","2015-12-04",23.76
"1373","2015-12-07",23.200001
"1374","2015-12-08",22.74
"1375","2015-12-09",22.27
"1376","2015-12-10",22.02
"1377","2015-12-11",22.059999
"1378","2015-12-14",21.620001
"1379","2015-12-15",21.85
"1380","2015-12-16",23.01
"1381","2015-12-17",23.25
"1382","2015-12-18",23.26
"1383","2015-12-21",23.139999
"1384","2015-12-22",23.9
"1385","2015-12-23",24.370001
"1386","2015-12-24",24.049999
"1387","2015-12-28",23.83
"1388","2015-12-29",24.190001
"1389","2015-12-30",24.129999
"1390","2015-12-31",23.82
"1391","2016-01-04",23.67
"1392","2016-01-05",23.950001
"1393","2016-01-06",23.26
"1394","2016-01-07",23.549999
"1395","2016-01-08",23.27
"1396","2016-01-11",23.23
"1397","2016-01-12",23.290001
"1398","2016-01-13",22.379999
"1399","2016-01-14",22.190001
"1400","2016-01-15",22.09
"1401","2016-01-19",21.799999
"1402","2016-01-20",22.08
"1403","2016-01-21",22.299999
"1404","2016-01-22",23.120001
"1405","2016-01-25",22.82
"1406","2016-01-26",23.52
"1407","2016-01-27",23.200001
"1408","2016-01-28",22.719999
"1409","2016-01-29",24.91
"1410","2016-02-01",25.09
"1411","2016-02-02",28.02
"1412","2016-02-03",28.969999
"1413","2016-02-04",29.280001
"1414","2016-02-05",28.790001
"1415","2016-02-08",29
"1416","2016-02-09",28.41
"1417","2016-02-10",28.18
"1418","2016-02-11",27.59
"1419","2016-02-12",27.99
"1420","2016-02-16",29.08
"1421","2016-02-17",29.709999
"1422","2016-02-18",29.059999
"1423","2016-02-19",28.879999
"1424","2016-02-22",28.91
"1425","2016-02-23",28.75
"1426","2016-02-24",29
"1427","2016-02-25",29
"1428","2016-02-26",28.58
"1429","2016-02-29",28.549999
"1430","2016-03-01",28.82
"1431","2016-03-02",28.690001
"1432","2016-03-03",27.549999
"1433","2016-03-04",27.690001
"1434","2016-03-07",27.83
"1435","2016-03-08",26.35
"1436","2016-03-09",27.23
"1437","2016-03-10",26.629999
"1438","2016-03-11",28.040001
"1439","2016-03-14",27.85
"1440","2016-03-15",27.280001
"1441","2016-03-16",27.35
"1442","2016-03-17",28
"1443","2016-03-18",28.190001
"1444","2016-03-21",28.49
"1445","2016-03-22",28.91
"1446","2016-03-23",29.16
"1447","2016-03-24",30.59
"1448","2016-03-28",30.58
"1449","2016-03-29",33
"1450","2016-03-30",32.59
"1451","2016-03-31",32.349998
"1452","2016-04-01",32.189999
"1453","2016-04-04",31.02
"1454","2016-04-05",31.719999
"1455","2016-04-06",31.129999
"1456","2016-04-07",30.57
"1457","2016-04-08",30.4
"1458","2016-04-11",31.610001
"1459","2016-04-12",31.450001
"1460","2016-04-13",32.049999
"1461","2016-04-14",32.439999
"1462","2016-04-15",31.719999
"1463","2016-04-18",31.540001
"1464","2016-04-19",31.42
"1465","2016-04-20",31.74
"1466","2016-04-21",31.33
"1467","2016-04-22",31.67
"1468","2016-04-25",32.799999
"1469","2016-04-26",32.830002
"1470","2016-04-27",32.790001
"1471","2016-04-28",32.52
"1472","2016-04-29",31.969999
"1473","2016-05-02",32.290001
"1474","2016-05-03",36.009998
"1475","2016-05-04",35.34
"1476","2016-05-05",34.639999
"1477","2016-05-06",34.490002
"1478","2016-05-09",34.150002
"1479","2016-05-10",34.18
"1480","2016-05-11",34.34
"1481","2016-05-12",34.16
"1482","2016-05-13",33.830002
"1483","2016-05-16",34.029999
"1484","2016-05-17",33.200001
"1485","2016-05-18",33.66
"1486","2016-05-19",32.080002
"1487","2016-05-20",32.439999
"1488","2016-05-23",32.66
"1489","2016-05-24",33.43
"1490","2016-05-25",33.91
"1491","2016-05-26",35.220001
"1492","2016-05-27",34.779999
"1493","2016-05-31",35.5
"1494","2016-06-01",36.5
"1495","2016-06-02",36.16
"1496","2016-06-03",36.84
"1497","2016-06-06",36.959999
"1498","2016-06-07",37.849998
"1499","2016-06-08",38.68
"1500","2016-06-09",37.889999
"1501","2016-06-10",36.57
"1502","2016-06-13",35.740002
"1503","2016-06-14",36.169998
"1504","2016-06-15",36.389999
"1505","2016-06-16",36.549999
"1506","2016-06-17",36.779999
"1507","2016-06-20",37.869999
"1508","2016-06-21",37.23
"1509","2016-06-22",36.369999
"1510","2016-06-23",36.709999
"1511","2016-06-24",34.970001
"1512","2016-06-27",34.169998
"1513","2016-06-28",35.540001
"1514","2016-06-29",36.240002
"1515","2016-06-30",37.119999
"1516","2016-07-01",36.27
"1517","2016-07-05",35.740002
"1518","2016-07-06",35.720001
"1519","2016-07-07",35.68
"1520","2016-07-08",36.59
"1521","2016-07-11",37.450001
"1522","2016-07-12",37.860001
"1523","2016-07-13",37.860001
"1524","2016-07-14",38.279999
"1525","2016-07-15",38.23
"1526","2016-07-18",37.759998
"1527","2016-07-19",37.950001
"1528","2016-07-20",37.830002
"1529","2016-07-21",37.259998
"1530","2016-07-22",37.959999
"1531","2016-07-25",40.630001
"1532","2016-07-26",40.040001
"1533","2016-07-27",40.299999
"1534","2016-07-28",37.07
"1535","2016-07-29",37.759998
"1536","2016-08-01",38.029999
"1537","2016-08-02",35.02
"1538","2016-08-03",36.23
"1539","2016-08-04",36.16
"1540","2016-08-05",36.959999
"1541","2016-08-08",36.77
"1542","2016-08-09",37.75
"1543","2016-08-10",38.380001
"1544","2016-08-11",38.09
"1545","2016-08-12",40.59
"1546","2016-08-15",42.299999
"1547","2016-08-16",39.790001
"1548","2016-08-17",40.060001
"1549","2016-08-18",40.48
"1550","2016-08-19",39.990002
"1551","2016-08-22",39.950001
"1552","2016-08-23",39.98
"1553","2016-08-24",39.279999
"1554","2016-08-25",39.299999
"1555","2016-08-26",39.07
"1556","2016-08-29",39.330002
"1557","2016-08-30",39.279999
"1558","2016-08-31",38.82
"1559","2016-09-01",39.23
"1560","2016-09-02",40.48
"1561","2016-09-06",40.490002
"1562","2016-09-07",42.419998
"1563","2016-09-08",42.049999
"1564","2016-09-09",39.799999
"1565","2016-09-12",40.869999
"1566","2016-09-13",40.759998
"1567","2016-09-14",41.380001
"1568","2016-09-15",42.560001
"1569","2016-09-16",43.119999
"1570","2016-09-19",43.619999
"1571","2016-09-20",43.259998
"1572","2016-09-21",44.880001
"1573","2016-09-22",44.720001
"1574","2016-09-23",44.169998
"1575","2016-09-26",43.580002
"1576","2016-09-27",44.09
"1577","2016-09-28",44.740002
"1578","2016-09-29",43.790001
"1579","2016-09-30",44.59
"1580","2016-10-03",44.709999
"1581","2016-10-04",44.990002
"1582","2016-10-05",45.900002
"1583","2016-10-06",46.130001
"1584","2016-10-07",45.139999
"1585","2016-10-10",45.470001
"1586","2016-10-11",41.790001
"1587","2016-10-12",42.150002
"1588","2016-10-13",41.189999
"1589","2016-10-14",41.299999
"1590","2016-10-17",41.599998
"1591","2016-10-18",42.259998
"1592","2016-10-19",42.459999
"1593","2016-10-20",42.720001
"1594","2016-10-21",42.939999
"1595","2016-10-24",44.02
"1596","2016-10-25",43.369999
"1597","2016-10-26",43.560001
"1598","2016-10-27",40.310001
"1599","2016-10-28",37.799999
"1600","2016-10-31",37.959999
"1601","2016-11-01",37.540001
"1602","2016-11-02",38.029999
"1603","2016-11-03",38.490002
"1604","2016-11-04",37.450001
"1605","2016-11-07",38.779999
"1606","2016-11-08",40.290001
"1607","2016-11-09",39.5
"1608","2016-11-10",38.98
"1609","2016-11-11",40.790001
"1610","2016-11-14",41.360001
"1611","2016-11-15",41.950001
"1612","2016-11-16",43.049999
"1613","2016-11-17",43.5
"1614","2016-11-18",44.259998
"1615","2016-11-21",43.630001
"1616","2016-11-22",43.759998
"1617","2016-11-23",43.459999
"1618","2016-11-25",43.790001
"1619","2016-11-28",43.810001
"1620","2016-11-29",43.790001
"1621","2016-11-30",42.799999
"1622","2016-12-01",39.639999
"1623","2016-12-02",39.459999
"1624","2016-12-05",41.099998
"1625","2016-12-06",41.189999
"1626","2016-12-07",40.48
"1627","2016-12-08",41.490002
"1628","2016-12-09",40.689999
"1629","2016-12-12",40.259998
"1630","2016-12-13",39.889999
"1631","2016-12-14",40.560001
"1632","2016-12-15",41.470001
"1633","2016-12-16",41.240002
"1634","2016-12-19",41.98
"1635","2016-12-20",41.349998
"1636","2016-12-21",41.669998
"1637","2016-12-22",41.459999
"1638","2016-12-23",41.73
"1639","2016-12-27",42.330002
"1640","2016-12-28",40.830002
"1641","2016-12-29",41.060001
"1642","2016-12-30",40.299999
"1643","2017-01-03",37.98
"1644","2017-01-04",38.650002
"1645","2017-01-05",36.669998
"1646","2017-01-06",36.189999
"1647","2017-01-09",35.889999
"1648","2017-01-10",35.82
"1649","2017-01-11",34.009998
"1650","2017-01-12",35.27
"1651","2017-01-13",36.709999
"1652","2017-01-17",37.040001
"1653","2017-01-18",36.959999
"1654","2017-01-19",38.060001
"1655","2017-01-20",37.830002
"1656","2017-01-23",37.810001
"1657","2017-01-24",39.77
"1658","2017-01-25",40.060001
"1659","2017-01-26",41.439999
"1660","2017-01-27",41.450001
"1661","2017-01-30",40.830002
"1662","2017-01-31",42.130001
"1663","2017-02-01",42.119999
"1664","2017-02-02",42.02
"1665","2017-02-03",42.369999
"1666","2017-02-06",42.099998
"1667","2017-02-07",43.040001
"1668","2017-02-08",41.549999
"1669","2017-02-09",43.919998
"1670","2017-02-10",44.950001
"1671","2017-02-13",46.919998
"1672","2017-02-14",47.98
"1673","2017-02-15",47.959999
"1674","2017-02-16",48
"1675","2017-02-17",48.400002
"1676","2017-02-21",49.189999
"1677","2017-02-22",47.18
"1678","2017-02-23",46.169998
"1679","2017-02-24",45.240002
"1680","2017-02-27",43.16
"1681","2017-02-28",41.549999
"1682","2017-03-01",41.369999
"1683","2017-03-02",41.23
"1684","2017-03-03",42.360001
"1685","2017-03-06",42.110001
"1686","2017-03-07",41.790001
"1687","2017-03-08",41.209999
"1688","2017-03-09",42.5
"1689","2017-03-10",39.849998
"1690","2017-03-13",39.810001
"1691","2017-03-14",38.799999
"1692","2017-03-15",40.139999
"1693","2017-03-16",40.939999
"1694","2017-03-17",42.360001
"1695","2017-03-20",42.389999
"1696","2017-03-21",40.580002
"1697","2017-03-22",41.68
"1698","2017-03-23",41.810001
"1699","2017-03-24",43.439999
"1700","2017-03-27",44
"1701","2017-03-28",44.490002
"1702","2017-03-29",42.860001
"1703","2017-03-30",42.959999
"1704","2017-03-31",42.029999
"1705","2017-04-03",41
"1706","2017-04-04",40.360001
"1707","2017-04-05",38.73
"1708","2017-04-06",39.490002
"1709","2017-04-07",39.400002
"1710","2017-04-10",39.009998
"1711","2017-04-11",38.439999
"1712","2017-04-12",37.810001
"1713","2017-04-13",37.889999
"1714","2017-04-17",38.540001
"1715","2017-04-18",38.619999
"1716","2017-04-19",37.299999
"1717","2017-04-20",37.349998
"1718","2017-04-21",38.040001
"1719","2017-04-24",38.549999
"1720","2017-04-25",38.98
"1721","2017-04-26",35.330002
"1722","2017-04-27",35.549999
"1723","2017-04-28",34.669998
"1724","2017-05-01",35.720001
"1725","2017-05-02",34.970001
"1726","2017-05-03",33.16
"1727","2017-05-04",32.299999
"1728","2017-05-05",32.810001
"1729","2017-05-08",34.009998
"1730","2017-05-09",36.84
"1731","2017-05-10",36.560001
"1732","2017-05-11",36.25
"1733","2017-05-12",35.540001
"1734","2017-05-15",35.700001
"1735","2017-05-16",36.73
"1736","2017-05-17",34.400002
"1737","2017-05-18",34.380001
"1738","2017-05-19",34.860001
"1739","2017-05-22",36.779999
"1740","2017-05-23",37.41
"1741","2017-05-24",36.5
"1742","2017-05-25",37.060001
"1743","2017-05-26",36.700001
"1744","2017-05-30",36.060001
"1745","2017-05-31",35.23
"1746","2017-06-01",37.869999
"1747","2017-06-02",37.889999
"1748","2017-06-05",37.509998
"1749","2017-06-06",38.75
"1750","2017-06-07",38.560001
"1751","2017-06-08",39.240002
"1752","2017-06-09",38.380001
"1753","2017-06-12",37.990002
"1754","2017-06-13",38.43
"1755","2017-06-14",37.720001
"1756","2017-06-15",37.540001
"1757","2017-06-16",37.560001
"1758","2017-06-19",37.73
"1759","2017-06-20",37.41
"1760","2017-06-21",37.07
"1761","2017-06-22",37.889999
"1762","2017-06-23",40.02
"1763","2017-06-26",46.23
"1764","2017-06-27",43.470001
"1765","2017-06-28",44.330002
"1766","2017-06-29",43.209999
"1767","2017-06-30",42.66
"1768","2017-07-03",42.950001
"1769","2017-07-05",42.740002
"1770","2017-07-06",42.25
"1771","2017-07-07",43.889999
"1772","2017-07-10",44.16
"1773","2017-07-11",44.060001
"1774","2017-07-12",44.419998
"1775","2017-07-13",44.779999
"1776","2017-07-14",44.98
"1777","2017-07-17",44.77
"1778","2017-07-18",44.849998
"1779","2017-07-19",45.450001
"1780","2017-07-20",45.41
"1781","2017-07-21",45.709999
"1782","2017-07-24",46.869999
"1783","2017-07-25",46.470001
"1784","2017-07-26",46.009998
"1785","2017-07-27",44.84
"1786","2017-07-28",45.060001
"1787","2017-07-31",45.009998
"1788","2017-08-01",45.16
"1789","2017-08-02",42.48
"1790","2017-08-03",42.990002
"1791","2017-08-04",42.259998
"1792","2017-08-07",43.490002
"1793","2017-08-08",42.75
"1794","2017-08-09",42.360001
"1795","2017-08-10",40.880001
"1796","2017-08-11",41
"1797","2017-08-14",42.18
"1798","2017-08-15",41.52
"1799","2017-08-16",41.919998
"1800","2017-08-17",40.540001
"1801","2017-08-18",40.080002
"1802","2017-08-21",39.82
"1803","2017-08-22",36.939999
"1804","2017-08-23",38.59
"1805","2017-08-24",39.349998
"1806","2017-08-25",38.529999
"1807","2017-08-28",38.650002
"1808","2017-08-29",38.57
"1809","2017-08-30",39.099998
"1810","2017-08-31",38.84
"1811","2017-09-01",38.73
"1812","2017-09-05",37.990002
"1813","2017-09-06",38.119999
"1814","2017-09-07",37.66
"1815","2017-09-08",37.41
"1816","2017-09-11",37.75
"1817","2017-09-12",38.220001
"1818","2017-09-13",38.290001
"1819","2017-09-14",37.84
"1820","2017-09-15",37.810001
"1821","2017-09-18",38.150002
"1822","2017-09-19",37.880001
"1823","2017-09-20",36.790001
"1824","2017-09-21",35.779999
"1825","2017-09-22",35.950001
"1826","2017-09-25",34.779999
"1827","2017-09-26",35.200001
"1828","2017-09-27",36.66
"1829","2017-09-28",37.009998
"1830","2017-09-29",37.060001
"1831","2017-10-02",38.189999
"1832","2017-10-03",37.889999
"1833","2017-10-04",37.689999
"1834","2017-10-05",37.450001
"1835","2017-10-06",37.68
"1836","2017-10-09",37.810001
"1837","2017-10-10",37.52
"1838","2017-10-11",37.02
"1839","2017-10-12",37
"1840","2017-10-13",36.509998
"1841","2017-10-16",36.740002
"1842","2017-10-17",36.490002
"1843","2017-10-18",36.880001
"1844","2017-10-19",36.599998
"1845","2017-10-20",36.650002
"1846","2017-10-23",36.919998
"1847","2017-10-24",37.09
"1848","2017-10-25",36.75
"1849","2017-10-26",36.490002
"1850","2017-10-27",37.380001
"1851","2017-10-30",37.369999
"1852","2017-10-31",37.18
"1853","2017-11-01",35.84
"1854","2017-11-02",32.299999
"1855","2017-11-03",32.25
"1856","2017-11-06",31.73
"1857","2017-11-07",28.879999
"1858","2017-11-08",30.639999
"1859","2017-11-09",30.83
"1860","2017-11-10",31.110001
"1861","2017-11-13",31.459999
"1862","2017-11-14",30.59
"1863","2017-11-15",31.09
"1864","2017-11-16",31.809999
"1865","2017-11-17",32.169998
"1866","2017-11-20",31.959999
"1867","2017-11-21",32.779999
"1868","2017-11-22",32.759998
"1869","2017-11-24",32.720001
"1870","2017-11-27",32.400002
"1871","2017-11-28",32.700001
"1872","2017-11-29",31.459999
"1873","2017-11-30",31.91
"1874","2017-12-01",31.450001
"1875","2017-12-04",31.26
"1876","2017-12-05",30.809999
"1877","2017-12-06",30.77
"1878","2017-12-07",30.59
"1879","2017-12-08",30.049999
"1880","2017-12-11",30.25
"1881","2017-12-12",30.209999
"1882","2017-12-13",30.309999
"1883","2017-12-14",29.559999
"1884","2017-12-15",29.76
"1885","2017-12-18",30.02
"1886","2017-12-19",29.48
"1887","2017-12-20",29.75
"1888","2017-12-21",29.57
"1889","2017-12-22",29.25
