"","date","HRTG"
"986","2018-04-23",16.34
"987","2018-04-24",16.17
"988","2018-04-25",16.07
"989","2018-04-26",15.69
"990","2018-04-27",15.62
"991","2018-04-30",15.7
"992","2018-05-01",15.65
"993","2018-05-02",15.37
"994","2018-05-03",15.2
"995","2018-05-04",15.19
"996","2018-05-07",15.11
"997","2018-05-08",16.09
"998","2018-05-09",16.280001
"999","2018-05-10",16.540001
"1000","2018-05-11",17.040001
"1001","2018-05-14",16.549999
"1002","2018-05-15",17.040001
"1003","2018-05-16",17.25
"1004","2018-05-17",17.52
"1005","2018-05-18",17.51
"1006","2018-05-21",17.809999
"1007","2018-05-22",17.690001
"1008","2018-05-23",17.940001
"1009","2018-05-24",17.719999
"1010","2018-05-25",17.67
"1011","2018-05-29",17.02
"1012","2018-05-30",17.24
"1013","2018-05-31",16.879999
"1014","2018-06-01",16.940001
"1015","2018-06-04",16.950001
"1016","2018-06-05",16.91
"1017","2018-06-06",16.809999
"1018","2018-06-07",16.969999
"1019","2018-06-08",17.42
"1020","2018-06-11",17.200001
"1021","2018-06-12",16.940001
"1022","2018-06-13",16.719999
"1023","2018-06-14",16.440001
"1024","2018-06-15",16.139999
"1025","2018-06-18",16.030001
"1026","2018-06-19",16.27
"1027","2018-06-20",16.459999
"1028","2018-06-21",16.5
"1029","2018-06-22",16.620001
"1030","2018-06-25",16.870001
"1031","2018-06-26",17.290001
"1032","2018-06-27",16.719999
"1033","2018-06-28",16.76
"1034","2018-06-29",16.67
"1035","2018-07-02",16.790001
"1036","2018-07-03",16.719999
"1037","2018-07-05",16.629999
"1038","2018-07-06",16.629999
"1039","2018-07-09",16.780001
"1040","2018-07-10",16.629999
"1041","2018-07-11",16.67
"1042","2018-07-12",16.76
"1043","2018-07-13",16.82
"1044","2018-07-16",16.98
"1045","2018-07-17",17
"1046","2018-07-18",16.75
"1047","2018-07-19",16.82
"1048","2018-07-20",17.09
"1049","2018-07-23",17.129999
"1050","2018-07-24",17.26
"1051","2018-07-25",17.190001
"1052","2018-07-26",17.459999
"1053","2018-07-27",17.35
"1054","2018-07-30",17.17
"1055","2018-07-31",17.17
"1056","2018-08-01",16.610001
"1057","2018-08-02",16.870001
"1058","2018-08-03",15.01
"1059","2018-08-06",15.06
"1060","2018-08-07",15
"1061","2018-08-08",14.33
"1062","2018-08-09",14.32
"1063","2018-08-10",14.64
"1064","2018-08-13",15.01
"1065","2018-08-14",16
"1066","2018-08-15",15.71
"1067","2018-08-16",15.67
"1068","2018-08-17",15.49
"1069","2018-08-20",15.5
"1070","2018-08-21",15.03
"1071","2018-08-22",14.72
"1072","2018-08-23",14.93
"1073","2018-08-24",14.99
"1074","2018-08-27",14.76
"1075","2018-08-28",14.74
"1076","2018-08-29",14.53
"1077","2018-08-30",14.5
"1078","2018-08-31",14.65
"1079","2018-09-04",15.08
"1080","2018-09-05",15.13
"1081","2018-09-06",15.19
"1082","2018-09-07",15.33
"1083","2018-09-10",15.08
"1084","2018-09-11",15.13
"1085","2018-09-12",14.76
"1086","2018-09-13",15.78
"1087","2018-09-14",15.57
"1088","2018-09-17",15.58
"1089","2018-09-18",15.34
"1090","2018-09-19",15.63
"1091","2018-09-20",15.56
"1092","2018-09-21",15.69
"1093","2018-09-24",15.35
"1094","2018-09-25",15.32
"1095","2018-09-26",15.21
"1096","2018-09-27",14.94
"1097","2018-09-28",14.82
"1098","2018-10-01",14.73
"1099","2018-10-02",14.59
"1100","2018-10-03",14.32
"1101","2018-10-04",14.25
"1102","2018-10-05",14.69
"1103","2018-10-08",14.45
"1104","2018-10-09",14.61
"1105","2018-10-10",14.15
"1106","2018-10-11",13.67
"1107","2018-10-12",13.25
"1108","2018-10-15",13.14
"1109","2018-10-16",13.5
"1110","2018-10-17",13.39
"1111","2018-10-18",13.31
"1112","2018-10-19",13.31
"1113","2018-10-22",13.51
"1114","2018-10-23",13.5
"1115","2018-10-24",13.12
"1116","2018-10-25",13.37
"1117","2018-10-26",13.79
"1118","2018-10-29",13.84
"1119","2018-10-30",14.09
"1120","2018-10-31",13.96
"1121","2018-11-01",15.04
"1122","2018-11-02",16.35
"1123","2018-11-05",16.030001
"1124","2018-11-06",16.559999
"1125","2018-11-07",16.25
"1126","2018-11-08",16.860001
"1127","2018-11-09",16.25
"1128","2018-11-12",16.280001
"1129","2018-11-13",16.15
"1130","2018-11-14",15.83
"1131","2018-11-15",16.08
"1132","2018-11-16",15.85
"1133","2018-11-19",16.120001
"1134","2018-11-20",15.91
"1135","2018-11-21",16.18
"1136","2018-11-23",16.200001
"1137","2018-11-26",16.16
"1138","2018-11-27",15.89
"1139","2018-11-28",16.15
"1140","2018-11-29",16.040001
"1141","2018-11-30",16.049999
"1142","2018-12-03",15.71
"1143","2018-12-04",14.95
"1144","2018-12-06",15.56
"1145","2018-12-07",15.11
"1146","2018-12-10",14.83
"1147","2018-12-11",14.8
"1148","2018-12-12",14.82
"1149","2018-12-13",14.62
"1150","2018-12-14",14.52
"1151","2018-12-17",14.74
"1152","2018-12-18",15
"1153","2018-12-19",14.73
"1154","2018-12-20",14.9
"1155","2018-12-21",14.43
"1156","2018-12-24",14.06
"1157","2018-12-26",14.35
"1158","2018-12-27",14.43
"1159","2018-12-28",14.68
"1160","2018-12-31",14.72
"1161","2019-01-02",14.95
"1162","2019-01-03",14.57
"1163","2019-01-04",15
"1164","2019-01-07",14.87
"1165","2019-01-08",15
"1166","2019-01-09",15
"1167","2019-01-10",14.89
"1168","2019-01-11",14.7
"1169","2019-01-14",14.68
"1170","2019-01-15",14.65
"1171","2019-01-16",14.98
"1172","2019-01-17",14.95
"1173","2019-01-18",15.09
"1174","2019-01-22",14.95
"1175","2019-01-23",14.99
"1176","2019-01-24",14.77
"1177","2019-01-25",14.7
"1178","2019-01-28",14.59
"1179","2019-01-29",14.52
"1180","2019-01-30",14.58
"1181","2019-01-31",14.52
"1182","2019-02-01",14.98
"1183","2019-02-04",14.97
"1184","2019-02-05",14.87
"1185","2019-02-06",14.77
"1186","2019-02-07",14.74
"1187","2019-02-08",14.76
"1188","2019-02-11",15.05
"1189","2019-02-12",14.87
"1190","2019-02-13",14.76
"1191","2019-02-14",14.5
"1192","2019-02-15",14.76
"1193","2019-02-19",15.28
"1194","2019-02-20",14.98
"1195","2019-02-21",15
"1196","2019-02-22",14.99
"1197","2019-02-25",14.92
"1198","2019-02-26",14.84
"1199","2019-02-27",15.07
"1200","2019-02-28",14.92
"1201","2019-03-01",14.88
"1202","2019-03-04",15.12
"1203","2019-03-05",15.16
"1204","2019-03-06",14.78
"1205","2019-03-07",14.14
"1206","2019-03-08",13.95
"1207","2019-03-11",14.01
"1208","2019-03-12",14.31
"1209","2019-03-13",14.49
"1210","2019-03-14",14.73
"1211","2019-03-15",15.03
"1212","2019-03-18",15.14
"1213","2019-03-19",14.85
"1214","2019-03-20",14.6
"1215","2019-03-21",14.54
"1216","2019-03-22",14.49
"1217","2019-03-25",14.74
"1218","2019-03-26",14.64
"1219","2019-03-27",14.82
"1220","2019-03-28",14.7
"1221","2019-03-29",14.6
"1222","2019-04-01",14.7
"1223","2019-04-02",14.69
"1224","2019-04-03",14.56
"1225","2019-04-04",14.66
"1226","2019-04-05",14.71
"1227","2019-04-08",14.52
"1228","2019-04-09",14.57
"1229","2019-04-10",14.47
"1230","2019-04-11",14.43
"1231","2019-04-12",14.27
"1232","2019-04-15",14.16
"1233","2019-04-16",14.41
"1234","2019-04-17",14.06
"1235","2019-04-18",14.29
"1236","2019-04-22",13.66
"1237","2019-04-23",13.65
"1238","2019-04-24",13.48
"1239","2019-04-25",13.41
"1240","2019-04-26",13.29
"1241","2019-04-29",13.59
"1242","2019-04-30",13.64
"1243","2019-05-01",13.57
"1244","2019-05-02",13.65
"1245","2019-05-03",13.43
"1246","2019-05-06",13.67
"1247","2019-05-07",14
"1248","2019-05-08",14.24
"1249","2019-05-09",14.34
"1250","2019-05-10",14.73
"1251","2019-05-13",14.77
"1252","2019-05-14",15.16
"1253","2019-05-15",15.5
"1254","2019-05-16",15.8
"1255","2019-05-17",15.63
"1256","2019-05-20",15.3
"1257","2019-05-21",15.33
"1258","2019-05-22",15.39
"1259","2019-05-23",15.27
"1260","2019-05-24",15.37
"1261","2019-05-28",15.31
"1262","2019-05-29",15.05
"1263","2019-05-30",14.69
"1264","2019-05-31",14.63
"1265","2019-06-03",14.91
"1266","2019-06-04",15.4
"1267","2019-06-05",15.46
"1268","2019-06-06",15.52
"1269","2019-06-07",15.46
"1270","2019-06-10",15.65
"1271","2019-06-11",15.47
"1272","2019-06-12",15.6
"1273","2019-06-13",15.59
"1274","2019-06-14",15.51
"1275","2019-06-17",15.25
"1276","2019-06-18",15.07
"1277","2019-06-19",15.07
"1278","2019-06-20",15.02
"1279","2019-06-21",14.96
"1280","2019-06-24",14.74
"1281","2019-06-25",15.05
"1282","2019-06-26",14.72
"1283","2019-06-27",15.14
"1284","2019-06-28",15.41
"1285","2019-07-01",15.64
"1286","2019-07-02",15.83
"1287","2019-07-03",16.030001
"1288","2019-07-05",16.15
"1289","2019-07-08",16.129999
"1290","2019-07-09",16.040001
"1291","2019-07-10",16
"1292","2019-07-11",16.08
"1293","2019-07-12",16.040001
"1294","2019-07-15",15.95
"1295","2019-07-16",15.52
"1296","2019-07-17",15.29
"1297","2019-07-18",14.04
"1298","2019-07-19",14.08
"1299","2019-07-22",13.73
"1300","2019-07-23",13.81
"1301","2019-07-24",13.89
"1302","2019-07-25",13.53
"1303","2019-07-26",13.52
"1304","2019-07-29",13.32
"1305","2019-07-30",13.37
"1306","2019-07-31",13.44
"1307","2019-08-01",13.38
"1308","2019-08-02",13.91
"1309","2019-08-05",13.29
"1310","2019-08-06",13.78
"1311","2019-08-07",14.06
"1312","2019-08-08",14.48
"1313","2019-08-09",14.67
"1314","2019-08-12",14.43
"1315","2019-08-13",14.49
"1316","2019-08-14",14.09
"1317","2019-08-15",14.06
"1318","2019-08-16",14.44
"1319","2019-08-19",14.45
"1320","2019-08-20",14.38
"1321","2019-08-21",14.57
"1322","2019-08-22",14.64
"1323","2019-08-23",14.3
"1324","2019-08-26",14.44
"1325","2019-08-27",14.16
"1326","2019-08-28",13.33
"1327","2019-08-29",13.54
"1328","2019-08-30",13.11
"1329","2019-09-03",14.01
"1330","2019-09-04",14.1
"1331","2019-09-05",14.15
"1332","2019-09-06",13.93
"1333","2019-09-09",14.13
"1334","2019-09-10",14.37
"1335","2019-09-11",14.95
"1336","2019-09-12",15.25
"1337","2019-09-13",15.04
"1338","2019-09-16",15.17
"1339","2019-09-17",15.02
"1340","2019-09-18",14.87
"1341","2019-09-19",14.76
"1342","2019-09-20",14.67
"1343","2019-09-23",14.69
"1344","2019-09-24",15.02
"1345","2019-09-25",15.1
"1346","2019-09-26",15
"1347","2019-09-27",14.86
"1348","2019-09-30",14.95
"1349","2019-10-01",14.4
"1350","2019-10-02",14.03
"1351","2019-10-03",14.2
"1352","2019-10-04",14.34
"1353","2019-10-07",13.83
"1354","2019-10-08",13.61
"1355","2019-10-09",13.48
"1356","2019-10-10",13.83
"1357","2019-10-11",13.95
"1358","2019-10-14",13.93
"1359","2019-10-15",13.86
"1360","2019-10-16",13.82
"1361","2019-10-17",13.93
"1362","2019-10-18",14
"1363","2019-10-21",14.03
"1364","2019-10-22",13.93
"1365","2019-10-23",13.98
"1366","2019-10-24",13.92
"1367","2019-10-25",13.62
"1368","2019-10-28",13.52
"1369","2019-10-29",13.64
"1370","2019-10-30",13.72
"1371","2019-10-31",13.32
"1372","2019-11-01",15.37
"1373","2019-11-04",14.82
"1374","2019-11-05",14.52
"1375","2019-11-06",14.67
"1376","2019-11-07",14.74
"1377","2019-11-08",14.65
"1378","2019-11-11",14.3
"1379","2019-11-12",14.41
"1380","2019-11-13",14.33
"1381","2019-11-14",14.3
"1382","2019-11-15",14.01
"1383","2019-11-18",13.89
"1384","2019-11-19",13.73
"1385","2019-11-20",13.64
"1386","2019-11-21",13.57
"1387","2019-11-22",13.48
"1388","2019-11-25",13.54
"1389","2019-11-26",13.48
"1390","2019-11-27",13.57
"1391","2019-11-29",13.69
"1392","2019-12-02",13.53
"1393","2019-12-03",13.31
"1394","2019-12-04",13.44
"1395","2019-12-05",13.22
"1396","2019-12-06",13.27
"1397","2019-12-09",13.24
"1398","2019-12-10",13.36
"1399","2019-12-11",13.27
"1400","2019-12-12",13.4
"1401","2019-12-13",13.21
"1402","2019-12-16",13.19
"1403","2019-12-17",13.15
"1404","2019-12-18",13.09
"1405","2019-12-19",12.94
"1406","2019-12-20",12.82
"1407","2019-12-23",12.92
"1408","2019-12-24",13.15
"1409","2019-12-26",13.18
"1410","2019-12-27",13.37
"1411","2019-12-30",13.31
"1412","2019-12-31",13.25
"1413","2020-01-02",13.13
"1414","2020-01-03",13.08
"1415","2020-01-06",13.11
"1416","2020-01-07",12.95
"1417","2020-01-08",12.78
"1418","2020-01-09",12.69
"1419","2020-01-10",12.67
"1420","2020-01-13",12.78
"1421","2020-01-14",12.91
"1422","2020-01-15",12.9
"1423","2020-01-16",12.96
"1424","2020-01-17",12.99
"1425","2020-01-21",12.73
"1426","2020-01-22",12.8
"1427","2020-01-23",12.98
"1428","2020-01-24",12.74
"1429","2020-01-27",12.57
"1430","2020-01-28",12.21
"1431","2020-01-29",12.18
"1432","2020-01-30",12.22
"1433","2020-01-31",12.06
"1434","2020-02-03",12.07
"1435","2020-02-04",12.15
"1436","2020-02-05",12.5
"1437","2020-02-06",12.39
"1438","2020-02-07",12.39
"1439","2020-02-10",12.56
"1440","2020-02-11",12.7
"1441","2020-02-12",12.6
"1442","2020-02-13",12.62
"1443","2020-02-14",12.73
"1444","2020-02-18",12.45
"1445","2020-02-19",12.19
"1446","2020-02-20",12.21
"1447","2020-02-21",12.33
"1448","2020-02-24",12.09
"1449","2020-02-25",11.75
"1450","2020-02-26",11.87
"1451","2020-02-27",11.38
"1452","2020-02-28",11.16
"1453","2020-03-02",11.85
"1454","2020-03-03",11.74
"1455","2020-03-04",12.21
"1456","2020-03-05",12.14
"1457","2020-03-06",12.27
"1458","2020-03-09",10.77
"1459","2020-03-10",10.86
"1460","2020-03-11",10.4
"1461","2020-03-12",9.42
"1462","2020-03-13",10.43
"1463","2020-03-16",9.53
"1464","2020-03-17",10.86
"1465","2020-03-18",9.8
"1466","2020-03-19",9.82
"1467","2020-03-20",9.5
"1468","2020-03-23",9.88
"1469","2020-03-24",10.41
"1470","2020-03-25",9.75
"1471","2020-03-26",10.26
"1472","2020-03-27",10.07
"1473","2020-03-30",10.83
"1474","2020-03-31",10.71
"1475","2020-04-01",10.59
"1476","2020-04-02",10.43
"1477","2020-04-03",10.4
"1478","2020-04-06",10.48
"1479","2020-04-07",10.61
"1480","2020-04-08",10.75
"1481","2020-04-09",11.3
"1482","2020-04-13",11.3
"1483","2020-04-14",10.98
"1484","2020-04-15",10.46
"1485","2020-04-16",10.57
"1486","2020-04-17",11.15
"1487","2020-04-20",10.68
"1488","2020-04-21",10.46
"1489","2020-04-22",10.56
"1490","2020-04-23",10.74
"1491","2020-04-24",10.6
"1492","2020-04-27",10.85
"1493","2020-04-28",11.05
"1494","2020-04-29",11.71
"1495","2020-04-30",11.34
"1496","2020-05-01",10.86
"1497","2020-05-04",10.94
"1498","2020-05-05",11.23
"1499","2020-05-06",11.38
"1500","2020-05-07",11.84
"1501","2020-05-08",12.05
"1502","2020-05-11",11.65
"1503","2020-05-12",11.23
"1504","2020-05-13",11.31
"1505","2020-05-14",11.15
"1506","2020-05-15",11.42
"1507","2020-05-18",11.89
"1508","2020-05-19",11.46
"1509","2020-05-20",11.71
"1510","2020-05-21",11.93
"1511","2020-05-22",11.87
"1512","2020-05-26",12.38
"1513","2020-05-27",12.66
"1514","2020-05-28",12.57
"1515","2020-05-29",12.54
"1516","2020-06-01",12.32
"1517","2020-06-02",12.48
"1518","2020-06-03",12.94
"1519","2020-06-04",12.85
"1520","2020-06-05",13.19
"1521","2020-06-08",13.5
"1522","2020-06-09",13.44
"1523","2020-06-10",12.72
"1524","2020-06-11",11.96
"1525","2020-06-12",12.19
"1526","2020-06-15",12.14
"1527","2020-06-16",12.49
"1528","2020-06-17",12.2
"1529","2020-06-18",12.25
"1530","2020-06-19",12.25
"1531","2020-06-22",12.39
"1532","2020-06-23",12.57
"1533","2020-06-24",12.22
"1534","2020-06-25",12.3
"1535","2020-06-26",12.34
"1536","2020-06-29",12.56
"1537","2020-06-30",13.09
"1538","2020-07-01",12.73
"1539","2020-07-02",12.73
"1540","2020-07-06",12.75
"1541","2020-07-07",12.49
"1542","2020-07-08",12.46
"1543","2020-07-09",12.3
"1544","2020-07-10",12.82
"1545","2020-07-13",12.68
"1546","2020-07-14",12.73
"1547","2020-07-15",12.43
"1548","2020-07-16",12.21
"1549","2020-07-17",12.45
"1550","2020-07-20",12.22
"1551","2020-07-21",12.44
"1552","2020-07-22",12.33
"1553","2020-07-23",11.92
"1554","2020-07-24",12.06
"1555","2020-07-27",12.08
"1556","2020-07-28",12.07
"1557","2020-07-29",12.12
"1558","2020-07-30",12.1
"1559","2020-07-31",11.87
"1560","2020-08-03",12.1
"1561","2020-08-04",12.72
"1562","2020-08-05",12.84
"1563","2020-08-06",13.3
"1564","2020-08-07",13.56
"1565","2020-08-10",13.7
"1566","2020-08-11",13.61
"1567","2020-08-12",13.61
"1568","2020-08-13",13.39
"1569","2020-08-14",13.26
"1570","2020-08-17",12.99
"1571","2020-08-18",12.98
"1572","2020-08-19",13.05
"1573","2020-08-20",12.88
"1574","2020-08-21",12.95
"1575","2020-08-24",13.01
"1576","2020-08-25",13.1
"1577","2020-08-26",13
"1578","2020-08-27",13.03
"1579","2020-08-28",13.2
"1580","2020-08-31",13.05
"1581","2020-09-01",13.06
"1582","2020-09-02",13.06
"1583","2020-09-03",12.94
"1584","2020-09-04",12.8
"1585","2020-09-08",12.38
"1586","2020-09-09",12.47
"1587","2020-09-10",12.33
"1588","2020-09-11",12.25
"1589","2020-09-14",12.42
"1590","2020-09-15",12.07
"1591","2020-09-16",11.77
"1592","2020-09-17",11.74
"1593","2020-09-18",11.56
"1594","2020-09-21",10.83
"1595","2020-09-22",10.7
"1596","2020-09-23",10.05
"1597","2020-09-24",10.43
"1598","2020-09-25",10.27
"1599","2020-09-28",10.43
"1600","2020-09-29",10.21
"1601","2020-09-30",10.12
"1602","2020-10-01",10.08
"1603","2020-10-02",10.23
"1604","2020-10-05",10.66
"1605","2020-10-06",10.55
"1606","2020-10-07",10.28
"1607","2020-10-08",10.26
"1608","2020-10-09",10.5
"1609","2020-10-12",10.66
"1610","2020-10-13",10.43
"1611","2020-10-14",10.6
"1612","2020-10-15",10.74
"1613","2020-10-16",10.73
"1614","2020-10-19",10.55
"1615","2020-10-20",10.7
"1616","2020-10-21",10.99
"1617","2020-10-22",10.95
"1618","2020-10-23",11.11
"1619","2020-10-26",10.9
"1620","2020-10-27",10.6
"1621","2020-10-28",9.91
"1622","2020-10-29",9.66
"1623","2020-10-30",9.44
"1624","2020-11-02",9.78
"1625","2020-11-03",9.73
"1626","2020-11-04",9.28
"1627","2020-11-05",9.39
"1628","2020-11-06",9.06
"1629","2020-11-09",9.44
"1630","2020-11-10",10.03
"1631","2020-11-11",9.97
"1632","2020-11-12",9.89
"1633","2020-11-13",10.26
"1634","2020-11-16",10.76
"1635","2020-11-17",10.67
"1636","2020-11-18",10.66
"1637","2020-11-19",10.57
"1638","2020-11-20",10.62
"1639","2020-11-23",10.67
"1640","2020-11-24",10.93
"1641","2020-11-25",10.74
"1642","2020-11-27",10.53
