"","date","NSSC"
"1003","2010-12-23",1.88
"1004","2010-12-27",1.78
"1005","2010-12-28",1.93
"1006","2010-12-29",1.86
"1007","2010-12-30",1.69
"1008","2010-12-31",1.76
"1009","2011-01-03",1.79
"1010","2011-01-04",1.82
"1011","2011-01-05",1.72
"1012","2011-01-06",1.7
"1013","2011-01-07",1.8
"1014","2011-01-10",1.72
"1015","2011-01-11",1.75
"1016","2011-01-12",1.8
"1017","2011-01-13",1.73
"1018","2011-01-14",1.72
"1019","2011-01-18",1.75
"1020","2011-01-19",1.68
"1021","2011-01-20",1.71
"1022","2011-01-21",1.74
"1023","2011-01-24",1.77
"1024","2011-01-25",1.83
"1025","2011-01-26",1.81
"1026","2011-01-27",1.81
"1027","2011-01-28",1.82
"1028","2011-01-31",1.88
"1029","2011-02-01",1.89
"1030","2011-02-02",1.9
"1031","2011-02-03",1.87
"1032","2011-02-04",1.9
"1033","2011-02-07",2.01
"1034","2011-02-08",1.96
"1035","2011-02-09",1.98
"1036","2011-02-10",1.95
"1037","2011-02-11",1.92
"1038","2011-02-14",2.11
"1039","2011-02-15",2.17
"1040","2011-02-16",2.2
"1041","2011-02-17",2.18
"1042","2011-02-18",2.24
"1043","2011-02-22",2.23
"1044","2011-02-23",2.19
"1045","2011-02-24",2.28
"1046","2011-02-25",2.34
"1047","2011-02-28",2.35
"1048","2011-03-01",2.25
"1049","2011-03-02",2.2
"1050","2011-03-03",2.35
"1051","2011-03-04",2.33
"1052","2011-03-07",2.3
"1053","2011-03-08",2.28
"1054","2011-03-09",2.29
"1055","2011-03-10",2.21
"1056","2011-03-11",2.21
"1057","2011-03-14",2.23
"1058","2011-03-15",2.14
"1059","2011-03-16",2.2
"1060","2011-03-17",2.2
"1061","2011-03-18",2.15
"1062","2011-03-21",2.18
"1063","2011-03-22",2.21
"1064","2011-03-23",2.22
"1065","2011-03-24",2.25
"1066","2011-03-25",2.21
"1067","2011-03-28",2.3
"1068","2011-03-29",2.19
"1069","2011-03-30",2.33
"1070","2011-03-31",2.27
"1071","2011-04-01",2.34
"1072","2011-04-04",2.21
"1073","2011-04-05",2.2
"1074","2011-04-06",2.3
"1075","2011-04-07",2.26
"1076","2011-04-08",2.25
"1077","2011-04-11",2.22
"1078","2011-04-12",2.2
"1079","2011-04-13",2.2
"1080","2011-04-14",2.2
"1081","2011-04-15",2.2
"1082","2011-04-18",2.27
"1083","2011-04-19",2.23
"1084","2011-04-20",2.25
"1085","2011-04-21",2.2
"1086","2011-04-25",2.31
"1087","2011-04-26",2.21
"1088","2011-04-27",2.27
"1089","2011-04-28",2.22
"1090","2011-04-29",2.18
"1091","2011-05-02",2.2
"1092","2011-05-03",2.2
"1093","2011-05-04",2.15
"1094","2011-05-05",2.12
"1095","2011-05-06",2.18
"1096","2011-05-09",2.2
"1097","2011-05-10",2.19
"1098","2011-05-11",2.2
"1099","2011-05-12",2.2
"1100","2011-05-13",2.2
"1101","2011-05-16",2.2
"1102","2011-05-17",2.29
"1103","2011-05-18",2.3
"1104","2011-05-19",2.3
"1105","2011-05-20",2.3
"1106","2011-05-23",2.33
"1107","2011-05-24",2.33
"1108","2011-05-25",2.28
"1109","2011-05-26",2.24
"1110","2011-05-27",2.32
"1111","2011-05-31",2.21
"1112","2011-06-01",2.44
"1113","2011-06-02",2.39
"1114","2011-06-03",2.38
"1115","2011-06-06",2.34
"1116","2011-06-07",2.26
"1117","2011-06-08",2.3
"1118","2011-06-09",2.41
"1119","2011-06-10",2.53
"1120","2011-06-13",2.59
"1121","2011-06-14",2.54
"1122","2011-06-15",2.67
"1123","2011-06-16",2.62
"1124","2011-06-17",2.73
"1125","2011-06-20",2.74
"1126","2011-06-21",2.82
"1127","2011-06-22",2.79
"1128","2011-06-23",2.85
"1129","2011-06-24",3
"1130","2011-06-27",2.92
"1131","2011-06-28",2.9
"1132","2011-06-29",2.98
"1133","2011-06-30",2.97
"1134","2011-07-01",2.91
"1135","2011-07-05",2.88
"1136","2011-07-06",2.88
"1137","2011-07-07",2.81
"1138","2011-07-08",2.81
"1139","2011-07-11",2.81
"1140","2011-07-12",2.81
"1141","2011-07-13",2.88
"1142","2011-07-14",2.81
"1143","2011-07-15",2.8
"1144","2011-07-18",2.71
"1145","2011-07-19",2.7
"1146","2011-07-20",2.7
"1147","2011-07-21",2.7
"1148","2011-07-22",2.62
"1149","2011-07-25",2.64
"1150","2011-07-26",2.58
"1151","2011-07-27",2.54
"1152","2011-07-28",2.68
"1153","2011-07-29",2.59
"1154","2011-08-01",2.58
"1155","2011-08-02",2.53
"1156","2011-08-03",2.51
"1157","2011-08-04",2.59
"1158","2011-08-05",2.57
"1159","2011-08-08",2.5
"1160","2011-08-09",2.47
"1161","2011-08-10",2.45
"1162","2011-08-11",2.4
"1163","2011-08-12",2.63
"1164","2011-08-15",2.57
"1165","2011-08-16",2.73
"1166","2011-08-17",2.72
"1167","2011-08-18",2.68
"1168","2011-08-19",2.73
"1169","2011-08-22",2.69
"1170","2011-08-23",2.69
"1171","2011-08-24",2.58
"1172","2011-08-25",2.55
"1173","2011-08-26",2.52
"1174","2011-08-29",2.66
"1175","2011-08-30",2.57
"1176","2011-08-31",2.65
"1177","2011-09-01",2.62
"1178","2011-09-02",2.6
"1179","2011-09-06",2.56
"1180","2011-09-07",2.6
"1181","2011-09-08",2.49
"1182","2011-09-09",2.63
"1183","2011-09-12",2.6
"1184","2011-09-13",2.78
"1185","2011-09-14",2.6
"1186","2011-09-15",2.51
"1187","2011-09-16",2.71
"1188","2011-09-19",2.64
"1189","2011-09-20",2.54
"1190","2011-09-21",2.54
"1191","2011-09-22",2.4
"1192","2011-09-23",2.28
"1193","2011-09-26",2.3
"1194","2011-09-27",2.35
"1195","2011-09-28",2.42
"1196","2011-09-29",2.41
"1197","2011-09-30",2.29
"1198","2011-10-03",2.16
"1199","2011-10-04",2.2
"1200","2011-10-05",2.11
"1201","2011-10-06",2.1
"1202","2011-10-07",2.1
"1203","2011-10-10",2.28
"1204","2011-10-11",2.15
"1205","2011-10-12",2.2
"1206","2011-10-13",2.31
"1207","2011-10-14",2.23
"1208","2011-10-17",2.12
"1209","2011-10-18",2.09
"1210","2011-10-19",2.1
"1211","2011-10-20",2.15
"1212","2011-10-21",2.1
"1213","2011-10-24",2.02
"1214","2011-10-25",2.09
"1215","2011-10-26",2.07
"1216","2011-10-27",2.05
"1217","2011-10-28",2.1
"1218","2011-10-31",2.05
"1219","2011-11-01",2.3
"1220","2011-11-02",2.23
"1221","2011-11-03",2.18
"1222","2011-11-04",2.14
"1223","2011-11-07",2.15
"1224","2011-11-08",2.18
"1225","2011-11-09",2.08
"1226","2011-11-10",2.21
"1227","2011-11-11",2.2
"1228","2011-11-14",2.15
"1229","2011-11-15",2.26
"1230","2011-11-16",2.02
"1231","2011-11-17",1.97
"1232","2011-11-18",2.18
"1233","2011-11-21",2.19
"1234","2011-11-22",2.18
"1235","2011-11-23",2.2
"1236","2011-11-25",2.19
"1237","2011-11-28",2.19
"1238","2011-11-29",2.2
"1239","2011-11-30",2.2
"1240","2011-12-01",2.19
"1241","2011-12-02",2.29
"1242","2011-12-05",2.19
"1243","2011-12-06",2.21
"1244","2011-12-07",2.18
"1245","2011-12-08",2.13
"1246","2011-12-09",2.22
"1247","2011-12-12",2.14
"1248","2011-12-13",2.2
"1249","2011-12-14",2.23
"1250","2011-12-15",2.14
"1251","2011-12-16",2.15
"1252","2011-12-19",2.14
"1253","2011-12-20",2.17
"1254","2011-12-21",2.15
"1255","2011-12-22",2.17
"1256","2011-12-23",2.15
"1257","2011-12-27",2.05
"1258","2011-12-28",2.11
"1259","2011-12-29",2.51
"1260","2011-12-30",2.48
"1261","2012-01-03",2.5
"1262","2012-01-04",2.37
"1263","2012-01-05",2.29
"1264","2012-01-06",2.3
"1265","2012-01-09",2.4
"1266","2012-01-10",2.36
"1267","2012-01-11",2.35
"1268","2012-01-12",2.33
"1269","2012-01-13",2.37
"1270","2012-01-17",2.49
"1271","2012-01-18",2.57
"1272","2012-01-19",2.75
"1273","2012-01-20",2.81
"1274","2012-01-23",2.79
"1275","2012-01-24",2.84
"1276","2012-01-25",2.75
"1277","2012-01-26",2.79
"1278","2012-01-27",2.85
"1279","2012-01-30",2.79
"1280","2012-01-31",2.9
"1281","2012-02-01",2.87
"1282","2012-02-02",2.88
"1283","2012-02-03",2.86
"1284","2012-02-06",2.75
"1285","2012-02-07",2.8
"1286","2012-02-08",2.75
"1287","2012-02-09",2.8
"1288","2012-02-10",2.81
"1289","2012-02-13",2.48
"1290","2012-02-14",2.49
"1291","2012-02-15",2.44
"1292","2012-02-16",2.53
"1293","2012-02-17",2.52
"1294","2012-02-21",2.55
"1295","2012-02-22",2.48
"1296","2012-02-23",2.57
"1297","2012-02-24",2.65
"1298","2012-02-27",2.66
"1299","2012-02-28",2.67
"1300","2012-02-29",2.69
"1301","2012-03-01",2.71
"1302","2012-03-02",2.68
"1303","2012-03-05",2.78
"1304","2012-03-06",2.69
"1305","2012-03-07",2.73
"1306","2012-03-08",2.82
"1307","2012-03-09",2.8
"1308","2012-03-12",2.79
"1309","2012-03-13",2.84
"1310","2012-03-14",2.93
"1311","2012-03-15",2.95
"1312","2012-03-16",2.99
"1313","2012-03-19",2.99
"1314","2012-03-20",3.04
"1315","2012-03-21",3.09
"1316","2012-03-22",3.05
"1317","2012-03-23",3.05
"1318","2012-03-26",3.13
"1319","2012-03-27",3.1
"1320","2012-03-28",3.1
"1321","2012-03-29",3.1
"1322","2012-03-30",3.13
"1323","2012-04-02",3.03
"1324","2012-04-03",3.05
"1325","2012-04-04",3.02
"1326","2012-04-05",3.08
"1327","2012-04-09",3
"1328","2012-04-10",2.95
"1329","2012-04-11",2.89
"1330","2012-04-12",2.95
"1331","2012-04-13",2.9
"1332","2012-04-16",2.94
"1333","2012-04-17",2.94
"1334","2012-04-18",2.97
"1335","2012-04-19",2.95
"1336","2012-04-20",2.91
"1337","2012-04-23",2.94
"1338","2012-04-24",2.95
"1339","2012-04-25",3.01
"1340","2012-04-26",3.02
"1341","2012-04-27",3.02
"1342","2012-04-30",2.99
"1343","2012-05-01",3.01
"1344","2012-05-02",3.01
"1345","2012-05-03",2.9
"1346","2012-05-04",2.96
"1347","2012-05-07",2.93
"1348","2012-05-08",2.94
"1349","2012-05-09",3.11
"1350","2012-05-10",2.97
"1351","2012-05-11",3.11
"1352","2012-05-14",2.78
"1353","2012-05-15",2.89
"1354","2012-05-16",2.9
"1355","2012-05-17",2.75
"1356","2012-05-18",2.67
"1357","2012-05-21",2.72
"1358","2012-05-22",2.89
"1359","2012-05-23",2.85
"1360","2012-05-24",2.87
"1361","2012-05-25",2.87
"1362","2012-05-29",2.87
"1363","2012-05-30",2.88
"1364","2012-05-31",2.97
"1365","2012-06-01",2.82
"1366","2012-06-04",2.87
"1367","2012-06-05",2.9
"1368","2012-06-06",2.97
"1369","2012-06-07",3.06
"1370","2012-06-08",3.01
"1371","2012-06-11",2.96
"1372","2012-06-12",3.03
"1373","2012-06-13",2.97
"1374","2012-06-14",2.97
"1375","2012-06-15",2.96
"1376","2012-06-18",2.99
"1377","2012-06-19",3.03
"1378","2012-06-20",3
"1379","2012-06-21",2.86
"1380","2012-06-22",2.82
"1381","2012-06-25",2.87
"1382","2012-06-26",2.94
"1383","2012-06-27",2.98
"1384","2012-06-28",2.92
"1385","2012-06-29",2.94
"1386","2012-07-02",2.9
"1387","2012-07-03",2.9
"1388","2012-07-05",2.93
"1389","2012-07-06",2.93
"1390","2012-07-09",2.95
"1391","2012-07-10",2.95
"1392","2012-07-11",2.95
"1393","2012-07-12",2.9
"1394","2012-07-13",2.94
"1395","2012-07-16",2.95
"1396","2012-07-17",2.96
"1397","2012-07-18",2.98
"1398","2012-07-19",2.98
"1399","2012-07-20",2.98
"1400","2012-07-23",2.93
"1401","2012-07-24",3
"1402","2012-07-25",2.98
"1403","2012-07-26",2.96
"1404","2012-07-27",2.99
"1405","2012-07-30",2.97
"1406","2012-07-31",2.98
"1407","2012-08-01",2.99
"1408","2012-08-02",2.99
"1409","2012-08-03",2.98
"1410","2012-08-06",2.98
"1411","2012-08-07",2.98
"1412","2012-08-08",2.98
"1413","2012-08-09",2.98
"1414","2012-08-10",3.03
"1415","2012-08-13",3.02
"1416","2012-08-14",2.98
"1417","2012-08-15",2.98
"1418","2012-08-16",2.98
"1419","2012-08-17",3.09
"1420","2012-08-20",3.08
"1421","2012-08-21",3.08
"1422","2012-08-22",3.05
"1423","2012-08-23",3.1
"1424","2012-08-24",3.15
"1425","2012-08-27",3.25
"1426","2012-08-28",3.27
"1427","2012-08-29",3.29
"1428","2012-08-30",3.25
"1429","2012-08-31",3.25
"1430","2012-09-04",3.21
"1431","2012-09-05",3.34
"1432","2012-09-06",3.34
"1433","2012-09-07",3.32
"1434","2012-09-10",3.15
"1435","2012-09-11",2.98
"1436","2012-09-12",3.01
"1437","2012-09-13",3.09
"1438","2012-09-14",3.1
"1439","2012-09-17",3.18
"1440","2012-09-18",3.15
"1441","2012-09-19",3.34
"1442","2012-09-20",3.4
"1443","2012-09-21",3.41
"1444","2012-09-24",3.44
"1445","2012-09-25",3.42
"1446","2012-09-26",3.3
"1447","2012-09-27",3.31
"1448","2012-09-28",3.37
"1449","2012-10-01",3.42
"1450","2012-10-02",3.44
"1451","2012-10-03",3.4
"1452","2012-10-04",3.36
"1453","2012-10-05",3.48
"1454","2012-10-08",3.48
"1455","2012-10-09",3.36
"1456","2012-10-10",3.42
"1457","2012-10-11",3.48
"1458","2012-10-12",3.46
"1459","2012-10-15",3.43
"1460","2012-10-16",3.47
"1461","2012-10-17",3.43
"1462","2012-10-18",3.42
"1463","2012-10-19",3.35
"1464","2012-10-22",3.35
"1465","2012-10-23",3.38
"1466","2012-10-24",3.31
"1467","2012-10-25",3.35
"1468","2012-10-26",3.4
"1469","2012-10-31",3.39
"1470","2012-11-01",3.29
"1471","2012-11-02",3.39
"1472","2012-11-05",3.36
"1473","2012-11-06",3.35
"1474","2012-11-07",3.3
"1475","2012-11-08",3.4
"1476","2012-11-09",3.27
"1477","2012-11-12",3.15
"1478","2012-11-13",3.11
"1479","2012-11-14",3.14
"1480","2012-11-15",3.09
"1481","2012-11-16",3.18
"1482","2012-11-19",3.16
"1483","2012-11-20",3.1
"1484","2012-11-21",3.11
"1485","2012-11-23",3.11
"1486","2012-11-26",3.12
"1487","2012-11-27",3.1
"1488","2012-11-28",3.18
"1489","2012-11-29",3.27
"1490","2012-11-30",3.37
"1491","2012-12-03",3.35
"1492","2012-12-04",3.35
"1493","2012-12-05",3.33
"1494","2012-12-06",3.4
"1495","2012-12-07",3.38
"1496","2012-12-10",3.35
"1497","2012-12-11",3.41
"1498","2012-12-12",3.41
"1499","2012-12-13",3.41
"1500","2012-12-14",3.35
"1501","2012-12-17",3.36
"1502","2012-12-18",3.43
"1503","2012-12-19",3.4
"1504","2012-12-20",3.45
"1505","2012-12-21",3.5
"1506","2012-12-24",3.55
"1507","2012-12-26",3.5
"1508","2012-12-27",3.57
"1509","2012-12-28",3.66
"1510","2012-12-31",3.64
"1511","2013-01-02",3.64
"1512","2013-01-03",3.64
"1513","2013-01-04",3.59
"1514","2013-01-07",3.58
"1515","2013-01-08",3.57
"1516","2013-01-09",3.57
"1517","2013-01-10",3.65
"1518","2013-01-11",3.63
"1519","2013-01-14",3.64
"1520","2013-01-15",3.68
"1521","2013-01-16",3.6
"1522","2013-01-17",3.6
"1523","2013-01-18",3.61
"1524","2013-01-22",3.6
"1525","2013-01-23",3.6
"1526","2013-01-24",3.61
"1527","2013-01-25",3.6
"1528","2013-01-28",3.6
"1529","2013-01-29",3.62
"1530","2013-01-30",3.6
"1531","2013-01-31",3.6
"1532","2013-02-01",3.6
"1533","2013-02-04",3.57
"1534","2013-02-05",3.6
"1535","2013-02-06",3.6
"1536","2013-02-07",3.59
"1537","2013-02-08",3.52
"1538","2013-02-11",3.5
"1539","2013-02-12",3.55
"1540","2013-02-13",3.59
"1541","2013-02-14",3.62
"1542","2013-02-15",3.6
"1543","2013-02-19",3.62
"1544","2013-02-20",3.63
"1545","2013-02-21",3.6
"1546","2013-02-22",3.68
"1547","2013-02-25",3.76
"1548","2013-02-26",3.77
"1549","2013-02-27",3.75
"1550","2013-02-28",3.77
"1551","2013-03-01",3.77
"1552","2013-03-04",3.8
"1553","2013-03-05",3.84
"1554","2013-03-06",3.85
"1555","2013-03-07",3.93
"1556","2013-03-08",3.98
"1557","2013-03-11",4.09
"1558","2013-03-12",4.01
"1559","2013-03-13",4.07
"1560","2013-03-14",4.04
"1561","2013-03-15",4.02
"1562","2013-03-18",4.02
"1563","2013-03-19",4.04
"1564","2013-03-20",4.05
"1565","2013-03-21",4.03
"1566","2013-03-22",4
"1567","2013-03-25",3.97
"1568","2013-03-26",4.02
"1569","2013-03-27",4.02
"1570","2013-03-28",4
"1571","2013-04-01",4
"1572","2013-04-02",4
"1573","2013-04-03",3.95
"1574","2013-04-04",3.95
"1575","2013-04-05",3.99
"1576","2013-04-08",3.91
"1577","2013-04-09",3.91
"1578","2013-04-10",3.95
"1579","2013-04-11",4.02
"1580","2013-04-12",4.01
"1581","2013-04-15",4.01
"1582","2013-04-16",4.02
"1583","2013-04-17",4.04
"1584","2013-04-18",4.04
"1585","2013-04-19",4.02
"1586","2013-04-22",4.02
"1587","2013-04-23",4.02
"1588","2013-04-24",4.13
"1589","2013-04-25",4.1
"1590","2013-04-26",4.11
"1591","2013-04-29",4.2
"1592","2013-04-30",4.24
"1593","2013-05-01",4.32
"1594","2013-05-02",4.34
"1595","2013-05-03",4.4
"1596","2013-05-06",4.4
"1597","2013-05-07",4.4
"1598","2013-05-08",4.35
"1599","2013-05-09",4.39
"1600","2013-05-10",4.35
"1601","2013-05-13",4.31
"1602","2013-05-14",4.25
"1603","2013-05-15",4.3
"1604","2013-05-16",4.34
"1605","2013-05-17",4.29
"1606","2013-05-20",4.36
"1607","2013-05-21",4.37
"1608","2013-05-22",4.37
"1609","2013-05-23",4.36
"1610","2013-05-24",4.39
"1611","2013-05-28",4.44
"1612","2013-05-29",4.4
"1613","2013-05-30",4.43
"1614","2013-05-31",4.34
"1615","2013-06-03",4.48
"1616","2013-06-04",4.42
"1617","2013-06-05",4.41
"1618","2013-06-06",4.42
"1619","2013-06-07",4.43
"1620","2013-06-10",4.43
"1621","2013-06-11",4.54
"1622","2013-06-12",4.56
"1623","2013-06-13",4.56
"1624","2013-06-14",4.6
"1625","2013-06-17",4.75
"1626","2013-06-18",4.62
"1627","2013-06-19",4.77
"1628","2013-06-20",4.69
"1629","2013-06-21",4.72
"1630","2013-06-24",4.64
"1631","2013-06-25",4.73
"1632","2013-06-26",4.73
"1633","2013-06-27",4.75
"1634","2013-06-28",4.78
"1635","2013-07-01",4.75
"1636","2013-07-02",4.79
"1637","2013-07-03",4.8
"1638","2013-07-05",4.99
"1639","2013-07-08",4.99
"1640","2013-07-09",4.99
"1641","2013-07-10",4.95
"1642","2013-07-11",4.99
"1643","2013-07-12",4.99
"1644","2013-07-15",4.89
"1645","2013-07-16",4.92
"1646","2013-07-17",4.92
"1647","2013-07-18",4.99
"1648","2013-07-19",5.04
"1649","2013-07-22",5
"1650","2013-07-23",5.05
"1651","2013-07-24",5.08
"1652","2013-07-25",5.1
"1653","2013-07-26",5.1
"1654","2013-07-29",5.05
"1655","2013-07-30",5.08
"1656","2013-07-31",5.1
"1657","2013-08-01",5.12
"1658","2013-08-02",5.13
"1659","2013-08-05",5.14
"1660","2013-08-06",5.13
"1661","2013-08-07",5.09
"1662","2013-08-08",5.1
"1663","2013-08-09",5.07
"1664","2013-08-12",5.08
"1665","2013-08-13",5.06
"1666","2013-08-14",5.11
"1667","2013-08-15",5.1
"1668","2013-08-16",5.03
"1669","2013-08-19",4.97
"1670","2013-08-20",4.95
"1671","2013-08-21",4.94
"1672","2013-08-22",4.98
"1673","2013-08-23",4.94
"1674","2013-08-26",4.88
"1675","2013-08-27",4.84
"1676","2013-08-28",4.88
"1677","2013-08-29",4.94
"1678","2013-08-30",4.98
"1679","2013-09-03",4.88
"1680","2013-09-04",4.86
"1681","2013-09-05",4.98
"1682","2013-09-06",4.89
"1683","2013-09-09",4.88
"1684","2013-09-10",4.93
"1685","2013-09-11",4.99
"1686","2013-09-12",4.96
"1687","2013-09-13",5.55
"1688","2013-09-16",5.7
"1689","2013-09-17",5.42
"1690","2013-09-18",5.33
"1691","2013-09-19",5.31
"1692","2013-09-20",5.22
"1693","2013-09-23",5.14
"1694","2013-09-24",5.2
"1695","2013-09-25",5.55
"1696","2013-09-26",5.42
"1697","2013-09-27",5.26
"1698","2013-09-30",5.31
"1699","2013-10-01",5.3
"1700","2013-10-02",5.23
"1701","2013-10-03",5.16
"1702","2013-10-04",5.04
"1703","2013-10-07",5.04
"1704","2013-10-08",4.97
"1705","2013-10-09",4.93
"1706","2013-10-10",4.98
"1707","2013-10-11",5.04
"1708","2013-10-14",5.05
"1709","2013-10-15",5.2
"1710","2013-10-16",5.27
"1711","2013-10-17",5.37
"1712","2013-10-18",5.35
"1713","2013-10-21",5.37
"1714","2013-10-22",5.49
"1715","2013-10-23",5.44
"1716","2013-10-24",5.52
"1717","2013-10-25",5.51
"1718","2013-10-28",5.51
"1719","2013-10-29",5.56
"1720","2013-10-30",5.59
"1721","2013-10-31",5.62
"1722","2013-11-01",5.58
"1723","2013-11-04",5.6
"1724","2013-11-05",5.75
"1725","2013-11-06",5.84
"1726","2013-11-07",5.85
"1727","2013-11-08",5.82
"1728","2013-11-11",6.05
"1729","2013-11-12",6.06
"1730","2013-11-13",6.04
"1731","2013-11-14",5.98
"1732","2013-11-15",6.06
"1733","2013-11-18",6.06
"1734","2013-11-19",6.06
"1735","2013-11-20",6.1
"1736","2013-11-21",6.1
"1737","2013-11-22",6.29
"1738","2013-11-25",6.47
"1739","2013-11-26",6.48
"1740","2013-11-27",6.46
"1741","2013-11-29",6.49
"1742","2013-12-02",6.33
"1743","2013-12-03",6.32
"1744","2013-12-04",6.33
"1745","2013-12-05",6.36
"1746","2013-12-06",6.38
"1747","2013-12-09",6.37
"1748","2013-12-10",6.31
"1749","2013-12-11",6.17
"1750","2013-12-12",6.18
"1751","2013-12-13",6.18
"1752","2013-12-16",6.2
"1753","2013-12-17",6.18
"1754","2013-12-18",6.25
"1755","2013-12-19",6.36
"1756","2013-12-20",6.36
"1757","2013-12-23",6.38
"1758","2013-12-24",6.38
"1759","2013-12-26",6.38
"1760","2013-12-27",6.28
"1761","2013-12-30",6.21
"1762","2013-12-31",6.28
"1763","2014-01-02",6.15
"1764","2014-01-03",6.2
"1765","2014-01-06",6.29
"1766","2014-01-07",6.31
"1767","2014-01-08",6.25
"1768","2014-01-09",6.24
"1769","2014-01-10",6.18
"1770","2014-01-13",6.31
"1771","2014-01-14",6.24
"1772","2014-01-15",6.3
"1773","2014-01-16",6.35
"1774","2014-01-17",6.28
"1775","2014-01-21",6.38
"1776","2014-01-22",6.5
"1777","2014-01-23",7.25
"1778","2014-01-24",6.69
"1779","2014-01-27",7
"1780","2014-01-28",7.57
"1781","2014-01-29",7.44
"1782","2014-01-30",7.41
"1783","2014-01-31",7.29
"1784","2014-02-03",7.21
"1785","2014-02-04",7.14
"1786","2014-02-05",6.98
"1787","2014-02-06",7.02
"1788","2014-02-07",7.44
"1789","2014-02-10",7.04
"1790","2014-02-11",7
"1791","2014-02-12",7.31
"1792","2014-02-13",7.33
"1793","2014-02-14",7.24
"1794","2014-02-18",7.01
"1795","2014-02-19",6.87
"1796","2014-02-20",6.95
"1797","2014-02-21",7.01
"1798","2014-02-24",6.96
"1799","2014-02-25",6.91
"1800","2014-02-26",7.04
"1801","2014-02-27",7
"1802","2014-02-28",6.96
"1803","2014-03-03",7
"1804","2014-03-04",6.97
"1805","2014-03-05",6.95
"1806","2014-03-06",6.95
"1807","2014-03-07",6.96
"1808","2014-03-10",6.95
"1809","2014-03-11",6.89
"1810","2014-03-12",6.98
"1811","2014-03-13",6.69
"1812","2014-03-14",6.68
"1813","2014-03-17",6.67
"1814","2014-03-18",6.73
"1815","2014-03-19",6.72
"1816","2014-03-20",7
"1817","2014-03-21",7
"1818","2014-03-24",6.69
"1819","2014-03-25",6.72
"1820","2014-03-26",6.66
"1821","2014-03-27",6.68
"1822","2014-03-28",6.72
"1823","2014-03-31",6.63
"1824","2014-04-01",6.66
"1825","2014-04-02",6.74
"1826","2014-04-03",6.7
"1827","2014-04-04",6.58
"1828","2014-04-07",6.29
"1829","2014-04-08",6.36
"1830","2014-04-09",6.52
"1831","2014-04-10",6.13
"1832","2014-04-11",6.21
"1833","2014-04-14",6.23
"1834","2014-04-15",5.91
"1835","2014-04-16",5.95
"1836","2014-04-17",5.92
"1837","2014-04-21",5.9
"1838","2014-04-22",6.03
"1839","2014-04-23",5.99
"1840","2014-04-24",6
"1841","2014-04-25",5.97
"1842","2014-04-28",5.95
"1843","2014-04-29",5.91
"1844","2014-04-30",5.84
"1845","2014-05-01",5.78
"1846","2014-05-02",5.86
"1847","2014-05-05",5.49
"1848","2014-05-06",5.56
"1849","2014-05-07",5.56
"1850","2014-05-08",5.95
"1851","2014-05-09",5.8
"1852","2014-05-12",5.86
"1853","2014-05-13",6.15
"1854","2014-05-14",6.06
"1855","2014-05-15",5.91
"1856","2014-05-16",5.78
"1857","2014-05-19",6.09
"1858","2014-05-20",5.92
"1859","2014-05-21",6.11
"1860","2014-05-22",6.12
"1861","2014-05-23",6.15
"1862","2014-05-27",6.22
"1863","2014-05-28",6.2
"1864","2014-05-29",6.17
"1865","2014-05-30",6.18
"1866","2014-06-02",6.21
"1867","2014-06-03",6.15
"1868","2014-06-04",6.04
"1869","2014-06-05",5.96
"1870","2014-06-06",5.95
"1871","2014-06-09",5.95
"1872","2014-06-10",5.99
"1873","2014-06-11",5.81
"1874","2014-06-12",5.65
"1875","2014-06-13",5.61
"1876","2014-06-16",5.55
"1877","2014-06-17",5.35
"1878","2014-06-18",5.61
"1879","2014-06-19",5.4
"1880","2014-06-20",5.09
"1881","2014-06-23",5.08
"1882","2014-06-24",5.08
"1883","2014-06-25",5.18
"1884","2014-06-26",5
"1885","2014-06-27",5.42
"1886","2014-06-30",5.43
"1887","2014-07-01",5.43
"1888","2014-07-02",5.36
"1889","2014-07-03",5.4
"1890","2014-07-07",5.25
"1891","2014-07-08",5.11
"1892","2014-07-09",5.21
"1893","2014-07-10",5.18
"1894","2014-07-11",5.12
"1895","2014-07-14",5
"1896","2014-07-15",5.03
"1897","2014-07-16",5.05
"1898","2014-07-17",5.01
"1899","2014-07-18",4.95
"1900","2014-07-21",4.91
"1901","2014-07-22",5.05
"1902","2014-07-23",5.11
"1903","2014-07-24",5.15
"1904","2014-07-25",4.95
"1905","2014-07-28",4.89
"1906","2014-07-29",4.93
"1907","2014-07-30",4.94
"1908","2014-07-31",4.83
"1909","2014-08-01",4.75
"1910","2014-08-04",4.78
"1911","2014-08-05",4.81
"1912","2014-08-06",4.89
"1913","2014-08-07",4.97
"1914","2014-08-08",4.95
"1915","2014-08-11",4.99
"1916","2014-08-12",4.96
"1917","2014-08-13",4.97
"1918","2014-08-14",4.93
"1919","2014-08-15",4.93
"1920","2014-08-18",4.93
"1921","2014-08-19",4.9
"1922","2014-08-20",4.92
"1923","2014-08-21",4.94
"1924","2014-08-22",4.93
"1925","2014-08-25",4.88
"1926","2014-08-26",5.07
"1927","2014-08-27",4.97
"1928","2014-08-28",4.94
"1929","2014-08-29",4.97
"1930","2014-09-02",4.92
"1931","2014-09-03",4.92
"1932","2014-09-04",5.38
"1933","2014-09-05",5.31
"1934","2014-09-08",5.24
"1935","2014-09-09",4.95
"1936","2014-09-10",4.89
"1937","2014-09-11",4.91
