"","date","NEPH"
"1948","2014-09-26",7.02
"1949","2014-09-29",6.84
"1950","2014-09-30",7.02
"1951","2014-10-01",6.93
"1952","2014-10-02",6.84
"1953","2014-10-03",6.84
"1954","2014-10-06",6.84
"1955","2014-10-07",6.39
"1956","2014-10-08",7.29
"1957","2014-10-09",7.38
"1958","2014-10-10",6.3
"1959","2014-10-13",6.03
"1960","2014-10-14",7.38
"1961","2014-10-15",7.38
"1962","2014-10-16",7.38
"1963","2014-10-17",6.48
"1964","2014-10-20",7.29
"1965","2014-10-21",7.38
"1966","2014-10-22",7.38
"1967","2014-10-23",7.2
"1968","2014-10-24",7.2
"1969","2014-10-27",7.29
"1970","2014-10-28",7.65
"1971","2014-10-29",7.74
"1972","2014-10-30",7.74
"1973","2014-10-31",7.65
"1974","2014-11-03",7.74
"1975","2014-11-04",7.74
"1976","2014-11-05",7.74
"1977","2014-11-06",7.74
"1978","2014-11-07",7.2
"1979","2014-11-10",7.29
"1980","2014-11-11",7.11
"1981","2014-11-12",6.66
"1982","2014-11-13",6.39
"1983","2014-11-14",5.49
"1984","2014-11-17",6.3
"1985","2014-11-18",5.49
"1986","2014-11-19",6.3
"1987","2014-11-20",5.85
"1988","2014-11-21",5.85
"1989","2014-11-24",7.56
"1990","2014-11-25",5.85
"1991","2014-11-26",7.11
"1992","2014-11-28",7.38
"1993","2014-12-01",5.85
"1994","2014-12-02",7.2
"1995","2014-12-03",7.2
"1996","2014-12-04",5.85
"1997","2014-12-05",7.02
"1998","2014-12-08",6.03
"1999","2014-12-09",6.3
"2000","2014-12-10",5.76
"2001","2014-12-11",6.12
"2002","2014-12-12",5.76
"2003","2014-12-15",5.94
"2004","2014-12-16",5.76
"2005","2014-12-17",6.3
"2006","2014-12-18",6.3
"2007","2014-12-19",5.94
"2008","2014-12-22",5.94
"2009","2014-12-23",6.84
"2010","2014-12-24",6.84
"2011","2014-12-26",7.2
"2012","2014-12-29",7.38
"2013","2014-12-30",7.2
"2014","2014-12-31",7.11
"2015","2015-01-02",7.38
"2016","2015-01-05",7.38
"2017","2015-01-06",7.65
"2018","2015-01-07",8.01
"2019","2015-01-08",8.64
"2020","2015-01-09",8.64
"2021","2015-01-12",7.65
"2022","2015-01-13",8.01
"2023","2015-01-14",6.93
"2024","2015-01-15",7.65
"2025","2015-01-16",7.65
"2026","2015-01-20",7.29
"2027","2015-01-21",7.2
"2028","2015-01-22",7.2
"2029","2015-01-23",6.75
"2030","2015-01-26",6.21
"2031","2015-01-27",6.3
"2032","2015-01-28",7.56
"2033","2015-01-29",7.56
"2034","2015-01-30",6.39
"2035","2015-02-02",7.56
"2036","2015-02-03",7.56
"2037","2015-02-04",7.11
"2038","2015-02-05",7.11
"2039","2015-02-06",7.11
"2040","2015-02-09",7.02
"2041","2015-02-10",7.02
"2042","2015-02-11",6.75
"2043","2015-02-12",6.75
"2044","2015-02-13",5.67
"2045","2015-02-17",5.04
"2046","2015-02-18",5.85
"2047","2015-02-19",5.4
"2048","2015-02-20",5.85
"2049","2015-02-23",5.85
"2050","2015-02-24",5.31
"2051","2015-02-25",5.4
"2052","2015-02-26",5.67
"2053","2015-02-27",5.31
"2054","2015-03-02",5.58
"2055","2015-03-03",5.58
"2056","2015-03-04",5.31
"2057","2015-03-05",6.3
"2058","2015-03-06",5.49
"2059","2015-03-09",6.3
"2060","2015-03-10",5.94
"2061","2015-03-11",6.12
"2062","2015-03-12",5.76
"2063","2015-03-13",5.94
"2064","2015-03-16",5.94
"2065","2015-03-17",5.49
"2066","2015-03-18",6.03
"2067","2015-03-19",5.31
"2068","2015-03-20",6.03
"2069","2015-03-23",6.03
"2070","2015-03-24",5.4
"2071","2015-03-25",5.31
"2072","2015-03-26",5.31
"2073","2015-03-27",5.31
"2074","2015-03-30",5.85
"2075","2015-03-31",5.4
"2076","2015-04-01",5.4
"2077","2015-04-02",5.4
"2078","2015-04-06",5.13
"2079","2015-04-07",4.86
"2080","2015-04-08",5.4
"2081","2015-04-09",5.31
"2082","2015-04-10",4.95
"2083","2015-04-13",5.4
"2084","2015-04-14",5.58
"2085","2015-04-15",5.4
"2086","2015-04-16",5.49
"2087","2015-04-17",6.03
"2088","2015-04-20",6.03
"2089","2015-04-21",6.03
"2090","2015-04-22",6.3
"2091","2015-04-23",6.3
"2092","2015-04-24",6.57
"2093","2015-04-27",6.75
"2094","2015-04-28",6.75
"2095","2015-04-29",6.66
"2096","2015-04-30",6.12
"2097","2015-05-01",6.66
"2098","2015-05-04",6.66
"2099","2015-05-05",6.21
"2100","2015-05-06",6.66
"2101","2015-05-07",7.11
"2102","2015-05-08",7.2
"2103","2015-05-11",6.75
"2104","2015-05-12",6.03
"2105","2015-05-13",6.75
"2106","2015-05-14",6.75
"2107","2015-05-15",7.2
"2108","2015-05-18",7.02
"2109","2015-05-19",7.02
"2110","2015-05-20",6.84
"2111","2015-05-21",7.2
"2112","2015-05-22",6.84
"2113","2015-05-26",6.84
"2114","2015-05-27",6.84
"2115","2015-05-28",6.93
"2116","2015-05-29",6.93
"2117","2015-06-01",6.75
"2118","2015-06-02",6.75
"2119","2015-06-03",6.75
"2120","2015-06-04",6.75
"2121","2015-06-05",6.84
"2122","2015-06-08",6.84
"2123","2015-06-09",6.84
"2124","2015-06-10",6.3
"2125","2015-06-11",6.3
"2126","2015-06-12",6.12
"2127","2015-06-15",6.12
"2128","2015-06-16",6.3
"2129","2015-06-17",6.12
"2130","2015-06-18",6.3
"2131","2015-06-19",5.85
"2132","2015-06-22",6.12
"2133","2015-06-23",6.75
"2134","2015-06-24",6.75
"2135","2015-06-25",6.48
"2136","2015-06-26",6.48
"2137","2015-06-29",6.48
"2138","2015-06-30",6.39
"2139","2015-07-01",5.94
"2140","2015-07-02",5.85
"2141","2015-07-06",5.85
"2142","2015-07-07",5.85
"2143","2015-07-08",5.85
"2144","2015-07-09",5.85
"2145","2015-07-10",5.76
"2146","2015-07-13",5.76
"2147","2015-07-14",5.49
"2148","2015-07-15",5.49
"2149","2015-07-16",5.76
"2150","2015-07-17",5.76
"2151","2015-07-20",5.76
"2152","2015-07-21",5.76
"2153","2015-07-22",5.4
"2154","2015-07-23",5.85
"2155","2015-07-24",5.85
"2156","2015-07-27",5.76
"2157","2015-07-28",5.85
"2158","2015-07-29",5.22
"2159","2015-07-30",5.22
"2160","2015-07-31",5.22
"2161","2015-08-03",5.13
"2162","2015-08-04",6.75
"2163","2015-08-05",4.59
"2164","2015-08-06",4.5
"2165","2015-08-07",4.5
"2166","2015-08-10",4.5
"2167","2015-08-11",4.68
"2168","2015-08-12",4.14
"2169","2015-08-13",4.77
"2170","2015-08-14",4.05
"2171","2015-08-17",4.05
"2172","2015-08-18",4.32
"2173","2015-08-19",4.68
"2174","2015-08-20",5.04
"2175","2015-08-21",6.75
"2176","2015-08-24",6.21
"2177","2015-08-25",5.49
"2178","2015-08-26",5.85
"2179","2015-08-27",5.04
"2180","2015-08-28",5.4
"2181","2015-08-31",5.04
"2182","2015-09-01",4.95
"2183","2015-09-02",4.41
"2184","2015-09-03",4.5
"2185","2015-09-04",4.23
"2186","2015-09-08",4.5
"2187","2015-09-09",4.5
"2188","2015-09-10",4.41
"2189","2015-09-11",4.23
"2190","2015-09-14",3.96
"2191","2015-09-15",3.96
"2192","2015-09-16",4.23
"2193","2015-09-17",4.41
"2194","2015-09-18",4.23
"2195","2015-09-21",4.23
"2196","2015-09-22",4.41
"2197","2015-09-23",3.96
"2198","2015-09-24",4.32
"2199","2015-09-25",4.23
"2200","2015-09-28",3.87
"2201","2015-09-29",3.6
"2202","2015-09-30",3.33
"2203","2015-10-01",3.33
"2204","2015-10-02",3.78
"2205","2015-10-05",3.15
"2206","2015-10-06",3.24
"2207","2015-10-07",3.24
"2208","2015-10-08",3.24
"2209","2015-10-09",3.69
"2210","2015-10-12",3.24
"2211","2015-10-13",3.24
"2212","2015-10-14",3.51
"2213","2015-10-15",3.51
"2214","2015-10-16",3.51
"2215","2015-10-19",3.51
"2216","2015-10-20",3.33
"2217","2015-10-21",3.33
"2218","2015-10-22",3.51
"2219","2015-10-23",3.33
"2220","2015-10-26",3.33
"2221","2015-10-27",3.24
"2222","2015-10-28",3.15
"2223","2015-10-29",3.24
"2224","2015-10-30",3.33
"2225","2015-11-02",3.42
"2226","2015-11-03",3.33
"2227","2015-11-04",3.33
"2228","2015-11-05",3.51
"2229","2015-11-06",3.51
"2230","2015-11-09",3.33
"2231","2015-11-10",3.33
"2232","2015-11-11",2.79
"2233","2015-11-12",3.24
"2234","2015-11-13",3.24
"2235","2015-11-16",2.97
"2236","2015-11-17",2.97
"2237","2015-11-18",3.51
"2238","2015-11-19",3.24
"2239","2015-11-20",3.24
"2240","2015-11-23",3.24
"2241","2015-11-24",3.33
"2242","2015-11-25",3.33
"2243","2015-11-27",3.24
"2244","2015-11-30",3.15
"2245","2015-12-01",3.51
"2246","2015-12-02",3.15
"2247","2015-12-03",3.15
"2248","2015-12-04",2.97
"2249","2015-12-07",2.43
"2250","2015-12-08",2.34
"2251","2015-12-09",2.34
"2252","2015-12-10",2.16
"2253","2015-12-11",2.25
"2254","2015-12-14",2.43
"2255","2015-12-15",2.43
"2256","2015-12-16",3.06
"2257","2015-12-17",2.7
"2258","2015-12-18",2.52
"2259","2015-12-21",2.7
"2260","2015-12-22",2.25
"2261","2015-12-23",1.98
"2262","2015-12-24",1.98
"2263","2015-12-28",1.98
"2264","2015-12-29",1.98
"2265","2015-12-30",1.98
"2266","2015-12-31",1.98
"2267","2016-01-04",1.98
"2268","2016-01-05",2.97
"2269","2016-01-06",2.97
"2270","2016-01-07",2.97
"2271","2016-01-08",2.97
"2272","2016-01-11",3.06
"2273","2016-01-12",3.06
"2274","2016-01-13",3.06
"2275","2016-01-14",2.7
"2276","2016-01-15",3.06
"2277","2016-01-19",2.97
"2278","2016-01-20",3.6
"2279","2016-01-21",3.6
"2280","2016-01-22",3.6
"2281","2016-01-25",3.51
"2282","2016-01-26",3.15
"2283","2016-01-27",3.51
"2284","2016-01-28",3.51
"2285","2016-01-29",3.15
"2286","2016-02-01",3.51
"2287","2016-02-02",3.42
"2288","2016-02-03",3.6
"2289","2016-02-04",3.6
"2290","2016-02-05",3.6
"2291","2016-02-08",3.24
"2292","2016-02-09",3.24
"2293","2016-02-10",3.24
"2294","2016-02-11",2.7
"2295","2016-02-12",2.52
"2296","2016-02-16",2.7
"2297","2016-02-17",2.7
"2298","2016-02-18",2.7
"2299","2016-02-19",2.43
"2300","2016-02-22",2.7
"2301","2016-02-23",2.88
"2302","2016-02-24",2.88
"2303","2016-02-25",3.33
"2304","2016-02-26",3.6
"2305","2016-02-29",3.06
"2306","2016-03-01",3.06
"2307","2016-03-02",2.88
"2308","2016-03-03",3.6
"2309","2016-03-04",3.6
"2310","2016-03-07",3.6
"2311","2016-03-08",2.88
"2312","2016-03-09",2.97
"2313","2016-03-10",2.97
"2314","2016-03-11",3.33
"2315","2016-03-14",3.15
"2316","2016-03-15",2.61
"2317","2016-03-16",3.42
"2318","2016-03-17",3.33
"2319","2016-03-18",2.97
"2320","2016-03-21",2.97
"2321","2016-03-22",2.97
"2322","2016-03-23",2.88
"2323","2016-03-24",2.43
"2324","2016-03-28",2.52
"2325","2016-03-29",2.88
"2326","2016-03-30",2.34
"2327","2016-03-31",2.34
"2328","2016-04-01",2.88
"2329","2016-04-04",2.88
"2330","2016-04-05",2.25
"2331","2016-04-06",2.88
"2332","2016-04-07",2.88
"2333","2016-04-08",2.52
"2334","2016-04-11",2.34
"2335","2016-04-12",2.34
"2336","2016-04-13",2.34
"2337","2016-04-14",2.52
"2338","2016-04-15",2.52
"2339","2016-04-18",3.15
"2340","2016-04-19",2.7
"2341","2016-04-20",2.7
"2342","2016-04-21",2.79
"2343","2016-04-22",2.88
"2344","2016-04-25",2.34
"2345","2016-04-26",3.6
"2346","2016-04-27",3.33
"2347","2016-04-28",3.15
"2348","2016-04-29",2.88
"2349","2016-05-02",3.15
"2350","2016-05-03",2.7
"2351","2016-05-04",2.61
"2352","2016-05-05",2.79
"2353","2016-05-06",2.88
"2354","2016-05-09",3.15
"2355","2016-05-10",3.42
"2356","2016-05-11",3.15
"2357","2016-05-12",2.52
"2358","2016-05-13",2.79
"2359","2016-05-16",2.88
"2360","2016-05-17",2.43
"2361","2016-05-18",2.43
"2362","2016-05-19",2.34
"2363","2016-05-20",2.88
"2364","2016-05-23",2.7
"2365","2016-05-24",2.7
"2366","2016-05-25",2.7
"2367","2016-05-26",2.88
"2368","2016-05-27",2.7
"2369","2016-05-31",2.7
"2370","2016-06-01",2.88
"2371","2016-06-02",2.7
"2372","2016-06-03",2.88
"2373","2016-06-06",3.15
"2374","2016-06-07",2.79
"2375","2016-06-08",2.88
"2376","2016-06-09",3.06
"2377","2016-06-10",3.15
"2378","2016-06-13",2.7
"2379","2016-06-14",2.61
"2380","2016-06-15",2.7
"2381","2016-06-16",2.7
"2382","2016-06-17",3.06
"2383","2016-06-20",2.7
"2384","2016-06-21",2.52
"2385","2016-06-22",2.52
"2386","2016-06-23",2.43
"2387","2016-06-24",2.43
"2388","2016-06-27",2.34
"2389","2016-06-28",2.43
"2390","2016-06-29",2.34
"2391","2016-06-30",2.34
"2392","2016-07-01",2.61
"2393","2016-07-05",2.34
"2394","2016-07-06",2.34
"2395","2016-07-07",2.25
"2396","2016-07-08",2.43
"2397","2016-07-11",2.52
"2398","2016-07-12",2.25
"2399","2016-07-13",2.97
"2400","2016-07-14",2.43
"2401","2016-07-15",2.34
"2402","2016-07-18",2.43
"2403","2016-07-19",2.34
"2404","2016-07-20",2.34
"2405","2016-07-21",2.34
"2406","2016-07-22",2.34
"2407","2016-07-25",2.34
"2408","2016-07-26",2.34
"2409","2016-07-27",2.43
"2410","2016-07-28",2.34
"2411","2016-07-29",2.43
"2412","2016-08-01",2.34
"2413","2016-08-02",2.52
"2414","2016-08-03",2.25
"2415","2016-08-04",2.25
"2416","2016-08-05",2.34
"2417","2016-08-08",2.61
"2418","2016-08-09",2.43
"2419","2016-08-10",2.61
"2420","2016-08-11",2.7
"2421","2016-08-12",3.96
"2422","2016-08-15",4.05
"2423","2016-08-16",4.5
"2424","2016-08-17",4.05
"2425","2016-08-18",3.87
"2426","2016-08-19",3.42
"2427","2016-08-22",4.05
"2428","2016-08-23",3.42
"2429","2016-08-24",3.6
"2430","2016-08-25",3.6
"2431","2016-08-26",3.78
"2432","2016-08-29",3.78
"2433","2016-08-30",4.5
"2434","2016-08-31",4.95
"2435","2016-09-01",4.77
"2436","2016-09-02",4.68
"2437","2016-09-06",4.5
"2438","2016-09-07",4.68
"2439","2016-09-08",4.23
"2440","2016-09-09",4.23
"2441","2016-09-12",4.32
"2442","2016-09-13",4.23
"2443","2016-09-14",3.96
"2444","2016-09-15",3.96
"2445","2016-09-16",3.78
"2446","2016-09-19",4.05
"2447","2016-09-20",3.87
"2448","2016-09-21",3.6
"2449","2016-09-22",3.33
"2450","2016-09-23",3.51
"2451","2016-09-26",3.33
"2452","2016-09-27",3.24
"2453","2016-09-28",2.88
"2454","2016-09-29",2.88
"2455","2016-09-30",3.33
"2456","2016-10-03",3.33
"2457","2016-10-04",2.97
"2458","2016-10-05",2.97
"2459","2016-10-06",2.88
"2460","2016-10-07",2.88
"2461","2016-10-10",2.79
"2462","2016-10-11",2.7
"2463","2016-10-12",2.7
"2464","2016-10-13",2.61
"2465","2016-10-14",2.7
"2466","2016-10-17",2.52
"2467","2016-10-18",2.97
"2468","2016-10-19",2.52
"2469","2016-10-20",2.97
"2470","2016-10-21",2.97
"2471","2016-10-24",2.97
"2472","2016-10-25",2.97
"2473","2016-10-26",2.88
"2474","2016-10-27",2.79
"2475","2016-10-28",2.52
"2476","2016-10-31",2.52
"2477","2016-11-01",2.52
"2478","2016-11-02",2.61
"2479","2016-11-03",2.61
"2480","2016-11-04",2.88
"2481","2016-11-07",2.88
"2482","2016-11-08",2.79
"2483","2016-11-09",2.7
"2484","2016-11-10",2.61
"2485","2016-11-11",2.88
"2486","2016-11-14",2.7
"2487","2016-11-15",2.79
"2488","2016-11-16",2.7
"2489","2016-11-17",2.7
"2490","2016-11-18",2.7
"2491","2016-11-21",2.88
"2492","2016-11-22",2.7
"2493","2016-11-23",2.61
"2494","2016-11-25",2.61
"2495","2016-11-28",2.52
"2496","2016-11-29",2.7
"2497","2016-11-30",2.61
"2498","2016-12-01",2.88
"2499","2016-12-02",3.51
"2500","2016-12-05",3.51
"2501","2016-12-06",3.6
"2502","2016-12-07",2.88
"2503","2016-12-08",3.15
"2504","2016-12-09",3.15
"2505","2016-12-12",3.33
"2506","2016-12-13",3.33
"2507","2016-12-14",3.33
"2508","2016-12-15",3.15
"2509","2016-12-16",3.33
"2510","2016-12-19",3.24
"2511","2016-12-20",3.24
"2512","2016-12-21",3.06
"2513","2016-12-22",2.88
"2514","2016-12-23",2.7
"2515","2016-12-27",2.79
"2516","2016-12-28",2.88
"2517","2016-12-29",2.88
"2518","2016-12-30",3.33
"2519","2017-01-03",3.78
"2520","2017-01-04",4.05
"2521","2017-01-05",3.6
"2522","2017-01-06",4.05
"2523","2017-01-09",3.96
"2524","2017-01-10",4.32
"2525","2017-01-11",3.69
"2526","2017-01-12",3.69
"2527","2017-01-13",3.42
"2528","2017-01-17",4.05
"2529","2017-01-18",4.59
"2530","2017-01-19",4.32
"2531","2017-01-20",3.96
"2532","2017-01-23",3.96
"2533","2017-01-24",5.4
"2534","2017-01-25",4.95
"2535","2017-01-26",4.68
"2536","2017-01-27",4.5
"2537","2017-01-30",4.32
"2538","2017-01-31",4.23
"2539","2017-02-01",3.33
"2540","2017-02-02",4.23
"2541","2017-02-03",4.32
"2542","2017-02-06",3.69
"2543","2017-02-07",3.6
"2544","2017-02-08",3.78
"2545","2017-02-09",4.23
"2546","2017-02-10",4.14
"2547","2017-02-13",4.14
"2548","2017-02-14",3.96
"2549","2017-02-15",3.87
"2550","2017-02-16",3.78
"2551","2017-02-17",3.6
"2552","2017-02-21",3.87
"2553","2017-02-22",4.14
"2554","2017-02-23",3.6
"2555","2017-02-24",4.14
"2556","2017-02-27",3.78
"2557","2017-02-28",3.6
"2558","2017-03-01",3.6
"2559","2017-03-02",3.6
"2560","2017-03-03",3.6
"2561","2017-03-06",4.32
"2562","2017-03-07",3.87
"2563","2017-03-08",4.59
"2564","2017-03-09",3.69
"2565","2017-03-10",4.5
"2566","2017-03-13",4.32
"2567","2017-03-14",4.05
"2568","2017-03-15",4.32
"2569","2017-03-16",4.32
"2570","2017-03-17",2.97
"2571","2017-03-20",3.15
"2572","2017-03-21",2.97
"2573","2017-03-22",3.51
"2574","2017-03-23",3.42
"2575","2017-03-24",3.33
"2576","2017-03-27",3.24
"2577","2017-03-28",3.15
"2578","2017-03-29",3.15
"2579","2017-03-30",3.42
"2580","2017-03-31",3.42
"2581","2017-04-03",3.51
"2582","2017-04-04",3.42
"2583","2017-04-05",3.42
"2584","2017-04-06",3.15
"2585","2017-04-07",2.97
"2586","2017-04-10",3.42
"2587","2017-04-11",3.24
"2588","2017-04-12",3.06
"2589","2017-04-13",3.42
"2590","2017-04-17",3.24
"2591","2017-04-18",3.06
"2592","2017-04-19",3.06
"2593","2017-04-20",3.24
"2594","2017-04-21",3.24
"2595","2017-04-24",3.24
"2596","2017-04-25",3.42
"2597","2017-04-26",3.6
"2598","2017-04-27",2.7
"2599","2017-04-28",2.7
"2600","2017-05-01",2.61
"2601","2017-05-02",2.7
"2602","2017-05-03",2.79
"2603","2017-05-04",2.7
"2604","2017-05-05",2.79
"2605","2017-05-08",2.7
"2606","2017-05-09",2.52
"2607","2017-05-10",2.25
"2608","2017-05-11",2.34
"2609","2017-05-12",2.34
"2610","2017-05-15",2.52
"2611","2017-05-16",2.43
"2612","2017-05-17",2.34
"2613","2017-05-18",2.34
"2614","2017-05-19",2.34
"2615","2017-05-22",2.43
"2616","2017-05-23",2.52
"2617","2017-05-24",2.7
"2618","2017-05-25",2.7
"2619","2017-05-26",2.7
"2620","2017-05-30",2.43
"2621","2017-05-31",2.7
"2622","2017-06-01",2.61
"2623","2017-06-02",2.7
"2624","2017-06-05",2.52
"2625","2017-06-06",2.7
"2626","2017-06-07",2.7
"2627","2017-06-08",2.52
"2628","2017-06-09",2.34
"2629","2017-06-12",2.34
"2630","2017-06-13",2.34
"2631","2017-06-14",2.61
"2632","2017-06-15",2.43
"2633","2017-06-16",2.52
"2634","2017-06-19",2.52
"2635","2017-06-20",2.34
"2636","2017-06-21",2.43
"2637","2017-06-22",2.34
"2638","2017-06-23",2.25
"2639","2017-06-26",2.07
"2640","2017-06-27",2.07
"2641","2017-06-28",2.07
"2642","2017-06-29",2.07
"2643","2017-06-30",2.07
"2644","2017-07-03",1.98
"2645","2017-07-05",1.98
"2646","2017-07-06",1.98
"2647","2017-07-07",2.07
"2648","2017-07-10",2.25
"2649","2017-07-11",2.16
"2650","2017-07-12",2.34
"2651","2017-07-13",2.61
"2652","2017-07-14",2.7
"2653","2017-07-17",2.52
"2654","2017-07-18",2.61
"2655","2017-07-19",2.52
"2656","2017-07-20",2.43
"2657","2017-07-21",2.52
"2658","2017-07-24",2.52
"2659","2017-07-25",2.25
"2660","2017-07-26",2.07
"2661","2017-07-27",1.89
"2662","2017-07-28",1.89
"2663","2017-07-31",2.34
"2664","2017-08-01",2.34
"2665","2017-08-02",2.34
"2666","2017-08-03",2.16
"2667","2017-08-04",2.07
"2668","2017-08-07",2.07
"2669","2017-08-08",1.98
"2670","2017-08-09",2.16
"2671","2017-08-10",2.25
"2672","2017-08-11",2.52
"2673","2017-08-14",2.34
"2674","2017-08-15",2.25
"2675","2017-08-16",2.25
"2676","2017-08-17",2.25
"2677","2017-08-18",2.43
"2678","2017-08-21",2.07
"2679","2017-08-22",2.07
"2680","2017-08-23",2.07
"2681","2017-08-24",2.16
"2682","2017-08-25",2.43
"2683","2017-08-28",2.43
"2684","2017-08-29",2.34
"2685","2017-08-30",2.25
"2686","2017-08-31",2.25
"2687","2017-09-01",2.25
"2688","2017-09-05",2.16
"2689","2017-09-06",2.16
"2690","2017-09-07",2.34
"2691","2017-09-08",2.25
"2692","2017-09-11",2.16
"2693","2017-09-12",2.07
"2694","2017-09-13",2.34
"2695","2017-09-14",2.34
"2696","2017-09-15",2.25
"2697","2017-09-18",2.16
"2698","2017-09-19",2.25
"2699","2017-09-20",2.16
"2700","2017-09-21",2.16
"2701","2017-09-22",2.16
"2702","2017-09-25",2.25
"2703","2017-09-26",2.34
"2704","2017-09-27",2.7
"2705","2017-09-28",2.43
"2706","2017-09-29",2.7
"2707","2017-10-02",3.24
"2708","2017-10-03",3.51
"2709","2017-10-04",3.87
"2710","2017-10-05",3.6
"2711","2017-10-06",3.87
"2712","2017-10-09",4.05
"2713","2017-10-10",3.96
"2714","2017-10-11",4.05
"2715","2017-10-12",4.05
"2716","2017-10-13",3.6
"2717","2017-10-16",4.05
"2718","2017-10-17",4.05
"2719","2017-10-18",4.5
"2720","2017-10-19",4.95
"2721","2017-10-20",4.5
"2722","2017-10-23",4.23
"2723","2017-10-24",4.05
"2724","2017-10-25",4.05
"2725","2017-10-26",4.5
"2726","2017-10-27",4.05
"2727","2017-10-30",4.05
"2728","2017-10-31",4.05
"2729","2017-11-01",3.96
"2730","2017-11-02",4.23
"2731","2017-11-03",4.5
"2732","2017-11-06",4.5
"2733","2017-11-07",4.23
"2734","2017-11-08",4.23
"2735","2017-11-09",4.14
"2736","2017-11-10",4.14
"2737","2017-11-13",3.78
"2738","2017-11-14",3.78
"2739","2017-11-15",4.5
"2740","2017-11-16",4.05
"2741","2017-11-17",4.23
"2742","2017-11-20",3.78
"2743","2017-11-21",4.5
"2744","2017-11-22",3.78
"2745","2017-11-24",4.5
"2746","2017-11-27",4.05
"2747","2017-11-28",4.32
"2748","2017-11-29",3.87
"2749","2017-11-30",4.5
"2750","2017-12-01",4.5
"2751","2017-12-04",4.41
"2752","2017-12-05",4.41
"2753","2017-12-06",3.87
"2754","2017-12-07",4.23
"2755","2017-12-08",4.23
"2756","2017-12-11",4.32
"2757","2017-12-12",4.05
"2758","2017-12-13",4.05
"2759","2017-12-14",4.05
"2760","2017-12-15",4.5
"2761","2017-12-18",3.96
"2762","2017-12-19",3.96
"2763","2017-12-20",4.5
"2764","2017-12-21",4.05
"2765","2017-12-22",4.32
"2766","2017-12-26",4.05
"2767","2017-12-27",4.23
"2768","2017-12-28",4.05
"2769","2017-12-29",4.05
"2770","2018-01-02",4.05
"2771","2018-01-03",4.68
"2772","2018-01-04",4.23
"2773","2018-01-05",4.05
"2774","2018-01-08",4.5
"2775","2018-01-09",4.5
"2776","2018-01-10",4.05
"2777","2018-01-11",4.41
"2778","2018-01-12",4.14
"2779","2018-01-16",4.05
"2780","2018-01-17",4.05
"2781","2018-01-18",4.32
"2782","2018-01-19",4.05
"2783","2018-01-22",4.59
"2784","2018-01-23",4.5
"2785","2018-01-24",5.31
"2786","2018-01-25",4.86
"2787","2018-01-26",4.95
"2788","2018-01-29",4.59
"2789","2018-01-30",4.23
"2790","2018-01-31",4.77
"2791","2018-02-01",4.05
"2792","2018-02-02",4.05
"2793","2018-02-05",4.05
"2794","2018-02-06",4.32
"2795","2018-02-07",4.05
"2796","2018-02-08",4.32
"2797","2018-02-09",4.05
"2798","2018-02-12",4.14
"2799","2018-02-13",4.05
"2800","2018-02-14",4.14
"2801","2018-02-15",4.32
"2802","2018-02-16",4.23
"2803","2018-02-20",4.14
"2804","2018-02-21",4.05
"2805","2018-02-22",4.05
"2806","2018-02-23",4.32
"2807","2018-02-26",4.14
"2808","2018-02-27",4.05
"2809","2018-02-28",4.05
"2810","2018-03-01",4.05
"2811","2018-03-02",4.14
"2812","2018-03-05",4.14
"2813","2018-03-06",4.05
"2814","2018-03-07",4.05
"2815","2018-03-08",4.05
"2816","2018-03-09",4.32
"2817","2018-03-12",4.41
"2818","2018-03-13",4.32
"2819","2018-03-14",4.41
"2820","2018-03-15",4.23
"2821","2018-03-16",4.05
"2822","2018-03-19",4.32
"2823","2018-03-20",4.32
"2824","2018-03-21",4.14
"2825","2018-03-22",4.05
"2826","2018-03-23",4.05
"2827","2018-03-26",3.6
"2828","2018-03-27",3.78
"2829","2018-03-28",3.78
"2830","2018-03-29",3.78
"2831","2018-04-02",3.78
"2832","2018-04-03",3.6
"2833","2018-04-04",3.78
"2834","2018-04-05",3.6
"2835","2018-04-06",3.6
"2836","2018-04-09",3.42
"2837","2018-04-10",3.42
"2838","2018-04-11",4.14
"2839","2018-04-12",5.04
"2840","2018-04-13",5.58
"2841","2018-04-16",5.4
"2842","2018-04-17",4.86
"2843","2018-04-18",5.13
"2844","2018-04-19",5.31
"2845","2018-04-20",5.13
"2846","2018-04-23",4.86
"2847","2018-04-24",5.04
"2848","2018-04-25",5.04
"2849","2018-04-26",5.04
"2850","2018-04-27",5.04
"2851","2018-04-30",5.13
"2852","2018-05-01",5.4
"2853","2018-05-02",5.22
"2854","2018-05-03",5.22
"2855","2018-05-04",5.22
"2856","2018-05-07",5.22
"2857","2018-05-08",5.13
"2858","2018-05-09",5.13
"2859","2018-05-10",5.13
"2860","2018-05-11",4.95
"2861","2018-05-14",5.4
"2862","2018-05-15",5.31
"2863","2018-05-16",5.31
"2864","2018-05-17",4.95
"2865","2018-05-18",5.04
"2866","2018-05-21",5.31
"2867","2018-05-22",5.22
"2868","2018-05-23",5.13
"2869","2018-05-24",4.95
"2870","2018-05-25",5.58
"2871","2018-05-29",5.4
"2872","2018-05-30",5.4
"2873","2018-05-31",5.4
"2874","2018-06-01",5.4
"2875","2018-06-04",5.49
"2876","2018-06-05",5.4
"2877","2018-06-06",5.67
"2878","2018-06-07",5.58
"2879","2018-06-08",5.85
