"","date","NSTG"
"992","2017-06-02",17.33
"993","2017-06-05",16.959999
"994","2017-06-06",16.879999
"995","2017-06-07",16.799999
"996","2017-06-08",16.76
"997","2017-06-09",15.8
"998","2017-06-12",15
"999","2017-06-13",15.23
"1000","2017-06-14",15.63
"1001","2017-06-15",15.3
"1002","2017-06-16",15.08
"1003","2017-06-19",15.36
"1004","2017-06-20",15.78
"1005","2017-06-21",16
"1006","2017-06-22",16.15
"1007","2017-06-23",16.68
"1008","2017-06-26",16.690001
"1009","2017-06-27",16.41
"1010","2017-06-28",16.6
"1011","2017-06-29",16.27
"1012","2017-06-30",16.540001
"1013","2017-07-03",16.42
"1014","2017-07-05",16.35
"1015","2017-07-06",15.96
"1016","2017-07-07",16.139999
"1017","2017-07-10",16.08
"1018","2017-07-11",16.200001
"1019","2017-07-12",16.15
"1020","2017-07-13",16.1
"1021","2017-07-14",16.110001
"1022","2017-07-17",16.08
"1023","2017-07-18",16.07
"1024","2017-07-19",16
"1025","2017-07-20",15.95
"1026","2017-07-21",15.84
"1027","2017-07-24",15.9
"1028","2017-07-25",15.72
"1029","2017-07-26",15.78
"1030","2017-07-27",15.62
"1031","2017-07-28",15.41
"1032","2017-07-31",15.21
"1033","2017-08-01",15.23
"1034","2017-08-02",15.03
"1035","2017-08-03",15.11
"1036","2017-08-04",15.46
"1037","2017-08-07",15.27
"1038","2017-08-08",15.3
"1039","2017-08-09",13.68
"1040","2017-08-10",13.88
"1041","2017-08-11",14.07
"1042","2017-08-14",14.25
"1043","2017-08-15",13.92
"1044","2017-08-16",13.87
"1045","2017-08-17",13.91
"1046","2017-08-18",13.88
"1047","2017-08-21",14.06
"1048","2017-08-22",14.34
"1049","2017-08-23",14.13
"1050","2017-08-24",14.54
"1051","2017-08-25",14.68
"1052","2017-08-28",14.88
"1053","2017-08-29",15.12
"1054","2017-08-30",15.47
"1055","2017-08-31",15.45
"1056","2017-09-01",15.53
"1057","2017-09-05",15.55
"1058","2017-09-06",15.52
"1059","2017-09-07",15.6
"1060","2017-09-08",15.69
"1061","2017-09-11",15.65
"1062","2017-09-12",16.43
"1063","2017-09-13",16.57
"1064","2017-09-14",16.25
"1065","2017-09-15",15.85
"1066","2017-09-18",15.87
"1067","2017-09-19",16.1
"1068","2017-09-20",15.73
"1069","2017-09-21",15.47
"1070","2017-09-22",15.64
"1071","2017-09-25",15.86
"1072","2017-09-26",15.77
"1073","2017-09-27",16.26
"1074","2017-09-28",16.15
"1075","2017-09-29",16.16
"1076","2017-10-02",16.549999
"1077","2017-10-03",16.33
"1078","2017-10-04",16.24
"1079","2017-10-05",16.1
"1080","2017-10-06",16.18
"1081","2017-10-09",15.48
"1082","2017-10-10",15.64
"1083","2017-10-11",15.66
"1084","2017-10-12",11.3
"1085","2017-10-13",11.04
"1086","2017-10-16",10.08
"1087","2017-10-17",10.39
"1088","2017-10-18",10.43
"1089","2017-10-19",10.53
"1090","2017-10-20",10.23
"1091","2017-10-23",9.78
"1092","2017-10-24",9.21
"1093","2017-10-25",9.18
"1094","2017-10-26",9.92
"1095","2017-10-27",9.77
"1096","2017-10-30",9.72
"1097","2017-10-31",9.96
"1098","2017-11-01",9.91
"1099","2017-11-02",9.78
"1100","2017-11-03",7.79
"1101","2017-11-06",8.32
"1102","2017-11-07",8.08
"1103","2017-11-08",7.98
"1104","2017-11-09",8.28
"1105","2017-11-10",8.3
"1106","2017-11-13",8.14
"1107","2017-11-14",7.98
"1108","2017-11-15",8
"1109","2017-11-16",8.4
"1110","2017-11-17",8.36
"1111","2017-11-20",8.27
"1112","2017-11-21",8.24
"1113","2017-11-22",8.54
"1114","2017-11-24",8.25
"1115","2017-11-27",8.32
"1116","2017-11-28",8.21
"1117","2017-11-29",7.72
"1118","2017-11-30",7.65
"1119","2017-12-01",7.62
"1120","2017-12-04",7.51
"1121","2017-12-05",7.29
"1122","2017-12-06",7.46
"1123","2017-12-07",7.4
"1124","2017-12-08",7.55
"1125","2017-12-11",7.54
"1126","2017-12-12",7.55
"1127","2017-12-13",7.8
"1128","2017-12-14",7.71
"1129","2017-12-15",7.84
"1130","2017-12-18",7.73
"1131","2017-12-19",7.65
"1132","2017-12-20",8.24
"1133","2017-12-21",7.93
"1134","2017-12-22",7.85
"1135","2017-12-26",7.69
"1136","2017-12-27",7.76
"1137","2017-12-28",7.64
"1138","2017-12-29",7.47
"1139","2018-01-02",7.8
"1140","2018-01-03",7.81
"1141","2018-01-04",8.13
"1142","2018-01-05",8.25
"1143","2018-01-08",8.39
"1144","2018-01-09",8.09
"1145","2018-01-10",8.19
"1146","2018-01-11",8.34
"1147","2018-01-12",8.32
"1148","2018-01-16",8.16
"1149","2018-01-17",8.33
"1150","2018-01-18",8.33
"1151","2018-01-19",8.33
"1152","2018-01-22",8.47
"1153","2018-01-23",8.44
"1154","2018-01-24",8.42
"1155","2018-01-25",8.4
"1156","2018-01-26",8.32
"1157","2018-01-29",8.13
"1158","2018-01-30",7.96
"1159","2018-01-31",7.52
"1160","2018-02-01",7.24
"1161","2018-02-02",6.95
"1162","2018-02-05",6.7
"1163","2018-02-06",6.8
"1164","2018-02-07",6.69
"1165","2018-02-08",6.5
"1166","2018-02-09",6.72
"1167","2018-02-12",6.68
"1168","2018-02-13",6.65
"1169","2018-02-14",6.87
"1170","2018-02-15",6.79
"1171","2018-02-16",7
"1172","2018-02-20",6.82
"1173","2018-02-21",6.68
"1174","2018-02-22",6.84
"1175","2018-02-23",6.9
"1176","2018-02-26",6.81
"1177","2018-02-27",6.63
"1178","2018-02-28",6.41
"1179","2018-03-01",6.64
"1180","2018-03-02",6.47
"1181","2018-03-05",6.61
"1182","2018-03-06",6.49
"1183","2018-03-07",6.54
"1184","2018-03-08",6.34
"1185","2018-03-09",6.87
"1186","2018-03-12",6.78
"1187","2018-03-13",7.01
"1188","2018-03-14",6.93
"1189","2018-03-15",6.93
"1190","2018-03-16",6.86
"1191","2018-03-19",6.84
"1192","2018-03-20",6.75
"1193","2018-03-21",6.55
"1194","2018-03-22",6.58
"1195","2018-03-23",6.56
"1196","2018-03-26",6.44
"1197","2018-03-27",6.93
"1198","2018-03-28",7.1
"1199","2018-03-29",7.51
"1200","2018-04-02",7.32
"1201","2018-04-03",7.38
"1202","2018-04-04",7.85
"1203","2018-04-05",7.87
"1204","2018-04-06",7.75
"1205","2018-04-09",8.29
"1206","2018-04-10",8.74
"1207","2018-04-11",9.12
"1208","2018-04-12",9.39
"1209","2018-04-13",9.29
"1210","2018-04-16",9.27
"1211","2018-04-17",9.58
"1212","2018-04-18",9.62
"1213","2018-04-19",9.55
"1214","2018-04-20",9.28
"1215","2018-04-23",9.04
"1216","2018-04-24",9.37
"1217","2018-04-25",9.29
"1218","2018-04-26",9.45
"1219","2018-04-27",9.47
"1220","2018-04-30",9.5
"1221","2018-05-01",9.52
"1222","2018-05-02",9.45
"1223","2018-05-03",9.58
"1224","2018-05-04",9.73
"1225","2018-05-07",10.04
"1226","2018-05-08",9.95
"1227","2018-05-09",11.16
"1228","2018-05-10",10.85
"1229","2018-05-11",11.08
"1230","2018-05-14",11.15
"1231","2018-05-15",11.03
"1232","2018-05-16",11.61
"1233","2018-05-17",11.65
"1234","2018-05-18",12.15
"1235","2018-05-21",11.71
"1236","2018-05-22",13.19
"1237","2018-05-23",12.69
"1238","2018-05-24",12.5
"1239","2018-05-25",12.7
"1240","2018-05-29",12.9
"1241","2018-05-30",13
"1242","2018-05-31",12.89
"1243","2018-06-01",12.91
"1244","2018-06-04",14
"1245","2018-06-05",14.01
"1246","2018-06-06",14.29
"1247","2018-06-07",14.4
"1248","2018-06-08",14.26
"1249","2018-06-11",14.38
"1250","2018-06-12",13.63
"1251","2018-06-13",14.27
"1252","2018-06-14",13.97
"1253","2018-06-15",13.83
"1254","2018-06-18",13.87
"1255","2018-06-19",14.41
"1256","2018-06-20",14.47
"1257","2018-06-21",14.29
"1258","2018-06-22",14.5
"1259","2018-06-25",13.95
"1260","2018-06-26",14.32
"1261","2018-06-27",13.72
"1262","2018-06-28",13.61
"1263","2018-06-29",13.68
"1264","2018-07-02",13.91
"1265","2018-07-03",13.6
"1266","2018-07-05",13.58
"1267","2018-07-06",13.84
"1268","2018-07-09",13.47
"1269","2018-07-10",13.4
"1270","2018-07-11",13.31
"1271","2018-07-12",14.24
"1272","2018-07-13",15.01
"1273","2018-07-16",15.1
"1274","2018-07-17",12.73
"1275","2018-07-18",12.26
"1276","2018-07-19",12.46
"1277","2018-07-20",12.21
"1278","2018-07-23",12.02
"1279","2018-07-24",12
"1280","2018-07-25",12.14
"1281","2018-07-26",11.93
"1282","2018-07-27",11.5
"1283","2018-07-30",11.36
"1284","2018-07-31",11.73
"1285","2018-08-01",12.13
"1286","2018-08-02",12.37
"1287","2018-08-03",12.34
"1288","2018-08-06",12.42
"1289","2018-08-07",12.28
"1290","2018-08-08",12.67
"1291","2018-08-09",12.81
"1292","2018-08-10",14
"1293","2018-08-13",13.94
"1294","2018-08-14",13.85
"1295","2018-08-15",13.86
"1296","2018-08-16",14.02
"1297","2018-08-17",14
"1298","2018-08-20",14.54
"1299","2018-08-21",14.62
"1300","2018-08-22",14.35
"1301","2018-08-23",14.5
"1302","2018-08-24",14.79
"1303","2018-08-27",14.93
"1304","2018-08-28",15.22
"1305","2018-08-29",15.8
"1306","2018-08-30",16.219999
"1307","2018-08-31",16.17
"1308","2018-09-04",16.1
"1309","2018-09-05",16.190001
"1310","2018-09-06",16.219999
"1311","2018-09-07",16.629999
"1312","2018-09-10",16.389999
"1313","2018-09-11",18.209999
"1314","2018-09-12",17.68
"1315","2018-09-13",17.620001
"1316","2018-09-14",17.15
"1317","2018-09-17",16.99
"1318","2018-09-18",16.870001
"1319","2018-09-19",17
"1320","2018-09-20",17.459999
"1321","2018-09-21",16.74
"1322","2018-09-24",17.73
"1323","2018-09-25",18.02
"1324","2018-09-26",17.82
"1325","2018-09-27",17.75
"1326","2018-09-28",17.83
"1327","2018-10-01",17.620001
"1328","2018-10-02",17.18
"1329","2018-10-03",16.68
"1330","2018-10-04",16
"1331","2018-10-05",15.98
"1332","2018-10-08",15.61
"1333","2018-10-09",16.99
"1334","2018-10-10",16.129999
"1335","2018-10-11",15.84
"1336","2018-10-12",15.76
"1337","2018-10-15",15.58
"1338","2018-10-16",16.18
"1339","2018-10-17",15.91
"1340","2018-10-18",15.59
"1341","2018-10-19",15.16
"1342","2018-10-22",15.16
"1343","2018-10-23",15.08
"1344","2018-10-24",14.13
"1345","2018-10-25",14.26
"1346","2018-10-26",14.55
"1347","2018-10-29",14.72
"1348","2018-10-30",15.18
"1349","2018-10-31",15.41
"1350","2018-11-01",15.12
"1351","2018-11-02",15.28
"1352","2018-11-05",15.04
"1353","2018-11-06",14.96
"1354","2018-11-07",15.22
"1355","2018-11-08",15.09
"1356","2018-11-09",15.96
"1357","2018-11-12",15.27
"1358","2018-11-13",15.61
"1359","2018-11-14",15.51
"1360","2018-11-15",16.83
"1361","2018-11-16",16.91
"1362","2018-11-19",16.5
"1363","2018-11-20",16.4
"1364","2018-11-21",16.799999
"1365","2018-11-23",16.82
"1366","2018-11-26",17.48
"1367","2018-11-27",17.290001
"1368","2018-11-28",17.33
"1369","2018-11-29",17.58
"1370","2018-11-30",17.27
"1371","2018-12-03",17.26
"1372","2018-12-04",16.879999
"1373","2018-12-06",17.700001
"1374","2018-12-07",17.08
"1375","2018-12-10",17.43
"1376","2018-12-11",17.32
"1377","2018-12-12",17.370001
"1378","2018-12-13",17.049999
"1379","2018-12-14",16.4
"1380","2018-12-17",15.23
"1381","2018-12-18",14.79
"1382","2018-12-19",14.48
"1383","2018-12-20",14.42
"1384","2018-12-21",13.37
"1385","2018-12-24",13.77
"1386","2018-12-26",14.21
"1387","2018-12-27",14.01
"1388","2018-12-28",14.59
"1389","2018-12-31",14.83
"1390","2019-01-02",15.27
"1391","2019-01-03",15.31
"1392","2019-01-04",16.51
"1393","2019-01-07",18.129999
"1394","2019-01-08",17.92
"1395","2019-01-09",20.290001
"1396","2019-01-10",20.25
"1397","2019-01-11",21.190001
"1398","2019-01-14",21.66
"1399","2019-01-15",21.360001
"1400","2019-01-16",20.85
"1401","2019-01-17",20.84
"1402","2019-01-18",20.25
"1403","2019-01-22",20.200001
"1404","2019-01-23",19.77
"1405","2019-01-24",19.82
"1406","2019-01-25",20.32
"1407","2019-01-28",20.77
"1408","2019-01-29",20.530001
"1409","2019-01-30",21.73
"1410","2019-01-31",22.24
"1411","2019-02-01",22.360001
"1412","2019-02-04",22.620001
"1413","2019-02-05",22.700001
"1414","2019-02-06",22.51
"1415","2019-02-07",22.41
"1416","2019-02-08",22.299999
"1417","2019-02-11",22.309999
"1418","2019-02-12",22.280001
"1419","2019-02-13",23.01
"1420","2019-02-14",23.370001
"1421","2019-02-15",23.309999
"1422","2019-02-19",23.280001
"1423","2019-02-20",23.4
"1424","2019-02-21",23.120001
"1425","2019-02-22",23.290001
"1426","2019-02-25",23.77
"1427","2019-02-26",23.700001
"1428","2019-02-27",24.27
"1429","2019-02-28",25.469999
"1430","2019-03-01",26.91
"1431","2019-03-04",26.790001
"1432","2019-03-05",26.950001
"1433","2019-03-06",27.559999
"1434","2019-03-07",28.49
"1435","2019-03-08",29.540001
"1436","2019-03-11",29.74
"1437","2019-03-12",27.74
"1438","2019-03-13",26.92
"1439","2019-03-14",26.709999
"1440","2019-03-15",27.51
"1441","2019-03-18",27.27
"1442","2019-03-19",24.280001
"1443","2019-03-20",24.17
"1444","2019-03-21",24.23
"1445","2019-03-22",23.440001
"1446","2019-03-25",23.34
"1447","2019-03-26",23.719999
"1448","2019-03-27",24.43
"1449","2019-03-28",23.34
"1450","2019-03-29",23.93
"1451","2019-04-01",23.35
"1452","2019-04-02",24.559999
"1453","2019-04-03",24.98
"1454","2019-04-04",24.76
"1455","2019-04-05",25.299999
"1456","2019-04-08",25.41
"1457","2019-04-09",25.809999
"1458","2019-04-10",25.99
"1459","2019-04-11",26.18
"1460","2019-04-12",25.98
"1461","2019-04-15",25.120001
"1462","2019-04-16",24.58
"1463","2019-04-17",23.84
"1464","2019-04-18",23.709999
"1465","2019-04-22",23.92
"1466","2019-04-23",25.120001
"1467","2019-04-24",24.43
"1468","2019-04-25",25.32
"1469","2019-04-26",25.73
"1470","2019-04-29",26.08
"1471","2019-04-30",25.969999
"1472","2019-05-01",25.969999
"1473","2019-05-02",27.1
"1474","2019-05-03",27.959999
"1475","2019-05-06",27.709999
"1476","2019-05-07",27.74
"1477","2019-05-08",27.309999
"1478","2019-05-09",27.01
"1479","2019-05-10",28.99
"1480","2019-05-13",26.530001
"1481","2019-05-14",28.18
"1482","2019-05-15",28
"1483","2019-05-16",27.780001
"1484","2019-05-17",26.85
"1485","2019-05-20",26.799999
"1486","2019-05-21",26.969999
"1487","2019-05-22",26.790001
"1488","2019-05-23",26.860001
"1489","2019-05-24",27.76
"1490","2019-05-28",27.57
"1491","2019-05-29",27.950001
"1492","2019-05-30",27.52
"1493","2019-05-31",28.440001
"1494","2019-06-03",27.5
"1495","2019-06-04",28.85
"1496","2019-06-05",28.68
"1497","2019-06-06",27.34
"1498","2019-06-07",27.469999
"1499","2019-06-10",26.4
"1500","2019-06-11",25.75
"1501","2019-06-12",25.440001
"1502","2019-06-13",25.540001
"1503","2019-06-14",25.940001
"1504","2019-06-17",26.42
"1505","2019-06-18",26.450001
"1506","2019-06-19",26.969999
"1507","2019-06-20",26.389999
"1508","2019-06-21",26.67
"1509","2019-06-24",25.959999
"1510","2019-06-25",26.25
"1511","2019-06-26",26.51
"1512","2019-06-27",27.58
"1513","2019-06-28",30.35
"1514","2019-07-01",29.360001
"1515","2019-07-02",29.57
"1516","2019-07-03",29.52
"1517","2019-07-05",29.129999
"1518","2019-07-08",28.27
"1519","2019-07-09",28.799999
"1520","2019-07-10",28.389999
"1521","2019-07-11",29.25
"1522","2019-07-12",29.559999
"1523","2019-07-15",30.129999
"1524","2019-07-16",30.5
"1525","2019-07-17",30.4
"1526","2019-07-18",31.59
"1527","2019-07-19",31.780001
"1528","2019-07-22",31.809999
"1529","2019-07-23",31.440001
"1530","2019-07-24",32.169998
"1531","2019-07-25",32.099998
"1532","2019-07-26",32.73
"1533","2019-07-29",32.330002
"1534","2019-07-30",32.950001
"1535","2019-07-31",32.860001
"1536","2019-08-01",28.610001
"1537","2019-08-02",27.309999
"1538","2019-08-05",25.33
"1539","2019-08-06",25.559999
"1540","2019-08-07",25.33
"1541","2019-08-08",25.700001
"1542","2019-08-09",24.940001
"1543","2019-08-12",25
"1544","2019-08-13",26.66
"1545","2019-08-14",26.52
"1546","2019-08-15",26.58
"1547","2019-08-16",27.57
"1548","2019-08-19",28.25
"1549","2019-08-20",27.26
"1550","2019-08-21",27.01
"1551","2019-08-22",25.290001
"1552","2019-08-23",23.35
"1553","2019-08-26",23.57
"1554","2019-08-27",23.74
"1555","2019-08-28",24.059999
"1556","2019-08-29",25.209999
"1557","2019-08-30",25.48
"1558","2019-09-03",24.209999
"1559","2019-09-04",23.530001
"1560","2019-09-05",24.41
"1561","2019-09-06",24.85
"1562","2019-09-09",23.040001
"1563","2019-09-10",22.16
"1564","2019-09-11",22
"1565","2019-09-12",21.98
"1566","2019-09-13",21.85
"1567","2019-09-16",21.99
"1568","2019-09-17",22.1
"1569","2019-09-18",22.780001
"1570","2019-09-19",22.6
"1571","2019-09-20",24.35
"1572","2019-09-23",24.92
"1573","2019-09-24",22.809999
"1574","2019-09-25",21.5
"1575","2019-09-26",21.43
"1576","2019-09-27",21.209999
"1577","2019-09-30",21.59
"1578","2019-10-01",20.84
"1579","2019-10-02",20.51
"1580","2019-10-03",21.59
"1581","2019-10-04",22.290001
"1582","2019-10-07",21.57
"1583","2019-10-08",20.34
"1584","2019-10-09",20.59
"1585","2019-10-10",20.780001
"1586","2019-10-11",21.25
"1587","2019-10-14",21.709999
"1588","2019-10-15",21.98
"1589","2019-10-16",22.1
"1590","2019-10-17",22.190001
"1591","2019-10-18",21.450001
"1592","2019-10-21",21.209999
"1593","2019-10-22",21.559999
"1594","2019-10-23",21.18
"1595","2019-10-24",21.709999
"1596","2019-10-25",22.629999
"1597","2019-10-28",23
"1598","2019-10-29",22.98
"1599","2019-10-30",23
"1600","2019-10-31",22.6
"1601","2019-11-01",23.26
"1602","2019-11-04",24.049999
"1603","2019-11-05",25
"1604","2019-11-06",24.91
"1605","2019-11-07",23.75
"1606","2019-11-08",23.120001
"1607","2019-11-11",23.190001
"1608","2019-11-12",23.059999
"1609","2019-11-13",23.51
"1610","2019-11-14",23.719999
"1611","2019-11-15",24.5
"1612","2019-11-18",23.450001
"1613","2019-11-19",24.02
"1614","2019-11-20",24.74
"1615","2019-11-21",24.82
"1616","2019-11-22",24.92
"1617","2019-11-25",25.59
"1618","2019-11-26",26.9
"1619","2019-11-27",26.75
"1620","2019-11-29",26.92
"1621","2019-12-02",26.450001
"1622","2019-12-03",26.23
"1623","2019-12-04",26.68
"1624","2019-12-05",26.34
"1625","2019-12-06",26.41
"1626","2019-12-09",26.209999
"1627","2019-12-10",26.200001
"1628","2019-12-11",25.41
"1629","2019-12-12",25.620001
"1630","2019-12-13",25.530001
"1631","2019-12-16",26.639999
"1632","2019-12-17",26.92
"1633","2019-12-18",27.16
"1634","2019-12-19",27.389999
"1635","2019-12-20",27.59
"1636","2019-12-23",28.15
"1637","2019-12-24",28.15
"1638","2019-12-26",27.959999
"1639","2019-12-27",27.93
"1640","2019-12-30",27.57
"1641","2019-12-31",27.82
"1642","2020-01-02",27.469999
"1643","2020-01-03",27.049999
"1644","2020-01-06",27.59
"1645","2020-01-07",27.92
"1646","2020-01-08",28.059999
"1647","2020-01-09",28.440001
"1648","2020-01-10",29.280001
"1649","2020-01-13",31.559999
"1650","2020-01-14",30.610001
"1651","2020-01-15",30.26
"1652","2020-01-16",30.84
"1653","2020-01-17",30.799999
"1654","2020-01-21",29.9
"1655","2020-01-22",29.690001
"1656","2020-01-23",29.6
"1657","2020-01-24",28.120001
"1658","2020-01-27",27.709999
"1659","2020-01-28",28.41
"1660","2020-01-29",28.620001
"1661","2020-01-30",27.99
"1662","2020-01-31",27.17
"1663","2020-02-03",28
"1664","2020-02-04",27.9
"1665","2020-02-05",28.33
"1666","2020-02-06",29.49
"1667","2020-02-07",29.77
"1668","2020-02-10",30.299999
"1669","2020-02-11",31.530001
"1670","2020-02-12",31.219999
"1671","2020-02-13",31.32
"1672","2020-02-14",33.700001
"1673","2020-02-18",33.02
"1674","2020-02-19",33.779999
"1675","2020-02-20",33.299999
"1676","2020-02-21",33.41
"1677","2020-02-24",33.139999
"1678","2020-02-25",32.970001
"1679","2020-02-26",32.779999
"1680","2020-02-27",35.860001
"1681","2020-02-28",35.66
"1682","2020-03-02",35.009998
"1683","2020-03-03",35.099998
"1684","2020-03-04",34.150002
"1685","2020-03-05",34.450001
"1686","2020-03-06",36.040001
"1687","2020-03-09",31.389999
"1688","2020-03-10",33.23
"1689","2020-03-11",30.5
"1690","2020-03-12",26.33
"1691","2020-03-13",29.58
"1692","2020-03-16",19.530001
"1693","2020-03-17",19.719999
"1694","2020-03-18",16.01
"1695","2020-03-19",19.059999
"1696","2020-03-20",17.860001
"1697","2020-03-23",18.629999
"1698","2020-03-24",21.620001
"1699","2020-03-25",25.219999
"1700","2020-03-26",26.84
"1701","2020-03-27",23.77
"1702","2020-03-30",23.940001
"1703","2020-03-31",24.049999
"1704","2020-04-01",22.15
"1705","2020-04-02",22.860001
"1706","2020-04-03",23.290001
"1707","2020-04-06",24.889999
"1708","2020-04-07",25.139999
"1709","2020-04-08",26.92
"1710","2020-04-09",25.469999
"1711","2020-04-13",25.76
"1712","2020-04-14",26.67
"1713","2020-04-15",26.67
"1714","2020-04-16",27.280001
"1715","2020-04-17",29.58
"1716","2020-04-20",28.48
"1717","2020-04-21",28.57
"1718","2020-04-22",29.280001
"1719","2020-04-23",29.530001
"1720","2020-04-24",28.76
"1721","2020-04-27",31.23
"1722","2020-04-28",30.5
"1723","2020-04-29",31.49
"1724","2020-04-30",31.76
"1725","2020-05-01",29.1
"1726","2020-05-04",29.57
"1727","2020-05-05",29.99
"1728","2020-05-06",31.1
"1729","2020-05-07",31.290001
"1730","2020-05-08",30.9
"1731","2020-05-11",33.099998
"1732","2020-05-12",30.469999
"1733","2020-05-13",28.889999
"1734","2020-05-14",30.4
"1735","2020-05-15",31.139999
"1736","2020-05-18",31.43
"1737","2020-05-19",30.219999
"1738","2020-05-20",30.440001
"1739","2020-05-21",29.99
"1740","2020-05-22",31.09
"1741","2020-05-26",30.440001
"1742","2020-05-27",29.440001
"1743","2020-05-28",30.049999
"1744","2020-05-29",30.530001
"1745","2020-06-01",31.15
"1746","2020-06-02",31.35
"1747","2020-06-03",31.110001
"1748","2020-06-04",31.530001
"1749","2020-06-05",30.52
"1750","2020-06-08",31.860001
"1751","2020-06-09",31.870001
"1752","2020-06-10",32.189999
"1753","2020-06-11",29.26
"1754","2020-06-12",30.74
"1755","2020-06-15",30.639999
"1756","2020-06-16",31.860001
"1757","2020-06-17",32.93
"1758","2020-06-18",33.470001
"1759","2020-06-19",32.759998
"1760","2020-06-22",33.740002
"1761","2020-06-23",33.34
"1762","2020-06-24",31.280001
"1763","2020-06-25",30.950001
"1764","2020-06-26",29.57
"1765","2020-06-29",28.84
"1766","2020-06-30",29.35
"1767","2020-07-01",32.360001
"1768","2020-07-02",35.029999
"1769","2020-07-06",37.540001
"1770","2020-07-07",36.860001
"1771","2020-07-08",37.549999
"1772","2020-07-09",36.07
"1773","2020-07-10",34.950001
"1774","2020-07-13",33.82
"1775","2020-07-14",33.790001
"1776","2020-07-15",36.82
"1777","2020-07-16",35.34
"1778","2020-07-17",37.470001
"1779","2020-07-20",37.529999
"1780","2020-07-21",36.48
"1781","2020-07-22",36.27
"1782","2020-07-23",35.889999
"1783","2020-07-24",34.189999
"1784","2020-07-27",36.650002
"1785","2020-07-28",35.209999
"1786","2020-07-29",35.09
"1787","2020-07-30",36.18
"1788","2020-07-31",36.110001
"1789","2020-08-03",37.169998
"1790","2020-08-04",35.75
"1791","2020-08-05",37.34
"1792","2020-08-06",36.040001
"1793","2020-08-07",35.259998
"1794","2020-08-10",35.049999
"1795","2020-08-11",35.709999
"1796","2020-08-12",37.330002
"1797","2020-08-13",39.360001
"1798","2020-08-14",36.669998
"1799","2020-08-17",39.299999
"1800","2020-08-18",39.18
"1801","2020-08-19",40.139999
"1802","2020-08-20",40.360001
"1803","2020-08-21",40.669998
"1804","2020-08-24",39.639999
"1805","2020-08-25",40.080002
"1806","2020-08-26",40.540001
"1807","2020-08-27",39.66
"1808","2020-08-28",40.48
"1809","2020-08-31",40.48
"1810","2020-09-01",41.970001
"1811","2020-09-02",41.669998
"1812","2020-09-03",38.52
"1813","2020-09-04",37.779999
"1814","2020-09-08",37.950001
"1815","2020-09-09",38.869999
"1816","2020-09-10",40.310001
"1817","2020-09-11",40.099998
"1818","2020-09-14",42.709999
"1819","2020-09-15",43.700001
"1820","2020-09-16",44.380001
"1821","2020-09-17",44.439999
"1822","2020-09-18",46.02
"1823","2020-09-21",45.349998
"1824","2020-09-22",45.779999
"1825","2020-09-23",43.630001
"1826","2020-09-24",42.66
"1827","2020-09-25",43.689999
"1828","2020-09-28",44.360001
"1829","2020-09-29",45.689999
"1830","2020-09-30",44.700001
"1831","2020-10-01",45.009998
"1832","2020-10-02",43.98
"1833","2020-10-05",44.23
"1834","2020-10-06",43.709999
"1835","2020-10-07",41.959999
"1836","2020-10-08",39.779999
"1837","2020-10-09",40.669998
"1838","2020-10-12",40.66
"1839","2020-10-13",41.029999
"1840","2020-10-14",38.369999
"1841","2020-10-15",39.529999
"1842","2020-10-16",40.209999
"1843","2020-10-19",39.689999
"1844","2020-10-20",38.34
"1845","2020-10-21",36.48
"1846","2020-10-22",36.669998
"1847","2020-10-23",36.119999
"1848","2020-10-26",35.91
"1849","2020-10-27",36.939999
"1850","2020-10-28",36.84
"1851","2020-10-29",37.060001
"1852","2020-10-30",36.650002
"1853","2020-11-02",37.080002
"1854","2020-11-03",37.970001
"1855","2020-11-04",39.060001
"1856","2020-11-05",39
"1857","2020-11-06",40.77
"1858","2020-11-09",38.889999
"1859","2020-11-10",39.419998
"1860","2020-11-11",44.470001
"1861","2020-11-12",46.75
"1862","2020-11-13",46.209999
"1863","2020-11-16",45.790001
"1864","2020-11-17",48.09
"1865","2020-11-18",47.349998
"1866","2020-11-19",47.380001
"1867","2020-11-20",47.990002
"1868","2020-11-23",48
"1869","2020-11-24",47.279999
"1870","2020-11-25",46.48
"1871","2020-11-27",48.18
