"","date","FIZZ"
"997","2010-12-15",13.2
"998","2010-12-16",13.39
"999","2010-12-17",13.17
"1000","2010-12-20",13.3
"1001","2010-12-21",13.41
"1002","2010-12-22",13.32
"1003","2010-12-23",13.24
"1004","2010-12-27",13.39
"1005","2010-12-28",13.46
"1006","2010-12-29",13.61
"1007","2010-12-30",13.62
"1008","2010-12-31",13.14
"1009","2011-01-03",13.56
"1010","2011-01-04",13.4
"1011","2011-01-05",13.61
"1012","2011-01-06",13.67
"1013","2011-01-07",13.64
"1014","2011-01-10",13.65
"1015","2011-01-11",13.64
"1016","2011-01-12",13.78
"1017","2011-01-13",13.72
"1018","2011-01-14",13.67
"1019","2011-01-18",13.72
"1020","2011-01-19",13.4
"1021","2011-01-20",13.25
"1022","2011-01-21",13
"1023","2011-01-24",12.95
"1024","2011-01-25",12.96
"1025","2011-01-26",13.04
"1026","2011-01-27",12.96
"1027","2011-01-28",12.74
"1028","2011-01-31",13.45
"1029","2011-02-01",13.65
"1030","2011-02-02",13.59
"1031","2011-02-03",13.06
"1032","2011-02-04",12.93
"1033","2011-02-07",12.8
"1034","2011-02-08",12.89
"1035","2011-02-09",12.6
"1036","2011-02-10",12.58
"1037","2011-02-11",12.51
"1038","2011-02-14",12.5
"1039","2011-02-15",12.56
"1040","2011-02-16",12.55
"1041","2011-02-17",12.61
"1042","2011-02-18",12.71
"1043","2011-02-22",12.49
"1044","2011-02-23",12.45
"1045","2011-02-24",12.87
"1046","2011-02-25",12.83
"1047","2011-02-28",12.69
"1048","2011-03-01",12.6
"1049","2011-03-02",12.56
"1050","2011-03-03",12.6
"1051","2011-03-04",12.64
"1052","2011-03-07",12.64
"1053","2011-03-08",12.76
"1054","2011-03-09",12.75
"1055","2011-03-10",12.55
"1056","2011-03-11",12.77
"1057","2011-03-14",12.67
"1058","2011-03-15",12.82
"1059","2011-03-16",12.77
"1060","2011-03-17",12.65
"1061","2011-03-18",13.23
"1062","2011-03-21",13.58
"1063","2011-03-22",13.74
"1064","2011-03-23",13.73
"1065","2011-03-24",13.8
"1066","2011-03-25",13.85
"1067","2011-03-28",13.78
"1068","2011-03-29",13.89
"1069","2011-03-30",13.71
"1070","2011-03-31",13.73
"1071","2011-04-01",13.79
"1072","2011-04-04",13.74
"1073","2011-04-05",13.34
"1074","2011-04-06",13.67
"1075","2011-04-07",13.77
"1076","2011-04-08",13.93
"1077","2011-04-11",14.2
"1078","2011-04-12",14.28
"1079","2011-04-13",14.31
"1080","2011-04-14",14.39
"1081","2011-04-15",14.43
"1082","2011-04-18",14.1
"1083","2011-04-19",13.81
"1084","2011-04-20",13.68
"1085","2011-04-21",13.6
"1086","2011-04-25",13.49
"1087","2011-04-26",13.59
"1088","2011-04-27",13.87
"1089","2011-04-28",14.05
"1090","2011-04-29",13.92
"1091","2011-05-02",13.58
"1092","2011-05-03",13.68
"1093","2011-05-04",13.63
"1094","2011-05-05",13.61
"1095","2011-05-06",13.59
"1096","2011-05-09",13.9
"1097","2011-05-10",14.32
"1098","2011-05-11",13.89
"1099","2011-05-12",14.11
"1100","2011-05-13",13.79
"1101","2011-05-16",13.86
"1102","2011-05-17",14
"1103","2011-05-18",14
"1104","2011-05-19",14.09
"1105","2011-05-20",13.98
"1106","2011-05-23",13.9
"1107","2011-05-24",13.48
"1108","2011-05-25",13.77
"1109","2011-05-26",13.67
"1110","2011-05-27",13.83
"1111","2011-05-31",14.15
"1112","2011-06-01",13.67
"1113","2011-06-02",13.77
"1114","2011-06-03",13.56
"1115","2011-06-06",13.55
"1116","2011-06-07",13.62
"1117","2011-06-08",13.78
"1118","2011-06-09",13.74
"1119","2011-06-10",13.62
"1120","2011-06-13",13.5
"1121","2011-06-14",13.7
"1122","2011-06-15",13.63
"1123","2011-06-16",13.71
"1124","2011-06-17",13.68
"1125","2011-06-20",13.86
"1126","2011-06-21",14.14
"1127","2011-06-22",14.1
"1128","2011-06-23",14.33
"1129","2011-06-24",14.37
"1130","2011-06-27",14.67
"1131","2011-06-28",14.72
"1132","2011-06-29",14.69
"1133","2011-06-30",14.65
"1134","2011-07-01",14.63
"1135","2011-07-05",14.48
"1136","2011-07-06",14.65
"1137","2011-07-07",15.02
"1138","2011-07-08",14.76
"1139","2011-07-11",14.77
"1140","2011-07-12",15.25
"1141","2011-07-13",15.4
"1142","2011-07-14",15.1
"1143","2011-07-15",15.46
"1144","2011-07-18",15.26
"1145","2011-07-19",15.3
"1146","2011-07-20",15.1
"1147","2011-07-21",15.26
"1148","2011-07-22",15.25
"1149","2011-07-25",15.09
"1150","2011-07-26",15.02
"1151","2011-07-27",14.7
"1152","2011-07-28",14.96
"1153","2011-07-29",14.78
"1154","2011-08-01",15.29
"1155","2011-08-02",15.09
"1156","2011-08-03",15.26
"1157","2011-08-04",14.99
"1158","2011-08-05",15.42
"1159","2011-08-08",14.68
"1160","2011-08-09",15.16
"1161","2011-08-10",13.85
"1162","2011-08-11",14.43
"1163","2011-08-12",15.03
"1164","2011-08-15",14.94
"1165","2011-08-16",14.82
"1166","2011-08-17",15.48
"1167","2011-08-18",15.07
"1168","2011-08-19",15.06
"1169","2011-08-22",15
"1170","2011-08-23",16.25
"1171","2011-08-24",15.9
"1172","2011-08-25",15.31
"1173","2011-08-26",15.6
"1174","2011-08-29",16.24
"1175","2011-08-30",16.469999
"1176","2011-08-31",16.49
"1177","2011-09-01",16.02
"1178","2011-09-02",15.66
"1179","2011-09-06",15.99
"1180","2011-09-07",16.209999
"1181","2011-09-08",15.96
"1182","2011-09-09",15.46
"1183","2011-09-12",15.86
"1184","2011-09-13",16.08
"1185","2011-09-14",16.059999
"1186","2011-09-15",16.190001
"1187","2011-09-16",16.219999
"1188","2011-09-19",16.16
"1189","2011-09-20",15.95
"1190","2011-09-21",15.7
"1191","2011-09-22",15.06
"1192","2011-09-23",15.52
"1193","2011-09-26",15.82
"1194","2011-09-27",15.96
"1195","2011-09-28",15.24
"1196","2011-09-29",15.23
"1197","2011-09-30",15.16
"1198","2011-10-03",14.99
"1199","2011-10-04",15.95
"1200","2011-10-05",16.030001
"1201","2011-10-06",16.190001
"1202","2011-10-07",15.8
"1203","2011-10-10",16.08
"1204","2011-10-11",16.139999
"1205","2011-10-12",16.24
"1206","2011-10-13",16.290001
"1207","2011-10-14",16.48
"1208","2011-10-17",16.309999
"1209","2011-10-18",16.48
"1210","2011-10-19",16.33
"1211","2011-10-20",16.139999
"1212","2011-10-21",16.6
"1213","2011-10-24",17.02
"1214","2011-10-25",16.48
"1215","2011-10-26",16.549999
"1216","2011-10-27",17.110001
"1217","2011-10-28",17.139999
"1218","2011-10-31",16.92
"1219","2011-11-01",16.450001
"1220","2011-11-02",16.860001
"1221","2011-11-03",17.209999
"1222","2011-11-04",17.07
"1223","2011-11-07",17.08
"1224","2011-11-08",17.07
"1225","2011-11-09",16.690001
"1226","2011-11-10",16.99
"1227","2011-11-11",17.08
"1228","2011-11-14",16.66
"1229","2011-11-15",17.030001
"1230","2011-11-16",16.74
"1231","2011-11-17",16.67
"1232","2011-11-18",16.91
"1233","2011-11-21",16.59
"1234","2011-11-22",16.5
"1235","2011-11-23",16.299999
"1236","2011-11-25",16.09
"1237","2011-11-28",16.5
"1238","2011-11-29",16.26
"1239","2011-11-30",16.719999
"1240","2011-12-01",16.82
"1241","2011-12-02",16.99
"1242","2011-12-05",16.959999
"1243","2011-12-06",17.26
"1244","2011-12-07",17.24
"1245","2011-12-08",16.610001
"1246","2011-12-09",16.98
"1247","2011-12-12",16.559999
"1248","2011-12-13",16.469999
"1249","2011-12-14",16.1
"1250","2011-12-15",16.540001
"1251","2011-12-16",16.360001
"1252","2011-12-19",16.440001
"1253","2011-12-20",16.74
"1254","2011-12-21",16.42
"1255","2011-12-22",16.23
"1256","2011-12-23",16.18
"1257","2011-12-27",16.200001
"1258","2011-12-28",15.98
"1259","2011-12-29",16.02
"1260","2011-12-30",16.07
"1261","2012-01-03",16.129999
"1262","2012-01-04",15.87
"1263","2012-01-05",15.8
"1264","2012-01-06",15.67
"1265","2012-01-09",16.280001
"1266","2012-01-10",16.360001
"1267","2012-01-11",16.27
"1268","2012-01-12",16.23
"1269","2012-01-13",15.9
"1270","2012-01-17",15.71
"1271","2012-01-18",15.93
"1272","2012-01-19",15.98
"1273","2012-01-20",16.17
"1274","2012-01-23",16.25
"1275","2012-01-24",16.6
"1276","2012-01-25",16.73
"1277","2012-01-26",16.360001
"1278","2012-01-27",16.799999
"1279","2012-01-30",16.58
"1280","2012-01-31",16.73
"1281","2012-02-01",16.9
"1282","2012-02-02",16.969999
"1283","2012-02-03",16.940001
"1284","2012-02-06",16.719999
"1285","2012-02-07",16.76
"1286","2012-02-08",16.65
"1287","2012-02-09",16.58
"1288","2012-02-10",16.469999
"1289","2012-02-13",16.799999
"1290","2012-02-14",16.690001
"1291","2012-02-15",16.52
"1292","2012-02-16",16.799999
"1293","2012-02-17",16.74
"1294","2012-02-21",16.530001
"1295","2012-02-22",16.43
"1296","2012-02-23",16.690001
"1297","2012-02-24",16.5
"1298","2012-02-27",16.469999
"1299","2012-02-28",16.27
"1300","2012-02-29",16.01
"1301","2012-03-01",16.1
"1302","2012-03-02",15.58
"1303","2012-03-05",15.73
"1304","2012-03-06",15.46
"1305","2012-03-07",15.84
"1306","2012-03-08",16.049999
"1307","2012-03-09",15.94
"1308","2012-03-12",15.72
"1309","2012-03-13",15.94
"1310","2012-03-14",15.66
"1311","2012-03-15",15.74
"1312","2012-03-16",15.88
"1313","2012-03-19",15.99
"1314","2012-03-20",15.82
"1315","2012-03-21",15.75
"1316","2012-03-22",15.84
"1317","2012-03-23",15.95
"1318","2012-03-26",16.24
"1319","2012-03-27",16.08
"1320","2012-03-28",16.08
"1321","2012-03-29",16.129999
"1322","2012-03-30",16.040001
"1323","2012-04-02",16.209999
"1324","2012-04-03",15.94
"1325","2012-04-04",15.67
"1326","2012-04-05",15.65
"1327","2012-04-09",15.41
"1328","2012-04-10",14.7
"1329","2012-04-11",14.51
"1330","2012-04-12",14.67
"1331","2012-04-13",14.22
"1332","2012-04-16",13.93
"1333","2012-04-17",14.02
"1334","2012-04-18",13.67
"1335","2012-04-19",13.33
"1336","2012-04-20",14.66
"1337","2012-04-23",13.95
"1338","2012-04-24",14.39
"1339","2012-04-25",14.48
"1340","2012-04-26",14.43
"1341","2012-04-27",14.68
"1342","2012-04-30",14.86
"1343","2012-05-01",14.53
"1344","2012-05-02",14.44
"1345","2012-05-03",14.22
"1346","2012-05-04",13.77
"1347","2012-05-07",13.89
"1348","2012-05-08",14.28
"1349","2012-05-09",14.59
"1350","2012-05-10",14.63
"1351","2012-05-11",14.91
"1352","2012-05-14",14.79
"1353","2012-05-15",14.69
"1354","2012-05-16",14.87
"1355","2012-05-17",14.5
"1356","2012-05-18",14.56
"1357","2012-05-21",14.72
"1358","2012-05-22",14.19
"1359","2012-05-23",14.21
"1360","2012-05-24",14.1
"1361","2012-05-25",14.01
"1362","2012-05-29",14.22
"1363","2012-05-30",14.06
"1364","2012-05-31",14.46
"1365","2012-06-01",14.12
"1366","2012-06-04",14.58
"1367","2012-06-05",14.52
"1368","2012-06-06",14.76
"1369","2012-06-07",14.78
"1370","2012-06-08",15.01
"1371","2012-06-11",14.9
"1372","2012-06-12",14.98
"1373","2012-06-13",14.91
"1374","2012-06-14",14.98
"1375","2012-06-15",14.86
"1376","2012-06-18",14.94
"1377","2012-06-19",14.93
"1378","2012-06-20",14.64
"1379","2012-06-21",14.17
"1380","2012-06-22",13.7
"1381","2012-06-25",13.84
"1382","2012-06-26",13.79
"1383","2012-06-27",13.97
"1384","2012-06-28",13.93
"1385","2012-06-29",14.94
"1386","2012-07-02",15.02
"1387","2012-07-03",14.98
"1388","2012-07-05",14.93
"1389","2012-07-06",14.82
"1390","2012-07-09",14.97
"1391","2012-07-10",14.83
"1392","2012-07-11",14.66
"1393","2012-07-12",14.75
"1394","2012-07-13",14.94
"1395","2012-07-16",14.86
"1396","2012-07-17",14.41
"1397","2012-07-18",14.09
"1398","2012-07-19",14.11
"1399","2012-07-20",14.36
"1400","2012-07-23",14.11
"1401","2012-07-24",14.14
"1402","2012-07-25",14.23
"1403","2012-07-26",14.31
"1404","2012-07-27",14.86
"1405","2012-07-30",14.5
"1406","2012-07-31",14.5
"1407","2012-08-01",14.37
"1408","2012-08-02",14.44
"1409","2012-08-03",14.93
"1410","2012-08-06",14.74
"1411","2012-08-07",14.43
"1412","2012-08-08",14.27
"1413","2012-08-09",14.29
"1414","2012-08-10",14.1
"1415","2012-08-13",14.35
"1416","2012-08-14",14.25
"1417","2012-08-15",14.2
"1418","2012-08-16",14.3
"1419","2012-08-17",14.69
"1420","2012-08-20",14.92
"1421","2012-08-21",14.6
"1422","2012-08-22",14.77
"1423","2012-08-23",14.72
"1424","2012-08-24",14.85
"1425","2012-08-27",14.8
"1426","2012-08-28",14.82
"1427","2012-08-29",14.94
"1428","2012-08-30",14.67
"1429","2012-08-31",14.88
"1430","2012-09-04",14.66
"1431","2012-09-05",14.44
"1432","2012-09-06",15.04
"1433","2012-09-07",15.01
"1434","2012-09-10",15.02
"1435","2012-09-11",14.98
"1436","2012-09-12",15.06
"1437","2012-09-13",15.05
"1438","2012-09-14",14.87
"1439","2012-09-17",14.99
"1440","2012-09-18",15.01
"1441","2012-09-19",15.28
"1442","2012-09-20",15.07
"1443","2012-09-21",15
"1444","2012-09-24",15.14
"1445","2012-09-25",15.02
"1446","2012-09-26",15.07
"1447","2012-09-27",15.27
"1448","2012-09-28",15.16
"1449","2012-10-01",15.22
"1450","2012-10-02",15.26
"1451","2012-10-03",15.24
"1452","2012-10-04",15.49
"1453","2012-10-05",15.4
"1454","2012-10-08",15.37
"1455","2012-10-09",15.35
"1456","2012-10-10",15.39
"1457","2012-10-11",15.46
"1458","2012-10-12",15.37
"1459","2012-10-15",15.4
"1460","2012-10-16",15.31
"1461","2012-10-17",15.39
"1462","2012-10-18",14.93
"1463","2012-10-19",15.04
"1464","2012-10-22",14.84
"1465","2012-10-23",14.91
"1466","2012-10-24",14.73
"1467","2012-10-25",14.96
"1468","2012-10-26",14.95
"1469","2012-10-31",14.87
"1470","2012-11-01",15.12
"1471","2012-11-02",14.61
"1472","2012-11-05",14.83
"1473","2012-11-06",14.98
"1474","2012-11-07",14.69
"1475","2012-11-08",14.47
"1476","2012-11-09",14.33
"1477","2012-11-12",14.3
"1478","2012-11-13",14.32
"1479","2012-11-14",14.24
"1480","2012-11-15",14.01
"1481","2012-11-16",14.37
"1482","2012-11-19",15.07
"1483","2012-11-20",14.81
"1484","2012-11-21",14.72
"1485","2012-11-23",16.889999
"1486","2012-11-26",16.969999
"1487","2012-11-27",16.66
"1488","2012-11-28",16.98
"1489","2012-11-29",17
"1490","2012-11-30",17.16
"1491","2012-12-03",17.280001
"1492","2012-12-04",17.709999
"1493","2012-12-05",14.89
"1494","2012-12-06",15.11
"1495","2012-12-07",14.98
"1496","2012-12-10",14.67
"1497","2012-12-11",14.69
"1498","2012-12-12",14.22
"1499","2012-12-13",14.19
"1500","2012-12-14",13.89
"1501","2012-12-17",13.92
"1502","2012-12-18",14.27
"1503","2012-12-19",14.24
"1504","2012-12-20",14.59
"1505","2012-12-21",14.66
"1506","2012-12-24",14.25
"1507","2012-12-26",14.2
"1508","2012-12-27",14.52
"1509","2012-12-28",14.46
"1510","2012-12-31",14.59
"1511","2013-01-02",14.48
"1512","2013-01-03",14.3
"1513","2013-01-04",14.18
"1514","2013-01-07",14.09
"1515","2013-01-08",14.24
"1516","2013-01-09",14.41
"1517","2013-01-10",14.24
"1518","2013-01-11",14.37
"1519","2013-01-14",14.35
"1520","2013-01-15",14.1
"1521","2013-01-16",13.93
"1522","2013-01-17",13.98
"1523","2013-01-18",13.95
"1524","2013-01-22",13.92
"1525","2013-01-23",13.95
"1526","2013-01-24",13.94
"1527","2013-01-25",13.96
"1528","2013-01-28",13.81
"1529","2013-01-29",13.81
"1530","2013-01-30",13.73
"1531","2013-01-31",13.81
"1532","2013-02-01",13.81
"1533","2013-02-04",13.75
"1534","2013-02-05",13.69
"1535","2013-02-06",13.79
"1536","2013-02-07",13.76
"1537","2013-02-08",13.84
"1538","2013-02-11",13.76
"1539","2013-02-12",13.72
"1540","2013-02-13",13.62
"1541","2013-02-14",13.36
"1542","2013-02-15",13.43
"1543","2013-02-19",13.58
"1544","2013-02-20",13.4
"1545","2013-02-21",13.44
"1546","2013-02-22",13.55
"1547","2013-02-25",13.41
"1548","2013-02-26",13.48
"1549","2013-02-27",13.37
"1550","2013-02-28",13.38
"1551","2013-03-01",13.52
"1552","2013-03-04",13.89
"1553","2013-03-05",13.85
"1554","2013-03-06",13.65
"1555","2013-03-07",13.93
"1556","2013-03-08",14.13
"1557","2013-03-11",13.85
"1558","2013-03-12",13.82
"1559","2013-03-13",13.85
"1560","2013-03-14",13.98
"1561","2013-03-15",13.95
"1562","2013-03-18",13.97
"1563","2013-03-19",13.96
"1564","2013-03-20",14.07
"1565","2013-03-21",13.99
"1566","2013-03-22",13.98
"1567","2013-03-25",13.75
"1568","2013-03-26",13.98
"1569","2013-03-27",14.15
"1570","2013-03-28",14.05
"1571","2013-04-01",13.83
"1572","2013-04-02",13.95
"1573","2013-04-03",13.88
"1574","2013-04-04",13.94
"1575","2013-04-05",13.98
"1576","2013-04-08",14.01
"1577","2013-04-09",14.07
"1578","2013-04-10",14.08
"1579","2013-04-11",14.18
"1580","2013-04-12",14.22
"1581","2013-04-15",13.98
"1582","2013-04-16",14.08
"1583","2013-04-17",13.85
"1584","2013-04-18",13.94
"1585","2013-04-19",14.13
"1586","2013-04-22",14.2
"1587","2013-04-23",14.44
"1588","2013-04-24",14.42
"1589","2013-04-25",14.55
"1590","2013-04-26",14.57
"1591","2013-04-29",14.6
"1592","2013-04-30",14.73
"1593","2013-05-01",14.48
"1594","2013-05-02",14.65
"1595","2013-05-03",14.67
"1596","2013-05-06",14.68
"1597","2013-05-07",14.71
"1598","2013-05-08",14.78
"1599","2013-05-09",14.63
"1600","2013-05-10",14.67
"1601","2013-05-13",14.78
"1602","2013-05-14",14.84
"1603","2013-05-15",15.45
"1604","2013-05-16",15.66
"1605","2013-05-17",15.68
"1606","2013-05-20",15.84
"1607","2013-05-21",17.389999
"1608","2013-05-22",15.96
"1609","2013-05-23",15.93
"1610","2013-05-24",16.09
"1611","2013-05-28",16.4
"1612","2013-05-29",16.15
"1613","2013-05-30",16.440001
"1614","2013-05-31",16.43
"1615","2013-06-03",17.280001
"1616","2013-06-04",16.940001
"1617","2013-06-05",17.370001
"1618","2013-06-06",17.84
"1619","2013-06-07",17.67
"1620","2013-06-10",17.99
"1621","2013-06-11",17.76
"1622","2013-06-12",17.780001
"1623","2013-06-13",17.889999
"1624","2013-06-14",17.200001
"1625","2013-06-17",17.370001
"1626","2013-06-18",17.459999
"1627","2013-06-19",17.219999
"1628","2013-06-20",16.85
"1629","2013-06-21",17.27
"1630","2013-06-24",17.09
"1631","2013-06-25",17.25
"1632","2013-06-26",17.27
"1633","2013-06-27",17.309999
"1634","2013-06-28",17.469999
"1635","2013-07-01",17.719999
"1636","2013-07-02",17.389999
"1637","2013-07-03",17.34
"1638","2013-07-05",17.799999
"1639","2013-07-08",18.049999
"1640","2013-07-09",18.440001
"1641","2013-07-10",18.120001
"1642","2013-07-11",17.92
"1643","2013-07-12",17.42
"1644","2013-07-15",18.059999
"1645","2013-07-16",18.16
"1646","2013-07-17",18.08
"1647","2013-07-18",18.08
"1648","2013-07-19",18.190001
"1649","2013-07-22",17.860001
"1650","2013-07-23",17.860001
"1651","2013-07-24",17.93
"1652","2013-07-25",18.26
"1653","2013-07-26",17.84
"1654","2013-07-29",17.59
"1655","2013-07-30",17.620001
"1656","2013-07-31",17.780001
"1657","2013-08-01",17.91
"1658","2013-08-02",18
"1659","2013-08-05",17.9
"1660","2013-08-06",17.540001
"1661","2013-08-07",17.17
"1662","2013-08-08",17.549999
"1663","2013-08-09",17.74
"1664","2013-08-12",17.469999
"1665","2013-08-13",17.15
"1666","2013-08-14",17.01
"1667","2013-08-15",16.35
"1668","2013-08-16",16.280001
"1669","2013-08-19",17.43
"1670","2013-08-20",17.5
"1671","2013-08-21",16.73
"1672","2013-08-22",17
"1673","2013-08-23",16.940001
"1674","2013-08-26",16.950001
"1675","2013-08-27",16.299999
"1676","2013-08-28",16.290001
"1677","2013-08-29",16.450001
"1678","2013-08-30",16.01
"1679","2013-09-03",16.379999
"1680","2013-09-04",16.74
"1681","2013-09-05",16.610001
"1682","2013-09-06",16.120001
"1683","2013-09-09",17.18
"1684","2013-09-10",17.09
"1685","2013-09-11",16.99
"1686","2013-09-12",16.98
"1687","2013-09-13",17.219999
"1688","2013-09-16",17.110001
"1689","2013-09-17",17.200001
"1690","2013-09-18",17.5
"1691","2013-09-19",17.530001
"1692","2013-09-20",17.610001
"1693","2013-09-23",17.860001
"1694","2013-09-24",18
"1695","2013-09-25",18.219999
"1696","2013-09-26",18.379999
"1697","2013-09-27",18.16
"1698","2013-09-30",17.860001
"1699","2013-10-01",17.93
"1700","2013-10-02",17.559999
"1701","2013-10-03",17.540001
"1702","2013-10-04",17.9
"1703","2013-10-07",17.49
"1704","2013-10-08",17.299999
"1705","2013-10-09",17.25
"1706","2013-10-10",17.5
"1707","2013-10-11",17.83
"1708","2013-10-14",18.139999
"1709","2013-10-15",18.41
"1710","2013-10-16",18.33
"1711","2013-10-17",18.41
"1712","2013-10-18",18.790001
"1713","2013-10-21",18.52
"1714","2013-10-22",18.459999
"1715","2013-10-23",18.629999
"1716","2013-10-24",18.780001
"1717","2013-10-25",18.780001
"1718","2013-10-28",18.799999
"1719","2013-10-29",18.92
"1720","2013-10-30",18.51
"1721","2013-10-31",18.309999
"1722","2013-11-01",18.700001
"1723","2013-11-04",18.700001
"1724","2013-11-05",18.75
"1725","2013-11-06",18.700001
"1726","2013-11-07",18.52
"1727","2013-11-08",18.799999
"1728","2013-11-11",18.77
"1729","2013-11-12",18.85
"1730","2013-11-13",18.83
"1731","2013-11-14",18.620001
"1732","2013-11-15",18.809999
"1733","2013-11-18",18.85
"1734","2013-11-19",18.74
"1735","2013-11-20",18.809999
"1736","2013-11-21",19.290001
"1737","2013-11-22",19.719999
"1738","2013-11-25",20.33
"1739","2013-11-26",20.719999
"1740","2013-11-27",21.120001
"1741","2013-11-29",21.120001
"1742","2013-12-02",20.16
"1743","2013-12-03",20.299999
"1744","2013-12-04",19.83
"1745","2013-12-05",20.440001
"1746","2013-12-06",20.790001
"1747","2013-12-09",21.360001
"1748","2013-12-10",20.889999
"1749","2013-12-11",20.6
"1750","2013-12-12",19.950001
"1751","2013-12-13",19.92
"1752","2013-12-16",20.49
"1753","2013-12-17",20.26
"1754","2013-12-18",20.450001
"1755","2013-12-19",19.91
"1756","2013-12-20",20.41
"1757","2013-12-23",20.59
"1758","2013-12-24",20.440001
"1759","2013-12-26",20.17
"1760","2013-12-27",20.120001
"1761","2013-12-30",20.4
"1762","2013-12-31",20.16
"1763","2014-01-02",20.040001
"1764","2014-01-03",20.440001
"1765","2014-01-06",20.92
"1766","2014-01-07",21.24
"1767","2014-01-08",21.07
"1768","2014-01-09",21
"1769","2014-01-10",21.17
"1770","2014-01-13",21.129999
"1771","2014-01-14",21.18
"1772","2014-01-15",21.120001
"1773","2014-01-16",21
"1774","2014-01-17",21.35
"1775","2014-01-21",21.51
"1776","2014-01-22",21.07
"1777","2014-01-23",21.1
"1778","2014-01-24",21.16
"1779","2014-01-27",21.1
"1780","2014-01-28",21.620001
"1781","2014-01-29",20.879999
"1782","2014-01-30",21.299999
"1783","2014-01-31",20.73
"1784","2014-02-03",19.889999
"1785","2014-02-04",19.9
"1786","2014-02-05",19.629999
"1787","2014-02-06",19.700001
"1788","2014-02-07",19.4
"1789","2014-02-10",18.870001
"1790","2014-02-11",19.43
"1791","2014-02-12",19.67
"1792","2014-02-13",20.41
"1793","2014-02-14",21.950001
"1794","2014-02-18",21.870001
"1795","2014-02-19",20.969999
"1796","2014-02-20",21.459999
"1797","2014-02-21",20.860001
"1798","2014-02-24",21.41
"1799","2014-02-25",21.450001
"1800","2014-02-26",21.059999
"1801","2014-02-27",21.23
"1802","2014-02-28",21.040001
"1803","2014-03-03",20.58
"1804","2014-03-04",21.92
"1805","2014-03-05",21.33
"1806","2014-03-06",21.59
"1807","2014-03-07",21.74
"1808","2014-03-10",21.9
"1809","2014-03-11",21.26
"1810","2014-03-12",21.559999
"1811","2014-03-13",21.27
"1812","2014-03-14",20.940001
"1813","2014-03-17",20.99
"1814","2014-03-18",21.129999
"1815","2014-03-19",20.809999
"1816","2014-03-20",21.18
"1817","2014-03-21",20.9
"1818","2014-03-24",20.51
"1819","2014-03-25",20.58
"1820","2014-03-26",19.879999
"1821","2014-03-27",19.379999
"1822","2014-03-28",19.120001
"1823","2014-03-31",19.51
"1824","2014-04-01",19.950001
"1825","2014-04-02",19.6
"1826","2014-04-03",19.110001
"1827","2014-04-04",20.84
"1828","2014-04-07",20.51
"1829","2014-04-08",20.75
"1830","2014-04-09",21.129999
"1831","2014-04-10",20.110001
"1832","2014-04-11",19.85
"1833","2014-04-14",19.860001
"1834","2014-04-15",19.57
"1835","2014-04-16",19.6
"1836","2014-04-17",19.719999
"1837","2014-04-21",20.129999
"1838","2014-04-22",20.59
"1839","2014-04-23",19.469999
"1840","2014-04-24",19.610001
"1841","2014-04-25",19.120001
"1842","2014-04-28",19.35
"1843","2014-04-29",19.25
"1844","2014-04-30",19.280001
"1845","2014-05-01",18.92
"1846","2014-05-02",19.209999
"1847","2014-05-05",18.98
"1848","2014-05-06",18.290001
"1849","2014-05-07",18.33
"1850","2014-05-08",18
"1851","2014-05-09",18.389999
"1852","2014-05-12",19.459999
"1853","2014-05-13",18.690001
"1854","2014-05-14",17.84
"1855","2014-05-15",17.389999
"1856","2014-05-16",17.48
"1857","2014-05-19",17.790001
"1858","2014-05-20",17.67
"1859","2014-05-21",17.85
"1860","2014-05-22",17.790001
"1861","2014-05-23",17.790001
"1862","2014-05-27",18.18
"1863","2014-05-28",19.32
"1864","2014-05-29",19.120001
"1865","2014-05-30",18.52
"1866","2014-06-02",18.190001
"1867","2014-06-03",17.75
"1868","2014-06-04",17.43
"1869","2014-06-05",18.25
"1870","2014-06-06",18.440001
"1871","2014-06-09",19.33
"1872","2014-06-10",19.110001
"1873","2014-06-11",18.469999
"1874","2014-06-12",18.200001
"1875","2014-06-13",18.76
"1876","2014-06-16",18.32
"1877","2014-06-17",18.879999
"1878","2014-06-18",18.91
"1879","2014-06-19",18.889999
"1880","2014-06-20",19.120001
"1881","2014-06-23",19.379999
"1882","2014-06-24",18.68
"1883","2014-06-25",19.129999
"1884","2014-06-26",18.879999
"1885","2014-06-27",19.200001
"1886","2014-06-30",18.92
"1887","2014-07-01",19.41
"1888","2014-07-02",19.48
"1889","2014-07-03",19.59
"1890","2014-07-07",19.129999
"1891","2014-07-08",18.950001
"1892","2014-07-09",18.83
"1893","2014-07-10",18.809999
"1894","2014-07-11",18.809999
"1895","2014-07-14",18.889999
"1896","2014-07-15",18.370001
"1897","2014-07-16",18.24
"1898","2014-07-17",17.75
"1899","2014-07-18",18.52
"1900","2014-07-21",18.23
"1901","2014-07-22",18.43
"1902","2014-07-23",18.41
"1903","2014-07-24",18.059999
"1904","2014-07-25",17.59
"1905","2014-07-28",17.629999
"1906","2014-07-29",17.799999
"1907","2014-07-30",17.5
"1908","2014-07-31",17.139999
"1909","2014-08-01",17.620001
"1910","2014-08-04",17.860001
"1911","2014-08-05",18.07
"1912","2014-08-06",18.42
"1913","2014-08-07",18.379999
"1914","2014-08-08",18.52
"1915","2014-08-11",18.75
"1916","2014-08-12",18.280001
