"","date","TENX"
"1093","2011-05-04",692
"1094","2011-05-05",704
"1095","2011-05-06",692
"1096","2011-05-09",688
"1097","2011-05-10",712
"1098","2011-05-11",708
"1099","2011-05-12",724
"1100","2011-05-13",776
"1101","2011-05-16",768
"1102","2011-05-17",740
"1103","2011-05-18",784
"1104","2011-05-19",720
"1105","2011-05-20",752
"1106","2011-05-23",780
"1107","2011-05-24",764
"1108","2011-05-25",800
"1109","2011-05-26",784
"1110","2011-05-27",784
"1111","2011-05-31",792.400024
"1112","2011-06-01",760
"1113","2011-06-02",736
"1114","2011-06-03",744
"1115","2011-06-06",736
"1116","2011-06-07",768
"1117","2011-06-08",784
"1118","2011-06-09",816
"1119","2011-06-10",836
"1120","2011-06-13",832
"1121","2011-06-14",820
"1122","2011-06-15",852
"1123","2011-06-16",936
"1124","2011-06-17",948
"1125","2011-06-20",996
"1126","2011-06-21",1080
"1127","2011-06-22",1204
"1128","2011-06-23",1008
"1129","2011-06-24",1176
"1130","2011-06-27",1180.800049
"1131","2011-06-28",1160
"1132","2011-06-29",1140
"1133","2011-06-30",1196
"1134","2011-07-01",1188
"1135","2011-07-05",1056
"1136","2011-07-06",1108
"1137","2011-07-07",1060
"1138","2011-07-08",976
"1139","2011-07-11",948
"1140","2011-07-12",872
"1141","2011-07-13",872
"1142","2011-07-14",904
"1143","2011-07-15",932
"1144","2011-07-18",960
"1145","2011-07-19",1004
"1146","2011-07-20",1112
"1147","2011-07-21",1116
"1148","2011-07-22",996
"1149","2011-07-25",972
"1150","2011-07-26",876
"1151","2011-07-27",908
"1152","2011-07-28",1008
"1153","2011-07-29",988
"1154","2011-08-01",1000
"1155","2011-08-02",1048
"1156","2011-08-03",1020
"1157","2011-08-04",1000
"1158","2011-08-05",892
"1159","2011-08-08",860
"1160","2011-08-09",844
"1161","2011-08-10",844
"1162","2011-08-11",852
"1163","2011-08-12",936
"1164","2011-08-15",1000
"1165","2011-08-16",1036
"1166","2011-08-17",1200
"1167","2011-08-18",896
"1168","2011-08-19",944
"1169","2011-08-22",904
"1170","2011-08-23",948
"1171","2011-08-24",940
"1172","2011-08-25",888
"1173","2011-08-26",840
"1174","2011-08-29",960
"1175","2011-08-30",900
"1176","2011-08-31",912
"1177","2011-09-01",904
"1178","2011-09-02",923.200012
"1179","2011-09-06",872
"1180","2011-09-07",884
"1181","2011-09-08",904
"1182","2011-09-09",896
"1183","2011-09-12",920
"1184","2011-09-13",876
"1185","2011-09-14",876
"1186","2011-09-15",856
"1187","2011-09-16",908
"1188","2011-09-19",864
"1189","2011-09-20",872
"1190","2011-09-21",884
"1191","2011-09-22",836
"1192","2011-09-23",856
"1193","2011-09-26",828
"1194","2011-09-27",788
"1195","2011-09-28",852
"1196","2011-09-29",820
"1197","2011-09-30",836
"1198","2011-10-03",816
"1199","2011-10-04",800
"1200","2011-10-05",752
"1201","2011-10-06",760
"1202","2011-10-07",824
"1203","2011-10-10",796
"1204","2011-10-11",816
"1205","2011-10-12",860
"1206","2011-10-13",928
"1207","2011-10-14",984
"1208","2011-10-17",988
"1209","2011-10-18",960
"1210","2011-10-19",940
"1211","2011-10-20",920
"1212","2011-10-21",940
"1213","2011-10-24",880
"1214","2011-10-25",920
"1215","2011-10-26",880
"1216","2011-10-27",864
"1217","2011-10-28",908
"1218","2011-10-31",844
"1219","2011-11-01",920
"1220","2011-11-02",920
"1221","2011-11-03",860
"1222","2011-11-04",880
"1223","2011-11-07",860
"1224","2011-11-08",912
"1225","2011-11-09",876
"1226","2011-11-10",828
"1227","2011-11-11",848
"1228","2011-11-14",820
"1229","2011-11-15",780
"1230","2011-11-16",788
"1231","2011-11-17",812
"1232","2011-11-18",824
"1233","2011-11-21",796
"1234","2011-11-22",788
"1235","2011-11-23",804
"1236","2011-11-25",804
"1237","2011-11-28",796
"1238","2011-11-29",784.799988
"1239","2011-11-30",764
"1240","2011-12-01",772
"1241","2011-12-02",848
"1242","2011-12-05",792
"1243","2011-12-06",864
"1244","2011-12-07",892
"1245","2011-12-08",888
"1246","2011-12-09",840
"1247","2011-12-12",824
"1248","2011-12-13",804
"1249","2011-12-14",796
"1250","2011-12-15",760
"1251","2011-12-16",752
"1252","2011-12-19",628
"1253","2011-12-20",560
"1254","2011-12-21",580
"1255","2011-12-22",540
"1256","2011-12-23",696
"1257","2011-12-27",632
"1258","2011-12-28",616
"1259","2011-12-29",602.799988
"1260","2011-12-30",572
"1261","2012-01-03",608
"1262","2012-01-04",612
"1263","2012-01-05",552
"1264","2012-01-06",620
"1265","2012-01-09",580
"1266","2012-01-10",576
"1267","2012-01-11",536
"1268","2012-01-12",576
"1269","2012-01-13",608
"1270","2012-01-17",668
"1271","2012-01-18",728
"1272","2012-01-19",732
"1273","2012-01-20",816
"1274","2012-01-23",808
"1275","2012-01-24",760
"1276","2012-01-25",720
"1277","2012-01-26",800
"1278","2012-01-27",808
"1279","2012-01-30",876
"1280","2012-01-31",800
"1281","2012-02-01",800
"1282","2012-02-02",808
"1283","2012-02-03",840
"1284","2012-02-06",884
"1285","2012-02-07",920
"1286","2012-02-08",1076
"1287","2012-02-09",1176
"1288","2012-02-10",1216
"1289","2012-02-13",928
"1290","2012-02-14",980
"1291","2012-02-15",1048
"1292","2012-02-16",1068
"1293","2012-02-17",1120
"1294","2012-02-21",1184
"1295","2012-02-22",1120
"1296","2012-02-23",1112
"1297","2012-02-24",1092
"1298","2012-02-27",1068
"1299","2012-02-28",1064
"1300","2012-02-29",1076
"1301","2012-03-01",1108
"1302","2012-03-02",1060
"1303","2012-03-05",1064
"1304","2012-03-06",1060
"1305","2012-03-07",1100
"1306","2012-03-08",1076
"1307","2012-03-09",1060
"1308","2012-03-12",1080
"1309","2012-03-13",1044
"1310","2012-03-14",1000
"1311","2012-03-15",1000
"1312","2012-03-16",1032
"1313","2012-03-19",1004
"1314","2012-03-20",1039.599976
"1315","2012-03-21",1004
"1316","2012-03-22",980
"1317","2012-03-23",1000
"1318","2012-03-26",1000
"1319","2012-03-27",988
"1320","2012-03-28",980
"1321","2012-03-29",944
"1322","2012-03-30",940
"1323","2012-04-02",980
"1324","2012-04-03",924
"1325","2012-04-04",924
"1326","2012-04-05",908
"1327","2012-04-09",900
"1328","2012-04-10",824
"1329","2012-04-11",880
"1330","2012-04-12",812
"1331","2012-04-13",840
"1332","2012-04-16",840
"1333","2012-04-17",816
"1334","2012-04-18",812
"1335","2012-04-19",816
"1336","2012-04-20",820
"1337","2012-04-23",820
"1338","2012-04-24",840
"1339","2012-04-25",816
"1340","2012-04-26",792
"1341","2012-04-27",748
"1342","2012-04-30",712
"1343","2012-05-01",720
"1344","2012-05-02",756
"1345","2012-05-03",788
"1346","2012-05-04",780
"1347","2012-05-07",764
"1348","2012-05-08",796
"1349","2012-05-09",780
"1350","2012-05-10",728
"1351","2012-05-11",740
"1352","2012-05-14",724
"1353","2012-05-15",748
"1354","2012-05-16",680
"1355","2012-05-17",656
"1356","2012-05-18",676
"1357","2012-05-21",688
"1358","2012-05-22",724
"1359","2012-05-23",704
"1360","2012-05-24",692
"1361","2012-05-25",700
"1362","2012-05-29",700
"1363","2012-05-30",760
"1364","2012-05-31",804
"1365","2012-06-01",828
"1366","2012-06-04",728
"1367","2012-06-05",744
"1368","2012-06-06",740
"1369","2012-06-07",732
"1370","2012-06-08",756
"1371","2012-06-11",736
"1372","2012-06-12",736
"1373","2012-06-13",732
"1374","2012-06-14",736
"1375","2012-06-15",656
"1376","2012-06-18",628
"1377","2012-06-19",632
"1378","2012-06-20",692
"1379","2012-06-21",680
"1380","2012-06-22",628
"1381","2012-06-25",616
"1382","2012-06-26",616
"1383","2012-06-27",624
"1384","2012-06-28",624
"1385","2012-06-29",628
"1386","2012-07-02",632
"1387","2012-07-03",640
"1388","2012-07-05",640
"1389","2012-07-06",640
"1390","2012-07-09",640
"1391","2012-07-10",580
"1392","2012-07-11",596
"1393","2012-07-12",588
"1394","2012-07-13",580
"1395","2012-07-16",552
"1396","2012-07-17",644
"1397","2012-07-18",596
"1398","2012-07-19",556
"1399","2012-07-20",524
"1400","2012-07-23",496
"1401","2012-07-24",512
"1402","2012-07-25",508
"1403","2012-07-26",500
"1404","2012-07-27",492
"1405","2012-07-30",504
"1406","2012-07-31",428
"1407","2012-08-01",404
"1408","2012-08-02",420
"1409","2012-08-03",432
"1410","2012-08-06",460
"1411","2012-08-07",464
"1412","2012-08-08",432
"1413","2012-08-09",400
"1414","2012-08-10",440
"1415","2012-08-13",412
"1416","2012-08-14",420
"1417","2012-08-15",400
"1418","2012-08-16",404
"1419","2012-08-17",416
"1420","2012-08-20",408
"1421","2012-08-21",376
"1422","2012-08-22",360
"1423","2012-08-23",366.799988
"1424","2012-08-24",388
"1425","2012-08-27",371.200012
"1426","2012-08-28",376
"1427","2012-08-29",372
"1428","2012-08-30",360
"1429","2012-08-31",352
"1430","2012-09-04",330.799988
"1431","2012-09-05",336
"1432","2012-09-06",354.399994
"1433","2012-09-07",352
"1434","2012-09-10",348
"1435","2012-09-11",320
"1436","2012-09-12",320
"1437","2012-09-13",288
"1438","2012-09-14",288
"1439","2012-09-17",288
"1440","2012-09-18",316
"1441","2012-09-19",294.399994
"1442","2012-09-20",280
"1443","2012-09-21",284
"1444","2012-09-24",248
"1445","2012-09-25",244
"1446","2012-09-26",244
"1447","2012-09-27",252
"1448","2012-09-28",240
"1449","2012-10-01",232.399994
"1450","2012-10-02",220
"1451","2012-10-03",256
"1452","2012-10-04",236
"1453","2012-10-05",262.799988
"1454","2012-10-08",240
"1455","2012-10-09",220
"1456","2012-10-10",232
"1457","2012-10-11",220
"1458","2012-10-12",208
"1459","2012-10-15",224
"1460","2012-10-16",232
"1461","2012-10-17",220
"1462","2012-10-18",240
"1463","2012-10-19",281.200012
"1464","2012-10-22",308
"1465","2012-10-23",320
"1466","2012-10-24",372
"1467","2012-10-25",360
"1468","2012-10-26",364
"1469","2012-10-31",420
"1470","2012-11-01",408
"1471","2012-11-02",412
"1472","2012-11-05",410
"1473","2012-11-06",358
"1474","2012-11-07",368
"1475","2012-11-08",349.600006
"1476","2012-11-09",384
"1477","2012-11-12",382
"1478","2012-11-13",368
"1479","2012-11-14",360
"1480","2012-11-15",340
"1481","2012-11-16",356
"1482","2012-11-19",360
"1483","2012-11-20",360
"1484","2012-11-21",360
"1485","2012-11-23",360
"1486","2012-11-26",320
"1487","2012-11-27",312
"1488","2012-11-28",280
"1489","2012-11-29",256
"1490","2012-11-30",276
"1491","2012-12-03",238.399994
"1492","2012-12-04",228
"1493","2012-12-05",240
"1494","2012-12-06",244
"1495","2012-12-07",272
"1496","2012-12-10",254.800003
"1497","2012-12-11",252
"1498","2012-12-12",232
"1499","2012-12-13",236
"1500","2012-12-14",247.600006
"1501","2012-12-17",228
"1502","2012-12-18",233.600006
"1503","2012-12-19",248
"1504","2012-12-20",244
"1505","2012-12-21",212.399994
"1506","2012-12-24",208
"1507","2012-12-26",248
"1508","2012-12-27",248
"1509","2012-12-28",272
"1510","2012-12-31",257.600006
"1511","2013-01-02",276
"1512","2013-01-03",263.200012
"1513","2013-01-04",296
"1514","2013-01-07",281.600006
"1515","2013-01-08",288
"1516","2013-01-09",292
"1517","2013-01-10",292
"1518","2013-01-11",300
"1519","2013-01-14",264
"1520","2013-01-15",272
"1521","2013-01-16",268
"1522","2013-01-17",260
"1523","2013-01-18",260
"1524","2013-01-22",308
"1525","2013-01-23",268
"1526","2013-01-24",284
"1527","2013-01-25",300
"1528","2013-01-28",280.799988
"1529","2013-01-29",284
"1530","2013-01-30",292
"1531","2013-01-31",273.600006
"1532","2013-02-01",289.200012
"1533","2013-02-04",280
"1534","2013-02-05",280
"1535","2013-02-06",256
"1536","2013-02-07",262.399994
"1537","2013-02-08",232
"1538","2013-02-11",208
"1539","2013-02-12",220
"1540","2013-02-13",212.399994
"1541","2013-02-14",212
"1542","2013-02-15",216
"1543","2013-02-19",208
"1544","2013-02-20",211.199997
"1545","2013-02-21",200
"1546","2013-02-22",134
"1547","2013-02-25",128
"1548","2013-02-26",106
"1549","2013-02-27",111.199997
"1550","2013-02-28",112.400002
"1551","2013-03-01",106
"1552","2013-03-04",100
"1553","2013-03-05",100.400002
"1554","2013-03-06",100
"1555","2013-03-07",100.400002
"1556","2013-03-08",119.599998
"1557","2013-03-11",126
"1558","2013-03-12",115.599998
"1559","2013-03-13",104.800003
"1560","2013-03-14",112
"1561","2013-03-15",108
"1562","2013-03-18",104.800003
"1563","2013-03-19",108
"1564","2013-03-20",100.400002
"1565","2013-03-21",102
"1566","2013-03-22",100
"1567","2013-03-25",100.400002
"1568","2013-03-26",100
"1569","2013-03-27",100.800003
"1570","2013-03-28",100
"1571","2013-04-01",93.199997
"1572","2013-04-02",92
"1573","2013-04-03",84.400002
"1574","2013-04-04",76.400002
"1575","2013-04-05",74
"1576","2013-04-08",84
"1577","2013-04-09",91.199997
"1578","2013-04-10",96
"1579","2013-04-11",96.800003
"1580","2013-04-12",97.599998
"1581","2013-04-15",84
"1582","2013-04-16",96
"1583","2013-04-17",95.599998
"1584","2013-04-18",92
"1585","2013-04-19",92
"1586","2013-04-22",84.400002
"1587","2013-04-23",86.800003
"1588","2013-04-24",82.400002
"1589","2013-04-25",80
"1590","2013-04-26",90
"1591","2013-04-29",96
"1592","2013-04-30",100
"1593","2013-05-01",93.199997
"1594","2013-05-02",92.400002
"1595","2013-05-03",98.400002
"1596","2013-05-06",99.199997
"1597","2013-05-07",96.800003
"1598","2013-05-08",96
"1599","2013-05-09",92
"1600","2013-05-10",96
"1601","2013-05-13",104.019997
"1602","2013-05-14",95
"1603","2013-05-15",92
"1604","2013-05-16",85.599998
"1605","2013-05-17",88
"1606","2013-05-20",89.800003
"1607","2013-05-21",91.800003
"1608","2013-05-22",89.019997
"1609","2013-05-23",83
"1610","2013-05-24",89.599998
"1611","2013-05-28",78
"1612","2013-05-29",79.199997
"1613","2013-05-30",75.800003
"1614","2013-05-31",74.599998
"1615","2013-06-03",75.199997
"1616","2013-06-04",74
"1617","2013-06-05",72
"1618","2013-06-06",72.400002
"1619","2013-06-07",65.199997
"1620","2013-06-10",64.800003
"1621","2013-06-11",63
"1622","2013-06-12",60
"1623","2013-06-13",60.200001
"1624","2013-06-14",60.599998
"1625","2013-06-17",53.799999
"1626","2013-06-18",55.200001
"1627","2013-06-19",63.599998
"1628","2013-06-20",61.200001
"1629","2013-06-21",69.800003
"1630","2013-06-24",71.199997
"1631","2013-06-25",66
"1632","2013-06-26",65
"1633","2013-06-27",63.200001
"1634","2013-06-28",59.200001
"1635","2013-07-01",70
"1636","2013-07-02",66.599998
"1637","2013-07-03",63.799999
"1638","2013-07-05",67
"1639","2013-07-08",68.800003
"1640","2013-07-09",66
"1641","2013-07-10",63
"1642","2013-07-11",66
"1643","2013-07-12",61.599998
"1644","2013-07-15",59.599998
"1645","2013-07-16",58.200001
"1646","2013-07-17",56.400002
"1647","2013-07-18",55.200001
"1648","2013-07-19",52
"1649","2013-07-22",39.599998
"1650","2013-07-23",39.200001
"1651","2013-07-24",37.400002
"1652","2013-07-25",34.599998
"1653","2013-07-26",30.6
"1654","2013-07-29",30
"1655","2013-07-30",28.799999
"1656","2013-07-31",31.799999
"1657","2013-08-01",32.200001
"1658","2013-08-02",31.200001
"1659","2013-08-05",31.200001
"1660","2013-08-06",30.200001
"1661","2013-08-07",35.599998
"1662","2013-08-08",32
"1663","2013-08-09",33.599998
"1664","2013-08-12",32
"1665","2013-08-13",31.799999
"1666","2013-08-14",31.799999
"1667","2013-08-15",29.4
"1668","2013-08-16",30
"1669","2013-08-19",30.4
"1670","2013-08-20",29.200001
"1671","2013-08-21",31.799999
"1672","2013-08-22",30.200001
"1673","2013-08-23",30
"1674","2013-08-26",29.6
"1675","2013-08-27",28.200001
"1676","2013-08-28",29.200001
"1677","2013-08-29",27.799999
"1678","2013-08-30",26.4
"1679","2013-09-03",24.6
"1680","2013-09-04",25.4
"1681","2013-09-05",25.6
"1682","2013-09-06",25
"1683","2013-09-09",25.799999
"1684","2013-09-10",29
"1685","2013-09-11",27.200001
"1686","2013-09-12",27.200001
"1687","2013-09-13",26.6
"1688","2013-09-16",27.200001
"1689","2013-09-17",27
"1690","2013-09-18",27.799999
"1691","2013-09-19",27.200001
"1692","2013-09-20",27.799999
"1693","2013-09-23",27.6
"1694","2013-09-24",26.799999
"1695","2013-09-25",26.4
"1696","2013-09-26",27.4
"1697","2013-09-27",28
"1698","2013-09-30",29.4
"1699","2013-10-01",27.6
"1700","2013-10-02",27.4
"1701","2013-10-03",28.4
"1702","2013-10-04",28
"1703","2013-10-07",27.799999
"1704","2013-10-08",27.6
"1705","2013-10-09",25.799999
"1706","2013-10-10",25.4
"1707","2013-10-11",25.799999
"1708","2013-10-14",27.4
"1709","2013-10-15",26.799999
"1710","2013-10-16",27.799999
"1711","2013-10-17",27.4
"1712","2013-10-18",28.200001
"1713","2013-10-21",28
"1714","2013-10-22",36.400002
"1715","2013-10-23",33.200001
"1716","2013-10-24",33.799999
"1717","2013-10-25",32.599998
"1718","2013-10-28",32.200001
"1719","2013-10-29",30
"1720","2013-10-30",56.200001
"1721","2013-10-31",60.799999
"1722","2013-11-01",64.599998
"1723","2013-11-04",103
"1724","2013-11-05",167.600006
"1725","2013-11-06",154
"1726","2013-11-07",119.400002
"1727","2013-11-08",138.199997
"1728","2013-11-11",142.800003
"1729","2013-11-12",140
"1730","2013-11-13",128
"1731","2013-11-14",139.600006
"1732","2013-11-15",130
"1733","2013-11-18",117.400002
"1734","2013-11-19",105.800003
"1735","2013-11-20",116.800003
"1736","2013-11-21",116
"1737","2013-11-22",108.400002
"1738","2013-11-25",104.599998
"1739","2013-11-26",107.800003
"1740","2013-11-27",130
"1741","2013-11-29",125.419998
"1742","2013-12-02",116.800003
"1743","2013-12-03",120.199997
"1744","2013-12-04",126.199997
"1745","2013-12-05",120.400002
"1746","2013-12-06",118.800003
"1747","2013-12-09",113.400002
"1748","2013-12-10",109.599998
"1749","2013-12-11",110.800003
"1750","2013-12-12",106
"1751","2013-12-13",103.800003
"1752","2013-12-16",99.800003
"1753","2013-12-17",93
"1754","2013-12-18",85.199997
"1755","2013-12-19",101
"1756","2013-12-20",94.800003
"1757","2013-12-23",97.199997
"1758","2013-12-24",94.199997
"1759","2013-12-26",103
"1760","2013-12-27",96.800003
"1761","2013-12-30",95.400002
"1762","2013-12-31",90
"1763","2014-01-02",94.400002
"1764","2014-01-03",95.199997
"1765","2014-01-06",110
"1766","2014-01-07",111
"1767","2014-01-08",105.599998
"1768","2014-01-09",115.199997
"1769","2014-01-10",147
"1770","2014-01-13",134
"1771","2014-01-14",128.399994
"1772","2014-01-15",131
"1773","2014-01-16",129
"1774","2014-01-17",124.400002
"1775","2014-01-21",127.800003
"1776","2014-01-22",136.199997
"1777","2014-01-23",139.199997
"1778","2014-01-24",128.199997
"1779","2014-01-27",126.599998
"1780","2014-01-28",125.199997
"1781","2014-01-29",125.599998
"1782","2014-01-30",127.400002
"1783","2014-01-31",123.599998
"1784","2014-02-03",122.599998
"1785","2014-02-04",123.199997
"1786","2014-02-05",116.199997
"1787","2014-02-06",115.400002
"1788","2014-02-07",117.400002
"1789","2014-02-10",116.800003
"1790","2014-02-11",114.400002
"1791","2014-02-12",112.199997
"1792","2014-02-13",126.800003
"1793","2014-02-14",121.400002
"1794","2014-02-18",126
"1795","2014-02-19",125.599998
"1796","2014-02-20",123.800003
"1797","2014-02-21",123
"1798","2014-02-24",123.800003
"1799","2014-02-25",124.800003
"1800","2014-02-26",135
"1801","2014-02-27",136.600006
"1802","2014-02-28",129.399994
"1803","2014-03-03",124
"1804","2014-03-04",142
"1805","2014-03-05",144.399994
"1806","2014-03-06",149.600006
"1807","2014-03-07",143.600006
"1808","2014-03-10",139.800003
"1809","2014-03-11",132
"1810","2014-03-12",129.800003
"1811","2014-03-13",125
"1812","2014-03-14",128.199997
"1813","2014-03-17",124.199997
"1814","2014-03-18",113.599998
"1815","2014-03-19",121.599998
"1816","2014-03-20",120.400002
"1817","2014-03-21",120.199997
"1818","2014-03-24",116.800003
"1819","2014-03-25",111.400002
"1820","2014-03-26",108.599998
"1821","2014-03-27",114.199997
"1822","2014-03-28",107.599998
"1823","2014-03-31",111
"1824","2014-04-01",112.400002
"1825","2014-04-02",116.800003
"1826","2014-04-03",113
"1827","2014-04-04",110.300003
"1828","2014-04-07",105
"1829","2014-04-08",110.599998
"1830","2014-04-09",110.800003
"1831","2014-04-10",104.599998
"1832","2014-04-11",102.800003
"1833","2014-04-14",99.400002
"1834","2014-04-15",93.800003
"1835","2014-04-16",96.400002
"1836","2014-04-17",103.599998
"1837","2014-04-21",102
"1838","2014-04-22",105.400002
"1839","2014-04-23",104.400002
"1840","2014-04-24",102.800003
"1841","2014-04-25",100.199997
"1842","2014-04-28",97.800003
"1843","2014-04-29",98.400002
"1844","2014-04-30",97.599998
"1845","2014-05-01",99.599998
"1846","2014-05-02",99.300003
"1847","2014-05-05",101
"1848","2014-05-06",99.599998
"1849","2014-05-07",94.400002
"1850","2014-05-08",92.199997
"1851","2014-05-09",94.800003
"1852","2014-05-12",98.199997
"1853","2014-05-13",99.800003
"1854","2014-05-14",99
"1855","2014-05-15",100
"1856","2014-05-16",98.400002
"1857","2014-05-19",99.599998
"1858","2014-05-20",97.599998
"1859","2014-05-21",96.199997
"1860","2014-05-22",96
"1861","2014-05-23",96.199997
"1862","2014-05-27",95.599998
"1863","2014-05-28",96.599998
"1864","2014-05-29",95.199997
"1865","2014-05-30",93.800003
"1866","2014-06-02",93.300003
"1867","2014-06-03",87.599998
"1868","2014-06-04",90.400002
"1869","2014-06-05",91.199997
"1870","2014-06-06",89.800003
"1871","2014-06-09",97
"1872","2014-06-10",98.400002
"1873","2014-06-11",96.400002
"1874","2014-06-12",95.199997
"1875","2014-06-13",92.400002
"1876","2014-06-16",89.400002
"1877","2014-06-17",87.400002
"1878","2014-06-18",85.400002
"1879","2014-06-19",83.440002
"1880","2014-06-20",80.800003
"1881","2014-06-23",78.400002
"1882","2014-06-24",79.599998
"1883","2014-06-25",79.199997
"1884","2014-06-26",80.400002
"1885","2014-06-27",82.800003
"1886","2014-06-30",81.599998
"1887","2014-07-01",80
"1888","2014-07-02",78.599998
"1889","2014-07-03",78.199997
"1890","2014-07-07",78.199997
"1891","2014-07-08",78.800003
"1892","2014-07-09",80.199997
"1893","2014-07-10",80
"1894","2014-07-11",80.599998
"1895","2014-07-14",80
"1896","2014-07-15",80.800003
"1897","2014-07-16",80.800003
"1898","2014-07-17",80.599998
"1899","2014-07-18",79.800003
"1900","2014-07-21",80
"1901","2014-07-22",79.400002
"1902","2014-07-23",80
"1903","2014-07-24",79.599998
"1904","2014-07-25",78.800003
"1905","2014-07-28",79.400002
"1906","2014-07-29",78.400002
"1907","2014-07-30",78.199997
"1908","2014-07-31",74
"1909","2014-08-01",75.199997
"1910","2014-08-04",73
"1911","2014-08-05",74
"1912","2014-08-06",75
"1913","2014-08-07",77
"1914","2014-08-08",79.400002
"1915","2014-08-11",79.199997
"1916","2014-08-12",79.800003
"1917","2014-08-13",79.599998
"1918","2014-08-14",85.199997
"1919","2014-08-15",86.199997
"1920","2014-08-18",85
"1921","2014-08-19",83.599998
"1922","2014-08-20",84.199997
"1923","2014-08-21",83.199997
"1924","2014-08-22",81.400002
"1925","2014-08-25",83
"1926","2014-08-26",83
"1927","2014-08-27",83.199997
"1928","2014-08-28",83.199997
"1929","2014-08-29",84
"1930","2014-09-02",83
"1931","2014-09-03",82.800003
"1932","2014-09-04",83
"1933","2014-09-05",81
"1934","2014-09-08",80.599998
"1935","2014-09-09",82
"1936","2014-09-10",80.199997
"1937","2014-09-11",81.199997
"1938","2014-09-12",82
"1939","2014-09-15",81.199997
"1940","2014-09-16",82
"1941","2014-09-17",80.400002
"1942","2014-09-18",80.800003
"1943","2014-09-19",84.199997
"1944","2014-09-22",80.599998
"1945","2014-09-23",80.599998
"1946","2014-09-24",79.400002
"1947","2014-09-25",76.800003
"1948","2014-09-26",74.199997
"1949","2014-09-29",77.800003
"1950","2014-09-30",78.599998
"1951","2014-10-01",80.199997
"1952","2014-10-02",80
"1953","2014-10-03",80.800003
"1954","2014-10-06",79
"1955","2014-10-07",76.199997
"1956","2014-10-08",74.199997
"1957","2014-10-09",72
"1958","2014-10-10",71
"1959","2014-10-13",69.400002
"1960","2014-10-14",74.800003
"1961","2014-10-15",71.199997
"1962","2014-10-16",73.599998
"1963","2014-10-17",71.599998
"1964","2014-10-20",72
"1965","2014-10-21",74
"1966","2014-10-22",74
"1967","2014-10-23",75.900002
"1968","2014-10-24",77.400002
"1969","2014-10-27",77
"1970","2014-10-28",75.800003
"1971","2014-10-29",76.599998
"1972","2014-10-30",78.800003
"1973","2014-10-31",79.199997
"1974","2014-11-03",79.199997
"1975","2014-11-04",79
"1976","2014-11-05",76.800003
"1977","2014-11-06",77.400002
"1978","2014-11-07",78
"1979","2014-11-10",75.599998
"1980","2014-11-11",76.400002
"1981","2014-11-12",73.599998
"1982","2014-11-13",75.599998
"1983","2014-11-14",74
"1984","2014-11-17",74.800003
"1985","2014-11-18",75.800003
"1986","2014-11-19",77
"1987","2014-11-20",77.400002
"1988","2014-11-21",80.199997
"1989","2014-11-24",79.199997
"1990","2014-11-25",75.800003
"1991","2014-11-26",76
"1992","2014-11-28",75
"1993","2014-12-01",73.599998
"1994","2014-12-02",72.599998
"1995","2014-12-03",71.599998
"1996","2014-12-04",72.800003
"1997","2014-12-05",74.199997
"1998","2014-12-08",72.599998
"1999","2014-12-09",75.800003
"2000","2014-12-10",74.199997
"2001","2014-12-11",73.400002
"2002","2014-12-12",73.800003
"2003","2014-12-15",76.800003
"2004","2014-12-16",75.599998
"2005","2014-12-17",76
"2006","2014-12-18",77.599998
"2007","2014-12-19",75.800003
"2008","2014-12-22",77
"2009","2014-12-23",77
"2010","2014-12-24",76
"2011","2014-12-26",74.599998
"2012","2014-12-29",76
"2013","2014-12-30",75.599998
"2014","2014-12-31",76.800003
"2015","2015-01-02",76
"2016","2015-01-05",75.400002
"2017","2015-01-06",75.199997
"2018","2015-01-07",73.800003
"2019","2015-01-08",73.800003
"2020","2015-01-09",74
"2021","2015-01-12",73
"2022","2015-01-13",70
"2023","2015-01-14",68.599998
"2024","2015-01-15",68
"2025","2015-01-16",69.800003
"2026","2015-01-20",65.199997
"2027","2015-01-21",64.599998
"2028","2015-01-22",63.400002
"2029","2015-01-23",64.199997
"2030","2015-01-26",66
"2031","2015-01-27",64.199997
"2032","2015-01-28",65.400002
"2033","2015-01-29",65.599998
"2034","2015-01-30",68
"2035","2015-02-02",66
"2036","2015-02-03",65.599998
"2037","2015-02-04",64.199997
"2038","2015-02-05",67
"2039","2015-02-06",65.400002
"2040","2015-02-09",65.199997
"2041","2015-02-10",66
"2042","2015-02-11",66.400002
"2043","2015-02-12",64.599998
"2044","2015-02-13",64.400002
"2045","2015-02-17",64
"2046","2015-02-18",66
"2047","2015-02-19",64.199997
"2048","2015-02-20",66.199997
"2049","2015-02-23",64.400002
"2050","2015-02-24",63.200001
"2051","2015-02-25",65.400002
"2052","2015-02-26",64
"2053","2015-02-27",63
"2054","2015-03-02",64
"2055","2015-03-03",63.799999
"2056","2015-03-04",65.599998
"2057","2015-03-05",65.599998
"2058","2015-03-06",64.400002
"2059","2015-03-09",62.599998
"2060","2015-03-10",61.599998
"2061","2015-03-11",61.400002
"2062","2015-03-12",60.599998
"2063","2015-03-13",60.200001
"2064","2015-03-16",58.799999
"2065","2015-03-17",58.799999
"2066","2015-03-18",62
"2067","2015-03-19",64.599998
"2068","2015-03-20",63
"2069","2015-03-23",65
"2070","2015-03-24",65.800003
"2071","2015-03-25",65
"2072","2015-03-26",63.400002
