"","date","ACTG"
"998","2010-12-16",26.200001
"999","2010-12-17",26.01
"1000","2010-12-20",26.32
"1001","2010-12-21",26.190001
"1002","2010-12-22",25.51
"1003","2010-12-23",26.049999
"1004","2010-12-27",25.530001
"1005","2010-12-28",25.57
"1006","2010-12-29",25.57
"1007","2010-12-30",26.08
"1008","2010-12-31",25.940001
"1009","2011-01-03",25.77
"1010","2011-01-04",25.23
"1011","2011-01-05",26.379999
"1012","2011-01-06",26.610001
"1013","2011-01-07",26.5
"1014","2011-01-10",25.57
"1015","2011-01-11",25.360001
"1016","2011-01-12",26.76
"1017","2011-01-13",27.77
"1018","2011-01-14",28.870001
"1019","2011-01-18",28.92
"1020","2011-01-19",29.120001
"1021","2011-01-20",27.959999
"1022","2011-01-21",27.139999
"1023","2011-01-24",26.860001
"1024","2011-01-25",25.91
"1025","2011-01-26",25.620001
"1026","2011-01-27",25.77
"1027","2011-01-28",23.84
"1028","2011-01-31",24.450001
"1029","2011-02-01",25.620001
"1030","2011-02-02",25.110001
"1031","2011-02-03",25.68
"1032","2011-02-04",25.469999
"1033","2011-02-07",26.280001
"1034","2011-02-08",25.98
"1035","2011-02-09",25.440001
"1036","2011-02-10",26.02
"1037","2011-02-11",26.129999
"1038","2011-02-14",25.799999
"1039","2011-02-15",25.07
"1040","2011-02-16",25.42
"1041","2011-02-17",25.549999
"1042","2011-02-18",25.360001
"1043","2011-02-22",23.91
"1044","2011-02-23",22.530001
"1045","2011-02-24",23.690001
"1046","2011-02-25",28.290001
"1047","2011-02-28",29.32
"1048","2011-03-01",28.629999
"1049","2011-03-02",29.23
"1050","2011-03-03",33.93
"1051","2011-03-04",33.18
"1052","2011-03-07",33.82
"1053","2011-03-08",35.43
"1054","2011-03-09",35.82
"1055","2011-03-10",34.220001
"1056","2011-03-11",34.349998
"1057","2011-03-14",34.52
"1058","2011-03-15",33.279999
"1059","2011-03-16",32.650002
"1060","2011-03-17",31.940001
"1061","2011-03-18",32.43
"1062","2011-03-21",33.73
"1063","2011-03-22",33.299999
"1064","2011-03-23",34.110001
"1065","2011-03-24",33.529999
"1066","2011-03-25",32.220001
"1067","2011-03-28",32.330002
"1068","2011-03-29",32.07
"1069","2011-03-30",32.630001
"1070","2011-03-31",34.349998
"1071","2011-04-01",35.599998
"1072","2011-04-04",36.57
"1073","2011-04-05",36.880001
"1074","2011-04-06",35.950001
"1075","2011-04-07",36.099998
"1076","2011-04-08",35.27
"1077","2011-04-11",34.200001
"1078","2011-04-12",32.779999
"1079","2011-04-13",34.040001
"1080","2011-04-14",36.450001
"1081","2011-04-15",36.939999
"1082","2011-04-18",36.970001
"1083","2011-04-19",37.200001
"1084","2011-04-20",37.939999
"1085","2011-04-21",38.82
"1086","2011-04-25",37.790001
"1087","2011-04-26",38.77
"1088","2011-04-27",39.029999
"1089","2011-04-28",41.139999
"1090","2011-04-29",41.119999
"1091","2011-05-02",39.990002
"1092","2011-05-03",39.419998
"1093","2011-05-04",38.950001
"1094","2011-05-05",38.419998
"1095","2011-05-06",39
"1096","2011-05-09",39.82
"1097","2011-05-10",39.98
"1098","2011-05-11",39.099998
"1099","2011-05-12",39.18
"1100","2011-05-13",38.619999
"1101","2011-05-16",37.619999
"1102","2011-05-17",38.950001
"1103","2011-05-18",38.990002
"1104","2011-05-19",39.029999
"1105","2011-05-20",38.720001
"1106","2011-05-23",37.84
"1107","2011-05-24",37.380001
"1108","2011-05-25",37.990002
"1109","2011-05-26",38.84
"1110","2011-05-27",38.23
"1111","2011-05-31",38.759998
"1112","2011-06-01",37.139999
"1113","2011-06-02",36.700001
"1114","2011-06-03",35.84
"1115","2011-06-06",33.619999
"1116","2011-06-07",34.02
"1117","2011-06-08",33.900002
"1118","2011-06-09",34.279999
"1119","2011-06-10",32.950001
"1120","2011-06-13",31.93
"1121","2011-06-14",34.290001
"1122","2011-06-15",33.169998
"1123","2011-06-16",32.610001
"1124","2011-06-17",32.209999
"1125","2011-06-20",31.549999
"1126","2011-06-21",33.970001
"1127","2011-06-22",32.939999
"1128","2011-06-23",34.080002
"1129","2011-06-24",33.849998
"1130","2011-06-27",34.689999
"1131","2011-06-28",36.130001
"1132","2011-06-29",35.849998
"1133","2011-06-30",36.689999
"1134","2011-07-01",38.380001
"1135","2011-07-05",38.59
"1136","2011-07-06",38.400002
"1137","2011-07-07",38.779999
"1138","2011-07-08",38.75
"1139","2011-07-11",37.209999
"1140","2011-07-12",36.84
"1141","2011-07-13",38.02
"1142","2011-07-14",36.959999
"1143","2011-07-15",37.549999
"1144","2011-07-18",36.639999
"1145","2011-07-19",39.610001
"1146","2011-07-20",39.630001
"1147","2011-07-21",41.580002
"1148","2011-07-22",44.869999
"1149","2011-07-25",44.240002
"1150","2011-07-26",43.529999
"1151","2011-07-27",42.549999
"1152","2011-07-28",43.459999
"1153","2011-07-29",42.919998
"1154","2011-08-01",43.200001
"1155","2011-08-02",42.16
"1156","2011-08-03",42.939999
"1157","2011-08-04",41.25
"1158","2011-08-05",39.68
"1159","2011-08-08",34.040001
"1160","2011-08-09",36.330002
"1161","2011-08-10",34.009998
"1162","2011-08-11",35.93
"1163","2011-08-12",38.080002
"1164","2011-08-15",38.689999
"1165","2011-08-16",37.75
"1166","2011-08-17",37.189999
"1167","2011-08-18",33.049999
"1168","2011-08-19",34.310001
"1169","2011-08-22",35.610001
"1170","2011-08-23",38.380001
"1171","2011-08-24",38.959999
"1172","2011-08-25",37.799999
"1173","2011-08-26",40.23
"1174","2011-08-29",42.099998
"1175","2011-08-30",43.91
"1176","2011-08-31",43.700001
"1177","2011-09-01",42.48
"1178","2011-09-02",41.790001
"1179","2011-09-06",41.650002
"1180","2011-09-07",43.790001
"1181","2011-09-08",45.439999
"1182","2011-09-09",42.790001
"1183","2011-09-12",42.959999
"1184","2011-09-13",44.860001
"1185","2011-09-14",45.779999
"1186","2011-09-15",45.990002
"1187","2011-09-16",46.470001
"1188","2011-09-19",46.470001
"1189","2011-09-20",44.689999
"1190","2011-09-21",42.650002
"1191","2011-09-22",40.939999
"1192","2011-09-23",39.93
"1193","2011-09-26",39.610001
"1194","2011-09-27",40.279999
"1195","2011-09-28",37.34
"1196","2011-09-29",36.860001
"1197","2011-09-30",35.990002
"1198","2011-10-03",32.779999
"1199","2011-10-04",34.540001
"1200","2011-10-05",36.540001
"1201","2011-10-06",37.810001
"1202","2011-10-07",37.029999
"1203","2011-10-10",38.959999
"1204","2011-10-11",39.049999
"1205","2011-10-12",38.189999
"1206","2011-10-13",38.09
"1207","2011-10-14",38.209999
"1208","2011-10-17",37.59
"1209","2011-10-18",38.970001
"1210","2011-10-19",36.689999
"1211","2011-10-20",36.810001
"1212","2011-10-21",38.549999
"1213","2011-10-24",39.369999
"1214","2011-10-25",38.110001
"1215","2011-10-26",38.709999
"1216","2011-10-27",42.810001
"1217","2011-10-28",41.75
"1218","2011-10-31",39.84
"1219","2011-11-01",38.459999
"1220","2011-11-02",38.700001
"1221","2011-11-03",39.41
"1222","2011-11-04",39.41
"1223","2011-11-07",38.119999
"1224","2011-11-08",38.27
"1225","2011-11-09",32.939999
"1226","2011-11-10",33.369999
"1227","2011-11-11",34.82
"1228","2011-11-14",33.919998
"1229","2011-11-15",34.310001
"1230","2011-11-16",33.41
"1231","2011-11-17",32.66
"1232","2011-11-18",32.669998
"1233","2011-11-21",31.09
"1234","2011-11-22",30.559999
"1235","2011-11-23",29.15
"1236","2011-11-25",28.76
"1237","2011-11-28",31.93
"1238","2011-11-29",32.049999
"1239","2011-11-30",34.82
"1240","2011-12-01",34.77
"1241","2011-12-02",34.959999
"1242","2011-12-05",35.450001
"1243","2011-12-06",34.060001
"1244","2011-12-07",34.130001
"1245","2011-12-08",32.549999
"1246","2011-12-09",33.599998
"1247","2011-12-12",32.810001
"1248","2011-12-13",31.16
"1249","2011-12-14",29.99
"1250","2011-12-15",30.24
"1251","2011-12-16",30.690001
"1252","2011-12-19",30.91
"1253","2011-12-20",34.290001
"1254","2011-12-21",34.130001
"1255","2011-12-22",35.07
"1256","2011-12-23",35.68
"1257","2011-12-27",36.919998
"1258","2011-12-28",36.34
"1259","2011-12-29",35.900002
"1260","2011-12-30",36.509998
"1261","2012-01-03",36.66
"1262","2012-01-04",35.740002
"1263","2012-01-05",35.970001
"1264","2012-01-06",35.540001
"1265","2012-01-09",35.849998
"1266","2012-01-10",36.810001
"1267","2012-01-11",37.009998
"1268","2012-01-12",36.98
"1269","2012-01-13",39.529999
"1270","2012-01-17",40.029999
"1271","2012-01-18",42.689999
"1272","2012-01-19",42.330002
"1273","2012-01-20",42.610001
"1274","2012-01-23",41.810001
"1275","2012-01-24",40.459999
"1276","2012-01-25",40.189999
"1277","2012-01-26",40.75
"1278","2012-01-27",40.509998
"1279","2012-01-30",41
"1280","2012-01-31",41.16
"1281","2012-02-01",41.810001
"1282","2012-02-02",41.279999
"1283","2012-02-03",43.34
"1284","2012-02-06",43.169998
"1285","2012-02-07",42.82
"1286","2012-02-08",41.32
"1287","2012-02-09",41
"1288","2012-02-10",40.549999
"1289","2012-02-13",41.82
"1290","2012-02-14",40.66
"1291","2012-02-15",39.959999
"1292","2012-02-16",39.98
"1293","2012-02-17",40
"1294","2012-02-21",39.950001
"1295","2012-02-22",39.900002
"1296","2012-02-23",41.209999
"1297","2012-02-24",41.380001
"1298","2012-02-27",40.990002
"1299","2012-02-28",40.450001
"1300","2012-02-29",39.5
"1301","2012-03-01",39.310001
"1302","2012-03-02",38.189999
"1303","2012-03-05",37.73
"1304","2012-03-06",36.939999
"1305","2012-03-07",37.43
"1306","2012-03-08",39
"1307","2012-03-09",39.580002
"1308","2012-03-12",40.02
"1309","2012-03-13",40.73
"1310","2012-03-14",39.799999
"1311","2012-03-15",40.25
"1312","2012-03-16",39.990002
"1313","2012-03-19",40.290001
"1314","2012-03-20",39.549999
"1315","2012-03-21",40.16
"1316","2012-03-22",39.919998
"1317","2012-03-23",40.98
"1318","2012-03-26",42.75
"1319","2012-03-27",42.610001
"1320","2012-03-28",41.619999
"1321","2012-03-29",41.380001
"1322","2012-03-30",41.740002
"1323","2012-04-02",42.099998
"1324","2012-04-03",41.73
"1325","2012-04-04",39.970001
"1326","2012-04-05",39.970001
"1327","2012-04-09",39.959999
"1328","2012-04-10",38.950001
"1329","2012-04-11",39.400002
"1330","2012-04-12",40.169998
"1331","2012-04-13",39.919998
"1332","2012-04-16",39.57
"1333","2012-04-17",40.310001
"1334","2012-04-18",40.470001
"1335","2012-04-19",39.380001
"1336","2012-04-20",40.939999
"1337","2012-04-23",40.07
"1338","2012-04-24",37.959999
"1339","2012-04-25",40.310001
"1340","2012-04-26",40.959999
"1341","2012-04-27",41.34
"1342","2012-04-30",41
"1343","2012-05-01",41.459999
"1344","2012-05-02",42.310001
"1345","2012-05-03",42
"1346","2012-05-04",41.470001
"1347","2012-05-07",40.25
"1348","2012-05-08",39.5
"1349","2012-05-09",38.66
"1350","2012-05-10",38.310001
"1351","2012-05-11",38.27
"1352","2012-05-14",36.619999
"1353","2012-05-15",37.549999
"1354","2012-05-16",36.560001
"1355","2012-05-17",34.540001
"1356","2012-05-18",34.779999
"1357","2012-05-21",36.189999
"1358","2012-05-22",34.619999
"1359","2012-05-23",34.209999
"1360","2012-05-24",35.27
"1361","2012-05-25",35.130001
"1362","2012-05-29",35.189999
"1363","2012-05-30",35.040001
"1364","2012-05-31",34.77
"1365","2012-06-01",33.34
"1366","2012-06-04",33.299999
"1367","2012-06-05",33.220001
"1368","2012-06-06",34.619999
"1369","2012-06-07",34.02
"1370","2012-06-08",34.009998
"1371","2012-06-11",33.439999
"1372","2012-06-12",34.560001
"1373","2012-06-13",34.09
"1374","2012-06-14",33.939999
"1375","2012-06-15",35.049999
"1376","2012-06-18",35.84
"1377","2012-06-19",36.919998
"1378","2012-06-20",36.439999
"1379","2012-06-21",35.080002
"1380","2012-06-22",36.490002
"1381","2012-06-25",36.349998
"1382","2012-06-26",36.41
"1383","2012-06-27",36.98
"1384","2012-06-28",36.700001
"1385","2012-06-29",37.240002
"1386","2012-07-02",39.720001
"1387","2012-07-03",40
"1388","2012-07-05",40.009998
"1389","2012-07-06",38.439999
"1390","2012-07-09",38.459999
"1391","2012-07-10",38.240002
"1392","2012-07-11",38.299999
"1393","2012-07-12",38.48
"1394","2012-07-13",38.73
"1395","2012-07-16",38.990002
"1396","2012-07-17",39.32
"1397","2012-07-18",39.73
"1398","2012-07-19",39.75
"1399","2012-07-20",34.09
"1400","2012-07-23",31.27
"1401","2012-07-24",31.959999
"1402","2012-07-25",31.139999
"1403","2012-07-26",30.85
"1404","2012-07-27",32.139999
"1405","2012-07-30",31.5
"1406","2012-07-31",28.309999
"1407","2012-08-01",26.870001
"1408","2012-08-02",23.83
"1409","2012-08-03",23.66
"1410","2012-08-06",24.280001
"1411","2012-08-07",26.16
"1412","2012-08-08",26.709999
"1413","2012-08-09",26.700001
"1414","2012-08-10",25.07
"1415","2012-08-13",25.309999
"1416","2012-08-14",24.75
"1417","2012-08-15",25.1
"1418","2012-08-16",25.139999
"1419","2012-08-17",25
"1420","2012-08-20",24.92
"1421","2012-08-21",24.610001
"1422","2012-08-22",24.559999
"1423","2012-08-23",24.469999
"1424","2012-08-24",25.1
"1425","2012-08-27",25.799999
"1426","2012-08-28",25.57
"1427","2012-08-29",25.59
"1428","2012-08-30",25.59
"1429","2012-08-31",26.34
"1430","2012-09-04",26.57
"1431","2012-09-05",26.190001
"1432","2012-09-06",27
"1433","2012-09-07",27.610001
"1434","2012-09-10",26.639999
"1435","2012-09-11",26.530001
"1436","2012-09-12",27.389999
"1437","2012-09-13",28.110001
"1438","2012-09-14",28.77
"1439","2012-09-17",29
"1440","2012-09-18",28.76
"1441","2012-09-19",28.59
"1442","2012-09-20",29.35
"1443","2012-09-21",29.719999
"1444","2012-09-24",28.370001
"1445","2012-09-25",27.57
"1446","2012-09-26",27.290001
"1447","2012-09-27",27.639999
"1448","2012-09-28",27.41
"1449","2012-10-01",26.389999
"1450","2012-10-02",26.58
"1451","2012-10-03",25.719999
"1452","2012-10-04",26.049999
"1453","2012-10-05",25.129999
"1454","2012-10-08",23.139999
"1455","2012-10-09",23.969999
"1456","2012-10-10",23.940001
"1457","2012-10-11",25.91
"1458","2012-10-12",25.799999
"1459","2012-10-15",25.43
"1460","2012-10-16",25.02
"1461","2012-10-17",24.549999
"1462","2012-10-18",25.030001
"1463","2012-10-19",24.51
"1464","2012-10-22",23.49
"1465","2012-10-23",24.6
"1466","2012-10-24",23.84
"1467","2012-10-25",24.33
"1468","2012-10-26",24.280001
"1469","2012-10-31",25.969999
"1470","2012-11-01",25.48
"1471","2012-11-02",24.98
"1472","2012-11-05",24.719999
"1473","2012-11-06",24.6
"1474","2012-11-07",23.68
"1475","2012-11-08",22.870001
"1476","2012-11-09",22.5
"1477","2012-11-12",22.09
"1478","2012-11-13",21.879999
"1479","2012-11-14",21.26
"1480","2012-11-15",22.290001
"1481","2012-11-16",23.440001
"1482","2012-11-19",20.42
"1483","2012-11-20",21
"1484","2012-11-21",21.299999
"1485","2012-11-23",21.52
"1486","2012-11-26",21.379999
"1487","2012-11-27",21.889999
"1488","2012-11-28",22.459999
"1489","2012-11-29",23.01
"1490","2012-11-30",22.24
"1491","2012-12-03",22.68
"1492","2012-12-04",23.629999
"1493","2012-12-05",24.040001
"1494","2012-12-06",23.92
"1495","2012-12-07",24.889999
"1496","2012-12-10",25.27
"1497","2012-12-11",24.299999
"1498","2012-12-12",24.43
"1499","2012-12-13",23.74
"1500","2012-12-14",23.360001
"1501","2012-12-17",23.299999
"1502","2012-12-18",23.73
"1503","2012-12-19",24.18
"1504","2012-12-20",24.76
"1505","2012-12-21",24.17
"1506","2012-12-24",24.290001
"1507","2012-12-26",24.5
"1508","2012-12-27",24.01
"1509","2012-12-28",24.790001
"1510","2012-12-31",25.66
"1511","2013-01-02",26.879999
"1512","2013-01-03",26.58
"1513","2013-01-04",26.57
"1514","2013-01-07",26.16
"1515","2013-01-08",25.32
"1516","2013-01-09",25.43
"1517","2013-01-10",25.85
"1518","2013-01-11",26.34
"1519","2013-01-14",26.030001
"1520","2013-01-15",26.370001
"1521","2013-01-16",25.75
"1522","2013-01-17",26.07
"1523","2013-01-18",26.200001
"1524","2013-01-22",25.82
"1525","2013-01-23",25.360001
"1526","2013-01-24",25.49
"1527","2013-01-25",25.709999
"1528","2013-01-28",25.459999
"1529","2013-01-29",25.450001
"1530","2013-01-30",24.77
"1531","2013-01-31",25.530001
"1532","2013-02-01",26.42
"1533","2013-02-04",26.27
"1534","2013-02-05",26.379999
"1535","2013-02-06",27.629999
"1536","2013-02-07",27.610001
"1537","2013-02-08",27.85
"1538","2013-02-11",27.73
"1539","2013-02-12",27.889999
"1540","2013-02-13",28.48
"1541","2013-02-14",29.24
"1542","2013-02-15",29.43
"1543","2013-02-19",28.709999
"1544","2013-02-20",28.120001
"1545","2013-02-21",28.780001
"1546","2013-02-22",29.200001
"1547","2013-02-25",29.959999
"1548","2013-02-26",29.940001
"1549","2013-02-27",29.379999
"1550","2013-02-28",27.959999
"1551","2013-03-01",27.709999
"1552","2013-03-04",26.58
"1553","2013-03-05",27.540001
"1554","2013-03-06",27.780001
"1555","2013-03-07",28.360001
"1556","2013-03-08",29.08
"1557","2013-03-11",29.110001
"1558","2013-03-12",28.309999
"1559","2013-03-13",28.299999
"1560","2013-03-14",28.370001
"1561","2013-03-15",27.940001
"1562","2013-03-18",28.620001
"1563","2013-03-19",28.299999
"1564","2013-03-20",28.51
"1565","2013-03-21",30.09
"1566","2013-03-22",29.049999
"1567","2013-03-25",29.309999
"1568","2013-03-26",29.450001
"1569","2013-03-27",30.67
"1570","2013-03-28",30.17
"1571","2013-04-01",29.620001
"1572","2013-04-02",29.07
"1573","2013-04-03",29.799999
"1574","2013-04-04",29.74
"1575","2013-04-05",29.35
"1576","2013-04-08",29.34
"1577","2013-04-09",29.129999
"1578","2013-04-10",29.68
"1579","2013-04-11",29.52
"1580","2013-04-12",30.290001
"1581","2013-04-15",28.799999
"1582","2013-04-16",29.25
"1583","2013-04-17",29.52
"1584","2013-04-18",29.57
"1585","2013-04-19",21.49
"1586","2013-04-22",22.370001
"1587","2013-04-23",23.610001
"1588","2013-04-24",24.17
"1589","2013-04-25",23.73
"1590","2013-04-26",23.6
"1591","2013-04-29",23.6
"1592","2013-04-30",23.82
"1593","2013-05-01",23.549999
"1594","2013-05-02",23.610001
"1595","2013-05-03",24.280001
"1596","2013-05-06",23.629999
"1597","2013-05-07",24.08
"1598","2013-05-08",24.16
"1599","2013-05-09",23.77
"1600","2013-05-10",23.809999
"1601","2013-05-13",23.66
"1602","2013-05-14",23.879999
"1603","2013-05-15",23.67
"1604","2013-05-16",23.73
"1605","2013-05-17",23.620001
"1606","2013-05-20",24.559999
"1607","2013-05-21",24.360001
"1608","2013-05-22",23.59
"1609","2013-05-23",23.52
"1610","2013-05-24",23.530001
"1611","2013-05-28",24.77
"1612","2013-05-29",24.469999
"1613","2013-05-30",24.879999
"1614","2013-05-31",25
"1615","2013-06-03",25.129999
"1616","2013-06-04",23.870001
"1617","2013-06-05",24.09
"1618","2013-06-06",25.01
"1619","2013-06-07",24.950001
"1620","2013-06-10",25.27
"1621","2013-06-11",24.67
"1622","2013-06-12",24.66
"1623","2013-06-13",25.01
"1624","2013-06-14",24.700001
"1625","2013-06-17",24.57
"1626","2013-06-18",24.6
"1627","2013-06-19",24.309999
"1628","2013-06-20",23.6
"1629","2013-06-21",24.110001
"1630","2013-06-24",23.459999
"1631","2013-06-25",23.379999
"1632","2013-06-26",22.1
"1633","2013-06-27",22
"1634","2013-06-28",22.35
"1635","2013-07-01",23.370001
"1636","2013-07-02",23.469999
"1637","2013-07-03",23.139999
"1638","2013-07-05",22.959999
"1639","2013-07-08",23.32
"1640","2013-07-09",24.18
"1641","2013-07-10",24.469999
"1642","2013-07-11",24.91
"1643","2013-07-12",24.860001
"1644","2013-07-15",25.43
"1645","2013-07-16",24.82
"1646","2013-07-17",25.139999
"1647","2013-07-18",24.75
"1648","2013-07-19",22.02
"1649","2013-07-22",22
"1650","2013-07-23",22.1
"1651","2013-07-24",22.450001
"1652","2013-07-25",23.719999
"1653","2013-07-26",23.26
"1654","2013-07-29",23.280001
"1655","2013-07-30",22.969999
"1656","2013-07-31",22.82
"1657","2013-08-01",22.98
"1658","2013-08-02",22.75
"1659","2013-08-05",22.469999
"1660","2013-08-06",22.610001
"1661","2013-08-07",22.219999
"1662","2013-08-08",23.219999
"1663","2013-08-09",22.959999
"1664","2013-08-12",22.690001
"1665","2013-08-13",22.700001
"1666","2013-08-14",22.809999
"1667","2013-08-15",22.040001
"1668","2013-08-16",21.870001
"1669","2013-08-19",21.6
"1670","2013-08-20",21.790001
"1671","2013-08-21",22.08
"1672","2013-08-22",22.07
"1673","2013-08-23",22.01
"1674","2013-08-26",22.51
"1675","2013-08-27",21.450001
"1676","2013-08-28",21.41
"1677","2013-08-29",21.92
"1678","2013-08-30",21.969999
"1679","2013-09-03",22.18
"1680","2013-09-04",22.450001
"1681","2013-09-05",22.219999
"1682","2013-09-06",22.33
"1683","2013-09-09",22.709999
"1684","2013-09-10",23.110001
"1685","2013-09-11",23.200001
"1686","2013-09-12",22.84
"1687","2013-09-13",22.85
"1688","2013-09-16",22.51
"1689","2013-09-17",22.879999
"1690","2013-09-18",22.860001
"1691","2013-09-19",22.98
"1692","2013-09-20",22.76
"1693","2013-09-23",22.93
"1694","2013-09-24",22.879999
"1695","2013-09-25",22.309999
"1696","2013-09-26",22.65
"1697","2013-09-27",22.52
"1698","2013-09-30",23.059999
"1699","2013-10-01",22.799999
"1700","2013-10-02",22.549999
"1701","2013-10-03",21.91
"1702","2013-10-04",22.02
"1703","2013-10-07",21.200001
"1704","2013-10-08",20.07
"1705","2013-10-09",20.059999
"1706","2013-10-10",20.059999
"1707","2013-10-11",20.41
"1708","2013-10-14",20.370001
"1709","2013-10-15",20.25
"1710","2013-10-16",20.709999
"1711","2013-10-17",19.620001
"1712","2013-10-18",15.48
"1713","2013-10-21",16.049999
"1714","2013-10-22",15.8
"1715","2013-10-23",15.68
"1716","2013-10-24",15.77
"1717","2013-10-25",15.58
"1718","2013-10-28",15.15
"1719","2013-10-29",15.58
"1720","2013-10-30",15.04
"1721","2013-10-31",15.09
"1722","2013-11-01",15.12
"1723","2013-11-04",15.1
"1724","2013-11-05",14.72
"1725","2013-11-06",14.96
"1726","2013-11-07",14.79
"1727","2013-11-08",14.78
"1728","2013-11-11",14.77
"1729","2013-11-12",14.51
"1730","2013-11-13",14.49
"1731","2013-11-14",14.39
"1732","2013-11-15",15.1
"1733","2013-11-18",15.36
"1734","2013-11-19",15.28
"1735","2013-11-20",14.68
"1736","2013-11-21",14.95
"1737","2013-11-22",14.95
"1738","2013-11-25",14.72
"1739","2013-11-26",14.91
"1740","2013-11-27",14.92
"1741","2013-11-29",14.88
"1742","2013-12-02",14.72
"1743","2013-12-03",13.84
"1744","2013-12-04",13.15
"1745","2013-12-05",13.38
"1746","2013-12-06",13.71
"1747","2013-12-09",13.02
"1748","2013-12-10",12.9
"1749","2013-12-11",12.68
"1750","2013-12-12",12.67
"1751","2013-12-13",12.73
"1752","2013-12-16",12.97
"1753","2013-12-17",13.16
"1754","2013-12-18",13.54
"1755","2013-12-19",13.41
"1756","2013-12-20",13.61
"1757","2013-12-23",14.11
"1758","2013-12-24",14.52
"1759","2013-12-26",14.44
"1760","2013-12-27",14.3
"1761","2013-12-30",14.56
"1762","2013-12-31",14.54
"1763","2014-01-02",14.33
"1764","2014-01-03",14.48
"1765","2014-01-06",14.4
"1766","2014-01-07",14.4
"1767","2014-01-08",14.13
"1768","2014-01-09",13.79
"1769","2014-01-10",14.03
"1770","2014-01-13",14
"1771","2014-01-14",14.07
"1772","2014-01-15",14
"1773","2014-01-16",13.92
"1774","2014-01-17",14.02
"1775","2014-01-21",14.51
"1776","2014-01-22",14.75
"1777","2014-01-23",14.57
"1778","2014-01-24",14.1
"1779","2014-01-27",13.82
"1780","2014-01-28",13.85
"1781","2014-01-29",13.8
"1782","2014-01-30",14.04
"1783","2014-01-31",13.82
"1784","2014-02-03",13.63
"1785","2014-02-04",13.55
"1786","2014-02-05",13.19
"1787","2014-02-06",13.34
"1788","2014-02-07",13.54
"1789","2014-02-10",13.69
"1790","2014-02-11",14.26
"1791","2014-02-12",14.17
"1792","2014-02-13",14.22
"1793","2014-02-14",14.54
"1794","2014-02-18",14.94
"1795","2014-02-19",14.87
"1796","2014-02-20",14.9
"1797","2014-02-21",13.96
"1798","2014-02-24",14.57
"1799","2014-02-25",15.4
"1800","2014-02-26",15.68
"1801","2014-02-27",15.66
"1802","2014-02-28",15.33
"1803","2014-03-03",15.02
"1804","2014-03-04",14.89
"1805","2014-03-05",14.85
"1806","2014-03-06",14.85
"1807","2014-03-07",14.8
"1808","2014-03-10",14.79
"1809","2014-03-11",14.39
"1810","2014-03-12",14.56
"1811","2014-03-13",14.7
"1812","2014-03-14",15.47
"1813","2014-03-17",15.61
"1814","2014-03-18",16.049999
"1815","2014-03-19",15.79
"1816","2014-03-20",15.58
"1817","2014-03-21",16.15
"1818","2014-03-24",15.12
"1819","2014-03-25",14.95
"1820","2014-03-26",14.48
"1821","2014-03-27",14.72
"1822","2014-03-28",14.82
"1823","2014-03-31",15.28
"1824","2014-04-01",15.94
"1825","2014-04-02",16.309999
"1826","2014-04-03",16.639999
"1827","2014-04-04",17.190001
"1828","2014-04-07",17.040001
"1829","2014-04-08",16.98
"1830","2014-04-09",17.290001
"1831","2014-04-10",16.860001
"1832","2014-04-11",16.209999
"1833","2014-04-14",15.97
"1834","2014-04-15",15.89
"1835","2014-04-16",15.89
"1836","2014-04-17",17.059999
"1837","2014-04-21",15.86
"1838","2014-04-22",17.129999
"1839","2014-04-23",16.92
"1840","2014-04-24",16.93
"1841","2014-04-25",16.440001
"1842","2014-04-28",15.96
"1843","2014-04-29",15.97
"1844","2014-04-30",16.040001
"1845","2014-05-01",15.91
"1846","2014-05-02",16.1
"1847","2014-05-05",15.89
"1848","2014-05-06",15.33
"1849","2014-05-07",15.29
"1850","2014-05-08",15.29
"1851","2014-05-09",15.53
"1852","2014-05-12",15.96
"1853","2014-05-13",15.72
"1854","2014-05-14",15.33
"1855","2014-05-15",15.34
"1856","2014-05-16",15.08
"1857","2014-05-19",15.05
"1858","2014-05-20",14.79
"1859","2014-05-21",15.02
"1860","2014-05-22",14.87
"1861","2014-05-23",15.07
"1862","2014-05-27",15.87
"1863","2014-05-28",16.26
"1864","2014-05-29",16.370001
"1865","2014-05-30",16.139999
"1866","2014-06-02",16.129999
"1867","2014-06-03",16.200001
"1868","2014-06-04",15.61
"1869","2014-06-05",15.68
"1870","2014-06-06",16.09
"1871","2014-06-09",16.34
"1872","2014-06-10",16.5
"1873","2014-06-11",16.48
"1874","2014-06-12",16.32
"1875","2014-06-13",16.559999
"1876","2014-06-16",16.9
"1877","2014-06-17",16.99
"1878","2014-06-18",16.85
"1879","2014-06-19",16.83
"1880","2014-06-20",16.940001
"1881","2014-06-23",16.889999
"1882","2014-06-24",16.290001
"1883","2014-06-25",16.74
"1884","2014-06-26",16.82
"1885","2014-06-27",17.120001
"1886","2014-06-30",17.75
"1887","2014-07-01",18.01
"1888","2014-07-02",18.059999
"1889","2014-07-03",18.67
"1890","2014-07-07",17.719999
"1891","2014-07-08",16.700001
"1892","2014-07-09",16.379999
"1893","2014-07-10",15.45
"1894","2014-07-11",15.22
"1895","2014-07-14",15
"1896","2014-07-15",14.97
"1897","2014-07-16",15.42
"1898","2014-07-17",15.18
"1899","2014-07-18",15.58
"1900","2014-07-21",14.81
"1901","2014-07-22",14.88
"1902","2014-07-23",14.97
