"","date","CHDN"
"638","2009-07-15",11.116667
"639","2009-07-16",11.26
"640","2009-07-17",11.573334
"641","2009-07-20",11.936666
"642","2009-07-21",11.86
"643","2009-07-22",11.99
"644","2009-07-23",12.133333
"645","2009-07-24",12.25
"646","2009-07-27",12.283334
"647","2009-07-28",12.143333
"648","2009-07-29",11.703333
"649","2009-07-30",12.593333
"650","2009-07-31",12.5
"651","2009-08-03",12.836667
"652","2009-08-04",13.03
"653","2009-08-05",12.44
"654","2009-08-06",12.246667
"655","2009-08-07",12.786667
"656","2009-08-10",12.7
"657","2009-08-11",12.446667
"658","2009-08-12",12.9
"659","2009-08-13",12.846666
"660","2009-08-14",12.53
"661","2009-08-17",12.343333
"662","2009-08-18",12.756667
"663","2009-08-19",12.883333
"664","2009-08-20",13.123333
"665","2009-08-21",13.213333
"666","2009-08-24",13.04
"667","2009-08-25",13.193334
"668","2009-08-26",13.296667
"669","2009-08-27",12.966666
"670","2009-08-28",12.8
"671","2009-08-31",12.59
"672","2009-09-01",12.223333
"673","2009-09-02",12.426666
"674","2009-09-03",12.446667
"675","2009-09-04",12.62
"676","2009-09-08",12.796667
"677","2009-09-09",12.843333
"678","2009-09-10",12.85
"679","2009-09-11",12.576667
"680","2009-09-14",12.793333
"681","2009-09-15",12.676666
"682","2009-09-16",12.826667
"683","2009-09-17",12.853333
"684","2009-09-18",12.853333
"685","2009-09-21",12.726666
"686","2009-09-22",12.776667
"687","2009-09-23",12.526667
"688","2009-09-24",12.47
"689","2009-09-25",12.476666
"690","2009-09-28",12.64
"691","2009-09-29",12.743333
"692","2009-09-30",12.833333
"693","2009-10-01",12.41
"694","2009-10-02",12.233334
"695","2009-10-05",12.513333
"696","2009-10-06",12.583333
"697","2009-10-07",12.41
"698","2009-10-08",12.283334
"699","2009-10-09",12.41
"700","2009-10-12",12.466666
"701","2009-10-13",12.43
"702","2009-10-14",12.603333
"703","2009-10-15",12.603333
"704","2009-10-16",12.38
"705","2009-10-19",12.56
"706","2009-10-20",12.44
"707","2009-10-21",12.413333
"708","2009-10-22",12.78
"709","2009-10-23",12.306666
"710","2009-10-26",12.033334
"711","2009-10-27",11.756667
"712","2009-10-28",11.533334
"713","2009-10-29",11.02
"714","2009-10-30",10.46
"715","2009-11-02",10.473333
"716","2009-11-03",10.576667
"717","2009-11-04",10.326667
"718","2009-11-05",10.34
"719","2009-11-06",10.236667
"720","2009-11-09",10.573334
"721","2009-11-10",10.396667
"722","2009-11-11",10.523334
"723","2009-11-12",10.253333
"724","2009-11-13",10.523334
"725","2009-11-16",10.57
"726","2009-11-17",10.936666
"727","2009-11-18",10.9
"728","2009-11-19",10.92
"729","2009-11-20",11.38
"730","2009-11-23",11.556666
"731","2009-11-24",11.47
"732","2009-11-25",11.42
"733","2009-11-27",11.316667
"734","2009-11-30",11.533334
"735","2009-12-01",11.56
"736","2009-12-02",11.713333
"737","2009-12-03",11.666667
"738","2009-12-04",11.93
"739","2009-12-07",11.86
"740","2009-12-08",11.833333
"741","2009-12-09",11.89
"742","2009-12-10",11.756667
"743","2009-12-11",11.843333
"744","2009-12-14",12.086667
"745","2009-12-15",12.083333
"746","2009-12-16",11.98
"747","2009-12-17",11.84
"748","2009-12-18",11.866667
"749","2009-12-21",12.043333
"750","2009-12-22",12.166667
"751","2009-12-23",12.306666
"752","2009-12-24",12.31
"753","2009-12-28",12.556666
"754","2009-12-29",12.62
"755","2009-12-30",12.536667
"756","2009-12-31",12.45
"757","2010-01-04",12.856667
"758","2010-01-05",12.53
"759","2010-01-06",12.333333
"760","2010-01-07",12.276667
"761","2010-01-08",12.32
"762","2010-01-11",12.393333
"763","2010-01-12",12.44
"764","2010-01-13",12.376667
"765","2010-01-14",12.37
"766","2010-01-15",12.476666
"767","2010-01-19",12.58
"768","2010-01-20",12.47
"769","2010-01-21",12.333333
"770","2010-01-22",12.35
"771","2010-01-25",12.376667
"772","2010-01-26",12.316667
"773","2010-01-27",12.48
"774","2010-01-28",12.223333
"775","2010-01-29",12.1
"776","2010-02-01",11.966666
"777","2010-02-02",11.95
"778","2010-02-03",11.963333
"779","2010-02-04",11.616667
"780","2010-02-05",11.556666
"781","2010-02-08",11.393333
"782","2010-02-09",11.43
"783","2010-02-10",11.353333
"784","2010-02-11",11.62
"785","2010-02-12",11.603333
"786","2010-02-16",11.69
"787","2010-02-17",11.746667
"788","2010-02-18",11.85
"789","2010-02-19",11.953333
"790","2010-02-22",11.983334
"791","2010-02-23",11.9
"792","2010-02-24",11.97
"793","2010-02-25",11.68
"794","2010-02-26",11.86
"795","2010-03-01",11.976666
"796","2010-03-02",12.036667
"797","2010-03-03",11.936666
"798","2010-03-04",12.223333
"799","2010-03-05",12.716666
"800","2010-03-08",12.72
"801","2010-03-09",12.733334
"802","2010-03-10",12.84
"803","2010-03-11",12.46
"804","2010-03-12",12.266666
"805","2010-03-15",12.28
"806","2010-03-16",12.303333
"807","2010-03-17",12.403334
"808","2010-03-18",12.316667
"809","2010-03-19",12.313334
"810","2010-03-22",12.38
"811","2010-03-23",12.43
"812","2010-03-24",12.183333
"813","2010-03-25",12.353333
"814","2010-03-26",12.58
"815","2010-03-29",12.77
"816","2010-03-30",12.773334
"817","2010-03-31",12.5
"818","2010-04-01",12.493333
"819","2010-04-05",12.783334
"820","2010-04-06",12.716666
"821","2010-04-07",12.78
"822","2010-04-08",13.066667
"823","2010-04-09",13.073334
"824","2010-04-12",13.193334
"825","2010-04-13",13.263333
"826","2010-04-14",13.463333
"827","2010-04-15",13.556666
"828","2010-04-16",13.29
"829","2010-04-19",12.953333
"830","2010-04-20",13.05
"831","2010-04-21",13.08
"832","2010-04-22",13.263333
"833","2010-04-23",13.283334
"834","2010-04-26",13.173333
"835","2010-04-27",12.98
"836","2010-04-28",12.97
"837","2010-04-29",13.14
"838","2010-04-30",12.776667
"839","2010-05-03",13.126667
"840","2010-05-04",12.776667
"841","2010-05-05",12.626667
"842","2010-05-06",12.296667
"843","2010-05-07",11.95
"844","2010-05-10",12.226666
"845","2010-05-11",12.53
"846","2010-05-12",12.88
"847","2010-05-13",12.54
"848","2010-05-14",12.203333
"849","2010-05-17",12.26
"850","2010-05-18",12.033334
"851","2010-05-19",11.71
"852","2010-05-20",11.12
"853","2010-05-21",11.386666
"854","2010-05-24",11.173333
"855","2010-05-25",11.093333
"856","2010-05-26",11.026667
"857","2010-05-27",11.303333
"858","2010-05-28",11.176666
"859","2010-06-01",10.68
"860","2010-06-02",10.95
"861","2010-06-03",11.113334
"862","2010-06-04",10.653334
"863","2010-06-07",10.286667
"864","2010-06-08",10.423333
"865","2010-06-09",10.566667
"866","2010-06-10",10.94
"867","2010-06-11",11.206667
"868","2010-06-14",11.25
"869","2010-06-15",11.54
"870","2010-06-16",11.47
"871","2010-06-17",11.443334
"872","2010-06-18",11.466666
"873","2010-06-21",11.326667
"874","2010-06-22",11.083333
"875","2010-06-23",11.09
"876","2010-06-24",10.96
"877","2010-06-25",11.34
"878","2010-06-28",11.123333
"879","2010-06-29",11.06
"880","2010-06-30",10.933333
"881","2010-07-01",10.953333
"882","2010-07-02",10.95
"883","2010-07-06",10.816667
"884","2010-07-07",10.806666
"885","2010-07-08",10.806666
"886","2010-07-09",11.026667
"887","2010-07-12",10.953333
"888","2010-07-13",11.32
"889","2010-07-14",11.173333
"890","2010-07-15",11.026667
"891","2010-07-16",10.72
"892","2010-07-19",10.91
"893","2010-07-20",11.153334
"894","2010-07-21",11.013333
"895","2010-07-22",11.373333
"896","2010-07-23",11.686666
"897","2010-07-26",12.043333
"898","2010-07-27",11.94
"899","2010-07-28",11.703333
"900","2010-07-29",11.863334
"901","2010-07-30",12.123333
"902","2010-08-02",12.403334
"903","2010-08-03",12.15
"904","2010-08-04",12.413333
"905","2010-08-05",12.003333
"906","2010-08-06",11.986667
"907","2010-08-09",12.18
"908","2010-08-10",11.883333
"909","2010-08-11",11.64
"910","2010-08-12",11.693334
"911","2010-08-13",11.853333
"912","2010-08-16",11.86
"913","2010-08-17",12.12
"914","2010-08-18",12.026667
"915","2010-08-19",11.586667
"916","2010-08-20",11.523334
"917","2010-08-23",11.49
"918","2010-08-24",11.393333
"919","2010-08-25",11.846666
"920","2010-08-26",11.55
"921","2010-08-27",11.966666
"922","2010-08-30",11.536667
"923","2010-08-31",11.456667
"924","2010-09-01",11.71
"925","2010-09-02",11.91
"926","2010-09-03",12.13
"927","2010-09-07",11.63
"928","2010-09-08",11.696667
"929","2010-09-09",11.836667
"930","2010-09-10",11.79
"931","2010-09-13",11.933333
"932","2010-09-14",11.743333
"933","2010-09-15",11.726666
"934","2010-09-16",11.606667
"935","2010-09-17",11.576667
"936","2010-09-20",11.81
"937","2010-09-21",11.716666
"938","2010-09-22",11.636666
"939","2010-09-23",11.403334
"940","2010-09-24",11.88
"941","2010-09-27",11.73
"942","2010-09-28",11.836667
"943","2010-09-29",11.936666
"944","2010-09-30",11.906667
"945","2010-10-01",12
"946","2010-10-04",11.803333
"947","2010-10-05",12.21
"948","2010-10-06",12.233334
"949","2010-10-07",12.166667
"950","2010-10-08",12.366667
"951","2010-10-11",12.31
"952","2010-10-12",12.243333
"953","2010-10-13",12.35
