"","date","DDD"
"955","2010-10-15",6.12
"956","2010-10-18",6.456666
"957","2010-10-19",6.04
"958","2010-10-20",6.2
"959","2010-10-21",6.203333
"960","2010-10-22",6.29
"961","2010-10-25",6.32
"962","2010-10-26",6.753334
"963","2010-10-27",6.72
"964","2010-10-28",8.09
"965","2010-10-29",8.613334
"966","2010-11-01",8.656667
"967","2010-11-02",8.866667
"968","2010-11-03",9.163333
"969","2010-11-04",9.45
"970","2010-11-05",9.1
"971","2010-11-08",9.053333
"972","2010-11-09",8.97
"973","2010-11-10",9.123333
"974","2010-11-11",8.88
"975","2010-11-12",8.516666
"976","2010-11-15",8.766666
"977","2010-11-16",8.693334
"978","2010-11-17",8.416667
"979","2010-11-18",9.033334
"980","2010-11-19",9.223333
"981","2010-11-22",9.316667
"982","2010-11-23",9.32
"983","2010-11-24",9.71
"984","2010-11-26",9.766666
"985","2010-11-29",9.786667
"986","2010-11-30",9.38
"987","2010-12-01",9.686666
"988","2010-12-02",9.523334
"989","2010-12-03",9.663333
"990","2010-12-06",9.696667
"991","2010-12-07",9.99
"992","2010-12-08",10.17
"993","2010-12-09",10.24
"994","2010-12-10",10.36
"995","2010-12-13",10.1
"996","2010-12-14",9.706667
"997","2010-12-15",9.77
"998","2010-12-16",10.306666
"999","2010-12-17",10.58
"1000","2010-12-20",10.433333
"1001","2010-12-21",11.05
"1002","2010-12-22",11.3
"1003","2010-12-23",10.78
"1004","2010-12-27",10.916667
"1005","2010-12-28",10.72
"1006","2010-12-29",10.5
"1007","2010-12-30",10.596666
"1008","2010-12-31",10.496667
"1009","2011-01-03",10.666667
"1010","2011-01-04",10.243333
"1011","2011-01-05",10.45
"1012","2011-01-06",10.076667
"1013","2011-01-07",9.856667
"1014","2011-01-10",10.103333
"1015","2011-01-11",9.96
"1016","2011-01-12",9.876667
"1017","2011-01-13",9.896667
"1018","2011-01-14",10.273334
"1019","2011-01-18",10.33
"1020","2011-01-19",10.233334
"1021","2011-01-20",9.696667
"1022","2011-01-21",9.593333
"1023","2011-01-24",9.51
"1024","2011-01-25",9.72
"1025","2011-01-26",9.903334
"1026","2011-01-27",9.706667
"1027","2011-01-28",9.06
"1028","2011-01-31",9.513333
"1029","2011-02-01",9.706667
"1030","2011-02-02",9.503333
"1031","2011-02-03",9.843333
"1032","2011-02-04",9.976666
"1033","2011-02-07",10.346666
"1034","2011-02-08",10.556666
"1035","2011-02-09",10.93
"1036","2011-02-10",11.18
"1037","2011-02-11",11.383333
"1038","2011-02-14",11.66
"1039","2011-02-15",11.513333
"1040","2011-02-16",11.716666
"1041","2011-02-17",16.453333
"1042","2011-02-18",16.046667
"1043","2011-02-22",16.01
"1044","2011-02-23",15.946667
"1045","2011-02-24",15.083333
"1046","2011-02-25",15.696667
"1047","2011-02-28",16.316668
"1048","2011-03-01",16.153334
"1049","2011-03-02",15.893333
"1050","2011-03-03",17.763334
"1051","2011-03-04",17.096666
"1052","2011-03-07",16.110001
"1053","2011-03-08",16.683332
"1054","2011-03-09",16.07
"1055","2011-03-10",15.233334
"1056","2011-03-11",14.886666
"1057","2011-03-14",14.866667
"1058","2011-03-15",14.656667
"1059","2011-03-16",14.42
"1060","2011-03-17",14.35
"1061","2011-03-18",14.506667
"1062","2011-03-21",14.83
"1063","2011-03-22",15.073334
"1064","2011-03-23",14.566667
"1065","2011-03-24",14.703333
"1066","2011-03-25",14.416667
"1067","2011-03-28",14.59
"1068","2011-03-29",14.793333
"1069","2011-03-30",16.24
"1070","2011-03-31",16.176666
"1071","2011-04-01",18.35
"1072","2011-04-04",18.246666
"1073","2011-04-05",18.25
"1074","2011-04-06",17.879999
"1075","2011-04-07",19.253334
"1076","2011-04-08",18.84
"1077","2011-04-11",16.996666
"1078","2011-04-12",16.32
"1079","2011-04-13",16.6
"1080","2011-04-14",16.33
"1081","2011-04-15",16.286667
"1082","2011-04-18",15.82
"1083","2011-04-19",16.346666
"1084","2011-04-20",16.283333
"1085","2011-04-21",17.583334
"1086","2011-04-25",16.780001
"1087","2011-04-26",17.333334
"1088","2011-04-27",17.280001
"1089","2011-04-28",14.23
"1090","2011-04-29",13.906667
"1091","2011-05-02",12.76
"1092","2011-05-03",12.843333
"1093","2011-05-04",12.953333
"1094","2011-05-05",13.226666
"1095","2011-05-06",13.273334
"1096","2011-05-09",13.286667
"1097","2011-05-10",13.293333
"1098","2011-05-11",12.96
"1099","2011-05-12",12.96
"1100","2011-05-13",12.316667
"1101","2011-05-16",12.036667
"1102","2011-05-17",12.153334
"1103","2011-05-18",12.36
"1104","2011-05-19",11.913333
"1105","2011-05-20",11.953333
"1106","2011-05-23",11.686666
"1107","2011-05-24",11.986667
"1108","2011-05-25",12.086667
"1109","2011-05-26",13.093333
"1110","2011-05-27",13.126667
"1111","2011-05-31",13.326667
"1112","2011-06-01",12.673333
"1113","2011-06-02",12.64
"1114","2011-06-03",12.28
"1115","2011-06-06",12.033334
"1116","2011-06-07",11.993333
"1117","2011-06-08",11.666667
"1118","2011-06-09",12.006667
"1119","2011-06-10",11.94
"1120","2011-06-13",11.96
"1121","2011-06-14",12.066667
"1122","2011-06-15",11.953333
"1123","2011-06-16",11.973333
"1124","2011-06-17",11.846666
"1125","2011-06-20",11.96
"1126","2011-06-21",12.56
"1127","2011-06-22",12.44
"1128","2011-06-23",12.826667
"1129","2011-06-24",12.48
"1130","2011-06-27",12.06
"1131","2011-06-28",12.64
"1132","2011-06-29",12.713333
"1133","2011-06-30",13.14
"1134","2011-07-01",13.52
"1135","2011-07-05",14.12
"1136","2011-07-06",14.066667
"1137","2011-07-07",14.88
"1138","2011-07-08",14.893333
"1139","2011-07-11",14.706667
"1140","2011-07-12",15
"1141","2011-07-13",15.66
"1142","2011-07-14",15.62
"1143","2011-07-15",15.786667
"1144","2011-07-18",15.646667
"1145","2011-07-19",17.066668
"1146","2011-07-20",16.993334
"1147","2011-07-21",17.806667
"1148","2011-07-22",17.913334
"1149","2011-07-25",17.459999
"1150","2011-07-26",16.973333
"1151","2011-07-27",14.673333
"1152","2011-07-28",15.033334
"1153","2011-07-29",14.273334
"1154","2011-08-01",13.946667
"1155","2011-08-02",13.36
"1156","2011-08-03",13.46
"1157","2011-08-04",12.34
"1158","2011-08-05",11.486667
"1159","2011-08-08",10.393333
"1160","2011-08-09",11.473333
"1161","2011-08-10",10.573334
"1162","2011-08-11",11.6
"1163","2011-08-12",12
"1164","2011-08-15",12.733334
"1165","2011-08-16",11.973333
"1166","2011-08-17",11.6
"1167","2011-08-18",10.626667
"1168","2011-08-19",10.14
"1169","2011-08-22",10.12
"1170","2011-08-23",11.28
"1171","2011-08-24",11.313334
"1172","2011-08-25",10.846666
"1173","2011-08-26",11.466666
"1174","2011-08-29",12.066667
"1175","2011-08-30",12.393333
"1176","2011-08-31",12.113334
"1177","2011-09-01",11.5
"1178","2011-09-02",10.833333
"1179","2011-09-06",10.64
"1180","2011-09-07",11.806666
"1181","2011-09-08",11.446667
"1182","2011-09-09",10.8
"1183","2011-09-12",10.906667
"1184","2011-09-13",11.253333
"1185","2011-09-14",11.466666
"1186","2011-09-15",11.766666
"1187","2011-09-16",11.053333
"1188","2011-09-19",11.046667
"1189","2011-09-20",10.653334
"1190","2011-09-21",10.086667
"1191","2011-09-22",9.48
"1192","2011-09-23",9.873333
"1193","2011-09-26",10.5
"1194","2011-09-27",10.773334
"1195","2011-09-28",9.853333
"1196","2011-09-29",9.666667
"1197","2011-09-30",9.326667
"1198","2011-10-03",9
"1199","2011-10-04",9.953333
"1200","2011-10-05",10.493333
"1201","2011-10-06",10.8
"1202","2011-10-07",10.3
"1203","2011-10-10",11.153334
"1204","2011-10-11",11.393333
"1205","2011-10-12",11.766666
"1206","2011-10-13",11.22
"1207","2011-10-14",11.473333
"1208","2011-10-17",10.913333
"1209","2011-10-18",11.4
"1210","2011-10-19",10.873333
"1211","2011-10-20",11.24
"1212","2011-10-21",11.646667
"1213","2011-10-24",12.573334
"1214","2011-10-25",11.933333
"1215","2011-10-26",12.906667
"1216","2011-10-27",10.746667
"1217","2011-10-28",10.8
"1218","2011-10-31",10.846666
"1219","2011-11-01",10.226666
"1220","2011-11-02",10.746667
"1221","2011-11-03",11.413333
"1222","2011-11-04",11.52
"1223","2011-11-07",11.006667
"1224","2011-11-08",11.193334
"1225","2011-11-09",10.366667
"1226","2011-11-10",10.88
"1227","2011-11-11",11.253333
"1228","2011-11-14",11.053333
"1229","2011-11-15",11.086667
"1230","2011-11-16",11.213333
"1231","2011-11-17",11.4
"1232","2011-11-18",11.22
"1233","2011-11-21",10.473333
"1234","2011-11-22",10.18
"1235","2011-11-23",9.833333
"1236","2011-11-25",9.486667
"1237","2011-11-28",10.286667
"1238","2011-11-29",10.013333
"1239","2011-11-30",10.406667
"1240","2011-12-01",10.273334
"1241","2011-12-02",10.273334
"1242","2011-12-05",10.38
"1243","2011-12-06",10.366667
"1244","2011-12-07",10.346666
"1245","2011-12-08",10.3
"1246","2011-12-09",10.8
"1247","2011-12-12",10.506667
"1248","2011-12-13",10.173333
"1249","2011-12-14",9.606667
"1250","2011-12-15",9.713333
"1251","2011-12-16",9.686666
"1252","2011-12-19",9.653334
"1253","2011-12-20",10.06
"1254","2011-12-21",9.866667
"1255","2011-12-22",9.993333
"1256","2011-12-23",9.966666
"1257","2011-12-27",10.226666
"1258","2011-12-28",9.7
"1259","2011-12-29",9.66
"1260","2011-12-30",9.6
"1261","2012-01-03",10.24
"1262","2012-01-04",10.326667
"1263","2012-01-05",10.726666
"1264","2012-01-06",10.673333
"1265","2012-01-09",10.54
"1266","2012-01-10",10.693334
"1267","2012-01-11",11.386666
"1268","2012-01-12",11.373333
"1269","2012-01-13",11.4
"1270","2012-01-17",11.386666
"1271","2012-01-18",11.633333
"1272","2012-01-19",11.593333
"1273","2012-01-20",12.266666
"1274","2012-01-23",12.486667
"1275","2012-01-24",12.56
"1276","2012-01-25",12.68
"1277","2012-01-26",12.76
"1278","2012-01-27",12.886666
"1279","2012-01-30",12.78
"1280","2012-01-31",12.746667
"1281","2012-02-01",13.14
"1282","2012-02-02",13.406667
"1283","2012-02-03",14.086667
"1284","2012-02-06",14.24
"1285","2012-02-07",13.78
"1286","2012-02-08",13.86
"1287","2012-02-09",13.713333
"1288","2012-02-10",13.506667
"1289","2012-02-13",13.866667
"1290","2012-02-14",13.82
"1291","2012-02-15",13.586667
"1292","2012-02-16",14.36
"1293","2012-02-17",13.94
"1294","2012-02-21",14
"1295","2012-02-22",13.953333
"1296","2012-02-23",15.54
"1297","2012-02-24",16.1
"1298","2012-02-27",16.346666
"1299","2012-02-28",15.786667
"1300","2012-02-29",14.933333
"1301","2012-03-01",15.213333
"1302","2012-03-02",15.026667
"1303","2012-03-05",14.8
"1304","2012-03-06",14.473333
"1305","2012-03-07",14.58
"1306","2012-03-08",14.733334
"1307","2012-03-09",14.6
"1308","2012-03-12",14.48
"1309","2012-03-13",14.573334
"1310","2012-03-14",15.213333
"1311","2012-03-15",15.46
"1312","2012-03-16",15.38
"1313","2012-03-19",15.453333
"1314","2012-03-20",15.253333
"1315","2012-03-21",15.633333
"1316","2012-03-22",15.406667
"1317","2012-03-23",15.94
"1318","2012-03-26",16
"1319","2012-03-27",15.706667
"1320","2012-03-28",15.466666
"1321","2012-03-29",15.68
"1322","2012-03-30",15.693334
"1323","2012-04-02",16.166666
"1324","2012-04-03",16.606667
"1325","2012-04-04",16.533333
"1326","2012-04-05",16.219999
"1327","2012-04-09",15.726666
"1328","2012-04-10",14.953333
"1329","2012-04-11",15.4
"1330","2012-04-12",16.26
"1331","2012-04-13",16.280001
"1332","2012-04-16",17.52
"1333","2012-04-17",18.4
"1334","2012-04-18",18.366667
"1335","2012-04-19",18.186666
"1336","2012-04-20",18.633333
"1337","2012-04-23",18.326666
"1338","2012-04-24",18.98
"1339","2012-04-25",18.826666
"1340","2012-04-26",19.366667
"1341","2012-04-27",19.506666
"1342","2012-04-30",19.66
"1343","2012-05-01",20.753334
"1344","2012-05-02",20.026667
"1345","2012-05-03",19.433332
"1346","2012-05-04",19.053333
"1347","2012-05-07",19.493334
"1348","2012-05-08",19.506666
"1349","2012-05-09",18.746666
"1350","2012-05-10",18.440001
"1351","2012-05-11",18.299999
"1352","2012-05-14",18.433332
"1353","2012-05-15",18.280001
"1354","2012-05-16",17.786667
"1355","2012-05-17",17.246666
"1356","2012-05-18",17.133333
"1357","2012-05-21",18.253334
"1358","2012-05-22",18.926666
"1359","2012-05-23",19.926666
"1360","2012-05-24",20.273333
"1361","2012-05-25",20.42
"1362","2012-05-29",21.200001
"1363","2012-05-30",20.719999
"1364","2012-05-31",20.266666
"1365","2012-06-01",19.266666
"1366","2012-06-04",19.906666
"1367","2012-06-05",20.633333
"1368","2012-06-06",21.813334
"1369","2012-06-07",20.780001
"1370","2012-06-08",20.793333
"1371","2012-06-11",20.853333
"1372","2012-06-12",21.273333
"1373","2012-06-13",19.706667
"1374","2012-06-14",19.186666
"1375","2012-06-15",19.74
"1376","2012-06-18",20.366667
"1377","2012-06-19",20.926666
"1378","2012-06-20",21.200001
"1379","2012-06-21",20.373333
"1380","2012-06-22",21.113333
"1381","2012-06-25",21.166666
"1382","2012-06-26",22.006666
"1383","2012-06-27",22.806667
"1384","2012-06-28",22.173334
"1385","2012-06-29",22.76
"1386","2012-07-02",23.533333
"1387","2012-07-03",23.713333
"1388","2012-07-05",24.113333
"1389","2012-07-06",23.933332
"1390","2012-07-09",23.633333
"1391","2012-07-10",22.626667
"1392","2012-07-11",21.993334
"1393","2012-07-12",21.653334
"1394","2012-07-13",22.013334
"1395","2012-07-16",22.833334
"1396","2012-07-17",22.799999
"1397","2012-07-18",23.853333
"1398","2012-07-19",23.273333
"1399","2012-07-20",23.280001
"1400","2012-07-23",22.886667
"1401","2012-07-24",23.033333
"1402","2012-07-25",22.860001
"1403","2012-07-26",22.786667
"1404","2012-07-27",25.046667
"1405","2012-07-30",25.653334
"1406","2012-07-31",25.333334
"1407","2012-08-01",24.813334
"1408","2012-08-02",24.686666
"1409","2012-08-03",25.666666
"1410","2012-08-06",25.366667
"1411","2012-08-07",25.92
"1412","2012-08-08",26.226667
"1413","2012-08-09",26.5
"1414","2012-08-10",26.666666
"1415","2012-08-13",26.666666
"1416","2012-08-14",26.513334
"1417","2012-08-15",26.666666
"1418","2012-08-16",27.133333
"1419","2012-08-17",27.213333
"1420","2012-08-20",27.586666
"1421","2012-08-21",28.233334
"1422","2012-08-22",28.126667
"1423","2012-08-23",27.946667
"1424","2012-08-24",26.933332
"1425","2012-08-27",27.459999
"1426","2012-08-28",28.706667
"1427","2012-08-29",29.533333
"1428","2012-08-30",28.280001
"1429","2012-08-31",29.139999
"1430","2012-09-04",29.106667
"1431","2012-09-05",28.666666
"1432","2012-09-06",28.48
"1433","2012-09-07",27.126667
"1434","2012-09-10",26
"1435","2012-09-11",26.106667
"1436","2012-09-12",25.513334
"1437","2012-09-13",25.733334
"1438","2012-09-14",26.326666
"1439","2012-09-17",26.266666
"1440","2012-09-18",25.26
"1441","2012-09-19",24.473333
"1442","2012-09-20",23.459999
"1443","2012-09-21",23.379999
"1444","2012-09-24",23.713333
"1445","2012-09-25",22.76
"1446","2012-09-26",21.686666
"1447","2012-09-27",22.433332
"1448","2012-09-28",21.9
"1449","2012-10-01",22.573334
"1450","2012-10-02",22.806667
"1451","2012-10-03",24.059999
"1452","2012-10-04",24.42
"1453","2012-10-05",23.926666
"1454","2012-10-08",22.846666
"1455","2012-10-09",22.653334
"1456","2012-10-10",23.1
"1457","2012-10-11",23.486666
"1458","2012-10-12",24.366667
"1459","2012-10-15",25.193333
"1460","2012-10-16",26.613333
"1461","2012-10-17",25.973333
"1462","2012-10-18",25.1
"1463","2012-10-19",24.146667
"1464","2012-10-22",24.653334
"1465","2012-10-23",24.16
"1466","2012-10-24",23.946667
"1467","2012-10-25",27.233334
"1468","2012-10-26",28.446667
"1469","2012-10-31",29
"1470","2012-11-01",30.226667
"1471","2012-11-02",28.360001
"1472","2012-11-05",28.506666
"1473","2012-11-06",28.959999
"1474","2012-11-07",28.893333
"1475","2012-11-08",30.68
"1476","2012-11-09",30.666666
"1477","2012-11-12",28.113333
"1478","2012-11-13",27.786667
"1479","2012-11-14",27.713333
"1480","2012-11-15",25.193333
"1481","2012-11-16",25.360001
"1482","2012-11-19",27.52
"1483","2012-11-20",27.506666
"1484","2012-11-21",27.606667
"1485","2012-11-23",27.826666
"1486","2012-11-26",31.033333
"1487","2012-11-27",30.16
"1488","2012-11-28",32.240002
"1489","2012-11-29",31.433332
"1490","2012-11-30",29.806667
"1491","2012-12-03",28.393333
"1492","2012-12-04",29.286667
"1493","2012-12-05",29.086666
"1494","2012-12-06",29.693333
"1495","2012-12-07",30.406666
"1496","2012-12-10",30.76
"1497","2012-12-11",31.386667
"1498","2012-12-12",31.226667
"1499","2012-12-13",30.719999
"1500","2012-12-14",30.540001
"1501","2012-12-17",32.186668
"1502","2012-12-18",34.506668
"1503","2012-12-19",34.273335
"1504","2012-12-20",34.34
"1505","2012-12-21",34.613335
"1506","2012-12-24",34.599998
"1507","2012-12-26",34.566666
"1508","2012-12-27",33.733334
"1509","2012-12-28",34.053333
"1510","2012-12-31",35.566666
"1511","2013-01-02",37.186668
"1512","2013-01-03",37.98
"1513","2013-01-04",39.226665
"1514","2013-01-07",40.446667
"1515","2013-01-08",39.099998
"1516","2013-01-09",40.266666
"1517","2013-01-10",39.540001
"1518","2013-01-11",40.233334
"1519","2013-01-14",40.473331
"1520","2013-01-15",41.666668
"1521","2013-01-16",41.726665
"1522","2013-01-17",42.099998
"1523","2013-01-18",43.880001
"1524","2013-01-22",46.533333
"1525","2013-01-23",45.566666
"1526","2013-01-24",46.439999
"1527","2013-01-25",46.046665
"1528","2013-01-28",39.666668
"1529","2013-01-29",41.333332
"1530","2013-01-30",40.266666
"1531","2013-01-31",38.566666
"1532","2013-02-01",39.026669
"1533","2013-02-04",39.813332
"1534","2013-02-05",41.720001
"1535","2013-02-06",44.933334
"1536","2013-02-07",44.033333
"1537","2013-02-08",44.606667
"1538","2013-02-11",44.933334
"1539","2013-02-12",42.046665
"1540","2013-02-13",43.740002
"1541","2013-02-14",41.833332
"1542","2013-02-15",39.686668
"1543","2013-02-19",40.133335
"1544","2013-02-20",39.933334
"1545","2013-02-21",36.593334
"1546","2013-02-22",37.966667
"1547","2013-02-25",34.549999
"1548","2013-02-26",35.119999
"1549","2013-02-27",36.369999
"1550","2013-02-28",36.959999
"1551","2013-03-01",36.700001
"1552","2013-03-04",35.66
"1553","2013-03-05",34.470001
"1554","2013-03-06",32.669998
"1555","2013-03-07",33.209999
"1556","2013-03-08",33.720001
"1557","2013-03-11",33.09
"1558","2013-03-12",32.48
"1559","2013-03-13",32
"1560","2013-03-14",30.66
"1561","2013-03-15",29.16
"1562","2013-03-18",29.719999
"1563","2013-03-19",29.16
"1564","2013-03-20",29.42
"1565","2013-03-21",30.57
"1566","2013-03-22",31.530001
"1567","2013-03-25",30.83
"1568","2013-03-26",30.92
"1569","2013-03-27",30.620001
"1570","2013-03-28",32.240002
"1571","2013-04-01",33.139999
"1572","2013-04-02",31.940001
"1573","2013-04-03",30.85
"1574","2013-04-04",30.75
"1575","2013-04-05",31.25
"1576","2013-04-08",31.450001
"1577","2013-04-09",32.709999
"1578","2013-04-10",34.439999
"1579","2013-04-11",35.080002
"1580","2013-04-12",35.400002
"1581","2013-04-15",33.279999
"1582","2013-04-16",34.189999
"1583","2013-04-17",33.919998
"1584","2013-04-18",32.75
"1585","2013-04-19",32.939999
"1586","2013-04-22",32.470001
"1587","2013-04-23",34
"1588","2013-04-24",34.939999
"1589","2013-04-25",35.119999
"1590","2013-04-26",34.57
"1591","2013-04-29",35.77
"1592","2013-04-30",38.240002
"1593","2013-05-01",37.669998
"1594","2013-05-02",39.5
"1595","2013-05-03",39.880001
"1596","2013-05-06",43.169998
"1597","2013-05-07",42.619999
"1598","2013-05-08",43.700001
"1599","2013-05-09",43
"1600","2013-05-10",43.849998
"1601","2013-05-13",47.150002
"1602","2013-05-14",48.860001
"1603","2013-05-15",47.669998
"1604","2013-05-16",45.59
"1605","2013-05-17",46.66
"1606","2013-05-20",48.5
"1607","2013-05-21",48.43
"1608","2013-05-22",46.540001
"1609","2013-05-23",46.549999
"1610","2013-05-24",46.400002
"1611","2013-05-28",46.93
"1612","2013-05-29",47.709999
"1613","2013-05-30",50.220001
"1614","2013-05-31",48.52
"1615","2013-06-03",45.939999
"1616","2013-06-04",44.700001
"1617","2013-06-05",43.419998
"1618","2013-06-06",45.869999
"1619","2013-06-07",45.23
"1620","2013-06-10",47.110001
"1621","2013-06-11",46.419998
"1622","2013-06-12",45.57
"1623","2013-06-13",46.560001
"1624","2013-06-14",47.150002
"1625","2013-06-17",48.209999
"1626","2013-06-18",47.779999
"1627","2013-06-19",46.509998
"1628","2013-06-20",43.950001
"1629","2013-06-21",43.5
"1630","2013-06-24",42.700001
"1631","2013-06-25",44.360001
"1632","2013-06-26",44.049999
"1633","2013-06-27",44.66
"1634","2013-06-28",43.900002
"1635","2013-07-01",44.880001
"1636","2013-07-02",44.869999
"1637","2013-07-03",45.119999
"1638","2013-07-05",47.720001
"1639","2013-07-08",46.310001
"1640","2013-07-09",47.259998
"1641","2013-07-10",48.299999
"1642","2013-07-11",48.549999
"1643","2013-07-12",47.950001
"1644","2013-07-15",48.310001
"1645","2013-07-16",46.990002
"1646","2013-07-17",47
"1647","2013-07-18",46.869999
"1648","2013-07-19",47.330002
"1649","2013-07-22",47.220001
"1650","2013-07-23",47.119999
"1651","2013-07-24",46.150002
"1652","2013-07-25",47.07
"1653","2013-07-26",47.349998
"1654","2013-07-29",50.52
"1655","2013-07-30",48.16
"1656","2013-07-31",47.23
"1657","2013-08-01",47.59
"1658","2013-08-02",47.419998
"1659","2013-08-05",47.27
"1660","2013-08-06",46.299999
"1661","2013-08-07",46.34
"1662","2013-08-08",47.240002
"1663","2013-08-09",47.439999
"1664","2013-08-12",49.759998
"1665","2013-08-13",49.209999
"1666","2013-08-14",48.259998
"1667","2013-08-15",46.259998
"1668","2013-08-16",46.150002
"1669","2013-08-19",46.77
"1670","2013-08-20",47.41
"1671","2013-08-21",48.52
"1672","2013-08-22",48.459999
"1673","2013-08-23",48.439999
"1674","2013-08-26",51.900002
"1675","2013-08-27",49.389999
"1676","2013-08-28",50.43
"1677","2013-08-29",52.91
"1678","2013-08-30",51.400002
"1679","2013-09-03",52.939999
"1680","2013-09-04",53.43
"1681","2013-09-05",53.23
"1682","2013-09-06",51.98
"1683","2013-09-09",52.279999
"1684","2013-09-10",52.41
"1685","2013-09-11",52.099998
"1686","2013-09-12",50.419998
"1687","2013-09-13",50.610001
"1688","2013-09-16",50.060001
"1689","2013-09-17",53.509998
"1690","2013-09-18",53.650002
"1691","2013-09-19",54.990002
"1692","2013-09-20",53.490002
"1693","2013-09-23",53.75
"1694","2013-09-24",55.150002
"1695","2013-09-25",54.959999
"1696","2013-09-26",55.689999
"1697","2013-09-27",54.790001
"1698","2013-09-30",53.990002
"1699","2013-10-01",55.830002
"1700","2013-10-02",55.220001
"1701","2013-10-03",53.93
"1702","2013-10-04",54.139999
"1703","2013-10-07",53.720001
"1704","2013-10-08",51.939999
"1705","2013-10-09",49.459999
"1706","2013-10-10",52.5
"1707","2013-10-11",53.790001
"1708","2013-10-14",53.720001
"1709","2013-10-15",53.900002
"1710","2013-10-16",55.25
"1711","2013-10-17",56.759998
"1712","2013-10-18",56.77
"1713","2013-10-21",57.700001
"1714","2013-10-22",57.290001
"1715","2013-10-23",56.75
"1716","2013-10-24",57.700001
"1717","2013-10-25",58.639999
"1718","2013-10-28",56.98
"1719","2013-10-29",59.529999
"1720","2013-10-30",60.93
"1721","2013-10-31",62.240002
"1722","2013-11-01",63.009998
"1723","2013-11-04",66.040001
"1724","2013-11-05",70.010002
"1725","2013-11-06",69.510002
"1726","2013-11-07",67.860001
"1727","2013-11-08",70.400002
"1728","2013-11-11",76.099998
"1729","2013-11-12",77.940002
"1730","2013-11-13",78.120003
"1731","2013-11-14",78.599998
"1732","2013-11-15",80.169998
"1733","2013-11-18",80.599998
"1734","2013-11-19",75.510002
"1735","2013-11-20",69.57
"1736","2013-11-21",72.190002
"1737","2013-11-22",73.300003
"1738","2013-11-25",72.080002
"1739","2013-11-26",73.339996
"1740","2013-11-27",74.809998
"1741","2013-11-29",75.160004
"1742","2013-12-02",76.889999
"1743","2013-12-03",78.019997
"1744","2013-12-04",77.639999
"1745","2013-12-05",75.849998
"1746","2013-12-06",75.379997
"1747","2013-12-09",75.949997
"1748","2013-12-10",80.480003
"1749","2013-12-11",77.360001
"1750","2013-12-12",80.360001
"1751","2013-12-13",80.970001
"1752","2013-12-16",81.290001
"1753","2013-12-17",81.379997
"1754","2013-12-18",81.989998
"1755","2013-12-19",83.190002
"1756","2013-12-20",86.419998
"1757","2013-12-23",90.940002
"1758","2013-12-24",86.07
"1759","2013-12-26",92.059998
"1760","2013-12-27",90.790001
"1761","2013-12-30",91.949997
"1762","2013-12-31",92.93
"1763","2014-01-02",94.190002
"1764","2014-01-03",96.419998
"1765","2014-01-06",92.489998
"1766","2014-01-07",92.800003
"1767","2014-01-08",96.18
"1768","2014-01-09",96.040001
"1769","2014-01-10",94.449997
"1770","2014-01-13",91.580002
"1771","2014-01-14",91.209999
"1772","2014-01-15",89.760002
"1773","2014-01-16",92.169998
"1774","2014-01-17",90.529999
"1775","2014-01-21",85.629997
"1776","2014-01-22",88.260002
"1777","2014-01-23",85.300003
"1778","2014-01-24",79.870003
"1779","2014-01-27",75.900002
"1780","2014-01-28",77.870003
"1781","2014-01-29",78.199997
"1782","2014-01-30",79.550003
"1783","2014-01-31",77.730003
"1784","2014-02-03",74.029999
"1785","2014-02-04",75.760002
"1786","2014-02-05",64.099998
"1787","2014-02-06",64.760002
"1788","2014-02-07",66.440002
"1789","2014-02-10",67.550003
"1790","2014-02-11",66.660004
"1791","2014-02-12",67.169998
"1792","2014-02-13",70.669998
"1793","2014-02-14",73.830002
"1794","2014-02-18",77.139999
"1795","2014-02-19",76.080002
"1796","2014-02-20",80.559998
"1797","2014-02-21",80.739998
"1798","2014-02-24",76.389999
"1799","2014-02-25",75.849998
"1800","2014-02-26",75.970001
"1801","2014-02-27",74.660004
"1802","2014-02-28",75.959999
"1803","2014-03-03",74.860001
"1804","2014-03-04",74.370003
"1805","2014-03-05",71.300003
"1806","2014-03-06",68.5
"1807","2014-03-07",67.309998
"1808","2014-03-10",63.900002
"1809","2014-03-11",62.09
"1810","2014-03-12",61.580002
"1811","2014-03-13",60.720001
"1812","2014-03-14",60.07
"1813","2014-03-17",61.290001
"1814","2014-03-18",62.990002
"1815","2014-03-19",62.68
"1816","2014-03-20",60.48
"1817","2014-03-21",56.810001
"1818","2014-03-24",57.98
"1819","2014-03-25",58.450001
"1820","2014-03-26",57.130001
"1821","2014-03-27",58.560001
"1822","2014-03-28",59.07
"1823","2014-03-31",59.150002
"1824","2014-04-01",58.380001
"1825","2014-04-02",58.189999
"1826","2014-04-03",56.459999
"1827","2014-04-04",55.34
"1828","2014-04-07",53.080002
"1829","2014-04-08",52.950001
"1830","2014-04-09",54.68
"1831","2014-04-10",48.779999
"1832","2014-04-11",48.07
"1833","2014-04-14",46.259998
"1834","2014-04-15",47.310001
"1835","2014-04-16",48.790001
"1836","2014-04-17",48.169998
"1837","2014-04-21",49.060001
"1838","2014-04-22",52.099998
"1839","2014-04-23",50.48
"1840","2014-04-24",51.439999
"1841","2014-04-25",49.639999
"1842","2014-04-28",49.259998
"1843","2014-04-29",44.799999
"1844","2014-04-30",47.34
"1845","2014-05-01",49.639999
"1846","2014-05-02",48.490002
