"","date","BSBR"
"1001","2013-09-27",7.01
"1002","2013-09-30",6.95
"1003","2013-10-01",6.91
"1004","2013-10-02",7.07
"1005","2013-10-03",6.91
"1006","2013-10-04",6.9
"1007","2013-10-07",6.95
"1008","2013-10-08",6.9
"1009","2013-10-09",7.03
"1010","2013-10-10",7.04
"1011","2013-10-11",7.07
"1012","2013-10-14",7.17
"1013","2013-10-15",7.11
"1014","2013-10-16",7.16
"1015","2013-10-17",7.15
"1016","2013-10-18",7.18
"1017","2013-10-21",7.24
"1018","2013-10-22",7.18
"1019","2013-10-23",7.03
"1020","2013-10-24",6.88
"1021","2013-10-25",7.02
"1022","2013-10-28",6.99
"1023","2013-10-29",7.05
"1024","2013-10-30",7.13
"1025","2013-10-31",6.93
"1026","2013-11-01",6.9
"1027","2013-11-04",6.97
"1028","2013-11-05",6.8
"1029","2013-11-06",6.79
"1030","2013-11-07",6.64
"1031","2013-11-08",6.54
"1032","2013-11-11",6.56
"1033","2013-11-12",6.39
"1034","2013-11-13",6.54
"1035","2013-11-14",6.6
"1036","2013-11-15",6.65
"1037","2013-11-18",6.72
"1038","2013-11-19",6.57
"1039","2013-11-20",6.5
"1040","2013-11-21",6.41
"1041","2013-11-22",6.45
"1042","2013-11-25",6.38
"1043","2013-11-26",6.39
"1044","2013-11-27",6.45
"1045","2013-11-29",6.46
"1046","2013-12-02",6.24
"1047","2013-12-03",6.13
"1048","2013-12-04",6.04
"1049","2013-12-05",6.07
"1050","2013-12-06",6.18
"1051","2013-12-09",6.14
"1052","2013-12-10",6.13
"1053","2013-12-11",5.95
"1054","2013-12-12",6.02
"1055","2013-12-13",5.97
"1056","2013-12-16",6.01
"1057","2013-12-17",5.98
"1058","2013-12-18",6.07
"1059","2013-12-19",6.06
"1060","2013-12-20",5.93
"1061","2013-12-23",5.95
"1062","2013-12-24",5.97
"1063","2013-12-26",5.97
"1064","2013-12-27",6.03
"1065","2013-12-30",6.02
"1066","2013-12-31",6.1
"1067","2014-01-02",5.94
"1068","2014-01-03",5.85
"1069","2014-01-06",5.89
"1070","2014-01-07",5.88
"1071","2014-01-08",5.85
"1072","2014-01-09",5.84
"1073","2014-01-10",5.25
"1074","2014-01-13",5.32
"1075","2014-01-14",5.42
"1076","2014-01-15",5.43
"1077","2014-01-16",5.41
"1078","2014-01-17",5.32
"1079","2014-01-21",5.24
"1080","2014-01-22",5.21
"1081","2014-01-23",5.19
"1082","2014-01-24",5.06
"1083","2014-01-27",4.92
"1084","2014-01-28",4.95
"1085","2014-01-29",4.85
"1086","2014-01-30",4.71
"1087","2014-01-31",4.57
"1088","2014-02-03",4.49
"1089","2014-02-04",4.7
"1090","2014-02-05",4.6
"1091","2014-02-06",4.78
"1092","2014-02-07",4.87
"1093","2014-02-10",4.83
"1094","2014-02-11",4.92
"1095","2014-02-12",4.93
"1096","2014-02-13",4.91
"1097","2014-02-14",4.97
"1098","2014-02-18",4.89
"1099","2014-02-19",4.84
"1100","2014-02-20",4.87
"1101","2014-02-21",4.95
"1102","2014-02-24",4.99
"1103","2014-02-25",5.03
"1104","2014-02-26",4.96
"1105","2014-02-27",5.08
"1106","2014-02-28",4.96
"1107","2014-03-03",4.86
"1108","2014-03-04",4.95
"1109","2014-03-05",4.93
"1110","2014-03-06",5.03
"1111","2014-03-07",4.95
"1112","2014-03-10",4.95
"1113","2014-03-11",4.9
"1114","2014-03-12",4.87
"1115","2014-03-13",4.78
"1116","2014-03-14",4.7
"1117","2014-03-17",4.75
"1118","2014-03-18",4.91
"1119","2014-03-19",5.01
"1120","2014-03-20",5.05
"1121","2014-03-21",5.05
"1122","2014-03-24",5.2
"1123","2014-03-25",5.27
"1124","2014-03-26",5.36
"1125","2014-03-27",5.44
"1126","2014-03-28",5.37
"1127","2014-03-31",5.57
"1128","2014-04-01",5.55
"1129","2014-04-02",5.71
"1130","2014-04-03",5.6
"1131","2014-04-04",5.68
"1132","2014-04-07",5.91
"1133","2014-04-08",5.69
"1134","2014-04-09",5.65
"1135","2014-04-10",5.66
"1136","2014-04-11",5.7
"1137","2014-04-14",5.7
"1138","2014-04-15",5.57
"1139","2014-04-16",5.64
"1140","2014-04-17",5.71
"1141","2014-04-21",5.67
"1142","2014-04-22",5.75
"1143","2014-04-23",5.78
"1144","2014-04-24",5.81
"1145","2014-04-25",5.73
"1146","2014-04-28",5.78
"1147","2014-04-29",6.58
"1148","2014-04-30",6.65
"1149","2014-05-01",6.67
"1150","2014-05-02",6.67
"1151","2014-05-05",6.66
"1152","2014-05-06",6.6
"1153","2014-05-07",6.67
"1154","2014-05-08",6.76
"1155","2014-05-09",6.69
"1156","2014-05-12",6.73
"1157","2014-05-13",6.76
"1158","2014-05-14",6.78
"1159","2014-05-15",6.7
"1160","2014-05-16",6.76
"1161","2014-05-19",6.69
"1162","2014-05-20",6.69
"1163","2014-05-21",6.72
"1164","2014-05-22",6.7
"1165","2014-05-23",6.68
"1166","2014-05-27",6.71
"1167","2014-05-28",6.83
"1168","2014-05-29",6.73
"1169","2014-05-30",6.76
"1170","2014-06-02",6.79
"1171","2014-06-03",6.78
"1172","2014-06-04",6.68
"1173","2014-06-05",6.84
"1174","2014-06-06",6.97
"1175","2014-06-09",7.13
"1176","2014-06-10",7.13
"1177","2014-06-11",6.97
"1178","2014-06-12",7.02
"1179","2014-06-13",7.07
"1180","2014-06-16",7
"1181","2014-06-17",6.99
"1182","2014-06-18",7.02
"1183","2014-06-19",7.08
"1184","2014-06-20",7
"1185","2014-06-23",7.01
"1186","2014-06-24",6.97
"1187","2014-06-25",6.93
"1188","2014-06-26",6.92
"1189","2014-06-27",6.87
"1190","2014-06-30",6.92
"1191","2014-07-01",7.02
"1192","2014-07-02",6.92
"1193","2014-07-03",7.01
"1194","2014-07-07",6.87
"1195","2014-07-08",6.7
"1196","2014-07-09",6.89
"1197","2014-07-10",6.75
"1198","2014-07-11",6.72
"1199","2014-07-14",6.84
"1200","2014-07-15",6.76
"1201","2014-07-16",6.81
"1202","2014-07-17",6.69
"1203","2014-07-18",6.77
"1204","2014-07-21",6.76
"1205","2014-07-22",6.82
"1206","2014-07-23",6.78
"1207","2014-07-24",6.89
"1208","2014-07-25",6.91
"1209","2014-07-28",6.87
"1210","2014-07-29",6.89
"1211","2014-07-30",7
"1212","2014-07-31",6.72
"1213","2014-08-01",6.77
"1214","2014-08-04",6.83
"1215","2014-08-05",6.58
"1216","2014-08-06",6.61
"1217","2014-08-07",6.48
"1218","2014-08-08",6.64
"1219","2014-08-11",6.62
"1220","2014-08-12",6.65
"1221","2014-08-13",6.66
"1222","2014-08-14",6.67
"1223","2014-08-15",6.72
"1224","2014-08-18",6.75
"1225","2014-08-19",6.73
"1226","2014-08-20",6.71
"1227","2014-08-21",6.83
"1228","2014-08-22",6.75
"1229","2014-08-25",6.86
"1230","2014-08-26",6.93
"1231","2014-08-27",6.98
"1232","2014-08-28",6.9
"1233","2014-08-29",6.87
"1234","2014-09-02",6.93
"1235","2014-09-03",6.98
"1236","2014-09-04",7.01
"1237","2014-09-05",7.09
"1238","2014-09-08",6.98
"1239","2014-09-09",6.93
"1240","2014-09-10",6.86
"1241","2014-09-11",6.83
"1242","2014-09-12",6.83
"1243","2014-09-15",6.81
"1244","2014-09-16",6.82
"1245","2014-09-17",6.82
"1246","2014-09-18",6.91
"1247","2014-09-19",6.87
"1248","2014-09-22",6.82
"1249","2014-09-23",6.71
"1250","2014-09-24",6.76
"1251","2014-09-25",6.7
"1252","2014-09-26",6.73
"1253","2014-09-29",6.53
"1254","2014-09-30",6.54
"1255","2014-10-01",6.48
"1256","2014-10-02",6.35
"1257","2014-10-03",6.35
"1258","2014-10-06",6.45
"1259","2014-10-07",6.32
"1260","2014-10-08",6.42
"1261","2014-10-09",6.2
"1262","2014-10-10",6.12
"1263","2014-10-13",6.2
"1264","2014-10-14",6.24
"1265","2014-10-15",6.03
"1266","2014-10-16",5.9
"1267","2014-10-17",6.16
"1268","2014-10-20",6.16
"1269","2014-10-21",6.25
"1270","2014-10-22",6.16
"1271","2014-10-23",6.23
"1272","2014-10-24",6.33
"1273","2014-10-27",6.15
"1274","2014-10-28",6.07
"1275","2014-10-29",5.86
"1276","2014-10-30",5.94
"1277","2014-10-31",5.48
"1278","2014-11-03",5.25
"1279","2014-11-04",5.52
"1280","2014-11-05",5.5
"1281","2014-11-06",5.56
"1282","2014-11-07",5.53
"1283","2014-11-10",5.56
"1284","2014-11-11",5.51
"1285","2014-11-12",5.56
"1286","2014-11-13",5.51
"1287","2014-11-14",5.41
"1288","2014-11-17",5.45
"1289","2014-11-18",5.51
"1290","2014-11-19",5.69
"1291","2014-11-20",5.7
"1292","2014-11-21",6.02
"1293","2014-11-24",5.92
"1294","2014-11-25",6.18
"1295","2014-11-26",6.08
"1296","2014-11-28",5.82
"1297","2014-12-01",5.65
"1298","2014-12-02",5.64
"1299","2014-12-03",5.73
"1300","2014-12-04",5.51
"1301","2014-12-05",5.53
"1302","2014-12-08",5.38
"1303","2014-12-09",5.34
"1304","2014-12-10",5.22
"1305","2014-12-11",5.1
"1306","2014-12-12",4.99
"1307","2014-12-15",4.76
"1308","2014-12-16",4.6
"1309","2014-12-17",4.84
"1310","2014-12-18",4.95
"1311","2014-12-19",4.93
"1312","2014-12-22",4.95
"1313","2014-12-23",4.92
"1314","2014-12-24",4.98
"1315","2014-12-26",5.02
"1316","2014-12-29",5.02
"1317","2014-12-30",5.03
"1318","2014-12-31",5.02
"1319","2015-01-02",4.85
"1320","2015-01-05",4.75
"1321","2015-01-06",4.78
"1322","2015-01-07",5.03
"1323","2015-01-08",4.94
"1324","2015-01-09",4.93
"1325","2015-01-12",4.83
"1326","2015-01-13",4.8
"1327","2015-01-14",4.94
"1328","2015-01-15",5
"1329","2015-01-16",5.07
"1330","2015-01-20",5.02
"1331","2015-01-21",5.16
"1332","2015-01-22",5.18
"1333","2015-01-23",5.14
"1334","2015-01-26",5.25
"1335","2015-01-27",5.22
"1336","2015-01-28",5.15
"1337","2015-01-29",5.14
"1338","2015-01-30",4.62
"1339","2015-02-02",4.64
"1340","2015-02-03",4.86
"1341","2015-02-04",4.9
"1342","2015-02-05",4.88
"1343","2015-02-06",4.79
"1344","2015-02-09",4.86
"1345","2015-02-10",4.64
"1346","2015-02-11",4.62
"1347","2015-02-12",4.88
"1348","2015-02-13",5.07
"1349","2015-02-17",5.12
"1350","2015-02-18",5.04
"1351","2015-02-19",5.03
"1352","2015-02-20",4.92
"1353","2015-02-23",4.91
"1354","2015-02-24",5.07
"1355","2015-02-25",4.94
"1356","2015-02-26",5.02
"1357","2015-02-27",4.98
"1358","2015-03-02",4.76
"1359","2015-03-03",4.76
"1360","2015-03-04",4.76
"1361","2015-03-05",4.76
"1362","2015-03-06",4.62
"1363","2015-03-09",4.48
"1364","2015-03-10",4.34
"1365","2015-03-11",4.37
"1366","2015-03-12",4.26
"1367","2015-03-13",4.2
"1368","2015-03-16",4.2
"1369","2015-03-17",4.34
"1370","2015-03-18",4.48
"1371","2015-03-19",4.39
"1372","2015-03-20",4.5
"1373","2015-03-23",4.56
"1374","2015-03-24",4.6
"1375","2015-03-25",4.5
"1376","2015-03-26",4.37
"1377","2015-03-27",4.29
"1378","2015-03-30",4.44
"1379","2015-03-31",4.41
"1380","2015-04-01",4.64
"1381","2015-04-02",4.76
"1382","2015-04-06",4.88
"1383","2015-04-07",4.78
"1384","2015-04-08",4.96
"1385","2015-04-09",4.87
"1386","2015-04-10",5
"1387","2015-04-13",4.84
"1388","2015-04-14",4.92
"1389","2015-04-15",5.06
"1390","2015-04-16",5.06
"1391","2015-04-17",4.89
"1392","2015-04-20",4.83
"1393","2015-04-21",4.89
"1394","2015-04-22",5.04
"1395","2015-04-23",5.12
"1396","2015-04-24",5.23
"1397","2015-04-27",5.23
"1398","2015-04-28",5.51
"1399","2015-04-29",5.47
"1400","2015-04-30",5.43
"1401","2015-05-01",5.46
"1402","2015-05-04",5.37
"1403","2015-05-05",5.57
"1404","2015-05-06",5.67
"1405","2015-05-07",5.7
"1406","2015-05-08",5.84
"1407","2015-05-11",5.66
"1408","2015-05-12",5.67
"1409","2015-05-13",5.68
"1410","2015-05-14",5.87
"1411","2015-05-15",5.93
"1412","2015-05-18",5.72
"1413","2015-05-19",5.63
"1414","2015-05-20",5.65
"1415","2015-05-21",5.48
"1416","2015-05-22",5.35
"1417","2015-05-26",5.18
"1418","2015-05-27",5.22
"1419","2015-05-28",5.12
"1420","2015-05-29",4.97
"1421","2015-06-01",4.95
"1422","2015-06-02",5.15
"1423","2015-06-03",5.04
"1424","2015-06-04",5.16
"1425","2015-06-05",5.09
"1426","2015-06-08",5.01
"1427","2015-06-09",5.01
"1428","2015-06-10",5.14
"1429","2015-06-11",5.22
"1430","2015-06-12",5.29
"1431","2015-06-15",5.19
"1432","2015-06-16",5.39
"1433","2015-06-17",5.37
"1434","2015-06-18",5.41
"1435","2015-06-19",5.3
"1436","2015-06-22",5.38
"1437","2015-06-23",5.45
"1438","2015-06-24",5.45
"1439","2015-06-25",5.32
"1440","2015-06-26",5.47
"1441","2015-06-29",5.3
"1442","2015-06-30",5.44
"1443","2015-07-01",5.34
"1444","2015-07-02",5.41
"1445","2015-07-06",5.32
"1446","2015-07-07",5.27
"1447","2015-07-08",5.06
"1448","2015-07-09",5.17
"1449","2015-07-10",5.35
"1450","2015-07-13",5.46
"1451","2015-07-14",5.59
"1452","2015-07-15",5.6
"1453","2015-07-16",5.46
"1454","2015-07-17",5.4
"1455","2015-07-20",5.35
"1456","2015-07-21",5.34
"1457","2015-07-22",5.12
"1458","2015-07-23",4.84
"1459","2015-07-24",4.79
"1460","2015-07-27",4.7
"1461","2015-07-28",4.83
"1462","2015-07-29",4.84
"1463","2015-07-30",4.64
"1464","2015-07-31",4.67
"1465","2015-08-03",4.75
"1466","2015-08-04",4.63
"1467","2015-08-05",4.62
"1468","2015-08-06",4.57
"1469","2015-08-07",4.38
"1470","2015-08-10",4.48
"1471","2015-08-11",4.35
"1472","2015-08-12",4.36
"1473","2015-08-13",4.17
"1474","2015-08-14",4.16
"1475","2015-08-17",4.09
"1476","2015-08-18",4.21
"1477","2015-08-19",4.12
"1478","2015-08-20",4.15
"1479","2015-08-21",4.01
"1480","2015-08-24",3.9
"1481","2015-08-25",3.9
"1482","2015-08-26",4.13
"1483","2015-08-27",4.24
"1484","2015-08-28",4.08
"1485","2015-08-31",4
"1486","2015-09-01",3.82
"1487","2015-09-02",3.98
"1488","2015-09-03",4.09
"1489","2015-09-04",3.78
"1490","2015-09-08",3.77
"1491","2015-09-09",3.73
"1492","2015-09-10",3.75
"1493","2015-09-11",3.63
"1494","2015-09-14",3.83
"1495","2015-09-15",3.81
"1496","2015-09-16",3.94
"1497","2015-09-17",3.7
"1498","2015-09-18",3.45
"1499","2015-09-21",3.38
"1500","2015-09-22",3.3
"1501","2015-09-23",3.12
"1502","2015-09-24",3.27
"1503","2015-09-25",3.23
"1504","2015-09-28",3.03
"1505","2015-09-29",3.08
"1506","2015-09-30",3.15
"1507","2015-10-01",3.2
"1508","2015-10-02",3.38
"1509","2015-10-05",3.51
"1510","2015-10-06",3.55
"1511","2015-10-07",3.87
"1512","2015-10-08",3.96
"1513","2015-10-09",4.04
"1514","2015-10-12",3.92
"1515","2015-10-13",3.55
"1516","2015-10-14",3.61
"1517","2015-10-15",3.63
"1518","2015-10-16",3.75
"1519","2015-10-19",3.65
"1520","2015-10-20",3.54
"1521","2015-10-21",3.53
"1522","2015-10-22",3.6
"1523","2015-10-23",3.67
"1524","2015-10-26",3.58
"1525","2015-10-27",3.58
"1526","2015-10-28",3.56
"1527","2015-10-29",3.51
"1528","2015-10-30",3.57
"1529","2015-11-02",3.61
"1530","2015-11-03",3.9
"1531","2015-11-04",3.94
"1532","2015-11-05",4.02
"1533","2015-11-06",3.91
"1534","2015-11-09",3.74
"1535","2015-11-10",3.83
"1536","2015-11-11",3.99
"1537","2015-11-12",3.87
"1538","2015-11-13",3.77
"1539","2015-11-16",3.88
"1540","2015-11-17",3.92
"1541","2015-11-18",4.04
"1542","2015-11-19",4.18
"1543","2015-11-20",4.28
"1544","2015-11-23",4.14
"1545","2015-11-24",4.2
"1546","2015-11-25",3.96
"1547","2015-11-27",3.85
"1548","2015-11-30",3.78
"1549","2015-12-01",3.76
"1550","2015-12-02",3.9
"1551","2015-12-03",4.02
"1552","2015-12-04",4.05
"1553","2015-12-07",4.12
"1554","2015-12-08",4.06
"1555","2015-12-09",4.12
"1556","2015-12-10",3.92
"1557","2015-12-11",3.94
"1558","2015-12-14",4.02
"1559","2015-12-15",4.05
"1560","2015-12-16",4.1
"1561","2015-12-17",4.11
"1562","2015-12-18",3.87
"1563","2015-12-21",3.79
"1564","2015-12-22",3.82
"1565","2015-12-23",3.96
"1566","2015-12-24",3.99
"1567","2015-12-28",4.09
"1568","2015-12-29",4.09
"1569","2015-12-30",3.95
"1570","2015-12-31",3.89
"1571","2016-01-04",3.75
"1572","2016-01-05",3.72
"1573","2016-01-06",3.69
"1574","2016-01-07",3.55
"1575","2016-01-08",3.55
"1576","2016-01-11",3.51
"1577","2016-01-12",3.41
"1578","2016-01-13",3.34
"1579","2016-01-14",3.37
"1580","2016-01-15",3.19
"1581","2016-01-19",3.25
"1582","2016-01-20",3.21
"1583","2016-01-21",3.13
"1584","2016-01-22",3.17
"1585","2016-01-25",3.07
"1586","2016-01-26",3.08
"1587","2016-01-27",3.08
"1588","2016-01-28",3.1
"1589","2016-01-29",3.2
"1590","2016-02-01",3.36
"1591","2016-02-02",3.05
"1592","2016-02-03",3.22
"1593","2016-02-04",3.47
"1594","2016-02-05",3.46
"1595","2016-02-08",3.34
"1596","2016-02-09",3.29
"1597","2016-02-10",3.34
"1598","2016-02-11",3.28
"1599","2016-02-12",3.33
"1600","2016-02-16",3.38
"1601","2016-02-17",3.56
"1602","2016-02-18",3.39
"1603","2016-02-19",3.43
"1604","2016-02-22",3.63
"1605","2016-02-23",3.54
"1606","2016-02-24",3.56
"1607","2016-02-25",3.52
"1608","2016-02-26",3.49
"1609","2016-02-29",3.68
"1610","2016-03-01",3.91
"1611","2016-03-02",4.06
"1612","2016-03-03",4.53
"1613","2016-03-04",4.61
"1614","2016-03-07",4.49
"1615","2016-03-08",4.51
"1616","2016-03-09",4.55
"1617","2016-03-10",4.53
"1618","2016-03-11",4.6
"1619","2016-03-14",4.51
"1620","2016-03-15",4.19
"1621","2016-03-16",4.36
"1622","2016-03-17",4.78
"1623","2016-03-18",4.73
"1624","2016-03-21",4.73
"1625","2016-03-22",4.73
"1626","2016-03-23",4.61
"1627","2016-03-24",4.59
"1628","2016-03-28",4.76
"1629","2016-03-29",4.76
"1630","2016-03-30",4.86
"1631","2016-03-31",4.65
"1632","2016-04-01",4.8
"1633","2016-04-04",4.58
"1634","2016-04-05",4.59
"1635","2016-04-06",4.51
"1636","2016-04-07",4.47
"1637","2016-04-08",4.62
"1638","2016-04-11",4.71
"1639","2016-04-12",4.82
"1640","2016-04-13",4.85
"1641","2016-04-14",4.75
"1642","2016-04-15",4.74
"1643","2016-04-18",4.76
"1644","2016-04-19",4.88
"1645","2016-04-20",4.86
"1646","2016-04-21",4.76
"1647","2016-04-22",4.76
"1648","2016-04-25",4.75
"1649","2016-04-26",4.86
"1650","2016-04-27",4.98
"1651","2016-04-28",5.03
"1652","2016-04-29",5.38
"1653","2016-05-02",5.16
"1654","2016-05-03",5.01
"1655","2016-05-04",5.15
"1656","2016-05-05",5.07
"1657","2016-05-06",5.21
"1658","2016-05-09",5.18
"1659","2016-05-10",5.38
"1660","2016-05-11",5.44
"1661","2016-05-12",5.42
"1662","2016-05-13",5.14
"1663","2016-05-16",5.16
"1664","2016-05-17",5.1
"1665","2016-05-18",5.05
"1666","2016-05-19",4.97
"1667","2016-05-20",5.04
"1668","2016-05-23",5.02
"1669","2016-05-24",5
"1670","2016-05-25",4.97
"1671","2016-05-26",5.04
"1672","2016-05-27",4.93
"1673","2016-05-31",4.8
"1674","2016-06-01",4.92
"1675","2016-06-02",5.01
"1676","2016-06-03",5.15
"1677","2016-06-06",5.12
"1678","2016-06-07",5.18
"1679","2016-06-08",5.48
"1680","2016-06-09",5.42
"1681","2016-06-10",5.15
"1682","2016-06-13",5.13
"1683","2016-06-14",4.96
"1684","2016-06-15",4.95
"1685","2016-06-16",5.03
"1686","2016-06-17",5.15
"1687","2016-06-20",5.26
"1688","2016-06-21",5.27
"1689","2016-06-22",5.26
"1690","2016-06-23",5.51
"1691","2016-06-24",5.18
"1692","2016-06-27",5.06
"1693","2016-06-28",5.26
"1694","2016-06-29",5.54
"1695","2016-06-30",5.7
"1696","2016-07-01",5.68
"1697","2016-07-05",5.5
"1698","2016-07-06",5.45
"1699","2016-07-07",5.42
"1700","2016-07-08",5.69
"1701","2016-07-11",5.78
"1702","2016-07-12",5.69
"1703","2016-07-13",5.8
"1704","2016-07-14",5.93
"1705","2016-07-15",5.89
"1706","2016-07-18",6
"1707","2016-07-19",5.93
"1708","2016-07-20",5.95
"1709","2016-07-21",5.85
"1710","2016-07-22",6.06
"1711","2016-07-25",6.02
"1712","2016-07-26",6.13
"1713","2016-07-27",6.08
"1714","2016-07-28",5.98
"1715","2016-07-29",6.25
"1716","2016-08-01",6.15
"1717","2016-08-02",6.07
"1718","2016-08-03",6.18
"1719","2016-08-04",6.41
"1720","2016-08-05",6.42
"1721","2016-08-08",6.56
"1722","2016-08-09",6.69
"1723","2016-08-10",6.69
"1724","2016-08-11",6.93
"1725","2016-08-12",6.88
"1726","2016-08-15",6.99
"1727","2016-08-16",6.92
"1728","2016-08-17",7
"1729","2016-08-18",7.01
"1730","2016-08-19",7.1
"1731","2016-08-22",6.93
"1732","2016-08-23",6.87
"1733","2016-08-24",6.92
"1734","2016-08-25",6.93
"1735","2016-08-26",6.84
"1736","2016-08-29",7.1
"1737","2016-08-30",7.02
"1738","2016-08-31",7
"1739","2016-09-01",6.94
"1740","2016-09-02",7
"1741","2016-09-06",7.15
"1742","2016-09-07",7.09
"1743","2016-09-08",7.1
"1744","2016-09-09",6.71
"1745","2016-09-12",6.88
"1746","2016-09-13",6.53
"1747","2016-09-14",6.47
"1748","2016-09-15",6.62
"1749","2016-09-16",6.55
"1750","2016-09-19",6.54
"1751","2016-09-20",6.6
"1752","2016-09-21",6.77
"1753","2016-09-22",6.76
"1754","2016-09-23",6.67
"1755","2016-09-26",6.58
"1756","2016-09-27",6.76
"1757","2016-09-28",6.92
"1758","2016-09-29",6.72
"1759","2016-09-30",6.7
"1760","2016-10-03",6.84
"1761","2016-10-04",6.69
"1762","2016-10-05",6.88
"1763","2016-10-06",6.87
"1764","2016-10-07",7.07
"1765","2016-10-10",7.04
"1766","2016-10-11",6.95
"1767","2016-10-12",6.92
"1768","2016-10-13",7.24
"1769","2016-10-14",7.36
"1770","2016-10-17",7.52
"1771","2016-10-18",7.88
"1772","2016-10-19",7.81
"1773","2016-10-20",7.87
"1774","2016-10-21",7.75
"1775","2016-10-24",7.88
"1776","2016-10-25",7.9
"1777","2016-10-26",7.94
"1778","2016-10-27",7.93
"1779","2016-10-28",7.91
"1780","2016-10-31",8.18
"1781","2016-11-01",7.93
"1782","2016-11-02",7.87
"1783","2016-11-03",7.84
"1784","2016-11-04",7.89
"1785","2016-11-07",8.29
"1786","2016-11-08",8.41
"1787","2016-11-09",8.11
"1788","2016-11-10",7.4
"1789","2016-11-11",7.32
"1790","2016-11-14",7.4
"1791","2016-11-15",7.89
"1792","2016-11-16",7.76
"1793","2016-11-17",7.64
"1794","2016-11-18",8.12
"1795","2016-11-21",8.56
"1796","2016-11-22",8.57
"1797","2016-11-23",8.36
"1798","2016-11-25",8.2
"1799","2016-11-28",8.39
"1800","2016-11-29",8.16
"1801","2016-11-30",8.25
"1802","2016-12-01",7.46
"1803","2016-12-02",7.59
"1804","2016-12-05",7.61
"1805","2016-12-06",7.82
"1806","2016-12-07",7.94
"1807","2016-12-08",7.95
"1808","2016-12-09",7.94
"1809","2016-12-12",7.83
"1810","2016-12-13",7.85
"1811","2016-12-14",7.65
"1812","2016-12-15",7.76
"1813","2016-12-16",7.88
"1814","2016-12-19",7.84
"1815","2016-12-20",8
"1816","2016-12-21",8.06
"1817","2016-12-22",8.13
"1818","2016-12-23",8.35
"1819","2016-12-27",8.47
"1820","2016-12-28",8.86
"1821","2016-12-29",9.02
"1822","2016-12-30",8.89
"1823","2017-01-03",9.3
"1824","2017-01-04",9.46
"1825","2017-01-05",9.18
"1826","2017-01-06",9.08
"1827","2017-01-09",9.26
"1828","2017-01-10",9.32
"1829","2017-01-11",9.49
"1830","2017-01-12",9.83
"1831","2017-01-13",9.76
"1832","2017-01-17",9.99
"1833","2017-01-18",9.65
"1834","2017-01-19",9.55
"1835","2017-01-20",9.71
"1836","2017-01-23",10.1
"1837","2017-01-24",9.82
"1838","2017-01-25",10.03
"1839","2017-01-26",10.05
"1840","2017-01-27",10.02
"1841","2017-01-30",9.87
"1842","2017-01-31",9.91
"1843","2017-02-01",10.14
"1844","2017-02-02",10.3
"1845","2017-02-03",10.34
"1846","2017-02-06",10.24
"1847","2017-02-07",10.12
"1848","2017-02-08",10.22
"1849","2017-02-09",10.4
"1850","2017-02-10",11.12
"1851","2017-02-13",11.36
"1852","2017-02-14",11.2
"1853","2017-02-15",11.61
"1854","2017-02-16",11.31
"1855","2017-02-17",11.13
"1856","2017-02-21",11.36
"1857","2017-02-22",11.47
"1858","2017-02-23",11.28
"1859","2017-02-24",11.05
"1860","2017-02-27",11.12
"1861","2017-02-28",10.96
"1862","2017-03-01",11.14
"1863","2017-03-02",10.93
"1864","2017-03-03",11.2
"1865","2017-03-06",10.99
"1866","2017-03-07",10.84
"1867","2017-03-08",10.37
"1868","2017-03-09",10.07
"1869","2017-03-10",10.18
"1870","2017-03-13",10.33
"1871","2017-03-14",10.16
"1872","2017-03-15",10.44
"1873","2017-03-16",10.26
"1874","2017-03-17",10.14
"1875","2017-03-20",10.34
"1876","2017-03-21",10.03
"1877","2017-03-22",9.81
"1878","2017-03-23",9.84
"1879","2017-03-24",9.9
"1880","2017-03-27",9.77
"1881","2017-03-28",8.89
"1882","2017-03-29",8.74
"1883","2017-03-30",8.89
"1884","2017-03-31",8.82
"1885","2017-04-03",8.86
"1886","2017-04-04",8.81
"1887","2017-04-05",8.36
"1888","2017-04-06",7.9
"1889","2017-04-07",7.89
"1890","2017-04-10",7.79
"1891","2017-04-11",7.81
"1892","2017-04-12",7.79
"1893","2017-04-13",7.55
"1894","2017-04-17",7.76
"1895","2017-04-18",7.99
"1896","2017-04-19",7.95
"1897","2017-04-20",7.96
"1898","2017-04-21",7.88
"1899","2017-04-24",8.17
"1900","2017-04-25",8.29
"1901","2017-04-26",8.3
"1902","2017-04-27",8.37
"1903","2017-04-28",8.57
"1904","2017-05-01",8.58
"1905","2017-05-02",8.87
"1906","2017-05-03",8.56
"1907","2017-05-04",8.29
"1908","2017-05-05",8.76
"1909","2017-05-08",8.55
"1910","2017-05-09",8.6
"1911","2017-05-10",8.73
"1912","2017-05-11",8.72
"1913","2017-05-12",9.07
"1914","2017-05-15",9.21
"1915","2017-05-16",9.12
"1916","2017-05-17",8.84
"1917","2017-05-18",7.25
"1918","2017-05-19",7.72
"1919","2017-05-22",7.53
"1920","2017-05-23",7.82
"1921","2017-05-24",7.78
"1922","2017-05-25",7.6
"1923","2017-05-26",7.76
"1924","2017-05-30",7.84
"1925","2017-05-31",7.74
"1926","2017-06-01",7.66
"1927","2017-06-02",7.6
"1928","2017-06-05",7.74
"1929","2017-06-06",7.76
"1930","2017-06-07",7.96
"1931","2017-06-08",7.77
"1932","2017-06-09",7.47
"1933","2017-06-12",7.33
"1934","2017-06-13",7.4
