"","date","AROC"
"635","2010-02-26",22.75
"636","2010-03-01",23.549999
"637","2010-03-02",24.09
"638","2010-03-03",24.879999
"639","2010-03-04",24.309999
"640","2010-03-05",24.25
"641","2010-03-08",24.870001
"642","2010-03-09",25.200001
"643","2010-03-10",25.91
"644","2010-03-11",26.030001
"645","2010-03-12",25.93
"646","2010-03-15",26.15
"647","2010-03-16",26
"648","2010-03-17",26.15
"649","2010-03-18",25.690001
"650","2010-03-19",25.139999
"651","2010-03-22",25.129999
"652","2010-03-23",25.07
"653","2010-03-24",25.1
"654","2010-03-25",23.9
"655","2010-03-26",23.860001
"656","2010-03-29",24.309999
"657","2010-03-30",24.280001
"658","2010-03-31",24.17
"659","2010-04-01",24.969999
"660","2010-04-05",25.549999
"661","2010-04-06",25.84
"662","2010-04-07",25.620001
"663","2010-04-08",25.860001
"664","2010-04-09",26.52
"665","2010-04-12",28
"666","2010-04-13",27.950001
"667","2010-04-14",28.48
"668","2010-04-15",28.389999
"669","2010-04-16",27.559999
"670","2010-04-19",27.26
"671","2010-04-20",28.59
"672","2010-04-21",29.25
"673","2010-04-22",29.870001
"674","2010-04-23",30.049999
"675","2010-04-26",29.52
"676","2010-04-27",28.93
"677","2010-04-28",29.129999
"678","2010-04-29",29.299999
"679","2010-04-30",29.15
"680","2010-05-03",29.68
"681","2010-05-04",28.639999
"682","2010-05-05",27.889999
"683","2010-05-06",26.120001
"684","2010-05-07",24.9
"685","2010-05-10",26.190001
"686","2010-05-11",26.58
"687","2010-05-12",27.02
"688","2010-05-13",26.969999
"689","2010-05-14",26.41
"690","2010-05-17",25.940001
"691","2010-05-18",25.870001
"692","2010-05-19",25.84
"693","2010-05-20",24.440001
"694","2010-05-21",24.719999
"695","2010-05-24",24.360001
"696","2010-05-25",23.99
"697","2010-05-26",23.83
"698","2010-05-27",25.58
"699","2010-05-28",25.5
"700","2010-06-01",24.059999
"701","2010-06-02",25.120001
"702","2010-06-03",25.870001
"703","2010-06-04",25.18
"704","2010-06-07",24.43
"705","2010-06-08",24.35
"706","2010-06-09",24
"707","2010-06-10",25.59
"708","2010-06-11",26.02
"709","2010-06-14",26.34
"710","2010-06-15",27.02
"711","2010-06-16",27.309999
"712","2010-06-17",27.370001
"713","2010-06-18",27.82
"714","2010-06-21",27.75
"715","2010-06-22",27.040001
"716","2010-06-23",26.73
"717","2010-06-24",25.969999
"718","2010-06-25",26.639999
"719","2010-06-28",26.58
"720","2010-06-29",25.940001
"721","2010-06-30",25.809999
"722","2010-07-01",25.91
"723","2010-07-02",25.280001
"724","2010-07-06",24.860001
"725","2010-07-07",25.93
"726","2010-07-08",26.58
"727","2010-07-09",26.389999
"728","2010-07-12",25.98
"729","2010-07-13",25.879999
"730","2010-07-14",25.860001
"731","2010-07-15",25.34
"732","2010-07-16",24.709999
"733","2010-07-19",24.809999
"734","2010-07-20",26
"735","2010-07-21",25.58
"736","2010-07-22",26.030001
"737","2010-07-23",26.309999
"738","2010-07-26",26.459999
"739","2010-07-27",26.440001
"740","2010-07-28",25.99
"741","2010-07-29",26.5
"742","2010-07-30",26.67
"743","2010-08-02",27.6
"744","2010-08-03",27.6
"745","2010-08-04",27.76
"746","2010-08-05",25.969999
"747","2010-08-06",24.370001
"748","2010-08-09",24.059999
"749","2010-08-10",23.549999
"750","2010-08-11",22.6
"751","2010-08-12",22.57
"752","2010-08-13",22.110001
"753","2010-08-16",21.84
"754","2010-08-17",23.030001
"755","2010-08-18",22.52
"756","2010-08-19",21.790001
"757","2010-08-20",21.34
"758","2010-08-23",21.309999
"759","2010-08-24",20.57
"760","2010-08-25",20.74
"761","2010-08-26",21.08
"762","2010-08-27",22
"763","2010-08-30",22.15
"764","2010-08-31",22.129999
"765","2010-09-01",22.950001
"766","2010-09-02",22.93
"767","2010-09-03",23.52
"768","2010-09-07",23.200001
"769","2010-09-08",23.33
"770","2010-09-09",23.07
"771","2010-09-10",22.73
"772","2010-09-13",23.379999
"773","2010-09-14",23.48
"774","2010-09-15",23.35
"775","2010-09-16",22.74
"776","2010-09-17",22.23
"777","2010-09-20",22.629999
"778","2010-09-21",22.379999
"779","2010-09-22",22.469999
"780","2010-09-23",21.959999
"781","2010-09-24",22.530001
"782","2010-09-27",21.65
"783","2010-09-28",21.85
"784","2010-09-29",22.5
"785","2010-09-30",22.709999
"786","2010-10-01",23.110001
"787","2010-10-04",22.77
"788","2010-10-05",23.969999
"789","2010-10-06",24.299999
"790","2010-10-07",24.030001
"791","2010-10-08",24.190001
"792","2010-10-11",24.58
"793","2010-10-12",24.559999
"794","2010-10-13",25.139999
"795","2010-10-14",25.059999
"796","2010-10-15",25.360001
"797","2010-10-18",25.07
"798","2010-10-19",24.190001
"799","2010-10-20",24.9
"800","2010-10-21",24.68
"801","2010-10-22",25.139999
"802","2010-10-25",25.129999
"803","2010-10-26",25.389999
"804","2010-10-27",25.27
"805","2010-10-28",25.120001
"806","2010-10-29",25.17
"807","2010-11-01",25.389999
"808","2010-11-02",25.5
"809","2010-11-03",26.42
"810","2010-11-04",24.190001
"811","2010-11-05",22.790001
"812","2010-11-08",22.08
"813","2010-11-09",22.190001
"814","2010-11-10",23.75
"815","2010-11-11",23.549999
"816","2010-11-12",23.17
"817","2010-11-15",23.129999
"818","2010-11-16",23.1
"819","2010-11-17",22.99
"820","2010-11-18",23.309999
"821","2010-11-19",23.82
"822","2010-11-22",23.450001
"823","2010-11-23",22.969999
"824","2010-11-24",23.299999
"825","2010-11-26",23.01
"826","2010-11-29",23.08
"827","2010-11-30",22.67
"828","2010-12-01",22.99
"829","2010-12-02",23.08
"830","2010-12-03",23.24
"831","2010-12-06",23.530001
"832","2010-12-07",23.01
"833","2010-12-08",23.17
"834","2010-12-09",23.58
"835","2010-12-10",24.08
"836","2010-12-13",23.73
"837","2010-12-14",23.120001
"838","2010-12-15",22.76
"839","2010-12-16",22.4
"840","2010-12-17",23
"841","2010-12-20",23.51
"842","2010-12-21",24.07
"843","2010-12-22",24.23
"844","2010-12-23",24.23
"845","2010-12-27",24.360001
"846","2010-12-28",24.190001
"847","2010-12-29",24.1
"848","2010-12-30",24.120001
"849","2010-12-31",23.950001
"850","2011-01-03",23.790001
"851","2011-01-04",23.59
"852","2011-01-05",23.360001
"853","2011-01-06",22.940001
"854","2011-01-07",23
"855","2011-01-10",23.209999
"856","2011-01-11",23.700001
"857","2011-01-12",23.959999
"858","2011-01-13",23.610001
"859","2011-01-14",24.32
"860","2011-01-18",24.889999
"861","2011-01-19",24.43
"862","2011-01-20",24.1
"863","2011-01-21",23.530001
"864","2011-01-24",23.49
"865","2011-01-25",23.24
"866","2011-01-26",24.01
"867","2011-01-27",24.18
"868","2011-01-28",23.969999
"869","2011-01-31",24.809999
"870","2011-02-01",24.9
"871","2011-02-02",24.809999
"872","2011-02-03",24.809999
"873","2011-02-04",24.799999
"874","2011-02-07",24.780001
"875","2011-02-08",24.76
"876","2011-02-09",24.4
"877","2011-02-10",23.879999
"878","2011-02-11",23.709999
"879","2011-02-14",23.67
"880","2011-02-15",23.6
"881","2011-02-16",23.76
"882","2011-02-17",24.09
"883","2011-02-18",23.33
"884","2011-02-22",23.17
"885","2011-02-23",23.15
"886","2011-02-24",22.23
"887","2011-02-25",22.33
"888","2011-02-28",22.700001
"889","2011-03-01",22.450001
"890","2011-03-02",22.77
"891","2011-03-03",22.969999
"892","2011-03-04",22.82
"893","2011-03-07",22.629999
"894","2011-03-08",22.51
"895","2011-03-09",22.51
"896","2011-03-10",21.780001
"897","2011-03-11",21.799999
"898","2011-03-14",21.809999
"899","2011-03-15",21.709999
"900","2011-03-16",21.51
"901","2011-03-17",21.93
"902","2011-03-18",21.92
"903","2011-03-21",23.35
"904","2011-03-22",23.030001
"905","2011-03-23",23.18
"906","2011-03-24",23.549999
"907","2011-03-25",23.76
"908","2011-03-28",23.719999
"909","2011-03-29",24.08
"910","2011-03-30",24.24
"911","2011-03-31",23.73
"912","2011-04-01",23.99
"913","2011-04-04",23.66
"914","2011-04-05",23.219999
"915","2011-04-06",22.74
"916","2011-04-07",22.620001
"917","2011-04-08",22.24
"918","2011-04-11",22.25
"919","2011-04-12",21.75
"920","2011-04-13",21.9
"921","2011-04-14",22.17
"922","2011-04-15",22.440001
"923","2011-04-18",22.33
"924","2011-04-19",22.49
"925","2011-04-20",22.5
"926","2011-04-21",22.469999
"927","2011-04-25",22.469999
"928","2011-04-26",22.290001
"929","2011-04-27",21.879999
"930","2011-04-28",21.51
"931","2011-04-29",21.709999
"932","2011-05-02",21.790001
"933","2011-05-03",21.870001
"934","2011-05-04",21.52
"935","2011-05-05",21.23
"936","2011-05-06",20.84
"937","2011-05-09",21.24
"938","2011-05-10",21.290001
"939","2011-05-11",20.6
"940","2011-05-12",20.620001
"941","2011-05-13",20.4
"942","2011-05-16",19.940001
"943","2011-05-17",19.780001
"944","2011-05-18",20.389999
"945","2011-05-19",20.200001
"946","2011-05-20",20.290001
"947","2011-05-23",19.91
"948","2011-05-24",19.969999
"949","2011-05-25",20.780001
"950","2011-05-26",21.08
"951","2011-05-27",21.540001
"952","2011-05-31",21.549999
"953","2011-06-01",20.540001
"954","2011-06-02",20.32
"955","2011-06-03",20.219999
"956","2011-06-06",19.77
"957","2011-06-07",19.629999
"958","2011-06-08",20.07
"959","2011-06-09",20.25
"960","2011-06-10",20
"961","2011-06-13",19.620001
"962","2011-06-14",20.24
"963","2011-06-15",19.92
"964","2011-06-16",19.91
"965","2011-06-17",19.82
