"","date","VST"
"974","2020-08-18",20.139999
"975","2020-08-19",19.73
"976","2020-08-20",19.4
"977","2020-08-21",19.1
"978","2020-08-24",19.299999
"979","2020-08-25",19.139999
"980","2020-08-26",18.76
"981","2020-08-27",19.1
"982","2020-08-28",19.299999
"983","2020-08-31",19.23
"984","2020-09-01",18.76
"985","2020-09-02",19.290001
"986","2020-09-03",18.75
"987","2020-09-04",18.23
"988","2020-09-08",17.85
"989","2020-09-09",18.42
"990","2020-09-10",18.09
"991","2020-09-11",18.51
"992","2020-09-14",18.870001
"993","2020-09-15",18.42
"994","2020-09-16",18.610001
"995","2020-09-17",18.280001
"996","2020-09-18",18.110001
"997","2020-09-21",17.889999
"998","2020-09-22",17.82
"999","2020-09-23",17.959999
"1000","2020-09-24",17.99
"1001","2020-09-25",18.01
"1002","2020-09-28",17.969999
"1003","2020-09-29",18.530001
"1004","2020-09-30",18.860001
"1005","2020-10-01",17.889999
"1006","2020-10-02",17.99
"1007","2020-10-05",17.809999
"1008","2020-10-06",17.950001
"1009","2020-10-07",17.83
"1010","2020-10-08",18.280001
"1011","2020-10-09",17.99
"1012","2020-10-12",18
"1013","2020-10-13",18.030001
"1014","2020-10-14",18.76
"1015","2020-10-15",18.75
"1016","2020-10-16",19.02
"1017","2020-10-19",18.809999
"1018","2020-10-20",18.950001
"1019","2020-10-21",18.940001
"1020","2020-10-22",19.059999
"1021","2020-10-23",19.280001
"1022","2020-10-26",19.09
"1023","2020-10-27",18.440001
"1024","2020-10-28",17.35
"1025","2020-10-29",17.34
"1026","2020-10-30",17.370001
"1027","2020-11-02",17.74
"1028","2020-11-03",18.389999
"1029","2020-11-04",18.34
"1030","2020-11-05",18.49
"1031","2020-11-06",18.26
"1032","2020-11-09",18.91
"1033","2020-11-10",20.18
"1034","2020-11-11",19.639999
"1035","2020-11-12",19.030001
"1036","2020-11-13",19.73
"1037","2020-11-16",19.799999
"1038","2020-11-17",19.33
"1039","2020-11-18",18.620001
"1040","2020-11-19",18.530001
"1041","2020-11-20",18.200001
"1042","2020-11-23",18.57
"1043","2020-11-24",19.370001
"1044","2020-11-25",19.469999
"1045","2020-11-27",19.59
