"","date","AEMD"
"1074","2011-04-06",97.5
"1075","2011-04-07",90
"1076","2011-04-08",82.5
"1077","2011-04-11",75
"1078","2011-04-12",82.5
"1079","2011-04-13",75
"1080","2011-04-14",75
"1081","2011-04-15",97.5
"1082","2011-04-18",97.5
"1083","2011-04-19",75
"1084","2011-04-20",82.5
"1085","2011-04-21",75
"1086","2011-04-25",75
"1087","2011-04-26",75
"1088","2011-04-27",75
"1089","2011-04-28",67.5
"1090","2011-04-29",67.5
"1091","2011-05-02",67.5
"1092","2011-05-03",67.5
"1093","2011-05-04",67.5
"1094","2011-05-05",67.5
"1095","2011-05-06",75
"1096","2011-05-09",67.5
"1097","2011-05-10",67.5
"1098","2011-05-11",75
"1099","2011-05-12",75
"1100","2011-05-13",75
"1101","2011-05-16",90
"1102","2011-05-17",90
"1103","2011-05-18",90
"1104","2011-05-19",75
"1105","2011-05-20",75
"1106","2011-05-23",75
"1107","2011-05-24",82.5
"1108","2011-05-25",90
"1109","2011-05-26",90
"1110","2011-05-27",90
"1111","2011-05-31",82.5
"1112","2011-06-01",75
"1113","2011-06-02",75
"1114","2011-06-03",75
"1115","2011-06-06",82.5
"1116","2011-06-07",75
"1117","2011-06-08",75
"1118","2011-06-09",75
"1119","2011-06-10",75
"1120","2011-06-13",82.5
"1121","2011-06-14",82.5
"1122","2011-06-15",82.5
"1123","2011-06-16",75
"1124","2011-06-17",75
"1125","2011-06-20",75
"1126","2011-06-21",67.5
"1127","2011-06-22",67.5
"1128","2011-06-23",67.5
"1129","2011-06-24",67.5
"1130","2011-06-27",67.5
"1131","2011-06-28",67.5
"1132","2011-06-29",67.5
"1133","2011-06-30",67.5
"1134","2011-07-01",67.5
"1135","2011-07-05",67.5
"1136","2011-07-06",67.5
"1137","2011-07-07",67.5
"1138","2011-07-08",67.5
"1139","2011-07-11",67.5
"1140","2011-07-12",67.5
"1141","2011-07-13",67.5
"1142","2011-07-14",67.5
"1143","2011-07-15",75
"1144","2011-07-18",75
"1145","2011-07-19",67.5
"1146","2011-07-20",75
"1147","2011-07-21",67.5
"1148","2011-07-22",67.5
"1149","2011-07-25",67.5
"1150","2011-07-26",67.5
"1151","2011-07-27",67.5
"1152","2011-07-28",67.5
"1153","2011-07-29",67.5
"1154","2011-08-01",67.5
"1155","2011-08-02",60
"1156","2011-08-03",60
"1157","2011-08-04",60
"1158","2011-08-05",60
"1159","2011-08-08",60
"1160","2011-08-09",60
"1161","2011-08-10",60
"1162","2011-08-11",60
"1163","2011-08-12",60
"1164","2011-08-15",60
"1165","2011-08-16",60
"1166","2011-08-17",60
"1167","2011-08-18",60
"1168","2011-08-19",60
"1169","2011-08-22",52.5
"1170","2011-08-23",60
"1171","2011-08-24",60
"1172","2011-08-25",60
"1173","2011-08-26",60
"1174","2011-08-29",60
"1175","2011-08-30",52.5
"1176","2011-08-31",52.5
"1177","2011-09-01",52.5
"1178","2011-09-02",60
"1179","2011-09-06",52.5
"1180","2011-09-07",45
"1181","2011-09-08",52.5
"1182","2011-09-09",52.5
"1183","2011-09-12",52.5
"1184","2011-09-13",45
"1185","2011-09-14",45
"1186","2011-09-15",45
"1187","2011-09-16",45
"1188","2011-09-19",45
"1189","2011-09-20",45
"1190","2011-09-21",45
"1191","2011-09-22",45
"1192","2011-09-23",45
"1193","2011-09-26",45
"1194","2011-09-27",45
"1195","2011-09-28",45
"1196","2011-09-29",45
"1197","2011-09-30",45
"1198","2011-10-03",82.5
"1199","2011-10-04",75
"1200","2011-10-05",75
"1201","2011-10-06",75
"1202","2011-10-07",67.5
"1203","2011-10-10",67.5
"1204","2011-10-11",60
"1205","2011-10-12",60
"1206","2011-10-13",60
"1207","2011-10-14",52.5
"1208","2011-10-17",52.5
"1209","2011-10-18",60
"1210","2011-10-19",60
"1211","2011-10-20",52.5
"1212","2011-10-21",60
"1213","2011-10-24",60
"1214","2011-10-25",60
"1215","2011-10-26",60
"1216","2011-10-27",52.5
"1217","2011-10-28",52.5
"1218","2011-10-31",60
"1219","2011-11-01",60
"1220","2011-11-02",60
"1221","2011-11-03",67.5
"1222","2011-11-04",67.5
"1223","2011-11-07",60
"1224","2011-11-08",60
"1225","2011-11-09",60
"1226","2011-11-10",60
"1227","2011-11-11",60
"1228","2011-11-14",60
"1229","2011-11-15",60
"1230","2011-11-16",60
"1231","2011-11-17",60
"1232","2011-11-18",52.5
"1233","2011-11-21",52.5
"1234","2011-11-22",52.5
"1235","2011-11-23",52.5
"1236","2011-11-25",52.5
"1237","2011-11-28",45
"1238","2011-11-29",45
"1239","2011-11-30",45
"1240","2011-12-01",45
"1241","2011-12-02",52.5
"1242","2011-12-05",45
"1243","2011-12-06",45
"1244","2011-12-07",45
"1245","2011-12-08",45
"1246","2011-12-09",45
"1247","2011-12-12",45
"1248","2011-12-13",45
"1249","2011-12-14",45
"1250","2011-12-15",45
"1251","2011-12-16",45
"1252","2011-12-19",45
"1253","2011-12-20",45
"1254","2011-12-21",45
"1255","2011-12-22",45
"1256","2011-12-23",45
"1257","2011-12-27",45
"1258","2011-12-28",45
"1259","2011-12-29",45
"1260","2011-12-30",37.5
"1261","2012-01-03",45
"1262","2012-01-04",45
"1263","2012-01-05",52.5
"1264","2012-01-06",52.5
"1265","2012-01-09",52.5
"1266","2012-01-10",45
"1267","2012-01-11",45
"1268","2012-01-12",45
"1269","2012-01-13",45
"1270","2012-01-17",45
"1271","2012-01-18",45
"1272","2012-01-19",45
"1273","2012-01-20",45
"1274","2012-01-23",45
"1275","2012-01-24",37.5
"1276","2012-01-25",45
"1277","2012-01-26",45
"1278","2012-01-27",37.5
"1279","2012-01-30",37.5
"1280","2012-01-31",37.5
"1281","2012-02-01",45
"1282","2012-02-02",45
"1283","2012-02-03",45
"1284","2012-02-06",45
"1285","2012-02-07",52.5
"1286","2012-02-08",52.5
"1287","2012-02-09",52.5
"1288","2012-02-10",52.5
"1289","2012-02-13",52.5
"1290","2012-02-14",52.5
"1291","2012-02-15",52.5
"1292","2012-02-16",52.5
"1293","2012-02-17",75
"1294","2012-02-21",105
"1295","2012-02-22",90
"1296","2012-02-23",105
"1297","2012-02-24",112.5
"1298","2012-02-27",97.5
"1299","2012-02-28",97.5
"1300","2012-02-29",90
"1301","2012-03-01",90
"1302","2012-03-02",90
"1303","2012-03-05",82.5
"1304","2012-03-06",75
"1305","2012-03-07",75
"1306","2012-03-08",67.5
"1307","2012-03-09",67.5
"1308","2012-03-12",67.5
"1309","2012-03-13",67.5
"1310","2012-03-14",67.5
"1311","2012-03-15",75
"1312","2012-03-16",67.5
"1313","2012-03-19",67.5
"1314","2012-03-20",67.5
"1315","2012-03-21",67.5
"1316","2012-03-22",75
"1317","2012-03-23",75
"1318","2012-03-26",67.5
"1319","2012-03-27",90
"1320","2012-03-28",75
"1321","2012-03-29",75
"1322","2012-03-30",75
"1323","2012-04-02",75
"1324","2012-04-03",75
"1325","2012-04-04",82.5
"1326","2012-04-05",90
"1327","2012-04-09",90
"1328","2012-04-10",82.5
"1329","2012-04-11",82.5
"1330","2012-04-12",82.5
"1331","2012-04-13",82.5
"1332","2012-04-16",82.5
"1333","2012-04-17",82.5
"1334","2012-04-18",75
"1335","2012-04-19",75
"1336","2012-04-20",75
"1337","2012-04-23",67.5
"1338","2012-04-24",75
"1339","2012-04-25",75
"1340","2012-04-26",82.5
"1341","2012-04-27",82.5
"1342","2012-04-30",82.5
"1343","2012-05-01",82.5
"1344","2012-05-02",75
"1345","2012-05-03",75
"1346","2012-05-04",67.5
"1347","2012-05-07",75
"1348","2012-05-08",90
"1349","2012-05-09",90
"1350","2012-05-10",82.5
"1351","2012-05-11",82.5
"1352","2012-05-14",90
"1353","2012-05-15",97.5
"1354","2012-05-16",90
"1355","2012-05-17",90
"1356","2012-05-18",90
"1357","2012-05-21",90
"1358","2012-05-22",90
"1359","2012-05-23",82.5
"1360","2012-05-24",82.5
"1361","2012-05-25",82.5
"1362","2012-05-29",75
"1363","2012-05-30",75
"1364","2012-05-31",75
"1365","2012-06-01",67.5
"1366","2012-06-04",82.5
"1367","2012-06-05",75
"1368","2012-06-06",75
"1369","2012-06-07",75
"1370","2012-06-08",75
"1371","2012-06-11",75
"1372","2012-06-12",67.5
"1373","2012-06-13",75
"1374","2012-06-14",67.5
"1375","2012-06-15",67.5
"1376","2012-06-18",67.5
"1377","2012-06-19",67.5
"1378","2012-06-20",67.5
"1379","2012-06-21",67.5
"1380","2012-06-22",75
"1381","2012-06-25",67.5
"1382","2012-06-26",60
"1383","2012-06-27",60
"1384","2012-06-28",67.5
"1385","2012-06-29",67.5
"1386","2012-07-02",60
"1387","2012-07-03",67.5
"1388","2012-07-05",67.5
"1389","2012-07-06",67.5
"1390","2012-07-09",67.5
"1391","2012-07-10",60
"1392","2012-07-11",60
"1393","2012-07-12",60
"1394","2012-07-13",60
"1395","2012-07-16",60
"1396","2012-07-17",60
"1397","2012-07-18",60
"1398","2012-07-19",60
"1399","2012-07-20",52.5
"1400","2012-07-23",52.5
"1401","2012-07-24",60
"1402","2012-07-25",52.5
"1403","2012-07-26",52.5
"1404","2012-07-27",52.5
"1405","2012-07-30",52.5
"1406","2012-07-31",67.5
"1407","2012-08-01",60
"1408","2012-08-02",67.5
"1409","2012-08-03",67.5
"1410","2012-08-06",67.5
"1411","2012-08-07",67.5
"1412","2012-08-08",67.5
"1413","2012-08-09",75
"1414","2012-08-10",75
"1415","2012-08-13",82.5
"1416","2012-08-14",75
"1417","2012-08-15",75
"1418","2012-08-16",75
"1419","2012-08-17",75
"1420","2012-08-20",75
"1421","2012-08-21",75
"1422","2012-08-22",75
"1423","2012-08-23",82.5
"1424","2012-08-24",82.5
"1425","2012-08-27",67.5
"1426","2012-08-28",75
"1427","2012-08-29",75
"1428","2012-08-30",67.5
"1429","2012-08-31",67.5
"1430","2012-09-04",75
"1431","2012-09-05",67.5
"1432","2012-09-06",67.5
"1433","2012-09-07",67.5
"1434","2012-09-10",67.5
"1435","2012-09-11",67.5
"1436","2012-09-12",75
"1437","2012-09-13",75
"1438","2012-09-14",67.5
"1439","2012-09-17",67.5
"1440","2012-09-18",67.5
"1441","2012-09-19",60
"1442","2012-09-20",67.5
"1443","2012-09-21",67.5
"1444","2012-09-24",60
"1445","2012-09-25",67.5
"1446","2012-09-26",67.5
"1447","2012-09-27",67.5
"1448","2012-09-28",75
"1449","2012-10-01",75
"1450","2012-10-02",75
"1451","2012-10-03",75
"1452","2012-10-04",75
"1453","2012-10-05",75
"1454","2012-10-08",67.5
"1455","2012-10-09",75
"1456","2012-10-10",67.5
"1457","2012-10-11",67.5
"1458","2012-10-12",75
"1459","2012-10-15",60
"1460","2012-10-16",67.5
"1461","2012-10-17",67.5
"1462","2012-10-18",67.5
"1463","2012-10-19",60
"1464","2012-10-22",67.5
"1465","2012-10-23",60
"1466","2012-10-24",60
"1467","2012-10-25",60
"1468","2012-10-26",60
"1469","2012-10-31",60
"1470","2012-11-01",60
"1471","2012-11-02",52.5
"1472","2012-11-05",60
"1473","2012-11-06",60
"1474","2012-11-07",52.5
"1475","2012-11-08",60
"1476","2012-11-09",60
"1477","2012-11-12",67.5
"1478","2012-11-13",52.5
"1479","2012-11-14",52.5
"1480","2012-11-15",52.5
"1481","2012-11-16",52.5
"1482","2012-11-19",52.5
"1483","2012-11-20",52.5
"1484","2012-11-21",52.5
"1485","2012-11-23",52.5
"1486","2012-11-26",60
"1487","2012-11-27",60
"1488","2012-11-28",52.5
"1489","2012-11-29",52.5
"1490","2012-11-30",45
"1491","2012-12-03",52.5
"1492","2012-12-04",52.5
"1493","2012-12-05",52.5
"1494","2012-12-06",52.5
"1495","2012-12-07",52.5
"1496","2012-12-10",52.5
"1497","2012-12-11",45
"1498","2012-12-12",60
"1499","2012-12-13",60
"1500","2012-12-14",60
"1501","2012-12-17",52.5
"1502","2012-12-18",52.5
"1503","2012-12-19",52.5
"1504","2012-12-20",52.5
"1505","2012-12-21",45
"1506","2012-12-24",45
"1507","2012-12-26",52.5
"1508","2012-12-27",52.5
"1509","2012-12-28",52.5
"1510","2012-12-31",52.5
"1511","2013-01-02",60
"1512","2013-01-03",60
"1513","2013-01-04",60
"1514","2013-01-07",52.5
"1515","2013-01-08",60
"1516","2013-01-09",60
"1517","2013-01-10",60
"1518","2013-01-11",60
"1519","2013-01-14",60
"1520","2013-01-15",60
"1521","2013-01-16",60
"1522","2013-01-17",60
"1523","2013-01-18",60
"1524","2013-01-22",60
"1525","2013-01-23",60
"1526","2013-01-24",60
"1527","2013-01-25",60
"1528","2013-01-28",60
"1529","2013-01-29",60
"1530","2013-01-30",60
"1531","2013-01-31",60
"1532","2013-02-01",60
"1533","2013-02-04",60
"1534","2013-02-05",60
"1535","2013-02-06",60
"1536","2013-02-07",60
"1537","2013-02-08",60
"1538","2013-02-11",67.5
"1539","2013-02-12",60
"1540","2013-02-13",60
"1541","2013-02-14",60
"1542","2013-02-15",60
"1543","2013-02-19",60
"1544","2013-02-20",60
"1545","2013-02-21",60
"1546","2013-02-22",60
"1547","2013-02-25",60
"1548","2013-02-26",60
"1549","2013-02-27",60
"1550","2013-02-28",67.5
"1551","2013-03-01",67.5
"1552","2013-03-04",67.5
"1553","2013-03-05",67.5
"1554","2013-03-06",67.5
"1555","2013-03-07",67.5
"1556","2013-03-08",67.5
"1557","2013-03-11",67.5
"1558","2013-03-12",75
"1559","2013-03-13",82.5
"1560","2013-03-14",90
"1561","2013-03-15",105
"1562","2013-03-18",90
"1563","2013-03-19",90
"1564","2013-03-20",82.5
"1565","2013-03-21",82.5
"1566","2013-03-22",82.5
"1567","2013-03-25",82.5
"1568","2013-03-26",82.5
"1569","2013-03-27",82.5
"1570","2013-03-28",82.5
"1571","2013-04-01",82.5
"1572","2013-04-02",75
"1573","2013-04-03",75
"1574","2013-04-04",75
"1575","2013-04-05",75
"1576","2013-04-08",75
"1577","2013-04-09",75
"1578","2013-04-10",75
"1579","2013-04-11",75
"1580","2013-04-12",67.5
"1581","2013-04-15",75
"1582","2013-04-16",75
"1583","2013-04-17",82.5
"1584","2013-04-18",82.5
"1585","2013-04-19",82.5
"1586","2013-04-22",82.5
"1587","2013-04-23",90
"1588","2013-04-24",82.5
"1589","2013-04-25",82.5
"1590","2013-04-26",90
"1591","2013-04-29",75
"1592","2013-04-30",82.5
"1593","2013-05-01",82.5
"1594","2013-05-02",82.5
"1595","2013-05-03",82.5
"1596","2013-05-06",82.5
"1597","2013-05-07",82.5
"1598","2013-05-08",82.5
"1599","2013-05-09",75
"1600","2013-05-10",82.5
"1601","2013-05-13",82.5
"1602","2013-05-14",82.5
"1603","2013-05-15",82.5
"1604","2013-05-16",82.5
"1605","2013-05-17",82.5
"1606","2013-05-20",82.5
"1607","2013-05-21",82.5
"1608","2013-05-22",75
"1609","2013-05-23",75
"1610","2013-05-24",75
"1611","2013-05-28",75
"1612","2013-05-29",75
"1613","2013-05-30",75
"1614","2013-05-31",75
"1615","2013-06-03",75
"1616","2013-06-04",67.5
"1617","2013-06-05",75
"1618","2013-06-06",67.5
"1619","2013-06-07",75
"1620","2013-06-10",75
"1621","2013-06-11",75
"1622","2013-06-12",82.5
"1623","2013-06-13",75
"1624","2013-06-14",75
"1625","2013-06-17",82.5
"1626","2013-06-18",75
"1627","2013-06-19",75
"1628","2013-06-20",75
"1629","2013-06-21",75
"1630","2013-06-24",75
"1631","2013-06-25",90
"1632","2013-06-26",90
"1633","2013-06-27",82.5
"1634","2013-06-28",75
"1635","2013-07-01",75
"1636","2013-07-02",82.5
"1637","2013-07-03",75
"1638","2013-07-05",82.5
"1639","2013-07-08",82.5
"1640","2013-07-09",90
"1641","2013-07-10",90
"1642","2013-07-11",90
"1643","2013-07-12",97.5
"1644","2013-07-15",97.5
"1645","2013-07-16",82.5
"1646","2013-07-17",82.5
"1647","2013-07-18",90
"1648","2013-07-19",82.5
"1649","2013-07-22",90
"1650","2013-07-23",97.5
"1651","2013-07-24",90
"1652","2013-07-25",97.5
"1653","2013-07-26",97.5
"1654","2013-07-29",97.5
"1655","2013-07-30",97.5
"1656","2013-07-31",105
"1657","2013-08-01",105
"1658","2013-08-02",120
"1659","2013-08-05",142.5
"1660","2013-08-06",202.5
"1661","2013-08-07",135
"1662","2013-08-08",135
"1663","2013-08-09",127.5
"1664","2013-08-12",135
"1665","2013-08-13",150
"1666","2013-08-14",150
"1667","2013-08-15",142.5
"1668","2013-08-16",142.5
"1669","2013-08-19",135
"1670","2013-08-20",135
"1671","2013-08-21",127.5
"1672","2013-08-22",135
"1673","2013-08-23",127.5
"1674","2013-08-26",120
"1675","2013-08-27",127.5
"1676","2013-08-28",120
"1677","2013-08-29",112.5
"1678","2013-08-30",120
"1679","2013-09-03",120
"1680","2013-09-04",120
"1681","2013-09-05",120
"1682","2013-09-06",112.5
"1683","2013-09-09",120
"1684","2013-09-10",112.5
"1685","2013-09-11",120
"1686","2013-09-12",135
"1687","2013-09-13",127.5
"1688","2013-09-16",127.5
"1689","2013-09-17",127.5
"1690","2013-09-18",120
"1691","2013-09-19",120
"1692","2013-09-20",127.5
"1693","2013-09-23",127.5
"1694","2013-09-24",127.5
"1695","2013-09-25",127.5
"1696","2013-09-26",120
"1697","2013-09-27",127.5
"1698","2013-09-30",127.5
"1699","2013-10-01",120
"1700","2013-10-02",120
"1701","2013-10-03",120
"1702","2013-10-04",120
"1703","2013-10-07",120
"1704","2013-10-08",120
"1705","2013-10-09",112.5
"1706","2013-10-10",120
"1707","2013-10-11",120
"1708","2013-10-14",112.5
"1709","2013-10-15",112.5
"1710","2013-10-16",112.5
"1711","2013-10-17",105
"1712","2013-10-18",97.5
"1713","2013-10-21",97.5
"1714","2013-10-22",97.5
"1715","2013-10-23",97.5
"1716","2013-10-24",105
"1717","2013-10-25",112.5
"1718","2013-10-28",112.5
"1719","2013-10-29",112.5
"1720","2013-10-30",105
"1721","2013-10-31",105
"1722","2013-11-01",105
"1723","2013-11-04",105
"1724","2013-11-05",112.5
"1725","2013-11-06",105
"1726","2013-11-07",105
"1727","2013-11-08",97.5
"1728","2013-11-11",105
"1729","2013-11-12",105
"1730","2013-11-13",105
"1731","2013-11-14",105
"1732","2013-11-15",105
"1733","2013-11-18",105
"1734","2013-11-19",105
"1735","2013-11-20",105
"1736","2013-11-21",105
"1737","2013-11-22",105
"1738","2013-11-25",105
"1739","2013-11-26",105
"1740","2013-11-27",105
"1741","2013-11-29",105
"1742","2013-12-02",105
"1743","2013-12-03",105
"1744","2013-12-04",105
"1745","2013-12-05",105
"1746","2013-12-06",105
"1747","2013-12-09",105
"1748","2013-12-10",105
"1749","2013-12-11",105
"1750","2013-12-12",105
"1751","2013-12-13",105
"1752","2013-12-16",105
"1753","2013-12-17",105
"1754","2013-12-18",105
"1755","2013-12-19",105
"1756","2013-12-20",112.5
"1757","2013-12-23",112.5
"1758","2013-12-24",120
"1759","2013-12-26",112.5
"1760","2013-12-27",127.5
"1761","2013-12-30",120
"1762","2013-12-31",127.5
"1763","2014-01-02",135
"1764","2014-01-03",142.5
"1765","2014-01-06",150
"1766","2014-01-07",150
"1767","2014-01-08",142.5
"1768","2014-01-09",150
"1769","2014-01-10",142.5
"1770","2014-01-13",142.5
"1771","2014-01-14",150
"1772","2014-01-15",150
"1773","2014-01-16",150
"1774","2014-01-17",142.5
"1775","2014-01-21",150
"1776","2014-01-22",150
"1777","2014-01-23",150
"1778","2014-01-24",142.5
"1779","2014-01-27",142.5
"1780","2014-01-28",142.5
"1781","2014-01-29",135
"1782","2014-01-30",142.5
"1783","2014-01-31",135
"1784","2014-02-03",142.5
"1785","2014-02-04",142.5
"1786","2014-02-05",135
"1787","2014-02-06",142.5
"1788","2014-02-07",135
"1789","2014-02-10",135
"1790","2014-02-11",127.5
"1791","2014-02-12",127.5
"1792","2014-02-13",127.5
"1793","2014-02-14",135
"1794","2014-02-18",127.5
"1795","2014-02-19",127.5
"1796","2014-02-20",127.5
"1797","2014-02-21",120
"1798","2014-02-24",120
"1799","2014-02-25",127.5
"1800","2014-02-26",127.5
"1801","2014-02-27",127.5
"1802","2014-02-28",127.5
"1803","2014-03-03",127.5
"1804","2014-03-04",127.5
"1805","2014-03-05",150
"1806","2014-03-06",165
"1807","2014-03-07",157.5
"1808","2014-03-10",172.5
"1809","2014-03-11",187.5
"1810","2014-03-12",195
"1811","2014-03-13",172.5
"1812","2014-03-14",180
"1813","2014-03-17",180
"1814","2014-03-18",165
"1815","2014-03-19",172.5
"1816","2014-03-20",180
"1817","2014-03-21",180
"1818","2014-03-24",157.5
"1819","2014-03-25",150
"1820","2014-03-26",150
"1821","2014-03-27",142.5
"1822","2014-03-28",135
"1823","2014-03-31",142.5
"1824","2014-04-01",142.5
"1825","2014-04-02",142.5
"1826","2014-04-03",150
"1827","2014-04-04",150
"1828","2014-04-07",142.5
"1829","2014-04-08",150
"1830","2014-04-09",165
"1831","2014-04-10",150
"1832","2014-04-11",142.5
"1833","2014-04-14",150
"1834","2014-04-15",142.5
"1835","2014-04-16",150
"1836","2014-04-17",150
"1837","2014-04-21",150
"1838","2014-04-22",157.5
"1839","2014-04-23",157.5
"1840","2014-04-24",157.5
"1841","2014-04-25",165
"1842","2014-04-28",157.5
"1843","2014-04-29",150
"1844","2014-04-30",157.5
"1845","2014-05-01",150
"1846","2014-05-02",157.5
"1847","2014-05-05",150
"1848","2014-05-06",142.5
"1849","2014-05-07",142.5
"1850","2014-05-08",142.5
"1851","2014-05-09",135
"1852","2014-05-12",135
"1853","2014-05-13",135
"1854","2014-05-14",142.5
"1855","2014-05-15",142.5
"1856","2014-05-16",142.5
"1857","2014-05-19",135
"1858","2014-05-20",135
"1859","2014-05-21",157.5
"1860","2014-05-22",157.5
"1861","2014-05-23",157.5
"1862","2014-05-27",150
"1863","2014-05-28",142.5
"1864","2014-05-29",142.5
"1865","2014-05-30",142.5
"1866","2014-06-02",142.5
"1867","2014-06-03",142.5
"1868","2014-06-04",142.5
"1869","2014-06-05",135
"1870","2014-06-06",142.5
"1871","2014-06-09",135
"1872","2014-06-10",142.5
"1873","2014-06-11",135
"1874","2014-06-12",142.5
"1875","2014-06-13",135
"1876","2014-06-16",142.5
"1877","2014-06-17",142.5
"1878","2014-06-18",127.5
"1879","2014-06-19",120
"1880","2014-06-20",127.5
"1881","2014-06-23",127.5
"1882","2014-06-24",120
"1883","2014-06-25",112.5
"1884","2014-06-26",127.5
"1885","2014-06-27",127.5
"1886","2014-06-30",135
"1887","2014-07-01",135
"1888","2014-07-02",135
"1889","2014-07-03",127.5
"1890","2014-07-07",127.5
"1891","2014-07-08",127.5
"1892","2014-07-09",127.5
"1893","2014-07-10",127.5
"1894","2014-07-11",120
"1895","2014-07-14",127.5
"1896","2014-07-15",127.5
"1897","2014-07-16",127.5
"1898","2014-07-17",120
"1899","2014-07-18",127.5
"1900","2014-07-21",120
"1901","2014-07-22",120
"1902","2014-07-23",120
"1903","2014-07-24",120
"1904","2014-07-25",112.5
"1905","2014-07-28",105
"1906","2014-07-29",105
"1907","2014-07-30",105
"1908","2014-07-31",105
"1909","2014-08-01",97.5
"1910","2014-08-04",97.5
"1911","2014-08-05",97.5
"1912","2014-08-06",97.5
"1913","2014-08-07",97.5
"1914","2014-08-08",97.5
"1915","2014-08-11",105
"1916","2014-08-12",97.5
"1917","2014-08-13",97.5
"1918","2014-08-14",97.5
"1919","2014-08-15",97.5
"1920","2014-08-18",97.5
"1921","2014-08-19",97.5
"1922","2014-08-20",97.5
"1923","2014-08-21",90
"1924","2014-08-22",97.5
"1925","2014-08-25",97.5
"1926","2014-08-26",82.5
"1927","2014-08-27",97.5
"1928","2014-08-28",82.5
"1929","2014-08-29",97.5
"1930","2014-09-02",90
"1931","2014-09-03",97.5
"1932","2014-09-04",90
"1933","2014-09-05",90
"1934","2014-09-08",90
"1935","2014-09-09",90
"1936","2014-09-10",90
"1937","2014-09-11",90
"1938","2014-09-12",90
"1939","2014-09-15",90
"1940","2014-09-16",90
"1941","2014-09-17",90
"1942","2014-09-18",75
"1943","2014-09-19",82.5
"1944","2014-09-22",90
"1945","2014-09-23",90
"1946","2014-09-24",90
"1947","2014-09-25",90
"1948","2014-09-26",97.5
"1949","2014-09-29",97.5
"1950","2014-09-30",90
"1951","2014-10-01",90
"1952","2014-10-02",90
"1953","2014-10-03",97.5
"1954","2014-10-06",97.5
"1955","2014-10-07",105
"1956","2014-10-08",97.5
"1957","2014-10-09",97.5
"1958","2014-10-10",112.5
"1959","2014-10-13",112.5
"1960","2014-10-14",180
"1961","2014-10-15",180
"1962","2014-10-16",180
"1963","2014-10-17",180
"1964","2014-10-20",150
"1965","2014-10-21",157.5
"1966","2014-10-22",157.5
"1967","2014-10-23",157.5
"1968","2014-10-24",157.5
"1969","2014-10-27",157.5
"1970","2014-10-28",157.5
"1971","2014-10-29",187.5
"1972","2014-10-30",157.5
"1973","2014-10-31",165
"1974","2014-11-03",165
"1975","2014-11-04",165
"1976","2014-11-05",172.5
"1977","2014-11-06",187.5
"1978","2014-11-07",180
"1979","2014-11-10",180
"1980","2014-11-11",210
"1981","2014-11-12",202.5
"1982","2014-11-13",202.5
"1983","2014-11-14",247.5
"1984","2014-11-17",315
"1985","2014-11-18",277.5
"1986","2014-11-19",330
"1987","2014-11-20",315
"1988","2014-11-21",390
"1989","2014-11-24",427.5
"1990","2014-11-25",390
"1991","2014-11-26",412.5
"1992","2014-11-28",390
"1993","2014-12-01",412.5
"1994","2014-12-02",382.5
"1995","2014-12-03",337.5
"1996","2014-12-04",292.5
"1997","2014-12-05",225
"1998","2014-12-08",195
"1999","2014-12-09",202.5
"2000","2014-12-10",202.5
"2001","2014-12-11",232.5
"2002","2014-12-12",217.5
"2003","2014-12-15",232.5
"2004","2014-12-16",217.5
"2005","2014-12-17",202.5
"2006","2014-12-18",210
"2007","2014-12-19",195
"2008","2014-12-22",202.5
"2009","2014-12-23",210
"2010","2014-12-24",210
"2011","2014-12-26",210
"2012","2014-12-29",210
"2013","2014-12-30",195
"2014","2014-12-31",202.5
"2015","2015-01-02",292.5
"2016","2015-01-05",240
"2017","2015-01-06",240
"2018","2015-01-07",240
"2019","2015-01-08",232.5
"2020","2015-01-09",240
"2021","2015-01-12",225
"2022","2015-01-13",217.5
"2023","2015-01-14",217.5
"2024","2015-01-15",202.5
"2025","2015-01-16",210
"2026","2015-01-20",202.5
"2027","2015-01-21",172.5
"2028","2015-01-22",187.5
"2029","2015-01-23",195
"2030","2015-01-26",202.5
"2031","2015-01-27",187.5
"2032","2015-01-28",195
"2033","2015-01-29",187.5
"2034","2015-01-30",187.5
"2035","2015-02-02",165
"2036","2015-02-03",157.5
"2037","2015-02-04",150
"2038","2015-02-05",180
"2039","2015-02-06",165
"2040","2015-02-09",165
"2041","2015-02-10",157.5
"2042","2015-02-11",150
"2043","2015-02-12",157.5
"2044","2015-02-13",165
"2045","2015-02-17",157.5
"2046","2015-02-18",142.5
"2047","2015-02-19",142.5
"2048","2015-02-20",142.5
"2049","2015-02-23",142.5
"2050","2015-02-24",135
"2051","2015-02-25",127.5
"2052","2015-02-26",157.5
"2053","2015-02-27",142.5
"2054","2015-03-02",150
"2055","2015-03-03",142.5
"2056","2015-03-04",157.5
"2057","2015-03-05",172.5
"2058","2015-03-06",157.5
"2059","2015-03-09",165
"2060","2015-03-10",157.5
"2061","2015-03-11",150
"2062","2015-03-12",150
"2063","2015-03-13",150
"2064","2015-03-16",180
"2065","2015-03-17",187.5
"2066","2015-03-18",187.5
"2067","2015-03-19",172.5
"2068","2015-03-20",180
"2069","2015-03-23",187.5
"2070","2015-03-24",180
"2071","2015-03-25",172.5
"2072","2015-03-26",157.5
"2073","2015-03-27",157.5
"2074","2015-03-30",180
"2075","2015-03-31",172.5
"2076","2015-04-01",180
