"","date","TBK"
"980","2018-09-28",38.200001
"981","2018-10-01",37.459999
"982","2018-10-02",36.759998
"983","2018-10-03",38.41
"984","2018-10-04",38.259998
"985","2018-10-05",38.240002
"986","2018-10-08",37.889999
"987","2018-10-09",37.950001
"988","2018-10-10",37.32
"989","2018-10-11",36.189999
"990","2018-10-12",35.279999
"991","2018-10-15",36.110001
"992","2018-10-16",36.91
"993","2018-10-17",36.91
"994","2018-10-18",36.169998
"995","2018-10-19",35.599998
"996","2018-10-22",34.25
"997","2018-10-23",34.18
"998","2018-10-24",32.689999
"999","2018-10-25",33.950001
"1000","2018-10-26",33.919998
"1001","2018-10-29",35.349998
"1002","2018-10-30",35.880001
"1003","2018-10-31",35.860001
"1004","2018-11-01",36.740002
"1005","2018-11-02",36.77
"1006","2018-11-05",37.299999
"1007","2018-11-06",37.450001
"1008","2018-11-07",36.939999
"1009","2018-11-08",37.73
"1010","2018-11-09",37.540001
"1011","2018-11-12",37.310001
"1012","2018-11-13",37.41
"1013","2018-11-14",36.419998
"1014","2018-11-15",37.209999
"1015","2018-11-16",37
"1016","2018-11-19",36.82
"1017","2018-11-20",36.400002
"1018","2018-11-21",36.630001
"1019","2018-11-23",37.02
"1020","2018-11-26",37.66
"1021","2018-11-27",37.380001
"1022","2018-11-28",38.48
"1023","2018-11-29",38.209999
"1024","2018-11-30",38.279999
"1025","2018-12-03",38.099998
"1026","2018-12-04",35.59
"1027","2018-12-06",34.990002
"1028","2018-12-07",34.77
"1029","2018-12-10",34.82
"1030","2018-12-11",34.810001
"1031","2018-12-12",35.009998
"1032","2018-12-13",33.790001
"1033","2018-12-14",32.950001
"1034","2018-12-17",32.43
"1035","2018-12-18",30.85
"1036","2018-12-19",29.290001
"1037","2018-12-20",28.85
"1038","2018-12-21",28.02
"1039","2018-12-24",27.639999
"1040","2018-12-26",29.52
"1041","2018-12-27",28.93
"1042","2018-12-28",29.620001
"1043","2018-12-31",29.700001
"1044","2019-01-02",29.85
"1045","2019-01-03",29.639999
"1046","2019-01-04",30.32
"1047","2019-01-07",30.66
"1048","2019-01-08",31.440001
"1049","2019-01-09",31.08
"1050","2019-01-10",30.75
"1051","2019-01-11",30.629999
"1052","2019-01-14",30.92
"1053","2019-01-15",31.219999
"1054","2019-01-16",32.400002
"1055","2019-01-17",32.139999
"1056","2019-01-18",32.220001
"1057","2019-01-22",31.74
"1058","2019-01-23",29.290001
"1059","2019-01-24",29.58
"1060","2019-01-25",30.860001
"1061","2019-01-28",30.799999
"1062","2019-01-29",30.809999
"1063","2019-01-30",30.68
"1064","2019-01-31",30.459999
"1065","2019-02-01",30.879999
"1066","2019-02-04",31.34
"1067","2019-02-05",31.049999
"1068","2019-02-06",30.700001
"1069","2019-02-07",30.67
"1070","2019-02-08",30.41
"1071","2019-02-11",30.530001
"1072","2019-02-12",30.83
"1073","2019-02-13",31.41
"1074","2019-02-14",31.93
"1075","2019-02-15",33.099998
"1076","2019-02-19",33.240002
"1077","2019-02-20",33.669998
"1078","2019-02-21",33.18
"1079","2019-02-22",33.580002
"1080","2019-02-25",33.5
"1081","2019-02-26",33.5
"1082","2019-02-27",33.650002
"1083","2019-02-28",33.869999
"1084","2019-03-01",33.799999
"1085","2019-03-04",33.509998
"1086","2019-03-05",33.369999
"1087","2019-03-06",31.99
"1088","2019-03-07",30.51
"1089","2019-03-08",30.74
"1090","2019-03-11",31.290001
"1091","2019-03-12",30.870001
"1092","2019-03-13",31.030001
"1093","2019-03-14",31.07
"1094","2019-03-15",30.889999
"1095","2019-03-18",31.25
"1096","2019-03-19",30.559999
"1097","2019-03-20",29.5
"1098","2019-03-21",29.27
"1099","2019-03-22",28.309999
"1100","2019-03-25",28.59
"1101","2019-03-26",29.48
"1102","2019-03-27",29.34
"1103","2019-03-28",29.92
"1104","2019-03-29",29.389999
"1105","2019-04-01",29.98
"1106","2019-04-02",29.77
"1107","2019-04-03",29.799999
"1108","2019-04-04",30.530001
"1109","2019-04-05",30.879999
"1110","2019-04-08",30.639999
"1111","2019-04-09",30.049999
"1112","2019-04-10",30.5
"1113","2019-04-11",30.48
"1114","2019-04-12",31.18
"1115","2019-04-15",30.610001
"1116","2019-04-16",30.809999
"1117","2019-04-17",30.77
"1118","2019-04-18",29.379999
"1119","2019-04-22",28.57
"1120","2019-04-23",29.969999
"1121","2019-04-24",30.49
"1122","2019-04-25",30.450001
"1123","2019-04-26",30.82
"1124","2019-04-29",31.110001
"1125","2019-04-30",31.01
"1126","2019-05-01",31
"1127","2019-05-02",31.040001
"1128","2019-05-03",31.379999
"1129","2019-05-06",31.65
"1130","2019-05-07",30.709999
"1131","2019-05-08",30.41
"1132","2019-05-09",30.129999
"1133","2019-05-10",30.42
"1134","2019-05-13",28.99
"1135","2019-05-14",29.77
"1136","2019-05-15",29.540001
"1137","2019-05-16",29.84
"1138","2019-05-17",30
"1139","2019-05-20",30.459999
"1140","2019-05-21",30.459999
"1141","2019-05-22",30.120001
"1142","2019-05-23",29.92
"1143","2019-05-24",30
"1144","2019-05-28",30.01
"1145","2019-05-29",29.74
"1146","2019-05-30",29.27
"1147","2019-05-31",28.07
"1148","2019-06-03",27.93
"1149","2019-06-04",28.780001
"1150","2019-06-05",28.459999
"1151","2019-06-06",28
"1152","2019-06-07",27.889999
"1153","2019-06-10",28.440001
"1154","2019-06-11",28.85
"1155","2019-06-12",29.219999
"1156","2019-06-13",29.629999
"1157","2019-06-14",29.51
"1158","2019-06-17",29.91
"1159","2019-06-18",30.139999
"1160","2019-06-19",29.889999
"1161","2019-06-20",29.1
"1162","2019-06-21",28.9
"1163","2019-06-24",28.51
"1164","2019-06-25",28.360001
"1165","2019-06-26",28.16
"1166","2019-06-27",28.93
"1167","2019-06-28",29.049999
"1168","2019-07-01",29.459999
"1169","2019-07-02",28.870001
"1170","2019-07-03",28.85
"1171","2019-07-05",29.1
"1172","2019-07-08",28.84
"1173","2019-07-09",28.84
"1174","2019-07-10",28.610001
"1175","2019-07-11",28.41
"1176","2019-07-12",28.469999
"1177","2019-07-15",27.92
"1178","2019-07-16",27.74
"1179","2019-07-17",27.41
"1180","2019-07-18",29.91
"1181","2019-07-19",30.33
"1182","2019-07-22",30.290001
"1183","2019-07-23",30.35
"1184","2019-07-24",31.629999
"1185","2019-07-25",31.5
"1186","2019-07-26",32.169998
"1187","2019-07-29",31.639999
"1188","2019-07-30",31.610001
"1189","2019-07-31",31.209999
"1190","2019-08-01",29.969999
"1191","2019-08-02",30.120001
"1192","2019-08-05",29.02
"1193","2019-08-06",29.360001
"1194","2019-08-07",29.379999
"1195","2019-08-08",29.700001
"1196","2019-08-09",29.49
"1197","2019-08-12",29.030001
"1198","2019-08-13",29.6
"1199","2019-08-14",28.91
"1200","2019-08-15",28.84
"1201","2019-08-16",29.67
"1202","2019-08-19",30.129999
"1203","2019-08-20",29.280001
"1204","2019-08-21",29.610001
"1205","2019-08-22",29.610001
"1206","2019-08-23",28.74
"1207","2019-08-26",28.59
"1208","2019-08-27",27.959999
"1209","2019-08-28",29.110001
"1210","2019-08-29",30.17
"1211","2019-08-30",29.99
"1212","2019-09-03",29.6
"1213","2019-09-04",29.48
"1214","2019-09-05",30.26
"1215","2019-09-06",29.709999
"1216","2019-09-09",31.16
"1217","2019-09-10",31.200001
"1218","2019-09-11",31.76
"1219","2019-09-12",32.18
"1220","2019-09-13",32.619999
"1221","2019-09-16",32.849998
"1222","2019-09-17",32.439999
"1223","2019-09-18",32.169998
"1224","2019-09-19",31.93
"1225","2019-09-20",32.27
"1226","2019-09-23",31.93
"1227","2019-09-24",31.360001
"1228","2019-09-25",32.169998
"1229","2019-09-26",31.65
"1230","2019-09-27",32.029999
"1231","2019-09-30",31.889999
"1232","2019-10-01",31.309999
"1233","2019-10-02",31.139999
"1234","2019-10-03",31.01
"1235","2019-10-04",31.440001
"1236","2019-10-07",31.25
"1237","2019-10-08",30.26
"1238","2019-10-09",30.4
"1239","2019-10-10",30.450001
"1240","2019-10-11",31.08
"1241","2019-10-14",31.15
"1242","2019-10-15",31.15
"1243","2019-10-16",31.290001
"1244","2019-10-17",31.49
"1245","2019-10-18",31.73
"1246","2019-10-21",32.950001
"1247","2019-10-22",33.549999
"1248","2019-10-23",32.779999
"1249","2019-10-24",32.450001
"1250","2019-10-25",32.580002
"1251","2019-10-28",32.860001
"1252","2019-10-29",33.470001
"1253","2019-10-30",32.900002
"1254","2019-10-31",32.450001
"1255","2019-11-01",32.880001
"1256","2019-11-04",33.549999
"1257","2019-11-05",33.779999
"1258","2019-11-06",33.48
"1259","2019-11-07",34.209999
"1260","2019-11-08",33.700001
"1261","2019-11-11",33.759998
"1262","2019-11-12",34.310001
"1263","2019-11-13",33.445
"1264","2019-11-14",33.240002
"1265","2019-11-15",32.860001
"1266","2019-11-18",33.330002
"1267","2019-11-19",34.650002
"1268","2019-11-20",34.599998
"1269","2019-11-21",34.91
"1270","2019-11-22",35.009998
"1271","2019-11-25",35.470001
"1272","2019-11-26",35.52
"1273","2019-11-27",35.75
"1274","2019-11-29",35.860001
"1275","2019-12-02",35.580002
"1276","2019-12-03",35.48
"1277","2019-12-04",36.48
"1278","2019-12-05",36.630001
"1279","2019-12-06",37.560001
"1280","2019-12-09",37.82
"1281","2019-12-10",37.950001
"1282","2019-12-11",38.060001
"1283","2019-12-12",38.25
"1284","2019-12-13",38.41
"1285","2019-12-16",37.959999
"1286","2019-12-17",38.57
"1287","2019-12-18",38.93
"1288","2019-12-19",38.459999
"1289","2019-12-20",38.389999
"1290","2019-12-23",37.939999
"1291","2019-12-24",38.639999
"1292","2019-12-26",38.34
"1293","2019-12-27",38.389999
"1294","2019-12-30",37.994999
"1295","2019-12-31",38.02
"1296","2020-01-02",37.919998
"1297","2020-01-03",38.095001
"1298","2020-01-06",37.540001
"1299","2020-01-07",37.330002
"1300","2020-01-08",37.52
"1301","2020-01-09",37.84
"1302","2020-01-10",37.580002
"1303","2020-01-13",37.950001
"1304","2020-01-14",38.189999
"1305","2020-01-15",37.77
"1306","2020-01-16",38.630001
"1307","2020-01-17",38.290001
"1308","2020-01-21",38.48
"1309","2020-01-22",40.599998
"1310","2020-01-23",40.740002
"1311","2020-01-24",40.299999
"1312","2020-01-27",40.43
"1313","2020-01-28",39.779999
"1314","2020-01-29",39.029999
"1315","2020-01-30",40.049999
"1316","2020-01-31",38.98
"1317","2020-02-03",39.650002
"1318","2020-02-04",41.549999
"1319","2020-02-05",42.919998
"1320","2020-02-06",42.169998
"1321","2020-02-07",41.830002
"1322","2020-02-10",41.529999
"1323","2020-02-11",41.790001
"1324","2020-02-12",41.84
"1325","2020-02-13",42
"1326","2020-02-14",41.810001
"1327","2020-02-18",41.66
"1328","2020-02-19",41.630001
"1329","2020-02-20",42.220001
"1330","2020-02-21",41.98
"1331","2020-02-24",41.610001
"1332","2020-02-25",40.07
"1333","2020-02-26",38.619999
"1334","2020-02-27",36.450001
"1335","2020-02-28",33.869999
"1336","2020-03-02",34.490002
"1337","2020-03-03",33.93
"1338","2020-03-04",34.119999
"1339","2020-03-05",32.799999
"1340","2020-03-06",30.41
"1341","2020-03-09",23.15
"1342","2020-03-10",24.82
"1343","2020-03-11",22.719999
"1344","2020-03-12",20.09
"1345","2020-03-13",22.860001
"1346","2020-03-16",19.370001
"1347","2020-03-17",22.690001
"1348","2020-03-18",21.950001
"1349","2020-03-19",23.32
"1350","2020-03-20",20.700001
"1351","2020-03-23",20.75
"1352","2020-03-24",22.530001
"1353","2020-03-25",24.09
"1354","2020-03-26",25.629999
"1355","2020-03-27",25.209999
"1356","2020-03-30",26.18
"1357","2020-03-31",26
"1358","2020-04-01",23.74
"1359","2020-04-02",24.870001
"1360","2020-04-03",23.02
"1361","2020-04-06",24.629999
"1362","2020-04-07",23.860001
"1363","2020-04-08",25.02
"1364","2020-04-09",28.049999
"1365","2020-04-13",25.9
"1366","2020-04-14",26.280001
"1367","2020-04-15",24.450001
"1368","2020-04-16",23.540001
"1369","2020-04-17",25.51
"1370","2020-04-20",24.799999
"1371","2020-04-21",24.42
"1372","2020-04-22",22.27
"1373","2020-04-23",22.42
"1374","2020-04-24",23.379999
"1375","2020-04-27",26.1
"1376","2020-04-28",26.82
"1377","2020-04-29",29.17
"1378","2020-04-30",27.709999
"1379","2020-05-01",26.25
"1380","2020-05-04",25.530001
"1381","2020-05-05",24.83
"1382","2020-05-06",23.540001
"1383","2020-05-07",24.549999
"1384","2020-05-08",25.969999
"1385","2020-05-11",23.51
"1386","2020-05-12",23.09
"1387","2020-05-13",20.84
"1388","2020-05-14",20.84
"1389","2020-05-15",21.18
"1390","2020-05-18",23.040001
"1391","2020-05-19",21.879999
"1392","2020-05-20",23.540001
"1393","2020-05-21",23.360001
"1394","2020-05-22",22.92
"1395","2020-05-26",25.35
"1396","2020-05-27",27.15
"1397","2020-05-28",25.33
"1398","2020-05-29",24.549999
"1399","2020-06-01",24.370001
"1400","2020-06-02",23.08
"1401","2020-06-03",24.719999
"1402","2020-06-04",26.190001
"1403","2020-06-05",28.299999
"1404","2020-06-08",28.059999
"1405","2020-06-09",28.26
"1406","2020-06-10",26.780001
"1407","2020-06-11",23.67
"1408","2020-06-12",23.67
"1409","2020-06-15",23.870001
"1410","2020-06-16",24.73
"1411","2020-06-17",23.200001
"1412","2020-06-18",23.440001
"1413","2020-06-19",23.34
"1414","2020-06-22",24.48
"1415","2020-06-23",23.959999
"1416","2020-06-24",22.969999
"1417","2020-06-25",23.83
"1418","2020-06-26",22.889999
"1419","2020-06-29",23.76
"1420","2020-06-30",24.27
"1421","2020-07-01",22.91
"1422","2020-07-02",22.870001
"1423","2020-07-06",22.99
"1424","2020-07-07",22.120001
"1425","2020-07-08",22.43
"1426","2020-07-09",21.48
"1427","2020-07-10",23.41
"1428","2020-07-13",23.42
"1429","2020-07-14",23.26
"1430","2020-07-15",24.440001
"1431","2020-07-16",24.719999
"1432","2020-07-17",24
"1433","2020-07-20",23.370001
"1434","2020-07-21",27.01
"1435","2020-07-22",26.84
"1436","2020-07-23",26.9
"1437","2020-07-24",26.450001
"1438","2020-07-27",27.02
"1439","2020-07-28",25.68
"1440","2020-07-29",26.93
"1441","2020-07-30",26.200001
"1442","2020-07-31",26.200001
"1443","2020-08-03",26.34
"1444","2020-08-04",26.18
"1445","2020-08-05",27.120001
"1446","2020-08-06",26.790001
"1447","2020-08-07",28.18
"1448","2020-08-10",29.27
"1449","2020-08-11",29.83
"1450","2020-08-12",29.940001
"1451","2020-08-13",28.98
"1452","2020-08-14",29.35
"1453","2020-08-17",28.49
"1454","2020-08-18",27.43
"1455","2020-08-19",28.41
"1456","2020-08-20",27.9
"1457","2020-08-21",27.790001
"1458","2020-08-24",29.49
"1459","2020-08-25",29.549999
"1460","2020-08-26",29.16
"1461","2020-08-27",29.790001
"1462","2020-08-28",29.34
"1463","2020-08-31",28.559999
"1464","2020-09-01",29.09
"1465","2020-09-02",28.889999
"1466","2020-09-03",28.969999
"1467","2020-09-04",29.84
"1468","2020-09-08",28.34
"1469","2020-09-09",28.82
"1470","2020-09-10",29.25
"1471","2020-09-11",29.25
"1472","2020-09-14",29.780001
"1473","2020-09-15",29.5
"1474","2020-09-16",29.32
"1475","2020-09-17",28.879999
"1476","2020-09-18",28.799999
"1477","2020-09-21",27.57
"1478","2020-09-22",27.540001
"1479","2020-09-23",27.889999
"1480","2020-09-24",29.129999
"1481","2020-09-25",29.49
"1482","2020-09-28",31.040001
"1483","2020-09-29",30.620001
"1484","2020-09-30",31.139999
"1485","2020-10-01",32.869999
"1486","2020-10-02",34.189999
"1487","2020-10-05",35.5
"1488","2020-10-06",35.639999
"1489","2020-10-07",37.650002
"1490","2020-10-08",38.810001
"1491","2020-10-09",39.279999
"1492","2020-10-12",40.209999
"1493","2020-10-13",40.049999
"1494","2020-10-14",39.84
"1495","2020-10-15",41.490002
"1496","2020-10-16",42.41
"1497","2020-10-19",43
"1498","2020-10-20",44.060001
"1499","2020-10-21",43.900002
"1500","2020-10-22",44.630001
"1501","2020-10-23",45.860001
"1502","2020-10-26",44.990002
"1503","2020-10-27",44.459999
"1504","2020-10-28",43.880001
"1505","2020-10-29",42.150002
"1506","2020-10-30",42.130001
"1507","2020-11-02",42.34
"1508","2020-11-03",41.66
"1509","2020-11-04",41.310001
"1510","2020-11-05",42.59
"1511","2020-11-06",41.580002
"1512","2020-11-09",45.200001
"1513","2020-11-10",48.639999
"1514","2020-11-11",47.860001
"1515","2020-11-12",46.23
"1516","2020-11-13",47.470001
"1517","2020-11-16",48.82
"1518","2020-11-17",48.150002
"1519","2020-11-18",47.16
"1520","2020-11-19",46.98
"1521","2020-11-20",46.900002
"1522","2020-11-23",47.450001
"1523","2020-11-24",48.400002
"1524","2020-11-25",47.900002
"1525","2020-11-27",47.580002
