"","date","JAX"
"1005","2019-09-23",11.56
"1006","2019-09-24",11.71
"1007","2019-09-25",11.64
"1008","2019-09-26",11.66
"1009","2019-09-27",11.67
"1010","2019-09-30",11.72
"1011","2019-10-01",11.7
"1012","2019-10-02",11.51
"1013","2019-10-03",11.19
"1014","2019-10-04",10.99
"1015","2019-10-07",11.07
"1016","2019-10-08",10.95
"1017","2019-10-09",10.73
"1018","2019-10-10",10.35
"1019","2019-10-11",10.31
"1020","2019-10-14",9.99
"1021","2019-10-15",10
"1022","2019-10-16",10.14
"1023","2019-10-17",10.09
"1024","2019-10-18",10.08
"1025","2019-10-21",10.02
"1026","2019-10-22",10.04
"1027","2019-10-23",9.94
"1028","2019-10-24",9.78
"1029","2019-10-25",9.82
"1030","2019-10-28",9.88
"1031","2019-10-29",9.79
"1032","2019-10-30",9.52
"1033","2019-10-31",9.65
"1034","2019-11-01",9.61
"1035","2019-11-04",9.6
"1036","2019-11-05",9.65
"1037","2019-11-06",9.81
"1038","2019-11-07",9.73
"1039","2019-11-08",9.96
"1040","2019-11-11",10.42
"1041","2019-11-12",10.57
"1042","2019-11-13",10.43
"1043","2019-11-14",10.44
"1044","2019-11-15",10.32
"1045","2019-11-18",10.13
"1046","2019-11-19",10.11
"1047","2019-11-20",10.05
"1048","2019-11-21",10.15
"1049","2019-11-22",10.13
"1050","2019-11-25",10.22
"1051","2019-11-26",10.26
"1052","2019-11-27",10.37
"1053","2019-11-29",10.37
"1054","2019-12-02",10.37
"1055","2019-12-03",10.24
"1056","2019-12-04",10.03
"1057","2019-12-05",10.04
"1058","2019-12-06",10.09
"1059","2019-12-09",9.99
"1060","2019-12-10",9.97
"1061","2019-12-11",9.85
"1062","2019-12-12",9.97
"1063","2019-12-13",9.88
"1064","2019-12-16",9.72
"1065","2019-12-17",9.72
"1066","2019-12-18",9.79
"1067","2019-12-19",9.63
"1068","2019-12-20",9.64
"1069","2019-12-23",9.66
"1070","2019-12-24",9.69
"1071","2019-12-26",9.76
"1072","2019-12-27",9.58
"1073","2019-12-30",9.59
"1074","2019-12-31",9.56
"1075","2020-01-02",9.85
"1076","2020-01-03",9.78
"1077","2020-01-06",9.76
"1078","2020-01-07",9.65
"1079","2020-01-08",9.65
"1080","2020-01-09",9.64
"1081","2020-01-10",9.62
"1082","2020-01-13",9.59
"1083","2020-01-14",9.59
"1084","2020-01-15",9.48
"1085","2020-01-16",9.66
"1086","2020-01-17",9.67
"1087","2020-01-21",9.68
"1088","2020-01-22",9.55
"1089","2020-01-23",9.55
"1090","2020-01-24",9.61
"1091","2020-01-27",9.67
"1092","2020-01-28",9.61
"1093","2020-01-29",9.68
"1094","2020-01-30",9.78
"1095","2020-01-31",9.58
"1096","2020-02-03",9.77
"1097","2020-02-04",10
"1098","2020-02-05",10.27
"1099","2020-02-06",10.36
"1100","2020-02-07",10.02
"1101","2020-02-10",10.21
"1102","2020-02-11",10.09
"1103","2020-02-12",10.07
"1104","2020-02-13",9.96
"1105","2020-02-14",9.79
"1106","2020-02-18",9.83
"1107","2020-02-19",10.08
"1108","2020-02-20",10.41
"1109","2020-02-21",10.32
"1110","2020-02-24",10.11
"1111","2020-02-25",9.82
"1112","2020-02-26",9.32
"1113","2020-02-27",8.77
"1114","2020-02-28",8.21
"1115","2020-03-02",8.43
"1116","2020-03-03",7.78
"1117","2020-03-04",7.83
"1118","2020-03-05",7.58
"1119","2020-03-06",7.92
"1120","2020-03-09",7.08
"1121","2020-03-10",7.3
"1122","2020-03-11",6.26
"1123","2020-03-12",4.05
"1124","2020-03-13",4.02
"1125","2020-03-16",3.5
"1126","2020-03-17",3.98
"1127","2020-03-18",3.17
"1128","2020-03-19",3.19
"1129","2020-03-20",3.59
"1130","2020-03-23",4.11
"1131","2020-03-24",4.92
"1132","2020-03-25",4.88
"1133","2020-03-26",4.66
"1134","2020-03-27",4.24
"1135","2020-03-30",3.86
"1136","2020-03-31",3.83
"1137","2020-04-01",3.65
"1138","2020-04-02",3.7
"1139","2020-04-03",3.45
"1140","2020-04-06",3.46
"1141","2020-04-07",3.69
"1142","2020-04-08",3.91
"1143","2020-04-09",4.67
"1144","2020-04-13",4.4
"1145","2020-04-14",4.32
"1146","2020-04-15",4.23
"1147","2020-04-16",4
"1148","2020-04-17",4.92
"1149","2020-04-20",4.37
"1150","2020-04-21",4.29
"1151","2020-04-22",4.15
"1152","2020-04-23",4.12
"1153","2020-04-24",4.22
"1154","2020-04-27",4.41
"1155","2020-04-28",4.59
"1156","2020-04-29",5
"1157","2020-04-30",5.29
"1158","2020-05-01",4.96
"1159","2020-05-04",4.45
"1160","2020-05-05",4.24
"1161","2020-05-06",3.95
"1162","2020-05-07",4.2
"1163","2020-05-08",4.53
"1164","2020-05-11",4.46
"1165","2020-05-12",4.18
"1166","2020-05-13",3.91
"1167","2020-05-14",3.83
"1168","2020-05-15",3.73
"1169","2020-05-18",3.9
"1170","2020-05-19",3.8
"1171","2020-05-20",4.25
"1172","2020-05-21",4.27
"1173","2020-05-22",4.07
"1174","2020-05-26",4.37
"1175","2020-05-27",4.57
"1176","2020-05-28",4.45
"1177","2020-05-29",4.24
"1178","2020-06-01",4.13
"1179","2020-06-02",4.36
"1180","2020-06-03",5.56
"1181","2020-06-04",5.48
"1182","2020-06-05",6.16
"1183","2020-06-08",6.52
"1184","2020-06-09",5.85
"1185","2020-06-10",5.04
"1186","2020-06-11",4.51
"1187","2020-06-12",4.84
"1188","2020-06-15",5.03
"1189","2020-06-16",4.93
"1190","2020-06-17",5.38
"1191","2020-06-18",5.18
"1192","2020-06-19",5.42
"1193","2020-06-22",5.31
"1194","2020-06-23",5.2
"1195","2020-06-24",4.75
"1196","2020-06-25",4.83
"1197","2020-06-26",4.7
"1198","2020-06-29",5.04
"1199","2020-06-30",4.92
"1200","2020-07-01",4.74
"1201","2020-07-02",4.58
"1202","2020-07-06",4.61
"1203","2020-07-07",4.4
"1204","2020-07-08",4.38
"1205","2020-07-09",4.15
"1206","2020-07-10",4.19
"1207","2020-07-13",4.06
"1208","2020-07-14",3.64
"1209","2020-07-15",4.15
"1210","2020-07-16",4.05
"1211","2020-07-17",4.22
"1212","2020-07-20",3.88
"1213","2020-07-21",3.94
"1214","2020-07-22",4.02
"1215","2020-07-23",3.94
"1216","2020-07-24",3.93
"1217","2020-07-27",4.02
"1218","2020-07-28",4.1
"1219","2020-07-29",4.21
"1220","2020-07-30",4.1
"1221","2020-07-31",4.02
"1222","2020-08-03",4.08
"1223","2020-08-04",4.3
"1224","2020-08-05",4.29
"1225","2020-08-06",4.27
"1226","2020-08-07",4.43
"1227","2020-08-10",4.4
"1228","2020-08-11",4.48
"1229","2020-08-12",4.33
"1230","2020-08-13",4.1
"1231","2020-08-14",4.13
"1232","2020-08-17",4.04
"1233","2020-08-18",4.04
"1234","2020-08-19",3.97
"1235","2020-08-20",4.05
"1236","2020-08-21",4
"1237","2020-08-24",4.21
"1238","2020-08-25",4.17
"1239","2020-08-26",4.07
"1240","2020-08-27",4.16
"1241","2020-08-28",4.19
"1242","2020-08-31",4.09
"1243","2020-09-01",4.15
"1244","2020-09-02",4.05
"1245","2020-09-03",4.09
"1246","2020-09-04",4.13
"1247","2020-09-08",4.24
"1248","2020-09-09",4.16
"1249","2020-09-10",4.22
"1250","2020-09-11",4.26
"1251","2020-09-14",4.7
"1252","2020-09-15",4.78
"1253","2020-09-16",4.8
"1254","2020-09-17",4.78
"1255","2020-09-18",5.81
"1256","2020-09-21",5.54
"1257","2020-09-22",5.42
"1258","2020-09-23",5.25
"1259","2020-09-24",5.15
"1260","2020-09-25",5.25
"1261","2020-09-28",5.1
"1262","2020-09-29",5.23
"1263","2020-09-30",5.2
"1264","2020-10-01",5.3
"1265","2020-10-02",5.27
"1266","2020-10-05",5.38
"1267","2020-10-06",5.46
"1268","2020-10-07",5.59
"1269","2020-10-08",5.56
"1270","2020-10-09",5.4
"1271","2020-10-12",5.31
"1272","2020-10-13",5.4
"1273","2020-10-14",5.31
"1274","2020-10-15",5.3
"1275","2020-10-16",5.29
"1276","2020-10-19",5.31
"1277","2020-10-20",5.43
"1278","2020-10-21",5.43
"1279","2020-10-22",5.61
"1280","2020-10-23",5.6
"1281","2020-10-26",5.64
"1282","2020-10-27",5.65
"1283","2020-10-28",5.62
"1284","2020-10-29",5.57
"1285","2020-10-30",5.56
"1286","2020-11-02",5.52
"1287","2020-11-03",5.6
"1288","2020-11-04",5.77
"1289","2020-11-05",6.21
"1290","2020-11-06",6.03
"1291","2020-11-09",6.84
"1292","2020-11-10",6.71
"1293","2020-11-11",6.58
"1294","2020-11-12",6.5
"1295","2020-11-13",6.73
"1296","2020-11-16",7.22
"1297","2020-11-17",7.1
"1298","2020-11-18",6.91
"1299","2020-11-19",6.84
"1300","2020-11-20",6.78
"1301","2020-11-23",6.75
"1302","2020-11-24",6.99
"1303","2020-11-25",7
"1304","2020-11-27",7
