"","date","RMTI"
"1002","2010-12-22",7.94
"1003","2010-12-23",7.98
"1004","2010-12-27",8.03
"1005","2010-12-28",8
"1006","2010-12-29",7.9
"1007","2010-12-30",7.91
"1008","2010-12-31",7.9
"1009","2011-01-03",7.97
"1010","2011-01-04",7.99
"1011","2011-01-05",8.1
"1012","2011-01-06",8.18
"1013","2011-01-07",8.06
"1014","2011-01-10",8.25
"1015","2011-01-11",8.47
"1016","2011-01-12",8.59
"1017","2011-01-13",8.93
"1018","2011-01-14",9.3
"1019","2011-01-18",9.63
"1020","2011-01-19",9.45
"1021","2011-01-20",9.42
"1022","2011-01-21",8.93
"1023","2011-01-24",8.95
"1024","2011-01-25",9.19
"1025","2011-01-26",9.4
"1026","2011-01-27",9.47
"1027","2011-01-28",9.37
"1028","2011-01-31",9.36
"1029","2011-02-01",9.33
"1030","2011-02-02",9.21
"1031","2011-02-03",9.26
"1032","2011-02-04",9.2
"1033","2011-02-07",9.35
"1034","2011-02-08",9.23
"1035","2011-02-09",9.26
"1036","2011-02-10",9.33
"1037","2011-02-11",9.32
"1038","2011-02-14",9.24
"1039","2011-02-15",9.34
"1040","2011-02-16",9.35
"1041","2011-02-17",9.35
"1042","2011-02-18",9.35
"1043","2011-02-22",9.33
"1044","2011-02-23",9.38
"1045","2011-02-24",9.09
"1046","2011-02-25",8.91
"1047","2011-02-28",9.12
"1048","2011-03-01",9.35
"1049","2011-03-02",9.27
"1050","2011-03-03",9.23
"1051","2011-03-04",9
"1052","2011-03-07",8.92
"1053","2011-03-08",8.87
"1054","2011-03-09",8.9
"1055","2011-03-10",8.89
"1056","2011-03-11",9
"1057","2011-03-14",8.89
"1058","2011-03-15",8.98
"1059","2011-03-16",8.81
"1060","2011-03-17",8.66
"1061","2011-03-18",8.96
"1062","2011-03-21",9.09
"1063","2011-03-22",9.09
"1064","2011-03-23",9.01
"1065","2011-03-24",9.05
"1066","2011-03-25",9.02
"1067","2011-03-28",9.03
"1068","2011-03-29",9
"1069","2011-03-30",8.98
"1070","2011-03-31",8.98
"1071","2011-04-01",9
"1072","2011-04-04",9.04
"1073","2011-04-05",9.12
"1074","2011-04-06",9.19
"1075","2011-04-07",9.15
"1076","2011-04-08",9.15
"1077","2011-04-11",9.04
"1078","2011-04-12",8.94
"1079","2011-04-13",8.92
"1080","2011-04-14",8.95
"1081","2011-04-15",8.88
"1082","2011-04-18",8.9
"1083","2011-04-19",8.93
"1084","2011-04-20",9.07
"1085","2011-04-21",9.05
"1086","2011-04-25",9.05
"1087","2011-04-26",8.9
"1088","2011-04-27",8.89
"1089","2011-04-28",9.8
"1090","2011-04-29",10.27
"1091","2011-05-02",10.2
"1092","2011-05-03",10.37
"1093","2011-05-04",10.78
"1094","2011-05-05",10.96
"1095","2011-05-06",11.74
"1096","2011-05-09",12.15
"1097","2011-05-10",13.5
"1098","2011-05-11",12.93
"1099","2011-05-12",13.25
"1100","2011-05-13",13.23
"1101","2011-05-16",13.35
"1102","2011-05-17",13.56
"1103","2011-05-18",13.66
"1104","2011-05-19",13.62
"1105","2011-05-20",14.09
"1106","2011-05-23",13.92
"1107","2011-05-24",13.98
"1108","2011-05-25",14.06
"1109","2011-05-26",14.33
"1110","2011-05-27",14.94
"1111","2011-05-31",15
"1112","2011-06-01",14.5
"1113","2011-06-02",14.51
"1114","2011-06-03",14.7
"1115","2011-06-06",14.35
"1116","2011-06-07",14.83
"1117","2011-06-08",15.12
"1118","2011-06-09",15.74
"1119","2011-06-10",16
"1120","2011-06-13",16.549999
"1121","2011-06-14",15.58
"1122","2011-06-15",14.55
"1123","2011-06-16",14.79
"1124","2011-06-17",14.64
"1125","2011-06-20",14.59
"1126","2011-06-21",14.82
"1127","2011-06-22",14.06
"1128","2011-06-23",13.98
"1129","2011-06-24",13.64
"1130","2011-06-27",13.76
"1131","2011-06-28",13.79
"1132","2011-06-29",12.9
"1133","2011-06-30",12.84
"1134","2011-07-01",13.07
"1135","2011-07-05",13.12
"1136","2011-07-06",12.91
"1137","2011-07-07",13.73
"1138","2011-07-08",13.12
"1139","2011-07-11",12.97
"1140","2011-07-12",12.48
"1141","2011-07-13",12.57
"1142","2011-07-14",12.92
"1143","2011-07-15",12.63
"1144","2011-07-18",12.34
"1145","2011-07-19",12.7
"1146","2011-07-20",12.63
"1147","2011-07-21",12.72
"1148","2011-07-22",12.31
"1149","2011-07-25",11.85
"1150","2011-07-26",11.29
"1151","2011-07-27",10.77
"1152","2011-07-28",10.79
"1153","2011-07-29",10.71
"1154","2011-08-01",10.15
"1155","2011-08-02",9.67
"1156","2011-08-03",9.45
"1157","2011-08-04",8.8
"1158","2011-08-05",9.2
"1159","2011-08-08",8.79
"1160","2011-08-09",9.62
"1161","2011-08-10",9.01
"1162","2011-08-11",9.38
"1163","2011-08-12",9.62
"1164","2011-08-15",9.5
"1165","2011-08-16",9.23
"1166","2011-08-17",9.22
"1167","2011-08-18",8.79
"1168","2011-08-19",8.72
"1169","2011-08-22",8.37
"1170","2011-08-23",9.19
"1171","2011-08-24",8.98
"1172","2011-08-25",8.42
"1173","2011-08-26",8.71
"1174","2011-08-29",9.15
"1175","2011-08-30",9.42
"1176","2011-08-31",9.02
"1177","2011-09-01",8.62
"1178","2011-09-02",8.35
"1179","2011-09-06",8.32
"1180","2011-09-07",8.74
"1181","2011-09-08",8.36
"1182","2011-09-09",8.04
"1183","2011-09-12",8.22
"1184","2011-09-13",8.49
"1185","2011-09-14",8.74
"1186","2011-09-15",8.73
"1187","2011-09-16",8.81
"1188","2011-09-19",8.49
"1189","2011-09-20",8.5
"1190","2011-09-21",8.42
"1191","2011-09-22",8.47
"1192","2011-09-23",8.66
"1193","2011-09-26",9
"1194","2011-09-27",8.82
"1195","2011-09-28",8.17
"1196","2011-09-29",8.47
"1197","2011-09-30",8.16
"1198","2011-10-03",7.53
"1199","2011-10-04",8.16
"1200","2011-10-05",8.41
"1201","2011-10-06",8.05
"1202","2011-10-07",7.39
"1203","2011-10-10",7.4
"1204","2011-10-11",7.26
"1205","2011-10-12",7.8
"1206","2011-10-13",8.16
"1207","2011-10-14",8.25
"1208","2011-10-17",7.85
"1209","2011-10-18",7.89
"1210","2011-10-19",7.37
"1211","2011-10-20",7.23
"1212","2011-10-21",7.36
"1213","2011-10-24",7.3
"1214","2011-10-25",6.93
"1215","2011-10-26",7.26
"1216","2011-10-27",7.98
"1217","2011-10-28",8.45
"1218","2011-10-31",8.43
"1219","2011-11-01",7.71
"1220","2011-11-02",7.83
"1221","2011-11-03",8.64
"1222","2011-11-04",8.11
"1223","2011-11-07",7.84
"1224","2011-11-08",7.8
"1225","2011-11-09",7.07
"1226","2011-11-10",7.05
"1227","2011-11-11",7.49
"1228","2011-11-14",7.15
"1229","2011-11-15",7.46
"1230","2011-11-16",7.44
"1231","2011-11-17",7.35
"1232","2011-11-18",7.4
"1233","2011-11-21",7.21
"1234","2011-11-22",7.14
"1235","2011-11-23",6.89
"1236","2011-11-25",7.15
"1237","2011-11-28",7.21
"1238","2011-11-29",7.03
"1239","2011-11-30",7.55
"1240","2011-12-01",7.18
"1241","2011-12-02",7.26
"1242","2011-12-05",7.39
"1243","2011-12-06",7.4
"1244","2011-12-07",7.34
"1245","2011-12-08",7.18
"1246","2011-12-09",7.41
"1247","2011-12-12",7.35
"1248","2011-12-13",7.27
"1249","2011-12-14",7.5
"1250","2011-12-15",7.55
"1251","2011-12-16",7.58
"1252","2011-12-19",7.64
"1253","2011-12-20",8.25
"1254","2011-12-21",8.44
"1255","2011-12-22",8.55
"1256","2011-12-23",8.76
"1257","2011-12-27",8.64
"1258","2011-12-28",8.48
"1259","2011-12-29",8.53
"1260","2011-12-30",8.47
"1261","2012-01-03",9.7
"1262","2012-01-04",10
"1263","2012-01-05",10.04
"1264","2012-01-06",10.27
"1265","2012-01-09",10.13
"1266","2012-01-10",10.25
"1267","2012-01-11",10.12
"1268","2012-01-12",10.17
"1269","2012-01-13",10.01
"1270","2012-01-17",10.09
"1271","2012-01-18",10.16
"1272","2012-01-19",10.21
"1273","2012-01-20",10.23
"1274","2012-01-23",10.18
"1275","2012-01-24",10.18
"1276","2012-01-25",10.2
"1277","2012-01-26",10.34
"1278","2012-01-27",10.46
"1279","2012-01-30",10.5
"1280","2012-01-31",10.83
"1281","2012-02-01",11.19
"1282","2012-02-02",11.17
"1283","2012-02-03",11.12
"1284","2012-02-06",11.04
"1285","2012-02-07",10.9
"1286","2012-02-08",11.25
"1287","2012-02-09",11.61
"1288","2012-02-10",10.64
"1289","2012-02-13",10.43
"1290","2012-02-14",10
"1291","2012-02-15",9.58
"1292","2012-02-16",9.78
"1293","2012-02-17",9.77
"1294","2012-02-21",9.57
"1295","2012-02-22",9.53
"1296","2012-02-23",10.19
"1297","2012-02-24",9.98
"1298","2012-02-27",9.67
"1299","2012-02-28",9.62
"1300","2012-02-29",9.49
"1301","2012-03-01",9.59
"1302","2012-03-02",8.93
"1303","2012-03-05",8.76
"1304","2012-03-06",8.54
"1305","2012-03-07",8.62
"1306","2012-03-08",8.71
"1307","2012-03-09",8.97
"1308","2012-03-12",9.74
"1309","2012-03-13",9.82
"1310","2012-03-14",9.2
"1311","2012-03-15",9.75
"1312","2012-03-16",9.47
"1313","2012-03-19",9.46
"1314","2012-03-20",9.63
"1315","2012-03-21",9.59
"1316","2012-03-22",9.54
"1317","2012-03-23",9.55
"1318","2012-03-26",9.87
"1319","2012-03-27",9.45
"1320","2012-03-28",9.38
"1321","2012-03-29",9.49
"1322","2012-03-30",9.46
"1323","2012-04-02",9.55
"1324","2012-04-03",9.48
"1325","2012-04-04",9.37
"1326","2012-04-05",9.48
"1327","2012-04-09",9.25
"1328","2012-04-10",8.85
"1329","2012-04-11",9.55
"1330","2012-04-12",9.34
"1331","2012-04-13",9.13
"1332","2012-04-16",9.23
"1333","2012-04-17",9.37
"1334","2012-04-18",9.27
"1335","2012-04-19",9.28
"1336","2012-04-20",9.4
"1337","2012-04-23",9.24
"1338","2012-04-24",9.67
"1339","2012-04-25",9.31
"1340","2012-04-26",9.51
"1341","2012-04-27",9.69
"1342","2012-04-30",9.25
"1343","2012-05-01",8.93
"1344","2012-05-02",8.77
"1345","2012-05-03",8.81
"1346","2012-05-04",8.53
"1347","2012-05-07",8.48
"1348","2012-05-08",8.51
"1349","2012-05-09",8.36
"1350","2012-05-10",8.44
"1351","2012-05-11",8.43
"1352","2012-05-14",8.27
"1353","2012-05-15",8.26
"1354","2012-05-16",8.07
"1355","2012-05-17",7.78
"1356","2012-05-18",7.53
"1357","2012-05-21",8.22
"1358","2012-05-22",7.81
"1359","2012-05-23",7.57
"1360","2012-05-24",8.05
"1361","2012-05-25",8.2
"1362","2012-05-29",8.19
"1363","2012-05-30",8.08
"1364","2012-05-31",8.51
"1365","2012-06-01",8.35
"1366","2012-06-04",8.73
"1367","2012-06-05",9.11
"1368","2012-06-06",8.91
"1369","2012-06-07",8.82
"1370","2012-06-08",9.49
"1371","2012-06-11",9.45
"1372","2012-06-12",9.82
"1373","2012-06-13",10.03
"1374","2012-06-14",9.91
"1375","2012-06-15",10.23
"1376","2012-06-18",10.43
"1377","2012-06-19",10.46
"1378","2012-06-20",9.25
"1379","2012-06-21",8.23
"1380","2012-06-22",8.5
"1381","2012-06-25",9.11
"1382","2012-06-26",8.89
"1383","2012-06-27",9.34
"1384","2012-06-28",9.21
"1385","2012-06-29",9.31
"1386","2012-07-02",9.47
"1387","2012-07-03",9.51
"1388","2012-07-05",9.1
"1389","2012-07-06",8.99
"1390","2012-07-09",8.9
"1391","2012-07-10",8.78
"1392","2012-07-11",8.89
"1393","2012-07-12",9.02
"1394","2012-07-13",9.28
"1395","2012-07-16",9.37
"1396","2012-07-17",9.54
"1397","2012-07-18",9.2
"1398","2012-07-19",8.77
"1399","2012-07-20",8.86
"1400","2012-07-23",8.8
"1401","2012-07-24",8.82
"1402","2012-07-25",8.87
"1403","2012-07-26",8.93
"1404","2012-07-27",9.33
"1405","2012-07-30",9.11
"1406","2012-07-31",9.02
"1407","2012-08-01",8.63
"1408","2012-08-02",9.05
"1409","2012-08-03",9.36
"1410","2012-08-06",9.09
"1411","2012-08-07",8.75
"1412","2012-08-08",8.51
"1413","2012-08-09",8.3
"1414","2012-08-10",8.3
"1415","2012-08-13",8.16
"1416","2012-08-14",8.03
"1417","2012-08-15",8.1
"1418","2012-08-16",8.18
"1419","2012-08-17",8.11
"1420","2012-08-20",8.17
"1421","2012-08-21",8.03
"1422","2012-08-22",8.02
"1423","2012-08-23",7.93
"1424","2012-08-24",8.05
"1425","2012-08-27",8.1
"1426","2012-08-28",7.8
"1427","2012-08-29",8.01
"1428","2012-08-30",8.01
"1429","2012-08-31",7.98
"1430","2012-09-04",8.03
"1431","2012-09-05",7.97
"1432","2012-09-06",7.98
"1433","2012-09-07",7.98
"1434","2012-09-10",8
"1435","2012-09-11",8.1
"1436","2012-09-12",8.13
"1437","2012-09-13",8.44
"1438","2012-09-14",8.54
"1439","2012-09-17",8.34
"1440","2012-09-18",7.97
"1441","2012-09-19",7.98
"1442","2012-09-20",7.99
"1443","2012-09-21",8
"1444","2012-09-24",8
"1445","2012-09-25",7.94
"1446","2012-09-26",7.99
"1447","2012-09-27",8.13
"1448","2012-09-28",8.17
"1449","2012-10-01",8.16
"1450","2012-10-02",8.03
"1451","2012-10-03",8.01
"1452","2012-10-04",7.98
"1453","2012-10-05",8.14
"1454","2012-10-08",7.91
"1455","2012-10-09",7.71
"1456","2012-10-10",7.47
"1457","2012-10-11",7.48
"1458","2012-10-12",7.42
"1459","2012-10-15",7.51
"1460","2012-10-16",7.46
"1461","2012-10-17",7.38
"1462","2012-10-18",7.2
"1463","2012-10-19",6.94
"1464","2012-10-22",6.95
"1465","2012-10-23",6.98
"1466","2012-10-24",7.13
"1467","2012-10-25",7.32
"1468","2012-10-26",7.37
"1469","2012-10-31",7.18
"1470","2012-11-01",6.97
"1471","2012-11-02",6.56
"1472","2012-11-05",6.65
"1473","2012-11-06",6.64
"1474","2012-11-07",6.61
"1475","2012-11-08",6.64
"1476","2012-11-09",6.39
"1477","2012-11-12",6.29
"1478","2012-11-13",6.39
"1479","2012-11-14",6.01
"1480","2012-11-15",5.59
"1481","2012-11-16",5.25
"1482","2012-11-19",5.8
"1483","2012-11-20",6.09
"1484","2012-11-21",6.41
"1485","2012-11-23",7.19
"1486","2012-11-26",7.25
"1487","2012-11-27",7.12
"1488","2012-11-28",7.08
"1489","2012-11-29",7.15
"1490","2012-11-30",7.28
"1491","2012-12-03",7.28
"1492","2012-12-04",7.23
"1493","2012-12-05",7.22
"1494","2012-12-06",7.49
"1495","2012-12-07",7.32
"1496","2012-12-10",7.45
"1497","2012-12-11",7.55
"1498","2012-12-12",7.41
"1499","2012-12-13",7.5
"1500","2012-12-14",7.59
"1501","2012-12-17",8.15
"1502","2012-12-18",8.25
"1503","2012-12-19",8.22
"1504","2012-12-20",7.98
"1505","2012-12-21",7.95
"1506","2012-12-24",8.01
"1507","2012-12-26",7.87
"1508","2012-12-27",7.99
"1509","2012-12-28",7.97
"1510","2012-12-31",8.05
"1511","2013-01-02",8.13
"1512","2013-01-03",7.67
"1513","2013-01-04",7.73
"1514","2013-01-07",7.74
"1515","2013-01-08",7.64
"1516","2013-01-09",7.5
"1517","2013-01-10",7.39
"1518","2013-01-11",7.4
"1519","2013-01-14",7.37
"1520","2013-01-15",7.35
"1521","2013-01-16",7.28
"1522","2013-01-17",7.43
"1523","2013-01-18",7.41
"1524","2013-01-22",7.34
"1525","2013-01-23",7.49
"1526","2013-01-24",7.02
"1527","2013-01-25",6.8
"1528","2013-01-28",7.21
"1529","2013-01-29",7.1
"1530","2013-01-30",6.4
"1531","2013-01-31",6.12
"1532","2013-02-01",6.45
"1533","2013-02-04",6.32
"1534","2013-02-05",5.74
"1535","2013-02-06",5.8
"1536","2013-02-07",5.54
"1537","2013-02-08",5.47
"1538","2013-02-11",5.28
"1539","2013-02-12",5.11
"1540","2013-02-13",5.15
"1541","2013-02-14",5.03
"1542","2013-02-15",4.99
"1543","2013-02-19",5.09
"1544","2013-02-20",5
"1545","2013-02-21",4.71
"1546","2013-02-22",4.49
"1547","2013-02-25",4.53
"1548","2013-02-26",4.54
"1549","2013-02-27",4.46
"1550","2013-02-28",4.41
"1551","2013-03-01",4.55
"1552","2013-03-04",4.39
"1553","2013-03-05",4.35
"1554","2013-03-06",4.39
"1555","2013-03-07",4.38
"1556","2013-03-08",4.45
"1557","2013-03-11",4.6
"1558","2013-03-12",4.4
"1559","2013-03-13",4.45
"1560","2013-03-14",4.36
"1561","2013-03-15",4.37
"1562","2013-03-18",4.16
"1563","2013-03-19",3.5
"1564","2013-03-20",3.26
"1565","2013-03-21",3.5
"1566","2013-03-22",4
"1567","2013-03-25",3.97
"1568","2013-03-26",4
"1569","2013-03-27",4.09
"1570","2013-03-28",3.96
"1571","2013-04-01",3.9
"1572","2013-04-02",3.88
"1573","2013-04-03",3.73
"1574","2013-04-04",3.7
"1575","2013-04-05",3.81
"1576","2013-04-08",3.77
"1577","2013-04-09",3.77
"1578","2013-04-10",3.85
"1579","2013-04-11",3.81
"1580","2013-04-12",3.83
"1581","2013-04-15",3.68
"1582","2013-04-16",3.7
"1583","2013-04-17",3.69
"1584","2013-04-18",3.63
"1585","2013-04-19",3.65
"1586","2013-04-22",3.67
"1587","2013-04-23",3.79
"1588","2013-04-24",3.89
"1589","2013-04-25",4
"1590","2013-04-26",4.03
"1591","2013-04-29",4.1
"1592","2013-04-30",4.24
"1593","2013-05-01",3.92
"1594","2013-05-02",4.03
"1595","2013-05-03",4.02
"1596","2013-05-06",4.13
"1597","2013-05-07",4.08
"1598","2013-05-08",3.96
"1599","2013-05-09",3.77
"1600","2013-05-10",3.9
"1601","2013-05-13",3.74
"1602","2013-05-14",3.59
"1603","2013-05-15",3.35
"1604","2013-05-16",3.41
"1605","2013-05-17",3.47
"1606","2013-05-20",3.52
"1607","2013-05-21",3.87
"1608","2013-05-22",3.88
"1609","2013-05-23",3.96
"1610","2013-05-24",3.78
"1611","2013-05-28",3.85
"1612","2013-05-29",3.89
"1613","2013-05-30",3.99
"1614","2013-05-31",4.12
"1615","2013-06-03",4.29
"1616","2013-06-04",4.1
"1617","2013-06-05",3.98
"1618","2013-06-06",3.97
"1619","2013-06-07",4.1
"1620","2013-06-10",4.11
"1621","2013-06-11",4.01
"1622","2013-06-12",3.99
"1623","2013-06-13",4
"1624","2013-06-14",3.94
"1625","2013-06-17",4.05
"1626","2013-06-18",4.12
"1627","2013-06-19",3.96
"1628","2013-06-20",3.9
"1629","2013-06-21",3.84
"1630","2013-06-24",3.69
"1631","2013-06-25",3.42
"1632","2013-06-26",3.62
"1633","2013-06-27",3.6
"1634","2013-06-28",3.61
"1635","2013-07-01",3.49
"1636","2013-07-02",3.49
"1637","2013-07-03",3.49
"1638","2013-07-05",3.42
"1639","2013-07-08",3.5
"1640","2013-07-09",3.44
"1641","2013-07-10",3.76
"1642","2013-07-11",4.35
"1643","2013-07-12",5.2
"1644","2013-07-15",5.64
"1645","2013-07-16",5.5
"1646","2013-07-17",5.41
"1647","2013-07-18",5.32
"1648","2013-07-19",5.07
"1649","2013-07-22",5.11
"1650","2013-07-23",4.92
"1651","2013-07-24",4.82
"1652","2013-07-25",4.9
"1653","2013-07-26",5.05
"1654","2013-07-29",4.98
"1655","2013-07-30",5
"1656","2013-07-31",5.05
"1657","2013-08-01",4.98
"1658","2013-08-02",5.08
"1659","2013-08-05",4.92
"1660","2013-08-06",4.87
"1661","2013-08-07",4.86
"1662","2013-08-08",4.89
"1663","2013-08-09",4.88
"1664","2013-08-12",4.91
"1665","2013-08-13",5.17
"1666","2013-08-14",5.29
"1667","2013-08-15",5.13
"1668","2013-08-16",5.04
"1669","2013-08-19",5.34
"1670","2013-08-20",5.25
"1671","2013-08-21",5.47
"1672","2013-08-22",5.67
"1673","2013-08-23",5.73
"1674","2013-08-26",5.99
"1675","2013-08-27",5.68
"1676","2013-08-28",5.71
"1677","2013-08-29",5.65
"1678","2013-08-30",5.53
"1679","2013-09-03",5.54
"1680","2013-09-04",6.03
"1681","2013-09-05",7.99
"1682","2013-09-06",8.27
"1683","2013-09-09",8.37
"1684","2013-09-10",8.51
"1685","2013-09-11",8.42
"1686","2013-09-12",8.23
"1687","2013-09-13",10.11
"1688","2013-09-16",10
"1689","2013-09-17",9.77
"1690","2013-09-18",9.75
"1691","2013-09-19",9.39
"1692","2013-09-20",8.95
"1693","2013-09-23",9.09
"1694","2013-09-24",9.2
"1695","2013-09-25",8.98
"1696","2013-09-26",9.21
"1697","2013-09-27",10.77
"1698","2013-09-30",11.4
"1699","2013-10-01",11.44
"1700","2013-10-02",11.99
"1701","2013-10-03",12.41
"1702","2013-10-04",12.46
"1703","2013-10-07",12.11
"1704","2013-10-08",11.34
"1705","2013-10-09",10.84
"1706","2013-10-10",11.05
"1707","2013-10-11",10.89
"1708","2013-10-14",10.88
"1709","2013-10-15",10.89
"1710","2013-10-16",11.64
"1711","2013-10-17",12.13
"1712","2013-10-18",12.12
"1713","2013-10-21",12.47
"1714","2013-10-22",12.38
"1715","2013-10-23",12.3
"1716","2013-10-24",12.33
"1717","2013-10-25",11.76
"1718","2013-10-28",11.08
"1719","2013-10-29",11.45
"1720","2013-10-30",11.31
"1721","2013-10-31",11.51
"1722","2013-11-01",11.78
"1723","2013-11-04",11.64
"1724","2013-11-05",11.28
"1725","2013-11-06",11.55
"1726","2013-11-07",11.15
"1727","2013-11-08",12.11
"1728","2013-11-11",12.62
"1729","2013-11-12",12.81
"1730","2013-11-13",13.72
"1731","2013-11-14",14.02
"1732","2013-11-15",14.9
"1733","2013-11-18",14.67
"1734","2013-11-19",14.62
"1735","2013-11-20",15
"1736","2013-11-21",15.59
"1737","2013-11-22",15.3
"1738","2013-11-25",14.43
"1739","2013-11-26",14.84
"1740","2013-11-27",14.76
"1741","2013-11-29",14.63
"1742","2013-12-02",14.45
"1743","2013-12-03",14.06
"1744","2013-12-04",14.28
"1745","2013-12-05",14.67
"1746","2013-12-06",14.25
"1747","2013-12-09",13.79
"1748","2013-12-10",13.39
"1749","2013-12-11",12.82
"1750","2013-12-12",13.58
"1751","2013-12-13",13.32
"1752","2013-12-16",13.47
"1753","2013-12-17",10.8
"1754","2013-12-18",10.52
"1755","2013-12-19",11.15
"1756","2013-12-20",11.43
"1757","2013-12-23",11.2
"1758","2013-12-24",11.12
"1759","2013-12-26",11.19
"1760","2013-12-27",11.06
"1761","2013-12-30",10.93
"1762","2013-12-31",10.44
"1763","2014-01-02",10.43
"1764","2014-01-03",9.88
"1765","2014-01-06",9.5
"1766","2014-01-07",10.23
"1767","2014-01-08",10.05
"1768","2014-01-09",10.52
"1769","2014-01-10",10.91
"1770","2014-01-13",10.1
"1771","2014-01-14",10.78
"1772","2014-01-15",11.49
"1773","2014-01-16",11.76
"1774","2014-01-17",11.68
"1775","2014-01-21",11.71
"1776","2014-01-22",11.56
"1777","2014-01-23",11.22
"1778","2014-01-24",10.59
"1779","2014-01-27",10.18
"1780","2014-01-28",10.3
"1781","2014-01-29",10.12
"1782","2014-01-30",10.46
"1783","2014-01-31",10.26
"1784","2014-02-03",10.05
"1785","2014-02-04",10.36
"1786","2014-02-05",10.44
"1787","2014-02-06",10.45
"1788","2014-02-07",10.58
"1789","2014-02-10",10.51
"1790","2014-02-11",10.54
"1791","2014-02-12",11.49
"1792","2014-02-13",12.58
"1793","2014-02-14",12.98
"1794","2014-02-18",13.06
"1795","2014-02-19",12.24
"1796","2014-02-20",12.64
"1797","2014-02-21",12.58
"1798","2014-02-24",12.55
"1799","2014-02-25",12.43
"1800","2014-02-26",12.63
"1801","2014-02-27",12.81
"1802","2014-02-28",12.69
"1803","2014-03-03",12.5
"1804","2014-03-04",12.88
"1805","2014-03-05",13.08
"1806","2014-03-06",13.39
"1807","2014-03-07",14.11
"1808","2014-03-10",14.27
"1809","2014-03-11",13.24
"1810","2014-03-12",13.08
"1811","2014-03-13",12.78
"1812","2014-03-14",12.54
"1813","2014-03-17",12.86
"1814","2014-03-18",13.14
"1815","2014-03-19",13.32
"1816","2014-03-20",13.64
"1817","2014-03-21",13.96
"1818","2014-03-24",13.15
"1819","2014-03-25",12.67
"1820","2014-03-26",12.26
"1821","2014-03-27",12.16
"1822","2014-03-28",12.11
"1823","2014-03-31",12.66
"1824","2014-04-01",12.92
"1825","2014-04-02",12.8
"1826","2014-04-03",12.29
"1827","2014-04-04",11.5
"1828","2014-04-07",11.05
"1829","2014-04-08",10.96
"1830","2014-04-09",11.78
"1831","2014-04-10",10.96
"1832","2014-04-11",10.61
"1833","2014-04-14",10.35
"1834","2014-04-15",10.67
"1835","2014-04-16",10.71
"1836","2014-04-17",9.99
"1837","2014-04-21",10.15
"1838","2014-04-22",10.56
"1839","2014-04-23",10.33
"1840","2014-04-24",10.11
"1841","2014-04-25",9.98
"1842","2014-04-28",9.75
"1843","2014-04-29",9.75
"1844","2014-04-30",10.16
"1845","2014-05-01",10.25
"1846","2014-05-02",10.04
"1847","2014-05-05",10.24
"1848","2014-05-06",10.03
"1849","2014-05-07",10.25
"1850","2014-05-08",10.4
"1851","2014-05-09",11.45
"1852","2014-05-12",11.86
"1853","2014-05-13",10.48
"1854","2014-05-14",10.15
"1855","2014-05-15",10.1
"1856","2014-05-16",9.98
"1857","2014-05-19",10.52
"1858","2014-05-20",10.18
"1859","2014-05-21",10.14
"1860","2014-05-22",10.49
"1861","2014-05-23",10.65
"1862","2014-05-27",11.2
"1863","2014-05-28",11.74
"1864","2014-05-29",11.74
"1865","2014-05-30",11.26
"1866","2014-06-02",11.26
"1867","2014-06-03",11.22
"1868","2014-06-04",11.03
"1869","2014-06-05",11.11
"1870","2014-06-06",10.86
"1871","2014-06-09",10.98
"1872","2014-06-10",10.93
"1873","2014-06-11",11
"1874","2014-06-12",11.06
"1875","2014-06-13",11.07
"1876","2014-06-16",11.24
"1877","2014-06-17",11.25
"1878","2014-06-18",11.28
"1879","2014-06-19",11.4
"1880","2014-06-20",11.13
"1881","2014-06-23",11.54
"1882","2014-06-24",11.62
"1883","2014-06-25",12.09
"1884","2014-06-26",12.13
"1885","2014-06-27",12.27
"1886","2014-06-30",11.99
"1887","2014-07-01",12.14
"1888","2014-07-02",12.02
"1889","2014-07-03",12.12
"1890","2014-07-07",11.89
"1891","2014-07-08",11.36
"1892","2014-07-09",11.4
"1893","2014-07-10",11.22
"1894","2014-07-11",11.15
"1895","2014-07-14",11.19
"1896","2014-07-15",10.98
"1897","2014-07-16",10.93
"1898","2014-07-17",10.48
"1899","2014-07-18",10.56
"1900","2014-07-21",10.38
"1901","2014-07-22",10.44
"1902","2014-07-23",10.44
"1903","2014-07-24",10.32
"1904","2014-07-25",10.21
"1905","2014-07-28",10.23
"1906","2014-07-29",10.33
"1907","2014-07-30",10.43
"1908","2014-07-31",10.1
"1909","2014-08-01",10.44
"1910","2014-08-04",10.96
"1911","2014-08-05",10.77
"1912","2014-08-06",10.86
"1913","2014-08-07",11.08
"1914","2014-08-08",11.14
"1915","2014-08-11",11.13
"1916","2014-08-12",10.85
"1917","2014-08-13",11.15
"1918","2014-08-14",10.27
"1919","2014-08-15",10.24
"1920","2014-08-18",10.39
"1921","2014-08-19",10.31
"1922","2014-08-20",10.1
"1923","2014-08-21",9.94
"1924","2014-08-22",9.74
"1925","2014-08-25",9.31
"1926","2014-08-26",9.36
"1927","2014-08-27",9.39
"1928","2014-08-28",9.25
"1929","2014-08-29",9.54
"1930","2014-09-02",9.65
"1931","2014-09-03",9.56
"1932","2014-09-04",9.4
"1933","2014-09-05",9.68
"1934","2014-09-08",9.6
"1935","2014-09-09",9.39
"1936","2014-09-10",9.32
