"","date","VIRC"
"1003","2010-12-23",2.69
"1004","2010-12-27",2.6
"1005","2010-12-28",2.45
"1006","2010-12-29",2.75
"1007","2010-12-30",2.59
"1008","2010-12-31",2.64
"1009","2011-01-03",2.62
"1010","2011-01-04",2.67
"1011","2011-01-05",2.66
"1012","2011-01-06",2.75
"1013","2011-01-07",2.87
"1014","2011-01-10",2.82
"1015","2011-01-11",2.83
"1016","2011-01-12",2.75
"1017","2011-01-13",2.98
"1018","2011-01-14",2.91
"1019","2011-01-18",2.86
"1020","2011-01-19",2.68
"1021","2011-01-20",2.8
"1022","2011-01-21",2.9
"1023","2011-01-24",2.9
"1024","2011-01-25",2.9
"1025","2011-01-26",2.95
"1026","2011-01-27",3.07
"1027","2011-01-28",3.05
"1028","2011-01-31",3.05
"1029","2011-02-01",3.05
"1030","2011-02-02",3.13
"1031","2011-02-03",3.09
"1032","2011-02-04",3.09
"1033","2011-02-07",3.09
"1034","2011-02-08",3.09
"1035","2011-02-09",3.04
"1036","2011-02-10",3.12
"1037","2011-02-11",3.14
"1038","2011-02-14",2.98
"1039","2011-02-15",2.92
"1040","2011-02-16",2.92
"1041","2011-02-17",3.25
"1042","2011-02-18",3.25
"1043","2011-02-22",3.25
"1044","2011-02-23",3.2
"1045","2011-02-24",3.21
"1046","2011-02-25",3.15
"1047","2011-02-28",3.2
"1048","2011-03-01",3.3
"1049","2011-03-02",3.3
"1050","2011-03-03",3.41
"1051","2011-03-04",3.46
"1052","2011-03-07",3.39
"1053","2011-03-08",3.39
"1054","2011-03-09",3.33
"1055","2011-03-10",3.23
"1056","2011-03-11",3.26
"1057","2011-03-14",3.26
"1058","2011-03-15",3.35
"1059","2011-03-16",3.2
"1060","2011-03-17",3.39
"1061","2011-03-18",3.28
"1062","2011-03-21",3.31
"1063","2011-03-22",3.31
"1064","2011-03-23",3.31
"1065","2011-03-24",3.32
"1066","2011-03-25",3.27
"1067","2011-03-28",3.18
"1068","2011-03-29",3.1
"1069","2011-03-30",3.11
"1070","2011-03-31",3.2
"1071","2011-04-01",3.2
"1072","2011-04-04",3.2
"1073","2011-04-05",3.2
"1074","2011-04-06",3.22
"1075","2011-04-07",3.16
"1076","2011-04-08",3.24
"1077","2011-04-11",3.2
"1078","2011-04-12",3.1
"1079","2011-04-13",3.1
"1080","2011-04-14",3.15
"1081","2011-04-15",3.08
"1082","2011-04-18",3.05
"1083","2011-04-19",3.05
"1084","2011-04-20",3
"1085","2011-04-21",2.96
"1086","2011-04-25",3.05
"1087","2011-04-26",2.96
"1088","2011-04-27",2.97
"1089","2011-04-28",2.95
"1090","2011-04-29",2.99
"1091","2011-05-02",2.97
"1092","2011-05-03",2.95
"1093","2011-05-04",3.02
"1094","2011-05-05",3.02
"1095","2011-05-06",2.91
"1096","2011-05-09",3
"1097","2011-05-10",3.06
"1098","2011-05-11",3.03
"1099","2011-05-12",3.13
"1100","2011-05-13",3.28
"1101","2011-05-16",3.08
"1102","2011-05-17",3
"1103","2011-05-18",3
"1104","2011-05-19",3.1
"1105","2011-05-20",3.15
"1106","2011-05-23",3.12
"1107","2011-05-24",3.14
"1108","2011-05-25",3.16
"1109","2011-05-26",3.16
"1110","2011-05-27",3.16
"1111","2011-05-31",3.2
"1112","2011-06-01",3.01
"1113","2011-06-02",3.01
"1114","2011-06-03",3.01
"1115","2011-06-06",2.9
"1116","2011-06-07",2.89
"1117","2011-06-08",2.82
"1118","2011-06-09",2.89
"1119","2011-06-10",2.97
"1120","2011-06-13",2.8
"1121","2011-06-14",2.8
"1122","2011-06-15",2.82
"1123","2011-06-16",2.81
"1124","2011-06-17",2.9
"1125","2011-06-20",2.9
"1126","2011-06-21",2.9
"1127","2011-06-22",2.9
"1128","2011-06-23",2.9
"1129","2011-06-24",2.77
"1130","2011-06-27",2.71
"1131","2011-06-28",2.71
"1132","2011-06-29",2.71
"1133","2011-06-30",2.8
"1134","2011-07-01",2.8
"1135","2011-07-05",2.8
"1136","2011-07-06",2.8
"1137","2011-07-07",2.8
"1138","2011-07-08",2.77
"1139","2011-07-11",2.74
"1140","2011-07-12",2.7
"1141","2011-07-13",2.7
"1142","2011-07-14",2.7
"1143","2011-07-15",2.77
"1144","2011-07-18",2.67
"1145","2011-07-19",2.65
"1146","2011-07-20",2.69
"1147","2011-07-21",2.66
"1148","2011-07-22",2.59
"1149","2011-07-25",2.62
"1150","2011-07-26",2.6
"1151","2011-07-27",2.63
"1152","2011-07-28",2.61
"1153","2011-07-29",2.54
"1154","2011-08-01",2.5
"1155","2011-08-02",2.48
"1156","2011-08-03",2.44
"1157","2011-08-04",2.47
"1158","2011-08-05",2.47
"1159","2011-08-08",2.46
"1160","2011-08-09",2.41
"1161","2011-08-10",2.39
"1162","2011-08-11",2.37
"1163","2011-08-12",2.44
"1164","2011-08-15",2.44
"1165","2011-08-16",2.29
"1166","2011-08-17",2.26
"1167","2011-08-18",2.2
"1168","2011-08-19",2.16
"1169","2011-08-22",2.16
"1170","2011-08-23",2.16
"1171","2011-08-24",2.27
"1172","2011-08-25",2.3
"1173","2011-08-26",2.58
"1174","2011-08-29",2.26
"1175","2011-08-30",2.36
"1176","2011-08-31",2.4
"1177","2011-09-01",2.38
"1178","2011-09-02",2.38
"1179","2011-09-06",2.38
"1180","2011-09-07",2.22
"1181","2011-09-08",2.21
"1182","2011-09-09",2.11
"1183","2011-09-12",2.01
"1184","2011-09-13",2.01
"1185","2011-09-14",1.99
"1186","2011-09-15",2
"1187","2011-09-16",2.11
"1188","2011-09-19",2.02
"1189","2011-09-20",1.92
"1190","2011-09-21",1.9
"1191","2011-09-22",1.67
"1192","2011-09-23",1.65
"1193","2011-09-26",1.6
"1194","2011-09-27",1.5
"1195","2011-09-28",1.5
"1196","2011-09-29",1.45
"1197","2011-09-30",1.5
"1198","2011-10-03",1.5
"1199","2011-10-04",1.54
"1200","2011-10-05",1.54
"1201","2011-10-06",1.78
"1202","2011-10-07",1.66
"1203","2011-10-10",1.8
"1204","2011-10-11",1.83
"1205","2011-10-12",1.71
"1206","2011-10-13",1.64
"1207","2011-10-14",1.7
"1208","2011-10-17",1.7
"1209","2011-10-18",1.67
"1210","2011-10-19",1.56
"1211","2011-10-20",1.62
"1212","2011-10-21",1.61
"1213","2011-10-24",1.73
"1214","2011-10-25",1.83
"1215","2011-10-26",1.8
"1216","2011-10-27",1.77
"1217","2011-10-28",1.65
"1218","2011-10-31",1.8
"1219","2011-11-01",1.73
"1220","2011-11-02",1.75
"1221","2011-11-03",1.7
"1222","2011-11-04",1.7
"1223","2011-11-07",1.56
"1224","2011-11-08",1.65
"1225","2011-11-09",1.52
"1226","2011-11-10",1.49
"1227","2011-11-11",1.48
"1228","2011-11-14",1.57
"1229","2011-11-15",1.58
"1230","2011-11-16",1.5
"1231","2011-11-17",1.53
"1232","2011-11-18",1.53
"1233","2011-11-21",1.55
"1234","2011-11-22",1.5
"1235","2011-11-23",1.5
"1236","2011-11-25",1.5
"1237","2011-11-28",1.7
"1238","2011-11-29",1.62
"1239","2011-11-30",1.72
"1240","2011-12-01",1.64
"1241","2011-12-02",1.6
"1242","2011-12-05",1.57
"1243","2011-12-06",1.64
"1244","2011-12-07",1.64
"1245","2011-12-08",1.64
"1246","2011-12-09",1.81
"1247","2011-12-12",1.59
"1248","2011-12-13",1.51
"1249","2011-12-14",1.41
"1250","2011-12-15",1.32
"1251","2011-12-16",1.32
"1252","2011-12-19",1.32
"1253","2011-12-20",1.34
"1254","2011-12-21",1.35
"1255","2011-12-22",1.35
"1256","2011-12-23",1.32
"1257","2011-12-27",1.35
"1258","2011-12-28",1.53
"1259","2011-12-29",1.49
"1260","2011-12-30",1.61
"1261","2012-01-03",1.68
"1262","2012-01-04",1.67
"1263","2012-01-05",1.7
"1264","2012-01-06",1.79
"1265","2012-01-09",1.79
"1266","2012-01-10",1.79
"1267","2012-01-11",1.75
"1268","2012-01-12",1.7
"1269","2012-01-13",1.78
"1270","2012-01-17",1.78
"1271","2012-01-18",1.76
"1272","2012-01-19",1.65
"1273","2012-01-20",1.78
"1274","2012-01-23",1.65
"1275","2012-01-24",1.6
"1276","2012-01-25",1.71
"1277","2012-01-26",1.71
"1278","2012-01-27",1.62
"1279","2012-01-30",1.68
"1280","2012-01-31",1.78
"1281","2012-02-01",1.63
"1282","2012-02-02",1.73
"1283","2012-02-03",1.76
"1284","2012-02-06",1.66
"1285","2012-02-07",1.85
"1286","2012-02-08",1.71
"1287","2012-02-09",1.8
"1288","2012-02-10",1.95
"1289","2012-02-13",2.1
"1290","2012-02-14",2.2
"1291","2012-02-15",2.15
"1292","2012-02-16",2.15
"1293","2012-02-17",2.2
"1294","2012-02-21",2.1
"1295","2012-02-22",2.22
"1296","2012-02-23",2.2
"1297","2012-02-24",2.19
"1298","2012-02-27",2.17
"1299","2012-02-28",2.19
"1300","2012-02-29",2.05
"1301","2012-03-01",2.08
"1302","2012-03-02",2.13
"1303","2012-03-05",2.1
"1304","2012-03-06",1.98
"1305","2012-03-07",1.98
"1306","2012-03-08",1.98
"1307","2012-03-09",2.14
"1308","2012-03-12",2.14
"1309","2012-03-13",1.98
"1310","2012-03-14",2.15
"1311","2012-03-15",2.11
"1312","2012-03-16",1.96
"1313","2012-03-19",1.97
"1314","2012-03-20",1.87
"1315","2012-03-21",2.02
"1316","2012-03-22",2.12
"1317","2012-03-23",2.01
"1318","2012-03-26",2.01
"1319","2012-03-27",2.05
"1320","2012-03-28",1.97
"1321","2012-03-29",2.1
"1322","2012-03-30",2.05
"1323","2012-04-02",1.92
"1324","2012-04-03",2
"1325","2012-04-04",1.93
"1326","2012-04-05",1.93
"1327","2012-04-09",1.86
"1328","2012-04-10",1.81
"1329","2012-04-11",1.81
"1330","2012-04-12",1.76
"1331","2012-04-13",1.74
"1332","2012-04-16",2.01
"1333","2012-04-17",1.85
"1334","2012-04-18",1.85
"1335","2012-04-19",1.92
"1336","2012-04-20",1.92
"1337","2012-04-23",1.99
"1338","2012-04-24",1.9
"1339","2012-04-25",1.9
"1340","2012-04-26",1.81
"1341","2012-04-27",1.81
"1342","2012-04-30",1.82
"1343","2012-05-01",1.76
"1344","2012-05-02",1.68
"1345","2012-05-03",1.65
"1346","2012-05-04",1.79
"1347","2012-05-07",1.9
"1348","2012-05-08",1.79
"1349","2012-05-09",1.69
"1350","2012-05-10",1.71
"1351","2012-05-11",1.8
"1352","2012-05-14",1.94
"1353","2012-05-15",1.83
"1354","2012-05-16",1.79
"1355","2012-05-17",1.85
"1356","2012-05-18",1.8
"1357","2012-05-21",1.8
"1358","2012-05-22",1.8
"1359","2012-05-23",1.8
"1360","2012-05-24",1.8
"1361","2012-05-25",1.69
"1362","2012-05-29",1.68
"1363","2012-05-30",1.68
"1364","2012-05-31",1.87
"1365","2012-06-01",1.83
"1366","2012-06-04",1.83
"1367","2012-06-05",1.8
"1368","2012-06-06",1.77
"1369","2012-06-07",1.74
"1370","2012-06-08",1.69
"1371","2012-06-11",1.69
"1372","2012-06-12",1.69
"1373","2012-06-13",1.62
"1374","2012-06-14",1.61
"1375","2012-06-15",1.73
"1376","2012-06-18",1.62
"1377","2012-06-19",1.6
"1378","2012-06-20",1.6
"1379","2012-06-21",1.77
"1380","2012-06-22",1.8
"1381","2012-06-25",1.7
"1382","2012-06-26",1.64
"1383","2012-06-27",1.64
"1384","2012-06-28",1.66
"1385","2012-06-29",1.66
"1386","2012-07-02",1.66
"1387","2012-07-03",1.66
"1388","2012-07-05",1.66
"1389","2012-07-06",1.74
"1390","2012-07-09",1.75
"1391","2012-07-10",1.72
"1392","2012-07-11",1.72
"1393","2012-07-12",1.71
"1394","2012-07-13",1.62
"1395","2012-07-16",1.61
"1396","2012-07-17",1.6
"1397","2012-07-18",1.6
"1398","2012-07-19",1.56
"1399","2012-07-20",1.61
"1400","2012-07-23",1.59
"1401","2012-07-24",1.63
"1402","2012-07-25",1.51
"1403","2012-07-26",1.47
"1404","2012-07-27",1.6
"1405","2012-07-30",1.6
"1406","2012-07-31",1.67
"1407","2012-08-01",1.6
"1408","2012-08-02",1.55
"1409","2012-08-03",1.57
"1410","2012-08-06",1.6
"1411","2012-08-07",1.6
"1412","2012-08-08",1.56
"1413","2012-08-09",1.59
"1414","2012-08-10",1.56
"1415","2012-08-13",1.57
"1416","2012-08-14",1.57
"1417","2012-08-15",1.59
"1418","2012-08-16",1.63
"1419","2012-08-17",1.66
"1420","2012-08-20",1.62
"1421","2012-08-21",1.62
"1422","2012-08-22",1.65
"1423","2012-08-23",1.65
"1424","2012-08-24",1.52
"1425","2012-08-27",1.48
"1426","2012-08-28",1.52
"1427","2012-08-29",1.56
"1428","2012-08-30",1.57
"1429","2012-08-31",1.55
"1430","2012-09-04",1.56
"1431","2012-09-05",1.55
"1432","2012-09-06",1.6
"1433","2012-09-07",1.67
"1434","2012-09-10",1.66
"1435","2012-09-11",1.59
"1436","2012-09-12",1.52
"1437","2012-09-13",1.55
"1438","2012-09-14",2.75
"1439","2012-09-17",2.84
"1440","2012-09-18",2.61
"1441","2012-09-19",2.4
"1442","2012-09-20",2.33
"1443","2012-09-21",2.44
"1444","2012-09-24",2.52
"1445","2012-09-25",2.34
"1446","2012-09-26",2.33
"1447","2012-09-27",2.39
"1448","2012-09-28",2.37
"1449","2012-10-01",2.35
"1450","2012-10-02",2.32
"1451","2012-10-03",2.31
"1452","2012-10-04",2.36
"1453","2012-10-05",2.38
"1454","2012-10-08",2.35
"1455","2012-10-09",2.42
"1456","2012-10-10",2.41
"1457","2012-10-11",2.5
"1458","2012-10-12",2.44
"1459","2012-10-15",2.42
"1460","2012-10-16",2.4
"1461","2012-10-17",2.4
"1462","2012-10-18",2.36
"1463","2012-10-19",2.34
"1464","2012-10-22",2.41
"1465","2012-10-23",2.39
"1466","2012-10-24",2.3
"1467","2012-10-25",2.28
"1468","2012-10-26",2.28
"1469","2012-10-31",2.41
"1470","2012-11-01",2.36
"1471","2012-11-02",2.35
"1472","2012-11-05",2.36
"1473","2012-11-06",2.4
"1474","2012-11-07",2.37
"1475","2012-11-08",2.44
"1476","2012-11-09",2.39
"1477","2012-11-12",2.1
"1478","2012-11-13",2.11
"1479","2012-11-14",2.2
"1480","2012-11-15",2.2
"1481","2012-11-16",2.16
"1482","2012-11-19",2.14
"1483","2012-11-20",2.24
"1484","2012-11-21",2.32
"1485","2012-11-23",2.32
"1486","2012-11-26",2.31
"1487","2012-11-27",2.34
"1488","2012-11-28",2.36
"1489","2012-11-29",2.41
"1490","2012-11-30",2.45
"1491","2012-12-03",2.46
"1492","2012-12-04",2.5
"1493","2012-12-05",2.64
"1494","2012-12-06",2.41
"1495","2012-12-07",2.6
"1496","2012-12-10",2.53
"1497","2012-12-11",2.55
"1498","2012-12-12",2.55
"1499","2012-12-13",2.54
"1500","2012-12-14",2.54
"1501","2012-12-17",2.56
"1502","2012-12-18",2.53
"1503","2012-12-19",2.53
"1504","2012-12-20",2.52
"1505","2012-12-21",2.48
"1506","2012-12-24",2.55
"1507","2012-12-26",2.53
"1508","2012-12-27",2.51
"1509","2012-12-28",2.52
"1510","2012-12-31",2.59
"1511","2013-01-02",2.67
"1512","2013-01-03",2.65
"1513","2013-01-04",2.72
"1514","2013-01-07",2.8
"1515","2013-01-08",2.75
"1516","2013-01-09",2.69
"1517","2013-01-10",2.69
"1518","2013-01-11",2.6
"1519","2013-01-14",2.64
"1520","2013-01-15",2.58
"1521","2013-01-16",2.6
"1522","2013-01-17",2.62
"1523","2013-01-18",2.59
"1524","2013-01-22",2.7
"1525","2013-01-23",2.71
"1526","2013-01-24",2.69
"1527","2013-01-25",2.68
"1528","2013-01-28",2.69
"1529","2013-01-29",2.71
"1530","2013-01-30",2.72
"1531","2013-01-31",2.67
"1532","2013-02-01",2.72
"1533","2013-02-04",2.7
"1534","2013-02-05",2.68
"1535","2013-02-06",2.71
"1536","2013-02-07",2.7
"1537","2013-02-08",2.65
"1538","2013-02-11",2.6
"1539","2013-02-12",2.69
"1540","2013-02-13",2.69
"1541","2013-02-14",2.63
"1542","2013-02-15",2.7
"1543","2013-02-19",2.71
"1544","2013-02-20",2.65
"1545","2013-02-21",2.64
"1546","2013-02-22",2.7
"1547","2013-02-25",2.68
"1548","2013-02-26",2.7
"1549","2013-02-27",2.65
"1550","2013-02-28",2.68
"1551","2013-03-01",2.63
"1552","2013-03-04",2.68
"1553","2013-03-05",2.6
"1554","2013-03-06",2.58
"1555","2013-03-07",2.58
"1556","2013-03-08",2.61
"1557","2013-03-11",2.52
"1558","2013-03-12",2.6
"1559","2013-03-13",2.6
"1560","2013-03-14",2.55
"1561","2013-03-15",2.2
"1562","2013-03-18",2.31
"1563","2013-03-19",2.31
"1564","2013-03-20",2.3
"1565","2013-03-21",2.3
"1566","2013-03-22",2.35
"1567","2013-03-25",2.38
"1568","2013-03-26",2.37
"1569","2013-03-27",2.37
"1570","2013-03-28",2.39
"1571","2013-04-01",2.32
"1572","2013-04-02",2.31
"1573","2013-04-03",2.31
"1574","2013-04-04",2.31
"1575","2013-04-05",2.31
"1576","2013-04-08",2.3
"1577","2013-04-09",2.27
"1578","2013-04-10",2.27
"1579","2013-04-11",2.3
"1580","2013-04-12",2.35
"1581","2013-04-15",2.35
"1582","2013-04-16",2.39
"1583","2013-04-17",2.39
"1584","2013-04-18",2.49
"1585","2013-04-19",2.17
"1586","2013-04-22",2.17
"1587","2013-04-23",2.15
"1588","2013-04-24",2.11
"1589","2013-04-25",2.03
"1590","2013-04-26",2.02
"1591","2013-04-29",2.02
"1592","2013-04-30",2.03
"1593","2013-05-01",2.03
"1594","2013-05-02",2.01
"1595","2013-05-03",2
"1596","2013-05-06",1.97
"1597","2013-05-07",1.97
"1598","2013-05-08",1.96
"1599","2013-05-09",1.98
"1600","2013-05-10",1.99
"1601","2013-05-13",2
"1602","2013-05-14",2.02
"1603","2013-05-15",2.04
"1604","2013-05-16",2.09
"1605","2013-05-17",2.19
"1606","2013-05-20",2.09
"1607","2013-05-21",2.04
"1608","2013-05-22",2.09
"1609","2013-05-23",2.03
"1610","2013-05-24",2.03
"1611","2013-05-28",2.06
"1612","2013-05-29",2.06
"1613","2013-05-30",2.06
"1614","2013-05-31",2.09
"1615","2013-06-03",2.09
"1616","2013-06-04",2.05
"1617","2013-06-05",2.01
"1618","2013-06-06",2.01
"1619","2013-06-07",2.06
"1620","2013-06-10",2.06
"1621","2013-06-11",2.18
"1622","2013-06-12",2.08
"1623","2013-06-13",2.08
"1624","2013-06-14",2.1
"1625","2013-06-17",2.03
"1626","2013-06-18",2.04
"1627","2013-06-19",2.01
"1628","2013-06-20",2.08
"1629","2013-06-21",2.13
"1630","2013-06-24",2.1
"1631","2013-06-25",2.1
"1632","2013-06-26",2.16
"1633","2013-06-27",2.26
"1634","2013-06-28",2.34
"1635","2013-07-01",2.34
"1636","2013-07-02",2.2
"1637","2013-07-03",2.2
"1638","2013-07-05",2.31
"1639","2013-07-08",2.33
"1640","2013-07-09",2.26
"1641","2013-07-10",2.31
"1642","2013-07-11",2.34
"1643","2013-07-12",2.35
"1644","2013-07-15",2.35
"1645","2013-07-16",2.36
"1646","2013-07-17",2.4
"1647","2013-07-18",2.38
"1648","2013-07-19",2.29
"1649","2013-07-22",2.35
"1650","2013-07-23",2.48
"1651","2013-07-24",2.25
"1652","2013-07-25",2.21
"1653","2013-07-26",2.26
"1654","2013-07-29",2.26
"1655","2013-07-30",2.29
"1656","2013-07-31",2.47
"1657","2013-08-01",2.44
"1658","2013-08-02",2.48
"1659","2013-08-05",2.42
"1660","2013-08-06",2.4
"1661","2013-08-07",2.4
"1662","2013-08-08",2.38
"1663","2013-08-09",2.38
"1664","2013-08-12",2.46
"1665","2013-08-13",2.32
"1666","2013-08-14",2.3
"1667","2013-08-15",2.27
"1668","2013-08-16",2.29
"1669","2013-08-19",2.23
"1670","2013-08-20",2.23
"1671","2013-08-21",2.23
"1672","2013-08-22",2.26
"1673","2013-08-23",2.26
"1674","2013-08-26",2.27
"1675","2013-08-27",2.34
"1676","2013-08-28",2.3
"1677","2013-08-29",2.33
"1678","2013-08-30",2.32
"1679","2013-09-03",2.37
"1680","2013-09-04",2.24
"1681","2013-09-05",2.26
"1682","2013-09-06",2.29
"1683","2013-09-09",2.23
"1684","2013-09-10",2.25
"1685","2013-09-11",2.25
"1686","2013-09-12",2.27
"1687","2013-09-13",2.27
"1688","2013-09-16",2.29
"1689","2013-09-17",2.18
"1690","2013-09-18",2.18
"1691","2013-09-19",2.16
"1692","2013-09-20",2.18
"1693","2013-09-23",2.13
"1694","2013-09-24",2.1
"1695","2013-09-25",2.05
"1696","2013-09-26",2.04
"1697","2013-09-27",2.04
"1698","2013-09-30",2.06
"1699","2013-10-01",2.03
"1700","2013-10-02",2.05
"1701","2013-10-03",2.05
"1702","2013-10-04",2.11
"1703","2013-10-07",2.05
"1704","2013-10-08",2.04
"1705","2013-10-09",2.06
"1706","2013-10-10",2.07
"1707","2013-10-11",2.04
"1708","2013-10-14",2.03
"1709","2013-10-15",2.03
"1710","2013-10-16",1.98
"1711","2013-10-17",2.03
"1712","2013-10-18",1.98
"1713","2013-10-21",2.02
"1714","2013-10-22",2.09
"1715","2013-10-23",2.08
"1716","2013-10-24",2.08
"1717","2013-10-25",2.01
"1718","2013-10-28",2.02
"1719","2013-10-29",2.05
"1720","2013-10-30",2.07
"1721","2013-10-31",2.1
"1722","2013-11-01",2.01
"1723","2013-11-04",2.01
"1724","2013-11-05",2.07
"1725","2013-11-06",2.09
"1726","2013-11-07",2.12
"1727","2013-11-08",2.09
"1728","2013-11-11",2.06
"1729","2013-11-12",2.05
"1730","2013-11-13",2.06
"1731","2013-11-14",2.06
"1732","2013-11-15",2.1
"1733","2013-11-18",2.07
"1734","2013-11-19",2.07
"1735","2013-11-20",2.08
"1736","2013-11-21",2.01
"1737","2013-11-22",2.04
"1738","2013-11-25",2.04
"1739","2013-11-26",2.04
"1740","2013-11-27",2.04
"1741","2013-11-29",2.08
"1742","2013-12-02",2.07
"1743","2013-12-03",2.04
"1744","2013-12-04",2.06
"1745","2013-12-05",2.06
"1746","2013-12-06",2.09
"1747","2013-12-09",2.08
"1748","2013-12-10",2.13
"1749","2013-12-11",2.11
"1750","2013-12-12",2.1
"1751","2013-12-13",2
"1752","2013-12-16",2.13
"1753","2013-12-17",2.3
"1754","2013-12-18",2.3
"1755","2013-12-19",2.37
"1756","2013-12-20",2.28
"1757","2013-12-23",2.32
"1758","2013-12-24",2.38
"1759","2013-12-26",2.35
"1760","2013-12-27",2.33
"1761","2013-12-30",2.31
"1762","2013-12-31",2.29
"1763","2014-01-02",2.29
"1764","2014-01-03",2.34
"1765","2014-01-06",2.35
"1766","2014-01-07",2.35
"1767","2014-01-08",2.36
"1768","2014-01-09",2.4
"1769","2014-01-10",2.39
"1770","2014-01-13",2.39
"1771","2014-01-14",2.34
"1772","2014-01-15",2.73
"1773","2014-01-16",2.66
"1774","2014-01-17",2.65
"1775","2014-01-21",2.68
"1776","2014-01-22",2.67
"1777","2014-01-23",2.66
"1778","2014-01-24",2.52
"1779","2014-01-27",2.64
"1780","2014-01-28",2.68
"1781","2014-01-29",2.67
"1782","2014-01-30",2.7
"1783","2014-01-31",2.62
"1784","2014-02-03",2.57
"1785","2014-02-04",2.58
"1786","2014-02-05",2.21
"1787","2014-02-06",2.24
"1788","2014-02-07",2.36
"1789","2014-02-10",2.33
"1790","2014-02-11",2.32
"1791","2014-02-12",2.38
"1792","2014-02-13",2.6
"1793","2014-02-14",2.53
"1794","2014-02-18",2.55
"1795","2014-02-19",2.5
"1796","2014-02-20",2.57
"1797","2014-02-21",2.47
"1798","2014-02-24",2.51
"1799","2014-02-25",2.59
"1800","2014-02-26",2.59
"1801","2014-02-27",2.59
"1802","2014-02-28",2.6
"1803","2014-03-03",2.49
"1804","2014-03-04",2.64
"1805","2014-03-05",2.55
"1806","2014-03-06",2.62
"1807","2014-03-07",2.65
"1808","2014-03-10",2.55
"1809","2014-03-11",2.61
"1810","2014-03-12",2.55
"1811","2014-03-13",2.53
"1812","2014-03-14",2.53
"1813","2014-03-17",2.48
"1814","2014-03-18",2.4
"1815","2014-03-19",2.4
"1816","2014-03-20",2.37
"1817","2014-03-21",2.44
"1818","2014-03-24",2.44
"1819","2014-03-25",2.44
"1820","2014-03-26",2.44
"1821","2014-03-27",2.4
"1822","2014-03-28",2.45
"1823","2014-03-31",2.47
"1824","2014-04-01",2.43
"1825","2014-04-02",2.51
"1826","2014-04-03",2.41
"1827","2014-04-04",2.52
"1828","2014-04-07",2.45
"1829","2014-04-08",2.45
"1830","2014-04-09",2.5
"1831","2014-04-10",2.5
"1832","2014-04-11",2.55
"1833","2014-04-14",2.55
"1834","2014-04-15",2.53
"1835","2014-04-16",2.46
"1836","2014-04-17",2.46
"1837","2014-04-21",2.45
"1838","2014-04-22",2.36
"1839","2014-04-23",2.3
"1840","2014-04-24",2.44
"1841","2014-04-25",2.44
"1842","2014-04-28",2.24
"1843","2014-04-29",2.16
"1844","2014-04-30",2.21
"1845","2014-05-01",2.21
"1846","2014-05-02",2.2
"1847","2014-05-05",2.22
"1848","2014-05-06",2.21
"1849","2014-05-07",2.22
"1850","2014-05-08",2.22
"1851","2014-05-09",2.18
"1852","2014-05-12",2.15
"1853","2014-05-13",2.09
"1854","2014-05-14",2.07
"1855","2014-05-15",2.07
"1856","2014-05-16",2.07
"1857","2014-05-19",2.03
"1858","2014-05-20",2.03
"1859","2014-05-21",2.03
"1860","2014-05-22",2.03
"1861","2014-05-23",2.05
"1862","2014-05-27",2.05
"1863","2014-05-28",2.03
"1864","2014-05-29",2.06
"1865","2014-05-30",2.14
"1866","2014-06-02",2.14
"1867","2014-06-03",2.08
"1868","2014-06-04",2.08
"1869","2014-06-05",2.08
"1870","2014-06-06",2.08
"1871","2014-06-09",2.08
"1872","2014-06-10",2.02
"1873","2014-06-11",2.06
"1874","2014-06-12",2.09
"1875","2014-06-13",2.16
"1876","2014-06-16",2.16
"1877","2014-06-17",2.24
"1878","2014-06-18",2.5
"1879","2014-06-19",2.5
"1880","2014-06-20",2.65
"1881","2014-06-23",2.61
"1882","2014-06-24",2.51
"1883","2014-06-25",2.35
"1884","2014-06-26",2.39
"1885","2014-06-27",2.34
"1886","2014-06-30",2.32
"1887","2014-07-01",2.34
"1888","2014-07-02",2.29
"1889","2014-07-03",2.33
"1890","2014-07-07",2.34
"1891","2014-07-08",2.31
"1892","2014-07-09",2.34
"1893","2014-07-10",2.3
"1894","2014-07-11",2.29
"1895","2014-07-14",2.3
"1896","2014-07-15",2.33
"1897","2014-07-16",2.35
"1898","2014-07-17",2.37
"1899","2014-07-18",2.34
"1900","2014-07-21",2.23
"1901","2014-07-22",2.24
"1902","2014-07-23",2.3
"1903","2014-07-24",2.46
"1904","2014-07-25",2.51
"1905","2014-07-28",2.58
"1906","2014-07-29",2.51
"1907","2014-07-30",2.49
"1908","2014-07-31",2.53
"1909","2014-08-01",2.63
"1910","2014-08-04",2.65
"1911","2014-08-05",2.6
"1912","2014-08-06",2.69
"1913","2014-08-07",2.69
"1914","2014-08-08",2.95
"1915","2014-08-11",2.89
"1916","2014-08-12",2.69
"1917","2014-08-13",2.75
"1918","2014-08-14",2.85
"1919","2014-08-15",2.93
"1920","2014-08-18",2.8
"1921","2014-08-19",2.79
"1922","2014-08-20",2.8
"1923","2014-08-21",2.75
"1924","2014-08-22",2.75
"1925","2014-08-25",2.77
"1926","2014-08-26",2.76
"1927","2014-08-27",2.74
"1928","2014-08-28",2.74
"1929","2014-08-29",2.84
"1930","2014-09-02",2.69
"1931","2014-09-03",2.52
"1932","2014-09-04",2.63
"1933","2014-09-05",2.64
"1934","2014-09-08",2.74
"1935","2014-09-09",2.74
