"","date","AXAS"
"996","2010-12-14",80.599998
"997","2010-12-15",79.199997
"998","2010-12-16",80.199997
"999","2010-12-17",80.199997
"1000","2010-12-20",82.599998
"1001","2010-12-21",84.800003
"1002","2010-12-22",82.800003
"1003","2010-12-23",83.800003
"1004","2010-12-27",82.800003
"1005","2010-12-28",82.400002
"1006","2010-12-29",81.599998
"1007","2010-12-30",82.800003
"1008","2010-12-31",91.400002
"1009","2011-01-03",95
"1010","2011-01-04",87
"1011","2011-01-05",87
"1012","2011-01-06",87.199997
"1013","2011-01-07",85
"1014","2011-01-10",84.800003
"1015","2011-01-11",88
"1016","2011-01-12",90
"1017","2011-01-13",89.599998
"1018","2011-01-14",93.400002
"1019","2011-01-18",93.199997
"1020","2011-01-19",86.800003
"1021","2011-01-20",86.400002
"1022","2011-01-21",84.400002
"1023","2011-01-24",85.800003
"1024","2011-01-25",85.199997
"1025","2011-01-26",93.199997
"1026","2011-01-27",89.199997
"1027","2011-01-28",93.400002
"1028","2011-01-31",95.800003
"1029","2011-02-01",97.599998
"1030","2011-02-02",93.599998
"1031","2011-02-03",96.400002
"1032","2011-02-04",95.599998
"1033","2011-02-07",95.199997
"1034","2011-02-08",91.599998
"1035","2011-02-09",90.599998
"1036","2011-02-10",92
"1037","2011-02-11",91.199997
"1038","2011-02-14",94.800003
"1039","2011-02-15",94.599998
"1040","2011-02-16",97.400002
"1041","2011-02-17",104.599998
"1042","2011-02-18",107.199997
"1043","2011-02-22",106.400002
"1044","2011-02-23",109.199997
"1045","2011-02-24",115.199997
"1046","2011-02-25",117.400002
"1047","2011-02-28",119.400002
"1048","2011-03-01",113
"1049","2011-03-02",115.599998
"1050","2011-03-03",115.599998
"1051","2011-03-04",111.400002
"1052","2011-03-07",112.599998
"1053","2011-03-08",104
"1054","2011-03-09",100
"1055","2011-03-10",96.800003
"1056","2011-03-11",98.400002
"1057","2011-03-14",97.599998
"1058","2011-03-15",94.400002
"1059","2011-03-16",97.599998
"1060","2011-03-17",90.400002
"1061","2011-03-18",93.599998
"1062","2011-03-21",97.400002
"1063","2011-03-22",99.599998
"1064","2011-03-23",97.400002
"1065","2011-03-24",99
"1066","2011-03-25",100.199997
"1067","2011-03-28",100.599998
"1068","2011-03-29",104
"1069","2011-03-30",107.199997
"1070","2011-03-31",116.800003
"1071","2011-04-01",113.599998
"1072","2011-04-04",114.400002
"1073","2011-04-05",113
"1074","2011-04-06",110.400002
"1075","2011-04-07",110.400002
"1076","2011-04-08",112.400002
"1077","2011-04-11",104.800003
"1078","2011-04-12",98
"1079","2011-04-13",98
"1080","2011-04-14",100
"1081","2011-04-15",98.599998
"1082","2011-04-18",91.599998
"1083","2011-04-19",94.400002
"1084","2011-04-20",103.400002
"1085","2011-04-21",103.199997
"1086","2011-04-25",102.400002
"1087","2011-04-26",97
"1088","2011-04-27",99.800003
"1089","2011-04-28",101.400002
"1090","2011-04-29",101.599998
"1091","2011-05-02",99.800003
"1092","2011-05-03",92.800003
"1093","2011-05-04",83.800003
"1094","2011-05-05",82.599998
"1095","2011-05-06",84.599998
"1096","2011-05-09",88.400002
"1097","2011-05-10",92.800003
"1098","2011-05-11",85.400002
"1099","2011-05-12",87.199997
"1100","2011-05-13",82.800003
"1101","2011-05-16",79.599998
"1102","2011-05-17",75.599998
"1103","2011-05-18",81.599998
"1104","2011-05-19",83
"1105","2011-05-20",81.800003
"1106","2011-05-23",78.800003
"1107","2011-05-24",77.800003
"1108","2011-05-25",77.400002
"1109","2011-05-26",81.599998
"1110","2011-05-27",82.599998
"1111","2011-05-31",88
"1112","2011-06-01",81.199997
"1113","2011-06-02",80.800003
"1114","2011-06-03",78.400002
"1115","2011-06-06",74
"1116","2011-06-07",72.800003
"1117","2011-06-08",72.400002
"1118","2011-06-09",75.599998
"1119","2011-06-10",72
"1120","2011-06-13",63.400002
"1121","2011-06-14",68.199997
"1122","2011-06-15",64.800003
"1123","2011-06-16",66.199997
"1124","2011-06-17",63.200001
"1125","2011-06-20",63.200001
"1126","2011-06-21",67.400002
"1127","2011-06-22",65.800003
"1128","2011-06-23",65.400002
"1129","2011-06-24",64.599998
"1130","2011-06-27",60.799999
"1131","2011-06-28",62.200001
"1132","2011-06-29",71.400002
"1133","2011-06-30",76.599998
"1134","2011-07-01",75.400002
"1135","2011-07-05",83
"1136","2011-07-06",82.599998
"1137","2011-07-07",91
"1138","2011-07-08",89.800003
"1139","2011-07-11",86
"1140","2011-07-12",84.400002
"1141","2011-07-13",88.199997
"1142","2011-07-14",81.599998
"1143","2011-07-15",89.400002
"1144","2011-07-18",87
"1145","2011-07-19",99.400002
"1146","2011-07-20",101.599998
"1147","2011-07-21",101.199997
"1148","2011-07-22",101.599998
"1149","2011-07-25",99.199997
"1150","2011-07-26",96.199997
"1151","2011-07-27",94.199997
"1152","2011-07-28",93
"1153","2011-07-29",91.800003
"1154","2011-08-01",94
"1155","2011-08-02",88.199997
"1156","2011-08-03",85.800003
"1157","2011-08-04",76.199997
"1158","2011-08-05",72.599998
"1159","2011-08-08",61.799999
"1160","2011-08-09",71
"1161","2011-08-10",63.400002
"1162","2011-08-11",69
"1163","2011-08-12",67.599998
"1164","2011-08-15",74.400002
"1165","2011-08-16",67.400002
"1166","2011-08-17",68
"1167","2011-08-18",64.400002
"1168","2011-08-19",61.599998
"1169","2011-08-22",59
"1170","2011-08-23",62.400002
"1171","2011-08-24",63
"1172","2011-08-25",60.799999
"1173","2011-08-26",66.199997
"1174","2011-08-29",73.199997
"1175","2011-08-30",73
"1176","2011-08-31",73.800003
"1177","2011-09-01",71.199997
"1178","2011-09-02",66
"1179","2011-09-06",67.400002
"1180","2011-09-07",72
"1181","2011-09-08",68.599998
"1182","2011-09-09",67
"1183","2011-09-12",68
"1184","2011-09-13",69.599998
"1185","2011-09-14",69.199997
"1186","2011-09-15",68.400002
"1187","2011-09-16",68.400002
"1188","2011-09-19",67.599998
"1189","2011-09-20",67.400002
"1190","2011-09-21",63.599998
"1191","2011-09-22",58.799999
"1192","2011-09-23",58.400002
"1193","2011-09-26",62.799999
"1194","2011-09-27",62.799999
"1195","2011-09-28",56.599998
"1196","2011-09-29",53.599998
"1197","2011-09-30",52.799999
"1198","2011-10-03",46
"1199","2011-10-04",47.400002
"1200","2011-10-05",51.400002
"1201","2011-10-06",50.599998
"1202","2011-10-07",51.400002
"1203","2011-10-10",65.800003
"1204","2011-10-11",67.800003
"1205","2011-10-12",68.800003
"1206","2011-10-13",68
"1207","2011-10-14",75.400002
"1208","2011-10-17",72.800003
"1209","2011-10-18",79
"1210","2011-10-19",73.599998
"1211","2011-10-20",74.199997
"1212","2011-10-21",76.400002
"1213","2011-10-24",77.400002
"1214","2011-10-25",73
"1215","2011-10-26",78
"1216","2011-10-27",87.599998
"1217","2011-10-28",84.199997
"1218","2011-10-31",78
"1219","2011-11-01",70.800003
"1220","2011-11-02",74.400002
"1221","2011-11-03",78.199997
"1222","2011-11-04",79.599998
"1223","2011-11-07",79.599998
"1224","2011-11-08",81
"1225","2011-11-09",70.400002
"1226","2011-11-10",75.599998
"1227","2011-11-11",76.599998
"1228","2011-11-14",72.400002
"1229","2011-11-15",75
"1230","2011-11-16",75
"1231","2011-11-17",70.199997
"1232","2011-11-18",69.800003
"1233","2011-11-21",66
"1234","2011-11-22",65.800003
"1235","2011-11-23",61.400002
"1236","2011-11-25",59.200001
"1237","2011-11-28",64.199997
"1238","2011-11-29",65.599998
"1239","2011-11-30",72.199997
"1240","2011-12-01",73
"1241","2011-12-02",74
"1242","2011-12-05",74.400002
"1243","2011-12-06",72.800003
"1244","2011-12-07",72.599998
"1245","2011-12-08",66.599998
"1246","2011-12-09",71.599998
"1247","2011-12-12",69.199997
"1248","2011-12-13",64.199997
"1249","2011-12-14",61.599998
"1250","2011-12-15",61.799999
"1251","2011-12-16",66.199997
"1252","2011-12-19",61.599998
"1253","2011-12-20",65.599998
"1254","2011-12-21",64.800003
"1255","2011-12-22",65.800003
"1256","2011-12-23",67.199997
"1257","2011-12-27",68.400002
"1258","2011-12-28",65.400002
"1259","2011-12-29",67
"1260","2011-12-30",66
"1261","2012-01-03",71.400002
"1262","2012-01-04",72.199997
"1263","2012-01-05",69
"1264","2012-01-06",67
"1265","2012-01-09",66.599998
"1266","2012-01-10",68.400002
"1267","2012-01-11",66.599998
"1268","2012-01-12",65.400002
"1269","2012-01-13",63.200001
"1270","2012-01-17",64.199997
"1271","2012-01-18",64.800003
"1272","2012-01-19",65.800003
"1273","2012-01-20",65.800003
"1274","2012-01-23",70.400002
"1275","2012-01-24",70.800003
"1276","2012-01-25",74.599998
"1277","2012-01-26",74.400002
"1278","2012-01-27",77.400002
"1279","2012-01-30",75.400002
"1280","2012-01-31",74.800003
"1281","2012-02-01",75.599998
"1282","2012-02-02",75.800003
"1283","2012-02-03",77.400002
"1284","2012-02-06",79.800003
"1285","2012-02-07",79.800003
"1286","2012-02-08",79.599998
"1287","2012-02-09",78
"1288","2012-02-10",74.400002
"1289","2012-02-13",77.800003
"1290","2012-02-14",76.599998
"1291","2012-02-15",75.400002
"1292","2012-02-16",77.800003
"1293","2012-02-17",79.400002
"1294","2012-02-21",82.400002
"1295","2012-02-22",81.199997
"1296","2012-02-23",83.800003
"1297","2012-02-24",86.800003
"1298","2012-02-27",85.800003
"1299","2012-02-28",85
"1300","2012-02-29",80.400002
"1301","2012-03-01",81.199997
"1302","2012-03-02",77.400002
"1303","2012-03-05",75.400002
"1304","2012-03-06",71.800003
"1305","2012-03-07",75.199997
"1306","2012-03-08",74.800003
"1307","2012-03-09",76.800003
"1308","2012-03-12",75.599998
"1309","2012-03-13",76.599998
"1310","2012-03-14",74.400002
"1311","2012-03-15",70.400002
"1312","2012-03-16",65.400002
"1313","2012-03-19",63.400002
"1314","2012-03-20",61.599998
"1315","2012-03-21",64
"1316","2012-03-22",62.200001
"1317","2012-03-23",67.199997
"1318","2012-03-26",65.400002
"1319","2012-03-27",65
"1320","2012-03-28",63.799999
"1321","2012-03-29",62.400002
"1322","2012-03-30",62.400002
"1323","2012-04-02",65
"1324","2012-04-03",62.599998
"1325","2012-04-04",59.799999
"1326","2012-04-05",59.799999
"1327","2012-04-09",58.599998
"1328","2012-04-10",55.799999
"1329","2012-04-11",58.200001
"1330","2012-04-12",61
"1331","2012-04-13",59.799999
"1332","2012-04-16",58
"1333","2012-04-17",60.200001
"1334","2012-04-18",58.200001
"1335","2012-04-19",57.599998
"1336","2012-04-20",57.799999
"1337","2012-04-23",57
"1338","2012-04-24",56.599998
"1339","2012-04-25",59
"1340","2012-04-26",60.200001
"1341","2012-04-27",59.599998
"1342","2012-04-30",59.599998
"1343","2012-05-01",61
"1344","2012-05-02",59.599998
"1345","2012-05-03",56.200001
"1346","2012-05-04",58
"1347","2012-05-07",56.599998
"1348","2012-05-08",55.400002
"1349","2012-05-09",54.200001
"1350","2012-05-10",57.400002
"1351","2012-05-11",56.599998
"1352","2012-05-14",53.799999
"1353","2012-05-15",52.200001
"1354","2012-05-16",50.200001
"1355","2012-05-17",50.599998
"1356","2012-05-18",50.200001
"1357","2012-05-21",54.200001
"1358","2012-05-22",52.400002
"1359","2012-05-23",53.200001
"1360","2012-05-24",52.599998
"1361","2012-05-25",51.200001
"1362","2012-05-29",57
"1363","2012-05-30",55.799999
"1364","2012-05-31",55.200001
"1365","2012-06-01",51.200001
"1366","2012-06-04",51.799999
"1367","2012-06-05",54
"1368","2012-06-06",57.400002
"1369","2012-06-07",57.599998
"1370","2012-06-08",60.799999
"1371","2012-06-11",55
"1372","2012-06-12",59
"1373","2012-06-13",55.200001
"1374","2012-06-14",58
"1375","2012-06-15",63.200001
"1376","2012-06-18",62.200001
"1377","2012-06-19",64.199997
"1378","2012-06-20",63.400002
"1379","2012-06-21",60.200001
"1380","2012-06-22",60.599998
"1381","2012-06-25",58.400002
"1382","2012-06-26",57.799999
"1383","2012-06-27",61
"1384","2012-06-28",62.400002
"1385","2012-06-29",63.799999
"1386","2012-07-02",64.400002
"1387","2012-07-03",67
"1388","2012-07-05",66.199997
"1389","2012-07-06",64.400002
"1390","2012-07-09",66.599998
"1391","2012-07-10",63.200001
"1392","2012-07-11",61.799999
"1393","2012-07-12",59
"1394","2012-07-13",60.799999
"1395","2012-07-16",58
"1396","2012-07-17",55.599998
"1397","2012-07-18",54.799999
"1398","2012-07-19",54.200001
"1399","2012-07-20",54.599998
"1400","2012-07-23",52.799999
"1401","2012-07-24",50
"1402","2012-07-25",48.799999
"1403","2012-07-26",49.599998
"1404","2012-07-27",51.599998
"1405","2012-07-30",51.799999
"1406","2012-07-31",50.200001
"1407","2012-08-01",49.200001
"1408","2012-08-02",46.799999
"1409","2012-08-03",49
"1410","2012-08-06",49
"1411","2012-08-07",53
"1412","2012-08-08",51.200001
"1413","2012-08-09",47.599998
"1414","2012-08-10",43.400002
"1415","2012-08-13",42.400002
"1416","2012-08-14",40.400002
"1417","2012-08-15",40.200001
"1418","2012-08-16",40.400002
"1419","2012-08-17",39.799999
"1420","2012-08-20",39.400002
"1421","2012-08-21",40
"1422","2012-08-22",40
"1423","2012-08-23",40
"1424","2012-08-24",41.799999
"1425","2012-08-27",41
"1426","2012-08-28",40.400002
"1427","2012-08-29",40
"1428","2012-08-30",40
"1429","2012-08-31",40.599998
"1430","2012-09-04",39.799999
"1431","2012-09-05",38.400002
"1432","2012-09-06",40.200001
"1433","2012-09-07",41.400002
"1434","2012-09-10",43.400002
"1435","2012-09-11",44.599998
"1436","2012-09-12",44.599998
"1437","2012-09-13",45.200001
"1438","2012-09-14",47.200001
"1439","2012-09-17",45
"1440","2012-09-18",46
"1441","2012-09-19",47.599998
"1442","2012-09-20",49
"1443","2012-09-21",50
"1444","2012-09-24",47.599998
"1445","2012-09-25",46.599998
"1446","2012-09-26",45.400002
"1447","2012-09-27",46.599998
"1448","2012-09-28",46
"1449","2012-10-01",47.200001
"1450","2012-10-02",47
"1451","2012-10-03",44.799999
"1452","2012-10-04",45
"1453","2012-10-05",44.200001
"1454","2012-10-08",42.799999
"1455","2012-10-09",43.400002
"1456","2012-10-10",43.799999
"1457","2012-10-11",45.400002
"1458","2012-10-12",44
"1459","2012-10-15",43.599998
"1460","2012-10-16",43.599998
"1461","2012-10-17",43.400002
"1462","2012-10-18",43.799999
"1463","2012-10-19",43
"1464","2012-10-22",42
"1465","2012-10-23",42.599998
"1466","2012-10-24",42.599998
"1467","2012-10-25",41.200001
"1468","2012-10-26",42.200001
"1469","2012-10-31",41.400002
"1470","2012-11-01",41.599998
"1471","2012-11-02",40.400002
"1472","2012-11-05",42.200001
"1473","2012-11-06",45.200001
"1474","2012-11-07",42.200001
"1475","2012-11-08",42
"1476","2012-11-09",42.200001
"1477","2012-11-12",39.200001
"1478","2012-11-13",34
"1479","2012-11-14",35
"1480","2012-11-15",32.200001
"1481","2012-11-16",31.799999
"1482","2012-11-19",34.599998
"1483","2012-11-20",34.799999
"1484","2012-11-21",36.599998
"1485","2012-11-23",36.200001
"1486","2012-11-26",38.599998
"1487","2012-11-27",40.599998
"1488","2012-11-28",42
"1489","2012-11-29",44.799999
"1490","2012-11-30",44.400002
"1491","2012-12-03",40.400002
"1492","2012-12-04",40.200001
"1493","2012-12-05",41.799999
"1494","2012-12-06",37.599998
"1495","2012-12-07",36.200001
"1496","2012-12-10",38
"1497","2012-12-11",37.799999
"1498","2012-12-12",38
"1499","2012-12-13",37.200001
"1500","2012-12-14",36.599998
"1501","2012-12-17",37.400002
"1502","2012-12-18",41.599998
"1503","2012-12-19",43.400002
"1504","2012-12-20",43.200001
"1505","2012-12-21",43.599998
"1506","2012-12-24",42.200001
"1507","2012-12-26",42
"1508","2012-12-27",41
"1509","2012-12-28",40
"1510","2012-12-31",43.799999
"1511","2013-01-02",45.799999
"1512","2013-01-03",45
"1513","2013-01-04",45
"1514","2013-01-07",43.799999
"1515","2013-01-08",45.400002
"1516","2013-01-09",45.599998
"1517","2013-01-10",44.799999
"1518","2013-01-11",44.400002
"1519","2013-01-14",44.200001
"1520","2013-01-15",44.799999
"1521","2013-01-16",44.200001
"1522","2013-01-17",44.599998
"1523","2013-01-18",43.799999
"1524","2013-01-22",43
"1525","2013-01-23",43
"1526","2013-01-24",43.599998
"1527","2013-01-25",42.799999
"1528","2013-01-28",42.400002
"1529","2013-01-29",42.599998
"1530","2013-01-30",42.599998
"1531","2013-01-31",43
"1532","2013-02-01",44.200001
"1533","2013-02-04",42.799999
"1534","2013-02-05",45
"1535","2013-02-06",44
"1536","2013-02-07",42.400002
"1537","2013-02-08",42.599998
"1538","2013-02-11",42.200001
"1539","2013-02-12",41.799999
"1540","2013-02-13",41.599998
"1541","2013-02-14",43.200001
"1542","2013-02-15",43
"1543","2013-02-19",43.200001
"1544","2013-02-20",42.400002
"1545","2013-02-21",41.200001
"1546","2013-02-22",42.400002
"1547","2013-02-25",41.200001
"1548","2013-02-26",39.799999
"1549","2013-02-27",40
"1550","2013-02-28",41.200001
"1551","2013-03-01",39.400002
"1552","2013-03-04",41
"1553","2013-03-05",41.400002
"1554","2013-03-06",41.799999
"1555","2013-03-07",43.599998
"1556","2013-03-08",43.799999
"1557","2013-03-11",44.799999
"1558","2013-03-12",44
"1559","2013-03-13",43.200001
"1560","2013-03-14",45
"1561","2013-03-15",42.799999
"1562","2013-03-18",45
"1563","2013-03-19",47.200001
"1564","2013-03-20",46.799999
"1565","2013-03-21",47.599998
"1566","2013-03-22",47.799999
"1567","2013-03-25",46.400002
"1568","2013-03-26",47
"1569","2013-03-27",45.799999
"1570","2013-03-28",46.200001
"1571","2013-04-01",45.400002
"1572","2013-04-02",44
"1573","2013-04-03",43
"1574","2013-04-04",42.400002
"1575","2013-04-05",43.200001
"1576","2013-04-08",44.799999
"1577","2013-04-09",45.599998
"1578","2013-04-10",45.799999
"1579","2013-04-11",45.799999
"1580","2013-04-12",45.200001
"1581","2013-04-15",42
"1582","2013-04-16",42.599998
"1583","2013-04-17",41
"1584","2013-04-18",44.599998
"1585","2013-04-19",44
"1586","2013-04-22",42.799999
"1587","2013-04-23",43
"1588","2013-04-24",44
"1589","2013-04-25",44.599998
"1590","2013-04-26",44.200001
"1591","2013-04-29",44.200001
"1592","2013-04-30",44.799999
"1593","2013-05-01",42.799999
"1594","2013-05-02",43.599998
"1595","2013-05-03",45
"1596","2013-05-06",46.799999
"1597","2013-05-07",47.799999
"1598","2013-05-08",48.799999
"1599","2013-05-09",48.200001
"1600","2013-05-10",45.200001
"1601","2013-05-13",46.799999
"1602","2013-05-14",47.799999
"1603","2013-05-15",47.599998
"1604","2013-05-16",47
"1605","2013-05-17",48.599998
"1606","2013-05-20",49.799999
"1607","2013-05-21",49.599998
"1608","2013-05-22",49
"1609","2013-05-23",49.400002
"1610","2013-05-24",49
"1611","2013-05-28",49.400002
"1612","2013-05-29",47.400002
"1613","2013-05-30",48.200001
"1614","2013-05-31",46.599998
"1615","2013-06-03",48.400002
"1616","2013-06-04",48.599998
"1617","2013-06-05",46.400002
"1618","2013-06-06",46.400002
"1619","2013-06-07",45.200001
"1620","2013-06-10",45
"1621","2013-06-11",43.799999
"1622","2013-06-12",42.799999
"1623","2013-06-13",43.599998
"1624","2013-06-14",43.200001
"1625","2013-06-17",43.799999
"1626","2013-06-18",44.799999
"1627","2013-06-19",45.599998
"1628","2013-06-20",43.799999
"1629","2013-06-21",43.799999
"1630","2013-06-24",43
"1631","2013-06-25",43.799999
"1632","2013-06-26",42.599998
"1633","2013-06-27",42.400002
"1634","2013-06-28",42
"1635","2013-07-01",41.599998
"1636","2013-07-02",40.799999
"1637","2013-07-03",40.799999
"1638","2013-07-05",41.599998
"1639","2013-07-08",41.200001
"1640","2013-07-09",41.200001
"1641","2013-07-10",44.200001
"1642","2013-07-11",45.599998
"1643","2013-07-12",46.599998
"1644","2013-07-15",48
"1645","2013-07-16",48.799999
"1646","2013-07-17",48.200001
"1647","2013-07-18",48.599998
"1648","2013-07-19",48.599998
"1649","2013-07-22",48.799999
"1650","2013-07-23",48.799999
"1651","2013-07-24",47.400002
"1652","2013-07-25",48
"1653","2013-07-26",48
"1654","2013-07-29",47
"1655","2013-07-30",48.400002
"1656","2013-07-31",48.599998
"1657","2013-08-01",49
"1658","2013-08-02",51.400002
"1659","2013-08-05",51.799999
"1660","2013-08-06",51.599998
"1661","2013-08-07",49.799999
"1662","2013-08-08",51
"1663","2013-08-09",51.400002
"1664","2013-08-12",51.799999
"1665","2013-08-13",50.200001
"1666","2013-08-14",53.400002
"1667","2013-08-15",51.400002
"1668","2013-08-16",52.599998
"1669","2013-08-19",52
"1670","2013-08-20",52.200001
"1671","2013-08-21",51.200001
"1672","2013-08-22",51.799999
"1673","2013-08-23",51.200001
"1674","2013-08-26",52.400002
"1675","2013-08-27",51.400002
"1676","2013-08-28",52.400002
"1677","2013-08-29",52.400002
"1678","2013-08-30",50.400002
"1679","2013-09-03",51.599998
"1680","2013-09-04",50.400002
"1681","2013-09-05",49.599998
"1682","2013-09-06",49
"1683","2013-09-09",50.400002
"1684","2013-09-10",51.200001
"1685","2013-09-11",52
"1686","2013-09-12",52.200001
"1687","2013-09-13",52.799999
"1688","2013-09-16",49.599998
"1689","2013-09-17",52
"1690","2013-09-18",51.799999
"1691","2013-09-19",51.799999
"1692","2013-09-20",50.599998
"1693","2013-09-23",50.400002
"1694","2013-09-24",51
"1695","2013-09-25",51.400002
"1696","2013-09-26",51.200001
"1697","2013-09-27",52.400002
"1698","2013-09-30",51.400002
"1699","2013-10-01",52.599998
"1700","2013-10-02",55.799999
"1701","2013-10-03",58
"1702","2013-10-04",59.400002
"1703","2013-10-07",59
"1704","2013-10-08",55.799999
"1705","2013-10-09",54.799999
"1706","2013-10-10",58.599998
"1707","2013-10-11",58.400002
"1708","2013-10-14",58
"1709","2013-10-15",57.599998
"1710","2013-10-16",58.799999
"1711","2013-10-17",59.799999
"1712","2013-10-18",59.799999
"1713","2013-10-21",60.200001
"1714","2013-10-22",60.200001
"1715","2013-10-23",60.799999
"1716","2013-10-24",60.200001
"1717","2013-10-25",61.599998
"1718","2013-10-28",60.400002
"1719","2013-10-29",60.400002
"1720","2013-10-30",59
"1721","2013-10-31",57.799999
"1722","2013-11-01",58.599998
"1723","2013-11-04",60.599998
"1724","2013-11-05",60.200001
"1725","2013-11-06",63.400002
"1726","2013-11-07",63.799999
"1727","2013-11-08",67.800003
"1728","2013-11-11",68.400002
"1729","2013-11-12",71
"1730","2013-11-13",77.199997
"1731","2013-11-14",73.199997
"1732","2013-11-15",71.400002
"1733","2013-11-18",68.599998
"1734","2013-11-19",67.199997
"1735","2013-11-20",69
"1736","2013-11-21",71.800003
"1737","2013-11-22",71.400002
"1738","2013-11-25",71.400002
"1739","2013-11-26",73.800003
"1740","2013-11-27",72.199997
"1741","2013-11-29",72
"1742","2013-12-02",73.400002
"1743","2013-12-03",71.599998
"1744","2013-12-04",74.199997
"1745","2013-12-05",73.400002
"1746","2013-12-06",70.599998
"1747","2013-12-09",70.400002
"1748","2013-12-10",66.400002
"1749","2013-12-11",61.400002
"1750","2013-12-12",66.199997
"1751","2013-12-13",65.199997
"1752","2013-12-16",65.400002
"1753","2013-12-17",63
"1754","2013-12-18",64.199997
"1755","2013-12-19",63.599998
"1756","2013-12-20",66.599998
"1757","2013-12-23",66.199997
"1758","2013-12-24",70.199997
"1759","2013-12-26",69
"1760","2013-12-27",67.800003
"1761","2013-12-30",65.800003
"1762","2013-12-31",65.199997
"1763","2014-01-02",65.599998
"1764","2014-01-03",64.800003
"1765","2014-01-06",63.599998
"1766","2014-01-07",64.199997
"1767","2014-01-08",62.599998
"1768","2014-01-09",63.599998
"1769","2014-01-10",63
"1770","2014-01-13",60.799999
"1771","2014-01-14",62.200001
"1772","2014-01-15",62.200001
"1773","2014-01-16",63.200001
"1774","2014-01-17",65.400002
"1775","2014-01-21",65
"1776","2014-01-22",65.199997
"1777","2014-01-23",64
"1778","2014-01-24",63.400002
"1779","2014-01-27",62.400002
"1780","2014-01-28",63.799999
"1781","2014-01-29",63.799999
"1782","2014-01-30",65.400002
"1783","2014-01-31",63.400002
"1784","2014-02-03",61.400002
"1785","2014-02-04",62.799999
"1786","2014-02-05",62.200001
"1787","2014-02-06",63
"1788","2014-02-07",62.799999
"1789","2014-02-10",63.400002
"1790","2014-02-11",67
"1791","2014-02-12",68.199997
"1792","2014-02-13",66.800003
"1793","2014-02-14",66.199997
"1794","2014-02-18",65.599998
"1795","2014-02-19",65.599998
"1796","2014-02-20",66.400002
"1797","2014-02-21",66.199997
"1798","2014-02-24",69.400002
"1799","2014-02-25",67.800003
"1800","2014-02-26",67
"1801","2014-02-27",68.599998
"1802","2014-02-28",67.400002
"1803","2014-03-03",67.199997
"1804","2014-03-04",67.800003
"1805","2014-03-05",65.599998
"1806","2014-03-06",66.199997
"1807","2014-03-07",66
"1808","2014-03-10",64.800003
"1809","2014-03-11",63
"1810","2014-03-12",62.799999
"1811","2014-03-13",67
"1812","2014-03-14",68.800003
"1813","2014-03-17",73.199997
"1814","2014-03-18",78.199997
"1815","2014-03-19",77.800003
"1816","2014-03-20",77.800003
"1817","2014-03-21",81.400002
"1818","2014-03-24",79.800003
"1819","2014-03-25",81.800003
"1820","2014-03-26",79.199997
"1821","2014-03-27",76.599998
"1822","2014-03-28",77.400002
"1823","2014-03-31",79.199997
"1824","2014-04-01",79
"1825","2014-04-02",77.400002
"1826","2014-04-03",79.400002
"1827","2014-04-04",77.800003
"1828","2014-04-07",80.800003
"1829","2014-04-08",83.800003
"1830","2014-04-09",88.400002
"1831","2014-04-10",91.800003
"1832","2014-04-11",93.599998
"1833","2014-04-14",93.199997
"1834","2014-04-15",95.199997
"1835","2014-04-16",99.199997
"1836","2014-04-17",103
"1837","2014-04-21",109.599998
"1838","2014-04-22",100.400002
"1839","2014-04-23",104.599998
"1840","2014-04-24",106.800003
"1841","2014-04-25",103.800003
"1842","2014-04-28",106.400002
"1843","2014-04-29",104.800003
"1844","2014-04-30",109.199997
"1845","2014-05-01",105.599998
"1846","2014-05-02",108.400002
"1847","2014-05-05",108.400002
"1848","2014-05-06",107.599998
"1849","2014-05-07",109.800003
"1850","2014-05-08",111.199997
"1851","2014-05-09",106.800003
"1852","2014-05-12",106
"1853","2014-05-13",105.599998
"1854","2014-05-14",102
"1855","2014-05-15",94.199997
"1856","2014-05-16",93.599998
"1857","2014-05-19",95
"1858","2014-05-20",97.400002
"1859","2014-05-21",100.599998
"1860","2014-05-22",103.599998
"1861","2014-05-23",102.199997
"1862","2014-05-27",103.199997
"1863","2014-05-28",102
"1864","2014-05-29",103.400002
"1865","2014-05-30",100.400002
"1866","2014-06-02",96.800003
"1867","2014-06-03",97
"1868","2014-06-04",93
"1869","2014-06-05",104.599998
"1870","2014-06-06",105.599998
"1871","2014-06-09",107
"1872","2014-06-10",104.599998
"1873","2014-06-11",102.800003
"1874","2014-06-12",103.400002
"1875","2014-06-13",102.800003
"1876","2014-06-16",106.599998
"1877","2014-06-17",107.400002
"1878","2014-06-18",108.400002
"1879","2014-06-19",104.400002
"1880","2014-06-20",111.599998
"1881","2014-06-23",118.199997
"1882","2014-06-24",111.199997
"1883","2014-06-25",116.800003
"1884","2014-06-26",121
"1885","2014-06-27",124.599998
"1886","2014-06-30",125.199997
"1887","2014-07-01",125.599998
"1888","2014-07-02",124.599998
"1889","2014-07-03",122.800003
"1890","2014-07-07",117.199997
"1891","2014-07-08",120
"1892","2014-07-09",123.599998
"1893","2014-07-10",122.199997
"1894","2014-07-11",117
"1895","2014-07-14",119.400002
"1896","2014-07-15",113.199997
"1897","2014-07-16",114.800003
"1898","2014-07-17",112.800003
"1899","2014-07-18",113.400002
"1900","2014-07-21",111.400002
"1901","2014-07-22",114
