"","date","FCRD"
"1001","2014-04-11",13.56
"1002","2014-04-14",13.65
"1003","2014-04-15",13.61
"1004","2014-04-16",13.8
"1005","2014-04-17",13.77
"1006","2014-04-21",13.71
"1007","2014-04-22",13.81
"1008","2014-04-23",13.85
"1009","2014-04-24",13.77
"1010","2014-04-25",13.72
"1011","2014-04-28",13.54
"1012","2014-04-29",13.49
"1013","2014-04-30",13.43
"1014","2014-05-01",13.33
"1015","2014-05-02",13.36
"1016","2014-05-05",13.35
"1017","2014-05-06",13.2
"1018","2014-05-07",13.1
"1019","2014-05-08",13.02
"1020","2014-05-09",13.03
"1021","2014-05-12",13.37
"1022","2014-05-13",13.18
"1023","2014-05-14",12.94
"1024","2014-05-15",12.9
"1025","2014-05-16",13.03
"1026","2014-05-19",13.25
"1027","2014-05-20",13.3
"1028","2014-05-21",13.21
"1029","2014-05-22",13.31
"1030","2014-05-23",13.49
"1031","2014-05-27",13.42
"1032","2014-05-28",13.43
"1033","2014-05-29",13.4
"1034","2014-05-30",13.3
"1035","2014-06-02",13.3
"1036","2014-06-03",13.32
"1037","2014-06-04",13.29
"1038","2014-06-05",13.37
"1039","2014-06-06",13.54
"1040","2014-06-09",13.54
"1041","2014-06-10",13.47
"1042","2014-06-11",13.47
"1043","2014-06-12",13.31
"1044","2014-06-13",13.24
"1045","2014-06-16",13.31
"1046","2014-06-17",13.36
"1047","2014-06-18",13.49
"1048","2014-06-19",13.44
"1049","2014-06-20",13.49
"1050","2014-06-23",13.42
"1051","2014-06-24",13.43
"1052","2014-06-25",13.5
"1053","2014-06-26",14.04
"1054","2014-06-27",14.12
"1055","2014-06-30",14
"1056","2014-07-01",14.08
"1057","2014-07-02",14.08
"1058","2014-07-03",14.01
"1059","2014-07-07",13.93
"1060","2014-07-08",13.68
"1061","2014-07-09",13.85
"1062","2014-07-10",13.73
"1063","2014-07-11",13.71
"1064","2014-07-14",13.81
"1065","2014-07-15",13.94
"1066","2014-07-16",13.78
"1067","2014-07-17",13.55
"1068","2014-07-18",13.61
"1069","2014-07-21",13.56
"1070","2014-07-22",13.5
"1071","2014-07-23",13.62
"1072","2014-07-24",13.66
"1073","2014-07-25",13.77
"1074","2014-07-28",13.77
"1075","2014-07-29",13.7
"1076","2014-07-30",13.6
"1077","2014-07-31",13.22
"1078","2014-08-01",13.23
"1079","2014-08-04",13.25
"1080","2014-08-05",13.13
"1081","2014-08-06",13.29
"1082","2014-08-07",13.22
"1083","2014-08-08",13.29
"1084","2014-08-11",13.31
"1085","2014-08-12",13.3
"1086","2014-08-13",13.27
"1087","2014-08-14",13.38
"1088","2014-08-15",13.45
"1089","2014-08-18",13.67
"1090","2014-08-19",13.76
"1091","2014-08-20",13.85
"1092","2014-08-21",13.93
"1093","2014-08-22",13.87
"1094","2014-08-25",13.86
"1095","2014-08-26",13.89
"1096","2014-08-27",13.87
"1097","2014-08-28",14.05
"1098","2014-08-29",14.24
"1099","2014-09-02",14.13
"1100","2014-09-03",14.06
"1101","2014-09-04",14.09
"1102","2014-09-05",14.22
"1103","2014-09-08",14.16
"1104","2014-09-09",14.04
"1105","2014-09-10",13.9
"1106","2014-09-11",13.6
"1107","2014-09-12",13.71
"1108","2014-09-15",13.62
"1109","2014-09-16",13.53
"1110","2014-09-17",13.46
"1111","2014-09-18",13.53
"1112","2014-09-19",13.26
"1113","2014-09-22",13.29
"1114","2014-09-23",13.25
"1115","2014-09-24",13.26
"1116","2014-09-25",13.31
"1117","2014-09-26",13.41
"1118","2014-09-29",13.34
"1119","2014-09-30",12.9
"1120","2014-10-01",13.04
"1121","2014-10-02",12.97
"1122","2014-10-03",13.1
"1123","2014-10-06",13.07
"1124","2014-10-07",12.96
"1125","2014-10-08",12.86
"1126","2014-10-09",12.75
"1127","2014-10-10",12.49
"1128","2014-10-13",12.36
"1129","2014-10-14",12.3
"1130","2014-10-15",12.02
"1131","2014-10-16",12.37
"1132","2014-10-17",12.81
"1133","2014-10-20",12.7
"1134","2014-10-21",12.76
"1135","2014-10-22",12.85
"1136","2014-10-23",12.72
"1137","2014-10-24",12.76
"1138","2014-10-27",12.65
"1139","2014-10-28",12.74
"1140","2014-10-29",12.85
"1141","2014-10-30",12.72
"1142","2014-10-31",12.86
"1143","2014-11-03",12.84
"1144","2014-11-04",12.87
"1145","2014-11-05",12.81
"1146","2014-11-06",12.75
"1147","2014-11-07",12.77
"1148","2014-11-10",12.98
"1149","2014-11-11",13.03
"1150","2014-11-12",13.11
"1151","2014-11-13",13.05
"1152","2014-11-14",13.06
"1153","2014-11-17",13.15
"1154","2014-11-18",13.24
"1155","2014-11-19",13.25
"1156","2014-11-20",13.36
"1157","2014-11-21",13.17
"1158","2014-11-24",13.29
"1159","2014-11-25",13.3
"1160","2014-11-26",13.36
"1161","2014-11-28",13.36
"1162","2014-12-01",13.03
"1163","2014-12-02",13.15
"1164","2014-12-03",13.07
"1165","2014-12-04",13.09
"1166","2014-12-05",12.88
"1167","2014-12-08",12.58
"1168","2014-12-09",12.73
"1169","2014-12-10",12.38
"1170","2014-12-11",11.88
"1171","2014-12-12",11.68
"1172","2014-12-15",11.62
"1173","2014-12-16",11.31
"1174","2014-12-17",11.73
"1175","2014-12-18",12.16
"1176","2014-12-19",12.17
"1177","2014-12-22",11.54
"1178","2014-12-23",11.56
"1179","2014-12-24",11.51
"1180","2014-12-26",11.72
"1181","2014-12-29",11.82
"1182","2014-12-30",11.8
"1183","2014-12-31",11.76
"1184","2015-01-02",11.97
"1185","2015-01-05",12.12
"1186","2015-01-06",11.71
"1187","2015-01-07",11.73
"1188","2015-01-08",11.79
"1189","2015-01-09",11.6
"1190","2015-01-12",11.42
"1191","2015-01-13",11.3
"1192","2015-01-14",11.09
"1193","2015-01-15",10.9
"1194","2015-01-16",10.9
"1195","2015-01-20",10.97
"1196","2015-01-21",11
"1197","2015-01-22",10.93
"1198","2015-01-23",10.9
"1199","2015-01-26",10.84
"1200","2015-01-27",10.92
"1201","2015-01-28",11
"1202","2015-01-29",10.98
"1203","2015-01-30",10.89
"1204","2015-02-02",10.85
"1205","2015-02-03",11.25
"1206","2015-02-04",11.23
"1207","2015-02-05",11.27
"1208","2015-02-06",11.54
"1209","2015-02-09",11.43
"1210","2015-02-10",11.33
"1211","2015-02-11",11.36
"1212","2015-02-12",11.52
"1213","2015-02-13",11.75
"1214","2015-02-17",11.86
"1215","2015-02-18",11.87
"1216","2015-02-19",11.94
"1217","2015-02-20",11.9
"1218","2015-02-23",11.86
"1219","2015-02-24",11.94
"1220","2015-02-25",11.98
"1221","2015-02-26",11.92
"1222","2015-02-27",12.09
"1223","2015-03-02",12.1
"1224","2015-03-03",12.18
"1225","2015-03-04",12.14
"1226","2015-03-05",12.04
"1227","2015-03-06",12
"1228","2015-03-09",12.22
"1229","2015-03-10",12.31
"1230","2015-03-11",12.57
"1231","2015-03-12",12.48
"1232","2015-03-13",12.4
"1233","2015-03-16",12.2
"1234","2015-03-17",12.25
"1235","2015-03-18",12.01
"1236","2015-03-19",11.91
"1237","2015-03-20",11.95
"1238","2015-03-23",11.98
"1239","2015-03-24",12.03
"1240","2015-03-25",12.26
"1241","2015-03-26",12.28
"1242","2015-03-27",12.28
"1243","2015-03-30",12.3
"1244","2015-03-31",12.29
"1245","2015-04-01",12.32
"1246","2015-04-02",12.25
"1247","2015-04-06",12.27
"1248","2015-04-07",12.39
"1249","2015-04-08",12.24
"1250","2015-04-09",12.4
"1251","2015-04-10",12.41
"1252","2015-04-13",12.31
"1253","2015-04-14",12.31
"1254","2015-04-15",12.3
"1255","2015-04-16",12.24
"1256","2015-04-17",12.19
"1257","2015-04-20",12.27
"1258","2015-04-21",12.16
"1259","2015-04-22",12.26
"1260","2015-04-23",12.35
"1261","2015-04-24",12.29
"1262","2015-04-27",12.27
"1263","2015-04-28",12.28
"1264","2015-04-29",12.2
"1265","2015-04-30",12.29
"1266","2015-05-01",12.16
"1267","2015-05-04",12.07
"1268","2015-05-05",12.02
"1269","2015-05-06",11.83
"1270","2015-05-07",11.83
"1271","2015-05-08",11.65
"1272","2015-05-11",11.85
"1273","2015-05-12",11.98
"1274","2015-05-13",11.89
"1275","2015-05-14",12.02
"1276","2015-05-15",12.09
"1277","2015-05-18",12.26
"1278","2015-05-19",12.39
"1279","2015-05-20",12.5
"1280","2015-05-21",12.42
"1281","2015-05-22",12.49
"1282","2015-05-26",12.56
"1283","2015-05-27",12.55
"1284","2015-05-28",12.68
"1285","2015-05-29",12.56
"1286","2015-06-01",12.46
"1287","2015-06-02",12.6
"1288","2015-06-03",12.63
"1289","2015-06-04",12.62
"1290","2015-06-05",12.67
"1291","2015-06-08",12.53
"1292","2015-06-09",12.5
"1293","2015-06-10",12.47
"1294","2015-06-11",12.11
"1295","2015-06-12",12.19
"1296","2015-06-15",12.18
"1297","2015-06-16",12.09
"1298","2015-06-17",12.18
"1299","2015-06-18",12.2
"1300","2015-06-19",12.04
"1301","2015-06-22",11.99
"1302","2015-06-23",12.04
"1303","2015-06-24",12.05
"1304","2015-06-25",12.05
"1305","2015-06-26",11.93
"1306","2015-06-29",11.66
"1307","2015-06-30",11.55
"1308","2015-07-01",11.54
"1309","2015-07-02",11.47
"1310","2015-07-06",11.42
"1311","2015-07-07",11.38
"1312","2015-07-08",11.24
"1313","2015-07-09",11.25
"1314","2015-07-10",11.25
"1315","2015-07-13",11.22
"1316","2015-07-14",11.61
"1317","2015-07-15",11.6
"1318","2015-07-16",11.74
"1319","2015-07-17",11.64
"1320","2015-07-20",11.44
"1321","2015-07-21",11.47
"1322","2015-07-22",11.43
"1323","2015-07-23",11.36
"1324","2015-07-24",11.07
"1325","2015-07-27",10.97
"1326","2015-07-28",11.13
"1327","2015-07-29",11.85
"1328","2015-07-30",11.97
"1329","2015-07-31",11.97
"1330","2015-08-03",11.77
"1331","2015-08-04",11.92
"1332","2015-08-05",11.88
"1333","2015-08-06",11.92
"1334","2015-08-07",12.08
"1335","2015-08-10",12.43
"1336","2015-08-11",12.41
"1337","2015-08-12",12.33
"1338","2015-08-13",12.19
"1339","2015-08-14",12.21
"1340","2015-08-17",12.2
"1341","2015-08-18",12.28
"1342","2015-08-19",12.25
"1343","2015-08-20",12.15
"1344","2015-08-21",11.99
"1345","2015-08-24",11.8
"1346","2015-08-25",11.98
"1347","2015-08-26",12.25
"1348","2015-08-27",12.3
"1349","2015-08-28",12.4
"1350","2015-08-31",12.46
"1351","2015-09-01",12.37
"1352","2015-09-02",12.41
"1353","2015-09-03",12.38
"1354","2015-09-04",12.38
"1355","2015-09-08",12.23
"1356","2015-09-09",12.18
"1357","2015-09-10",12.22
"1358","2015-09-11",11.82
"1359","2015-09-14",11.58
"1360","2015-09-15",11.56
"1361","2015-09-16",11.66
"1362","2015-09-17",11.56
"1363","2015-09-18",11.05
"1364","2015-09-21",11.25
"1365","2015-09-22",11.28
"1366","2015-09-23",11.23
"1367","2015-09-24",11.21
"1368","2015-09-25",11.34
"1369","2015-09-28",10.97
"1370","2015-09-29",10.78
"1371","2015-09-30",10.92
"1372","2015-10-01",11.44
"1373","2015-10-02",11.03
"1374","2015-10-05",11.17
"1375","2015-10-06",11.54
"1376","2015-10-07",11.61
"1377","2015-10-08",11.7
"1378","2015-10-09",11.65
"1379","2015-10-12",11.76
"1380","2015-10-13",11.8
"1381","2015-10-14",11.67
"1382","2015-10-15",11.82
"1383","2015-10-16",11.95
"1384","2015-10-19",11.99
"1385","2015-10-20",12.08
"1386","2015-10-21",11.95
"1387","2015-10-22",12.07
"1388","2015-10-23",12.03
"1389","2015-10-26",11.91
"1390","2015-10-27",11.58
"1391","2015-10-28",11.5
"1392","2015-10-29",11.49
"1393","2015-10-30",11.46
"1394","2015-11-02",11.37
"1395","2015-11-03",11.37
"1396","2015-11-04",11.39
"1397","2015-11-05",11.42
"1398","2015-11-06",11.46
"1399","2015-11-09",11.4
"1400","2015-11-10",11.4
"1401","2015-11-11",11.3
"1402","2015-11-12",11.28
"1403","2015-11-13",11.27
"1404","2015-11-16",11.43
"1405","2015-11-17",11.4
"1406","2015-11-18",11.46
"1407","2015-11-19",11.48
"1408","2015-11-20",11.57
"1409","2015-11-23",11.72
"1410","2015-11-24",11.6
"1411","2015-11-25",11.83
"1412","2015-11-27",11.72
"1413","2015-11-30",11.77
"1414","2015-12-01",11.89
"1415","2015-12-02",11.71
"1416","2015-12-03",11.55
"1417","2015-12-04",11.58
"1418","2015-12-07",11.42
"1419","2015-12-08",11.29
"1420","2015-12-09",11.17
"1421","2015-12-10",11.13
"1422","2015-12-11",10.53
"1423","2015-12-14",10.04
"1424","2015-12-15",11.05
"1425","2015-12-16",11.19
"1426","2015-12-17",11.07
"1427","2015-12-18",11.17
"1428","2015-12-21",10.92
"1429","2015-12-22",10.98
"1430","2015-12-23",11.2
"1431","2015-12-24",11.24
"1432","2015-12-28",10.97
"1433","2015-12-29",11.07
"1434","2015-12-30",10.88
"1435","2015-12-31",10.7
"1436","2016-01-04",10.77
"1437","2016-01-05",10.82
"1438","2016-01-06",10.76
"1439","2016-01-07",10.61
"1440","2016-01-08",10.43
"1441","2016-01-11",10.16
"1442","2016-01-12",10.12
"1443","2016-01-13",9.79
"1444","2016-01-14",9.88
"1445","2016-01-15",9.55
"1446","2016-01-19",9.47
"1447","2016-01-20",9.16
"1448","2016-01-21",9.42
"1449","2016-01-22",9.46
"1450","2016-01-25",9.46
"1451","2016-01-26",9.53
"1452","2016-01-27",9.6
"1453","2016-01-28",9.65
"1454","2016-01-29",9.7
"1455","2016-02-01",9.6
"1456","2016-02-02",9.27
"1457","2016-02-03",9.18
"1458","2016-02-04",9.15
"1459","2016-02-05",9.22
"1460","2016-02-08",9.08
"1461","2016-02-09",8.82
"1462","2016-02-10",8.74
"1463","2016-02-11",8.67
"1464","2016-02-12",8.89
"1465","2016-02-16",8.97
"1466","2016-02-17",9.12
"1467","2016-02-18",9.09
"1468","2016-02-19",9.19
"1469","2016-02-22",9.27
"1470","2016-02-23",9.29
"1471","2016-02-24",9.37
"1472","2016-02-25",9.43
"1473","2016-02-26",9.46
"1474","2016-02-29",9.83
"1475","2016-03-01",9.83
"1476","2016-03-02",9.89
"1477","2016-03-03",10.09
"1478","2016-03-04",10.15
"1479","2016-03-07",10.24
"1480","2016-03-08",10.06
"1481","2016-03-09",10.07
"1482","2016-03-10",10.08
"1483","2016-03-11",10.17
"1484","2016-03-14",10.47
"1485","2016-03-15",10.34
"1486","2016-03-16",10.43
"1487","2016-03-17",10.59
"1488","2016-03-18",10.87
"1489","2016-03-21",10.74
"1490","2016-03-22",10.61
"1491","2016-03-23",10.43
"1492","2016-03-24",10.53
"1493","2016-03-28",10.88
"1494","2016-03-29",10.89
"1495","2016-03-30",10.82
"1496","2016-03-31",10.83
"1497","2016-04-01",11.01
"1498","2016-04-04",11.02
"1499","2016-04-05",10.92
"1500","2016-04-06",11.06
"1501","2016-04-07",10.87
"1502","2016-04-08",11.14
"1503","2016-04-11",11.05
"1504","2016-04-12",11.34
"1505","2016-04-13",11.15
"1506","2016-04-14",11.05
"1507","2016-04-15",11.02
"1508","2016-04-18",11.09
"1509","2016-04-19",11.2
"1510","2016-04-20",11.19
"1511","2016-04-21",11.05
"1512","2016-04-22",11.09
"1513","2016-04-25",11.19
"1514","2016-04-26",11.21
"1515","2016-04-27",11.33
"1516","2016-04-28",11.28
"1517","2016-04-29",11.25
"1518","2016-05-02",11.15
"1519","2016-05-03",11.3
"1520","2016-05-04",11.31
"1521","2016-05-05",11.04
"1522","2016-05-06",10.55
"1523","2016-05-09",10.27
"1524","2016-05-10",10.45
"1525","2016-05-11",10.72
"1526","2016-05-12",10.54
"1527","2016-05-13",10.56
"1528","2016-05-16",10.53
"1529","2016-05-17",10.56
"1530","2016-05-18",10.62
"1531","2016-05-19",10.12
"1532","2016-05-20",10.5
"1533","2016-05-23",10.74
"1534","2016-05-24",10.8
"1535","2016-05-25",10.92
"1536","2016-05-26",10.91
"1537","2016-05-27",10.92
"1538","2016-05-31",10.99
"1539","2016-06-01",11.04
"1540","2016-06-02",10.98
"1541","2016-06-03",11.03
"1542","2016-06-06",10.94
"1543","2016-06-07",10.92
"1544","2016-06-08",10.86
"1545","2016-06-09",10.93
"1546","2016-06-10",10.89
"1547","2016-06-13",10.67
"1548","2016-06-14",10.48
"1549","2016-06-15",10.36
"1550","2016-06-16",10.45
"1551","2016-06-17",10.42
"1552","2016-06-20",10.81
"1553","2016-06-21",10.6
"1554","2016-06-22",10.66
"1555","2016-06-23",10.7
"1556","2016-06-24",10.81
"1557","2016-06-27",10.85
"1558","2016-06-28",10.96
"1559","2016-06-29",11.03
"1560","2016-06-30",11.13
"1561","2016-07-01",11.37
"1562","2016-07-05",11.41
"1563","2016-07-06",11.39
"1564","2016-07-07",11.55
"1565","2016-07-08",11.61
"1566","2016-07-11",11.66
"1567","2016-07-12",11.59
"1568","2016-07-13",11.45
"1569","2016-07-14",11.44
"1570","2016-07-15",11.46
"1571","2016-07-18",11.6
"1572","2016-07-19",11.62
"1573","2016-07-20",11.63
"1574","2016-07-21",11.61
"1575","2016-07-22",11.62
"1576","2016-07-25",11.71
"1577","2016-07-26",11.7
"1578","2016-07-27",11.73
"1579","2016-07-28",11.68
"1580","2016-07-29",11.71
"1581","2016-08-01",11.75
"1582","2016-08-02",11.7
"1583","2016-08-03",11.8
"1584","2016-08-04",11.78
"1585","2016-08-05",10.7
"1586","2016-08-08",9.93
"1587","2016-08-09",10.11
"1588","2016-08-10",10.04
"1589","2016-08-11",9.98
"1590","2016-08-12",9.95
"1591","2016-08-15",9.98
"1592","2016-08-16",10
"1593","2016-08-17",9.91
"1594","2016-08-18",9.99
"1595","2016-08-19",10.06
"1596","2016-08-22",10.02
"1597","2016-08-23",10.09
"1598","2016-08-24",10.16
"1599","2016-08-25",10.08
"1600","2016-08-26",10.06
"1601","2016-08-29",10.16
"1602","2016-08-30",10.23
"1603","2016-08-31",10.13
"1604","2016-09-01",10.13
"1605","2016-09-02",10.21
"1606","2016-09-06",10.22
"1607","2016-09-07",10.14
"1608","2016-09-08",10.21
"1609","2016-09-09",10.14
"1610","2016-09-12",10.01
"1611","2016-09-13",9.72
"1612","2016-09-14",9.65
"1613","2016-09-15",9.62
"1614","2016-09-16",9.73
"1615","2016-09-19",9.71
"1616","2016-09-20",9.61
"1617","2016-09-21",9.51
"1618","2016-09-22",9.61
"1619","2016-09-23",9.67
"1620","2016-09-26",9.52
"1621","2016-09-27",9.59
"1622","2016-09-28",9.58
"1623","2016-09-29",9.55
"1624","2016-09-30",9.53
"1625","2016-10-03",9.7
"1626","2016-10-04",9.57
"1627","2016-10-05",9.57
"1628","2016-10-06",9.56
"1629","2016-10-07",9.5
"1630","2016-10-10",9.52
"1631","2016-10-11",9.47
"1632","2016-10-12",9.45
"1633","2016-10-13",9.5
"1634","2016-10-14",9.4
"1635","2016-10-17",9.22
"1636","2016-10-18",9.25
"1637","2016-10-19",9.51
"1638","2016-10-20",9.41
"1639","2016-10-21",9.34
"1640","2016-10-24",9.42
"1641","2016-10-25",9.4
"1642","2016-10-26",9.33
"1643","2016-10-27",9.35
"1644","2016-10-28",9.38
"1645","2016-10-31",9.21
"1646","2016-11-01",9.1
"1647","2016-11-02",9.02
"1648","2016-11-03",9.01
"1649","2016-11-04",9.03
"1650","2016-11-07",8.99
"1651","2016-11-08",9.09
"1652","2016-11-09",9.23
"1653","2016-11-10",9.62
"1654","2016-11-11",9.72
"1655","2016-11-14",9.68
"1656","2016-11-15",9.61
"1657","2016-11-16",9.73
"1658","2016-11-17",9.89
"1659","2016-11-18",9.97
"1660","2016-11-21",10.18
"1661","2016-11-22",10.22
"1662","2016-11-23",10.32
"1663","2016-11-25",10.41
"1664","2016-11-28",10.38
"1665","2016-11-29",10.37
"1666","2016-11-30",10.31
"1667","2016-12-01",10.34
"1668","2016-12-02",10.25
"1669","2016-12-05",10.34
"1670","2016-12-06",10.32
"1671","2016-12-07",10.38
"1672","2016-12-08",10.37
"1673","2016-12-09",10.32
"1674","2016-12-12",10.14
"1675","2016-12-13",9.86
"1676","2016-12-14",9.88
"1677","2016-12-15",9.82
"1678","2016-12-16",9.84
"1679","2016-12-19",9.95
"1680","2016-12-20",9.99
"1681","2016-12-21",10
"1682","2016-12-22",10.01
"1683","2016-12-23",9.89
"1684","2016-12-27",9.92
"1685","2016-12-28",10
"1686","2016-12-29",10.1
"1687","2016-12-30",10.01
"1688","2017-01-03",10.13
"1689","2017-01-04",10.52
"1690","2017-01-05",10.56
"1691","2017-01-06",10.36
"1692","2017-01-09",10.27
"1693","2017-01-10",10.26
"1694","2017-01-11",10.27
"1695","2017-01-12",10.19
"1696","2017-01-13",10.21
"1697","2017-01-17",10.38
"1698","2017-01-18",10.4
"1699","2017-01-19",10.3
"1700","2017-01-20",10.35
"1701","2017-01-23",10.34
"1702","2017-01-24",10.35
"1703","2017-01-25",10.35
"1704","2017-01-26",10.36
"1705","2017-01-27",10.34
"1706","2017-01-30",10.33
"1707","2017-01-31",10.27
"1708","2017-02-01",10.32
"1709","2017-02-02",10.38
"1710","2017-02-03",10.44
"1711","2017-02-06",10.42
"1712","2017-02-07",10.46
"1713","2017-02-08",10.37
"1714","2017-02-09",10.37
"1715","2017-02-10",10.41
"1716","2017-02-13",10.39
"1717","2017-02-14",10.49
"1718","2017-02-15",10.51
"1719","2017-02-16",10.43
"1720","2017-02-17",10.4
"1721","2017-02-21",10.41
"1722","2017-02-22",10.48
"1723","2017-02-23",10.53
"1724","2017-02-24",10.53
"1725","2017-02-27",10.45
"1726","2017-02-28",10.42
"1727","2017-03-01",10.46
"1728","2017-03-02",10.35
"1729","2017-03-03",10.37
"1730","2017-03-06",10.37
"1731","2017-03-07",10.32
"1732","2017-03-08",10.26
"1733","2017-03-09",10.26
"1734","2017-03-10",9.88
"1735","2017-03-13",9.61
"1736","2017-03-14",9.7
"1737","2017-03-15",9.81
"1738","2017-03-16",9.49
"1739","2017-03-17",9.78
"1740","2017-03-20",9.66
"1741","2017-03-21",9.59
"1742","2017-03-22",9.57
"1743","2017-03-23",9.66
"1744","2017-03-24",9.71
"1745","2017-03-27",9.65
"1746","2017-03-28",9.66
"1747","2017-03-29",9.8
"1748","2017-03-30",9.88
"1749","2017-03-31",9.96
"1750","2017-04-03",9.89
"1751","2017-04-04",9.8
"1752","2017-04-05",9.76
"1753","2017-04-06",9.8
"1754","2017-04-07",9.86
"1755","2017-04-10",9.97
"1756","2017-04-11",10.01
"1757","2017-04-12",10.01
"1758","2017-04-13",9.96
"1759","2017-04-17",10.01
"1760","2017-04-18",10.04
"1761","2017-04-19",10.03
"1762","2017-04-20",10.01
"1763","2017-04-21",10.01
"1764","2017-04-24",10
"1765","2017-04-25",10.04
"1766","2017-04-26",10.01
"1767","2017-04-27",10.01
"1768","2017-04-28",10.04
"1769","2017-05-01",9.95
"1770","2017-05-02",9.99
"1771","2017-05-03",9.8
"1772","2017-05-04",9.68
"1773","2017-05-05",9.78
"1774","2017-05-08",10.1
"1775","2017-05-09",9.96
"1776","2017-05-10",9.93
"1777","2017-05-11",9.85
"1778","2017-05-12",9.8
"1779","2017-05-15",9.96
"1780","2017-05-16",9.89
"1781","2017-05-17",9.75
"1782","2017-05-18",9.68
"1783","2017-05-19",9.65
"1784","2017-05-22",9.88
"1785","2017-05-23",9.95
"1786","2017-05-24",9.91
"1787","2017-05-25",9.79
"1788","2017-05-26",9.92
"1789","2017-05-30",10.01
"1790","2017-05-31",9.96
"1791","2017-06-01",10
"1792","2017-06-02",10.06
"1793","2017-06-05",10.02
"1794","2017-06-06",10.01
"1795","2017-06-07",10.01
"1796","2017-06-08",10
"1797","2017-06-09",10.04
"1798","2017-06-12",9.98
"1799","2017-06-13",9.94
"1800","2017-06-14",9.86
"1801","2017-06-15",9.88
"1802","2017-06-16",9.86
"1803","2017-06-19",9.84
"1804","2017-06-20",9.64
"1805","2017-06-21",9.59
"1806","2017-06-22",9.53
"1807","2017-06-23",9.52
"1808","2017-06-26",9.8
"1809","2017-06-27",9.71
"1810","2017-06-28",9.91
"1811","2017-06-29",10.01
"1812","2017-06-30",9.95
"1813","2017-07-03",10.02
"1814","2017-07-05",10.04
"1815","2017-07-06",9.89
"1816","2017-07-07",9.88
"1817","2017-07-10",9.94
"1818","2017-07-11",10.07
"1819","2017-07-12",10.06
"1820","2017-07-13",10.04
"1821","2017-07-14",10.13
"1822","2017-07-17",10.13
"1823","2017-07-18",10.15
"1824","2017-07-19",10.13
"1825","2017-07-20",10.13
"1826","2017-07-21",10.13
"1827","2017-07-24",10.23
"1828","2017-07-25",10.15
"1829","2017-07-26",10.02
"1830","2017-07-27",10.05
"1831","2017-07-28",10.02
"1832","2017-07-31",9.99
"1833","2017-08-01",10.18
"1834","2017-08-02",10.07
"1835","2017-08-03",10.08
"1836","2017-08-04",9.97
"1837","2017-08-07",9.87
"1838","2017-08-08",9.65
"1839","2017-08-09",9.68
"1840","2017-08-10",9.7
"1841","2017-08-11",9.68
"1842","2017-08-14",9.7
"1843","2017-08-15",9.68
"1844","2017-08-16",9.6
"1845","2017-08-17",9.5
"1846","2017-08-18",9.4
"1847","2017-08-21",9.35
"1848","2017-08-22",9.46
"1849","2017-08-23",9.49
"1850","2017-08-24",9.39
"1851","2017-08-25",9.33
"1852","2017-08-28",9.32
"1853","2017-08-29",9.25
"1854","2017-08-30",9.32
"1855","2017-08-31",9.2
"1856","2017-09-01",9.32
"1857","2017-09-05",9.31
"1858","2017-09-06",9.32
"1859","2017-09-07",9.33
"1860","2017-09-08",9.27
"1861","2017-09-11",9.38
"1862","2017-09-12",9.38
"1863","2017-09-13",9.4
"1864","2017-09-14",9.16
"1865","2017-09-15",9.1
"1866","2017-09-18",9.08
"1867","2017-09-19",9.1
"1868","2017-09-20",9.13
"1869","2017-09-21",9.1
"1870","2017-09-22",9.19
"1871","2017-09-25",9.18
"1872","2017-09-26",9.14
"1873","2017-09-27",9.2
"1874","2017-09-28",9.21
"1875","2017-09-29",9.33
"1876","2017-10-02",9.46
"1877","2017-10-03",9.36
"1878","2017-10-04",9.4
"1879","2017-10-05",9.39
"1880","2017-10-06",9.29
"1881","2017-10-09",9.3
"1882","2017-10-10",9.25
"1883","2017-10-11",9.27
"1884","2017-10-12",9.21
"1885","2017-10-13",9.18
"1886","2017-10-16",9.18
"1887","2017-10-17",9.14
"1888","2017-10-18",9.13
"1889","2017-10-19",9.16
"1890","2017-10-20",9.19
"1891","2017-10-23",9.16
"1892","2017-10-24",9.16
"1893","2017-10-25",9.05
"1894","2017-10-26",9.1
"1895","2017-10-27",9.08
"1896","2017-10-30",9.1
"1897","2017-10-31",9.05
"1898","2017-11-01",9.04
"1899","2017-11-02",9
"1900","2017-11-03",9.04
"1901","2017-11-06",8.93
"1902","2017-11-07",8.94
"1903","2017-11-08",9.05
"1904","2017-11-09",9.01
"1905","2017-11-10",9.45
"1906","2017-11-13",9.35
"1907","2017-11-14",9.33
"1908","2017-11-15",9.25
"1909","2017-11-16",9.38
"1910","2017-11-17",9.44
"1911","2017-11-20",9.37
"1912","2017-11-21",9.4
"1913","2017-11-22",9.53
"1914","2017-11-24",9.61
"1915","2017-11-27",9.46
"1916","2017-11-28",9.47
"1917","2017-11-29",9.44
"1918","2017-11-30",9.4
"1919","2017-12-01",9.5
"1920","2017-12-04",9.42
"1921","2017-12-05",9.41
"1922","2017-12-06",9.52
"1923","2017-12-07",9.49
"1924","2017-12-08",9.55
"1925","2017-12-11",9.45
"1926","2017-12-12",9.41
"1927","2017-12-13",9.39
"1928","2017-12-14",9.16
"1929","2017-12-15",9.24
"1930","2017-12-18",9.12
"1931","2017-12-19",9.18
"1932","2017-12-20",9.1
"1933","2017-12-21",9.18
"1934","2017-12-22",9.17
